Date,Adj Close_AKG.NS,Close_AKG.NS,High_AKG.NS,Low_AKG.NS,Open_AKG.NS,Volume_AKG.NS,Date
2021-01-18,37.730594635009766,37.730594635009766,37.81916427612305,36.977752685546875,37.19917678833008,317939,2021-01-18
2021-01-25,39.3691291809082,39.3691291809082,39.3691291809082,37.642024993896484,37.642024993896484,303488,2021-01-25
2021-02-01,39.92268753051758,39.92268753051758,41.981929779052734,38.9705696105957,39.85626220703125,231228,2021-02-01
2021-02-08,42.070499420166016,42.070499420166016,42.24763870239258,36.04777526855469,39.92268753051758,332392,2021-02-08
2021-02-15,38.90414047241211,38.90414047241211,47.362525939941406,38.90414047241211,42.24763870239258,222656,2021-02-15
2021-02-22,40.52053451538086,40.52053451538086,42.04835510253906,35.13993835449219,36.977752685546875,56573,2021-02-22
2021-03-01,42.978336334228516,42.978336334228516,43.841888427734375,40.54267501831055,40.54267501831055,1316753,2021-03-01
2021-03-08,45.28114318847656,45.28114318847656,45.458282470703125,43.177616119384766,43.177616119384766,1888140,2021-03-08
2021-03-15,42.09264373779297,42.09264373779297,49.908897399902344,42.09264373779297,45.613277435302734,3207627,2021-03-15
2021-03-22,32.61570739746094,32.61570739746094,39.98911666870117,32.61570739746094,39.98911666870117,4254,2021-03-22
2021-03-29,27.987953186035156,27.987953186035156,32.61570739746094,27.987953186035156,32.61570739746094,5377,2021-03-29
2021-04-05,21.677377700805664,21.677377700805664,26.59298324584961,21.677377700805664,26.59298324584961,53316,2021-04-05
2021-04-12,17.69175148010254,17.69175148010254,20.614543914794922,17.69175148010254,20.614543914794922,16046,2021-04-12
2021-04-19,14.436823844909668,14.436823844909668,17.66960906982422,14.436823844909668,16.82819938659668,188799,2021-04-19
2021-04-26,13.683982849121094,13.683982849121094,13.728267669677734,11.824024200439453,13.728267669677734,238622,2021-04-26
2021-05-03,12.444009780883789,12.444009780883789,15.05681037902832,12.26687240600586,14.348254203796387,191597,2021-05-03
2021-05-10,12.311156272888184,12.311156272888184,12.643292427062988,11.359033584594727,12.26687240600586,85380,2021-05-10
2021-05-17,12.421868324279785,12.421868324279785,12.909000396728516,11.757596969604492,12.311156272888184,76938,2021-05-17
2021-05-24,12.0011625289917,12.0011625289917,12.576865196228027,11.514031410217285,11.846166610717773,56227,2021-05-24
2021-05-31,11.934736251831055,11.934736251831055,12.599006652832031,11.514031410217285,12.02330493927002,50947,2021-05-31
2021-06-07,13.551129341125488,13.551129341125488,13.927549362182617,11.558316230773926,11.558316230773926,136451,2021-06-07
2021-06-14,12.621149063110352,12.621149063110352,13.772553443908691,12.399725914001465,13.551129341125488,92592,2021-06-14
2021-06-21,12.665433883666992,12.665433883666992,13.329705238342285,12.178301811218262,12.377582550048828,103026,2021-06-21
2021-06-28,12.200444221496582,12.200444221496582,12.997570037841797,11.735454559326172,12.421868324279785,186564,2021-06-28
2021-07-05,11.713312149047852,11.713312149047852,12.687577247619629,11.624743461608887,11.956877708435059,105089,2021-07-05
2021-07-12,11.779739379882812,11.779739379882812,12.754003524780273,11.558316230773926,11.956877708435059,176725,2021-07-12
2021-07-19,11.049040794372559,11.049040794372559,12.02330493927002,10.849760055541992,11.536172866821289,90590,2021-07-19
2021-07-26,11.425461769104004,11.425461769104004,12.06758975982666,10.71690559387207,10.71690559387207,58995,2021-07-26
2021-08-02,10.827617645263672,10.827617645263672,11.868309020996094,10.2962007522583,11.868309020996094,70486,2021-08-02
2021-08-09,10.561908721923828,10.561908721923828,11.868309020996094,9.853352546691895,11.624743461608887,89611,2021-08-09
2021-08-16,10.384770393371582,10.384770393371582,10.960472106933594,9.631930351257324,10.584052085876465,56793,2021-08-16
2021-08-23,11.026899337768555,11.026899337768555,11.11546802520752,9.29979419708252,10.362627983093262,37500,2021-08-23
2021-08-30,10.916187286376953,10.916187286376953,11.934736251831055,10.2962007522583,11.912593841552734,131258,2021-08-30
2021-09-06,10.67262077331543,10.67262077331543,11.270464897155762,10.25191593170166,10.805475234985352,34564,2021-09-06
2021-09-13,10.73904800415039,10.73904800415039,11.2040376663208,10.1854887008667,10.67262077331543,166133,2021-09-13
2021-09-20,10.628335952758789,10.628335952758789,11.248323440551758,9.897638320922852,10.628335952758789,57764,2021-09-20
2021-09-27,10.871902465820312,10.871902465820312,11.624743461608887,10.406912803649902,10.606193542480469,87669,2021-09-27
2021-10-04,12.466153144836426,12.466153144836426,12.621149063110352,10.805475234985352,10.871902465820312,286469,2021-10-04
2021-10-11,19.33028793334961,19.33028793334961,21.478097915649414,12.731861114501953,12.731861114501953,1846555,2021-10-11
2021-10-18,18.64387321472168,18.64387321472168,20.813825607299805,17.426042556762695,18.35602378845215,867859,2021-10-18
2021-10-25,17.80246353149414,17.80246353149414,19.905988693237305,17.581039428710938,19.905988693237305,688274,2021-10-25
2021-11-01,18.267452239990234,18.267452239990234,18.821012496948242,16.82819938659668,16.93891143798828,279200,2021-11-01
2021-11-08,17.492469787597656,17.492469787597656,18.931724548339844,16.9610538482666,18.64387321472168,447533,2021-11-08
2021-11-15,15.853935241699219,15.853935241699219,18.156740188598633,15.499656677246094,17.271047592163086,606005,2021-11-15
2021-11-22,15.92036247253418,15.92036247253418,17.82460594177246,15.167522430419922,15.986788749694824,177183,2021-11-22
2021-11-29,16.0532169342041,16.0532169342041,17.248903274536133,15.05681037902832,16.252498626708984,231683,2021-11-29
2021-12-06,16.119644165039062,16.119644165039062,16.76177215576172,15.167522430419922,15.632511138916016,514792,2021-12-06
2021-12-13,16.562490463256836,16.562490463256836,18.59958839416504,14.060402870178223,16.119644165039062,769116,2021-12-13
2021-12-20,20.23812484741211,20.23812484741211,20.23812484741211,15.654653549194336,16.385351181030273,1538273,2021-12-20
2021-12-27,20.902395248413086,20.902395248413086,22.93949317932129,19.26386070251465,21.43381118774414,2028201,2021-12-27
2022-01-03,23.736618041992188,23.736618041992188,25.68514633178711,20.902395248413086,21.566665649414062,1206251,2022-01-03
2022-01-10,24.73302459716797,24.73302459716797,27.899383544921875,23.338056564331055,24.75516700744629,2082209,2022-01-10
2022-01-17,21.610950469970703,21.610950469970703,25.242298126220703,20.614543914794922,24.73302459716797,372971,2022-01-17
2022-01-24,21.14596176147461,21.14596176147461,22.05379867553711,18.156740188598633,21.655235290527344,262615,2022-01-24
2022-01-31,20.17169761657715,20.17169761657715,22.00951385498047,19.59599494934082,22.00951385498047,306507,2022-01-31
2022-02-07,18.046030044555664,18.046030044555664,20.34883689880371,17.426042556762695,20.105270385742188,552071,2022-02-07
2022-02-14,18.666015625,18.666015625,19.61813735961914,16.87248420715332,16.87248420715332,239448,2022-02-14
2022-02-21,18.488876342773438,18.488876342773438,19.020294189453125,16.628917694091797,17.73603630065918,115154,2022-02-21
2022-02-28,16.89462661743164,16.89462661743164,19.131006240844727,16.628917694091797,17.293188095092773,212202,2022-02-28
2022-03-07,18.090314865112305,18.090314865112305,18.821012496948242,15.986788749694824,15.986788749694824,114483,2022-03-07
2022-03-14,17.226762771606445,17.226762771606445,19.52956771850586,17.049623489379883,18.5553035736084,210876,2022-03-14
2022-03-21,16.80605697631836,16.80605697631836,18.333879470825195,16.141786575317383,17.226762771606445,221483,2022-03-21
2022-03-28,17.315330505371094,17.315330505371094,17.66960906982422,15.43323040008545,16.91676902770996,821816,2022-03-28
2022-04-04,16.7396297454834,16.7396297454834,18.821012496948242,16.407493591308594,17.337474822998047,339257,2022-04-04
2022-04-11,16.983196258544922,16.983196258544922,17.403900146484375,16.540348052978516,16.606775283813477,35746,2022-04-11
2022-04-18,16.097501754760742,16.097501754760742,17.160335540771484,15.89822006225586,16.82819938659668,84097,2022-04-18
2022-04-25,19.440998077392578,19.440998077392578,21.588808059692383,15.167522430419922,15.654653549194336,2767870,2022-04-25
2022-05-02,16.141786575317383,16.141786575317383,22.93949317932129,15.96464729309082,19.795276641845703,904570,2022-05-02
2022-05-09,14.547534942626953,14.547534942626953,18.444591522216797,13.88326358795166,16.496063232421875,1805581,2022-05-09
2022-05-16,14.702531814575195,14.702531814575195,15.787508010864258,12.06758975982666,14.61396312713623,1669033,2022-05-16
2022-05-23,14.458966255187988,14.458966255187988,15.05681037902832,13.639698028564453,14.746816635131836,233117,2022-05-23
2022-05-30,14.591819763183594,14.591819763183594,15.89822006225586,13.728267669677734,14.458966255187988,240721,2022-05-30
2022-06-06,14.503251075744629,14.503251075744629,17.492469787597656,14.37039566040039,14.791101455688477,446777,2022-06-06
2022-06-13,12.864714622497559,12.864714622497559,14.813243865966797,11.824024200439453,14.813243865966797,320347,2022-06-13
2022-06-20,14.104687690734863,14.104687690734863,15.101095199584961,12.48829460144043,12.798288345336914,271307,2022-06-20
2022-06-27,14.61396312713623,14.61396312713623,16.341066360473633,13.838979721069336,14.104687690734863,1586442,2022-06-27
2022-07-04,19.352428436279297,19.352428436279297,19.352428436279297,14.348254203796387,14.348254203796387,1128875,2022-07-04
2022-07-11,21.588808059692383,21.588808059692383,24.356605529785156,18.156740188598633,20.50383186340332,2889425,2022-07-11
2022-07-18,19.5738525390625,19.5738525390625,22.873065948486328,19.52956771850586,21.699520111083984,451410,2022-07-18
2022-07-25,19.396713256835938,19.396713256835938,20.813825607299805,18.090314865112305,19.883846282958984,490298,2022-07-25
2022-08-01,16.518205642700195,16.518205642700195,19.61813735961914,15.853935241699219,19.352428436279297,754775,2022-08-01
2022-08-08,17.248903274536133,17.248903274536133,17.913175582885742,16.518205642700195,16.518205642700195,111213,2022-08-08
2022-08-15,20.016700744628906,20.016700744628906,21.920944213867188,17.204620361328125,17.248903274536133,552496,2022-08-15
2022-08-22,21.699520111083984,21.699520111083984,22.14236831665039,19.4631404876709,20.149555206298828,647229,2022-08-22
2022-08-29,25.175872802734375,25.175872802734375,25.175872802734375,20.23812484741211,20.23812484741211,1508945,2022-08-29
2022-09-05,27.943668365478516,27.943668365478516,28.54151153564453,24.135181427001953,25.220157623291016,2093654,2022-09-05
2022-09-12,26.52655792236328,26.52655792236328,28.076522827148438,25.530149459838867,27.943668365478516,213905,2022-09-12
2022-09-19,24.400888442993164,24.400888442993164,27.146543502807617,23.515195846557617,26.70369529724121,506003,2022-09-19
2022-09-26,27.877241134643555,27.877241134643555,28.785078048706055,23.183059692382812,23.183059692382812,678834,2022-09-26
2022-10-03,27.700101852416992,27.700101852416992,28.740793228149414,26.305133819580078,27.899383544921875,171356,2022-10-03
2022-10-10,27.58938980102539,27.58938980102539,27.744386672973633,25.485864639282227,27.700101852416992,167225,2022-10-10
2022-10-17,26.72583770751953,26.72583770751953,27.766529083251953,25.043018341064453,26.41584587097168,109733,2022-10-17
2022-10-24,25.530149459838867,25.530149459838867,26.792264938354492,25.175872802734375,25.70728874206543,33655,2022-10-24
2022-10-31,25.109445571899414,25.109445571899414,26.083709716796875,23.07234764099121,25.530149459838867,97807,2022-10-31
2022-11-07,26.083709716796875,26.083709716796875,26.46013069152832,24.135181427001953,26.061567306518555,285593,2022-11-07
2022-11-14,25.862285614013672,25.862285614013672,26.52655792236328,24.245893478393555,26.52655792236328,134700,2022-11-14
2022-11-21,27.057973861694336,27.057973861694336,27.168685913085938,24.622312545776367,25.906570434570312,332360,2022-11-21
2022-11-28,27.235111236572266,27.235111236572266,28.43079948425293,25.972997665405273,27.45653533935547,157398,2022-11-28
2022-12-05,33.257835388183594,33.257835388183594,34.40924072265625,25.928712844848633,27.45653533935547,733377,2022-12-05
2022-12-12,33.95000076293945,33.95000076293945,34.36495590209961,31.02145767211914,33.36854934692383,1335521,2022-12-12
2022-12-19,43.20000076293945,43.20000076293945,43.20000076293945,35.599998474121094,35.599998474121094,126446,2022-12-19
2022-12-26,37.45000076293945,37.45000076293945,45.349998474121094,37.45000076293945,43.0,137137,2022-12-26
2023-01-02,36.5,36.5,40.0,35.45000076293945,36.04999923706055,577068,2023-01-02
2023-01-09,35.5,35.5,37.95000076293945,34.400001525878906,37.54999923706055,177103,2023-01-09
2023-01-16,34.54999923706055,34.54999923706055,37.0,34.04999923706055,36.0,151366,2023-01-16
2023-01-23,29.850000381469727,29.850000381469727,35.95000076293945,29.600000381469727,35.95000076293945,77119,2023-01-23
2023-01-30,27.700000762939453,27.700000762939453,31.799999237060547,27.600000381469727,31.200000762939453,171338,2023-01-30
2023-02-06,29.700000762939453,29.700000762939453,31.75,26.899999618530273,26.899999618530273,771240,2023-02-06
2023-02-13,27.049999237060547,27.049999237060547,30.200000762939453,26.350000381469727,29.950000762939453,608400,2023-02-13
2023-02-20,27.799999237060547,27.799999237060547,28.799999237060547,26.600000381469727,27.049999237060547,778499,2023-02-20
2023-02-27,30.549999237060547,30.549999237060547,30.899999618530273,27.25,28.299999237060547,384087,2023-02-27
2023-03-06,32.099998474121094,32.099998474121094,32.900001525878906,29.950000762939453,29.950000762939453,443151,2023-03-06
2023-03-13,30.5,30.5,33.900001525878906,29.75,31.950000762939453,940922,2023-03-13
2023-03-20,29.850000381469727,29.850000381469727,30.950000762939453,28.0,30.450000762939453,648833,2023-03-20
2023-03-27,31.450000762939453,31.450000762939453,31.5,29.049999237060547,30.450000762939453,153566,2023-03-27
2023-04-03,34.20000076293945,34.20000076293945,35.0,30.149999618530273,30.149999618530273,62324,2023-04-03
2023-04-10,32.0,32.0,34.95000076293945,30.5,34.95000076293945,156155,2023-04-10
2023-04-17,31.75,31.75,33.5,30.850000381469727,32.0,81536,2023-04-17
2023-04-24,31.0,31.0,31.799999237060547,29.75,30.450000762939453,13651,2023-04-24
2023-05-01,31.100000381469727,31.100000381469727,31.200000762939453,29.049999237060547,31.0,63269,2023-05-01
2023-05-08,29.0,29.0,31.75,28.600000381469727,31.649999618530273,40702,2023-05-08
2023-05-15,29.700000762939453,29.700000762939453,31.0,29.0,29.0,190791,2023-05-15
2023-05-22,29.049999237060547,29.049999237060547,30.25,28.899999618530273,29.899999618530273,13883,2023-05-22
2023-05-29,28.450000762939453,28.450000762939453,29.850000381469727,26.350000381469727,29.850000381469727,528849,2023-05-29
2023-06-05,29.0,29.0,29.399999618530273,27.350000381469727,28.450000762939453,185597,2023-06-05
2023-06-12,29.0,29.0,29.450000762939453,27.25,29.0,652952,2023-06-12
2023-06-19,30.799999237060547,30.799999237060547,31.5,28.049999237060547,28.950000762939453,294951,2023-06-19
2023-06-26,29.799999237060547,29.799999237060547,31.5,28.600000381469727,31.0,471667,2023-06-26
2023-07-03,27.600000381469727,27.600000381469727,29.950000762939453,26.450000762939453,28.549999237060547,395867,2023-07-03
2023-07-10,27.450000762939453,27.450000762939453,29.399999618530273,26.25,27.0,179517,2023-07-10
2023-07-17,28.450000762939453,28.450000762939453,28.850000381469727,26.799999237060547,28.399999618530273,371976,2023-07-17
2023-07-24,27.950000762939453,27.950000762939453,28.5,27.0,28.5,254869,2023-07-24
2023-07-31,29.100000381469727,29.100000381469727,30.549999237060547,28.0,28.0,433803,2023-07-31
2023-08-07,27.450000762939453,27.450000762939453,29.850000381469727,27.0,29.049999237060547,177439,2023-08-07
2023-08-14,26.5,26.5,28.0,25.399999618530273,27.5,190513,2023-08-14
2023-08-21,25.149999618530273,25.149999618530273,27.0,24.0,27.0,508864,2023-08-21
2023-08-28,28.899999618530273,28.899999618530273,29.0,25.100000381469727,26.149999618530273,161755,2023-08-28
2023-09-04,26.350000381469727,26.350000381469727,29.299999237060547,25.25,29.299999237060547,90749,2023-09-04
2023-09-11,24.549999237060547,24.549999237060547,27.600000381469727,24.299999237060547,25.850000381469727,115860,2023-09-11
2023-09-18,23.799999237060547,23.799999237060547,25.600000381469727,23.600000381469727,25.600000381469727,102530,2023-09-18
2023-09-25,24.950000762939453,24.950000762939453,25.200000762939453,23.350000381469727,24.149999618530273,292632,2023-09-25
2023-10-02,23.450000762939453,23.450000762939453,25.950000762939453,22.700000762939453,24.950000762939453,260164,2023-10-02
2023-10-09,25.75,25.75,26.600000381469727,22.899999618530273,22.899999618530273,877437,2023-10-09
2023-10-16,25.049999237060547,25.049999237060547,27.299999237060547,24.350000381469727,26.799999237060547,1630438,2023-10-16
2023-10-23,24.100000381469727,24.100000381469727,25.700000762939453,23.399999618530273,24.549999237060547,621585,2023-10-23
2023-10-30,25.350000381469727,25.350000381469727,26.5,23.600000381469727,23.850000381469727,678422,2023-10-30
2023-11-06,22.549999237060547,22.549999237060547,25.75,22.399999618530273,25.649999618530273,983549,2023-11-06
2023-11-13,23.600000381469727,23.600000381469727,24.899999618530273,23.399999618530273,24.299999237060547,515111,2023-11-13
2023-11-20,26.049999237060547,26.049999237060547,28.75,23.299999237060547,23.850000381469727,3024139,2023-11-20
2023-11-27,28.149999618530273,28.149999618530273,29.049999237060547,26.049999237060547,26.049999237060547,1586441,2023-11-27
2023-12-04,27.850000381469727,27.850000381469727,28.799999237060547,26.25,28.799999237060547,913204,2023-12-04
2023-12-11,30.350000381469727,30.350000381469727,32.599998474121094,27.75,28.0,2720304,2023-12-11
2023-12-18,25.25,25.25,32.54999923706055,22.549999237060547,30.5,7588790,2023-12-18
2023-12-25,24.950000762939453,24.950000762939453,26.600000381469727,23.5,25.25,3107883,2023-12-25
2024-01-01,24.600000381469727,24.600000381469727,25.5,23.799999237060547,25.25,1280941,2024-01-01
2024-01-08,24.549999237060547,24.549999237060547,26.450000762939453,24.299999237060547,24.899999618530273,2695655,2024-01-08
2024-01-15,23.5,23.5,24.549999237060547,23.25,24.549999237060547,736500,2024-01-15
2024-01-22,22.899999618530273,22.899999618530273,24.0,22.450000762939453,23.5,376176,2024-01-22
2024-01-29,22.850000381469727,22.850000381469727,24.399999618530273,22.799999237060547,23.25,1074172,2024-01-29
2024-02-05,22.100000381469727,22.100000381469727,24.100000381469727,21.799999237060547,23.200000762939453,2194250,2024-02-05
2024-02-12,23.5,23.5,24.600000381469727,20.350000381469727,22.75,2148898,2024-02-12
2024-02-19,22.850000381469727,22.850000381469727,25.200000762939453,22.549999237060547,24.649999618530273,1885104,2024-02-19
2024-02-26,23.5,23.5,25.299999237060547,22.600000381469727,22.950000762939453,2446567,2024-02-26
2024-03-04,22.149999618530273,22.149999618530273,23.899999618530273,21.799999237060547,23.899999618530273,311524,2024-03-04
2024-03-11,20.299999237060547,20.299999237060547,22.299999237060547,18.0,22.299999237060547,569392,2024-03-11
2024-03-18,19.399999618530273,19.399999618530273,20.700000762939453,18.850000381469727,20.700000762939453,284046,2024-03-18
2024-03-25,17.899999618530273,17.899999618530273,19.600000381469727,17.600000381469727,19.399999618530273,659164,2024-03-25
2024-04-01,21.25,21.25,21.799999237060547,18.200000762939453,18.200000762939453,389440,2024-04-01
2024-04-08,20.149999618530273,20.149999618530273,21.450000762939453,20.0,21.450000762939453,144990,2024-04-08
2024-04-15,19.25,19.25,20.350000381469727,18.0,19.899999618530273,117791,2024-04-15
2024-04-22,21.25,21.25,21.450000762939453,19.350000381469727,19.649999618530273,310047,2024-04-22
2024-04-29,20.350000381469727,20.350000381469727,21.850000381469727,19.799999237060547,21.850000381469727,217507,2024-04-29
2024-05-06,19.5,19.5,20.850000381469727,19.399999618530273,20.850000381469727,114962,2024-05-06
2024-05-13,19.549999237060547,19.549999237060547,20.0,18.600000381469727,19.5,135930,2024-05-13
2024-05-20,21.149999618530273,21.149999618530273,22.450000762939453,17.899999618530273,19.450000762939453,629470,2024-05-20
2024-05-27,21.450000762939453,21.450000762939453,24.649999618530273,20.200000762939453,21.149999618530273,3266452,2024-05-27
2024-06-03,23.399999618530273,23.399999618530273,24.0,19.0,21.899999618530273,947715,2024-06-03
2024-06-10,23.260000228881836,23.260000228881836,24.100000381469727,22.149999618530273,23.049999237060547,1086477,2024-06-10
2024-06-17,22.729999542236328,22.729999542236328,23.950000762939453,22.299999237060547,23.260000228881836,791771,2024-06-17
2024-06-24,22.649999618530273,22.649999618530273,23.0,21.799999237060547,22.729999542236328,288152,2024-06-24
2024-07-01,21.239999771118164,21.239999771118164,22.3700008392334,20.860000610351562,22.3700008392334,350701,2024-07-01
2024-07-08,21.110000610351562,21.110000610351562,22.299999237060547,20.329999923706055,21.239999771118164,1068429,2024-07-08
2024-07-15,24.139999389648438,24.139999389648438,25.68000030517578,20.700000762939453,20.700000762939453,1914947,2024-07-15
2024-07-22,22.510000228881836,22.510000228881836,25.68000030517578,22.010000228881836,25.5,1480967,2024-07-22
2024-07-29,21.65999984741211,21.65999984741211,23.790000915527344,20.899999618530273,22.520000457763672,1103672,2024-07-29
2024-08-05,22.739999771118164,22.739999771118164,23.690000534057617,20.549999237060547,21.25,975146,2024-08-05
2024-08-12,23.3799991607666,23.3799991607666,24.479999542236328,22.260000228881836,22.559999465942383,5107803,2024-08-12
2024-08-19,23.280000686645508,23.280000686645508,24.600000381469727,22.010000228881836,23.690000534057617,1730113,2024-08-19
2024-08-26,21.799999237060547,21.799999237060547,23.68000030517578,21.649999618530273,23.68000030517578,784299,2024-08-26
2024-09-02,21.059999465942383,21.059999465942383,22.0,20.739999771118164,21.450000762939453,444521,2024-09-02
2024-09-09,21.639999389648438,21.639999389648438,23.450000762939453,20.200000762939453,21.059999465942383,1332248,2024-09-09
2024-09-16,20.719999313354492,20.719999313354492,23.5,20.610000610351562,21.6299991607666,1125173,2024-09-16
2024-09-23,20.6200008392334,20.6200008392334,21.700000762939453,20.5,20.719999313354492,498447,2024-09-23
2024-09-30,19.700000762939453,19.700000762939453,20.8799991607666,19.350000381469727,20.8799991607666,572351,2024-09-30
2024-10-07,19.889999389648438,19.889999389648438,21.34000015258789,17.899999618530273,19.700000762939453,464284,2024-10-07
2024-10-14,18.950000762939453,18.950000762939453,20.18000030517578,18.610000610351562,19.889999389648438,270441,2024-10-14
2024-10-21,18.549999237060547,18.549999237060547,19.700000762939453,18.09000015258789,19.139999389648438,253043,2024-10-21
2024-10-28,18.8700008392334,18.8700008392334,19.3700008392334,18.110000610351562,18.559999465942383,170957,2024-10-28
2024-11-04,18.90999984741211,18.90999984741211,19.43000030517578,18.549999237060547,19.09000015258789,159926,2024-11-04
2024-11-11,17.6200008392334,17.6200008392334,19.09000015258789,16.18000030517578,19.09000015258789,175682,2024-11-11
2024-11-18,17.950000762939453,17.950000762939453,18.700000762939453,17.34000015258789,17.790000915527344,83553,2024-11-18
2024-11-25,18.610000610351562,18.610000610351562,18.850000381469727,17.510000228881836,18.440000534057617,107742,2024-11-25
2024-12-02,20.540000915527344,20.540000915527344,22.600000381469727,18.200000762939453,18.5,2504904,2024-12-02
2024-12-09,19.25,19.25,20.8700008392334,19.0,20.549999237060547,242786,2024-12-09
2024-12-16,18.979999542236328,18.979999542236328,20.149999618530273,18.5,19.299999237060547,226748,2024-12-16
2024-12-23,18.329999923706055,18.329999923706055,19.5,18.049999237060547,19.5,191482,2024-12-23
2024-12-30,18.309999465942383,18.309999465942383,19.690000534057617,17.700000762939453,18.049999237060547,483198,2024-12-30
2025-01-06,17.850000381469727,17.850000381469727,18.850000381469727,17.299999237060547,18.850000381469727,343404,2025-01-06
2025-01-13,17.93000030517578,17.93000030517578,19.6299991607666,16.75,17.850000381469727,127542,2025-01-13
2025-01-20,17.829999923706055,17.829999923706055,18.75,15.550000190734863,18.239999771118164,188703,2025-01-20
2025-01-27,17.40999984741211,17.40999984741211,18.399999618530273,16.809999465942383,17.75,95066,2025-01-27
2025-02-03,17.40999984741211,17.40999984741211,17.969999313354492,17.049999237060547,17.40999984741211,85782,2025-02-03
2025-02-10,15.640000343322754,15.640000343322754,18.229999542236328,15.5,17.100000381469727,104069,2025-02-10
2025-02-17,15.329999923706055,15.329999923706055,17.09000015258789,14.0,15.529999732971191,113213,2025-02-17
2025-02-24,14.449999809265137,14.449999809265137,15.739999771118164,14.010000228881836,15.0,99024,2025-02-24
2025-03-03,14.239999771118164,14.239999771118164,15.180000305175781,11.5600004196167,14.15999984741211,286958,2025-03-03
2025-03-10,13.260000228881836,13.260000228881836,15.0,12.699999809265137,15.0,1538549,2025-03-10
2025-03-17,13.40999984741211,13.40999984741211,14.800000190734863,12.5,14.800000190734863,2582170,2025-03-17
2025-03-24,12.460000038146973,12.460000038146973,14.489999771118164,12.300000190734863,13.40999984741211,1880887,2025-03-24
2025-03-31,12.699999809265137,12.699999809265137,13.850000381469727,12.460000038146973,12.460000038146973,399485,2025-03-31
2025-04-07,12.430000305175781,12.430000305175781,13.970000267028809,11.239999771118164,11.5,385597,2025-04-07
2025-04-14,12.9399995803833,12.9399995803833,13.5,12.420000076293945,12.430000305175781,62924,2025-04-14
2025-04-21,12.880000114440918,12.880000114440918,13.619999885559082,12.210000038146973,12.6899995803833,234473,2025-04-21
2025-04-28,12.850000381469727,12.850000381469727,13.869999885559082,11.649999618530273,12.850000381469727,65315,2025-04-28
