Date,Adj Close_KANPRPLA.NS,Close_KANPRPLA.NS,High_KANPRPLA.NS,Low_KANPRPLA.NS,Open_KANPRPLA.NS,Volume_KANPRPLA.NS,Date
2021-05-24,160.55197143554688,164.8333282470703,183.6666717529297,128.06666564941406,131.6666717529297,2645712,2021-05-24
2021-05-31,147.24029541015625,151.1666717529297,171.26666259765625,150.43333435058594,167.60000610351562,492120,2021-05-31
2021-06-07,147.44244384765625,150.73333740234375,158.6666717529297,148.03334045410156,155.1999969482422,370593,2021-06-07
2021-06-14,141.27999877929688,144.43333435058594,152.60000610351562,141.60000610351562,151.86666870117188,199100,2021-06-14
2021-06-21,154.28961181640625,157.73333740234375,160.3333282470703,140.6999969482422,142.6666717529297,418533,2021-06-21
2021-06-28,154.15919494628906,157.60000610351562,163.26666259765625,148.0,159.3333282470703,461613,2021-06-28
2021-07-05,154.58306884765625,158.03334045410156,161.93333435058594,151.36666870117188,158.06666564941406,233829,2021-07-05
2021-07-12,182.42823791503906,186.5,186.5,153.3333282470703,160.0,567526,2021-07-12
2021-07-19,177.27655029296875,181.23333740234375,192.93333435058594,180.0,186.46665954589844,505729,2021-07-19
2021-07-26,183.1455535888672,187.23333740234375,204.6666717529297,176.0,182.3333282470703,723687,2021-07-26
2021-08-02,173.75514221191406,177.63333129882812,198.6666717529297,172.06666564941406,189.8333282470703,254275,2021-08-02
2021-08-09,160.32162475585938,163.89999389648438,179.3333282470703,141.76666259765625,176.6666717529297,260210,2021-08-09
2021-08-16,144.7035675048828,147.93333435058594,167.3333282470703,146.3333282470703,163.3333282470703,85383,2021-08-16
2021-08-23,152.72454833984375,156.13333129882812,159.26666259765625,140.8333282470703,156.6666717529297,93453,2021-08-23
2021-08-30,166.9278564453125,169.3333282470703,177.3333282470703,154.73333740234375,154.76666259765625,150239,2021-08-30
2021-09-06,166.40211486816406,168.8000030517578,179.3000030517578,164.6999969482422,173.13333129882812,103119,2021-09-06
2021-09-13,177.8865966796875,180.4499969482422,203.39999389648438,167.3333282470703,173.3333282470703,339469,2021-09-13
2021-09-20,162.4589385986328,164.8000030517578,181.9499969482422,160.1999969482422,181.9499969482422,87077,2021-09-20
2021-09-27,151.1715850830078,153.35000610351562,168.0,151.0,168.0,95852,2021-09-27
2021-10-04,169.6552276611328,172.10000610351562,178.0,152.0500030517578,153.35000610351562,195459,2021-10-04
2021-10-11,161.52243041992188,163.85000610351562,175.0,161.5,175.0,89322,2021-10-11
2021-10-18,175.6685791015625,178.1999969482422,181.8000030517578,163.1999969482422,163.1999969482422,266458,2021-10-18
2021-10-25,164.13478088378906,166.5,180.0,166.10000610351562,180.0,78537,2021-10-25
2021-11-01,175.71786499023438,178.25,189.8000030517578,166.0,166.0,71484,2021-11-01
2021-11-08,174.43634033203125,176.9499969482422,181.5,172.0,178.25,161059,2021-11-08
2021-11-15,136.53253173828125,138.5,176.9499969482422,136.25,176.9499969482422,360381,2021-11-15
2021-11-22,132.4907684326172,134.39999389648438,143.8000030517578,133.10000610351562,141.0,149674,2021-11-22
2021-11-29,127.31535339355469,129.14999389648438,133.6999969482422,125.9000015258789,129.0,82807,2021-11-29
2021-12-06,133.52584838867188,135.4499969482422,136.35000610351562,127.0999984741211,128.0,57861,2021-12-06
2021-12-13,127.4139404296875,129.25,140.5,126.0,140.5,63208,2021-12-13
2021-12-20,122.09064483642578,123.8499984741211,130.3000030517578,120.0,130.3000030517578,45292,2021-12-20
2021-12-27,126.13240051269531,127.94999694824219,134.0,123.05000305175781,129.0,119946,2021-12-27
2022-01-03,133.6244354248047,135.5500030517578,136.4499969482422,125.5,131.9499969482422,158528,2022-01-03
2022-01-10,134.0680389404297,136.0,143.5,133.1999969482422,137.85000610351562,161760,2022-01-10
2022-01-17,133.23011779785156,135.14999389648438,144.5,130.39999389648438,136.0,203170,2022-01-17
2022-01-24,132.44149780273438,134.35000610351562,141.5,127.0999984741211,135.10000610351562,116502,2022-01-24
2022-01-31,136.53253173828125,138.5,143.0,135.0500030517578,141.89999389648438,78194,2022-01-31
2022-02-07,130.32203674316406,132.1999969482422,142.9499969482422,130.10000610351562,142.0,94869,2022-02-07
2022-02-14,127.8082504272461,129.64999389648438,134.9499969482422,125.0,125.0,51193,2022-02-14
2022-02-21,116.91522216796875,118.5999984741211,132.85000610351562,107.0999984741211,129.0,115540,2022-02-21
2022-02-28,110.55684661865234,112.1500015258789,125.0,109.0,118.0,65667,2022-02-28
2022-03-07,129.87841796875,131.75,143.0,109.69999694824219,109.9000015258789,259764,2022-03-07
2022-03-14,126.67459106445312,128.5,135.1999969482422,124.30000305175781,129.8000030517578,58933,2022-03-14
2022-03-21,123.52005004882812,125.30000305175781,134.0,121.1500015258789,130.75,285367,2022-03-21
2022-03-28,126.82245635986328,128.64999389648438,129.9499969482422,119.75,125.4000015258789,78005,2022-03-28
2022-04-04,137.07472229003906,139.0500030517578,145.14999389648438,134.9499969482422,139.0,292826,2022-04-04
2022-04-11,139.24346923828125,141.25,148.4499969482422,135.0,141.0,90795,2022-04-11
2022-04-18,132.145751953125,134.0500030517578,143.60000610351562,130.10000610351562,143.60000610351562,71663,2022-04-18
2022-04-25,121.20343017578125,122.94999694824219,136.1999969482422,114.4000015258789,131.25,68163,2022-04-25
2022-05-02,116.6194839477539,118.30000305175781,124.5999984741211,116.4000015258789,122.80000305175781,28875,2022-05-02
2022-05-09,121.25272369384766,123.0,132.6999969482422,108.94999694824219,120.05000305175781,69082,2022-05-09
2022-05-16,122.82998657226562,124.5999984741211,130.4499969482422,121.0999984741211,123.05000305175781,90339,2022-05-16
2022-05-23,123.71720886230469,125.5,128.9499969482422,112.0,123.05000305175781,71629,2022-05-23
2022-05-30,122.28780364990234,124.05000305175781,131.9499969482422,121.0999984741211,125.3499984741211,50528,2022-05-30
2022-06-06,122.18922424316406,123.94999694824219,128.39999389648438,120.25,124.05000305175781,13140,2022-06-06
2022-06-13,117.50669860839844,119.19999694824219,128.0,113.05000305175781,122.0,38773,2022-06-13
2022-06-20,116.96451568603516,118.6500015258789,124.0,115.1500015258789,122.75,28609,2022-06-20
2022-06-27,121.64704132080078,123.4000015258789,129.1999969482422,115.05000305175781,118.6500015258789,44508,2022-06-27
2022-07-04,125.7873764038086,127.5999984741211,129.0,120.30000305175781,125.19999694824219,13956,2022-07-04
2022-07-11,121.69632720947266,123.44999694824219,135.0,120.55000305175781,129.0,28287,2022-07-11
2022-07-18,124.2593994140625,126.05000305175781,132.0500030517578,121.55000305175781,123.55000305175781,33234,2022-07-18
2022-07-25,122.0413589477539,123.80000305175781,129.0500030517578,123.0,126.0,29851,2022-07-25
2022-08-01,119.9218978881836,121.6500015258789,130.0,119.0999984741211,125.6500015258789,96672,2022-08-01
2022-08-08,114.50003051757812,116.1500015258789,123.44999694824219,114.0999984741211,119.25,42083,2022-08-08
2022-08-15,114.30286407470703,115.94999694824219,118.25,113.0,116.1500015258789,44660,2022-08-15
2022-08-22,115.48582458496094,117.1500015258789,121.44999694824219,113.25,115.94999694824219,43269,2022-08-22
2022-08-29,118.08012390136719,118.55000305175781,125.0,115.0999984741211,118.0,131580,2022-08-29
2022-09-05,119.02635955810547,119.5,125.3499984741211,118.0999984741211,119.1500015258789,111901,2022-09-05
2022-09-12,115.29122161865234,115.75,121.19999694824219,114.69999694824219,119.5999984741211,89117,2022-09-12
2022-09-19,112.1039047241211,112.55000305175781,117.3499984741211,111.0,115.0,40748,2022-09-19
2022-09-26,109.26519775390625,109.69999694824219,115.94999694824219,103.8499984741211,112.55000305175781,46035,2022-09-26
2022-10-03,114.84300994873047,115.30000305175781,116.44999694824219,108.05000305175781,110.3499984741211,29065,2022-10-03
2022-10-10,111.65568542480469,112.0999984741211,115.0,110.0,112.5999984741211,54282,2022-10-10
2022-10-17,108.41857147216797,108.8499984741211,114.0,108.19999694824219,111.0999984741211,43214,2022-10-17
2022-10-24,107.92054748535156,108.3499984741211,110.0,101.25,108.9000015258789,39070,2022-10-24
2022-10-31,103.68739318847656,104.0999984741211,113.0,101.9000015258789,108.3499984741211,65955,2022-10-31
2022-11-07,95.22108459472656,95.5999984741211,100.8499984741211,90.30000305175781,97.0,95022,2022-11-07
2022-11-14,93.0298080444336,93.4000015258789,97.75,83.19999694824219,95.5999984741211,61583,2022-11-14
2022-11-21,91.93416595458984,92.30000305175781,94.75,90.44999694824219,94.75,34094,2022-11-21
2022-11-28,92.18318176269531,92.55000305175781,94.1500015258789,91.0,91.0,22074,2022-11-28
2022-12-05,97.9601821899414,98.3499984741211,115.44999694824219,91.8499984741211,93.8499984741211,493033,2022-12-05
2022-12-12,94.47406005859375,94.8499984741211,100.80000305175781,94.05000305175781,99.75,71447,2022-12-12
2022-12-19,85.3105239868164,85.6500015258789,97.8499984741211,83.5999984741211,96.25,65099,2022-12-19
2022-12-26,92.53179168701172,92.9000015258789,93.4000015258789,85.0,86.69999694824219,37345,2022-12-26
2023-01-02,99.60364532470703,100.0,106.0,92.30000305175781,94.0,125238,2023-01-02
2023-01-09,106.27709197998047,106.69999694824219,121.5999984741211,98.69999694824219,103.05000305175781,990923,2023-01-09
2023-01-16,100.74909210205078,101.1500015258789,114.5999984741211,100.1500015258789,106.9000015258789,246560,2023-01-16
2023-01-23,100.0518569946289,100.44999694824219,108.9000015258789,93.5,102.0,350235,2023-01-23
2023-01-30,93.82662963867188,94.19999694824219,102.44999694824219,93.0,100.4000015258789,117197,2023-01-30
2023-02-06,94.77287292480469,95.1500015258789,98.75,93.0,95.5,56400,2023-02-06
2023-02-13,88.14923095703125,88.5,94.0,80.55000305175781,94.0,129395,2023-02-13
2023-02-20,81.92399597167969,82.25,89.25,81.6500015258789,85.5999984741211,52621,2023-02-20
2023-02-27,84.5634994506836,84.9000015258789,88.9000015258789,80.4000015258789,83.44999694824219,106740,2023-02-27
2023-03-06,83.61725616455078,83.94999694824219,93.6500015258789,82.19999694824219,87.9000015258789,91796,2023-03-06
2023-03-13,80.77855682373047,81.0999984741211,85.1500015258789,80.0,85.1500015258789,26756,2023-03-13
2023-03-20,77.93985748291016,78.25,83.25,76.8499984741211,81.0,34272,2023-03-20
2023-03-27,82.07341003417969,82.4000015258789,84.3499984741211,73.0,79.0,65082,2023-03-27
2023-04-03,85.01171112060547,85.3499984741211,93.44999694824219,80.19999694824219,82.0,144239,2023-04-03
2023-04-10,85.11131286621094,85.44999694824219,87.44999694824219,81.9000015258789,86.55000305175781,39870,2023-04-10
2023-04-17,89.39427185058594,89.75,101.4000015258789,84.0,86.5999984741211,174934,2023-04-17
2023-04-24,93.27881622314453,93.6500015258789,96.0,89.0,90.0999984741211,83509,2023-04-24
2023-05-01,91.08753204345703,91.44999694824219,94.44999694824219,91.0,93.6500015258789,26350,2023-05-01
2023-05-08,86.6551742553711,87.0,92.69999694824219,85.19999694824219,92.69999694824219,57623,2023-05-08
2023-05-15,87.85041046142578,88.19999694824219,89.55000305175781,85.5,87.80000305175781,25989,2023-05-15
2023-05-22,87.80061340332031,88.1500015258789,91.0,85.6500015258789,89.0,38008,2023-05-22
2023-05-29,102.79096221923828,103.19999694824219,110.80000305175781,87.55000305175781,91.0,326833,2023-05-29
2023-06-05,95.66930389404297,96.05000305175781,105.25,95.5,104.6500015258789,83527,2023-06-05
2023-06-12,93.92623901367188,94.30000305175781,97.44999694824219,85.55000305175781,96.55000305175781,75715,2023-06-12
2023-06-19,93.67723083496094,94.05000305175781,101.3499984741211,93.30000305175781,94.25,59118,2023-06-19
2023-06-26,104.73323822021484,105.1500015258789,123.69999694824219,93.55000305175781,94.94999694824219,682421,2023-06-26
2023-07-03,109.86282348632812,110.30000305175781,119.0,100.25,106.0,735996,2023-07-03
2023-07-10,110.8090591430664,111.25,116.0,107.9000015258789,110.30000305175781,163773,2023-07-10
2023-07-17,114.49439239501953,114.94999694824219,120.69999694824219,111.4000015258789,112.5,264481,2023-07-17
2023-07-24,115.68963623046875,116.1500015258789,120.0,113.69999694824219,115.05000305175781,120982,2023-07-24
2023-07-31,119.37496948242188,119.8499984741211,120.8499984741211,114.25,115.0,162456,2023-07-31
2023-08-07,115.73943328857422,116.19999694824219,120.05000305175781,113.5,116.0,127372,2023-08-07
2023-08-14,121.4168472290039,121.9000015258789,136.0500030517578,111.4000015258789,115.55000305175781,429317,2023-08-14
2023-08-21,119.42477416992188,119.9000015258789,127.9000015258789,118.30000305175781,123.55000305175781,104052,2023-08-21
2023-08-28,121.0184326171875,121.5,127.5,118.55000305175781,120.0,93443,2023-08-28
2023-09-04,123.90693664550781,124.4000015258789,129.75,120.44999694824219,121.5,137396,2023-09-04
2023-09-11,119.0,119.0,126.5,116.55000305175781,122.0999984741211,105491,2023-09-11
2023-09-18,116.30000305175781,116.30000305175781,120.55000305175781,115.80000305175781,120.0999984741211,48945,2023-09-18
2023-09-25,119.25,119.25,127.69999694824219,114.9000015258789,116.05000305175781,84050,2023-09-25
2023-10-02,123.19999694824219,123.19999694824219,125.8499984741211,116.5,119.25,77848,2023-10-02
2023-10-09,121.9000015258789,121.9000015258789,123.44999694824219,117.5,117.5,43093,2023-10-09
2023-10-16,124.30000305175781,124.30000305175781,130.0,120.25,121.0999984741211,93355,2023-10-16
2023-10-23,120.55000305175781,120.55000305175781,123.44999694824219,111.8499984741211,123.19999694824219,52770,2023-10-23
2023-10-30,118.94999694824219,118.94999694824219,125.8499984741211,118.0999984741211,121.25,32474,2023-10-30
2023-11-06,118.05000305175781,118.05000305175781,122.94999694824219,117.5999984741211,118.05000305175781,59094,2023-11-06
2023-11-13,117.5,117.5,121.0,117.30000305175781,119.55000305175781,30375,2023-11-13
2023-11-20,119.80000305175781,119.80000305175781,132.0,117.30000305175781,117.30000305175781,248387,2023-11-20
2023-11-27,122.4000015258789,122.4000015258789,124.9000015258789,119.0,119.80000305175781,57397,2023-11-27
2023-12-04,122.94999694824219,122.94999694824219,129.0,118.30000305175781,121.3499984741211,134505,2023-12-04
2023-12-11,120.19999694824219,120.19999694824219,126.0,120.0,126.0,55315,2023-12-11
2023-12-18,118.69999694824219,118.69999694824219,125.5,111.0999984741211,120.25,84241,2023-12-18
2023-12-25,117.05000305175781,117.05000305175781,120.80000305175781,116.19999694824219,118.69999694824219,27428,2023-12-25
2024-01-01,121.1500015258789,121.1500015258789,126.0,117.05000305175781,117.05000305175781,163722,2024-01-01
2024-01-08,120.80000305175781,120.80000305175781,124.44999694824219,120.1500015258789,124.0,60396,2024-01-08
2024-01-15,120.8499984741211,120.8499984741211,124.5999984741211,118.0,120.80000305175781,73207,2024-01-15
2024-01-22,124.80000305175781,124.80000305175781,128.0,120.0,120.8499984741211,86503,2024-01-22
2024-01-29,145.14999389648438,145.14999389648438,148.0,120.0999984741211,125.5,1538159,2024-01-29
2024-02-05,113.4000015258789,113.4000015258789,149.5,108.0,149.39999389648438,937242,2024-02-05
2024-02-12,109.69999694824219,109.69999694824219,115.44999694824219,102.0,111.1500015258789,168799,2024-02-12
2024-02-19,108.6500015258789,108.6500015258789,113.69999694824219,107.05000305175781,110.0,88006,2024-02-19
2024-02-26,104.5,104.5,111.5,101.0,108.6500015258789,79102,2024-02-26
2024-03-04,99.19999694824219,99.19999694824219,108.4000015258789,97.4000015258789,108.4000015258789,63971,2024-03-04
2024-03-11,103.4000015258789,103.4000015258789,107.0,87.9000015258789,100.1500015258789,351867,2024-03-11
2024-03-18,98.80000305175781,98.80000305175781,103.5999984741211,97.0,103.19999694824219,88032,2024-03-18
2024-03-25,90.0,90.0,102.44999694824219,89.94999694824219,98.80000305175781,119085,2024-03-25
2024-04-01,102.69999694824219,102.69999694824219,103.9000015258789,89.0,94.5,100837,2024-04-01
2024-04-08,112.75,112.75,114.69999694824219,102.69999694824219,107.0,106237,2024-04-08
2024-04-15,109.6500015258789,109.6500015258789,115.4000015258789,103.0,112.75,58503,2024-04-15
2024-04-22,108.94999694824219,108.94999694824219,114.69999694824219,107.8499984741211,109.0,53458,2024-04-22
2024-04-29,106.69999694824219,106.69999694824219,112.3499984741211,105.55000305175781,109.1500015258789,56428,2024-04-29
2024-05-06,104.25,104.25,107.3499984741211,100.94999694824219,104.25,27453,2024-05-06
2024-05-13,106.9000015258789,106.9000015258789,111.25,101.05000305175781,104.25,35558,2024-05-13
2024-05-20,103.44999694824219,103.44999694824219,108.0,102.4000015258789,105.0,35645,2024-05-20
2024-05-27,98.3499984741211,98.3499984741211,106.0,97.0,104.4000015258789,62112,2024-05-27
2024-06-03,106.55000305175781,106.55000305175781,110.0,89.69999694824219,98.3499984741211,93062,2024-06-03
2024-06-10,107.33000183105469,107.33000183105469,115.0,104.55000305175781,104.55000305175781,122832,2024-06-10
2024-06-17,109.55999755859375,109.55999755859375,115.5,106.2699966430664,107.33000183105469,100210,2024-06-17
2024-06-24,106.2699966430664,106.2699966430664,111.5,105.16999816894531,110.0,42111,2024-06-24
2024-07-01,110.58000183105469,110.58000183105469,113.0,104.05000305175781,107.25,129371,2024-07-01
2024-07-08,110.75,110.75,114.44999694824219,105.02999877929688,110.98999786376953,91643,2024-07-08
2024-07-15,106.83999633789062,106.83999633789062,112.4000015258789,106.0,112.4000015258789,37052,2024-07-15
2024-07-22,116.12999725341797,116.12999725341797,119.0,105.0999984741211,105.0999984741211,216494,2024-07-22
2024-07-29,125.01000213623047,125.01000213623047,125.5,115.30000305175781,115.80000305175781,328830,2024-07-29
2024-08-05,123.7699966430664,123.7699966430664,126.4000015258789,119.11000061035156,123.0,119684,2024-08-05
2024-08-12,110.23999786376953,110.23999786376953,120.0,109.25,120.0,140774,2024-08-12
2024-08-19,126.77999877929688,126.77999877929688,135.0,110.37999725341797,112.0,277276,2024-08-19
2024-08-26,122.61000061035156,122.61000061035156,129.88999938964844,121.0999984741211,129.88999938964844,124123,2024-08-26
2024-09-02,129.44000244140625,129.44000244140625,132.0,121.0,123.7300033569336,155028,2024-09-02
2024-09-09,128.0399932861328,128.0399932861328,133.89999389648438,124.77999877929688,133.0,85476,2024-09-09
2024-09-16,120.22000122070312,120.22000122070312,131.99000549316406,116.30000305175781,125.44999694824219,47102,2024-09-16
2024-09-23,118.69000244140625,118.69000244140625,121.9800033569336,118.05000305175781,119.0,25217,2024-09-23
2024-09-30,118.16999816894531,118.16999816894531,128.4199981689453,116.68000030517578,119.81999969482422,92543,2024-09-30
2024-10-07,120.36000061035156,120.36000061035156,122.38999938964844,115.0,119.3499984741211,25786,2024-10-07
2024-10-14,122.3499984741211,122.3499984741211,131.8000030517578,117.0199966430664,121.55000305175781,256547,2024-10-14
2024-10-21,112.23999786376953,112.23999786376953,123.98999786376953,112.0,123.98999786376953,95279,2024-10-21
2024-10-28,119.62999725341797,119.62999725341797,125.0,111.6500015258789,111.6500015258789,86681,2024-10-28
2024-11-04,120.9800033569336,120.9800033569336,122.69999694824219,113.66000366210938,122.69999694824219,81663,2024-11-04
2024-11-11,115.47000122070312,115.47000122070312,127.79000091552734,112.0,118.19999694824219,109569,2024-11-11
2024-11-18,117.36000061035156,117.36000061035156,120.5,113.5,113.5,23393,2024-11-18
2024-11-25,119.94000244140625,119.94000244140625,121.98999786376953,114.80000305175781,118.51000213623047,38321,2024-11-25
2024-12-02,129.64999389648438,129.64999389648438,146.6999969482422,118.37999725341797,120.16000366210938,522668,2024-12-02
2024-12-09,127.76000213623047,127.76000213623047,134.5800018310547,124.38999938964844,132.88999938964844,78420,2024-12-09
2024-12-16,128.17999267578125,128.17999267578125,137.5399932861328,127.6500015258789,128.0,121914,2024-12-16
2024-12-23,129.64999389648438,129.64999389648438,142.0,127.0199966430664,132.0,179258,2024-12-23
2024-12-30,130.47000122070312,130.47000122070312,134.5,122.8499984741211,128.0500030517578,69591,2024-12-30
2025-01-06,122.02999877929688,122.02999877929688,134.61000061035156,121.30000305175781,130.52999877929688,89113,2025-01-06
2025-01-13,125.30999755859375,125.30999755859375,130.0,119.44000244140625,120.38999938964844,33182,2025-01-13
2025-01-20,120.4000015258789,120.4000015258789,129.8000030517578,120.0,125.95999908447266,27897,2025-01-20
2025-01-27,123.30999755859375,123.30999755859375,129.8000030517578,118.0999984741211,119.80000305175781,108161,2025-01-27
2025-02-03,137.02999877929688,137.02999877929688,157.8000030517578,121.5,124.4000015258789,594719,2025-02-03
2025-02-10,120.58000183105469,120.58000183105469,139.99000549316406,119.0,139.99000549316406,132511,2025-02-10
2025-02-17,123.9800033569336,123.9800033569336,129.58999633789062,116.19999694824219,116.25,49143,2025-02-17
2025-02-24,115.29000091552734,115.29000091552734,124.9000015258789,113.01000213623047,124.9000015258789,24343,2025-02-24
2025-03-03,127.1500015258789,127.1500015258789,128.99000549316406,113.11000061035156,113.11000061035156,43552,2025-03-03
2025-03-10,118.2300033569336,118.2300033569336,129.6999969482422,118.0,128.0,96523,2025-03-10
2025-03-17,117.13999938964844,117.13999938964844,124.16000366210938,116.0199966430664,117.01000213623047,48871,2025-03-17
2025-03-24,110.56999969482422,110.56999969482422,120.48999786376953,109.22000122070312,117.94000244140625,77789,2025-03-24
2025-03-31,112.94999694824219,112.94999694824219,120.0,109.44000244140625,110.56999969482422,85097,2025-03-31
2025-04-07,113.29000091552734,113.29000091552734,116.0,104.5,111.05999755859375,78719,2025-04-07
2025-04-14,116.05999755859375,116.05999755859375,117.55000305175781,113.29000091552734,113.29000091552734,49254,2025-04-14
2025-04-21,115.62000274658203,115.62000274658203,124.94999694824219,114.55000305175781,116.51000213623047,156951,2025-04-21
2025-04-28,114.45999908447266,114.45999908447266,121.5,113.75,115.80999755859375,39793,2025-04-28
2025-05-05,133.0399932861328,133.0399932861328,135.4499969482422,115.5,117.9000015258789,361490,2025-05-05
2025-05-12,195.89999389648438,195.89999389648438,195.94000244140625,135.0,135.0,2325727,2025-05-12
2025-05-19,233.2899932861328,233.2899932861328,236.75,201.0,210.10000610351562,710336,2025-05-19
2025-05-26,242.75,242.75,249.0,211.0,233.2899932861328,256226,2025-05-26
2025-06-02,229.41000366210938,229.41000366210938,249.5,225.36000061035156,246.25,95822,2025-06-02
2025-06-09,189.3300018310547,189.3300018310547,233.89999389648438,188.0,233.89999389648438,113044,2025-06-09
2025-06-16,205.10000610351562,205.10000610351562,218.0,181.50999450683594,181.50999450683594,126918,2025-06-16
2025-06-23,206.77000427246094,206.77000427246094,217.0,195.00999450683594,200.0,45858,2025-06-23
2025-06-30,205.64999389648438,205.64999389648438,215.0,199.10000610351562,201.00999450683594,24324,2025-06-30
2025-07-07,199.25999450683594,199.25999450683594,210.0,198.52000427246094,209.0,23790,2025-07-07
2025-07-14,201.9499969482422,201.9499969482422,202.0,194.5500030517578,199.0,11439,2025-07-14
