Date,Adj Close_ANUP.NS,Close_ANUP.NS,High_ANUP.NS,Low_ANUP.NS,Open_ANUP.NS,Volume_ANUP.NS,Date
2021-11-15,493.9783020019531,506.7749938964844,557.4749755859375,496.17498779296875,516.125,228036,2021-11-15
2021-11-22,472.6800231933594,484.92498779296875,524.0250244140625,480.0249938964844,512.3499755859375,161180,2021-11-22
2021-11-29,487.4474792480469,500.07501220703125,512.5,461.92498779296875,490.5,195438,2021-11-29
2021-12-06,496.098388671875,508.95001220703125,530.0,487.5,504.9750061035156,117194,2021-12-06
2021-12-13,505.0660705566406,518.1500244140625,551.7750244140625,505.5,510.0,244872,2021-12-13
2021-12-20,493.6127624511719,506.3999938964844,520.375,491.57501220703125,513.1500244140625,172988,2021-12-20
2021-12-27,493.9539489746094,506.75,530.0,487.54998779296875,516.0,232936,2021-12-27
2022-01-03,504.2619323730469,517.3250122070312,522.7000122070312,498.0,507.0,135488,2022-01-03
2022-01-10,568.3272705078125,583.0499877929688,614.375,513.5250244140625,522.0,908024,2022-01-10
2022-01-17,464.73583984375,476.7749938964844,618.4749755859375,475.0,594.9500122070312,1127864,2022-01-17
2022-01-24,443.9980773925781,455.5,480.0,450.5,480.0,206660,2022-01-24
2022-01-31,450.79693603515625,462.4750061035156,488.5,457.5,464.5,264744,2022-01-31
2022-02-07,438.2470397949219,449.6000061035156,469.0,444.9750061035156,468.5,178366,2022-02-07
2022-02-14,419.9461364746094,430.82501220703125,449.375,415.82501220703125,437.5249938964844,186910,2022-02-14
2022-02-21,396.2597351074219,406.5249938964844,429.5,380.5,420.0249938964844,207472,2022-02-21
2022-02-28,398.69659423828125,409.0249938964844,429.0,386.625,401.5,109066,2022-02-28
2022-03-07,400.20745849609375,410.57501220703125,419.5,380.5,400.0,167772,2022-03-07
2022-03-14,415.24298095703125,426.0,448.0,404.8999938964844,411.0,304506,2022-03-14
2022-03-21,406.17779541015625,416.70001220703125,436.7250061035156,412.0,426.0,97844,2022-03-21
2022-03-28,401.9376220703125,412.3500061035156,423.5,392.5,423.5,158934,2022-03-28
2022-04-04,434.9328918457031,446.20001220703125,455.4750061035156,418.54998779296875,420.0,217826,2022-04-04
2022-04-11,444.680419921875,456.20001220703125,468.0,435.75,444.95001220703125,141152,2022-04-11
2022-04-18,440.8544921875,452.2749938964844,471.8999938964844,432.79998779296875,457.5,204914,2022-04-18
2022-04-25,419.190673828125,430.04998779296875,458.5,427.9750061035156,455.0,129304,2022-04-25
2022-05-02,400.8166809082031,411.20001220703125,434.0,402.5249938964844,425.0,66148,2022-05-02
2022-05-09,389.0953063964844,399.17498779296875,411.2749938964844,370.0,410.0,137126,2022-05-09
2022-05-16,390.338134765625,400.45001220703125,439.82501220703125,392.0,401.0,157540,2022-05-16
2022-05-23,360.70574951171875,370.04998779296875,409.5249938964844,359.0,404.42498779296875,89134,2022-05-23
2022-05-30,355.78326416015625,365.0,389.17498779296875,357.7749938964844,372.5,154642,2022-05-30
2022-06-06,322.93426513671875,331.29998779296875,369.70001220703125,327.0,365.0,304106,2022-06-06
2022-06-13,324.201416015625,332.6000061035156,337.2250061035156,307.95001220703125,329.0,228706,2022-06-13
2022-06-20,332.876708984375,341.5,345.9750061035156,312.0249938964844,325.5,120020,2022-06-20
2022-06-27,369.91717529296875,379.5,381.6000061035156,341.2749938964844,348.5,153076,2022-06-27
2022-07-04,384.1241149902344,394.07501220703125,397.5,366.57501220703125,379.5,167804,2022-07-04
2022-07-11,393.31109619140625,403.5,407.5,374.7250061035156,399.0,142114,2022-07-11
2022-07-18,416.851318359375,427.6499938964844,436.5,407.54998779296875,412.0,132670,2022-07-18
2022-07-25,423.2602844238281,434.2250061035156,442.2250061035156,413.5,427.6499938964844,147280,2022-07-25
2022-08-01,418.5194396972656,425.29998779296875,437.2250061035156,407.4750061035156,430.0,70622,2022-08-01
2022-08-08,412.664306640625,419.3500061035156,432.45001220703125,399.04998779296875,429.5249938964844,176118,2022-08-08
2022-08-15,423.2921447753906,430.1499938964844,438.70001220703125,405.0249938964844,419.3500061035156,89018,2022-08-15
2022-08-22,433.4032897949219,440.42498779296875,457.5,416.79998779296875,430.1499938964844,149556,2022-08-22
2022-08-29,438.7418518066406,445.8500061035156,482.5,418.0,432.5,225962,2022-08-29
2022-09-05,462.9004211425781,470.3999938964844,477.45001220703125,430.4750061035156,452.5,248540,2022-09-05
2022-09-12,467.0334777832031,474.6000061035156,514.4749755859375,457.25,468.625,440004,2022-09-12
2022-09-19,445.9746398925781,453.20001220703125,489.0,452.0,475.0,144748,2022-09-19
2022-09-26,406.5385437011719,413.125,445.3999938964844,399.29998779296875,438.5,162006,2022-09-26
2022-10-03,441.0543518066406,448.20001220703125,451.5,408.1499938964844,411.0,88232,2022-10-03
2022-10-10,426.39190673828125,433.29998779296875,455.0,430.04998779296875,443.5,68850,2022-10-10
2022-10-17,418.5194396972656,425.29998779296875,441.8999938964844,420.5,440.0,262078,2022-10-17
2022-10-24,413.303955078125,420.0,432.5,417.5,426.0,36082,2022-10-24
2022-10-31,415.8870849609375,422.625,443.95001220703125,417.5,425.0,67468,2022-10-31
2022-11-07,430.7955322265625,437.7749938964844,446.0249938964844,419.9750061035156,426.82501220703125,75358,2022-11-07
2022-11-14,445.95001220703125,453.17498779296875,475.0,425.0,437.7749938964844,235304,2022-11-14
2022-11-21,428.40924072265625,435.3500061035156,462.0,425.0,462.0,140174,2022-11-21
2022-11-28,433.2065124511719,440.2250061035156,462.4750061035156,429.8999938964844,435.3500061035156,177494,2022-11-28
2022-12-05,427.3513488769531,434.2749938964844,448.82501220703125,432.5249938964844,437.5249938964844,57996,2022-12-05
2022-12-12,420.53680419921875,427.3500061035156,445.0,424.0,434.0,53654,2022-12-12
2022-12-19,406.71075439453125,413.29998779296875,436.5249938964844,405.5,431.0,122962,2022-12-19
2022-12-26,425.5062561035156,432.3999938964844,438.0,409.92498779296875,412.5,97536,2022-12-26
2023-01-02,458.3245544433594,465.75,489.4750061035156,429.20001220703125,438.0,418234,2023-01-02
2023-01-09,467.9190979003906,475.5,496.95001220703125,455.5,477.4750061035156,696334,2023-01-09
2023-01-16,521.722412109375,530.1749877929688,534.0,475.5,476.125,891610,2023-01-16
2023-01-23,499.6057434082031,507.70001220703125,544.5,491.4750061035156,538.125,437278,2023-01-23
2023-01-30,549.6450805664062,558.5499877929688,579.4749755859375,497.625,497.625,679664,2023-01-30
2023-02-06,560.8878784179688,569.9749755859375,601.4249877929688,546.0750122070312,562.0999755859375,377328,2023-02-06
2023-02-13,551.8345947265625,560.7750244140625,583.25,555.0250244140625,570.0,178438,2023-02-13
2023-02-20,572.9671630859375,582.25,614.5999755859375,562.0499877929688,562.5250244140625,386408,2023-02-20
2023-02-27,536.7785034179688,545.4749755859375,592.9249877929688,539.5,586.0,293888,2023-02-27
2023-03-06,522.8294677734375,531.2999877929688,557.4000244140625,525.0,547.5,139432,2023-03-06
2023-03-13,489.86358642578125,497.79998779296875,535.625,480.0,526.5750122070312,234392,2023-03-13
2023-03-20,474.3893127441406,482.07501220703125,506.82501220703125,477.45001220703125,502.54998779296875,141338,2023-03-20
2023-03-27,492.8649597167969,500.8500061035156,510.0249938964844,475.0249938964844,484.9750061035156,154728,2023-03-27
2023-04-03,518.8194580078125,527.2249755859375,538.5,505.79998779296875,505.82501220703125,116268,2023-04-03
2023-04-10,515.5966796875,523.9500122070312,534.9500122070312,507.0,529.25,103974,2023-04-10
2023-04-17,533.8755493164062,542.5250244140625,565.5,520.0,520.0,151138,2023-04-17
2023-04-24,559.288818359375,568.3499755859375,578.4749755859375,545.0,546.0,211972,2023-04-24
2023-05-01,568.169921875,577.375,590.3250122070312,557.5,568.3499755859375,135782,2023-05-01
2023-05-08,614.3468017578125,624.2999877929688,634.4500122070312,565.2750244140625,577.625,275024,2023-05-08
2023-05-15,699.8859252929688,711.2249755859375,748.5,598.9749755859375,632.4749755859375,2218216,2023-05-15
2023-05-22,691.0048217773438,702.2000122070312,717.5,656.0499877929688,701.5,209964,2023-05-22
2023-05-29,778.3399047851562,790.9500122070312,810.0,699.5,710.0,379560,2023-05-29
2023-06-05,790.1978149414062,803.0,836.9749755859375,765.5250244140625,798.9500122070312,353644,2023-06-05
2023-06-12,802.6461791992188,815.6500244140625,841.4749755859375,791.0,808.5,327132,2023-06-12
2023-06-19,790.2470092773438,803.0499877929688,858.4749755859375,795.1500244140625,815.75,263042,2023-06-19
2023-06-26,864.69091796875,878.7000122070312,890.0,796.0499877929688,800.0,245608,2023-06-26
2023-07-03,904.4960327148438,919.1500244140625,962.9500122070312,855.0250244140625,887.4749755859375,640274,2023-07-03
2023-07-10,919.3306274414062,934.2249755859375,992.5,917.5999755859375,932.9500122070312,399590,2023-07-10
2023-07-17,951.4354858398438,966.8499755859375,985.7249755859375,915.5750122070312,935.0,327958,2023-07-17
2023-07-24,993.09814453125,1001.4000244140625,1022.0,932.9500122070312,982.4749755859375,651512,2023-07-24
2023-07-31,1052.0057373046875,1060.800048828125,1149.5,1017.5499877929688,1017.5499877929688,1056478,2023-07-31
2023-08-07,1038.7662353515625,1047.449951171875,1105.175048828125,1041.125,1071.449951171875,242496,2023-08-07
2023-08-14,1060.013671875,1068.875,1099.5,1006.6749877929688,1006.6749877929688,186930,2023-08-14
2023-08-21,1084.608154296875,1093.675048828125,1122.4749755859375,1063.5,1063.5,240784,2023-08-21
2023-08-28,1074.8150634765625,1083.800048828125,1174.3499755859375,1064.25,1095.5,420230,2023-08-28
2023-09-04,1079.7239990234375,1088.75,1100.2249755859375,1052.5,1093.5,220458,2023-09-04
2023-09-11,1084.608154296875,1093.675048828125,1099.574951171875,1011.0,1097.0,380056,2023-09-11
2023-09-18,996.3211669921875,1004.6500244140625,1099.574951171875,998.875,1097.4749755859375,158298,2023-09-18
2023-09-25,983.1314086914062,991.3499755859375,1026.7750244140625,963.75,1016.7249755859375,163056,2023-09-25
2023-10-02,993.09814453125,1001.4000244140625,1010.0,964.0499877929688,991.3499755859375,96756,2023-10-02
2023-10-09,1026.34521484375,1034.925048828125,1049.5,972.3250122070312,990.0,176188,2023-10-09
2023-10-16,1052.7989501953125,1061.5999755859375,1101.925048828125,1035.5,1035.5,173318,2023-10-16
2023-10-23,1059.46826171875,1068.324951171875,1090.0,967.5,1065.0250244140625,258112,2023-10-23
2023-10-30,1227.637451171875,1237.9000244140625,1284.5,1060.625,1090.0,1628290,2023-10-30
2023-11-06,1279.0576171875,1289.75,1310.0,1211.75,1245.9749755859375,257168,2023-11-06
2023-11-13,1337.8411865234375,1349.0250244140625,1432.4749755859375,1327.0,1362.5,179002,2023-11-13
2023-11-20,1346.09716796875,1357.3499755859375,1475.5250244140625,1339.824951171875,1347.449951171875,180294,2023-11-20
2023-11-27,1276.6279296875,1287.300048828125,1387.5,1267.0,1357.3499755859375,139810,2023-11-27
2023-12-04,1322.4697265625,1333.5250244140625,1350.0,1243.9749755859375,1339.9749755859375,185234,2023-12-04
2023-12-11,1350.9813232421875,1362.2750244140625,1414.675048828125,1338.949951171875,1369.949951171875,144590,2023-12-11
2023-12-18,1308.0650634765625,1319.0,1400.0,1271.0250244140625,1364.9749755859375,123252,2023-12-18
2023-12-25,1348.7747802734375,1360.050048828125,1395.5,1302.5250244140625,1319.0,113470,2023-12-25
2024-01-01,1342.998046875,1354.2249755859375,1450.0,1322.5250244140625,1351.0,194770,2024-01-01
2024-01-08,1416.7069091796875,1428.550048828125,1530.0,1355.0,1355.0,262082,2024-01-08
2024-01-15,1483.6968994140625,1496.0999755859375,1529.5,1350.050048828125,1452.4749755859375,207564,2024-01-15
2024-01-22,1472.8128662109375,1485.125,1565.324951171875,1457.199951171875,1496.0999755859375,85514,2024-01-22
2024-01-29,1495.00244140625,1507.5,1515.0,1433.0,1486.0,112900,2024-01-29
2024-02-05,1534.4725341796875,1547.300048828125,1588.25,1446.5,1512.5,148568,2024-02-05
2024-02-12,1447.3011474609375,1459.4000244140625,1549.949951171875,1261.0,1542.5,304522,2024-02-12
2024-02-19,1392.484375,1404.125,1484.625,1361.5999755859375,1477.0,99010,2024-02-19
2024-02-26,1378.0302734375,1389.550048828125,1433.449951171875,1360.0,1412.4000244140625,79128,2024-02-26
2024-03-04,1395.285888671875,1406.949951171875,1437.2249755859375,1354.5,1389.625,94184,2024-03-04
2024-03-11,1345.8740234375,1357.125,1424.925048828125,1250.5,1415.0,135536,2024-03-11
2024-03-18,1578.231689453125,1591.425048828125,1662.5250244140625,1431.5999755859375,1431.5999755859375,931196,2024-03-18
2024-03-25,1566.182373046875,1579.2750244140625,1652.4000244140625,1569.949951171875,1591.425048828125,135654,2024-03-25
2024-04-01,1675.69189453125,1689.699951171875,1774.5,1557.5,1624.0,247230,2024-04-01
2024-04-08,1671.8489990234375,1685.824951171875,1740.0,1672.5250244140625,1740.0,101016,2024-04-08
2024-04-15,1650.9984130859375,1664.800048828125,1692.5,1616.550048828125,1675.0,128910,2024-04-15
2024-04-22,1774.0198974609375,1788.8499755859375,2008.449951171875,1681.875,1700.0,297970,2024-04-22
2024-04-29,1821.0765380859375,1836.300048828125,1870.0,1761.0999755859375,1788.949951171875,66605,2024-04-29
2024-05-06,1800.3001708984375,1815.3499755859375,2185.0,1796.0,2030.0,462822,2024-05-06
2024-05-13,1842.5966796875,1858.0,1889.0,1740.0,1819.0,191394,2024-05-13
2024-05-20,1746.004150390625,1760.5999755859375,1870.0,1730.0,1860.0999755859375,94052,2024-05-20
2024-05-27,1712.7322998046875,1727.050048828125,1803.6500244140625,1695.9000244140625,1760.6500244140625,122666,2024-05-27
2024-06-03,1749.02880859375,1763.6500244140625,1842.3499755859375,1550.0,1775.0,205497,2024-06-03
2024-06-10,1773.0777587890625,1787.9000244140625,1842.0,1765.5999755859375,1793.6500244140625,125850,2024-06-10
2024-06-17,1894.2152099609375,1910.050048828125,2049.0,1787.9000244140625,1787.9000244140625,359467,2024-06-17
2024-06-24,1804.4654541015625,1819.550048828125,1950.300048828125,1760.050048828125,1890.050048828125,379705,2024-06-24
2024-07-01,1789.9368896484375,1804.9000244140625,1850.0,1785.050048828125,1823.199951171875,139277,2024-07-01
2024-07-08,1774.366943359375,1789.199951171875,1828.0,1760.0,1828.0,142441,2024-07-08
2024-07-15,1761.028564453125,1775.75,1880.0,1755.800048828125,1791.0,180176,2024-07-15
2024-07-22,1788.1517333984375,1803.0999755859375,1861.449951171875,1702.0,1770.0,158263,2024-07-22
2024-07-29,1792.8499755859375,1792.8499755859375,1875.0,1765.0,1820.0,264653,2024-07-29
2024-08-05,1804.1500244140625,1804.1500244140625,1863.8499755859375,1665.050048828125,1735.050048828125,306331,2024-08-05
2024-08-12,1896.1500244140625,1896.1500244140625,1919.0,1820.050048828125,1850.0,244498,2024-08-12
2024-08-19,2009.0,2009.0,2030.4000244140625,1898.0,1898.0,191660,2024-08-19
2024-08-26,2209.449951171875,2209.449951171875,2269.0,1982.199951171875,2040.0,611083,2024-08-26
2024-09-02,2274.0,2274.0,2408.10009765625,2182.550048828125,2240.0,238777,2024-09-02
2024-09-09,2262.199951171875,2262.199951171875,2340.0,2152.050048828125,2242.050048828125,184050,2024-09-09
2024-09-16,2226.75,2226.75,2288.39990234375,2125.10009765625,2270.35009765625,107986,2024-09-16
2024-09-23,2220.449951171875,2220.449951171875,2292.0,2171.300048828125,2259.949951171875,93224,2024-09-23
2024-09-30,2653.25,2653.25,2721.300048828125,2220.449951171875,2220.449951171875,1106895,2024-09-30
2024-10-07,2735.14990234375,2735.14990234375,2893.0,2630.0,2653.25,479108,2024-10-07
2024-10-14,2699.14990234375,2699.14990234375,2817.0,2609.14990234375,2779.89990234375,344207,2024-10-14
2024-10-21,2743.050048828125,2743.050048828125,2900.0,2647.0,2718.800048828125,341753,2024-10-21
2024-10-28,3603.300048828125,3603.300048828125,3652.0,2711.199951171875,2813.199951171875,1897924,2024-10-28
2024-11-04,3561.949951171875,3561.949951171875,3681.0,3167.0,3578.10009765625,923488,2024-11-04
2024-11-11,3534.35009765625,3534.35009765625,3667.0,3196.39990234375,3572.0,629805,2024-11-11
2024-11-18,3434.25,3434.25,3584.60009765625,3137.0,3534.35009765625,526849,2024-11-18
2024-11-25,3655.14990234375,3655.14990234375,3822.449951171875,3410.14990234375,3567.949951171875,831474,2024-11-25
2024-12-02,3597.60009765625,3597.60009765625,3799.89990234375,3511.60009765625,3655.14990234375,387014,2024-12-02
2024-12-09,3730.550048828125,3730.550048828125,3859.39990234375,3555.0,3635.0,318480,2024-12-09
2024-12-16,3421.449951171875,3421.449951171875,3839.0,3303.050048828125,3739.949951171875,257411,2024-12-16
2024-12-23,3442.60009765625,3442.60009765625,3519.39990234375,3372.85009765625,3455.300048828125,146339,2024-12-23
2024-12-30,3516.25,3516.25,3603.60009765625,3391.0,3430.0,136687,2024-12-30
2025-01-06,3092.699951171875,3092.699951171875,3578.0,3018.0,3578.0,234888,2025-01-06
2025-01-13,3100.39990234375,3100.39990234375,3195.0,2870.800048828125,3002.050048828125,169341,2025-01-13
2025-01-20,2950.89990234375,2950.89990234375,3184.949951171875,2920.050048828125,3134.0,129794,2025-01-20
2025-01-27,3027.800048828125,3027.800048828125,3175.0,2625.0,2880.0,472572,2025-01-27
2025-02-03,2798.699951171875,2798.699951171875,2995.89990234375,2754.050048828125,2980.10009765625,158020,2025-02-03
2025-02-10,2732.10009765625,2732.10009765625,2870.0,2571.14990234375,2800.10009765625,295927,2025-02-10
2025-02-17,3179.85009765625,3179.85009765625,3250.0,2634.050048828125,2691.10009765625,324792,2025-02-17
2025-02-24,2798.14990234375,2798.14990234375,3248.949951171875,2772.25,3175.0,244436,2025-02-24
2025-03-03,3057.949951171875,3057.949951171875,3144.89990234375,2680.0,2810.0,285822,2025-03-03
2025-03-10,2886.39990234375,2886.39990234375,3200.0,2860.35009765625,3064.0,158712,2025-03-10
2025-03-17,3266.550048828125,3266.550048828125,3340.0,2898.14990234375,2910.300048828125,675319,2025-03-17
2025-03-24,3475.5,3475.5,3633.050048828125,3240.25,3299.0,445172,2025-03-24
2025-03-31,3178.0,3178.0,3546.60009765625,3131.0,3475.5,158425,2025-03-31
2025-04-07,3064.449951171875,3064.449951171875,3110.35009765625,2623.949951171875,2625.14990234375,237080,2025-04-07
2025-04-14,3167.10009765625,3167.10009765625,3238.0,3101.0,3133.39990234375,86826,2025-04-14
2025-04-21,3035.300048828125,3035.300048828125,3390.800048828125,2971.39990234375,3239.0,232119,2025-04-21
2025-04-28,2926.0,2926.0,3166.800048828125,2922.199951171875,2990.0,127350,2025-04-28
2025-05-05,3158.0,3158.0,3245.0,2930.0,2937.39990234375,193416,2025-05-05
2025-05-12,2991.199951171875,2991.199951171875,3369.89990234375,2953.0,3295.0,481022,2025-05-12
2025-05-19,2782.199951171875,2782.199951171875,2991.199951171875,2760.0,2991.199951171875,204404,2025-05-19
2025-05-26,2778.199951171875,2778.199951171875,2860.0,2760.0,2778.60009765625,139955,2025-05-26
2025-06-02,2796.39990234375,2796.39990234375,2852.5,2715.0,2760.0,123755,2025-06-02
2025-06-09,2735.0,2735.0,2825.89990234375,2688.0,2799.0,97915,2025-06-09
2025-06-16,2589.60009765625,2589.60009765625,2754.0,2552.300048828125,2735.0,164469,2025-06-16
2025-06-23,2709.39990234375,2709.39990234375,2755.0,2556.0,2617.60009765625,224592,2025-06-23
2025-06-30,2760.39990234375,2760.39990234375,2799.0,2709.10009765625,2738.5,138295,2025-06-30
2025-07-07,2849.39990234375,2849.39990234375,2954.89990234375,2735.10009765625,2785.0,204584,2025-07-07
2025-07-14,2911.89990234375,2911.89990234375,2919.89990234375,2848.60009765625,2850.0,47691,2025-07-14
