Date,Adj Close_LYKALABS.NS,Close_LYKALABS.NS,High_LYKALABS.NS,Low_LYKALABS.NS,Open_LYKALABS.NS,Volume_LYKALABS.NS,Date
2021-01-04,29.350000381469727,29.350000381469727,35.45000076293945,29.350000381469727,34.150001525878906,1537422,2021-01-04
2021-01-11,28.899999618530273,28.899999618530273,30.700000762939453,26.549999237060547,28.100000381469727,539437,2021-01-11
2021-01-18,29.049999237060547,29.049999237060547,32.849998474121094,28.100000381469727,28.100000381469727,548125,2021-01-18
2021-01-25,29.600000381469727,29.600000381469727,30.450000762939453,26.700000762939453,29.100000381469727,197250,2021-01-25
2021-02-01,29.5,29.5,30.549999237060547,28.149999618530273,30.200000762939453,193046,2021-02-01
2021-02-08,31.0,31.0,32.900001525878906,28.75,29.75,208178,2021-02-08
2021-02-15,30.0,30.0,32.0,29.5,31.100000381469727,145829,2021-02-15
2021-02-22,30.200000762939453,30.200000762939453,31.399999618530273,28.5,29.049999237060547,114187,2021-02-22
2021-03-01,29.049999237060547,29.049999237060547,31.0,28.799999237060547,30.200000762939453,188428,2021-03-01
2021-03-08,26.5,26.5,29.549999237060547,25.899999618530273,29.200000762939453,170391,2021-03-08
2021-03-15,24.75,24.75,26.700000762939453,23.799999237060547,26.649999618530273,72165,2021-03-15
2021-03-22,23.75,23.75,25.399999618530273,21.75,24.100000381469727,143460,2021-03-22
2021-03-29,27.399999618530273,27.399999618530273,27.399999618530273,23.75,23.75,78116,2021-03-29
2021-04-05,27.350000381469727,27.350000381469727,30.0,26.5,28.0,153221,2021-04-05
2021-04-12,26.799999237060547,26.799999237060547,27.0,24.700000762939453,27.0,53599,2021-04-12
2021-04-19,32.45000076293945,32.45000076293945,32.45000076293945,28.100000381469727,28.100000381469727,252358,2021-04-19
2021-04-26,41.29999923706055,41.29999923706055,41.29999923706055,34.04999923706055,34.04999923706055,2010345,2021-04-26
2021-05-03,39.04999923706055,39.04999923706055,47.75,39.04999923706055,42.900001525878906,1654115,2021-05-03
2021-05-10,47.45000076293945,47.45000076293945,47.45000076293945,37.099998474121094,37.29999923706055,1080257,2021-05-10
2021-05-17,60.400001525878906,60.400001525878906,60.400001525878906,47.04999923706055,49.79999923706055,2423052,2021-05-17
2021-05-24,69.6500015258789,69.6500015258789,76.94999694824219,63.400001525878906,63.400001525878906,2108990,2021-05-24
2021-05-31,69.0999984741211,69.0999984741211,69.94999694824219,60.349998474121094,66.19999694824219,2237440,2021-05-31
2021-06-07,63.0,63.0,69.0,56.400001525878906,69.0,881699,2021-06-07
2021-06-14,52.849998474121094,52.849998474121094,61.75,52.45000076293945,61.75,619190,2021-06-14
2021-06-21,58.95000076293945,58.95000076293945,62.400001525878906,50.29999923706055,50.29999923706055,316880,2021-06-21
2021-06-28,60.70000076293945,60.70000076293945,63.400001525878906,56.400001525878906,58.0,323426,2021-06-28
2021-07-05,58.25,58.25,63.0,56.150001525878906,63.0,188432,2021-07-05
2021-07-12,61.45000076293945,61.45000076293945,62.0,57.20000076293945,59.29999923706055,169296,2021-07-12
2021-07-19,62.5,62.5,64.0,58.25,61.5,268406,2021-07-19
2021-07-26,79.5999984741211,79.5999984741211,79.5999984741211,62.150001525878906,63.849998474121094,2863886,2021-07-26
2021-08-02,93.55000305175781,93.55000305175781,93.55000305175781,77.0,82.69999694824219,4919323,2021-08-02
2021-08-09,80.05000305175781,80.05000305175781,102.9000015258789,80.05000305175781,98.19999694824219,2167893,2021-08-09
2021-08-16,73.30000305175781,73.30000305175781,86.4000015258789,72.5,78.05000305175781,1223387,2021-08-16
2021-08-23,76.55000305175781,76.55000305175781,79.8499984741211,67.05000305175781,73.0999984741211,598735,2021-08-23
2021-08-30,73.69999694824219,73.69999694824219,82.80000305175781,73.0999984741211,80.0,479450,2021-08-30
2021-09-06,75.4000015258789,75.4000015258789,75.4000015258789,70.19999694824219,73.69999694824219,367743,2021-09-06
2021-09-13,84.55000305175781,84.55000305175781,89.0999984741211,75.4000015258789,77.9000015258789,1818372,2021-09-13
2021-09-20,84.55000305175781,84.55000305175781,92.0,81.3499984741211,82.0,1780369,2021-09-20
2021-09-27,76.80000305175781,76.80000305175781,86.69999694824219,75.0999984741211,86.69999694824219,593800,2021-09-27
2021-10-04,80.0999984741211,80.0999984741211,84.5999984741211,77.0,77.69999694824219,558980,2021-10-04
2021-10-11,79.0,79.0,83.30000305175781,78.5,81.0999984741211,468900,2021-10-11
2021-10-18,98.0999984741211,98.0999984741211,98.1500015258789,78.19999694824219,80.0,3018276,2021-10-18
2021-10-25,93.9000015258789,93.9000015258789,103.0,88.05000305175781,98.30000305175781,1400357,2021-10-25
2021-11-01,105.75,105.75,112.5,98.55000305175781,98.55000305175781,2173948,2021-11-01
2021-11-08,105.5,105.5,107.9000015258789,97.0999984741211,106.69999694824219,2676987,2021-11-08
2021-11-15,116.69999694824219,116.69999694824219,125.80000305175781,103.30000305175781,108.19999694824219,4229020,2021-11-15
2021-11-22,148.8000030517578,148.8000030517578,148.8000030517578,118.5,120.69999694824219,713972,2021-11-22
2021-11-29,189.8000030517578,189.8000030517578,189.8000030517578,156.1999969482422,156.1999969482422,4739965,2021-11-29
2021-12-06,182.3000030517578,182.3000030517578,207.4499969482422,170.89999389648438,199.1999969482422,6742027,2021-12-06
2021-12-13,222.6999969482422,222.6999969482422,230.5500030517578,186.10000610351562,191.39999389648438,4422559,2021-12-13
2021-12-20,253.9499969482422,253.9499969482422,267.0,211.60000610351562,219.6999969482422,4157588,2021-12-20
2021-12-27,222.3000030517578,222.3000030517578,261.1499938964844,216.0,254.89999389648438,3089395,2021-12-27
2022-01-03,232.0500030517578,232.0500030517578,243.8000030517578,208.0,226.0,1032911,2022-01-03
2022-01-10,237.75,237.75,240.39999389648438,215.5500030517578,231.35000610351562,695245,2022-01-10
2022-01-17,221.89999389648438,221.89999389648438,260.0,221.89999389648438,240.0,720426,2022-01-17
2022-01-24,180.85000610351562,180.85000610351562,210.85000610351562,180.85000610351562,210.85000610351562,60549,2022-01-24
2022-01-31,162.35000610351562,162.35000610351562,175.5,157.14999389648438,171.85000610351562,2119561,2022-01-31
2022-02-07,162.35000610351562,162.35000610351562,166.5,142.0,156.0500030517578,1061258,2022-02-07
2022-02-14,143.75,143.75,162.5,140.5500030517578,156.0,287800,2022-02-14
2022-02-21,136.8000030517578,136.8000030517578,144.8000030517578,128.10000610351562,140.0,920928,2022-02-21
2022-02-28,137.6999969482422,137.6999969482422,147.9499969482422,132.0,136.0,413424,2022-02-28
2022-03-07,138.85000610351562,138.85000610351562,148.39999389648438,127.4000015258789,134.0,276365,2022-03-07
2022-03-14,137.14999389648438,137.14999389648438,145.89999389648438,135.0,138.85000610351562,296067,2022-03-14
2022-03-21,139.0500030517578,139.0500030517578,143.8000030517578,133.1999969482422,137.14999389648438,520711,2022-03-21
2022-03-28,142.14999389648438,142.14999389648438,142.14999389648438,131.0,139.25,666852,2022-03-28
2022-04-04,184.6999969482422,184.6999969482422,184.6999969482422,149.25,149.25,995247,2022-04-04
2022-04-11,190.6999969482422,190.6999969482422,203.14999389648438,178.64999389648438,192.39999389648438,1819470,2022-04-11
2022-04-18,183.25,183.25,195.89999389648438,180.0,195.89999389648438,530794,2022-04-18
2022-04-25,158.5,158.5,185.0,155.10000610351562,181.0,399774,2022-04-25
2022-05-02,153.4499969482422,153.4499969482422,169.4499969482422,147.0,158.0,559444,2022-05-02
2022-05-09,128.14999389648438,128.14999389648438,155.1999969482422,120.9000015258789,147.5,496108,2022-05-09
2022-05-16,140.4499969482422,140.4499969482422,155.0,131.25,133.89999389648438,531221,2022-05-16
2022-05-23,121.0999984741211,121.0999984741211,137.9499969482422,114.5,135.5,558470,2022-05-23
2022-05-30,116.5999984741211,116.5999984741211,127.1500015258789,114.5,122.05000305175781,597013,2022-05-30
2022-06-06,131.14999389648438,131.14999389648438,136.25,116.6500015258789,116.6500015258789,759681,2022-06-06
2022-06-13,116.6500015258789,116.6500015258789,129.9499969482422,114.0,129.6999969482422,508868,2022-06-13
2022-06-20,118.44999694824219,118.44999694824219,124.0,102.0999984741211,119.4000015258789,701144,2022-06-20
2022-06-27,112.0,112.0,122.6500015258789,110.0,120.0,286972,2022-06-27
2022-07-04,119.05000305175781,119.05000305175781,125.30000305175781,113.05000305175781,113.9000015258789,450628,2022-07-04
2022-07-11,131.64999389648438,131.64999389648438,136.3000030517578,114.30000305175781,119.94999694824219,1215381,2022-07-11
2022-07-18,126.30000305175781,126.30000305175781,136.0,125.0,132.0,388025,2022-07-18
2022-07-25,131.0,131.0,133.0,121.05000305175781,126.30000305175781,412144,2022-07-25
2022-08-01,129.6999969482422,129.6999969482422,144.0,120.0999984741211,132.0,1059136,2022-08-01
2022-08-08,118.6500015258789,118.6500015258789,133.3000030517578,117.5999984741211,132.0,434831,2022-08-08
2022-08-15,116.25,116.25,122.55000305175781,115.05000305175781,118.6500015258789,258819,2022-08-15
2022-08-22,150.60000610351562,150.60000610351562,158.8000030517578,113.80000305175781,118.5999984741211,5264496,2022-08-22
2022-08-29,155.35000610351562,155.35000610351562,164.39999389648438,142.35000610351562,144.89999389648438,1457080,2022-08-29
2022-09-05,146.14999389648438,146.14999389648438,163.0,145.10000610351562,157.8000030517578,1026104,2022-09-05
2022-09-12,134.39999389648438,134.39999389648438,154.0,130.0,150.0,621693,2022-09-12
2022-09-19,132.0,132.0,142.0,129.0,134.75,336740,2022-09-19
2022-09-26,124.8499984741211,124.8499984741211,135.0,122.0999984741211,135.0,514983,2022-09-26
2022-10-03,138.75,138.75,146.9499969482422,122.05000305175781,124.94999694824219,817216,2022-10-03
2022-10-10,130.5,130.5,141.35000610351562,127.5999984741211,135.1999969482422,215645,2022-10-10
2022-10-17,128.89999389648438,128.89999389648438,132.75,126.05000305175781,132.75,242655,2022-10-17
2022-10-24,131.4499969482422,131.4499969482422,140.0,127.0,130.0,299498,2022-10-24
2022-10-31,142.0500030517578,142.0500030517578,144.9499969482422,131.0,133.8000030517578,1098222,2022-10-31
2022-11-07,127.55000305175781,127.55000305175781,143.89999389648438,125.0,143.89999389648438,513681,2022-11-07
2022-11-14,124.5,124.5,130.39999389648438,122.0999984741211,127.55000305175781,259969,2022-11-14
2022-11-21,136.25,136.25,138.64999389648438,122.05000305175781,124.55000305175781,638005,2022-11-21
2022-11-28,137.64999389648438,137.64999389648438,152.9499969482422,133.25,138.5,1406278,2022-11-28
2022-12-05,133.8000030517578,133.8000030517578,141.35000610351562,130.85000610351562,138.85000610351562,412115,2022-12-05
2022-12-12,129.10000610351562,129.10000610351562,136.4499969482422,128.0500030517578,134.8000030517578,183839,2022-12-12
2022-12-19,133.6999969482422,133.6999969482422,144.6999969482422,128.10000610351562,130.0,1234031,2022-12-19
2022-12-26,129.6999969482422,129.6999969482422,137.6999969482422,125.0,134.60000610351562,436159,2022-12-26
2023-01-02,129.10000610351562,129.10000610351562,131.8000030517578,127.0999984741211,131.8000030517578,186041,2023-01-02
2023-01-09,132.64999389648438,132.64999389648438,134.0,127.80000305175781,132.0,295059,2023-01-09
2023-01-16,148.5,148.5,155.89999389648438,131.9499969482422,132.0,2099080,2023-01-16
2023-01-23,131.10000610351562,131.10000610351562,151.0,130.0,150.5,567581,2023-01-23
2023-01-30,127.05000305175781,127.05000305175781,135.0,124.5999984741211,133.8000030517578,289323,2023-01-30
2023-02-06,124.5,124.5,127.69999694824219,120.0999984741211,127.25,307249,2023-02-06
2023-02-13,126.0,126.0,127.05000305175781,116.0,123.0999984741211,270221,2023-02-13
2023-02-20,118.5999984741211,118.5999984741211,127.5,116.69999694824219,126.5999984741211,209530,2023-02-20
2023-02-27,116.80000305175781,116.80000305175781,119.5,111.9000015258789,118.0,214561,2023-02-27
2023-03-06,111.25,111.25,117.19999694824219,110.1500015258789,116.75,176789,2023-03-06
2023-03-13,104.9000015258789,104.9000015258789,114.3499984741211,99.8499984741211,111.5,956905,2023-03-13
2023-03-20,103.8499984741211,103.8499984741211,111.0,103.0999984741211,106.05000305175781,601097,2023-03-20
2023-03-27,104.3499984741211,104.3499984741211,109.0999984741211,100.55000305175781,102.0999984741211,432790,2023-03-27
2023-04-03,110.80000305175781,110.80000305175781,113.80000305175781,105.3499984741211,105.3499984741211,197436,2023-04-03
2023-04-10,114.55000305175781,114.55000305175781,119.5,107.25,111.9000015258789,664461,2023-04-10
2023-04-17,105.1500015258789,105.1500015258789,116.3499984741211,105.0,114.25,524326,2023-04-17
2023-04-24,103.05000305175781,103.05000305175781,108.0999984741211,102.80000305175781,106.75,278543,2023-04-24
2023-05-01,101.6500015258789,101.6500015258789,104.75,101.3499984741211,103.05000305175781,299428,2023-05-01
2023-05-08,99.19999694824219,99.19999694824219,103.5,98.44999694824219,103.5,327037,2023-05-08
2023-05-15,97.5,97.5,105.0,96.05000305175781,98.1500015258789,580221,2023-05-15
2023-05-22,92.94999694824219,92.94999694824219,99.4000015258789,88.5,98.19999694824219,1047254,2023-05-22
2023-05-29,104.69999694824219,104.69999694824219,105.4000015258789,92.44999694824219,94.3499984741211,2305369,2023-05-29
2023-06-05,105.75,105.75,112.94999694824219,101.5,105.25,2665894,2023-06-05
2023-06-12,117.8499984741211,117.8499984741211,121.80000305175781,101.30000305175781,106.5,2611633,2023-06-12
2023-06-19,114.94999694824219,114.94999694824219,128.8000030517578,114.0,118.6500015258789,1802923,2023-06-19
2023-06-26,111.8499984741211,111.8499984741211,117.0,111.05000305175781,115.75,316136,2023-06-26
2023-07-03,113.69999694824219,113.69999694824219,115.1500015258789,110.5,111.9000015258789,417266,2023-07-03
2023-07-10,107.05000305175781,107.05000305175781,114.6500015258789,106.5,113.25,292879,2023-07-10
2023-07-17,108.9000015258789,108.9000015258789,114.80000305175781,107.4000015258789,107.80000305175781,296784,2023-07-17
2023-07-24,111.0999984741211,111.0999984741211,111.80000305175781,106.0,110.0,355573,2023-07-24
2023-07-31,113.1500015258789,113.1500015258789,121.3499984741211,109.0,111.30000305175781,826760,2023-07-31
2023-08-07,114.25,114.25,116.0,110.3499984741211,113.5,380869,2023-08-07
2023-08-14,116.69999694824219,116.69999694824219,119.0,110.5,115.4000015258789,476332,2023-08-14
2023-08-21,121.5999984741211,121.5999984741211,124.0,113.19999694824219,118.0,803268,2023-08-21
2023-08-28,117.0,117.0,123.19999694824219,114.5,122.80000305175781,487436,2023-08-28
2023-09-04,113.1500015258789,113.1500015258789,119.19999694824219,110.80000305175781,117.69999694824219,523749,2023-09-04
2023-09-11,113.30000305175781,113.30000305175781,117.5,108.4000015258789,113.4000015258789,390962,2023-09-11
2023-09-18,113.05000305175781,113.05000305175781,114.80000305175781,109.25,111.55000305175781,218516,2023-09-18
2023-09-25,115.55000305175781,115.55000305175781,118.0,109.4000015258789,114.5,536700,2023-09-25
2023-10-02,120.94999694824219,120.94999694824219,125.80000305175781,113.0999984741211,115.55000305175781,1209085,2023-10-02
2023-10-09,119.69999694824219,119.69999694824219,125.75,114.75,119.0,840904,2023-10-09
2023-10-16,116.4000015258789,116.4000015258789,124.0,115.0,117.25,655680,2023-10-16
2023-10-23,110.8499984741211,110.8499984741211,116.75,107.0,116.0,410348,2023-10-23
2023-10-30,108.75,108.75,114.3499984741211,107.44999694824219,113.9000015258789,466200,2023-10-30
2023-11-06,109.25,109.25,111.5,107.5999984741211,109.44999694824219,362095,2023-11-06
2023-11-13,112.8499984741211,112.8499984741211,114.0,105.75,108.30000305175781,583403,2023-11-13
2023-11-20,140.6999969482422,140.6999969482422,143.5,114.05000305175781,114.9000015258789,4737461,2023-11-20
2023-11-27,126.5999984741211,126.5999984741211,141.64999389648438,126.19999694824219,140.6999969482422,864097,2023-11-27
2023-12-04,121.19999694824219,121.19999694824219,129.9499969482422,119.80000305175781,125.5999984741211,242193,2023-12-04
2023-12-11,120.30000305175781,120.30000305175781,125.94999694824219,117.0,118.19999694824219,272804,2023-12-11
2023-12-18,122.0,122.0,125.44999694824219,115.0,121.0,215984,2023-12-18
2023-12-25,123.75,123.75,126.0,120.5,122.0,172598,2023-12-25
2024-01-01,133.5,133.5,136.39999389648438,121.44999694824219,124.9000015258789,579133,2024-01-01
2024-01-08,126.80000305175781,126.80000305175781,132.89999389648438,124.0,132.39999389648438,181890,2024-01-08
2024-01-15,121.4000015258789,121.4000015258789,127.94999694824219,118.0,126.80000305175781,184081,2024-01-15
2024-01-22,122.44999694824219,122.44999694824219,125.0,114.0999984741211,121.4000015258789,140667,2024-01-22
2024-01-29,125.3499984741211,125.3499984741211,127.19999694824219,118.25,124.0,398409,2024-01-29
2024-02-05,132.39999389648438,132.39999389648438,144.3000030517578,121.5,125.30000305175781,1727190,2024-02-05
2024-02-12,129.64999389648438,129.64999389648438,136.25,119.9000015258789,136.25,470317,2024-02-12
2024-02-19,124.3499984741211,124.3499984741211,135.6999969482422,124.05000305175781,130.39999389648438,411657,2024-02-19
2024-02-26,122.3499984741211,122.3499984741211,127.0,120.0,124.3499984741211,261143,2024-02-26
2024-03-04,119.44999694824219,119.44999694824219,124.8499984741211,116.69999694824219,124.8499984741211,213034,2024-03-04
2024-03-11,109.94999694824219,109.94999694824219,123.05000305175781,106.25,119.44999694824219,765485,2024-03-11
2024-03-18,111.8499984741211,111.8499984741211,114.4000015258789,107.0,113.5,349698,2024-03-18
2024-03-25,106.0999984741211,106.0999984741211,112.0,104.9000015258789,111.80000305175781,277298,2024-03-25
2024-04-01,122.25,122.25,123.5,107.1500015258789,108.0,416483,2024-04-01
2024-04-08,124.30000305175781,124.30000305175781,132.0,124.0999984741211,126.0,799746,2024-04-08
2024-04-15,128.85000610351562,128.85000610351562,134.39999389648438,118.19999694824219,122.0,733237,2024-04-15
2024-04-22,123.1500015258789,123.1500015258789,133.0,122.0999984741211,129.60000610351562,382871,2024-04-22
2024-04-29,118.75,118.75,126.55000305175781,116.55000305175781,123.0,366206,2024-04-29
2024-05-06,113.69999694824219,113.69999694824219,122.0,112.5,118.69999694824219,233981,2024-05-06
2024-05-13,116.80000305175781,116.80000305175781,118.0,112.0999984741211,112.25,170565,2024-05-13
2024-05-20,110.0,110.0,118.0,109.4000015258789,115.19999694824219,438166,2024-05-20
2024-05-27,108.25,108.25,112.30000305175781,104.75,110.0,271691,2024-05-27
2024-06-03,106.9000015258789,106.9000015258789,111.05000305175781,97.9000015258789,110.19999694824219,413584,2024-06-03
2024-06-10,108.55000305175781,108.55000305175781,112.0,105.19999694824219,108.0,338785,2024-06-10
2024-06-17,107.86000061035156,107.86000061035156,110.5999984741211,103.9800033569336,108.55000305175781,317781,2024-06-17
2024-06-24,107.61000061035156,107.61000061035156,109.9000015258789,105.0,108.4000015258789,429816,2024-06-24
2024-07-01,107.95999908447266,107.95999908447266,111.19999694824219,105.0,108.0,483920,2024-07-01
2024-07-08,112.69000244140625,112.69000244140625,117.80000305175781,106.81999969482422,108.98999786376953,977469,2024-07-08
2024-07-15,115.37999725341797,115.37999725341797,122.0,109.98999786376953,114.5,708649,2024-07-15
2024-07-22,124.19999694824219,124.19999694824219,129.39999389648438,112.0,114.30000305175781,1197914,2024-07-22
2024-07-29,120.68000030517578,120.68000030517578,128.52000427246094,116.2699966430664,125.0,607248,2024-07-29
2024-08-05,126.87999725341797,126.87999725341797,131.0,111.8499984741211,119.0,1843900,2024-08-05
2024-08-12,120.23999786376953,120.23999786376953,134.38999938964844,118.5,129.0,1086117,2024-08-12
2024-08-19,152.67999267578125,152.67999267578125,161.0,120.55000305175781,120.9000015258789,10341194,2024-08-19
2024-08-26,152.2899932861328,152.2899932861328,159.69000244140625,141.14999389648438,153.0,2540673,2024-08-26
2024-09-02,164.61000061035156,164.61000061035156,172.5,143.5,154.6999969482422,3474375,2024-09-02
2024-09-09,154.9600067138672,154.9600067138672,163.99000549316406,150.0,163.89999389648438,1911367,2024-09-09
2024-09-16,149.02000427246094,149.02000427246094,162.97999572753906,143.0,155.64999389648438,933088,2024-09-16
2024-09-23,146.97000122070312,146.97000122070312,154.6999969482422,145.0,151.6999969482422,573281,2024-09-23
2024-09-30,130.75,130.75,149.89999389648438,128.61000061035156,146.10000610351562,476373,2024-09-30
2024-10-07,146.6699981689453,146.6699981689453,148.8000030517578,122.48999786376953,137.0,856093,2024-10-07
2024-10-14,146.50999450683594,146.50999450683594,160.0,144.7100067138672,147.99000549316406,849191,2024-10-14
2024-10-21,134.47000122070312,134.47000122070312,149.49000549316406,129.0,147.8000030517578,707734,2024-10-21
2024-10-28,145.3800048828125,145.3800048828125,148.0,132.0500030517578,134.47000122070312,353859,2024-10-28
2024-11-04,149.27000427246094,149.27000427246094,159.0,142.4499969482422,147.16000366210938,631106,2024-11-04
2024-11-11,142.77999877929688,142.77999877929688,158.8800048828125,137.0,147.0,895835,2024-11-11
2024-11-18,142.75999450683594,142.75999450683594,146.92999267578125,139.3699951171875,146.92999267578125,210520,2024-11-18
2024-11-25,157.5500030517578,157.5500030517578,161.3800048828125,144.0,146.99000549316406,817748,2024-11-25
2024-12-02,162.16000366210938,162.16000366210938,174.8000030517578,157.2100067138672,158.9499969482422,2886686,2024-12-02
2024-12-09,161.6999969482422,161.6999969482422,176.58999633789062,157.64999389648438,161.89999389648438,1750550,2024-12-09
2024-12-16,149.74000549316406,149.74000549316406,164.47000122070312,147.25,161.75999450683594,918134,2024-12-16
2024-12-23,154.2100067138672,154.2100067138672,156.5,146.39999389648438,152.6999969482422,312896,2024-12-23
2024-12-30,163.5,163.5,164.6999969482422,153.58999633789062,155.4499969482422,665921,2024-12-30
2025-01-06,149.8000030517578,149.8000030517578,167.19000244140625,142.1999969482422,164.2899932861328,639321,2025-01-06
2025-01-13,157.7899932861328,157.7899932861328,161.5,143.0500030517578,150.89999389648438,767442,2025-01-13
2025-01-20,156.1999969482422,156.1999969482422,164.0,150.36000061035156,156.8000030517578,483621,2025-01-20
2025-01-27,143.32000732421875,143.32000732421875,157.0,138.61000061035156,157.0,418347,2025-01-27
2025-02-03,139.75,139.75,157.39999389648438,137.83999633789062,141.25999450683594,391483,2025-02-03
2025-02-10,121.0999984741211,121.0999984741211,141.33999633789062,118.0,140.10000610351562,469594,2025-02-10
2025-02-17,118.41000366210938,118.41000366210938,122.5199966430664,111.01000213623047,122.5199966430664,434329,2025-02-17
2025-02-24,104.43000030517578,104.43000030517578,117.58000183105469,103.01000213623047,116.6500015258789,357065,2025-02-24
2025-03-03,110.8499984741211,110.8499984741211,114.88999938964844,98.20999908447266,105.25,455234,2025-03-03
2025-03-10,99.33000183105469,99.33000183105469,112.5,98.0,110.8499984741211,481258,2025-03-10
2025-03-17,107.94000244140625,107.94000244140625,110.80000305175781,99.51000213623047,99.8499984741211,508118,2025-03-17
2025-03-24,100.41000366210938,100.41000366210938,112.86000061035156,98.91000366210938,107.94999694824219,838386,2025-03-24
2025-03-31,103.66000366210938,103.66000366210938,109.5,100.01000213623047,100.41000366210938,297382,2025-03-31
2025-04-07,104.0199966430664,104.0199966430664,112.83999633789062,96.80000305175781,100.19999694824219,332026,2025-04-07
2025-04-14,110.45999908447266,110.45999908447266,111.5,103.0,106.0,316353,2025-04-14
2025-04-21,113.16999816894531,113.16999816894531,118.19999694824219,108.61000061035156,110.0,352396,2025-04-21
2025-04-28,112.95999908447266,112.95999908447266,115.25,109.80000305175781,113.5999984741211,99419,2025-04-28
2025-05-05,107.43000030517578,107.43000030517578,115.0,104.0,110.01000213623047,154973,2025-05-05
2025-05-12,117.87000274658203,117.87000274658203,119.13999938964844,108.5,111.75,364770,2025-05-12
2025-05-19,116.93000030517578,116.93000030517578,122.87999725341797,114.94999694824219,118.4000015258789,303242,2025-05-19
2025-05-26,121.66999816894531,121.66999816894531,128.77999877929688,114.11000061035156,117.98999786376953,698745,2025-05-26
2025-06-02,116.31999969482422,116.31999969482422,121.66999816894531,116.19999694824219,121.66999816894531,221162,2025-06-02
2025-06-09,115.52999877929688,115.52999877929688,123.4000015258789,115.0,117.23999786376953,315193,2025-06-09
2025-06-16,113.7300033569336,113.7300033569336,125.5,112.0,116.0,350442,2025-06-16
2025-06-23,113.97000122070312,113.97000122070312,116.48999786376953,110.11000061035156,113.0999984741211,134249,2025-06-23
2025-06-30,113.83000183105469,113.83000183105469,115.9000015258789,111.33000183105469,114.52999877929688,123373,2025-06-30
2025-07-07,110.16000366210938,110.16000366210938,115.08999633789062,107.80000305175781,113.13999938964844,189476,2025-07-07
2025-07-14,112.08999633789062,112.08999633789062,113.33999633789062,108.48999786376953,111.19999694824219,47647,2025-07-14
