Date,Adj Close_DBSTOCKBRO.NS,Close_DBSTOCKBRO.NS,High_DBSTOCKBRO.NS,Low_DBSTOCKBRO.NS,Open_DBSTOCKBRO.NS,Volume_DBSTOCKBRO.NS,Date
2021-07-05,14.550000190734863,14.550000190734863,15.5,14.300000190734863,14.300000190734863,22986,2021-07-05
2021-07-12,15.350000381469727,15.350000381469727,15.800000190734863,14.100000381469727,14.100000381469727,40681,2021-07-12
2021-07-19,14.850000381469727,14.850000381469727,15.649999618530273,14.100000381469727,15.649999618530273,24512,2021-07-19
2021-07-26,14.149999618530273,14.149999618530273,15.350000381469727,13.399999618530273,15.350000381469727,30629,2021-07-26
2021-08-02,17.299999237060547,17.299999237060547,17.299999237060547,13.649999618530273,14.449999809265137,98328,2021-08-02
2021-08-09,24.049999237060547,24.049999237060547,24.049999237060547,19.0,19.0,105818,2021-08-09
2021-08-16,26.450000762939453,26.450000762939453,29.149999618530273,25.25,25.25,114208,2021-08-16
2021-08-23,20.600000381469727,20.600000381469727,25.149999618530273,20.600000381469727,25.149999618530273,6555,2021-08-23
2021-08-30,19.5,19.5,19.600000381469727,17.100000381469727,19.600000381469727,23166,2021-08-30
2021-09-06,20.200000762939453,20.200000762939453,21.450000762939453,18.549999237060547,20.450000762939453,76546,2021-09-06
2021-09-13,18.399999618530273,18.399999618530273,20.450000762939453,17.799999237060547,19.200000762939453,37385,2021-09-13
2021-09-20,18.950000762939453,18.950000762939453,19.149999618530273,16.600000381469727,19.149999618530273,41557,2021-09-20
2021-09-27,17.700000762939453,17.700000762939453,19.25,16.75,19.25,31650,2021-09-27
2021-10-04,17.799999237060547,17.799999237060547,18.200000762939453,16.75,17.5,22063,2021-10-04
2021-10-11,17.950000762939453,17.950000762939453,18.75,17.100000381469727,18.0,49872,2021-10-11
2021-10-18,17.649999618530273,17.649999618530273,18.5,17.0,18.5,36777,2021-10-18
2021-10-25,16.450000762939453,16.450000762939453,18.450000762939453,16.149999618530273,18.450000762939453,52536,2021-10-25
2021-11-01,17.200000762939453,17.200000762939453,17.450000762939453,16.200000762939453,16.950000762939453,16708,2021-11-01
2021-11-08,16.899999618530273,16.899999618530273,17.950000762939453,16.549999237060547,16.600000381469727,38200,2021-11-08
2021-11-15,16.299999237060547,16.299999237060547,17.149999618530273,15.899999618530273,16.600000381469727,14782,2021-11-15
2021-11-22,16.799999237060547,16.799999237060547,17.700000762939453,15.0,16.649999618530273,30666,2021-11-22
2021-11-29,15.100000381469727,15.100000381469727,17.149999618530273,14.5,17.149999618530273,21186,2021-11-29
2021-12-06,16.850000381469727,16.850000381469727,17.5,14.600000381469727,15.449999809265137,77041,2021-12-06
2021-12-13,19.850000381469727,19.850000381469727,19.850000381469727,15.25,16.600000381469727,89647,2021-12-13
2021-12-20,26.350000381469727,26.350000381469727,26.350000381469727,21.5,21.75,75562,2021-12-20
2021-12-27,33.5,33.5,33.5,25.100000381469727,27.649999618530273,76359,2021-12-27
2022-01-03,42.599998474121094,42.599998474121094,42.599998474121094,33.79999923706055,35.150001525878906,31243,2022-01-03
2022-01-10,40.29999923706055,40.29999923706055,49.20000076293945,40.29999923706055,44.70000076293945,62551,2022-01-10
2022-01-17,31.299999237060547,31.299999237060547,38.29999923706055,31.299999237060547,38.29999923706055,20429,2022-01-17
2022-01-24,28.200000762939453,28.200000762939453,29.75,25.600000381469727,29.75,19201,2022-01-24
2022-01-31,35.900001525878906,35.900001525878906,35.900001525878906,29.600000381469727,29.600000381469727,54138,2022-01-31
2022-02-07,33.95000076293945,33.95000076293945,41.45000076293945,33.95000076293945,37.650001525878906,30204,2022-02-07
2022-02-14,26.399999618530273,26.399999618530273,32.29999923706055,26.399999618530273,32.29999923706055,10209,2022-02-14
2022-02-21,25.25,25.25,25.450000762939453,22.700000762939453,25.100000381469727,28941,2022-02-21
2022-02-28,30.600000381469727,30.600000381469727,30.600000381469727,26.5,26.5,14962,2022-02-28
2022-03-07,32.900001525878906,32.900001525878906,32.900001525878906,27.399999618530273,31.75,29936,2022-03-07
2022-03-14,30.5,30.5,34.5,28.049999237060547,34.5,12351,2022-03-14
2022-03-21,27.600000381469727,27.600000381469727,31.950000762939453,26.549999237060547,31.950000762939453,18492,2022-03-21
2022-03-28,26.149999618530273,26.149999618530273,28.0,24.25,26.25,21757,2022-03-28
2022-04-04,27.899999618530273,27.899999618530273,29.25,26.149999618530273,26.25,38630,2022-04-04
2022-04-11,26.700000762939453,26.700000762939453,29.0,26.649999618530273,27.899999618530273,17839,2022-04-11
2022-04-18,27.450000762939453,27.450000762939453,28.25,24.5,26.700000762939453,29645,2022-04-18
2022-04-25,28.649999618530273,28.649999618530273,33.0,28.649999618530273,28.799999237060547,34294,2022-04-25
2022-05-02,23.450000762939453,23.450000762939453,27.25,23.450000762939453,27.25,9823,2022-05-02
2022-05-09,24.200000762939453,24.200000762939453,25.700000762939453,22.299999237060547,23.450000762939453,19782,2022-05-09
2022-05-16,24.149999618530273,24.149999618530273,26.149999618530273,23.049999237060547,25.399999618530273,14313,2022-05-16
2022-05-23,21.350000381469727,21.350000381469727,25.0,21.299999237060547,23.899999618530273,20778,2022-05-23
2022-05-30,18.950000762939453,18.950000762939453,22.5,18.950000762939453,22.399999618530273,36092,2022-05-30
2022-06-06,20.299999237060547,20.299999237060547,21.5,18.950000762939453,19.799999237060547,23613,2022-06-06
2022-06-13,19.399999618530273,19.399999618530273,21.049999237060547,18.299999237060547,21.049999237060547,14707,2022-06-13
2022-06-20,21.299999237060547,21.299999237060547,22.149999618530273,18.450000762939453,20.299999237060547,21588,2022-06-20
2022-06-27,20.350000381469727,20.350000381469727,22.350000381469727,19.299999237060547,22.350000381469727,11011,2022-06-27
2022-07-04,19.600000381469727,19.600000381469727,21.299999237060547,19.049999237060547,21.299999237060547,13564,2022-07-04
2022-07-11,19.950000762939453,19.950000762939453,22.149999618530273,19.950000762939453,20.0,7880,2022-07-11
2022-07-18,20.299999237060547,20.299999237060547,21.0,19.0,20.350000381469727,14930,2022-07-18
2022-07-25,20.299999237060547,20.299999237060547,21.799999237060547,19.5,20.75,10012,2022-07-25
2022-08-01,20.299999237060547,20.299999237060547,22.75,19.649999618530273,19.799999237060547,12227,2022-08-01
2022-08-08,21.549999237060547,21.549999237060547,24.0,19.899999618530273,19.899999618530273,68934,2022-08-08
2022-08-15,20.899999618530273,20.899999618530273,22.600000381469727,20.0,21.549999237060547,47547,2022-08-15
2022-08-22,21.600000381469727,21.600000381469727,22.100000381469727,18.899999618530273,21.25,64242,2022-08-22
2022-08-29,22.149999618530273,22.149999618530273,23.5,20.100000381469727,20.5,26936,2022-08-29
2022-09-05,24.149999618530273,24.149999618530273,25.0,21.149999618530273,22.5,33962,2022-09-05
2022-09-12,33.150001525878906,33.150001525878906,33.150001525878906,22.100000381469727,24.950000762939453,86021,2022-09-12
2022-09-19,31.350000381469727,31.350000381469727,36.5,31.350000381469727,34.79999923706055,25926,2022-09-19
2022-09-26,25.100000381469727,25.100000381469727,31.0,24.600000381469727,29.799999237060547,65215,2022-09-26
2022-10-03,25.200000762939453,25.200000762939453,26.25,22.450000762939453,25.350000381469727,51971,2022-10-03
2022-10-10,24.450000762939453,24.450000762939453,27.799999237060547,23.399999618530273,26.450000762939453,98182,2022-10-10
2022-10-17,25.200000762939453,25.200000762939453,25.649999618530273,22.299999237060547,24.950000762939453,78528,2022-10-17
2022-10-24,24.600000381469727,24.600000381469727,27.75,24.200000762939453,26.399999618530273,56594,2022-10-24
2022-10-31,24.5,24.5,26.600000381469727,23.649999618530273,25.350000381469727,27224,2022-10-31
2022-11-07,24.950000762939453,24.950000762939453,25.75,24.049999237060547,25.299999237060547,20824,2022-11-07
2022-11-14,23.25,23.25,25.75,23.149999618530273,25.0,23701,2022-11-14
2022-11-21,22.5,22.5,23.899999618530273,21.350000381469727,22.350000381469727,14770,2022-11-21
2022-11-28,25.600000381469727,25.600000381469727,26.950000762939453,22.0,22.950000762939453,38600,2022-11-28
2022-12-05,24.5,24.5,26.200000762939453,23.549999237060547,24.75,28216,2022-12-05
2022-12-12,24.299999237060547,24.299999237060547,26.0,23.549999237060547,25.0,28959,2022-12-12
2022-12-19,21.200000762939453,21.200000762939453,25.950000762939453,20.700000762939453,24.399999618530273,44643,2022-12-19
2022-12-26,24.049999237060547,24.049999237060547,26.950000762939453,21.0,21.200000762939453,72824,2022-12-26
2023-01-02,23.75,23.75,26.649999618530273,23.299999237060547,24.5,79765,2023-01-02
2023-01-09,23.899999618530273,23.899999618530273,24.5,23.100000381469727,24.25,14908,2023-01-09
2023-01-16,23.799999237060547,23.799999237060547,24.600000381469727,23.049999237060547,24.399999618530273,6383,2023-01-16
2023-01-23,23.299999237060547,23.299999237060547,24.5,22.0,24.299999237060547,20573,2023-01-23
2023-01-30,23.299999237060547,23.299999237060547,24.350000381469727,22.100000381469727,23.799999237060547,8672,2023-01-30
2023-02-06,28.100000381469727,28.100000381469727,32.45000076293945,22.350000381469727,23.299999237060547,324855,2023-02-06
2023-02-13,28.350000381469727,28.350000381469727,37.0,24.950000762939453,28.100000381469727,481368,2023-02-13
2023-02-20,27.899999618530273,27.899999618530273,31.149999618530273,25.649999618530273,29.0,211367,2023-02-20
2023-02-27,25.950000762939453,25.950000762939453,28.950000762939453,24.5,28.950000762939453,76281,2023-02-27
2023-03-06,24.75,24.75,27.0,24.600000381469727,27.0,48936,2023-03-06
2023-03-13,24.799999237060547,24.799999237060547,25.25,23.149999618530273,24.049999237060547,228994,2023-03-13
2023-03-20,23.5,23.5,25.799999237060547,22.75,24.850000381469727,826569,2023-03-20
2023-03-27,22.549999237060547,22.549999237060547,24.649999618530273,22.5,24.649999618530273,32933,2023-03-27
2023-04-03,23.549999237060547,23.549999237060547,23.899999618530273,22.0,22.549999237060547,17436,2023-04-03
2023-04-10,23.799999237060547,23.799999237060547,25.0,21.049999237060547,24.649999618530273,20669,2023-04-10
2023-04-17,25.350000381469727,25.350000381469727,26.200000762939453,23.100000381469727,25.149999618530273,69255,2023-04-17
2023-04-24,24.75,24.75,26.0,23.399999618530273,25.5,265752,2023-04-24
2023-05-01,24.049999237060547,24.049999237060547,25.200000762939453,23.5,24.75,48495,2023-05-01
2023-05-08,23.700000762939453,23.700000762939453,25.200000762939453,23.450000762939453,24.049999237060547,19454,2023-05-08
2023-05-15,23.799999237060547,23.799999237060547,24.5,22.600000381469727,24.200000762939453,189805,2023-05-15
2023-05-22,23.450000762939453,23.450000762939453,24.600000381469727,22.200000762939453,24.5,25745,2023-05-22
2023-05-29,23.450000762939453,23.450000762939453,24.700000762939453,22.75,24.700000762939453,10937,2023-05-29
2023-06-05,26.200000762939453,26.200000762939453,32.25,22.799999237060547,23.450000762939453,358513,2023-06-05
2023-06-12,24.850000381469727,24.850000381469727,28.399999618530273,23.25,25.950000762939453,294897,2023-06-12
2023-06-19,24.549999237060547,24.549999237060547,26.0,23.850000381469727,25.75,209160,2023-06-19
2023-06-26,24.799999237060547,24.799999237060547,26.0,23.899999618530273,25.350000381469727,192036,2023-06-26
2023-07-03,23.899999618530273,23.899999618530273,26.0,23.600000381469727,24.149999618530273,173023,2023-07-03
2023-07-10,23.600000381469727,23.600000381469727,24.399999618530273,22.600000381469727,24.399999618530273,22772,2023-07-10
2023-07-17,23.799999237060547,23.799999237060547,24.100000381469727,23.299999237060547,24.0,16412,2023-07-17
2023-07-24,24.049999237060547,24.049999237060547,24.950000762939453,23.299999237060547,24.299999237060547,131585,2023-07-24
2023-07-31,29.149999618530273,29.149999618530273,29.149999618530273,23.600000381469727,25.049999237060547,216654,2023-07-31
2023-08-07,32.54999923706055,32.54999923706055,39.25,24.700000762939453,31.100000381469727,1751669,2023-08-07
2023-08-14,31.5,31.5,35.70000076293945,29.5,33.900001525878906,299701,2023-08-14
2023-08-21,26.149999618530273,26.149999618530273,31.600000381469727,25.799999237060547,30.5,710124,2023-08-21
2023-08-28,28.649999618530273,28.649999618530273,31.600000381469727,26.549999237060547,26.899999618530273,540800,2023-08-28
2023-09-04,29.100000381469727,29.100000381469727,31.200000762939453,27.649999618530273,29.200000762939453,617779,2023-09-04
2023-09-11,29.149999618530273,29.149999618530273,30.450000762939453,27.299999237060547,29.899999618530273,142909,2023-09-11
2023-09-18,27.549999237060547,27.549999237060547,29.899999618530273,27.450000762939453,29.75,73081,2023-09-18
2023-09-25,27.850000381469727,27.850000381469727,29.0,26.700000762939453,28.899999618530273,202915,2023-09-25
2023-10-02,29.950000762939453,29.950000762939453,30.600000381469727,26.549999237060547,27.850000381469727,373983,2023-10-02
2023-10-09,33.79999923706055,33.79999923706055,38.400001525878906,29.600000381469727,31.049999237060547,1028208,2023-10-09
2023-10-16,39.25,39.25,48.5,32.79999923706055,33.95000076293945,1392128,2023-10-16
2023-10-23,36.95000076293945,36.95000076293945,39.25,34.599998474121094,38.900001525878906,175891,2023-10-23
2023-10-30,37.04999923706055,37.04999923706055,38.25,36.0,38.25,52448,2023-10-30
2023-11-06,42.5,42.5,42.5,36.0,37.04999923706055,103547,2023-11-06
2023-11-13,40.900001525878906,40.900001525878906,46.20000076293945,40.599998474121094,44.0,101259,2023-11-13
2023-11-20,37.04999923706055,37.04999923706055,40.900001525878906,37.04999923706055,40.099998474121094,43142,2023-11-20
2023-11-27,34.29999923706055,34.29999923706055,37.04999923706055,34.29999923706055,37.04999923706055,15600,2023-11-27
2023-12-04,33.5,33.5,34.20000076293945,32.849998474121094,33.75,12958,2023-12-04
2023-12-11,35.0,35.0,35.0,33.20000076293945,34.150001525878906,7966,2023-12-11
2023-12-18,35.29999923706055,35.29999923706055,35.79999923706055,34.95000076293945,35.20000076293945,31094,2023-12-18
2023-12-25,33.45000076293945,33.45000076293945,37.04999923706055,33.20000076293945,35.29999923706055,26999,2023-12-25
2024-01-01,36.0,36.0,37.5,32.25,33.849998474121094,27564,2024-01-01
2024-01-08,38.400001525878906,38.400001525878906,39.25,34.20000076293945,34.79999923706055,59745,2024-01-08
2024-01-15,41.099998474121094,41.099998474121094,41.099998474121094,37.54999923706055,40.20000076293945,112264,2024-01-15
2024-01-22,44.29999923706055,44.29999923706055,45.04999923706055,40.5,41.099998474121094,89722,2024-01-22
2024-01-29,39.75,39.75,45.0,37.25,45.0,109221,2024-01-29
2024-02-05,42.95000076293945,42.95000076293945,43.20000076293945,38.0,41.650001525878906,431344,2024-02-05
2024-02-12,53.099998474121094,53.099998474121094,53.099998474121094,39.099998474121094,47.0,1297302,2024-02-12
2024-02-19,47.849998474121094,47.849998474121094,57.349998474121094,47.04999923706055,54.20000076293945,339736,2024-02-19
2024-02-26,47.95000076293945,47.95000076293945,51.79999923706055,45.349998474121094,48.0,188612,2024-02-26
2024-03-04,44.45000076293945,44.45000076293945,49.70000076293945,43.29999923706055,49.70000076293945,112765,2024-03-04
2024-03-11,43.349998474121094,43.349998474121094,46.5,41.79999923706055,46.5,119544,2024-03-11
2024-03-18,41.95000076293945,41.95000076293945,44.79999923706055,39.349998474121094,43.400001525878906,54119,2024-03-18
2024-03-25,39.5,39.5,43.650001525878906,39.400001525878906,41.95000076293945,23485,2024-03-25
2024-04-01,47.75,47.75,48.0,39.5,41.45000076293945,80107,2024-04-01
2024-04-08,47.650001525878906,47.650001525878906,56.599998474121094,46.29999923706055,49.400001525878906,293622,2024-04-08
2024-04-15,47.599998474121094,47.599998474121094,50.849998474121094,45.150001525878906,47.29999923706055,67339,2024-04-15
2024-04-22,50.900001525878906,50.900001525878906,55.79999923706055,45.20000076293945,46.79999923706055,217565,2024-04-22
2024-04-29,67.25,67.25,67.75,52.349998474121094,52.70000076293945,646786,2024-04-29
2024-05-06,60.650001525878906,60.650001525878906,67.25,56.75,67.25,203468,2024-05-06
2024-05-13,60.400001525878906,60.400001525878906,64.19999694824219,58.20000076293945,60.25,136084,2024-05-13
2024-05-20,56.95000076293945,56.95000076293945,62.29999923706055,56.099998474121094,60.150001525878906,121099,2024-05-20
2024-05-27,46.650001525878906,46.650001525878906,58.29999923706055,45.349998474121094,57.0,247777,2024-05-27
2024-06-03,45.79999923706055,45.79999923706055,50.099998474121094,45.04999923706055,48.849998474121094,66483,2024-06-03
2024-06-10,46.31999969482422,46.31999969482422,51.68000030517578,45.65999984741211,45.79999923706055,223522,2024-06-10
2024-06-17,46.33000183105469,46.33000183105469,49.45000076293945,45.79999923706055,46.31999969482422,154760,2024-06-17
2024-06-24,46.790000915527344,46.790000915527344,49.0,45.5,47.70000076293945,103650,2024-06-24
2024-07-01,46.9900016784668,46.9900016784668,49.59000015258789,46.209999084472656,46.790000915527344,113819,2024-07-01
2024-07-08,46.0,46.0,48.0,45.40999984741211,46.599998474121094,86037,2024-07-08
2024-07-15,43.599998474121094,43.599998474121094,47.97999954223633,43.5,46.209999084472656,110845,2024-07-15
2024-07-22,47.689998626708984,47.689998626708984,47.790000915527344,41.0,42.5,76369,2024-07-22
2024-07-29,48.09000015258789,48.09000015258789,49.68000030517578,45.5,48.650001525878906,374702,2024-07-29
2024-08-05,49.38999938964844,49.38999938964844,56.900001525878906,44.75,48.09000015258789,642996,2024-08-05
2024-08-12,47.63999938964844,47.63999938964844,52.849998474121094,45.400001525878906,49.400001525878906,127718,2024-08-12
2024-08-19,46.93000030517578,46.93000030517578,48.9900016784668,46.5,48.349998474121094,110507,2024-08-19
2024-08-26,45.7400016784668,45.7400016784668,47.9900016784668,43.97999954223633,47.900001525878906,174403,2024-08-26
2024-09-02,45.709999084472656,45.709999084472656,47.290000915527344,44.599998474121094,46.11000061035156,105240,2024-09-02
2024-09-09,47.20000076293945,47.20000076293945,50.0,43.61000061035156,45.70000076293945,397543,2024-09-09
2024-09-16,46.630001068115234,46.630001068115234,48.66999816894531,46.36000061035156,48.4900016784668,171331,2024-09-16
2024-09-23,46.58000183105469,46.58000183105469,48.84000015258789,45.29999923706055,46.630001068115234,104693,2024-09-23
2024-09-30,46.45000076293945,46.45000076293945,48.70000076293945,45.5099983215332,47.0,131830,2024-09-30
2024-10-07,49.7400016784668,49.7400016784668,55.65999984741211,44.0099983215332,45.54999923706055,1162606,2024-10-07
2024-10-14,51.31999969482422,51.31999969482422,55.20000076293945,47.900001525878906,50.900001525878906,879351,2024-10-14
2024-10-21,47.16999816894531,47.16999816894531,59.880001068115234,46.349998474121094,58.25,2217579,2024-10-21
2024-10-28,47.66999816894531,47.66999816894531,49.70000076293945,45.5099983215332,47.95000076293945,189567,2024-10-28
2024-11-04,45.0,45.0,49.04999923706055,44.45000076293945,47.9900016784668,89547,2024-11-04
2024-11-11,43.2400016784668,43.2400016784668,45.36000061035156,42.0,44.599998474121094,51471,2024-11-11
2024-11-18,44.560001373291016,44.560001373291016,45.45000076293945,41.54999923706055,44.0,29109,2024-11-18
2024-11-25,45.130001068115234,45.130001068115234,48.0,43.0,45.900001525878906,64982,2024-11-25
2024-12-02,46.22999954223633,46.22999954223633,48.20000076293945,44.130001068115234,45.939998626708984,68633,2024-12-02
2024-12-09,44.630001068115234,44.630001068115234,47.36000061035156,44.20000076293945,47.0,67071,2024-12-09
2024-12-16,44.29999923706055,44.29999923706055,46.689998626708984,43.369998931884766,45.599998474121094,62056,2024-12-16
2024-12-23,44.220001220703125,44.220001220703125,46.58000183105469,43.650001525878906,45.75,33138,2024-12-23
2024-12-30,46.54999923706055,46.54999923706055,52.0,44.040000915527344,44.040000915527344,797780,2024-12-30
2025-01-06,44.7400016784668,44.7400016784668,47.959999084472656,44.029998779296875,46.0099983215332,102040,2025-01-06
2025-01-13,43.40999984741211,43.40999984741211,48.47999954223633,42.75,44.900001525878906,149324,2025-01-13
2025-01-20,42.939998626708984,42.939998626708984,45.5,42.0099983215332,44.0,49276,2025-01-20
2025-01-27,41.459999084472656,41.459999084472656,44.040000915527344,41.31999969482422,43.9900016784668,73716,2025-01-27
2025-02-03,41.439998626708984,41.439998626708984,43.880001068115234,39.709999084472656,43.81999969482422,44696,2025-02-03
2025-02-10,39.209999084472656,39.209999084472656,42.959999084472656,37.810001373291016,39.54999923706055,123551,2025-02-10
2025-02-17,37.2599983215332,37.2599983215332,43.880001068115234,30.559999465942383,39.220001220703125,527164,2025-02-17
2025-02-24,36.209999084472656,36.209999084472656,41.900001525878906,35.0,38.90999984741211,547546,2025-02-24
2025-03-03,35.290000915527344,35.290000915527344,38.060001373291016,34.900001525878906,36.5099983215332,527675,2025-03-03
2025-03-10,32.72999954223633,32.72999954223633,37.4900016784668,32.59000015258789,36.0,547230,2025-03-10
2025-03-17,31.260000228881836,31.260000228881836,34.650001525878906,30.0,33.0,760674,2025-03-17
2025-03-24,28.239999771118164,28.239999771118164,31.829999923706055,27.110000610351562,31.25,1800395,2025-03-24
2025-03-31,27.639999389648438,27.639999389648438,32.45000076293945,27.209999084472656,28.239999771118164,299614,2025-03-31
2025-04-07,27.010000228881836,27.010000228881836,28.469999313354492,26.0,27.0,115976,2025-04-07
2025-04-14,27.559999465942383,27.559999465942383,28.889999389648438,26.799999237060547,28.889999389648438,43883,2025-04-14
2025-04-21,27.760000228881836,27.760000228881836,30.989999771118164,26.81999969482422,28.25,168871,2025-04-21
2025-04-28,27.420000076293945,27.420000076293945,28.5,26.799999237060547,27.75,34847,2025-04-28
2025-05-05,26.899999618530273,26.899999618530273,28.450000762939453,26.31999969482422,28.0,47416,2025-05-05
2025-05-12,28.059999465942383,28.059999465942383,29.25,27.010000228881836,27.15999984741211,57570,2025-05-12
2025-05-19,28.979999542236328,28.979999542236328,31.280000686645508,28.0,28.959999084472656,98298,2025-05-19
2025-05-26,29.239999771118164,29.239999771118164,34.0,27.5,28.649999618530273,252692,2025-05-26
2025-06-02,29.649999618530273,29.649999618530273,30.5,29.0,29.0,48999,2025-06-02
2025-06-09,30.6299991607666,30.6299991607666,32.0,28.600000381469727,29.649999618530273,99853,2025-06-09
2025-06-16,30.489999771118164,30.489999771118164,34.0,29.260000228881836,30.0,129166,2025-06-16
2025-06-23,33.060001373291016,33.060001373291016,36.33000183105469,28.799999237060547,29.610000610351562,621135,2025-06-23
2025-06-30,32.13999938964844,32.13999938964844,34.900001525878906,31.209999084472656,32.31999969482422,227843,2025-06-30
2025-07-07,28.489999771118164,28.489999771118164,32.849998474121094,26.549999237060547,32.13999938964844,435689,2025-07-07
