Date,Adj Close_SKMEGGPROD.NS,Close_SKMEGGPROD.NS,High_SKMEGGPROD.NS,Low_SKMEGGPROD.NS,Open_SKMEGGPROD.NS,Volume_SKMEGGPROD.NS,Date
2021-05-31,75.3207015991211,78.19999694824219,84.44999694824219,63.400001525878906,67.75,8556959,2021-05-31
2021-06-07,76.28388214111328,79.19999694824219,85.30000305175781,73.19999694824219,78.19999694824219,2823145,2021-06-07
2021-06-14,75.85045623779297,78.75,86.30000305175781,72.9000015258789,79.19999694824219,2124468,2021-06-14
2021-06-21,84.51907348632812,87.75,99.5,75.0,75.0,9563610,2021-06-21
2021-06-28,86.25279998779297,89.55000305175781,92.5999984741211,86.75,87.94999694824219,1801196,2021-06-28
2021-07-05,84.47090911865234,87.69999694824219,93.44999694824219,87.30000305175781,90.3499984741211,1218001,2021-07-05
2021-07-12,86.68622589111328,90.0,97.80000305175781,86.4000015258789,88.0,2835322,2021-07-12
2021-07-19,83.941162109375,87.1500015258789,91.4000015258789,86.69999694824219,89.5,541738,2021-07-19
2021-07-26,82.20743560791016,85.3499984741211,92.0,83.8499984741211,87.30000305175781,1088242,2021-07-26
2021-08-02,83.4595718383789,86.6500015258789,94.0,85.0,86.6500015258789,1641719,2021-08-02
2021-08-09,78.16207885742188,81.1500015258789,88.0,77.55000305175781,87.30000305175781,808957,2021-08-09
2021-08-16,74.35751342773438,77.19999694824219,83.9000015258789,76.0999984741211,80.0,456404,2021-08-16
2021-08-23,81.43689727783203,84.55000305175781,90.0,77.19999694824219,83.0,2237411,2021-08-23
2021-08-30,79.70316314697266,82.75,86.4000015258789,82.5,85.30000305175781,388236,2021-08-30
2021-09-06,80.90714263916016,84.0,89.0,82.5999984741211,83.30000305175781,799294,2021-09-06
2021-09-13,81.58136749267578,84.69999694824219,88.9000015258789,82.5,83.9000015258789,997805,2021-09-13
2021-09-20,79.4623794555664,82.5,86.0,81.9000015258789,83.55000305175781,420429,2021-09-20
2021-09-27,79.8400650024414,81.9000015258789,84.3499984741211,79.5,83.6500015258789,279435,2021-09-27
2021-10-04,80.57119750976562,82.6500015258789,84.9000015258789,81.94999694824219,82.5,338068,2021-10-04
2021-10-11,83.05706024169922,85.19999694824219,87.5,81.25,82.19999694824219,925691,2021-10-11
2021-10-18,78.42652893066406,80.44999694824219,86.75,77.6500015258789,85.25,682232,2021-10-18
2021-10-25,75.5019760131836,77.44999694824219,90.94999694824219,76.19999694824219,81.0999984741211,1032701,2021-10-25
2021-11-01,77.01300811767578,79.0,79.44999694824219,77.0,77.75,148623,2021-11-01
2021-11-08,69.60415649414062,71.4000015258789,81.5,69.5,81.5,944210,2021-11-08
2021-11-15,68.62930297851562,70.4000015258789,73.0,70.05000305175781,71.80000305175781,154425,2021-11-15
2021-11-22,66.43590545654297,68.1500015258789,71.9000015258789,66.30000305175781,70.6500015258789,319399,2021-11-22
2021-11-29,66.48463439941406,68.19999694824219,71.25,64.75,67.0,384466,2021-11-29
2021-12-06,68.0931396484375,69.8499984741211,70.9000015258789,66.69999694824219,68.05000305175781,301578,2021-12-06
2021-12-13,66.58212280273438,68.30000305175781,74.94999694824219,67.9000015258789,70.0,323295,2021-12-13
2021-12-20,69.26295471191406,71.05000305175781,74.0,63.75,68.30000305175781,460839,2021-12-20
2021-12-27,71.84630584716797,73.69999694824219,80.5,67.05000305175781,70.5,2676254,2021-12-27
2022-01-03,76.86677551269531,78.8499984741211,82.0,72.0,73.0,1668328,2022-01-03
2022-01-10,80.52245330810547,82.5999984741211,86.5,78.1500015258789,79.5,1709666,2022-01-10
2022-01-17,75.5019760131836,77.44999694824219,83.9000015258789,76.5999984741211,83.1500015258789,410149,2022-01-17
2022-01-24,75.30702209472656,77.25,79.0,68.30000305175781,78.30000305175781,714810,2022-01-24
2022-01-31,74.38091278076172,76.30000305175781,78.80000305175781,74.44999694824219,77.5,217035,2022-01-31
2022-02-07,70.48152160644531,72.30000305175781,77.0,70.5999984741211,76.0,260683,2022-02-07
2022-02-14,66.58212280273438,68.30000305175781,72.19999694824219,66.69999694824219,71.8499984741211,271029,2022-02-14
2022-02-21,59.75818634033203,61.29999923706055,67.6500015258789,57.900001525878906,67.19999694824219,336644,2022-02-21
2022-02-28,59.465736389160156,61.0,64.94999694824219,59.0,60.0,219516,2022-02-28
2022-03-07,63.6575813293457,65.30000305175781,66.3499984741211,58.79999923706055,61.0,249340,2022-03-07
2022-03-14,63.21889877319336,64.8499984741211,67.8499984741211,63.0,65.80000305175781,186069,2022-03-14
2022-03-21,64.58368682861328,66.25,70.44999694824219,64.1500015258789,65.44999694824219,459921,2022-03-21
2022-03-28,62.585243225097656,64.19999694824219,67.9000015258789,60.900001525878906,65.0999984741211,353259,2022-03-28
2022-04-04,67.21576690673828,68.94999694824219,70.80000305175781,65.0,65.80000305175781,488956,2022-04-04
2022-04-11,65.85099029541016,67.55000305175781,70.30000305175781,64.94999694824219,68.94999694824219,281020,2022-04-11
2022-04-18,64.97362518310547,66.6500015258789,69.8499984741211,60.650001525878906,67.5999984741211,348110,2022-04-18
2022-04-25,66.777099609375,68.5,73.69999694824219,64.4000015258789,65.5,704093,2022-04-25
2022-05-02,63.608848571777344,65.25,73.25,63.849998474121094,67.9000015258789,352568,2022-05-02
2022-05-09,58.24717712402344,59.75,66.9000015258789,58.599998474121094,65.30000305175781,256848,2022-05-09
2022-05-16,61.41543197631836,63.0,64.4000015258789,59.25,59.25,145028,2022-05-16
2022-05-23,60.781776428222656,62.349998474121094,65.0,60.900001525878906,63.400001525878906,140167,2022-05-23
2022-05-30,60.391841888427734,61.95000076293945,64.5,61.20000076293945,62.349998474121094,145541,2022-05-30
2022-06-06,59.465736389160156,61.0,64.0,60.70000076293945,61.95000076293945,108795,2022-06-06
2022-06-13,53.470420837402344,54.849998474121094,62.54999923706055,53.349998474121094,60.0,213729,2022-06-13
2022-06-20,52.6905403137207,54.04999923706055,55.5,51.349998474121094,54.849998474121094,113348,2022-06-20
2022-06-27,54.25029754638672,55.650001525878906,57.54999923706055,53.20000076293945,54.5,123204,2022-06-27
2022-07-04,56.88238525390625,58.349998474121094,60.79999923706055,56.099998474121094,56.099998474121094,170207,2022-07-04
2022-07-11,56.29747772216797,57.75,60.5,57.20000076293945,59.0,95103,2022-07-11
2022-07-18,59.80693054199219,61.349998474121094,63.5,57.25,57.25,192448,2022-07-18
2022-07-25,59.75818634033203,61.29999923706055,63.0,59.0,61.5,107790,2022-07-25
2022-08-01,66.2896728515625,68.0,72.0,61.29999923706055,62.0,684767,2022-08-01
2022-08-08,66.67961883544922,68.4000015258789,72.5999984741211,65.0,68.0,822708,2022-08-08
2022-08-15,69.7503890991211,71.55000305175781,73.6500015258789,68.4000015258789,68.4000015258789,330175,2022-08-15
2022-08-22,78.71897888183594,80.75,81.75,68.5999984741211,72.0,945899,2022-08-22
2022-08-29,86.03034973144531,88.25,90.5,76.5,76.5,1216990,2022-08-29
2022-09-05,99.23954010009766,101.80000305175781,112.75,90.0,90.0,5559577,2022-09-05
2022-09-12,92.98947143554688,94.9000015258789,105.9000015258789,94.0,103.94999694824219,559136,2022-09-12
2022-09-19,98.67269897460938,100.69999694824219,103.9000015258789,94.9000015258789,94.9000015258789,527787,2022-09-19
2022-09-26,100.73043060302734,102.80000305175781,105.19999694824219,95.0,100.5,389038,2022-09-26
2022-10-03,114.54656982421875,116.9000015258789,116.9000015258789,98.19999694824219,104.0,323282,2022-10-03
2022-10-10,108.4223861694336,110.6500015258789,128.8000030517578,108.0,117.1500015258789,475351,2022-10-10
2022-10-17,107.00157928466797,109.19999694824219,113.75,103.0999984741211,110.0,177796,2022-10-17
2022-10-24,108.03044891357422,110.25,113.0,105.5,109.19999694824219,99581,2022-10-24
2022-10-31,108.56936645507812,110.80000305175781,111.0,103.0,108.6500015258789,229312,2022-10-31
2022-11-07,125.91303253173828,128.5,134.60000610351562,107.05000305175781,107.05000305175781,481316,2022-11-07
2022-11-14,119.88684844970703,122.3499984741211,130.8000030517578,117.8499984741211,128.5,270619,2022-11-14
2022-11-21,120.57275390625,123.05000305175781,127.0,116.55000305175781,122.3499984741211,205899,2022-11-21
2022-11-28,131.84124755859375,134.5500030517578,136.0,121.1500015258789,123.75,267860,2022-11-28
2022-12-05,141.24795532226562,144.14999389648438,144.14999389648438,130.0,134.5500030517578,433015,2022-12-05
2022-12-12,132.87010192871094,135.60000610351562,147.0,130.35000610351562,146.9499969482422,668864,2022-12-12
2022-12-19,125.52108764648438,128.10000610351562,156.4499969482422,128.10000610351562,140.0,777292,2022-12-19
2022-12-26,130.56741333007812,133.25,139.1999969482422,122.30000305175781,123.5,415690,2022-12-26
2023-01-02,133.21304321289062,135.9499969482422,147.5,133.0500030517578,133.0500030517578,403268,2023-01-02
2023-01-09,143.94259643554688,146.89999389648438,149.89999389648438,135.10000610351562,138.89999389648438,380508,2023-01-09
2023-01-16,140.61105346679688,143.5,154.1999969482422,141.6999969482422,152.0,628042,2023-01-16
2023-01-23,131.84124755859375,134.5500030517578,148.39999389648438,134.35000610351562,147.0,541758,2023-01-23
2023-01-30,157.66075134277344,160.89999389648438,167.8000030517578,131.64999389648438,131.64999389648438,1194625,2023-01-30
2023-02-06,207.78099060058594,212.0500030517578,212.0500030517578,156.60000610351562,160.5,2564690,2023-02-06
2023-02-13,177.45408630371094,181.10000610351562,222.64999389648438,176.6999969482422,222.64999389648438,1459821,2023-02-13
2023-02-20,154.231201171875,157.39999389648438,187.1999969482422,153.8000030517578,186.0,798161,2023-02-20
2023-02-27,149.2828826904297,152.35000610351562,162.9499969482422,142.5,161.5500030517578,657544,2023-02-27
2023-03-06,138.70030212402344,141.5500030517578,157.0500030517578,140.6999969482422,154.0,356341,2023-03-06
2023-03-13,132.2821807861328,135.0,144.8000030517578,127.80000305175781,142.10000610351562,537594,2023-03-13
2023-03-20,128.9506378173828,131.60000610351562,141.39999389648438,130.0,133.64999389648438,343588,2023-03-20
2023-03-27,128.01974487304688,130.64999389648438,132.0,121.5999984741211,132.0,330169,2023-03-27
2023-04-03,148.15603637695312,151.1999969482422,151.1999969482422,131.4499969482422,132.1999969482422,278232,2023-04-03
2023-04-10,137.13250732421875,139.9499969482422,157.0,137.0500030517578,154.0,475994,2023-04-10
2023-04-17,139.7291717529297,142.60000610351562,149.0,138.0,140.5,364752,2023-04-17
2023-04-24,143.45266723632812,146.39999389648438,153.0,141.85000610351562,144.8000030517578,288597,2023-04-24
2023-05-01,139.63119506835938,142.5,150.8000030517578,140.5,146.39999389648438,185211,2023-05-01
2023-05-08,157.4647674560547,160.6999969482422,161.35000610351562,138.0,145.3000030517578,580873,2023-05-08
2023-05-15,158.93458557128906,162.1999969482422,173.89999389648438,157.25,162.0,730219,2023-05-15
2023-05-22,189.21249389648438,193.10000610351562,193.10000610351562,158.0500030517578,166.9499969482422,2184132,2023-05-22
2023-05-29,206.89910888671875,211.14999389648438,211.14999389648438,180.35000610351562,199.0,1461426,2023-05-29
2023-06-05,223.60586547851562,228.1999969482422,241.1999969482422,201.5500030517578,217.0,2694417,2023-06-05
2023-06-12,215.90118408203125,218.25,237.85000610351562,197.5500030517578,235.5500030517578,822167,2023-06-12
2023-06-19,215.70333862304688,218.0500030517578,229.8000030517578,202.1999969482422,223.8000030517578,1542491,2023-06-19
2023-06-26,216.6925811767578,219.0500030517578,224.0,210.85000610351562,217.6999969482422,451509,2023-06-26
2023-07-03,224.8043212890625,227.25,235.9499969482422,214.14999389648438,224.0,1028936,2023-07-03
2023-07-10,240.73106384277344,243.35000610351562,243.35000610351562,220.0,229.89999389648438,1160748,2023-07-10
2023-07-17,223.27099609375,225.6999969482422,255.5,221.10000610351562,250.39999389648438,1856803,2023-07-17
2023-07-24,242.51168823242188,245.14999389648438,245.14999389648438,215.0,228.35000610351562,1616267,2023-07-24
2023-07-31,289.2037048339844,292.3500061035156,292.3500061035156,238.10000610351562,249.39999389648438,1826932,2023-07-31
2023-08-07,346.4805908203125,350.25,352.54998779296875,283.25,306.95001220703125,4670133,2023-08-07
2023-08-14,328.2291259765625,331.79998779296875,363.0,308.0,363.0,1426579,2023-08-14
2023-08-21,394.5575866699219,398.8500061035156,398.8500061035156,345.20001220703125,348.3500061035156,2524167,2023-08-21
2023-08-28,502.8791198730469,508.3500061035156,508.3500061035156,407.04998779296875,414.0,1123544,2023-08-28
2023-09-04,480.0790710449219,484.75,560.4000244140625,457.70001220703125,533.75,2500649,2023-09-04
2023-09-11,440.3654479980469,444.6499938964844,492.95001220703125,416.8500061035156,489.95001220703125,2084500,2023-09-11
2023-09-18,438.63232421875,442.8999938964844,443.8999938964844,409.0,425.0,1157381,2023-09-18
2023-09-25,452.99261474609375,457.3999938964844,466.3500061035156,431.1000061035156,445.0,982273,2023-09-25
2023-10-02,447.8922424316406,452.25,469.0,445.04998779296875,457.3999938964844,314937,2023-10-02
2023-10-09,435.215576171875,439.45001220703125,456.95001220703125,417.95001220703125,431.1499938964844,607164,2023-10-09
2023-10-16,416.00250244140625,420.04998779296875,445.04998779296875,415.75,445.0,380353,2023-10-16
2023-10-23,417.9337158203125,422.0,428.20001220703125,372.0,422.45001220703125,623688,2023-10-23
2023-10-30,419.3202209472656,423.3999938964844,443.6499938964844,408.5,421.8500061035156,446958,2023-10-30
2023-11-06,401.49365234375,405.3999938964844,439.3999938964844,395.3999938964844,429.95001220703125,791131,2023-11-06
2023-11-13,374.951904296875,378.6000061035156,400.0,368.1000061035156,383.6499938964844,599357,2023-11-13
2023-11-20,411.3478088378906,415.3500061035156,429.8999938964844,362.0,379.0,1175811,2023-11-20
2023-11-27,385.4992980957031,389.25,424.8999938964844,383.0,415.3500061035156,404275,2023-11-27
2023-12-04,375.6451416015625,379.29998779296875,399.29998779296875,377.0,394.1499938964844,467853,2023-12-04
2023-12-11,367.22705078125,370.79998779296875,385.29998779296875,368.75,379.29998779296875,345966,2023-12-11
2023-12-18,366.4347839355469,370.0,383.95001220703125,350.8500061035156,371.95001220703125,308306,2023-12-18
2023-12-25,382.2806091308594,386.0,387.6499938964844,367.0,370.0,394014,2023-12-25
2024-01-01,395.00677490234375,398.8500061035156,424.45001220703125,390.0,394.3999938964844,1219729,2024-01-01
2024-01-08,388.1237487792969,391.8999938964844,405.0,375.8999938964844,405.0,658041,2024-01-08
2024-01-15,381.6368713378906,385.3500061035156,397.45001220703125,366.1000061035156,395.0,391794,2024-01-15
2024-01-22,383.17193603515625,386.8999938964844,395.0,371.3500061035156,385.3500061035156,223797,2024-01-22
2024-01-29,363.4141845703125,366.95001220703125,392.5,365.0,386.95001220703125,386896,2024-01-29
2024-02-05,309.3898010253906,312.3999938964844,373.70001220703125,312.3999938964844,369.0,587793,2024-02-05
2024-02-12,266.4079895019531,269.0,305.0,261.0,296.79998779296875,2433905,2024-02-12
2024-02-19,256.3062438964844,258.79998779296875,292.8999938964844,255.0,273.0,853851,2024-02-19
2024-02-26,252.2952880859375,254.75,274.0,251.25,260.0,540745,2024-02-26
2024-03-04,242.44117736816406,244.8000030517578,263.70001220703125,241.0500030517578,263.0,452154,2024-03-04
2024-03-11,226.34774780273438,228.5500030517578,243.0,217.5,240.0,746211,2024-03-11
2024-03-18,241.3517608642578,243.6999969482422,243.8000030517578,225.0,229.0,581408,2024-03-18
2024-03-25,213.77012634277344,215.85000610351562,246.39999389648438,215.0,243.6999969482422,827284,2024-03-25
2024-04-01,311.1724548339844,314.20001220703125,314.6000061035156,216.10000610351562,216.10000610351562,3195371,2024-04-01
2024-04-08,292.4545593261719,295.29998779296875,335.0,287.8500061035156,320.1499938964844,2463056,2024-04-08
2024-04-15,275.7174072265625,278.3999938964844,296.75,270.0,279.3500061035156,661869,2024-04-15
2024-04-22,293.49444580078125,296.3500061035156,325.0,280.0,281.0,2586459,2024-04-22
2024-04-29,286.8094787597656,289.6000061035156,309.3999938964844,287.0,296.45001220703125,660131,2024-04-29
2024-05-06,269.5276184082031,272.1499938964844,295.0,256.6499938964844,292.0,1267923,2024-05-06
2024-05-13,276.36114501953125,279.04998779296875,283.95001220703125,263.45001220703125,276.25,543037,2024-05-13
2024-05-20,249.86891174316406,252.3000030517578,292.5,250.0500030517578,273.75,1126125,2024-05-20
2024-05-27,234.3201904296875,236.60000610351562,253.14999389648438,234.8000030517578,250.14999389648438,699968,2024-05-27
2024-06-03,242.7877960205078,245.14999389648438,253.89999389648438,215.60000610351562,251.9499969482422,867982,2024-06-03
2024-06-10,244.97650146484375,247.36000061035156,253.9499969482422,243.5,247.85000610351562,518820,2024-06-10
2024-06-17,265.2789611816406,267.8599853515625,271.80999755859375,247.0,247.36000061035156,1072974,2024-06-17
2024-06-24,262.63470458984375,265.19000244140625,287.989990234375,262.0299987792969,268.94000244140625,911715,2024-06-24
2024-07-01,254.9692840576172,257.45001220703125,267.20001220703125,257.0,266.0,417867,2024-07-01
2024-07-08,245.61033630371094,248.0,262.79998779296875,246.14999389648438,259.0,478212,2024-07-08
2024-07-15,254.07794189453125,256.54998779296875,274.3999938964844,246.3000030517578,251.9499969482422,1079868,2024-07-15
2024-07-22,267.5469055175781,270.1499938964844,278.1499938964844,248.3000030517578,255.0,1769439,2024-07-22
2024-07-29,261.20855712890625,263.75,274.79998779296875,259.25,273.75,510577,2024-07-29
2024-08-05,245.0656280517578,247.4499969482422,284.70001220703125,242.35000610351562,260.0,2044056,2024-08-05
2024-08-12,231.34909057617188,233.60000610351562,251.4499969482422,231.10000610351562,248.0,536319,2024-08-12
2024-08-19,253.58274841308594,256.04998779296875,257.79998779296875,235.0,235.0,653625,2024-08-19
2024-08-26,271.80548095703125,274.45001220703125,292.20001220703125,256.25,259.8500061035156,2335626,2024-08-26
2024-09-02,255.5634765625,258.04998779296875,283.0,253.5500030517578,276.20001220703125,1101562,2024-09-02
2024-09-09,257.4451904296875,259.95001220703125,275.0,254.0,260.5,639092,2024-09-09
2024-09-16,253.9789276123047,256.45001220703125,263.8999938964844,251.10000610351562,261.25,350386,2024-09-16
2024-09-23,252.4499969482422,252.4499969482422,266.70001220703125,251.10000610351562,258.8999938964844,320591,2024-09-23
2024-09-30,247.4499969482422,247.4499969482422,256.25,246.8000030517578,254.8000030517578,205505,2024-09-30
2024-10-07,254.5500030517578,254.5500030517578,260.5,234.0500030517578,251.14999389648438,343374,2024-10-07
2024-10-14,257.25,257.25,263.0,248.10000610351562,255.64999389648438,317705,2024-10-14
2024-10-21,244.9499969482422,244.9499969482422,257.20001220703125,235.1999969482422,255.3000030517578,275115,2024-10-21
2024-10-28,243.42999267578125,243.42999267578125,247.5,226.3000030517578,243.14999389648438,210385,2024-10-28
2024-11-04,244.6300048828125,244.6300048828125,251.3800048828125,235.1999969482422,241.5500030517578,205126,2024-11-04
2024-11-11,220.6699981689453,220.6699981689453,252.72000122070312,216.60000610351562,243.0,370418,2024-11-11
2024-11-18,214.41000366210938,214.41000366210938,225.0,212.7100067138672,221.3800048828125,197782,2024-11-18
2024-11-25,229.97999572753906,229.97999572753906,240.5800018310547,217.99000549316406,219.3000030517578,379729,2024-11-25
2024-12-02,252.63999938964844,252.63999938964844,274.5899963378906,228.0,230.97999572753906,2332163,2024-12-02
2024-12-09,258.2200012207031,258.2200012207031,279.95001220703125,253.0,253.14999389648438,1279692,2024-12-09
2024-12-16,241.02000427246094,241.02000427246094,266.0,240.0,260.0,347396,2024-12-16
2024-12-23,249.77999877929688,249.77999877929688,267.0,237.14999389648438,242.30999755859375,557824,2024-12-23
2024-12-30,249.0,249.0,258.5,243.6999969482422,248.05999755859375,330374,2024-12-30
2025-01-06,228.89999389648438,228.89999389648438,256.6000061035156,228.0500030517578,250.60000610351562,271276,2025-01-06
2025-01-13,229.14999389648438,229.14999389648438,233.5,218.10000610351562,229.4499969482422,237060,2025-01-13
2025-01-20,220.60000610351562,220.60000610351562,234.85000610351562,219.3000030517578,230.25,169622,2025-01-20
2025-01-27,222.32000732421875,222.32000732421875,227.88999938964844,204.0,222.5500030517578,207714,2025-01-27
2025-02-03,224.30999755859375,224.30999755859375,233.8800048828125,217.22999572753906,224.0,202021,2025-02-03
2025-02-10,194.77999877929688,194.77999877929688,220.0,191.00999450683594,220.0,257033,2025-02-10
2025-02-17,188.75,188.75,197.19000244140625,175.0,192.00999450683594,204136,2025-02-17
2025-02-24,170.9499969482422,170.9499969482422,187.75999450683594,168.0,187.0,139404,2025-02-24
2025-03-03,178.77999877929688,178.77999877929688,186.39999389648438,158.0,171.8000030517578,325601,2025-03-03
2025-03-10,164.05999755859375,164.05999755859375,181.6300048828125,162.0,179.38999938964844,175535,2025-03-10
2025-03-17,175.57000732421875,175.57000732421875,177.5800018310547,160.1999969482422,161.3000030517578,223525,2025-03-17
2025-03-24,161.1699981689453,161.1699981689453,182.08999633789062,160.10000610351562,177.7899932861328,594633,2025-03-24
2025-03-31,176.0800018310547,176.0800018310547,183.67999267578125,161.1699981689453,161.1699981689453,253756,2025-03-31
2025-04-07,199.24000549316406,199.24000549316406,202.1999969482422,154.0,154.0,404597,2025-04-07
2025-04-14,200.94000244140625,200.94000244140625,209.5,194.61000061035156,203.99000549316406,228502,2025-04-14
2025-04-21,193.9499969482422,193.9499969482422,204.8000030517578,192.0,203.4499969482422,207152,2025-04-21
2025-04-28,193.30999755859375,193.30999755859375,199.77999877929688,189.5,194.0,89691,2025-04-28
2025-05-05,182.07000732421875,182.07000732421875,199.8000030517578,178.82000732421875,192.9499969482422,185760,2025-05-05
2025-05-12,199.7100067138672,199.7100067138672,202.10000610351562,186.00999450683594,189.4499969482422,182531,2025-05-12
2025-05-19,206.55999755859375,206.55999755859375,217.10000610351562,200.00999450683594,200.6999969482422,458314,2025-05-19
2025-05-26,213.08999633789062,213.08999633789062,238.0,199.0500030517578,209.85000610351562,653235,2025-05-26
2025-06-02,225.52000427246094,225.52000427246094,232.7899932861328,192.60000610351562,206.0,810385,2025-06-02
2025-06-09,257.8599853515625,257.8599853515625,263.8500061035156,221.49000549316406,224.0,1171293,2025-06-09
2025-06-16,253.0399932861328,253.0399932861328,266.0,240.0,259.9100036621094,267700,2025-06-16
2025-06-23,242.60000610351562,242.60000610351562,252.0,240.0,243.0,108914,2025-06-23
2025-06-30,267.6499938964844,267.6499938964844,275.0,245.0,245.0,317884,2025-06-30
2025-07-07,290.6000061035156,290.6000061035156,291.0,263.0,265.0,416404,2025-07-07
2025-07-14,311.95001220703125,311.95001220703125,320.3500061035156,300.0,305.0,443047,2025-07-14
