Date,Adj Close_CUBEXTUB.NS,Close_CUBEXTUB.NS,High_CUBEXTUB.NS,Low_CUBEXTUB.NS,Open_CUBEXTUB.NS,Volume_CUBEXTUB.NS,Date
2021-12-27,28.200000762939453,28.200000762939453,28.399999618530273,25.299999237060547,26.0,110215,2021-12-27
2022-01-03,33.95000076293945,33.95000076293945,33.95000076293945,28.299999237060547,28.5,357162,2022-01-03
2022-01-10,33.45000076293945,33.45000076293945,39.0,32.599998474121094,34.79999923706055,452186,2022-01-10
2022-01-17,33.900001525878906,33.900001525878906,38.0,31.799999237060547,33.29999923706055,250847,2022-01-17
2022-01-24,30.649999618530273,30.649999618530273,33.849998474121094,29.0,33.849998474121094,127663,2022-01-24
2022-01-31,31.649999618530273,31.649999618530273,33.099998474121094,29.299999237060547,31.5,152387,2022-01-31
2022-02-07,29.149999618530273,29.149999618530273,35.75,28.25,32.0,107426,2022-02-07
2022-02-14,27.0,27.0,29.950000762939453,25.0,29.950000762939453,193039,2022-02-14
2022-02-21,24.299999237060547,24.299999237060547,27.0,22.850000381469727,27.0,121659,2022-02-21
2022-02-28,26.75,26.75,27.200000762939453,23.700000762939453,24.450000762939453,56508,2022-02-28
2022-03-07,27.350000381469727,27.350000381469727,28.5,25.600000381469727,26.75,122442,2022-03-07
2022-03-14,28.799999237060547,28.799999237060547,30.350000381469727,27.350000381469727,28.25,85841,2022-03-14
2022-03-21,24.899999618530273,24.899999618530273,29.399999618530273,24.5,29.399999618530273,149015,2022-03-21
2022-03-28,23.799999237060547,23.799999237060547,25.200000762939453,23.0,25.049999237060547,96141,2022-03-28
2022-04-04,28.350000381469727,28.350000381469727,31.100000381469727,24.0,24.0,166326,2022-04-04
2022-04-11,31.799999237060547,31.799999237060547,33.900001525878906,26.950000762939453,28.850000381469727,392378,2022-04-11
2022-04-18,27.700000762939453,27.700000762939453,32.5,26.200000762939453,31.75,321918,2022-04-18
2022-04-25,26.149999618530273,26.149999618530273,28.799999237060547,25.799999237060547,28.25,109259,2022-04-25
2022-05-02,24.0,24.0,27.649999618530273,22.600000381469727,27.299999237060547,112268,2022-05-02
2022-05-09,24.600000381469727,24.600000381469727,24.799999237060547,21.75,23.899999618530273,90274,2022-05-09
2022-05-16,27.200000762939453,27.200000762939453,28.0,22.549999237060547,26.350000381469727,147024,2022-05-16
2022-05-23,25.350000381469727,25.350000381469727,29.649999618530273,24.25,28.5,103125,2022-05-23
2022-05-30,27.649999618530273,27.649999618530273,28.399999618530273,25.149999618530273,27.149999618530273,103883,2022-05-30
2022-06-06,25.600000381469727,25.600000381469727,28.299999237060547,25.0,27.600000381469727,67409,2022-06-06
2022-06-13,23.850000381469727,23.850000381469727,26.899999618530273,22.25,24.899999618530273,58437,2022-06-13
2022-06-20,24.049999237060547,24.049999237060547,24.549999237060547,22.200000762939453,24.200000762939453,48821,2022-06-20
2022-06-27,24.549999237060547,24.549999237060547,26.450000762939453,23.25,24.350000381469727,21767,2022-06-27
2022-07-04,26.799999237060547,26.799999237060547,33.400001525878906,24.0,24.649999618530273,511832,2022-07-04
2022-07-11,26.299999237060547,26.299999237060547,28.0,26.0,28.0,46160,2022-07-11
2022-07-18,25.299999237060547,25.299999237060547,26.799999237060547,24.75,26.25,141022,2022-07-18
2022-07-25,25.200000762939453,25.200000762939453,26.950000762939453,23.299999237060547,25.799999237060547,136814,2022-07-25
2022-08-01,25.549999237060547,25.549999237060547,26.5,24.600000381469727,25.0,104077,2022-08-01
2022-08-08,25.049999237060547,25.049999237060547,26.5,24.700000762939453,26.0,90133,2022-08-08
2022-08-15,23.600000381469727,23.600000381469727,25.25,21.600000381469727,25.049999237060547,304697,2022-08-15
2022-08-22,27.350000381469727,27.350000381469727,29.25,23.200000762939453,23.399999618530273,301231,2022-08-22
2022-08-29,26.0,26.0,27.100000381469727,25.5,26.899999618530273,62977,2022-08-29
2022-09-05,30.299999237060547,30.299999237060547,33.400001525878906,25.700000762939453,26.649999618530273,750417,2022-09-05
2022-09-12,29.100000381469727,29.100000381469727,32.70000076293945,29.0,30.549999237060547,203584,2022-09-12
2022-09-19,27.049999237060547,27.049999237060547,31.399999618530273,26.350000381469727,29.100000381469727,168193,2022-09-19
2022-09-26,27.149999618530273,27.149999618530273,27.899999618530273,25.450000762939453,26.100000381469727,102766,2022-09-26
2022-10-03,27.700000762939453,27.700000762939453,29.899999618530273,26.649999618530273,27.700000762939453,114971,2022-10-03
2022-10-10,26.75,26.75,29.450000762939453,26.549999237060547,27.399999618530273,62548,2022-10-10
2022-10-17,26.600000381469727,26.600000381469727,28.899999618530273,26.399999618530273,27.299999237060547,88589,2022-10-17
2022-10-24,28.75,28.75,30.450000762939453,26.25,27.0,119203,2022-10-24
2022-10-31,31.350000381469727,31.350000381469727,33.29999923706055,27.149999618530273,29.850000381469727,435920,2022-10-31
2022-11-07,29.299999237060547,29.299999237060547,35.0,27.200000762939453,32.0,584194,2022-11-07
2022-11-14,29.549999237060547,29.549999237060547,32.95000076293945,29.200000762939453,29.899999618530273,283540,2022-11-14
2022-11-21,30.0,30.0,30.950000762939453,28.700000762939453,29.0,120258,2022-11-21
2022-11-28,33.95000076293945,33.95000076293945,34.900001525878906,29.25,30.5,761633,2022-11-28
2022-12-05,47.29999923706055,47.29999923706055,49.849998474121094,34.20000076293945,35.0,2845844,2022-12-05
2022-12-12,41.25,41.25,52.0,40.5,49.5,1144624,2022-12-12
2022-12-19,32.599998474121094,32.599998474121094,42.900001525878906,32.349998474121094,40.54999923706055,434041,2022-12-19
2022-12-26,39.099998474121094,39.099998474121094,41.45000076293945,32.150001525878906,32.150001525878906,301803,2022-12-26
2023-01-02,34.70000076293945,34.70000076293945,39.45000076293945,34.45000076293945,39.45000076293945,309121,2023-01-02
2023-01-09,36.79999923706055,36.79999923706055,38.650001525878906,34.349998474121094,34.70000076293945,205827,2023-01-09
2023-01-16,34.54999923706055,34.54999923706055,37.900001525878906,34.150001525878906,36.099998474121094,175110,2023-01-16
2023-01-23,31.549999237060547,31.549999237060547,35.54999923706055,31.350000381469727,34.04999923706055,157858,2023-01-23
2023-01-30,33.099998474121094,33.099998474121094,37.70000076293945,31.350000381469727,32.95000076293945,212121,2023-01-30
2023-02-06,34.150001525878906,34.150001525878906,35.849998474121094,30.350000381469727,31.649999618530273,167320,2023-02-06
2023-02-13,32.04999923706055,32.04999923706055,34.650001525878906,30.0,34.650001525878906,141726,2023-02-13
2023-02-20,31.450000762939453,31.450000762939453,34.900001525878906,31.0,33.0,57699,2023-02-20
2023-02-27,29.350000381469727,29.350000381469727,32.45000076293945,28.700000762939453,31.899999618530273,162442,2023-02-27
2023-03-06,30.600000381469727,30.600000381469727,31.450000762939453,29.0,29.700000762939453,50428,2023-03-06
2023-03-13,28.850000381469727,28.850000381469727,31.600000381469727,27.75,31.149999618530273,68352,2023-03-13
2023-03-20,28.149999618530273,28.149999618530273,29.549999237060547,27.549999237060547,28.0,44140,2023-03-20
2023-03-27,27.100000381469727,27.100000381469727,28.149999618530273,24.25,28.149999618530273,72396,2023-03-27
2023-04-03,31.299999237060547,31.299999237060547,31.700000762939453,27.149999618530273,27.149999618530273,46514,2023-04-03
2023-04-10,33.45000076293945,33.45000076293945,37.0,31.649999618530273,32.0,236950,2023-04-10
2023-04-17,41.0,41.0,48.0,33.54999923706055,33.54999923706055,1367448,2023-04-17
2023-04-24,41.04999923706055,41.04999923706055,43.900001525878906,40.099998474121094,40.349998474121094,242077,2023-04-24
2023-05-01,40.29999923706055,40.29999923706055,42.70000076293945,39.650001525878906,41.04999923706055,116690,2023-05-01
2023-05-08,41.75,41.75,43.099998474121094,39.400001525878906,40.29999923706055,130510,2023-05-08
2023-05-15,40.150001525878906,40.150001525878906,45.0,39.900001525878906,44.45000076293945,242693,2023-05-15
2023-05-22,37.5,37.5,40.70000076293945,36.099998474121094,39.599998474121094,116774,2023-05-22
2023-05-29,36.849998474121094,36.849998474121094,37.25,34.900001525878906,37.0,75012,2023-05-29
2023-06-05,35.099998474121094,35.099998474121094,37.0,34.5,37.0,64894,2023-06-05
2023-06-12,36.70000076293945,36.70000076293945,37.400001525878906,34.099998474121094,34.099998474121094,75864,2023-06-12
2023-06-19,36.650001525878906,36.650001525878906,37.400001525878906,35.099998474121094,36.900001525878906,25569,2023-06-19
2023-06-26,36.04999923706055,36.04999923706055,37.20000076293945,35.0,36.95000076293945,29813,2023-06-26
2023-07-03,36.5,36.5,37.0,35.20000076293945,36.0,40049,2023-07-03
2023-07-10,36.900001525878906,36.900001525878906,37.849998474121094,35.150001525878906,36.45000076293945,44311,2023-07-10
2023-07-17,37.650001525878906,37.650001525878906,37.849998474121094,35.54999923706055,37.349998474121094,41869,2023-07-17
2023-07-24,41.900001525878906,41.900001525878906,42.54999923706055,37.75,37.849998474121094,180711,2023-07-24
2023-07-31,39.5,39.5,42.04999923706055,38.400001525878906,41.900001525878906,66891,2023-07-31
2023-08-07,38.400001525878906,38.400001525878906,40.900001525878906,37.599998474121094,39.95000076293945,35176,2023-08-07
2023-08-14,38.20000076293945,38.20000076293945,40.0,37.04999923706055,38.400001525878906,31474,2023-08-14
2023-08-21,36.29999923706055,36.29999923706055,38.20000076293945,35.20000076293945,38.20000076293945,86561,2023-08-21
2023-08-28,39.54999923706055,39.54999923706055,41.0,35.70000076293945,37.400001525878906,91906,2023-08-28
2023-09-04,39.900001525878906,39.900001525878906,41.79999923706055,38.5,39.95000076293945,85461,2023-09-04
2023-09-11,48.0,48.0,50.0,38.5,40.0,504817,2023-09-11
2023-09-18,47.70000076293945,47.70000076293945,49.900001525878906,46.04999923706055,49.400001525878906,307386,2023-09-18
2023-09-25,46.54999923706055,46.54999923706055,49.5,44.599998474121094,48.75,466418,2023-09-25
2023-10-02,46.20000076293945,46.20000076293945,47.650001525878906,45.04999923706055,46.54999923706055,148060,2023-10-02
2023-10-09,58.54999923706055,58.54999923706055,61.0,43.95000076293945,46.29999923706055,1057779,2023-10-09
2023-10-16,53.29999923706055,53.29999923706055,59.95000076293945,52.70000076293945,59.04999923706055,296176,2023-10-16
2023-10-23,49.099998474121094,49.099998474121094,54.900001525878906,47.849998474121094,54.900001525878906,210754,2023-10-23
2023-10-30,54.25,54.25,57.5,48.75,49.900001525878906,558067,2023-10-30
2023-11-06,59.04999923706055,59.04999923706055,59.04999923706055,52.400001525878906,55.0,562131,2023-11-06
2023-11-13,70.5999984741211,70.5999984741211,70.5999984741211,60.0,64.0,902730,2023-11-13
2023-11-20,63.29999923706055,63.29999923706055,74.0999984741211,62.900001525878906,73.5,226767,2023-11-20
2023-11-27,62.599998474121094,62.599998474121094,67.94999694824219,62.5,63.29999923706055,72034,2023-11-27
2023-12-04,65.3499984741211,65.3499984741211,65.44999694824219,59.25,65.4000015258789,124537,2023-12-04
2023-12-11,62.5,62.5,68.25,61.650001525878906,67.80000305175781,129450,2023-12-11
2023-12-18,62.900001525878906,62.900001525878906,65.0999984741211,58.04999923706055,62.5,83048,2023-12-18
2023-12-25,63.75,63.75,64.5,61.0,62.900001525878906,53557,2023-12-25
2024-01-01,60.95000076293945,60.95000076293945,67.05000305175781,60.099998474121094,65.0,167900,2024-01-01
2024-01-08,70.4000015258789,70.4000015258789,70.4000015258789,59.599998474121094,61.599998474121094,207128,2024-01-08
2024-01-15,69.25,69.25,73.6500015258789,65.30000305175781,71.0,110708,2024-01-15
2024-01-22,71.0,71.0,71.05000305175781,69.25,69.25,54814,2024-01-22
2024-01-29,74.05000305175781,74.05000305175781,74.05000305175781,68.44999694824219,69.5999984741211,86656,2024-01-29
2024-02-05,81.6500015258789,81.6500015258789,81.6500015258789,75.5,75.5,113954,2024-02-05
2024-02-12,85.75,85.75,88.25,83.19999694824219,83.25,316209,2024-02-12
2024-02-19,86.80000305175781,86.80000305175781,86.80000305175781,82.4000015258789,84.05000305175781,133086,2024-02-19
2024-02-26,91.30000305175781,91.30000305175781,92.05000305175781,88.44999694824219,88.5,95929,2024-02-26
2024-03-04,86.0,86.0,90.0,85.94999694824219,89.80000305175781,26600,2024-03-04
2024-03-11,88.5999984741211,88.5999984741211,88.5999984741211,82.30000305175781,84.30000305175781,91246,2024-03-11
2024-03-18,102.25,102.25,112.94999694824219,86.0999984741211,88.5999984741211,170848,2024-03-18
2024-03-25,99.30000305175781,99.30000305175781,102.25,91.30000305175781,102.25,68202,2024-03-25
2024-04-01,102.3499984741211,102.3499984741211,106.8499984741211,95.0999984741211,98.0,74155,2024-04-01
2024-04-08,102.6500015258789,102.6500015258789,109.8499984741211,97.75,106.30000305175781,54975,2024-04-08
2024-04-15,110.25,110.25,110.25,94.05000305175781,100.5999984741211,137280,2024-04-15
2024-04-22,122.5,122.5,127.55000305175781,113.9000015258789,114.0,140430,2024-04-22
2024-04-29,113.0,113.0,120.05000305175781,113.0,120.05000305175781,23123,2024-04-29
2024-05-06,102.3499984741211,102.3499984741211,112.5,102.25,110.75,19046,2024-05-06
2024-05-13,107.19999694824219,107.19999694824219,107.19999694824219,97.19999694824219,100.30000305175781,30196,2024-05-13
2024-05-20,98.9000015258789,98.9000015258789,105.0999984741211,98.9000015258789,105.0999984741211,15110,2024-05-20
2024-05-27,89.69999694824219,89.69999694824219,96.94999694824219,89.69999694824219,96.94999694824219,26623,2024-05-27
2024-06-03,89.44999694824219,89.44999694824219,91.94999694824219,79.94999694824219,89.69999694824219,114630,2024-06-03
2024-06-10,97.0999984741211,97.0999984741211,103.52999877929688,93.91999816894531,93.91999816894531,113796,2024-06-10
2024-06-17,90.0,90.0,97.0999984741211,89.95999908447266,97.0999984741211,27723,2024-06-17
2024-06-24,95.88999938964844,95.88999938964844,95.88999938964844,88.5999984741211,88.5999984741211,49843,2024-06-24
2024-07-01,105.83999633789062,105.83999633789062,105.83999633789062,97.80000305175781,97.80000305175781,16651,2024-07-01
2024-07-08,103.5,103.5,107.94999694824219,101.8499984741211,107.94999694824219,61708,2024-07-08
2024-07-15,107.62999725341797,107.62999725341797,109.83000183105469,103.5,103.5,39007,2024-07-15
2024-07-22,114.02999877929688,114.02999877929688,114.02999877929688,105.5,109.77999877929688,81878,2024-07-22
2024-07-29,119.0,119.0,123.41999816894531,116.30999755859375,116.30999755859375,29846,2024-07-29
2024-08-05,115.7699966430664,115.7699966430664,116.62000274658203,112.0,116.62000274658203,28172,2024-08-05
2024-08-12,114.25,114.25,122.62999725341797,109.9800033569336,119.9800033569336,115329,2024-08-12
2024-08-19,111.44000244140625,111.44000244140625,120.4000015258789,108.25,113.38999938964844,213152,2024-08-19
2024-08-26,99.97000122070312,99.97000122070312,113.5999984741211,99.30000305175781,111.0,303927,2024-08-26
2024-09-02,108.79000091552734,108.79000091552734,109.75,94.69999694824219,100.69999694824219,160881,2024-09-02
2024-09-09,100.83999633789062,100.83999633789062,109.0,95.4000015258789,103.55000305175781,83269,2024-09-09
2024-09-16,95.94000244140625,95.94000244140625,103.94999694824219,92.20999908447266,102.44999694824219,119298,2024-09-16
2024-09-23,102.62999725341797,102.62999725341797,108.9000015258789,96.0199966430664,98.0,179720,2024-09-23
2024-09-30,101.38999938964844,101.38999938964844,104.80000305175781,98.12999725341797,104.19999694824219,108296,2024-09-30
2024-10-07,103.05000305175781,103.05000305175781,109.9000015258789,90.0999984741211,100.0,169129,2024-10-07
2024-10-14,106.12999725341797,106.12999725341797,115.63999938964844,100.5,105.9000015258789,605890,2024-10-14
2024-10-21,100.97000122070312,100.97000122070312,111.0,97.51000213623047,108.94999694824219,227836,2024-10-21
2024-10-28,105.33000183105469,105.33000183105469,107.69999694824219,99.1500015258789,99.19999694824219,56700,2024-10-28
2024-11-04,103.58000183105469,103.58000183105469,115.0,103.1500015258789,107.0,393257,2024-11-04
2024-11-11,98.51000213623047,98.51000213623047,105.9000015258789,92.26000213623047,105.9000015258789,145825,2024-11-11
2024-11-18,85.1500015258789,85.1500015258789,98.0,83.61000061035156,98.0,168412,2024-11-18
2024-11-25,90.79000091552734,90.79000091552734,97.69999694824219,80.19999694824219,89.4000015258789,296606,2024-11-25
2024-12-02,91.66000366210938,91.66000366210938,98.55000305175781,87.19999694824219,88.30000305175781,331296,2024-12-02
2024-12-09,99.37000274658203,99.37000274658203,105.69999694824219,92.66999816894531,93.4000015258789,592244,2024-12-09
2024-12-16,92.51000213623047,92.51000213623047,101.98999786376953,91.19999694824219,101.98999786376953,226380,2024-12-16
2024-12-23,83.88999938964844,83.88999938964844,95.33999633789062,83.0,92.55000305175781,103526,2024-12-23
2024-12-30,87.2699966430664,87.2699966430664,91.19999694824219,83.08999633789062,88.7699966430664,133384,2024-12-30
2025-01-06,96.83999633789062,96.83999633789062,99.91000366210938,81.44999694824219,89.0,534593,2025-01-06
2025-01-13,115.94000244140625,115.94000244140625,126.55000305175781,90.0,96.80999755859375,5087715,2025-01-13
2025-01-20,120.66999816894531,120.66999816894531,143.25,117.0,117.0,2020805,2025-01-20
2025-01-27,110.45999908447266,110.45999908447266,121.98999786376953,96.29000091552734,120.69999694824219,316304,2025-01-27
2025-02-03,118.80999755859375,118.80999755859375,120.0,105.33000183105469,108.48999786376953,154821,2025-02-03
2025-02-10,104.80999755859375,104.80999755859375,123.4000015258789,101.80999755859375,123.4000015258789,193938,2025-02-10
2025-02-17,99.48999786376953,99.48999786376953,109.69999694824219,97.08000183105469,109.69999694824219,115036,2025-02-17
2025-02-24,93.83000183105469,93.83000183105469,102.5,90.05000305175781,99.48999786376953,56449,2025-02-24
2025-03-03,93.22000122070312,93.22000122070312,96.62999725341797,85.44999694824219,96.62999725341797,113670,2025-03-03
2025-03-10,88.33999633789062,88.33999633789062,96.0,85.0,93.22000122070312,73515,2025-03-10
2025-03-17,85.75,85.75,90.0,83.55000305175781,85.19000244140625,82408,2025-03-17
2025-03-24,78.69999694824219,78.69999694824219,91.44999694824219,76.48999786376953,89.98999786376953,221581,2025-03-24
2025-03-31,86.33000183105469,86.33000183105469,95.0,75.76000213623047,78.69999694824219,461197,2025-03-31
2025-04-07,83.55999755859375,83.55999755859375,84.29000091552734,78.0,80.0,241581,2025-04-07
2025-04-14,81.20999908447266,81.20999908447266,87.38999938964844,79.3499984741211,84.4000015258789,251645,2025-04-14
2025-04-21,77.87000274658203,77.87000274658203,85.58999633789062,76.5999984741211,82.0,350097,2025-04-21
2025-04-28,74.68000030517578,74.68000030517578,79.5,73.0,77.87000274658203,114593,2025-04-28
2025-05-05,68.55000305175781,68.55000305175781,78.19999694824219,67.11000061035156,75.0999984741211,164852,2025-05-05
2025-05-12,92.77999877929688,92.77999877929688,96.88999938964844,70.0,70.0,1014498,2025-05-12
2025-05-19,92.01000213623047,92.01000213623047,97.0,88.13999938964844,92.77999877929688,516368,2025-05-19
2025-05-26,94.27999877929688,94.27999877929688,95.25,91.0,93.63999938964844,177809,2025-05-26
2025-06-02,107.55999755859375,107.55999755859375,107.9000015258789,92.55999755859375,94.9800033569336,553767,2025-06-02
2025-06-09,109.55999755859375,109.55999755859375,119.75,108.0,109.69999694824219,698437,2025-06-09
2025-06-16,103.62000274658203,103.62000274658203,115.0,102.30000305175781,109.80000305175781,317116,2025-06-16
2025-06-23,106.43000030517578,106.43000030517578,110.0,100.0,103.0,165354,2025-06-23
2025-06-30,101.12999725341797,101.12999725341797,108.87999725341797,99.97000122070312,105.0,200433,2025-06-30
2025-07-07,93.08000183105469,93.08000183105469,103.6500015258789,90.05000305175781,103.6500015258789,193210,2025-07-07
2025-07-14,96.47000122070312,96.47000122070312,97.31999969482422,91.0999984741211,93.11000061035156,45535,2025-07-14
