Date,Adj Close_VIVIDHA.NS,Close_VIVIDHA.NS,High_VIVIDHA.NS,Low_VIVIDHA.NS,Open_VIVIDHA.NS,Volume_VIVIDHA.NS,Date
2021-04-05,0.699999988079071,0.699999988079071,0.800000011920929,0.6499999761581421,0.800000011920929,2688840,2021-04-05
2021-04-12,0.75,0.75,0.800000011920929,0.6499999761581421,0.75,2137632,2021-04-12
2021-04-19,0.699999988079071,0.699999988079071,0.800000011920929,0.6499999761581421,0.75,3040620,2021-04-19
2021-04-26,0.699999988079071,0.699999988079071,0.75,0.6499999761581421,0.699999988079071,2348438,2021-04-26
2021-05-03,0.699999988079071,0.699999988079071,0.75,0.6499999761581421,0.699999988079071,2310833,2021-05-03
2021-05-10,0.699999988079071,0.699999988079071,0.75,0.6499999761581421,0.699999988079071,3818184,2021-05-10
2021-05-17,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.699999988079071,0.75,7619305,2021-05-17
2021-05-24,1.0499999523162842,1.0499999523162842,1.149999976158142,0.8999999761581421,0.949999988079071,27327660,2021-05-24
2021-05-31,0.8500000238418579,0.8500000238418579,1.0,0.8500000238418579,1.0,12114653,2021-05-31
2021-06-07,0.8500000238418579,0.8500000238418579,0.8999999761581421,0.699999988079071,0.800000011920929,41557284,2021-06-07
2021-06-14,1.0,1.0,1.0,0.800000011920929,0.8500000238418579,25480239,2021-06-14
2021-06-21,1.0499999523162842,1.0499999523162842,1.2000000476837158,0.949999988079071,1.0,15062473,2021-06-21
2021-06-28,0.949999988079071,0.949999988079071,1.0,0.8999999761581421,1.0,9797451,2021-06-28
2021-07-05,1.0,1.0,1.100000023841858,0.8999999761581421,1.0,9037515,2021-07-05
2021-07-12,0.949999988079071,0.949999988079071,1.100000023841858,0.949999988079071,1.0,9173854,2021-07-12
2021-07-19,0.800000011920929,0.800000011920929,1.0,0.800000011920929,1.0,40210687,2021-07-19
2021-07-26,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.699999988079071,0.800000011920929,57978724,2021-07-26
2021-08-02,0.8500000238418579,0.8500000238418579,1.0,0.75,0.949999988079071,49284446,2021-08-02
2021-08-09,0.800000011920929,0.800000011920929,0.8999999761581421,0.75,0.8999999761581421,24953323,2021-08-09
2021-08-16,0.75,0.75,0.8500000238418579,0.75,0.8500000238418579,6472075,2021-08-16
2021-08-23,0.800000011920929,0.800000011920929,0.8500000238418579,0.75,0.800000011920929,14083805,2021-08-23
2021-08-30,0.75,0.75,0.800000011920929,0.699999988079071,0.800000011920929,10472999,2021-08-30
2021-09-06,0.800000011920929,0.800000011920929,0.800000011920929,0.75,0.75,5881314,2021-09-06
2021-09-13,0.800000011920929,0.800000011920929,0.800000011920929,0.75,0.75,15435435,2021-09-13
2021-09-20,0.800000011920929,0.800000011920929,0.8500000238418579,0.75,0.800000011920929,9277574,2021-09-20
2021-09-27,0.75,0.75,0.800000011920929,0.75,0.800000011920929,9348619,2021-09-27
2021-10-04,0.800000011920929,0.800000011920929,0.800000011920929,0.75,0.800000011920929,7887202,2021-10-04
2021-10-11,0.75,0.75,0.800000011920929,0.75,0.800000011920929,7050518,2021-10-11
2021-10-18,0.800000011920929,0.800000011920929,0.800000011920929,0.75,0.800000011920929,9913458,2021-10-18
2021-10-25,0.699999988079071,0.699999988079071,0.800000011920929,0.699999988079071,0.800000011920929,9499671,2021-10-25
2021-11-01,0.800000011920929,0.800000011920929,0.800000011920929,0.699999988079071,0.699999988079071,6256062,2021-11-01
2021-11-08,0.8500000238418579,0.8500000238418579,0.8999999761581421,0.800000011920929,0.8999999761581421,18220986,2021-11-08
2021-11-15,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.800000011920929,0.8500000238418579,24019570,2021-11-15
2021-11-22,1.149999976158142,1.149999976158142,1.149999976158142,0.949999988079071,0.949999988079071,6080164,2021-11-22
2021-11-29,1.0499999523162842,1.0499999523162842,1.2000000476837158,0.949999988079071,1.2000000476837158,49284084,2021-11-29
2021-12-06,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.0499999523162842,1.100000023841858,13148732,2021-12-06
2021-12-13,1.4500000476837158,1.4500000476837158,1.5499999523162842,1.350000023841858,1.350000023841858,10445603,2021-12-13
2021-12-20,1.5,1.5,1.5,1.2999999523162842,1.399999976158142,8042746,2021-12-20
2021-12-27,1.75,1.75,1.75,1.5499999523162842,1.5499999523162842,2296525,2021-12-27
2022-01-03,2.0,2.0,2.0,1.7999999523162842,1.7999999523162842,2958841,2022-01-03
2022-01-10,2.5,2.5,2.5,2.0999999046325684,2.0999999046325684,7120444,2022-01-10
2022-01-17,3.0,3.0,3.0,2.5999999046325684,2.5999999046325684,24271649,2022-01-17
2022-01-24,2.700000047683716,2.700000047683716,3.1500000953674316,2.700000047683716,3.1500000953674316,17115579,2022-01-24
2022-01-31,2.4000000953674316,2.4000000953674316,2.5999999046325684,2.299999952316284,2.5999999046325684,16421695,2022-01-31
2022-02-07,2.0999999046325684,2.0999999046325684,2.4000000953674316,2.0,2.3499999046325684,10835230,2022-02-07
2022-02-14,1.899999976158142,1.899999976158142,2.0999999046325684,1.899999976158142,2.0,11488679,2022-02-14
2022-02-21,1.649999976158142,1.649999976158142,1.850000023841858,1.649999976158142,1.850000023841858,5296732,2022-02-21
2022-02-28,1.649999976158142,1.649999976158142,1.649999976158142,1.5,1.600000023841858,7816547,2022-02-28
2022-03-07,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.5499999523162842,1.649999976158142,3873130,2022-03-07
2022-03-14,2.0,2.0,2.0,1.850000023841858,1.850000023841858,4753426,2022-03-14
2022-03-21,1.75,1.75,2.049999952316284,1.75,2.049999952316284,4177664,2022-03-21
2022-03-28,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.600000023841858,1.7000000476837158,5713448,2022-03-28
2022-04-04,1.9500000476837158,1.9500000476837158,2.0,1.75,1.75,14051681,2022-04-04
2022-04-11,1.899999976158142,1.899999976158142,2.0999999046325684,1.850000023841858,2.0,11358637,2022-04-11
2022-04-18,1.850000023841858,1.850000023841858,2.049999952316284,1.7999999523162842,1.899999976158142,11689781,2022-04-18
2022-04-25,1.899999976158142,1.899999976158142,1.899999976158142,1.5499999523162842,1.850000023841858,14455512,2022-04-25
2022-05-02,1.7000000476837158,1.7000000476837158,1.850000023841858,1.649999976158142,1.850000023841858,12694753,2022-05-02
2022-05-09,1.649999976158142,1.649999976158142,1.7999999523162842,1.5,1.649999976158142,8491153,2022-05-09
2022-05-16,1.649999976158142,1.649999976158142,1.75,1.5499999523162842,1.75,4232167,2022-05-16
2022-05-23,1.5499999523162842,1.5499999523162842,1.75,1.4500000476837158,1.649999976158142,5181021,2022-05-23
2022-05-30,1.600000023841858,1.600000023841858,1.7000000476837158,1.5,1.600000023841858,6708407,2022-05-30
2022-06-06,1.4500000476837158,1.4500000476837158,1.600000023841858,1.4500000476837158,1.5499999523162842,4310453,2022-06-06
2022-06-13,1.350000023841858,1.350000023841858,1.5,1.2999999523162842,1.4500000476837158,4307443,2022-06-13
2022-06-20,1.4500000476837158,1.4500000476837158,1.600000023841858,1.2000000476837158,1.350000023841858,8259572,2022-06-20
2022-06-27,1.4500000476837158,1.4500000476837158,1.600000023841858,1.399999976158142,1.5499999523162842,5000638,2022-06-27
2022-07-04,1.350000023841858,1.350000023841858,1.5,1.25,1.5,4322539,2022-07-04
2022-07-11,1.2999999523162842,1.2999999523162842,1.399999976158142,1.25,1.350000023841858,3793096,2022-07-11
2022-07-18,1.350000023841858,1.350000023841858,1.350000023841858,1.2999999523162842,1.350000023841858,3267604,2022-07-18
2022-07-25,1.2999999523162842,1.2999999523162842,1.399999976158142,1.25,1.350000023841858,6497104,2022-07-25
2022-08-01,1.2999999523162842,1.2999999523162842,1.399999976158142,1.25,1.350000023841858,4646949,2022-08-01
2022-08-08,1.350000023841858,1.350000023841858,1.5,1.25,1.2999999523162842,10013170,2022-08-08
2022-08-15,1.399999976158142,1.399999976158142,1.5,1.2999999523162842,1.350000023841858,6206671,2022-08-15
2022-08-22,1.2999999523162842,1.2999999523162842,1.399999976158142,1.25,1.399999976158142,5365826,2022-08-22
2022-08-29,1.2999999523162842,1.2999999523162842,1.5,1.25,1.2999999523162842,4926818,2022-08-29
2022-09-05,1.399999976158142,1.399999976158142,1.7000000476837158,1.25,1.350000023841858,22607374,2022-09-05
2022-09-12,1.399999976158142,1.399999976158142,1.5499999523162842,1.399999976158142,1.4500000476837158,9703154,2022-09-12
2022-09-19,1.350000023841858,1.350000023841858,1.4500000476837158,1.350000023841858,1.4500000476837158,4346214,2022-09-19
2022-09-26,1.2999999523162842,1.2999999523162842,1.399999976158142,1.25,1.399999976158142,4273522,2022-09-26
2022-10-03,1.2999999523162842,1.2999999523162842,1.350000023841858,1.25,1.350000023841858,2469971,2022-10-03
2022-10-10,1.2999999523162842,1.2999999523162842,1.350000023841858,1.25,1.2999999523162842,3113722,2022-10-10
2022-10-17,1.2999999523162842,1.2999999523162842,1.350000023841858,1.2000000476837158,1.25,4182950,2022-10-17
2022-10-24,1.2999999523162842,1.2999999523162842,1.399999976158142,1.25,1.2999999523162842,3754027,2022-10-24
2022-10-31,1.25,1.25,1.350000023841858,1.25,1.350000023841858,2797101,2022-10-31
2022-11-07,1.25,1.25,1.2999999523162842,1.2000000476837158,1.25,2535483,2022-11-07
2022-11-14,1.2000000476837158,1.2000000476837158,1.350000023841858,1.100000023841858,1.2999999523162842,7190054,2022-11-14
2022-11-21,1.149999976158142,1.149999976158142,1.25,1.100000023841858,1.25,2825635,2022-11-21
2022-11-28,1.25,1.25,1.25,1.149999976158142,1.149999976158142,2962138,2022-11-28
2022-12-05,1.25,1.25,1.2999999523162842,1.2000000476837158,1.25,3783444,2022-12-05
2022-12-12,1.25,1.25,1.350000023841858,1.2000000476837158,1.25,4886570,2022-12-12
2022-12-19,1.100000023841858,1.100000023841858,1.2999999523162842,1.0,1.2999999523162842,5097609,2022-12-19
2022-12-26,1.2000000476837158,1.2000000476837158,1.2999999523162842,1.0499999523162842,1.100000023841858,4278100,2022-12-26
2023-01-02,1.2000000476837158,1.2000000476837158,1.5,1.149999976158142,1.2000000476837158,9400257,2023-01-02
2023-01-09,1.149999976158142,1.149999976158142,1.2999999523162842,1.149999976158142,1.25,2255215,2023-01-09
2023-01-16,1.149999976158142,1.149999976158142,1.2000000476837158,1.149999976158142,1.2000000476837158,1814319,2023-01-16
2023-01-23,1.100000023841858,1.100000023841858,1.2000000476837158,1.100000023841858,1.149999976158142,2542040,2023-01-23
2023-01-30,1.100000023841858,1.100000023841858,1.149999976158142,1.100000023841858,1.100000023841858,2986637,2023-01-30
2023-02-06,1.0499999523162842,1.0499999523162842,1.149999976158142,1.0,1.100000023841858,3524541,2023-02-06
2023-02-13,1.0499999523162842,1.0499999523162842,1.100000023841858,1.0,1.0499999523162842,1930275,2023-02-13
2023-02-20,0.8999999761581421,0.8999999761581421,1.100000023841858,0.8999999761581421,1.0,3835021,2023-02-20
2023-02-27,0.949999988079071,0.949999988079071,1.0499999523162842,0.8999999761581421,0.949999988079071,5821447,2023-02-27
2023-03-06,0.949999988079071,0.949999988079071,1.0,0.8999999761581421,1.0,2176126,2023-03-06
2023-03-13,0.8500000238418579,0.8500000238418579,0.949999988079071,0.800000011920929,0.949999988079071,3427359,2023-03-13
2023-03-20,0.800000011920929,0.800000011920929,0.8999999761581421,0.800000011920929,0.8999999761581421,1917489,2023-03-20
2023-03-27,0.800000011920929,0.800000011920929,0.8500000238418579,0.75,0.8500000238418579,2432691,2023-03-27
2023-04-03,0.949999988079071,0.949999988079071,1.0,0.75,0.800000011920929,5678393,2023-04-03
2023-04-10,1.0,1.0,1.100000023841858,0.8500000238418579,0.949999988079071,8296575,2023-04-10
2023-04-17,0.949999988079071,0.949999988079071,1.0499999523162842,0.949999988079071,1.0,2251229,2023-04-17
2023-04-24,0.949999988079071,0.949999988079071,1.0,0.8999999761581421,0.949999988079071,1814073,2023-04-24
2023-05-01,0.8999999761581421,0.8999999761581421,0.949999988079071,0.8500000238418579,0.949999988079071,1632195,2023-05-01
2023-05-08,0.8999999761581421,0.8999999761581421,0.949999988079071,0.8500000238418579,0.949999988079071,1346731,2023-05-08
2023-05-15,0.8500000238418579,0.8500000238418579,0.949999988079071,0.8500000238418579,0.949999988079071,1683073,2023-05-15
2023-05-22,0.8500000238418579,0.8500000238418579,0.8999999761581421,0.800000011920929,0.8999999761581421,2061025,2023-05-22
2023-05-29,0.8500000238418579,0.8500000238418579,0.8999999761581421,0.800000011920929,0.8500000238418579,1836860,2023-05-29
2023-06-05,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.800000011920929,0.8999999761581421,2877755,2023-06-05
2023-06-12,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8500000238418579,0.8999999761581421,2029117,2023-06-12
2023-06-19,0.8500000238418579,0.8500000238418579,0.949999988079071,0.8500000238418579,0.8999999761581421,3806177,2023-06-19
2023-06-26,0.8500000238418579,0.8500000238418579,0.8999999761581421,0.800000011920929,0.8500000238418579,2279799,2023-06-26
2023-07-03,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.800000011920929,0.8500000238418579,2318475,2023-07-03
2023-07-10,0.800000011920929,0.800000011920929,0.8999999761581421,0.800000011920929,0.8999999761581421,2664937,2023-07-10
2023-07-17,0.8500000238418579,0.8500000238418579,0.8999999761581421,0.800000011920929,0.8500000238418579,3895129,2023-07-17
2023-07-24,0.800000011920929,0.800000011920929,0.8500000238418579,0.800000011920929,0.8500000238418579,2501658,2023-07-24
2023-07-31,0.8500000238418579,0.8500000238418579,0.8999999761581421,0.800000011920929,0.800000011920929,3390862,2023-07-31
2023-08-07,0.949999988079071,0.949999988079071,1.0,0.8500000238418579,0.8999999761581421,6483823,2023-08-07
2023-08-14,0.949999988079071,0.949999988079071,1.0,0.8999999761581421,0.949999988079071,3994340,2023-08-14
2023-08-21,1.100000023841858,1.100000023841858,1.25,0.800000011920929,0.949999988079071,26715012,2023-08-21
2023-08-28,1.0,1.0,1.2000000476837158,0.8999999761581421,1.100000023841858,11184891,2023-08-28
2023-09-04,1.0,1.0,1.0499999523162842,0.8999999761581421,1.0,7839563,2023-09-04
2023-09-11,1.0499999523162842,1.0499999523162842,1.149999976158142,1.0,1.0499999523162842,9877125,2023-09-11
2023-09-18,1.0,1.0,1.100000023841858,1.0,1.0499999523162842,3021329,2023-09-18
2023-09-25,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.949999988079071,1.0,5502623,2023-09-25
2023-10-02,0.949999988079071,0.949999988079071,1.0499999523162842,0.8999999761581421,1.0499999523162842,5975526,2023-10-02
2023-10-09,0.949999988079071,0.949999988079071,1.0,0.8999999761581421,0.949999988079071,5287186,2023-10-09
2023-10-16,0.949999988079071,0.949999988079071,1.0,0.8999999761581421,1.0,3033504,2023-10-16
2023-10-23,0.949999988079071,0.949999988079071,1.0,0.8500000238418579,0.949999988079071,2480994,2023-10-23
2023-10-30,0.8999999761581421,0.8999999761581421,0.949999988079071,0.8500000238418579,0.949999988079071,2452039,2023-10-30
2023-11-06,0.8500000238418579,0.8500000238418579,0.949999988079071,0.8500000238418579,0.8999999761581421,3538924,2023-11-06
2023-11-13,0.8500000238418579,0.8500000238418579,0.949999988079071,0.8500000238418579,0.8999999761581421,4135735,2023-11-13
2023-11-20,0.8500000238418579,0.8500000238418579,0.8999999761581421,0.8500000238418579,0.8999999761581421,3444966,2023-11-20
2023-11-27,0.8500000238418579,0.8500000238418579,0.8999999761581421,0.8500000238418579,0.8500000238418579,2234053,2023-11-27
2023-12-04,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8500000238418579,0.8500000238418579,3469192,2023-12-04
2023-12-11,1.100000023841858,1.100000023841858,1.350000023841858,0.8500000238418579,0.8999999761581421,47815438,2023-12-11
2023-12-18,1.100000023841858,1.100000023841858,1.149999976158142,1.0,1.100000023841858,9603178,2023-12-18
2023-12-25,1.100000023841858,1.100000023841858,1.149999976158142,1.0499999523162842,1.100000023841858,6285768,2023-12-25
2024-01-01,1.25,1.25,1.25,1.0499999523162842,1.100000023841858,15841604,2024-01-01
2024-01-08,1.75,1.75,2.0999999046325684,1.2000000476837158,1.25,101544917,2024-01-08
2024-01-15,1.5,1.5,1.75,1.5,1.75,8917405,2024-01-15
2024-01-22,1.4500000476837158,1.4500000476837158,1.600000023841858,1.4500000476837158,1.5,7230998,2024-01-22
2024-01-29,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.4500000476837158,1.5,6062259,2024-01-29
2024-02-05,1.4500000476837158,1.4500000476837158,1.75,1.4500000476837158,1.75,7346057,2024-02-05
2024-02-12,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.350000023841858,1.399999976158142,2125495,2024-02-12
2024-02-19,1.350000023841858,1.350000023841858,1.5,1.2999999523162842,1.4500000476837158,1763731,2024-02-19
2024-02-26,1.25,1.25,1.350000023841858,1.25,1.2999999523162842,1468401,2024-02-26
2024-03-04,1.2000000476837158,1.2000000476837158,1.25,1.149999976158142,1.25,1306840,2024-03-04
2024-03-11,1.149999976158142,1.149999976158142,1.2999999523162842,1.100000023841858,1.25,6488086,2024-03-11
2024-03-18,1.149999976158142,1.149999976158142,1.2000000476837158,1.100000023841858,1.149999976158142,2495071,2024-03-18
2024-03-25,1.0499999523162842,1.0499999523162842,1.149999976158142,1.0,1.149999976158142,3472992,2024-03-25
2024-04-01,1.25,1.25,1.25,1.0,1.0499999523162842,5256560,2024-04-01
2024-04-08,1.149999976158142,1.149999976158142,1.2000000476837158,1.100000023841858,1.2000000476837158,1282983,2024-04-08
2024-04-15,1.0499999523162842,1.0499999523162842,1.149999976158142,1.0499999523162842,1.100000023841858,672818,2024-04-15
2024-04-22,1.0,1.0,1.0499999523162842,1.0,1.0499999523162842,2049035,2024-04-22
2024-04-29,1.0,1.0,1.0,1.0,1.0,997535,2024-04-29
2024-05-06,1.0,1.0,1.0,0.949999988079071,1.0,1371662,2024-05-06
2024-05-13,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.0,1.0499999523162842,6479017,2024-05-13
2024-05-20,1.0499999523162842,1.0499999523162842,1.2000000476837158,1.0499999523162842,1.2000000476837158,2524963,2024-05-20
2024-05-27,1.0499999523162842,1.0499999523162842,1.100000023841858,1.0499999523162842,1.0499999523162842,1166051,2024-05-27
2024-06-03,1.0,1.0,1.0499999523162842,1.0,1.0499999523162842,1126479,2024-06-03
2024-06-10,1.059999942779541,1.059999942779541,1.059999942779541,1.0099999904632568,1.0199999809265137,938719,2024-06-10
2024-06-17,1.0499999523162842,1.0499999523162842,1.0700000524520874,1.0499999523162842,1.0700000524520874,1341732,2024-06-17
2024-06-24,1.1299999952316284,1.1299999952316284,1.1299999952316284,1.0499999523162842,1.0499999523162842,1644537,2024-06-24
2024-07-01,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.0700000524520874,1.1799999475479126,14499326,2024-07-01
2024-07-08,1.2000000476837158,1.2000000476837158,1.4199999570846558,1.2000000476837158,1.3600000143051147,6268094,2024-07-08
2024-07-15,1.100000023841858,1.100000023841858,1.2000000476837158,1.100000023841858,1.2000000476837158,459635,2024-07-15
2024-07-22,1.100000023841858,1.100000023841858,1.1200000047683716,1.059999942779541,1.090000033378601,1680513,2024-07-22
2024-07-29,1.0399999618530273,1.0399999618530273,1.1100000143051147,1.0099999904632568,1.100000023841858,2372526,2024-07-29
2024-08-05,1.0700000524520874,1.0700000524520874,1.0700000524520874,1.0099999904632568,1.0099999904632568,1166797,2024-08-05
2024-08-12,1.1200000047683716,1.1200000047683716,1.1200000047683716,1.0399999618530273,1.059999942779541,1421731,2024-08-12
2024-08-19,1.090000033378601,1.090000033378601,1.1699999570846558,1.059999942779541,1.1699999570846558,5959379,2024-08-19
2024-08-26,1.0800000429153442,1.0800000429153442,1.1299999952316284,1.059999942779541,1.090000033378601,3990271,2024-08-26
2024-09-02,1.090000033378601,1.090000033378601,1.2899999618530273,1.0700000524520874,1.1799999475479126,9868212,2024-09-02
2024-09-09,1.0800000429153442,1.0800000429153442,1.1699999570846558,0.9900000095367432,1.090000033378601,5127327,2024-09-09
2024-09-16,1.1299999952316284,1.1299999952316284,1.1699999570846558,1.0499999523162842,1.1100000143051147,7119539,2024-09-16
2024-09-23,1.0700000524520874,1.0700000524520874,1.1799999475479126,1.0499999523162842,1.1799999475479126,6100884,2024-09-23
2024-09-30,1.0700000524520874,1.0700000524520874,1.100000023841858,1.0299999713897705,1.100000023841858,4198460,2024-09-30
2024-10-07,1.059999942779541,1.059999942779541,1.090000033378601,0.9700000286102295,1.090000033378601,3313581,2024-10-07
2024-10-14,1.0199999809265137,1.0199999809265137,1.0700000524520874,1.0099999904632568,1.059999942779541,2481360,2024-10-14
2024-10-21,0.9700000286102295,0.9700000286102295,1.0399999618530273,0.8999999761581421,1.0299999713897705,2693712,2024-10-21
2024-10-28,1.1200000047683716,1.1200000047683716,1.2699999809265137,0.9599999785423279,0.9599999785423279,2803401,2024-10-28
2024-11-04,1.0399999618530273,1.0399999618530273,1.340000033378601,1.0199999809265137,1.1399999856948853,4763754,2024-11-04
2024-11-11,1.0099999904632568,1.0099999904632568,1.1200000047683716,0.9900000095367432,1.0499999523162842,2917222,2024-11-11
2024-11-18,1.0099999904632568,1.0099999904632568,1.0499999523162842,1.0,1.0399999618530273,2704892,2024-11-18
2024-11-25,1.0099999904632568,1.0099999904632568,1.059999942779541,1.0099999904632568,1.059999942779541,2460221,2024-11-25
2024-12-02,1.059999942779541,1.059999942779541,1.1200000047683716,1.0099999904632568,1.0299999713897705,4249354,2024-12-02
2024-12-09,1.100000023841858,1.100000023841858,1.149999976158142,1.059999942779541,1.0800000429153442,4686985,2024-12-09
2024-12-16,1.059999942779541,1.059999942779541,1.1399999856948853,1.0399999618530273,1.1200000047683716,3119653,2024-12-16
2024-12-23,1.0299999713897705,1.0299999713897705,1.090000033378601,1.0099999904632568,1.0800000429153442,2111823,2024-12-23
2024-12-30,1.0499999523162842,1.0499999523162842,1.090000033378601,1.0299999713897705,1.0499999523162842,3054759,2024-12-30
2025-01-06,0.9900000095367432,0.9900000095367432,1.0499999523162842,0.9800000190734863,1.0499999523162842,2615857,2025-01-06
2025-01-13,1.0099999904632568,1.0099999904632568,1.0499999523162842,0.9700000286102295,1.0,2513789,2025-01-13
2025-01-20,0.9800000190734863,0.9800000190734863,1.0499999523162842,0.9700000286102295,1.0299999713897705,2129482,2025-01-20
2025-01-27,1.0099999904632568,1.0099999904632568,1.0499999523162842,0.8100000023841858,0.8100000023841858,2484136,2025-01-27
2025-02-03,0.9800000190734863,0.9800000190734863,1.0299999713897705,0.9300000071525574,1.0299999713897705,2011733,2025-02-03
2025-02-10,0.9200000166893005,0.9200000166893005,0.9800000190734863,0.8899999856948853,0.9800000190734863,1760882,2025-02-10
2025-02-17,0.9200000166893005,0.9200000166893005,0.9599999785423279,0.8600000143051147,0.9200000166893005,1422146,2025-02-17
2025-02-24,0.8600000143051147,0.8600000143051147,0.9300000071525574,0.8399999737739563,0.9200000166893005,940649,2025-02-24
2025-03-03,0.8799999952316284,0.8799999952316284,0.9200000166893005,0.7300000190734863,0.8799999952316284,2899172,2025-03-03
