Date,Adj Close_SHYAMCENT.NS,Close_SHYAMCENT.NS,High_SHYAMCENT.NS,Low_SHYAMCENT.NS,Open_SHYAMCENT.NS,Volume_SHYAMCENT.NS,Date
2021-05-17,8.381669998168945,8.5,9.25,7.550000190734863,8.0,1769071,2021-05-17
2021-05-24,7.987239360809326,8.100000381469727,8.850000381469727,8.050000190734863,8.699999809265137,1132143,2021-05-24
2021-05-31,8.9240140914917,9.050000190734863,9.050000190734863,7.400000095367432,8.0,2063054,2021-05-31
2021-06-07,9.76218032836914,9.899999618530273,10.850000381469727,9.050000190734863,10.800000190734863,8487747,2021-06-07
2021-06-14,9.318445205688477,9.449999809265137,10.550000190734863,8.699999809265137,10.0,2056151,2021-06-14
2021-06-21,9.860788345336914,10.0,10.5,8.800000190734863,9.600000381469727,2021510,2021-06-21
2021-06-28,9.564964294433594,9.699999809265137,10.5,9.649999618530273,10.5,1599982,2021-06-28
2021-07-05,9.614269256591797,9.75,10.399999618530273,9.100000381469727,9.949999809265137,2454698,2021-07-05
2021-07-12,15.185613632202148,15.399999618530273,15.399999618530273,9.699999809265137,9.800000190734863,15284374,2021-07-12
2021-07-19,18.24245834350586,18.5,20.350000381469727,16.100000381469727,16.600000381469727,4782924,2021-07-19
2021-07-26,15.629350662231445,15.850000381469727,17.600000381469727,14.449999809265137,17.600000381469727,4188649,2021-07-26
2021-08-02,14.791182518005371,15.0,16.149999618530273,13.0,16.149999618530273,5935998,2021-08-02
2021-08-09,15.382830619812012,15.600000381469727,16.5,14.25,15.75,7961368,2021-08-09
2021-08-16,12.720417022705078,12.899999618530273,14.850000381469727,12.850000381469727,14.850000381469727,2093244,2021-08-16
2021-08-23,12.17807388305664,12.350000381469727,13.449999809265137,11.5,12.600000381469727,1095287,2021-08-23
2021-08-30,10.797563552856445,10.949999809265137,12.899999618530273,10.800000190734863,12.399999618530273,1510091,2021-08-30
2021-09-06,11.783641815185547,11.949999809265137,11.949999809265137,9.949999809265137,10.899999618530273,2021232,2021-09-06
2021-09-13,10.994778633117676,11.149999618530273,12.399999618530273,10.949999809265137,12.399999618530273,1487489,2021-09-13
2021-09-20,11.783641815185547,11.949999809265137,12.0,10.050000190734863,11.149999618530273,2605356,2021-09-20
2021-09-27,13.755800247192383,13.949999809265137,15.100000381469727,12.0,12.5,3164286,2021-09-27
2021-10-04,13.953015327453613,14.149999618530273,15.899999618530273,13.800000190734863,13.949999809265137,2655245,2021-10-04
2021-10-11,14.10092830657959,14.300000190734863,14.800000190734863,13.550000190734863,14.300000190734863,845305,2021-10-11
2021-10-18,12.276681900024414,12.449999809265137,14.5,12.399999618530273,14.350000381469727,1537291,2021-10-18
2021-10-25,12.03016185760498,12.199999809265137,13.149999618530273,11.800000190734863,12.699999809265137,814989,2021-10-25
2021-11-01,13.459976196289062,13.649999618530273,14.050000190734863,12.300000190734863,12.5,711090,2021-11-01
2021-11-08,13.65719223022461,13.850000381469727,14.149999618530273,13.100000381469727,13.949999809265137,1069777,2021-11-08
2021-11-15,12.276681900024414,12.449999809265137,14.100000381469727,12.399999618530273,14.100000381469727,789055,2021-11-15
2021-11-22,11.586426734924316,11.75,13.0,11.399999618530273,12.449999809265137,1496222,2021-11-22
2021-11-29,11.73433780670166,11.899999618530273,12.25,10.699999809265137,11.449999809265137,1326975,2021-11-29
2021-12-06,13.262760162353516,13.449999809265137,13.850000381469727,12.399999618530273,12.449999809265137,2044308,2021-12-06
2021-12-13,13.80510425567627,14.0,15.399999618530273,13.100000381469727,13.649999618530273,2631566,2021-12-13
2021-12-20,13.903712272644043,14.100000381469727,15.149999618530273,12.899999618530273,13.199999809265137,1478967,2021-12-20
2021-12-27,17.157772064208984,17.399999618530273,19.0,13.600000381469727,13.600000381469727,5775019,2021-12-27
2022-01-03,17.453596115112305,17.700000762939453,17.899999618530273,16.0,17.899999618530273,2846220,2022-01-03
2022-01-10,16.861948013305664,17.100000381469727,19.450000762939453,16.600000381469727,18.299999237060547,2584250,2022-01-10
2022-01-17,17.552202224731445,17.799999237060547,19.25,17.0,17.25,2861815,2022-01-17
2022-01-24,19.129928588867188,19.399999618530273,19.399999618530273,16.700000762939453,18.399999618530273,2072695,2022-01-24
2022-01-31,20.90487289428711,21.200000762939453,21.799999237060547,19.399999618530273,20.350000381469727,5402555,2022-01-31
2022-02-07,18.636890411376953,18.899999618530273,21.5,18.450000762939453,21.5,2048366,2022-02-07
2022-02-14,18.686195373535156,18.950000762939453,21.5,18.899999618530273,20.149999618530273,8336386,2022-02-14
2022-02-21,17.65081024169922,17.899999618530273,18.950000762939453,16.200000762939453,18.299999237060547,4375087,2022-02-21
2022-02-28,19.52436065673828,19.799999237060547,21.25,17.5,18.5,3358559,2022-02-28
2022-03-07,19.228538513183594,19.5,20.200000762939453,18.549999237060547,19.399999618530273,2645366,2022-03-07
2022-03-14,19.327146530151367,19.600000381469727,19.950000762939453,19.0,19.850000381469727,925829,2022-03-14
2022-03-21,20.31322479248047,20.600000381469727,20.600000381469727,18.0,19.600000381469727,4121090,2022-03-21
2022-03-28,23.271461486816406,23.600000381469727,27.399999618530273,21.75,22.600000381469727,10201034,2022-03-28
2022-04-04,29.533061981201172,29.950000762939453,29.950000762939453,23.75,23.75,6289693,2022-04-04
2022-04-11,34.06902313232422,34.54999923706055,34.54999923706055,31.399999618530273,31.399999618530273,3813940,2022-04-11
2022-04-18,30.371227264404297,30.799999237060547,38.04999923706055,30.799999237060547,35.5,13554223,2022-04-18
2022-04-25,29.335845947265625,29.75,30.75,26.149999618530273,29.549999237060547,5175876,2022-04-25
2022-05-02,26.969257354736328,27.350000381469727,32.54999923706055,26.799999237060547,30.399999618530273,4012174,2022-05-02
2022-05-09,22.77842140197754,23.100000381469727,28.700000762939453,22.350000381469727,27.100000381469727,3881567,2022-05-09
2022-05-16,26.229698181152344,26.600000381469727,26.600000381469727,21.950000762939453,23.799999237060547,2939726,2022-05-16
2022-05-23,24.89849090576172,25.25,29.25,24.0,27.899999618530273,4031638,2022-05-23
2022-05-30,23.961715698242188,24.299999237060547,25.950000762939453,23.5,25.799999237060547,2232789,2022-05-30
2022-06-06,22.729116439819336,23.049999237060547,24.700000762939453,21.950000762939453,24.700000762939453,2580149,2022-06-06
2022-06-13,19.622968673706055,19.899999618530273,22.950000762939453,19.899999618530273,22.950000762939453,3807528,2022-06-13
2022-06-20,19.8201847076416,20.100000381469727,21.75,18.350000381469727,19.899999618530273,2986646,2022-06-20
2022-06-27,19.327146530151367,19.600000381469727,20.5,19.0,20.5,1464047,2022-06-27
2022-07-04,19.869487762451172,20.149999618530273,20.5,19.5,19.950000762939453,1197330,2022-07-04
2022-07-11,21.98955726623535,22.299999237060547,24.450000762939453,19.5,20.149999618530273,2633402,2022-07-11
2022-07-18,23.6658935546875,24.0,24.549999237060547,21.850000381469727,22.75,3025635,2022-07-18
2022-07-25,22.285383224487305,22.600000381469727,24.299999237060547,21.799999237060547,24.0,1661150,2022-07-25
2022-08-01,20.263919830322266,20.549999237060547,23.799999237060547,19.75,22.950000762939453,7081413,2022-08-01
2022-08-08,21.792343139648438,22.100000381469727,23.5,20.649999618530273,21.0,3147041,2022-08-08
2022-08-15,21.644432067871094,21.950000762939453,23.0,21.649999618530273,22.100000381469727,1349600,2022-08-15
2022-08-22,21.54582405090332,21.850000381469727,22.600000381469727,20.700000762939453,21.950000762939453,1566485,2022-08-22
2022-08-29,21.850000381469727,21.850000381469727,22.200000762939453,21.049999237060547,21.25,1109392,2022-08-29
2022-09-05,24.799999237060547,24.799999237060547,25.350000381469727,21.450000762939453,22.399999618530273,5479033,2022-09-05
2022-09-12,25.5,25.5,27.25,24.600000381469727,25.950000762939453,4961077,2022-09-12
2022-09-19,24.25,24.25,26.149999618530273,23.799999237060547,25.5,2057237,2022-09-19
2022-09-26,22.850000381469727,22.850000381469727,24.5,22.299999237060547,23.600000381469727,2091251,2022-09-26
2022-10-03,23.399999618530273,23.399999618530273,23.5,22.200000762939453,23.049999237060547,975360,2022-10-03
2022-10-10,22.25,22.25,23.850000381469727,22.100000381469727,23.850000381469727,1268331,2022-10-10
2022-10-17,22.149999618530273,22.149999618530273,22.649999618530273,21.700000762939453,22.100000381469727,678285,2022-10-17
2022-10-24,21.850000381469727,21.850000381469727,23.0,21.649999618530273,22.950000762939453,679877,2022-10-24
2022-10-31,22.799999237060547,22.799999237060547,24.549999237060547,21.899999618530273,22.399999618530273,1347349,2022-10-31
2022-11-07,23.0,23.0,24.25,22.649999618530273,23.399999618530273,1159031,2022-11-07
2022-11-14,22.0,22.0,23.399999618530273,21.700000762939453,23.25,1482268,2022-11-14
2022-11-21,21.600000381469727,21.600000381469727,22.350000381469727,21.350000381469727,22.25,1124524,2022-11-21
2022-11-28,21.850000381469727,21.850000381469727,22.399999618530273,21.5,21.700000762939453,1270190,2022-11-28
2022-12-05,21.799999237060547,21.799999237060547,23.0,21.700000762939453,22.200000762939453,1584918,2022-12-05
2022-12-12,21.450000762939453,21.450000762939453,22.25,21.399999618530273,22.0,1078457,2022-12-12
2022-12-19,18.450000762939453,18.450000762939453,22.0,18.299999237060547,21.600000381469727,1315751,2022-12-19
2022-12-26,22.049999237060547,22.049999237060547,22.950000762939453,18.149999618530273,18.25,2142630,2022-12-26
2023-01-02,21.049999237060547,21.049999237060547,22.899999618530273,20.799999237060547,22.399999618530273,1257360,2023-01-02
2023-01-09,20.950000762939453,20.950000762939453,21.950000762939453,20.700000762939453,21.950000762939453,587916,2023-01-09
2023-01-16,20.450000762939453,20.450000762939453,21.100000381469727,20.100000381469727,21.100000381469727,599656,2023-01-16
2023-01-23,19.799999237060547,19.799999237060547,20.700000762939453,19.25,20.700000762939453,683251,2023-01-23
2023-01-30,19.399999618530273,19.399999618530273,20.950000762939453,18.5,20.200000762939453,1035395,2023-01-30
2023-02-06,18.600000381469727,18.600000381469727,19.799999237060547,18.100000381469727,19.350000381469727,1302423,2023-02-06
2023-02-13,19.100000381469727,19.100000381469727,19.450000762939453,18.200000762939453,19.0,596997,2023-02-13
2023-02-20,18.149999618530273,18.149999618530273,19.600000381469727,18.0,19.5,561451,2023-02-20
2023-02-27,17.649999618530273,17.649999618530273,18.450000762939453,16.600000381469727,18.200000762939453,1039538,2023-02-27
2023-03-06,18.100000381469727,18.100000381469727,18.399999618530273,17.350000381469727,17.75,800085,2023-03-06
2023-03-13,17.25,17.25,18.350000381469727,17.0,18.100000381469727,1005593,2023-03-13
2023-03-20,17.5,17.5,18.5,16.899999618530273,17.25,981581,2023-03-20
2023-03-27,16.5,16.5,17.700000762939453,15.300000190734863,17.700000762939453,953334,2023-03-27
2023-04-03,18.0,18.0,18.200000762939453,16.899999618530273,17.299999237060547,478248,2023-04-03
2023-04-10,17.75,17.75,18.5,17.25,18.5,436894,2023-04-10
2023-04-17,17.799999237060547,17.799999237060547,18.200000762939453,17.200000762939453,17.950000762939453,437613,2023-04-17
2023-04-24,18.149999618530273,18.149999618530273,18.649999618530273,17.200000762939453,17.75,762234,2023-04-24
2023-05-01,19.0,19.0,19.600000381469727,18.149999618530273,18.149999618530273,1030992,2023-05-01
2023-05-08,18.850000381469727,18.850000381469727,19.299999237060547,18.549999237060547,19.25,704694,2023-05-08
2023-05-15,18.149999618530273,18.149999618530273,18.950000762939453,18.100000381469727,18.850000381469727,461603,2023-05-15
2023-05-22,17.600000381469727,17.600000381469727,18.399999618530273,17.100000381469727,18.399999618530273,866635,2023-05-22
2023-05-29,17.350000381469727,17.350000381469727,17.899999618530273,17.100000381469727,17.75,742723,2023-05-29
2023-06-05,18.75,18.75,19.399999618530273,17.149999618530273,17.5,1494001,2023-06-05
2023-06-12,20.450000762939453,20.450000762939453,21.5,18.149999618530273,18.75,3612366,2023-06-12
2023-06-19,18.75,18.75,20.549999237060547,18.600000381469727,20.549999237060547,1127507,2023-06-19
2023-06-26,19.600000381469727,19.600000381469727,20.200000762939453,18.5,18.600000381469727,1066966,2023-06-26
2023-07-03,19.399999618530273,19.399999618530273,20.299999237060547,19.049999237060547,19.700000762939453,1139676,2023-07-03
2023-07-10,19.450000762939453,19.450000762939453,20.25,18.950000762939453,19.399999618530273,1028180,2023-07-10
2023-07-17,19.899999618530273,19.899999618530273,21.799999237060547,19.299999237060547,19.549999237060547,3021557,2023-07-17
2023-07-24,19.600000381469727,19.600000381469727,21.350000381469727,19.5,20.100000381469727,1251177,2023-07-24
2023-07-31,21.100000381469727,21.100000381469727,21.600000381469727,19.600000381469727,19.600000381469727,2600993,2023-07-31
2023-08-07,18.700000762939453,18.700000762939453,21.700000762939453,18.399999618530273,21.649999618530273,3383597,2023-08-07
2023-08-14,18.25,18.25,18.950000762939453,17.649999618530273,18.899999618530273,1544855,2023-08-14
2023-08-21,19.149999618530273,19.149999618530273,20.0,18.399999618530273,18.5,1935718,2023-08-21
2023-08-28,20.350000381469727,20.350000381469727,21.0,18.5,19.200000762939453,3264144,2023-08-28
2023-09-04,21.549999237060547,21.549999237060547,22.850000381469727,20.399999618530273,20.899999618530273,7051479,2023-09-04
2023-09-11,20.350000381469727,20.350000381469727,21.899999618530273,19.549999237060547,21.549999237060547,2504292,2023-09-11
2023-09-18,20.200000762939453,20.200000762939453,20.649999618530273,19.600000381469727,20.450000762939453,1237247,2023-09-18
2023-09-25,20.899999618530273,20.899999618530273,22.399999618530273,19.5,20.399999618530273,3528545,2023-09-25
2023-10-02,20.299999237060547,20.299999237060547,21.200000762939453,20.0,20.899999618530273,1156699,2023-10-02
2023-10-09,20.700000762939453,20.700000762939453,21.200000762939453,19.600000381469727,20.200000762939453,2102964,2023-10-09
2023-10-16,21.200000762939453,21.200000762939453,22.75,20.75,20.950000762939453,4681956,2023-10-16
2023-10-23,19.450000762939453,19.450000762939453,21.350000381469727,18.299999237060547,21.200000762939453,1957818,2023-10-23
2023-10-30,20.100000381469727,20.100000381469727,20.799999237060547,19.200000762939453,19.649999618530273,1362852,2023-10-30
2023-11-06,19.75,19.75,21.100000381469727,19.399999618530273,20.350000381469727,1723429,2023-11-06
2023-11-13,19.700000762939453,19.700000762939453,20.200000762939453,19.399999618530273,20.0,1048012,2023-11-13
2023-11-20,21.399999618530273,21.399999618530273,22.350000381469727,19.399999618530273,19.549999237060547,6159908,2023-11-20
2023-11-27,20.200000762939453,20.200000762939453,21.649999618530273,20.049999237060547,21.399999618530273,1227295,2023-11-27
2023-12-04,20.899999618530273,20.899999618530273,21.899999618530273,19.950000762939453,20.600000381469727,2415021,2023-12-04
2023-12-11,20.549999237060547,20.549999237060547,21.399999618530273,20.100000381469727,21.049999237060547,2089178,2023-12-11
2023-12-18,20.100000381469727,20.100000381469727,21.450000762939453,19.5,20.549999237060547,3117776,2023-12-18
2023-12-25,20.600000381469727,20.600000381469727,21.25,19.950000762939453,20.100000381469727,1479423,2023-12-25
2024-01-01,23.850000381469727,23.850000381469727,24.399999618530273,20.149999618530273,20.799999237060547,11646143,2024-01-01
2024-01-08,25.850000381469727,25.850000381469727,32.400001525878906,25.149999618530273,25.5,29146681,2024-01-08
2024-01-15,26.299999237060547,26.299999237060547,27.450000762939453,23.850000381469727,26.0,5787246,2024-01-15
2024-01-22,25.799999237060547,25.799999237060547,26.700000762939453,24.149999618530273,26.299999237060547,2527707,2024-01-22
2024-01-29,25.200000762939453,25.200000762939453,29.5,24.950000762939453,26.049999237060547,8149365,2024-01-29
2024-02-05,26.149999618530273,26.149999618530273,26.149999618530273,23.200000762939453,25.700000762939453,3170199,2024-02-05
2024-02-12,23.700000762939453,23.700000762939453,26.25,22.799999237060547,26.25,1413809,2024-02-12
2024-02-19,23.649999618530273,23.649999618530273,24.450000762939453,22.450000762939453,23.75,971585,2024-02-19
2024-02-26,21.450000762939453,21.450000762939453,23.950000762939453,20.700000762939453,23.950000762939453,1169480,2024-02-26
2024-03-04,20.350000381469727,20.350000381469727,22.0,20.049999237060547,21.299999237060547,834756,2024-03-04
2024-03-11,18.799999237060547,18.799999237060547,21.149999618530273,17.299999237060547,21.149999618530273,1756186,2024-03-11
2024-03-18,18.5,18.5,19.350000381469727,17.950000762939453,18.700000762939453,1147327,2024-03-18
2024-03-25,16.700000762939453,16.700000762939453,18.899999618530273,16.600000381469727,18.5,1403411,2024-03-25
2024-04-01,20.25,20.25,20.799999237060547,17.299999237060547,17.5,717365,2024-04-01
2024-04-08,19.25,19.25,20.700000762939453,19.049999237060547,20.700000762939453,509543,2024-04-08
2024-04-15,19.149999618530273,19.149999618530273,19.600000381469727,18.25,18.75,448899,2024-04-15
2024-04-22,19.600000381469727,19.600000381469727,19.850000381469727,19.0,19.299999237060547,504699,2024-04-22
2024-04-29,19.200000762939453,19.200000762939453,20.0,19.049999237060547,19.649999618530273,420049,2024-04-29
2024-05-06,18.399999618530273,18.399999618530273,19.450000762939453,18.0,19.149999618530273,437405,2024-05-06
2024-05-13,18.25,18.25,19.200000762939453,17.549999237060547,18.399999618530273,460239,2024-05-13
2024-05-20,18.200000762939453,18.200000762939453,19.25,17.700000762939453,18.049999237060547,649341,2024-05-20
2024-05-27,17.149999618530273,17.149999618530273,18.450000762939453,17.049999237060547,18.450000762939453,569620,2024-05-27
2024-06-03,17.899999618530273,17.899999618530273,18.0,16.0,17.549999237060547,628509,2024-06-03
2024-06-10,17.850000381469727,17.850000381469727,18.399999618530273,17.149999618530273,18.25,705021,2024-06-10
2024-06-17,17.739999771118164,17.739999771118164,17.989999771118164,17.399999618530273,17.850000381469727,488809,2024-06-17
2024-06-24,17.34000015258789,17.34000015258789,17.989999771118164,16.809999465942383,17.989999771118164,712404,2024-06-24
2024-07-01,17.610000610351562,17.610000610351562,17.899999618530273,16.8799991607666,16.90999984741211,546156,2024-07-01
2024-07-08,17.020000457763672,17.020000457763672,17.700000762939453,16.360000610351562,17.510000228881836,778794,2024-07-08
2024-07-15,16.93000030517578,16.93000030517578,17.690000534057617,16.65999984741211,17.110000610351562,733318,2024-07-15
2024-07-22,16.8799991607666,16.8799991607666,17.280000686645508,16.1299991607666,16.979999542236328,702744,2024-07-22
2024-07-29,17.709999084472656,17.709999084472656,18.469999313354492,16.530000686645508,17.280000686645508,1206513,2024-07-29
2024-08-05,17.81999969482422,17.81999969482422,19.399999618530273,16.600000381469727,17.489999771118164,2028192,2024-08-05
2024-08-12,16.979999542236328,16.979999542236328,17.799999237060547,16.700000762939453,17.799999237060547,638059,2024-08-12
2024-08-19,17.139999389648438,17.139999389648438,17.899999618530273,16.399999618530273,17.399999618530273,1457808,2024-08-19
2024-08-26,17.239999771118164,17.239999771118164,18.540000915527344,16.90999984741211,17.520000457763672,1905726,2024-08-26
2024-09-02,18.700000762939453,18.700000762939453,19.989999771118164,17.18000030517578,17.75,4880580,2024-09-02
2024-09-09,17.959999084472656,17.959999084472656,18.979999542236328,17.549999237060547,18.709999084472656,1052717,2024-09-09
2024-09-16,17.200000762939453,17.200000762939453,18.139999389648438,17.100000381469727,17.959999084472656,831998,2024-09-16
2024-09-23,16.959999084472656,16.959999084472656,17.989999771118164,16.899999618530273,17.149999618530273,997562,2024-09-23
2024-09-30,17.270000457763672,17.270000457763672,18.670000076293945,16.799999237060547,16.899999618530273,4294206,2024-09-30
2024-10-07,17.889999389648438,17.889999389648438,18.290000915527344,16.510000228881836,17.06999969482422,1134451,2024-10-07
2024-10-14,18.15999984741211,18.15999984741211,20.290000915527344,17.639999389648438,17.889999389648438,4706661,2024-10-14
2024-10-21,15.579999923706055,15.579999923706055,18.450000762939453,15.350000381469727,18.450000762939453,1579417,2024-10-21
2024-10-28,16.790000915527344,16.790000915527344,16.93000030517578,15.300000190734863,15.579999923706055,792941,2024-10-28
2024-11-04,16.350000381469727,16.350000381469727,17.350000381469727,16.219999313354492,17.0,807288,2024-11-04
2024-11-11,14.479999542236328,14.479999542236328,16.350000381469727,14.199999809265137,16.350000381469727,1240087,2024-11-11
2024-11-18,14.029999732971191,14.029999732971191,14.880000114440918,13.920000076293945,14.5,762634,2024-11-18
2024-11-25,14.9399995803833,14.9399995803833,15.84000015258789,14.25,14.479999542236328,2200877,2024-11-25
2024-12-02,14.84000015258789,14.84000015258789,15.59000015258789,14.600000381469727,15.4399995803833,1873520,2024-12-02
2024-12-09,14.260000228881836,14.260000228881836,15.0,13.100000381469727,15.0,1564224,2024-12-09
2024-12-16,13.65999984741211,13.65999984741211,14.5600004196167,13.600000381469727,14.40999984741211,958791,2024-12-16
2024-12-23,13.880000114440918,13.880000114440918,14.729999542236328,13.25,13.960000038146973,1051858,2024-12-23
2024-12-30,13.449999809265137,13.449999809265137,14.229999542236328,13.170000076293945,14.0,763612,2024-12-30
2025-01-06,12.260000228881836,12.260000228881836,13.550000190734863,12.210000038146973,13.550000190734863,659942,2025-01-06
2025-01-13,12.1899995803833,12.1899995803833,12.65999984741211,11.510000228881836,12.479999542236328,1096580,2025-01-13
2025-01-20,11.819999694824219,11.819999694824219,12.539999961853027,11.510000228881836,12.390000343322754,510634,2025-01-20
2025-01-27,10.649999618530273,10.649999618530273,11.779999732971191,10.600000381469727,11.5,1589788,2025-01-27
2025-02-03,10.430000305175781,10.430000305175781,10.890000343322754,10.350000381469727,10.859999656677246,536972,2025-02-03
2025-02-10,9.279999732971191,9.279999732971191,10.84000015258789,9.109999656677246,10.430000305175781,755134,2025-02-10
2025-02-17,8.4399995803833,8.4399995803833,9.279999732971191,7.949999809265137,9.050000190734863,1307773,2025-02-17
2025-02-24,7.960000038146973,7.960000038146973,8.600000381469727,7.739999771118164,8.479999542236328,771908,2025-02-24
2025-03-03,7.989999771118164,7.989999771118164,8.390000343322754,7.289999961853027,7.900000095367432,858066,2025-03-03
2025-03-10,7.699999809265137,7.699999809265137,8.1899995803833,7.579999923706055,7.800000190734863,336726,2025-03-10
2025-03-17,7.880000114440918,7.880000114440918,8.039999961853027,7.380000114440918,8.0,1280794,2025-03-17
2025-03-24,6.739999771118164,6.739999771118164,8.140000343322754,6.730000019073486,8.140000343322754,1960317,2025-03-24
2025-03-31,8.170000076293945,8.170000076293945,8.170000076293945,6.739999771118164,6.739999771118164,160559,2025-03-31
2025-04-07,8.539999961853027,8.539999961853027,8.550000190734863,7.760000228881836,7.760000228881836,202360,2025-04-07
2025-04-14,8.649999618530273,8.649999618530273,8.710000038146973,8.579999923706055,8.649999618530273,83466,2025-04-14
2025-04-21,8.699999809265137,8.699999809265137,8.850000381469727,8.600000381469727,8.609999656677246,86914,2025-04-21
2025-04-28,8.229999542236328,8.229999542236328,8.699999809265137,8.229999542236328,8.649999618530273,62155,2025-04-28
2025-05-05,7.590000152587891,7.590000152587891,8.210000038146973,7.590000152587891,8.0600004196167,75309,2025-05-05
2025-05-12,9.529999732971191,9.529999732971191,9.569999694824219,7.300000190734863,7.320000171661377,368222,2025-05-12
