Date,Adj Close_JAIBALAJI.NS,Close_JAIBALAJI.NS,High_JAIBALAJI.NS,Low_JAIBALAJI.NS,Open_JAIBALAJI.NS,Volume_JAIBALAJI.NS,Date
2020-07-13,4.25,4.25,4.340000152587891,4.059999942779541,4.210000038146973,35935,2020-07-13
2020-07-20,3.8499999046325684,3.8499999046325684,4.230000019073486,3.8299999237060547,4.159999847412109,137940,2020-07-20
2020-07-27,3.7200000286102295,3.7200000286102295,4.010000228881836,3.6600000858306885,3.799999952316284,98995,2020-07-27
2020-08-03,3.9700000286102295,3.9700000286102295,4.170000076293945,3.700000047683716,3.9000000953674316,122295,2020-08-03
2020-08-10,4.150000095367432,4.150000095367432,4.409999847412109,3.940000057220459,4.119999885559082,231760,2020-08-10
2020-08-17,4.170000076293945,4.170000076293945,4.340000152587891,4.019999980926514,4.150000095367432,288245,2020-08-17
2020-08-24,3.950000047683716,3.950000047683716,4.25,3.9200000762939453,4.110000133514404,201320,2020-08-24
2020-08-31,3.9200000762939453,3.9200000762939453,4.090000152587891,3.740000009536743,3.9600000381469727,116360,2020-08-31
2020-09-07,3.799999952316284,3.799999952316284,4.090000152587891,3.690000057220459,3.990000009536743,351565,2020-09-07
2020-09-14,3.680000066757202,3.680000066757202,3.880000114440918,3.609999895095825,3.740000009536743,139790,2020-09-14
2020-09-21,3.4600000381469727,3.4600000381469727,3.8499999046325684,3.309999942779541,3.680000066757202,227260,2020-09-21
2020-09-28,3.059999942779541,3.059999942779541,3.559999942779541,3.0399999618530273,3.559999942779541,278465,2020-09-28
2020-10-05,3.299999952316284,3.299999952316284,3.569999933242798,3.049999952316284,3.049999952316284,197080,2020-10-05
2020-10-12,3.1600000858306885,3.1600000858306885,3.5999999046325684,2.950000047683716,3.569999933242798,242760,2020-10-12
2020-10-19,3.200000047683716,3.200000047683716,3.2699999809265137,2.799999952316284,3.140000104904175,439170,2020-10-19
2020-10-26,3.0,3.0,3.5,2.75,3.5,368615,2020-10-26
2020-11-02,3.2200000286102295,3.2200000286102295,3.369999885559082,2.9000000953674316,2.930000066757202,400815,2020-11-02
2020-11-09,3.319999933242798,3.319999933242798,3.5,3.0199999809265137,3.4800000190734863,236020,2020-11-09
2020-11-16,3.259999990463257,3.259999990463257,3.450000047683716,3.119999885559082,3.2899999618530273,279680,2020-11-16
2020-11-23,3.880000114440918,3.880000114440918,3.9800000190734863,3.200000047683716,3.3299999237060547,1004940,2020-11-23
2020-11-30,4.159999847412109,4.159999847412109,4.480000019073486,3.880000114440918,3.880000114440918,648825,2020-11-30
2020-12-07,4.099999904632568,4.099999904632568,4.300000190734863,3.9100000858306885,4.300000190734863,242995,2020-12-07
2020-12-14,3.569999933242798,3.569999933242798,4.190000057220459,3.569999933242798,4.190000057220459,531820,2020-12-14
2020-12-21,3.5,3.5,3.700000047683716,3.309999942779541,3.700000047683716,384180,2020-12-21
2020-12-28,4.039999961853027,4.039999961853027,4.099999904632568,3.509999990463257,3.6600000858306885,1210760,2020-12-28
2021-01-04,3.8499999046325684,3.8499999046325684,4.510000228881836,3.799999952316284,3.950000047683716,2630290,2021-01-04
2021-01-11,4.449999809265137,4.449999809265137,4.510000228881836,3.9000000953674316,3.930000066757202,2611885,2021-01-11
2021-01-18,5.130000114440918,5.130000114440918,5.599999904632568,4.46999979019165,4.559999942779541,1196905,2021-01-18
2021-01-25,4.610000133514404,4.610000133514404,4.880000114440918,4.21999979019165,4.880000114440918,710790,2021-01-25
2021-02-01,4.78000020980835,4.78000020980835,4.900000095367432,4.46999979019165,4.710000038146973,302110,2021-02-01
2021-02-08,5.079999923706055,5.079999923706055,5.099999904632568,4.570000171661377,4.690000057220459,596295,2021-02-08
2021-02-15,4.989999771118164,4.989999771118164,5.329999923706055,4.639999866485596,5.329999923706055,289215,2021-02-15
2021-02-22,5.650000095367432,5.650000095367432,5.800000190734863,5.0,5.059999942779541,440870,2021-02-22
2021-03-01,6.559999942779541,6.559999942779541,6.800000190734863,5.519999980926514,5.650000095367432,1925975,2021-03-01
2021-03-08,6.71999979019165,6.71999979019165,6.820000171661377,6.199999809265137,6.400000095367432,1917770,2021-03-08
2021-03-15,6.820000171661377,6.820000171661377,7.199999809265137,6.449999809265137,6.920000076293945,806845,2021-03-15
2021-03-22,7.579999923706055,7.579999923706055,7.739999771118164,6.599999904632568,6.989999771118164,1243985,2021-03-22
2021-03-29,7.340000152587891,7.340000152587891,7.800000190734863,7.139999866485596,7.579999923706055,143475,2021-03-29
2021-04-05,7.5,7.5,7.800000190734863,7.010000228881836,7.340000152587891,648660,2021-04-05
