Date,Adj Close_GUFICBIO.NS,Close_GUFICBIO.NS,High_GUFICBIO.NS,Low_GUFICBIO.NS,Open_GUFICBIO.NS,Volume_GUFICBIO.NS,Date
2021-03-22,102.03692626953125,102.19999694824219,111.80000305175781,99.0,106.80000305175781,388513,2021-03-22
2021-03-29,115.71507263183594,115.9000015258789,120.5999984741211,101.0,102.19999694824219,1245352,2021-03-29
2021-04-05,114.81651306152344,115.0,118.3499984741211,107.55000305175781,116.8499984741211,820565,2021-04-05
2021-04-12,112.66993713378906,112.8499984741211,115.3499984741211,107.6500015258789,112.5,372846,2021-04-12
2021-04-19,132.18875122070312,132.39999389648438,139.6999969482422,111.5999984741211,112.8499984741211,4751555,2021-04-19
2021-04-26,136.63165283203125,136.85000610351562,143.89999389648438,128.6999969482422,136.0,3821456,2021-04-26
2021-05-03,146.46592712402344,146.6999969482422,151.8000030517578,133.14999389648438,135.89999389648438,4351759,2021-05-03
2021-05-10,194.38934326171875,194.6999969482422,209.0,147.1999969482422,148.8000030517578,16553419,2021-05-10
2021-05-17,199.18167114257812,199.5,215.9499969482422,176.10000610351562,205.0,10314036,2021-05-17
2021-05-24,184.0059356689453,184.3000030517578,204.0,183.0,201.9499969482422,3295138,2021-05-24
2021-05-31,190.39572143554688,190.6999969482422,194.39999389648438,172.25,185.60000610351562,3071053,2021-05-31
2021-06-07,186.60177612304688,186.89999389648438,192.75,177.64999389648438,191.0,1951545,2021-06-07
2021-06-14,175.36973571777344,175.64999389648438,188.39999389648438,172.0,188.39999389648438,1088619,2021-06-14
2021-06-21,174.9703826904297,175.25,179.89999389648438,171.10000610351562,174.0,1118162,2021-06-21
2021-06-28,181.90928649902344,182.1999969482422,191.89999389648438,176.1999969482422,177.89999389648438,1847452,2021-06-28
2021-07-05,189.39730834960938,189.6999969482422,198.5,181.0500030517578,183.64999389648438,2156760,2021-07-05
2021-07-12,183.7064208984375,184.0,193.6999969482422,182.0,191.25,724000,2021-07-12
2021-07-19,181.55984497070312,181.85000610351562,185.35000610351562,172.1999969482422,184.0,704278,2021-07-19
2021-07-26,183.80625915527344,184.10000610351562,192.3000030517578,181.25,182.0,947130,2021-07-26
2021-08-02,187.20083618164062,187.5,204.64999389648438,183.14999389648438,186.0,2942481,2021-08-02
2021-08-09,218.051513671875,218.39999389648438,232.0,173.0,192.0,8627882,2021-08-09
2021-08-16,195.83702087402344,196.14999389648438,221.6999969482422,185.9499969482422,218.39999389648438,4134383,2021-08-16
2021-08-23,184.40528869628906,184.6999969482422,202.0500030517578,178.1999969482422,198.39999389648438,1374632,2021-08-23
2021-08-30,192.3426055908203,192.64999389648438,194.1999969482422,182.64999389648438,185.10000610351562,782162,2021-08-30
2021-09-06,199.38136291503906,199.6999969482422,206.85000610351562,185.10000610351562,193.0,1756512,2021-09-06
2021-09-13,204.6244659423828,204.85000610351562,217.6999969482422,196.0,200.89999389648438,2302814,2021-09-13
2021-09-20,195.1349334716797,195.35000610351562,206.0,188.4499969482422,204.0,877607,2021-09-20
2021-09-27,192.5377960205078,192.75,202.5,191.9499969482422,196.8000030517578,529540,2021-09-27
2021-10-04,198.03175354003906,198.25,213.0,192.0500030517578,192.0500030517578,1758000,2021-10-04
2021-10-11,194.0861053466797,194.3000030517578,203.75,193.3000030517578,199.6999969482422,581449,2021-10-11
2021-10-18,183.94725036621094,184.14999389648438,198.0,180.60000610351562,196.0500030517578,1059445,2021-10-18
2021-10-25,189.54110717773438,189.75,205.89999389648438,178.1999969482422,184.14999389648438,1302521,2021-10-25
2021-11-01,187.59324645996094,187.8000030517578,199.89999389648438,184.5500030517578,190.35000610351562,569402,2021-11-01
2021-11-08,196.8330535888672,197.0500030517578,213.0,183.75,188.0,2676922,2021-11-08
2021-11-15,187.1936798095703,187.39999389648438,200.0,185.5,197.0500030517578,890756,2021-11-15
2021-11-22,182.99830627441406,183.1999969482422,190.5,181.64999389648438,189.6999969482422,700145,2021-11-22
2021-11-29,188.6920166015625,188.89999389648438,203.60000610351562,171.75,182.6999969482422,1902016,2021-11-29
2021-12-06,216.86099243164062,217.10000610351562,237.0,190.0,190.0,5711408,2021-12-06
2021-12-13,207.72105407714844,207.9499969482422,225.60000610351562,205.1999969482422,217.5,1501563,2021-12-13
2021-12-20,221.9553680419922,222.1999969482422,233.89999389648438,195.14999389648438,202.8000030517578,2934643,2021-12-20
2021-12-27,237.33843994140625,237.60000610351562,250.5,218.1999969482422,221.8000030517578,4341786,2021-12-27
2022-01-03,236.83897399902344,237.10000610351562,255.35000610351562,235.0,239.6999969482422,2477833,2022-01-03
2022-01-10,260.81256103515625,261.1000061035156,269.5,237.25,241.89999389648438,3577583,2022-01-10
2022-01-17,249.22532653808594,249.5,270.0,247.4499969482422,263.1000061035156,1665791,2022-01-17
2022-01-24,232.04425048828125,232.3000030517578,250.8000030517578,227.25,249.5,1166288,2022-01-24
2022-01-31,236.83897399902344,237.10000610351562,242.39999389648438,218.89999389648438,235.6999969482422,1426231,2022-01-31
2022-02-07,221.8055419921875,222.0500030517578,243.0,220.10000610351562,237.5,842326,2022-02-07
2022-02-14,217.06077575683594,217.3000030517578,221.39999389648438,198.0500030517578,215.35000610351562,1045575,2022-02-14
2022-02-21,208.02072143554688,208.25,219.0,192.14999389648438,217.0,822942,2022-02-21
2022-02-28,207.47132873535156,207.6999969482422,210.5,197.3000030517578,210.5,480242,2022-02-28
2022-03-07,230.14634704589844,230.39999389648438,237.75,201.25,204.0,1323244,2022-03-07
2022-03-14,235.59034729003906,235.85000610351562,247.75,229.5,232.0,1019616,2022-03-14
2022-03-21,247.37734985351562,247.64999389648438,263.0,236.4499969482422,239.60000610351562,1335742,2022-03-21
2022-03-28,253.8202667236328,254.10000610351562,263.70001220703125,245.25,246.0500030517578,707637,2022-03-28
2022-04-04,253.1210174560547,253.39999389648438,272.0,249.0,254.10000610351562,1204167,2022-04-04
2022-04-11,266.0567626953125,266.3500061035156,283.6499938964844,246.64999389648438,254.35000610351562,4642394,2022-04-11
2022-04-18,272.3997802734375,272.70001220703125,290.0,236.8000030517578,264.5,3683133,2022-04-18
2022-04-25,264.2587585449219,264.54998779296875,279.3500061035156,262.0,267.8999938964844,1007032,2022-04-25
2022-05-02,235.88999938964844,236.14999389648438,269.6000061035156,231.25,257.8999938964844,707942,2022-05-02
2022-05-09,223.4037628173828,223.64999389648438,239.64999389648438,209.5,239.64999389648438,841496,2022-05-09
2022-05-16,243.6314697265625,243.89999389648438,249.14999389648438,213.60000610351562,224.8000030517578,672282,2022-05-16
2022-05-23,218.109619140625,218.35000610351562,241.0,207.0500030517578,240.0,548503,2022-05-23
2022-05-30,222.804443359375,223.0500030517578,232.25,217.5,220.3000030517578,843372,2022-05-30
2022-06-06,221.3560333251953,221.60000610351562,234.6999969482422,217.4499969482422,226.75,552565,2022-06-06
2022-06-13,217.06077575683594,217.3000030517578,222.9499969482422,210.0500030517578,218.0,449199,2022-06-13
2022-06-20,222.10520935058594,222.35000610351562,223.9499969482422,195.64999389648438,219.25,616883,2022-06-20
2022-06-27,216.0119171142578,216.25,235.5,211.89999389648438,225.5,409395,2022-06-27
2022-07-04,215.5624237060547,215.8000030517578,230.0,214.35000610351562,218.60000610351562,553250,2022-07-04
2022-07-11,203.1760711669922,203.39999389648438,215.0,202.5,214.60000610351562,428759,2022-07-11
2022-07-18,202.376953125,202.60000610351562,209.85000610351562,199.0,204.35000610351562,729832,2022-07-18
2022-07-25,204.77430725097656,205.0,209.85000610351562,199.0,203.0,500852,2022-07-25
2022-08-01,199.5800323486328,199.8000030517578,215.0,199.39999389648438,205.9499969482422,652518,2022-08-01
2022-08-08,200.5789337158203,200.8000030517578,213.64999389648438,196.5,200.75,980179,2022-08-08
2022-08-15,200.1294403076172,200.35000610351562,208.5,199.0,200.8000030517578,612154,2022-08-15
2022-08-22,201.97738647460938,202.1999969482422,207.10000610351562,196.10000610351562,198.0,717260,2022-08-22
2022-08-29,224.2158203125,224.35000610351562,234.64999389648438,198.25,198.75,1595574,2022-08-29
2022-09-05,229.21282958984375,229.35000610351562,241.0,224.10000610351562,225.60000610351562,1056657,2022-09-05
2022-09-12,231.76129150390625,231.89999389648438,243.0,225.0,230.5,1187947,2022-09-12
2022-09-19,222.91659545898438,223.0500030517578,242.0,221.89999389648438,233.3000030517578,887868,2022-09-19
2022-09-26,217.12005615234375,217.25,224.35000610351562,208.10000610351562,223.39999389648438,648774,2022-09-26
2022-10-03,222.1670379638672,222.3000030517578,226.1999969482422,213.0500030517578,217.39999389648438,366790,2022-10-03
2022-10-10,212.97254943847656,213.10000610351562,230.39999389648438,212.14999389648438,218.9499969482422,405966,2022-10-10
2022-10-17,209.47463989257812,209.60000610351562,216.0,205.8000030517578,214.85000610351562,452504,2022-10-17
2022-10-24,219.21881103515625,219.35000610351562,228.0,211.8000030517578,212.1999969482422,374202,2022-10-24
2022-10-31,226.26458740234375,226.39999389648438,234.5,215.3000030517578,220.39999389648438,539011,2022-10-31
2022-11-07,223.06649780273438,223.1999969482422,230.0,218.3000030517578,226.39999389648438,266603,2022-11-07
2022-11-14,203.32830810546875,203.4499969482422,221.9499969482422,201.85000610351562,218.3000030517578,653910,2022-11-14
2022-11-21,213.97195434570312,214.10000610351562,219.0,203.0,204.60000610351562,374577,2022-11-21
2022-11-28,211.2735595703125,211.39999389648438,219.89999389648438,209.14999389648438,214.89999389648438,444083,2022-11-28
2022-12-05,220.71792602539062,220.85000610351562,223.0,210.60000610351562,213.0,486369,2022-12-05
2022-12-12,211.72329711914062,211.85000610351562,222.4499969482422,209.39999389648438,222.4499969482422,332024,2022-12-12
2022-12-19,216.02072143554688,216.14999389648438,225.5,212.0,213.5,785268,2022-12-19
2022-12-26,226.31455993652344,226.4499969482422,237.0,215.75,218.5,1683782,2022-12-26
2023-01-02,224.1658477783203,224.3000030517578,232.39999389648438,221.10000610351562,227.0,495496,2023-01-02
2023-01-09,227.76368713378906,227.89999389648438,238.39999389648438,224.10000610351562,225.85000610351562,532394,2023-01-09
2023-01-16,218.31935119628906,218.4499969482422,230.4499969482422,217.3000030517578,228.5500030517578,274128,2023-01-16
2023-01-23,216.87020874023438,217.0,221.0500030517578,216.0500030517578,219.85000610351562,349834,2023-01-23
2023-01-30,223.8160400390625,223.9499969482422,225.0500030517578,212.75,215.0,318915,2023-01-30
2023-02-06,217.61976623535156,217.75,224.6999969482422,216.64999389648438,219.25,288544,2023-02-06
2023-02-13,207.77565002441406,207.89999389648438,217.8000030517578,201.0,217.0,586515,2023-02-13
2023-02-20,212.8226318359375,212.9499969482422,215.8000030517578,207.89999389648438,207.89999389648438,431025,2023-02-20
2023-02-27,203.5281982421875,203.64999389648438,214.5,202.6999969482422,212.9499969482422,456800,2023-02-27
2023-03-06,205.1272430419922,205.25,213.14999389648438,203.75,203.75,200305,2023-03-06
2023-03-13,193.63412475585938,193.75,205.9499969482422,192.3000030517578,205.0,311591,2023-03-13
2023-03-20,189.98631286621094,190.10000610351562,199.85000610351562,188.0,188.0,279315,2023-03-20
2023-03-27,186.28851318359375,186.39999389648438,195.5500030517578,177.64999389648438,191.5500030517578,649545,2023-03-27
2023-04-03,187.93753051757812,188.0500030517578,196.39999389648438,184.35000610351562,187.89999389648438,365826,2023-04-03
2023-04-10,200.82981872558594,200.9499969482422,205.4499969482422,188.3000030517578,189.6999969482422,476452,2023-04-10
2023-04-17,200.08026123046875,200.1999969482422,206.89999389648438,196.0,200.6999969482422,343509,2023-04-17
2023-04-24,200.97972106933594,201.10000610351562,204.0,196.35000610351562,201.5,254529,2023-04-24
2023-05-01,206.12664794921875,206.25,215.39999389648438,201.10000610351562,201.10000610351562,344490,2023-05-01
2023-05-08,209.47463989257812,209.60000610351562,213.60000610351562,205.89999389648438,207.60000610351562,213644,2023-05-08
2023-05-15,203.37828063964844,203.5,215.0,196.5,209.89999389648438,365554,2023-05-15
2023-05-22,207.42587280273438,207.5500030517578,209.60000610351562,200.75,200.75,210572,2023-05-22
2023-05-29,199.0308837890625,199.14999389648438,212.10000610351562,197.5,209.10000610351562,466154,2023-05-29
2023-06-05,197.88157653808594,198.0,203.25,193.5500030517578,199.10000610351562,453017,2023-06-05
2023-06-12,231.61138916015625,231.75,234.89999389648438,195.6999969482422,197.0,3148176,2023-06-12
2023-06-19,227.21401977539062,227.35000610351562,247.0,221.8000030517578,241.0,1842605,2023-06-19
2023-06-26,233.51025390625,233.64999389648438,242.60000610351562,222.35000610351562,225.39999389648438,739927,2023-06-26
2023-07-03,238.20745849609375,238.35000610351562,250.89999389648438,235.0,235.0,1214573,2023-07-03
2023-07-10,225.8648223876953,226.0,243.0,225.0,240.10000610351562,410709,2023-07-10
2023-07-17,239.80648803710938,239.9499969482422,246.6999969482422,211.0,220.14999389648438,2173954,2023-07-17
2023-07-24,258.19549560546875,258.3500061035156,267.0,235.3000030517578,236.35000610351562,2574162,2023-07-24
2023-07-31,260.89385986328125,261.04998779296875,265.8500061035156,244.5,261.79998779296875,893485,2023-07-31
2023-08-07,273.33642578125,273.5,292.5,261.1000061035156,263.29998779296875,3083136,2023-08-07
2023-08-14,263.9420471191406,264.1000061035156,286.8999938964844,262.29998779296875,277.54998779296875,1078023,2023-08-14
2023-08-21,281.1817321777344,281.3500061035156,299.0,259.04998779296875,266.04998779296875,2372974,2023-08-21
2023-08-28,323.10662841796875,323.29998779296875,333.0,281.6000061035156,281.8999938964844,3505950,2023-08-28
2023-09-04,295.6230773925781,295.79998779296875,328.0,294.0,328.0,1003349,2023-09-04
2023-09-11,298.9710693359375,299.1499938964844,319.1499938964844,286.70001220703125,297.25,2006697,2023-09-11
2023-09-18,280.58209228515625,280.75,301.20001220703125,277.79998779296875,300.3999938964844,474715,2023-09-18
2023-09-25,286.82891845703125,286.8999938964844,295.8999938964844,276.29998779296875,279.20001220703125,520395,2023-09-25
2023-10-02,292.42755126953125,292.5,296.20001220703125,281.8500061035156,286.8999938964844,471420,2023-10-02
2023-10-09,282.3800354003906,282.45001220703125,293.0,267.5,293.0,831541,2023-10-09
2023-10-16,274.4320068359375,274.5,285.25,272.29998779296875,284.70001220703125,335790,2023-10-16
2023-10-23,254.0870361328125,254.14999389648438,277.0,237.35000610351562,274.5,802597,2023-10-23
2023-10-30,270.532958984375,270.6000061035156,272.0,252.1999969482422,255.4499969482422,494469,2023-10-30
2023-11-06,261.9350891113281,262.0,277.8500061035156,259.75,277.8500061035156,456390,2023-11-06
2023-11-13,297.12640380859375,297.20001220703125,307.79998779296875,266.20001220703125,268.70001220703125,1402950,2023-11-13
2023-11-20,298.6759948730469,298.75,315.0,294.04998779296875,297.20001220703125,811105,2023-11-20
2023-11-27,324.8695068359375,324.95001220703125,341.0,297.20001220703125,298.75,3980016,2023-11-27
2023-12-04,328.01873779296875,328.1000061035156,348.25,323.3500061035156,331.0,1177729,2023-12-04
2023-12-11,312.27264404296875,312.3500061035156,332.5,310.8500061035156,328.1000061035156,649345,2023-12-11
2023-12-18,322.72003173828125,322.79998779296875,343.95001220703125,298.79998779296875,313.1499938964844,1378381,2023-12-18
2023-12-25,316.3716125488281,316.45001220703125,333.1499938964844,310.20001220703125,322.79998779296875,891104,2023-12-25
2024-01-01,323.81976318359375,323.8999938964844,330.70001220703125,311.0,317.8999938964844,685987,2024-01-01
2024-01-08,347.0140380859375,347.1000061035156,356.8999938964844,318.6499938964844,324.79998779296875,2504595,2024-01-08
2024-01-15,343.914794921875,344.0,351.79998779296875,324.6000061035156,345.1499938964844,947358,2024-01-15
2024-01-22,348.4136657714844,348.5,359.79998779296875,332.1000061035156,344.0,577969,2024-01-22
2024-01-29,345.514404296875,345.6000061035156,364.8999938964844,340.29998779296875,353.0,833261,2024-01-29
2024-02-05,330.9679870605469,331.04998779296875,351.0,320.04998779296875,344.0,890076,2024-02-05
2024-02-12,329.2684326171875,329.3500061035156,343.20001220703125,313.04998779296875,330.04998779296875,707496,2024-02-12
2024-02-19,315.7717590332031,315.8500061035156,330.8999938964844,308.29998779296875,329.3500061035156,421931,2024-02-19
2024-02-26,318.8710021972656,318.95001220703125,325.8500061035156,304.54998779296875,317.3500061035156,353946,2024-02-26
2024-03-04,302.3750915527344,302.45001220703125,321.0,290.75,319.0,412421,2024-03-04
2024-03-11,288.278564453125,288.3500061035156,305.70001220703125,277.6499938964844,303.8500061035156,857231,2024-03-11
2024-03-18,297.3763427734375,297.45001220703125,301.29998779296875,283.95001220703125,289.25,389704,2024-03-18
2024-03-25,282.4300231933594,282.5,297.95001220703125,281.0,295.70001220703125,297390,2024-03-25
2024-04-01,307.623779296875,307.70001220703125,313.79998779296875,284.20001220703125,285.0,669751,2024-04-01
2024-04-08,309.9731750488281,310.04998779296875,315.8999938964844,305.5,309.25,323870,2024-04-08
2024-04-15,296.4765319824219,296.54998779296875,311.45001220703125,295.0,309.0,320408,2024-04-15
2024-04-22,327.2689208984375,327.3500061035156,332.3500061035156,294.6000061035156,296.54998779296875,759957,2024-04-22
2024-04-29,322.1202087402344,322.20001220703125,337.0,319.0,332.0,296679,2024-04-29
2024-05-06,323.4698486328125,323.54998779296875,328.0,309.75,324.0,430232,2024-05-06
2024-05-13,343.114990234375,343.20001220703125,348.0,313.70001220703125,322.70001220703125,671640,2024-05-13
2024-05-20,329.8182678222656,329.8999938964844,349.95001220703125,328.0,344.75,414052,2024-05-20
2024-05-27,307.9237060546875,308.0,331.70001220703125,306.0,328.04998779296875,535633,2024-05-27
2024-06-03,314.9219665527344,315.0,318.0,278.0,310.95001220703125,390448,2024-06-03
2024-06-10,356.7615966796875,356.8500061035156,386.95001220703125,317.1000061035156,317.1000061035156,2869925,2024-06-10
2024-06-17,359.91082763671875,360.0,379.8999938964844,352.3999938964844,352.3999938964844,511778,2024-06-17
2024-06-24,346.26422119140625,346.3500061035156,370.0,343.79998779296875,360.0,291075,2024-06-24
2024-07-01,364.4096984863281,364.5,379.04998779296875,347.0,347.29998779296875,529771,2024-07-01
2024-07-08,356.31170654296875,356.3999938964844,369.1499938964844,353.0,365.1499938964844,360359,2024-07-08
2024-07-15,338.8160400390625,338.8999938964844,364.5,337.1499938964844,355.8999938964844,344393,2024-07-15
2024-07-22,350.0632629394531,350.1499938964844,362.04998779296875,324.70001220703125,340.54998779296875,326029,2024-07-22
2024-07-29,348.11376953125,348.20001220703125,364.5,340.79998779296875,351.95001220703125,273188,2024-07-29
2024-08-05,357.31146240234375,357.3999938964844,368.04998779296875,330.54998779296875,330.54998779296875,442402,2024-08-05
2024-08-12,345.6143798828125,345.70001220703125,368.0,340.5,345.1499938964844,268044,2024-08-12
2024-08-19,390.4532470703125,390.54998779296875,398.8999938964844,337.5,347.45001220703125,1726749,2024-08-19
2024-08-26,402.2503356933594,402.3500061035156,418.8999938964844,380.3999938964844,391.5,2065260,2024-08-26
2024-09-02,391.30303955078125,391.3999938964844,411.0,385.5,400.0,610116,2024-09-02
2024-09-09,407.24908447265625,407.3500061035156,434.0,385.25,391.8999938964844,1221769,2024-09-09
2024-09-16,405.94940185546875,406.04998779296875,409.8999938964844,386.0,409.3999938964844,488494,2024-09-16
2024-09-23,380.3999938964844,380.3999938964844,409.29998779296875,374.04998779296875,407.0,464824,2024-09-23
2024-09-30,379.79998779296875,379.79998779296875,398.29998779296875,372.54998779296875,374.1499938964844,261471,2024-09-30
2024-10-07,407.75,407.75,410.0,356.25,381.70001220703125,433418,2024-10-07
2024-10-14,435.0,435.0,448.0,401.20001220703125,407.70001220703125,1198862,2024-10-14
2024-10-21,419.04998779296875,419.04998779296875,460.5,415.20001220703125,438.5,1104902,2024-10-21
2024-10-28,439.75,439.75,443.0,411.1499938964844,419.04998779296875,270664,2024-10-28
2024-11-04,485.45001220703125,485.45001220703125,504.25,433.20001220703125,440.6499938964844,1574972,2024-11-04
2024-11-11,445.54998779296875,445.54998779296875,491.8999938964844,432.3500061035156,482.79998779296875,515209,2024-11-11
2024-11-18,403.95001220703125,403.95001220703125,448.8999938964844,395.0,445.8500061035156,395606,2024-11-18
2024-11-25,414.04998779296875,414.04998779296875,422.45001220703125,405.3500061035156,407.0,248657,2024-11-25
2024-12-02,445.6000061035156,445.6000061035156,459.8500061035156,408.95001220703125,414.04998779296875,602590,2024-12-02
2024-12-09,431.6000061035156,431.6000061035156,457.0,427.1499938964844,445.6000061035156,206115,2024-12-09
2024-12-16,432.29998779296875,432.29998779296875,464.04998779296875,425.25,431.8500061035156,473514,2024-12-16
2024-12-23,444.6499938964844,444.6499938964844,459.0,428.0,440.0,283080,2024-12-23
2024-12-30,474.25,474.25,478.79998779296875,442.1000061035156,444.0,494678,2024-12-30
2025-01-06,468.3999938964844,468.3999938964844,498.25,444.95001220703125,477.95001220703125,537528,2025-01-06
2025-01-13,459.3999938964844,459.3999938964844,485.79998779296875,428.54998779296875,459.3999938964844,505048,2025-01-13
2025-01-20,425.75,425.75,468.3999938964844,412.45001220703125,459.3999938964844,410259,2025-01-20
2025-01-27,449.25,449.25,458.79998779296875,396.70001220703125,421.0,392404,2025-01-27
2025-02-03,419.1000061035156,419.1000061035156,444.5,417.8999938964844,442.0,136502,2025-02-03
2025-02-10,401.70001220703125,401.70001220703125,420.0,365.45001220703125,415.25,371776,2025-02-10
2025-02-17,384.79998779296875,384.79998779296875,406.0,360.0,375.0,293651,2025-02-17
2025-02-24,330.54998779296875,330.54998779296875,392.8999938964844,320.0,388.0,183650,2025-02-24
2025-03-03,365.3500061035156,365.3500061035156,369.0,310.0,329.0,348978,2025-03-03
2025-03-10,326.8999938964844,326.8999938964844,367.45001220703125,325.0,365.0,176358,2025-03-10
2025-03-17,340.1000061035156,340.1000061035156,349.75,315.54998779296875,325.25,316094,2025-03-17
2025-03-24,336.29998779296875,336.29998779296875,357.45001220703125,327.79998779296875,340.1499938964844,276841,2025-03-24
2025-03-31,328.3999938964844,328.3999938964844,356.1499938964844,325.54998779296875,336.29998779296875,174290,2025-03-31
2025-04-07,329.6000061035156,329.6000061035156,330.70001220703125,298.79998779296875,316.1000061035156,196666,2025-04-07
2025-04-14,343.6499938964844,343.6499938964844,347.04998779296875,333.75,335.0,103196,2025-04-14
2025-04-21,363.75,363.75,407.1499938964844,340.1000061035156,341.20001220703125,625944,2025-04-21
2025-04-28,364.0,364.0,390.20001220703125,357.95001220703125,363.45001220703125,194624,2025-04-28
2025-05-05,355.25,355.25,370.0,343.0,359.5,198600,2025-05-05
2025-05-12,379.75,379.75,384.54998779296875,359.1499938964844,359.1499938964844,187133,2025-05-12
2025-05-19,379.0,379.0,397.0,372.3500061035156,381.25,299060,2025-05-19
2025-05-26,391.0,391.0,397.0,377.1499938964844,378.79998779296875,166296,2025-05-26
2025-06-02,368.1000061035156,368.1000061035156,375.54998779296875,360.1000061035156,360.1000061035156,379294,2025-06-02
2025-06-09,370.6499938964844,370.6499938964844,388.6499938964844,366.0,370.0,211307,2025-06-09
2025-06-16,355.75,355.75,382.25,352.8500061035156,372.54998779296875,123716,2025-06-16
2025-06-23,349.1499938964844,349.1499938964844,358.70001220703125,345.0,355.0,142032,2025-06-23
2025-06-30,345.54998779296875,345.54998779296875,372.0,343.1000061035156,349.79998779296875,311776,2025-06-30
2025-07-07,349.04998779296875,349.04998779296875,357.75,338.6499938964844,344.70001220703125,197379,2025-07-07
2025-07-14,371.3999938964844,371.3999938964844,376.0,345.8500061035156,349.70001220703125,138166,2025-07-14
