Date,Adj Close_RUPA.NS,Close_RUPA.NS,High_RUPA.NS,Low_RUPA.NS,Open_RUPA.NS,Volume_RUPA.NS,Date
2021-07-19,453.5993347167969,470.04998779296875,487.8999938964844,460.04998779296875,481.0,1042259,2021-07-19
2021-07-26,501.27044677734375,519.4500122070312,528.7000122070312,470.04998779296875,470.04998779296875,5624328,2021-07-26
2021-08-02,488.2429504394531,505.95001220703125,550.0,501.25,543.0,3864299,2021-08-02
2021-08-09,453.5993347167969,470.04998779296875,518.0,450.0,512.5999755859375,2423961,2021-08-09
2021-08-16,401.7787170410156,416.3500061035156,473.95001220703125,414.3999938964844,465.0,1347406,2021-08-16
2021-08-23,414.90277099609375,429.95001220703125,436.79998779296875,395.0,416.0,1313418,2021-08-23
2021-08-30,421.12164306640625,433.25,452.6000061035156,426.04998779296875,430.5,798906,2021-08-30
2021-09-06,434.5839538574219,447.1000061035156,472.0,426.95001220703125,436.0,1192079,2021-09-06
2021-09-13,478.61578369140625,492.3999938964844,497.6499938964844,445.29998779296875,449.0,2212155,2021-09-13
2021-09-20,456.502685546875,469.6499938964844,496.70001220703125,460.70001220703125,489.0,724418,2021-09-20
2021-09-27,433.3203125,445.79998779296875,473.29998779296875,442.20001220703125,469.04998779296875,595582,2021-09-27
2021-10-04,467.68072509765625,481.1499938964844,490.45001220703125,445.29998779296875,446.0,1675341,2021-10-04
2021-10-11,477.54656982421875,491.29998779296875,507.95001220703125,482.3999938964844,483.79998779296875,1942601,2021-10-11
2021-10-18,452.0800476074219,465.1000061035156,497.75,460.0,494.8999938964844,1039186,2021-10-18
2021-10-25,449.89300537109375,462.8500061035156,482.8999938964844,447.3500061035156,467.04998779296875,918162,2021-10-25
2021-11-01,450.9622497558594,463.95001220703125,489.3999938964844,455.6499938964844,476.0,1142323,2021-11-01
2021-11-08,432.83428955078125,445.29998779296875,466.0,442.0,465.04998779296875,1015924,2021-11-08
2021-11-15,440.6589660644531,453.3500061035156,471.79998779296875,437.79998779296875,448.5,1491750,2021-11-15
2021-11-22,417.2822265625,429.29998779296875,459.0,423.04998779296875,450.0,841374,2021-11-22
2021-11-29,409.9921875,421.79998779296875,442.20001220703125,403.0,422.20001220703125,764458,2021-11-29
2021-12-06,413.49139404296875,425.3999938964844,439.79998779296875,409.0,419.0,857096,2021-12-06
2021-12-13,393.4680480957031,404.79998779296875,431.70001220703125,400.1000061035156,427.20001220703125,639567,2021-12-13
2021-12-20,388.85101318359375,400.04998779296875,409.0,386.0,400.0,530970,2021-12-20
2021-12-27,429.578125,441.95001220703125,469.3999938964844,391.0,399.0,2676854,2021-12-27
2022-01-03,453.0520324707031,466.1000061035156,472.95001220703125,430.75,442.0,1813054,2022-01-03
2022-01-10,504.1309509277344,518.6500244140625,525.0,464.0,466.1000061035156,9726264,2022-01-10
2022-01-17,518.2736206054688,533.2000122070312,561.0999755859375,512.8499755859375,521.0,9655457,2022-01-17
2022-01-24,497.8615417480469,512.2000122070312,536.0,475.0,534.0,4925181,2022-01-24
2022-01-31,513.899658203125,528.7000122070312,548.5,502.20001220703125,518.5999755859375,4658870,2022-01-31
2022-02-07,478.0812072753906,491.8500061035156,541.7000122070312,491.0,527.7999877929688,3649396,2022-02-07
2022-02-14,457.86346435546875,471.04998779296875,493.0,451.3500061035156,481.0,1994634,2022-02-14
2022-02-21,448.2406005859375,461.1499938964844,470.79998779296875,430.0,470.79998779296875,2427605,2022-02-21
2022-02-28,411.9361877441406,423.79998779296875,462.20001220703125,421.95001220703125,458.79998779296875,1980373,2022-02-28
2022-03-07,452.4688415527344,465.5,473.6000061035156,400.1000061035156,416.29998779296875,3021682,2022-03-07
2022-03-14,449.1153869628906,462.04998779296875,472.29998779296875,445.25,468.04998779296875,1630350,2022-03-14
2022-03-21,434.2437438964844,446.75,467.25,445.04998779296875,465.95001220703125,1291261,2022-03-21
2022-03-28,437.15972900390625,449.75,458.8500061035156,435.0,451.1000061035156,2661061,2022-03-28
2022-04-04,439.68695068359375,452.3500061035156,463.95001220703125,440.3500061035156,453.29998779296875,2655981,2022-04-04
2022-04-11,501.11773681640625,515.5499877929688,518.2999877929688,450.8999938964844,452.8999938964844,6463449,2022-04-11
2022-04-18,495.23712158203125,509.5,540.6500244140625,500.54998779296875,515.0,5889677,2022-04-18
2022-04-25,513.3650512695312,528.1500244140625,543.9000244140625,480.29998779296875,507.5,4693388,2022-04-25
2022-05-02,499.2709655761719,513.6500244140625,585.8499755859375,498.0,527.7999877929688,10952376,2022-05-02
2022-05-09,457.6690673828125,470.8500061035156,521.9000244140625,462.0,507.3999938964844,3728816,2022-05-09
2022-05-16,506.4151611328125,521.0,543.0,469.5,471.8999938964844,3278157,2022-05-16
2022-05-23,351.2344055175781,361.3500061035156,532.6500244140625,345.29998779296875,525.0,13115013,2022-05-23
2022-05-30,368.1959228515625,378.79998779296875,399.3999938964844,362.70001220703125,368.79998779296875,2545057,2022-05-30
2022-06-06,365.9117431640625,376.45001220703125,388.20001220703125,371.1000061035156,379.0,991246,2022-06-06
2022-06-13,314.5411682128906,323.6000061035156,369.8999938964844,316.45001220703125,369.8999938964844,2266322,2022-06-13
2022-06-20,315.2215576171875,324.29998779296875,329.8500061035156,300.54998779296875,324.3999938964844,807244,2022-06-20
2022-06-27,338.7441101074219,348.5,364.5,327.3999938964844,329.95001220703125,1663929,2022-06-27
2022-07-04,337.91790771484375,347.6499938964844,361.3999938964844,334.0,349.8999938964844,1417104,2022-07-04
2022-07-11,332.08587646484375,341.6499938964844,358.0,339.1000061035156,347.45001220703125,614270,2022-07-11
2022-07-18,338.8413391113281,348.6000061035156,378.0,343.1499938964844,345.0,2017581,2022-07-18
2022-07-25,361.0030517578125,371.3999938964844,375.0,350.0,351.20001220703125,1334793,2022-07-25
2022-08-01,360.8572692871094,371.25,386.70001220703125,362.5,374.95001220703125,1183231,2022-08-01
2022-08-08,319.4012145996094,328.6000061035156,373.29998779296875,323.1499938964844,371.45001220703125,1911022,2022-08-08
2022-08-15,332.2924499511719,339.1000061035156,345.3500061035156,319.04998779296875,328.6000061035156,1245853,2022-08-15
2022-08-22,326.95184326171875,333.6499938964844,343.0,328.75,339.0,755173,2022-08-22
2022-08-29,329.74462890625,336.5,349.3500061035156,325.6499938964844,330.0,1437276,2022-08-29
2022-09-05,345.4234619140625,352.5,358.79998779296875,335.0,335.0,1366482,2022-09-05
2022-09-12,338.7109680175781,345.6499938964844,364.0,344.0,354.70001220703125,1618578,2022-09-12
2022-09-19,331.0185546875,337.79998779296875,356.3999938964844,336.0,342.04998779296875,1124430,2022-09-19
2022-09-26,316.31964111328125,322.79998779296875,336.0,320.1499938964844,334.3999938964844,750298,2022-09-26
2022-10-03,314.1638488769531,320.6000061035156,327.0,316.0,322.79998779296875,847495,2022-10-03
2022-10-10,304.1686096191406,310.3999938964844,319.25,306.29998779296875,318.0,506072,2022-10-10
2022-10-17,292.60552978515625,298.6000061035156,313.70001220703125,297.20001220703125,311.3999938964844,588251,2022-10-17
2022-10-24,294.85931396484375,300.8999938964844,305.29998779296875,299.0,301.04998779296875,340666,2022-10-24
2022-10-31,305.09954833984375,311.3500061035156,324.0,301.25,303.6499938964844,907141,2022-10-31
2022-11-07,302.6497497558594,308.8500061035156,318.45001220703125,307.0,314.70001220703125,410054,2022-11-07
2022-11-14,282.9042663574219,288.70001220703125,304.8999938964844,285.5,303.1000061035156,894926,2022-11-14
2022-11-21,286.4809875488281,292.3500061035156,295.3999938964844,282.6000061035156,286.04998779296875,595959,2022-11-21
2022-11-28,305.0015563964844,311.25,315.0,290.04998779296875,292.3500061035156,1006407,2022-11-28
2022-12-05,295.1533203125,301.20001220703125,318.0,299.1000061035156,312.20001220703125,749678,2022-12-05
2022-12-12,289.5677490234375,295.5,306.8500061035156,295.0,302.3500061035156,458268,2022-12-12
2022-12-19,260.16998291015625,265.5,299.0,263.6000061035156,296.04998779296875,494110,2022-12-19
2022-12-26,275.65277099609375,281.29998779296875,288.0,266.8999938964844,274.95001220703125,477277,2022-12-26
2023-01-02,277.9066162109375,283.6000061035156,288.0,274.79998779296875,282.95001220703125,328261,2023-01-02
2023-01-09,272.9580078125,278.54998779296875,288.04998779296875,275.0,285.79998779296875,278021,2023-01-09
2023-01-16,276.4857482910156,282.1499938964844,286.8999938964844,273.0,281.0,374428,2023-01-16
2023-01-23,261.4438781738281,266.79998779296875,285.0,263.70001220703125,283.0,231368,2023-01-23
2023-01-30,256.2502746582031,261.5,275.6499938964844,260.0,266.79998779296875,319126,2023-01-30
2023-02-06,247.1859893798828,252.25,268.5,251.0,262.95001220703125,413198,2023-02-06
2023-02-13,225.5296630859375,230.14999389648438,245.75,228.39999389648438,238.14999389648438,893901,2023-02-13
2023-02-20,210.5368194580078,214.85000610351562,231.25,213.39999389648438,231.25,712682,2023-02-20
2023-02-27,230.9192352294922,235.64999389648438,243.0,201.89999389648438,214.85000610351562,6358462,2023-02-27
2023-03-06,227.0485382080078,231.6999969482422,243.39999389648438,228.5500030517578,237.39999389648438,1244242,2023-03-06
2023-03-13,208.7239532470703,213.0,232.64999389648438,211.39999389648438,231.6999969482422,855369,2023-03-13
2023-03-20,205.04922485351562,209.25,227.14999389648438,208.0,215.0,1588881,2023-03-20
2023-03-27,200.1496124267578,204.25,213.14999389648438,197.1999969482422,209.25,1179942,2023-03-27
2023-04-03,216.51434326171875,220.9499969482422,224.5,206.5500030517578,206.6999969482422,769660,2023-04-03
2023-04-10,219.5521240234375,224.0500030517578,227.85000610351562,217.4499969482422,222.8000030517578,481302,2023-04-10
2023-04-17,235.57388305664062,240.39999389648438,258.8999938964844,215.64999389648438,224.0,4188960,2023-04-17
2023-04-24,237.92572021484375,242.8000030517578,247.9499969482422,238.1999969482422,241.0,623380,2023-04-24
2023-05-01,240.8164825439453,245.75,254.85000610351562,242.4499969482422,242.8000030517578,790077,2023-05-01
2023-05-08,247.6759490966797,252.75,266.79998779296875,246.39999389648438,246.8000030517578,1358743,2023-05-08
2023-05-15,245.61810302734375,250.64999389648438,259.8500061035156,247.60000610351562,252.5,530856,2023-05-15
2023-05-22,243.65826416015625,248.64999389648438,259.0,240.5,250.75,858161,2023-05-22
2023-05-29,254.87841796875,260.1000061035156,270.6499938964844,246.3000030517578,250.0,1102609,2023-05-29
2023-06-05,260.5619812011719,265.8999938964844,275.8500061035156,259.20001220703125,262.1000061035156,796843,2023-06-05
2023-06-12,265.21661376953125,270.6499938964844,276.70001220703125,260.04998779296875,267.1000061035156,1008218,2023-06-12
2023-06-19,254.68240356445312,259.8999938964844,274.8999938964844,259.0,271.0,760326,2023-06-19
2023-06-26,263.8937072753906,269.29998779296875,274.25,255.0,260.25,584651,2023-06-26
2023-07-03,262.1298522949219,267.5,279.95001220703125,266.45001220703125,271.20001220703125,938253,2023-07-03
2023-07-10,261.2478942871094,266.6000061035156,278.8999938964844,263.70001220703125,268.8999938964844,821493,2023-07-10
2023-07-17,261.83587646484375,267.20001220703125,275.0,265.95001220703125,267.54998779296875,487369,2023-07-17
2023-07-24,287.4609069824219,293.3500061035156,304.45001220703125,265.70001220703125,267.20001220703125,5131962,2023-07-24
2023-07-31,285.8440246582031,291.70001220703125,308.6499938964844,282.3500061035156,294.95001220703125,1479521,2023-07-31
2023-08-07,279.3869323730469,282.25,302.25,280.29998779296875,291.79998779296875,1313718,2023-08-07
2023-08-14,255.92733764648438,258.54998779296875,272.75,257.29998779296875,258.1000061035156,1368706,2023-08-14
2023-08-21,266.12286376953125,268.8500061035156,273.0,258.04998779296875,260.0,1042840,2023-08-21
2023-08-28,262.9058532714844,265.6000061035156,271.5,261.6499938964844,269.6000061035156,796327,2023-08-28
2023-09-04,282.1090393066406,285.0,291.0,265.54998779296875,267.0,2488174,2023-09-04
2023-09-11,269.8348388671875,272.6000061035156,287.70001220703125,262.6000061035156,286.70001220703125,981364,2023-09-11
2023-09-18,257.11517333984375,259.75,275.0,258.8999938964844,272.0,429974,2023-09-18
2023-09-25,257.3626403808594,260.0,266.5,255.10000610351562,260.95001220703125,515659,2023-09-25
2023-10-02,268.2015686035156,270.95001220703125,275.29998779296875,255.10000610351562,260.0,1098330,2023-10-02
2023-10-09,261.66851806640625,264.3500061035156,268.8999938964844,261.20001220703125,268.8999938964844,449819,2023-10-09
2023-10-16,256.1748046875,258.79998779296875,266.0,257.6000061035156,264.0,406958,2023-10-16
2023-10-23,240.48558044433594,242.9499969482422,259.5,233.9499969482422,258.79998779296875,448315,2023-10-23
2023-10-30,247.1671142578125,249.6999969482422,253.0,240.3000030517578,242.6999969482422,315132,2023-10-30
2023-11-06,261.56951904296875,264.25,275.0,251.9499969482422,251.9499969482422,1355656,2023-11-06
2023-11-13,264.0936584472656,266.79998779296875,277.70001220703125,263.5,268.0,690635,2023-11-13
2023-11-20,270.7257080078125,273.5,282.79998779296875,262.0,267.0,1319102,2023-11-20
2023-11-27,264.7370910644531,267.45001220703125,276.20001220703125,265.1499938964844,273.5,510678,2023-11-27
2023-12-04,274.5366516113281,277.3500061035156,280.95001220703125,268.1499938964844,271.0,1687488,2023-12-04
2023-12-11,265.3804931640625,268.1000061035156,284.1000061035156,267.3500061035156,279.3500061035156,1202766,2023-12-11
2023-12-18,262.46038818359375,265.1499938964844,278.20001220703125,258.1000061035156,268.0,1299592,2023-12-18
2023-12-25,265.7269287109375,268.45001220703125,278.6499938964844,264.5,265.1499938964844,936720,2023-12-25
2024-01-01,269.43890380859375,272.20001220703125,280.3999938964844,268.79998779296875,269.29998779296875,1462143,2024-01-01
2024-01-08,268.7459716796875,271.5,275.1000061035156,266.70001220703125,272.20001220703125,794709,2024-01-08
2024-01-15,262.9058532714844,265.6000061035156,278.3999938964844,260.04998779296875,272.0,1266483,2024-01-15
2024-01-22,265.4794616699219,268.20001220703125,274.95001220703125,262.29998779296875,265.6000061035156,384775,2024-01-22
2024-01-29,275.3780212402344,278.20001220703125,289.8999938964844,265.0,268.3999938964844,2538095,2024-01-29
2024-02-05,282.6534423828125,285.54998779296875,304.0,279.0,279.29998779296875,3878412,2024-02-05
2024-02-12,279.8323974609375,282.70001220703125,293.8500061035156,265.20001220703125,287.0,1402524,2024-02-12
2024-02-19,275.0810546875,277.8999938964844,304.0,277.45001220703125,284.8500061035156,2621217,2024-02-19
2024-02-26,271.517578125,274.29998779296875,287.95001220703125,271.29998779296875,278.95001220703125,1051916,2024-02-26
2024-03-04,264.4400939941406,267.1499938964844,277.95001220703125,261.0,274.29998779296875,951528,2024-03-04
2024-03-11,242.36631774902344,244.85000610351562,267.8999938964844,235.89999389648438,267.29998779296875,917393,2024-03-11
2024-03-18,242.36631774902344,244.85000610351562,254.5,239.89999389648438,244.85000610351562,933565,2024-03-18
2024-03-25,236.32818603515625,238.75,248.0500030517578,234.0,244.85000610351562,1264745,2024-03-25
2024-04-01,257.90704345703125,260.54998779296875,267.6499938964844,239.64999389648438,239.6999969482422,972850,2024-04-01
2024-04-08,257.5111083984375,260.1499938964844,263.25,253.3000030517578,261.8500061035156,570856,2024-04-08
2024-04-15,258.7979431152344,261.45001220703125,274.95001220703125,253.25,258.0,548682,2024-04-15
2024-04-22,268.9934387207031,271.75,279.04998779296875,260.6499938964844,262.20001220703125,1678966,2024-04-22
2024-04-29,267.5086669921875,270.25,279.8999938964844,265.20001220703125,272.8999938964844,915551,2024-04-29
2024-05-06,252.71031188964844,255.3000030517578,271.6499938964844,253.25,271.6499938964844,405575,2024-05-06
2024-05-13,265.08349609375,267.79998779296875,268.75,251.0500030517578,254.64999389648438,661783,2024-05-13
2024-05-20,257.1646423339844,259.79998779296875,270.75,258.1000061035156,263.5,851167,2024-05-20
2024-05-27,243.6036376953125,246.10000610351562,260.79998779296875,243.0,260.79998779296875,719713,2024-05-27
2024-06-03,247.3155975341797,249.85000610351562,252.0,226.85000610351562,251.0,939288,2024-06-03
2024-06-10,268.06298828125,270.80999755859375,275.239990234375,251.14999389648438,251.14999389648438,1533128,2024-06-10
2024-06-17,276.3975830078125,279.2300109863281,290.0,262.1700134277344,270.80999755859375,3240462,2024-06-17
2024-06-24,276.75390625,279.5899963378906,294.5,278.0,280.70001220703125,2001374,2024-06-24
2024-07-01,281.0697021484375,283.95001220703125,290.95001220703125,279.8999938964844,280.70001220703125,1048799,2024-07-01
2024-07-08,276.516357421875,279.3500061035156,293.8999938964844,274.0,285.3999938964844,1320434,2024-07-08
2024-07-15,271.3196105957031,274.1000061035156,298.3999938964844,273.0,280.70001220703125,2042003,2024-07-15
2024-07-22,282.6039733886719,285.5,290.3999938964844,265.25,270.1000061035156,903206,2024-07-22
2024-07-29,309.7260437011719,312.8999938964844,330.8999938964844,287.04998779296875,288.8999938964844,11070058,2024-07-29
2024-08-05,305.1726989746094,308.29998779296875,329.8999938964844,298.0,305.0,3367987,2024-08-05
2024-08-12,299.530517578125,302.6000061035156,311.6499938964844,288.04998779296875,306.25,1467450,2024-08-12
2024-08-19,349.1223449707031,352.70001220703125,362.0,304.3500061035156,304.3500061035156,7980644,2024-08-19
2024-08-26,326.9000549316406,330.25,355.45001220703125,319.95001220703125,354.0,2046011,2024-08-26
2024-09-02,310.36944580078125,313.54998779296875,331.95001220703125,311.6000061035156,331.8999938964844,1293646,2024-09-02
2024-09-09,319.27813720703125,322.54998779296875,339.6000061035156,305.04998779296875,311.0,2680686,2024-09-09
2024-09-16,298.3426818847656,301.3999938964844,326.70001220703125,289.95001220703125,323.8500061035156,1401764,2024-09-16
2024-09-23,297.1000061035156,297.1000061035156,308.25,290.75,307.0,652347,2024-09-23
2024-09-30,286.0,286.0,299.5,276.29998779296875,295.0,1138097,2024-09-30
2024-10-07,287.3500061035156,287.3500061035156,293.3999938964844,270.0,287.45001220703125,693451,2024-10-07
2024-10-14,279.70001220703125,279.70001220703125,291.1499938964844,273.75,288.0,454616,2024-10-14
2024-10-21,253.1999969482422,253.1999969482422,279.95001220703125,250.0,279.70001220703125,652984,2024-10-21
2024-10-28,261.8999938964844,261.8999938964844,264.5,246.75,254.1999969482422,510045,2024-10-28
2024-11-04,274.25,274.25,282.95001220703125,256.0,262.5,614607,2024-11-04
2024-11-11,243.75,243.75,270.0,240.0,270.0,510914,2024-11-11
2024-11-18,242.10000610351562,242.10000610351562,247.8000030517578,238.0500030517578,244.0,305577,2024-11-18
2024-11-25,258.8500061035156,258.8500061035156,263.95001220703125,243.39999389648438,245.0,466303,2024-11-25
2024-12-02,262.75,262.75,269.45001220703125,257.54998779296875,259.6000061035156,729141,2024-12-02
2024-12-09,270.54998779296875,270.54998779296875,284.0,262.6499938964844,264.1000061035156,1264192,2024-12-09
2024-12-16,256.45001220703125,256.45001220703125,291.79998779296875,254.39999389648438,272.6000061035156,1123674,2024-12-16
2024-12-23,252.4499969482422,252.4499969482422,258.79998779296875,244.9499969482422,258.1000061035156,321571,2024-12-23
2024-12-30,255.8800048828125,255.8800048828125,259.75,245.3000030517578,250.10000610351562,361598,2024-12-30
2025-01-06,237.58999633789062,237.58999633789062,259.25,235.0,256.8800048828125,446311,2025-01-06
2025-01-13,234.89999389648438,234.89999389648438,238.10000610351562,222.6199951171875,236.8000030517578,443135,2025-01-13
2025-01-20,231.1300048828125,231.1300048828125,240.83999633789062,224.25,235.0,446858,2025-01-20
2025-01-27,229.89999389648438,229.89999389648438,231.11000061035156,211.0,230.0,534295,2025-01-27
2025-02-03,229.6199951171875,229.6199951171875,238.0500030517578,224.4499969482422,230.0,331217,2025-02-03
2025-02-10,210.2100067138672,210.2100067138672,229.00999450683594,207.0399932861328,227.5,437384,2025-02-10
2025-02-17,205.52999877929688,205.52999877929688,214.38999938964844,201.6300048828125,207.0,528838,2025-02-17
2025-02-24,190.6300048828125,190.6300048828125,208.5,187.11000061035156,205.89999389648438,497840,2025-02-24
2025-03-03,197.35000610351562,197.35000610351562,199.66000366210938,180.3000030517578,192.85000610351562,736877,2025-03-03
2025-03-10,178.92999267578125,178.92999267578125,199.89999389648438,178.00999450683594,199.0,583690,2025-03-10
2025-03-17,193.50999450683594,193.50999450683594,197.97999572753906,173.5500030517578,180.0,928456,2025-03-17
2025-03-24,178.5800018310547,178.5800018310547,196.88999938964844,176.3000030517578,195.0,1232518,2025-03-24
2025-03-31,188.5500030517578,188.5500030517578,192.99000549316406,178.0,178.5800018310547,704399,2025-03-31
2025-04-07,184.22999572753906,184.22999572753906,186.99000549316406,174.8000030517578,180.1999969482422,358320,2025-04-07
2025-04-14,193.05999755859375,193.05999755859375,196.75,184.22999572753906,184.22999572753906,328195,2025-04-14
2025-04-21,192.16000366210938,192.16000366210938,205.2899932861328,191.1999969482422,193.1999969482422,793112,2025-04-21
2025-04-28,192.10000610351562,192.10000610351562,199.5,190.36000061035156,191.89999389648438,342725,2025-04-28
2025-05-05,186.05999755859375,186.05999755859375,196.67999267578125,184.19000244140625,193.83999633789062,540215,2025-05-05
2025-05-12,209.91000366210938,209.91000366210938,212.1999969482422,189.8000030517578,189.8000030517578,756524,2025-05-12
2025-05-19,218.3300018310547,218.3300018310547,226.36000061035156,203.44000244140625,211.1999969482422,1363285,2025-05-19
2025-05-26,212.4199981689453,212.4199981689453,218.66000366210938,210.5,216.44000244140625,451552,2025-05-26
2025-06-02,209.02000427246094,209.02000427246094,214.6999969482422,206.24000549316406,212.10000610351562,444433,2025-06-02
2025-06-09,211.41000366210938,211.41000366210938,224.89999389648438,209.61000061035156,209.8800048828125,890613,2025-06-09
2025-06-16,205.1999969482422,205.1999969482422,217.5500030517578,203.67999267578125,211.0,439119,2025-06-16
2025-06-23,215.5399932861328,215.5399932861328,219.0399932861328,202.1999969482422,202.1999969482422,513299,2025-06-23
2025-06-30,217.91000366210938,217.91000366210938,222.77999877929688,214.2100067138672,216.0,495187,2025-06-30
2025-07-07,214.52999877929688,214.52999877929688,227.5,213.58999633789062,218.0,1061084,2025-07-07
2025-07-14,229.72000122070312,229.72000122070312,230.64999389648438,214.0,216.0,1646912,2025-07-14
