Date,Adj Close_HUHTAMAKI.NS,Close_HUHTAMAKI.NS,High_HUHTAMAKI.NS,Low_HUHTAMAKI.NS,Open_HUHTAMAKI.NS,Volume_HUHTAMAKI.NS,Date
2021-03-01,271.3645935058594,285.0,294.8999938964844,273.0,289.5,1053808,2021-03-01
2021-03-08,264.65191650390625,277.95001220703125,290.95001220703125,275.04998779296875,290.95001220703125,266548,2021-03-08
2021-03-15,262.9379577636719,276.1499938964844,289.5,270.1499938964844,279.0,562857,2021-03-15
2021-03-22,264.6042785644531,277.8999938964844,292.6000061035156,274.54998779296875,277.6000061035156,274431,2021-03-22
2021-03-29,274.1258239746094,287.8999938964844,289.29998779296875,270.0,277.8999938964844,165565,2021-03-29
2021-04-05,264.3662109375,277.6499938964844,289.3999938964844,275.0,288.0,299886,2021-04-05
2021-04-12,258.9865417480469,272.0,276.0,266.95001220703125,275.0,210340,2021-04-12
2021-04-19,256.7966003417969,269.70001220703125,276.0,266.20001220703125,269.0,145039,2021-04-19
2021-04-26,260.27197265625,273.3500061035156,287.0,269.54998779296875,279.0,316664,2021-04-26
2021-05-03,273.1260681152344,286.8500061035156,297.79998779296875,270.54998779296875,272.0,585029,2021-05-03
2021-05-10,257.1298522949219,270.04998779296875,294.0,269.0,288.5,529309,2021-05-10
2021-05-17,254.4162139892578,267.20001220703125,273.0,260.20001220703125,270.0,995985,2021-05-17
2021-05-24,261.843017578125,275.0,289.29998779296875,267.54998779296875,271.5,1058471,2021-05-24
2021-05-31,286.6943359375,301.1000061035156,309.70001220703125,276.0,280.0,2554266,2021-05-31
2021-06-07,272.8404235839844,286.54998779296875,305.0,285.0,304.95001220703125,778104,2021-06-07
2021-06-14,280.2487487792969,291.3500061035156,308.29998779296875,283.3500061035156,289.0,1998992,2021-06-14
2021-06-21,281.1625061035156,292.29998779296875,298.0,287.0,291.0,547638,2021-06-21
2021-06-28,286.1643981933594,297.5,306.0,291.20001220703125,295.0,670642,2021-06-28
2021-07-05,289.0500793457031,300.5,308.5,296.0,299.70001220703125,1170964,2021-07-05
2021-07-12,301.45855712890625,313.3999938964844,321.95001220703125,297.29998779296875,301.5,1881384,2021-07-12
2021-07-19,300.5928649902344,312.5,317.70001220703125,297.8999938964844,310.1000061035156,560551,2021-07-19
2021-07-26,290.0119934082031,301.5,316.0,292.29998779296875,315.70001220703125,445746,2021-07-26
2021-08-02,302.90142822265625,314.8999938964844,328.0,302.0,302.0,1692179,2021-08-02
2021-08-09,259.0870056152344,269.3500061035156,320.0,266.0,316.5,1224470,2021-08-09
2021-08-16,257.0189208984375,267.20001220703125,276.45001220703125,266.04998779296875,272.0,305313,2021-08-16
2021-08-23,252.69039916992188,262.70001220703125,273.0,260.54998779296875,267.29998779296875,207536,2021-08-23
2021-08-30,259.3275146484375,269.6000061035156,275.20001220703125,261.1000061035156,263.0,337647,2021-08-30
2021-09-06,253.07513427734375,263.1000061035156,272.8500061035156,262.04998779296875,272.8500061035156,212275,2021-09-06
2021-09-13,266.6379089355469,277.20001220703125,279.75,261.0,265.95001220703125,478326,2021-09-13
2021-09-20,258.3174743652344,268.54998779296875,278.75,264.20001220703125,278.75,260832,2021-09-20
2021-09-27,256.1051025390625,266.25,277.8500061035156,264.04998779296875,268.79998779296875,357706,2021-09-27
2021-10-04,256.3456115722656,266.5,272.79998779296875,264.95001220703125,268.0,367060,2021-10-04
2021-10-11,253.89276123046875,263.95001220703125,270.0,262.29998779296875,267.0,275558,2021-10-11
2021-10-18,249.756591796875,259.6499938964844,268.95001220703125,255.5500030517578,268.95001220703125,289515,2021-10-18
2021-10-25,228.11390686035156,237.14999389648438,252.0500030517578,234.6999969482422,249.9499969482422,483305,2021-10-25
2021-11-01,235.23196411132812,244.5500030517578,245.0500030517578,235.0,243.9499969482422,152186,2021-11-01
2021-11-08,235.760986328125,245.10000610351562,255.0,242.0500030517578,246.0,178206,2021-11-08
2021-11-15,227.15200805664062,236.14999389648438,254.0,235.0,252.0,149119,2021-11-15
2021-11-22,224.9396514892578,233.85000610351562,240.0,228.0,236.14999389648438,174634,2021-11-22
2021-11-29,218.25445556640625,226.89999389648438,236.1999969482422,220.0500030517578,229.0,277694,2021-11-29
2021-12-06,217.24449157714844,225.85000610351562,232.0,221.5,227.3000030517578,223722,2021-12-06
2021-12-13,206.56741333007812,214.75,229.9499969482422,211.0500030517578,229.9499969482422,410238,2021-12-13
2021-12-20,203.4412384033203,211.5,216.5,210.25,213.75,155633,2021-12-20
2021-12-27,218.97589111328125,227.64999389648438,234.4499969482422,206.0,212.3000030517578,412916,2021-12-27
2022-01-03,205.6055145263672,213.75,230.0,212.89999389648438,229.89999389648438,520330,2022-01-03
2022-01-10,216.18638610839844,224.75,227.0,211.3000030517578,214.5,552491,2022-01-10
2022-01-17,202.5755615234375,210.60000610351562,232.75,210.14999389648438,228.0,703542,2022-01-17
2022-01-24,195.79417419433594,203.5500030517578,211.8000030517578,195.10000610351562,210.60000610351562,353080,2022-01-24
2022-01-31,194.88035583496094,202.60000610351562,213.5,201.8000030517578,206.5,601001,2022-01-31
2022-02-07,187.7142333984375,195.14999389648438,204.64999389648438,193.64999389648438,203.0,457280,2022-02-07
2022-02-14,180.067138671875,187.1999969482422,195.0500030517578,183.5,195.0500030517578,712231,2022-02-14
2022-02-21,164.0996551513672,170.60000610351562,187.1999969482422,150.8000030517578,187.1999969482422,457845,2022-02-21
2022-02-28,158.61683654785156,164.89999389648438,181.75,162.0500030517578,172.0,607570,2022-02-28
2022-03-07,151.83547973632812,157.85000610351562,165.0500030517578,152.85000610351562,165.0,846265,2022-03-07
2022-03-14,158.52064514160156,164.8000030517578,173.0,151.0,160.0,2855120,2022-03-14
2022-03-21,148.13217163085938,154.0,170.0,153.0,166.0,1106626,2022-03-21
2022-03-28,155.4425811767578,161.60000610351562,165.0,148.39999389648438,154.1999969482422,1091642,2022-03-28
2022-04-04,167.08152770996094,173.6999969482422,178.75,161.39999389648438,161.39999389648438,778709,2022-04-04
2022-04-11,175.88290405273438,182.85000610351562,191.85000610351562,166.0,175.0,1641448,2022-04-11
2022-04-18,174.5843505859375,181.5,187.0,176.25,181.0,875605,2022-04-18
2022-04-25,191.27960205078125,197.75,208.35000610351562,170.0,179.0,2896453,2022-04-25
2022-05-02,175.7547607421875,181.6999969482422,204.39999389648438,176.0500030517578,197.75,841902,2022-05-02
2022-05-09,172.46600341796875,178.3000030517578,184.85000610351562,174.25,178.5500030517578,688636,2022-05-09
2022-05-16,172.51437377929688,178.35000610351562,183.9499969482422,173.10000610351562,178.1999969482422,249410,2022-05-16
2022-05-23,159.89137268066406,165.3000030517578,180.9499969482422,160.60000610351562,180.9499969482422,298408,2022-05-23
2022-05-30,167.19435119628906,172.85000610351562,177.75,164.8000030517578,164.8000030517578,369157,2022-05-30
2022-06-06,160.2782745361328,165.6999969482422,174.0,165.0500030517578,173.6999969482422,156575,2022-06-06
2022-06-13,153.70077514648438,158.89999389648438,166.0,156.0,163.10000610351562,173558,2022-06-13
2022-06-20,157.37644958496094,162.6999969482422,164.1999969482422,152.39999389648438,159.5,125894,2022-06-20
2022-06-27,163.32521057128906,168.85000610351562,171.5500030517578,162.89999389648438,165.0500030517578,234063,2022-06-27
2022-07-04,166.1303253173828,171.75,176.0,166.5500030517578,168.5,210102,2022-07-04
2022-07-11,167.5328826904297,173.1999969482422,178.75,169.85000610351562,170.0,170333,2022-07-11
2022-07-18,183.1544647216797,189.35000610351562,190.0,171.9499969482422,175.75,781786,2022-07-18
2022-07-25,189.15158081054688,195.5500030517578,207.10000610351562,182.0,189.75,1982170,2022-07-25
2022-08-01,186.39483642578125,192.6999969482422,203.0,191.0,194.10000610351562,562583,2022-08-01
2022-08-08,181.84861755371094,188.0,196.39999389648438,186.9499969482422,192.0,408651,2022-08-08
2022-08-15,180.0107879638672,186.10000610351562,192.39999389648438,185.0,188.0,536820,2022-08-15
2022-08-22,182.76754760742188,188.9499969482422,196.35000610351562,183.39999389648438,187.9499969482422,649774,2022-08-22
2022-08-29,194.90689086914062,201.5,203.39999389648438,184.10000610351562,184.9499969482422,1149527,2022-08-29
2022-09-05,207.43316650390625,214.4499969482422,218.6999969482422,200.5,204.60000610351562,1983447,2022-09-05
2022-09-12,201.29095458984375,208.10000610351562,223.60000610351562,207.0,215.89999389648438,935042,2022-09-12
2022-09-19,201.0974884033203,207.89999389648438,213.89999389648438,204.89999389648438,208.0,447519,2022-09-19
2022-09-26,211.64085388183594,218.8000030517578,220.8000030517578,197.9499969482422,207.0,811157,2022-09-26
2022-10-03,221.12017822265625,228.60000610351562,236.89999389648438,216.5,217.9499969482422,1038455,2022-10-03
2022-10-10,221.6038360595703,229.10000610351562,234.39999389648438,223.3000030517578,228.60000610351562,447178,2022-10-10
2022-10-17,218.75035095214844,226.14999389648438,235.5,225.5,227.89999389648438,366962,2022-10-17
2022-10-24,213.09178161621094,220.3000030517578,228.89999389648438,217.0,228.89999389648438,266973,2022-10-24
2022-10-31,211.5924835205078,218.75,226.0,213.5500030517578,222.4499969482422,341701,2022-10-31
2022-11-07,212.12448120117188,219.3000030517578,228.0,217.60000610351562,221.89999389648438,327315,2022-11-07
2022-11-14,184.1700897216797,190.39999389648438,209.9499969482422,189.5,208.0,1206646,2022-11-14
2022-11-21,180.20425415039062,186.3000030517578,191.35000610351562,184.14999389648438,190.0,287848,2022-11-21
2022-11-28,188.66793823242188,195.0500030517578,198.0,181.60000610351562,186.35000610351562,453634,2022-11-28
2022-12-05,183.78318786621094,190.0,203.5500030517578,186.85000610351562,195.0500030517578,295828,2022-12-05
2022-12-12,191.182861328125,197.64999389648438,205.3000030517578,187.8000030517578,188.10000610351562,607158,2022-12-12
2022-12-19,189.49012756347656,195.89999389648438,224.9499969482422,187.64999389648438,195.60000610351562,2294932,2022-12-19
2022-12-26,192.82725524902344,199.35000610351562,208.4499969482422,195.35000610351562,198.89999389648438,452647,2022-12-26
2023-01-02,193.40762329101562,199.9499969482422,207.0,197.5500030517578,199.89999389648438,225922,2023-01-02
2023-01-09,189.87704467773438,196.3000030517578,206.1999969482422,194.75,200.0500030517578,467905,2023-01-09
2023-01-16,190.79595947265625,197.25,201.8000030517578,194.89999389648438,195.0,180323,2023-01-16
2023-01-23,188.5712127685547,194.9499969482422,199.9499969482422,190.9499969482422,195.0500030517578,147177,2023-01-23
2023-01-30,190.26394653320312,196.6999969482422,199.39999389648438,192.0500030517578,196.85000610351562,138124,2023-01-30
2023-02-06,200.32366943359375,207.10000610351562,214.6999969482422,195.8000030517578,197.5,1021812,2023-02-06
2023-02-13,192.44033813476562,198.9499969482422,209.1999969482422,197.35000610351562,208.5,307447,2023-02-13
2023-02-20,195.29380798339844,201.89999389648438,211.4499969482422,195.3000030517578,197.6999969482422,399864,2023-02-20
2023-02-27,195.00363159179688,201.60000610351562,203.5,195.25,202.0,164186,2023-02-27
2023-03-06,192.4886932373047,199.0,205.0,195.60000610351562,199.60000610351562,133200,2023-03-06
2023-03-13,188.1359405517578,194.5,199.0,190.0500030517578,199.0,203809,2023-03-13
2023-03-20,187.6039276123047,193.9499969482422,201.0,190.5,197.6999969482422,192176,2023-03-20
2023-03-27,183.29953002929688,189.5,194.85000610351562,187.5,194.0,211427,2023-03-27
2023-04-03,194.81016540527344,201.39999389648438,207.0500030517578,189.0,190.0,196843,2023-04-03
2023-04-10,204.14442443847656,211.0500030517578,212.14999389648438,198.14999389648438,203.35000610351562,303192,2023-04-10
2023-04-17,212.84994506835938,220.0500030517578,229.0,208.89999389648438,210.5500030517578,802195,2023-04-17
2023-04-24,222.69387817382812,228.14999389648438,239.89999389648438,216.25,219.5,1478867,2023-04-24
2023-05-01,219.71682739257812,225.10000610351562,228.14999389648438,221.10000610351562,228.14999389648438,312579,2023-05-01
2023-05-08,226.40301513671875,231.9499969482422,235.0,225.0,225.10000610351562,417191,2023-05-08
2023-05-15,257.6865539550781,264.0,272.5,229.0,232.0,2993437,2023-05-15
2023-05-22,256.85687255859375,263.1499938964844,269.8999938964844,248.35000610351562,264.6000061035156,852197,2023-05-22
2023-05-29,280.8685607910156,287.75,298.0,260.29998779296875,262.0,973540,2023-05-29
2023-06-05,255.4415740966797,261.70001220703125,290.54998779296875,261.3500061035156,290.0,606777,2023-06-05
2023-06-12,278.2331237792969,285.04998779296875,286.5,260.20001220703125,262.20001220703125,900338,2023-06-12
2023-06-19,266.37371826171875,272.8999938964844,290.0,271.3500061035156,286.0,535100,2023-06-19
2023-06-26,266.5689392089844,273.1000061035156,281.70001220703125,272.0,272.8999938964844,197530,2023-06-26
2023-07-03,271.35174560546875,278.0,283.04998779296875,268.20001220703125,272.25,258494,2023-07-03
2023-07-10,286.9690856933594,294.0,297.95001220703125,277.0,278.0,832973,2023-07-10
2023-07-17,259.58990478515625,265.95001220703125,297.0,259.1000061035156,294.0,1948512,2023-07-17
2023-07-24,254.66067504882812,260.8999938964844,268.0,257.8999938964844,265.0,356166,2023-07-24
2023-07-31,245.43667602539062,251.4499969482422,265.70001220703125,248.3000030517578,261.8999938964844,373819,2023-07-31
2023-08-07,243.19166564941406,249.14999389648438,254.35000610351562,246.0500030517578,250.25,332740,2023-08-07
2023-08-14,244.99742126464844,251.0,261.8999938964844,244.10000610351562,246.60000610351562,273294,2023-08-14
2023-08-21,244.70460510253906,250.6999969482422,262.04998779296875,247.9499969482422,253.5,291970,2023-08-21
2023-08-28,253.245361328125,259.45001220703125,269.04998779296875,248.1999969482422,251.25,559309,2023-08-28
2023-09-04,265.29998779296875,271.79998779296875,280.70001220703125,256.6000061035156,259.45001220703125,688131,2023-09-04
2023-09-11,256.7592468261719,263.04998779296875,277.20001220703125,256.0,275.95001220703125,393790,2023-09-11
2023-09-18,244.89981079101562,250.89999389648438,263.1499938964844,249.60000610351562,263.1499938964844,173687,2023-09-18
2023-09-25,251.09796142578125,257.25,259.5,248.0500030517578,251.14999389648438,274933,2023-09-25
2023-10-02,252.6597137451172,258.8500061035156,262.0,251.0500030517578,257.25,144453,2023-10-02
2023-10-09,258.1745910644531,264.5,267.75,251.35000610351562,251.35000610351562,291045,2023-10-09
2023-10-16,285.9930114746094,293.0,323.6499938964844,263.79998779296875,265.0,6827993,2023-10-16
2023-10-23,286.1882629394531,293.20001220703125,304.5,269.6499938964844,292.04998779296875,1234824,2023-10-23
2023-10-30,272.7670593261719,279.45001220703125,297.3500061035156,270.79998779296875,294.95001220703125,755811,2023-10-30
2023-11-06,292.09356689453125,299.25,309.95001220703125,275.6000061035156,276.1499938964844,1936852,2023-11-06
2023-11-13,301.3663635253906,308.75,316.95001220703125,298.3500061035156,307.0,897525,2023-11-13
2023-11-20,303.7577819824219,311.20001220703125,319.70001220703125,305.04998779296875,312.04998779296875,728814,2023-11-20
2023-11-27,292.6304016113281,299.79998779296875,314.25,298.0,311.20001220703125,482595,2023-11-27
2023-12-04,284.67529296875,291.6499938964844,304.25,289.54998779296875,302.8999938964844,501503,2023-12-04
2023-12-11,285.7001953125,292.70001220703125,298.8999938964844,290.0,293.0,237893,2023-12-11
2023-12-18,280.9661560058594,287.8500061035156,299.75,281.29998779296875,295.8999938964844,567532,2023-12-18
2023-12-25,280.03887939453125,286.8999938964844,289.6000061035156,283.75,287.8500061035156,368204,2023-12-25
2024-01-01,300.0486145019531,307.3999938964844,315.0,290.04998779296875,291.0,909124,2024-01-01
2024-01-08,321.8153381347656,329.70001220703125,336.0,304.1499938964844,310.0,2296785,2024-01-08
2024-01-15,321.4249267578125,329.29998779296875,355.0,323.0,329.70001220703125,1268302,2024-01-15
2024-01-22,326.3053283691406,334.29998779296875,342.6000061035156,324.25,329.29998779296875,469307,2024-01-22
2024-01-29,320.0096130371094,327.8500061035156,345.0,318.04998779296875,337.54998779296875,735542,2024-01-29
2024-02-05,336.4078063964844,344.6499938964844,371.0,328.25,331.0,2825891,2024-02-05
2024-02-12,330.8929443359375,339.0,364.0,319.6000061035156,351.8500061035156,2110576,2024-02-12
2024-02-19,341.3858642578125,349.75,356.95001220703125,339.0,341.8999938964844,1066368,2024-02-19
2024-02-26,329.1360168457031,337.20001220703125,362.0,331.54998779296875,352.1000061035156,741405,2024-02-26
2024-03-04,320.5464172363281,328.3999938964844,349.6499938964844,326.70001220703125,342.95001220703125,517405,2024-03-04
2024-03-11,305.8075256347656,313.29998779296875,332.0,288.54998779296875,328.3999938964844,706084,2024-03-11
2024-03-18,301.4639587402344,308.8500061035156,318.5,303.04998779296875,312.5,313583,2024-03-18
2024-03-25,291.9959411621094,299.1499938964844,310.0,296.1000061035156,308.8500061035156,326928,2024-03-25
2024-04-01,317.8621826171875,325.6499938964844,331.3999938964844,302.6499938964844,302.6499938964844,367903,2024-04-01
2024-04-08,324.3043518066406,332.25,336.45001220703125,324.25,328.6000061035156,286903,2024-04-08
2024-04-15,321.8153381347656,329.70001220703125,337.0,316.70001220703125,322.20001220703125,342004,2024-04-15
2024-04-22,300.4879150390625,307.8500061035156,356.3999938964844,306.79998779296875,333.1499938964844,2430421,2024-04-22
2024-04-29,300.135498046875,303.04998779296875,313.95001220703125,301.1000061035156,308.0,543229,2024-04-29
2024-05-06,294.1932067871094,297.04998779296875,307.45001220703125,294.6499938964844,307.0,381855,2024-05-06
2024-05-13,300.729736328125,303.6499938964844,307.8999938964844,292.0,299.3999938964844,213856,2024-05-13
2024-05-20,307.51385498046875,310.5,311.0,300.04998779296875,304.6000061035156,352274,2024-05-20
2024-05-27,307.0186767578125,310.0,321.0,302.5,312.5,497139,2024-05-27
2024-06-03,323.9542236328125,327.1000061035156,331.79998779296875,261.6499938964844,313.04998779296875,904880,2024-06-03
2024-06-10,332.76861572265625,336.0,340.20001220703125,316.3999938964844,328.29998779296875,700421,2024-06-10
2024-06-17,368.96710205078125,372.54998779296875,381.0,327.75,336.0,2791300,2024-06-17
2024-06-24,356.9834899902344,360.45001220703125,399.0,359.0,380.04998779296875,3319485,2024-06-24
2024-07-01,385.90264892578125,389.6499938964844,399.0,358.1499938964844,365.3999938964844,2068010,2024-07-01
2024-07-08,393.7266540527344,397.54998779296875,407.20001220703125,373.29998779296875,391.3500061035156,1884145,2024-07-08
2024-07-15,368.66998291015625,372.25,400.5,370.0,400.0,1003046,2024-07-15
2024-07-22,372.58203125,376.20001220703125,401.0,362.20001220703125,369.0,1291794,2024-07-22
2024-07-29,396.99493408203125,400.8500061035156,418.0,373.6499938964844,385.0,4173298,2024-07-29
2024-08-05,429.1824035644531,433.3500061035156,444.0,382.79998779296875,394.0,5915017,2024-08-05
2024-08-12,429.2319030761719,433.3999938964844,451.8500061035156,412.25,434.0,1559491,2024-08-12
2024-08-19,432.64874267578125,436.8500061035156,447.8999938964844,428.3999938964844,436.8500061035156,1110482,2024-08-19
2024-08-26,403.3334045410156,407.25,442.0,403.04998779296875,441.1499938964844,915526,2024-08-26
2024-09-02,395.6579284667969,399.5,414.20001220703125,388.20001220703125,411.1000061035156,971939,2024-09-02
2024-09-09,382.7334289550781,386.45001220703125,399.95001220703125,384.70001220703125,399.5,339641,2024-09-09
2024-09-16,380.9012145996094,384.6000061035156,406.0,367.75,390.0,839634,2024-09-16
2024-09-23,385.407470703125,389.1499938964844,412.0,378.5,384.6000061035156,997786,2024-09-23
2024-09-30,371.1954650878906,374.79998779296875,395.6499938964844,371.75,389.1499938964844,245494,2024-09-30
2024-10-07,396.3511962890625,400.20001220703125,404.95001220703125,360.0,376.5,691681,2024-10-07
2024-10-14,389.41851806640625,393.20001220703125,404.29998779296875,379.0,401.5,462933,2024-10-14
2024-10-21,273.4447021484375,276.1000061035156,402.6000061035156,270.6000061035156,395.0,1567456,2024-10-21
2024-10-28,288.8946838378906,291.70001220703125,294.29998779296875,272.20001220703125,276.04998779296875,553648,2024-10-28
2024-11-04,283.1504211425781,285.8999938964844,298.79998779296875,276.6499938964844,291.54998779296875,618738,2024-11-04
2024-11-11,266.0168151855469,268.6000061035156,289.95001220703125,267.1000061035156,285.8999938964844,343006,2024-11-11
2024-11-18,264.03607177734375,266.6000061035156,275.8500061035156,259.20001220703125,268.6000061035156,356422,2024-11-18
2024-11-25,282.6552429199219,285.3999938964844,300.0,266.29998779296875,269.29998779296875,683447,2024-11-25
2024-12-02,296.0254211425781,298.8999938964844,310.3999938964844,282.20001220703125,285.20001220703125,721154,2024-12-02
2024-12-09,302.11627197265625,305.04998779296875,316.0,292.1000061035156,297.0,590582,2024-12-09
2024-12-16,278.7927551269531,281.5,305.1499938964844,279.1499938964844,301.3500061035156,242876,2024-12-16
2024-12-23,275.4749755859375,278.1499938964844,283.79998779296875,273.75,282.0,156518,2024-12-23
2024-12-30,274.0389404296875,276.70001220703125,282.70001220703125,267.6499938964844,278.1499938964844,189384,2024-12-30
2025-01-06,251.26011657714844,253.6999969482422,279.70001220703125,252.4499969482422,278.6000061035156,247928,2025-01-06
2025-01-13,247.4471435546875,249.85000610351562,259.04998779296875,244.0,253.0,258461,2025-01-13
2025-01-20,231.8981170654297,234.14999389648438,254.85000610351562,233.0,250.0,254207,2025-01-20
2025-01-27,231.8288116455078,234.0800018310547,235.25,206.6999969482422,234.10000610351562,571407,2025-01-27
2025-02-03,226.10440063476562,228.3000030517578,238.85000610351562,222.0,230.4499969482422,222293,2025-02-03
2025-02-10,198.86886596679688,200.8000030517578,228.3000030517578,193.6999969482422,228.3000030517578,697756,2025-02-10
2025-02-17,195.53126525878906,197.42999267578125,205.0,195.2100067138672,201.0,347603,2025-02-17
2025-02-24,174.36679077148438,176.05999755859375,197.52999877929688,172.85000610351562,196.00999450683594,404511,2025-02-24
2025-03-03,200.19598388671875,202.13999938964844,215.5,170.55999755859375,179.14999389648438,713489,2025-03-03
2025-03-10,185.11245727539062,186.91000366210938,204.13999938964844,185.7899932861328,204.13999938964844,502495,2025-03-10
2025-03-17,185.8948516845703,187.6999969482422,197.50999450683594,177.10000610351562,186.91000366210938,674591,2025-03-17
2025-03-24,178.9225616455078,180.66000366210938,198.0,178.47999572753906,189.60000610351562,891787,2025-03-24
2025-03-31,186.53860473632812,188.35000610351562,197.38999938964844,180.66000366210938,180.66000366210938,349093,2025-03-31
2025-04-07,192.56011962890625,194.42999267578125,199.0,175.0,180.0,404945,2025-04-07
2025-04-14,193.1444549560547,195.02000427246094,198.0,193.05999755859375,195.5,282915,2025-04-14
2025-04-21,193.7683868408203,195.64999389648438,222.4499969482422,191.13999938964844,196.89999389648438,2908333,2025-04-21
2025-04-28,189.58999633789062,189.58999633789062,197.85000610351562,188.60000610351562,195.0,249476,2025-04-28
2025-05-05,192.10000610351562,192.10000610351562,194.7100067138672,183.41000366210938,190.19000244140625,290128,2025-05-05
2025-05-12,199.55999755859375,199.55999755859375,201.2899932861328,194.50999450683594,194.75,682551,2025-05-12
2025-05-19,198.85000610351562,198.85000610351562,206.2899932861328,195.0,204.0,542866,2025-05-19
2025-05-26,205.27999877929688,205.27999877929688,218.60000610351562,199.60000610351562,200.6999969482422,1075650,2025-05-26
2025-06-02,205.25999450683594,205.25999450683594,211.5,198.02000427246094,206.3000030517578,768331,2025-06-02
2025-06-09,207.49000549316406,207.49000549316406,214.39999389648438,201.7100067138672,205.63999938964844,837966,2025-06-09
2025-06-16,213.19000244140625,213.19000244140625,220.0,202.52999877929688,207.49000549316406,1176356,2025-06-16
2025-06-23,215.1300048828125,215.1300048828125,222.94000244140625,209.35000610351562,210.0,1113216,2025-06-23
2025-06-30,220.8699951171875,220.8699951171875,228.0,209.5,217.5,2091105,2025-06-30
2025-07-07,229.82000732421875,229.82000732421875,241.0,219.7100067138672,221.89999389648438,2719931,2025-07-07
2025-07-14,231.55999755859375,231.55999755859375,242.97000122070312,225.69000244140625,229.82000732421875,680663,2025-07-14
