Date,Adj Close_MAHEPC.NS,Close_MAHEPC.NS,High_MAHEPC.NS,Low_MAHEPC.NS,Open_MAHEPC.NS,Volume_MAHEPC.NS,Date
2021-04-05,144.97183227539062,146.0,148.89999389648438,143.0,146.5500030517578,358705,2021-04-05
2021-04-12,141.49647521972656,142.5,145.6999969482422,139.0500030517578,145.6999969482422,298651,2021-04-12
2021-04-19,142.83697509765625,143.85000610351562,146.0,137.60000610351562,141.14999389648438,272206,2021-04-19
2021-04-26,146.21302795410156,147.25,154.0,142.35000610351562,143.75,727435,2021-04-26
2021-05-03,144.7732391357422,145.8000030517578,148.5,142.0500030517578,148.5,384261,2021-05-03
2021-05-10,140.10635375976562,141.10000610351562,157.89999389648438,140.0,145.8000030517578,1381373,2021-05-10
2021-05-17,142.24119567871094,143.25,145.6999969482422,140.6999969482422,142.5,519346,2021-05-17
2021-05-24,147.40457153320312,148.4499969482422,152.5,142.85000610351562,143.25,677584,2021-05-24
2021-05-31,152.02183532714844,153.10000610351562,155.6999969482422,147.25,149.4499969482422,855348,2021-05-31
2021-06-07,163.24224853515625,164.39999389648438,167.39999389648438,149.35000610351562,153.10000610351562,1712532,2021-06-07
2021-06-14,152.51832580566406,153.60000610351562,166.14999389648438,150.5500030517578,164.6999969482422,731229,2021-06-14
2021-06-21,153.61056518554688,154.6999969482422,157.89999389648438,150.8000030517578,152.0,365848,2021-06-21
2021-06-28,156.14260864257812,157.25,162.8000030517578,152.0,155.85000610351562,562680,2021-06-28
2021-07-05,169.7957763671875,171.0,175.10000610351562,156.3000030517578,160.5,2733746,2021-07-05
2021-07-12,166.56866455078125,167.75,178.1999969482422,167.3000030517578,174.6999969482422,1241572,2021-07-12
2021-07-19,149.5500030517578,149.5500030517578,168.8000030517578,148.1999969482422,167.6999969482422,1201046,2021-07-19
2021-07-26,141.9499969482422,141.9499969482422,149.89999389648438,139.64999389648438,148.10000610351562,751566,2021-07-26
2021-08-02,138.5,138.5,147.9499969482422,137.5500030517578,144.5,819005,2021-08-02
2021-08-09,136.10000610351562,136.10000610351562,140.0500030517578,130.1999969482422,137.64999389648438,582517,2021-08-09
2021-08-16,129.14999389648438,129.14999389648438,137.0,128.0,137.0,262923,2021-08-16
2021-08-23,134.6999969482422,134.6999969482422,136.64999389648438,126.0,130.10000610351562,313882,2021-08-23
2021-08-30,135.3000030517578,135.3000030517578,137.10000610351562,131.3000030517578,134.6999969482422,183549,2021-08-30
2021-09-06,133.10000610351562,133.10000610351562,136.35000610351562,131.14999389648438,133.25,140743,2021-09-06
2021-09-13,139.64999389648438,139.64999389648438,145.0,133.0,133.10000610351562,466509,2021-09-13
2021-09-20,133.4499969482422,133.4499969482422,139.6999969482422,132.5,139.4499969482422,348729,2021-09-20
2021-09-27,134.6999969482422,134.6999969482422,138.5500030517578,131.1999969482422,134.5,217724,2021-09-27
2021-10-04,138.9499969482422,138.9499969482422,143.4499969482422,132.6999969482422,133.35000610351562,491505,2021-10-04
2021-10-11,138.14999389648438,138.14999389648438,141.6999969482422,136.35000610351562,139.8000030517578,246206,2021-10-11
2021-10-18,134.5,134.5,145.0,132.5,137.5,355803,2021-10-18
2021-10-25,128.35000610351562,128.35000610351562,135.39999389648438,127.0,134.6999969482422,171839,2021-10-25
2021-11-01,128.8000030517578,128.8000030517578,129.8000030517578,122.75,128.6999969482422,167030,2021-11-01
2021-11-08,129.3000030517578,129.3000030517578,132.9499969482422,125.0,128.8000030517578,262987,2021-11-08
2021-11-15,128.64999389648438,128.64999389648438,135.1999969482422,126.0,126.1500015258789,207362,2021-11-15
2021-11-22,124.75,124.75,132.8000030517578,123.0999984741211,128.6999969482422,183689,2021-11-22
2021-11-29,120.44999694824219,120.44999694824219,125.0,116.69999694824219,124.75,185668,2021-11-29
2021-12-06,120.69999694824219,120.69999694824219,125.5,118.44999694824219,120.44999694824219,121223,2021-12-06
2021-12-13,117.44999694824219,117.44999694824219,123.0999984741211,117.0,122.5,160480,2021-12-13
2021-12-20,118.4000015258789,118.4000015258789,123.94999694824219,113.0999984741211,117.44999694824219,204434,2021-12-20
2021-12-27,117.94999694824219,117.94999694824219,122.3499984741211,116.55000305175781,116.80000305175781,151716,2021-12-27
2022-01-03,126.69999694824219,126.69999694824219,128.60000610351562,118.05000305175781,118.94999694824219,253632,2022-01-03
2022-01-10,129.25,129.25,134.0,125.0999984741211,129.1999969482422,271722,2022-01-10
2022-01-17,123.94999694824219,123.94999694824219,131.4499969482422,123.19999694824219,129.25,209145,2022-01-17
2022-01-24,112.8499984741211,112.8499984741211,125.0,108.0,124.4000015258789,359933,2022-01-24
2022-01-31,111.25,111.25,119.75,110.25,114.94999694824219,279996,2022-01-31
2022-02-07,111.0,111.0,113.0,109.0,112.0,162869,2022-02-07
2022-02-14,105.80000305175781,105.80000305175781,116.5999984741211,101.94999694824219,112.94999694824219,216192,2022-02-14
2022-02-21,99.0,99.0,109.0,93.30000305175781,104.80000305175781,242821,2022-02-21
2022-02-28,97.5,97.5,103.4000015258789,92.30000305175781,101.69999694824219,170920,2022-02-28
2022-03-07,102.80000305175781,102.80000305175781,104.69999694824219,92.55000305175781,97.30000305175781,268018,2022-03-07
2022-03-14,99.44999694824219,99.44999694824219,103.0,98.0,102.94999694824219,258838,2022-03-14
2022-03-21,92.4000015258789,92.4000015258789,100.30000305175781,89.9000015258789,100.0,630952,2022-03-21
2022-03-28,96.0999984741211,96.0999984741211,96.94999694824219,85.0999984741211,92.5,851550,2022-03-28
2022-04-04,102.30000305175781,102.30000305175781,104.6500015258789,96.55000305175781,98.69999694824219,432719,2022-04-04
2022-04-11,101.5999984741211,101.5999984741211,104.94999694824219,101.0,103.1500015258789,142781,2022-04-11
2022-04-18,100.94999694824219,100.94999694824219,106.94999694824219,98.25,101.0,245038,2022-04-18
2022-04-25,102.94999694824219,102.94999694824219,115.0,97.5,101.0,706943,2022-04-25
2022-05-02,105.0,105.0,107.6500015258789,95.05000305175781,101.5999984741211,444543,2022-05-02
2022-05-09,97.9000015258789,97.9000015258789,114.0,97.0,105.5,506716,2022-05-09
2022-05-16,100.25,100.25,103.5999984741211,97.4000015258789,97.94999694824219,128464,2022-05-16
2022-05-23,97.6500015258789,97.6500015258789,102.0,93.30000305175781,99.5999984741211,73196,2022-05-23
2022-05-30,101.75,101.75,104.9000015258789,98.0999984741211,98.0999984741211,131348,2022-05-30
2022-06-06,99.5999984741211,99.5999984741211,102.5999984741211,98.1500015258789,102.5999984741211,41628,2022-06-06
2022-06-13,93.30000305175781,93.30000305175781,99.9000015258789,90.0,97.1500015258789,58536,2022-06-13
2022-06-20,92.6500015258789,92.6500015258789,95.19999694824219,87.0,95.19999694824219,84324,2022-06-20
2022-06-27,99.1500015258789,99.1500015258789,103.5,92.8499984741211,92.8499984741211,90443,2022-06-27
2022-07-04,99.30000305175781,99.30000305175781,102.3499984741211,94.5,100.0,49680,2022-07-04
2022-07-11,101.4000015258789,101.4000015258789,104.94999694824219,98.0,99.94999694824219,67827,2022-07-11
2022-07-18,105.05000305175781,105.05000305175781,108.19999694824219,101.19999694824219,101.19999694824219,115283,2022-07-18
2022-07-25,96.3499984741211,96.3499984741211,109.69999694824219,95.0999984741211,106.05000305175781,192810,2022-07-25
2022-08-01,100.9000015258789,100.9000015258789,106.25,96.75,97.25,127694,2022-08-01
2022-08-08,106.1500015258789,106.1500015258789,107.6500015258789,100.1500015258789,101.8499984741211,120522,2022-08-08
2022-08-15,111.5999984741211,111.5999984741211,115.8499984741211,105.25,106.1500015258789,340325,2022-08-15
2022-08-22,111.19999694824219,111.19999694824219,115.80000305175781,106.5,111.25,168640,2022-08-22
2022-08-29,118.3499984741211,118.3499984741211,121.80000305175781,106.9000015258789,110.4000015258789,469286,2022-08-29
2022-09-05,112.5,112.5,121.8499984741211,111.55000305175781,117.0999984741211,254459,2022-09-05
2022-09-12,111.0999984741211,111.0999984741211,114.8499984741211,108.0999984741211,113.55000305175781,148539,2022-09-12
2022-09-19,105.5999984741211,105.5999984741211,113.80000305175781,105.25,111.0999984741211,121545,2022-09-19
2022-09-26,104.3499984741211,104.3499984741211,111.5999984741211,101.94999694824219,104.0,93493,2022-09-26
2022-10-03,104.1500015258789,104.1500015258789,109.30000305175781,102.5999984741211,104.3499984741211,107271,2022-10-03
2022-10-10,101.44999694824219,101.44999694824219,108.19999694824219,99.80000305175781,105.1500015258789,119959,2022-10-10
2022-10-17,100.80000305175781,100.80000305175781,103.3499984741211,99.44999694824219,102.0,91560,2022-10-17
2022-10-24,101.5999984741211,101.5999984741211,104.4000015258789,99.6500015258789,101.5,59392,2022-10-24
2022-10-31,96.55000305175781,96.55000305175781,102.55000305175781,94.94999694824219,102.4000015258789,202415,2022-10-31
2022-11-07,96.05000305175781,96.05000305175781,101.94999694824219,95.80000305175781,96.55000305175781,126170,2022-11-07
2022-11-14,94.75,94.75,98.05000305175781,93.0,96.94999694824219,108787,2022-11-14
2022-11-21,95.1500015258789,95.1500015258789,99.25,93.0,95.5,101700,2022-11-21
2022-11-28,100.6500015258789,100.6500015258789,106.3499984741211,94.6500015258789,95.5,284696,2022-11-28
2022-12-05,104.5,104.5,111.75,100.55000305175781,101.19999694824219,425999,2022-12-05
2022-12-12,106.6500015258789,106.6500015258789,111.1500015258789,104.5,104.5,201499,2022-12-12
2022-12-19,98.0,98.0,112.0,97.55000305175781,105.5,232637,2022-12-19
2022-12-26,106.0999984741211,106.0999984741211,108.94999694824219,97.69999694824219,98.0,198955,2022-12-26
2023-01-02,105.9000015258789,105.9000015258789,113.0,104.5,107.9000015258789,270867,2023-01-02
2023-01-09,107.05000305175781,107.05000305175781,110.0,105.4000015258789,106.5,152951,2023-01-09
2023-01-16,105.6500015258789,105.6500015258789,111.5,105.0999984741211,107.30000305175781,186735,2023-01-16
2023-01-23,100.3499984741211,100.3499984741211,107.5999984741211,100.0,106.05000305175781,90864,2023-01-23
2023-01-30,101.8499984741211,101.8499984741211,104.94999694824219,98.05000305175781,100.3499984741211,222898,2023-01-30
2023-02-06,101.4000015258789,101.4000015258789,103.05000305175781,98.55000305175781,102.55000305175781,114502,2023-02-06
2023-02-13,99.80000305175781,99.80000305175781,104.69999694824219,97.44999694824219,102.4000015258789,121884,2023-02-13
2023-02-20,96.44999694824219,96.44999694824219,100.3499984741211,95.0,99.80000305175781,86806,2023-02-20
2023-02-27,93.0999984741211,93.0999984741211,99.69999694824219,92.5999984741211,96.69999694824219,225041,2023-02-27
2023-03-06,94.5999984741211,94.5999984741211,97.75,93.05000305175781,93.19999694824219,129933,2023-03-06
2023-03-13,92.1500015258789,92.1500015258789,95.44999694824219,88.0,95.0,165191,2023-03-13
2023-03-20,89.5,89.5,92.0,88.0999984741211,90.5999984741211,156803,2023-03-20
2023-03-27,86.0,86.0,92.0,83.80000305175781,89.5,383553,2023-03-27
2023-04-03,90.75,90.75,92.44999694824219,86.8499984741211,86.8499984741211,32764,2023-04-03
2023-04-10,92.5999984741211,92.5999984741211,94.1500015258789,90.5999984741211,90.75,48717,2023-04-10
2023-04-17,91.3499984741211,91.3499984741211,94.75,86.25,92.6500015258789,71351,2023-04-17
2023-04-24,100.55000305175781,100.55000305175781,107.6500015258789,91.4000015258789,91.44999694824219,454111,2023-04-24
2023-05-01,97.94999694824219,97.94999694824219,103.3499984741211,97.30000305175781,100.55000305175781,194552,2023-05-01
2023-05-08,97.0999984741211,97.0999984741211,100.69999694824219,96.5999984741211,98.19999694824219,108560,2023-05-08
2023-05-15,96.25,96.25,98.6500015258789,94.55000305175781,96.4000015258789,109887,2023-05-15
2023-05-22,95.80000305175781,95.80000305175781,99.9000015258789,94.8499984741211,96.30000305175781,112877,2023-05-22
2023-05-29,97.44999694824219,97.44999694824219,103.0,96.19999694824219,97.8499984741211,169882,2023-05-29
2023-06-05,105.6500015258789,105.6500015258789,111.5,97.55000305175781,98.3499984741211,723611,2023-06-05
2023-06-12,105.5999984741211,105.5999984741211,109.69999694824219,101.1500015258789,106.94999694824219,232225,2023-06-12
2023-06-19,102.8499984741211,102.8499984741211,108.94999694824219,102.55000305175781,106.6500015258789,157120,2023-06-19
2023-06-26,102.8499984741211,102.8499984741211,106.1500015258789,100.6500015258789,102.8499984741211,110093,2023-06-26
2023-07-03,107.25,107.25,111.8499984741211,102.5999984741211,103.8499984741211,336486,2023-07-03
2023-07-10,115.69999694824219,115.69999694824219,117.0999984741211,107.25,109.19999694824219,589063,2023-07-10
2023-07-17,115.30000305175781,115.30000305175781,120.0,113.3499984741211,116.94999694824219,666913,2023-07-17
2023-07-24,105.5,105.5,119.05000305175781,104.55000305175781,116.75,606204,2023-07-24
2023-07-31,107.1500015258789,107.1500015258789,111.3499984741211,105.0,107.0999984741211,231370,2023-07-31
2023-08-07,121.94999694824219,121.94999694824219,132.0,107.5,107.55000305175781,2739995,2023-08-07
2023-08-14,123.94999694824219,123.94999694824219,127.4000015258789,119.0,123.1500015258789,434260,2023-08-14
2023-08-21,123.4000015258789,123.4000015258789,133.5,121.9000015258789,124.19999694824219,659060,2023-08-21
2023-08-28,127.6500015258789,127.6500015258789,131.5,121.80000305175781,121.80000305175781,446296,2023-08-28
2023-09-04,126.3499984741211,126.3499984741211,130.9499969482422,124.19999694824219,126.19999694824219,261029,2023-09-04
2023-09-11,119.55000305175781,119.55000305175781,127.5,114.55000305175781,127.0,461374,2023-09-11
2023-09-18,116.80000305175781,116.80000305175781,121.69999694824219,115.25,120.9000015258789,217144,2023-09-18
2023-09-25,119.05000305175781,119.05000305175781,121.80000305175781,116.55000305175781,118.55000305175781,186755,2023-09-25
2023-10-02,119.75,119.75,121.94999694824219,114.5,119.05000305175781,129411,2023-10-02
2023-10-09,120.80000305175781,120.80000305175781,125.0,115.5999984741211,118.5,248346,2023-10-09
2023-10-16,123.9000015258789,123.9000015258789,127.9000015258789,118.94999694824219,120.0,428898,2023-10-16
2023-10-23,116.44999694824219,116.44999694824219,125.75,110.5,123.05000305175781,279672,2023-10-23
2023-10-30,117.80000305175781,117.80000305175781,119.5999984741211,108.05000305175781,115.5,442181,2023-10-30
2023-11-06,114.44999694824219,114.44999694824219,122.4000015258789,112.25,117.80000305175781,227218,2023-11-06
2023-11-13,115.05000305175781,115.05000305175781,117.5,114.4000015258789,117.4000015258789,191920,2023-11-13
2023-11-20,117.44999694824219,117.44999694824219,122.94999694824219,115.1500015258789,117.0,270849,2023-11-20
2023-11-27,120.0,120.0,123.1500015258789,117.19999694824219,117.44999694824219,163267,2023-11-27
2023-12-04,118.25,118.25,123.3499984741211,117.69999694824219,122.0,222933,2023-12-04
2023-12-11,117.0,117.0,122.5,116.0999984741211,118.3499984741211,295995,2023-12-11
2023-12-18,119.9000015258789,119.9000015258789,125.69999694824219,114.5,117.0,401016,2023-12-18
2023-12-25,131.10000610351562,131.10000610351562,138.89999389648438,118.55000305175781,119.9000015258789,2428358,2023-12-25
2024-01-01,137.0,137.0,139.85000610351562,126.0999984741211,133.0500030517578,1258632,2024-01-01
2024-01-08,142.35000610351562,142.35000610351562,148.8000030517578,128.3000030517578,138.0,1921518,2024-01-08
2024-01-15,135.8000030517578,135.8000030517578,143.8000030517578,130.1999969482422,142.35000610351562,524189,2024-01-15
2024-01-22,146.60000610351562,146.60000610351562,159.0,131.64999389648438,135.8000030517578,3258638,2024-01-22
2024-01-29,143.75,143.75,162.8000030517578,142.60000610351562,144.64999389648438,2658417,2024-01-29
2024-02-05,135.9499969482422,135.9499969482422,146.35000610351562,132.3000030517578,143.9499969482422,658017,2024-02-05
2024-02-12,140.3000030517578,140.3000030517578,144.5,130.60000610351562,135.9499969482422,491893,2024-02-12
2024-02-19,136.3000030517578,136.3000030517578,146.0,135.85000610351562,141.5,300855,2024-02-19
2024-02-26,131.3000030517578,131.3000030517578,139.6999969482422,128.6999969482422,136.35000610351562,250673,2024-02-26
2024-03-04,130.10000610351562,130.10000610351562,134.0,126.0,132.0500030517578,128013,2024-03-04
2024-03-11,118.19999694824219,118.19999694824219,133.4499969482422,114.0,132.1999969482422,351204,2024-03-11
2024-03-18,121.8499984741211,121.8499984741211,124.69999694824219,117.0,120.0,240346,2024-03-18
2024-03-25,119.4000015258789,119.4000015258789,124.0,116.19999694824219,121.8499984741211,268417,2024-03-25
2024-04-01,130.64999389648438,130.64999389648438,131.89999389648438,120.05000305175781,124.0,291812,2024-04-01
2024-04-08,137.64999389648438,137.64999389648438,154.0,130.60000610351562,134.6999969482422,1759675,2024-04-08
2024-04-15,140.89999389648438,140.89999389648438,143.89999389648438,132.5,135.0,362103,2024-04-15
2024-04-22,134.10000610351562,134.10000610351562,151.0,133.25,142.0,964027,2024-04-22
2024-04-29,139.10000610351562,139.10000610351562,145.4499969482422,131.85000610351562,134.0,873901,2024-04-29
2024-05-06,137.0500030517578,137.0500030517578,141.8000030517578,131.5500030517578,139.4499969482422,248282,2024-05-06
2024-05-13,137.25,137.25,144.0,134.8000030517578,137.5500030517578,372020,2024-05-13
2024-05-20,134.0,134.0,138.4499969482422,133.0500030517578,137.0500030517578,153678,2024-05-20
2024-05-27,135.25,135.25,139.39999389648438,128.8000030517578,134.0,198235,2024-05-27
2024-06-03,134.85000610351562,134.85000610351562,138.9499969482422,116.0,138.0,227577,2024-06-03
2024-06-10,171.7899932861328,171.7899932861328,179.64999389648438,134.8000030517578,136.0,3698691,2024-06-10
2024-06-17,160.0800018310547,160.0800018310547,176.85000610351562,155.0500030517578,171.7899932861328,467566,2024-06-17
2024-06-24,159.66000366210938,159.66000366210938,163.75,155.14999389648438,160.5,189313,2024-06-24
2024-07-01,159.82000732421875,159.82000732421875,169.0,157.16000366210938,161.99000549316406,231345,2024-07-01
2024-07-08,151.9499969482422,151.9499969482422,161.9499969482422,150.0,158.02000427246094,129942,2024-07-08
2024-07-15,145.1999969482422,145.1999969482422,156.10000610351562,144.77999877929688,151.6999969482422,144560,2024-07-15
2024-07-22,151.42999267578125,151.42999267578125,158.5,135.6999969482422,143.0,187248,2024-07-22
2024-07-29,136.6199951171875,136.6199951171875,152.25,135.0500030517578,152.25,174929,2024-07-29
2024-08-05,132.85000610351562,132.85000610351562,136.6199951171875,126.4000015258789,135.0,141158,2024-08-05
2024-08-12,132.52999877929688,132.52999877929688,135.0,128.0,131.99000549316406,49969,2024-08-12
2024-08-19,131.32000732421875,131.32000732421875,134.97999572753906,127.0999984741211,134.97999572753906,122332,2024-08-19
2024-08-26,143.0800018310547,143.0800018310547,146.50999450683594,130.0,133.27999877929688,204528,2024-08-26
2024-09-02,135.1699981689453,135.1699981689453,147.6999969482422,134.3000030517578,145.39999389648438,84017,2024-09-02
2024-09-09,134.77000427246094,134.77000427246094,138.75,130.89999389648438,134.0,66129,2024-09-09
2024-09-16,134.8699951171875,134.8699951171875,139.0,130.25,138.5,174815,2024-09-16
2024-09-23,129.5399932861328,129.5399932861328,140.00999450683594,127.30999755859375,137.0,288770,2024-09-23
2024-09-30,127.75,127.75,130.0,125.29000091552734,130.0,133647,2024-09-30
2024-10-07,129.75,129.75,130.5800018310547,122.8499984741211,129.6999969482422,227921,2024-10-07
2024-10-14,120.52999877929688,120.52999877929688,133.14999389648438,118.36000061035156,129.88999938964844,265637,2024-10-14
2024-10-21,113.80999755859375,113.80999755859375,122.66999816894531,110.2699966430664,120.44999694824219,115983,2024-10-21
2024-10-28,121.98999786376953,121.98999786376953,123.8499984741211,111.76000213623047,116.0,65617,2024-10-28
2024-11-04,119.93000030517578,119.93000030517578,123.47000122070312,117.77999877929688,121.98999786376953,95324,2024-11-04
2024-11-11,108.38999938964844,108.38999938964844,123.94000244140625,107.51000213623047,120.0,137195,2024-11-11
2024-11-18,110.06999969482422,110.06999969482422,114.81999969482422,107.0,109.80000305175781,107985,2024-11-18
2024-11-25,123.75,123.75,124.58999633789062,110.80999755859375,112.69999694824219,202879,2024-11-25
2024-12-02,125.06999969482422,125.06999969482422,129.9499969482422,122.16000366210938,124.0,149149,2024-12-02
2024-12-09,122.80000305175781,122.80000305175781,127.80000305175781,119.01000213623047,127.69999694824219,139605,2024-12-09
2024-12-16,112.93000030517578,112.93000030517578,122.83000183105469,112.0,121.25,125510,2024-12-16
2024-12-23,107.69000244140625,107.69000244140625,116.38999938964844,106.61000061035156,115.30000305175781,117615,2024-12-23
2024-12-30,115.94999694824219,115.94999694824219,129.2100067138672,108.0,111.58999633789062,718248,2024-12-30
2025-01-06,105.98999786376953,105.98999786376953,117.80000305175781,105.0,117.80000305175781,211609,2025-01-06
2025-01-13,146.50999450683594,146.50999450683594,146.75999450683594,96.5,105.98999786376953,5121786,2025-01-13
2025-01-20,135.66000366210938,135.66000366210938,159.75,131.63999938964844,142.5500030517578,4167152,2025-01-20
2025-01-27,138.0,138.0,143.75,123.5999984741211,134.4600067138672,344855,2025-01-27
2025-02-03,138.1300048828125,138.1300048828125,144.0,131.10000610351562,139.89999389648438,215405,2025-02-03
2025-02-10,127.70999908447266,127.70999908447266,140.0,125.01000213623047,139.83999633789062,142669,2025-02-10
2025-02-17,123.16000366210938,123.16000366210938,128.97000122070312,119.0,128.0,86233,2025-02-17
2025-02-24,116.18000030517578,116.18000030517578,124.98999786376953,114.8499984741211,123.16000366210938,48436,2025-02-24
2025-03-03,112.05000305175781,112.05000305175781,117.38999938964844,110.0,115.55000305175781,125716,2025-03-03
2025-03-10,108.8499984741211,108.8499984741211,116.19000244140625,107.55000305175781,116.19000244140625,93682,2025-03-10
2025-03-17,121.79000091552734,121.79000091552734,124.0,108.0,110.0,133324,2025-03-17
2025-03-24,118.37999725341797,118.37999725341797,127.87000274658203,115.0,121.79000091552734,185104,2025-03-24
2025-03-31,118.51000213623047,118.51000213623047,124.0,115.5199966430664,118.37999725341797,163320,2025-03-31
2025-04-07,132.10000610351562,132.10000610351562,136.0800018310547,108.1500015258789,113.0,441793,2025-04-07
2025-04-14,152.0500030517578,152.0500030517578,157.0,132.10000610351562,132.10000610351562,1024471,2025-04-14
2025-04-21,138.92999267578125,138.92999267578125,160.0,135.75999450683594,160.0,1359506,2025-04-21
2025-04-28,142.5,142.5,148.5,138.0,140.0,418527,2025-04-28
2025-05-05,135.5399932861328,135.5399932861328,145.11000061035156,129.50999450683594,142.0,582907,2025-05-05
2025-05-12,143.69000244140625,143.69000244140625,150.7899932861328,138.80999755859375,139.99000549316406,791337,2025-05-12
2025-05-19,139.69000244140625,139.69000244140625,147.77000427246094,137.32000732421875,144.7899932861328,471767,2025-05-19
2025-05-26,140.9499969482422,140.9499969482422,146.0,136.9499969482422,140.38999938964844,292513,2025-05-26
2025-06-02,139.91000366210938,139.91000366210938,151.58999633789062,137.6999969482422,140.5,669976,2025-06-02
2025-06-09,139.1300048828125,139.1300048828125,146.24000549316406,136.1999969482422,140.0,375451,2025-06-09
2025-06-16,136.02999877929688,136.02999877929688,144.11000061035156,133.6300048828125,140.67999267578125,247655,2025-06-16
2025-06-23,141.89999389648438,141.89999389648438,147.6999969482422,133.64999389648438,136.7100067138672,380210,2025-06-23
2025-06-30,145.0500030517578,145.0500030517578,148.5,141.2100067138672,144.5,283843,2025-06-30
2025-07-07,144.27999877929688,144.27999877929688,149.22000122070312,141.2100067138672,145.0,208919,2025-07-07
2025-07-14,143.02000427246094,143.02000427246094,146.8000030517578,141.5,145.0,94166,2025-07-14
