Date,Adj Close_BIGBLOC.NS,Close_BIGBLOC.NS,High_BIGBLOC.NS,Low_BIGBLOC.NS,Open_BIGBLOC.NS,Volume_BIGBLOC.NS,Date
2021-04-26,8.251233100891113,8.305000305175781,8.880000114440918,8.005000114440918,8.100000381469727,198230,2021-04-26
2021-05-03,8.13697624206543,8.1899995803833,8.444999694824219,7.809999942779541,8.279999732971191,206610,2021-05-03
2021-05-10,8.14194393157959,8.194999694824219,8.579999923706055,8.100000381469727,8.539999961853027,136080,2021-05-10
2021-05-17,9.448431015014648,9.510000228881836,9.579999923706055,8.194999694824219,8.489999771118164,228070,2021-05-17
2021-05-24,8.772833824157715,8.829999923706055,9.899999618530273,8.765000343322754,9.899999618530273,225390,2021-05-24
2021-05-31,9.046052932739258,9.104999542236328,9.824999809265137,8.630000114440918,9.095000267028809,646030,2021-05-31
2021-06-07,10.27305793762207,10.34000015258789,11.095000267028809,9.154999732971191,9.5,812240,2021-06-07
2021-06-14,9.542815208435059,9.604999542236328,10.994999885559082,9.114999771118164,10.390000343322754,713850,2021-06-14
2021-06-21,9.671975135803223,9.734999656677246,10.045000076293945,9.100000381469727,9.100000381469727,247440,2021-06-21
2021-06-28,10.009773254394531,10.074999809265137,10.21500015258789,9.3149995803833,9.75,544380,2021-06-28
2021-07-05,10.213445663452148,10.279999732971191,10.430000305175781,9.90999984741211,10.100000381469727,427640,2021-07-05
2021-07-12,11.03807258605957,11.109999656677246,11.614999771118164,10.175000190734863,10.194999694824219,2189710,2021-07-12
2021-07-19,10.526407241821289,10.595000267028809,11.109999656677246,10.399999618530273,10.899999618530273,698320,2021-07-19
2021-07-26,11.167231559753418,11.239999771118164,11.555000305175781,10.5,10.595000267028809,1658330,2021-07-26
2021-08-02,11.31129264831543,11.385000228881836,12.449999809265137,11.100000381469727,11.100000381469727,1924910,2021-08-02
2021-08-09,11.798120498657227,11.875,12.300000190734863,11.100000381469727,11.5,2285550,2021-08-09
2021-08-16,11.6788969039917,11.755000114440918,12.800000190734863,11.75,12.800000190734863,1176630,2021-08-16
2021-08-23,10.705241203308105,10.774999618530273,12.180000305175781,10.5,11.755000114440918,821300,2021-08-23
2021-08-30,10.248218536376953,10.3149995803833,11.180000305175781,10.21500015258789,10.774999618530273,288280,2021-08-30
2021-09-06,10.461827278137207,10.529999732971191,10.6899995803833,10.300000190734863,10.319999694824219,141150,2021-09-06
2021-09-13,11.05297565460205,11.125,11.555000305175781,10.324999809265137,10.324999809265137,636290,2021-09-13
2021-09-20,11.34606647491455,11.420000076293945,12.300000190734863,10.899999618530273,10.899999618530273,1652300,2021-09-20
2021-09-27,11.514966011047363,11.59000015258789,11.800000190734863,11.015000343322754,11.5,1475160,2021-09-27
2021-10-04,13.854718208312988,13.944999694824219,14.595000267028809,11.800000190734863,11.800000190734863,3406260,2021-10-04
2021-10-11,13.700721740722656,13.789999961853027,14.979999542236328,13.3100004196167,14.579999923706055,1538480,2021-10-11
2021-10-18,13.90439510345459,13.994999885559082,14.479999542236328,13.619999885559082,14.300000190734863,1225910,2021-10-18
2021-10-25,14.912823677062988,15.010000228881836,15.100000381469727,13.800000190734863,13.800000190734863,2451980,2021-10-25
2021-11-01,15.315201759338379,15.414999961853027,16.899999618530273,15.010000228881836,15.385000228881836,3632340,2021-11-01
2021-11-08,18.688220977783203,18.809999465942383,18.809999465942383,15.460000038146973,15.6899995803833,10593990,2021-11-08
2021-11-15,21.360807418823242,21.5,26.299999237060547,18.0,19.899999618530273,17543106,2021-11-15
2021-11-22,20.441797256469727,20.575000762939453,23.399999618530273,19.399999618530273,21.850000381469727,4080412,2021-11-22
2021-11-29,20.267929077148438,20.399999618530273,21.450000762939453,18.625,20.475000381469727,1783384,2021-11-29
2021-12-06,25.68264389038086,25.850000381469727,26.424999237060547,20.549999237060547,20.700000762939453,4020298,2021-12-06
2021-12-13,24.266868591308594,24.424999237060547,27.450000762939453,24.274999618530273,27.0,3367190,2021-12-13
2021-12-20,25.012014389038086,25.174999237060547,26.399999618530273,23.25,23.350000381469727,1763470,2021-12-20
2021-12-27,29.30901336669922,29.5,29.5,25.274999618530273,25.549999237060547,1920862,2021-12-27
2022-01-03,35.89112091064453,36.125,36.125,30.25,30.399999618530273,3429756,2022-01-03
2022-01-10,34.202125549316406,34.42499923706055,41.400001525878906,34.42499923706055,37.150001525878906,3701968,2022-01-10
2022-01-17,33.82955551147461,34.04999923706055,37.92499923706055,32.82500076293945,33.400001525878906,1903762,2022-01-17
2022-01-24,36.41272735595703,36.650001525878906,37.525001525878906,33.5,34.75,2213646,2022-01-24
2022-01-31,41.97646713256836,42.25,45.400001525878906,37.400001525878906,37.45000076293945,3425256,2022-01-31
2022-02-07,43.91384506225586,44.20000076293945,44.20000076293945,38.17499923706055,40.79999923706055,2824656,2022-02-07
2022-02-14,38.822021484375,39.07500076293945,43.70000076293945,38.92499923706055,42.0,1338026,2022-02-14
2022-02-21,34.42567443847656,34.650001525878906,41.0,34.54999923706055,39.0,1330790,2022-02-21
2022-02-28,35.717254638671875,35.95000076293945,37.75,34.54999923706055,34.849998474121094,675114,2022-02-28
2022-03-07,38.32526397705078,38.57500076293945,39.20000076293945,34.25,35.95000076293945,637128,2022-03-07
2022-03-14,38.176231384277344,38.42499923706055,39.95000076293945,36.25,38.5,430598,2022-03-14
2022-03-21,37.679466247558594,37.92499923706055,38.75,35.349998474121094,38.474998474121094,1197882,2022-03-21
2022-03-28,47.76375961303711,48.07500076293945,48.07500076293945,38.04999923706055,38.375,2166940,2022-03-28
2022-04-04,59.487361907958984,59.875,60.974998474121094,48.0,50.29999923706055,3805448,2022-04-04
2022-04-11,62.840511322021484,63.25,65.0,59.724998474121094,62.724998474121094,1565222,2022-04-11
2022-04-18,62.7163200378418,63.125,64.9000015258789,57.275001525878906,62.0,1614154,2022-04-18
2022-04-25,65.54786682128906,65.9749984741211,75.6500015258789,61.875,63.0,2538492,2022-04-25
2022-05-02,55.115848541259766,55.474998474121094,68.4749984741211,54.32500076293945,67.1500015258789,731894,2022-05-02
2022-05-09,47.043453216552734,47.349998474121094,55.5,43.0,55.5,530716,2022-05-09
2022-05-16,59.984127044677734,60.375,60.375,49.45000076293945,49.5,420514,2022-05-16
2022-05-23,55.31455612182617,55.67499923706055,63.375,54.0,62.0,452952,2022-05-23
2022-05-30,54.76811599731445,55.125,60.5,54.5,58.150001525878906,266852,2022-05-30
2022-06-06,52.20978546142578,52.54999923706055,56.724998474121094,51.0,56.724998474121094,163354,2022-06-06
2022-06-13,50.14822006225586,50.474998474121094,55.0,47.525001525878906,50.025001525878906,249548,2022-06-13
2022-06-20,47.51537322998047,47.82500076293945,52.0,45.5,50.474998474121094,183912,2022-06-20
2022-06-27,53.675235748291016,54.025001525878906,57.724998474121094,47.79999923706055,48.625,300246,2022-06-27
2022-07-04,49.949520111083984,50.275001525878906,54.849998474121094,49.54999923706055,54.849998474121094,149236,2022-07-04
2022-07-11,54.0726432800293,54.42499923706055,56.0,49.25,50.900001525878906,185944,2022-07-11
2022-07-18,52.284305572509766,52.625,56.0,51.5,53.0,143144,2022-07-18
2022-07-25,59.26382064819336,59.650001525878906,59.650001525878906,50.0,53.29999923706055,316072,2022-07-25
2022-08-01,58.22061538696289,58.599998474121094,65.75,57.275001525878906,62.625,912340,2022-08-01
2022-08-08,57.92255783081055,58.29999923706055,60.224998474121094,53.525001525878906,60.224998474121094,468164,2022-08-08
2022-08-15,58.071590423583984,58.45000076293945,61.45000076293945,57.125,58.29999923706055,416150,2022-08-15
2022-08-22,57.12773895263672,57.5,59.42499923706055,55.42499923706055,57.04999923706055,306234,2022-08-22
2022-08-29,56.30807876586914,56.67499923706055,57.70000076293945,55.125,55.5,208232,2022-08-29
2022-09-05,57.50031280517578,57.875,62.474998474121094,56.974998474121094,56.974998474121094,719176,2022-09-05
2022-09-12,65.37400817871094,65.80000305175781,68.4000015258789,60.25,60.75,1658680,2022-09-12
2022-09-19,69.050048828125,69.5,76.1500015258789,65.375,67.69999694824219,1691412,2022-09-19
2022-09-26,63.678077697753906,64.0,68.4749984741211,61.0,68.0,320030,2022-09-26
2022-10-03,67.90670013427734,68.25,69.7750015258789,62.5,65.5,564114,2022-10-03
2022-10-10,63.87706756591797,64.19999694824219,68.7249984741211,61.849998474121094,67.67500305175781,403302,2022-10-10
2022-10-17,72.35918426513672,72.7249984741211,73.6500015258789,62.92499923706055,64.19999694824219,1389400,2022-10-17
2022-10-24,69.20016479492188,69.55000305175781,76.0,68.0,74.0,430512,2022-10-24
2022-10-31,69.52352905273438,69.875,72.55000305175781,66.125,66.125,182538,2022-10-31
2022-11-07,79.89608764648438,80.30000305175781,81.9000015258789,71.0,71.3499984741211,1819554,2022-11-07
2022-11-14,78.95086669921875,79.3499984741211,83.4749984741211,76.0,83.4749984741211,350342,2022-11-14
2022-11-21,76.46343994140625,76.8499984741211,79.8499984741211,76.0,79.8499984741211,183230,2022-11-21
2022-11-28,78.3787612915039,78.7750015258789,84.32499694824219,76.5,76.8499984741211,553578,2022-11-28
2022-12-05,75.74209594726562,76.125,82.30000305175781,75.05000305175781,79.1500015258789,563178,2022-12-05
2022-12-12,71.81195831298828,72.17500305175781,78.9749984741211,68.0,76.0,535576,2022-12-12
2022-12-19,60.742916107177734,61.04999923706055,73.25,61.04999923706055,73.25,616696,2022-12-19
2022-12-26,71.63783264160156,72.0,74.0,58.25,60.0,425564,2022-12-26
2023-01-02,68.30469512939453,68.6500015258789,74.19999694824219,67.07499694824219,73.25,324408,2023-01-02
2023-01-09,68.70268249511719,69.05000305175781,70.5,65.875,70.0250015258789,171484,2023-01-09
2023-01-16,66.76248168945312,67.0999984741211,69.42500305175781,65.32499694824219,68.9749984741211,211728,2023-01-16
2023-01-23,66.63811492919922,66.9749984741211,72.5,66.9749984741211,67.5,442754,2023-01-23
2023-01-30,68.85192108154297,69.19999694824219,70.05000305175781,65.05000305175781,66.75,462376,2023-01-30
2023-02-06,67.45896911621094,67.80000305175781,73.0,67.0999984741211,70.4000015258789,339332,2023-02-06
2023-02-13,70.04588317871094,70.4000015258789,71.75,65.9000015258789,69.19999694824219,550450,2023-02-13
2023-02-20,74.15013122558594,74.5250015258789,76.5,68.2750015258789,71.375,1480636,2023-02-20
2023-02-27,73.2546615600586,73.625,77.7249984741211,67.82499694824219,73.55000305175781,1462060,2023-02-27
2023-03-06,70.69261932373047,71.05000305175781,74.25,68.5999984741211,74.25,855350,2023-03-06
2023-03-13,66.24012756347656,66.57499694824219,71.7249984741211,64.4000015258789,71.05000305175781,855590,2023-03-13
2023-03-20,64.59843444824219,64.92500305175781,68.8499984741211,64.55000305175781,65.0,832626,2023-03-20
2023-03-27,63.528831481933594,63.849998474121094,66.0,58.5,65.4749984741211,890780,2023-03-27
2023-04-03,63.15571594238281,63.474998474121094,65.69999694824219,61.099998474121094,64.5,465382,2023-04-03
2023-04-10,65.79238891601562,66.125,67.57499694824219,61.20000076293945,64.42500305175781,594136,2023-04-10
2023-04-17,64.44918823242188,64.7750015258789,68.0,64.1500015258789,66.7750015258789,415540,2023-04-17
2023-04-24,65.86700439453125,66.19999694824219,67.0,64.0,65.75,223362,2023-04-24
2023-05-01,63.70294952392578,64.0250015258789,66.75,63.775001525878906,66.19999694824219,160890,2023-05-01
2023-05-08,75.36898040771484,75.75,78.6500015258789,64.69999694824219,64.8499984741211,3315678,2023-05-08
2023-05-15,85.09481048583984,85.5250015258789,89.3499984741211,73.55000305175781,76.4000015258789,3102100,2023-05-15
2023-05-22,80.79155731201172,81.19999694824219,87.19999694824219,74.05000305175781,86.44999694824219,1427224,2023-05-22
2023-05-29,83.37848663330078,83.80000305175781,85.75,76.5,82.3499984741211,960452,2023-05-29
2023-06-05,83.87596893310547,84.30000305175781,89.32499694824219,81.5,84.9000015258789,1121330,2023-06-05
2023-06-12,80.49307250976562,80.9000015258789,86.5,80.17500305175781,84.8499984741211,886040,2023-06-12
2023-06-19,77.20966339111328,77.5999984741211,84.94999694824219,77.25,80.9749984741211,790050,2023-06-19
2023-06-26,81.48804473876953,81.9000015258789,84.17500305175781,77.8499984741211,78.55000305175781,986000,2023-06-26
2023-07-03,76.91117858886719,77.30000305175781,84.0,76.94999694824219,82.0250015258789,9361698,2023-07-03
2023-07-10,78.17976379394531,78.57499694824219,79.5,74.42500305175781,77.05000305175781,1640736,2023-07-10
2023-07-17,75.07048034667969,75.44999694824219,79.8499984741211,74.92500305175781,79.8499984741211,1014586,2023-07-17
2023-07-24,77.06041717529297,77.44999694824219,78.32499694824219,72.4749984741211,76.2750015258789,2853204,2023-07-24
2023-07-31,72.90642547607422,73.2750015258789,78.9749984741211,72.0,78.5,1219222,2023-07-31
2023-08-07,73.10541534423828,73.4749984741211,75.7249984741211,71.2750015258789,73.94999694824219,441018,2023-08-07
2023-08-14,70.04588317871094,70.4000015258789,74.80000305175781,69.125,72.5,485246,2023-08-14
2023-08-21,71.51347351074219,71.875,76.8499984741211,69.8499984741211,70.92500305175781,683326,2023-08-21
2023-08-28,85.06993103027344,85.5,89.3499984741211,71.0,74.5,5229694,2023-08-28
2023-09-04,82.55763244628906,82.9749984741211,87.25,82.4749984741211,86.30000305175781,824064,2023-09-04
2023-09-11,77.06041717529297,77.44999694824219,84.94999694824219,75.0999984741211,83.9000015258789,953104,2023-09-11
2023-09-18,85.14197540283203,85.3499984741211,91.94999694824219,77.9000015258789,77.9000015258789,7909552,2023-09-18
2023-09-25,83.04710388183594,83.25,87.2249984741211,82.6500015258789,85.5,909074,2023-09-25
2023-10-02,90.30436706542969,90.5250015258789,94.92500305175781,81.5,83.25,3672810,2023-10-02
2023-10-09,84.94247436523438,85.1500015258789,90.5,83.75,90.0250015258789,2978604,2023-10-09
2023-10-16,80.15416717529297,80.3499984741211,88.1500015258789,79.375,85.125,5639634,2023-10-16
2023-10-23,80.45343780517578,80.6500015258789,82.0,72.55000305175781,80.3499984741211,1099700,2023-10-23
2023-10-30,77.63531494140625,77.82499694824219,84.80000305175781,75.625,81.44999694824219,1835998,2023-10-30
2023-11-06,75.19129180908203,75.375,78.94999694824219,75.0,78.75,624058,2023-11-06
2023-11-13,76.56372833251953,76.6500015258789,78.5,76.05000305175781,76.0999984741211,328590,2023-11-13
2023-11-20,78.4116439819336,78.5,79.75,75.7249984741211,77.25,467470,2023-11-20
2023-11-27,78.2618179321289,78.3499984741211,80.0,75.25,78.5,778072,2023-11-27
2023-12-04,79.28565979003906,79.375,82.0,77.6500015258789,79.875,904732,2023-12-04
2023-12-11,79.13582611083984,79.2249984741211,80.94999694824219,76.75,80.94999694824219,1065832,2023-12-11
2023-12-18,82.18240356445312,82.2750015258789,86.25,77.6500015258789,81.5,2715516,2023-12-18
2023-12-25,81.85775756835938,81.94999694824219,84.0,80.07499694824219,82.2750015258789,1074528,2023-12-25
2024-01-01,81.65798950195312,81.75,83.82499694824219,80.0250015258789,82.5,826314,2024-01-01
2024-01-08,96.81591033935547,96.92500305175781,101.8499984741211,80.5,81.5250015258789,9334204,2024-01-08
2024-01-15,92.02130889892578,92.125,98.07499694824219,87.5,97.5250015258789,2282400,2024-01-15
2024-01-22,87.12682342529297,87.2249984741211,94.0,84.55000305175781,92.125,1255610,2024-01-22
2024-01-29,90.34819793701172,90.44999694824219,92.875,87.7750015258789,87.9000015258789,1406030,2024-01-29
2024-02-05,101.7750015258789,101.7750015258789,106.80000305175781,88.3499984741211,90.44999694824219,6944654,2024-02-05
2024-02-12,114.125,114.125,117.44999694824219,95.9000015258789,102.4000015258789,6675384,2024-02-12
2024-02-19,119.82499694824219,119.82499694824219,133.5,108.5,114.125,11344206,2024-02-19
2024-02-26,118.05000305175781,118.05000305175781,122.3499984741211,107.80000305175781,122.3499984741211,1568228,2024-02-26
2024-03-04,107.0999984741211,107.0999984741211,121.3499984741211,102.44999694824219,121.17500305175781,1401552,2024-03-04
2024-03-11,97.05000305175781,97.05000305175781,107.0250015258789,83.5,107.0250015258789,1968470,2024-03-11
2024-03-18,98.69999694824219,98.69999694824219,101.0,90.375,97.05000305175781,1795556,2024-03-18
2024-03-25,100.5999984741211,100.5999984741211,104.44999694824219,96.125,98.69999694824219,731944,2024-03-25
2024-04-01,114.1500015258789,114.1500015258789,118.82499694824219,101.69999694824219,101.69999694824219,2155558,2024-04-01
2024-04-08,110.7750015258789,110.7750015258789,117.0,110.0,114.75,743872,2024-04-08
2024-04-15,107.92500305175781,107.92500305175781,112.19999694824219,102.07499694824219,107.5,1512000,2024-04-15
2024-04-22,124.92500305175781,124.92500305175781,131.4499969482422,109.0,109.0,5446478,2024-04-22
2024-04-29,124.07499694824219,124.07499694824219,128.97500610351562,121.67500305175781,125.55000305175781,1892972,2024-04-29
2024-05-06,124.2249984741211,124.2249984741211,142.1999969482422,116.75,125.1500015258789,10082166,2024-05-06
2024-05-13,123.3499984741211,123.3499984741211,125.875,116.69999694824219,124.5,1367702,2024-05-13
2024-05-20,122.2750015258789,122.2750015258789,128.5749969482422,118.0,122.17500305175781,1301028,2024-05-20
2024-05-27,114.5,114.5,122.92500305175781,111.625,121.0999984741211,1084382,2024-05-27
2024-06-03,111.375,111.375,121.4749984741211,96.9000015258789,116.19999694824219,1796522,2024-06-03
2024-06-10,118.62000274658203,118.62000274658203,122.0,112.44000244140625,113.44999694824219,1713474,2024-06-10
2024-06-17,117.33499908447266,117.33499908447266,122.44999694824219,116.16500091552734,118.62000274658203,695050,2024-06-17
2024-06-24,113.56500244140625,113.56500244140625,119.66500091552734,112.80500030517578,118.16999816894531,671524,2024-06-24
2024-07-01,126.86499786376953,126.86499786376953,129.6999969482422,111.54499816894531,113.1500015258789,3696920,2024-07-01
2024-07-08,139.82000732421875,139.82000732421875,144.85000610351562,124.00499725341797,128.49000549316406,6902002,2024-07-08
2024-07-15,133.25999450683594,133.25999450683594,147.32000732421875,132.5,141.75,2947088,2024-07-15
2024-07-22,137.06500244140625,137.06500244140625,142.9499969482422,126.62999725341797,131.85000610351562,3273292,2024-07-22
2024-07-29,128.77499389648438,128.77499389648438,138.7949981689453,127.2750015258789,138.7949981689453,1129208,2024-07-29
2024-08-05,131.5500030517578,131.5500030517578,133.5,118.375,124.0,1737942,2024-08-05
2024-08-12,121.875,121.875,132.5,118.5999984741211,131.35000610351562,1184178,2024-08-12
2024-08-19,124.0999984741211,124.0999984741211,128.64999389648438,122.5,122.5999984741211,765904,2024-08-19
2024-08-26,119.4749984741211,119.4749984741211,126.0,118.75,125.9000015258789,948508,2024-08-26
2024-09-02,122.80000305175781,122.80000305175781,129.5,120.82499694824219,121.16500091552734,1451458,2024-09-02
2024-09-09,136.1199951171875,136.1199951171875,146.44000244140625,121.125,124.6500015258789,5018071,2024-09-09
2024-09-16,130.2100067138672,130.2100067138672,136.3000030517578,127.0,135.0,699964,2024-09-16
2024-09-23,122.16999816894531,122.16999816894531,130.97999572753906,119.25,130.2100067138672,852179,2024-09-23
2024-09-30,114.44999694824219,114.44999694824219,124.80999755859375,114.0,122.98999786376953,668425,2024-09-30
2024-10-07,125.19000244140625,125.19000244140625,130.0,105.30000305175781,115.69999694824219,1079350,2024-10-07
2024-10-14,133.10000610351562,133.10000610351562,148.5,125.25,128.0,7590495,2024-10-14
2024-10-21,124.05000305175781,124.05000305175781,134.8000030517578,118.16000366210938,133.10000610351562,3645156,2024-10-21
2024-10-28,130.97000122070312,130.97000122070312,137.60000610351562,120.38999938964844,126.30000305175781,2369702,2024-10-28
2024-11-04,123.44999694824219,123.44999694824219,131.60000610351562,122.66000366210938,130.8000030517578,1096231,2024-11-04
2024-11-11,108.94000244140625,108.94000244140625,126.0,105.0999984741211,124.98999786376953,1062404,2024-11-11
2024-11-18,103.56999969482422,103.56999969482422,111.33999633789062,100.0199966430664,108.94000244140625,1831485,2024-11-18
2024-11-25,111.37000274658203,111.37000274658203,116.5,103.91999816894531,106.1500015258789,1560540,2024-11-25
2024-12-02,118.2300033569336,118.2300033569336,119.8499984741211,108.80000305175781,109.69999694824219,1494180,2024-12-02
2024-12-09,110.5199966430664,110.5199966430664,118.2300033569336,109.0,118.2300033569336,893986,2024-12-09
2024-12-16,106.77999877929688,106.77999877929688,113.97000122070312,105.1500015258789,111.25,1331751,2024-12-16
2024-12-23,103.79000091552734,103.79000091552734,113.01000213623047,102.5,110.0999984741211,1002582,2024-12-23
2024-12-30,103.5,103.5,107.69999694824219,100.1500015258789,104.33999633789062,1061597,2024-12-30
2025-01-06,95.22000122070312,95.22000122070312,104.0199966430664,94.80999755859375,103.5,877831,2025-01-06
2025-01-13,95.20999908447266,95.20999908447266,96.6500015258789,89.01000213623047,94.0,798357,2025-01-13
2025-01-20,87.12999725341797,87.12999725341797,97.83000183105469,86.19999694824219,94.5,573734,2025-01-20
2025-01-27,84.68000030517578,84.68000030517578,87.08999633789062,77.5,86.68000030517578,1044914,2025-01-27
2025-02-03,79.33999633789062,79.33999633789062,83.98999786376953,78.68000030517578,83.98999786376953,698518,2025-02-03
2025-02-10,65.58000183105469,65.58000183105469,80.5,62.810001373291016,80.5,1202131,2025-02-10
2025-02-17,69.6500015258789,69.6500015258789,76.87999725341797,58.91999816894531,63.060001373291016,2006130,2025-02-17
2025-02-24,64.43000030517578,64.43000030517578,71.9000015258789,61.209999084472656,69.0,1004006,2025-02-24
2025-03-03,71.83999633789062,71.83999633789062,73.04000091552734,59.20000076293945,64.76000213623047,1310597,2025-03-03
2025-03-10,61.630001068115234,61.630001068115234,72.97000122070312,61.0,71.62000274658203,856291,2025-03-10
2025-03-17,68.94999694824219,68.94999694824219,69.9000015258789,60.0099983215332,61.88999938964844,1313201,2025-03-17
2025-03-24,62.290000915527344,62.290000915527344,72.83999633789062,61.20000076293945,69.30999755859375,1771403,2025-03-24
2025-03-31,63.33000183105469,63.33000183105469,67.48999786376953,60.95000076293945,62.290000915527344,1073667,2025-03-31
2025-04-07,62.290000915527344,62.290000915527344,63.540000915527344,59.029998779296875,60.599998474121094,611169,2025-04-07
2025-04-14,66.75,66.75,68.29000091552734,62.84000015258789,62.84000015258789,415903,2025-04-14
2025-04-21,68.58000183105469,68.58000183105469,76.69000244140625,66.9000015258789,67.18000030517578,1641837,2025-04-21
2025-04-28,64.0,64.0,69.69000244140625,63.31999969482422,69.69000244140625,375128,2025-04-28
2025-05-05,62.11000061035156,62.11000061035156,66.97000122070312,59.959999084472656,64.73999786376953,651882,2025-05-05
2025-05-12,68.0199966430664,68.0199966430664,70.63999938964844,64.0,64.0,834660,2025-05-12
2025-05-19,68.05000305175781,68.05000305175781,70.29000091552734,66.05999755859375,68.0,718297,2025-05-19
2025-05-26,66.04000091552734,66.04000091552734,69.0,65.5,68.05000305175781,408976,2025-05-26
2025-06-02,62.79999923706055,62.79999923706055,65.79000091552734,62.040000915527344,64.0,819714,2025-06-02
2025-06-09,64.20999908447266,64.20999908447266,68.4000015258789,62.79999923706055,62.79999923706055,926007,2025-06-09
