Date,Adj Close_ICRA.NS,Close_ICRA.NS,High_ICRA.NS,Low_ICRA.NS,Open_ICRA.NS,Volume_ICRA.NS,Date
2020-12-21,2755.839599609375,2795.14990234375,2830.300048828125,2683.60009765625,2685.0,35183,2020-12-21
2020-12-28,2888.743896484375,2929.949951171875,3005.0,2826.35009765625,2850.0,19977,2020-12-28
2021-01-04,2893.919921875,2935.199951171875,2969.550048828125,2831.050048828125,2902.0,15017,2021-01-04
2021-01-11,2811.939453125,2852.050048828125,3137.89990234375,2768.550048828125,2949.75,66141,2021-01-11
2021-01-18,2688.1552734375,2726.5,2871.0,2701.14990234375,2824.050048828125,27985,2021-01-18
2021-01-25,2779.650146484375,2819.300048828125,2850.0,2666.050048828125,2735.60009765625,9939,2021-01-25
2021-02-01,2788.4248046875,2828.199951171875,2874.89990234375,2747.25,2786.0,18986,2021-02-01
2021-02-08,2738.53662109375,2777.60009765625,2914.949951171875,2759.050048828125,2842.25,9826,2021-02-08
2021-02-15,2725.966064453125,2764.85009765625,2870.300048828125,2752.050048828125,2792.199951171875,5480,2021-02-15
2021-02-22,2656.407958984375,2694.300048828125,2845.0,2604.14990234375,2840.0,13302,2021-02-22
2021-03-01,2760.91748046875,2800.300048828125,2812.0,2717.85009765625,2799.0,25812,2021-03-01
2021-03-08,2681.302978515625,2719.550048828125,2840.0,2713.85009765625,2824.0,19567,2021-03-08
2021-03-15,3297.217529296875,3344.25,3344.25,2721.0,2789.75,498041,2021-03-15
2021-03-22,3535.71533203125,3586.14990234375,3984.699951171875,3042.0,3397.64990234375,828913,2021-03-22
2021-03-29,3261.77294921875,3308.300048828125,3648.0,3236.35009765625,3586.14990234375,48079,2021-03-29
2021-04-05,3451.072509765625,3500.300048828125,3744.300048828125,3132.0,3325.60009765625,174232,2021-04-05
2021-04-12,3249.892333984375,3296.25,3494.89990234375,3232.5,3494.89990234375,34969,2021-04-12
2021-04-19,3132.86181640625,3177.550048828125,3340.300048828125,3155.64990234375,3231.050048828125,20468,2021-04-19
2021-04-26,3304.31591796875,3351.449951171875,3522.699951171875,3155.0,3218.0,88245,2021-04-26
2021-05-03,3206.60986328125,3252.35009765625,3629.0,3240.0,3335.0,75332,2021-05-03
2021-05-10,3133.69970703125,3178.39990234375,3396.0,3170.0,3231.0,21648,2021-05-10
2021-05-17,3110.185302734375,3154.550048828125,3287.0,3142.800048828125,3250.0,19236,2021-05-17
2021-05-24,3114.720458984375,3159.14990234375,3240.0,3134.0,3190.0,24950,2021-05-24
2021-05-31,3157.115478515625,3202.14990234375,3325.0,3141.5,3141.5,38610,2021-05-31
2021-06-07,3351.39453125,3399.199951171875,3522.199951171875,3202.89990234375,3227.800048828125,179887,2021-06-07
2021-06-14,3200.595703125,3246.25,3530.0,3236.35009765625,3399.199951171875,59018,2021-06-14
2021-06-21,3179.545654296875,3224.89990234375,3445.89990234375,3207.14990234375,3245.0,39827,2021-06-21
2021-06-28,3256.251708984375,3302.699951171875,3349.699951171875,3225.0,3279.0,19752,2021-06-28
2021-07-05,3405.276123046875,3453.85009765625,3528.0,3269.300048828125,3306.0,52271,2021-07-05
2021-07-12,3510.130126953125,3560.199951171875,3686.60009765625,3456.550048828125,3600.0,46086,2021-07-12
2021-07-19,3698.8876953125,3751.64990234375,4150.0,3575.050048828125,3630.0,367352,2021-07-19
2021-07-26,3727.17333984375,3753.60009765625,4150.0,3612.550048828125,3839.0,105355,2021-07-26
2021-08-02,3501.771484375,3526.60009765625,3800.0,3501.10009765625,3796.0,36686,2021-08-02
2021-08-09,3676.2841796875,3702.35009765625,3757.0,3386.050048828125,3550.949951171875,31368,2021-08-09
2021-08-16,3545.064453125,3570.199951171875,3825.0,3535.050048828125,3713.10009765625,23391,2021-08-16
2021-08-23,3563.732177734375,3589.0,3730.0,3514.449951171875,3605.25,35384,2021-08-23
2021-08-30,3548.887451171875,3574.050048828125,3680.449951171875,3469.5,3541.10009765625,50633,2021-08-30
2021-09-06,3523.169677734375,3548.14990234375,3604.25,3500.10009765625,3542.0,41205,2021-09-06
2021-09-13,3513.140869140625,3538.050048828125,3623.0,3500.0,3506.0,12633,2021-09-13
2021-09-20,3547.69580078125,3572.85009765625,3675.0,3471.0,3545.0,42814,2021-09-20
2021-09-27,3494.274658203125,3519.050048828125,3639.14990234375,3503.64990234375,3570.0,7325,2021-09-27
2021-10-04,3507.083740234375,3531.949951171875,3650.64990234375,3465.0,3520.85009765625,11171,2021-10-04
2021-10-11,3550.17822265625,3575.35009765625,3600.0,3437.199951171875,3549.25,10439,2021-10-11
2021-10-18,3638.253662109375,3664.050048828125,3829.0,3545.050048828125,3600.0,34421,2021-10-18
2021-10-25,3430.8740234375,3455.199951171875,3710.0,3415.050048828125,3710.0,14660,2021-10-25
2021-11-01,3489.260009765625,3514.0,3550.0,3418.0,3507.050048828125,5978,2021-11-01
2021-11-08,3506.23974609375,3531.10009765625,3602.050048828125,3463.0,3537.0,8400,2021-11-08
2021-11-15,3681.447509765625,3707.550048828125,3755.0,3490.0,3532.0,20423,2021-11-15
2021-11-22,3456.989013671875,3481.5,3749.89990234375,3460.0,3722.0,75447,2021-11-22
2021-11-29,3602.209228515625,3627.75,3822.0,3350.050048828125,3432.0,27518,2021-11-29
2021-12-06,3485.53662109375,3510.25,3656.39990234375,3454.800048828125,3656.39990234375,13148,2021-12-06
2021-12-13,3456.492431640625,3481.0,3573.0,3465.0,3490.050048828125,9556,2021-12-13
2021-12-20,3382.665771484375,3406.64990234375,3475.60009765625,3365.0,3451.0,28059,2021-12-20
2021-12-27,3369.459716796875,3393.35009765625,3485.0,3351.199951171875,3383.64990234375,34709,2021-12-27
2022-01-03,3372.140625,3396.050048828125,3475.0,3349.85009765625,3360.0,41304,2022-01-03
2022-01-10,3483.00439453125,3507.699951171875,3549.89990234375,3379.64990234375,3395.35009765625,57931,2022-01-10
2022-01-17,3475.805419921875,3500.449951171875,3580.0,3453.5,3471.0,36523,2022-01-17
2022-01-24,3577.68310546875,3603.050048828125,3770.0,3432.0,3509.75,51681,2022-01-24
2022-01-31,3775.629638671875,3802.39990234375,3828.0,3611.0,3611.0,17944,2022-01-31
2022-02-07,3671.219970703125,3697.25,3818.0,3651.050048828125,3818.0,5122,2022-02-07
2022-02-14,3688.696044921875,3714.85009765625,3775.0,3592.85009765625,3656.0,6986,2022-02-14
2022-02-21,3693.760009765625,3719.949951171875,3749.85009765625,3556.0,3675.85009765625,22078,2022-02-21
2022-02-28,3693.760009765625,3719.949951171875,3790.0,3648.64990234375,3690.050048828125,42598,2022-02-28
2022-03-07,3715.05908203125,3741.39990234375,4500.0,3622.550048828125,3787.949951171875,63521,2022-03-07
2022-03-14,3805.964599609375,3832.949951171875,3944.85009765625,3684.14990234375,3685.300048828125,20924,2022-03-14
2022-03-21,4073.96435546875,4102.85009765625,4160.0,3794.14990234375,3882.0,41958,2022-03-21
2022-03-28,4098.1923828125,4127.25,4290.0,4066.14990234375,4100.0,20280,2022-03-28
2022-04-04,4191.431640625,4221.14990234375,4394.2001953125,4072.0,4072.0,18571,2022-04-04
2022-04-11,4306.26708984375,4336.7998046875,4530.4501953125,4200.0,4294.0,12159,2022-04-11
2022-04-18,4159.06103515625,4188.5498046875,4444.0,3976.10009765625,4444.0,25039,2022-04-18
2022-04-25,4056.140625,4084.89990234375,4300.0,4053.050048828125,4135.0,23049,2022-04-25
2022-05-02,3979.63330078125,4007.85009765625,4199.0,3855.0,4068.0,8282,2022-05-02
2022-05-09,3929.9853515625,3957.85009765625,4199.7998046875,3713.25,4077.0,14669,2022-05-09
2022-05-16,4003.41455078125,4031.800048828125,4096.35009765625,3950.0,3957.85009765625,29558,2022-05-16
2022-05-23,4020.294921875,4048.800048828125,4267.7001953125,3982.5,4069.949951171875,34809,2022-05-23
2022-05-30,3954.21337890625,3982.25,4130.0,3798.39990234375,4109.5498046875,13779,2022-05-30
2022-06-06,3924.027587890625,3951.85009765625,4013.75,3891.0,4004.85009765625,14208,2022-06-06
2022-06-13,3816.589111328125,3843.64990234375,3990.0,3836.050048828125,3875.0,31012,2022-06-13
2022-06-20,3731.74072265625,3758.199951171875,3897.550048828125,3653.89990234375,3882.5,26702,2022-06-20
2022-06-27,3663.57421875,3689.550048828125,3778.10009765625,3652.0,3707.0,30631,2022-06-27
2022-07-04,3787.44580078125,3814.300048828125,3855.0,3653.050048828125,3653.050048828125,31613,2022-07-04
2022-07-11,3797.127197265625,3824.050048828125,3918.0,3716.0,3814.300048828125,3507,2022-07-11
2022-07-18,4063.2900390625,4092.10009765625,4170.0,3845.85009765625,3881.0,64758,2022-07-18
2022-07-25,3870.40771484375,3897.85009765625,4250.0,3890.0,4175.0,7005,2022-07-25
2022-08-01,3836.10009765625,3836.10009765625,3980.0,3776.0,3942.949951171875,50547,2022-08-01
2022-08-08,3836.64990234375,3836.64990234375,3911.300048828125,3802.75,3836.10009765625,28500,2022-08-08
2022-08-15,3911.949951171875,3911.949951171875,3950.0,3836.64990234375,3836.64990234375,6273,2022-08-15
2022-08-22,3787.14990234375,3787.14990234375,3899.0,3770.0,3895.85009765625,40888,2022-08-22
2022-08-29,3758.199951171875,3758.199951171875,3847.0,3677.0,3756.0,33808,2022-08-29
2022-09-05,3706.35009765625,3706.35009765625,3838.0,3675.5,3737.550048828125,25382,2022-09-05
2022-09-12,3921.89990234375,3921.89990234375,4200.0,3690.0,3737.0,89926,2022-09-12
2022-09-19,3990.39990234375,3990.39990234375,4190.0,3824.10009765625,3921.89990234375,27687,2022-09-19
2022-09-26,3970.10009765625,3970.10009765625,4160.0,3825.10009765625,4070.14990234375,60842,2022-09-26
2022-10-03,4015.89990234375,4015.89990234375,4100.0,3950.0,4010.0,6085,2022-10-03
2022-10-10,4011.75,4011.75,4262.0,3951.050048828125,4073.0,48857,2022-10-10
2022-10-17,4202.4501953125,4202.4501953125,4240.0,3955.60009765625,4055.0,107078,2022-10-17
2022-10-24,4209.7001953125,4209.7001953125,4377.0,4066.0,4205.0,38219,2022-10-24
2022-10-31,4095.800048828125,4095.800048828125,4688.7998046875,4051.0,4146.5498046875,37054,2022-10-31
2022-11-07,4000.60009765625,4000.60009765625,4191.0,3970.0,4081.800048828125,32141,2022-11-07
2022-11-14,4122.10009765625,4122.10009765625,4241.0,3900.0,3987.25,58386,2022-11-14
2022-11-21,4288.5,4288.5,4452.0,4046.5,4112.0,61231,2022-11-21
2022-11-28,4390.14990234375,4390.14990234375,4574.39990234375,4210.25,4340.0,49322,2022-11-28
2022-12-05,4440.7001953125,4440.7001953125,4545.9501953125,4340.0,4442.60009765625,24135,2022-12-05
2022-12-12,4561.0498046875,4561.0498046875,4699.0,4415.10009765625,4440.7001953125,38374,2022-12-12
2022-12-19,4375.9501953125,4375.9501953125,4640.0498046875,4321.64990234375,4562.0,24728,2022-12-19
2022-12-26,4585.89990234375,4585.89990234375,4659.0,4326.0498046875,4339.5498046875,13181,2022-12-26
2023-01-02,4769.75,4769.75,5477.0,4535.4501953125,4586.0,131595,2023-01-02
2023-01-09,4616.2998046875,4616.2998046875,4872.9501953125,4602.25,4783.7001953125,21789,2023-01-09
2023-01-16,4404.0498046875,4404.0498046875,4688.0,4388.0,4653.9501953125,27503,2023-01-16
2023-01-23,4439.60009765625,4439.60009765625,4518.4501953125,4275.0,4441.85009765625,17594,2023-01-23
2023-01-30,4435.0,4435.0,4550.64990234375,4333.0,4428.64990234375,25087,2023-01-30
2023-02-06,4585.35009765625,4585.35009765625,4673.7001953125,4377.10009765625,4377.10009765625,12177,2023-02-06
2023-02-13,4574.9501953125,4574.9501953125,4624.9501953125,4421.0,4594.5,13733,2023-02-13
2023-02-20,4437.39990234375,4437.39990234375,4612.0,4422.25,4574.14990234375,17886,2023-02-20
2023-02-27,4644.39990234375,4644.39990234375,4747.0,4411.25,4486.5,23510,2023-02-27
2023-03-06,4656.2998046875,4656.2998046875,4799.0,4580.0,4644.39990234375,11591,2023-03-06
2023-03-13,4508.4501953125,4508.4501953125,4665.0,4430.35009765625,4652.0,8347,2023-03-13
2023-03-20,4443.35009765625,4443.35009765625,4697.89990234375,4422.25,4697.89990234375,12387,2023-03-20
2023-03-27,4422.35009765625,4422.35009765625,4475.0,4378.85009765625,4454.14990234375,15395,2023-03-27
2023-04-03,4625.25,4625.25,4669.9501953125,4334.0,4371.0,3051,2023-04-03
2023-04-10,4672.10009765625,4672.10009765625,4799.0,4576.0498046875,4576.5498046875,5124,2023-04-10
2023-04-17,4861.60009765625,4861.60009765625,4920.0,4720.5,4750.0,6372,2023-04-17
2023-04-24,4731.2001953125,4731.2001953125,4939.7998046875,4710.39990234375,4909.0,3187,2023-04-24
2023-05-01,4777.64990234375,4777.64990234375,4900.0,4731.2001953125,4731.2001953125,6203,2023-05-01
2023-05-08,4792.5498046875,4792.5498046875,4873.2001953125,4725.0498046875,4751.0,5521,2023-05-08
2023-05-15,4757.64990234375,4757.64990234375,4824.9501953125,4720.0,4751.10009765625,5245,2023-05-15
2023-05-22,4766.5,4766.5,4888.75,4695.7998046875,4760.5498046875,12352,2023-05-22
2023-05-29,4934.75,4934.75,5015.0,4794.7998046875,4870.0,46257,2023-05-29
2023-06-05,4882.7998046875,4882.7998046875,5000.0,4863.0,4935.0,43151,2023-06-05
2023-06-12,4913.25,4913.25,5014.35009765625,4850.0,4882.7998046875,32770,2023-06-12
2023-06-19,5068.5,5068.5,5100.0,4904.10009765625,4947.89990234375,20726,2023-06-19
2023-06-26,5341.64990234375,5341.64990234375,5433.14990234375,5098.5,5100.0,30243,2023-06-26
2023-07-03,5437.39990234375,5437.39990234375,5620.0,5341.64990234375,5360.0,31964,2023-07-03
2023-07-10,5422.75,5422.75,5549.0,5348.89990234375,5491.75,7999,2023-07-10
2023-07-17,5492.60009765625,5492.60009765625,5601.4501953125,5410.64990234375,5469.9501953125,18269,2023-07-17
2023-07-24,5370.7998046875,5370.7998046875,5729.89990234375,5350.0498046875,5499.9501953125,23673,2023-07-24
2023-07-31,5660.0498046875,5660.0498046875,5874.0,5314.0,5429.89990234375,95254,2023-07-31
2023-08-07,5883.85009765625,5883.85009765625,5940.0,5530.0498046875,5601.5,92018,2023-08-07
2023-08-14,6149.14990234375,6149.14990234375,6190.0,5693.39990234375,5883.0,59208,2023-08-14
2023-08-21,5943.25,5943.25,6249.0,5900.60009765625,6148.0,27869,2023-08-21
2023-08-28,5708.7001953125,5708.7001953125,6077.7998046875,5625.5498046875,5972.25,142098,2023-08-28
2023-09-04,5750.7998046875,5750.7998046875,5799.0,5600.0,5745.0,93050,2023-09-04
2023-09-11,5726.2001953125,5726.2001953125,5840.0,5589.9501953125,5840.0,28524,2023-09-11
2023-09-18,5532.9501953125,5532.9501953125,5780.0,5500.0498046875,5780.0,6051,2023-09-18
2023-09-25,5483.14990234375,5483.14990234375,5625.0,5355.0,5571.14990234375,29661,2023-09-25
2023-10-02,5463.10009765625,5463.10009765625,5542.89990234375,5410.10009765625,5483.14990234375,9644,2023-10-02
2023-10-09,5616.5498046875,5616.5498046875,5668.2998046875,5360.0,5463.10009765625,13248,2023-10-09
2023-10-16,5612.35009765625,5612.35009765625,5695.0,5505.0,5669.9501953125,23920,2023-10-16
2023-10-23,5335.7001953125,5335.7001953125,5574.0,5080.0498046875,5500.14990234375,36923,2023-10-23
2023-10-30,5358.2998046875,5358.2998046875,5613.9501953125,5339.9501953125,5352.25,13117,2023-10-30
2023-11-06,5447.10009765625,5447.10009765625,5600.85009765625,5292.10009765625,5306.4501953125,12228,2023-11-06
2023-11-13,5648.2001953125,5648.2001953125,5674.0,5418.0498046875,5435.5498046875,28271,2023-11-13
2023-11-20,5571.9501953125,5571.9501953125,5650.0,5423.0,5648.2001953125,13820,2023-11-20
2023-11-27,5475.89990234375,5475.89990234375,5625.0,5433.0,5571.9501953125,9923,2023-11-27
2023-12-04,5675.4501953125,5675.4501953125,5774.35009765625,5450.0,5477.0,22285,2023-12-04
2023-12-11,5654.7001953125,5654.7001953125,5830.0,5599.10009765625,5735.4501953125,8452,2023-12-11
2023-12-18,5571.5,5571.5,5701.60009765625,5455.0498046875,5670.7001953125,13304,2023-12-18
2023-12-25,5719.75,5719.75,5740.0,5515.0,5571.5,18403,2023-12-25
2024-01-01,5655.4501953125,5655.4501953125,5726.89990234375,5550.0,5720.0,18733,2024-01-01
2024-01-08,5569.85009765625,5569.85009765625,5725.2001953125,5528.10009765625,5635.0498046875,6403,2024-01-08
2024-01-15,5625.5498046875,5625.5498046875,5737.9501953125,5511.0,5570.0,35466,2024-01-15
2024-01-22,5526.4501953125,5526.4501953125,5750.0,5401.0,5625.5498046875,11219,2024-01-22
2024-01-29,5616.64990234375,5616.64990234375,5870.0,5389.7001953125,5527.0,70567,2024-01-29
2024-02-05,5724.2998046875,5724.2998046875,5921.9501953125,5358.7998046875,5597.0,16894,2024-02-05
2024-02-12,5717.85009765625,5717.85009765625,5949.9501953125,5578.0,5667.10009765625,13900,2024-02-12
2024-02-19,6039.7998046875,6039.7998046875,6156.10009765625,5741.0,5757.0,27962,2024-02-19
2024-02-26,5734.5498046875,5734.5498046875,6140.0,5710.14990234375,6120.0,44138,2024-02-26
2024-03-04,5691.7001953125,5691.7001953125,5835.64990234375,5512.10009765625,5807.0498046875,8405,2024-03-04
2024-03-11,5407.25,5407.25,5737.2998046875,5300.0,5651.0498046875,12077,2024-03-11
2024-03-18,5466.75,5466.75,5526.5498046875,5269.0,5412.0,10904,2024-03-18
2024-03-25,5444.10009765625,5444.10009765625,5495.9501953125,5255.0,5466.75,7468,2024-03-25
2024-04-01,5519.75,5519.75,5589.89990234375,5408.0498046875,5444.10009765625,10653,2024-04-01
2024-04-08,5449.89990234375,5449.89990234375,5550.0,5400.0,5550.0,4030,2024-04-08
2024-04-15,5239.0,5239.0,5456.85009765625,5189.0,5426.2001953125,18688,2024-04-15
2024-04-22,5255.4501953125,5255.4501953125,5415.75,5086.14990234375,5250.0,27883,2024-04-22
2024-04-29,5206.10009765625,5206.10009765625,5600.0,5170.0,5297.85009765625,19433,2024-04-29
2024-05-06,5105.14990234375,5105.14990234375,5290.0498046875,4993.10009765625,5206.10009765625,20200,2024-05-06
2024-05-13,5296.35009765625,5296.35009765625,5349.9501953125,4983.39990234375,5150.35009765625,54961,2024-05-13
2024-05-20,5558.0498046875,5558.0498046875,6450.0,5256.10009765625,5262.7001953125,96666,2024-05-20
2024-05-27,5620.64990234375,5620.64990234375,5829.9501953125,5256.0,5648.9501953125,36908,2024-05-27
2024-06-03,5491.14990234375,5491.14990234375,5870.0,5156.60009765625,5870.0,30567,2024-06-03
2024-06-10,5585.5,5585.5,5700.0,5432.0,5573.4501953125,47842,2024-06-10
2024-06-17,5943.75,5943.75,6010.0,5540.0498046875,5585.5,145119,2024-06-17
2024-06-24,5834.5498046875,5834.5498046875,6136.9501953125,5670.0,5945.5,36366,2024-06-24
2024-07-01,5941.5,5941.5,6100.0,5767.39990234375,5872.5,36240,2024-07-01
2024-07-08,5789.5,5789.5,6090.0,5710.0,5995.0,49077,2024-07-08
2024-07-15,5925.0,5925.0,6203.0,5758.0,5876.35009765625,83339,2024-07-15
2024-07-22,5719.25,5719.25,5908.39990234375,5600.35009765625,5835.0,29688,2024-07-22
2024-07-29,5655.4501953125,5655.4501953125,5756.4501953125,5555.7998046875,5756.4501953125,36251,2024-07-29
2024-08-05,5892.60009765625,5892.60009765625,6000.0,5515.0,5643.5498046875,82996,2024-08-05
2024-08-12,5786.75,5786.75,5938.39990234375,5750.0498046875,5897.0,12898,2024-08-12
2024-08-19,5897.75,5897.75,6099.64990234375,5773.14990234375,5792.10009765625,16754,2024-08-19
2024-08-26,5991.2998046875,5991.2998046875,6050.0,5801.0,5990.0,44751,2024-08-26
2024-09-02,6266.5,6266.5,6390.0,5870.0,5991.7998046875,59324,2024-09-02
2024-09-09,6628.14990234375,6628.14990234375,6709.0,6125.0,6295.0,52946,2024-09-09
2024-09-16,7197.9501953125,7197.9501953125,7435.0,6531.0498046875,6628.14990234375,103957,2024-09-16
2024-09-23,7078.35009765625,7078.35009765625,7423.75,7028.64990234375,7197.9501953125,57888,2024-09-23
2024-09-30,7223.14990234375,7223.14990234375,7390.0,6980.0,7050.0,50674,2024-09-30
2024-10-07,6911.35009765625,6911.35009765625,7300.0,6870.2001953125,7299.85009765625,24835,2024-10-07
2024-10-14,7252.85009765625,7252.85009765625,7735.39990234375,6825.0,6961.75,53068,2024-10-14
2024-10-21,6911.7998046875,6911.7998046875,7373.0,6779.9501953125,7305.0,111683,2024-10-21
2024-10-28,7231.2998046875,7231.2998046875,7409.9501953125,6766.0,6929.9501953125,49537,2024-10-28
2024-11-04,6982.89990234375,6982.89990234375,7245.0,6926.0,7197.0,57972,2024-11-04
2024-11-11,6305.5,6305.5,7014.9501953125,6271.14990234375,6950.0,20981,2024-11-11
2024-11-18,6331.7998046875,6331.7998046875,6415.4501953125,6117.2998046875,6204.0,18324,2024-11-18
2024-11-25,6847.7001953125,6847.7001953125,7060.0,6395.0498046875,6535.0,37210,2024-11-25
2024-12-02,6698.85009765625,6698.85009765625,6881.9501953125,6526.0,6805.0,24882,2024-12-02
2024-12-09,6624.9501953125,6624.9501953125,6780.0,6525.2998046875,6780.0,13949,2024-12-09
2024-12-16,6370.4501953125,6370.4501953125,6661.2001953125,6149.0498046875,6637.7998046875,22285,2024-12-16
2024-12-23,6206.2001953125,6206.2001953125,6412.75,6105.0,6390.7998046875,9628,2024-12-23
2024-12-30,6319.7001953125,6319.7001953125,6600.7001953125,6132.0,6190.89990234375,15768,2024-12-30
2025-01-06,6018.7998046875,6018.7998046875,6343.85009765625,5961.0,6310.0,24831,2025-01-06
2025-01-13,6215.0,6215.0,6330.0,5911.5,6052.0,13338,2025-01-13
2025-01-20,6057.60009765625,6057.60009765625,6214.7001953125,5970.0,6214.7001953125,16299,2025-01-20
2025-01-27,6245.39990234375,6245.39990234375,6450.0,5840.0,6006.4501953125,15470,2025-01-27
2025-02-03,6261.4501953125,6261.4501953125,6442.4501953125,6200.0498046875,6250.0,9834,2025-02-03
2025-02-10,5785.9501953125,5785.9501953125,6698.9501953125,5739.9501953125,6272.0,38449,2025-02-10
2025-02-17,5805.25,5805.25,6050.5,5500.0498046875,5769.0,12485,2025-02-17
2025-02-24,5314.5498046875,5314.5498046875,5816.10009765625,5275.9501953125,5725.0,19208,2025-02-24
2025-03-03,5560.0498046875,5560.0498046875,5597.10009765625,5056.7998046875,5300.0,29197,2025-03-03
2025-03-10,5420.60009765625,5420.60009765625,5643.4501953125,5214.10009765625,5503.0,18764,2025-03-10
2025-03-17,5593.14990234375,5593.14990234375,5877.4501953125,5361.75,5499.89990234375,84125,2025-03-17
2025-03-24,5505.0498046875,5505.0498046875,5702.4501953125,5450.14990234375,5581.0,89342,2025-03-24
2025-03-31,5396.64990234375,5396.64990234375,5641.7001953125,5349.89990234375,5505.0498046875,12407,2025-03-31
2025-04-07,5289.7998046875,5289.7998046875,5472.75,5015.10009765625,5015.10009765625,23194,2025-04-07
2025-04-14,5605.0,5605.0,5849.0,5348.5,5360.5,41413,2025-04-14
2025-04-21,5790.0,5790.0,5909.5,5564.0,5629.5,44362,2025-04-21
2025-04-28,5840.5,5840.5,5890.5,5502.0,5701.0,21411,2025-04-28
2025-05-05,5704.5,5704.5,5940.0,5625.0,5838.0,63931,2025-05-05
2025-05-12,6115.0,6115.0,6149.0,5812.0,5840.0,19663,2025-05-12
2025-05-19,6319.5,6319.5,6570.0,6051.0,6192.5,28772,2025-05-19
2025-05-26,6740.0,6740.0,6998.0,6351.0,6354.0,65275,2025-05-26
2025-06-02,6576.5,6576.5,6850.0,6490.5,6740.0,62520,2025-06-02
2025-06-09,6735.0,6735.0,6811.5,6536.5,6600.5,145308,2025-06-09
2025-06-16,6693.5,6693.5,6900.0,6599.0,6800.0,21401,2025-06-16
2025-06-23,6718.0,6718.0,6849.0,6612.5,6693.5,16184,2025-06-23
2025-06-30,6800.5,6800.5,6980.0,6695.0,6779.5,200820,2025-06-30
2025-07-07,6887.5,6887.5,6910.0,6724.0,6806.0,15198,2025-07-07
2025-07-14,7004.5,7004.5,7104.0,6860.5,6887.5,14301,2025-07-14
