Date,Adj Close_PRIVISCL.NS,Close_PRIVISCL.NS,High_PRIVISCL.NS,Low_PRIVISCL.NS,Open_PRIVISCL.NS,Volume_PRIVISCL.NS,Date
2020-11-09,535.8162841796875,537.9000244140625,540.3499755859375,506.04998779296875,537.0,78816,2020-11-09
2020-11-16,538.2069702148438,540.2999877929688,549.0,522.9500122070312,532.4500122070312,38647,2020-11-16
2020-11-23,537.8582763671875,539.9500122070312,551.5999755859375,528.0,529.0,58007,2020-11-23
2020-11-30,543.8350830078125,545.9500122070312,565.0,537.0499877929688,539.9500122070312,63296,2020-11-30
2020-12-07,555.68896484375,557.8499755859375,577.0,545.0,549.0999755859375,70702,2020-12-07
2020-12-14,553.6966552734375,555.8499755859375,575.6500244140625,550.2999877929688,555.0,68351,2020-12-14
2020-12-21,547.3712768554688,549.5,570.0,528.2000122070312,570.0,49308,2020-12-21
2020-12-28,536.9119873046875,539.0,560.0,501.04998779296875,554.8499755859375,72233,2020-12-28
2021-01-04,556.18701171875,558.3499755859375,560.0,535.0,554.0,171315,2021-01-04
2021-01-11,574.0176391601562,576.25,579.7999877929688,547.4000244140625,560.0,147321,2021-01-11
2021-01-18,639.214111328125,641.7000122070312,648.4000244140625,560.0,580.0,193317,2021-01-18
2021-01-25,701.7709350585938,704.5,729.7000122070312,653.0,658.0,244845,2021-01-25
2021-02-01,625.5671997070312,628.0,734.0,590.0,696.6500244140625,189569,2021-02-01
2021-02-08,611.4719848632812,613.8499755859375,664.9500122070312,601.0,632.0,172341,2021-02-08
2021-02-15,640.160400390625,642.6500244140625,668.9000244140625,620.0999755859375,628.0,137287,2021-02-15
2021-02-22,662.3242797851562,664.9000244140625,690.9000244140625,642.7000122070312,645.9500122070312,149933,2021-02-22
2021-03-01,603.1045532226562,605.4500122070312,678.5999755859375,600.0,668.4000244140625,174882,2021-03-01
2021-03-08,640.8079223632812,643.2999877929688,658.7000122070312,599.9000244140625,618.2999877929688,283304,2021-03-08
2021-03-15,645.04150390625,647.5499877929688,654.0,633.2000122070312,646.7000122070312,111663,2021-03-15
2021-03-22,886.2533569335938,889.7000122070312,937.0,646.8499755859375,647.5499877929688,872225,2021-03-22
2021-03-29,840.6806640625,843.9500122070312,920.0,826.0,889.7000122070312,108455,2021-03-29
2021-04-05,910.7581176757812,914.2999877929688,929.8499755859375,832.0499877929688,850.0,194716,2021-04-05
2021-04-12,914.6928100585938,918.25,969.0,860.0499877929688,909.0,220993,2021-04-12
2021-04-19,880.9739379882812,884.4000244140625,958.0,822.6500244140625,919.0,141076,2021-04-19
2021-04-26,881.8704223632812,885.2999877929688,906.0,853.0,875.0,169651,2021-04-26
2021-05-03,1023.4696655273438,1027.449951171875,1040.75,878.2000122070312,895.0,358508,2021-05-03
2021-05-10,1044.1392822265625,1048.199951171875,1098.3499755859375,995.0,1030.0,257336,2021-05-10
2021-05-17,1091.7044677734375,1095.949951171875,1123.0,1054.0,1075.0,230783,2021-05-17
2021-05-24,1075.915771484375,1080.0999755859375,1137.0,1052.050048828125,1100.0,200226,2021-05-24
2021-05-31,1041.8980712890625,1045.949951171875,1100.0,1020.0,1100.0,147899,2021-05-31
2021-06-07,990.7470092773438,994.5999755859375,1086.0999755859375,990.0,1050.0,190794,2021-06-07
2021-06-14,1084.1337890625,1088.3499755859375,1188.0,970.2000122070312,997.4000244140625,573582,2021-06-14
2021-06-21,1076.9119873046875,1081.0999755859375,1150.0,1070.0,1092.0,148998,2021-06-21
2021-06-28,1345.019287109375,1350.25,1383.0,1081.6500244140625,1109.0,885814,2021-06-28
2021-07-05,1283.657958984375,1288.6500244140625,1430.0,1264.0,1364.0,229761,2021-07-05
2021-07-12,1363.298095703125,1368.5999755859375,1417.949951171875,1300.699951171875,1315.0,127351,2021-07-12
2021-07-19,1327.985595703125,1333.1500244140625,1391.0,1287.0,1385.0,112716,2021-07-19
2021-07-26,1582.396240234375,1588.550048828125,1593.800048828125,1294.699951171875,1340.0,1117957,2021-07-26
2021-08-02,1724.69287109375,1731.4000244140625,1955.0,1523.6500244140625,1635.0,1777499,2021-08-02
2021-08-09,1606.6517333984375,1612.9000244140625,1759.0,1482.0,1737.0,267106,2021-08-09
2021-08-16,1528.9041748046875,1534.8499755859375,1690.0,1520.0,1629.25,128652,2021-08-16
2021-08-23,1726.817626953125,1731.3499755859375,1860.0,1489.800048828125,1538.0,204774,2021-08-23
2021-08-30,1625.832763671875,1630.0999755859375,1760.0,1618.25,1760.0,123739,2021-08-30
2021-09-06,1789.6527099609375,1794.3499755859375,1805.4000244140625,1611.449951171875,1633.25,139907,2021-09-06
2021-09-13,1895.6744384765625,1900.6500244140625,2044.0,1791.0,1824.0,603615,2021-09-13
2021-09-20,1814.7369384765625,1819.5,1900.0,1735.0999755859375,1893.6500244140625,167557,2021-09-20
2021-09-27,1825.408935546875,1830.199951171875,1896.050048828125,1736.0,1832.0,106315,2021-09-27
2021-10-04,1879.2177734375,1884.1500244140625,1990.0,1823.0,1840.0,179193,2021-10-04
2021-10-11,1960.1552734375,1965.300048828125,2074.0,1868.949951171875,1898.25,155294,2021-10-11
2021-10-18,1711.95654296875,1716.449951171875,1981.9000244140625,1701.0999755859375,1980.0,135266,2021-10-18
2021-10-25,1607.5308837890625,1611.75,1709.5999755859375,1550.0999755859375,1673.75,147448,2021-10-25
2021-11-01,1693.554931640625,1698.0,1730.0,1573.050048828125,1605.0,101036,2021-11-01
2021-11-08,1673.30810546875,1677.699951171875,1766.4000244140625,1665.0,1700.0,84921,2021-11-08
2021-11-15,1628.176513671875,1632.449951171875,1695.949951171875,1599.949951171875,1680.0,66566,2021-11-15
2021-11-22,1627.378662109375,1631.6500244140625,1663.199951171875,1515.0999755859375,1608.0,124334,2021-11-22
2021-11-29,1672.111328125,1676.5,1689.699951171875,1595.0,1600.0,114536,2021-11-29
2021-12-06,1880.1651611328125,1885.0999755859375,1974.949951171875,1697.0,1710.0,623039,2021-12-06
2021-12-13,1802.2696533203125,1807.0,1950.0,1780.9000244140625,1903.0,97862,2021-12-13
2021-12-20,1749.857177734375,1754.449951171875,1850.0,1685.0,1813.4000244140625,90248,2021-12-20
2021-12-27,1814.487548828125,1819.25,1875.0,1742.550048828125,1769.9000244140625,99787,2021-12-27
2022-01-03,1894.7269287109375,1899.699951171875,2060.10009765625,1824.050048828125,1831.25,176688,2022-01-03
2022-01-10,2197.532470703125,2203.300048828125,2229.0,1903.0,1903.0,460745,2022-01-10
2022-01-17,2202.219970703125,2208.0,2249.0,2150.050048828125,2219.25,120648,2022-01-17
2022-01-24,1879.0679931640625,1884.0,2223.25,1867.0999755859375,2202.0,186028,2022-01-24
2022-01-31,2009.176513671875,2014.449951171875,2079.949951171875,1896.0,1905.0,121302,2022-01-31
2022-02-07,1869.991943359375,1874.9000244140625,2138.800048828125,1850.0,2001.0,105975,2022-02-07
2022-02-14,1909.7376708984375,1914.75,1970.949951171875,1805.9000244140625,1850.0,99912,2022-02-14
2022-02-21,1833.0887451171875,1837.9000244140625,1942.449951171875,1658.949951171875,1896.0,120921,2022-02-21
2022-02-28,1893.0814208984375,1898.050048828125,1921.949951171875,1809.800048828125,1853.25,52783,2022-02-28
2022-03-07,1859.768798828125,1864.6500244140625,1962.0,1786.9000244140625,1790.0,78008,2022-03-07
2022-03-14,1867.2989501953125,1872.199951171875,1942.0,1816.0999755859375,1870.0,90425,2022-03-14
2022-03-21,1875.9761962890625,1880.9000244140625,1965.0,1849.0,1919.949951171875,81697,2022-03-21
2022-03-28,1892.383056640625,1897.3499755859375,1946.0,1800.0,1875.0999755859375,109921,2022-03-28
2022-04-04,2091.959228515625,2097.449951171875,2135.89990234375,1884.5,1912.0,169706,2022-04-04
2022-04-11,2100.536865234375,2106.050048828125,2199.89990234375,2020.0,2093.5,112425,2022-04-11
2022-04-18,1998.4049072265625,2003.6500244140625,2129.0,1946.6500244140625,2129.0,143359,2022-04-18
2022-04-25,1948.6353759765625,1953.75,2030.5,1919.449951171875,1999.449951171875,43474,2022-04-25
2022-05-02,1694.50244140625,1698.949951171875,1977.699951171875,1660.949951171875,1920.0,137596,2022-05-02
2022-05-09,1258.5467529296875,1261.8499755859375,1612.0,1040.050048828125,1600.0,1066705,2022-05-09
2022-05-16,1218.751220703125,1221.949951171875,1249.0,1065.0,1244.199951171875,457697,2022-05-16
2022-05-23,1150.0814208984375,1153.0999755859375,1259.0,1101.0,1251.75,190862,2022-05-23
2022-05-30,1178.556640625,1181.6500244140625,1218.0,1133.0,1170.0,210041,2022-05-30
2022-06-06,1171.37548828125,1174.449951171875,1204.4000244140625,1149.050048828125,1181.6500244140625,78507,2022-06-06
2022-06-13,1114.9736328125,1117.9000244140625,1200.0,1102.3499755859375,1165.050048828125,49397,2022-06-13
2022-06-20,1043.26171875,1046.0,1120.449951171875,1015.2999877929688,1116.9000244140625,56821,2022-06-20
2022-06-27,1057.374755859375,1060.1500244140625,1149.0,1040.0,1064.0,119842,2022-06-27
2022-07-04,1044.0596923828125,1046.800048828125,1086.6500244140625,1035.0,1064.0999755859375,116110,2022-07-04
2022-07-11,1090.986572265625,1093.8499755859375,1142.0,1026.0,1045.050048828125,144186,2022-07-11
2022-07-18,1204.6383056640625,1207.800048828125,1225.9000244140625,1066.550048828125,1111.0,226265,2022-07-18
2022-07-25,1242.08984375,1245.3499755859375,1448.0,1186.050048828125,1202.0,159306,2022-07-25
2022-08-01,1249.8695068359375,1253.1500244140625,1269.8499755859375,1223.1500244140625,1262.0,59715,2022-08-01
2022-08-08,1266.57568359375,1269.9000244140625,1335.0,1230.0,1264.25,128360,2022-08-08
2022-08-15,1300.5364990234375,1303.949951171875,1348.0,1252.8499755859375,1269.9000244140625,64566,2022-08-15
2022-08-22,1383.5186767578125,1387.1500244140625,1440.0,1283.8499755859375,1319.25,126276,2022-08-22
2022-08-29,1418.62646484375,1422.3499755859375,1460.0,1345.0999755859375,1367.25,92814,2022-08-29
2022-09-05,1372.39794921875,1376.0,1426.9000244140625,1347.0999755859375,1410.0,84113,2022-09-05
2022-09-12,1478.419677734375,1482.300048828125,1495.0,1375.0,1380.0,145033,2022-09-12
2022-09-19,1471.7869873046875,1475.6500244140625,1745.0,1467.0,1490.0,986903,2022-09-19
2022-09-26,1446.6260986328125,1448.550048828125,1499.0,1408.5,1469.0,92490,2022-09-26
2022-10-03,1441.08349609375,1443.0,1458.75,1408.0,1438.800048828125,73226,2022-10-03
2022-10-10,1370.9267578125,1372.75,1520.0,1360.449951171875,1427.25,155957,2022-10-10
2022-10-17,1371.1763916015625,1373.0,1420.3499755859375,1363.0,1363.0,46850,2022-10-17
2022-10-24,1340.9166259765625,1342.699951171875,1392.6500244140625,1303.550048828125,1375.0,17269,2022-10-24
2022-10-31,1336.8221435546875,1338.5999755859375,1351.199951171875,1282.050048828125,1347.0,41947,2022-10-31
2022-11-07,1187.920166015625,1189.5,1350.0,1175.3499755859375,1338.0,131023,2022-11-07
2022-11-14,1192.9635009765625,1194.550048828125,1242.9000244140625,1165.050048828125,1175.0,44550,2022-11-14
2022-11-21,1175.4866943359375,1177.050048828125,1230.8499755859375,1173.0,1175.0,71307,2022-11-21
2022-11-28,1190.9161376953125,1192.5,1295.0,1170.0,1181.300048828125,245026,2022-11-28
2022-12-05,1188.9188232421875,1190.5,1214.0,1180.0999755859375,1192.5,68903,2022-12-05
2022-12-12,1165.9493408203125,1167.5,1199.75,1160.3499755859375,1199.75,50060,2022-12-12
2022-12-19,1076.168701171875,1077.5999755859375,1185.0,1051.1500244140625,1165.5999755859375,63599,2022-12-19
2022-12-26,1141.8314208984375,1143.3499755859375,1223.0,1063.5,1075.0,194451,2022-12-26
2023-01-02,1125.8526611328125,1127.3499755859375,1190.0,1124.949951171875,1154.0,50158,2023-01-02
2023-01-09,1112.9697265625,1114.449951171875,1172.8499755859375,1101.6500244140625,1135.6500244140625,54714,2023-01-09
2023-01-16,1086.4051513671875,1087.8499755859375,1134.4000244140625,1066.0999755859375,1111.0,32703,2023-01-16
2023-01-23,1015.799072265625,1017.1500244140625,1093.25,988.0499877929688,1080.0,46091,2023-01-23
2023-01-30,976.2516479492188,977.5499877929688,1030.0,961.1500244140625,1017.1500244140625,104317,2023-01-30
2023-02-06,909.5902709960938,910.7999877929688,994.0,871.0499877929688,962.9000244140625,776043,2023-02-06
2023-02-13,1002.6165771484375,1003.9500122070312,1024.550048828125,917.2999877929688,919.9000244140625,257861,2023-02-13
2023-02-20,971.4580078125,972.75,998.0,940.7999877929688,985.0,103582,2023-02-20
2023-02-27,917.6795654296875,918.9000244140625,980.0,901.2999877929688,980.0,98320,2023-02-27
2023-03-06,1085.606201171875,1087.050048828125,1230.0,931.4500122070312,948.0,2426289,2023-03-06
2023-03-13,1090.3997802734375,1091.8499755859375,1159.9000244140625,1056.699951171875,1099.0,791596,2023-03-13
2023-03-20,1033.8250732421875,1035.199951171875,1144.699951171875,1024.0,1091.8499755859375,225973,2023-03-20
2023-03-27,1050.2032470703125,1051.5999755859375,1065.0,1008.3499755859375,1045.0,128939,2023-03-27
2023-04-03,1082.959716796875,1084.4000244140625,1096.050048828125,1037.4000244140625,1060.0,125248,2023-04-03
2023-04-10,1098.7386474609375,1100.199951171875,1130.0,1072.050048828125,1084.4000244140625,96047,2023-04-10
2023-04-17,1065.4830322265625,1066.9000244140625,1122.050048828125,1053.949951171875,1073.0999755859375,65111,2023-04-17
2023-04-24,1067.8798828125,1069.300048828125,1089.550048828125,1052.0,1056.25,46683,2023-04-24
2023-05-01,1083.5089111328125,1084.949951171875,1125.0,1061.25,1069.300048828125,125032,2023-05-01
2023-05-08,1113.3194580078125,1114.800048828125,1148.5,1076.050048828125,1085.0,118637,2023-05-08
2023-05-15,1099.2879638671875,1100.75,1134.0,1080.0,1131.5,79654,2023-05-15
2023-05-22,1098.6888427734375,1100.1500244140625,1123.9000244140625,1088.0,1101.0,97081,2023-05-22
2023-05-29,1147.623779296875,1149.1500244140625,1177.949951171875,1042.1500244140625,1090.0999755859375,198853,2023-05-29
2023-06-05,1140.3834228515625,1141.9000244140625,1197.0,1136.6500244140625,1155.0,187418,2023-06-05
2023-06-12,1107.0777587890625,1108.550048828125,1149.4000244140625,1101.050048828125,1141.9000244140625,95046,2023-06-12
2023-06-19,1069.6773681640625,1071.0999755859375,1115.9000244140625,1066.199951171875,1108.550048828125,76089,2023-06-19
2023-06-26,1079.014892578125,1080.449951171875,1104.9000244140625,1057.0999755859375,1071.0999755859375,64678,2023-06-26
2023-07-03,1104.78076171875,1106.25,1119.75,1051.0,1089.8499755859375,111215,2023-07-03
2023-07-10,1085.805908203125,1087.25,1116.949951171875,1065.75,1105.949951171875,63291,2023-07-10
2023-07-17,1101.684814453125,1103.1500244140625,1124.0,1075.0,1087.25,61526,2023-07-17
2023-07-24,1090.899169921875,1092.3499755859375,1140.0,1078.8499755859375,1099.0,56678,2023-07-24
2023-07-31,1064.2845458984375,1065.699951171875,1113.9000244140625,1022.0,1095.0,62894,2023-07-31
2023-08-07,1018.645263671875,1020.0,1075.699951171875,1016.0999755859375,1075.699951171875,111793,2023-08-07
2023-08-14,1047.756591796875,1049.1500244140625,1075.6500244140625,1007.1500244140625,1020.25,51079,2023-08-14
2023-08-21,1079.5142822265625,1080.949951171875,1100.5,1034.0,1064.0,53864,2023-08-21
2023-08-28,1173.739013671875,1175.300048828125,1184.0,1074.5,1086.300048828125,140026,2023-08-28
2023-09-04,1219.328369140625,1220.949951171875,1235.0,1187.1500244140625,1190.0,114512,2023-09-04
2023-09-11,1215.63330078125,1217.25,1275.0,1177.050048828125,1235.0,129651,2023-09-11
2023-09-18,1199.7044677734375,1201.300048828125,1229.449951171875,1170.9000244140625,1213.4000244140625,50678,2023-09-18
2023-09-25,1215.9329833984375,1217.550048828125,1264.4000244140625,1200.0,1200.0,102993,2023-09-25
2023-10-02,1202.0013427734375,1203.5999755859375,1238.4000244140625,1189.75,1217.550048828125,38735,2023-10-02
2023-10-09,1204.4482421875,1206.050048828125,1245.0,1186.300048828125,1203.5999755859375,59092,2023-10-09
2023-10-16,1205.7464599609375,1207.3499755859375,1225.0,1180.0999755859375,1206.050048828125,49307,2023-10-16
2023-10-23,1219.9775390625,1221.5999755859375,1225.0,1180.0999755859375,1207.3499755859375,71838,2023-10-23
2023-10-30,1217.8802490234375,1219.5,1249.0,1198.6500244140625,1226.5,44563,2023-10-30
2023-11-06,1295.1275634765625,1296.8499755859375,1365.5,1209.0,1216.0,354548,2023-11-06
2023-11-13,1288.7359619140625,1290.449951171875,1311.1500244140625,1270.0,1302.050048828125,53674,2023-11-13
2023-11-20,1270.210693359375,1271.9000244140625,1306.949951171875,1244.9000244140625,1298.4000244140625,101233,2023-11-20
2023-11-27,1259.425048828125,1261.0999755859375,1304.0,1245.0999755859375,1271.9000244140625,65573,2023-11-27
2023-12-04,1294.32861328125,1296.050048828125,1349.550048828125,1256.699951171875,1256.699951171875,205280,2023-12-04
2023-12-11,1251.8851318359375,1253.550048828125,1317.0,1248.0,1296.0,101817,2023-12-11
2023-12-18,1251.086181640625,1252.75,1282.5999755859375,1194.3499755859375,1245.0,123021,2023-12-18
2023-12-25,1174.687744140625,1176.25,1265.050048828125,1161.3499755859375,1252.75,119754,2023-12-25
2024-01-01,1154.0152587890625,1155.550048828125,1224.9000244140625,1147.449951171875,1190.0,110704,2024-01-01
2024-01-08,1099.3878173828125,1100.8499755859375,1160.0,1085.5999755859375,1155.550048828125,92953,2024-01-08
2024-01-15,1142.03125,1143.550048828125,1194.949951171875,1100.8499755859375,1100.8499755859375,142079,2024-01-15
2024-01-22,1242.9969482421875,1244.6500244140625,1275.0,1143.550048828125,1143.550048828125,297667,2024-01-22
2024-01-29,1242.797119140625,1244.449951171875,1265.5999755859375,1174.050048828125,1260.050048828125,188185,2024-01-29
2024-02-05,1235.406982421875,1237.050048828125,1265.0,1207.3499755859375,1235.0,138111,2024-02-05
2024-02-12,1236.3057861328125,1237.949951171875,1254.699951171875,1213.0,1236.300048828125,89344,2024-02-12
2024-02-19,1238.8524169921875,1240.5,1304.0,1180.0,1237.949951171875,309464,2024-02-19
2024-02-26,1188.619140625,1190.199951171875,1280.0,1166.050048828125,1246.6500244140625,334796,2024-02-26
2024-03-04,1168.3961181640625,1169.949951171875,1203.0,1150.0,1185.5,105572,2024-03-04
2024-03-11,1025.9854736328125,1027.3499755859375,1178.9000244140625,981.0999755859375,1178.9000244140625,136212,2024-03-11
2024-03-18,1040.4661865234375,1041.8499755859375,1059.949951171875,1011.0,1027.3499755859375,62823,2024-03-18
2024-03-25,989.8336181640625,991.1500244140625,1048.0,975.0,1041.8499755859375,122677,2024-03-25
2024-04-01,1064.7340087890625,1066.1500244140625,1080.800048828125,991.1500244140625,991.1500244140625,100208,2024-04-01
2024-04-08,1120.559814453125,1122.050048828125,1146.0,1059.5,1083.0,94309,2024-04-08
2024-04-15,1106.72802734375,1108.199951171875,1162.199951171875,1046.3499755859375,1100.0,67892,2024-04-15
2024-04-22,1194.4114990234375,1196.0,1205.0,1103.0,1108.0999755859375,81457,2024-04-22
2024-04-29,1276.0029296875,1277.699951171875,1371.0,1210.050048828125,1210.300048828125,521568,2024-04-29
2024-05-06,1136.1888427734375,1137.699951171875,1290.050048828125,1133.0,1281.0999755859375,149425,2024-05-06
2024-05-13,1158.90869140625,1160.449951171875,1164.699951171875,1109.949951171875,1151.199951171875,62239,2024-05-13
2024-05-20,1103.482421875,1104.949951171875,1177.8499755859375,1097.0,1141.25,71021,2024-05-20
2024-05-27,1167.3973388671875,1168.949951171875,1180.449951171875,1070.0,1094.0,178742,2024-05-27
2024-06-03,1186.3721923828125,1187.949951171875,1210.0,1031.0999755859375,1195.0,189937,2024-06-03
2024-06-10,1272.6075439453125,1274.300048828125,1294.300048828125,1131.949951171875,1187.949951171875,279924,2024-06-10
2024-06-17,1352.6510009765625,1354.449951171875,1394.25,1257.75,1274.300048828125,356498,2024-06-17
2024-06-24,1445.0281982421875,1446.949951171875,1480.949951171875,1350.0,1360.199951171875,521629,2024-06-24
2024-07-01,1546.99267578125,1549.050048828125,1599.949951171875,1452.5,1452.5,435440,2024-07-01
2024-07-08,1559.0765380859375,1561.1500244140625,1674.9000244140625,1522.3499755859375,1565.0,257507,2024-07-08
2024-07-15,1489.9683837890625,1491.949951171875,1624.699951171875,1479.0,1554.0,123919,2024-07-15
2024-07-22,1622.8917236328125,1625.050048828125,1639.0,1443.25,1465.0999755859375,128364,2024-07-22
2024-07-29,1548.1500244140625,1548.1500244140625,1720.0,1538.0,1641.699951171875,406089,2024-07-29
2024-08-05,1494.25,1494.25,1526.199951171875,1435.050048828125,1450.0,90104,2024-08-05
2024-08-12,1435.4000244140625,1435.4000244140625,1519.75,1405.0999755859375,1494.25,87370,2024-08-12
2024-08-19,1528.050048828125,1528.050048828125,1560.0,1435.4000244140625,1440.0,179483,2024-08-19
2024-08-26,1470.0,1470.0,1550.0,1461.0,1535.0,77143,2024-08-26
2024-09-02,1498.949951171875,1498.949951171875,1565.0,1404.300048828125,1470.0,273954,2024-09-02
2024-09-09,1467.449951171875,1467.449951171875,1519.949951171875,1455.199951171875,1494.0,96984,2024-09-09
2024-09-16,1476.3499755859375,1476.3499755859375,1548.0,1393.25,1467.449951171875,89212,2024-09-16
2024-09-23,1459.75,1459.75,1510.300048828125,1436.5,1476.3499755859375,117290,2024-09-23
2024-09-30,1511.5,1511.5,1545.0,1450.0999755859375,1460.0,77258,2024-09-30
2024-10-07,1609.25,1609.25,1629.0,1483.0999755859375,1541.0,281344,2024-10-07
2024-10-14,1763.25,1763.25,1779.9000244140625,1632.4000244140625,1645.0,630770,2024-10-14
2024-10-21,1653.0999755859375,1653.0999755859375,1808.0,1606.0,1788.0,652580,2024-10-21
2024-10-28,1754.4000244140625,1754.4000244140625,1780.050048828125,1630.050048828125,1675.0,177876,2024-10-28
2024-11-04,1909.050048828125,1909.050048828125,2017.0,1716.0999755859375,1775.0999755859375,634725,2024-11-04
2024-11-11,1785.3499755859375,1785.3499755859375,1920.699951171875,1729.5999755859375,1906.6500244140625,223779,2024-11-11
2024-11-18,1780.4000244140625,1780.4000244140625,1843.449951171875,1744.25,1807.0,148992,2024-11-18
2024-11-25,1908.550048828125,1908.550048828125,1950.0,1770.300048828125,1829.5,203507,2024-11-25
2024-12-02,1874.699951171875,1874.699951171875,1943.6500244140625,1852.550048828125,1914.0,116391,2024-12-02
2024-12-09,1923.75,1923.75,1946.0,1822.550048828125,1896.4000244140625,155095,2024-12-09
2024-12-16,1784.449951171875,1784.449951171875,1995.0,1741.0999755859375,1940.0,228477,2024-12-16
2024-12-23,1683.9000244140625,1683.9000244140625,1784.8499755859375,1679.9000244140625,1765.0,148432,2024-12-23
2024-12-30,1840.550048828125,1840.550048828125,1850.0,1683.0,1683.0,171790,2024-12-30
2025-01-06,1822.949951171875,1822.949951171875,1900.0,1797.050048828125,1849.5,173304,2025-01-06
2025-01-13,1856.8499755859375,1856.8499755859375,1873.199951171875,1699.550048828125,1795.5999755859375,108910,2025-01-13
2025-01-20,1745.949951171875,1745.949951171875,1914.949951171875,1730.0,1863.449951171875,138791,2025-01-20
2025-01-27,1751.8499755859375,1751.8499755859375,1799.0,1450.3499755859375,1741.0,285047,2025-01-27
2025-02-03,1774.3499755859375,1774.3499755859375,1830.0,1705.5,1735.9000244140625,75061,2025-02-03
2025-02-10,1572.949951171875,1572.949951171875,1789.3499755859375,1546.199951171875,1747.75,133558,2025-02-10
2025-02-17,1555.199951171875,1555.199951171875,1610.0,1479.0999755859375,1565.699951171875,143111,2025-02-17
2025-02-24,1465.550048828125,1465.550048828125,1540.0,1397.1500244140625,1540.0,143255,2025-02-24
2025-03-03,1517.8499755859375,1517.8499755859375,1530.0,1368.1500244140625,1470.0,128850,2025-03-03
2025-03-10,1501.75,1501.75,1570.0,1472.0,1522.0,74687,2025-03-10
2025-03-17,1550.5999755859375,1550.5999755859375,1564.9000244140625,1482.0,1492.5,80589,2025-03-17
2025-03-24,1705.050048828125,1705.050048828125,1728.0,1506.0,1565.0,287638,2025-03-24
2025-03-31,1745.300048828125,1745.300048828125,1845.949951171875,1705.050048828125,1705.050048828125,180132,2025-03-31
2025-04-07,1817.5,1817.5,1832.5999755859375,1501.0,1501.0,162369,2025-04-07
2025-04-14,1843.0999755859375,1843.0999755859375,1905.0,1793.0999755859375,1817.5,179250,2025-04-14
2025-04-21,1899.4000244140625,1899.4000244140625,1950.0,1841.0,1895.0,271588,2025-04-21
2025-04-28,2036.0999755859375,2036.0999755859375,2054.0,1893.5999755859375,1899.699951171875,527284,2025-04-28
2025-05-05,2115.300048828125,2115.300048828125,2187.0,1855.5,2114.89990234375,1843687,2025-05-05
2025-05-12,2320.800048828125,2320.800048828125,2386.0,2161.0,2190.0,805335,2025-05-12
2025-05-19,2350.5,2350.5,2394.0,2247.0,2372.800048828125,412608,2025-05-19
2025-05-26,2308.300048828125,2308.300048828125,2410.199951171875,2255.10009765625,2321.0,365707,2025-05-26
2025-06-02,2289.800048828125,2289.800048828125,2584.800048828125,2265.10009765625,2315.0,1492390,2025-06-02
2025-06-09,2404.5,2404.5,2419.0,2222.10009765625,2300.0,789032,2025-06-09
2025-06-16,2342.89990234375,2342.89990234375,2519.800048828125,2050.0,2424.800048828125,2332179,2025-06-16
2025-06-23,2267.5,2267.5,2368.10009765625,2252.300048828125,2340.89990234375,546433,2025-06-23
2025-06-30,2469.699951171875,2469.699951171875,2563.5,2244.800048828125,2267.5,1268351,2025-06-30
2025-07-07,2418.300048828125,2418.300048828125,2512.5,2335.0,2465.0,547667,2025-07-07
2025-07-14,2448.699951171875,2448.699951171875,2489.89990234375,2364.0,2400.0,203421,2025-07-14
