Date,Adj Close_HIKAL.NS,Close_HIKAL.NS,High_HIKAL.NS,Low_HIKAL.NS,Open_HIKAL.NS,Volume_HIKAL.NS,Date
2020-12-07,165.97743225097656,169.5500030517578,181.60000610351562,169.0500030517578,172.6999969482422,4352554,2020-12-07
2020-12-14,164.06851196289062,167.60000610351562,174.1999969482422,167.0,171.60000610351562,2618423,2020-12-14
2020-12-21,162.60011291503906,166.10000610351562,169.35000610351562,153.0,167.85000610351562,1695158,2020-12-21
2020-12-28,163.3832550048828,166.89999389648438,171.1999969482422,164.10000610351562,168.0,1566884,2020-12-28
2021-01-04,174.88568115234375,178.64999389648438,183.25,167.10000610351562,167.5,5710293,2021-01-04
2021-01-11,168.62051391601562,172.25,182.60000610351562,170.5,180.0,2289055,2021-01-11
2021-01-18,163.53009033203125,167.0500030517578,174.0,165.39999389648438,171.60000610351562,1996224,2021-01-18
2021-01-25,166.76055908203125,170.35000610351562,172.8000030517578,162.9499969482422,166.6999969482422,1355619,2021-01-25
2021-02-01,172.389404296875,176.10000610351562,189.0,169.64999389648438,170.0,7071932,2021-02-01
2021-02-08,163.4322052001953,166.9499969482422,177.6999969482422,166.3000030517578,176.60000610351562,2819741,2021-02-08
2021-02-15,158.04808044433594,161.4499969482422,171.4499969482422,160.0,167.6999969482422,1768733,2021-02-15
2021-02-22,156.6368865966797,159.0500030517578,164.10000610351562,155.4499969482422,160.89999389648438,1786524,2021-02-22
2021-03-01,159.3451690673828,161.8000030517578,168.35000610351562,158.14999389648438,162.0,2038713,2021-03-01
2021-03-08,156.73536682128906,159.14999389648438,165.35000610351562,157.64999389648438,162.64999389648438,1229733,2021-03-08
2021-03-15,146.93630981445312,149.1999969482422,160.5,144.85000610351562,160.0,1293699,2021-03-15
2021-03-22,141.61825561523438,143.8000030517578,153.0,143.10000610351562,149.1999969482422,1476810,2021-03-22
2021-03-29,157.4739990234375,159.89999389648438,164.39999389648438,143.0,143.8000030517578,3373988,2021-03-29
2021-04-05,170.37522888183594,173.0,175.5,156.1999969482422,159.89999389648438,4899090,2021-04-05
2021-04-12,176.82586669921875,179.5500030517578,180.89999389648438,158.60000610351562,166.0,5571197,2021-04-12
2021-04-19,204.99195861816406,208.14999389648438,219.6999969482422,174.0,178.89999389648438,19229964,2021-04-19
2021-04-26,261.1271057128906,265.1499938964844,277.79998779296875,211.6999969482422,213.89999389648438,19938348,2021-04-26
2021-05-03,321.2508850097656,326.20001220703125,345.79998779296875,264.0,265.54998779296875,11931695,2021-05-03
2021-05-10,332.8718566894531,338.0,374.3999938964844,326.0,328.0,5190438,2021-05-10
2021-05-17,379.9958801269531,385.8500061035156,385.8500061035156,331.5,341.04998779296875,3623784,2021-05-17
2021-05-24,407.866455078125,414.1499938964844,440.6499938964844,388.8500061035156,401.0,4755749,2021-05-24
2021-05-31,435.93408203125,442.6499938964844,442.6499938964844,374.1499938964844,416.8999938964844,5117098,2021-05-31
2021-06-07,462.22900390625,469.3500061035156,520.7999877929688,448.6499938964844,454.29998779296875,8299444,2021-06-07
2021-06-14,448.73681640625,455.6499938964844,499.0,441.04998779296875,473.25,3659145,2021-06-14
2021-06-21,463.4599914550781,470.6000061035156,498.8999938964844,445.0,448.0,3180419,2021-06-21
2021-06-28,517.6255493164062,525.5999755859375,569.0,471.0,471.0,5042876,2021-06-28
2021-07-05,505.16754150390625,512.9500122070312,559.0,505.54998779296875,530.5,2278891,2021-07-05
2021-07-12,511.17486572265625,519.0499877929688,548.0,512.0,517.9000244140625,1314566,2021-07-12
2021-07-19,520.432373046875,528.4500122070312,572.7000122070312,514.4000244140625,518.0,2030469,2021-07-19
2021-07-26,526.9813842773438,535.0999755859375,549.0,515.0,519.0,1404319,2021-07-26
2021-08-02,606.260009765625,615.5999755859375,653.7999877929688,521.5499877929688,535.0,6966718,2021-08-02
2021-08-09,685.8342895507812,696.4000244140625,710.0,501.0,615.0,7714952,2021-08-09
2021-08-16,625.2672729492188,634.9000244140625,742.0,630.0499877929688,699.7999877929688,2507320,2021-08-16
2021-08-23,637.7745971679688,647.5999755859375,659.0,575.0,637.7999877929688,2730649,2021-08-23
2021-08-30,619.9191284179688,628.4500122070312,669.25,620.0,651.0,2277251,2021-08-30
2021-09-06,651.5341186523438,660.5,670.0,629.0,630.0,1674105,2021-09-06
2021-09-13,666.3303833007812,675.5,729.0,647.0999755859375,660.0,2606671,2021-09-13
2021-09-20,621.349365234375,629.9000244140625,674.2999877929688,617.0,667.0,926689,2021-09-20
2021-09-27,568.7236328125,576.5499877929688,632.2000122070312,568.2999877929688,625.0,1078169,2021-09-27
2021-10-04,530.4503173828125,537.75,581.4500122070312,530.0,576.0999755859375,2166343,2021-10-04
2021-10-11,515.6539306640625,522.75,537.6500244140625,481.1000061035156,530.0,3285630,2021-10-11
2021-10-18,479.353515625,485.95001220703125,545.0,477.95001220703125,528.0,1641233,2021-10-18
2021-10-25,567.8851928710938,575.7000122070312,583.0,463.1000061035156,491.0,5424243,2021-10-25
2021-11-01,529.2173461914062,536.5,580.0,525.0,580.0,787501,2021-11-01
2021-11-08,490.3028259277344,497.04998779296875,539.2999877929688,491.20001220703125,539.0,866817,2021-11-08
2021-11-15,488.5272216796875,495.25,523.2999877929688,485.0,500.0,811898,2021-11-15
2021-11-22,496.468017578125,503.29998779296875,545.5,482.3999938964844,500.0,1572604,2021-11-22
2021-11-29,498.3915100097656,505.25,531.0,477.6000061035156,500.0,1611746,2021-11-29
2021-12-06,515.9498901367188,523.0499877929688,526.3499755859375,499.1000061035156,507.95001220703125,645192,2021-12-06
2021-12-13,510.5245056152344,517.5499877929688,568.0,514.0,523.0499877929688,1624838,2021-12-13
2021-12-20,499.7231750488281,506.6000061035156,520.0,485.0,520.0,591973,2021-12-20
2021-12-27,519.599609375,526.75,538.0499877929688,502.6499938964844,506.0,480822,2021-12-27
2022-01-03,544.7041625976562,552.2000122070312,595.0,523.0,526.75,2289123,2022-01-03
2022-01-10,485.8638916015625,492.54998779296875,549.75,491.0,511.0,2488726,2022-01-10
2022-01-17,398.51593017578125,404.0,488.0,366.6499938964844,485.3500061035156,8325841,2022-01-17
2022-01-24,396.34576416015625,401.79998779296875,418.8500061035156,374.0,401.0,1979967,2022-01-24
2022-01-31,423.9163818359375,429.75,434.75,403.0,403.0,1572439,2022-01-31
2022-02-07,419.3294677734375,425.1000061035156,437.45001220703125,407.0,432.8500061035156,789134,2022-02-07
2022-02-14,381.9440002441406,387.20001220703125,423.6000061035156,360.0,407.1000061035156,2199068,2022-02-14
2022-02-21,367.88739013671875,372.95001220703125,389.70001220703125,351.3500061035156,385.0,1089462,2022-02-21
2022-02-28,353.4671630859375,357.1499938964844,376.0,350.1000061035156,375.0,452151,2022-02-28
2022-03-07,373.60736083984375,377.5,389.75,345.29998779296875,350.0,486739,2022-03-07
2022-03-14,404.2381896972656,408.45001220703125,412.0,370.54998779296875,379.95001220703125,562108,2022-03-14
2022-03-21,417.2525939941406,421.6000061035156,423.5,388.45001220703125,414.95001220703125,941337,2022-03-21
2022-03-28,408.74127197265625,413.0,425.04998779296875,400.3500061035156,425.0,698466,2022-03-28
2022-04-04,441.99481201171875,446.6000061035156,456.0,414.6000061035156,415.0,1041704,2022-04-04
2022-04-11,425.81341552734375,430.25,446.3999938964844,428.20001220703125,446.0,231129,2022-04-11
2022-04-18,413.34326171875,417.6499938964844,433.0,409.75,430.25,391355,2022-04-18
2022-04-25,393.8959045410156,398.0,407.79998779296875,389.54998779296875,390.0,761062,2022-04-25
2022-05-02,411.01751708984375,415.29998779296875,445.95001220703125,372.0,390.0,5412714,2022-05-02
2022-05-09,393.0052185058594,397.1000061035156,415.79998779296875,376.1000061035156,415.0,1095010,2022-05-09
2022-05-16,378.159912109375,382.1000061035156,406.3999938964844,380.95001220703125,396.79998779296875,439094,2022-05-16
2022-05-23,377.46710205078125,381.3999938964844,409.0,362.0,389.5,2416495,2022-05-23
2022-05-30,290.5724792480469,293.6000061035156,369.0,287.8999938964844,364.25,3118861,2022-05-30
2022-06-06,265.0384521484375,267.79998779296875,302.95001220703125,265.04998779296875,287.3500061035156,3507090,2022-06-06
2022-06-13,227.77674865722656,230.14999389648438,263.45001220703125,228.10000610351562,263.0,2043321,2022-06-13
2022-06-20,247.8179473876953,250.39999389648438,254.5,212.0,230.0,2733818,2022-06-20
2022-06-27,236.04066467285156,238.5,275.3999938964844,234.14999389648438,257.0,13446855,2022-06-27
2022-07-04,233.6159210205078,236.0500030517578,245.6999969482422,227.5,240.0,2180712,2022-07-04
2022-07-11,244.99732971191406,247.5500030517578,256.1000061035156,235.0,235.0,3267623,2022-07-11
2022-07-18,257.4673767089844,260.1499938964844,265.1000061035156,246.0,246.0,1918910,2022-07-18
2022-07-25,249.0055694580078,251.60000610351562,261.0,246.4499969482422,261.0,911381,2022-07-25
2022-08-01,265.1374816894531,267.8999938964844,276.0,251.8000030517578,253.60000610351562,3100583,2022-08-01
2022-08-08,267.5127258300781,270.29998779296875,274.6000061035156,245.3000030517578,268.8999938964844,2745664,2022-08-08
2022-08-15,319.5208740234375,322.8500061035156,330.0,269.79998779296875,270.29998779296875,11732181,2022-08-15
2022-08-22,327.3393859863281,330.75,344.29998779296875,306.79998779296875,322.8500061035156,4626337,2022-08-22
2022-08-29,330.4074401855469,333.8500061035156,349.5,306.95001220703125,325.3500061035156,2095674,2022-08-29
2022-09-05,337.18682861328125,340.70001220703125,347.6499938964844,329.20001220703125,335.8999938964844,1593336,2022-09-05
2022-09-12,354.6548156738281,358.3500061035156,383.0,338.45001220703125,343.0,4283912,2022-09-12
2022-09-19,333.1021423339844,336.20001220703125,362.0,331.0,358.3500061035156,1608327,2022-09-19
2022-09-26,332.85443115234375,335.95001220703125,350.0,308.54998779296875,332.5,1326879,2022-09-26
2022-10-03,332.705810546875,335.79998779296875,345.70001220703125,322.8500061035156,335.95001220703125,702536,2022-10-03
2022-10-10,337.16436767578125,340.29998779296875,343.3999938964844,314.8500061035156,334.70001220703125,953267,2022-10-10
2022-10-17,318.6366882324219,321.6000061035156,350.3999938964844,320.0,342.04998779296875,634660,2022-10-17
2022-10-24,326.90972900390625,329.95001220703125,332.95001220703125,311.25,321.0,575159,2022-10-24
2022-10-31,337.6597595214844,340.79998779296875,347.70001220703125,328.5,330.95001220703125,835088,2022-10-31
2022-11-07,336.7184753417969,339.8500061035156,359.0,335.0,342.54998779296875,1655824,2022-11-07
2022-11-14,333.15167236328125,336.25,337.95001220703125,325.0,337.5,753261,2022-11-14
2022-11-21,341.77154541015625,344.95001220703125,349.5,330.0,337.95001220703125,603083,2022-11-21
2022-11-28,339.542236328125,342.70001220703125,359.79998779296875,335.54998779296875,346.0,1065346,2022-11-28
2022-12-05,379.1241455078125,382.6499938964844,404.20001220703125,342.0,343.0,11354716,2022-12-05
2022-12-12,366.64019775390625,370.04998779296875,402.0,369.0,385.95001220703125,2122416,2022-12-12
2022-12-19,331.6654968261719,334.75,382.6000061035156,330.1000061035156,370.0,1662295,2022-12-19
2022-12-26,406.32122802734375,410.1000061035156,416.79998779296875,329.0,333.54998779296875,7885753,2022-12-26
2023-01-02,394.5308532714844,398.20001220703125,427.79998779296875,395.1499938964844,411.6499938964844,7589857,2023-01-02
2023-01-09,399.2370910644531,402.95001220703125,418.75,387.1499938964844,401.79998779296875,2831231,2023-01-09
2023-01-16,383.3845520019531,386.95001220703125,411.45001220703125,385.0,402.79998779296875,990976,2023-01-16
2023-01-23,356.8809814453125,360.20001220703125,388.8999938964844,345.54998779296875,388.70001220703125,1306698,2023-01-23
2023-01-30,327.3555908203125,330.3999938964844,371.1000061035156,329.1000061035156,358.0,1658631,2023-01-30
2023-02-06,327.9005126953125,330.95001220703125,342.45001220703125,325.0,330.29998779296875,975024,2023-02-06
2023-02-13,315.21844482421875,318.1499938964844,334.6000061035156,306.54998779296875,334.5,1072456,2023-02-13
2023-02-20,301.2513122558594,303.5,320.25,296.04998779296875,318.3500061035156,981884,2023-02-20
2023-02-27,304.7750244140625,307.04998779296875,314.70001220703125,286.20001220703125,301.3999938964844,888067,2023-02-27
2023-03-06,295.742431640625,297.95001220703125,313.54998779296875,295.70001220703125,307.04998779296875,448846,2023-03-06
2023-03-13,302.1943054199219,304.45001220703125,326.0,279.0,296.45001220703125,6762914,2023-03-13
2023-03-20,279.4639587402344,281.54998779296875,315.6499938964844,278.1499938964844,304.0,3165283,2023-03-20
2023-03-27,279.5632019042969,281.6499938964844,291.8999938964844,260.75,281.54998779296875,3058315,2023-03-27
2023-04-03,293.06243896484375,295.25,298.0,282.3500061035156,283.1000061035156,612923,2023-04-03
2023-04-10,307.9017333984375,310.20001220703125,316.0,290.6000061035156,296.75,1453502,2023-04-10
2023-04-17,287.5535583496094,289.70001220703125,311.8999938964844,287.04998779296875,310.20001220703125,1131066,2023-04-17
2023-04-24,293.31060791015625,295.5,299.79998779296875,284.75,291.1000061035156,680592,2023-04-24
2023-05-01,299.81207275390625,302.04998779296875,308.79998779296875,294.3999938964844,295.5,751243,2023-05-01
2023-05-08,295.8417053222656,298.04998779296875,306.3999938964844,293.0,303.45001220703125,716693,2023-05-08
2023-05-15,297.3802185058594,299.6000061035156,310.70001220703125,291.1000061035156,293.70001220703125,1510355,2023-05-15
2023-05-22,281.89581298828125,284.0,300.8999938964844,283.04998779296875,300.5,1250308,2023-05-22
2023-05-29,317.0831604003906,319.45001220703125,323.3500061035156,282.0,288.8500061035156,10351546,2023-05-29
2023-06-05,314.4031677246094,316.75,329.0,313.45001220703125,325.0,2353138,2023-06-05
2023-06-12,316.14019775390625,318.5,324.54998779296875,313.1499938964844,319.0,1324231,2023-06-12
2023-06-19,310.5320739746094,312.8500061035156,326.0,306.6000061035156,317.0,1601596,2023-06-19
2023-06-26,311.12762451171875,313.45001220703125,323.0,305.3500061035156,311.6000061035156,1157642,2023-06-26
2023-07-03,301.9461669921875,304.20001220703125,316.0,302.6000061035156,313.29998779296875,1035978,2023-07-03
2023-07-10,300.06024169921875,302.29998779296875,318.45001220703125,296.0,305.1000061035156,2218687,2023-07-10
2023-07-17,300.1595153808594,302.3999938964844,312.1000061035156,298.8999938964844,304.8500061035156,1128299,2023-07-17
2023-07-24,281.7469177246094,283.8500061035156,291.95001220703125,273.0,285.0,2441852,2023-07-24
2023-07-31,292.71502685546875,294.8999938964844,301.79998779296875,283.0,283.8500061035156,1340873,2023-07-31
2023-08-07,286.759521484375,288.8999938964844,311.0,287.3500061035156,298.95001220703125,3876670,2023-08-07
2023-08-14,284.02984619140625,286.1499938964844,291.95001220703125,281.20001220703125,289.79998779296875,689365,2023-08-14
2023-08-21,283.58319091796875,285.70001220703125,295.8500061035156,283.54998779296875,286.04998779296875,937938,2023-08-21
2023-08-28,306.1646728515625,308.45001220703125,310.70001220703125,284.54998779296875,286.1499938964844,2393802,2023-08-28
2023-09-04,309.6883544921875,312.0,320.0,306.04998779296875,312.0,2738552,2023-09-04
2023-09-11,303.1868896484375,305.45001220703125,313.6000061035156,293.29998779296875,312.8999938964844,1422094,2023-09-11
2023-09-18,298.12469482421875,300.3500061035156,312.5,298.04998779296875,306.0,1029078,2023-09-18
2023-09-25,293.7884521484375,295.3999938964844,306.3999938964844,291.0,301.0,1039779,2023-09-25
2023-10-02,284.5391845703125,286.1000061035156,296.8500061035156,284.20001220703125,295.3999938964844,1037954,2023-10-02
2023-10-09,283.4949035644531,285.04998779296875,289.3999938964844,278.75,284.29998779296875,1766802,2023-10-09
2023-10-16,282.0030822753906,283.54998779296875,294.20001220703125,282.0,285.5,737923,2023-10-16
2023-10-23,270.3669128417969,271.8500061035156,287.04998779296875,263.0,281.5,824415,2023-10-23
2023-10-30,278.9697570800781,280.5,285.75,250.10000610351562,272.75,1053790,2023-10-30
2023-11-06,274.89208984375,276.3999938964844,284.8500061035156,271.75,278.1000061035156,605106,2023-11-06
2023-11-13,271.9582214355469,273.45001220703125,284.3999938964844,271.29998779296875,280.3500061035156,462708,2023-11-13
2023-11-20,272.4057312011719,273.8999938964844,275.95001220703125,263.75,274.04998779296875,913224,2023-11-20
2023-11-27,282.4009094238281,283.95001220703125,289.0,271.0,273.8999938964844,845834,2023-11-27
2023-12-04,283.64410400390625,285.20001220703125,294.0,283.75,287.0,1036365,2023-12-04
2023-12-11,283.8927307128906,285.45001220703125,290.0,284.5,285.20001220703125,512699,2023-12-11
2023-12-18,302.29180908203125,303.95001220703125,309.3999938964844,285.54998779296875,286.0,2743615,2023-12-18
2023-12-25,302.29180908203125,303.95001220703125,318.3500061035156,302.29998779296875,303.95001220703125,1861103,2023-12-25
2024-01-01,300.40216064453125,302.04998779296875,313.0,298.04998779296875,302.8500061035156,2420888,2024-01-01
2024-01-08,302.6398620605469,304.29998779296875,312.0,294.6000061035156,302.5,1757304,2024-01-08
2024-01-15,291.9982604980469,293.6000061035156,310.0,286.1000061035156,305.6000061035156,1128370,2024-01-15
2024-01-22,280.26263427734375,281.79998779296875,298.0,279.95001220703125,293.6000061035156,475629,2024-01-22
2024-01-29,288.9151916503906,290.5,306.54998779296875,280.6000061035156,283.0,1797159,2024-01-29
2024-02-05,286.9757995605469,288.54998779296875,307.70001220703125,286.0,290.6000061035156,1573576,2024-02-05
2024-02-12,286.2298889160156,287.79998779296875,289.70001220703125,276.04998779296875,288.8999938964844,692288,2024-02-12
2024-02-19,282.251708984375,283.79998779296875,294.1499938964844,281.3999938964844,288.5,673694,2024-02-19
2024-02-26,277.9034423828125,278.8500061035156,284.54998779296875,277.29998779296875,282.3500061035156,615059,2024-02-26
2024-03-04,275.1627502441406,276.1000061035156,286.79998779296875,274.8999938964844,279.20001220703125,698246,2024-03-04
2024-03-11,268.28619384765625,269.20001220703125,278.79998779296875,260.29998779296875,278.79998779296875,915098,2024-03-11
2024-03-18,275.810546875,276.75,283.29998779296875,265.29998779296875,265.29998779296875,1077162,2024-03-18
2024-03-25,264.1502380371094,265.04998779296875,279.20001220703125,262.3999938964844,276.75,788221,2024-03-25
2024-04-01,305.4595642089844,306.5,307.8999938964844,266.3999938964844,266.3999938964844,1812629,2024-04-01
2024-04-08,301.12432861328125,302.1499938964844,309.5,293.70001220703125,309.3999938964844,956852,2024-04-08
2024-04-15,297.5365295410156,298.54998779296875,314.5,287.20001220703125,295.0,1621564,2024-04-15
2024-04-22,311.489013671875,312.54998779296875,331.20001220703125,305.54998779296875,305.54998779296875,6803926,2024-04-22
2024-04-29,296.4403076171875,297.45001220703125,315.0,296.1000061035156,315.0,969281,2024-04-29
2024-05-06,281.7901916503906,282.75,299.0,278.75,298.6000061035156,683122,2024-05-06
2024-05-13,297.5863952636719,298.6000061035156,301.29998779296875,276.0,283.0,637444,2024-05-13
2024-05-20,293.74945068359375,294.75,305.3500061035156,293.0,297.95001220703125,785713,2024-05-20
2024-05-27,283.883056640625,284.8500061035156,296.8500061035156,282.6000061035156,294.75,636825,2024-05-27
2024-06-03,290.65997314453125,291.6499938964844,293.75,267.25,291.0,811428,2024-06-03
2024-06-10,297.7358703613281,298.75,310.5,291.79998779296875,292.79998779296875,1335573,2024-06-10
2024-06-17,310.7415466308594,311.79998779296875,319.75,294.29998779296875,298.75,1594281,2024-06-17
2024-06-24,332.7167053222656,333.8500061035156,356.70001220703125,307.8999938964844,313.0,9610046,2024-06-24
2024-07-01,365.35552978515625,366.6000061035156,372.0,333.20001220703125,335.6499938964844,5535308,2024-07-01
2024-07-08,359.2264099121094,360.45001220703125,377.95001220703125,341.1000061035156,373.0,2990809,2024-07-08
2024-07-15,332.7167053222656,333.8500061035156,365.0,332.20001220703125,363.3500061035156,1154115,2024-07-15
2024-07-22,355.8878173828125,357.1000061035156,370.8500061035156,326.04998779296875,328.8500061035156,2597862,2024-07-22
2024-07-29,334.5604553222656,335.70001220703125,365.0,328.6000061035156,359.70001220703125,2127631,2024-07-29
2024-08-05,319.16290283203125,320.25,328.0,309.1499938964844,325.0,1690262,2024-08-05
2024-08-12,318.71441650390625,319.79998779296875,328.54998779296875,311.20001220703125,321.5,608827,2024-08-12
2024-08-19,326.0893249511719,327.20001220703125,342.79998779296875,319.0,320.95001220703125,951704,2024-08-19
2024-08-26,328.1821594238281,329.29998779296875,334.6000061035156,322.0,327.8999938964844,720050,2024-08-26
2024-09-02,345.672607421875,346.8500061035156,362.79998779296875,325.1000061035156,333.0,2814098,2024-09-02
2024-09-09,395.1268615722656,395.75,407.45001220703125,351.0,352.1000061035156,12505753,2024-09-09
2024-09-16,385.89141845703125,386.5,410.8999938964844,363.6499938964844,396.5,3684065,2024-09-16
2024-09-23,371.1646423339844,371.75,395.6000061035156,366.6499938964844,387.5,1295251,2024-09-23
2024-09-30,358.5345764160156,359.1000061035156,377.04998779296875,352.70001220703125,373.0,852554,2024-09-30
2024-10-07,339.4646301269531,340.0,361.8999938964844,336.54998779296875,360.1000061035156,1331701,2024-10-07
2024-10-14,378.35333251953125,378.95001220703125,379.95001220703125,338.8999938964844,340.0,2764029,2024-10-14
2024-10-21,341.2618103027344,341.79998779296875,392.95001220703125,334.3500061035156,380.8999938964844,1770287,2024-10-21
2024-10-28,382.7962951660156,383.3999938964844,386.45001220703125,338.8999938964844,341.75,1081632,2024-10-28
2024-11-04,386.3407287597656,386.95001220703125,395.3500061035156,365.6499938964844,384.0,1963607,2024-11-04
2024-11-11,403.214111328125,403.8500061035156,416.0,371.29998779296875,388.8500061035156,6208440,2024-11-11
2024-11-18,390.43426513671875,391.04998779296875,416.95001220703125,382.70001220703125,410.75,2973963,2024-11-18
2024-11-25,411.1515808105469,411.79998779296875,416.79998779296875,383.1000061035156,397.79998779296875,2444104,2024-11-25
2024-12-02,437.2104797363281,437.8999938964844,464.75,416.0,416.79998779296875,11805532,2024-12-02
2024-12-09,412.49945068359375,413.1499938964844,442.79998779296875,400.54998779296875,437.70001220703125,2447081,2024-12-09
2024-12-16,377.8041687011719,378.3999938964844,418.95001220703125,372.1000061035156,414.0,1644446,2024-12-16
2024-12-23,380.8493957519531,381.45001220703125,386.54998779296875,365.0,377.04998779296875,1279055,2024-12-23
2024-12-30,395.276611328125,395.8999938964844,410.70001220703125,376.1499938964844,385.54998779296875,1815536,2024-12-30
2025-01-06,357.4862060546875,358.04998779296875,397.3999938964844,356.5,397.3999938964844,1131165,2025-01-06
2025-01-13,368.6186828613281,369.20001220703125,378.5,345.25,355.1499938964844,1176471,2025-01-13
2025-01-20,348.0511169433594,348.6000061035156,386.8999938964844,347.54998779296875,371.45001220703125,978144,2025-01-20
2025-01-27,355.93865966796875,356.5,359.0,318.5,347.3500061035156,1215038,2025-01-27
2025-02-03,376.3065490722656,376.8999938964844,385.0,343.1000061035156,351.0,1953037,2025-02-03
2025-02-10,341.75,341.75,370.0,334.54998779296875,370.0,1279291,2025-02-10
2025-02-17,357.6499938964844,357.6499938964844,362.0,332.6000061035156,339.04998779296875,717126,2025-02-17
2025-02-24,350.70001220703125,350.70001220703125,355.1000061035156,339.0,355.0,648552,2025-02-24
2025-03-03,376.3500061035156,376.3500061035156,380.0,336.0,351.0,942661,2025-03-03
2025-03-10,383.8500061035156,383.8500061035156,401.8500061035156,363.25,372.1000061035156,1183459,2025-03-10
2025-03-17,410.45001220703125,410.45001220703125,414.29998779296875,380.3500061035156,383.8500061035156,998701,2025-03-17
2025-03-24,399.45001220703125,399.45001220703125,425.75,394.6000061035156,412.0,1068660,2025-03-24
2025-03-31,400.8500061035156,400.8500061035156,434.0,384.0,399.45001220703125,1563289,2025-03-31
2025-04-07,418.8500061035156,418.8500061035156,432.04998779296875,326.3500061035156,326.3500061035156,1729105,2025-04-07
2025-04-14,431.6000061035156,431.6000061035156,456.75,413.0,418.8500061035156,4566730,2025-04-14
2025-04-21,395.04998779296875,395.04998779296875,438.1499938964844,391.54998779296875,434.0,2467337,2025-04-21
2025-04-28,389.3999938964844,389.3999938964844,410.3500061035156,380.29998779296875,395.75,877105,2025-04-28
2025-05-05,387.0,387.0,403.5,365.0,402.79998779296875,1122105,2025-05-05
2025-05-12,388.6499938964844,388.6499938964844,449.25,386.1000061035156,393.29998779296875,4144434,2025-05-12
2025-05-19,404.70001220703125,404.70001220703125,423.0,385.29998779296875,385.29998779296875,2239785,2025-05-19
2025-05-26,372.1499938964844,372.1499938964844,398.0,371.0,398.0,2351997,2025-05-26
2025-06-02,372.3500061035156,372.3500061035156,387.0,370.29998779296875,372.1000061035156,1330382,2025-06-02
2025-06-09,375.79998779296875,375.79998779296875,386.25,371.3999938964844,372.95001220703125,1320636,2025-06-09
2025-06-16,359.45001220703125,359.45001220703125,382.29998779296875,357.0,377.0,889917,2025-06-16
2025-06-23,362.95001220703125,362.95001220703125,372.70001220703125,354.54998779296875,355.0,941184,2025-06-23
2025-06-30,345.45001220703125,345.45001220703125,364.54998779296875,339.04998779296875,362.20001220703125,2302220,2025-06-30
2025-07-07,340.5,340.5,349.8999938964844,338.79998779296875,345.8999938964844,759271,2025-07-07
2025-07-14,347.1499938964844,347.1499938964844,348.95001220703125,336.3999938964844,340.0,413949,2025-07-14
