Date,Adj Close_DOLLAR.NS,Close_DOLLAR.NS,High_DOLLAR.NS,Low_DOLLAR.NS,Open_DOLLAR.NS,Volume_DOLLAR.NS,Date
2021-06-28,305.80633544921875,314.54998779296875,323.70001220703125,302.8500061035156,309.5,884122,2021-06-28
2021-07-05,305.80633544921875,314.54998779296875,334.45001220703125,313.0,317.45001220703125,1430393,2021-07-05
2021-07-12,309.3062438964844,318.1499938964844,325.8999938964844,313.1000061035156,315.04998779296875,553652,2021-07-12
2021-07-19,305.5632629394531,314.29998779296875,319.3999938964844,304.1000061035156,317.0,353639,2021-07-19
2021-07-26,344.62054443359375,351.79998779296875,368.0,312.20001220703125,315.70001220703125,6218661,2021-07-26
2021-08-02,361.2246398925781,368.75,390.0,349.8500061035156,354.8999938964844,3001999,2021-08-02
2021-08-09,359.4613952636719,366.95001220703125,384.95001220703125,335.1000061035156,374.8500061035156,1646384,2021-08-09
2021-08-16,340.2123718261719,347.29998779296875,379.75,345.0,366.6000061035156,747148,2021-08-16
2021-08-23,339.33074951171875,346.3999938964844,361.1000061035156,325.5,352.1499938964844,604805,2021-08-23
2021-08-30,349.6164855957031,356.8999938964844,368.1000061035156,346.04998779296875,347.29998779296875,686089,2021-08-30
2021-09-06,376.99609375,384.8500061035156,408.6499938964844,355.04998779296875,357.29998779296875,2719263,2021-09-06
2021-09-13,364.8001403808594,372.3999938964844,397.0,365.45001220703125,384.95001220703125,846803,2021-09-13
2021-09-20,366.0736389160156,373.70001220703125,382.95001220703125,358.0,365.0,513761,2021-09-20
2021-09-27,367.98382568359375,375.6499938964844,384.8999938964844,361.0,376.6499938964844,445064,2021-09-27
2021-10-04,419.41241455078125,428.1499938964844,435.0,380.1499938964844,382.45001220703125,1872684,2021-10-04
2021-10-11,444.4899597167969,453.75,463.1000061035156,423.54998779296875,435.1000061035156,1112408,2021-10-11
2021-10-18,417.8450927734375,426.54998779296875,461.95001220703125,410.0,460.0,590240,2021-10-18
2021-10-25,427.8858642578125,436.79998779296875,461.45001220703125,414.95001220703125,426.54998779296875,620307,2021-10-25
2021-11-01,462.3675537109375,472.0,477.0,450.0,450.0,1158828,2021-11-01
2021-11-08,454.5798034667969,464.04998779296875,480.0,452.8500061035156,474.0,413677,2021-11-08
2021-11-15,466.9226379394531,476.6499938964844,507.1000061035156,460.79998779296875,465.0,751214,2021-11-15
2021-11-22,440.4246826171875,449.6000061035156,476.0,435.0,475.0,391173,2021-11-22
2021-11-29,438.51446533203125,447.6499938964844,464.0,412.6000061035156,440.0,262147,2021-11-29
2021-12-06,453.0614013671875,462.5,479.0,405.0,405.0,344126,2021-12-06
2021-12-13,426.46551513671875,435.3500061035156,471.0,430.0,461.6000061035156,289978,2021-12-13
2021-12-20,416.96343994140625,425.6499938964844,439.0,394.70001220703125,425.04998779296875,289133,2021-12-20
2021-12-27,410.30224609375,418.8500061035156,438.0,404.0,421.0,715748,2021-12-27
2022-01-03,485.68182373046875,495.79998779296875,510.3500061035156,420.0,426.3999938964844,704809,2022-01-03
2022-01-10,618.4655151367188,631.3499755859375,633.0999755859375,505.0,509.0,3222760,2022-01-10
2022-01-17,612.8818969726562,625.6500244140625,665.0,603.0,641.0999755859375,1377640,2022-01-17
2022-01-24,598.1390380859375,610.5999755859375,648.7999877929688,523.6500244140625,621.0499877929688,818472,2022-01-24
2022-01-31,607.8859252929688,620.5499877929688,641.9500122070312,611.0499877929688,628.9000244140625,294704,2022-01-31
2022-02-07,557.1920776367188,568.7999877929688,649.9000244140625,540.5,622.7000122070312,990759,2022-02-07
2022-02-14,517.7634887695312,528.5499877929688,570.1500244140625,525.0,525.0,396630,2022-02-14
2022-02-21,512.3267822265625,523.0,539.0,478.6499938964844,525.0,588057,2022-02-21
2022-02-28,505.420654296875,515.9500122070312,564.0,504.04998779296875,520.0,372618,2022-02-28
2022-03-07,549.1593627929688,560.5999755859375,580.0,489.04998779296875,509.6499938964844,373156,2022-03-07
2022-03-14,557.5349731445312,569.1500244140625,658.7000122070312,545.1500244140625,561.0,265129,2022-03-14
2022-03-21,535.7390747070312,546.9000244140625,578.9000244140625,545.0999755859375,578.9000244140625,229880,2022-03-21
2022-03-28,566.3512573242188,578.1500244140625,585.0,535.0,550.7000122070312,323799,2022-03-28
2022-04-04,579.9675903320312,592.0499877929688,609.2999877929688,570.6500244140625,585.1500244140625,407857,2022-04-04
2022-04-11,589.02880859375,601.2999877929688,617.5499877929688,581.0999755859375,594.5,353165,2022-04-11
2022-04-18,590.7920532226562,603.0999755859375,619.5999755859375,580.0,600.0,503726,2022-04-18
2022-04-25,568.1635131835938,580.0,601.5,559.25,600.0,341913,2022-04-25
2022-05-02,526.8736572265625,537.8499755859375,597.4500122070312,534.6500244140625,571.0,471126,2022-05-02
2022-05-09,467.7063293457031,477.45001220703125,550.9500122070312,470.95001220703125,532.0,450327,2022-05-09
2022-05-16,501.0124816894531,511.45001220703125,519.5,476.3500061035156,482.5,381454,2022-05-16
2022-05-23,441.649169921875,450.8500061035156,522.3499755859375,422.0,517.5,763480,2022-05-23
2022-05-30,520.2614135742188,531.0999755859375,553.0,455.1000061035156,458.70001220703125,1218847,2022-05-30
2022-06-06,504.8818664550781,515.4000244140625,544.7999877929688,510.04998779296875,534.2999877929688,230541,2022-06-06
2022-06-13,446.64508056640625,455.95001220703125,508.45001220703125,450.1000061035156,508.45001220703125,304730,2022-06-13
2022-06-20,466.1879577636719,475.8999938964844,479.79998779296875,430.0,457.95001220703125,269239,2022-06-20
2022-06-27,453.6981506347656,463.1499938964844,494.3999938964844,453.54998779296875,480.0,250267,2022-06-27
2022-07-04,409.1756896972656,417.70001220703125,470.0,409.79998779296875,470.0,1195022,2022-07-04
2022-07-11,405.502197265625,413.95001220703125,436.29998779296875,402.0,414.0,1393665,2022-07-11
2022-07-18,429.9920349121094,438.95001220703125,441.8999938964844,406.29998779296875,417.8999938964844,869431,2022-07-18
2022-07-25,447.435302734375,453.45001220703125,464.0,423.29998779296875,441.79998779296875,944366,2022-07-25
2022-08-01,446.349853515625,452.3500061035156,466.0,446.0,456.5,390502,2022-08-01
2022-08-08,425.2830505371094,431.0,465.0,428.45001220703125,465.0,496277,2022-08-08
2022-08-15,423.2109069824219,428.8999938964844,440.0,423.5,431.0,365019,2022-08-15
2022-08-22,437.0745544433594,442.95001220703125,454.6000061035156,422.3999938964844,430.70001220703125,484010,2022-08-22
2022-08-29,437.27191162109375,443.1499938964844,479.0,427.25,440.0,857649,2022-08-29
2022-09-05,462.9763488769531,469.20001220703125,489.29998779296875,444.3999938964844,446.6000061035156,825539,2022-09-05
2022-09-12,519.12158203125,526.0999755859375,546.8499755859375,470.1499938964844,472.5,1999499,2022-09-12
2022-09-19,507.28076171875,514.0999755859375,533.0999755859375,501.5,520.7999877929688,900776,2022-09-19
2022-09-26,492.4303894042969,499.04998779296875,514.0,476.0,514.0,327331,2022-09-26
2022-10-03,497.8574523925781,504.54998779296875,519.8499755859375,489.8999938964844,498.1499938964844,284076,2022-10-03
2022-10-10,491.39434814453125,498.0,506.45001220703125,481.1499938964844,504.0,187067,2022-10-10
2022-10-17,490.4569396972656,497.04998779296875,517.8499755859375,492.6000061035156,498.6000061035156,371426,2022-10-17
2022-10-24,487.54608154296875,494.1000061035156,516.5,492.1000061035156,505.0,132246,2022-10-24
2022-10-31,491.7397155761719,498.3500061035156,512.6500244140625,495.0,498.0,129795,2022-10-31
2022-11-07,447.6325988769531,453.6499938964844,510.8999938964844,451.0,500.0,344511,2022-11-07
2022-11-14,424.7403564453125,430.45001220703125,457.6000061035156,423.29998779296875,453.6499938964844,299630,2022-11-14
2022-11-21,426.3191223144531,432.04998779296875,434.95001220703125,415.0,420.5,253988,2022-11-21
2022-11-28,422.9642028808594,428.6499938964844,442.3999938964844,423.8500061035156,432.04998779296875,272429,2022-11-28
2022-12-05,420.0040283203125,425.6499938964844,442.0,424.8999938964844,430.6499938964844,254276,2022-12-05
2022-12-12,418.96795654296875,424.6000061035156,450.0,421.1000061035156,425.1000061035156,289494,2022-12-12
2022-12-19,393.01678466796875,398.29998779296875,427.04998779296875,393.70001220703125,425.0,184551,2022-12-19
2022-12-26,415.6623840332031,421.25,435.0,394.3999938964844,400.29998779296875,190259,2022-12-26
2023-01-02,410.0873107910156,415.6000061035156,438.20001220703125,414.0,427.3999938964844,136572,2023-01-02
2023-01-09,400.8613586425781,406.25,421.3500061035156,403.8500061035156,417.70001220703125,120011,2023-01-09
2023-01-16,404.3149108886719,409.75,415.95001220703125,405.0,407.8999938964844,94167,2023-01-16
2023-01-23,390.00726318359375,395.25,412.5,391.54998779296875,411.75,94584,2023-01-23
2023-01-30,378.1170959472656,383.20001220703125,409.45001220703125,380.1000061035156,396.0,64047,2023-01-30
2023-02-06,363.71075439453125,368.6000061035156,385.75,363.0,384.0,101122,2023-02-06
2023-02-13,344.7160949707031,349.3500061035156,377.45001220703125,326.8999938964844,362.5,446926,2023-02-13
2023-02-20,317.0874938964844,321.3500061035156,351.0,315.04998779296875,351.0,248277,2023-02-20
2023-02-27,335.6874694824219,340.20001220703125,367.25,310.6000061035156,325.0,1242038,2023-02-27
2023-03-06,356.2608947753906,361.04998779296875,370.0,341.0,342.0,333390,2023-03-06
2023-03-13,333.0232849121094,337.5,367.0,330.29998779296875,362.8999938964844,210381,2023-03-13
2023-03-20,356.8529357910156,361.6499938964844,397.79998779296875,332.75,335.70001220703125,708752,2023-03-20
2023-03-27,343.1866455078125,347.79998779296875,368.1000061035156,330.1000061035156,363.5,358492,2023-03-27
2023-04-03,353.8433837890625,358.6000061035156,374.8999938964844,348.54998779296875,349.0,229769,2023-04-03
2023-04-10,353.8433837890625,358.6000061035156,378.8999938964844,357.1000061035156,360.3999938964844,162474,2023-04-10
2023-04-17,355.9648742675781,360.75,386.6499938964844,348.3999938964844,361.29998779296875,1004795,2023-04-17
2023-04-24,342.34796142578125,346.95001220703125,362.5,343.25,362.5,418293,2023-04-24
2023-05-01,338.7956848144531,343.3500061035156,357.3500061035156,336.04998779296875,346.95001220703125,1168874,2023-05-01
2023-05-08,359.7638244628906,364.6000061035156,379.70001220703125,346.0,346.0,1332136,2023-05-08
2023-05-15,364.25347900390625,369.1499938964844,373.95001220703125,353.0,360.5,424711,2023-05-15
2023-05-22,349.4031066894531,354.1000061035156,374.0,350.8500061035156,369.0,349070,2023-05-22
2023-05-29,364.30279541015625,369.20001220703125,374.5,330.0,356.79998779296875,1017135,2023-05-29
2023-06-05,367.8056945800781,372.75,382.8999938964844,367.0,372.1499938964844,512024,2023-06-05
2023-06-12,374.5648498535156,379.6000061035156,391.5,368.1000061035156,374.70001220703125,414942,2023-06-12
2023-06-19,368.79241943359375,373.75,396.29998779296875,371.5,379.6000061035156,584220,2023-06-19
2023-06-26,375.0582275390625,380.1000061035156,388.0,371.95001220703125,374.6499938964844,250002,2023-06-26
2023-07-03,366.07891845703125,371.0,384.04998779296875,365.1000061035156,381.70001220703125,325184,2023-07-03
2023-07-10,356.55694580078125,361.3500061035156,378.75,358.25,371.70001220703125,441252,2023-07-10
2023-07-17,355.76751708984375,360.54998779296875,378.1499938964844,358.0,365.3999938964844,431731,2023-07-17
2023-07-24,420.74407958984375,426.3999938964844,441.0,360.5,361.8999938964844,1505412,2023-07-24
2023-07-31,420.7059326171875,423.1499938964844,446.5,401.0,430.0,634096,2023-07-31
2023-08-07,407.2342224121094,409.6000061035156,457.0,405.70001220703125,423.95001220703125,1085614,2023-08-07
2023-08-14,425.03082275390625,427.5,441.1000061035156,391.20001220703125,400.0,1017025,2023-08-14
2023-08-21,412.4041442871094,414.79998779296875,430.5,411.0,424.0,355107,2023-08-21
2023-08-28,432.3880615234375,434.8999938964844,444.20001220703125,413.1000061035156,416.6499938964844,708650,2023-08-28
2023-09-04,467.7824401855469,470.5,473.8999938964844,423.75,437.5,1172667,2023-09-04
2023-09-11,441.4355163574219,444.0,474.95001220703125,416.0,474.0,673167,2023-09-11
2023-09-18,422.6446838378906,425.1000061035156,453.20001220703125,423.0,440.0,314172,2023-09-18
2023-09-25,413.34869384765625,415.75,429.29998779296875,411.3500061035156,421.3999938964844,360270,2023-09-25
2023-10-02,440.7395324707031,443.29998779296875,445.0,401.0,415.75,741397,2023-10-02
2023-10-09,432.3880615234375,434.8999938964844,447.8500061035156,416.79998779296875,437.95001220703125,530328,2023-10-09
2023-10-16,422.843505859375,425.29998779296875,449.1499938964844,422.0,433.79998779296875,357896,2023-10-16
2023-10-23,410.3163146972656,412.70001220703125,427.45001220703125,385.25,427.45001220703125,317193,2023-10-23
2023-10-30,418.2203674316406,420.6499938964844,426.79998779296875,405.20001220703125,414.79998779296875,225590,2023-10-30
2023-11-06,435.86785888671875,438.3999938964844,472.70001220703125,422.0,422.0,1309138,2023-11-06
2023-11-13,437.9060363769531,440.45001220703125,455.0,437.1000061035156,449.0,242728,2023-11-13
2023-11-20,438.2539978027344,440.79998779296875,455.6000061035156,431.29998779296875,437.1000061035156,439407,2023-11-20
2023-11-27,435.86785888671875,438.3999938964844,446.0,432.1000061035156,440.79998779296875,295677,2023-11-27
2023-12-04,432.28863525390625,434.79998779296875,446.0,425.6000061035156,442.1000061035156,345095,2023-12-04
2023-12-11,420.258544921875,422.70001220703125,439.70001220703125,418.04998779296875,435.0,704030,2023-12-11
2023-12-18,437.55804443359375,440.1000061035156,456.0,422.04998779296875,427.70001220703125,813735,2023-12-18
2023-12-25,459.5303955078125,462.20001220703125,473.5,440.1000061035156,440.1000061035156,728848,2023-12-25
2024-01-01,453.7638854980469,456.3999938964844,492.0,453.04998779296875,469.1499938964844,1124394,2024-01-01
2024-01-08,445.9095153808594,448.5,459.8999938964844,441.3500061035156,456.0,386282,2024-01-08
2024-01-15,456.2991638183594,458.95001220703125,468.0,433.5,451.25,517868,2024-01-15
2024-01-22,453.46563720703125,456.1000061035156,479.70001220703125,449.5,458.95001220703125,412753,2024-01-22
2024-01-29,454.4598693847656,457.1000061035156,468.5,448.8500061035156,460.0,366690,2024-01-29
2024-02-05,483.4911804199219,486.29998779296875,508.0,444.04998779296875,459.79998779296875,1833338,2024-02-05
2024-02-12,487.3189392089844,490.1499938964844,498.3999938964844,455.3999938964844,486.29998779296875,656277,2024-02-12
2024-02-19,487.9651794433594,490.79998779296875,500.0,478.6000061035156,493.5,539305,2024-02-19
2024-02-26,504.121337890625,507.04998779296875,525.0,485.95001220703125,493.29998779296875,1267632,2024-02-26
2024-03-04,525.8948364257812,528.9500122070312,547.0,486.0,515.0,2838778,2024-03-04
2024-03-11,489.3074035644531,492.1499938964844,527.9500122070312,459.95001220703125,527.9500122070312,839280,2024-03-11
2024-03-18,516.44970703125,519.4500122070312,527.7000122070312,489.6499938964844,496.0,469109,2024-03-18
2024-03-25,511.8265686035156,514.7999877929688,530.0,499.0,519.4500122070312,286161,2024-03-25
2024-04-01,555.1748046875,558.4000244140625,574.0,508.54998779296875,511.04998779296875,1013341,2024-04-01
2024-04-08,542.94580078125,546.0999755859375,584.1500244140625,541.0999755859375,564.0,611161,2024-04-08
2024-04-15,539.6151733398438,542.75,556.75,526.7999877929688,545.0,340044,2024-04-15
2024-04-22,554.7273559570312,557.9500122070312,570.2999877929688,544.0,546.0,447276,2024-04-22
2024-04-29,588.2824096679688,591.7000122070312,599.0,559.75,560.75,1053793,2024-04-29
2024-05-06,580.2291870117188,583.5999755859375,607.0,564.0999755859375,590.75,513004,2024-05-06
2024-05-13,622.5831909179688,626.2000122070312,634.2000122070312,571.0,586.5499877929688,951864,2024-05-13
2024-05-20,571.2811889648438,574.5999755859375,659.9500122070312,573.0,618.6500244140625,1916650,2024-05-20
2024-05-27,564.7689819335938,568.0499877929688,581.4000244140625,536.2999877929688,580.0,575049,2024-05-27
2024-06-03,551.9435424804688,555.1500244140625,578.0,495.1000061035156,578.0,683565,2024-06-03
2024-06-10,574.6118774414062,577.9500122070312,595.0,551.9000244140625,561.5,962493,2024-06-10
2024-06-17,566.1112670898438,569.4000244140625,584.0,559.0,577.9500122070312,559948,2024-06-17
2024-06-24,537.8255615234375,540.9500122070312,572.5999755859375,533.3499755859375,565.0,544218,2024-06-24
2024-07-01,541.007080078125,544.1500244140625,553.9000244140625,524.0,543.7000122070312,542432,2024-07-01
2024-07-08,516.201171875,519.2000122070312,545.5499877929688,512.5,543.0,403324,2024-07-08
2024-07-15,512.5225219726562,515.5,537.9000244140625,509.0,515.2000122070312,404875,2024-07-15
2024-07-22,504.8172912597656,507.75,537.4500122070312,500.25,507.75,564140,2024-07-22
2024-07-29,501.6499938964844,501.6499938964844,527.9500122070312,500.0,510.0,1063597,2024-07-29
2024-08-05,515.75,515.75,540.0,484.04998779296875,490.04998779296875,851377,2024-08-05
2024-08-12,481.75,481.75,517.8499755859375,467.1499938964844,515.75,553992,2024-08-12
2024-08-19,525.5999755859375,525.5999755859375,542.0,481.0,483.8999938964844,751885,2024-08-19
2024-08-26,506.25,506.25,528.1500244140625,502.0,525.5999755859375,336416,2024-08-26
2024-09-02,507.6000061035156,507.6000061035156,512.0,496.0,507.29998779296875,329806,2024-09-02
2024-09-09,517.4000244140625,517.4000244140625,529.7999877929688,499.54998779296875,500.0,573457,2024-09-09
2024-09-16,516.1500244140625,516.1500244140625,525.0999755859375,509.0,520.5,308459,2024-09-16
2024-09-23,510.70001220703125,510.70001220703125,520.2999877929688,498.8999938964844,516.1500244140625,553772,2024-09-23
2024-09-30,527.5,527.5,554.25,503.45001220703125,510.0,957896,2024-09-30
2024-10-07,545.5499877929688,545.5499877929688,549.0999755859375,486.04998779296875,526.0999755859375,743343,2024-10-07
2024-10-14,536.4500122070312,536.4500122070312,571.7999877929688,521.0999755859375,552.5,439077,2024-10-14
2024-10-21,484.3999938964844,484.3999938964844,555.0,475.95001220703125,539.0999755859375,292305,2024-10-21
2024-10-28,508.54998779296875,508.54998779296875,514.9000244140625,478.6499938964844,486.8500061035156,130628,2024-10-28
2024-11-04,546.6500244140625,546.6500244140625,560.0,497.29998779296875,510.0,848312,2024-11-04
2024-11-11,499.6000061035156,499.6000061035156,551.5,496.1000061035156,546.7000122070312,343170,2024-11-11
2024-11-18,500.1499938964844,500.1499938964844,513.7999877929688,487.6499938964844,499.20001220703125,157165,2024-11-18
2024-11-25,520.8499755859375,520.8499755859375,522.5,504.1000061035156,504.1000061035156,143115,2024-11-25
2024-12-02,521.4500122070312,521.4500122070312,532.25,511.0,520.5499877929688,163609,2024-12-02
2024-12-09,521.7000122070312,521.7000122070312,550.0,510.1000061035156,522.9000244140625,326334,2024-12-09
2024-12-16,505.3500061035156,505.3500061035156,556.0,502.20001220703125,521.7000122070312,610466,2024-12-16
2024-12-23,482.3500061035156,482.3500061035156,512.0,480.0,512.0,166940,2024-12-23
2024-12-30,474.1499938964844,474.1499938964844,499.0,467.0,483.8999938964844,613376,2024-12-30
2025-01-06,450.29998779296875,450.29998779296875,474.3500061035156,440.0,474.1499938964844,283332,2025-01-06
2025-01-13,433.8999938964844,433.8999938964844,453.95001220703125,415.1000061035156,450.29998779296875,210684,2025-01-13
2025-01-20,417.6000061035156,417.6000061035156,449.95001220703125,413.79998779296875,433.8999938964844,202415,2025-01-20
2025-01-27,421.6499938964844,421.6499938964844,428.5,380.0,416.8999938964844,260477,2025-01-27
2025-02-03,418.6000061035156,418.6000061035156,445.0,412.70001220703125,418.0,135345,2025-02-03
2025-02-10,404.54998779296875,404.54998779296875,442.95001220703125,397.0,420.0,445296,2025-02-10
2025-02-17,392.0,392.0,408.8999938964844,371.1499938964844,404.25,625061,2025-02-17
2025-02-24,393.3999938964844,393.3999938964844,398.5,377.70001220703125,388.04998779296875,395135,2025-02-24
2025-03-03,424.45001220703125,424.45001220703125,426.0,368.95001220703125,391.04998779296875,693409,2025-03-03
2025-03-10,373.6000061035156,373.6000061035156,421.8999938964844,372.5,415.95001220703125,488967,2025-03-10
2025-03-17,404.20001220703125,404.20001220703125,407.5,355.0,370.0,597590,2025-03-17
2025-03-24,391.1000061035156,391.1000061035156,409.3999938964844,378.6000061035156,404.20001220703125,645143,2025-03-24
2025-03-31,376.29998779296875,376.29998779296875,399.8999938964844,372.54998779296875,391.1000061035156,186582,2025-03-31
2025-04-07,381.29998779296875,381.29998779296875,385.0,352.0,378.0,116964,2025-04-07
2025-04-14,382.5,382.5,399.0,380.54998779296875,381.29998779296875,155150,2025-04-14
2025-04-21,380.95001220703125,380.95001220703125,400.0,372.1499938964844,387.45001220703125,354033,2025-04-21
2025-04-28,383.0,383.0,399.8999938964844,373.0,380.1000061035156,173962,2025-04-28
2025-05-05,376.54998779296875,376.54998779296875,394.6499938964844,373.0,386.0,85412,2025-05-05
2025-05-12,401.8999938964844,401.8999938964844,410.45001220703125,383.75,383.75,390307,2025-05-12
2025-05-19,398.70001220703125,398.70001220703125,413.29998779296875,387.29998779296875,406.0,325154,2025-05-19
2025-05-26,394.75,394.75,409.0,392.3500061035156,395.1000061035156,221704,2025-05-26
2025-06-02,401.25,401.25,417.95001220703125,394.45001220703125,394.70001220703125,295285,2025-06-02
2025-06-09,396.95001220703125,396.95001220703125,414.95001220703125,394.0,401.29998779296875,253496,2025-06-09
2025-06-16,367.20001220703125,367.20001220703125,403.0,366.0,396.95001220703125,341206,2025-06-16
2025-06-23,382.79998779296875,382.79998779296875,389.1499938964844,362.29998779296875,364.20001220703125,320737,2025-06-23
2025-06-30,379.0,379.0,384.3999938964844,370.79998779296875,384.3999938964844,629152,2025-06-30
2025-07-07,399.20001220703125,399.20001220703125,405.0,375.29998779296875,379.5,481765,2025-07-07
2025-07-14,408.79998779296875,408.79998779296875,429.8999938964844,395.0,400.0,452574,2025-07-14
