Date,Adj Close_ISFT.NS,Close_ISFT.NS,High_ISFT.NS,Low_ISFT.NS,Open_ISFT.NS,Volume_ISFT.NS,Date
2020-07-13,67.40076446533203,69.19999694824219,73.30000305175781,64.0,71.0,21009,2020-07-13
2020-07-20,67.64427185058594,69.44999694824219,71.5,63.650001525878906,71.5,18953,2020-07-20
2020-07-27,65.7936782836914,67.55000305175781,70.4000015258789,64.0,69.0,25296,2020-07-27
2020-08-03,61.50807189941406,63.150001525878906,69.8499984741211,62.70000076293945,64.25,39115,2020-08-03
2020-08-10,58.683475494384766,60.25,65.9000015258789,59.650001525878906,60.25,47429,2020-08-10
2020-08-17,74.51097106933594,76.5,76.5,57.599998474121094,62.45000076293945,85718,2020-08-17
2020-08-24,94.03966522216797,96.55000305175781,97.5,77.0,77.0,29413,2020-08-24
2020-08-31,77.14076232910156,79.19999694824219,101.3499984741211,77.0999984741211,101.3499984741211,27045,2020-08-31
2020-09-07,76.26417541503906,78.30000305175781,83.30000305175781,76.25,83.0,21648,2020-09-07
2020-09-14,87.51386260986328,89.8499984741211,93.9000015258789,82.0,82.19999694824219,19438,2020-09-14
2020-09-21,76.1180648803711,78.1500015258789,93.69999694824219,75.0,91.0,26385,2020-09-21
2020-09-28,74.55967712402344,76.55000305175781,80.05000305175781,74.69999694824219,78.5,21876,2020-09-28
2020-10-05,73.04997253417969,75.0,79.9000015258789,66.0999984741211,77.94999694824219,42892,2020-10-05
2020-10-12,72.66036987304688,74.5999984741211,77.0,71.0999984741211,75.0,11815,2020-10-12
2020-10-19,77.53036499023438,79.5999984741211,85.25,73.5,76.0,27954,2020-10-19
2020-10-26,72.1748046875,73.19999694824219,81.5,70.25,81.5,9336,2020-10-26
2020-11-02,72.37200927734375,73.4000015258789,76.3499984741211,67.5999984741211,74.94999694824219,27062,2020-11-02
2020-11-09,65.47004699707031,66.4000015258789,77.0,65.8499984741211,77.0,58288,2020-11-09
2020-11-16,61.37816619873047,62.25,69.30000305175781,62.20000076293945,69.30000305175781,45049,2020-11-16
2020-11-23,60.58937072753906,61.45000076293945,68.0,60.29999923706055,63.900001525878906,58035,2020-11-23
2020-11-30,63.350154876708984,64.25,65.0,59.5,61.45000076293945,77431,2020-11-30
2020-12-07,65.76583862304688,66.69999694824219,71.69999694824219,62.5,67.0,100582,2020-12-07
2020-12-14,65.3221435546875,66.25,69.5,63.400001525878906,67.19999694824219,63037,2020-12-14
2020-12-21,64.82913970947266,65.75,69.5,61.04999923706055,69.4000015258789,34220,2020-12-21
2020-12-28,71.3860092163086,72.4000015258789,73.19999694824219,64.5,68.80000305175781,78372,2020-12-28
2021-01-04,90.9580078125,92.25,92.25,73.05000305175781,75.94999694824219,101211,2021-01-04
2021-01-11,80.80226135253906,81.94999694824219,96.8499984741211,81.1500015258789,96.8499984741211,136623,2021-01-11
2021-01-18,71.0409164428711,72.05000305175781,84.5,72.05000305175781,84.5,57878,2021-01-18
2021-01-25,67.24482727050781,68.19999694824219,76.0,67.5999984741211,73.80000305175781,67478,2021-01-25
2021-02-01,66.30813598632812,67.25,72.44999694824219,65.0,65.19999694824219,56436,2021-02-01
2021-02-08,72.9636001586914,74.0,74.1500015258789,65.55000305175781,66.05000305175781,61862,2021-02-08
2021-02-15,65.0263442993164,65.94999694824219,78.5999984741211,65.9000015258789,77.69999694824219,92020,2021-02-15
2021-02-22,64.92774963378906,65.8499984741211,70.5,62.599998474121094,66.19999694824219,90063,2021-02-22
2021-03-01,67.44203186035156,68.4000015258789,69.8499984741211,63.75,67.9000015258789,45357,2021-03-01
2021-03-08,67.39273071289062,68.3499984741211,70.94999694824219,62.20000076293945,70.94999694824219,163015,2021-03-08
2021-03-15,63.44874954223633,64.3499984741211,75.55000305175781,63.349998474121094,69.9000015258789,158344,2021-03-15
2021-03-22,65.96304321289062,66.9000015258789,73.5,63.45000076293945,64.80000305175781,100360,2021-03-22
2021-03-29,67.29413604736328,68.25,72.44999694824219,65.5,66.9000015258789,55342,2021-03-29
2021-04-05,70.40001678466797,71.4000015258789,72.5,66.6500015258789,68.25,160736,2021-04-05
2021-04-12,86.47172546386719,87.69999694824219,87.75,67.94999694824219,72.30000305175781,520061,2021-04-12
2021-04-19,83.85884857177734,85.05000305175781,96.5999984741211,81.55000305175781,87.94999694824219,400082,2021-04-19
2021-04-26,85.23922729492188,86.44999694824219,88.8499984741211,81.8499984741211,82.25,334496,2021-04-26
2021-05-03,83.80953979492188,85.0,90.5,82.30000305175781,88.25,147517,2021-05-03
2021-05-10,87.30982208251953,88.55000305175781,89.9000015258789,82.6500015258789,87.0,122737,2021-05-10
2021-05-17,79.42186737060547,80.55000305175781,92.94999694824219,79.0999984741211,90.5,174639,2021-05-17
2021-05-24,83.95744323730469,85.1500015258789,92.69999694824219,78.30000305175781,80.69999694824219,188052,2021-05-24
2021-05-31,85.38713073730469,86.5999984741211,87.0,80.69999694824219,85.75,180092,2021-05-31
2021-06-07,105.4521255493164,106.94999694824219,117.94999694824219,86.05000305175781,87.0,1669438,2021-06-07
2021-06-14,96.23307800292969,97.5999984741211,106.75,93.75,104.0999984741211,263226,2021-06-14
2021-06-21,95.19778442382812,96.55000305175781,101.5,91.0999984741211,100.5,248794,2021-06-21
2021-06-28,109.19890594482422,110.75,114.9000015258789,97.0,98.0,838458,2021-06-28
2021-07-05,106.19161224365234,107.69999694824219,112.75,102.80000305175781,112.75,278193,2021-07-05
2021-07-12,110.92439270019531,112.5,114.0,105.0,108.9000015258789,315154,2021-07-12
2021-07-19,111.17089080810547,112.75,124.0,110.1500015258789,114.94999694824219,295048,2021-07-19
2021-07-26,112.50198364257812,114.0999984741211,116.0,104.0,113.0999984741211,231477,2021-07-26
2021-08-02,118.17144775390625,119.8499984741211,122.0,108.75,114.0999984741211,322843,2021-08-02
2021-08-09,109.98770904541016,111.55000305175781,137.0,111.55000305175781,124.9000015258789,793869,2021-08-09
2021-08-16,103.72663116455078,105.19999694824219,114.30000305175781,101.44999694824219,114.30000305175781,170649,2021-08-16
2021-08-23,106.48741912841797,108.0,115.80000305175781,100.30000305175781,107.05000305175781,577830,2021-08-23
2021-08-30,107.9664077758789,109.5,112.0,106.8499984741211,112.0,670409,2021-08-30
2021-09-06,132.81346130371094,134.6999969482422,138.6999969482422,108.05000305175781,111.9000015258789,2846942,2021-09-06
2021-09-13,124.33392333984375,126.0999984741211,148.8000030517578,124.1500015258789,137.4499969482422,1566225,2021-09-13
2021-09-20,124.03813171386719,125.80000305175781,131.85000610351562,121.55000305175781,127.9000015258789,363739,2021-09-20
2021-09-27,126.61984252929688,127.4000015258789,130.85000610351562,125.0,126.80000305175781,190147,2021-09-27
2021-10-04,136.80706787109375,137.64999389648438,137.64999389648438,121.55000305175781,127.44999694824219,560234,2021-10-04
2021-10-11,149.6777801513672,150.60000610351562,157.60000610351562,135.35000610351562,141.0,892590,2021-10-11
2021-10-18,126.32167053222656,127.0999984741211,155.0,125.0999984741211,153.64999389648438,392215,2021-10-18
2021-10-25,134.0242156982422,134.85000610351562,136.89999389648438,125.0999984741211,129.64999389648438,184550,2021-10-25
2021-11-01,150.12501525878906,151.0500030517578,154.0,135.3000030517578,138.89999389648438,290044,2021-11-01
2021-11-08,182.62477111816406,183.75,185.0,145.25,151.35000610351562,897878,2021-11-08
2021-11-15,183.1217041015625,184.25,202.10000610351562,183.14999389648438,188.0,1004545,2021-11-15
2021-11-22,178.7486572265625,179.85000610351562,181.75,166.3000030517578,177.6999969482422,580597,2021-11-22
2021-11-29,178.35108947753906,179.4499969482422,179.9499969482422,163.5500030517578,173.39999389648438,422108,2021-11-29
2021-12-06,202.50228881835938,203.75,203.85000610351562,179.4499969482422,180.0,543302,2021-12-06
2021-12-13,208.9127960205078,210.1999969482422,224.10000610351562,206.6999969482422,213.0,884580,2021-12-13
2021-12-20,223.12522888183594,224.5,229.6999969482422,196.0500030517578,208.0,652095,2021-12-20
2021-12-27,219.7460479736328,221.10000610351562,234.4499969482422,210.5500030517578,228.5,579261,2021-12-27
2022-01-03,225.46084594726562,226.85000610351562,231.0,215.25,222.5,286680,2022-01-03
2022-01-10,236.9897918701172,238.4499969482422,258.79998779296875,225.60000610351562,232.0,601956,2022-01-10
2022-01-17,213.48463439941406,214.8000030517578,242.6999969482422,212.6999969482422,238.5,324027,2022-01-17
2022-01-24,218.00677490234375,219.35000610351562,231.8000030517578,197.0,209.25,181227,2022-01-24
2022-01-31,206.0802459716797,207.35000610351562,224.0,200.85000610351562,215.0,108095,2022-01-31
2022-02-07,210.6023712158203,211.89999389648438,227.9499969482422,203.89999389648438,211.85000610351562,162829,2022-02-07
2022-02-14,211.8447265625,213.14999389648438,233.0,191.10000610351562,233.0,390343,2022-02-14
2022-02-21,194.75006103515625,195.9499969482422,233.35000610351562,191.0,202.3000030517578,260264,2022-02-21
2022-02-28,208.86309814453125,210.14999389648438,222.0,187.10000610351562,197.89999389648438,183836,2022-02-28
2022-03-07,205.8814697265625,207.14999389648438,217.39999389648438,201.39999389648438,201.39999389648438,98169,2022-03-07
2022-03-14,201.8562774658203,203.10000610351562,208.89999389648438,193.0,206.0,104843,2022-03-14
2022-03-21,188.63772583007812,189.8000030517578,209.0,179.25,205.39999389648438,270499,2022-03-21
2022-03-28,189.2837371826172,190.4499969482422,195.85000610351562,170.0,195.85000610351562,194702,2022-03-28
2022-04-04,195.09791564941406,196.3000030517578,199.60000610351562,179.0,195.14999389648438,227002,2022-04-04
2022-04-11,186.99781799316406,188.14999389648438,204.8000030517578,187.0,199.85000610351562,118673,2022-04-11
2022-04-18,180.0903778076172,181.1999969482422,193.60000610351562,179.85000610351562,185.0,96311,2022-04-18
2022-04-25,166.8221435546875,167.85000610351562,184.85000610351562,166.0,182.0,126901,2022-04-25
2022-05-02,162.5484619140625,163.5500030517578,170.0500030517578,156.0,163.0,90172,2022-05-02
2022-05-09,159.02020263671875,160.0,172.85000610351562,150.6999969482422,163.5500030517578,110540,2022-05-09
2022-05-16,183.71803283691406,184.85000610351562,188.8000030517578,160.10000610351562,163.5500030517578,108473,2022-05-16
2022-05-23,185.70579528808594,186.85000610351562,194.39999389648438,178.0,190.14999389648438,71934,2022-05-23
2022-05-30,196.19117736816406,197.39999389648438,201.5,175.3000030517578,193.0,145509,2022-05-30
2022-06-06,173.5308074951172,174.60000610351562,199.1999969482422,172.85000610351562,193.25,132426,2022-06-06
2022-06-13,151.91400146484375,152.85000610351562,171.89999389648438,149.0,168.5500030517578,134735,2022-06-13
2022-06-20,158.9705047607422,159.9499969482422,162.39999389648438,145.39999389648438,150.0,57911,2022-06-20
2022-06-27,163.54234313964844,164.5500030517578,169.89999389648438,156.35000610351562,163.0,37375,2022-06-27
2022-07-04,173.23263549804688,174.3000030517578,178.0,160.5500030517578,167.75,33328,2022-07-04
2022-07-11,167.81600952148438,168.85000610351562,178.0,167.25,173.0500030517578,36253,2022-07-11
2022-07-18,170.6485595703125,171.6999969482422,175.0,164.0500030517578,172.10000610351562,37078,2022-07-18
2022-07-25,163.592041015625,164.60000610351562,175.0,157.10000610351562,175.0,115805,2022-07-25
2022-08-01,177.3572235107422,178.4499969482422,185.0,166.85000610351562,167.0,146187,2022-08-01
2022-08-08,179.44436645507812,180.5500030517578,184.85000610351562,167.3000030517578,181.9499969482422,121869,2022-08-08
2022-08-15,170.40008544921875,171.4499969482422,183.5500030517578,169.6999969482422,180.5500030517578,87487,2022-08-15
2022-08-22,167.51785278320312,168.5500030517578,172.4499969482422,164.39999389648438,170.4499969482422,33681,2022-08-22
2022-08-29,162.3000030517578,163.3000030517578,170.0,162.25,165.0,36200,2022-08-29
2022-09-05,158.67234802246094,159.64999389648438,168.0,151.0,166.5500030517578,86040,2022-09-05
2022-09-12,150.6999969482422,150.6999969482422,162.75,149.0,162.75,86771,2022-09-12
2022-09-19,159.9499969482422,159.9499969482422,163.25,147.60000610351562,152.85000610351562,100249,2022-09-19
2022-09-26,152.85000610351562,152.85000610351562,163.0500030517578,149.0,163.0500030517578,56953,2022-09-26
2022-10-03,154.35000610351562,154.35000610351562,155.85000610351562,148.0,148.0,34925,2022-10-03
2022-10-10,146.89999389648438,146.89999389648438,154.5,145.0,154.5,30861,2022-10-10
2022-10-17,148.5500030517578,148.5500030517578,150.89999389648438,143.14999389648438,147.10000610351562,44629,2022-10-17
2022-10-24,146.8000030517578,146.8000030517578,150.9499969482422,140.5,149.4499969482422,47259,2022-10-24
2022-10-31,136.64999389648438,136.64999389648438,150.60000610351562,135.3000030517578,149.0,47685,2022-10-31
2022-11-07,124.19999694824219,124.19999694824219,141.60000610351562,119.1500015258789,135.5,101115,2022-11-07
2022-11-14,134.0500030517578,134.0500030517578,139.8000030517578,101.69999694824219,124.0,435097,2022-11-14
2022-11-21,127.94999694824219,127.94999694824219,134.75,117.55000305175781,134.0500030517578,156020,2022-11-21
2022-11-28,127.75,127.75,138.0,124.69999694824219,127.69999694824219,139872,2022-11-28
2022-12-05,129.5,129.5,138.0,124.5999984741211,126.0,69354,2022-12-05
2022-12-12,129.6999969482422,129.6999969482422,131.5500030517578,122.0,129.5,35638,2022-12-12
2022-12-19,120.0999984741211,120.0999984741211,131.14999389648438,119.0,127.0,63948,2022-12-19
2022-12-26,134.25,134.25,136.1999969482422,120.30000305175781,121.75,79662,2022-12-26
2023-01-02,152.8000030517578,152.8000030517578,164.9499969482422,128.35000610351562,132.0,195606,2023-01-02
2023-01-09,145.64999389648438,145.64999389648438,159.9499969482422,139.0,159.9499969482422,59957,2023-01-09
2023-01-16,150.5,150.5,155.0,142.9499969482422,147.10000610351562,47857,2023-01-16
2023-01-23,143.0500030517578,143.0500030517578,153.35000610351562,142.5500030517578,150.5500030517578,20096,2023-01-23
2023-01-30,138.85000610351562,138.85000610351562,145.39999389648438,134.10000610351562,144.14999389648438,74518,2023-01-30
2023-02-06,126.25,126.25,141.39999389648438,123.19999694824219,140.10000610351562,86587,2023-02-06
2023-02-13,124.25,124.25,136.89999389648438,122.0,129.0,77881,2023-02-13
2023-02-20,119.30000305175781,119.30000305175781,127.55000305175781,117.80000305175781,126.0,22596,2023-02-20
2023-02-27,119.0999984741211,119.0999984741211,126.94999694824219,114.25,126.94999694824219,137003,2023-02-27
2023-03-06,120.25,120.25,125.80000305175781,118.0,119.0999984741211,70211,2023-03-06
2023-03-13,105.8499984741211,105.8499984741211,123.1500015258789,105.25,119.75,245976,2023-03-13
