Date,Adj Close_MIDHANI.NS,Close_MIDHANI.NS,High_MIDHANI.NS,Low_MIDHANI.NS,Open_MIDHANI.NS,Volume_MIDHANI.NS,Date
2021-04-19,171.99974060058594,179.8000030517578,184.39999389648438,176.5,180.0,1002764,2021-04-19
2021-04-26,176.44802856445312,184.4499969482422,192.0,180.0500030517578,180.5500030517578,3010174,2021-04-26
2021-05-03,191.51473999023438,200.1999969482422,206.6999969482422,180.0500030517578,183.8000030517578,9111658,2021-05-03
2021-05-10,195.48471069335938,204.35000610351562,208.8000030517578,196.5500030517578,202.5,7294471,2021-05-10
2021-05-17,191.6103973388672,200.3000030517578,205.89999389648438,197.35000610351562,205.1999969482422,3201129,2021-05-17
2021-05-24,183.0965118408203,191.39999389648438,202.85000610351562,189.14999389648438,201.8000030517578,3389572,2021-05-24
2021-05-31,184.10096740722656,192.4499969482422,197.0,190.0,191.39999389648438,2024160,2021-05-31
2021-06-07,194.62374877929688,203.4499969482422,209.89999389648438,193.3000030517578,193.6999969482422,6224923,2021-06-07
2021-06-14,193.18881225585938,201.9499969482422,221.85000610351562,196.0500030517578,203.39999389648438,14000602,2021-06-14
2021-06-21,199.4068145751953,208.4499969482422,218.5,198.5500030517578,200.89999389648438,6301471,2021-06-21
2021-06-28,191.08425903320312,199.75,212.64999389648438,199.35000610351562,210.0,2622640,2021-06-28
2021-07-05,190.1754913330078,198.8000030517578,204.4499969482422,197.60000610351562,201.89999389648438,2051677,2021-07-05
2021-07-12,190.74942016601562,199.39999389648438,204.6999969482422,198.0,200.89999389648438,1833450,2021-07-12
2021-07-19,191.65823364257812,200.35000610351562,206.0,194.0500030517578,198.10000610351562,2831692,2021-07-19
2021-07-26,181.37461853027344,189.60000610351562,201.75,187.0,200.5,3098412,2021-07-26
2021-08-02,180.7049560546875,188.89999389648438,193.85000610351562,188.25,192.0,1480436,2021-08-02
2021-08-09,178.88739013671875,187.0,194.39999389648438,181.10000610351562,188.89999389648438,3589801,2021-08-09
2021-08-16,171.76058959960938,179.5500030517578,187.89999389648438,179.10000610351562,187.89999389648438,1075889,2021-08-16
2021-08-23,173.57815551757812,181.4499969482422,184.6999969482422,174.0,181.0,1220344,2021-08-23
2021-08-30,178.40907287597656,186.5,189.39999389648438,181.10000610351562,182.1999969482422,1059695,2021-08-30
2021-09-06,175.921875,183.89999389648438,192.5,183.1999969482422,187.0,837927,2021-09-06
2021-09-13,177.02198791503906,185.0500030517578,190.3000030517578,183.60000610351562,184.85000610351562,1536352,2021-09-13
2021-09-20,177.3089599609375,185.35000610351562,188.6999969482422,181.0,184.0,1077147,2021-09-20
2021-09-27,181.54173278808594,188.14999389648438,190.60000610351562,183.10000610351562,186.0,1161259,2021-09-27
2021-10-04,188.00643920898438,194.85000610351562,203.0,186.60000610351562,189.89999389648438,4441394,2021-10-04
2021-10-11,193.1685333251953,200.1999969482422,205.5,193.0,195.9499969482422,4151436,2021-10-11
2021-10-18,185.4495086669922,192.1999969482422,205.0,189.5,201.60000610351562,2644122,2021-10-18
2021-10-25,177.58575439453125,184.0500030517578,195.0,183.14999389648438,193.10000610351562,966737,2021-10-25
2021-11-01,192.2518768310547,199.25,202.8000030517578,184.5500030517578,184.8000030517578,2151793,2021-11-01
2021-11-08,191.04579162597656,198.0,204.89999389648438,192.10000610351562,200.0,3499820,2021-11-08
2021-11-15,187.42750549316406,194.25,199.35000610351562,190.35000610351562,198.9499969482422,752611,2021-11-15
2021-11-22,182.60311889648438,189.25,195.0,183.64999389648438,195.0,774929,2021-11-22
2021-11-29,180.72158813476562,187.3000030517578,188.89999389648438,180.0,185.39999389648438,898046,2021-11-29
2021-12-06,178.79183959960938,185.3000030517578,189.8000030517578,183.8000030517578,186.0,558185,2021-12-06
2021-12-13,177.4892578125,183.9499969482422,188.89999389648438,181.3000030517578,187.14999389648438,607770,2021-12-13
2021-12-20,172.7613525390625,179.0500030517578,183.0,175.75,183.0,1016107,2021-12-20
2021-12-27,174.78759765625,181.14999389648438,183.5,176.89999389648438,177.0,709964,2021-12-27
2022-01-03,175.656005859375,182.0500030517578,185.3000030517578,180.10000610351562,182.0,686257,2022-01-03
2022-01-10,176.28317260742188,182.6999969482422,185.75,180.10000610351562,183.64999389648438,1118230,2022-01-10
2022-01-17,180.67335510253906,187.25,194.60000610351562,182.6999969482422,184.0,2094417,2022-01-17
2022-01-24,176.91033935546875,183.35000610351562,186.9499969482422,177.5,185.8000030517578,581067,2022-01-24
2022-01-31,186.2696533203125,193.0500030517578,195.75,182.9499969482422,184.10000610351562,1440957,2022-01-31
2022-02-07,178.2129364013672,184.6999969482422,194.8000030517578,183.1999969482422,193.35000610351562,912890,2022-02-07
2022-02-14,169.4807586669922,175.64999389648438,182.85000610351562,174.8000030517578,182.85000610351562,769993,2022-02-14
2022-02-21,171.31405639648438,177.5500030517578,178.0500030517578,165.64999389648438,175.89999389648438,886529,2022-02-21
2022-02-28,169.77023315429688,175.9499969482422,183.85000610351562,173.5,177.8000030517578,818023,2022-02-28
2022-03-07,166.58612060546875,172.64999389648438,178.1999969482422,168.0,176.89999389648438,1001974,2022-03-07
2022-03-14,162.8231201171875,168.75,177.39999389648438,168.0,174.89999389648438,1315775,2022-03-14
2022-03-21,164.9940948486328,171.0,176.60000610351562,165.25,169.5500030517578,1535623,2022-03-21
2022-03-28,167.5028839111328,172.0,174.39999389648438,163.14999389648438,171.0,1773871,2022-03-28
2022-04-04,196.4750213623047,201.75,209.3000030517578,173.0,173.5,9443242,2022-04-04
2022-04-11,194.5760040283203,199.8000030517578,212.0,196.35000610351562,201.9499969482422,5348128,2022-04-11
2022-04-18,200.95474243164062,206.35000610351562,214.3000030517578,190.0,199.5,7673306,2022-04-18
2022-04-25,187.36949157714844,192.39999389648438,214.60000610351562,191.0,204.10000610351562,4603299,2022-04-25
2022-05-02,174.2224578857422,178.89999389648438,193.5,176.85000610351562,192.3000030517578,1631773,2022-05-02
2022-05-09,162.00059509277344,166.35000610351562,177.6999969482422,157.60000610351562,177.6999969482422,1575035,2022-05-09
2022-05-16,172.7616729736328,177.39999389648438,179.5500030517578,165.14999389648438,169.39999389648438,1070315,2022-05-16
2022-05-23,165.79861450195312,170.25,179.9499969482422,162.1999969482422,179.9499969482422,1045738,2022-05-23
2022-05-30,166.7238006591797,171.1999969482422,179.3000030517578,170.0500030517578,173.0,619855,2022-05-30
2022-06-06,164.72738647460938,169.14999389648438,173.5,168.1999969482422,170.0,388076,2022-06-06
2022-06-13,155.32969665527344,159.5,171.0500030517578,158.25,168.0,510062,2022-06-13
2022-06-20,157.7643280029297,162.0,163.75,155.5500030517578,160.0,381310,2022-06-20
2022-06-27,158.29994201660156,162.5500030517578,167.0,160.89999389648438,164.25,266034,2022-06-27
2022-07-04,162.92575073242188,167.3000030517578,168.9499969482422,160.0,163.39999389648438,300802,2022-07-04
2022-07-11,161.02674865722656,165.35000610351562,171.0,162.75,166.0,203446,2022-07-11
2022-07-18,165.9447021484375,170.39999389648438,172.85000610351562,165.0,167.85000610351562,368559,2022-07-18
2022-07-25,164.14308166503906,168.5500030517578,179.75,167.0,170.6999969482422,1321766,2022-07-25
2022-08-01,165.7012176513672,170.14999389648438,173.6999969482422,168.5,169.39999389648438,438295,2022-08-01
2022-08-08,166.2368621826172,170.6999969482422,173.75,169.39999389648438,170.39999389648438,376504,2022-08-08
2022-08-15,184.83749389648438,189.8000030517578,192.14999389648438,170.25,170.6999969482422,2165860,2022-08-15
2022-08-22,185.2757110595703,190.25,195.0,183.75,188.6999969482422,1065391,2022-08-22
2022-08-29,196.57241821289062,201.85000610351562,204.89999389648438,182.89999389648438,182.89999389648438,1812257,2022-08-29
2022-09-05,198.66619873046875,204.0,214.0,200.25,202.9499969482422,2380041,2022-09-05
2022-09-12,210.0115966796875,215.64999389648438,233.0,198.3000030517578,205.0500030517578,10934655,2022-09-12
2022-09-19,207.52825927734375,213.10000610351562,233.3000030517578,211.5500030517578,219.5,8284889,2022-09-19
2022-09-26,200.46087646484375,204.39999389648438,212.3000030517578,196.10000610351562,210.0,1887809,2022-09-26
2022-10-03,236.60072326660156,241.25,247.8000030517578,204.39999389648438,204.39999389648438,9389054,2022-10-03
2022-10-10,226.8915252685547,231.35000610351562,251.5,226.39999389648438,239.0,7854118,2022-10-10
2022-10-17,233.46240234375,238.0500030517578,259.29998779296875,224.10000610351562,231.3000030517578,8939365,2022-10-17
2022-10-24,239.24868774414062,243.9499969482422,261.25,240.10000610351562,240.35000610351562,3861338,2022-10-24
2022-10-31,249.00692749023438,253.89999389648438,259.8999938964844,236.0,244.89999389648438,7058587,2022-10-31
2022-11-07,246.60415649414062,251.4499969482422,268.8999938964844,248.5,256.0,6875250,2022-11-07
2022-11-14,222.42918395996094,226.8000030517578,255.39999389648438,224.85000610351562,251.35000610351562,4276503,2022-11-14
2022-11-21,232.57972717285156,237.14999389648438,239.39999389648438,218.35000610351562,227.0,7062998,2022-11-21
2022-11-28,237.48336791992188,242.14999389648438,263.20001220703125,237.14999389648438,237.14999389648438,9823726,2022-11-28
2022-12-05,230.86343383789062,235.39999389648438,248.8000030517578,232.8000030517578,243.3000030517578,2502565,2022-12-05
2022-12-12,219.38894653320312,223.6999969482422,238.64999389648438,222.60000610351562,236.0,2586124,2022-12-12
2022-12-19,191.4872283935547,195.25,231.3000030517578,193.6999969482422,225.0,3053918,2022-12-19
2022-12-26,212.81805419921875,217.0,222.75,194.3000030517578,196.25,3457670,2022-12-26
2023-01-02,214.19107055664062,218.39999389648438,225.25,216.0500030517578,218.0,1817469,2023-01-02
2023-01-09,221.5955810546875,225.9499969482422,227.0,213.0,219.5,2429787,2023-01-09
2023-01-16,213.16131591796875,217.35000610351562,229.9499969482422,216.5,227.0500030517578,1052003,2023-01-16
2023-01-23,200.75509643554688,204.6999969482422,221.85000610351562,201.0,218.60000610351562,823256,2023-01-23
2023-01-30,195.50820922851562,199.35000610351562,214.89999389648438,195.10000610351562,204.9499969482422,1414258,2023-01-30
2023-02-06,197.0283203125,200.89999389648438,206.14999389648438,196.5,199.4499969482422,983768,2023-02-06
2023-02-13,204.8251190185547,208.85000610351562,214.5,189.10000610351562,201.9499969482422,2726339,2023-02-13
2023-02-20,200.11764526367188,204.0500030517578,212.25,200.3000030517578,209.9499969482422,976566,2023-02-20
2023-02-27,201.04931640625,205.0,206.8000030517578,195.39999389648438,204.89999389648438,792962,2023-02-27
2023-03-06,197.2244873046875,201.10000610351562,206.4499969482422,199.9499969482422,206.4499969482422,667090,2023-03-06
2023-03-13,185.74993896484375,189.39999389648438,201.10000610351562,188.5500030517578,198.60000610351562,1256767,2023-03-13
2023-03-20,176.18785095214844,179.64999389648438,191.60000610351562,178.0,190.0,1228586,2023-03-20
2023-03-27,182.7204132080078,184.64999389648438,191.0,172.25,180.0,1673410,2023-03-27
2023-04-03,185.04586791992188,187.0,189.85000610351562,185.4499969482422,185.4499969482422,463884,2023-04-03
2023-04-10,193.01173400878906,195.0500030517578,197.0,185.10000610351562,187.0500030517578,1216006,2023-04-10
2023-04-17,189.00405883789062,191.0,197.85000610351562,190.0,195.0,791577,2023-04-17
2023-04-24,202.0661163330078,204.1999969482422,207.4499969482422,189.6999969482422,190.8000030517578,1698988,2023-04-24
2023-05-01,203.64939880371094,205.8000030517578,215.0,203.4499969482422,204.1999969482422,1646954,2023-05-01
2023-05-08,203.3030548095703,205.4499969482422,210.5500030517578,199.6999969482422,205.8000030517578,1150684,2023-05-08
2023-05-15,227.64598083496094,230.0500030517578,241.8000030517578,206.0,206.5,8039802,2023-05-15
2023-05-22,217.0578155517578,219.35000610351562,236.35000610351562,218.4499969482422,229.6999969482422,2528572,2023-05-22
2023-05-29,227.20069885253906,229.60000610351562,233.0,213.6999969482422,222.6999969482422,2444185,2023-05-29
2023-06-05,231.80209350585938,234.25,244.6999969482422,229.0500030517578,230.39999389648438,4724584,2023-06-05
2023-06-12,260.4990539550781,263.25,269.79998779296875,230.14999389648438,235.4499969482422,10032642,2023-06-12
2023-06-19,277.86566162109375,280.79998779296875,306.79998779296875,269.0,269.0,20970325,2023-06-19
2023-06-26,288.8991394042969,291.95001220703125,296.8999938964844,272.29998779296875,279.8500061035156,4220090,2023-06-26
2023-07-03,302.109619140625,305.29998779296875,309.8999938964844,285.5,291.1000061035156,7582896,2023-07-03
2023-07-10,310.1249694824219,313.3999938964844,328.6499938964844,299.6000061035156,306.5,10529178,2023-07-10
2023-07-17,303.09918212890625,306.29998779296875,320.95001220703125,305.0,315.1499938964844,3179049,2023-07-17
2023-07-24,312.8462219238281,316.1499938964844,322.25,304.0,306.0,4492913,2023-07-24
2023-07-31,370.53704833984375,374.45001220703125,390.0,315.5,318.3999938964844,18695344,2023-07-31
2023-08-07,352.0818786621094,355.79998779296875,381.6499938964844,344.1499938964844,374.5,6832217,2023-08-07
2023-08-14,386.07293701171875,390.1499938964844,403.25,340.0,354.95001220703125,12728332,2023-08-14
2023-08-21,398.44232177734375,402.6499938964844,426.29998779296875,384.0,391.6499938964844,11166123,2023-08-21
2023-08-28,406.95245361328125,411.25,418.0,400.0,405.70001220703125,5713635,2023-08-28
2023-09-04,426.0507507324219,430.54998779296875,444.0,402.8999938964844,419.0,8900759,2023-09-04
2023-09-11,415.9078674316406,420.29998779296875,437.70001220703125,386.0,432.29998779296875,5285306,2023-09-11
2023-09-18,393.34613037109375,397.5,436.0,395.1000061035156,422.8999938964844,2771189,2023-09-18
2023-09-25,406.10931396484375,408.70001220703125,419.95001220703125,392.1499938964844,395.0,3063030,2023-09-25
2023-10-02,411.9718933105469,414.6000061035156,425.79998779296875,395.70001220703125,408.70001220703125,2562218,2023-10-02
2023-10-09,435.0248107910156,437.79998779296875,476.70001220703125,397.1000061035156,409.79998779296875,20631682,2023-10-09
2023-10-16,418.1822814941406,420.8500061035156,460.79998779296875,416.29998779296875,438.70001220703125,5390343,2023-10-16
2023-10-23,400.9919128417969,403.54998779296875,425.25,375.0,422.8999938964844,4116577,2023-10-23
2023-10-30,395.1790466308594,397.70001220703125,405.6000061035156,392.3500061035156,405.5,1604704,2023-10-30
2023-11-06,355.18414306640625,357.45001220703125,413.8999938964844,352.45001220703125,400.8999938964844,6219964,2023-11-06
2023-11-13,369.2444763183594,371.6000061035156,375.79998779296875,356.70001220703125,363.20001220703125,2842178,2023-11-13
2023-11-20,373.5171813964844,375.8999938964844,384.95001220703125,365.8999938964844,373.0,3527369,2023-11-20
2023-11-27,371.8776550292969,374.25,381.95001220703125,370.5,375.8999938964844,1543327,2023-11-27
2023-12-04,386.4844970703125,388.95001220703125,403.3500061035156,375.1000061035156,378.70001220703125,5291039,2023-12-04
2023-12-11,399.3523864746094,401.8999938964844,413.8999938964844,388.0,390.0,6895845,2023-12-11
2023-12-18,398.9052734375,401.45001220703125,416.0,377.20001220703125,402.70001220703125,4119784,2023-12-18
2023-12-25,415.4993591308594,418.1499938964844,431.6000061035156,400.5,401.45001220703125,7287380,2023-12-25
2024-01-01,406.9538879394531,409.54998779296875,424.04998779296875,403.6499938964844,418.8999938964844,2546918,2024-01-01
2024-01-08,398.408447265625,400.95001220703125,409.79998779296875,393.3500061035156,409.0,1948515,2024-01-08
2024-01-15,444.16650390625,447.0,468.0,398.0,403.0,20325752,2024-01-15
2024-01-22,497.4267578125,500.6000061035156,522.3499755859375,429.70001220703125,447.0,21765598,2024-01-22
2024-01-29,521.9701538085938,525.2999877929688,538.4000244140625,500.6499938964844,506.0,11205638,2024-01-29
2024-02-05,456.9847106933594,459.8999938964844,547.5,447.79998779296875,526.8499755859375,9824722,2024-02-05
2024-02-12,418.7784729003906,421.45001220703125,438.20001220703125,391.0,438.20001220703125,6447350,2024-02-12
2024-02-19,444.4149169921875,447.25,459.0,401.1499938964844,419.95001220703125,16109886,2024-02-19
2024-02-26,419.5733947753906,422.25,450.45001220703125,400.5,446.3999938964844,6025982,2024-02-26
2024-03-04,417.735107421875,420.3999938964844,439.8500061035156,412.0,428.0,4126654,2024-03-04
2024-03-11,370.9336853027344,373.29998779296875,422.54998779296875,345.0,420.45001220703125,5116921,2024-03-11
2024-03-18,368.49920654296875,370.8500061035156,380.3500061035156,353.8500061035156,373.0,3181224,2024-03-18
2024-03-25,393.2574768066406,394.25,405.79998779296875,359.1000061035156,370.8500061035156,5619333,2024-03-25
2024-04-01,411.8605041503906,412.8999938964844,426.3999938964844,396.75,399.0,6399304,2024-04-01
2024-04-08,422.38397216796875,423.45001220703125,441.3999938964844,407.0,415.5,5916508,2024-04-08
2024-04-15,410.2645263671875,411.29998779296875,431.8500061035156,400.79998779296875,413.70001220703125,3523294,2024-04-15
2024-04-22,440.5880126953125,441.70001220703125,453.0,412.04998779296875,417.0,7807355,2024-04-22
2024-04-29,434.8525085449219,435.95001220703125,455.0,427.95001220703125,444.8500061035156,3947516,2024-04-29
2024-05-06,406.47412109375,407.5,439.1000061035156,398.6000061035156,439.1000061035156,2528667,2024-05-06
2024-05-13,475.3502502441406,476.54998779296875,480.8500061035156,395.54998779296875,407.0,9595128,2024-05-13
2024-05-20,478.4424743652344,479.6499938964844,505.6000061035156,460.54998779296875,460.54998779296875,8098704,2024-05-20
2024-05-27,431.0620422363281,432.1499938964844,484.29998779296875,418.75,480.0,4972665,2024-05-27
2024-06-03,414.25445556640625,415.29998779296875,459.0,353.3999938964844,457.0,6913113,2024-06-03
2024-06-10,456.3981018066406,457.54998779296875,472.0,417.6000061035156,418.5,7044335,2024-06-10
2024-06-17,459.5900573730469,460.75,478.5,450.6499938964844,457.54998779296875,12393605,2024-06-17
2024-06-24,458.5925598144531,459.75,489.3999938964844,455.0,459.8999938964844,9494293,2024-06-24
2024-07-01,494.65155029296875,495.8999938964844,499.5,458.04998779296875,461.6499938964844,12993325,2024-07-01
2024-07-08,515.349365234375,516.6500244140625,541.0,495.0,507.0,23554689,2024-07-08
2024-07-15,479.9386901855469,481.1499938964844,527.0,472.04998779296875,520.0,6055924,2024-07-15
2024-07-22,494.65155029296875,495.8999938964844,502.0,452.20001220703125,475.0,4745252,2024-07-22
2024-07-29,474.4026794433594,475.6000061035156,506.75,470.54998779296875,499.75,2852524,2024-07-29
2024-08-05,441.5356140136719,442.6499938964844,464.0,436.6499938964844,455.0,3182122,2024-08-05
2024-08-12,419.0423889160156,420.1000061035156,428.0,401.1499938964844,415.0,2564023,2024-08-12
2024-08-19,415.5013122558594,416.54998779296875,445.0,413.04998779296875,421.95001220703125,3324600,2024-08-19
2024-08-26,413.70587158203125,414.75,425.6499938964844,394.0,418.5,3334044,2024-08-26
2024-09-02,396.9980163574219,398.0,418.29998779296875,397.0,416.8500061035156,2927377,2024-09-02
2024-09-09,398.593994140625,399.6000061035156,408.5,388.79998779296875,398.0,1692800,2024-09-09
2024-09-16,394.0554504394531,395.04998779296875,408.45001220703125,377.6000061035156,401.6000061035156,1578264,2024-09-16
2024-09-23,386.324951171875,387.29998779296875,405.5,384.04998779296875,395.04998779296875,1811358,2024-09-23
2024-09-30,383.28265380859375,384.25,408.0,379.54998779296875,387.6000061035156,2449508,2024-09-30
2024-10-07,375.75164794921875,376.70001220703125,388.0,360.6000061035156,385.95001220703125,2175533,2024-10-07
2024-10-14,368.769287109375,369.70001220703125,381.8999938964844,364.20001220703125,377.0,1160569,2024-10-14
2024-10-21,318.09716796875,318.8999938964844,374.8999938964844,313.29998779296875,371.5,1927767,2024-10-21
2024-10-28,338.8946838378906,339.75,346.1499938964844,312.6000061035156,318.8999938964844,1888394,2024-10-28
2024-11-04,332.0619201660156,332.8999938964844,350.95001220703125,324.3500061035156,341.95001220703125,1754996,2024-11-04
2024-11-11,319.4936218261719,320.29998779296875,341.20001220703125,304.79998779296875,332.75,6898521,2024-11-11
2024-11-18,310.61602783203125,311.3999938964844,326.0,305.8999938964844,322.3999938964844,1642696,2024-11-18
2024-11-25,345.5279235839844,346.3999938964844,349.6499938964844,313.04998779296875,318.5,2944851,2024-11-25
2024-12-02,378.8438415527344,379.79998779296875,392.5,342.45001220703125,347.3999938964844,6491810,2024-12-02
2024-12-09,375.3526306152344,376.29998779296875,396.79998779296875,370.1000061035156,379.79998779296875,2638756,2024-12-09
2024-12-16,344.1314697265625,345.0,383.3999938964844,343.0,377.0,1288328,2024-12-16
2024-12-23,341.98687744140625,342.8500061035156,353.6499938964844,337.0,348.0,884914,2024-12-23
2024-12-30,348.47052001953125,349.3500061035156,354.5,331.29998779296875,343.0,1284192,2024-12-30
2025-01-06,318.8951721191406,319.70001220703125,350.70001220703125,317.5,350.6499938964844,964731,2025-01-06
2025-01-13,339.7923889160156,340.6499938964844,343.1499938964844,296.0,313.5,1542084,2025-01-13
2025-01-20,319.7430114746094,320.54998779296875,348.6000061035156,316.5,343.1000061035156,1046548,2025-01-20
2025-01-27,297.44927978515625,298.20001220703125,333.0,294.0,315.8999938964844,2625590,2025-01-27
2025-02-03,303.7334289550781,304.5,314.8999938964844,295.3999938964844,296.54998779296875,3301105,2025-02-03
2025-02-10,267.72430419921875,268.3999938964844,304.79998779296875,266.04998779296875,297.1000061035156,1976568,2025-02-10
2025-02-17,270.4673767089844,271.1499938964844,280.0,247.0,268.3999938964844,2389830,2025-02-17
2025-02-24,242.53785705566406,243.14999389648438,271.3999938964844,239.35000610351562,269.75,1278345,2025-02-24
2025-03-03,273.3201904296875,274.010009765625,277.44000244140625,226.92999267578125,240.0,3089070,2025-03-03
2025-03-10,269.380126953125,270.05999755859375,279.8500061035156,253.0,274.32000732421875,1733150,2025-03-10
2025-03-17,285.8585205078125,286.5799865722656,296.5,255.0,270.0199890136719,4711100,2025-03-17
2025-03-24,271.2055358886719,271.8900146484375,304.0,270.0,288.0,3927526,2025-03-24
2025-03-31,270.25,270.25,291.1499938964844,267.70001220703125,271.8900146484375,2492711,2025-03-31
2025-04-07,266.3999938964844,266.3999938964844,270.04998779296875,233.0,233.3000030517578,1192524,2025-04-07
2025-04-14,285.54998779296875,285.54998779296875,290.95001220703125,266.3999938964844,266.3999938964844,956579,2025-04-14
2025-04-21,291.25,291.25,304.0,285.0,287.0,2498821,2025-04-21
2025-04-28,309.20001220703125,309.20001220703125,324.5,289.0,291.0,6686561,2025-04-28
2025-05-05,318.8500061035156,318.8500061035156,325.8999938964844,298.0,309.95001220703125,3316355,2025-05-05
2025-05-12,417.79998779296875,417.79998779296875,422.0,326.45001220703125,334.0,18796662,2025-05-12
2025-05-19,399.29998779296875,399.29998779296875,425.0,390.29998779296875,419.8999938964844,4702106,2025-05-19
2025-05-26,423.79998779296875,423.79998779296875,444.0,392.0,397.70001220703125,14493726,2025-05-26
2025-06-02,425.25,425.25,442.6000061035156,414.0,423.79998779296875,6353995,2025-06-02
2025-06-09,439.6000061035156,439.6000061035156,456.29998779296875,411.0,426.20001220703125,12241120,2025-06-09
2025-06-16,443.29998779296875,443.29998779296875,452.20001220703125,411.1000061035156,442.1000061035156,8787828,2025-06-16
2025-06-23,432.54998779296875,432.54998779296875,469.0,429.45001220703125,441.04998779296875,12640685,2025-06-23
2025-06-30,434.1000061035156,434.1000061035156,445.0,427.54998779296875,434.25,3750901,2025-06-30
2025-07-07,413.1000061035156,413.1000061035156,435.29998779296875,410.3500061035156,434.1000061035156,2187544,2025-07-07
2025-07-14,431.79998779296875,431.79998779296875,458.0,399.04998779296875,411.8500061035156,18164962,2025-07-14
