Date,Adj Close_INDOWIND.NS,Close_INDOWIND.NS,High_INDOWIND.NS,Low_INDOWIND.NS,Open_INDOWIND.NS,Volume_INDOWIND.NS,Date
2020-10-26,2.6173629760742188,2.6173629760742188,2.804316997528076,2.477147102355957,2.7575790882110596,168972,2020-10-26
2020-11-02,2.52388596534729,2.52388596534729,2.7575790882110596,2.3836700916290283,2.7575790882110596,83626,2020-11-02
2020-11-09,2.477147102355957,2.477147102355957,2.6641008853912354,2.336930990219116,2.5706241130828857,149987,2020-11-09
2020-11-16,2.804316997528076,2.804316997528076,2.8977949619293213,2.430408000946045,2.5706241130828857,249483,2020-11-16
2020-11-23,2.99127197265625,2.99127197265625,3.0847489833831787,2.6641008853912354,2.8510560989379883,529737,2020-11-23
2020-11-30,3.131488084793091,3.131488084793091,3.3651809692382812,2.99127197265625,2.99127197265625,782861,2020-11-30
2020-12-07,4.066259860992432,4.066259860992432,4.206476211547852,3.0847489833831787,3.2249650955200195,2573782,2020-12-07
2020-12-14,3.505397081375122,3.505397081375122,4.580385208129883,3.505397081375122,4.066259860992432,1149064,2020-12-14
2020-12-21,3.505397081375122,3.505397081375122,3.598874092102051,3.0847489833831787,3.5521349906921387,259715,2020-12-21
2020-12-28,4.299953937530518,4.299953937530518,4.299953937530518,3.3651809692382812,3.645612955093384,697729,2020-12-28
2021-01-04,5.094510078430176,5.094510078430176,5.374941825866699,4.2532148361206055,4.486907958984375,1021283,2021-01-04
2021-01-11,4.533647060394287,4.533647060394287,5.28146505355835,4.440168857574463,4.860816955566406,502060,2021-01-11
2021-01-18,4.159738063812256,4.159738063812256,4.533647060394287,4.019522190093994,4.486907958984375,264588,2021-01-18
2021-01-25,4.019522190093994,4.019522190093994,4.299953937530518,3.7390899658203125,4.206476211547852,123130,2021-01-25
2021-02-01,4.066259860992432,4.066259860992432,4.299953937530518,3.832566976547241,4.112998962402344,270401,2021-02-01
2021-02-08,3.4119200706481934,3.4119200706481934,4.159738063812256,3.4119200706481934,4.019522190093994,394031,2021-02-08
2021-02-15,3.45865797996521,3.45865797996521,3.6923511028289795,3.2717039585113525,3.3651809692382812,274954,2021-02-15
2021-02-22,3.7390899658203125,3.7390899658203125,3.7390899658203125,3.2717039585113525,3.5521349906921387,240559,2021-02-22
2021-03-01,4.299953937530518,4.299953937530518,4.393431186676025,3.7390899658203125,3.8793060779571533,559457,2021-03-01
2021-03-08,4.112998962402344,4.112998962402344,4.393431186676025,3.972783088684082,4.393431186676025,185637,2021-03-08
2021-03-15,3.9260449409484863,3.9260449409484863,4.299953937530518,3.7858290672302246,4.112998962402344,240127,2021-03-15
2021-03-22,3.7858290672302246,3.7858290672302246,4.112998962402344,3.5521349906921387,3.9260449409484863,199753,2021-03-22
2021-03-29,3.645612955093384,3.645612955093384,3.8793060779571533,3.3651809692382812,3.7858290672302246,206964,2021-03-29
2021-04-05,3.7390899658203125,3.7390899658203125,3.7858290672302246,3.4119200706481934,3.7390899658203125,196420,2021-04-05
2021-04-12,3.505397081375122,3.505397081375122,3.7390899658203125,3.3184421062469482,3.5521349906921387,107527,2021-04-12
2021-04-19,3.3184421062469482,3.3184421062469482,3.598874092102051,3.2249650955200195,3.505397081375122,141104,2021-04-19
2021-04-26,3.2249650955200195,3.2249650955200195,3.4119200706481934,3.038011074066162,3.4119200706481934,426940,2021-04-26
2021-05-03,3.832566976547241,3.832566976547241,3.832566976547241,3.1782259941101074,3.3184421062469482,289106,2021-05-03
2021-05-10,3.7858290672302246,3.7858290672302246,4.019522190093994,3.598874092102051,3.9260449409484863,695414,2021-05-10
2021-05-17,3.7858290672302246,3.7858290672302246,4.206476211547852,3.7390899658203125,3.8793060779571533,576670,2021-05-17
2021-05-24,4.019522190093994,4.019522190093994,4.159738063812256,3.7390899658203125,3.972783088684082,532318,2021-05-24
2021-05-31,4.206476211547852,4.206476211547852,4.206476211547852,3.7390899658203125,4.066259860992432,854746,2021-05-31
2021-06-07,5.608634948730469,5.608634948730469,6.029283046722412,4.580385208129883,4.580385208129883,2251040,2021-06-07
2021-06-14,6.4499311447143555,6.4499311447143555,7.057532787322998,5.608634948730469,5.88906717300415,2613334,2021-06-14
2021-06-21,6.7303619384765625,6.7303619384765625,7.711874008178711,6.262976169586182,6.4499311447143555,1535121,2021-06-21
2021-06-28,7.665134906768799,7.665134906768799,7.665134906768799,6.122759819030762,6.543407917022705,2609218,2021-06-28
2021-07-05,7.665134906768799,7.665134906768799,8.41295337677002,7.057532787322998,8.039044380187988,2610881,2021-07-05
2021-07-12,7.571658134460449,7.571658134460449,8.41295337677002,7.478179931640625,7.852089881896973,3712842,2021-07-12
2021-07-19,7.010794162750244,7.010794162750244,7.992304801940918,6.7303619384765625,7.711874008178711,803713,2021-07-19
2021-07-26,6.356452941894531,6.356452941894531,7.2444868087768555,6.3097147941589355,7.010794162750244,530681,2021-07-26
2021-08-02,6.590146064758301,6.590146064758301,7.291225910186768,6.2162370681762695,6.356452941894531,531519,2021-08-02
2021-08-09,6.590146064758301,6.590146064758301,7.010794162750244,6.3097147941589355,6.7303619384765625,653716,2021-08-09
2021-08-16,6.029283046722412,6.029283046722412,6.870577812194824,6.029283046722412,6.7303619384765625,390356,2021-08-16
2021-08-23,6.4499311447143555,6.4499311447143555,6.590146064758301,5.468419075012207,6.169498920440674,435836,2021-08-23
2021-08-30,6.122759819030762,6.122759819030762,6.7303619384765625,6.122759819030762,6.590146064758301,416190,2021-08-30
2021-09-06,6.169498920440674,6.169498920440674,6.3097147941589355,5.702112197875977,6.3097147941589355,287305,2021-09-06
2021-09-13,5.795589923858643,5.795589923858643,6.403192043304443,5.7488508224487305,6.403192043304443,380104,2021-09-13
2021-09-20,5.702112197875977,5.702112197875977,6.076022148132324,5.608634948730469,5.935805797576904,417187,2021-09-20
2021-09-27,6.076022148132324,6.076022148132324,6.356452941894531,5.702112197875977,5.842328071594238,657546,2021-09-27
2021-10-04,7.618395805358887,7.618395805358887,7.618395805358887,6.122759819030762,6.2162370681762695,617444,2021-10-04
2021-10-11,8.319476127624512,8.319476127624512,9.160771369934082,7.852089881896973,7.992304801940918,1153977,2021-10-11
2021-10-18,9.300987243652344,9.300987243652344,9.300987243652344,7.9455671310424805,7.9455671310424805,3289736,2021-10-18
2021-10-25,9.674896240234375,9.674896240234375,11.1705322265625,9.347725868225098,9.721634864807129,2376755,2021-10-25
2021-11-01,9.628157615661621,9.628157615661621,9.628157615661621,8.36621379852295,9.207509994506836,1499597,2021-11-01
2021-11-08,12.152044296264648,12.152044296264648,12.152044296264648,9.86185073852539,10.002066612243652,1062280,2021-11-08
2021-11-15,14.722667694091797,14.722667694091797,14.722667694091797,12.75964641571045,12.75964641571045,1011182,2021-11-15
2021-11-22,15.330270767211914,15.330270767211914,15.84439468383789,13.413987159729004,15.423748016357422,3078838,2021-11-22
2021-11-29,19.443269729614258,19.443269729614258,19.443269729614258,15.891134262084961,16.078088760375977,2105621,2021-11-29
2021-12-06,22.247587203979492,22.247587203979492,22.247587203979492,19.256315231323242,20.378042221069336,2897521,2021-12-06
2021-12-13,28.230133056640625,28.230133056640625,28.230133056640625,23.32257652282715,23.32257652282715,1214577,2021-12-13
2021-12-20,29.492076873779297,29.492076873779297,29.632291793823242,24.257349014282227,29.632291793823242,1712085,2021-12-20
2021-12-27,37.53112030029297,37.53112030029297,37.53112030029297,30.894235610961914,30.94097328186035,1505605,2021-12-27
2022-01-03,38.980018615722656,38.980018615722656,41.36368942260742,35.28766632080078,39.400665283203125,5093093,2022-01-03
2022-01-10,30.286632537841797,30.286632537841797,39.681095123291016,30.286632537841797,39.35392761230469,1729137,2022-01-10
2022-01-17,25.986677169799805,25.986677169799805,29.071428298950195,23.556270599365234,28.790996551513672,2509604,2022-01-17
2022-01-24,21.266077041625977,21.266077041625977,26.874711990356445,21.266077041625977,26.594280242919922,1383124,2022-01-24
2022-01-31,24.444303512573242,24.444303512573242,24.444303512573242,19.256315231323242,20.23782730102539,2023959,2022-01-31
2022-02-07,20.611736297607422,20.611736297607422,25.05190658569336,20.004133224487305,25.05190658569336,1620813,2022-02-07
2022-02-14,16.498735427856445,16.498735427856445,20.3313045501709,16.498735427856445,19.583486557006836,1414629,2022-02-14
2022-02-21,14.161805152893066,14.161805152893066,16.171566009521484,14.161805152893066,15.704179763793945,1325187,2022-02-21
2022-02-28,15.891134262084961,15.891134262084961,15.891134262084961,13.180293083190918,13.834633827209473,817542,2022-02-28
2022-03-07,20.144350051879883,20.144350051879883,20.144350051879883,15.096576690673828,16.171566009521484,474854,2022-03-07
2022-03-14,18.88240623474121,18.88240623474121,21.1258602142334,18.228065490722656,21.1258602142334,1395015,2022-03-14
2022-03-21,16.311782836914062,16.311782836914062,19.583486557006836,16.311782836914062,17.99437141418457,1029686,2022-03-21
2022-03-28,16.919384002685547,16.919384002685547,16.919384002685547,14.161805152893066,15.51722526550293,1652297,2022-03-28
2022-04-04,17.900894165039062,17.900894165039062,19.022621154785156,16.872644424438477,17.5737247467041,2570140,2022-04-04
2022-04-11,16.966123580932617,16.966123580932617,17.900894165039062,16.3585205078125,17.012861251831055,1203953,2022-04-11
2022-04-18,16.592214584350586,16.592214584350586,17.293292999267578,15.704179763793945,17.012861251831055,1749457,2022-04-18
2022-04-25,15.657441139221191,15.657441139221191,16.77916717529297,15.47048568725586,16.592214584350586,1115976,2022-04-25
2022-05-02,14.769407272338867,14.769407272338867,16.3585205078125,14.769407272338867,15.84439468383789,1266820,2022-05-02
2022-05-09,14.255282402038574,14.255282402038574,16.592214584350586,14.021589279174805,14.582451820373535,1564509,2022-05-09
2022-05-16,14.255282402038574,14.255282402038574,15.704179763793945,13.928112030029297,14.255282402038574,748033,2022-05-16
2022-05-23,12.993338584899902,12.993338584899902,14.909623146057129,12.24552059173584,14.862883567810059,548958,2022-05-23
2022-05-30,13.928112030029297,13.928112030029297,14.816145896911621,12.946599960327148,13.554203033447266,384372,2022-05-30
2022-06-06,13.13355541229248,13.13355541229248,14.348758697509766,12.666169166564941,14.348758697509766,288062,2022-06-06
2022-06-13,12.105304718017578,12.105304718017578,13.554203033447266,11.918350219726562,13.460724830627441,404025,2022-06-13
2022-06-20,12.105304718017578,12.105304718017578,12.432475090026855,10.983577728271484,12.152044296264648,431942,2022-06-20
2022-06-27,12.152044296264648,12.152044296264648,12.619429588317871,11.778135299682617,12.432475090026855,293084,2022-06-27
2022-07-04,12.198781967163086,12.198781967163086,12.338997840881348,11.684657096862793,12.292259216308594,283878,2022-07-04
2022-07-11,12.292259216308594,12.292259216308594,13.180293083190918,11.965088844299316,12.198781967163086,406968,2022-07-11
2022-07-18,12.619429588317871,12.619429588317871,12.85312271118164,11.965088844299316,12.572690963745117,377800,2022-07-18
2022-07-25,12.993338584899902,12.993338584899902,13.554203033447266,12.338997840881348,12.47921371459961,412758,2022-07-25
2022-08-01,13.787896156311035,13.787896156311035,14.068326950073242,12.385737419128418,13.273771286010742,697326,2022-08-01
2022-08-08,13.647680282592773,13.647680282592773,14.348758697509766,13.460724830627441,13.881373405456543,365458,2022-08-08
2022-08-15,13.647680282592773,13.647680282592773,14.395498275756836,13.554203033447266,13.647680282592773,418379,2022-08-15
2022-08-22,12.806384086608887,12.806384086608887,13.928112030029297,12.432475090026855,13.741156578063965,526398,2022-08-22
2022-08-29,14.255282402038574,14.255282402038574,15.23679256439209,12.24552059173584,12.806384086608887,1699635,2022-08-29
2022-09-05,14.862883567810059,14.862883567810059,16.171566009521484,13.647680282592773,14.302021026611328,2624403,2022-09-05
2022-09-12,13.787896156311035,13.787896156311035,14.909623146057129,13.227031707763672,14.862883567810059,1195866,2022-09-12
2022-09-19,13.600940704345703,13.600940704345703,14.488974571228027,13.227031707763672,13.834633827209473,742185,2022-09-19
2022-09-26,13.227031707763672,13.227031707763672,13.881373405456543,12.806384086608887,13.741156578063965,359400,2022-09-26
2022-10-03,12.993338584899902,12.993338584899902,13.834633827209473,12.666169166564941,13.227031707763672,286184,2022-10-03
2022-10-10,12.338997840881348,12.338997840881348,13.32050895690918,12.011828422546387,12.993338584899902,338383,2022-10-10
2022-10-17,15.563963890075684,15.563963890075684,15.563963890075684,11.824872970581055,12.52595329284668,943034,2022-10-17
2022-10-24,13.647680282592773,13.647680282592773,16.311782836914062,13.367247581481934,16.311782836914062,1063265,2022-10-24
2022-10-31,13.507464408874512,13.507464408874512,14.161805152893066,13.08681583404541,13.647680282592773,663855,2022-10-31
2022-11-07,14.348758697509766,14.348758697509766,14.769407272338867,13.040078163146973,13.741156578063965,750204,2022-11-07
2022-11-14,13.460724830627441,13.460724830627441,14.44223690032959,13.040078163146973,14.44223690032959,679484,2022-11-14
2022-11-21,13.13355541229248,13.13355541229248,13.741156578063965,12.899862289428711,13.460724830627441,441071,2022-11-21
2022-11-28,13.413987159729004,13.413987159729004,13.741156578063965,12.572690963745117,12.899862289428711,558726,2022-11-28
2022-12-05,13.040078163146973,13.040078163146973,13.554203033447266,12.85312271118164,13.180293083190918,525255,2022-12-05
2022-12-12,13.507464408874512,13.507464408874512,13.834633827209473,12.85312271118164,13.180293083190918,575788,2022-12-12
2022-12-19,12.666169166564941,12.666169166564941,15.23679256439209,12.666169166564941,13.367247581481934,1142376,2022-12-19
2022-12-26,15.704179763793945,15.704179763793945,15.704179763793945,12.152044296264648,12.152044296264648,1236469,2022-12-26
2023-01-02,17.807418823242188,17.807418823242188,18.08785057067871,15.891134262084961,16.265043258666992,1449882,2023-01-02
2023-01-09,15.25,15.25,16.919384002685547,13.850000381469727,16.919384002685547,683015,2023-01-09
2023-01-16,14.199999809265137,14.199999809265137,16.100000381469727,13.5,14.75,892388,2023-01-16
2023-01-23,13.449999809265137,13.449999809265137,14.350000381469727,13.199999809265137,14.199999809265137,339751,2023-01-23
2023-01-30,13.300000190734863,13.300000190734863,14.100000381469727,12.600000381469727,12.800000190734863,546839,2023-01-30
2023-02-06,13.350000381469727,13.350000381469727,13.75,12.649999618530273,13.199999809265137,618191,2023-02-06
2023-02-13,13.300000190734863,13.300000190734863,13.75,12.699999809265137,13.050000190734863,355880,2023-02-13
2023-02-20,12.5,12.5,13.600000381469727,12.25,13.300000190734863,325332,2023-02-20
2023-02-27,12.300000190734863,12.300000190734863,12.850000381469727,11.25,11.899999618530273,492782,2023-02-27
2023-03-06,12.449999809265137,12.449999809265137,13.050000190734863,12.050000190734863,12.399999618530273,440279,2023-03-06
2023-03-13,11.149999618530273,11.149999618530273,12.399999618530273,10.850000381469727,12.399999618530273,548374,2023-03-13
2023-03-20,10.050000190734863,10.050000190734863,11.550000190734863,10.050000190734863,11.350000381469727,677026,2023-03-20
2023-03-27,9.199999809265137,9.199999809265137,9.800000190734863,8.649999618530273,9.699999809265137,582283,2023-03-27
2023-04-03,10.600000381469727,10.600000381469727,10.600000381469727,9.399999618530273,9.600000381469727,71084,2023-04-03
2023-04-10,11.5,11.5,12.699999809265137,11.100000381469727,11.100000381469727,857768,2023-04-10
2023-04-17,11.399999618530273,11.399999618530273,12.5,10.850000381469727,11.100000381469727,604810,2023-04-17
2023-04-24,11.050000190734863,11.050000190734863,11.899999618530273,10.800000190734863,11.399999618530273,525745,2023-04-24
2023-05-01,11.449999809265137,11.449999809265137,12.0,10.899999618530273,11.050000190734863,591823,2023-05-01
2023-05-08,11.899999618530273,11.899999618530273,12.300000190734863,11.100000381469727,11.600000381469727,563120,2023-05-08
2023-05-15,10.850000381469727,10.850000381469727,12.25,10.800000190734863,12.25,802118,2023-05-15
2023-05-22,10.850000381469727,10.850000381469727,11.449999809265137,10.649999618530273,11.100000381469727,729802,2023-05-22
2023-05-29,10.850000381469727,10.850000381469727,11.600000381469727,10.800000190734863,11.050000190734863,1169961,2023-05-29
2023-06-05,10.899999618530273,10.899999618530273,12.0,10.649999618530273,11.0,2525356,2023-06-05
2023-06-12,10.550000190734863,10.550000190734863,11.199999809265137,10.300000190734863,10.949999809265137,2198293,2023-06-12
2023-06-19,10.350000381469727,10.350000381469727,11.050000190734863,9.850000381469727,10.5,1891097,2023-06-19
2023-06-26,10.149999618530273,10.149999618530273,11.0,10.100000381469727,10.449999809265137,1124322,2023-06-26
2023-07-03,10.350000381469727,10.350000381469727,10.75,10.050000190734863,10.149999618530273,1151778,2023-07-03
2023-07-10,10.050000190734863,10.050000190734863,10.600000381469727,9.899999618530273,10.399999618530273,990915,2023-07-10
2023-07-17,13.75,13.75,14.949999809265137,10.0,10.149999618530273,22932903,2023-07-17
2023-07-24,12.550000190734863,12.550000190734863,14.649999618530273,12.149999618530273,13.949999809265137,3241766,2023-07-24
2023-07-31,13.550000190734863,13.550000190734863,13.800000190734863,12.5,12.75,1346461,2023-07-31
2023-08-07,13.899999618530273,13.899999618530273,14.5,13.149999618530273,13.699999809265137,1608195,2023-08-07
2023-08-14,13.350000381469727,13.350000381469727,13.949999809265137,13.050000190734863,13.949999809265137,415902,2023-08-14
2023-08-21,13.100000381469727,13.100000381469727,13.75,12.850000381469727,13.5,748109,2023-08-21
2023-08-28,13.0,13.0,13.300000190734863,12.350000381469727,13.300000190734863,806168,2023-08-28
2023-09-04,14.050000190734863,14.050000190734863,14.350000381469727,12.899999618530273,13.199999809265137,1802768,2023-09-04
2023-09-11,13.800000190734863,13.800000190734863,14.399999618530273,13.0,14.399999618530273,892973,2023-09-11
2023-09-18,13.600000381469727,13.600000381469727,14.149999618530273,13.5,14.0,471961,2023-09-18
2023-09-25,13.550000190734863,13.550000190734863,14.0,13.449999809265137,13.75,701093,2023-09-25
2023-10-02,13.5,13.5,13.800000190734863,12.850000381469727,13.550000190734863,604558,2023-10-02
2023-10-09,16.25,16.25,16.25,12.899999618530273,13.5,1571945,2023-10-09
2023-10-16,18.100000381469727,18.100000381469727,18.100000381469727,15.149999618530273,17.049999237060547,2410878,2023-10-16
2023-10-23,17.350000381469727,17.350000381469727,19.0,17.200000762939453,19.0,1533685,2023-10-23
2023-10-30,15.800000190734863,15.800000190734863,17.399999618530273,15.800000190734863,17.0,912517,2023-10-30
2023-11-06,15.850000381469727,15.850000381469727,16.399999618530273,15.199999809265137,15.5,1242375,2023-11-06
2023-11-13,17.100000381469727,17.100000381469727,17.100000381469727,16.100000381469727,16.200000762939453,618829,2023-11-13
2023-11-20,16.700000762939453,16.700000762939453,17.700000762939453,16.700000762939453,17.399999618530273,490501,2023-11-20
2023-11-27,17.700000762939453,17.700000762939453,17.700000762939453,16.700000762939453,16.700000762939453,455897,2023-11-27
2023-12-04,22.350000381469727,22.350000381469727,22.350000381469727,18.549999237060547,18.549999237060547,3361688,2023-12-04
2023-12-11,23.200000762939453,23.200000762939453,24.600000381469727,22.450000762939453,22.5,1120212,2023-12-11
2023-12-18,21.049999237060547,21.049999237060547,22.75,21.049999237060547,22.75,709166,2023-12-18
2023-12-25,20.399999618530273,20.399999618530273,21.049999237060547,20.200000762939453,21.049999237060547,669457,2023-12-25
2024-01-01,22.399999618530273,22.399999618530273,22.399999618530273,20.799999237060547,20.799999237060547,651304,2024-01-01
2024-01-08,24.149999618530273,24.149999618530273,24.600000381469727,22.799999237060547,22.799999237060547,882019,2024-01-08
2024-01-15,23.75,23.75,25.049999237060547,23.75,24.600000381469727,567501,2024-01-15
2024-01-22,28.75,28.75,28.75,23.75,23.75,2361923,2024-01-22
2024-01-29,31.899999618530273,31.899999618530273,33.20000076293945,30.049999237060547,30.149999618530273,1421903,2024-01-29
2024-02-05,28.950000762939453,28.950000762939453,31.299999237060547,28.950000762939453,31.299999237060547,636234,2024-02-05
2024-02-12,26.25,26.25,28.399999618530273,26.25,28.399999618530273,212333,2024-02-12
2024-02-19,24.600000381469727,24.600000381469727,25.75,24.149999618530273,25.75,726791,2024-02-19
2024-02-26,22.299999237060547,22.299999237060547,24.600000381469727,22.299999237060547,24.100000381469727,412922,2024-02-26
2024-03-04,21.049999237060547,21.049999237060547,21.450000762939453,20.5,21.450000762939453,379438,2024-03-04
2024-03-11,21.899999618530273,21.899999618530273,23.200000762939453,19.850000381469727,22.0,1686018,2024-03-11
2024-03-18,20.350000381469727,20.350000381469727,23.200000762939453,20.0,22.299999237060547,1620272,2024-03-18
2024-03-25,19.700000762939453,19.700000762939453,20.549999237060547,19.149999618530273,20.350000381469727,435588,2024-03-25
2024-04-01,24.950000762939453,24.950000762939453,24.950000762939453,19.700000762939453,19.700000762939453,831878,2024-04-01
2024-04-08,22.799999237060547,22.799999237060547,26.149999618530273,22.5,25.850000381469727,1059271,2024-04-08
2024-04-15,22.549999237060547,22.549999237060547,23.25,21.299999237060547,21.75,660007,2024-04-15
2024-04-22,23.299999237060547,23.299999237060547,24.899999618530273,22.5,23.100000381469727,1161913,2024-04-22
2024-04-29,22.649999618530273,22.649999618530273,24.0,22.5,23.75,921163,2024-04-29
2024-05-06,21.700000762939453,21.700000762939453,23.200000762939453,20.799999237060547,22.649999618530273,1413100,2024-05-06
2024-05-13,24.100000381469727,24.100000381469727,25.049999237060547,20.899999618530273,22.350000381469727,2519510,2024-05-13
2024-05-20,22.200000762939453,22.200000762939453,24.450000762939453,22.049999237060547,23.75,1337591,2024-05-20
2024-05-27,21.299999237060547,21.299999237060547,22.850000381469727,20.75,22.25,1726145,2024-05-27
2024-06-03,22.350000381469727,22.350000381469727,22.75,20.200000762939453,22.299999237060547,1574068,2024-06-03
2024-06-10,24.5,24.5,26.649999618530273,21.520000457763672,22.350000381469727,4227000,2024-06-10
2024-06-17,25.510000228881836,25.510000228881836,27.5,23.0,24.5,4038340,2024-06-17
2024-06-24,25.59000015258789,25.59000015258789,29.0,24.90999984741211,25.649999618530273,5584221,2024-06-24
2024-07-01,30.09000015258789,30.09000015258789,34.38999938964844,25.700000762939453,25.700000762939453,12344331,2024-07-01
2024-07-08,29.130149841308594,29.130149841308594,30.953752517700195,27.524999618530273,28.71224021911621,4929053,2024-07-08
2024-07-15,29.6200008392334,29.6200008392334,32.650001525878906,29.049999237060547,30.393373489379883,2579522,2024-07-15
2024-07-22,28.809999465942383,28.809999465942383,29.93000030517578,26.799999237060547,29.450000762939453,1530657,2024-07-22
2024-07-29,29.690000534057617,29.690000534057617,29.729999542236328,27.510000228881836,29.0,2130006,2024-07-29
2024-08-05,29.610000610351562,29.610000610351562,31.3799991607666,28.110000610351562,29.690000534057617,2656835,2024-08-05
2024-08-12,27.079999923706055,27.079999923706055,29.899999618530273,26.0,29.899999618530273,1545967,2024-08-12
2024-08-19,26.1200008392334,26.1200008392334,28.350000381469727,24.700000762939453,27.770000457763672,3203736,2024-08-19
2024-08-26,24.8799991607666,24.8799991607666,26.600000381469727,24.309999465942383,26.5,1522618,2024-08-26
2024-09-02,23.959999084472656,23.959999084472656,25.149999618530273,23.059999465942383,24.969999313354492,1223385,2024-09-02
2024-09-09,25.040000915527344,25.040000915527344,25.040000915527344,22.649999618530273,24.200000762939453,1275926,2024-09-09
2024-09-16,23.59000015258789,23.59000015258789,25.75,23.100000381469727,25.5,1295143,2024-09-16
2024-09-23,22.8700008392334,22.8700008392334,24.950000762939453,22.709999084472656,23.600000381469727,2027991,2024-09-23
2024-09-30,22.040000915527344,22.040000915527344,23.5,21.799999237060547,22.940000534057617,1476319,2024-09-30
2024-10-07,22.709999084472656,22.709999084472656,23.549999237060547,20.149999618530273,22.09000015258789,1076182,2024-10-07
2024-10-14,22.209999084472656,22.209999084472656,23.200000762939453,21.100000381469727,23.200000762939453,521823,2024-10-14
2024-10-21,20.270000457763672,20.270000457763672,23.31999969482422,20.0,22.520000457763672,1042584,2024-10-21
2024-10-28,22.75,22.75,23.0,20.229999542236328,20.229999542236328,708547,2024-10-28
2024-11-04,22.420000076293945,22.420000076293945,23.84000015258789,22.020000457763672,22.799999237060547,1242591,2024-11-04
2024-11-11,21.270000457763672,21.270000457763672,22.850000381469727,20.1200008392334,22.850000381469727,847900,2024-11-11
2024-11-18,20.34000015258789,20.34000015258789,21.940000534057617,20.1200008392334,21.940000534057617,986197,2024-11-18
2024-11-25,21.3799991607666,21.3799991607666,22.440000534057617,20.5,20.5,1105094,2024-11-25
2024-12-02,24.780000686645508,24.780000686645508,25.450000762939453,20.920000076293945,21.389999389648438,2830758,2024-12-02
2024-12-09,23.84000015258789,23.84000015258789,25.440000534057617,22.760000228881836,25.34000015258789,2083595,2024-12-09
2024-12-16,24.079999923706055,24.079999923706055,27.799999237060547,24.0,25.209999084472656,6543622,2024-12-16
2024-12-23,24.43000030517578,24.43000030517578,26.399999618530273,23.280000686645508,24.68000030517578,1794346,2024-12-23
2024-12-30,26.399999618530273,26.399999618530273,28.06999969482422,23.600000381469727,24.709999084472656,4932951,2024-12-30
2025-01-06,23.799999237060547,23.799999237060547,27.950000762939453,23.5,27.940000534057617,3816301,2025-01-06
2025-01-13,23.639999389648438,23.639999389648438,24.739999771118164,21.860000610351562,23.0,2008887,2025-01-13
2025-01-20,22.239999771118164,22.239999771118164,24.600000381469727,22.139999389648438,23.899999618530273,1701809,2025-01-20
2025-01-27,24.479999542236328,24.479999542236328,25.049999237060547,20.350000381469727,22.270000457763672,2499500,2025-01-27
2025-02-03,23.610000610351562,23.610000610351562,24.450000762939453,22.75,24.450000762939453,1600737,2025-02-03
2025-02-10,18.209999084472656,18.209999084472656,23.989999771118164,17.610000610351562,23.920000076293945,2445393,2025-02-10
2025-02-17,18.06999969482422,18.06999969482422,18.790000915527344,16.649999618530273,18.020000457763672,2359663,2025-02-17
2025-02-24,16.219999313354492,16.219999313354492,18.079999923706055,15.609999656677246,18.0,1145195,2025-02-24
2025-03-03,17.479999542236328,17.479999542236328,17.799999237060547,14.15999984741211,16.600000381469727,1737754,2025-03-03
2025-03-10,15.770000457763672,15.770000457763672,17.989999771118164,15.59000015258789,17.850000381469727,1246189,2025-03-10
2025-03-17,17.549999237060547,17.549999237060547,18.010000228881836,15.770000457763672,16.0,1598186,2025-03-17
