Date,Adj Close_WOCKPHARMA.NS,Close_WOCKPHARMA.NS,High_WOCKPHARMA.NS,Low_WOCKPHARMA.NS,Open_WOCKPHARMA.NS,Volume_WOCKPHARMA.NS,Date
2021-07-05,497.83599853515625,497.83599853515625,520.8357543945312,490.87615966796875,495.94622802734375,4505472,2021-07-05
2021-07-12,527.933837890625,527.933837890625,531.1141967773438,490.2769775390625,502.3990783691406,4335278,2021-07-12
2021-07-19,505.39501953125,505.39501953125,545.7252197265625,498.15863037109375,524.200439453125,5947293,2021-07-19
2021-07-26,487.8341064453125,487.8341064453125,520.2826538085938,468.10687255859375,506.731689453125,2959213,2021-07-26
2021-08-02,469.4896240234375,469.4896240234375,499.3570251464844,466.5397644042969,491.98236083984375,1826230,2021-08-02
2021-08-09,472.0707702636719,472.0707702636719,487.3731994628906,433.2615966796875,470.1349182128906,3696651,2021-08-09
2021-08-16,418.3739929199219,418.3739929199219,474.74407958984375,415.0553894042969,473.8222351074219,1775936,2021-08-16
2021-08-23,365.23028564453125,365.23028564453125,428.65240478515625,362.46478271484375,422.1995849609375,8199464,2021-08-23
2021-08-30,387.9534912109375,387.9534912109375,396.4804382324219,365.2763977050781,368.9637145996094,4282125,2021-08-30
2021-09-06,383.1138610839844,383.1138610839844,392.6087341308594,376.84539794921875,389.0135803222656,1440507,2021-09-06
2021-09-13,405.79095458984375,405.79095458984375,420.1715393066406,380.80926513671875,382.2842102050781,5613326,2021-09-13
2021-09-20,392.2400207519531,392.2400207519531,416.6685791015625,386.7090148925781,403.7629089355469,2326935,2021-09-20
2021-09-27,416.06939697265625,416.06939697265625,429.5742492675781,388.1378479003906,395.2359619140625,5212522,2021-09-27
2021-10-04,467.0928649902344,467.0928649902344,492.53546142578125,405.6987609863281,417.49822998046875,11754139,2021-10-04
2021-10-11,452.1591491699219,452.1591491699219,468.2912292480469,443.4017333984375,468.2912292480469,3843805,2021-10-11
2021-10-18,412.6125183105469,412.6125183105469,456.0308532714844,407.68072509765625,456.0308532714844,2714536,2021-10-18
2021-10-25,393.57666015625,393.57666015625,413.903076171875,385.5567321777344,410.9532165527344,2212941,2021-10-25
2021-11-01,406.02142333984375,406.02142333984375,413.7187194824219,390.9033508300781,395.0976867675781,1468494,2021-11-01
2021-11-08,416.62249755859375,416.62249755859375,442.15728759765625,396.38824462890625,408.32598876953125,6556868,2021-11-08
2021-11-15,407.0815124511719,407.0815124511719,436.0270690917969,405.6065979003906,417.5904235839844,2568561,2021-11-15
2021-11-22,396.3421630859375,396.3421630859375,416.6685791015625,379.93353271484375,407.21978759765625,3308499,2021-11-22
2021-11-29,406.4823303222656,406.4823303222656,412.98126220703125,386.4785461425781,397.3100891113281,3221379,2021-11-29
2021-12-06,404.3160095214844,404.3160095214844,415.74676513671875,391.7790832519531,406.5284118652344,2553924,2021-12-06
2021-12-13,381.82330322265625,381.82330322265625,419.2958068847656,380.48663330078125,405.6065979003906,2493840,2021-12-13
2021-12-20,361.03594970703125,361.03594970703125,378.3203125,342.69146728515625,378.3203125,3588170,2021-12-20
2021-12-27,380.5788269042969,380.5788269042969,390.5807189941406,357.71734619140625,360.3445739746094,5043899,2021-12-27
2022-01-03,392.5165710449219,392.5165710449219,420.81683349609375,378.04376220703125,380.5788269042969,9783601,2022-01-03
2022-01-10,394.5445861816406,394.5445861816406,401.7809753417969,386.2480773925781,396.2038879394531,3078517,2022-01-10
2022-01-17,377.675048828125,377.675048828125,402.8410949707031,375.3704528808594,394.40631103515625,2077586,2022-01-17
2022-01-24,363.1100769042969,363.1100769042969,376.4766540527344,349.65130615234375,376.1079406738281,2002058,2022-01-24
2022-01-31,364.03192138671875,364.03192138671875,371.91357421875,359.83758544921875,366.613037109375,1435272,2022-01-31
2022-02-07,380.3022766113281,380.3022766113281,387.44647216796875,355.8276062011719,363.2022705078125,3231701,2022-02-07
2022-02-14,344.1203308105469,344.1203308105469,372.8815002441406,342.968017578125,372.42059326171875,1865137,2022-02-14
2022-02-21,313.8381042480469,313.8381042480469,374.7251892089844,299.872314453125,342.0000915527344,4649425,2022-02-21
2022-02-28,319.3691101074219,319.3691101074219,321.6275939941406,305.9564208984375,312.2248840332031,1843369,2022-02-28
2022-03-07,310.0,310.0,326.3999938964844,302.6378173828125,315.9122314453125,4553297,2022-03-07
2022-03-14,292.25,292.25,313.20001220703125,287.3500061035156,309.25,3079659,2022-03-14
2022-03-21,302.20001220703125,302.20001220703125,334.75,299.04998779296875,300.0,8023028,2022-03-21
2022-03-28,282.8500061035156,282.8500061035156,310.0,254.3000030517578,304.75,8241550,2022-03-28
2022-04-04,305.5,305.5,315.8999938964844,281.8999938964844,282.3999938964844,8038263,2022-04-04
2022-04-11,299.04998779296875,299.04998779296875,307.0,298.0,300.0,1510210,2022-04-11
2022-04-18,289.3500061035156,289.3500061035156,298.0,281.95001220703125,295.6000061035156,1982928,2022-04-18
2022-04-25,275.54998779296875,275.54998779296875,287.70001220703125,273.29998779296875,285.5,1539955,2022-04-25
2022-05-02,257.54998779296875,257.54998779296875,275.5,255.0500030517578,273.1000061035156,1124643,2022-05-02
2022-05-09,234.64999389648438,234.64999389648438,256.54998779296875,228.3000030517578,256.1499938964844,1569311,2022-05-09
2022-05-16,271.25,271.25,288.3999938964844,234.35000610351562,237.6999969482422,9081090,2022-05-16
2022-05-23,267.79998779296875,267.79998779296875,293.79998779296875,249.0,272.0,4619332,2022-05-23
2022-05-30,262.29998779296875,262.29998779296875,274.45001220703125,254.64999389648438,270.79998779296875,2310586,2022-05-30
2022-06-06,242.60000610351562,242.60000610351562,266.95001220703125,241.85000610351562,261.5,1634764,2022-06-06
2022-06-13,229.0500030517578,229.0500030517578,244.9499969482422,226.0,240.0,1587174,2022-06-13
2022-06-20,221.25,221.25,232.5,210.0500030517578,232.5,1812342,2022-06-20
2022-06-27,207.85000610351562,207.85000610351562,226.25,205.14999389648438,224.5,4956576,2022-06-27
2022-07-04,209.14999389648438,209.14999389648438,212.9499969482422,201.5,208.0,3262578,2022-07-04
2022-07-11,211.89999389648438,211.89999389648438,220.0,207.25,207.89999389648438,3220959,2022-07-11
2022-07-18,218.9499969482422,218.9499969482422,225.9499969482422,211.4499969482422,213.6999969482422,3159269,2022-07-18
2022-07-25,221.0500030517578,221.0500030517578,224.5500030517578,211.35000610351562,219.9499969482422,1895793,2022-07-25
2022-08-01,234.0,234.0,242.9499969482422,219.9499969482422,220.0,5101632,2022-08-01
2022-08-08,236.60000610351562,236.60000610351562,242.1999969482422,229.10000610351562,234.10000610351562,1853806,2022-08-08
2022-08-15,263.0,263.0,267.3500061035156,227.10000610351562,236.60000610351562,7425408,2022-08-15
2022-08-22,242.9499969482422,242.9499969482422,269.8999938964844,241.39999389648438,259.8999938964844,8354302,2022-08-22
2022-08-29,235.60000610351562,235.60000610351562,243.0,234.0,234.0,2143869,2022-08-29
2022-09-05,260.6499938964844,260.6499938964844,282.54998779296875,234.0500030517578,236.0,20239701,2022-09-05
2022-09-12,257.6499938964844,257.6499938964844,282.3999938964844,255.10000610351562,261.1499938964844,9217994,2022-09-12
2022-09-19,256.3500061035156,256.3500061035156,265.8999938964844,250.39999389648438,260.04998779296875,3254397,2022-09-19
2022-09-26,244.0,244.0,255.0,235.39999389648438,255.0,3278092,2022-09-26
2022-10-03,253.5500030517578,253.5500030517578,258.0,238.5,244.0,2858871,2022-10-03
2022-10-10,243.64999389648438,243.64999389648438,254.64999389648438,239.39999389648438,250.0500030517578,2784029,2022-10-10
2022-10-17,241.75,241.75,249.85000610351562,240.0,243.1999969482422,1556350,2022-10-17
2022-10-24,236.60000610351562,236.60000610351562,242.89999389648438,235.0,242.89999389648438,808385,2022-10-24
2022-10-31,239.1999969482422,239.1999969482422,247.89999389648438,232.5500030517578,238.0,2733703,2022-10-31
2022-11-07,225.39999389648438,225.39999389648438,242.60000610351562,222.75,238.25,1784421,2022-11-07
2022-11-14,234.25,234.25,242.6999969482422,227.0500030517578,227.0500030517578,2907052,2022-11-14
2022-11-21,238.0500030517578,238.0500030517578,245.89999389648438,227.85000610351562,234.1999969482422,2166483,2022-11-21
2022-11-28,243.6999969482422,243.6999969482422,248.8000030517578,236.5,238.0500030517578,2717991,2022-11-28
2022-12-05,226.3000030517578,226.3000030517578,245.0,223.3000030517578,244.75,6889017,2022-12-05
2022-12-12,220.25,220.25,227.6999969482422,218.9499969482422,226.0,2510485,2022-12-12
2022-12-19,223.39999389648438,223.39999389648438,241.89999389648438,219.6999969482422,221.39999389648438,16304652,2022-12-19
2022-12-26,223.0500030517578,223.0500030517578,231.0,221.25,227.0,3879722,2022-12-26
2023-01-02,229.0,229.0,237.64999389648438,221.6999969482422,223.85000610351562,7851772,2023-01-02
2023-01-09,223.85000610351562,223.85000610351562,232.6999969482422,222.5500030517578,232.0,2484317,2023-01-09
2023-01-16,217.39999389648438,217.39999389648438,229.9499969482422,217.0,224.6999969482422,1911793,2023-01-16
2023-01-23,197.8000030517578,197.8000030517578,218.89999389648438,195.0,218.5,2498908,2023-01-23
2023-01-30,194.35000610351562,194.35000610351562,208.3000030517578,192.1999969482422,197.75,2152105,2023-01-30
2023-02-06,194.25,194.25,198.0,191.39999389648438,194.6999969482422,1730345,2023-02-06
2023-02-13,190.64999389648438,190.64999389648438,198.0,184.3000030517578,194.89999389648438,2746994,2023-02-13
2023-02-20,194.5500030517578,194.5500030517578,205.9499969482422,187.0500030517578,190.9499969482422,6041405,2023-02-20
2023-02-27,189.75,189.75,194.39999389648438,186.5500030517578,193.0,1722324,2023-02-27
2023-03-06,187.60000610351562,187.60000610351562,195.60000610351562,186.64999389648438,190.3000030517578,1726331,2023-03-06
2023-03-13,170.14999389648438,170.14999389648438,188.39999389648438,165.3000030517578,186.3000030517578,3658654,2023-03-13
2023-03-20,161.0500030517578,161.0500030517578,175.14999389648438,160.0,170.0,4378998,2023-03-20
2023-03-27,153.89999389648438,153.89999389648438,161.9499969482422,145.14999389648438,161.9499969482422,7684467,2023-03-27
2023-04-03,160.89999389648438,160.89999389648438,162.64999389648438,154.5500030517578,155.1999969482422,3335916,2023-04-03
2023-04-10,169.6999969482422,169.6999969482422,173.64999389648438,160.8000030517578,161.75,2737472,2023-04-10
2023-04-17,171.1999969482422,171.1999969482422,177.0,166.0,169.6999969482422,3054000,2023-04-17
2023-04-24,169.0500030517578,169.0500030517578,173.0,165.0,171.85000610351562,1406688,2023-04-24
2023-05-01,170.35000610351562,170.35000610351562,174.3000030517578,167.0,169.0500030517578,2066782,2023-05-01
2023-05-08,176.0500030517578,176.0500030517578,178.89999389648438,169.1999969482422,170.4499969482422,4039478,2023-05-08
2023-05-15,169.6999969482422,169.6999969482422,177.60000610351562,168.5,177.0,1802202,2023-05-15
2023-05-22,172.1999969482422,172.1999969482422,173.5,167.0,169.60000610351562,1515228,2023-05-22
2023-05-29,168.39999389648438,168.39999389648438,172.0,167.6999969482422,172.0,1451008,2023-05-29
2023-06-05,171.35000610351562,171.35000610351562,183.89999389648438,168.0,169.3000030517578,7474106,2023-06-05
2023-06-12,215.1999969482422,215.1999969482422,221.9499969482422,170.39999389648438,172.1999969482422,25101694,2023-06-12
2023-06-19,228.85000610351562,228.85000610351562,243.8000030517578,213.0,216.0,24022835,2023-06-19
2023-06-26,235.4499969482422,235.4499969482422,243.89999389648438,228.5500030517578,231.0,5212890,2023-06-26
2023-07-03,247.4499969482422,247.4499969482422,254.60000610351562,232.9499969482422,236.89999389648438,11598201,2023-07-03
2023-07-10,235.6999969482422,235.6999969482422,252.39999389648438,232.4499969482422,247.5,6711106,2023-07-10
2023-07-17,243.1999969482422,243.1999969482422,247.89999389648438,232.25,237.0,5039027,2023-07-17
2023-07-24,241.25,241.25,249.0,231.14999389648438,244.0,9385955,2023-07-24
2023-07-31,252.6999969482422,252.6999969482422,259.25,236.9499969482422,240.0,12635457,2023-07-31
2023-08-07,253.75,253.75,269.1000061035156,250.5,253.35000610351562,7040174,2023-08-07
2023-08-14,227.60000610351562,227.60000610351562,253.39999389648438,225.64999389648438,253.39999389648438,4139995,2023-08-14
2023-08-21,227.4499969482422,227.4499969482422,238.9499969482422,226.1999969482422,227.5500030517578,2812223,2023-08-21
2023-08-28,242.6999969482422,242.6999969482422,246.10000610351562,228.89999389648438,228.9499969482422,3605809,2023-08-28
2023-09-04,260.1499938964844,260.1499938964844,261.29998779296875,238.39999389648438,244.14999389648438,6476565,2023-09-04
2023-09-11,246.8000030517578,246.8000030517578,262.70001220703125,238.85000610351562,261.0,5629048,2023-09-11
2023-09-18,227.39999389648438,227.39999389648438,250.6999969482422,225.8000030517578,247.0,5180722,2023-09-18
2023-09-25,235.25,235.25,239.39999389648438,228.0,228.0,3995457,2023-09-25
2023-10-02,229.5500030517578,229.5500030517578,238.5500030517578,227.0,235.25,1508557,2023-10-02
2023-10-09,253.10000610351562,253.10000610351562,259.8999938964844,226.5500030517578,230.0,11355785,2023-10-09
2023-10-16,244.14999389648438,244.14999389648438,257.95001220703125,240.39999389648438,254.10000610351562,6650363,2023-10-16
2023-10-23,223.64999389648438,223.64999389648438,245.5,213.25,242.64999389648438,3078399,2023-10-23
2023-10-30,238.6999969482422,238.6999969482422,240.9499969482422,221.0500030517578,223.89999389648438,3615816,2023-10-30
2023-11-06,250.5,250.5,257.0,232.39999389648438,238.6999969482422,9057844,2023-11-06
2023-11-13,326.45001220703125,326.45001220703125,336.95001220703125,252.1999969482422,256.8999938964844,66719761,2023-11-13
2023-11-20,338.3500061035156,338.3500061035156,348.29998779296875,321.0,325.8999938964844,16056209,2023-11-20
2023-11-27,351.3500061035156,351.3500061035156,361.6499938964844,323.5,338.3500061035156,10118428,2023-11-27
2023-12-04,335.8500061035156,335.8500061035156,364.75,326.3500061035156,358.0,7306333,2023-12-04
2023-12-11,414.5,414.5,424.0,335.8999938964844,335.8999938964844,27961898,2023-12-11
2023-12-18,410.6499938964844,410.6499938964844,428.8500061035156,376.45001220703125,421.0,8696094,2023-12-18
2023-12-25,424.3500061035156,424.3500061035156,431.75,408.3500061035156,410.6499938964844,6469259,2023-12-25
2024-01-01,486.79998779296875,486.79998779296875,508.0,427.04998779296875,428.95001220703125,17704512,2024-01-01
2024-01-08,466.3500061035156,466.3500061035156,487.8999938964844,456.3999938964844,486.04998779296875,4498381,2024-01-08
2024-01-15,452.8500061035156,452.8500061035156,470.1499938964844,402.6499938964844,468.75,5568963,2024-01-15
2024-01-22,453.95001220703125,453.95001220703125,456.5,415.29998779296875,452.8500061035156,2519250,2024-01-22
2024-01-29,443.45001220703125,443.45001220703125,473.8999938964844,440.1000061035156,455.70001220703125,3602155,2024-01-29
2024-02-05,458.54998779296875,458.54998779296875,490.0,436.54998779296875,444.0,7323737,2024-02-05
2024-02-12,487.20001220703125,487.20001220703125,503.5,420.0,461.70001220703125,9939793,2024-02-12
2024-02-19,568.4000244140625,568.4000244140625,595.0,490.70001220703125,492.0,17377222,2024-02-19
2024-02-26,613.75,613.75,630.0,554.6500244140625,570.2000122070312,8946688,2024-02-26
2024-03-04,554.0999755859375,554.0999755859375,613.9000244140625,551.0,611.0499877929688,1768927,2024-03-04
2024-03-11,508.1499938964844,508.1499938964844,575.9000244140625,494.45001220703125,560.0,2087572,2024-03-11
2024-03-18,544.9500122070312,544.9500122070312,570.0,502.1000061035156,502.1000061035156,1355214,2024-03-18
2024-03-25,585.7000122070312,585.7000122070312,585.7000122070312,521.5,544.9500122070312,1526184,2024-03-25
2024-04-01,584.7000122070312,584.7000122070312,613.0,578.0,613.0,1157260,2024-04-01
2024-04-08,555.4000244140625,555.4000244140625,600.0,551.0,584.0,825115,2024-04-08
2024-04-15,582.8499755859375,582.8499755859375,594.7000122070312,535.0,545.0,1291973,2024-04-15
2024-04-22,573.75,573.75,596.75,560.5,588.0499877929688,1202199,2024-04-22
2024-04-29,555.1500244140625,555.1500244140625,588.0,543.1500244140625,588.0,1091012,2024-04-29
2024-05-06,531.0999755859375,531.0999755859375,564.4000244140625,515.5,555.5499877929688,987734,2024-05-06
2024-05-13,543.3499755859375,543.3499755859375,563.0,515.0,530.0499877929688,1005367,2024-05-13
2024-05-20,560.6500244140625,560.6500244140625,570.0,530.0,541.2999877929688,906522,2024-05-20
2024-05-27,529.3499755859375,529.3499755859375,570.0,526.0,567.7000122070312,1446838,2024-05-27
2024-06-03,572.6500244140625,572.6500244140625,572.6500244140625,490.1499938964844,545.0,2346159,2024-06-03
2024-06-10,570.8499755859375,570.8499755859375,599.0,563.0,580.0,1994128,2024-06-10
2024-06-17,577.2999877929688,577.2999877929688,593.75,552.0,570.8499755859375,1719773,2024-06-17
2024-06-24,686.5999755859375,686.5999755859375,686.5999755859375,578.2999877929688,580.0,5209352,2024-06-24
2024-07-01,908.5999755859375,908.5999755859375,995.0,730.5,750.0,16869726,2024-07-01
2024-07-08,857.25,857.25,940.0,820.5499877929688,914.0,4598208,2024-07-08
2024-07-15,776.6500244140625,776.6500244140625,868.0,773.0499877929688,855.0,1166906,2024-07-15
2024-07-22,853.3499755859375,853.3499755859375,899.0,750.0,776.0,1242186,2024-07-22
2024-07-29,899.4500122070312,899.4500122070312,943.9000244140625,833.3499755859375,859.0,1539762,2024-07-29
2024-08-05,956.5999755859375,956.5999755859375,967.9000244140625,840.0,870.0,1576161,2024-08-05
2024-08-12,937.5,937.5,995.0,894.5,965.0,1331143,2024-08-12
2024-08-19,1018.2999877929688,1018.2999877929688,1018.2999877929688,938.0999755859375,955.0,1255938,2024-08-19
2024-08-26,1050.5999755859375,1050.5999755859375,1089.9000244140625,952.0,1044.9000244140625,1636983,2024-08-26
2024-09-02,1034.550048828125,1034.550048828125,1097.699951171875,1026.0,1060.0,1428761,2024-09-02
2024-09-09,1021.5499877929688,1021.5499877929688,1047.0,970.5499877929688,1000.0,1317285,2024-09-09
2024-09-16,1032.550048828125,1032.550048828125,1055.9000244140625,955.5499877929688,1022.0,1255546,2024-09-16
2024-09-23,985.8499755859375,985.8499755859375,1044.0,983.0,1033.800048828125,530998,2024-09-23
2024-09-30,965.5,965.5,999.9000244140625,935.25,980.0999755859375,546877,2024-09-30
2024-10-07,996.75,996.75,996.75,915.0,945.5499877929688,1016313,2024-10-07
2024-10-14,1069.949951171875,1069.949951171875,1126.5,1006.0999755859375,1046.550048828125,3188905,2024-10-14
2024-10-21,1066.75,1066.75,1146.800048828125,1013.5,1085.0,2549088,2024-10-21
2024-10-28,1250.199951171875,1250.199951171875,1264.0,1044.800048828125,1083.0,2856748,2024-10-28
2024-11-04,1236.300048828125,1236.300048828125,1334.6500244140625,1180.0,1248.949951171875,4498983,2024-11-04
2024-11-11,1170.1500244140625,1170.1500244140625,1271.8499755859375,1134.6500244140625,1240.0,2129185,2024-11-11
2024-11-18,1233.4000244140625,1233.4000244140625,1233.4000244140625,1130.1500244140625,1170.0,1777028,2024-11-18
2024-11-25,1404.25,1404.25,1418.0,1270.0,1295.050048828125,2269056,2024-11-25
2024-12-02,1389.25,1389.25,1466.949951171875,1382.0,1420.449951171875,1872218,2024-12-02
2024-12-09,1396.949951171875,1396.949951171875,1458.0,1347.1500244140625,1389.25,1741819,2024-12-09
2024-12-16,1454.3499755859375,1454.3499755859375,1536.5999755859375,1405.3499755859375,1422.0,4721423,2024-12-16
2024-12-23,1478.050048828125,1478.050048828125,1504.6500244140625,1415.0,1469.75,1091650,2024-12-23
2024-12-30,1519.199951171875,1519.199951171875,1582.949951171875,1392.800048828125,1485.5,2312433,2024-12-30
2025-01-06,1388.1500244140625,1388.1500244140625,1534.800048828125,1380.0,1530.050048828125,1692927,2025-01-06
2025-01-13,1404.550048828125,1404.550048828125,1442.0,1310.0,1380.0,2065163,2025-01-13
2025-01-20,1376.050048828125,1376.050048828125,1443.0999755859375,1236.0,1410.0,2247297,2025-01-20
2025-01-27,1558.550048828125,1558.550048828125,1558.550048828125,1165.0999755859375,1351.0,5738900,2025-01-27
2025-02-03,1599.3499755859375,1599.3499755859375,1679.9000244140625,1523.8499755859375,1558.449951171875,3816048,2025-02-03
2025-02-10,1385.1500244140625,1385.1500244140625,1608.75,1364.699951171875,1607.0,2833834,2025-02-10
2025-02-17,1316.550048828125,1316.550048828125,1433.0,1313.0,1390.0,1828866,2025-02-17
2025-02-24,1155.5,1155.5,1311.9000244140625,1110.050048828125,1271.050048828125,2150392,2025-02-24
2025-03-03,1319.6500244140625,1319.6500244140625,1348.9000244140625,1141.449951171875,1178.0,2109207,2025-03-03
2025-03-10,1292.050048828125,1292.050048828125,1349.0,1245.0,1320.199951171875,850827,2025-03-10
2025-03-17,1518.800048828125,1518.800048828125,1528.949951171875,1285.6500244140625,1300.0,2089697,2025-03-17
2025-03-24,1424.4000244140625,1424.4000244140625,1536.800048828125,1378.800048828125,1534.0,1756462,2025-03-24
2025-03-31,1347.800048828125,1347.800048828125,1510.25,1347.800048828125,1424.4000244140625,2853852,2025-03-31
2025-04-07,1319.1500244140625,1319.1500244140625,1320.199951171875,1154.4000244140625,1213.050048828125,3912881,2025-04-07
2025-04-14,1413.800048828125,1413.800048828125,1426.0,1329.0,1351.0,1191743,2025-04-14
2025-04-21,1397.5999755859375,1397.5999755859375,1529.4000244140625,1375.0999755859375,1440.0,2415673,2025-04-21
2025-04-28,1300.800048828125,1300.800048828125,1442.0,1281.0999755859375,1404.9000244140625,1348246,2025-04-28
2025-05-05,1224.300048828125,1224.300048828125,1318.300048828125,1194.0999755859375,1307.0,1717328,2025-05-05
2025-05-12,1330.4000244140625,1330.4000244140625,1348.0,1242.0,1284.0,2044153,2025-05-12
2025-05-19,1340.5999755859375,1340.5999755859375,1394.5,1290.199951171875,1334.0,1631928,2025-05-19
2025-05-26,1465.300048828125,1465.300048828125,1481.4000244140625,1319.0,1358.800048828125,3400434,2025-05-26
