Date,Adj Close_AAKASH.NS,Close_AAKASH.NS,High_AAKASH.NS,Low_AAKASH.NS,Open_AAKASH.NS,Volume_AAKASH.NS,Date
2021-03-29,13.09000015258789,13.09000015258789,13.100000381469727,12.699999809265137,12.824999809265137,838410,2021-03-29
2021-04-05,13.380000114440918,13.380000114440918,13.425000190734863,12.850000381469727,13.09000015258789,371140,2021-04-05
2021-04-12,13.359999656677246,13.359999656677246,13.449999809265137,13.020000457763672,13.039999961853027,399770,2021-04-12
2021-04-19,13.630000114440918,13.630000114440918,13.779999732971191,13.119999885559082,13.119999885559082,331610,2021-04-19
2021-04-26,14.444999694824219,14.444999694824219,14.619999885559082,13.5,13.899999618530273,1424560,2021-04-26
2021-05-03,14.864999771118164,14.864999771118164,15.010000228881836,13.970000267028809,14.15999984741211,1800540,2021-05-03
2021-05-10,15.154999732971191,15.154999732971191,15.595000267028809,14.704999923706055,15.100000381469727,1846480,2021-05-10
2021-05-17,15.600000381469727,15.600000381469727,15.75,14.9399995803833,14.9399995803833,2798360,2021-05-17
2021-05-24,15.760000228881836,15.760000228881836,15.800000190734863,15.454999923706055,15.699999809265137,2676040,2021-05-24
2021-05-31,16.364999771118164,16.364999771118164,16.979999542236328,15.625,15.760000228881836,2665290,2021-05-31
2021-06-07,17.274999618530273,17.274999618530273,17.80500030517578,16.2450008392334,16.65999984741211,2691160,2021-06-07
2021-06-14,18.260000228881836,18.260000228881836,19.350000381469727,16.885000228881836,16.885000228881836,2897200,2021-06-14
2021-06-21,19.420000076293945,19.420000076293945,20.084999084472656,18.200000762939453,18.260000228881836,2733630,2021-06-21
2021-06-28,20.520000457763672,20.520000457763672,20.989999771118164,19.200000762939453,19.399999618530273,3996890,2021-06-28
2021-07-05,21.725000381469727,21.725000381469727,22.0,19.850000381469727,20.520000457763672,5358750,2021-07-05
2021-07-12,22.434999465942383,22.434999465942383,23.100000381469727,19.950000762939453,22.299999237060547,11162610,2021-07-12
2021-07-19,25.25,25.25,25.25,21.75,22.350000381469727,5336370,2021-07-19
2021-07-26,26.15999984741211,26.15999984741211,28.200000762939453,23.104999542236328,26.399999618530273,10694680,2021-07-26
2021-08-02,27.479999542236328,27.479999542236328,27.709999084472656,24.40999984741211,26.200000762939453,5777990,2021-08-02
2021-08-09,26.5049991607666,26.5049991607666,28.700000762939453,25.1200008392334,28.700000762939453,4139860,2021-08-09
2021-08-16,24.829999923706055,24.829999923706055,27.0,23.594999313354492,26.950000762939453,4895000,2021-08-16
2021-08-23,26.5,26.5,26.799999237060547,23.0,24.899999618530273,3639120,2021-08-23
2021-08-30,28.645000457763672,28.645000457763672,29.5,26.024999618530273,27.010000228881836,5760220,2021-08-30
2021-09-06,28.084999084472656,28.084999084472656,29.875,27.700000762939453,29.25,3621130,2021-09-06
2021-09-13,28.045000076293945,28.045000076293945,30.100000381469727,27.55500030517578,28.389999389648438,4955760,2021-09-13
2021-09-20,25.094999313354492,25.094999313354492,28.3799991607666,24.899999618530273,28.3799991607666,6450920,2021-09-20
2021-09-27,22.15999984741211,22.15999984741211,25.3799991607666,21.6299991607666,25.3799991607666,9234960,2021-09-27
2021-10-04,18.774999618530273,18.774999618530273,22.799999237060547,18.719999313354492,21.80500030517578,5773850,2021-10-04
2021-10-11,20.020000457763672,20.020000457763672,21.725000381469727,17.84000015258789,17.84000015258789,1957540,2021-10-11
2021-10-18,19.635000228881836,19.635000228881836,20.5,17.385000228881836,20.100000381469727,1803000,2021-10-18
2021-10-25,17.9950008392334,17.9950008392334,19.860000610351562,17.209999084472656,19.405000686645508,411440,2021-10-25
2021-11-01,20.84000015258789,20.84000015258789,21.149999618530273,17.735000610351562,18.889999389648438,1121000,2021-11-01
2021-11-08,21.454999923706055,21.454999923706055,22.03499984741211,20.100000381469727,20.100000381469727,2904780,2021-11-08
2021-11-15,21.739999771118164,21.739999771118164,22.34000015258789,20.40999984741211,22.0,3502220,2021-11-15
2021-11-22,22.625,22.625,22.799999237060547,20.200000762939453,22.0,6441290,2021-11-22
2021-11-29,21.799999237060547,21.799999237060547,22.684999465942383,20.645000457763672,22.020000457763672,4326970,2021-11-29
2021-12-06,21.1299991607666,21.1299991607666,22.18000030517578,20.600000381469727,22.18000030517578,2243310,2021-12-06
2021-12-13,23.645000457763672,23.645000457763672,25.25,19.399999618530273,21.549999237060547,6011030,2021-12-13
2021-12-20,25.75,25.75,25.985000610351562,21.770000457763672,23.78499984741211,7240870,2021-12-20
2021-12-27,24.084999084472656,24.084999084472656,28.114999771118164,23.475000381469727,25.69499969482422,9238110,2021-12-27
2022-01-03,26.139999389648438,26.139999389648438,26.44499969482422,22.5,23.475000381469727,6876530,2022-01-03
2022-01-10,26.864999771118164,26.864999771118164,27.299999237060547,24.700000762939453,26.479999542236328,6449430,2022-01-10
2022-01-17,26.739999771118164,26.739999771118164,27.600000381469727,25.895000457763672,26.989999771118164,3210210,2022-01-17
2022-01-24,25.9950008392334,25.9950008392334,26.5,24.649999618530273,26.459999084472656,1794170,2022-01-24
2022-01-31,33.599998474121094,33.599998474121094,33.79999923706055,25.450000762939453,26.5,37340900,2022-01-31
2022-02-07,29.850000381469727,29.850000381469727,33.5,27.549999237060547,33.0,6204940,2022-02-07
2022-02-14,29.299999237060547,29.299999237060547,30.450000762939453,27.350000381469727,28.549999237060547,1633186,2022-02-14
2022-02-21,28.700000762939453,28.700000762939453,30.200000762939453,26.950000762939453,28.950000762939453,840513,2022-02-21
2022-02-28,30.549999237060547,30.549999237060547,30.899999618530273,27.350000381469727,28.0,1103446,2022-02-28
2022-03-07,29.149999618530273,29.149999618530273,30.5,27.5,30.5,1113286,2022-03-07
2022-03-14,27.200000762939453,27.200000762939453,29.5,26.399999618530273,29.25,126719,2022-03-14
2022-03-21,25.399999618530273,25.399999618530273,28.399999618530273,23.75,27.200000762939453,624264,2022-03-21
2022-03-28,25.299999237060547,25.299999237060547,26.649999618530273,22.899999618530273,24.25,3002281,2022-03-28
2022-04-04,27.100000381469727,27.100000381469727,27.5,23.299999237060547,25.850000381469727,4657636,2022-04-04
2022-04-11,27.850000381469727,27.850000381469727,28.25,26.149999618530273,27.899999618530273,1650025,2022-04-11
2022-04-18,27.299999237060547,27.299999237060547,27.899999618530273,25.649999618530273,27.700000762939453,1618332,2022-04-18
2022-04-25,29.549999237060547,29.549999237060547,30.399999618530273,26.950000762939453,27.799999237060547,3530292,2022-04-25
2022-05-02,25.450000762939453,25.450000762939453,29.899999618530273,25.149999618530273,29.600000381469727,1149336,2022-05-02
2022-05-09,19.75,19.75,26.200000762939453,19.75,26.149999618530273,1446192,2022-05-09
2022-05-16,18.399999618530273,18.399999618530273,20.950000762939453,18.299999237060547,20.399999618530273,334622,2022-05-16
2022-05-23,16.149999618530273,16.149999618530273,18.799999237060547,16.049999237060547,18.600000381469727,731621,2022-05-23
2022-05-30,18.799999237060547,18.799999237060547,18.799999237060547,15.350000381469727,16.549999237060547,1683351,2022-05-30
2022-06-06,22.200000762939453,22.200000762939453,22.75,18.700000762939453,19.0,4768120,2022-06-06
2022-06-13,20.450000762939453,20.450000762939453,22.700000762939453,20.299999237060547,21.899999618530273,4008188,2022-06-13
2022-06-20,16.049999237060547,16.049999237060547,20.399999618530273,16.049999237060547,20.399999618530273,1909574,2022-06-20
2022-06-27,15.399999618530273,15.399999618530273,16.350000381469727,14.300000190734863,15.350000381469727,2192807,2022-06-27
2022-07-04,14.649999618530273,14.649999618530273,15.850000381469727,14.25,15.600000381469727,1159303,2022-07-04
2022-07-11,14.149999618530273,14.149999618530273,16.299999237060547,14.0,14.850000381469727,1688593,2022-07-11
2022-07-18,14.050000190734863,14.050000190734863,14.75,13.699999809265137,14.300000190734863,1038325,2022-07-18
2022-07-25,12.550000190734863,12.550000190734863,14.350000381469727,12.550000190734863,14.350000381469727,1149567,2022-07-25
2022-08-01,13.449999809265137,13.449999809265137,13.850000381469727,12.050000190734863,12.550000190734863,1178555,2022-08-01
2022-08-08,12.350000381469727,12.350000381469727,13.949999809265137,11.949999809265137,13.949999809265137,1277232,2022-08-08
2022-08-15,12.800000190734863,12.800000190734863,13.300000190734863,11.800000190734863,12.350000381469727,692865,2022-08-15
2022-08-22,12.050000190734863,12.050000190734863,13.100000381469727,12.0,12.949999809265137,805810,2022-08-22
2022-08-29,12.449999809265137,12.449999809265137,12.75,12.0,12.050000190734863,434315,2022-08-29
2022-09-05,13.949999809265137,13.949999809265137,13.949999809265137,11.949999809265137,12.75,1042389,2022-09-05
2022-09-12,14.5,14.5,16.049999237060547,14.300000190734863,14.600000381469727,1388015,2022-09-12
2022-09-19,13.949999809265137,13.949999809265137,15.449999809265137,13.800000190734863,13.800000190734863,2756276,2022-09-19
2022-09-26,13.0,13.0,14.050000190734863,12.300000190734863,13.899999618530273,943054,2022-09-26
2022-10-03,15.25,15.25,15.550000190734863,13.050000190734863,13.449999809265137,1696542,2022-10-03
2022-10-10,13.399999618530273,13.399999618530273,15.5,13.199999809265137,15.5,1095943,2022-10-10
2022-10-17,13.149999618530273,13.149999618530273,13.699999809265137,12.300000190734863,13.649999618530273,939937,2022-10-17
2022-10-24,12.050000190734863,12.050000190734863,13.5,11.800000190734863,13.149999618530273,1716987,2022-10-24
2022-10-31,11.350000381469727,11.350000381469727,12.5,9.899999618530273,12.050000190734863,4386201,2022-10-31
2022-11-07,10.5,10.5,11.949999809265137,10.5,11.850000381469727,5764062,2022-11-07
2022-11-14,8.5,8.5,10.399999618530273,8.5,10.399999618530273,8379206,2022-11-14
2022-11-21,7.949999809265137,7.949999809265137,8.600000381469727,7.349999904632568,8.600000381469727,4855653,2022-11-21
2022-11-28,7.050000190734863,7.050000190734863,8.399999618530273,7.050000190734863,8.0,6235284,2022-11-28
2022-12-05,7.0,7.0,7.400000095367432,6.449999809265137,7.050000190734863,12906903,2022-12-05
2022-12-12,6.699999809265137,6.699999809265137,7.099999904632568,6.650000095367432,7.099999904632568,2572977,2022-12-12
2022-12-19,6.25,6.25,6.949999809265137,6.25,6.900000095367432,2036883,2022-12-19
2022-12-26,6.900000095367432,6.900000095367432,7.150000095367432,6.099999904632568,6.449999809265137,1743178,2022-12-26
2023-01-02,6.699999809265137,6.699999809265137,7.0,6.650000095367432,6.900000095367432,1266612,2023-01-02
2023-01-09,6.849999904632568,6.849999904632568,6.949999809265137,6.550000190734863,6.800000190734863,962360,2023-01-09
2023-01-16,6.75,6.75,6.949999809265137,6.550000190734863,6.900000095367432,875813,2023-01-16
2023-01-23,6.599999904632568,6.599999904632568,6.949999809265137,6.550000190734863,6.900000095367432,1025716,2023-01-23
2023-01-30,6.449999809265137,6.449999809265137,6.75,6.349999904632568,6.699999809265137,940948,2023-01-30
2023-02-06,6.599999904632568,6.599999904632568,6.650000095367432,6.150000095367432,6.5,1153616,2023-02-06
2023-02-13,7.550000190734863,7.550000190734863,8.699999809265137,6.5,7.050000190734863,5350656,2023-02-13
2023-02-20,7.050000190734863,7.050000190734863,7.349999904632568,6.599999904632568,7.199999809265137,2927592,2023-02-20
2023-02-27,6.849999904632568,6.849999904632568,7.400000095367432,6.75,7.199999809265137,2350808,2023-02-27
2023-03-06,6.849999904632568,6.849999904632568,7.150000095367432,6.75,6.800000190734863,1429527,2023-03-06
2023-03-13,6.650000095367432,6.650000095367432,6.949999809265137,6.449999809265137,6.849999904632568,1224796,2023-03-13
2023-03-20,6.550000190734863,6.550000190734863,6.849999904632568,6.25,6.599999904632568,1327573,2023-03-20
2023-03-27,5.949999809265137,5.949999809265137,6.75,5.699999809265137,6.550000190734863,1069723,2023-03-27
2023-04-03,6.699999809265137,6.699999809265137,6.699999809265137,5.949999809265137,5.949999809265137,702691,2023-04-03
2023-04-10,6.599999904632568,6.599999904632568,6.900000095367432,6.099999904632568,6.900000095367432,635847,2023-04-10
2023-04-17,6.5,6.5,6.75,6.400000095367432,6.699999809265137,442702,2023-04-17
2023-04-24,6.400000095367432,6.400000095367432,6.650000095367432,6.300000190734863,6.650000095367432,986825,2023-04-24
2023-05-01,6.5,6.5,6.599999904632568,6.349999904632568,6.400000095367432,821949,2023-05-01
2023-05-08,6.599999904632568,6.599999904632568,6.650000095367432,6.5,6.5,676457,2023-05-08
2023-05-15,6.449999809265137,6.449999809265137,6.599999904632568,6.449999809265137,6.599999904632568,870253,2023-05-15
2023-05-22,6.400000095367432,6.400000095367432,6.550000190734863,6.300000190734863,6.449999809265137,859968,2023-05-22
2023-05-29,6.449999809265137,6.449999809265137,6.550000190734863,6.300000190734863,6.449999809265137,1034086,2023-05-29
2023-06-05,6.25,6.25,6.449999809265137,6.050000190734863,6.449999809265137,1668646,2023-06-05
2023-06-12,6.150000095367432,6.150000095367432,6.400000095367432,6.0,6.25,915271,2023-06-12
2023-06-19,6.0,6.0,6.25,5.900000095367432,6.25,1025171,2023-06-19
2023-06-26,6.0,6.0,6.150000095367432,5.800000190734863,6.0,757385,2023-06-26
2023-07-03,5.900000095367432,5.900000095367432,6.050000190734863,5.75,6.050000190734863,549309,2023-07-03
2023-07-10,5.849999904632568,5.849999904632568,6.099999904632568,5.800000190734863,6.0,828149,2023-07-10
2023-07-17,5.849999904632568,5.849999904632568,5.949999809265137,5.699999809265137,5.800000190734863,932741,2023-07-17
2023-07-24,5.800000190734863,5.800000190734863,5.900000095367432,5.75,5.849999904632568,621701,2023-07-24
2023-07-31,5.849999904632568,5.849999904632568,5.900000095367432,5.75,5.849999904632568,812196,2023-07-31
2023-08-07,5.800000190734863,5.800000190734863,5.849999904632568,5.699999809265137,5.849999904632568,909998,2023-08-07
2023-08-14,5.849999904632568,5.849999904632568,5.949999809265137,5.75,5.849999904632568,691047,2023-08-14
2023-08-21,6.099999904632568,6.099999904632568,6.099999904632568,5.699999809265137,5.900000095367432,1682852,2023-08-21
2023-08-28,6.800000190734863,6.800000190734863,7.0,6.400000095367432,6.400000095367432,3155951,2023-08-28
2023-09-04,6.300000190734863,6.300000190734863,6.699999809265137,6.300000190734863,6.699999809265137,382495,2023-09-04
2023-09-11,6.0,6.0,6.25,5.800000190734863,6.199999809265137,712316,2023-09-11
2023-09-18,5.900000095367432,5.900000095367432,6.099999904632568,5.849999904632568,6.099999904632568,367388,2023-09-18
2023-09-25,5.849999904632568,5.849999904632568,6.0,5.699999809265137,6.0,338549,2023-09-25
2023-10-02,5.849999904632568,5.849999904632568,5.949999809265137,5.800000190734863,5.849999904632568,155267,2023-10-02
2023-10-09,6.349999904632568,6.349999904632568,6.400000095367432,5.699999809265137,5.900000095367432,1271089,2023-10-09
2023-10-16,6.800000190734863,6.800000190734863,7.099999904632568,6.25,6.650000095367432,2093174,2023-10-16
2023-10-23,6.599999904632568,6.599999904632568,7.0,5.849999904632568,7.0,897881,2023-10-23
2023-10-30,6.300000190734863,6.300000190734863,7.0,6.150000095367432,6.650000095367432,1194967,2023-10-30
2023-11-06,7.050000190734863,7.050000190734863,7.550000190734863,6.449999809265137,6.449999809265137,3761626,2023-11-06
2023-11-13,7.099999904632568,7.099999904632568,7.349999904632568,6.900000095367432,7.25,1663320,2023-11-13
2023-11-20,7.050000190734863,7.050000190734863,7.300000190734863,6.699999809265137,7.25,1516652,2023-11-20
2023-11-27,6.949999809265137,6.949999809265137,7.150000095367432,6.900000095367432,7.050000190734863,983591,2023-11-27
2023-12-04,12.75,12.75,12.75,6.949999809265137,7.099999904632568,20675348,2023-12-04
2023-12-11,11.649999618530273,11.649999618530273,15.399999618530273,11.399999618530273,13.800000190734863,13125772,2023-12-11
2023-12-18,10.0,10.0,11.100000381469727,9.100000381469727,11.100000381469727,3175716,2023-12-18
2023-12-25,11.5,11.5,11.899999618530273,10.0,10.0,2488625,2023-12-25
2024-01-01,11.199999809265137,11.199999809265137,12.050000190734863,11.199999809265137,11.5,1436255,2024-01-01
2024-01-08,10.199999809265137,10.199999809265137,11.0,10.199999809265137,11.0,523516,2024-01-08
2024-01-15,9.699999809265137,9.699999809265137,10.199999809265137,9.699999809265137,10.199999809265137,710410,2024-01-15
2024-01-22,9.050000190734863,9.050000190734863,9.699999809265137,9.050000190734863,9.699999809265137,306279,2024-01-22
2024-01-29,9.550000190734863,9.550000190734863,9.550000190734863,9.0,9.050000190734863,647226,2024-01-29
2024-02-05,12.100000381469727,12.100000381469727,12.100000381469727,10.0,10.0,3154328,2024-02-05
2024-02-12,11.449999809265137,11.449999809265137,12.699999809265137,11.449999809265137,12.649999618530273,1911993,2024-02-12
2024-02-19,10.649999618530273,10.649999618530273,11.25,10.649999618530273,11.25,618949,2024-02-19
2024-02-26,10.0,10.0,10.449999809265137,9.850000381469727,10.449999809265137,296204,2024-02-26
2024-03-04,10.199999809265137,10.199999809265137,10.600000381469727,10.199999809265137,10.399999618530273,356236,2024-03-04
2024-03-11,9.25,9.25,10.100000381469727,9.25,10.0,160574,2024-03-11
2024-03-18,9.899999618530273,9.899999618530273,9.899999618530273,8.25,9.0,1672558,2024-03-18
2024-03-25,9.149999618530273,9.149999618530273,10.350000381469727,9.149999618530273,10.350000381469727,1219165,2024-03-25
2024-04-01,11.600000381469727,11.600000381469727,12.600000381469727,8.300000190734863,9.149999618530273,4412221,2024-04-01
2024-04-08,11.25,11.25,11.949999809265137,10.5,11.949999809265137,2367744,2024-04-08
2024-04-15,10.300000190734863,10.300000190734863,11.0,10.199999809265137,11.0,1984628,2024-04-15
2024-04-22,10.800000190734863,10.800000190734863,11.5,10.350000381469727,10.600000381469727,2173283,2024-04-22
2024-04-29,10.949999809265137,10.949999809265137,11.449999809265137,10.600000381469727,10.850000381469727,1878099,2024-04-29
2024-05-06,10.600000381469727,10.600000381469727,11.050000190734863,10.149999618530273,10.899999618530273,1753471,2024-05-06
2024-05-13,10.399999618530273,10.399999618530273,10.800000190734863,10.100000381469727,10.699999809265137,898636,2024-05-13
2024-05-20,12.75,12.75,12.75,10.399999618530273,10.399999618530273,3253707,2024-05-20
2024-05-27,11.300000190734863,11.300000190734863,13.100000381469727,11.100000381469727,13.050000190734863,2470540,2024-05-27
2024-06-03,11.449999809265137,11.449999809265137,12.25,10.699999809265137,11.550000190734863,2201586,2024-06-03
2024-06-10,12.210000038146973,12.210000038146973,13.100000381469727,10.520000457763672,12.25,4734706,2024-06-10
2024-06-17,12.15999984741211,12.15999984741211,12.800000190734863,11.899999618530273,12.210000038146973,2115965,2024-06-17
2024-06-24,12.880000114440918,12.880000114440918,12.880000114440918,11.479999542236328,12.479999542236328,4601119,2024-06-24
2024-07-01,15.59000015258789,15.59000015258789,17.149999618530273,13.899999618530273,14.15999984741211,13344967,2024-07-01
2024-07-08,13.579999923706055,13.579999923706055,15.949999809265137,13.529999732971191,15.899999618530273,3037185,2024-07-08
2024-07-15,13.670000076293945,13.670000076293945,14.5600004196167,12.899999618530273,13.579999923706055,1628177,2024-07-15
2024-07-22,13.880000114440918,13.880000114440918,14.479999542236328,12.899999618530273,13.5,1658080,2024-07-22
2024-07-29,13.920000076293945,13.920000076293945,14.420000076293945,13.210000038146973,14.15999984741211,1719706,2024-07-29
2024-08-05,13.039999961853027,13.039999961853027,13.670000076293945,12.470000267028809,13.640000343322754,1362352,2024-08-05
2024-08-12,12.84000015258789,12.84000015258789,13.399999618530273,12.029999732971191,13.399999618530273,859681,2024-08-12
2024-08-19,12.899999618530273,12.899999618530273,13.289999961853027,12.75,13.100000381469727,891193,2024-08-19
2024-08-26,12.890000343322754,12.890000343322754,13.25,12.399999618530273,13.239999771118164,1009459,2024-08-26
2024-09-02,12.680000305175781,12.680000305175781,13.25,12.050000190734863,13.1899995803833,1073226,2024-09-02
2024-09-09,12.579999923706055,12.579999923706055,13.0,12.220000267028809,12.25,673166,2024-09-09
2024-09-16,12.180000305175781,12.180000305175781,12.6899995803833,12.0,12.510000228881836,708167,2024-09-16
2024-09-23,12.029999732971191,12.029999732971191,12.420000076293945,11.59000015258789,12.40999984741211,777009,2024-09-23
2024-09-30,11.489999771118164,11.489999771118164,12.289999961853027,11.25,12.239999771118164,578545,2024-09-30
2024-10-07,11.989999771118164,11.989999771118164,12.59000015258789,10.470000267028809,11.029999732971191,1290812,2024-10-07
2024-10-14,11.470000267028809,11.470000267028809,12.25,11.359999656677246,11.9399995803833,583618,2024-10-14
2024-10-21,10.880000114440918,10.880000114440918,11.970000267028809,10.59000015258789,11.899999618530273,748000,2024-10-21
2024-10-28,11.880000114440918,11.880000114440918,12.199999809265137,10.510000228881836,10.510000228881836,678718,2024-10-28
2024-11-04,11.350000381469727,11.350000381469727,12.180000305175781,11.210000038146973,11.859999656677246,1171848,2024-11-04
2024-11-11,10.75,10.75,11.65999984741211,10.460000038146973,11.449999809265137,969847,2024-11-11
2024-11-18,10.720000267028809,10.720000267028809,11.0,10.239999771118164,10.5600004196167,581285,2024-11-18
2024-11-25,10.920000076293945,10.920000076293945,11.149999618530273,10.260000228881836,11.140000343322754,570467,2024-11-25
2024-12-02,10.90999984741211,10.90999984741211,11.399999618530273,10.5600004196167,10.920000076293945,1390496,2024-12-02
2024-12-09,10.789999961853027,10.789999961853027,11.489999771118164,10.619999885559082,11.0,905775,2024-12-09
2024-12-16,10.350000381469727,10.350000381469727,11.399999618530273,10.220000267028809,10.869999885559082,1019956,2024-12-16
2024-12-23,10.119999885559082,10.119999885559082,10.789999961853027,9.430000305175781,10.5600004196167,441136,2024-12-23
2024-12-30,10.229999542236328,10.229999542236328,10.510000228881836,10.010000228881836,10.119999885559082,437062,2024-12-30
2025-01-06,9.65999984741211,9.65999984741211,10.600000381469727,9.350000381469727,10.430000305175781,666449,2025-01-06
2025-01-13,10.239999771118164,10.239999771118164,10.550000190734863,8.819999694824219,9.529999732971191,952159,2025-01-13
2025-01-20,10.399999618530273,10.399999618530273,12.350000381469727,10.0,10.989999771118164,2541711,2025-01-20
2025-01-27,9.960000038146973,9.960000038146973,11.4399995803833,9.109999656677246,10.59000015258789,1180744,2025-01-27
2025-02-03,9.930000305175781,9.930000305175781,11.0,9.520000457763672,9.949999809265137,848701,2025-02-03
2025-02-10,9.149999618530273,9.149999618530273,10.609999656677246,8.979999542236328,9.930000305175781,675808,2025-02-10
2025-02-17,8.710000038146973,8.710000038146973,9.600000381469727,8.239999771118164,9.149999618530273,735209,2025-02-17
2025-02-24,8.09000015258789,8.09000015258789,8.9399995803833,7.920000076293945,8.6899995803833,330825,2025-02-24
2025-03-03,8.5600004196167,8.5600004196167,8.989999771118164,7.599999904632568,8.170000076293945,528101,2025-03-03
2025-03-10,8.420000076293945,8.420000076293945,8.779999732971191,8.229999542236328,8.5600004196167,314561,2025-03-10
2025-03-17,8.779999732971191,8.779999732971191,8.819999694824219,8.079999923706055,8.420000076293945,544526,2025-03-17
2025-03-24,7.46999979019165,7.46999979019165,9.449999809265137,7.300000190734863,8.819999694824219,1481572,2025-03-24
2025-03-31,7.760000228881836,7.760000228881836,8.239999771118164,7.449999809265137,7.46999979019165,519354,2025-03-31
2025-04-07,8.460000038146973,8.460000038146973,9.130000114440918,7.320000171661377,7.320000171661377,789326,2025-04-07
2025-04-14,8.75,8.75,9.010000228881836,8.600000381469727,9.0,447713,2025-04-14
2025-04-21,8.399999618530273,8.399999618530273,8.979999542236328,7.659999847412109,8.75,525833,2025-04-21
2025-04-28,8.34000015258789,8.34000015258789,8.729999542236328,8.050000190734863,8.399999618530273,302668,2025-04-28
2025-05-05,7.579999923706055,7.579999923706055,8.489999771118164,7.300000190734863,8.100000381469727,423457,2025-05-05
