Date,Adj Close_SPARC.NS,Close_SPARC.NS,High_SPARC.NS,Low_SPARC.NS,Open_SPARC.NS,Volume_SPARC.NS,Date
2022-09-05,230.85000610351562,230.85000610351562,241.35000610351562,225.0,226.6999969482422,1455458,2022-09-05
2022-09-12,221.3000030517578,221.3000030517578,235.8000030517578,220.5,231.9499969482422,1173780,2022-09-12
2022-09-19,217.14999389648438,217.14999389648438,228.8000030517578,216.1999969482422,222.25,1023722,2022-09-19
2022-09-26,220.14999389648438,220.14999389648438,238.8000030517578,196.3000030517578,216.8000030517578,10561803,2022-09-26
2022-10-03,218.6999969482422,218.6999969482422,234.39999389648438,217.10000610351562,221.85000610351562,4375912,2022-10-03
2022-10-10,230.14999389648438,230.14999389648438,242.1999969482422,216.10000610351562,217.5,6390260,2022-10-10
2022-10-17,230.4499969482422,230.4499969482422,237.10000610351562,223.0,227.14999389648438,2079996,2022-10-17
2022-10-24,251.39999389648438,251.39999389648438,253.0,228.3000030517578,232.0,4494592,2022-10-24
2022-10-31,260.75,260.75,264.54998779296875,243.14999389648438,257.3999938964844,4020284,2022-10-31
2022-11-07,245.85000610351562,245.85000610351562,265.8500061035156,240.5500030517578,260.75,1956811,2022-11-07
2022-11-14,243.10000610351562,243.10000610351562,251.4499969482422,237.5,246.6999969482422,1281983,2022-11-14
2022-11-21,247.75,247.75,256.1499938964844,241.0,245.5500030517578,1702791,2022-11-21
2022-11-28,254.25,254.25,259.70001220703125,244.1999969482422,249.0,1399154,2022-11-28
2022-12-05,235.5,235.5,255.35000610351562,233.6999969482422,255.3000030517578,1022375,2022-12-05
2022-12-12,217.0500030517578,217.0500030517578,236.6999969482422,216.0500030517578,235.6999969482422,2760805,2022-12-12
2022-12-19,204.10000610351562,204.10000610351562,225.8000030517578,202.0,217.89999389648438,5002271,2022-12-19
2022-12-26,208.60000610351562,208.60000610351562,216.39999389648438,203.75,205.25,1165254,2022-12-26
2023-01-02,208.89999389648438,208.89999389648438,214.5,207.5500030517578,208.75,1108354,2023-01-02
2023-01-09,204.4499969482422,204.4499969482422,212.25,203.0,210.5,770982,2023-01-09
2023-01-16,204.39999389648438,204.39999389648438,213.85000610351562,202.0,205.5,1858407,2023-01-16
2023-01-23,196.39999389648438,196.39999389648438,206.75,192.6999969482422,204.5500030517578,614429,2023-01-23
2023-01-30,196.5,196.5,203.25,189.5500030517578,196.39999389648438,960401,2023-01-30
2023-02-06,188.5,188.5,197.25,187.75,196.5,822524,2023-02-06
2023-02-13,202.39999389648438,202.39999389648438,224.0,188.0500030517578,188.5,15136103,2023-02-13
2023-02-20,189.3000030517578,189.3000030517578,203.9499969482422,187.89999389648438,202.3000030517578,3427343,2023-02-20
2023-02-27,193.25,193.25,196.39999389648438,183.1999969482422,189.5,2559439,2023-02-27
2023-03-06,186.75,186.75,195.5500030517578,185.64999389648438,194.1999969482422,939245,2023-03-06
2023-03-13,170.5500030517578,170.5500030517578,186.6999969482422,166.10000610351562,186.6999969482422,3051258,2023-03-13
2023-03-20,173.1999969482422,173.1999969482422,186.3000030517578,162.10000610351562,173.9499969482422,18491288,2023-03-20
2023-03-27,179.35000610351562,179.35000610351562,184.89999389648438,163.25,172.1999969482422,11233703,2023-03-27
2023-04-03,183.75,183.75,187.0,177.89999389648438,180.89999389648438,2121691,2023-04-03
2023-04-10,187.14999389648438,187.14999389648438,198.89999389648438,182.0500030517578,184.75,6518259,2023-04-10
2023-04-17,194.3000030517578,194.3000030517578,198.9499969482422,183.35000610351562,185.85000610351562,4884729,2023-04-17
2023-04-24,194.6999969482422,194.6999969482422,202.5,192.6999969482422,194.75,2736648,2023-04-24
2023-05-01,193.4499969482422,193.4499969482422,198.6999969482422,192.0500030517578,194.6999969482422,946903,2023-05-01
2023-05-08,195.10000610351562,195.10000610351562,200.5,192.64999389648438,194.0,1649247,2023-05-08
2023-05-15,194.39999389648438,194.39999389648438,199.39999389648438,192.3000030517578,196.0,1279495,2023-05-15
2023-05-22,182.4499969482422,182.4499969482422,201.5,178.8000030517578,195.60000610351562,5079861,2023-05-22
2023-05-29,187.5500030517578,187.5500030517578,192.0,181.35000610351562,184.8000030517578,1462942,2023-05-29
2023-06-05,189.0,189.0,195.39999389648438,187.14999389648438,189.0,1282253,2023-06-05
2023-06-12,195.35000610351562,195.35000610351562,199.8000030517578,188.1999969482422,188.1999969482422,2196984,2023-06-12
2023-06-19,193.35000610351562,193.35000610351562,208.10000610351562,192.14999389648438,196.3000030517578,4034141,2023-06-19
2023-06-26,208.75,208.75,213.3000030517578,194.4499969482422,194.89999389648438,13940491,2023-06-26
2023-07-03,211.60000610351562,211.60000610351562,221.85000610351562,201.60000610351562,210.0500030517578,6100682,2023-07-03
2023-07-10,227.14999389648438,227.14999389648438,237.0,208.85000610351562,212.4499969482422,12096660,2023-07-10
2023-07-17,229.85000610351562,229.85000610351562,234.0,218.25,225.3000030517578,3980526,2023-07-17
2023-07-24,239.10000610351562,239.10000610351562,241.0,221.5,230.85000610351562,4624538,2023-07-24
2023-07-31,241.60000610351562,241.60000610351562,248.39999389648438,229.0,240.75,4410310,2023-07-31
2023-08-07,228.89999389648438,228.89999389648438,246.0,223.5,242.85000610351562,2816770,2023-08-07
2023-08-14,224.10000610351562,224.10000610351562,233.4499969482422,222.35000610351562,231.0,1236533,2023-08-14
2023-08-21,219.3000030517578,219.3000030517578,227.9499969482422,216.35000610351562,224.8000030517578,1161769,2023-08-21
2023-08-28,250.35000610351562,250.35000610351562,259.6499938964844,217.3000030517578,221.14999389648438,28252774,2023-08-28
2023-09-04,256.29998779296875,256.29998779296875,264.6000061035156,248.25,252.0,6706211,2023-09-04
2023-09-11,239.9499969482422,239.9499969482422,258.8500061035156,236.5500030517578,256.5,2317937,2023-09-11
2023-09-18,225.3000030517578,225.3000030517578,242.0500030517578,223.5,240.89999389648438,1361509,2023-09-18
2023-09-25,233.10000610351562,233.10000610351562,234.14999389648438,222.0,223.3000030517578,3348797,2023-09-25
2023-10-02,232.10000610351562,232.10000610351562,241.35000610351562,228.5,233.10000610351562,2119769,2023-10-02
2023-10-09,229.1999969482422,229.1999969482422,231.64999389648438,224.3000030517578,230.9499969482422,995508,2023-10-09
2023-10-16,233.64999389648438,233.64999389648438,246.5,226.5,229.1999969482422,8536155,2023-10-16
2023-10-23,228.3000030517578,228.3000030517578,239.0,213.5500030517578,234.89999389648438,2668426,2023-10-23
2023-10-30,240.3000030517578,240.3000030517578,247.14999389648438,226.25,230.0,7211524,2023-10-30
2023-11-06,253.85000610351562,253.85000610351562,260.8999938964844,234.5,235.0,10623870,2023-11-06
2023-11-13,248.4499969482422,248.4499969482422,267.29998779296875,246.35000610351562,258.0,4449077,2023-11-13
2023-11-20,273.04998779296875,273.04998779296875,278.8500061035156,244.39999389648438,248.4499969482422,14601907,2023-11-20
2023-11-27,272.5,272.5,286.70001220703125,270.0,273.04998779296875,8691253,2023-11-27
2023-12-04,280.3999938964844,280.3999938964844,289.04998779296875,270.04998779296875,275.0,5674175,2023-12-04
2023-12-11,267.8500061035156,267.8500061035156,281.8500061035156,264.3999938964844,281.8500061035156,3845951,2023-12-11
2023-12-18,261.3999938964844,261.3999938964844,275.0,240.60000610351562,268.29998779296875,4165074,2023-12-18
2023-12-25,286.79998779296875,286.79998779296875,291.0,256.0,261.3999938964844,7653649,2023-12-25
2024-01-01,420.54998779296875,420.54998779296875,423.3500061035156,287.95001220703125,287.95001220703125,64560089,2024-01-01
2024-01-08,384.45001220703125,384.45001220703125,420.5,371.5,412.0,7621818,2024-01-08
2024-01-15,374.1499938964844,374.1499938964844,403.3999938964844,360.1499938964844,386.25,3847545,2024-01-15
2024-01-22,372.25,372.25,385.95001220703125,357.0,374.1499938964844,1076968,2024-01-22
2024-01-29,363.79998779296875,363.79998779296875,389.79998779296875,343.0,372.20001220703125,1720540,2024-01-29
2024-02-05,358.3500061035156,358.3500061035156,377.5,345.0,370.0,1165499,2024-02-05
2024-02-12,360.6000061035156,360.6000061035156,365.0,325.1000061035156,361.0,966604,2024-02-12
2024-02-19,357.54998779296875,357.54998779296875,386.0,345.0,364.0,1676087,2024-02-19
2024-02-26,379.79998779296875,379.79998779296875,383.0,338.5,357.0,2293672,2024-02-26
2024-03-04,389.8999938964844,389.8999938964844,395.0,366.1000061035156,384.0,1262307,2024-03-04
2024-03-11,345.75,345.75,402.5,334.5,389.1000061035156,1327718,2024-03-11
2024-03-18,376.79998779296875,376.79998779296875,384.0,340.8999938964844,342.54998779296875,931048,2024-03-18
2024-03-25,368.29998779296875,368.29998779296875,384.0,363.0,376.79998779296875,881338,2024-03-25
2024-04-01,433.6499938964844,433.6499938964844,433.6499938964844,365.20001220703125,365.20001220703125,2009760,2024-04-01
2024-04-08,408.25,408.25,472.79998779296875,408.25,455.29998779296875,1119331,2024-04-08
2024-04-15,332.54998779296875,332.54998779296875,387.8500061035156,332.54998779296875,387.8500061035156,252434,2024-04-15
2024-04-22,257.3500061035156,257.3500061035156,315.95001220703125,257.3500061035156,315.95001220703125,15344563,2024-04-22
2024-04-29,225.5,225.5,253.6999969482422,220.6999969482422,244.5,19773053,2024-04-29
2024-05-06,219.0,219.0,229.6999969482422,208.1999969482422,222.0,8476952,2024-05-06
2024-05-13,219.1999969482422,219.1999969482422,225.25,213.14999389648438,222.5,3526511,2024-05-13
2024-05-20,223.64999389648438,223.64999389648438,223.64999389648438,208.0,216.3000030517578,2801146,2024-05-20
2024-05-27,205.85000610351562,205.85000610351562,227.5,202.5,222.4499969482422,2924697,2024-05-27
2024-06-03,220.8000030517578,220.8000030517578,226.60000610351562,196.10000610351562,216.0,4700329,2024-06-03
2024-06-10,234.27000427246094,234.27000427246094,241.6999969482422,215.25,222.0,10697959,2024-06-10
2024-06-17,237.75,237.75,245.13999938964844,229.75,234.27000427246094,5234977,2024-06-17
2024-06-24,240.38999938964844,240.38999938964844,250.5500030517578,233.52000427246094,236.11000061035156,5108519,2024-06-24
2024-07-01,251.42999267578125,251.42999267578125,258.0,233.10000610351562,242.0,5164948,2024-07-01
2024-07-08,235.89999389648438,235.89999389648438,253.19000244140625,235.0,252.10000610351562,3056463,2024-07-08
2024-07-15,221.0,221.0,239.49000549316406,219.91000366210938,236.8000030517578,1641460,2024-07-15
2024-07-22,226.66000366210938,226.66000366210938,233.0,215.00999450683594,220.8000030517578,2266490,2024-07-22
2024-07-29,226.24000549316406,226.24000549316406,235.39999389648438,222.97000122070312,226.89999389648438,2286489,2024-07-29
2024-08-05,218.7100067138672,218.7100067138672,225.35000610351562,210.1300048828125,222.49000549316406,2893082,2024-08-05
2024-08-12,213.2899932861328,213.2899932861328,220.83999633789062,210.8300018310547,217.22999572753906,1219642,2024-08-12
2024-08-19,222.8000030517578,222.8000030517578,229.66000366210938,208.5,215.0,4026925,2024-08-19
2024-08-26,221.36000061035156,221.36000061035156,239.85000610351562,220.5,224.00999450683594,6329384,2024-08-26
2024-09-02,225.72000122070312,225.72000122070312,232.27000427246094,219.7899932861328,222.60000610351562,4013540,2024-09-02
2024-09-09,226.05999755859375,226.05999755859375,236.0,221.10000610351562,225.72000122070312,3612356,2024-09-09
2024-09-16,218.41000366210938,218.41000366210938,228.0,215.25999450683594,227.3000030517578,2191111,2024-09-16
2024-09-23,212.4600067138672,212.4600067138672,221.0,211.7100067138672,219.94000244140625,2421689,2024-09-23
2024-09-30,210.39999389648438,210.39999389648438,218.0,205.8300018310547,212.4600067138672,1599913,2024-09-30
2024-10-07,213.17999267578125,213.17999267578125,223.38999938964844,198.6999969482422,211.0,3561471,2024-10-07
2024-10-14,215.58999633789062,215.58999633789062,221.75,206.1999969482422,213.19000244140625,2613803,2024-10-14
2024-10-21,205.49000549316406,205.49000549316406,218.1999969482422,202.10000610351562,217.0,2824858,2024-10-21
2024-10-28,215.94000244140625,215.94000244140625,223.94000244140625,204.6999969482422,206.89999389648438,2001013,2024-10-28
2024-11-04,207.44000244140625,207.44000244140625,216.75,202.3000030517578,214.50999450683594,2695548,2024-11-04
2024-11-11,197.3800048828125,197.3800048828125,209.22000122070312,192.97000122070312,205.0,1342225,2024-11-11
2024-11-18,204.5,204.5,209.6999969482422,189.75,198.10000610351562,5845289,2024-11-18
2024-11-25,216.47000122070312,216.47000122070312,220.0,200.5500030517578,205.0,3703052,2024-11-25
2024-12-02,216.77999877929688,216.77999877929688,221.39999389648438,213.5,217.77000427246094,2979834,2024-12-02
2024-12-09,211.97000122070312,211.97000122070312,222.0,208.75999450683594,217.0,1329084,2024-12-09
2024-12-16,206.3699951171875,206.3699951171875,241.0,205.14999389648438,214.75,28480945,2024-12-16
2024-12-23,201.47999572753906,201.47999572753906,209.9499969482422,199.0,209.9499969482422,2495989,2024-12-23
2024-12-30,202.02000427246094,202.02000427246094,208.3000030517578,196.32000732421875,202.10000610351562,3225104,2024-12-30
2025-01-06,183.52000427246094,183.52000427246094,202.02999877929688,181.05999755859375,202.00999450683594,2416976,2025-01-06
2025-01-13,178.6999969482422,178.6999969482422,183.99000549316406,170.2100067138672,183.99000549316406,3014479,2025-01-13
2025-01-20,170.92999267578125,170.92999267578125,183.1300048828125,170.36000061035156,180.47999572753906,1945263,2025-01-20
2025-01-27,158.61000061035156,158.61000061035156,171.00999450683594,156.35000610351562,171.0,2966920,2025-01-27
2025-02-03,158.42999267578125,158.42999267578125,162.72999572753906,154.02999877929688,157.5,2075929,2025-02-03
2025-02-10,141.32000732421875,141.32000732421875,158.2899932861328,135.97999572753906,158.2899932861328,3161804,2025-02-10
2025-02-17,129.42999267578125,129.42999267578125,143.07000732421875,128.35000610351562,141.3000030517578,7900925,2025-02-17
2025-02-24,112.38999938964844,112.38999938964844,129.89999389648438,110.41000366210938,128.69000244140625,6735058,2025-02-24
2025-03-03,136.60000610351562,136.60000610351562,142.25,109.30000305175781,111.80999755859375,33813726,2025-03-03
2025-03-10,122.41000366210938,122.41000366210938,135.8300018310547,120.66000366210938,135.60000610351562,8270796,2025-03-10
2025-03-17,147.77000427246094,147.77000427246094,153.39999389648438,116.44999694824219,123.55000305175781,30366518,2025-03-17
2025-03-24,147.91000366210938,147.91000366210938,161.9499969482422,141.10000610351562,146.8000030517578,20899954,2025-03-24
2025-03-31,145.5399932861328,145.5399932861328,153.94000244140625,139.32000732421875,147.91000366210938,5095114,2025-03-31
2025-04-07,145.47999572753906,145.47999572753906,149.7899932861328,131.1300048828125,131.1300048828125,3317687,2025-04-07
2025-04-14,149.92999267578125,149.92999267578125,152.32000732421875,145.22999572753906,145.47999572753906,2042876,2025-04-14
2025-04-21,149.77000427246094,149.77000427246094,159.5,146.30999755859375,151.0,4059513,2025-04-21
2025-04-28,144.97000122070312,144.97000122070312,153.5399932861328,143.50999450683594,147.60000610351562,1337842,2025-04-28
2025-05-05,140.66000366210938,140.66000366210938,151.8000030517578,138.57000732421875,145.25,2104149,2025-05-05
2025-05-12,160.7100067138672,160.7100067138672,162.8000030517578,144.0,144.0,3063201,2025-05-12
2025-05-19,163.3000030517578,163.3000030517578,171.0,158.75,163.0,4517645,2025-05-19
2025-05-26,185.14999389648438,185.14999389648438,188.5800018310547,160.89999389648438,163.3000030517578,11029712,2025-05-26
2025-06-02,165.5500030517578,165.5500030517578,204.39999389648438,156.13999938964844,187.0,33520325,2025-06-02
2025-06-09,165.89999389648438,165.89999389648438,172.8000030517578,162.8000030517578,166.10000610351562,6945398,2025-06-09
2025-06-16,156.6699981689453,156.6699981689453,167.25,150.0,165.0,6002337,2025-06-16
2025-06-23,161.36000061035156,161.36000061035156,163.5,154.1999969482422,155.0,2274216,2025-06-23
2025-06-30,158.83999633789062,158.83999633789062,163.27000427246094,157.72000122070312,161.1999969482422,1715623,2025-06-30
2025-07-07,159.33999633789062,159.33999633789062,163.5,155.0,158.83999633789062,2260560,2025-07-07
2025-07-14,162.25,162.25,163.8000030517578,158.00999450683594,159.14999389648438,1063922,2025-07-14
