Date,Adj Close_CAMLINFINE.NS,Close_CAMLINFINE.NS,High_CAMLINFINE.NS,Low_CAMLINFINE.NS,Open_CAMLINFINE.NS,Volume_CAMLINFINE.NS,Date
2021-09-06,168.60000610351562,168.60000610351562,175.6999969482422,166.8000030517578,170.5,1771597,2021-09-06
2021-09-13,178.14999389648438,178.14999389648438,182.64999389648438,167.85000610351562,168.0,3556217,2021-09-13
2021-09-20,180.4499969482422,180.4499969482422,188.85000610351562,166.5,175.0,3882177,2021-09-20
2021-09-27,189.9499969482422,189.9499969482422,192.5,181.1999969482422,181.60000610351562,3696574,2021-09-27
2021-10-04,192.85000610351562,192.85000610351562,213.0,190.5500030517578,191.0,6184716,2021-10-04
2021-10-11,187.60000610351562,187.60000610351562,200.0,186.89999389648438,194.3000030517578,2086935,2021-10-11
2021-10-18,178.3000030517578,178.3000030517578,190.64999389648438,171.5,188.0,2083768,2021-10-18
2021-10-25,165.25,165.25,178.0500030517578,164.14999389648438,178.0,1214770,2021-10-25
2021-11-01,166.60000610351562,166.60000610351562,172.4499969482422,161.60000610351562,167.25,1433239,2021-11-01
2021-11-08,180.14999389648438,180.14999389648438,186.0,162.0,167.5,2695416,2021-11-08
2021-11-15,157.89999389648438,157.89999389648438,173.0,156.4499969482422,173.0,2858876,2021-11-15
2021-11-22,143.89999389648438,143.89999389648438,159.64999389648438,141.14999389648438,158.0,1626018,2021-11-22
2021-11-29,139.39999389648438,139.39999389648438,145.35000610351562,136.5500030517578,143.9499969482422,1327491,2021-11-29
2021-12-06,137.35000610351562,137.35000610351562,140.75,134.5500030517578,140.60000610351562,1911242,2021-12-06
2021-12-13,137.60000610351562,137.60000610351562,148.5,136.1999969482422,138.0,2360984,2021-12-13
2021-12-20,127.0999984741211,127.0999984741211,136.9499969482422,125.3499984741211,135.14999389648438,1437400,2021-12-20
2021-12-27,130.10000610351562,130.10000610351562,136.85000610351562,116.0999984741211,128.0,5328967,2021-12-27
2022-01-03,143.9499969482422,143.9499969482422,149.5,127.0,130.4499969482422,4506644,2022-01-03
2022-01-10,167.9499969482422,167.9499969482422,169.8000030517578,144.64999389648438,144.6999969482422,5356373,2022-01-10
2022-01-17,154.0500030517578,154.0500030517578,169.10000610351562,151.0,168.6999969482422,1613319,2022-01-17
2022-01-24,148.75,148.75,157.0,139.4499969482422,154.0500030517578,1173821,2022-01-24
2022-01-31,143.60000610351562,143.60000610351562,156.75,142.64999389648438,150.25,1298060,2022-01-31
2022-02-07,146.14999389648438,146.14999389648438,163.8000030517578,142.14999389648438,143.60000610351562,4199563,2022-02-07
2022-02-14,138.60000610351562,138.60000610351562,144.0,133.5500030517578,141.0,1455652,2022-02-14
2022-02-21,128.3000030517578,128.3000030517578,136.85000610351562,120.0,135.0,1418554,2022-02-21
2022-02-28,140.25,140.25,142.0,123.69999694824219,128.39999389648438,1385423,2022-02-28
2022-03-07,141.10000610351562,141.10000610351562,152.5,135.0500030517578,140.0,1568553,2022-03-07
2022-03-14,146.0500030517578,146.0500030517578,148.8000030517578,134.39999389648438,142.10000610351562,1135925,2022-03-14
2022-03-21,139.64999389648438,139.64999389648438,147.0,136.60000610351562,146.0500030517578,1279984,2022-03-21
2022-03-28,140.85000610351562,140.85000610351562,150.75,135.10000610351562,139.5,2538265,2022-03-28
2022-04-04,143.75,143.75,149.89999389648438,141.0,142.39999389648438,1912474,2022-04-04
2022-04-11,136.9499969482422,136.9499969482422,148.85000610351562,136.5500030517578,144.8000030517578,1196057,2022-04-11
2022-04-18,130.0500030517578,130.0500030517578,140.5,129.10000610351562,134.0,1156592,2022-04-18
2022-04-25,121.5,121.5,138.89999389648438,112.0999984741211,128.0,4582078,2022-04-25
2022-05-02,113.44999694824219,113.44999694824219,124.6500015258789,109.5,122.0,1781612,2022-05-02
2022-05-09,104.69999694824219,104.69999694824219,114.80000305175781,98.4000015258789,113.0,1691381,2022-05-09
2022-05-16,112.25,112.25,114.1500015258789,103.5,105.55000305175781,1553816,2022-05-16
2022-05-23,118.5,118.5,130.39999389648438,111.0,112.25,2895295,2022-05-23
2022-05-30,117.5999984741211,117.5999984741211,121.9000015258789,115.0,121.5,830850,2022-05-30
2022-06-06,112.80000305175781,112.80000305175781,118.80000305175781,111.3499984741211,117.30000305175781,584658,2022-06-06
2022-06-13,103.55000305175781,103.55000305175781,118.0,100.8499984741211,118.0,949204,2022-06-13
2022-06-20,109.80000305175781,109.80000305175781,111.25,97.0999984741211,103.94999694824219,862208,2022-06-20
2022-06-27,111.0999984741211,111.0999984741211,114.0,106.05000305175781,112.30000305175781,423234,2022-06-27
2022-07-04,109.3499984741211,109.3499984741211,111.6500015258789,106.5,111.44999694824219,464716,2022-07-04
2022-07-11,112.44999694824219,112.44999694824219,114.5,108.19999694824219,109.3499984741211,1898352,2022-07-11
2022-07-18,116.6500015258789,116.6500015258789,119.5,112.25,112.9000015258789,648958,2022-07-18
2022-07-25,117.8499984741211,117.8499984741211,122.8499984741211,116.5,116.6500015258789,1167706,2022-07-25
2022-08-01,115.5,115.5,119.5,112.0999984741211,117.75,709056,2022-08-01
2022-08-08,117.3499984741211,117.3499984741211,119.8499984741211,114.0999984741211,117.0,665808,2022-08-08
2022-08-15,120.44999694824219,120.44999694824219,128.8000030517578,114.4000015258789,117.3499984741211,2311370,2022-08-15
2022-08-22,131.0,131.0,134.6999969482422,116.30000305175781,121.80000305175781,2310809,2022-08-22
2022-08-29,129.9499969482422,129.9499969482422,134.6999969482422,122.44999694824219,127.75,897965,2022-08-29
2022-09-05,137.10000610351562,137.10000610351562,139.64999389648438,125.55000305175781,130.9499969482422,2091154,2022-09-05
2022-09-12,128.89999389648438,128.89999389648438,141.0,124.55000305175781,138.85000610351562,1983336,2022-09-12
2022-09-19,123.8499984741211,123.8499984741211,135.8000030517578,123.0,129.60000610351562,1479029,2022-09-19
2022-09-26,117.94999694824219,117.94999694824219,124.80000305175781,116.25,122.3499984741211,777093,2022-09-26
2022-10-03,114.94999694824219,114.94999694824219,118.80000305175781,112.69999694824219,117.25,1731514,2022-10-03
2022-10-10,130.4499969482422,130.4499969482422,132.75,111.55000305175781,114.5999984741211,4576113,2022-10-10
2022-10-17,137.5,137.5,139.5,126.19999694824219,127.8499984741211,4457346,2022-10-17
2022-10-24,148.6999969482422,148.6999969482422,158.6999969482422,139.8000030517578,140.0,4642833,2022-10-24
2022-10-31,155.25,155.25,160.5500030517578,148.8000030517578,148.89999389648438,3235493,2022-10-31
2022-11-07,160.25,160.25,163.25,150.4499969482422,156.5,2147434,2022-11-07
2022-11-14,148.1999969482422,148.1999969482422,163.0,147.5,162.5,1962248,2022-11-14
2022-11-21,164.1999969482422,164.1999969482422,165.8000030517578,146.64999389648438,146.6999969482422,3895660,2022-11-21
2022-11-28,156.75,156.75,169.8000030517578,155.25,164.1999969482422,2848719,2022-11-28
2022-12-05,147.60000610351562,147.60000610351562,158.6999969482422,146.25,158.6999969482422,2191569,2022-12-05
2022-12-12,141.35000610351562,141.35000610351562,154.10000610351562,139.10000610351562,148.39999389648438,1783917,2022-12-12
2022-12-19,136.10000610351562,136.10000610351562,145.4499969482422,133.64999389648438,142.0,1803068,2022-12-19
2022-12-26,160.10000610351562,160.10000610351562,162.25,134.60000610351562,137.5500030517578,1984517,2022-12-26
2023-01-02,159.10000610351562,159.10000610351562,164.85000610351562,155.5500030517578,160.10000610351562,1620900,2023-01-02
2023-01-09,163.35000610351562,163.35000610351562,174.6999969482422,153.0,160.60000610351562,5180463,2023-01-09
2023-01-16,156.35000610351562,156.35000610351562,164.35000610351562,155.10000610351562,163.0,2095038,2023-01-16
2023-01-23,159.35000610351562,159.35000610351562,168.8000030517578,155.3000030517578,160.35000610351562,2902158,2023-01-23
2023-01-30,147.60000610351562,147.60000610351562,163.4499969482422,144.4499969482422,157.0,1294237,2023-01-30
2023-02-06,150.25,150.25,152.25,146.10000610351562,148.39999389648438,777272,2023-02-06
2023-02-13,139.9499969482422,139.9499969482422,150.89999389648438,139.0,150.25,944702,2023-02-13
2023-02-20,138.1999969482422,138.1999969482422,143.8000030517578,134.35000610351562,142.0500030517578,744918,2023-02-20
2023-02-27,143.5500030517578,143.5500030517578,144.89999389648438,134.0,138.1999969482422,924962,2023-02-27
2023-03-06,145.75,145.75,149.5,141.0,145.0,947941,2023-03-06
2023-03-13,137.35000610351562,137.35000610351562,148.10000610351562,136.5,146.0,911184,2023-03-13
2023-03-20,130.25,130.25,137.5500030517578,129.3000030517578,137.5500030517578,649936,2023-03-20
2023-03-27,127.44999694824219,127.44999694824219,132.5,124.05000305175781,130.1999969482422,864239,2023-03-27
2023-04-03,142.64999389648438,142.64999389648438,146.75,126.80000305175781,127.94999694824219,741268,2023-04-03
2023-04-10,152.14999389648438,152.14999389648438,159.25,140.35000610351562,140.35000610351562,2273247,2023-04-10
2023-04-17,170.9499969482422,170.9499969482422,180.0,154.85000610351562,156.10000610351562,8729674,2023-04-17
2023-04-24,172.39999389648438,172.39999389648438,177.1999969482422,167.0500030517578,173.89999389648438,3179436,2023-04-24
2023-05-01,168.0500030517578,168.0500030517578,178.64999389648438,165.89999389648438,172.39999389648438,2110082,2023-05-01
2023-05-08,173.5,173.5,175.8000030517578,164.1999969482422,169.89999389648438,1972504,2023-05-08
2023-05-15,172.6999969482422,172.6999969482422,174.85000610351562,166.1999969482422,174.35000610351562,1458796,2023-05-15
2023-05-22,170.3000030517578,170.3000030517578,178.9499969482422,165.39999389648438,171.10000610351562,3396643,2023-05-22
2023-05-29,168.3000030517578,168.3000030517578,172.5,163.0,170.5,1518016,2023-05-29
2023-06-05,165.6999969482422,165.6999969482422,175.89999389648438,165.0,169.39999389648438,1826440,2023-06-05
2023-06-12,169.0500030517578,169.0500030517578,171.25,165.3000030517578,165.9499969482422,1430631,2023-06-12
2023-06-19,158.8000030517578,158.8000030517578,172.0500030517578,157.6999969482422,171.0,1841541,2023-06-19
2023-06-26,162.89999389648438,162.89999389648438,169.75,158.85000610351562,159.89999389648438,1139001,2023-06-26
2023-07-03,161.85000610351562,161.85000610351562,166.89999389648438,158.0,165.89999389648438,2318663,2023-07-03
2023-07-10,158.0500030517578,158.0500030517578,162.6999969482422,155.85000610351562,162.0,2647387,2023-07-10
2023-07-17,156.5,156.5,160.25,155.5500030517578,158.1999969482422,1603416,2023-07-17
2023-07-24,156.64999389648438,156.64999389648438,159.9499969482422,155.3000030517578,158.0500030517578,2137712,2023-07-24
2023-07-31,157.6999969482422,157.6999969482422,163.0,156.0,157.14999389648438,3181963,2023-07-31
2023-08-07,157.8000030517578,157.8000030517578,159.4499969482422,156.0,158.1999969482422,3133248,2023-08-07
2023-08-14,155.1999969482422,155.1999969482422,158.39999389648438,153.5500030517578,158.0,3511206,2023-08-14
2023-08-21,153.5500030517578,153.5500030517578,155.9499969482422,151.60000610351562,155.5,2275611,2023-08-21
2023-08-28,173.60000610351562,173.60000610351562,175.5,152.5,153.5500030517578,13636623,2023-08-28
2023-09-04,176.85000610351562,176.85000610351562,186.35000610351562,168.0500030517578,177.0,9432403,2023-09-04
2023-09-11,172.75,172.75,179.0,156.89999389648438,178.10000610351562,6501057,2023-09-11
2023-09-18,160.64999389648438,160.64999389648438,177.0,159.1999969482422,175.3000030517578,5033056,2023-09-18
2023-09-25,163.9499969482422,163.9499969482422,167.39999389648438,160.10000610351562,160.64999389648438,2535282,2023-09-25
2023-10-02,164.60000610351562,164.60000610351562,168.8000030517578,156.9499969482422,163.9499969482422,1765599,2023-10-02
2023-10-09,163.5500030517578,163.5500030517578,166.60000610351562,159.60000610351562,161.0,1644919,2023-10-09
2023-10-16,159.75,159.75,164.39999389648438,158.5500030517578,164.35000610351562,2195898,2023-10-16
2023-10-23,148.4499969482422,148.4499969482422,159.75,141.6999969482422,159.75,1768295,2023-10-23
2023-10-30,138.10000610351562,138.10000610351562,149.60000610351562,135.60000610351562,149.60000610351562,1955725,2023-10-30
2023-11-06,127.75,127.75,142.0,127.19999694824219,139.8000030517578,4218683,2023-11-06
2023-11-13,131.1999969482422,131.1999969482422,134.6999969482422,128.75,132.3000030517578,1716904,2023-11-13
2023-11-20,127.94999694824219,127.94999694824219,131.39999389648438,127.4000015258789,130.1999969482422,1611524,2023-11-20
2023-11-27,136.60000610351562,136.60000610351562,139.8000030517578,124.9000015258789,127.94999694824219,5859262,2023-11-27
2023-12-04,137.8000030517578,137.8000030517578,143.39999389648438,132.4499969482422,137.9499969482422,3176269,2023-12-04
2023-12-11,131.1999969482422,131.1999969482422,138.3000030517578,130.9499969482422,138.0,2126002,2023-12-11
2023-12-18,128.85000610351562,128.85000610351562,136.25,126.0,131.5500030517578,2870244,2023-12-18
2023-12-25,135.8000030517578,135.8000030517578,138.6999969482422,128.8000030517578,128.85000610351562,2287455,2023-12-25
2024-01-01,133.39999389648438,133.39999389648438,139.6999969482422,132.3000030517578,136.0,2750226,2024-01-01
2024-01-08,133.5,133.5,138.9499969482422,132.5,134.39999389648438,3390356,2024-01-08
2024-01-15,132.0500030517578,132.0500030517578,134.8000030517578,127.55000305175781,134.3000030517578,2489542,2024-01-15
2024-01-22,128.25,128.25,132.9499969482422,126.5999984741211,132.0500030517578,891261,2024-01-22
2024-01-29,126.05000305175781,126.05000305175781,131.4499969482422,125.5,128.9499969482422,2002960,2024-01-29
2024-02-05,127.0999984741211,127.0999984741211,133.89999389648438,123.1500015258789,126.80000305175781,2853246,2024-02-05
2024-02-12,113.8499984741211,113.8499984741211,125.25,111.94999694824219,124.55000305175781,2808335,2024-02-12
2024-02-19,125.55000305175781,125.55000305175781,129.8000030517578,114.69999694824219,114.69999694824219,5562552,2024-02-19
2024-02-26,116.94999694824219,116.94999694824219,127.75,114.9000015258789,126.9000015258789,1747241,2024-02-26
2024-03-04,113.8499984741211,113.8499984741211,120.8499984741211,112.0999984741211,120.0,1530980,2024-03-04
2024-03-11,100.19999694824219,100.19999694824219,118.55000305175781,99.6500015258789,115.1500015258789,5392609,2024-03-11
2024-03-18,98.4000015258789,98.4000015258789,103.44999694824219,95.0,100.75,6704337,2024-03-18
2024-03-25,89.25,89.25,99.9000015258789,88.3499984741211,98.4000015258789,7993402,2024-03-25
2024-04-01,109.5999984741211,109.5999984741211,110.5999984741211,90.0,90.0,13514038,2024-04-01
2024-04-08,106.1500015258789,106.1500015258789,110.69999694824219,101.5,110.69999694824219,4978586,2024-04-08
2024-04-15,108.3499984741211,108.3499984741211,109.69999694824219,100.8499984741211,104.0,3724708,2024-04-15
2024-04-22,108.5999984741211,108.5999984741211,114.05000305175781,108.0999984741211,108.0999984741211,2461689,2024-04-22
2024-04-29,103.80000305175781,103.80000305175781,109.5999984741211,101.69999694824219,108.5999984741211,1387378,2024-04-29
2024-05-06,100.4000015258789,100.4000015258789,106.19999694824219,97.1500015258789,104.75,2471852,2024-05-06
2024-05-13,100.0,100.0,102.0999984741211,97.0,100.4000015258789,1345090,2024-05-13
2024-05-20,99.3499984741211,99.3499984741211,102.30000305175781,93.6500015258789,99.94999694824219,4141253,2024-05-20
2024-05-27,94.5,94.5,100.05000305175781,93.80000305175781,98.5,1791799,2024-05-27
2024-06-03,96.9000015258789,96.9000015258789,97.94999694824219,79.94999694824219,97.0,2424791,2024-06-03
2024-06-10,111.12999725341797,111.12999725341797,113.29000091552734,96.04000091552734,96.9000015258789,9844178,2024-06-10
2024-06-17,108.33000183105469,108.33000183105469,113.5,105.12999725341797,111.12999725341797,4727145,2024-06-17
2024-06-24,103.38999938964844,103.38999938964844,109.98999786376953,102.5,106.69999694824219,2114592,2024-06-24
2024-07-01,106.9800033569336,106.9800033569336,108.41000366210938,102.5999984741211,104.05000305175781,2804173,2024-07-01
2024-07-08,104.80999755859375,104.80999755859375,109.0,101.05000305175781,107.4000015258789,3045318,2024-07-08
2024-07-15,112.01000213623047,112.01000213623047,124.13999938964844,105.0,106.0,23539855,2024-07-15
2024-07-22,120.83999633789062,120.83999633789062,124.94000244140625,104.41000366210938,110.0,8363926,2024-07-22
2024-07-29,116.3499984741211,116.3499984741211,124.88999938964844,113.33999633789062,121.38999938964844,6448037,2024-07-29
2024-08-05,109.80999755859375,109.80999755859375,113.83000183105469,106.0,110.1500015258789,3606867,2024-08-05
2024-08-12,103.12000274658203,103.12000274658203,112.63999938964844,99.9000015258789,109.41000366210938,3390072,2024-08-12
2024-08-19,105.58999633789062,105.58999633789062,108.69999694824219,103.05000305175781,103.55000305175781,3086332,2024-08-19
2024-08-26,103.08000183105469,103.08000183105469,110.4800033569336,101.91999816894531,106.44000244140625,3566324,2024-08-26
2024-09-02,106.48999786376953,106.48999786376953,110.0,102.2699966430664,103.5999984741211,4468099,2024-09-02
2024-09-09,110.91999816894531,110.91999816894531,113.9000015258789,103.61000061035156,106.29000091552734,4264534,2024-09-09
2024-09-16,106.19999694824219,106.19999694824219,113.75,102.45999908447266,111.9800033569336,3161522,2024-09-16
2024-09-23,102.66999816894531,102.66999816894531,107.05000305175781,102.19999694824219,106.5,2472389,2024-09-23
2024-09-30,102.02999877929688,102.02999877929688,104.69000244140625,99.12999725341797,103.0,1850494,2024-09-30
2024-10-07,100.88999938964844,100.88999938964844,104.30000305175781,98.0,102.5199966430664,1788746,2024-10-07
2024-10-14,111.05000305175781,111.05000305175781,113.58999633789062,98.22000122070312,100.94999694824219,6813505,2024-10-14
2024-10-21,96.55999755859375,96.55999755859375,111.83999633789062,95.58999633789062,111.05000305175781,3389072,2024-10-21
2024-10-28,108.9000015258789,108.9000015258789,110.9000015258789,96.66000366210938,97.44999694824219,2476169,2024-10-28
2024-11-04,112.06999969482422,112.06999969482422,115.80999755859375,106.05000305175781,108.0,3837745,2024-11-04
2024-11-11,115.41999816894531,115.41999816894531,119.69000244140625,107.33000183105469,112.83999633789062,9830791,2024-11-11
2024-11-18,120.0,120.0,126.0,113.72000122070312,116.0,7884130,2024-11-18
2024-11-25,122.62000274658203,122.62000274658203,123.61000061035156,115.19999694824219,121.94999694824219,3346038,2024-11-25
2024-12-02,121.80999755859375,121.80999755859375,124.0,118.5,122.63999938964844,3092315,2024-12-02
2024-12-09,117.68000030517578,117.68000030517578,128.0,112.69999694824219,121.80999755859375,5401391,2024-12-09
2024-12-16,125.12000274658203,125.12000274658203,129.0500030517578,115.25,118.0,7054770,2024-12-16
2024-12-23,132.25,132.25,134.3800048828125,121.98999786376953,128.0,6292545,2024-12-23
2024-12-30,133.8942413330078,133.8942413330078,141.6617431640625,122.78523254394531,130.02513122558594,17970857,2024-12-30
2025-01-06,129.69000244140625,129.69000244140625,140.0,125.94108581542969,133.8942413330078,11186841,2025-01-06
2025-01-13,132.58999633789062,132.58999633789062,138.72999572753906,120.01000213623047,125.0999984741211,8904707,2025-01-13
2025-01-20,125.0,125.0,139.49000549316406,123.76000213623047,131.0,5097729,2025-01-20
2025-01-27,124.77999877929688,124.77999877929688,132.0,113.23999786376953,123.73999786376953,3815821,2025-01-27
2025-02-03,135.80999755859375,135.80999755859375,143.0,121.51000213623047,122.0,7513299,2025-02-03
2025-02-10,136.9600067138672,136.9600067138672,145.5500030517578,128.82000732421875,135.6999969482422,12886780,2025-02-10
2025-02-17,154.8800048828125,154.8800048828125,157.0,130.5500030517578,134.00999450683594,16974323,2025-02-17
2025-02-24,142.80999755859375,142.80999755859375,165.19000244140625,138.64999389648438,151.5,10336181,2025-02-24
2025-03-03,169.69000244140625,169.69000244140625,172.5500030517578,138.0,143.5500030517578,10972990,2025-03-03
2025-03-10,167.1199951171875,167.1199951171875,175.5,161.60000610351562,169.69000244140625,5763487,2025-03-10
2025-03-17,173.10000610351562,173.10000610351562,180.86000061035156,165.27000427246094,168.85000610351562,5429132,2025-03-17
2025-03-24,167.75,167.75,176.94000244140625,163.52999877929688,174.02000427246094,5237955,2025-03-24
2025-03-31,150.5500030517578,150.5500030517578,175.0,146.4600067138672,167.75,4454960,2025-03-31
2025-04-07,160.08999633789062,160.08999633789062,160.11000061035156,127.9800033569336,130.10000610351562,10895673,2025-04-07
2025-04-14,166.3000030517578,166.3000030517578,172.19000244140625,160.08999633789062,160.08999633789062,4618307,2025-04-14
2025-04-21,166.52999877929688,166.52999877929688,178.89999389648438,162.35000610351562,169.8000030517578,6991053,2025-04-21
2025-04-28,167.0,167.0,169.4199981689453,159.75999450683594,166.99000549316406,2448635,2025-04-28
2025-05-05,167.19000244140625,167.19000244140625,169.8000030517578,147.86000061035156,166.69000244140625,4718823,2025-05-05
2025-05-12,193.42999267578125,193.42999267578125,202.0,170.1199951171875,170.49000549316406,12817177,2025-05-12
2025-05-19,187.9199981689453,187.9199981689453,204.94000244140625,185.0,194.5,6183221,2025-05-19
2025-05-26,232.39999389648438,232.39999389648438,251.8000030517578,190.0,192.6999969482422,42445919,2025-05-26
2025-06-02,264.8699951171875,264.8699951171875,267.8800048828125,231.60000610351562,231.60000610351562,7236886,2025-06-02
2025-06-09,302.1000061035156,302.1000061035156,315.79998779296875,261.010009765625,264.9800109863281,10647579,2025-06-09
2025-06-16,301.5899963378906,301.5899963378906,324.0,286.04998779296875,305.79998779296875,4797914,2025-06-16
2025-06-23,327.5299987792969,327.5299987792969,333.29998779296875,291.04998779296875,293.04998779296875,2700989,2025-06-23
2025-06-30,304.95001220703125,304.95001220703125,326.989990234375,296.6000061035156,322.0,1635022,2025-06-30
