Date,Adj Close_DEEPAKFERT.NS,Close_DEEPAKFERT.NS,High_DEEPAKFERT.NS,Low_DEEPAKFERT.NS,Open_DEEPAKFERT.NS,Volume_DEEPAKFERT.NS,Date
2021-02-08,150.28604125976562,158.35000610351562,167.0,156.1999969482422,163.39999389648438,2150351,2021-02-08
2021-02-15,148.48280334472656,156.4499969482422,163.39999389648438,153.5,159.0,1924409,2021-02-15
2021-02-22,175.3416290283203,184.75,193.0,152.10000610351562,156.0,10836521,2021-02-22
2021-03-01,188.43887329101562,198.5500030517578,219.25,187.64999389648438,191.8000030517578,14953014,2021-03-01
2021-03-08,207.18309020996094,218.3000030517578,224.4499969482422,199.35000610351562,202.0,5761897,2021-03-08
2021-03-15,223.7919158935547,235.8000030517578,249.4499969482422,216.3000030517578,220.39999389648438,11122332,2021-03-15
2021-03-22,211.0742950439453,222.39999389648438,243.6999969482422,216.0,237.0,3247437,2021-03-22
2021-03-29,222.60556030273438,234.5500030517578,236.0,218.14999389648438,222.39999389648438,1565253,2021-03-29
2021-04-05,246.42735290527344,259.6499938964844,276.45001220703125,224.10000610351562,233.9499969482422,7426296,2021-04-05
2021-04-12,235.27572631835938,247.89999389648438,253.64999389648438,235.0,250.0,1955841,2021-04-12
2021-04-19,223.7444610595703,235.75,241.75,223.3000030517578,241.3000030517578,1680454,2021-04-19
2021-04-26,247.56625366210938,260.8500061035156,272.79998779296875,236.0,239.9499969482422,3259596,2021-04-26
2021-05-03,255.49102783203125,269.20001220703125,284.5,255.0,255.10000610351562,2591092,2021-05-03
2021-05-10,267.92388916015625,282.29998779296875,297.6499938964844,267.3500061035156,271.0,2998376,2021-05-10
2021-05-17,283.0616760253906,298.25,308.95001220703125,278.0,284.95001220703125,3031774,2021-05-17
2021-05-24,291.8880310058594,307.54998779296875,314.0,286.75,300.0,4044483,2021-05-24
2021-05-31,279.50262451171875,294.5,312.0,284.0,312.0,3742422,2021-05-31
2021-06-07,376.6405029296875,396.8500061035156,419.0,295.3500061035156,297.0,13148850,2021-06-07
2021-06-14,408.6717529296875,430.6000061035156,474.5,370.1000061035156,395.95001220703125,11172466,2021-06-14
2021-06-21,386.6057434082031,407.3500061035156,429.54998779296875,390.0,409.1000061035156,1255841,2021-06-21
2021-06-28,375.311767578125,395.45001220703125,411.1000061035156,388.0,405.0,737954,2021-06-28
2021-07-05,419.44378662109375,441.95001220703125,453.79998779296875,393.1000061035156,395.0,1442435,2021-07-05
2021-07-12,394.24578857421875,415.3999938964844,452.0,409.0,451.0,702412,2021-07-12
2021-07-19,391.30364990234375,412.29998779296875,419.95001220703125,401.0,414.29998779296875,480769,2021-07-19
2021-07-26,409.00390625,430.95001220703125,434.0,406.54998779296875,412.29998779296875,892664,2021-07-26
2021-08-02,449.0074462890625,473.1000061035156,492.6499938964844,435.5,448.0,2604611,2021-08-02
2021-08-09,427.8430480957031,450.79998779296875,489.0,406.0,483.8999938964844,1267973,2021-08-09
2021-08-16,388.6936950683594,409.54998779296875,457.79998779296875,396.1000061035156,457.0,670697,2021-08-16
2021-08-23,397.0116271972656,411.20001220703125,417.0,380.04998779296875,401.0,547782,2021-08-23
2021-08-30,406.8113708496094,421.3500061035156,433.79998779296875,405.54998779296875,411.0,806607,2021-08-30
2021-09-06,406.0389709472656,420.54998779296875,425.0,406.0,421.3500061035156,315166,2021-09-06
2021-09-13,415.211181640625,430.04998779296875,434.95001220703125,401.0,415.0,633297,2021-09-13
2021-09-20,409.22509765625,423.8500061035156,430.0,393.0,430.0,1512334,2021-09-20
2021-09-27,401.30804443359375,415.6499938964844,427.79998779296875,401.3500061035156,427.0,1687672,2021-09-27
2021-10-04,405.9424133300781,420.45001220703125,430.0,409.29998779296875,428.0,2450758,2021-10-04
2021-10-11,406.47344970703125,421.0,435.25,408.1000061035156,419.79998779296875,2237052,2021-10-11
2021-10-18,394.8874816894531,409.0,450.6000061035156,407.20001220703125,424.8999938964844,3928884,2021-10-18
2021-10-25,389.3841857910156,403.29998779296875,420.79998779296875,394.0,420.0,1560940,2021-10-25
2021-11-01,394.25994873046875,408.3500061035156,416.0,400.6000061035156,409.6499938964844,602954,2021-11-01
2021-11-08,383.49468994140625,397.20001220703125,411.8999938964844,384.45001220703125,410.0,1351145,2021-11-08
2021-11-15,358.2952575683594,371.1000061035156,395.79998779296875,359.1000061035156,393.0,1512839,2021-11-15
2021-11-22,353.95050048828125,366.6000061035156,387.1000061035156,343.54998779296875,370.0,1702967,2021-11-22
2021-11-29,359.4538269042969,372.29998779296875,386.0,346.75,370.0,1664419,2021-11-29
2021-12-06,362.0124206542969,374.95001220703125,389.04998779296875,355.0,367.5,639217,2021-12-06
2021-12-13,360.7089538574219,373.6000061035156,384.6499938964844,363.0,380.0,2448418,2021-12-13
2021-12-20,353.85394287109375,366.5,382.5,355.20001220703125,373.79998779296875,1535327,2021-12-20
2021-12-27,359.6469421386719,372.5,384.25,360.6499938964844,366.0,807881,2021-12-27
2022-01-03,401.21148681640625,415.54998779296875,427.8999938964844,372.5,377.1499938964844,2344198,2022-01-03
2022-01-10,523.5397338867188,542.25,554.0,416.0,416.0,8019880,2022-01-10
2022-01-17,494.6231384277344,512.2999877929688,569.7999877929688,496.0,546.2999877929688,4033932,2022-01-17
2022-01-24,523.9259643554688,542.6500244140625,542.6500244140625,463.25,520.0,3129581,2022-01-24
2022-01-31,630.9027709960938,653.4500122070312,653.4500122070312,558.0499877929688,569.75,5979590,2022-01-31
2022-02-07,542.0289916992188,561.4000244140625,659.9000244140625,560.3499755859375,654.0,5280964,2022-02-07
2022-02-14,534.1118774414062,553.2000122070312,588.25,533.3499755859375,535.0,2984445,2022-02-14
2022-02-21,520.4501342773438,539.0499877929688,553.0,506.6499938964844,538.0,2581763,2022-02-21
2022-02-28,577.99365234375,598.6500244140625,624.0,531.5999755859375,534.5,3362214,2022-02-28
2022-03-07,539.1325073242188,558.4000244140625,590.0499877929688,539.1500244140625,579.0,3358079,2022-03-07
2022-03-14,531.8429565429688,550.8499755859375,572.0,540.0,565.0,1709981,2022-03-14
2022-03-21,512.7261352539062,531.0499877929688,578.0,527.2000122070312,557.0,2712063,2022-03-21
2022-03-28,549.70458984375,569.3499755859375,579.0,515.7999877929688,530.7999877929688,2342721,2022-03-28
2022-04-04,581.2763061523438,602.0499877929688,602.0499877929688,561.5,578.0,2988460,2022-04-04
2022-04-11,653.1574096679688,676.5,676.5499877929688,610.0,610.0,2982102,2022-04-11
2022-04-18,685.9843139648438,710.5,724.7999877929688,674.7999877929688,680.0,4162627,2022-04-18
2022-04-25,651.51611328125,674.7999877929688,707.4500122070312,633.5499877929688,696.0,2552209,2022-04-25
2022-05-02,575.4833374023438,596.0499877929688,679.9000244140625,588.5,653.0,1125090,2022-05-02
2022-05-09,516.5881958007812,535.0499877929688,605.0,520.4500122070312,595.4500122070312,1724466,2022-05-09
2022-05-16,551.7804565429688,571.5,598.0,537.0,544.7000122070312,1148925,2022-05-16
2022-05-23,616.227294921875,638.25,653.7000122070312,539.4000244140625,579.7000122070312,4225199,2022-05-23
2022-05-30,642.1507568359375,665.0999755859375,711.9000244140625,612.0999755859375,645.0,2893067,2022-05-30
2022-06-06,662.5227661132812,686.2000122070312,723.7999877929688,631.8499755859375,675.0,2340952,2022-06-06
2022-06-13,551.5390625,571.25,676.7999877929688,571.0999755859375,676.0,1605878,2022-06-13
2022-06-20,586.5382690429688,607.5,609.5499877929688,542.0999755859375,573.7000122070312,1526992,2022-06-20
2022-06-27,586.7796630859375,607.75,624.4000244140625,587.0,614.0,1365120,2022-06-27
2022-07-04,625.3511962890625,647.7000122070312,648.5999755859375,602.0,615.9000244140625,1474135,2022-07-04
2022-07-11,616.5169067382812,638.5499877929688,676.5,625.0,646.0,1459074,2022-07-11
2022-07-18,648.7161865234375,671.9000244140625,684.5999755859375,643.0,650.0,1735948,2022-07-18
2022-07-25,686.2256469726562,710.75,710.75,645.0499877929688,673.0,1833439,2022-07-25
2022-08-01,781.85791015625,809.7999877929688,861.7999877929688,746.25,746.25,6717615,2022-08-01
2022-08-08,834.960205078125,864.7999877929688,908.7999877929688,819.9500122070312,824.5499877929688,3414268,2022-08-08
2022-08-15,871.5042114257812,902.6500244140625,949.5,864.7999877929688,864.7999877929688,2538691,2022-08-15
2022-08-22,921.130615234375,954.0499877929688,996.8499755859375,902.5499877929688,905.0499877929688,3662160,2022-08-22
2022-08-29,839.2049560546875,861.0,949.7000122070312,840.2999877929688,916.0,2313246,2022-08-29
2022-09-05,832.7720947265625,854.4000244140625,904.0499877929688,850.0,867.0,2661604,2022-09-05
2022-09-12,866.2037963867188,888.7000122070312,948.7999877929688,846.1500244140625,862.7000122070312,5584497,2022-09-12
2022-09-19,853.5328979492188,875.7000122070312,909.75,871.0,890.0499877929688,1029875,2022-09-19
2022-09-26,856.6030883789062,878.8499755859375,895.0,831.0,875.5499877929688,1396149,2022-09-26
2022-10-03,914.5482177734375,938.2999877929688,944.5,864.3499755859375,871.2000122070312,1517139,2022-10-03
2022-10-10,871.9057006835938,894.5499877929688,931.75,875.0,919.7999877929688,1601935,2022-10-10
2022-10-17,1004.950439453125,1031.050048828125,1062.0,881.5,894.0,9615968,2022-10-17
2022-10-24,944.9097900390625,969.4500122070312,1044.5999755859375,966.0,1042.0,1532785,2022-10-24
2022-10-31,881.9937744140625,904.9000244140625,983.7000122070312,900.0,973.4000244140625,2884239,2022-10-31
2022-11-07,852.3632202148438,874.5,940.75,837.2000122070312,914.4000244140625,4558444,2022-11-07
2022-11-14,747.9255981445312,767.3499755859375,875.0,760.5999755859375,870.0,2827387,2022-11-14
2022-11-21,783.0630493164062,803.4000244140625,847.0,777.25,782.0999755859375,5004340,2022-11-21
2022-11-28,780.6263427734375,800.9000244140625,818.9000244140625,787.2000122070312,803.4000244140625,2074764,2022-11-28
2022-12-05,772.0978393554688,792.1500244140625,818.0,780.0499877929688,799.9500122070312,1740556,2022-12-05
2022-12-12,799.8764038085938,820.6500244140625,861.75,788.0,795.7999877929688,4811712,2022-12-12
2022-12-19,620.97265625,637.0999755859375,832.0,622.0,825.7999877929688,8252899,2022-12-19
2022-12-26,697.3394165039062,715.4500122070312,723.4500122070312,641.0,643.0,5168015,2022-12-26
2023-01-02,680.3311157226562,698.0,721.7999877929688,686.4000244140625,719.0,2185917,2023-01-02
2023-01-09,686.7639770507812,704.5999755859375,712.9000244140625,675.0499877929688,700.0,1493349,2023-01-09
2023-01-16,644.7063598632812,661.4500122070312,716.0,659.0999755859375,707.2000122070312,1161378,2023-01-16
2023-01-23,614.14990234375,630.0999755859375,677.7000122070312,619.0999755859375,677.7000122070312,883771,2023-01-23
2023-01-30,642.1720581054688,658.8499755859375,674.7000122070312,606.5499877929688,625.0499877929688,3299062,2023-01-30
2023-02-06,607.0834350585938,622.8499755859375,685.0,619.0999755859375,658.0,1476873,2023-02-06
2023-02-13,618.048583984375,634.0999755859375,652.0,611.0,625.7999877929688,1602686,2023-02-13
2023-02-20,612.249267578125,628.1500244140625,649.0,620.0,637.2999877929688,1099593,2023-02-20
2023-02-27,620.2904052734375,636.4000244140625,661.9000244140625,613.0999755859375,630.5999755859375,1303240,2023-02-27
2023-03-06,629.3063354492188,645.6500244140625,666.7999877929688,632.4000244140625,637.4000244140625,1114710,2023-03-06
2023-03-13,571.9459838867188,586.7999877929688,642.75,583.0,617.0499877929688,1339110,2023-03-13
2023-03-20,522.33447265625,535.9000244140625,585.0,533.7000122070312,575.25,2333713,2023-03-20
2023-03-27,534.8104248046875,548.7000122070312,556.4000244140625,512.4000244140625,535.0,1903547,2023-03-27
2023-04-03,566.0491333007812,580.75,584.9000244140625,549.9500122070312,549.9500122070312,867344,2023-04-03
2023-04-10,625.5537109375,641.7999877929688,669.9000244140625,588.0499877929688,590.0,3556123,2023-04-10
2023-04-17,576.4295654296875,591.4000244140625,646.3499755859375,585.0999755859375,641.7999877929688,2312040,2023-04-17
2023-04-24,584.2757568359375,599.4500122070312,615.0,588.1500244140625,594.2999877929688,1463149,2023-04-24
2023-05-01,580.66943359375,595.75,608.5,582.25,599.4500122070312,1666105,2023-05-01
2023-05-08,577.2092895507812,592.2000122070312,608.0,589.0,595.1500244140625,1282358,2023-05-08
2023-05-15,536.906005859375,550.8499755859375,606.4500122070312,547.0,592.9500122070312,2754637,2023-05-15
2023-05-22,532.1300048828125,545.9500122070312,553.6500244140625,531.0,549.8499755859375,2070777,2023-05-22
2023-05-29,542.2180786132812,556.2999877929688,573.4500122070312,531.6500244140625,552.5,3657761,2023-05-29
2023-06-05,552.0623779296875,566.4000244140625,580.0,548.25,561.4500122070312,11240250,2023-06-05
2023-06-12,552.8421020507812,567.2000122070312,578.9500122070312,555.0,570.7999877929688,4667847,2023-06-12
2023-06-19,556.3997192382812,570.8499755859375,594.2999877929688,561.3499755859375,571.75,5009201,2023-06-19
2023-06-26,548.4560546875,562.7000122070312,573.9000244140625,560.0,573.7999877929688,1759134,2023-06-26
2023-07-03,598.7985229492188,614.3499755859375,616.6500244140625,564.9000244140625,568.2999877929688,7795550,2023-07-03
2023-07-10,584.22705078125,599.4000244140625,619.7999877929688,592.75,619.75,3957837,2023-07-10
2023-07-17,580.1820678710938,595.25,616.0,593.5999755859375,602.2000122070312,2012774,2023-07-17
2023-07-24,538.416748046875,552.4000244140625,600.4500122070312,536.2000122070312,597.5999755859375,5756365,2023-07-24
2023-07-31,535.54150390625,549.4500122070312,560.0,541.7999877929688,550.9500122070312,2204014,2023-07-31
2023-08-07,535.2490844726562,549.1500244140625,555.5499877929688,546.0,554.5999755859375,1074237,2023-08-07
2023-08-14,529.8882446289062,543.6500244140625,554.1500244140625,536.5499877929688,549.9000244140625,1255267,2023-08-14
2023-08-21,543.1439819335938,557.25,582.0499877929688,543.9500122070312,543.9500122070312,2662163,2023-08-21
2023-08-28,598.962158203125,603.75,614.5999755859375,552.2000122070312,559.9000244140625,5867330,2023-08-28
2023-09-04,660.8673095703125,666.1500244140625,674.0499877929688,609.4500122070312,610.0499877929688,9532731,2023-09-04
2023-09-11,632.2460327148438,637.2999877929688,675.0,615.75,668.25,4832338,2023-09-11
2023-09-18,619.299560546875,624.25,645.8499755859375,608.9000244140625,637.2999877929688,1678126,2023-09-18
2023-09-25,641.6707153320312,646.7999877929688,660.0499877929688,615.5499877929688,626.0,4113308,2023-09-25
2023-10-02,638.4464721679688,643.5499877929688,658.0,636.5,646.7999877929688,1366129,2023-10-02
2023-10-09,642.1171875,647.25,655.0,617.75,636.0,1996454,2023-10-09
2023-10-16,657.2958374023438,662.5499877929688,697.2000122070312,648.1500244140625,652.0,8820606,2023-10-16
2023-10-23,631.5020141601562,636.5499877929688,665.7000122070312,594.0499877929688,662.0,3136021,2023-10-23
2023-10-30,597.7716064453125,602.5499877929688,651.5999755859375,585.4000244140625,643.2000122070312,3902139,2023-10-30
2023-11-06,610.9165649414062,615.7999877929688,633.7999877929688,604.4500122070312,605.0,2011557,2023-11-06
2023-11-13,605.6586303710938,610.5,623.0,608.0499877929688,618.7000122070312,844115,2023-11-13
2023-11-20,596.184326171875,600.9500122070312,616.7000122070312,592.5,610.2999877929688,1607641,2023-11-20
2023-11-27,621.9285888671875,626.9000244140625,641.7000122070312,599.4000244140625,600.9500122070312,3101179,2023-11-27
2023-12-04,639.9841918945312,645.0999755859375,678.3499755859375,628.2000122070312,635.0,4933664,2023-12-04
2023-12-11,652.9803466796875,658.2000122070312,673.9500122070312,645.3499755859375,648.0,3022440,2023-12-11
2023-12-18,671.3832397460938,676.75,714.7000122070312,645.0,660.0,7736233,2023-12-18
2023-12-25,674.01220703125,679.4000244140625,691.5,666.7999877929688,676.75,2568395,2023-12-25
2024-01-01,678.4268798828125,683.8499755859375,708.7999877929688,676.2999877929688,685.0,4299111,2024-01-01
2024-01-08,650.5001831054688,655.7000122070312,689.1500244140625,645.0999755859375,684.7999877929688,2010234,2024-01-08
2024-01-15,639.636962890625,644.75,677.0,630.5,655.7000122070312,2371080,2024-01-15
2024-01-22,632.3452758789062,637.4000244140625,658.0,621.0,644.75,1425675,2024-01-22
2024-01-29,569.4976196289062,574.0499877929688,643.2999877929688,570.0,638.0499877929688,4684390,2024-01-29
2024-02-05,511.2135314941406,515.2999877929688,577.0999755859375,512.5499877929688,574.7999877929688,4529294,2024-02-05
2024-02-12,490.5785217285156,494.5,517.0999755859375,483.3500061035156,515.5,3889465,2024-02-12
2024-02-19,516.1243286132812,520.25,546.7000122070312,493.6000061035156,501.1499938964844,15552888,2024-02-19
2024-02-26,504.6163024902344,508.6499938964844,523.1500244140625,502.79998779296875,523.1500244140625,1914692,2024-02-26
2024-03-04,509.27899169921875,513.3499755859375,528.7999877929688,502.0,514.0,2334989,2024-03-04
2024-03-11,486.5606384277344,490.45001220703125,516.6500244140625,450.0,515.0,3077391,2024-03-11
2024-03-18,480.3601989746094,484.20001220703125,495.5,478.04998779296875,488.95001220703125,2328756,2024-03-18
2024-03-25,500.1023864746094,504.1000061035156,514.9000244140625,483.25,484.20001220703125,3056626,2024-03-25
2024-04-01,558.93212890625,563.4000244140625,580.25,511.8999938964844,513.0,6305943,2024-04-01
2024-04-08,546.779296875,551.1500244140625,575.0,538.0,565.0,2462968,2024-04-08
2024-04-15,544.7454833984375,549.0999755859375,555.7999877929688,524.0499877929688,535.0,1833101,2024-04-15
2024-04-22,616.1744995117188,621.0999755859375,634.5,548.0,550.0,7540439,2024-04-22
2024-04-29,580.2119750976562,584.8499755859375,629.9000244140625,581.2999877929688,623.2999877929688,3330765,2024-04-29
2024-05-06,527.4835205078125,531.7000122070312,593.0,524.3499755859375,590.0,1896377,2024-05-06
2024-05-13,551.5908203125,556.0,567.4000244140625,511.0,533.0499877929688,2827612,2024-05-13
2024-05-20,555.1126098632812,559.5499877929688,570.0,542.0499877929688,556.8499755859375,1699519,2024-05-20
2024-05-27,562.2059326171875,566.7000122070312,582.9500122070312,536.4000244140625,559.7999877929688,5327066,2024-05-27
2024-06-03,574.2099609375,578.7999877929688,584.25,503.29998779296875,576.75,4211636,2024-06-03
2024-06-10,588.892578125,593.5999755859375,613.2999877929688,579.2999877929688,589.5,5788809,2024-06-10
2024-06-17,680.51025390625,685.9500122070312,750.0,593.5999755859375,593.5999755859375,34757425,2024-06-17
2024-06-24,671.8296508789062,677.2000122070312,713.75,647.4000244140625,662.0,10931539,2024-06-24
2024-07-01,751.6912841796875,757.7000122070312,780.0,677.2000122070312,681.0,15372387,2024-07-01
2024-07-08,767.365966796875,773.5,796.4000244140625,730.0499877929688,759.9000244140625,8964900,2024-07-08
2024-07-15,746.780517578125,752.75,804.0,743.7000122070312,775.7999877929688,4513641,2024-07-15
2024-07-22,855.4121704101562,862.25,881.9000244140625,731.0,744.8499755859375,14328801,2024-07-22
2024-07-29,954.0735473632812,961.7000122070312,993.2999877929688,865.3499755859375,868.0,17968639,2024-07-29
2024-08-05,986.9605712890625,994.8499755859375,1036.0999755859375,908.3499755859375,931.0,13208703,2024-08-05
2024-08-12,942.9127197265625,950.4500122070312,1029.0,944.0499877929688,994.7999877929688,4960533,2024-08-12
2024-08-19,1060.1754150390625,1068.6500244140625,1083.4000244140625,938.7000122070312,953.0,10619500,2024-08-19
2024-08-26,1037.80419921875,1046.0999755859375,1124.0,1036.300048828125,1079.3499755859375,5811097,2024-08-26
2024-09-02,1042.61572265625,1050.949951171875,1119.9000244140625,1040.0,1050.4000244140625,6929652,2024-09-02
2024-09-09,1000.7999877929688,1000.7999877929688,1086.4000244140625,992.3499755859375,1034.9000244140625,3923449,2024-09-09
2024-09-16,971.8499755859375,971.8499755859375,1036.550048828125,955.5499877929688,992.2000122070312,5325852,2024-09-16
2024-09-23,1065.699951171875,1065.699951171875,1098.0,975.0,977.0,5731894,2024-09-23
2024-09-30,1088.0999755859375,1088.0999755859375,1163.8499755859375,1062.0,1067.0,7446863,2024-09-30
2024-10-07,1058.199951171875,1058.199951171875,1117.3499755859375,1001.0,1085.550048828125,5011675,2024-10-07
2024-10-14,1019.7999877929688,1019.7999877929688,1067.800048828125,1000.9000244140625,1058.199951171875,1673603,2024-10-14
2024-10-21,1133.699951171875,1133.699951171875,1171.0,954.5999755859375,1020.5,10443482,2024-10-21
2024-10-28,1248.25,1248.25,1335.949951171875,1111.25,1154.0,10647986,2024-10-28
2024-11-04,1330.3499755859375,1330.3499755859375,1403.949951171875,1190.0,1245.0,5472587,2024-11-04
2024-11-11,1282.449951171875,1282.449951171875,1363.949951171875,1225.0,1337.699951171875,4431912,2024-11-11
2024-11-18,1276.300048828125,1276.300048828125,1357.949951171875,1245.0,1283.0,3818078,2024-11-18
2024-11-25,1374.949951171875,1374.949951171875,1387.0,1282.199951171875,1302.699951171875,5509154,2024-11-25
2024-12-02,1423.8499755859375,1423.8499755859375,1431.25,1342.699951171875,1372.050048828125,5548135,2024-12-02
2024-12-09,1331.3499755859375,1331.3499755859375,1443.0999755859375,1282.0,1435.0,3690757,2024-12-09
2024-12-16,1146.0999755859375,1146.0999755859375,1331.3499755859375,1137.0,1331.3499755859375,6199962,2024-12-16
2024-12-23,1165.300048828125,1165.300048828125,1214.699951171875,1109.9000244140625,1133.949951171875,3468376,2024-12-23
2024-12-30,1203.199951171875,1203.199951171875,1245.0,1158.9000244140625,1165.949951171875,3157859,2024-12-30
2025-01-06,1145.4000244140625,1145.4000244140625,1242.0,1127.449951171875,1203.0,4181521,2025-01-06
2025-01-13,1206.75,1206.75,1223.800048828125,1063.75,1135.9000244140625,3536371,2025-01-13
2025-01-20,1168.5999755859375,1168.5999755859375,1223.800048828125,1114.8499755859375,1207.0,2454858,2025-01-20
2025-01-27,1134.6500244140625,1134.6500244140625,1315.0,1070.5,1164.949951171875,16922092,2025-01-27
2025-02-03,1175.0,1175.0,1197.3499755859375,1102.1500244140625,1127.050048828125,2550050,2025-02-03
2025-02-10,1002.4500122070312,1002.4500122070312,1180.0,994.0,1174.949951171875,4729413,2025-02-10
2025-02-17,1069.5999755859375,1069.5999755859375,1098.050048828125,938.9000244140625,942.3499755859375,3379658,2025-02-17
2025-02-24,953.1500244140625,953.1500244140625,1093.0,935.2999877929688,1055.1500244140625,2467410,2025-02-24
2025-03-03,1116.1500244140625,1116.1500244140625,1129.0,888.9000244140625,953.1500244140625,3751198,2025-03-03
2025-03-10,1118.1500244140625,1118.1500244140625,1162.8499755859375,1066.199951171875,1123.800048828125,1474118,2025-03-10
2025-03-17,1143.050048828125,1143.050048828125,1148.0,1090.0,1120.0,1389828,2025-03-17
2025-03-24,1116.199951171875,1116.199951171875,1173.0,1102.6500244140625,1150.0,2379293,2025-03-24
2025-03-31,1136.6500244140625,1136.6500244140625,1175.5999755859375,1090.4000244140625,1116.199951171875,1307868,2025-03-31
2025-04-07,1206.449951171875,1206.449951171875,1214.699951171875,976.0,988.75,2061152,2025-04-07
2025-04-14,1293.0999755859375,1293.0999755859375,1315.0,1212.4000244140625,1225.0,1511118,2025-04-14
2025-04-21,1309.300048828125,1309.300048828125,1348.9000244140625,1261.9000244140625,1294.800048828125,1729420,2025-04-21
2025-04-28,1268.199951171875,1268.199951171875,1337.0,1250.0,1294.9000244140625,863799,2025-04-28
2025-05-05,1254.0,1254.0,1298.0,1205.0,1265.699951171875,1481178,2025-05-05
2025-05-12,1345.0999755859375,1345.0999755859375,1392.0,1278.5,1290.0,1910513,2025-05-12
2025-05-19,1327.4000244140625,1327.4000244140625,1407.300048828125,1285.4000244140625,1353.5999755859375,2641827,2025-05-19
2025-05-26,1483.699951171875,1483.699951171875,1529.0,1324.4000244140625,1327.4000244140625,4838177,2025-05-26
2025-06-02,1544.5999755859375,1544.5999755859375,1594.800048828125,1460.0,1494.0,4989032,2025-06-02
2025-06-09,1554.300048828125,1554.300048828125,1637.0,1499.199951171875,1550.5999755859375,3199661,2025-06-09
2025-06-16,1534.300048828125,1534.300048828125,1614.0,1507.199951171875,1565.0,1936738,2025-06-16
2025-06-23,1594.0999755859375,1594.0999755859375,1624.0,1527.9000244140625,1535.0,1949523,2025-06-23
2025-06-30,1709.9000244140625,1709.9000244140625,1778.5999755859375,1596.800048828125,1603.5,3757527,2025-06-30
2025-07-07,1582.800048828125,1582.800048828125,1717.4000244140625,1566.0,1717.4000244140625,2336904,2025-07-07
