Date,Adj Close_DIGIDRIVE.NS,Close_DIGIDRIVE.NS,High_DIGIDRIVE.NS,Low_DIGIDRIVE.NS,Open_DIGIDRIVE.NS,Volume_DIGIDRIVE.NS,Date
2024-05-27,33.900001525878906,33.900001525878906,39.849998474121094,33.54999923706055,39.849998474121094,324895,2024-05-27
2024-06-03,33.849998474121094,33.849998474121094,35.20000076293945,30.850000381469727,34.79999923706055,259464,2024-06-03
2024-06-10,35.34000015258789,35.34000015258789,35.34000015258789,31.5,34.900001525878906,596101,2024-06-10
2024-06-17,38.939998626708984,38.939998626708984,39.7400016784668,35.650001525878906,37.099998474121094,626068,2024-06-17
2024-06-24,36.619998931884766,36.619998931884766,38.15999984741211,35.90999984741211,38.15999984741211,188972,2024-06-24
2024-07-01,36.79999923706055,36.79999923706055,37.84000015258789,36.0,37.349998474121094,107869,2024-07-01
2024-07-08,34.5,34.5,36.79999923706055,34.209999084472656,36.400001525878906,83490,2024-07-08
2024-07-15,32.970001220703125,32.970001220703125,34.5,32.970001220703125,34.5,60295,2024-07-15
2024-07-22,33.95000076293945,33.95000076293945,33.95000076293945,31.809999465942383,32.33000183105469,85209,2024-07-22
2024-07-29,35.599998474121094,35.599998474121094,38.38999938964844,34.79999923706055,35.63999938964844,259962,2024-07-29
2024-08-05,40.209999084472656,40.209999084472656,40.900001525878906,33.81999969482422,34.849998474121094,382979,2024-08-05
2024-08-12,45.52000045776367,45.52000045776367,54.0,44.29999923706055,46.400001525878906,1993598,2024-08-12
2024-08-19,52.880001068115234,52.880001068115234,54.5,45.90999984741211,45.95000076293945,2664773,2024-08-19
2024-08-26,51.599998474121094,51.599998474121094,54.5,50.150001525878906,53.0,539337,2024-08-26
2024-09-02,48.709999084472656,48.709999084472656,51.9900016784668,48.0,51.599998474121094,291067,2024-09-02
2024-09-09,47.29999923706055,47.29999923706055,49.88999938964844,45.45000076293945,48.0,212090,2024-09-09
2024-09-16,49.58000183105469,49.58000183105469,53.77000045776367,46.650001525878906,46.650001525878906,356971,2024-09-16
2024-09-23,47.970001220703125,47.970001220703125,50.79999923706055,46.45000076293945,49.79999923706055,172702,2024-09-23
2024-09-30,46.66999816894531,46.66999816894531,49.9900016784668,46.119998931884766,47.150001525878906,160630,2024-09-30
2024-10-07,47.09000015258789,47.09000015258789,48.349998474121094,43.33000183105469,46.66999816894531,339137,2024-10-07
2024-10-14,43.91999816894531,43.91999816894531,48.36000061035156,42.79999923706055,47.09000015258789,241400,2024-10-14
2024-10-21,41.90999984741211,41.90999984741211,48.0,41.720001220703125,45.45000076293945,396846,2024-10-21
2024-10-28,44.540000915527344,44.540000915527344,45.0,41.060001373291016,41.25,181365,2024-10-28
2024-11-04,42.630001068115234,42.630001068115234,45.529998779296875,42.150001525878906,44.9900016784668,176332,2024-11-04
2024-11-11,37.9900016784668,37.9900016784668,43.45000076293945,37.369998931884766,42.630001068115234,234359,2024-11-11
2024-11-18,38.060001373291016,38.060001373291016,40.36000061035156,36.70000076293945,38.5,211285,2024-11-18
2024-11-25,41.7599983215332,41.7599983215332,41.91999816894531,37.5,38.15999984741211,318861,2024-11-25
2024-12-02,42.09000015258789,42.09000015258789,43.59000015258789,41.0099983215332,42.790000915527344,151852,2024-12-02
2024-12-09,50.400001525878906,50.400001525878906,52.099998474121094,42.09000015258789,42.09000015258789,1401782,2024-12-09
2024-12-16,44.400001525878906,44.400001525878906,50.5,43.0,49.720001220703125,530202,2024-12-16
2024-12-23,46.25,46.25,50.880001068115234,43.599998474121094,43.599998474121094,451931,2024-12-23
2024-12-30,46.02000045776367,46.02000045776367,47.88999938964844,42.56999969482422,47.88999938964844,404619,2024-12-30
2025-01-06,41.209999084472656,41.209999084472656,48.58000183105469,40.400001525878906,46.0,344017,2025-01-06
2025-01-13,41.97999954223633,41.97999954223633,43.900001525878906,38.20000076293945,40.4900016784668,392185,2025-01-13
2025-01-20,37.08000183105469,37.08000183105469,42.79999923706055,36.40999984741211,41.400001525878906,357431,2025-01-20
2025-01-27,37.939998626708984,37.939998626708984,38.47999954223633,32.91999816894531,37.08000183105469,351771,2025-01-27
2025-02-03,38.849998474121094,38.849998474121094,40.189998626708984,36.099998474121094,37.849998474121094,324705,2025-02-03
2025-02-10,34.04999923706055,34.04999923706055,39.7400016784668,32.79999923706055,38.099998474121094,467732,2025-02-10
2025-02-17,33.61000061035156,33.61000061035156,35.0,30.75,34.38999938964844,306255,2025-02-17
2025-02-24,30.850000381469727,30.850000381469727,34.400001525878906,30.149999618530273,33.61000061035156,209001,2025-02-24
2025-03-03,30.010000228881836,30.010000228881836,31.950000762939453,27.600000381469727,31.229999542236328,424760,2025-03-03
2025-03-10,29.3799991607666,29.3799991607666,32.0,28.25,30.100000381469727,355720,2025-03-10
2025-03-17,29.149999618530273,29.149999618530273,30.31999969482422,28.020000457763672,29.299999237060547,675576,2025-03-17
2025-03-24,27.030000686645508,27.030000686645508,30.3799991607666,26.420000076293945,30.3799991607666,815596,2025-03-24
2025-03-31,29.3799991607666,29.3799991607666,30.68000030517578,27.0,27.030000686645508,303245,2025-03-31
2025-04-07,30.899999618530273,30.899999618530273,31.25,25.25,25.25,271727,2025-04-07
2025-04-14,33.16999816894531,33.16999816894531,34.900001525878906,30.899999618530273,30.899999618530273,230549,2025-04-14
2025-04-21,32.720001220703125,32.720001220703125,35.0,32.5,33.16999816894531,530339,2025-04-21
2025-04-28,30.940000534057617,30.940000534057617,33.369998931884766,30.100000381469727,31.40999984741211,155414,2025-04-28
2025-05-05,30.6299991607666,30.6299991607666,32.5,29.219999313354492,30.639999389648438,160479,2025-05-05
2025-05-12,33.4900016784668,33.4900016784668,34.0099983215332,31.0,31.0,270493,2025-05-12
2025-05-19,33.7400016784668,33.7400016784668,35.75,32.90999984741211,34.15999984741211,299076,2025-05-19
2025-05-26,33.34000015258789,33.34000015258789,34.099998474121094,32.7599983215332,34.099998474121094,102038,2025-05-26
2025-06-02,31.899999618530273,31.899999618530273,33.97999954223633,31.059999465942383,33.97999954223633,114301,2025-06-02
2025-06-09,31.270000457763672,31.270000457763672,33.09000015258789,30.100000381469727,32.29999923706055,183158,2025-06-09
2025-06-16,30.489999771118164,30.489999771118164,32.0,28.709999084472656,31.75,189522,2025-06-16
2025-06-23,30.959999084472656,30.959999084472656,32.349998474121094,30.020000457763672,30.600000381469727,209007,2025-06-23
2025-06-30,31.43000030517578,31.43000030517578,32.68000030517578,30.100000381469727,30.959999084472656,122486,2025-06-30
2025-07-07,30.489999771118164,30.489999771118164,32.900001525878906,30.100000381469727,31.43000030517578,187208,2025-07-07
2025-07-14,31.489999771118164,31.489999771118164,31.8700008392334,30.0,30.0,59446,2025-07-14
