Date,Adj Close_BANARISUG.NS,Close_BANARISUG.NS,High_BANARISUG.NS,Low_BANARISUG.NS,Open_BANARISUG.NS,Volume_BANARISUG.NS,Date
2022-01-10,2869.975341796875,2904.300048828125,2949.0,2751.199951171875,2850.0,29789,2022-01-10
2022-01-17,2813.797119140625,2847.449951171875,3048.699951171875,2821.550048828125,2909.0,27041,2022-01-17
2022-01-24,2786.374755859375,2819.699951171875,2940.0,2666.050048828125,2889.0,11639,2022-01-24
2022-01-31,2853.521484375,2887.64990234375,2964.949951171875,2755.050048828125,2862.0,10658,2022-01-31
2022-02-07,2695.90673828125,2728.14990234375,2970.0,2701.0,2899.0,12565,2022-02-07
2022-02-14,2490.711181640625,2520.5,2784.0,2475.25,2784.0,11808,2022-02-14
2022-02-21,2326.27783203125,2354.10009765625,2550.0,2225.0,2550.0,10841,2022-02-21
2022-02-28,2252.806640625,2279.75,2499.949951171875,2255.300048828125,2350.0,6862,2022-02-28
2022-03-07,2382.9990234375,2411.5,2488.0,2151.550048828125,2338.0,19247,2022-03-07
2022-03-14,2342.385009765625,2370.39990234375,2538.0,2325.550048828125,2445.0,16198,2022-03-14
2022-03-21,2245.790283203125,2272.64990234375,2478.300048828125,2255.0,2399.0,15311,2022-03-21
2022-03-28,2605.686279296875,2636.85009765625,2749.0,2243.300048828125,2272.64990234375,34761,2022-03-28
2022-04-04,2599.21337890625,2630.300048828125,2739.0,2575.0,2709.800048828125,27964,2022-04-04
2022-04-11,2688.693359375,2720.85009765625,2768.25,2620.050048828125,2699.0,8949,2022-04-11
2022-04-18,2736.8671875,2769.60009765625,2840.0,2649.0,2666.0,31069,2022-04-18
2022-04-25,2636.863037109375,2668.39990234375,2800.0,2619.0,2800.0,9159,2022-04-25
2022-05-02,2553.36181640625,2583.89990234375,2699.0,2478.64990234375,2633.0,11391,2022-05-02
2022-05-09,2376.477294921875,2404.89990234375,2635.0,2300.39990234375,2625.0,11881,2022-05-09
2022-05-16,2527.965576171875,2558.199951171875,2598.0,2390.0,2565.0,4873,2022-05-16
2022-05-23,2485.91845703125,2515.64990234375,2570.35009765625,2383.0,2558.199951171875,9115,2022-05-23
2022-05-30,2483.7939453125,2513.5,2598.0,2438.550048828125,2548.0,7575,2022-05-30
2022-06-06,2423.61376953125,2452.60009765625,2563.75,2438.64990234375,2531.89990234375,4282,2022-06-06
2022-06-13,2146.873291015625,2172.550048828125,2473.75,2160.0,2449.949951171875,4776,2022-06-13
2022-06-20,2124.88671875,2150.300048828125,2298.0,1951.050048828125,2135.0,9783,2022-06-20
2022-06-27,2141.339599609375,2166.949951171875,2224.89990234375,2135.0,2179.0,4608,2022-06-27
2022-07-04,2195.392822265625,2221.64990234375,2235.0,2140.0,2195.0,5688,2022-07-04
2022-07-11,2168.020263671875,2193.949951171875,2294.89990234375,2152.25,2235.0,5946,2022-07-11
2022-07-18,2232.252197265625,2258.949951171875,2329.800048828125,2142.0,2226.85009765625,8989,2022-07-18
2022-07-25,2426.77587890625,2455.800048828125,2490.0,2255.0,2288.949951171875,19619,2022-07-25
2022-08-01,2459.830322265625,2489.25,2540.0,2400.0,2492.550048828125,6054,2022-08-01
2022-08-08,2675.40185546875,2707.39990234375,2749.0,2425.0,2425.0,18051,2022-08-08
2022-08-15,2730.592041015625,2763.25,2860.0,2707.39990234375,2707.39990234375,14285,2022-08-15
2022-08-22,2774.912109375,2808.10009765625,2874.0,2700.0,2804.64990234375,8052,2022-08-22
2022-08-29,2773.380615234375,2806.550048828125,2835.0,2735.0,2808.10009765625,5123,2022-08-29
2022-09-05,2783.738525390625,2806.800048828125,2915.0,2752.0,2805.0,11312,2022-09-05
2022-09-12,2933.993896484375,2958.300048828125,3055.0,2785.699951171875,2848.64990234375,20712,2022-09-12
2022-09-19,2882.37158203125,2906.25,3046.60009765625,2866.050048828125,3017.449951171875,6596,2022-09-19
2022-09-26,2816.368408203125,2839.699951171875,2913.550048828125,2679.10009765625,2906.25,9582,2022-09-26
2022-10-03,2881.2802734375,2905.14990234375,2990.0,2814.0,2878.0,5257,2022-10-03
2022-10-10,2827.129150390625,2850.550048828125,2945.550048828125,2808.0,2945.0,6109,2022-10-10
2022-10-17,2793.259521484375,2816.39990234375,2890.0,2800.0,2890.0,9255,2022-10-17
2022-10-24,2786.565185546875,2809.64990234375,2889.0,2750.10009765625,2864.0,2528,2022-10-24
2022-10-31,2798.813720703125,2822.0,2875.0,2810.0,2849.0,2875,2022-10-31
2022-11-07,2883.71044921875,2907.60009765625,2939.85009765625,2809.0,2815.0,7706,2022-11-07
2022-11-14,3037.387451171875,3062.550048828125,3095.0,2904.050048828125,2910.0,19656,2022-11-14
2022-11-21,3023.800048828125,3048.85009765625,3093.75,2975.050048828125,3093.75,7520,2022-11-21
2022-11-28,3058.710693359375,3084.050048828125,3194.0,3028.75,3055.0,11756,2022-11-28
2022-12-05,2879.048828125,2902.89990234375,3120.0,2850.0,3118.0,5516,2022-12-05
2022-12-12,2831.492919921875,2854.949951171875,3031.5,2821.0,2902.89990234375,10186,2022-12-12
2022-12-19,2754.77880859375,2777.60009765625,3006.300048828125,2771.949951171875,2854.949951171875,107739,2022-12-19
2022-12-26,2770.250244140625,2793.199951171875,2899.0,2774.0,2800.0,5870,2022-12-26
2023-01-02,2759.340576171875,2782.199951171875,2847.949951171875,2771.0,2799.0,6351,2023-01-02
2023-01-09,2788.64794921875,2811.75,2898.199951171875,2766.0,2782.199951171875,23044,2023-01-09
2023-01-16,2726.661376953125,2749.25,2821.449951171875,2671.550048828125,2815.0,10556,2023-01-16
2023-01-23,2728.89306640625,2751.5,2799.0,2670.0,2741.0,9783,2023-01-23
2023-01-30,2731.769287109375,2754.39990234375,2855.0,2710.300048828125,2774.699951171875,7387,2023-01-30
2023-02-06,2740.94287109375,2763.64990234375,2810.0,2748.0,2759.949951171875,2907,2023-02-06
2023-02-13,2764.795654296875,2787.699951171875,2885.0,2750.0,2860.0,3669,2023-02-13
2023-02-20,2729.240234375,2751.85009765625,2799.0,2740.050048828125,2761.0,5754,2023-02-20
2023-02-27,2727.6533203125,2750.25,2809.949951171875,2748.0,2770.0,4720,2023-02-27
2023-03-06,2793.60693359375,2816.75,2970.199951171875,2750.0,2750.25,8277,2023-03-06
2023-03-13,2679.9482421875,2702.14990234375,2801.449951171875,2532.10009765625,2801.449951171875,9786,2023-03-13
2023-03-20,2695.321044921875,2717.64990234375,2799.25,2700.0,2702.25,1269,2023-03-20
2023-03-27,2688.8251953125,2711.10009765625,2875.0,2696.0,2710.0,2802,2023-03-27
2023-04-03,2799.65673828125,2822.85009765625,2831.050048828125,2700.949951171875,2700.949951171875,1249,2023-04-03
2023-04-10,2902.455078125,2926.5,2949.0,2771.0,2781.0,5705,2023-04-10
2023-04-17,2770.647216796875,2793.60009765625,2970.35009765625,2729.10009765625,2970.35009765625,4667,2023-04-17
2023-04-24,2858.469482421875,2882.14990234375,2900.0,2755.35009765625,2755.35009765625,4951,2023-04-24
2023-05-01,2805.210693359375,2828.449951171875,2935.0,2760.199951171875,2882.14990234375,4295,2023-05-01
2023-05-08,2743.02587890625,2765.75,2888.0,2762.949951171875,2870.0,4326,2023-05-08
2023-05-15,2702.41259765625,2724.800048828125,2799.0,2702.0,2751.0,6045,2023-05-15
2023-05-22,2747.93505859375,2770.699951171875,2796.0,2700.0,2730.0,4611,2023-05-22
2023-05-29,2799.359375,2822.550048828125,2864.0,2760.050048828125,2824.0,4596,2023-05-29
2023-06-05,2822.9140625,2846.300048828125,2900.0,2700.0,2830.0,9922,2023-06-05
2023-06-12,2762.663330078125,2785.550048828125,2930.050048828125,2760.0,2884.75,5177,2023-06-12
2023-06-19,2753.141845703125,2775.949951171875,2874.0,2750.5,2874.0,5984,2023-06-19
2023-06-26,2736.331298828125,2759.0,2777.199951171875,2700.0,2777.199951171875,9172,2023-06-26
2023-07-03,2747.885498046875,2770.64990234375,2796.25,2705.0,2793.0,3695,2023-07-03
2023-07-10,2706.379638671875,2728.800048828125,2796.0,2701.85009765625,2764.0,2978,2023-07-10
2023-07-17,2693.18896484375,2715.5,2841.0,2700.0,2728.75,12139,2023-07-17
2023-07-24,2758.05126953125,2780.89990234375,2849.949951171875,2729.699951171875,2750.0,6607,2023-07-24
2023-07-31,2692.89111328125,2715.199951171875,2864.0,2700.0,2799.5,6093,2023-07-31
2023-08-07,2691.800537109375,2714.10009765625,2777.949951171875,2703.300048828125,2716.0,3353,2023-08-07
2023-08-14,2679.7998046875,2702.0,2759.0,2675.5,2759.0,6762,2023-08-14
2023-08-21,2728.00048828125,2750.60009765625,2833.89990234375,2700.050048828125,2710.14990234375,5485,2023-08-21
2023-08-28,2692.24658203125,2714.550048828125,2780.0,2705.60009765625,2780.0,4697,2023-08-28
2023-09-04,2807.1572265625,2817.550048828125,2930.300048828125,2707.0,2716.35009765625,19982,2023-09-04
2023-09-11,2849.05224609375,2859.60009765625,2899.39990234375,2700.0,2882.75,16090,2023-09-11
2023-09-18,2597.333984375,2606.949951171875,2920.0,2570.0,2805.10009765625,21643,2023-09-18
2023-09-25,2640.8232421875,2650.60009765625,2707.60009765625,2597.14990234375,2600.35009765625,14063,2023-09-25
2023-10-02,2564.605224609375,2574.10009765625,2650.60009765625,2558.5,2650.60009765625,5521,2023-10-02
2023-10-09,2585.97607421875,2595.550048828125,2675.0,2540.0,2574.10009765625,4888,2023-10-09
2023-10-16,2623.337890625,2633.050048828125,2690.0,2570.5,2609.800048828125,5843,2023-10-16
2023-10-23,2583.634765625,2593.199951171875,2741.89990234375,2538.60009765625,2610.050048828125,44297,2023-10-23
2023-10-30,2536.90771484375,2546.300048828125,2623.0,2490.050048828125,2623.0,6347,2023-10-30
2023-11-06,2570.6328125,2580.14990234375,2632.050048828125,2524.0,2556.0,4509,2023-11-06
2023-11-13,2575.614501953125,2585.14990234375,2627.0,2553.60009765625,2596.60009765625,3226,2023-11-13
2023-11-20,2556.2861328125,2565.75,2630.0,2540.0,2591.550048828125,5401,2023-11-20
2023-11-27,2493.767578125,2503.0,2600.0,2413.199951171875,2565.75,6641,2023-11-27
2023-12-04,2490.280517578125,2499.5,2552.0,2480.0,2509.89990234375,17442,2023-12-04
2023-12-11,2534.716064453125,2544.10009765625,2595.0,2441.800048828125,2500.0,16871,2023-12-11
2023-12-18,2510.00732421875,2519.300048828125,2699.89990234375,2488.0,2600.0,21441,2023-12-18
2023-12-25,2547.3193359375,2556.75,2599.0,2501.0,2519.300048828125,4129,2023-12-25
2024-01-01,2514.44091796875,2523.75,2596.0,2510.0,2556.75,6710,2024-01-01
2024-01-08,2537.804443359375,2547.199951171875,2558.89990234375,2509.10009765625,2523.0,6133,2024-01-08
2024-01-15,2438.52197265625,2447.550048828125,2619.949951171875,2440.0,2577.0,11804,2024-01-15
2024-01-22,2412.717529296875,2421.64990234375,2490.0,2412.0,2447.550048828125,4957,2024-01-22
2024-01-29,2399.516357421875,2408.39990234375,2480.0,2390.0,2454.85009765625,6503,2024-01-29
2024-02-05,2408.582763671875,2417.5,2476.0,2345.0,2424.0,15823,2024-02-05
2024-02-12,2528.28955078125,2537.64990234375,2555.0,2398.199951171875,2450.14990234375,14304,2024-02-12
2024-02-19,2766.656982421875,2776.89990234375,2800.0,2506.14990234375,2565.0,29118,2024-02-19
2024-02-26,2572.575927734375,2582.10009765625,2848.85009765625,2572.449951171875,2848.85009765625,9746,2024-02-26
2024-03-04,2580.396728515625,2589.949951171875,2697.0,2550.5,2578.35009765625,5405,2024-03-04
2024-03-11,2297.9423828125,2306.449951171875,2600.0,2250.0,2589.949951171875,7702,2024-03-11
2024-03-18,2342.328125,2351.0,2407.0,2304.550048828125,2350.0,6501,2024-03-18
2024-03-25,2294.206298828125,2302.699951171875,2390.0,2283.800048828125,2351.0,5530,2024-03-25
2024-04-01,2651.732666015625,2661.550048828125,2701.050048828125,2303.0,2303.0,12562,2024-04-01
2024-04-08,2569.935546875,2579.449951171875,2711.449951171875,2550.0,2664.0,3590,2024-04-08
2024-04-15,2579.599609375,2589.14990234375,2660.449951171875,2360.0,2360.0,3477,2024-04-15
2024-04-22,2596.536865234375,2606.14990234375,2663.35009765625,2500.699951171875,2589.89990234375,4144,2024-04-22
2024-04-29,2596.935546875,2606.550048828125,2732.800048828125,2549.550048828125,2563.449951171875,7136,2024-04-29
2024-05-06,2495.560791015625,2504.800048828125,2648.35009765625,2490.10009765625,2645.0,4177,2024-05-06
2024-05-13,2515.238037109375,2524.550048828125,2568.10009765625,2452.5,2537.0,2166,2024-05-13
2024-05-20,2422.5810546875,2431.550048828125,2547.0,2395.10009765625,2530.300048828125,6148,2024-05-20
2024-05-27,2367.584716796875,2376.35009765625,2443.800048828125,2299.050048828125,2443.800048828125,4668,2024-05-27
2024-06-03,2319.7119140625,2328.300048828125,2447.0,2189.199951171875,2447.0,10544,2024-06-03
2024-06-10,2948.53369140625,2959.449951171875,3048.800048828125,2304.0,2350.0,49609,2024-06-10
2024-06-17,3013.742431640625,3024.89990234375,3298.85009765625,2905.050048828125,2959.449951171875,48743,2024-06-17
2024-06-24,3131.35693359375,3142.949951171875,3399.0,3040.64990234375,3110.0,39716,2024-06-24
2024-07-01,3174.049072265625,3185.800048828125,3241.0,3060.0,3180.0,13238,2024-07-01
2024-07-08,3380.634033203125,3393.14990234375,3489.89990234375,3100.0,3198.89990234375,36158,2024-07-08
2024-07-15,3073.471435546875,3084.85009765625,3410.0,3075.0,3393.14990234375,14208,2024-07-15
2024-07-22,3095.93798828125,3107.39990234375,3200.0,3010.10009765625,3090.0,16416,2024-07-22
2024-07-29,3148.294189453125,3159.949951171875,3300.0,3100.0,3132.39990234375,18075,2024-07-29
2024-08-05,3143.113525390625,3154.75,3287.0,3011.89990234375,3081.0,20039,2024-08-05
2024-08-12,3066.048583984375,3077.39990234375,3197.300048828125,3045.14990234375,3197.300048828125,9894,2024-08-12
2024-08-19,3173.251953125,3185.0,3283.550048828125,3035.10009765625,3105.949951171875,11862,2024-08-19
2024-08-26,3309.84619140625,3322.10009765625,3431.949951171875,3066.5,3185.0,64699,2024-08-26
2024-09-02,3465.619384765625,3478.449951171875,3513.300048828125,3245.0,3383.449951171875,30387,2024-09-02
2024-09-09,3341.32958984375,3353.699951171875,3594.050048828125,3313.14990234375,3501.85009765625,20321,2024-09-09
2024-09-16,3294.699951171875,3294.699951171875,3449.699951171875,3191.10009765625,3385.0,12871,2024-09-16
2024-09-23,3619.89990234375,3619.89990234375,3740.0,3268.050048828125,3316.0,59240,2024-09-23
2024-09-30,3754.050048828125,3754.050048828125,3800.0,3600.0,3669.0,19844,2024-09-30
2024-10-07,3817.75,3817.75,3949.0,3655.0,3789.949951171875,19618,2024-10-07
2024-10-14,3760.85009765625,3760.85009765625,3993.0,3700.0,3850.0,11648,2024-10-14
2024-10-21,3512.10009765625,3512.10009765625,3788.35009765625,3317.300048828125,3776.85009765625,13683,2024-10-21
2024-10-28,3518.35009765625,3518.35009765625,3714.14990234375,3471.550048828125,3535.0,7003,2024-10-28
2024-11-04,3501.449951171875,3501.449951171875,3552.0,3495.0,3528.64990234375,11659,2024-11-04
2024-11-11,3436.39990234375,3436.39990234375,3600.0,3223.25,3504.449951171875,10132,2024-11-11
2024-11-18,3406.35009765625,3406.35009765625,3469.449951171875,3396.0,3406.0,4955,2024-11-18
2024-11-25,3505.75,3505.75,3588.0,3401.0,3419.75,3844,2024-11-25
2024-12-02,3834.14990234375,3834.14990234375,3851.949951171875,3480.0,3480.0,11668,2024-12-02
2024-12-09,3638.64990234375,3638.64990234375,3870.0,3606.75,3870.0,3598,2024-12-09
2024-12-16,3690.35009765625,3690.35009765625,3745.0,3487.39990234375,3636.0,5311,2024-12-16
2024-12-23,3651.85009765625,3651.85009765625,3800.0,3533.75,3658.0,3051,2024-12-23
2024-12-30,3660.35009765625,3660.35009765625,3788.60009765625,3650.0,3660.0,2575,2024-12-30
2025-01-06,3653.199951171875,3653.199951171875,3700.0,3648.0,3659.75,2785,2025-01-06
2025-01-13,3652.550048828125,3652.550048828125,3830.0,3575.0,3575.0,5300,2025-01-13
2025-01-20,3800.449951171875,3800.449951171875,3837.0,3650.0,3650.050048828125,7001,2025-01-20
2025-01-27,3639.64990234375,3639.64990234375,3929.949951171875,3350.10009765625,3800.0,11394,2025-01-27
2025-02-03,3599.699951171875,3599.699951171875,3780.0,3423.050048828125,3624.85009765625,3776,2025-02-03
2025-02-10,3499.35009765625,3499.35009765625,3648.89990234375,3406.800048828125,3645.0,8172,2025-02-10
2025-02-17,3500.39990234375,3500.39990234375,3681.949951171875,3471.699951171875,3500.14990234375,4808,2025-02-17
2025-02-24,3252.300048828125,3252.300048828125,3553.75,3250.0,3434.0,2395,2025-02-24
2025-03-03,3310.949951171875,3310.949951171875,3340.5,3000.300048828125,3000.300048828125,3053,2025-03-03
2025-03-10,3252.0,3252.0,3359.949951171875,3201.050048828125,3211.0,1987,2025-03-10
2025-03-17,3694.800048828125,3694.800048828125,3725.0,3201.0,3201.0,3875,2025-03-17
2025-03-24,3634.85009765625,3634.85009765625,3912.0,3600.0,3694.85009765625,5570,2025-03-24
2025-03-31,3687.64990234375,3687.64990234375,3864.949951171875,3581.550048828125,3634.85009765625,3542,2025-03-31
2025-04-07,3709.89990234375,3709.89990234375,3820.0,3333.0,3421.0,5113,2025-04-07
2025-04-14,3742.5,3742.5,3900.0,3700.0,3700.10009765625,1947,2025-04-14
2025-04-21,4109.7998046875,4109.7998046875,4211.0,3700.0,3701.300048828125,17316,2025-04-21
2025-04-28,4168.2998046875,4168.2998046875,4400.0,3950.10009765625,4109.7998046875,23935,2025-04-28
2025-05-05,3908.0,3908.0,4167.10009765625,3880.10009765625,4115.7001953125,17714,2025-05-05
2025-05-12,4303.10009765625,4303.10009765625,4444.0,3900.0,3906.10009765625,11060,2025-05-12
2025-05-19,4307.7998046875,4307.7998046875,4403.89990234375,4210.89990234375,4367.60009765625,5054,2025-05-19
2025-05-26,4189.10009765625,4189.10009765625,4350.0,4140.0,4307.7998046875,3262,2025-05-26
2025-06-02,3944.39990234375,3944.39990234375,4201.2001953125,3900.0,4172.0,11484,2025-06-02
2025-06-09,3902.39990234375,3902.39990234375,4173.89990234375,3889.89990234375,3989.800048828125,28572,2025-06-09
2025-06-16,3903.60009765625,3903.60009765625,3969.89990234375,3863.39990234375,3863.39990234375,3707,2025-06-16
2025-06-23,3929.60009765625,3929.60009765625,3954.89990234375,3900.0,3903.60009765625,4399,2025-06-23
2025-06-30,3900.60009765625,3900.60009765625,4022.60009765625,3875.0,3929.60009765625,18957,2025-06-30
2025-07-07,3772.800048828125,3772.800048828125,3942.39990234375,3741.10009765625,3899.60009765625,7122,2025-07-07
2025-07-14,3745.800048828125,3745.800048828125,3812.89990234375,3682.89990234375,3810.5,4075,2025-07-14
