Date,Adj Close_TIMKEN.NS,Close_TIMKEN.NS,High_TIMKEN.NS,Low_TIMKEN.NS,Open_TIMKEN.NS,Volume_TIMKEN.NS,Date
2021-01-25,1194.5877685546875,1197.550048828125,1261.300048828125,1160.0,1225.050048828125,110033,2021-01-25
2021-02-01,1309.4527587890625,1312.699951171875,1344.75,1187.25,1203.449951171875,263048,2021-02-01
2021-02-08,1431.2008056640625,1434.75,1450.0,1300.300048828125,1322.25,368673,2021-02-08
2021-02-15,1308.9541015625,1312.199951171875,1382.0,1250.0,1340.0,293711,2021-02-15
2021-02-22,1270.449462890625,1273.5999755859375,1324.9000244140625,1262.949951171875,1318.800048828125,98296,2021-02-22
2021-03-01,1265.760986328125,1268.9000244140625,1338.949951171875,1258.300048828125,1300.0,118059,2021-03-01
2021-03-08,1291.34765625,1294.550048828125,1321.0,1262.199951171875,1290.0,94030,2021-03-08
2021-03-15,1247.356689453125,1250.449951171875,1306.949951171875,1206.0,1297.0,136317,2021-03-15
2021-03-22,1252.89306640625,1256.0,1309.449951171875,1208.5999755859375,1256.75,98923,2021-03-22
2021-03-29,1308.255615234375,1311.5,1324.449951171875,1250.050048828125,1256.0,101379,2021-03-29
2021-04-05,1382.0228271484375,1385.449951171875,1410.0,1276.699951171875,1337.0,468767,2021-04-05
2021-04-12,1324.06640625,1327.3499755859375,1410.0,1315.0,1400.0,212014,2021-04-12
2021-04-19,1322.121337890625,1325.4000244140625,1376.9000244140625,1292.0,1310.0,138535,2021-04-19
2021-04-26,1400.6766357421875,1404.1500244140625,1444.0,1311.0999755859375,1325.5,344957,2021-04-26
2021-05-03,1388.6065673828125,1392.050048828125,1415.050048828125,1355.0,1405.0,372520,2021-05-03
2021-05-10,1274.0904541015625,1277.25,1408.8499755859375,1272.199951171875,1400.0,97903,2021-05-10
2021-05-17,1253.092529296875,1256.199951171875,1340.0,1225.199951171875,1290.0,186295,2021-05-17
2021-05-24,1327.70751953125,1331.0,1336.5999755859375,1240.75,1262.5,219881,2021-05-24
2021-05-31,1316.236083984375,1319.5,1378.199951171875,1303.0,1339.0,88394,2021-05-31
2021-06-07,1365.86279296875,1369.25,1393.0,1320.0,1325.0,189622,2021-06-07
2021-06-14,1380.1275634765625,1383.550048828125,1398.0,1325.0,1387.0,278183,2021-06-14
2021-06-21,1504.8184814453125,1508.550048828125,1566.0,1330.050048828125,1340.0,1204588,2021-06-21
2021-06-28,1454.89208984375,1458.5,1554.949951171875,1450.0,1518.800048828125,519737,2021-06-28
2021-07-05,1539.7318115234375,1543.550048828125,1667.0,1461.300048828125,1472.699951171875,763709,2021-07-05
2021-07-12,1522.723876953125,1526.5,1567.699951171875,1485.199951171875,1563.6500244140625,232889,2021-07-12
2021-07-19,1546.514892578125,1550.3499755859375,1564.0,1481.0,1525.0,138778,2021-07-19
2021-07-26,1562.425537109375,1566.300048828125,1664.0,1541.199951171875,1560.0,402292,2021-07-26
2021-08-02,1483.666015625,1485.949951171875,1594.949951171875,1480.0,1558.0,129143,2021-08-02
2021-08-09,1549.3648681640625,1551.75,1602.0,1480.0,1516.0,733394,2021-08-09
2021-08-16,1529.1461181640625,1531.5,1585.0,1524.4000244140625,1560.0,201982,2021-08-16
2021-08-23,1663.3394775390625,1665.9000244140625,1693.3499755859375,1500.0,1539.199951171875,584931,2021-08-23
2021-08-30,1648.4622802734375,1651.0,1737.0,1635.0,1700.0,317609,2021-08-30
2021-09-06,1683.4586181640625,1686.050048828125,1724.949951171875,1636.550048828125,1659.949951171875,104595,2021-09-06
2021-09-13,1680.2135009765625,1682.800048828125,1764.949951171875,1663.0,1693.0,191786,2021-09-13
2021-09-20,1748.7080078125,1751.4000244140625,1859.9000244140625,1656.300048828125,1694.0,962592,2021-09-20
2021-09-27,1679.1650390625,1681.75,1793.0,1675.25,1761.0,287868,2021-09-27
2021-10-04,1705.6744384765625,1708.300048828125,1729.4000244140625,1664.050048828125,1690.199951171875,177448,2021-10-04
2021-10-11,1840.766357421875,1843.5999755859375,1917.0,1692.050048828125,1720.0,529145,2021-10-11
2021-10-18,1737.425537109375,1740.0999755859375,1855.949951171875,1621.0,1847.699951171875,506943,2021-10-18
2021-10-25,1795.1864013671875,1797.949951171875,1815.0,1625.0,1722.699951171875,218350,2021-10-25
2021-11-01,1805.4207763671875,1808.199951171875,1823.9000244140625,1761.0,1804.9000244140625,39004,2021-11-01
2021-11-08,1991.3843994140625,1994.449951171875,2020.0,1763.699951171875,1825.0,783386,2021-11-08
2021-11-15,1918.097412109375,1921.050048828125,2045.0,1900.0,1980.0,210954,2021-11-15
2021-11-22,1890.4898681640625,1893.4000244140625,1975.0,1875.050048828125,1892.5999755859375,148264,2021-11-22
2021-11-29,2014.099365234375,2017.199951171875,2156.699951171875,1807.1500244140625,1921.800048828125,621896,2021-11-29
2021-12-06,1959.5335693359375,1962.550048828125,2050.0,1904.0,2050.0,236044,2021-12-06
2021-12-13,1832.42919921875,1835.25,1998.0,1810.0,1998.0,283958,2021-12-13
2021-12-20,1896.5804443359375,1899.5,1954.0,1780.1500244140625,1835.25,263383,2021-12-20
2021-12-27,1985.09423828125,1988.1500244140625,2077.25,1892.5999755859375,1900.0,264445,2021-12-27
2022-01-03,2074.75634765625,2077.949951171875,2140.0,1986.550048828125,1990.0,310161,2022-01-03
2022-01-10,2070.462646484375,2073.64990234375,2120.0,2023.0,2090.0,458550,2022-01-10
2022-01-17,1985.3438720703125,1988.4000244140625,2095.35009765625,1972.0,2080.550048828125,138379,2022-01-17
2022-01-24,1957.0872802734375,1960.0999755859375,2040.0,1863.75,1988.4000244140625,146082,2022-01-24
2022-01-31,1979.552734375,1982.5999755859375,2089.0,1900.0,1956.0,294284,2022-01-31
2022-02-07,1960.1824951171875,1963.199951171875,2004.800048828125,1900.199951171875,1983.0,89791,2022-02-07
2022-02-14,1962.279296875,1965.300048828125,2019.949951171875,1850.699951171875,1950.0,207329,2022-02-14
2022-02-21,2058.181640625,2061.35009765625,2118.0,1920.0,1966.0,316568,2022-02-21
2022-02-28,1980.251708984375,1983.300048828125,2097.800048828125,1977.1500244140625,2065.0,162638,2022-02-28
2022-03-07,2003.6656494140625,2006.75,2040.0,1906.0,1950.0,148057,2022-03-07
2022-03-14,2195.370361328125,2198.75,2232.199951171875,1992.699951171875,2010.0,556445,2022-03-14
2022-03-21,2143.60009765625,2146.89990234375,2305.0,2137.550048828125,2251.0,369370,2022-03-21
2022-03-28,2126.92578125,2130.199951171875,2239.89990234375,2084.800048828125,2157.64990234375,207654,2022-03-28
2022-04-04,2144.099365234375,2147.39990234375,2179.800048828125,2059.64990234375,2169.0,327496,2022-04-04
2022-04-11,2138.70751953125,2142.0,2208.0,2111.0,2158.699951171875,55371,2022-04-11
2022-04-18,2111.79931640625,2115.050048828125,2175.60009765625,2072.35009765625,2125.0,111125,2022-04-18
2022-04-25,1981.1004638671875,1984.1500244140625,2109.949951171875,1973.0,2103.800048828125,125502,2022-04-25
2022-05-02,1874.4644775390625,1877.3499755859375,1995.0,1870.050048828125,1995.0,115137,2022-05-02
2022-05-09,1864.629638671875,1867.5,1925.0999755859375,1713.3499755859375,1875.0,467487,2022-05-09
2022-05-16,1928.38134765625,1931.3499755859375,1993.0,1784.75,1845.300048828125,436597,2022-05-16
2022-05-23,1961.131103515625,1964.1500244140625,2006.199951171875,1888.6500244140625,1935.0,384208,2022-05-23
2022-05-30,2514.429443359375,2518.300048828125,2730.0,2112.0,2150.0,2299606,2022-05-30
2022-06-06,2496.35693359375,2500.199951171875,2589.0,2381.0,2482.25,381175,2022-06-06
2022-06-13,2378.98779296875,2382.64990234375,2541.949951171875,2300.0,2455.0,398885,2022-06-13
2022-06-20,2321.276611328125,2324.85009765625,2424.39990234375,2245.050048828125,2399.89990234375,285397,2022-06-20
2022-06-27,2469.049560546875,2472.85009765625,2486.75,2332.25,2378.75,637453,2022-06-27
2022-07-04,2527.15966796875,2531.050048828125,2595.0,2415.050048828125,2500.0,505230,2022-07-04
2022-07-11,2609.48291015625,2613.5,2636.0,2520.0,2547.699951171875,302987,2022-07-11
2022-07-18,2787.458984375,2791.75,2879.199951171875,2622.5,2629.89990234375,762710,2022-07-18
2022-07-25,2966.932861328125,2971.5,3047.10009765625,2791.89990234375,2791.89990234375,451754,2022-07-25
2022-08-01,2927.843017578125,2932.35009765625,3035.0,2853.0,2980.0,355680,2022-08-01
2022-08-08,3088.14599609375,3092.89990234375,3186.0,2908.85009765625,2947.0,268439,2022-08-08
2022-08-15,2892.101806640625,2895.14990234375,3132.800048828125,2875.0,3092.89990234375,232616,2022-08-15
2022-08-22,2955.235595703125,2958.35009765625,3050.0,2808.0,2871.35009765625,239683,2022-08-22
2022-08-29,3228.347412109375,3231.75,3250.0,2853.25,2853.25,315061,2022-08-29
2022-09-05,3364.204345703125,3367.75,3493.0,3200.60009765625,3260.0,428956,2022-09-05
2022-09-12,2895.748291015625,2898.800048828125,3405.85009765625,2865.25,3371.0,308898,2022-09-12
2022-09-19,2837.209716796875,2840.199951171875,2968.0,2806.699951171875,2905.0,277244,2022-09-19
2022-09-26,3064.9697265625,3068.199951171875,3084.0,2754.050048828125,2805.10009765625,332702,2022-09-26
2022-10-03,3145.9345703125,3149.25,3195.300048828125,3007.35009765625,3088.949951171875,225178,2022-10-03
2022-10-10,3072.911376953125,3076.14990234375,3385.0,3063.25,3128.39990234375,254378,2022-10-10
2022-10-17,2995.8427734375,2999.0,3133.550048828125,2977.0,3065.60009765625,114796,2022-10-17
2022-10-24,2914.32861328125,2917.39990234375,3072.0,2885.75,3019.39990234375,96776,2022-10-24
2022-10-31,2757.39404296875,2760.300048828125,3020.0,2645.0,2919.5,568365,2022-10-31
2022-11-07,2885.608642578125,2888.64990234375,2955.0,2648.0,2651.0,708313,2022-11-07
2022-11-14,3475.736572265625,3479.39990234375,3668.0,2863.699951171875,2898.0,4253619,2022-11-14
2022-11-21,3573.234130859375,3577.0,3758.0,3485.0,3497.0,2600790,2022-11-21
2022-11-28,3501.010009765625,3504.699951171875,3689.0,3295.0,3579.0,1675138,2022-11-28
2022-12-05,3497.663818359375,3501.35009765625,3630.0,3480.5,3529.89990234375,503304,2022-12-05
2022-12-12,3313.157958984375,3316.64990234375,3557.5,3305.0,3502.199951171875,222562,2022-12-12
2022-12-19,3199.328125,3202.699951171875,3341.89990234375,3179.89990234375,3316.64990234375,341121,2022-12-19
2022-12-26,3100.582275390625,3103.85009765625,3191.949951171875,3034.10009765625,3120.5,408010,2022-12-26
2023-01-02,3054.680419921875,3057.89990234375,3300.0,3050.0,3085.0,393881,2023-01-02
2023-01-09,3103.62890625,3106.89990234375,3206.89990234375,2960.0,3100.0,382774,2023-01-09
2023-01-16,3076.407470703125,3079.64990234375,3182.75,3064.5,3102.0,154779,2023-01-16
2023-01-23,3070.56396484375,3073.800048828125,3145.0,3001.0,3095.050048828125,83345,2023-01-23
2023-01-30,3084.59912109375,3087.85009765625,3279.550048828125,2966.050048828125,3074.800048828125,402968,2023-01-30
2023-02-06,3015.221923828125,3018.39990234375,3120.0,2802.300048828125,3067.0,323277,2023-02-06
2023-02-13,3152.577392578125,3155.89990234375,3260.0,2960.0,3020.0,326509,2023-02-13
2023-02-20,2961.37890625,2964.5,3198.0,2954.949951171875,3143.050048828125,173609,2023-02-20
2023-02-27,2866.17919921875,2869.199951171875,3033.0,2841.0,2950.0,511940,2023-02-27
2023-03-06,2816.93115234375,2819.89990234375,2901.60009765625,2805.0,2869.0,331435,2023-03-06
2023-03-13,2756.644775390625,2759.550048828125,2886.39990234375,2670.0,2820.949951171875,246867,2023-03-13
2023-03-20,2795.853271484375,2798.800048828125,2880.0,2710.0,2806.39990234375,218722,2023-03-20
2023-03-27,2752.548828125,2755.449951171875,2821.14990234375,2660.0,2798.800048828125,599830,2023-03-27
2023-04-03,2911.98095703125,2915.050048828125,2934.85009765625,2703.75,2755.0,254581,2023-04-03
2023-04-10,2968.970947265625,2972.10009765625,3008.949951171875,2895.64990234375,2913.0,171960,2023-04-10
2023-04-17,2975.614013671875,2978.75,3048.0,2863.550048828125,2972.10009765625,371785,2023-04-17
2023-04-24,2980.208984375,2983.35009765625,3024.449951171875,2912.550048828125,2993.60009765625,194573,2023-04-24
2023-05-01,3028.3583984375,3031.550048828125,3199.0,2885.949951171875,2983.35009765625,498797,2023-05-01
2023-05-08,3154.72509765625,3158.050048828125,3174.0,3003.949951171875,3035.0,181141,2023-05-08
2023-05-15,3187.19091796875,3190.550048828125,3398.0,3115.64990234375,3158.050048828125,439715,2023-05-15
2023-05-22,3133.697265625,3137.0,3290.0,3081.0,3190.550048828125,130123,2023-05-22
2023-05-29,3347.671875,3351.199951171875,3375.0,3120.0,3176.199951171875,376966,2023-05-29
2023-06-05,3393.32373046875,3396.89990234375,3447.89990234375,3300.0,3351.199951171875,158383,2023-06-05
2023-06-12,3493.268310546875,3496.949951171875,3516.0,3382.050048828125,3406.0,165386,2023-06-12
2023-06-19,3298.173828125,3301.64990234375,3564.75,3134.14990234375,3510.550048828125,5565846,2023-06-19
2023-06-26,3419.945556640625,3423.550048828125,3464.550048828125,3260.050048828125,3302.050048828125,450065,2023-06-26
2023-07-03,3314.706298828125,3318.199951171875,3441.60009765625,3255.0,3441.60009765625,308281,2023-07-03
2023-07-10,3432.082763671875,3435.699951171875,3487.39990234375,3308.050048828125,3328.449951171875,318773,2023-07-10
2023-07-17,3235.43994140625,3238.85009765625,3469.85009765625,3230.0,3469.85009765625,320237,2023-07-17
2023-07-24,3377.4404296875,3381.0,3424.699951171875,3200.14990234375,3250.0,708657,2023-07-24
2023-07-31,3388.17919921875,3391.75,3569.85009765625,3350.300048828125,3380.050048828125,325964,2023-07-31
2023-08-07,3399.593994140625,3401.699951171875,3448.949951171875,3339.75,3426.0,186084,2023-08-07
2023-08-14,3202.9658203125,3204.949951171875,3333.300048828125,3128.39990234375,3220.25,451299,2023-08-14
2023-08-21,3205.664306640625,3207.64990234375,3330.0,3140.0,3239.0,182504,2023-08-21
2023-08-28,3195.870361328125,3197.85009765625,3315.0,3170.25,3218.89990234375,259278,2023-08-28
2023-09-04,3197.619384765625,3199.60009765625,3236.800048828125,3141.0,3220.0,470394,2023-09-04
2023-09-11,3169.386962890625,3171.35009765625,3265.0,3142.699951171875,3219.949951171875,348645,2023-09-11
2023-09-18,3089.386474609375,3091.300048828125,3191.0,3077.550048828125,3185.0,307593,2023-09-18
2023-09-25,3093.583740234375,3095.5,3149.800048828125,3031.0,3106.75,334243,2023-09-25
2023-10-02,3058.755126953125,3060.64990234375,3114.89990234375,3042.050048828125,3095.5,528300,2023-10-02
2023-10-09,3052.109375,3054.0,3087.699951171875,2981.0,3059.949951171875,347649,2023-10-09
2023-10-16,3041.56591796875,3043.449951171875,3080.0,3007.550048828125,3070.0,257110,2023-10-16
2023-10-23,2945.4755859375,2947.300048828125,3055.0,2900.0,3055.0,175146,2023-10-23
2023-10-30,2936.231201171875,2938.050048828125,2984.300048828125,2840.050048828125,2947.300048828125,400923,2023-10-30
2023-11-06,2949.173095703125,2951.0,3010.0,2900.449951171875,2952.699951171875,266370,2023-11-06
2023-11-13,2957.9677734375,2959.800048828125,2982.85009765625,2921.25,2969.10009765625,118375,2023-11-13
2023-11-20,2930.284912109375,2932.10009765625,3004.449951171875,2905.0,2959.800048828125,304394,2023-11-20
2023-11-27,2951.121826171875,2952.949951171875,3008.85009765625,2863.800048828125,2932.10009765625,876799,2023-11-27
2023-12-04,3199.51806640625,3201.5,3215.0,2941.699951171875,2985.0,473724,2023-12-04
2023-12-11,3162.591064453125,3164.550048828125,3239.60009765625,3151.10009765625,3218.39990234375,159139,2023-12-11
2023-12-18,3196.469970703125,3198.449951171875,3298.0,3126.949951171875,3166.0,227334,2023-12-18
2023-12-25,3249.936767578125,3251.949951171875,3269.89990234375,3180.699951171875,3198.449951171875,280179,2023-12-25
2024-01-01,3243.291015625,3245.300048828125,3251.0,3132.050048828125,3249.0,117791,2024-01-01
2024-01-08,3355.071533203125,3357.14990234375,3390.0,3157.5,3245.300048828125,385628,2024-01-08
2024-01-15,3409.68798828125,3411.800048828125,3453.300048828125,3266.5,3377.89990234375,206076,2024-01-15
2024-01-22,3297.857177734375,3299.89990234375,3439.949951171875,3250.0,3411.800048828125,128190,2024-01-22
2024-01-29,3313.84716796875,3315.89990234375,3410.0,3271.0,3300.0,302191,2024-01-29
2024-02-05,2895.906005859375,2897.699951171875,3355.0,2875.0,3313.0,437079,2024-02-05
2024-02-12,2829.047607421875,2830.800048828125,2969.0,2791.0,2910.0,490419,2024-02-12
2024-02-19,2821.951904296875,2823.699951171875,2876.949951171875,2781.75,2839.199951171875,360021,2024-02-19
2024-02-26,2707.0732421875,2708.75,2838.60009765625,2667.60009765625,2837.800048828125,568277,2024-02-26
2024-03-04,2596.241943359375,2597.85009765625,2765.300048828125,2570.199951171875,2759.14990234375,234703,2024-03-04
2024-03-11,2681.239013671875,2682.89990234375,2740.0,2524.5,2632.199951171875,693272,2024-03-11
2024-03-18,2892.30859375,2894.10009765625,2910.449951171875,2691.0,2702.0,752249,2024-03-18
2024-03-25,2857.729736328125,2859.5,2897.0,2787.949951171875,2894.10009765625,145735,2024-03-25
2024-04-01,2959.116943359375,2960.949951171875,2992.050048828125,2833.5,2874.0,502423,2024-04-01
2024-04-08,2938.280029296875,2940.10009765625,2993.64990234375,2841.800048828125,2976.5,133948,2024-04-08
2024-04-15,3041.416015625,3043.300048828125,3245.0,2851.0,2890.0,862759,2024-04-15
2024-04-22,3199.368408203125,3201.35009765625,3224.89990234375,3020.10009765625,3050.0,349311,2024-04-22
2024-04-29,3387.80126953125,3389.89990234375,3410.0,3150.0,3201.5,380045,2024-04-29
2024-05-06,3398.544677734375,3400.64990234375,3578.0,3266.25,3405.0,1010913,2024-05-06
2024-05-13,4154.67626953125,4157.25,4288.7998046875,3393.85009765625,3420.0,1788733,2024-05-13
2024-05-20,4137.68701171875,4140.25,4348.39990234375,3821.60009765625,4215.39990234375,1244032,2024-05-20
2024-05-27,3951.052490234375,3953.5,4258.7001953125,3911.10009765625,4110.0498046875,2119110,2024-05-27
2024-06-03,4140.48486328125,4143.0498046875,4215.0,3731.300048828125,4079.89990234375,654352,2024-06-03
2024-06-10,4576.51513671875,4579.35009765625,4675.0,4050.10009765625,4159.0,1380578,2024-06-10
2024-06-17,4429.25634765625,4432.0,4817.89990234375,4401.5,4579.35009765625,678467,2024-06-17
2024-06-24,4274.90185546875,4277.5498046875,4681.5,4253.4501953125,4410.0,495488,2024-06-24
2024-07-01,4332.66650390625,4335.35009765625,4461.25,4258.0,4299.0,415238,2024-07-01
2024-07-08,4052.3896484375,4054.89990234375,4534.9501953125,4035.0,4334.9501953125,575925,2024-07-08
2024-07-15,3902.58251953125,3905.0,4090.5,3843.0,4045.0,572983,2024-07-15
2024-07-22,4003.77001953125,4006.25,4170.0,3753.449951171875,3890.0,571921,2024-07-22
2024-07-29,4272.25,4272.25,4438.0,4059.25,4059.25,922279,2024-07-29
2024-08-05,3973.5,3973.5,4294.0,3920.0,4199.64990234375,550525,2024-08-05
2024-08-12,3662.800048828125,3662.800048828125,3945.0,3650.0,3945.0,508953,2024-08-12
2024-08-19,3775.60009765625,3775.60009765625,3796.550048828125,3551.699951171875,3666.050048828125,700146,2024-08-19
2024-08-26,3846.35009765625,3846.35009765625,3897.0,3654.14990234375,3812.60009765625,703845,2024-08-26
2024-09-02,3704.60009765625,3704.60009765625,3935.39990234375,3684.550048828125,3847.699951171875,326984,2024-09-02
2024-09-09,3760.60009765625,3760.60009765625,3849.0,3650.10009765625,3710.0,316237,2024-09-09
2024-09-16,3870.25,3870.25,3899.949951171875,3700.0,3779.449951171875,254269,2024-09-16
2024-09-23,3812.35009765625,3812.35009765625,3958.949951171875,3750.0,3875.10009765625,374522,2024-09-23
2024-09-30,3648.199951171875,3648.199951171875,3850.0,3610.35009765625,3812.35009765625,179343,2024-09-30
2024-10-07,3733.300048828125,3733.300048828125,3798.699951171875,3575.0,3625.0,139299,2024-10-07
2024-10-14,3645.64990234375,3645.64990234375,3873.39990234375,3585.449951171875,3733.300048828125,266577,2024-10-14
2024-10-21,3371.199951171875,3371.199951171875,3695.0,3291.050048828125,3664.800048828125,214264,2024-10-21
2024-10-28,3422.25,3422.25,3444.0,3258.5,3340.60009765625,170014,2024-10-28
2024-11-04,3400.75,3400.75,3543.25,3292.050048828125,3411.050048828125,802014,2024-11-04
2024-11-11,3237.550048828125,3237.550048828125,3439.300048828125,3189.949951171875,3401.25,338811,2024-11-11
2024-11-18,3298.64990234375,3298.64990234375,3341.5,3171.5,3203.800048828125,286329,2024-11-18
2024-11-25,3378.39990234375,3378.39990234375,3425.0,3281.550048828125,3328.0,215638,2024-11-25
2024-12-02,3397.85009765625,3397.85009765625,3492.39990234375,3331.449951171875,3348.5,262338,2024-12-02
2024-12-09,3199.199951171875,3199.199951171875,3413.0,3194.0,3377.85009765625,139686,2024-12-09
2024-12-16,3249.75,3249.75,3304.050048828125,3100.0,3200.0,353572,2024-12-16
2024-12-23,3114.949951171875,3114.949951171875,3273.5,3105.0,3249.75,128735,2024-12-23
2024-12-30,3001.050048828125,3001.050048828125,3167.949951171875,2989.050048828125,3115.0,402589,2024-12-30
2025-01-06,2889.300048828125,2889.300048828125,3031.050048828125,2847.39990234375,3008.550048828125,593826,2025-01-06
2025-01-13,2866.449951171875,2866.449951171875,2917.199951171875,2741.10009765625,2889.0,309910,2025-01-13
2025-01-20,2861.25,2861.25,2935.0,2776.0,2860.0,563104,2025-01-20
2025-01-27,2884.199951171875,2884.199951171875,2945.0,2641.0,2855.050048828125,357462,2025-01-27
2025-02-03,2661.64990234375,2661.64990234375,2862.64990234375,2625.75,2840.949951171875,1056835,2025-02-03
2025-02-10,2622.60009765625,2622.60009765625,2848.699951171875,2590.0,2661.64990234375,1440397,2025-02-10
2025-02-17,2570.64990234375,2570.64990234375,2646.75,2490.0,2630.300048828125,463679,2025-02-17
2025-02-24,2474.199951171875,2474.199951171875,2589.550048828125,2435.0,2569.25,431146,2025-02-24
2025-03-03,2577.550048828125,2577.550048828125,2647.64990234375,2398.300048828125,2505.449951171875,1019051,2025-03-03
2025-03-10,2577.35009765625,2577.35009765625,2625.800048828125,2523.60009765625,2579.050048828125,257261,2025-03-10
2025-03-17,2706.60009765625,2706.60009765625,2724.39990234375,2570.0,2600.0,260074,2025-03-17
2025-03-24,2750.64990234375,2750.64990234375,2972.0,2689.35009765625,2720.0,1675470,2025-03-24
2025-03-31,2480.550048828125,2480.550048828125,2760.25,2457.050048828125,2750.64990234375,379572,2025-03-31
2025-04-07,2474.60009765625,2474.60009765625,2492.800048828125,2202.0,2220.0,557719,2025-04-07
2025-04-14,2580.199951171875,2580.199951171875,2588.89990234375,2460.0,2475.89990234375,152218,2025-04-14
2025-04-21,2529.89990234375,2529.89990234375,2687.0,2502.300048828125,2580.199951171875,278714,2025-04-21
2025-04-28,2671.0,2671.0,2717.39990234375,2431.0,2529.89990234375,1408302,2025-04-28
2025-05-05,2791.300048828125,2791.300048828125,2865.0,2543.5,2640.10009765625,2381587,2025-05-05
2025-05-12,3096.0,3096.0,3174.699951171875,2804.10009765625,2904.0,665055,2025-05-12
2025-05-19,2948.39990234375,2948.39990234375,3225.0,2931.699951171875,3120.0,540482,2025-05-19
2025-05-26,3124.60009765625,3124.60009765625,3194.39990234375,2962.10009765625,3105.0,1582142,2025-05-26
2025-06-02,3309.60009765625,3309.60009765625,3333.0,3101.699951171875,3120.0,877770,2025-06-02
2025-06-09,3314.0,3314.0,3467.300048828125,3160.10009765625,3320.0,698989,2025-06-09
2025-06-16,3279.199951171875,3279.199951171875,3352.699951171875,3170.699951171875,3324.800048828125,349669,2025-06-16
2025-06-23,3353.199951171875,3353.199951171875,3509.10009765625,3225.0,3280.0,974606,2025-06-23
2025-06-30,3309.199951171875,3309.199951171875,3531.800048828125,3290.0,3395.0,511042,2025-06-30
2025-07-07,3356.89990234375,3356.89990234375,3396.0,3278.0,3308.199951171875,338465,2025-07-07
2025-07-14,3377.0,3377.0,3420.0,3351.10009765625,3380.199951171875,374418,2025-07-14
