Date,Adj Close_MINDACORP.NS,Close_MINDACORP.NS,High_MINDACORP.NS,Low_MINDACORP.NS,Open_MINDACORP.NS,Volume_MINDACORP.NS,Date
2020-07-13,68.58149719238281,69.9000015258789,73.19999694824219,63.54999923706055,71.69999694824219,8249973,2020-07-13
2020-07-20,68.77771759033203,70.0999984741211,72.0999984741211,69.05000305175781,70.44999694824219,6506573,2020-07-20
2020-07-27,65.53997039794922,66.80000305175781,71.05000305175781,66.30000305175781,70.69999694824219,2010371,2020-07-27
2020-08-03,69.5135726928711,70.8499984741211,72.9000015258789,66.5999984741211,67.30000305175781,2711341,2020-08-03
2020-08-10,70.88716888427734,72.25,76.4000015258789,71.0,71.4000015258789,3589479,2020-08-10
2020-08-17,77.60794830322266,79.0999984741211,81.80000305175781,71.5,73.5,13481096,2020-08-17
2020-08-24,78.00039672851562,79.5,83.80000305175781,77.69999694824219,79.75,8472007,2020-08-24
2020-08-31,72.89849090576172,74.30000305175781,80.19999694824219,72.05000305175781,80.0,2843368,2020-08-31
2020-09-07,69.26828002929688,70.5999984741211,74.8499984741211,68.19999694824219,74.69999694824219,1139378,2020-09-07
2020-09-14,71.08338928222656,72.44999694824219,78.44999694824219,71.5,72.0,3293568,2020-09-14
2020-09-21,69.26828002929688,70.5999984741211,73.75,66.4000015258789,72.44999694824219,1603516,2020-09-21
2020-09-28,70.64186096191406,72.0,74.4000015258789,69.69999694824219,71.05000305175781,1444147,2020-09-28
2020-10-05,68.9249038696289,70.25,74.0,70.05000305175781,72.25,876660,2020-10-05
2020-10-12,65.49090576171875,66.75,73.5,65.0999984741211,71.0,2105579,2020-10-12
2020-10-19,69.66073608398438,71.0,72.0,67.0,67.9000015258789,1292872,2020-10-19
2020-10-26,66.37393188476562,67.6500015258789,72.0,66.8499984741211,71.44999694824219,1088767,2020-10-26
2020-11-02,67.30599975585938,68.5999984741211,78.0,65.19999694824219,69.8499984741211,3040388,2020-11-02
2020-11-09,69.9060287475586,71.25,72.25,66.8499984741211,69.1500015258789,3352918,2020-11-09
2020-11-16,72.21168518066406,73.5999984741211,74.5999984741211,69.05000305175781,70.05000305175781,8383653,2020-11-16
2020-11-23,79.91361999511719,81.44999694824219,82.19999694824219,74.4000015258789,74.9000015258789,10662676,2020-11-23
2020-11-30,82.85702514648438,84.44999694824219,85.80000305175781,81.30000305175781,81.44999694824219,5878590,2020-11-30
2020-12-07,86.34007263183594,88.0,91.44999694824219,82.0,84.80000305175781,8577870,2020-12-07
2020-12-14,90.4608383178711,92.19999694824219,96.0,88.0999984741211,88.5,8340017,2020-12-14
2020-12-21,86.73252868652344,88.4000015258789,92.5999984741211,77.25,92.5999984741211,4304405,2020-12-21
2020-12-28,88.9891357421875,90.69999694824219,95.44999694824219,89.0,91.5,3625379,2020-12-28
2021-01-04,91.0495376586914,92.80000305175781,98.5,90.05000305175781,91.5999984741211,5945469,2021-01-04
2021-01-11,86.48724365234375,88.1500015258789,93.4000015258789,87.30000305175781,93.25,3700086,2021-01-11
2021-01-18,90.60801696777344,92.3499984741211,94.0999984741211,84.44999694824219,88.5999984741211,4386403,2021-01-18
2021-01-25,87.51744079589844,89.19999694824219,92.19999694824219,85.6500015258789,91.94999694824219,2967007,2021-01-25
2021-02-01,94.43446350097656,96.25,101.0,87.5,89.44999694824219,7536691,2021-02-01
2021-02-08,95.85709381103516,97.69999694824219,99.19999694824219,92.6500015258789,96.75,4106255,2021-02-08
2021-02-15,97.23068237304688,99.0999984741211,102.25,93.80000305175781,98.44999694824219,4975282,2021-02-15
2021-02-22,101.51602172851562,103.1500015258789,106.80000305175781,95.0999984741211,99.75,7828440,2021-02-22
2021-03-01,96.20156860351562,97.75,110.5,96.19999694824219,104.5,6662853,2021-03-01
2021-03-08,98.71116638183594,100.30000305175781,105.1500015258789,97.80000305175781,99.69999694824219,2282080,2021-03-08
2021-03-15,92.6585922241211,94.1500015258789,100.8499984741211,89.69999694824219,100.0,3433004,2021-03-15
2021-03-22,93.69195556640625,95.19999694824219,99.5,91.55000305175781,94.9000015258789,2837084,2021-03-22
2021-03-29,99.74453735351562,101.3499984741211,102.44999694824219,91.5999984741211,95.19999694824219,1872157,2021-03-29
2021-04-05,100.58106231689453,102.19999694824219,105.05000305175781,97.4000015258789,101.30000305175781,3115453,2021-04-05
2021-04-12,94.82374572753906,96.3499984741211,100.9000015258789,92.19999694824219,100.0,1518790,2021-04-12
2021-04-19,94.62689971923828,96.1500015258789,97.80000305175781,91.3499984741211,93.0999984741211,1109785,2021-04-19
2021-04-26,99.64612579345703,101.25,104.69999694824219,95.0999984741211,97.05000305175781,2629279,2021-04-26
2021-05-03,107.17493438720703,108.9000015258789,113.69999694824219,99.19999694824219,100.9000015258789,5846758,2021-05-03
2021-05-10,102.64781951904297,104.30000305175781,111.69999694824219,103.0999984741211,109.94999694824219,2538175,2021-05-10
2021-05-17,108.65117645263672,110.4000015258789,118.0,104.3499984741211,106.0,6917334,2021-05-17
2021-05-24,111.80048370361328,113.5999984741211,116.0,110.0,110.4000015258789,3054821,2021-05-24
2021-05-31,130.8931427001953,133.0,139.0,113.55000305175781,114.5,18394100,2021-05-31
2021-06-07,134.23928833007812,136.39999389648438,141.9499969482422,132.0,133.85000610351562,6580179,2021-06-07
2021-06-14,126.26763153076172,128.3000030517578,140.5500030517578,126.0,137.5500030517578,4643194,2021-06-14
2021-06-21,127.79307556152344,129.85000610351562,136.35000610351562,125.0999984741211,125.25,2937099,2021-06-21
2021-06-28,123.80721282958984,125.80000305175781,132.0,125.25,132.0,1238155,2021-06-28
2021-07-05,125.1823501586914,126.8499984741211,131.6999969482422,125.05000305175781,131.6999969482422,1740951,2021-07-05
2021-07-12,141.21871948242188,143.10000610351562,148.10000610351562,125.80000305175781,127.75,11519813,2021-07-12
2021-07-19,131.4982147216797,133.25,143.8000030517578,130.0,141.0,1731897,2021-07-19
2021-07-26,136.9752960205078,138.8000030517578,144.6999969482422,130.0,132.8000030517578,4549684,2021-07-26
2021-08-02,131.4982147216797,133.25,141.75,130.64999389648438,140.0,2879349,2021-08-02
2021-08-09,130.4126739501953,132.14999389648438,138.39999389648438,125.05000305175781,134.1999969482422,2586178,2021-08-09
2021-08-16,124.4915771484375,126.1500015258789,133.89999389648438,125.0999984741211,132.75,1394516,2021-08-16
2021-08-23,117.48490905761719,119.05000305175781,127.5,114.3499984741211,127.0999984741211,2243474,2021-08-23
2021-08-30,128.43898010253906,130.14999389648438,134.35000610351562,118.5999984741211,120.0999984741211,5314395,2021-08-30
2021-09-06,122.46852111816406,124.0999984741211,131.0,122.5,130.9499969482422,817395,2021-09-06
2021-09-13,134.26141357421875,136.0500030517578,138.0,124.5999984741211,124.94999694824219,5068552,2021-09-13
2021-09-20,125.82381439208984,127.5,136.0,125.25,134.5,2451168,2021-09-20
2021-09-27,131.20217895507812,132.9499969482422,134.0500030517578,118.69999694824219,128.25,4716812,2021-09-27
2021-10-04,130.90611267089844,132.64999389648438,137.6999969482422,128.25,133.8000030517578,2877092,2021-10-04
2021-10-11,131.4982147216797,133.25,141.85000610351562,132.0,133.8000030517578,3821005,2021-10-11
2021-10-18,128.3402862548828,130.0500030517578,135.89999389648438,125.1500015258789,134.1999969482422,1873760,2021-10-18
2021-10-25,153.65309143066406,155.6999969482422,157.89999389648438,127.44999694824219,133.5,12456387,2021-10-25
2021-11-01,173.0447540283203,175.35000610351562,178.25,159.0500030517578,160.0,18053276,2021-11-01
2021-11-08,164.85385131835938,167.0500030517578,179.5,165.0,176.39999389648438,2371852,2021-11-08
2021-11-15,161.59727478027344,163.75,179.85000610351562,161.10000610351562,167.0500030517578,3269678,2021-11-15
2021-11-22,167.17295837402344,169.39999389648438,174.0,154.1999969482422,165.8000030517578,3706477,2021-11-22
2021-11-29,160.7584228515625,162.89999389648438,175.0,157.0500030517578,165.0,3965859,2021-11-29
2021-12-06,172.45263671875,174.75,176.0,161.10000610351562,164.8000030517578,4003528,2021-12-06
2021-12-13,161.94265747070312,164.10000610351562,179.5,161.39999389648438,178.0,3288332,2021-12-13
2021-12-20,165.1992645263672,167.39999389648438,178.39999389648438,150.64999389648438,160.0,7645494,2021-12-20
2021-12-27,166.38348388671875,168.60000610351562,178.35000610351562,163.8000030517578,168.1999969482422,4724940,2021-12-27
2022-01-03,195.98910522460938,198.60000610351562,209.39999389648438,170.5500030517578,172.0,30630871,2022-01-03
2022-01-10,190.06797790527344,192.60000610351562,205.89999389648438,189.0,199.60000610351562,6427679,2022-01-10
2022-01-17,198.3081817626953,200.9499969482422,214.0,193.10000610351562,194.0,12799190,2022-01-17
2022-01-24,198.35752868652344,201.0,210.89999389648438,180.10000610351562,199.89999389648438,7078887,2022-01-24
2022-01-31,201.76219177246094,204.4499969482422,208.5,196.0500030517578,204.0,4628107,2022-01-31
2022-02-07,193.966064453125,196.5500030517578,203.89999389648438,185.0,203.89999389648438,3432705,2022-02-07
2022-02-14,192.3377227783203,194.89999389648438,200.6999969482422,176.1999969482422,190.0,3923351,2022-02-14
2022-02-21,195.57249450683594,197.85000610351562,201.1999969482422,175.5,194.89999389648438,4731221,2022-02-21
2022-02-28,182.4750213623047,184.60000610351562,199.0,182.4499969482422,195.0,2379728,2022-02-28
2022-03-07,182.3761749267578,184.5,194.5500030517578,173.5,184.60000610351562,2640425,2022-03-07
2022-03-14,196.8574981689453,199.14999389648438,206.0,181.60000610351562,185.0,5522913,2022-03-14
2022-03-21,205.45736694335938,207.85000610351562,213.35000610351562,195.3000030517578,200.0,9925437,2022-03-21
2022-03-28,203.08499145507812,205.4499969482422,216.64999389648438,196.4499969482422,209.0,8311815,2022-03-28
2022-04-04,224.78231811523438,227.39999389648438,229.6999969482422,203.5,206.85000610351562,12583510,2022-04-04
2022-04-11,222.31109619140625,224.89999389648438,237.4499969482422,223.0,230.0500030517578,6859266,2022-04-11
2022-04-18,268.078125,271.20001220703125,287.0,218.1999969482422,224.0,18280880,2022-04-18
2022-04-25,245.04632568359375,247.89999389648438,274.3999938964844,245.0500030517578,270.0,6047557,2022-04-25
2022-05-02,234.7166290283203,237.4499969482422,258.45001220703125,231.89999389648438,242.0,3947296,2022-05-02
2022-05-09,195.52305603027344,197.8000030517578,236.0500030517578,186.1999969482422,234.89999389648438,7162726,2022-05-09
2022-05-16,201.50340270996094,203.85000610351562,221.5500030517578,179.64999389648438,191.5500030517578,9607870,2022-05-16
2022-05-23,195.17706298828125,197.4499969482422,209.89999389648438,192.60000610351562,206.0,3426619,2022-05-23
2022-05-30,209.31248474121094,211.75,218.0,195.10000610351562,200.1999969482422,6641277,2022-05-30
2022-06-06,193.05184936523438,195.3000030517578,211.35000610351562,193.0,210.8000030517578,3395887,2022-06-06
2022-06-13,176.7912139892578,178.85000610351562,195.75,175.75,190.0,2145025,2022-06-13
2022-06-20,182.4750213623047,184.60000610351562,189.39999389648438,163.5,179.0,5137302,2022-06-20
2022-06-27,199.77357482910156,202.10000610351562,204.1999969482422,183.0500030517578,185.5,4517451,2022-06-27
2022-07-04,209.60902404785156,212.0500030517578,215.0,201.25,203.5500030517578,3626777,2022-07-04
2022-07-11,229.2305145263672,231.89999389648438,233.9499969482422,209.85000610351562,210.9499969482422,3479832,2022-07-11
2022-07-18,222.7064971923828,225.3000030517578,238.1999969482422,221.89999389648438,234.1999969482422,2087363,2022-07-18
2022-07-25,220.3809051513672,222.25,230.5500030517578,213.75,223.0,1719542,2022-07-25
2022-08-01,240.5102081298828,242.5500030517578,247.6999969482422,222.35000610351562,223.85000610351562,5312685,2022-08-01
2022-08-08,226.4792022705078,228.39999389648438,253.6999969482422,227.5500030517578,244.89999389648438,4299300,2022-08-08
2022-08-15,222.36410522460938,224.25,232.4499969482422,217.5,228.39999389648438,2861096,2022-08-15
2022-08-22,221.0254364013672,222.89999389648438,228.5,214.0,223.1999969482422,2340898,2022-08-22
2022-08-29,221.81871032714844,223.6999969482422,234.6999969482422,215.14999389648438,216.1999969482422,1979654,2022-08-29
2022-09-05,226.42962646484375,228.35000610351562,236.75,223.0500030517578,224.9499969482422,2268404,2022-09-05
2022-09-12,224.44642639160156,226.35000610351562,236.39999389648438,223.25,228.0,2334695,2022-09-12
2022-09-19,212.9935760498047,214.8000030517578,229.0,212.89999389648438,226.5,1920283,2022-09-19
2022-09-26,205.50706481933594,207.25,215.0,199.85000610351562,215.0,1479382,2022-09-26
2022-10-03,208.8289031982422,210.60000610351562,216.0,201.0,207.1999969482422,1233333,2022-10-03
2022-10-10,202.92892456054688,204.64999389648438,212.5,203.25,210.0,1146314,2022-10-10
2022-10-17,187.9559326171875,189.5500030517578,205.6999969482422,188.0,205.1999969482422,1873827,2022-10-17
2022-10-24,187.8567657470703,189.4499969482422,195.25,189.0,191.85000610351562,715830,2022-10-24
2022-10-31,198.6155242919922,200.3000030517578,202.25,189.3000030517578,191.5,3113611,2022-10-31
2022-11-07,200.8961639404297,202.60000610351562,212.6999969482422,201.0500030517578,204.0,4070835,2022-11-07
2022-11-14,207.44065856933594,209.1999969482422,217.0,196.0,203.0,2381129,2022-11-14
2022-11-21,200.79702758789062,202.5,210.8000030517578,200.75,210.0,1354862,2022-11-21
2022-11-28,218.69522094726562,220.5500030517578,222.25,199.60000610351562,202.9499969482422,2447977,2022-11-28
2022-12-05,211.15911865234375,212.9499969482422,229.0,209.14999389648438,224.8000030517578,2082455,2022-12-05
2022-12-12,216.11708068847656,217.9499969482422,224.0,209.85000610351562,212.0,1396926,2022-12-12
2022-12-19,202.33396911621094,204.0500030517578,222.85000610351562,203.0,217.5,2910249,2022-12-19
2022-12-26,202.82977294921875,204.5500030517578,211.0,199.64999389648438,204.0,827346,2022-12-26
2023-01-02,211.95237731933594,213.75,223.8000030517578,203.89999389648438,204.5500030517578,3029254,2023-01-02
2023-01-09,216.31539916992188,218.14999389648438,226.0,213.5500030517578,214.89999389648438,1675980,2023-01-09
2023-01-16,225.9833984375,227.89999389648438,246.4499969482422,220.0,220.0,10011211,2023-01-16
2023-01-23,193.45924377441406,195.10000610351562,230.10000610351562,193.0,228.9499969482422,3591227,2023-01-23
2023-01-30,206.79612731933594,208.5500030517578,217.8000030517578,197.75,199.0,2938118,2023-01-30
2023-02-06,202.6810302734375,204.39999389648438,214.0,200.4499969482422,209.60000610351562,1280329,2023-02-06
2023-02-13,202.13565063476562,203.85000610351562,226.60000610351562,199.0,206.0,5603472,2023-02-13
2023-02-20,195.51089477539062,196.8000030517578,211.10000610351562,191.25,204.89999389648438,7272118,2023-02-20
2023-02-27,202.21669006347656,203.5500030517578,206.85000610351562,190.64999389648438,196.75,3673803,2023-02-27
2023-03-06,204.8493194580078,206.1999969482422,209.89999389648438,202.0,204.0,2424875,2023-03-06
2023-03-13,195.56056213378906,196.85000610351562,205.8000030517578,194.5,205.8000030517578,2318940,2023-03-13
2023-03-20,209.31983947753906,210.6999969482422,213.0,194.64999389648438,197.0,3475719,2023-03-20
2023-03-27,213.74069213867188,215.14999389648438,217.0,185.0,210.5,5242947,2023-03-27
2023-04-03,246.1271514892578,247.75,250.85000610351562,216.10000610351562,216.10000610351562,7659544,2023-04-03
2023-04-10,266.19482421875,267.95001220703125,269.25,245.0,250.10000610351562,7679383,2023-04-10
2023-04-17,264.3072814941406,266.04998779296875,270.79998779296875,257.6499938964844,266.8999938964844,4400653,2023-04-17
2023-04-24,281.0469055175781,282.8999938964844,287.8999938964844,263.6000061035156,266.0,6917912,2023-04-24
2023-05-01,267.8836975097656,269.6499938964844,288.6000061035156,262.0,282.8999938964844,2871081,2023-05-01
2023-05-08,268.7281494140625,270.5,287.70001220703125,263.1000061035156,267.0,5011201,2023-05-08
2023-05-15,279.507080078125,281.3500061035156,284.0,265.5,271.25,3065201,2023-05-15
2023-05-22,281.99072265625,283.8500061035156,290.0,271.0,281.3500061035156,5440934,2023-05-22
2023-05-29,296.44537353515625,298.3999938964844,300.0,275.79998779296875,283.0,6713007,2023-05-29
2023-06-05,269.3738708496094,271.1499938964844,301.75,270.54998779296875,300.8999938964844,7176574,2023-06-05
2023-06-12,289.73956298828125,291.6499938964844,293.5,271.04998779296875,272.8500061035156,9131422,2023-06-12
2023-06-19,280.25213623046875,282.1000061035156,296.5,280.3500061035156,293.0,4359732,2023-06-19
2023-06-26,280.6495056152344,282.5,289.8999938964844,277.3500061035156,282.0,2951357,2023-06-26
2023-07-03,292.42193603515625,294.3500061035156,303.0,277.5,278.1000061035156,15354463,2023-07-03
2023-07-10,296.9421081542969,298.8999938964844,307.70001220703125,288.04998779296875,294.70001220703125,6847454,2023-07-10
2023-07-17,298.4819641113281,300.45001220703125,310.0,295.95001220703125,301.5,3970206,2023-07-17
2023-07-24,306.19635009765625,307.3999938964844,316.70001220703125,301.04998779296875,302.70001220703125,3561479,2023-07-24
2023-07-31,298.3770751953125,299.54998779296875,311.0,285.04998779296875,310.0,3309791,2023-07-31
2023-08-07,299.5723876953125,300.75,304.0,280.0,300.0,8350656,2023-08-07
2023-08-14,314.66302490234375,315.8999938964844,320.25,292.0,302.0,5120314,2023-08-14
2023-08-21,308.2383117675781,309.45001220703125,324.0,306.45001220703125,316.5,4203110,2023-08-21
2023-08-28,343.89813232421875,345.25,346.79998779296875,309.0,310.0,11699560,2023-08-28
2023-09-04,345.6910705566406,347.04998779296875,357.0,334.3500061035156,346.0,4147128,2023-09-04
2023-09-11,342.2546081542969,343.6000061035156,353.6000061035156,327.0,348.95001220703125,3540113,2023-09-11
2023-09-18,329.0565185546875,330.3500061035156,345.8999938964844,323.0,340.3500061035156,3000224,2023-09-18
2023-09-25,331.69610595703125,333.0,335.8999938964844,322.1499938964844,325.8500061035156,2366265,2023-09-25
2023-10-02,334.3357238769531,335.6499938964844,339.0,318.04998779296875,333.0,3042698,2023-10-02
2023-10-09,338.1706848144531,339.5,351.70001220703125,324.75,334.0,5992066,2023-10-09
2023-10-16,354.40679931640625,355.79998779296875,369.95001220703125,334.0,341.0,8892580,2023-10-16
2023-10-23,335.38165283203125,336.70001220703125,358.20001220703125,313.0,357.70001220703125,3474435,2023-10-23
2023-10-30,340.3620300292969,341.70001220703125,351.0,321.95001220703125,336.70001220703125,12339526,2023-10-30
2023-11-06,348.1315002441406,349.5,353.29998779296875,334.29998779296875,344.95001220703125,9992394,2023-11-06
2023-11-13,339.6647644042969,341.0,355.95001220703125,340.0,355.95001220703125,3186711,2023-11-13
2023-11-20,339.0671081542969,340.3999938964844,357.0,338.0,342.54998779296875,3032662,2023-11-20
2023-11-27,365.16455078125,366.6000061035156,375.8999938964844,335.0,340.3999938964844,11545906,2023-11-27
2023-12-04,372.3861389160156,373.8500061035156,386.29998779296875,365.0,372.1000061035156,5685051,2023-12-04
2023-12-11,381.6995544433594,383.20001220703125,391.0,368.75,373.0,3737447,2023-12-11
2023-12-18,382.49639892578125,384.0,404.25,369.0,383.20001220703125,5462189,2023-12-18
2023-12-25,384.7375793457031,386.25,389.75,376.6000061035156,384.0,1817765,2023-12-25
2024-01-01,378.7610778808594,380.25,389.29998779296875,375.29998779296875,386.0,1433790,2024-01-01
2024-01-08,390.564697265625,392.1000061035156,408.70001220703125,373.20001220703125,380.6499938964844,5912443,2024-01-08
2024-01-15,398.38397216796875,399.95001220703125,409.54998779296875,377.0,397.0,5883274,2024-01-15
2024-01-22,406.6016540527344,408.20001220703125,409.8999938964844,392.0,399.95001220703125,1632094,2024-01-22
2024-01-29,403.3643798828125,404.95001220703125,416.6499938964844,402.20001220703125,408.04998779296875,2239456,2024-01-29
2024-02-05,398.2345275878906,399.79998779296875,419.95001220703125,395.54998779296875,407.25,1761115,2024-02-05
2024-02-12,404.6593017578125,406.25,429.8999938964844,386.1000061035156,404.0,3743186,2024-02-12
2024-02-19,432.18646240234375,433.3500061035156,449.95001220703125,419.8999938964844,425.54998779296875,5687931,2024-02-19
2024-02-26,423.31036376953125,424.45001220703125,438.70001220703125,416.1000061035156,434.5,1643837,2024-02-26
2024-03-04,414.53399658203125,415.6499938964844,432.5,408.70001220703125,430.95001220703125,1081033,2024-03-04
2024-03-11,377.7330627441406,378.75,416.6499938964844,366.8500061035156,411.0,1934613,2024-03-11
2024-03-18,403.8128356933594,404.8999938964844,408.0,365.8500061035156,371.5,1441403,2024-03-18
2024-03-25,416.5784912109375,417.70001220703125,424.95001220703125,400.6000061035156,404.8999938964844,794970,2024-03-25
2024-04-01,423.31036376953125,424.45001220703125,429.75,412.3999938964844,415.95001220703125,1643452,2024-04-01
2024-04-08,412.9881591796875,414.1000061035156,434.8999938964844,412.20001220703125,427.95001220703125,1340563,2024-04-08
2024-04-15,403.91259765625,405.0,418.04998779296875,388.79998779296875,405.0,1104489,2024-04-15
