Date,Adj Close_MOLDTKPAC.NS,Close_MOLDTKPAC.NS,High_MOLDTKPAC.NS,Low_MOLDTKPAC.NS,Open_MOLDTKPAC.NS,Volume_MOLDTKPAC.NS,Date
2021-12-20,748.0321655273438,765.8499755859375,780.0,716.2000122070312,755.0,214597,2021-12-20
2021-12-27,787.00390625,805.75,823.5,751.25,768.7999877929688,203435,2021-12-27
2022-01-03,809.3711547851562,828.6500244140625,840.0,791.0999755859375,820.0,189555,2022-01-03
2022-01-10,818.1129760742188,837.5999755859375,859.5499877929688,811.0,839.0,150874,2022-01-10
2022-01-17,786.90625,805.6500244140625,860.0,785.6500244140625,845.0,181721,2022-01-17
2022-01-24,697.4374389648438,714.0499877929688,799.75,699.0,790.0999755859375,344574,2022-01-24
2022-01-31,706.9605102539062,723.7999877929688,778.0,685.1500244140625,753.4500122070312,388517,2022-01-31
2022-02-07,708.5233764648438,725.4000244140625,746.0,720.0,725.0,138627,2022-02-07
2022-02-14,693.3350830078125,709.8499755859375,735.4500122070312,700.0,710.0,149629,2022-02-14
2022-02-21,658.0750122070312,673.75,705.6500244140625,666.4000244140625,696.5999755859375,252696,2022-02-21
2022-02-28,665.3516845703125,681.2000122070312,704.5999755859375,661.0999755859375,680.0,119715,2022-02-28
2022-03-07,703.8838500976562,720.6500244140625,733.2999877929688,654.7999877929688,670.0,205723,2022-03-07
2022-03-14,702.5164794921875,719.25,742.9500122070312,711.5999755859375,715.0,87577,2022-03-14
2022-03-21,705.6419677734375,722.4500122070312,740.0,706.6500244140625,726.5,250032,2022-03-21
2022-03-28,753.501953125,771.4500122070312,777.4500122070312,710.0499877929688,739.9500122070312,176728,2022-03-28
2022-04-04,778.0667724609375,796.5999755859375,809.7000122070312,760.0,782.0,175106,2022-04-04
2022-04-11,781.4365234375,800.0499877929688,825.0,783.0,804.9000244140625,123483,2022-04-11
2022-04-18,755.3088989257812,773.2999877929688,833.1500244140625,750.5499877929688,790.0,220902,2022-04-18
2022-04-25,754.771728515625,772.75,834.0,759.0499877929688,771.0,309169,2022-04-25
2022-05-02,723.1012573242188,734.7999877929688,787.0,725.0,781.2999877929688,180004,2022-05-02
2022-05-09,693.9232788085938,705.1500244140625,730.0,648.1500244140625,730.0,344141,2022-05-09
2022-05-16,695.940673828125,707.2000122070312,724.0999755859375,674.2000122070312,719.2999877929688,152259,2022-05-16
2022-05-23,672.4210815429688,683.2999877929688,724.9000244140625,654.0,724.9000244140625,216125,2022-05-23
2022-05-30,709.2257080078125,720.7000122070312,762.9500122070312,688.2000122070312,697.7000122070312,850111,2022-05-30
2022-06-06,726.4962158203125,738.25,744.0,705.2999877929688,715.0,238991,2022-06-06
2022-06-13,681.4746704101562,692.5,736.5999755859375,683.4000244140625,730.0,218799,2022-06-13
2022-06-20,686.5919189453125,697.7000122070312,749.9500122070312,675.0,692.5,185681,2022-06-20
2022-06-27,716.1634521484375,727.75,747.2000122070312,697.9500122070312,708.0999755859375,121780,2022-06-27
2022-07-04,741.2575073242188,753.25,768.0,733.0999755859375,739.9500122070312,128988,2022-07-04
2022-07-11,734.3197021484375,746.2000122070312,765.5,737.0,763.0,101443,2022-07-11
2022-07-18,753.8045654296875,766.0,780.0,740.0499877929688,753.7999877929688,626510,2022-07-18
2022-07-25,809.9461669921875,823.0499877929688,864.0,732.4500122070312,770.0,1300745,2022-07-25
2022-08-01,810.6350708007812,823.75,835.9500122070312,798.0999755859375,835.0,328850,2022-08-01
2022-08-08,897.08642578125,911.5999755859375,948.0,826.0,826.4000244140625,1079748,2022-08-08
2022-08-15,958.2469482421875,973.75,1058.0,911.5999755859375,911.5999755859375,987384,2022-08-15
2022-08-22,930.4466552734375,945.5,990.9500122070312,920.4500122070312,972.9500122070312,528637,2022-08-22
2022-08-29,931.7259521484375,946.7999877929688,962.0499877929688,916.4000244140625,930.0,452690,2022-08-29
2022-09-05,958.3452758789062,973.8499755859375,999.9500122070312,925.0,958.2999877929688,657209,2022-09-05
2022-09-12,976.9443969726562,992.75,1029.0,960.0,986.0,538022,2022-09-12
2022-09-19,977.2395629882812,993.0499877929688,1018.7000122070312,950.0,990.0,318408,2022-09-19
2022-09-26,862.32470703125,874.5,983.9500122070312,858.5,960.0,446139,2022-09-26
2022-10-03,876.7214965820312,889.0999755859375,903.0,849.0,879.9500122070312,260458,2022-10-03
2022-10-10,817.260986328125,828.7999877929688,909.9000244140625,823.75,889.9500122070312,259981,2022-10-10
2022-10-17,904.0358276367188,916.7999877929688,924.0,811.0,820.0,337765,2022-10-17
2022-10-24,896.6895751953125,909.3499755859375,950.0,901.0,928.7000122070312,142497,2022-10-24
2022-10-31,921.9824829101562,935.0,943.2000122070312,872.0,927.4500122070312,250987,2022-10-31
2022-11-07,856.9013671875,869.0,941.5999755859375,861.0,940.0,244731,2022-11-07
2022-11-14,837.6728515625,849.5,874.4000244140625,834.3499755859375,861.0,222555,2022-11-14
2022-11-21,876.820068359375,889.2000122070312,899.5,839.0,849.4500122070312,210981,2022-11-21
2022-11-28,891.8085327148438,904.4000244140625,927.0,888.5,899.0,212630,2022-11-28
2022-12-05,913.452880859375,926.3499755859375,939.0,904.4000244140625,912.5999755859375,161134,2022-12-05
2022-12-12,928.4412231445312,941.5499877929688,960.0,905.0,915.0,183503,2022-12-12
2022-12-19,875.5382080078125,887.9000244140625,969.0,885.0,949.9000244140625,274641,2022-12-19
2022-12-26,928.835693359375,941.9500122070312,979.1500244140625,868.0499877929688,880.0,214248,2022-12-26
2023-01-02,966.4545288085938,980.0999755859375,1049.0,941.9500122070312,942.0999755859375,523049,2023-01-02
2023-01-09,976.4139404296875,990.2000122070312,1019.0,976.7000122070312,982.0,203763,2023-01-09
2023-01-16,984.450439453125,998.3499755859375,1031.0,988.0,997.0999755859375,179491,2023-01-16
2023-01-23,985.9788818359375,999.9000244140625,1024.949951171875,994.8499755859375,1020.0,249529,2023-01-23
2023-01-30,1077.634765625,1092.8499755859375,1110.0,1002.0,1014.9000244140625,537738,2023-01-30
2023-02-06,952.79736328125,966.25,1087.4000244140625,902.0,1080.0,638954,2023-02-06
2023-02-13,940.9152221679688,954.2000122070312,994.0,907.0999755859375,966.25,203726,2023-02-13
2023-02-20,942.9365844726562,956.25,960.2000122070312,924.0,959.4500122070312,134193,2023-02-20
2023-02-27,941.6547241210938,954.9500122070312,975.0999755859375,940.0,950.0,88644,2023-02-27
2023-03-06,945.00732421875,958.3499755859375,971.8499755859375,951.0,965.0,102101,2023-03-06
2023-03-13,923.9053344726562,936.9500122070312,958.3499755859375,918.7000122070312,958.3499755859375,204540,2023-03-13
2023-03-20,914.1431274414062,927.0499877929688,963.9000244140625,917.0,929.9000244140625,285393,2023-03-20
2023-03-27,890.3787231445312,902.9500122070312,932.0999755859375,884.0,925.0,102279,2023-03-27
2023-04-03,921.6373901367188,934.6500244140625,945.0,894.0999755859375,903.0,71409,2023-04-03
2023-04-10,921.3414916992188,934.3499755859375,960.0,930.0,934.6500244140625,92201,2023-04-10
2023-04-17,899.0562133789062,911.75,966.9500122070312,905.0,936.2000122070312,111900,2023-04-17
2023-04-24,949.372314453125,958.6500244140625,970.0,911.0,912.7999877929688,144041,2023-04-24
2023-05-01,990.421142578125,1000.0999755859375,1018.0,958.6500244140625,958.6500244140625,277531,2023-05-01
2023-05-08,958.5823364257812,967.9500122070312,1011.9500122070312,955.0,1000.9500122070312,154318,2023-05-08
2023-05-15,931.0018310546875,940.0999755859375,977.0,937.0,976.9500122070312,156570,2023-05-15
2023-05-22,920.7520141601562,929.75,942.7999877929688,920.0,942.7999877929688,171616,2023-05-22
2023-05-29,960.6619873046875,970.0499877929688,994.7999877929688,923.0499877929688,943.7000122070312,447721,2023-05-29
2023-06-05,962.5436401367188,971.9500122070312,994.0,950.0999755859375,978.8499755859375,194861,2023-06-05
2023-06-12,1007.30615234375,1017.1500244140625,1049.800048828125,967.8499755859375,972.9500122070312,293142,2023-06-12
2023-06-19,1006.761474609375,1016.5999755859375,1036.1500244140625,999.1500244140625,1030.3499755859375,210257,2023-06-19
2023-06-26,1001.4137573242188,1011.2000122070312,1046.5999755859375,1003.4500122070312,1046.5999755859375,247366,2023-06-26
2023-07-03,1057.713623046875,1068.050048828125,1100.0,1015.5499877929688,1023.4500122070312,290570,2023-07-03
2023-07-10,1058.9019775390625,1069.25,1098.25,1050.300048828125,1080.0,166122,2023-07-10
2023-07-17,1029.09326171875,1039.1500244140625,1077.949951171875,1034.050048828125,1077.949951171875,138463,2023-07-17
2023-07-24,1011.3169555664062,1021.2000122070312,1047.800048828125,1013.0,1039.1500244140625,144938,2023-07-24
2023-07-31,992.89697265625,1002.5999755859375,1044.949951171875,991.0499877929688,1030.699951171875,265311,2023-07-31
2023-08-07,936.052490234375,945.2000122070312,992.6500244140625,943.0,970.0499877929688,407982,2023-08-07
2023-08-14,944.6187133789062,953.8499755859375,962.7000122070312,933.0,949.9500122070312,149894,2023-08-14
2023-08-21,969.7234497070312,979.2000122070312,1009.9000244140625,925.0,972.5,370951,2023-08-21
2023-08-28,958.334716796875,967.7000122070312,996.0,945.0999755859375,979.2999877929688,201291,2023-08-28
2023-09-04,958.38427734375,967.75,982.0,939.0,970.0,326112,2023-09-04
2023-09-11,931.4970092773438,940.5999755859375,983.9000244140625,937.0,974.9500122070312,280734,2023-09-11
2023-09-18,923.9705810546875,933.0,944.5999755859375,910.0,940.5999755859375,183283,2023-09-18
2023-09-25,908.7206420898438,915.6500244140625,940.0,898.2000122070312,940.0,254170,2023-09-25
2023-10-02,883.4136352539062,890.1500244140625,919.9500122070312,888.0,915.6500244140625,172576,2023-10-02
2023-10-09,869.4203491210938,876.0499877929688,907.9000244140625,875.0,885.0,186942,2023-10-09
2023-10-16,883.5624389648438,890.2999877929688,908.4500122070312,864.3499755859375,879.9500122070312,331201,2023-10-16
2023-10-23,913.33544921875,920.2999877929688,925.0,844.7999877929688,889.0499877929688,224486,2023-10-23
2023-10-30,892.4447631835938,899.25,933.4000244140625,876.0,924.0,373006,2023-10-30
2023-11-06,878.0545043945312,884.75,929.9500122070312,875.2000122070312,917.0,424390,2023-11-06
2023-11-13,867.1873168945312,873.7999877929688,889.5,864.4000244140625,881.6500244140625,131454,2023-11-13
2023-11-20,868.87451171875,875.5,915.0,864.0,871.8499755859375,452911,2023-11-20
2023-11-27,856.0224609375,862.5499877929688,884.4500122070312,855.0,875.5,289686,2023-11-27
2023-12-04,861.6297607421875,868.2000122070312,887.5999755859375,860.0,872.2999877929688,230263,2023-12-04
2023-12-11,858.9005737304688,865.4500122070312,884.0,862.0,872.7999877929688,300969,2023-12-11
2023-12-18,866.8896484375,873.5,896.0,860.0499877929688,864.9500122070312,386963,2023-12-18
2023-12-25,910.6558837890625,917.5999755859375,920.9000244140625,869.5,873.5,415101,2023-12-25
2024-01-01,887.6810913085938,894.4500122070312,939.7000122070312,890.9500122070312,921.0,395512,2024-01-01
2024-01-08,868.279052734375,874.9000244140625,898.8499755859375,865.0,894.4500122070312,286466,2024-01-08
2024-01-15,863.8131103515625,870.4000244140625,892.0,862.5999755859375,876.6500244140625,174798,2024-01-15
2024-01-22,840.29248046875,846.7000122070312,870.4000244140625,842.0,870.4000244140625,116283,2024-01-22
2024-01-29,865.5001831054688,872.0999755859375,882.0,825.0499877929688,846.75,236450,2024-01-29
2024-02-05,869.7676391601562,876.4000244140625,884.7000122070312,856.0,872.0999755859375,360586,2024-02-05
2024-02-12,876.9131469726562,883.5999755859375,907.0999755859375,855.0,858.8499755859375,241073,2024-02-12
2024-02-19,872.0999145507812,878.75,905.0,868.0,880.0,263391,2024-02-19
2024-02-26,837.563232421875,843.9500122070312,875.0,840.0999755859375,871.0,321002,2024-02-26
2024-03-04,833.94091796875,840.2999877929688,861.9000244140625,818.5499877929688,843.2000122070312,261688,2024-03-04
2024-03-11,759.9550170898438,765.75,873.9500122070312,760.5,847.9000244140625,839190,2024-03-11
2024-03-18,794.9382934570312,801.0,820.0,743.0,775.0,324919,2024-03-18
2024-03-25,776.677490234375,782.5999755859375,819.0,765.5999755859375,801.0,452343,2024-03-25
2024-04-01,853.2437133789062,859.75,861.75,773.5,782.5999755859375,383961,2024-04-01
2024-04-08,844.1629028320312,850.5999755859375,885.0,839.9500122070312,871.7000122070312,280998,2024-04-08
2024-04-15,850.3379516601562,854.7999877929688,856.75,812.0,812.0,177054,2024-04-15
2024-04-22,843.7227172851562,848.1500244140625,885.0999755859375,835.0,854.0,180609,2024-04-22
2024-04-29,834.2722778320312,838.6500244140625,863.9500122070312,832.0,848.1500244140625,83058,2024-04-29
2024-05-06,792.889404296875,797.0499877929688,842.4000244140625,782.4500122070312,841.0,118902,2024-05-06
2024-05-13,792.0936279296875,796.25,820.0,785.0,790.0499877929688,234724,2024-05-13
2024-05-20,801.99169921875,806.2000122070312,812.0,787.1500244140625,797.2000122070312,97063,2024-05-20
2024-05-27,752.998779296875,756.9500122070312,809.4500122070312,755.25,806.0,187752,2024-05-27
2024-06-03,769.1141967773438,773.1500244140625,790.0,714.5999755859375,790.0,441564,2024-06-03
2024-06-10,800.1513061523438,804.3499755859375,824.4500122070312,769.5499877929688,773.1500244140625,219136,2024-06-10
2024-06-17,797.6643676757812,801.8499755859375,811.6500244140625,780.0,804.3499755859375,129263,2024-06-17
2024-06-24,797.6146240234375,801.7999877929688,818.7999877929688,775.0,805.0,201546,2024-06-24
2024-07-01,791.8945922851562,796.0499877929688,819.1500244140625,793.0,801.0,180080,2024-07-01
2024-07-08,786.8212890625,790.9500122070312,816.0,777.0499877929688,796.6500244140625,292893,2024-07-08
2024-07-15,777.718994140625,781.7999877929688,820.9500122070312,779.8499755859375,791.0,181139,2024-07-15
2024-07-22,793.287353515625,797.4500122070312,808.7999877929688,776.1500244140625,782.9000244140625,304807,2024-07-22
2024-07-29,792.740234375,796.9000244140625,841.4500122070312,790.0,805.0,536128,2024-07-29
2024-08-05,772.4963989257812,776.5499877929688,789.5,769.0,778.0499877929688,225157,2024-08-05
2024-08-12,781.3499755859375,785.4500122070312,789.9000244140625,771.5,775.75,153514,2024-08-12
2024-08-19,773.292236328125,777.3499755859375,789.0,772.0999755859375,787.0,229591,2024-08-19
2024-08-26,778.0672607421875,782.1500244140625,797.0499877929688,769.0,785.0,320805,2024-08-26
2024-09-02,789.755859375,793.9000244140625,823.0,770.9500122070312,785.4500122070312,250394,2024-09-02
2024-09-09,805.6226196289062,809.8499755859375,812.0,779.2000122070312,795.4000244140625,153518,2024-09-09
2024-09-16,768.9649658203125,773.0,816.0,770.0,810.1500244140625,395052,2024-09-16
2024-09-23,753.5131225585938,756.5,779.9500122070312,755.0,778.9500122070312,406168,2024-09-23
2024-09-30,745.843505859375,748.7999877929688,770.0,745.0,760.0999755859375,283869,2024-09-30
2024-10-07,735.285400390625,738.2000122070312,754.75,724.0999755859375,751.9000244140625,223509,2024-10-07
2024-10-14,724.3786010742188,727.25,749.7999877929688,725.5,743.5,147926,2024-10-14
2024-10-21,682.94287109375,685.6500244140625,733.0,678.0,727.25,302580,2024-10-21
2024-10-28,756.7503051757812,759.75,779.0,669.6500244140625,680.0,327909,2024-10-28
2024-11-04,699.2283325195312,702.0,759.75,695.0,757.9500122070312,483022,2024-11-04
2024-11-11,660.13330078125,662.75,712.75,657.0,712.75,223360,2024-11-11
2024-11-18,657.5933837890625,660.2000122070312,677.9000244140625,658.0,661.9000244140625,182767,2024-11-18
2024-11-25,685.8812255859375,688.5999755859375,694.6500244140625,662.1500244140625,664.0,111204,2024-11-25
2024-12-02,691.2100830078125,693.9500122070312,708.4000244140625,682.25,688.5999755859375,163065,2024-12-02
2024-12-09,681.7974243164062,684.5,775.0,673.25,692.0,787817,2024-12-09
2024-12-16,658.93798828125,661.5499877929688,697.1500244140625,658.0,688.9500122070312,335399,2024-12-16
2024-12-23,676.817138671875,679.5,727.5999755859375,655.0,666.2000122070312,150760,2024-12-23
2024-12-30,661.9759521484375,664.5999755859375,678.9500122070312,659.2000122070312,671.0,131568,2024-12-30
2025-01-06,607.193115234375,609.5999755859375,667.1500244140625,606.5499877929688,665.5999755859375,279348,2025-01-06
2025-01-13,567.64990234375,569.9000244140625,610.0,561.0,609.9500122070312,422294,2025-01-13
2025-01-20,539.9595947265625,542.0999755859375,578.4500122070312,537.0,578.4500122070312,480147,2025-01-20
2025-01-27,568.1976928710938,570.4500122070312,573.4500122070312,490.6499938964844,539.9500122070312,582613,2025-01-27
2025-02-03,549.870361328125,552.0499877929688,577.5,541.9000244140625,570.0499877929688,119122,2025-02-03
2025-02-10,550.1691284179688,552.3499755859375,578.9500122070312,543.2999877929688,554.2000122070312,202077,2025-02-10
2025-02-17,512.5184326171875,514.5499877929688,550.9500122070312,510.6000061035156,549.9500122070312,232049,2025-02-17
2025-02-24,472.8257751464844,474.70001220703125,519.0,459.04998779296875,519.0,244217,2025-02-24
2025-03-03,480.296142578125,482.20001220703125,484.1000061035156,422.54998779296875,480.0,491302,2025-03-03
2025-03-10,441.05169677734375,442.79998779296875,483.1499938964844,439.1499938964844,474.95001220703125,392335,2025-03-10
2025-03-17,441.00189208984375,442.75,454.8500061035156,425.1499938964844,442.8500061035156,636508,2025-03-17
2025-03-24,419.5867919921875,421.25,452.20001220703125,419.20001220703125,442.75,922792,2025-03-24
2025-03-31,472.4273376464844,474.29998779296875,488.8999938964844,421.25,421.25,407560,2025-03-31
2025-04-07,476.06292724609375,477.95001220703125,484.0,410.0,410.0,234760,2025-04-07
2025-04-14,509.5302429199219,511.54998779296875,524.1500244140625,473.75,475.1000061035156,230554,2025-04-14
2025-04-21,506.1935119628906,508.20001220703125,527.0499877929688,492.54998779296875,516.6500244140625,273825,2025-04-21
2025-04-28,508.5840148925781,510.6000061035156,530.0,495.54998779296875,510.1000061035156,169341,2025-04-28
2025-05-05,518.5999755859375,518.5999755859375,528.9000244140625,497.0,509.0,250292,2025-05-05
2025-05-12,567.7000122070312,567.7000122070312,570.0,521.2000122070312,526.4000244140625,251564,2025-05-12
2025-05-19,637.7000122070312,637.7000122070312,654.0,552.0,569.9000244140625,1229220,2025-05-19
2025-05-26,668.9500122070312,668.9500122070312,673.25,627.8499755859375,638.9500122070312,506390,2025-05-26
2025-06-02,696.4000244140625,696.4000244140625,711.2999877929688,646.0,665.0,594164,2025-06-02
2025-06-09,710.4000244140625,710.4000244140625,714.8499755859375,678.5,685.0,497528,2025-06-09
2025-06-16,679.9000244140625,679.9000244140625,718.6500244140625,667.4500122070312,712.0,234120,2025-06-16
2025-06-23,682.2999877929688,682.2999877929688,707.75,662.25,676.0,239965,2025-06-23
2025-06-30,704.4500122070312,704.4500122070312,710.0,682.2999877929688,682.2999877929688,237275,2025-06-30
2025-07-07,713.5499877929688,713.5499877929688,734.0,690.0,705.0499877929688,355570,2025-07-07
2025-07-14,708.6500244140625,708.6500244140625,713.5499877929688,700.0,713.5499877929688,44707,2025-07-14
