Date,Adj Close_SPAL.NS,Close_SPAL.NS,High_SPAL.NS,Low_SPAL.NS,Open_SPAL.NS,Volume_SPAL.NS,Date
2021-01-25,149.3641815185547,151.3000030517578,163.3000030517578,145.35000610351562,161.0,100830,2021-01-25
2021-02-01,150.4007568359375,152.35000610351562,159.85000610351562,150.5500030517578,152.35000610351562,62469,2021-02-01
2021-02-08,155.1886749267578,157.1999969482422,158.60000610351562,147.1999969482422,158.0,122089,2021-02-08
2021-02-15,186.97669982910156,189.39999389648438,211.25,163.0,168.0,874553,2021-02-15
2021-02-22,181.053466796875,183.39999389648438,192.6999969482422,179.3000030517578,190.9499969482422,107705,2021-02-22
2021-03-01,169.89805603027344,172.10000610351562,187.64999389648438,171.1999969482422,187.0,173201,2021-03-01
2021-03-08,175.92001342773438,178.1999969482422,180.85000610351562,165.25,174.4499969482422,107233,2021-03-08
2021-03-15,163.43185424804688,165.5500030517578,181.8000030517578,155.3000030517578,181.8000030517578,98555,2021-03-15
2021-03-22,153.51043701171875,155.5,175.0,150.0500030517578,165.0,120923,2021-03-22
2021-03-29,158.94007873535156,161.0,163.0,150.60000610351562,155.5,59509,2021-03-29
2021-04-05,153.2142791748047,155.1999969482422,166.9499969482422,145.39999389648438,162.14999389648438,180240,2021-04-05
2021-04-12,149.16673278808594,151.10000610351562,157.0,146.39999389648438,155.1999969482422,68205,2021-04-12
2021-04-19,148.37696838378906,150.3000030517578,169.39999389648438,141.5500030517578,147.0,205216,2021-04-19
2021-04-26,155.0899658203125,157.10000610351562,163.0500030517578,144.9499969482422,155.0,266134,2021-04-26
2021-05-03,176.90721130371094,179.1999969482422,184.8000030517578,157.0,157.10000610351562,444812,2021-05-03
2021-05-10,193.83779907226562,196.35000610351562,214.5,174.0,179.14999389648438,1215112,2021-05-10
2021-05-17,198.97125244140625,201.5500030517578,211.6999969482422,190.14999389648438,199.0,492564,2021-05-17
2021-05-24,199.66229248046875,202.25,205.14999389648438,196.0,201.5500030517578,192525,2021-05-24
2021-05-31,232.53623962402344,235.5500030517578,240.9499969482422,191.75,203.9499969482422,1520220,2021-05-31
2021-06-07,228.04446411132812,231.0,244.85000610351562,216.5,242.5,851927,2021-06-07
2021-06-14,243.09933471679688,246.25,255.5,214.0,234.39999389648438,1506846,2021-06-14
2021-06-21,220.88720703125,223.75,249.85000610351562,222.35000610351562,245.0,783964,2021-06-21
2021-06-28,223.45394897460938,226.35000610351562,230.6999969482422,215.0500030517578,225.0,311993,2021-06-28
2021-07-05,220.78848266601562,223.64999389648438,234.39999389648438,220.35000610351562,231.0,232387,2021-07-05
2021-07-12,301.5419006347656,305.45001220703125,330.0,223.8000030517578,224.9499969482422,2771957,2021-07-12
2021-07-19,295.322509765625,299.1499938964844,320.0,288.8500061035156,302.8999938964844,569722,2021-07-19
2021-07-26,319.0154113769531,323.1499938964844,353.25,290.54998779296875,302.0,905064,2021-07-26
2021-08-02,326.9130554199219,331.1499938964844,361.79998779296875,318.5,323.3500061035156,525884,2021-08-02
2021-08-09,331.7503662109375,336.04998779296875,355.0,290.0,328.0,396694,2021-08-09
2021-08-16,307.61322021484375,311.6000061035156,335.45001220703125,305.79998779296875,332.0,188257,2021-08-16
2021-08-23,288.708251953125,292.45001220703125,322.0,289.8999938964844,315.0,212163,2021-08-23
2021-08-30,306.52728271484375,310.5,315.0,293.5,304.0,254959,2021-08-30
2021-09-06,346.2393493652344,348.1499938964844,362.6000061035156,313.25,319.79998779296875,1114682,2021-09-06
2021-09-13,301.3371276855469,303.0,351.8999938964844,294.25,351.8500061035156,453420,2021-09-13
2021-09-20,334.4046630859375,336.25,343.79998779296875,296.0,297.45001220703125,454204,2021-09-20
2021-09-27,329.0840148925781,330.8999938964844,345.0,322.54998779296875,338.8999938964844,260282,2021-09-27
2021-10-04,333.4598693847656,335.29998779296875,374.20001220703125,328.0,336.8999938964844,516372,2021-10-04
2021-10-11,337.28875732421875,339.1499938964844,346.95001220703125,328.0,338.1000061035156,139619,2021-10-11
2021-10-18,313.56964111328125,315.29998779296875,342.79998779296875,310.0,336.1000061035156,140162,2021-10-18
2021-10-25,312.32647705078125,314.04998779296875,331.0,304.1499938964844,331.0,92601,2021-10-25
2021-11-01,332.06756591796875,333.8999938964844,338.0,316.04998779296875,320.0,81879,2021-11-01
2021-11-08,381.34564208984375,383.45001220703125,403.6000061035156,320.0,331.0,1145524,2021-11-08
2021-11-15,409.24169921875,411.5,442.70001220703125,382.1000061035156,390.70001220703125,1036143,2021-11-15
2021-11-22,396.46221923828125,398.6499938964844,434.0,360.79998779296875,412.5,807930,2021-11-22
2021-11-29,401.9817810058594,404.20001220703125,429.75,364.1499938964844,396.0,448443,2021-11-29
2021-12-06,387.2629699707031,389.3999938964844,414.0,387.0,413.0,171014,2021-12-06
2021-12-13,389.0531005859375,391.20001220703125,449.1499938964844,382.8500061035156,389.3999938964844,770712,2021-12-13
2021-12-20,397.0589294433594,399.25,409.29998779296875,366.3500061035156,389.0,262041,2021-12-20
2021-12-27,430.3750915527344,432.75,436.0,395.8999938964844,408.0,289114,2021-12-27
2022-01-03,441.66278076171875,444.1000061035156,462.0,414.0,437.0,760830,2022-01-03
2022-01-10,485.8191223144531,488.5,515.0,444.1000061035156,454.0,1051807,2022-01-10
2022-01-17,464.337646484375,466.8999938964844,500.0,463.54998779296875,493.0,260581,2022-01-17
2022-01-24,463.6415100097656,466.20001220703125,474.79998779296875,420.1499938964844,464.0,202408,2022-01-24
2022-01-31,498.9466857910156,501.70001220703125,530.9000244140625,464.54998779296875,466.95001220703125,448937,2022-01-31
2022-02-07,451.95599365234375,454.45001220703125,520.0,428.1000061035156,510.0,564082,2022-02-07
2022-02-14,415.25848388671875,417.54998779296875,450.0,400.0,450.0,354443,2022-02-14
2022-02-21,397.3572692871094,399.54998779296875,419.70001220703125,352.54998779296875,419.70001220703125,361894,2022-02-21
2022-02-28,386.367919921875,388.5,402.0,383.0,398.0,179752,2022-02-28
2022-03-07,401.4845275878906,403.70001220703125,415.0,367.95001220703125,380.0,303872,2022-03-07
2022-03-14,390.9924011230469,393.1499938964844,413.3999938964844,381.95001220703125,413.3999938964844,158712,2022-03-14
2022-03-21,363.0963439941406,365.1000061035156,427.5,363.04998779296875,399.95001220703125,344921,2022-03-21
2022-03-28,348.3775634765625,350.29998779296875,379.95001220703125,337.25,366.25,499261,2022-03-28
2022-04-04,380.2516784667969,382.3500061035156,397.45001220703125,350.75,354.95001220703125,661322,2022-04-04
2022-04-11,368.36724853515625,370.3999938964844,387.0,353.29998779296875,380.0,312100,2022-04-11
2022-04-18,375.5277404785156,377.6000061035156,389.04998779296875,358.0,377.5,474744,2022-04-18
2022-04-25,359.76470947265625,361.75,384.79998779296875,357.6499938964844,375.0,357680,2022-04-25
2022-05-02,375.5277404785156,377.6000061035156,408.0,356.8500061035156,360.45001220703125,586497,2022-05-02
2022-05-09,337.43792724609375,339.29998779296875,398.0,320.0,379.79998779296875,334461,2022-05-09
2022-05-16,317.4482421875,319.20001220703125,354.5,316.6000061035156,345.0,423003,2022-05-16
2022-05-23,325.5037841796875,327.29998779296875,374.95001220703125,308.3999938964844,339.0,699469,2022-05-23
2022-05-30,326.498291015625,328.29998779296875,346.0,320.6000061035156,334.79998779296875,272269,2022-05-30
2022-06-06,370.2568054199219,372.29998779296875,389.8500061035156,327.3500061035156,329.04998779296875,1493636,2022-06-06
2022-06-13,352.5047912597656,354.45001220703125,370.04998779296875,336.75,366.95001220703125,236656,2022-06-13
2022-06-20,360.2619934082031,362.25,371.75,340.29998779296875,360.8999938964844,159512,2022-06-20
2022-06-27,363.0466003417969,365.04998779296875,398.0,362.70001220703125,371.0,321930,2022-06-27
2022-07-04,369.7098388671875,371.75,382.3999938964844,360.0,365.20001220703125,130863,2022-07-04
2022-07-11,369.5606689453125,371.6000061035156,414.8999938964844,361.54998779296875,372.8999938964844,485029,2022-07-11
2022-07-18,384.17999267578125,386.29998779296875,395.1000061035156,371.75,378.0,172844,2022-07-18
2022-07-25,371.5993957519531,373.6499938964844,395.0,370.5,389.8999938964844,141275,2022-07-25
2022-08-01,408.0980224609375,410.3500061035156,429.8500061035156,375.29998779296875,377.0,604468,2022-08-01
2022-08-08,427.6401672363281,430.0,449.0,392.25,414.95001220703125,805710,2022-08-08
2022-08-15,445.7900085449219,448.25,455.75,429.0,430.0,322298,2022-08-15
2022-08-22,450.7128601074219,453.20001220703125,463.75,436.04998779296875,453.0,262860,2022-08-22
2022-08-29,445.19329833984375,447.6499938964844,457.04998779296875,435.1000061035156,440.0,122213,2022-08-29
2022-09-05,426.4467468261719,428.79998779296875,454.54998779296875,405.0,452.0,331481,2022-09-05
2022-09-12,413.5678405761719,415.8500061035156,445.0,406.25,439.8999938964844,176498,2022-09-12
2022-09-19,424.3583068847656,426.70001220703125,454.54998779296875,415.1000061035156,430.0,835106,2022-09-19
2022-09-26,425.8997802734375,428.25,437.70001220703125,417.04998779296875,426.0,292946,2022-09-26
2022-10-03,425.0047302246094,427.3500061035156,464.20001220703125,423.5,430.0,382936,2022-10-03
2022-10-10,401.53424072265625,403.75,429.79998779296875,391.3500061035156,422.3500061035156,231231,2022-10-10
2022-10-17,393.6775817871094,395.8500061035156,410.0,391.0,400.04998779296875,82874,2022-10-17
2022-10-24,379.7046813964844,381.79998779296875,401.70001220703125,380.04998779296875,399.5,60871,2022-10-24
2022-10-31,376.223876953125,378.29998779296875,395.0,351.1499938964844,382.0,385910,2022-10-31
2022-11-07,370.05792236328125,372.1000061035156,384.0,370.79998779296875,382.0,87234,2022-11-07
2022-11-14,366.37823486328125,368.3999938964844,379.5,355.8999938964844,377.5,100720,2022-11-14
2022-11-21,394.2742919921875,396.45001220703125,404.3500061035156,362.1000061035156,362.29998779296875,114598,2022-11-21
2022-11-28,393.37921142578125,395.54998779296875,407.0,388.1000061035156,399.0,139379,2022-11-28
2022-12-05,384.3291931152344,386.45001220703125,400.8999938964844,380.29998779296875,396.0,48606,2022-12-05
2022-12-12,341.5154113769531,343.3999938964844,392.25,342.0,388.3500061035156,228176,2022-12-12
2022-12-19,298.4033203125,300.04998779296875,349.75,296.04998779296875,341.25,374141,2022-12-19
2022-12-26,323.76336669921875,325.54998779296875,333.0,297.04998779296875,304.54998779296875,541770,2022-12-26
2023-01-02,316.10565185546875,317.8500061035156,329.5,315.20001220703125,328.0,78574,2023-01-02
2023-01-09,317.4482421875,319.20001220703125,330.1499938964844,314.6499938964844,318.04998779296875,81740,2023-01-09
2023-01-16,315.40948486328125,317.1499938964844,324.0,313.0,320.1499938964844,70764,2023-01-16
2023-01-23,301.3868408203125,303.04998779296875,322.5,296.0,322.5,76340,2023-01-23
2023-01-30,299.2486572265625,300.8999938964844,319.1499938964844,297.95001220703125,307.1499938964844,51338,2023-01-30
2023-02-06,293.9280090332031,295.54998779296875,316.45001220703125,293.29998779296875,303.0,112894,2023-02-06
2023-02-13,292.38653564453125,294.0,306.20001220703125,271.0,300.0,108190,2023-02-13
2023-02-20,312.525390625,314.25,319.5,298.0,298.29998779296875,130858,2023-02-20
2023-02-27,330.8741760253906,332.70001220703125,339.70001220703125,305.0,310.25,221682,2023-02-27
2023-03-06,344.1011657714844,346.0,355.5,330.0,331.0,350821,2023-03-06
2023-03-13,336.2445068359375,338.1000061035156,347.95001220703125,322.04998779296875,341.0,80903,2023-03-13
2023-03-20,329.0840148925781,330.8999938964844,347.1000061035156,325.1499938964844,347.1000061035156,78358,2023-03-20
2023-03-27,320.0339660644531,321.79998779296875,334.3999938964844,314.0,334.3999938964844,77337,2023-03-27
2023-04-03,343.703369140625,345.6000061035156,356.45001220703125,320.6499938964844,320.6499938964844,57004,2023-04-03
2023-04-10,326.1004943847656,327.8999938964844,350.0,323.04998779296875,343.0,108044,2023-04-10
2023-04-17,338.482177734375,340.3500061035156,352.3999938964844,322.0,330.79998779296875,82671,2023-04-17
2023-04-24,369.6601257324219,371.70001220703125,388.0,340.0,340.0,220142,2023-04-24
2023-05-01,363.494140625,365.5,385.0,359.6000061035156,371.70001220703125,81705,2023-05-01
2023-05-08,383.1357421875,385.25,389.1499938964844,365.5,371.0,151152,2023-05-08
2023-05-15,386.21875,388.3500061035156,398.70001220703125,366.5,389.04998779296875,197196,2023-05-15
2023-05-22,398.5009765625,400.70001220703125,403.8999938964844,374.0,394.8999938964844,108772,2023-05-22
2023-05-29,411.8274230957031,414.1000061035156,424.0,398.5,404.0,248575,2023-05-29
2023-06-05,422.2200622558594,424.54998779296875,435.0,411.6000061035156,418.20001220703125,156745,2023-06-05
2023-06-12,420.47967529296875,422.79998779296875,434.79998779296875,403.6000061035156,425.5,161437,2023-06-12
2023-06-19,445.74029541015625,448.20001220703125,463.8999938964844,419.54998779296875,427.95001220703125,440303,2023-06-19
2023-06-26,462.7961730957031,465.3500061035156,480.0,442.0,443.70001220703125,256449,2023-06-26
2023-07-03,454.49200439453125,457.0,472.3500061035156,441.29998779296875,472.3500061035156,181894,2023-07-03
2023-07-10,481.3935241699219,484.04998779296875,493.0,432.04998779296875,457.1000061035156,229223,2023-07-10
2023-07-17,468.8627014160156,471.45001220703125,507.8500061035156,465.0,490.0,198408,2023-07-17
2023-07-24,462.1497497558594,464.70001220703125,482.70001220703125,455.3999938964844,469.45001220703125,135760,2023-07-24
2023-07-31,440.2207336425781,442.6499938964844,469.1000061035156,437.6000061035156,458.0,216838,2023-07-31
2023-08-07,440.0218505859375,442.45001220703125,472.0,440.0,445.0,110650,2023-08-07
2023-08-14,468.8627014160156,471.45001220703125,483.0,430.25,439.0,293308,2023-08-14
2023-08-21,550.3629760742188,553.4000244140625,573.9000244140625,483.0,483.0,1385895,2023-08-21
2023-08-28,580.0491333007812,583.25,615.0,538.0999755859375,557.0499877929688,603889,2023-08-28
2023-09-04,563.0927124023438,566.2000122070312,595.0,541.0,586.0,207796,2023-09-04
2023-09-11,542.3571166992188,545.3499755859375,574.9000244140625,503.8500061035156,574.0,204969,2023-09-11
2023-09-18,503.6499938964844,503.6499938964844,570.0,501.04998779296875,552.7000122070312,140602,2023-09-18
2023-09-25,505.8500061035156,505.8500061035156,522.5999755859375,493.29998779296875,505.0,102141,2023-09-25
2023-10-02,516.25,516.25,519.9000244140625,485.04998779296875,505.8500061035156,135892,2023-10-02
2023-10-09,583.0,583.0,606.5,498.3500061035156,507.0,347647,2023-10-09
2023-10-16,612.3499755859375,612.3499755859375,674.8499755859375,580.0999755859375,598.0,849828,2023-10-16
2023-10-23,559.9500122070312,559.9500122070312,626.9500122070312,537.0,619.7000122070312,352660,2023-10-23
2023-10-30,558.2999877929688,558.2999877929688,603.8499755859375,548.25,563.6500244140625,245939,2023-10-30
2023-11-06,584.9000244140625,584.9000244140625,608.0499877929688,555.0999755859375,558.2000122070312,308551,2023-11-06
2023-11-13,593.9000244140625,593.9000244140625,619.0,574.0499877929688,587.4500122070312,170654,2023-11-13
2023-11-20,639.0,639.0,667.8499755859375,581.0,594.0,338933,2023-11-20
2023-11-27,609.3499755859375,609.3499755859375,647.9500122070312,601.2999877929688,639.0,124654,2023-11-27
2023-12-04,638.5,638.5,656.4500122070312,605.0,616.1500244140625,201472,2023-12-04
2023-12-11,617.3499755859375,617.3499755859375,662.5,612.0,645.0999755859375,172985,2023-12-11
2023-12-18,617.1500244140625,617.1500244140625,632.0,589.0,624.2000122070312,118471,2023-12-18
2023-12-25,606.9000244140625,606.9000244140625,632.9000244140625,595.0,617.1500244140625,352723,2023-12-25
2024-01-01,597.6500244140625,597.6500244140625,613.9000244140625,589.8499755859375,609.6500244140625,133615,2024-01-01
2024-01-08,596.5999755859375,596.5999755859375,616.4000244140625,583.0,602.9000244140625,111488,2024-01-08
2024-01-15,603.5999755859375,603.5999755859375,636.3499755859375,585.2000122070312,597.0499877929688,280906,2024-01-15
2024-01-22,602.4500122070312,602.4500122070312,626.0,580.0,603.5999755859375,118641,2024-01-22
2024-01-29,589.0499877929688,589.0499877929688,626.0999755859375,582.7000122070312,596.0,136178,2024-01-29
2024-02-05,620.4500122070312,620.4500122070312,634.9500122070312,585.0,586.0499877929688,348910,2024-02-05
2024-02-12,597.7999877929688,597.7999877929688,634.0,522.2000122070312,621.9500122070312,821219,2024-02-12
2024-02-19,634.5,634.5,642.0,577.0999755859375,597.0,387146,2024-02-19
2024-02-26,617.6500244140625,617.6500244140625,662.4500122070312,593.1500244140625,634.5,256355,2024-02-26
2024-03-04,594.2999877929688,594.2999877929688,650.0,589.5499877929688,625.7999877929688,394307,2024-03-04
2024-03-11,555.25,555.25,599.9000244140625,515.75,595.75,294465,2024-03-11
2024-03-18,562.8499755859375,562.8499755859375,612.75,547.2000122070312,555.25,227632,2024-03-18
2024-03-25,580.5,580.5,587.7999877929688,544.5999755859375,562.8499755859375,63004,2024-03-25
2024-04-01,602.9500122070312,602.9500122070312,614.9500122070312,570.0,574.0,251228,2024-04-01
2024-04-08,596.5999755859375,596.5999755859375,615.5499877929688,591.5,604.0999755859375,51385,2024-04-08
2024-04-15,568.7999877929688,568.7999877929688,604.0,565.0,595.5,69418,2024-04-15
2024-04-22,589.4000244140625,589.4000244140625,600.4500122070312,570.0,570.0,47724,2024-04-22
2024-04-29,586.2999877929688,586.2999877929688,624.0,574.7999877929688,592.9500122070312,106421,2024-04-29
2024-05-06,574.8499755859375,574.8499755859375,651.0,552.0499877929688,584.0,147979,2024-05-06
2024-05-13,588.5499877929688,588.5499877929688,598.5,569.4500122070312,570.0499877929688,88970,2024-05-13
2024-05-20,597.3499755859375,597.3499755859375,618.9000244140625,577.0999755859375,592.5499877929688,234878,2024-05-20
2024-05-27,569.2000122070312,569.2000122070312,599.9500122070312,557.5999755859375,598.7999877929688,50169,2024-05-27
2024-06-03,575.0,575.0,592.5999755859375,521.0499877929688,589.9500122070312,100532,2024-06-03
2024-06-10,615.8499755859375,615.8499755859375,645.9000244140625,562.0,579.9500122070312,289303,2024-06-10
2024-06-17,680.0999755859375,680.0999755859375,697.9500122070312,605.0,615.8499755859375,633543,2024-06-17
2024-06-24,730.4500122070312,730.4500122070312,750.9000244140625,690.9500122070312,690.9500122070312,581683,2024-06-24
2024-07-01,839.0999755859375,839.0999755859375,844.75,731.8499755859375,731.8499755859375,385966,2024-07-01
2024-07-08,830.6500244140625,830.6500244140625,852.7999877929688,780.5499877929688,839.2000122070312,270647,2024-07-08
2024-07-15,837.0,837.0,885.0,821.2000122070312,830.5999755859375,175659,2024-07-15
2024-07-22,859.7000122070312,859.7000122070312,882.7999877929688,807.9000244140625,830.2999877929688,90682,2024-07-22
2024-07-29,859.25,859.25,912.4000244140625,841.0,868.5499877929688,120989,2024-07-29
2024-08-05,888.9500122070312,888.9500122070312,1133.0999755859375,781.0,820.5,2013237,2024-08-05
2024-08-12,876.7000122070312,876.7000122070312,920.7999877929688,841.0499877929688,875.0,212632,2024-08-12
2024-08-19,901.5,901.5,918.9000244140625,870.0499877929688,890.0,144425,2024-08-19
2024-08-26,872.5,872.5,913.7000122070312,855.0,896.7999877929688,101506,2024-08-26
2024-09-02,1073.199951171875,1073.199951171875,1083.300048828125,850.0,881.0,494363,2024-09-02
2024-09-09,1005.4500122070312,1005.4500122070312,1120.0,1001.25,1092.0,386563,2024-09-09
2024-09-16,942.0999755859375,942.0999755859375,1014.6500244140625,918.7999877929688,1014.25,105475,2024-09-16
2024-09-23,998.0999755859375,998.0999755859375,1041.8499755859375,909.0,942.0,355132,2024-09-23
2024-09-30,911.6500244140625,911.6500244140625,994.0,896.2999877929688,994.0,65118,2024-09-30
2024-10-07,898.2000122070312,898.2000122070312,924.9000244140625,855.0999755859375,913.0,73343,2024-10-07
2024-10-14,895.4000244140625,895.4000244140625,907.1500244140625,863.25,902.8499755859375,45561,2024-10-14
2024-10-21,876.2000122070312,876.2000122070312,906.0999755859375,841.0,898.1500244140625,50481,2024-10-21
2024-10-28,919.5499877929688,919.5499877929688,944.4500122070312,853.0,853.0,31195,2024-10-28
2024-11-04,950.2999877929688,950.2999877929688,971.75,889.0,915.0,49961,2024-11-04
2024-11-11,820.3499755859375,820.3499755859375,970.0,809.6500244140625,961.5,53341,2024-11-11
2024-11-18,819.9500122070312,819.9500122070312,908.9500122070312,808.0499877929688,821.0499877929688,121161,2024-11-18
2024-11-25,888.5,888.5,898.0,811.0,832.9500122070312,193486,2024-11-25
2024-12-02,919.4500122070312,919.4500122070312,973.9500122070312,875.2000122070312,888.4500122070312,139941,2024-12-02
2024-12-09,943.4000244140625,943.4000244140625,974.0,915.0499877929688,928.25,258309,2024-12-09
2024-12-16,912.2000122070312,912.2000122070312,995.0,909.0499877929688,943.7999877929688,494720,2024-12-16
2024-12-23,944.75,944.75,962.0,892.9000244140625,911.9500122070312,235196,2024-12-23
2024-12-30,908.2000122070312,908.2000122070312,950.0,896.0,948.5,112620,2024-12-30
2025-01-06,893.9000244140625,893.9000244140625,955.0,880.0499877929688,900.0,120619,2025-01-06
2025-01-13,931.2999877929688,931.2999877929688,965.0,855.25,896.0,190783,2025-01-13
2025-01-20,834.75,834.75,939.4000244140625,829.0499877929688,935.0499877929688,77927,2025-01-20
2025-01-27,896.5999755859375,896.5999755859375,919.9000244140625,700.2000122070312,835.9500122070312,188575,2025-01-27
2025-02-03,833.2000122070312,833.2000122070312,949.7000122070312,825.0999755859375,885.9500122070312,150047,2025-02-03
2025-02-10,852.75,852.75,915.0,790.0499877929688,837.0,233210,2025-02-10
2025-02-17,749.0,749.0,862.9000244140625,695.5999755859375,844.0999755859375,133209,2025-02-17
2025-02-24,678.9000244140625,678.9000244140625,748.0,665.0499877929688,748.0,93379,2025-02-24
2025-03-03,708.8499755859375,708.8499755859375,824.6500244140625,642.75,685.0,207760,2025-03-03
2025-03-10,643.75,643.75,726.6500244140625,630.0,714.8499755859375,175799,2025-03-10
2025-03-17,699.8499755859375,699.8499755859375,743.0,641.4000244140625,650.0,99401,2025-03-17
2025-03-24,681.2999877929688,681.2999877929688,709.8499755859375,628.0,700.0,346566,2025-03-24
2025-03-31,749.3499755859375,749.3499755859375,798.7000122070312,670.5,681.2999877929688,234935,2025-03-31
2025-04-07,697.5999755859375,697.5999755859375,735.25,650.0,709.9500122070312,215533,2025-04-07
2025-04-14,720.2999877929688,720.2999877929688,735.0999755859375,700.5,703.1500244140625,59518,2025-04-14
2025-04-21,721.2000122070312,721.2000122070312,765.9500122070312,691.2000122070312,717.0,127372,2025-04-21
2025-04-28,729.1500244140625,729.1500244140625,760.9000244140625,711.0,716.0,58436,2025-04-28
2025-05-05,881.4000244140625,881.4000244140625,945.0,722.25,742.0,1401525,2025-05-05
2025-05-12,897.9000244140625,897.9000244140625,944.5,863.0,899.9000244140625,222205,2025-05-12
2025-05-19,873.25,873.25,939.7999877929688,835.0,915.0,272126,2025-05-19
2025-05-26,807.0,807.0,888.7000122070312,801.0,877.75,354100,2025-05-26
2025-06-02,834.1500244140625,834.1500244140625,868.9500122070312,795.0,807.0,189930,2025-06-02
2025-06-09,787.4000244140625,787.4000244140625,856.3499755859375,780.1500244140625,838.2999877929688,142062,2025-06-09
2025-06-16,821.5499877929688,821.5499877929688,836.4000244140625,775.75,790.5,112518,2025-06-16
2025-06-23,849.5,849.5,859.9500122070312,787.5499877929688,821.5,113664,2025-06-23
2025-06-30,854.2999877929688,854.2999877929688,878.9000244140625,830.6500244140625,861.9500122070312,209669,2025-06-30
2025-07-07,842.0,842.0,875.0,821.7999877929688,861.9000244140625,193025,2025-07-07
2025-07-14,805.9000244140625,805.9000244140625,826.5499877929688,791.0,826.5499877929688,126340,2025-07-14
