Date,Adj Close_UMESLTD.NS,Close_UMESLTD.NS,High_UMESLTD.NS,Low_UMESLTD.NS,Open_UMESLTD.NS,Volume_UMESLTD.NS,Date
2020-12-07,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.25,1.399999976158142,44159,2020-12-07
2020-12-14,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.7000000476837158,1.75,80472,2020-12-14
2020-12-21,2.299999952316284,2.299999952316284,2.299999952316284,2.0,2.0,23270,2020-12-21
2020-12-28,2.799999952316284,2.799999952316284,2.799999952316284,2.299999952316284,2.4000000953674316,48135,2020-12-28
2021-01-04,3.450000047683716,3.450000047683716,3.450000047683716,2.9000000953674316,2.9000000953674316,14909,2021-01-04
2021-01-11,4.25,4.25,4.25,3.5999999046325684,3.5999999046325684,182545,2021-01-11
2021-01-18,5.300000190734863,5.300000190734863,5.300000190734863,4.050000190734863,4.300000190734863,175578,2021-01-18
2021-01-25,6.349999904632568,6.349999904632568,6.349999904632568,5.550000190734863,5.550000190734863,95957,2021-01-25
2021-02-01,7.25,7.25,7.949999809265137,6.650000095367432,6.650000095367432,174183,2021-02-01
2021-02-08,5.699999809265137,5.699999809265137,6.900000095367432,5.699999809265137,6.900000095367432,47473,2021-02-08
2021-02-15,4.550000190734863,4.550000190734863,5.449999809265137,4.550000190734863,5.449999809265137,43532,2021-02-15
2021-02-22,3.6500000953674316,3.6500000953674316,4.349999904632568,3.6500000953674316,4.349999904632568,44321,2021-02-22
2021-03-01,3.200000047683716,3.200000047683716,3.5,2.9000000953674316,3.5,188822,2021-03-01
2021-03-08,3.799999952316284,3.799999952316284,3.799999952316284,3.3499999046325684,3.3499999046325684,50081,2021-03-08
2021-03-15,4.300000190734863,4.300000190734863,4.699999809265137,3.9000000953674316,3.950000047683716,201612,2021-03-15
2021-03-22,3.5,3.5,4.099999904632568,3.450000047683716,4.099999904632568,271862,2021-03-22
2021-03-29,3.549999952316284,3.549999952316284,3.6500000953674316,3.200000047683716,3.5,62836,2021-03-29
2021-04-05,3.25,3.25,3.700000047683716,3.25,3.450000047683716,98534,2021-04-05
2021-04-12,3.3499999046325684,3.3499999046325684,3.5999999046325684,3.0999999046325684,3.1500000953674316,40050,2021-04-12
2021-04-19,3.299999952316284,3.299999952316284,3.450000047683716,2.950000047683716,3.3499999046325684,75261,2021-04-19
2021-04-26,3.0,3.0,3.4000000953674316,2.8499999046325684,3.3499999046325684,155783,2021-04-26
2021-05-03,2.9000000953674316,2.9000000953674316,3.0999999046325684,2.799999952316284,3.0,158063,2021-05-03
2021-05-10,3.049999952316284,3.049999952316284,3.200000047683716,2.8499999046325684,3.0,69911,2021-05-10
2021-05-17,3.4000000953674316,3.4000000953674316,3.4000000953674316,2.950000047683716,3.1500000953674316,120181,2021-05-17
2021-05-24,4.199999809265137,4.199999809265137,4.199999809265137,3.450000047683716,3.549999952316284,167855,2021-05-24
2021-05-31,4.75,4.75,4.75,4.0,4.400000095367432,457697,2021-05-31
2021-06-07,5.0,5.0,5.449999809265137,4.699999809265137,4.900000095367432,323918,2021-06-07
2021-06-14,5.25,5.25,5.449999809265137,4.699999809265137,5.099999904632568,365921,2021-06-14
2021-06-21,4.599999904632568,4.599999904632568,5.349999904632568,4.5,5.349999904632568,231330,2021-06-21
2021-06-28,4.349999904632568,4.349999904632568,4.800000190734863,4.150000095367432,4.599999904632568,159831,2021-06-28
2021-07-05,4.5,4.5,4.849999904632568,4.150000095367432,4.550000190734863,156728,2021-07-05
2021-07-12,4.5,4.5,4.699999809265137,4.099999904632568,4.449999809265137,124321,2021-07-12
2021-07-19,4.099999904632568,4.099999904632568,4.699999809265137,4.050000190734863,4.650000095367432,110486,2021-07-19
2021-07-26,4.050000190734863,4.050000190734863,4.300000190734863,3.799999952316284,4.300000190734863,111906,2021-07-26
2021-08-02,4.550000190734863,4.550000190734863,4.800000190734863,4.050000190734863,4.25,266539,2021-08-02
2021-08-09,4.199999809265137,4.199999809265137,4.849999904632568,4.099999904632568,4.550000190734863,130766,2021-08-09
2021-08-16,3.8499999046325684,3.8499999046325684,4.5,3.75,4.099999904632568,108287,2021-08-16
2021-08-23,3.549999952316284,3.549999952316284,4.050000190734863,3.200000047683716,4.050000190734863,149195,2021-08-23
2021-08-30,3.549999952316284,3.549999952316284,3.8499999046325684,3.299999952316284,3.549999952316284,183682,2021-08-30
2021-09-06,4.449999809265137,4.449999809265137,4.5,3.4000000953674316,3.75,492321,2021-09-06
2021-09-13,4.300000190734863,4.300000190734863,4.599999904632568,3.8499999046325684,4.550000190734863,526743,2021-09-13
2021-09-20,3.8499999046325684,3.8499999046325684,4.400000095367432,3.75,4.400000095367432,441612,2021-09-20
2021-09-27,3.950000047683716,3.950000047683716,4.099999904632568,3.700000047683716,3.950000047683716,410498,2021-09-27
2021-10-04,4.0,4.0,4.199999809265137,3.799999952316284,4.050000190734863,228823,2021-10-04
2021-10-11,4.0,4.0,4.25,3.9000000953674316,4.25,309535,2021-10-11
2021-10-18,3.9000000953674316,3.9000000953674316,4.199999809265137,3.6500000953674316,4.199999809265137,189752,2021-10-18
2021-10-25,4.900000095367432,4.900000095367432,5.400000095367432,3.549999952316284,3.549999952316284,909619,2021-10-25
2021-11-01,4.449999809265137,4.449999809265137,4.849999904632568,4.400000095367432,4.699999809265137,265142,2021-11-01
2021-11-08,5.550000190734863,5.550000190734863,5.550000190734863,4.25,4.650000095367432,371391,2021-11-08
2021-11-15,5.5,5.5,6.25,5.5,5.800000190734863,238657,2021-11-15
2021-11-22,5.349999904632568,5.349999904632568,5.400000095367432,4.75,5.25,253635,2021-11-22
2021-11-29,5.300000190734863,5.300000190734863,5.849999904632568,5.150000095367432,5.599999904632568,318065,2021-11-29
2021-12-06,5.349999904632568,5.349999904632568,5.5,4.900000095367432,5.449999809265137,258001,2021-12-06
2021-12-13,5.849999904632568,5.849999904632568,6.300000190734863,5.25,5.349999904632568,449907,2021-12-13
2021-12-20,5.800000190734863,5.800000190734863,6.300000190734863,5.449999809265137,5.599999904632568,1614024,2021-12-20
2021-12-27,7.25,7.25,7.25,5.550000190734863,5.900000095367432,248465,2021-12-27
2022-01-03,7.0,7.0,7.599999904632568,6.900000095367432,7.599999904632568,124155,2022-01-03
2022-01-10,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,6.650000095367432,6841,2022-01-10
2022-01-17,6.349999904632568,6.349999904632568,6.349999904632568,6.349999904632568,6.349999904632568,1914,2022-01-17
2022-01-24,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,466,2022-01-24
2022-01-31,5.75,5.75,5.75,5.75,5.75,1101,2022-01-31
2022-02-07,5.5,5.5,5.5,5.5,5.5,200,2022-02-07
2022-02-14,4.349999904632568,4.349999904632568,5.25,4.349999904632568,5.25,1930,2022-02-14
2022-02-21,3.5,3.5,4.150000095367432,3.5,4.150000095367432,1695,2022-02-21
2022-02-28,2.950000047683716,2.950000047683716,3.3499999046325684,2.9000000953674316,3.3499999046325684,29141,2022-02-28
2022-03-07,2.799999952316284,2.799999952316284,3.049999952316284,2.6500000953674316,2.9000000953674316,158457,2022-03-07
2022-03-14,2.8499999046325684,2.8499999046325684,2.9000000953674316,2.6500000953674316,2.799999952316284,84674,2022-03-14
2022-03-21,3.5,3.5,3.5,2.950000047683716,2.950000047683716,26590,2022-03-21
2022-03-28,4.300000190734863,4.300000190734863,4.300000190734863,3.6500000953674316,3.6500000953674316,35874,2022-03-28
2022-04-04,5.349999904632568,5.349999904632568,5.349999904632568,4.5,4.5,144227,2022-04-04
2022-04-11,6.0,6.0,6.0,5.150000095367432,5.599999904632568,225450,2022-04-11
2022-04-18,6.849999904632568,6.849999904632568,7.550000190734863,6.25,6.300000190734863,562063,2022-04-18
2022-04-25,6.849999904632568,6.849999904632568,6.849999904632568,6.849999904632568,6.849999904632568,0,2022-04-25
2022-05-02,6.550000190734863,6.550000190734863,6.550000190734863,6.550000190734863,6.550000190734863,1572,2022-05-02
2022-05-09,6.550000190734863,6.550000190734863,6.550000190734863,6.550000190734863,6.550000190734863,0,2022-05-09
2022-05-16,6.550000190734863,6.550000190734863,6.550000190734863,6.550000190734863,6.550000190734863,0,2022-05-16
2022-05-23,6.25,6.25,6.25,6.25,6.25,1030,2022-05-23
2022-05-30,6.25,6.25,6.25,6.25,6.25,0,2022-05-30
2022-06-06,5.949999809265137,5.949999809265137,5.949999809265137,5.949999809265137,5.949999809265137,120,2022-06-06
2022-06-13,4.949999809265137,4.949999809265137,5.699999809265137,4.949999809265137,5.699999809265137,3580,2022-06-13
2022-06-20,3.950000047683716,3.950000047683716,4.75,3.950000047683716,4.75,11233,2022-06-20
2022-06-27,3.3499999046325684,3.3499999046325684,3.799999952316284,3.3499999046325684,3.799999952316284,54079,2022-06-27
2022-07-04,3.200000047683716,3.200000047683716,3.3499999046325684,2.9000000953674316,3.200000047683716,79248,2022-07-04
2022-07-11,3.950000047683716,3.950000047683716,3.950000047683716,3.3499999046325684,3.3499999046325684,23812,2022-07-11
2022-07-18,4.900000095367432,4.900000095367432,4.900000095367432,4.099999904632568,4.099999904632568,332356,2022-07-18
2022-07-25,5.650000095367432,5.650000095367432,5.949999809265137,5.099999904632568,5.099999904632568,270632,2022-07-25
2022-08-01,4.849999904632568,4.849999904632568,5.900000095367432,4.75,5.900000095367432,145335,2022-08-01
2022-08-08,4.800000190734863,4.800000190734863,4.949999809265137,4.5,4.75,91922,2022-08-08
2022-08-15,4.900000095367432,4.900000095367432,5.050000190734863,4.550000190734863,4.800000190734863,97345,2022-08-15
2022-08-22,4.75,4.75,5.0,4.5,4.900000095367432,84189,2022-08-22
2022-08-29,4.75,4.75,4.800000190734863,4.550000190734863,4.550000190734863,52016,2022-08-29
2022-09-05,4.800000190734863,4.800000190734863,5.25,4.5,4.849999904632568,207121,2022-09-05
2022-09-12,4.25,4.25,5.050000190734863,4.25,4.75,252484,2022-09-12
2022-09-19,4.300000190734863,4.300000190734863,4.599999904632568,4.150000095367432,4.449999809265137,162325,2022-09-19
2022-09-26,4.25,4.25,4.5,4.0,4.5,66557,2022-09-26
2022-10-03,4.349999904632568,4.349999904632568,4.5,4.150000095367432,4.300000190734863,35193,2022-10-03
2022-10-10,4.199999809265137,4.199999809265137,4.599999904632568,3.8499999046325684,4.5,122422,2022-10-10
2022-10-17,4.050000190734863,4.050000190734863,4.599999904632568,3.950000047683716,4.449999809265137,122247,2022-10-17
2022-10-24,4.150000095367432,4.150000095367432,4.449999809265137,3.5999999046325684,4.449999809265137,134376,2022-10-24
2022-10-31,4.300000190734863,4.300000190734863,4.550000190734863,4.050000190734863,4.25,159246,2022-10-31
2022-11-07,4.349999904632568,4.349999904632568,4.449999809265137,4.150000095367432,4.400000095367432,105568,2022-11-07
2022-11-14,4.199999809265137,4.199999809265137,4.449999809265137,4.050000190734863,4.349999904632568,106559,2022-11-14
2022-11-21,5.099999904632568,5.099999904632568,5.099999904632568,3.700000047683716,4.199999809265137,1269360,2022-11-21
2022-11-28,5.099999904632568,5.099999904632568,6.099999904632568,5.099999904632568,5.449999809265137,579254,2022-11-28
2022-12-05,5.050000190734863,5.050000190734863,5.349999904632568,4.849999904632568,5.099999904632568,199522,2022-12-05
2022-12-12,4.900000095367432,4.900000095367432,5.25,4.849999904632568,4.949999809265137,107429,2022-12-12
2022-12-19,4.599999904632568,4.599999904632568,5.300000190734863,4.599999904632568,4.949999809265137,97059,2022-12-19
2022-12-26,4.699999809265137,4.699999809265137,5.0,4.400000095367432,4.400000095367432,77402,2022-12-26
2023-01-02,4.949999809265137,4.949999809265137,5.0,4.550000190734863,4.800000190734863,104732,2023-01-02
2023-01-09,4.75,4.75,5.150000095367432,4.75,5.0,159766,2023-01-09
2023-01-16,5.150000095367432,5.150000095367432,5.150000095367432,4.599999904632568,4.800000190734863,91734,2023-01-16
2023-01-23,4.699999809265137,4.699999809265137,5.300000190734863,4.599999904632568,5.300000190734863,72596,2023-01-23
2023-01-30,4.400000095367432,4.400000095367432,4.900000095367432,4.300000190734863,4.550000190734863,113576,2023-01-30
2023-02-06,4.449999809265137,4.449999809265137,4.599999904632568,4.050000190734863,4.400000095367432,153646,2023-02-06
2023-02-13,4.099999904632568,4.099999904632568,4.5,4.050000190734863,4.5,114126,2023-02-13
2023-02-20,3.549999952316284,3.549999952316284,4.300000190734863,3.549999952316284,4.099999904632568,103274,2023-02-20
2023-02-27,3.450000047683716,3.450000047683716,3.549999952316284,3.25,3.549999952316284,143502,2023-02-27
2023-03-06,3.9000000953674316,3.9000000953674316,4.050000190734863,3.5999999046325684,3.5999999046325684,55759,2023-03-06
2023-03-13,3.8499999046325684,3.8499999046325684,4.300000190734863,3.700000047683716,4.050000190734863,114665,2023-03-13
2023-03-20,3.3499999046325684,3.3499999046325684,3.950000047683716,3.299999952316284,3.8499999046325684,107169,2023-03-20
2023-03-27,3.1500000953674316,3.1500000953674316,3.5,3.049999952316284,3.450000047683716,128561,2023-03-27
2023-04-03,3.5,3.5,3.5,3.0999999046325684,3.0999999046325684,24666,2023-04-03
2023-04-10,4.150000095367432,4.150000095367432,4.650000095367432,3.450000047683716,3.5999999046325684,116559,2023-04-10
2023-04-17,3.8499999046325684,3.8499999046325684,4.75,3.8499999046325684,4.449999809265137,238602,2023-04-17
2023-04-24,4.0,4.0,4.099999904632568,3.549999952316284,3.950000047683716,146435,2023-04-24
2023-05-01,3.8499999046325684,3.8499999046325684,4.150000095367432,3.700000047683716,4.0,96775,2023-05-01
2023-05-08,3.75,3.75,3.950000047683716,3.5999999046325684,3.950000047683716,57673,2023-05-08
2023-05-15,3.700000047683716,3.700000047683716,3.8499999046325684,3.5999999046325684,3.8499999046325684,41574,2023-05-15
2023-05-22,3.5999999046325684,3.5999999046325684,3.799999952316284,3.5,3.799999952316284,45935,2023-05-22
2023-05-29,3.6500000953674316,3.6500000953674316,3.75,3.5,3.700000047683716,58550,2023-05-29
2023-06-05,3.5999999046325684,3.5999999046325684,4.300000190734863,3.5999999046325684,3.700000047683716,324180,2023-06-05
2023-06-12,3.700000047683716,3.700000047683716,4.099999904632568,3.4000000953674316,3.75,404238,2023-06-12
2023-06-19,3.75,3.75,3.8499999046325684,3.549999952316284,3.799999952316284,131547,2023-06-19
2023-06-26,3.5,3.5,3.950000047683716,3.1500000953674316,3.950000047683716,284581,2023-06-26
2023-07-03,3.5,3.5,3.6500000953674316,3.25,3.5999999046325684,304512,2023-07-03
2023-07-10,3.3499999046325684,3.3499999046325684,3.700000047683716,3.1500000953674316,3.6500000953674316,254488,2023-07-10
2023-07-17,3.4000000953674316,3.4000000953674316,3.5999999046325684,3.299999952316284,3.5,113293,2023-07-17
2023-07-24,3.3499999046325684,3.3499999046325684,3.700000047683716,3.200000047683716,3.549999952316284,209089,2023-07-24
2023-07-31,3.3499999046325684,3.3499999046325684,3.6500000953674316,3.0999999046325684,3.5,200116,2023-07-31
2023-08-07,3.700000047683716,3.700000047683716,4.650000095367432,3.25,3.450000047683716,970920,2023-08-07
2023-08-14,3.9000000953674316,3.9000000953674316,4.150000095367432,3.549999952316284,3.950000047683716,265027,2023-08-14
2023-08-21,4.349999904632568,4.349999904632568,4.800000190734863,3.700000047683716,3.950000047683716,1036626,2023-08-21
2023-08-28,4.25,4.25,4.800000190734863,4.099999904632568,4.800000190734863,332124,2023-08-28
2023-09-04,7.300000190734863,7.300000190734863,7.300000190734863,4.150000095367432,4.400000095367432,4561379,2023-09-04
2023-09-11,6.5,6.5,8.0,6.5,7.199999809265137,1245379,2023-09-11
2023-09-18,5.900000095367432,5.900000095367432,6.199999809265137,5.5,6.199999809265137,248237,2023-09-18
2023-09-25,6.949999809265137,6.949999809265137,7.050000190734863,5.800000190734863,6.050000190734863,213057,2023-09-25
2023-10-02,6.550000190734863,6.550000190734863,6.949999809265137,6.550000190734863,6.949999809265137,30900,2023-10-02
2023-10-09,6.050000190734863,6.050000190734863,6.449999809265137,6.050000190734863,6.449999809265137,12143,2023-10-09
2023-10-16,5.550000190734863,5.550000190734863,5.949999809265137,5.550000190734863,5.949999809265137,63955,2023-10-16
2023-10-23,5.150000095367432,5.150000095367432,5.449999809265137,5.150000095367432,5.449999809265137,13524,2023-10-23
2023-10-30,4.650000095367432,4.650000095367432,5.050000190734863,4.650000095367432,5.050000190734863,82903,2023-10-30
2023-11-06,5.800000190734863,5.800000190734863,5.800000190734863,4.550000190734863,4.849999904632568,120676,2023-11-06
2023-11-13,6.150000095367432,6.150000095367432,6.349999904632568,6.150000095367432,6.349999904632568,65178,2023-11-13
2023-11-20,5.650000095367432,5.650000095367432,6.099999904632568,5.650000095367432,6.050000190734863,24812,2023-11-20
2023-11-27,5.25,5.25,5.650000095367432,5.25,5.650000095367432,36376,2023-11-27
2023-12-04,5.150000095367432,5.150000095367432,5.25,5.0,5.199999809265137,145887,2023-12-04
2023-12-11,5.400000095367432,5.400000095367432,5.449999809265137,5.25,5.25,56769,2023-12-11
2023-12-18,5.349999904632568,5.349999904632568,5.449999809265137,5.199999809265137,5.349999904632568,91013,2023-12-18
2023-12-25,6.199999809265137,6.199999809265137,6.400000095367432,5.349999904632568,5.349999904632568,291694,2023-12-25
2024-01-01,6.449999809265137,6.449999809265137,6.5,5.849999904632568,6.0,442891,2024-01-01
2024-01-08,6.199999809265137,6.199999809265137,6.699999809265137,5.849999904632568,6.699999809265137,623300,2024-01-08
2024-01-15,6.050000190734863,6.050000190734863,6.5,5.900000095367432,6.5,220587,2024-01-15
2024-01-22,5.900000095367432,5.900000095367432,6.199999809265137,5.699999809265137,6.050000190734863,123109,2024-01-22
2024-01-29,6.199999809265137,6.199999809265137,6.400000095367432,5.75,6.099999904632568,345288,2024-01-29
2024-02-05,6.25,6.25,7.0,6.25,6.5,618350,2024-02-05
2024-02-12,6.400000095367432,6.400000095367432,6.449999809265137,5.699999809265137,6.449999809265137,203932,2024-02-12
2024-02-19,6.300000190734863,6.300000190734863,6.699999809265137,5.800000190734863,6.650000095367432,499179,2024-02-19
2024-02-26,5.949999809265137,5.949999809265137,6.5,5.75,6.300000190734863,224461,2024-02-26
2024-03-04,5.900000095367432,5.900000095367432,6.25,5.400000095367432,6.25,190557,2024-03-04
2024-03-11,5.400000095367432,5.400000095367432,6.150000095367432,4.949999809265137,6.150000095367432,217443,2024-03-11
2024-03-18,5.199999809265137,5.199999809265137,5.650000095367432,4.900000095367432,5.550000190734863,138628,2024-03-18
2024-03-25,4.650000095367432,4.650000095367432,5.349999904632568,4.650000095367432,5.199999809265137,350544,2024-03-25
2024-04-01,5.550000190734863,5.550000190734863,5.75,4.550000190734863,4.550000190734863,241955,2024-04-01
2024-04-08,5.449999809265137,5.449999809265137,5.800000190734863,5.25,5.800000190734863,148165,2024-04-08
2024-04-15,5.5,5.5,5.75,5.199999809265137,5.199999809265137,142484,2024-04-15
2024-04-22,5.349999904632568,5.349999904632568,5.75,5.300000190734863,5.5,232450,2024-04-22
2024-04-29,5.550000190734863,5.550000190734863,5.800000190734863,5.400000095367432,5.599999904632568,134579,2024-04-29
2024-05-06,5.050000190734863,5.050000190734863,5.650000095367432,5.050000190734863,5.650000095367432,199843,2024-05-06
2024-05-13,5.150000095367432,5.150000095367432,5.25,4.849999904632568,5.199999809265137,133971,2024-05-13
2024-05-20,5.199999809265137,5.199999809265137,5.5,5.0,5.050000190734863,155964,2024-05-20
2024-05-27,5.0,5.0,5.449999809265137,4.699999809265137,5.349999904632568,300360,2024-05-27
2024-06-03,5.150000095367432,5.150000095367432,5.449999809265137,4.800000190734863,5.25,199069,2024-06-03
2024-06-10,5.289999961853027,5.289999961853027,5.550000190734863,4.840000152587891,5.449999809265137,228292,2024-06-10
2024-06-17,5.119999885559082,5.119999885559082,5.539999961853027,5.0,5.289999961853027,218119,2024-06-17
2024-06-24,5.269999980926514,5.269999980926514,5.630000114440918,5.0,5.21999979019165,310857,2024-06-24
2024-07-01,7.739999771118164,7.739999771118164,7.739999771118164,5.090000152587891,5.210000038146973,1424470,2024-07-01
2024-07-08,8.069999694824219,8.069999694824219,8.9399995803833,7.360000133514404,8.109999656677246,1755885,2024-07-08
2024-07-15,9.779999732971191,9.779999732971191,9.779999732971191,8.069999694824219,8.399999618530273,377156,2024-07-15
2024-07-22,9.4399995803833,9.4399995803833,10.260000228881836,9.4399995803833,10.260000228881836,247357,2024-07-22
2024-07-29,8.510000228881836,8.510000228881836,9.25,8.510000228881836,9.25,71494,2024-07-29
2024-08-05,7.670000076293945,7.670000076293945,8.329999923706055,7.670000076293945,8.329999923706055,49893,2024-08-05
2024-08-12,7.050000190734863,7.050000190734863,7.510000228881836,7.050000190734863,7.510000228881836,34154,2024-08-12
2024-08-19,7.159999847412109,7.159999847412109,7.159999847412109,6.760000228881836,6.900000095367432,237228,2024-08-19
2024-08-26,7.880000114440918,7.880000114440918,7.880000114440918,7.300000190734863,7.300000190734863,60470,2024-08-26
2024-09-02,6.630000114440918,6.630000114440918,8.270000457763672,6.53000020980835,8.270000457763672,658247,2024-09-02
2024-09-09,7.230000019073486,7.230000019073486,7.380000114440918,6.170000076293945,6.630000114440918,371300,2024-09-09
2024-09-16,6.510000228881836,6.510000228881836,7.400000095367432,6.119999885559082,7.230000019073486,311480,2024-09-16
2024-09-23,6.539999961853027,6.539999961853027,6.789999961853027,5.909999847412109,6.789999961853027,263758,2024-09-23
2024-09-30,6.480000019073486,6.480000019073486,6.840000152587891,6.25,6.840000152587891,162265,2024-09-30
2024-10-07,6.699999809265137,6.699999809265137,6.800000190734863,6.050000190734863,6.610000133514404,160344,2024-10-07
2024-10-14,6.269999980926514,6.269999980926514,7.03000020980835,6.059999942779541,7.03000020980835,268548,2024-10-14
2024-10-21,6.849999904632568,6.849999904632568,6.849999904632568,6.03000020980835,6.28000020980835,289652,2024-10-21
2024-10-28,8.710000038146973,8.710000038146973,8.710000038146973,6.849999904632568,7.190000057220459,430793,2024-10-28
2024-11-04,6.71999979019165,6.71999979019165,9.130000114440918,6.710000038146973,9.130000114440918,445475,2024-11-04
2024-11-11,6.579999923706055,6.579999923706055,6.940000057220459,6.380000114440918,6.75,356124,2024-11-11
2024-11-18,6.510000228881836,6.510000228881836,6.800000190734863,6.320000171661377,6.579999923706055,91852,2024-11-18
2024-11-25,7.190000057220459,7.190000057220459,7.809999942779541,6.5,6.599999904632568,369216,2024-11-25
2024-12-02,7.599999904632568,7.599999904632568,8.3100004196167,7.130000114440918,7.449999809265137,458822,2024-12-02
2024-12-09,7.96999979019165,7.96999979019165,8.350000381469727,7.46999979019165,7.789999961853027,494918,2024-12-09
2024-12-16,7.130000114440918,7.130000114440918,8.1899995803833,6.860000133514404,8.1899995803833,295900,2024-12-16
2024-12-23,7.320000171661377,7.320000171661377,7.650000095367432,6.820000171661377,7.480000019073486,122158,2024-12-23
2024-12-30,6.670000076293945,6.670000076293945,7.619999885559082,6.610000133514404,7.360000133514404,199755,2024-12-30
2025-01-06,6.519999980926514,6.519999980926514,7.190000057220459,6.409999847412109,6.670000076293945,169955,2025-01-06
2025-01-13,6.190000057220459,6.190000057220459,6.5,5.860000133514404,6.190000057220459,138710,2025-01-13
2025-01-20,6.070000171661377,6.070000171661377,6.369999885559082,5.809999942779541,6.190000057220459,106656,2025-01-20
2025-01-27,6.960000038146973,6.960000038146973,7.429999828338623,5.760000228881836,6.340000152587891,163543,2025-01-27
2025-02-03,6.440000057220459,6.440000057220459,7.28000020980835,6.269999980926514,7.28000020980835,125563,2025-02-03
2025-02-10,6.449999809265137,6.449999809265137,6.690000057220459,6.130000114440918,6.690000057220459,102277,2025-02-10
2025-02-17,6.199999809265137,6.199999809265137,6.670000076293945,6.099999904632568,6.150000095367432,111114,2025-02-17
2025-02-24,5.610000133514404,5.610000133514404,6.380000114440918,5.610000133514404,6.0,142086,2025-02-24
2025-03-03,5.53000020980835,5.53000020980835,5.829999923706055,5.110000133514404,5.829999923706055,136313,2025-03-03
2025-03-10,5.420000076293945,5.420000076293945,5.690000057220459,5.349999904632568,5.690000057220459,33768,2025-03-10
2025-03-17,5.460000038146973,5.460000038146973,5.539999961853027,5.260000228881836,5.420000076293945,85397,2025-03-17
2025-03-24,5.010000228881836,5.010000228881836,5.5,4.960000038146973,5.489999771118164,123605,2025-03-24
2025-03-31,5.909999847412109,5.909999847412109,6.059999942779541,4.849999904632568,5.010000228881836,88931,2025-03-31
2025-04-07,5.820000171661377,5.820000171661377,6.059999942779541,4.809999942779541,5.320000171661377,133551,2025-04-07
2025-04-14,6.380000114440918,6.380000114440918,6.650000095367432,5.599999904632568,5.820000171661377,67871,2025-04-14
2025-04-21,6.349999904632568,6.349999904632568,6.96999979019165,6.050000190734863,6.690000057220459,68469,2025-04-21
2025-04-28,5.78000020980835,5.78000020980835,6.409999847412109,5.78000020980835,6.300000190734863,48079,2025-04-28
2025-05-05,5.380000114440918,5.380000114440918,6.059999942779541,5.21999979019165,5.769999980926514,66974,2025-05-05
2025-05-12,5.760000228881836,5.760000228881836,5.869999885559082,5.110000133514404,5.489999771118164,72366,2025-05-12
2025-05-19,5.760000228881836,5.760000228881836,5.989999771118164,5.46999979019165,5.989999771118164,69600,2025-05-19
2025-05-26,5.869999885559082,5.869999885559082,5.989999771118164,5.579999923706055,5.809999942779541,50973,2025-05-26
