Date,Adj Close_JPOLYINVST.NS,Close_JPOLYINVST.NS,High_JPOLYINVST.NS,Low_JPOLYINVST.NS,Open_JPOLYINVST.NS,Volume_JPOLYINVST.NS,Date
2020-12-28,22.149999618530273,22.149999618530273,22.149999618530273,17.399999618530273,17.399999618530273,11522,2020-12-28
2021-01-04,25.100000381469727,25.100000381469727,25.100000381469727,21.549999237060547,21.549999237060547,14197,2021-01-04
2021-01-11,23.799999237060547,23.799999237060547,26.850000381469727,23.5,26.350000381469727,9796,2021-01-11
2021-01-18,30.200000762939453,30.200000762939453,30.200000762939453,24.950000762939453,24.950000762939453,17738,2021-01-18
2021-01-25,31.600000381469727,31.600000381469727,31.600000381469727,28.700000762939453,28.700000762939453,2783,2021-01-25
2021-02-01,30.149999618530273,30.149999618530273,30.200000762939453,30.149999618530273,30.149999618530273,2780,2021-02-01
2021-02-08,31.0,31.0,31.649999618530273,30.149999618530273,30.149999618530273,7232,2021-02-08
2021-02-15,32.54999923706055,32.54999923706055,32.54999923706055,31.0,31.0,7679,2021-02-15
2021-02-22,33.849998474121094,33.849998474121094,34.150001525878906,30.950000762939453,30.950000762939453,11810,2021-02-22
2021-03-01,32.20000076293945,32.20000076293945,32.20000076293945,32.20000076293945,32.20000076293945,2000,2021-03-01
2021-03-08,32.20000076293945,32.20000076293945,32.20000076293945,30.600000381469727,32.20000076293945,5519,2021-03-08
2021-03-15,32.20000076293945,32.20000076293945,32.20000076293945,30.600000381469727,30.600000381469727,6889,2021-03-15
2021-03-22,32.20000076293945,32.20000076293945,32.20000076293945,32.20000076293945,32.20000076293945,2165,2021-03-22
2021-03-29,32.20000076293945,32.20000076293945,32.20000076293945,32.20000076293945,32.20000076293945,6157,2021-03-29
2021-04-05,32.20000076293945,32.20000076293945,32.20000076293945,32.20000076293945,32.20000076293945,202,2021-04-05
2021-04-12,33.79999923706055,33.79999923706055,33.79999923706055,32.20000076293945,32.20000076293945,522,2021-04-12
2021-04-19,33.79999923706055,33.79999923706055,33.79999923706055,33.79999923706055,33.79999923706055,3236,2021-04-19
2021-04-26,33.79999923706055,33.79999923706055,33.79999923706055,33.79999923706055,33.79999923706055,3539,2021-04-26
2021-05-03,33.79999923706055,33.79999923706055,33.79999923706055,33.79999923706055,33.79999923706055,2087,2021-05-03
2021-05-10,35.45000076293945,35.45000076293945,35.45000076293945,32.20000076293945,34.0,1310,2021-05-10
2021-05-17,35.45000076293945,35.45000076293945,35.45000076293945,34.650001525878906,35.45000076293945,1734,2021-05-17
2021-05-24,35.45000076293945,35.45000076293945,35.45000076293945,35.45000076293945,35.45000076293945,1172,2021-05-24
2021-05-31,35.45000076293945,35.45000076293945,35.45000076293945,33.70000076293945,33.70000076293945,3527,2021-05-31
2021-06-07,35.45000076293945,35.45000076293945,35.45000076293945,35.45000076293945,35.45000076293945,4457,2021-06-07
2021-06-14,37.20000076293945,37.20000076293945,37.20000076293945,37.20000076293945,37.20000076293945,4360,2021-06-14
2021-06-21,37.20000076293945,37.20000076293945,37.20000076293945,37.20000076293945,37.20000076293945,3051,2021-06-21
2021-06-28,37.20000076293945,37.20000076293945,37.20000076293945,37.20000076293945,37.20000076293945,5595,2021-06-28
2021-07-05,37.20000076293945,37.20000076293945,37.20000076293945,37.20000076293945,37.20000076293945,24913,2021-07-05
2021-07-12,39.04999923706055,39.04999923706055,39.04999923706055,37.20000076293945,37.20000076293945,5540,2021-07-12
2021-07-19,39.04999923706055,39.04999923706055,39.04999923706055,39.04999923706055,39.04999923706055,1133,2021-07-19
2021-07-26,39.04999923706055,39.04999923706055,39.04999923706055,39.04999923706055,39.04999923706055,2857,2021-07-26
2021-08-02,39.04999923706055,39.04999923706055,39.04999923706055,39.04999923706055,39.04999923706055,131,2021-08-02
2021-08-09,41.0,41.0,41.0,41.0,41.0,1690,2021-08-09
2021-08-16,41.0,41.0,41.0,41.0,41.0,1068,2021-08-16
2021-08-23,41.0,41.0,41.0,41.0,41.0,1792,2021-08-23
2021-08-30,41.0,41.0,41.0,41.0,41.0,1220,2021-08-30
2021-09-06,41.0,41.0,41.0,41.0,41.0,312,2021-09-06
2021-09-13,49.79999923706055,49.79999923706055,49.79999923706055,41.0,41.0,7081,2021-09-13
2021-09-20,63.400001525878906,63.400001525878906,63.400001525878906,52.25,52.25,20220,2021-09-20
2021-09-27,80.75,80.75,80.75,66.55000305175781,66.55000305175781,11652,2021-09-27
2021-10-04,102.9000015258789,102.9000015258789,102.9000015258789,81.5,84.75,157695,2021-10-04
2021-10-11,125.0,125.0,125.0,108.0,108.0,75957,2021-10-11
2021-10-18,159.39999389648438,159.39999389648438,159.39999389648438,124.69999694824219,131.25,178017,2021-10-18
2021-10-25,203.3000030517578,203.3000030517578,203.3000030517578,167.35000610351562,167.35000610351562,212475,2021-10-25
2021-11-01,228.35000610351562,228.35000610351562,239.0,193.14999389648438,213.4499969482422,261442,2021-11-01
2021-11-08,275.45001220703125,275.45001220703125,275.45001220703125,216.9499969482422,234.3000030517578,135095,2021-11-08
2021-11-15,334.70001220703125,334.70001220703125,334.70001220703125,281.0,289.20001220703125,48260,2021-11-15
2021-11-22,427.0,427.0,427.0,318.0,351.3999938964844,125992,2021-11-22
2021-11-29,365.20001220703125,365.20001220703125,448.3500061035156,330.5,448.3500061035156,120542,2021-11-29
2021-12-06,368.20001220703125,368.20001220703125,420.25,364.29998779296875,383.45001220703125,267053,2021-12-06
2021-12-13,358.54998779296875,358.54998779296875,390.70001220703125,332.3500061035156,349.8500061035156,137253,2021-12-13
2021-12-20,284.75,284.75,340.6499938964844,277.54998779296875,340.6499938964844,90510,2021-12-20
2021-12-27,268.54998779296875,268.54998779296875,294.95001220703125,260.0,270.6000061035156,62319,2021-12-27
2022-01-03,282.1499938964844,282.1499938964844,289.8999938964844,255.14999389648438,268.54998779296875,118522,2022-01-03
2022-01-10,343.6499938964844,343.6499938964844,343.6499938964844,281.45001220703125,282.1499938964844,144156,2022-01-10
2022-01-17,438.3999938964844,438.3999938964844,438.3999938964844,360.79998779296875,360.79998779296875,138566,2022-01-17
2022-01-24,357.20001220703125,357.20001220703125,460.29998779296875,357.20001220703125,445.0,259717,2022-01-24
2022-01-31,326.20001220703125,326.20001220703125,350.04998779296875,311.0,348.0,203149,2022-01-31
2022-02-07,321.20001220703125,321.20001220703125,334.6499938964844,290.20001220703125,334.6499938964844,165400,2022-02-07
2022-02-14,314.8500061035156,314.8500061035156,335.0,290.3500061035156,315.0,215418,2022-02-14
2022-02-21,304.8999938964844,304.8999938964844,328.79998779296875,286.3999938964844,328.79998779296875,58135,2022-02-21
2022-02-28,284.29998779296875,284.29998779296875,309.6000061035156,278.04998779296875,307.0,24783,2022-02-28
2022-03-07,252.14999389648438,252.14999389648438,292.6000061035156,250.14999389648438,284.5,118711,2022-03-07
2022-03-14,233.6999969482422,233.6999969482422,259.3999938964844,227.10000610351562,259.3999938964844,43250,2022-03-14
2022-03-21,237.10000610351562,237.10000610351562,248.85000610351562,223.3000030517578,233.6999969482422,81901,2022-03-21
2022-03-28,302.1000061035156,302.1000061035156,302.1000061035156,245.89999389648438,248.9499969482422,93537,2022-03-28
2022-04-04,296.75,296.75,333.04998779296875,285.04998779296875,317.20001220703125,88627,2022-04-04
2022-04-11,282.75,282.75,307.0,262.8500061035156,296.75,32821,2022-04-11
2022-04-18,248.5500030517578,248.5500030517578,285.70001220703125,247.0,271.20001220703125,41662,2022-04-18
2022-04-25,260.45001220703125,260.45001220703125,287.0,236.75,236.75,61846,2022-04-25
2022-05-02,240.3000030517578,240.3000030517578,255.0,231.14999389648438,251.14999389648438,22726,2022-05-02
2022-05-09,214.4499969482422,214.4499969482422,250.0,205.10000610351562,232.6999969482422,21126,2022-05-09
2022-05-16,228.25,228.25,243.35000610351562,216.14999389648438,224.8000030517578,20372,2022-05-16
2022-05-23,224.6999969482422,224.6999969482422,237.0,211.5,237.0,9751,2022-05-23
2022-05-30,286.6499938964844,286.6499938964844,286.6499938964844,233.0,233.0,12398,2022-05-30
2022-06-06,274.0,274.0,313.0,270.1000061035156,300.95001220703125,91277,2022-06-06
2022-06-13,271.79998779296875,271.79998779296875,284.8500061035156,259.54998779296875,277.25,34316,2022-06-13
2022-06-20,268.1499938964844,268.1499938964844,276.8999938964844,248.5500030517578,276.8999938964844,21024,2022-06-20
2022-06-27,278.0,278.0,303.0,272.25,281.45001220703125,53161,2022-06-27
2022-07-04,289.0,289.0,304.0,267.70001220703125,269.6499938964844,29379,2022-07-04
2022-07-11,266.25,266.25,294.79998779296875,262.29998779296875,294.79998779296875,17992,2022-07-11
2022-07-18,289.3999938964844,289.3999938964844,319.79998779296875,265.25,271.20001220703125,53889,2022-07-18
2022-07-25,288.79998779296875,288.79998779296875,299.6000061035156,275.54998779296875,292.0,19535,2022-07-25
2022-08-01,297.0,297.0,314.0,282.04998779296875,291.20001220703125,37098,2022-08-01
2022-08-08,285.1499938964844,285.1499938964844,306.8500061035156,282.25,297.0,17751,2022-08-08
2022-08-15,311.95001220703125,311.95001220703125,317.54998779296875,283.54998779296875,285.1499938964844,48661,2022-08-15
2022-08-22,397.1000061035156,397.1000061035156,410.54998779296875,294.3500061035156,312.0,144028,2022-08-22
2022-08-29,346.6499938964844,346.6499938964844,409.8999938964844,340.1000061035156,409.8999938964844,92662,2022-08-29
2022-09-05,393.04998779296875,393.04998779296875,421.25,355.0,355.0,102890,2022-09-05
2022-09-12,406.0,406.0,425.25,374.0,405.0,122034,2022-09-12
2022-09-19,463.1499938964844,463.1499938964844,479.3500061035156,406.20001220703125,406.20001220703125,173984,2022-09-19
2022-09-26,385.95001220703125,385.95001220703125,466.0,383.3500061035156,466.0,89181,2022-09-26
2022-10-03,416.20001220703125,416.20001220703125,416.20001220703125,373.1499938964844,391.75,44162,2022-10-03
2022-10-10,412.29998779296875,412.29998779296875,439.95001220703125,383.6000061035156,416.3500061035156,70086,2022-10-10
2022-10-17,535.4000244140625,535.4000244140625,535.4000244140625,405.0,421.0,155416,2022-10-17
2022-10-24,619.25,619.25,619.25,508.25,543.7999877929688,117868,2022-10-24
2022-10-31,626.6500244140625,626.6500244140625,646.6500244140625,535.5499877929688,640.0,208858,2022-10-31
2022-11-07,622.1500244140625,622.1500244140625,653.4000244140625,595.25,653.4000244140625,114467,2022-11-07
2022-11-14,612.5499877929688,612.5499877929688,639.5,580.0,637.4000244140625,99986,2022-11-14
2022-11-21,551.9500122070312,551.9500122070312,624.9500122070312,538.0499877929688,624.9500122070312,54079,2022-11-21
2022-11-28,506.5,506.5,569.0,497.04998779296875,569.0,54127,2022-11-28
2022-12-05,492.1499938964844,492.1499938964844,545.0,490.1000061035156,512.0,39695,2022-12-05
2022-12-12,449.0,449.0,500.0,424.25,490.0,113736,2022-12-12
2022-12-19,424.45001220703125,424.45001220703125,513.0,424.45001220703125,467.70001220703125,50155,2022-12-19
2022-12-26,448.54998779296875,448.54998779296875,486.79998779296875,407.25,416.0,52804,2022-12-26
2023-01-02,452.3999938964844,452.3999938964844,470.8999938964844,434.0,469.0,29308,2023-01-02
2023-01-09,490.8999938964844,490.8999938964844,497.8999938964844,448.04998779296875,470.0,38682,2023-01-09
2023-01-16,489.25,489.25,503.0,478.0,482.04998779296875,17549,2023-01-16
2023-01-23,444.1499938964844,444.1499938964844,495.3500061035156,441.04998779296875,488.0,11412,2023-01-23
2023-01-30,402.54998779296875,402.54998779296875,449.8999938964844,397.0,440.0,20208,2023-01-30
2023-02-06,429.45001220703125,429.45001220703125,460.0,413.95001220703125,418.0,22924,2023-02-06
2023-02-13,482.1499938964844,482.1499938964844,498.75,415.0,426.0,77431,2023-02-13
2023-02-20,453.5,453.5,488.75,453.5,488.75,34628,2023-02-20
2023-02-27,444.3500061035156,444.3500061035156,455.95001220703125,426.04998779296875,439.70001220703125,53644,2023-02-27
2023-03-06,466.25,466.25,466.8999938964844,432.1000061035156,449.3999938964844,36094,2023-03-06
2023-03-13,470.04998779296875,470.04998779296875,486.79998779296875,434.6499938964844,474.8999938964844,45781,2023-03-13
2023-03-20,458.79998779296875,458.79998779296875,487.0,452.0,470.04998779296875,27759,2023-03-20
2023-03-27,442.3999938964844,442.3999938964844,477.8999938964844,430.0,477.8999938964844,24549,2023-03-27
2023-04-03,488.25,488.25,500.0,445.1499938964844,456.75,43215,2023-04-03
2023-04-10,552.4500122070312,552.4500122070312,606.9500122070312,483.29998779296875,498.79998779296875,135092,2023-04-10
2023-04-17,537.0,537.0,576.0,531.0,556.9000244140625,50896,2023-04-17
2023-04-24,516.2999877929688,516.2999877929688,548.0499877929688,510.0,542.9500122070312,33911,2023-04-24
2023-05-01,525.4500122070312,525.4500122070312,550.0,516.2999877929688,516.2999877929688,46055,2023-05-01
2023-05-08,525.2000122070312,525.2000122070312,533.9500122070312,514.2000122070312,532.2999877929688,26300,2023-05-08
2023-05-15,563.1500244140625,563.1500244140625,588.7999877929688,510.0,535.0,148223,2023-05-15
2023-05-22,568.2000122070312,568.2000122070312,599.0,552.0,584.9500122070312,71993,2023-05-22
2023-05-29,581.25,581.25,600.0,552.0,570.0,116594,2023-05-29
2023-06-05,600.25,600.25,653.9500122070312,576.25,589.9000244140625,197713,2023-06-05
2023-06-12,621.9000244140625,621.9000244140625,674.9500122070312,599.5999755859375,606.25,145520,2023-06-12
2023-06-19,592.9500122070312,592.9500122070312,635.0,580.0499877929688,622.4500122070312,55434,2023-06-19
2023-06-26,595.5499877929688,595.5499877929688,615.0499877929688,573.0999755859375,573.0999755859375,36420,2023-06-26
2023-07-03,590.9500122070312,590.9500122070312,618.7999877929688,585.0,590.0,35240,2023-07-03
2023-07-10,536.8499755859375,536.8499755859375,605.0,532.0999755859375,602.7999877929688,94684,2023-07-10
2023-07-17,542.4500122070312,542.4500122070312,565.0,532.0,536.8499755859375,55585,2023-07-17
2023-07-24,533.9500122070312,533.9500122070312,555.1500244140625,527.0499877929688,542.4500122070312,37729,2023-07-24
2023-07-31,547.2999877929688,547.2999877929688,580.9000244140625,510.0,538.9000244140625,116745,2023-07-31
2023-08-07,465.54998779296875,465.54998779296875,565.0,464.0,552.0,138034,2023-08-07
2023-08-14,462.5,462.5,483.04998779296875,450.0,474.8999938964844,48488,2023-08-14
2023-08-21,477.1000061035156,477.1000061035156,498.95001220703125,463.0,479.45001220703125,65919,2023-08-21
2023-08-28,486.1000061035156,486.1000061035156,501.0,466.0,484.25,45258,2023-08-28
2023-09-04,472.3999938964844,472.3999938964844,497.95001220703125,467.79998779296875,495.0,52130,2023-09-04
2023-09-11,470.29998779296875,470.29998779296875,483.8999938964844,465.0,480.0,38336,2023-09-11
2023-09-18,566.4000244140625,566.4000244140625,579.4000244140625,465.0,472.5,521591,2023-09-18
2023-09-25,544.8499755859375,544.8499755859375,575.9500122070312,525.5499877929688,564.0,110202,2023-09-25
2023-10-02,528.3499755859375,528.3499755859375,556.0,520.9500122070312,544.8499755859375,23375,2023-10-02
2023-10-09,552.9000244140625,552.9000244140625,573.6500244140625,489.70001220703125,528.2999877929688,155453,2023-10-09
2023-10-16,720.5499877929688,720.5499877929688,788.4500122070312,545.0,554.75,1302395,2023-10-16
2023-10-23,701.7000122070312,701.7000122070312,748.9500122070312,626.3499755859375,720.5499877929688,163104,2023-10-23
2023-10-30,673.9000244140625,673.9000244140625,741.9000244140625,670.8499755859375,705.0,112927,2023-10-30
2023-11-06,699.4500122070312,699.4500122070312,725.3499755859375,645.0,680.0,164098,2023-11-06
2023-11-13,690.25,690.25,720.0499877929688,683.0999755859375,708.0999755859375,78630,2023-11-13
2023-11-20,689.25,689.25,742.6500244140625,678.0,699.75,164384,2023-11-20
2023-11-27,664.4500122070312,664.4500122070312,708.4000244140625,650.9500122070312,689.25,78592,2023-11-27
2023-12-04,663.6500244140625,663.6500244140625,679.9500122070312,640.0499877929688,668.0999755859375,84604,2023-12-04
2023-12-11,670.5499877929688,670.5499877929688,682.4500122070312,655.9500122070312,658.0,63734,2023-12-11
2023-12-18,625.2999877929688,625.2999877929688,690.0,613.2999877929688,660.25,75899,2023-12-18
2023-12-25,614.5999755859375,614.5999755859375,655.0,607.7000122070312,625.2999877929688,40858,2023-12-25
2024-01-01,639.7000122070312,639.7000122070312,653.2999877929688,610.1500244140625,610.1500244140625,46314,2024-01-01
2024-01-08,626.4500122070312,626.4500122070312,652.5,620.0,652.5,41339,2024-01-08
2024-01-15,640.8499755859375,640.8499755859375,651.0,600.0499877929688,626.4500122070312,60873,2024-01-15
2024-01-22,638.5,638.5,649.0,605.7000122070312,640.8499755859375,24741,2024-01-22
2024-01-29,701.7000122070312,701.7000122070312,722.25,636.75,642.0,141787,2024-01-29
2024-02-05,683.2000122070312,683.2000122070312,775.0499877929688,675.0,714.75,157691,2024-02-05
2024-02-12,793.0499877929688,793.0499877929688,814.9000244140625,631.0499877929688,686.0,335804,2024-02-12
2024-02-19,759.9500122070312,759.9500122070312,844.4000244140625,756.0,794.7999877929688,147736,2024-02-19
2024-02-26,727.5499877929688,727.5499877929688,788.7999877929688,705.0,764.0,88261,2024-02-26
2024-03-04,705.25,705.25,756.5,694.5,744.5499877929688,33015,2024-03-04
2024-03-11,661.4000244140625,661.4000244140625,729.7999877929688,630.0,711.9500122070312,39648,2024-03-11
2024-03-18,635.0,635.0,679.9500122070312,630.0,662.0499877929688,50951,2024-03-18
2024-03-25,611.9500122070312,611.9500122070312,654.7999877929688,599.0999755859375,635.0,22095,2024-03-25
2024-04-01,677.9500122070312,677.9500122070312,700.0,632.9500122070312,634.0,35593,2024-04-01
2024-04-08,660.4500122070312,660.4500122070312,698.9500122070312,650.0999755859375,698.9500122070312,19317,2024-04-08
2024-04-15,653.0999755859375,653.0999755859375,665.9500122070312,630.0,630.0,24397,2024-04-15
2024-04-22,716.0999755859375,716.0999755859375,750.0,665.7999877929688,674.7999877929688,99658,2024-04-22
2024-04-29,712.25,712.25,734.9500122070312,692.0,734.9500122070312,29029,2024-04-29
2024-05-06,666.4500122070312,666.4500122070312,719.9000244140625,659.0999755859375,706.5999755859375,35881,2024-05-06
2024-05-13,699.6500244140625,699.6500244140625,710.0,650.4500122070312,689.75,34084,2024-05-13
2024-05-20,742.0499877929688,742.0499877929688,782.75,685.0,688.1500244140625,82941,2024-05-20
2024-05-27,725.5499877929688,725.5499877929688,758.0,692.0,757.4500122070312,77050,2024-05-27
2024-06-03,755.1500244140625,755.1500244140625,759.0,678.7000122070312,752.0,96206,2024-06-03
2024-06-10,766.2999877929688,766.2999877929688,802.0499877929688,747.7999877929688,759.0,51264,2024-06-10
2024-06-17,756.0,756.0,773.0,732.2000122070312,766.2999877929688,35908,2024-06-17
2024-06-24,891.75,891.75,969.6500244140625,753.6500244140625,755.0,778433,2024-06-24
2024-07-01,893.4000244140625,893.4000244140625,958.0,885.2000122070312,909.0,208320,2024-07-01
2024-07-08,849.4500122070312,849.4500122070312,900.0,837.5,885.0999755859375,48534,2024-07-08
2024-07-15,902.5999755859375,902.5999755859375,945.9500122070312,836.0,845.0,125878,2024-07-15
2024-07-22,872.9000244140625,872.9000244140625,900.0,800.3499755859375,895.0,71666,2024-07-22
2024-07-29,875.0999755859375,875.0999755859375,949.0,860.7000122070312,872.9000244140625,148418,2024-07-29
2024-08-05,833.5999755859375,833.5999755859375,864.7999877929688,789.0,834.0,46970,2024-08-05
2024-08-12,847.5499877929688,847.5499877929688,869.9000244140625,778.9500122070312,838.0,36347,2024-08-12
2024-08-19,870.0,870.0,899.6500244140625,831.6500244140625,870.0,68589,2024-08-19
2024-08-26,843.4000244140625,843.4000244140625,914.0,840.5,878.7999877929688,80515,2024-08-26
2024-09-02,817.7999877929688,817.7999877929688,878.9500122070312,815.3499755859375,878.9500122070312,50319,2024-09-02
2024-09-09,831.25,831.25,838.0,805.0,817.7999877929688,33462,2024-09-09
2024-09-16,826.4000244140625,826.4000244140625,850.9500122070312,803.4500122070312,827.5999755859375,36177,2024-09-16
2024-09-23,806.25,806.25,838.0,797.9000244140625,830.7000122070312,40357,2024-09-23
2024-09-30,769.5,769.5,820.6500244140625,743.0,797.0499877929688,40515,2024-09-30
2024-10-07,774.2999877929688,774.2999877929688,809.0,726.7000122070312,769.6500244140625,24391,2024-10-07
2024-10-14,780.1500244140625,780.1500244140625,834.0,764.1500244140625,778.3499755859375,38446,2024-10-14
2024-10-21,761.5499877929688,761.5499877929688,884.7999877929688,752.0,784.0,256982,2024-10-21
2024-10-28,744.3499755859375,744.3499755859375,809.0499877929688,710.0,764.5499877929688,60085,2024-10-28
2024-11-04,803.0499877929688,803.0499877929688,839.0,706.25,755.5,129716,2024-11-04
2024-11-11,784.5999755859375,784.5999755859375,869.0,756.4500122070312,803.0499877929688,155199,2024-11-11
2024-11-18,1016.5999755859375,1016.5999755859375,1135.0,803.0,803.0,1430901,2024-11-18
2024-11-25,911.75,911.75,1087.0,902.2999877929688,1075.0,208692,2024-11-25
2024-12-02,933.7000122070312,933.7000122070312,984.7000122070312,900.3499755859375,914.9000244140625,131331,2024-12-02
2024-12-09,910.5499877929688,910.5499877929688,965.5,891.75,934.9500122070312,135246,2024-12-09
2024-12-16,915.0,915.0,991.8499755859375,907.4000244140625,911.0,203452,2024-12-16
2024-12-23,902.6500244140625,902.6500244140625,930.5,894.0499877929688,915.0,40515,2024-12-23
2024-12-30,882.2999877929688,882.2999877929688,911.9500122070312,869.0499877929688,895.0,54747,2024-12-30
2025-01-06,779.0999755859375,779.0999755859375,890.0,775.0,885.0499877929688,71416,2025-01-06
2025-01-13,781.6500244140625,781.6500244140625,807.25,738.9500122070312,784.9000244140625,51381,2025-01-13
2025-01-20,764.5499877929688,764.5499877929688,809.0,751.6500244140625,784.9000244140625,34450,2025-01-20
2025-01-27,744.0499877929688,744.0499877929688,773.2000122070312,702.0499877929688,767.8499755859375,35016,2025-01-27
2025-02-03,751.9000244140625,751.9000244140625,774.9000244140625,730.0999755859375,731.2000122070312,22152,2025-02-03
2025-02-10,659.25,659.25,760.0,654.0,760.0,29897,2025-02-10
2025-02-17,634.4500122070312,634.4500122070312,685.0,610.0999755859375,665.0,45063,2025-02-17
2025-02-24,593.7999877929688,593.7999877929688,648.0,581.0,633.8499755859375,32094,2025-02-24
2025-03-03,633.5,633.5,660.25,554.2999877929688,599.0,79583,2025-03-03
2025-03-10,625.5999755859375,625.5999755859375,644.8499755859375,604.3499755859375,630.0499877929688,32218,2025-03-10
2025-03-17,682.2000122070312,682.2000122070312,691.9500122070312,623.0499877929688,623.0499877929688,38171,2025-03-17
2025-03-24,687.2000122070312,687.2000122070312,703.0,671.2999877929688,703.0,43758,2025-03-24
2025-03-31,734.5999755859375,734.5999755859375,750.0,675.0999755859375,687.2000122070312,40149,2025-03-31
2025-04-07,757.3499755859375,757.3499755859375,764.2000122070312,651.0,651.0,29451,2025-04-07
2025-04-14,817.9000244140625,817.9000244140625,840.0,762.0499877929688,772.5,32788,2025-04-14
2025-04-21,848.9500122070312,848.9500122070312,858.4500122070312,826.0,840.0,48421,2025-04-21
2025-04-28,870.0499877929688,870.0499877929688,877.7000122070312,830.0,848.9500122070312,28338,2025-04-28
2025-05-05,900.6500244140625,900.6500244140625,913.0,830.0,871.2000122070312,49317,2025-05-05
2025-05-12,969.0499877929688,969.0499877929688,977.8499755859375,910.0499877929688,913.0,49885,2025-05-12
2025-05-19,906.2000122070312,906.2000122070312,1025.949951171875,895.6500244140625,970.0,121859,2025-05-19
2025-05-26,838.3499755859375,838.3499755859375,918.9500122070312,816.9500122070312,907.0,43048,2025-05-26
2025-06-02,836.2000122070312,836.2000122070312,874.6500244140625,816.5999755859375,831.0,60012,2025-06-02
2025-06-09,839.1500244140625,839.1500244140625,886.0999755859375,820.0,840.9000244140625,39312,2025-06-09
2025-06-16,950.2999877929688,950.2999877929688,974.0,819.0499877929688,830.75,218738,2025-06-16
2025-06-23,911.9000244140625,911.9000244140625,945.4000244140625,891.5,945.4000244140625,71364,2025-06-23
2025-06-30,882.5999755859375,882.5999755859375,914.2000122070312,876.0,906.0,28657,2025-06-30
2025-07-07,843.3499755859375,843.3499755859375,883.9500122070312,837.0499877929688,875.0,19918,2025-07-07
2025-07-14,865.0999755859375,865.0999755859375,871.0,837.7999877929688,843.3499755859375,6062,2025-07-14
