Date,Adj Close_SALASAR.NS,Close_SALASAR.NS,High_SALASAR.NS,Low_SALASAR.NS,Open_SALASAR.NS,Volume_SALASAR.NS,Date
2020-12-28,2.390181303024292,2.4105000495910645,2.4200000762939453,2.2750000953674316,2.299999952316284,25601700,2020-12-28
2021-01-04,2.7362396717071533,2.759500026702881,2.7699999809265137,2.4114999771118164,2.440000057220459,79801000,2021-01-04
2021-01-11,2.6355950832366943,2.6579999923706055,2.88700008392334,2.5799999237060547,2.8464999198913574,36718200,2021-01-11
2021-01-18,2.7714405059814453,2.7950000762939453,2.874000072479248,2.634999990463257,2.6605000495910645,43768000,2021-01-18
2021-01-25,2.92513370513916,2.950000047683716,3.0204999446868896,2.8010001182556152,2.8010001182556152,32338900,2021-01-25
2021-02-01,3.227067232131958,3.254499912261963,3.299499988555908,2.9200000762939453,2.9614999294281006,32168600,2021-02-01
2021-02-08,3.695584297180176,3.7269999980926514,3.740000009536743,3.0999999046325684,3.0999999046325684,72152500,2021-02-08
2021-02-15,3.58750319480896,3.618000030517578,4.070000171661377,3.5,4.070000171661377,57849000,2021-02-15
2021-02-22,3.720869302749634,3.752500057220459,3.950000047683716,3.5199999809265137,3.619999885559082,46963200,2021-02-22
2021-03-01,3.710953712463379,3.742500066757202,3.933000087738037,3.690000057220459,3.759999990463257,50175700,2021-03-01
2021-03-08,3.693601131439209,3.7249999046325684,3.8575000762939453,3.7009999752044678,3.802000045776367,29842200,2021-03-08
2021-03-15,3.6365857124328613,3.6675000190734863,3.7899999618530273,3.5299999713897705,3.743000030517578,29906200,2021-03-15
2021-03-22,3.575108528137207,3.6054999828338623,3.819999933242798,3.569999933242798,3.635999917984009,22284500,2021-03-22
2021-03-29,3.690626382827759,3.7219998836517334,3.7990000247955322,3.4084999561309814,3.6054999828338623,14918800,2021-03-29
2021-04-05,4.473471164703369,4.511499881744385,4.559999942779541,3.6535000801086426,3.749000072479248,59582300,2021-04-05
2021-04-12,4.696079254150391,4.736000061035156,4.989999771118164,4.152500152587891,4.468999862670898,41666400,2021-04-12
2021-04-19,4.517596244812012,4.556000232696533,4.679999828338623,4.325500011444092,4.679500102996826,15297700,2021-04-19
2021-04-26,4.821017265319824,4.861999988555908,4.927999973297119,4.53249979019165,4.659999847412109,24765700,2021-04-26
2021-05-03,5.123941898345947,5.167500019073486,5.207499980926514,4.764999866485596,4.869999885559082,34952700,2021-05-03
2021-05-10,5.068414211273193,5.111499786376953,5.238999843597412,5.017000198364258,5.23799991607666,15488400,2021-05-10
2021-05-17,5.864645481109619,5.9145002365112305,6.03000020980835,4.949999809265137,5.110000133514404,84198200,2021-05-17
2021-05-24,6.362908840179443,6.416999816894531,6.5,5.7754998207092285,6.099999904632568,133879300,2021-05-24
2021-05-31,6.64749002456665,6.703999996185303,7.21999979019165,6.260499954223633,6.449999809265137,166886600,2021-05-31
2021-06-07,6.787302017211914,6.84499979019165,6.959000110626221,6.630000114440918,6.89900016784668,41556600,2021-06-07
2021-06-14,6.540400981903076,6.5960001945495605,6.900000095367432,6.150000095367432,6.8495001792907715,29193800,2021-06-14
2021-06-21,6.569156646728516,6.625,6.69950008392334,6.291999816894531,6.4070000648498535,29158100,2021-06-21
2021-06-28,6.918684959411621,6.977499961853027,7.139999866485596,6.704999923706055,6.749000072479248,34902800,2021-06-28
2021-07-05,6.767470836639404,6.824999809265137,7.068999767303467,6.728000164031982,7.068999767303467,18547900,2021-07-05
2021-07-12,6.744664192199707,6.802000045776367,7.440000057220459,5.801000118255615,6.989999771118164,42098650,2021-07-12
2021-07-19,6.5116448402404785,6.566999912261963,6.880000114440918,6.448999881744385,6.802000045776367,8776300,2021-07-19
2021-07-26,6.795234680175781,6.853000164031982,7.0,6.104000091552734,6.559999942779541,31840300,2021-07-26
2021-08-02,6.433311462402344,6.48799991607666,7.394000053405762,6.295000076293945,7.099999904632568,70093900,2021-08-02
2021-08-09,6.261769771575928,6.315000057220459,6.663000106811523,5.760000228881836,6.550000190734863,21172400,2021-08-09
2021-08-16,5.514124870300293,5.560999870300293,6.379000186920166,5.498000144958496,6.379000186920166,16801200,2021-08-16
2021-08-23,5.978180408477783,6.0289998054504395,6.130000114440918,4.9079999923706055,5.453000068664551,36850400,2021-08-23
2021-08-30,5.7392120361328125,5.788000106811523,6.27400016784668,5.769000053405762,6.079999923706055,20985950,2021-08-30
2021-09-06,5.86811637878418,5.918000221252441,5.988999843597412,5.644000053405762,5.800000190734863,14824100,2021-09-06
2021-09-13,5.5753302574157715,5.603000164031982,6.052999973297119,5.519999980926514,5.918000221252441,15820150,2021-09-13
2021-09-20,5.896735191345215,5.926000118255615,6.199999809265137,5.34499979019165,5.593999862670898,27368900,2021-09-20
2021-09-27,5.56935977935791,5.5970001220703125,5.870999813079834,5.5269999504089355,5.857999801635742,11570900,2021-09-27
2021-10-04,5.321589469909668,5.3480000495910645,5.699999809265137,5.245999813079834,5.659999847412109,14970600,2021-10-04
2021-10-11,5.187255859375,5.2129998207092285,5.4770002365112305,5.159999847412109,5.360000133514404,7729300,2021-10-11
2021-10-18,5.372337818145752,5.39900016784668,5.688000202178955,5.260000228881836,5.260000228881836,19918400,2021-10-18
2021-10-25,5.3574113845825195,5.383999824523926,5.593999862670898,5.0229997634887695,5.593999862670898,19198600,2021-10-25
2021-11-01,5.3753228187561035,5.4019999504089355,5.5320000648498535,5.263000011444092,5.388000011444092,10854800,2021-11-01
2021-11-08,5.429055690765381,5.455999851226807,5.579999923706055,5.113999843597412,5.329999923706055,16816500,2021-11-08
2021-11-15,5.208152770996094,5.234000205993652,5.449999809265137,5.071000099182129,5.449999809265137,7099900,2021-11-15
2021-11-22,5.269846439361572,5.296000003814697,5.39900016784668,4.960000038146973,5.234000205993652,19470250,2021-11-22
2021-11-29,4.938490867614746,4.9629998207092285,5.452000141143799,4.9019999504089355,5.452000141143799,9197800,2021-11-29
2021-12-06,4.659873962402344,4.683000087738037,4.9629998207092285,4.570000171661377,4.932000160217285,24223650,2021-12-06
2021-12-13,4.761369228363037,4.784999847412109,5.099999904632568,4.580999851226807,4.806000232696533,17560450,2021-12-13
2021-12-20,4.6121110916137695,4.635000228881836,4.820000171661377,4.5,4.820000171661377,9127050,2021-12-20
2021-12-27,4.765349864959717,4.789000034332275,5.058000087738037,4.420000076293945,4.552000045776367,14325900,2021-12-27
2022-01-03,5.002174377441406,5.0269999504089355,5.239999771118164,4.699999809265137,4.806000232696533,20986850,2022-01-03
2022-01-10,5.140488147735596,5.165999889373779,5.473999977111816,5.0,5.019999980926514,49528650,2022-01-10
2022-01-17,4.784256458282471,4.808000087738037,5.216000080108643,4.795000076293945,5.139999866485596,12907800,2022-01-17
2022-01-24,4.835999488830566,4.860000133514404,5.118000030517578,4.199999809265137,4.78000020980835,26136550,2022-01-24
2022-01-31,4.704651832580566,4.728000164031982,4.98799991607666,4.60699987411499,4.98799991607666,21228100,2022-01-31
2022-02-07,4.522554874420166,4.545000076293945,4.800000190734863,4.199999809265137,4.639999866485596,11459900,2022-02-07
2022-02-14,4.333493232727051,4.355000019073486,4.650000095367432,4.140999794006348,4.485000133514404,14031300,2022-02-14
2022-02-21,5.098695755004883,5.124000072479248,5.488999843597412,4.369999885559082,4.3979997634887695,131055050,2022-02-21
2022-02-28,4.799182415008545,4.822999954223633,5.395999908447266,4.800000190734863,5.260000228881836,25050100,2022-02-28
2022-03-07,4.706641674041748,4.730000019073486,5.290999889373779,4.543000221252441,4.8979997634887695,35610750,2022-03-07
2022-03-14,4.518574237823486,4.540999889373779,4.794000148773193,4.480999946594238,4.794000148773193,16593750,2022-03-14
2022-03-21,4.466831684112549,4.488999843597412,4.75,4.400000095367432,4.656000137329102,18135950,2022-03-21
2022-03-28,4.348419189453125,4.369999885559082,4.559999942779541,4.239999771118164,4.539999961853027,18908800,2022-03-28
2022-04-04,4.704651832580566,4.728000164031982,4.854000091552734,4.401000022888184,4.478000164031982,17549850,2022-04-04
2022-04-11,5.202182292938232,5.228000164031982,5.416999816894531,4.839000225067139,4.840000152587891,34805000,2022-04-11
2022-04-18,5.846982002258301,5.875999927520752,5.900000095367432,5.040999889373779,5.126999855041504,48640000,2022-04-18
2022-04-25,5.505675792694092,5.5329999923706055,5.8979997634887695,5.321000099182129,5.840000152587891,23540900,2022-04-25
2022-05-02,5.425076007843018,5.452000141143799,5.757999897003174,5.303999900817871,5.539999961853027,18772300,2022-05-02
2022-05-09,4.724552631378174,4.748000144958496,5.49399995803833,4.539999961853027,5.49399995803833,17602250,2022-05-09
2022-05-16,4.969337463378906,4.99399995803833,5.03000020980835,4.690000057220459,4.800000190734863,12742750,2022-05-16
2022-05-23,4.603155136108398,4.625999927520752,5.078000068664551,4.480000019073486,5.078000068664551,9839000,2022-05-23
2022-05-30,4.8847575187683105,4.908999919891357,5.019999980926514,4.659999847412109,4.760000228881836,6975550,2022-05-30
2022-06-06,5.0668535232543945,5.0920000076293945,5.788000106811523,4.701000213623047,4.820000171661377,66048950,2022-06-06
2022-06-13,4.936500549316406,4.960999965667725,5.400000095367432,4.677999973297119,5.130000114440918,31415850,2022-06-13
2022-06-20,5.237009048461914,5.263000011444092,5.306000232696533,4.7170000076293945,4.953999996185303,23993950,2022-06-20
2022-06-27,5.651949882507324,5.679999828338623,7.070000171661377,5.139999866485596,5.440000057220459,59924210,2022-06-27
2022-07-04,5.243974685668945,5.269999980926514,5.670000076293945,5.099999904632568,5.670000076293945,9916025,2022-07-04
2022-07-11,4.965357303619385,4.989999771118164,5.380000114440918,4.960000038146973,5.269999980926514,50486540,2022-07-11
2022-07-18,4.965357303619385,4.989999771118164,5.130000114440918,4.869999885559082,5.03000020980835,5768055,2022-07-18
2022-07-25,4.965357303619385,4.989999771118164,5.170000076293945,4.760000228881836,5.070000171661377,9410865,2022-07-25
2022-08-01,5.4330363273620605,5.460000038146973,6.010000228881836,4.900000095367432,5.0,27759395,2022-08-01
2022-08-08,5.8509626388549805,5.880000114440918,6.170000076293945,5.329999923706055,5.429999828338623,19145755,2022-08-08
2022-08-15,5.671850681304932,5.699999809265137,6.0,5.659999847412109,5.880000114440918,17327800,2022-08-15
2022-08-22,6.5475053787231445,6.579999923706055,6.800000190734863,5.559999942779541,5.760000228881836,51334415,2022-08-22
2022-08-29,6.378345012664795,6.409999847412109,6.78000020980835,6.289999961853027,6.389999866485596,33086420,2022-08-29
2022-09-05,6.766418933868408,6.800000190734863,6.989999771118164,6.239999771118164,6.400000095367432,34919725,2022-09-05
2022-09-12,6.587307453155518,6.619999885559082,7.0,6.5,6.900000095367432,22316800,2022-09-12
2022-09-19,6.377711296081543,6.389999866485596,6.829999923706055,6.300000190734863,6.619999885559082,8076110,2022-09-19
2022-09-26,6.068307399749756,6.079999923706055,6.400000095367432,5.849999904632568,6.400000095367432,7478700,2022-09-26
2022-10-03,5.988461494445801,6.0,6.289999961853027,5.900000095367432,6.0,22182805,2022-10-03
2022-10-10,5.7389421463012695,5.75,6.199999809265137,5.670000076293945,5.909999847412109,20085450,2022-10-10
2022-10-17,5.84873104095459,5.860000133514404,6.289999961853027,5.599999904632568,5.710000038146973,30121795,2022-10-17
2022-10-24,5.778865337371826,5.789999961853027,5.989999771118164,5.739999771118164,5.820000171661377,4713600,2022-10-24
2022-10-31,5.599211692810059,5.610000133514404,5.869999885559082,5.539999961853027,5.849999904632568,7652310,2022-10-31
2022-11-07,5.72896146774292,5.739999771118164,6.179999828338623,5.559999942779541,5.690000057220459,16592425,2022-11-07
2022-11-14,6.467538356781006,6.480000019073486,6.659999847412109,5.840000152587891,5.840000152587891,33080965,2022-11-14
2022-11-21,6.4775190353393555,6.489999771118164,6.710000038146973,6.230000019073486,6.550000190734863,34623415,2022-11-21
2022-11-28,8.204192161560059,8.220000267028809,8.380000114440918,6.420000076293945,6.5,104584865,2022-11-28
2022-12-05,8.663308143615723,8.680000305175781,9.100000381469727,8.100000381469727,8.399999618530273,77428305,2022-12-05
2022-12-12,10.020691871643066,10.039999961853027,10.380000114440918,8.800000190734863,8.800000190734863,103488895,2022-12-12
2022-12-19,8.842961311340332,8.859999656677246,11.699999809265137,8.859999656677246,10.199999809265137,115591890,2022-12-19
2022-12-26,10.320115089416504,10.34000015258789,10.970000267028809,8.510000228881836,8.789999961853027,47403435,2022-12-26
2023-01-02,9.771172523498535,9.789999961853027,11.050000190734863,9.619999885559082,10.390000343322754,33685805,2023-01-02
2023-01-09,10.160423278808594,10.180000305175781,10.680000305175781,9.84000015258789,9.880000114440918,39090865,2023-01-09
2023-01-16,10.040654182434082,10.0600004196167,10.770000457763672,9.84000015258789,10.220000267028809,34438195,2023-01-16
2023-01-23,8.99267292022705,9.010000228881836,10.149999618530273,9.010000228881836,10.149999618530273,14459100,2023-01-23
2023-01-30,9.102461814880371,9.119999885559082,9.789999961853027,8.579999923706055,8.989999771118164,17386870,2023-01-30
2023-02-06,8.902846336364746,8.920000076293945,9.4399995803833,8.569999694824219,9.119999885559082,20950805,2023-02-06
2023-02-13,9.202269554138184,9.220000267028809,9.359999656677246,8.029999732971191,9.260000228881836,25435145,2023-02-13
2023-02-20,8.613404273986816,8.630000114440918,9.289999961853027,8.579999923706055,9.289999961853027,21300635,2023-02-20
2023-02-27,8.563499450683594,8.579999923706055,8.84000015258789,8.199999809265137,8.65999984741211,14178275,2023-02-27
2023-03-06,9.551595687866211,9.569999694824219,10.079999923706055,8.380000114440918,8.600000381469727,26057885,2023-03-06
2023-03-13,8.72319221496582,8.739999771118164,9.670000076293945,8.399999618530273,9.399999618530273,12588805,2023-03-13
2023-03-20,8.03451919555664,8.050000190734863,8.6899995803833,8.0,8.609999656677246,19186215,2023-03-20
2023-03-27,7.954672813415527,7.96999979019165,8.239999771118164,7.25,7.989999771118164,27125950,2023-03-27
2023-04-03,8.144307136535645,8.15999984741211,8.279999732971191,7.809999942779541,8.050000190734863,8097215,2023-04-03
2023-04-10,8.144307136535645,8.15999984741211,8.5,8.0,8.199999809265137,12936015,2023-04-10
2023-04-17,8.373866081237793,8.390000343322754,8.75,7.460000038146973,8.100000381469727,41222975,2023-04-17
2023-04-24,8.683268547058105,8.699999809265137,8.800000190734863,7.869999885559082,8.460000038146973,17027910,2023-04-24
2023-05-01,8.573480606079102,8.59000015258789,8.9399995803833,8.550000190734863,8.699999809265137,9602970,2023-05-01
2023-05-08,8.613404273986816,8.630000114440918,8.789999961853027,8.369999885559082,8.65999984741211,11786850,2023-05-08
2023-05-15,8.503615379333496,8.520000457763672,9.0,8.3100004196167,8.649999618530273,11570690,2023-05-15
2023-05-22,9.032596588134766,9.050000190734863,9.34000015258789,8.399999618530273,8.5600004196167,27882710,2023-05-22
2023-05-29,8.653326988220215,8.670000076293945,9.600000381469727,8.279999732971191,9.600000381469727,24994750,2023-05-29
2023-06-05,9.351980209350586,9.369999885559082,9.600000381469727,8.430000305175781,8.739999771118164,35693045,2023-06-05
2023-06-12,10.050634384155273,10.069999694824219,10.579999923706055,9.170000076293945,9.449999809265137,52661950,2023-06-12
2023-06-19,9.262153625488281,9.279999732971191,10.229999542236328,9.199999809265137,10.0,15922565,2023-06-19
2023-06-26,10.160423278808594,10.180000305175781,10.699999809265137,9.149999618530273,9.220000267028809,33871670,2023-06-26
2023-07-03,10.150442123413086,10.170000076293945,10.649999618530273,9.6899995803833,10.210000038146973,27750680,2023-07-03
2023-07-10,10.60955810546875,10.630000114440918,11.0,9.850000381469727,10.25,49728545,2023-07-10
2023-07-17,10.659461975097656,10.680000305175781,11.399999618530273,10.319999694824219,10.779999732971191,51297185,2023-07-17
2023-07-24,10.10053825378418,10.119999885559082,10.850000381469727,9.8100004196167,10.6899995803833,25008115,2023-07-24
2023-07-31,9.821077346801758,9.84000015258789,10.319999694824219,9.770000457763672,10.170000076293945,16361145,2023-07-31
2023-08-07,10.120500564575195,10.140000343322754,10.760000228881836,9.8100004196167,9.84000015258789,27651915,2023-08-07
2023-08-14,10.839115142822266,10.859999656677246,11.359999656677246,9.770000457763672,10.399999618530273,55228125,2023-08-14
2023-08-21,10.559653282165527,10.579999923706055,11.210000038146973,10.460000038146973,10.949999809265137,40603530,2023-08-21
2023-08-28,10.789212226867676,10.8100004196167,11.75,10.520000457763672,10.640000343322754,48960700,2023-08-28
2023-09-04,10.509749412536621,10.529999732971191,11.15999984741211,10.4399995803833,10.920000076293945,29785315,2023-09-04
2023-09-11,10.350057601928711,10.369999885559082,10.75,9.649999618530273,10.600000381469727,32613525,2023-09-11
2023-09-18,10.270000457763672,10.270000457763672,10.9399995803833,10.130000114440918,10.380000114440918,32087860,2023-09-18
2023-09-25,10.359999656677246,10.359999656677246,10.779999732971191,10.119999885559082,10.270000457763672,17158390,2023-09-25
2023-10-02,10.119999885559082,10.119999885559082,10.520000457763672,9.899999618530273,10.359999656677246,23378790,2023-10-02
2023-10-09,10.220000267028809,10.220000267028809,10.25,9.710000038146973,9.899999618530273,17891025,2023-10-09
2023-10-16,9.890000343322754,9.890000343322754,10.380000114440918,9.800000190734863,10.270000457763672,12139570,2023-10-16
2023-10-23,9.5,9.5,9.90999984741211,8.729999542236328,9.890000343322754,12841180,2023-10-23
2023-10-30,9.119999885559082,9.119999885559082,9.5,8.899999618530273,9.5,24084865,2023-10-30
2023-11-06,9.15999984741211,9.15999984741211,9.449999809265137,9.020000457763672,9.199999809265137,16309450,2023-11-06
2023-11-13,10.220000267028809,10.220000267028809,10.279999732971191,9.109999656677246,9.180000305175781,25872460,2023-11-13
2023-11-20,10.300000190734863,10.300000190734863,10.720000267028809,9.6899995803833,10.229999542236328,37327655,2023-11-20
2023-11-27,10.220000267028809,10.220000267028809,10.380000114440918,9.960000038146973,10.300000190734863,12401580,2023-11-27
2023-12-04,9.989999771118164,9.989999771118164,11.0,9.949999809265137,11.0,27833530,2023-12-04
2023-12-11,10.350000381469727,10.350000381469727,10.449999809265137,9.880000114440918,10.039999961853027,20091010,2023-12-11
2023-12-18,13.600000381469727,13.600000381469727,13.800000190734863,10.760000228881836,11.0,382895600,2023-12-18
2023-12-25,13.149999618530273,13.149999618530273,13.920000076293945,12.850000381469727,13.600000381469727,46814330,2023-12-25
2024-01-01,14.649999618530273,14.649999618530273,14.9399995803833,13.119999885559082,13.25,81448800,2024-01-01
2024-01-08,14.449999809265137,14.449999809265137,14.760000228881836,13.699999809265137,14.75,29063330,2024-01-08
2024-01-15,15.859999656677246,15.859999656677246,15.979999542236328,13.220000267028809,14.5600004196167,106670425,2024-01-15
2024-01-22,24.010000228881836,24.010000228881836,24.15999984741211,15.859999656677246,15.859999656677246,214438670,2024-01-22
2024-01-29,29.399999618530273,29.399999618530273,29.399999618530273,23.479999542236328,25.149999618530273,280113342,2024-01-29
2024-02-05,30.649999618530273,30.649999618530273,33.95000076293945,30.649999618530273,30.850000381469727,34977141,2024-02-05
2024-02-12,23.799999237060547,23.799999237060547,29.850000381469727,23.799999237060547,29.149999618530273,59482661,2024-02-12
2024-02-19,25.350000381469727,25.350000381469727,25.799999237060547,22.350000381469727,23.100000381469727,177639321,2024-02-19
2024-02-26,24.649999618530273,24.649999618530273,27.75,24.549999237060547,25.799999237060547,119271819,2024-02-26
2024-03-04,22.899999618530273,22.899999618530273,24.75,22.149999618530273,23.049999237060547,40393814,2024-03-04
2024-03-11,21.5,21.5,22.299999237060547,18.75,22.0,80592830,2024-03-11
2024-03-18,21.549999237060547,21.549999237060547,22.700000762939453,20.649999618530273,22.25,47894128,2024-03-18
2024-03-25,20.0,20.0,21.899999618530273,19.899999618530273,21.549999237060547,22395098,2024-03-25
2024-04-01,22.700000762939453,22.700000762939453,24.149999618530273,20.600000381469727,20.649999618530273,65941698,2024-04-01
2024-04-08,22.100000381469727,22.100000381469727,23.600000381469727,21.5,23.100000381469727,20759684,2024-04-08
2024-04-15,20.899999618530273,20.899999618530273,21.899999618530273,20.549999237060547,21.149999618530273,21503364,2024-04-15
2024-04-22,20.850000381469727,20.850000381469727,21.350000381469727,20.75,21.149999618530273,18302567,2024-04-22
2024-04-29,20.399999618530273,20.399999618530273,21.100000381469727,20.149999618530273,20.899999618530273,17244006,2024-04-29
2024-05-06,19.350000381469727,19.350000381469727,20.649999618530273,19.049999237060547,20.600000381469727,17984243,2024-05-06
2024-05-13,20.450000762939453,20.450000762939453,21.100000381469727,18.5,19.299999237060547,24692008,2024-05-13
2024-05-20,21.100000381469727,21.100000381469727,22.5,20.25,20.25,26414823,2024-05-20
2024-05-27,20.049999237060547,20.049999237060547,21.399999618530273,19.700000762939453,21.100000381469727,24362489,2024-05-27
2024-06-03,20.100000381469727,20.100000381469727,21.0,18.100000381469727,20.899999618530273,25012625,2024-06-03
2024-06-10,19.829999923706055,19.829999923706055,20.790000915527344,19.649999618530273,20.790000915527344,32793847,2024-06-10
2024-06-17,19.600000381469727,19.600000381469727,20.700000762939453,19.530000686645508,19.829999923706055,31589353,2024-06-17
2024-06-24,18.209999084472656,18.209999084472656,20.15999984741211,18.0,19.690000534057617,51349159,2024-06-24
2024-07-01,18.8799991607666,18.8799991607666,19.600000381469727,18.190000534057617,18.299999237060547,33730628,2024-07-01
2024-07-08,18.31999969482422,18.31999969482422,19.200000762939453,18.149999618530273,18.979999542236328,21405808,2024-07-08
2024-07-15,17.649999618530273,17.649999618530273,18.690000534057617,17.549999237060547,18.40999984741211,15523049,2024-07-15
2024-07-22,17.860000610351562,17.860000610351562,18.34000015258789,17.0,17.5,20678091,2024-07-22
2024-07-29,17.989999771118164,17.989999771118164,18.780000686645508,17.610000610351562,17.969999313354492,15731568,2024-07-29
2024-08-05,17.610000610351562,17.610000610351562,18.049999237060547,16.899999618530273,17.5,15647339,2024-08-05
2024-08-12,16.93000030517578,16.93000030517578,17.690000534057617,16.200000762939453,17.5,13763371,2024-08-12
2024-08-19,18.489999771118164,18.489999771118164,19.75,17.270000457763672,17.5,70424377,2024-08-19
2024-08-26,17.739999771118164,17.739999771118164,18.899999618530273,17.350000381469727,18.59000015258789,39252922,2024-08-26
2024-09-02,19.389999389648438,19.389999389648438,20.299999237060547,17.690000534057617,17.850000381469727,89368320,2024-09-02
2024-09-09,20.93000030517578,20.93000030517578,23.100000381469727,18.75,19.459999084472656,254581548,2024-09-09
2024-09-16,21.59000015258789,21.59000015258789,23.280000686645508,20.450000762939453,20.989999771118164,175148288,2024-09-16
2024-09-23,19.559999465942383,19.559999465942383,22.200000762939453,19.520000457763672,21.760000228881836,74920485,2024-09-23
2024-09-30,19.229999542236328,19.229999542236328,20.190000534057617,18.600000381469727,19.559999465942383,64302868,2024-09-30
2024-10-07,19.1200008392334,19.1200008392334,19.639999389648438,17.760000228881836,19.5,43875349,2024-10-07
2024-10-14,18.56999969482422,18.56999969482422,19.31999969482422,18.149999618530273,19.18000030517578,27409111,2024-10-14
2024-10-21,16.479999542236328,16.479999542236328,18.860000610351562,16.219999313354492,18.700000762939453,37045410,2024-10-21
2024-10-28,18.270000457763672,18.270000457763672,18.389999389648438,16.25,16.530000686645508,23193984,2024-10-28
2024-11-04,17.8700008392334,17.8700008392334,20.200000762939453,17.1200008392334,18.31999969482422,55378146,2024-11-04
2024-11-11,16.450000762939453,16.450000762939453,17.850000381469727,14.359999656677246,17.81999969482422,24837931,2024-11-11
2024-11-18,16.209999084472656,16.209999084472656,16.989999771118164,15.390000343322754,16.489999771118164,25096008,2024-11-18
2024-11-25,15.989999771118164,15.989999771118164,16.639999389648438,15.949999809265137,16.530000686645508,22399843,2024-11-25
2024-12-02,16.200000762939453,16.200000762939453,16.700000762939453,15.569999694824219,15.989999771118164,32247238,2024-12-02
2024-12-09,15.390000343322754,15.390000343322754,16.389999389648438,15.270000457763672,16.299999237060547,21958916,2024-12-09
2024-12-16,14.680000305175781,14.680000305175781,16.09000015258789,14.619999885559082,15.390000343322754,25860911,2024-12-16
2024-12-23,13.800000190734863,13.800000190734863,14.9399995803833,13.699999809265137,14.770000457763672,28274385,2024-12-23
2024-12-30,13.859999656677246,13.859999656677246,14.579999923706055,12.600000381469727,13.800000190734863,69947872,2024-12-30
2025-01-06,12.399999618530273,12.399999618530273,14.149999618530273,12.289999961853027,14.149999618530273,39787595,2025-01-06
2025-01-13,13.079999923706055,13.079999923706055,13.380000114440918,11.649999618530273,12.300000190734863,38373157,2025-01-13
2025-01-20,12.510000228881836,12.510000228881836,13.529999732971191,12.390000343322754,13.25,22576577,2025-01-20
2025-01-27,12.359999656677246,12.359999656677246,12.6899995803833,11.0600004196167,12.4399995803833,24266656,2025-01-27
2025-02-03,11.84000015258789,11.84000015258789,12.3100004196167,11.550000190734863,12.15999984741211,15394443,2025-02-03
2025-02-10,10.3100004196167,10.3100004196167,11.949999809265137,10.199999809265137,11.84000015258789,18985552,2025-02-10
