Date,Adj Close_VBL.NS,Close_VBL.NS,High_VBL.NS,Low_VBL.NS,Open_VBL.NS,Volume_VBL.NS,Date
2020-12-21,81.099609375,81.59111022949219,86.0088882446289,76.7155532836914,85.86666870117188,11152629,2020-12-21
2020-12-28,80.22048950195312,80.7066650390625,82.31111145019531,78.84444427490234,81.73332977294922,12301052,2020-12-28
2021-01-04,87.47872924804688,88.0088882446289,90.23110961914062,80.4977798461914,80.88888549804688,18009494,2021-01-04
2021-01-11,79.13375091552734,79.61333465576172,94.7911148071289,79.19999694824219,88.80000305175781,23651526,2021-01-11
2021-01-18,79.87149810791016,80.35555267333984,83.81777954101562,76.93333435058594,79.61333465576172,15563405,2021-01-18
2021-01-25,79.3943862915039,79.87555694580078,82.04444122314453,75.91555786132812,81.12000274658203,12772855,2021-01-25
2021-02-01,79.62853240966797,80.11111450195312,81.4222183227539,76.97777557373047,79.81777954101562,16372989,2021-02-01
2021-02-08,80.63574981689453,81.12444305419922,82.22222137451172,78.26222229003906,80.2044448852539,14423713,2021-02-08
2021-02-15,86.06065368652344,86.58222198486328,87.28888702392578,79.37777709960938,81.92444610595703,38287338,2021-02-15
2021-02-22,92.14820098876953,92.7066650390625,100.44444274902344,86.80889129638672,87.19999694824219,42118716,2021-02-22
2021-03-01,92.19679260253906,92.75555419921875,95.11111450195312,89.60888671875,95.11111450195312,14930346,2021-03-01
2021-03-08,86.24620056152344,86.76889038085938,92.62222290039062,86.31111145019531,92.62222290039062,15334041,2021-03-08
2021-03-15,86.23736572265625,86.76000213623047,91.11555480957031,85.15555572509766,87.74222564697266,29145160,2021-03-15
2021-03-22,87.7879638671875,88.31999969482422,91.02222442626953,86.66666412353516,87.56444549560547,16599384,2021-03-22
2021-03-29,89.14860534667969,89.68888854980469,90.66666412353516,87.28888702392578,88.31999969482422,9057341,2021-03-29
2021-04-05,87.43896484375,87.96888732910156,91.55555725097656,86.31111145019531,89.68888854980469,8001088,2021-04-05
2021-04-12,87.41246032714844,87.94222259521484,90.31999969482422,87.41777801513672,88.3022232055664,13656092,2021-04-12
2021-04-19,77.74217987060547,78.21333312988281,87.11111450195312,77.63999938964844,87.11111450195312,21250629,2021-04-19
2021-04-26,83.98434448242188,84.49333190917969,88.44444274902344,78.66666412353516,78.75555419921875,22901646,2021-04-26
2021-05-03,88.24298095703125,88.77777862548828,93.76444244384766,85.44889068603516,86.22222137451172,37344553,2021-05-03
2021-05-10,86.06065368652344,86.58222198486328,89.56444549560547,86.22666931152344,89.06666564941406,6036872,2021-05-10
2021-05-17,87.62007904052734,88.15110778808594,90.55110931396484,86.26222229003906,87.34222412109375,20669263,2021-05-17
2021-05-24,89.02050018310547,89.55999755859375,92.2088851928711,88.77777862548828,90.75555419921875,15337022,2021-05-24
2021-05-31,93.49559783935547,94.06222534179688,95.02222442626953,88.97777557373047,90.64444732666016,14801184,2021-05-31
2021-06-07,104.73194885253906,105.36666870117188,122.45333099365234,95.73332977294922,96.1066665649414,55082281,2021-06-07
2021-06-14,105.55363464355469,106.1933364868164,106.66666412353516,102.0,105.33333587646484,18626444,2021-06-14
2021-06-21,94.95121765136719,95.52666473388672,106.38666534423828,95.19999694824219,106.0,18407219,2021-06-21
2021-06-28,95.30905151367188,95.88666534423828,98.19999694824219,95.06666564941406,96.0,14358080,2021-06-28
2021-07-05,102.0548324584961,102.67333221435547,103.33333587646484,94.53333282470703,96.66666412353516,18159539,2021-07-05
2021-07-12,105.71929931640625,106.36000061035156,107.19999694824219,102.68000030517578,103.33333587646484,11739367,2021-07-12
2021-07-19,97.06507873535156,97.65333557128906,105.5999984741211,97.33333587646484,105.33333587646484,7344846,2021-07-19
2021-07-26,100.96146392822266,101.57333374023438,102.5199966430664,98.13333129882812,98.13333129882812,15848211,2021-07-26
2021-08-02,102.45905303955078,103.08000183105469,107.7066650390625,101.5999984741211,102.66666412353516,36348232,2021-08-02
2021-08-09,102.76387023925781,103.38666534423828,106.4000015258789,96.08666229248047,102.8066635131836,13574593,2021-08-09
2021-08-16,107.260009765625,107.55332946777344,108.0,100.32666778564453,104.1866683959961,20560566,2021-08-16
2021-08-23,113.35002899169922,113.66000366210938,114.66666412353516,106.77999877929688,109.19999694824219,36246149,2021-08-23
2021-08-30,120.70325469970703,121.03333282470703,121.86666870117188,110.66666412353516,114.13333129882812,22168005,2021-08-30
2021-09-06,124.38651275634766,124.72666931152344,126.93333435058594,121.34666442871094,122.6933364868164,21304747,2021-09-06
2021-09-13,117.2925796508789,117.61333465576172,126.0,116.0199966430664,125.50666809082031,12870703,2021-09-13
2021-09-20,123.43578338623047,123.77333068847656,125.5999984741211,116.27999877929688,117.61333465576172,45960681,2021-09-20
2021-09-27,121.0290298461914,121.36000061035156,125.3133316040039,117.80000305175781,124.92666625976562,16945806,2021-09-27
2021-10-04,119.77246856689453,120.0999984741211,123.25333404541016,118.99333190917969,122.0,10958076,2021-10-04
2021-10-11,119.41344451904297,119.73999786376953,123.25333404541016,118.8066635131836,123.24666595458984,13598204,2021-10-11
2021-10-18,110.43133544921875,110.73332977294922,122.63999938964844,108.69999694824219,120.66666412353516,22293465,2021-10-18
2021-10-25,112.93782043457031,113.24666595458984,113.8933334350586,107.83999633789062,111.90666961669922,23849668,2021-10-25
2021-11-01,124.58596801757812,124.92666625976562,126.93333435058594,113.73332977294922,114.46666717529297,17791153,2021-11-01
2021-11-08,129.22662353515625,129.5800018310547,135.46665954589844,121.73332977294922,125.1866683959961,30723441,2021-11-08
2021-11-15,126.27468872070312,126.62000274658203,132.5933380126953,122.13333129882812,130.6666717529297,13785269,2021-11-15
2021-11-22,117.52527618408203,117.84666442871094,127.85333251953125,117.61333465576172,127.37333679199219,12549276,2021-11-22
2021-11-29,116.76734161376953,117.08666229248047,122.4000015258789,112.45333099365234,117.73332977294922,10744318,2021-11-29
2021-12-06,118.5092544555664,118.83333587646484,120.32666778564453,115.66666412353516,116.83333587646484,7111514,2021-12-06
2021-12-13,115.17835998535156,115.49333190917969,123.17333221435547,114.3066635131836,119.42666625976562,10131771,2021-12-13
2021-12-20,111.61477661132812,111.91999816894531,115.32666778564453,108.97333526611328,114.4000015258789,11912189,2021-12-20
2021-12-27,118.11699676513672,118.44000244140625,120.05332946777344,110.04000091552734,111.5999984741211,8651601,2021-12-27
2022-01-03,113.19711303710938,113.50666809082031,118.35333251953125,111.413330078125,118.33333587646484,10412264,2022-01-03
2022-01-10,123.4823226928711,123.81999969482422,124.0,111.87333679199219,113.86666870117188,23144975,2022-01-10
2022-01-17,121.78030395507812,122.11333465576172,126.80000305175781,120.01333618164062,124.43333435058594,14764116,2022-01-17
2022-01-24,117.87763977050781,118.19999694824219,121.5999984741211,112.68000030517578,120.80000305175781,16349384,2022-01-24
2022-01-31,126.34782409667969,126.6933364868164,127.23332977294922,117.75333404541016,118.64666748046875,17766089,2022-01-31
2022-02-07,124.52613830566406,124.86666870117188,127.6866683959961,118.17333221435547,126.6933364868164,19044981,2022-02-07
2022-02-14,126.82650756835938,127.17333221435547,127.98666381835938,119.82666778564453,123.92666625976562,16461096,2022-02-14
2022-02-21,123.9543685913086,124.2933349609375,129.1999969482422,117.28666687011719,127.53333282470703,13248539,2022-02-21
2022-02-28,123.84798431396484,124.1866683959961,135.30667114257812,122.4000015258789,124.0,20617260,2022-02-28
2022-03-07,121.0489730834961,121.37999725341797,125.1866683959961,116.72000122070312,121.53333282470703,18720711,2022-03-07
2022-03-14,126.17495727539062,126.5199966430664,128.8000030517578,118.69999694824219,121.37999725341797,16233014,2022-03-14
2022-03-21,127.331787109375,127.68000030517578,131.98666381835938,122.75333404541016,125.32666778564453,15685837,2022-03-21
2022-03-28,124.84526062011719,125.1866683959961,131.16000366210938,123.33333587646484,127.98666381835938,14486609,2022-03-28
2022-04-04,127.95010375976562,128.3000030517578,133.1999969482422,125.48666381835938,126.1066665649414,18548286,2022-04-04
2022-04-11,134.43902587890625,134.80667114257812,140.1133270263672,126.01333618164062,129.26666259765625,20670705,2022-04-11
2022-04-18,138.27520751953125,138.65333557128906,149.1999969482422,134.93333435058594,135.19332885742188,38528129,2022-04-18
2022-04-25,144.07933044433594,144.47332763671875,153.86000061035156,137.73333740234375,138.53334045410156,74116881,2022-04-25
2022-05-02,143.022216796875,143.413330078125,150.93333435058594,140.26666259765625,144.26666259765625,44841772,2022-05-02
2022-05-09,145.07659912109375,145.47332763671875,148.13333129882812,137.3333282470703,141.3333282470703,46167441,2022-05-09
2022-05-16,146.71212768554688,147.1133270263672,152.6666717529297,139.7133331298828,146.6666717529297,25383104,2022-05-16
2022-05-23,144.8837890625,145.27999877929688,149.86666870117188,140.6666717529297,145.3333282470703,26246429,2022-05-23
2022-05-30,146.32652282714844,146.72666931152344,155.586669921875,139.25332641601562,146.6666717529297,64745376,2022-05-30
2022-06-06,150.4884490966797,150.89999389648438,152.0,144.00999450683594,149.97999572753906,18316960,2022-06-06
2022-06-13,149.80035400390625,150.2100067138672,161.1199951171875,147.0500030517578,149.6999969482422,34323620,2022-06-13
2022-06-20,153.67974853515625,154.10000610351562,156.0,144.1999969482422,150.2100067138672,25828560,2022-06-20
2022-06-27,158.366943359375,158.8000030517578,161.8000030517578,145.6199951171875,155.97999572753906,16379260,2022-06-27
2022-07-04,169.24717712402344,169.7100067138672,170.36000061035156,156.11000061035156,158.8000030517578,29261245,2022-07-04
2022-07-11,164.86915588378906,165.32000732421875,176.67999267578125,163.5399932861328,170.25999450683594,26899575,2022-07-11
2022-07-18,173.98422241210938,174.4600067138672,182.1199951171875,165.50999450683594,167.33999633789062,31731635,2022-07-18
2022-07-25,176.05853271484375,176.5399932861328,178.5,171.8000030517578,175.52000427246094,17269690,2022-07-25
2022-08-01,204.49078369140625,205.0500030517578,209.55999755859375,178.0,178.36000061035156,77334705,2022-08-01
2022-08-08,204.5406494140625,205.10000610351562,206.85000610351562,198.44000244140625,204.8000030517578,32315290,2022-08-08
2022-08-15,197.09103393554688,197.6300048828125,216.8300018310547,197.11000061035156,205.10000610351562,29642065,2022-08-15
2022-08-22,204.12179565429688,204.67999267578125,209.0,181.5800018310547,199.39999389648438,58578275,2022-08-22
2022-08-29,205.75732421875,206.32000732421875,210.1999969482422,192.0,194.8000030517578,25550975,2022-08-29
2022-09-05,215.45082092285156,216.0399932861328,222.0,204.1300048828125,209.1999969482422,34964160,2022-09-05
2022-09-12,219.86874389648438,220.47000122070312,222.0,212.0,217.6999969482422,33754615,2022-09-12
2022-09-19,231.15785217285156,231.7899932861328,238.94000244140625,213.6699981689453,216.0,32021195,2022-09-19
2022-09-26,208.2704620361328,208.83999633789062,229.0800018310547,203.0,229.0800018310547,44586120,2022-09-26
2022-10-03,226.43080139160156,227.0500030517578,231.0,208.52000427246094,209.0,31915045,2022-10-03
2022-10-10,204.74009704589844,205.3000030517578,224.97999572753906,204.0,221.64999389648438,42430830,2022-10-10
2022-10-17,202.06741333007812,202.6199951171875,207.1999969482422,193.02000427246094,202.0,53307850,2022-10-17
2022-10-24,207.44271850585938,208.00999450683594,213.5399932861328,203.99000549316406,205.39999389648438,34394070,2022-10-24
2022-10-31,227.15879821777344,227.77999877929688,246.60000610351562,206.4199981689453,209.3699951171875,95238525,2022-10-31
2022-11-07,220.67652893066406,221.27999877929688,235.89999389648438,219.02999877929688,230.5800018310547,38670120,2022-11-07
2022-11-14,228.1560821533203,228.77999877929688,230.60000610351562,215.11000061035156,222.1999969482422,45435080,2022-11-14
2022-11-21,229.7616729736328,230.38999938964844,237.0,219.3300018310547,228.77999877929688,39406990,2022-11-21
2022-11-28,263.00079345703125,263.7200012207031,270.79998779296875,226.1999969482422,230.38999938964844,247367620,2022-11-28
2022-12-05,281.2807922363281,282.04998779296875,285.9200134277344,258.4700012207031,263.3999938964844,63915370,2022-12-05
2022-12-12,278.5682067871094,279.3299865722656,286.489990234375,268.0,283.0,39571030,2022-12-12
2022-12-19,256.81768798828125,257.5199890136719,284.489990234375,252.61000061035156,284.20001220703125,33908950,2022-12-19
2022-12-26,263.7886047363281,264.510009765625,276.0299987792969,252.0399932861328,258.010009765625,23565270,2022-12-26
2023-01-02,259.4704284667969,260.17999267578125,271.5,254.1999969482422,267.8900146484375,27918795,2023-01-02
2023-01-09,226.530517578125,227.14999389648438,264.9100036621094,224.52999877929688,262.3500061035156,51132165,2023-01-09
2023-01-16,245.85768127441406,246.52999877929688,247.5800018310547,228.72999572753906,229.07000732421875,43126925,2023-01-16
2023-01-23,247.832275390625,248.50999450683594,250.25999450683594,242.00999450683594,247.60000610351562,12309010,2023-01-23
2023-01-30,230.35006713867188,230.97999572753906,249.0,220.0,249.0,48258325,2023-01-30
2023-02-06,253.6663055419922,254.36000061035156,270.20001220703125,228.0,230.69000244140625,58886180,2023-02-06
2023-02-13,255.9401092529297,256.6400146484375,261.44000244140625,249.60000610351562,254.36000061035156,19101890,2023-02-13
2023-02-20,257.6055603027344,258.30999755859375,269.20001220703125,256.0199890136719,257.9800109863281,36103530,2023-02-20
2023-02-27,270.95904541015625,271.70001220703125,272.3999938964844,256.20001220703125,259.20001220703125,36712035,2023-02-27
2023-03-06,268.0270690917969,268.760009765625,275.6600036621094,264.0400085449219,272.6000061035156,22044860,2023-03-06
2023-03-13,262.5220642089844,263.239990234375,275.70001220703125,253.3699951171875,269.0,42871005,2023-03-13
2023-03-20,269.6625671386719,270.3999938964844,278.79998779296875,258.29998779296875,263.0799865722656,26203555,2023-03-20
2023-03-27,276.6434631347656,277.3999938964844,278.989990234375,267.0,271.3999938964844,30480785,2023-03-27
2023-04-03,277.93994140625,278.70001220703125,294.79998779296875,276.42999267578125,279.0,35571045,2023-04-03
2023-04-10,285.1302795410156,285.9100036621094,292.25,279.2900085449219,279.79998779296875,19925775,2023-04-10
2023-04-17,278.67791748046875,279.44000244140625,291.989990234375,275.0,287.17999267578125,51738965,2023-04-17
2023-04-24,288.25177001953125,289.0400085449219,293.5,279.6099853515625,280.489990234375,41453140,2023-04-24
2023-05-01,289.7276916503906,290.5199890136719,295.9700012207031,280.0,289.0400085449219,42792585,2023-05-01
2023-05-08,310.3413391113281,311.19000244140625,330.79998779296875,290.29998779296875,291.0,42292210,2023-05-08
2023-05-15,316.6440734863281,317.510009765625,324.79998779296875,310.20001220703125,311.20001220703125,25452010,2023-05-15
2023-05-22,339.4617004394531,340.3900146484375,349.3999938964844,308.20001220703125,318.7699890136719,28128155,2023-05-22
2023-05-29,338.1053771972656,339.0299987792969,344.79998779296875,325.20001220703125,344.79998779296875,28814045,2023-05-29
2023-06-05,317.4119873046875,318.2799987792969,348.1099853515625,315.0,341.1199951171875,43315755,2023-06-05
2023-06-12,327.6041259765625,328.5,344.79998779296875,310.010009765625,316.9100036621094,42626959,2023-06-12
2023-06-19,305.6042785644531,306.44000244140625,329.6000061035156,305.44000244140625,328.5,30464144,2023-06-19
2023-06-26,320.14453125,321.0199890136719,324.9800109863281,302.0,307.5400085449219,23325114,2023-06-26
2023-07-03,327.5642395019531,328.4599914550781,334.2799987792969,317.4200134277344,321.0199890136719,32797894,2023-07-03
2023-07-10,332.2314758300781,333.1400146484375,339.6000061035156,322.760009765625,329.20001220703125,23516761,2023-07-10
2023-07-17,319.2070617675781,320.0799865722656,336.8800048828125,318.0,333.760009765625,14408739,2023-07-17
2023-07-24,320.82269287109375,321.70001220703125,327.3999938964844,313.9599914550781,320.6000061035156,14657341,2023-07-24
2023-07-31,329.2196960449219,330.1199951171875,335.6199951171875,318.20001220703125,321.70001220703125,27683479,2023-07-31
2023-08-07,338.8334045410156,339.760009765625,342.0,321.05999755859375,332.0,25739887,2023-08-07
2023-08-14,358.71905517578125,359.70001220703125,373.8599853515625,333.5199890136719,340.0199890136719,29936199,2023-08-14
2023-08-21,348.58673095703125,349.5400085449219,368.0,346.1000061035156,359.8399963378906,16886325,2023-08-21
2023-08-28,363.18682861328125,364.17999267578125,365.2799987792969,343.6199951171875,349.94000244140625,16016087,2023-08-28
2023-09-04,362.9674072265625,363.9599914550781,376.79998779296875,362.0199890136719,367.17999267578125,18174954,2023-09-04
2023-09-11,365.26116943359375,366.260009765625,372.3999938964844,361.2200012207031,367.17999267578125,15404044,2023-09-11
2023-09-18,366.2983093261719,367.29998779296875,368.2200012207031,356.7200012207031,366.8599853515625,12623940,2023-09-18
2023-09-25,377.24835205078125,378.2799987792969,391.6000061035156,364.0799865722656,366.79998779296875,29043793,2023-09-25
2023-10-02,369.8087158203125,370.82000732421875,378.7799987792969,363.2200012207031,378.2799987792969,20403822,2023-10-02
2023-10-09,370.7860107421875,371.79998779296875,380.3999938964844,364.0199890136719,367.20001220703125,20216771,2023-10-09
2023-10-16,369.4696350097656,370.4800109863281,377.6000061035156,364.0199890136719,371.760009765625,25941049,2023-10-16
2023-10-23,367.5748291015625,368.5799865722656,370.94000244140625,331.260009765625,366.79998779296875,29866664,2023-10-23
2023-10-30,379.7016296386719,380.739990234375,382.3599853515625,361.32000732421875,368.55999755859375,21666681,2023-10-30
2023-11-06,402.51922607421875,403.6199951171875,409.6000061035156,375.0400085449219,383.5199890136719,34048944,2023-11-06
2023-11-13,416.24176025390625,417.3800048828125,420.3999938964844,399.20001220703125,404.79998779296875,21427047,2023-11-13
2023-11-20,426.09478759765625,427.260009765625,430.0,406.5,416.79998779296875,21058809,2023-11-20
2023-11-27,434.4319763183594,435.6199951171875,451.8800048828125,421.55999755859375,427.260009765625,22148661,2023-11-27
2023-12-04,425.6160888671875,426.7799987792969,445.0,422.20001220703125,444.3999938964844,15372697,2023-12-04
2023-12-11,438.401123046875,439.6000061035156,447.9200134277344,428.3999938964844,429.55999755859375,18221661,2023-12-11
2023-12-18,494.0888366699219,495.44000244140625,552.0,437.6199951171875,439.6000061035156,71998457,2023-12-18
2023-12-25,493.41070556640625,494.760009765625,503.1199951171875,488.79998779296875,495.44000244140625,16809544,2023-12-25
2024-01-01,510.2646179199219,511.6600036621094,513.2000122070312,482.4599914550781,496.7200012207031,19549343,2024-01-01
2024-01-08,504.6399841308594,506.0199890136719,523.97998046875,503.3999938964844,511.6600036621094,21287040,2024-01-08
2024-01-15,505.5574951171875,506.94000244140625,512.9600219726562,478.55999755859375,510.3999938964844,24195031,2024-01-15
2024-01-22,501.58831787109375,502.9599914550781,511.8999938964844,488.3999938964844,506.94000244140625,20776196,2024-01-22
2024-01-29,512.8973999023438,514.2999877929688,521.3800048828125,492.3999938964844,500.0,25516184,2024-01-29
2024-02-05,546.5054931640625,548.0,565.4400024414062,504.0,515.7999877929688,39979231,2024-02-05
2024-02-12,567.6676635742188,569.219970703125,582.4000244140625,546.8200073242188,551.5999755859375,18570908,2024-02-12
2024-02-19,604.1478271484375,605.7999877929688,610.0,568.8200073242188,571.52001953125,12073312,2024-02-19
2024-02-26,565.5933227539062,567.1400146484375,624.780029296875,538.0,605.8200073242188,41123829,2024-02-26
2024-03-04,567.787353515625,569.3400268554688,580.719970703125,544.7999877929688,580.02001953125,26833957,2024-03-04
2024-03-11,572.115478515625,573.6799926757812,598.0,541.6799926757812,573.2999877929688,28922051,2024-03-11
2024-03-18,559.43017578125,560.9600219726562,579.1400146484375,552.8200073242188,575.2000122070312,17296716,2024-03-18
2024-03-25,557.914306640625,559.4400024414062,564.0,548.0,560.9600219726562,15362169,2024-03-25
2024-04-01,595.8705444335938,597.5,617.97998046875,554.5999755859375,563.2000122070312,27600819,2024-04-01
2024-04-08,552.8281860351562,554.3400268554688,600.719970703125,552.0,600.719970703125,22503046,2024-04-08
2024-04-15,556.9170532226562,558.4400024414062,569.1199951171875,539.8800048828125,544.02001953125,26506453,2024-04-15
2024-04-22,582.28759765625,583.8800048828125,588.0,560.5599975585938,562.1599731445312,14944656,2024-04-22
2024-04-29,601.036376953125,602.6799926757812,610.97998046875,577.0999755859375,582.0,20476961,2024-04-29
2024-05-06,583.7236938476562,585.3200073242188,605.0800170898438,573.2000122070312,602.7999877929688,23387157,2024-05-06
2024-05-13,601.255859375,602.9000244140625,623.5999755859375,562.0399780273438,594.7000122070312,46284644,2024-05-13
2024-05-20,597.6856079101562,599.3200073242188,609.3599853515625,594.0,606.2000122070312,13223944,2024-05-20
2024-05-27,569.1635131835938,570.719970703125,600.3599853515625,556.0999755859375,600.3599853515625,27013582,2024-05-27
2024-06-03,605.7833862304688,607.4400024414062,611.2000122070312,528.02001953125,589.5999755859375,31107874,2024-06-03
2024-06-10,653.9118041992188,655.7000122070312,660.0,609.2000122070312,610.0,29688386,2024-06-10
2024-06-17,635.6815795898438,637.4199829101562,668.7999877929688,634.0,655.7000122070312,25873322,2024-06-17
2024-06-24,650.0223388671875,651.7999877929688,659.7999877929688,624.5399780273438,637.02001953125,20666882,2024-06-24
2024-07-01,643.899169921875,645.6599731445312,653.5999755859375,630.0,652.0,13526077,2024-07-01
2024-07-08,632.071533203125,633.7999877929688,663.0999755859375,626.0599975585938,645.9600219726562,17778019,2024-07-08
2024-07-15,622.1785888671875,623.8800048828125,657.8800048828125,615.5999755859375,632.0,18414538,2024-07-15
2024-07-22,668.8309326171875,670.6599731445312,677.2000122070312,603.0999755859375,624.0,26492118,2024-07-22
2024-07-29,627.2247924804688,628.9400024414062,681.1199951171875,620.97998046875,679.2000122070312,53721686,2024-07-29
2024-08-05,601.7943115234375,603.4400024414062,619.7999877929688,582.0,615.7999877929688,25161164,2024-08-05
2024-08-12,567.6653442382812,568.739990234375,601.1799926757812,565.0,598.0,25170530,2024-08-12
2024-08-19,631.6442260742188,632.8400268554688,643.780029296875,567.1799926757812,571.5999755859375,33732464,2024-08-19
2024-08-26,599.2255249023438,600.3599853515625,635.9400024414062,597.5999755859375,630.0,20911644,2024-08-26
2024-09-02,596.1713256835938,597.2999877929688,617.5999755859375,591.6799926757812,600.3400268554688,23815358,2024-09-02
2024-09-09,645.4281616210938,646.6500244140625,668.0,549.219970703125,600.0,34955823,2024-09-09
2024-09-16,653.2133178710938,654.4500122070312,661.4500122070312,616.25,648.0,32878196,2024-09-16
2024-09-23,607.4000854492188,608.5499877929688,663.0,606.0,654.4500122070312,21068665,2024-09-23
2024-09-30,577.80615234375,578.9000244140625,624.0,570.5,624.0,30400469,2024-09-30
2024-10-07,591.230712890625,592.3499755859375,606.2000122070312,536.8499755859375,574.9000244140625,49963574,2024-10-07
2024-10-14,587.6375122070312,588.75,613.9000244140625,578.7000122070312,596.7999877929688,20911424,2024-10-14
2024-10-21,610.0450439453125,611.2000122070312,631.2000122070312,566.7000122070312,597.5999755859375,40918789,2024-10-21
2024-10-28,607.3501586914062,608.5,615.5499877929688,589.4000244140625,608.25,16856270,2024-10-28
2024-11-04,590.4321899414062,591.5499877929688,615.9500122070312,580.4500122070312,611.0,24182068,2024-11-04
2024-11-11,574.5623168945312,575.6500244140625,607.9500122070312,565.0,588.0,18881902,2024-11-11
2024-11-18,615.2352905273438,616.4000244140625,639.5999755859375,582.8499755859375,593.0,33360939,2024-11-18
2024-11-25,620.0261840820312,621.2000122070312,638.5999755859375,595.0,622.0,30080570,2024-11-25
2024-12-02,642.8330078125,644.0499877929688,645.0,598.7999877929688,625.0,40853205,2024-12-02
2024-12-09,644.4300537109375,645.6500244140625,653.0,635.5,644.0,23919780,2024-12-09
2024-12-16,611.3925170898438,612.5499877929688,657.2000122070312,609.1500244140625,648.9500122070312,27038702,2024-12-16
2024-12-23,623.120361328125,624.2999877929688,629.9000244140625,620.0,621.2999877929688,9437354,2024-12-23
2024-12-30,650.9675903320312,652.2000122070312,663.5999755859375,621.0,621.1500244140625,32692157,2024-12-30
2025-01-06,595.4227905273438,596.5499877929688,645.9500122070312,590.4000244140625,645.0,20224638,2025-01-06
2025-01-13,555.2987060546875,556.3499755859375,591.3499755859375,545.5499877929688,585.0,31551033,2025-01-13
2025-01-20,540.6763916015625,541.7000122070312,563.0,520.0,557.0,28619486,2025-01-20
2025-01-27,560.3392333984375,561.4000244140625,582.9000244140625,516.9500122070312,538.9000244140625,24700124,2025-01-27
2025-02-03,552.6537475585938,553.7000122070312,592.9500122070312,548.5499877929688,560.0,22596751,2025-02-03
2025-02-10,487.6268310546875,488.54998779296875,561.0999755859375,485.0,558.4000244140625,59020635,2025-02-10
2025-02-17,476.7474365234375,477.6499938964844,489.3999938964844,454.1000061035156,488.75,56395730,2025-02-17
2025-02-24,435.2260437011719,436.04998779296875,501.75,429.6499938964844,472.0,94721845,2025-02-24
2025-03-03,486.828369140625,487.75,494.95001220703125,419.54998779296875,436.0,80705540,2025-03-03
2025-03-10,487.22760009765625,488.1499938964844,497.5,470.5,487.79998779296875,34648762,2025-03-10
2025-03-17,536.9334716796875,537.9500122070312,558.5999755859375,491.54998779296875,492.6000061035156,41695853,2025-03-17
2025-03-24,538.6303100585938,539.6500244140625,547.75,511.6499938964844,545.0,31463074,2025-03-24
2025-03-31,534.438232421875,535.4500122070312,552.5,529.1500244140625,539.6500244140625,16618040,2025-03-31
2025-04-07,545.2194213867188,545.75,549.6500244140625,482.3500061035156,485.0,20702721,2025-04-07
