Date,Adj Close_SAKSOFT.NS,Close_SAKSOFT.NS,High_SAKSOFT.NS,Low_SAKSOFT.NS,Open_SAKSOFT.NS,Volume_SAKSOFT.NS,Date
2020-07-13,17.606592178344727,17.964000701904297,18.356000900268555,15.368000030517578,15.368000030517578,2193899,2020-07-13
2020-07-20,17.045970916748047,17.392000198364258,19.176000595092773,17.027999877929688,18.079999923706055,804460,2020-07-20
2020-07-27,18.86896324157715,19.25200080871582,20.70400047302246,16.799999237060547,17.41200065612793,2644399,2020-07-27
2020-08-03,22.483591079711914,22.940000534057617,24.25200080871582,18.479999542236328,19.20400047302246,4510549,2020-08-03
2020-08-10,20.688039779663086,21.107999801635742,24.8799991607666,20.308000564575195,24.79199981689453,4893525,2020-08-10
2020-08-17,22.389501571655273,22.8439998626709,23.483999252319336,20.579999923706055,21.440000534057617,1181386,2020-08-17
2020-08-24,21.821041107177734,22.263999938964844,24.799999237060547,22.152000427246094,23.040000915527344,1801349,2020-08-24
2020-08-31,20.609630584716797,21.027999877929688,23.200000762939453,20.079999923706055,22.715999603271484,606799,2020-08-31
2020-09-07,22.47966957092285,22.93600082397461,23.84000015258789,19.836000442504883,21.591999053955078,1738186,2020-09-07
2020-09-14,29.971586227416992,30.579999923706055,31.73200035095215,23.040000915527344,23.076000213623047,22220786,2020-09-14
2020-09-21,30.904644012451172,31.531999588012695,35.7599983215332,26.947999954223633,31.31599998474121,32306374,2020-09-21
2020-09-28,28.348533630371094,28.923999786376953,32.47200012207031,28.31999969482422,31.895999908447266,4996337,2020-09-28
2020-10-05,29.065969467163086,29.6560001373291,31.600000381469727,29.003999710083008,29.200000762939453,4044762,2020-10-05
2020-10-12,29.685394287109375,30.288000106811523,33.104000091552734,28.15999984741211,29.93600082397461,10712611,2020-10-12
2020-10-19,28.940515518188477,29.527999877929688,30.799999237060547,29.200000762939453,30.41200065612793,1762874,2020-10-19
2020-10-26,27.348827362060547,27.90399932861328,29.959999084472656,27.304000854492188,29.531999588012695,1393411,2020-10-26
2020-11-02,26.941104888916016,27.488000869750977,29.591999053955078,27.091999053955078,28.775999069213867,2396723,2020-11-02
2020-11-09,25.859071731567383,26.384000778198242,28.540000915527344,24.408000946044922,28.312000274658203,3475286,2020-11-09
2020-11-16,25.035783767700195,25.54400062561035,26.479999542236328,24.959999084472656,26.395999908447266,1427087,2020-11-16
2020-11-23,25.070297241210938,25.3799991607666,26.15999984741211,25.1200008392334,25.600000381469727,1190012,2020-11-23
2020-11-30,26.382091522216797,26.70800018310547,28.079999923706055,25.139999389648438,25.3799991607666,2410036,2020-11-30
2020-12-07,25.741994857788086,26.059999465942383,27.507999420166016,25.288000106811523,26.8799991607666,1119986,2020-12-07
2020-12-14,27.919105529785156,28.263999938964844,28.639999389648438,25.59600067138672,26.6560001373291,6011924,2020-12-14
2020-12-21,29.926305770874023,30.29599952697754,31.332000732421875,25.15999984741211,28.304000854492188,11033224,2020-12-21
2020-12-28,30.677034378051758,31.055999755859375,32.400001525878906,30.399999618530273,30.639999389648438,4331899,2020-12-28
2021-01-04,31.174882888793945,31.559999465942383,32.15999984741211,28.724000930786133,30.8799991607666,7916499,2021-01-04
2021-01-11,29.226947784423828,29.58799934387207,32.34000015258789,29.368000030517578,31.871999740600586,2776274,2021-01-11
2021-01-18,27.741302490234375,28.083999633789062,30.959999084472656,27.615999221801758,29.299999237060547,1766074,2021-01-18
2021-01-25,28.290515899658203,28.639999389648438,30.040000915527344,26.607999801635742,28.399999618530273,1006249,2021-01-25
2021-02-01,25.655071258544922,25.972000122070312,29.983999252319336,24.527999877929688,28.799999237060547,4130449,2021-02-01
2021-02-08,27.741302490234375,28.083999633789062,28.804000854492188,25.79199981689453,25.79199981689453,2723723,2021-02-08
2021-02-15,27.128864288330078,27.464000701904297,28.639999389648438,27.007999420166016,27.368000030517578,1331849,2021-02-15
2021-02-22,27.523984909057617,27.86400032043457,31.468000411987305,27.200000762939453,27.200000762939453,4646823,2021-02-22
2021-03-01,27.140718460083008,27.47599983215332,29.22800064086914,27.040000915527344,28.07200050354004,1724274,2021-03-01
2021-03-08,29.049144744873047,29.408000946044922,30.600000381469727,27.600000381469727,27.959999084472656,2092499,2021-03-08
2021-03-15,29.179534912109375,29.540000915527344,31.399999618530273,28.535999298095703,29.74799919128418,3328173,2021-03-15
2021-03-22,27.89934539794922,28.243999481201172,30.496000289916992,28.0,29.604000091552734,1161186,2021-03-22
2021-03-29,29.1281681060791,29.488000869750977,30.0,28.243999481201172,28.243999481201172,816986,2021-03-29
2021-04-05,33.304569244384766,33.715999603271484,35.7760009765625,28.93199920654297,29.392000198364258,11503611,2021-04-05
2021-04-12,37.5955696105957,38.060001373291016,41.959999084472656,33.715999603271484,34.395999908447266,17681361,2021-04-12
2021-04-19,37.92351150512695,38.391998291015625,40.400001525878906,31.11199951171875,37.20000076293945,5125549,2021-04-19
2021-04-26,37.271568298339844,37.731998443603516,40.0,37.36399841308594,39.119998931884766,1660561,2021-04-26
2021-05-03,40.10457229614258,40.599998474121094,43.20000076293945,37.108001708984375,37.944000244140625,5509999,2021-05-03
2021-05-10,39.85960006713867,40.35200119018555,42.08000183105469,38.736000061035156,41.43199920654297,3150212,2021-05-10
2021-05-17,39.278770446777344,39.763999938964844,41.599998474121094,39.13999938964844,40.736000061035156,2007749,2021-05-17
2021-05-24,37.3703498840332,37.832000732421875,42.02399826049805,37.608001708984375,39.832000732421875,4638436,2021-05-24
2021-05-31,38.27912139892578,38.75199890136719,39.75600051879883,37.84000015258789,38.040000915527344,1578374,2021-05-31
2021-06-07,38.662384033203125,39.13999938964844,41.0359992980957,38.16400146484375,39.47200012207031,2085637,2021-06-07
2021-06-14,38.07761001586914,38.54800033569336,40.492000579833984,37.7599983215332,39.439998626708984,1588549,2021-06-14
2021-06-21,38.27912139892578,38.75199890136719,39.54800033569336,37.68000030517578,38.540000915527344,1102499,2021-06-21
2021-06-28,50.61868667602539,51.24399948120117,54.560001373291016,38.95199966430664,39.19200134277344,22169087,2021-06-28
2021-07-05,49.66250228881836,50.2760009765625,53.31999969482422,46.492000579833984,51.59199905395508,5401973,2021-07-05
2021-07-12,54.194515228271484,54.86399841308594,58.75600051879883,49.599998474121094,50.63600158691406,7690674,2021-07-12
2021-07-19,53.92583084106445,54.59199905395508,57.28799819946289,50.652000427246094,54.763999938964844,3148511,2021-07-19
2021-07-26,52.199161529541016,52.84400177001953,55.91999816894531,51.84400177001953,54.88800048828125,1754561,2021-07-26
2021-08-02,52.10813903808594,52.555999755859375,56.79999923706055,52.32400131225586,56.0,3440249,2021-08-02
2021-08-09,53.841243743896484,54.30400085449219,57.59600067138672,51.20000076293945,53.13600158691406,5881387,2021-08-09
2021-08-16,62.71696090698242,63.25600051879883,66.4000015258789,52.70000076293945,55.18000030517578,22748936,2021-08-16
2021-08-23,68.82843017578125,69.41999816894531,74.4000015258789,58.79999923706055,63.9119987487793,25149624,2021-08-23
2021-08-30,68.45564270019531,69.04399871826172,72.0,68.10399627685547,69.83999633789062,7988974,2021-08-30
2021-09-06,71.42610168457031,72.04000091552734,75.91999816894531,69.20800018310547,69.44000244140625,9194049,2021-09-06
2021-09-13,74.860595703125,75.50399780273438,84.38400268554688,70.95999908447266,71.83999633789062,15950187,2021-09-13
2021-09-20,86.39743041992188,87.13999938964844,92.95600128173828,74.41200256347656,75.19999694824219,13957300,2021-09-20
2021-09-27,84.68812561035156,85.41600036621094,91.98400115966797,84.40399932861328,88.0,7413611,2021-09-27
2021-10-04,84.42637634277344,85.1520004272461,88.95999908447266,83.19999694824219,85.5999984741211,3715123,2021-10-04
2021-10-11,86.33794403076172,87.08000183105469,87.19999694824219,82.41200256347656,85.5199966430664,4136674,2021-10-11
2021-10-18,78.24352264404297,78.91600036621094,88.72000122070312,76.97200012207031,87.83999633789062,5020861,2021-10-18
2021-10-25,72.56829071044922,73.19200134277344,80.71199798583984,70.70800018310547,80.47599792480469,3139737,2021-10-25
2021-11-01,73.59942626953125,74.23200225830078,75.81600189208984,72.87999725341797,73.43199920654297,1297750,2021-11-01
2021-11-08,68.20974731445312,68.7959976196289,78.19200134277344,68.0,74.87999725341797,3915487,2021-11-08
2021-11-15,77.24410247802734,77.90799713134766,84.63999938964844,64.63999938964844,68.87999725341797,10081474,2021-11-15
2021-11-22,79.82479858398438,80.26399993896484,91.12799835205078,71.19999694824219,78.05599975585938,5849011,2021-11-22
2021-11-29,77.89143371582031,78.31999969482422,83.76000213623047,74.80000305175781,78.58799743652344,3897612,2021-11-29
2021-12-06,77.39019775390625,77.81600189208984,80.41999816894531,73.88400268554688,78.0,1932461,2021-12-06
2021-12-13,76.1490249633789,76.56800079345703,80.87999725341797,76.07599639892578,78.72000122070312,1984612,2021-12-13
2021-12-20,73.88945770263672,74.2959976196289,76.47599792480469,70.81999969482422,76.47599792480469,2086849,2021-12-20
2021-12-27,78.45235443115234,78.88400268554688,85.44000244140625,73.6719970703125,74.39199829101562,4086237,2021-12-27
2022-01-03,78.63534545898438,79.06800079345703,82.21600341796875,77.5999984741211,79.27999877929688,1648849,2022-01-03
2022-01-10,85.19923400878906,85.66799926757812,94.0,78.4800033569336,79.46399688720703,9090161,2022-01-10
2022-01-17,81.89739227294922,82.3479995727539,88.35600280761719,80.40399932861328,85.66799926757812,3040224,2022-01-17
2022-01-24,74.54584503173828,74.95600128173828,82.4000015258789,71.28399658203125,82.4000015258789,1546424,2022-01-24
2022-01-31,82.54185485839844,82.99600219726562,88.18399810791016,75.21199798583984,75.91200256347656,4399061,2022-01-31
2022-02-07,75.1624526977539,75.57599639892578,83.19999694824219,74.16000366210938,83.19999694824219,1837912,2022-02-07
2022-02-14,72.79945373535156,73.19999694824219,77.51200103759766,68.8280029296875,72.55999755859375,1847974,2022-02-14
2022-02-21,67.18633270263672,67.55599975585938,74.0,62.0,71.28800201416016,1798761,2022-02-21
2022-02-28,70.11422729492188,70.5,75.1760025024414,65.91600036621094,67.5199966430664,1369587,2022-02-28
2022-03-07,74.183837890625,74.59200286865234,79.5999984741211,68.80000305175781,70.38400268554688,1861174,2022-03-07
2022-03-14,74.10029602050781,74.50800323486328,76.36000061035156,73.43599700927734,74.55999755859375,648949,2022-03-14
2022-03-21,75.10675811767578,75.5199966430664,78.23999786376953,73.86399841308594,74.40799713134766,965424,2022-03-21
2022-03-28,72.19080352783203,72.58799743652344,75.9000015258789,71.19999694824219,75.5199966430664,1149274,2022-03-28
2022-04-04,75.1226806640625,75.53600311279297,77.02400207519531,72.70800018310547,72.9520034790039,918948,2022-04-04
2022-04-11,72.48517608642578,72.88400268554688,76.55999755859375,72.40799713134766,76.55999755859375,323975,2022-04-11
2022-04-18,69.5334243774414,69.91600036621094,72.80000305175781,68.0,72.4000015258789,932636,2022-04-18
2022-04-25,64.73979187011719,65.09600067138672,69.5999984741211,64.64800262451172,68.0,849686,2022-04-25
2022-05-02,61.971031188964844,62.3120002746582,68.0,61.20000076293945,65.20800018310547,878149,2022-05-02
2022-05-09,56.44145584106445,56.75199890136719,62.231998443603516,54.95600128173828,62.231998443603516,1714349,2022-05-09
2022-05-16,63.29176712036133,63.63999938964844,67.49199676513672,58.0880012512207,63.91999816894531,2595261,2022-05-16
2022-05-23,63.86063766479492,64.21199798583984,68.0,58.172000885009766,65.19999694824219,1605449,2022-05-23
2022-05-30,73.64678955078125,74.052001953125,76.72000122070312,63.36000061035156,65.36799621582031,2528024,2022-05-30
2022-06-06,73.29670715332031,73.69999694824219,76.4000015258789,71.19999694824219,73.27999877929688,1966211,2022-06-06
2022-06-13,64.32210540771484,64.6760025024414,72.79199981689453,61.667999267578125,72.79199981689453,990587,2022-06-13
2022-06-20,63.05705642700195,63.40399932861328,65.4000015258789,60.29999923706055,62.880001068115234,934112,2022-06-20
2022-06-27,71.04112243652344,71.43199920654297,75.5999984741211,63.2400016784668,63.7599983215332,976311,2022-06-27
2022-07-04,74.51800537109375,74.9280014038086,78.16000366210938,69.22000122070312,71.19999694824219,2762987,2022-07-04
2022-07-11,75.38124084472656,75.7959976196289,80.54399871826172,73.52799987792969,74.55999755859375,1753399,2022-07-11
2022-07-18,79.59009552001953,80.02799987792969,80.80000305175781,74.87999725341797,76.00399780273438,1527411,2022-07-18
2022-07-25,76.39964294433594,76.81999969482422,80.41999816894531,74.052001953125,80.4000015258789,1020561,2022-07-25
2022-08-01,82.8998794555664,83.35600280761719,89.91200256347656,74.59200286865234,76.08000183105469,2772249,2022-08-01
2022-08-08,86.92970275878906,87.40799713134766,90.59200286865234,80.44400024414062,83.76399993896484,5891411,2022-08-08
2022-08-15,83.03911590576172,83.49600219726562,88.16000366210938,82.4000015258789,87.40799713134766,1057886,2022-08-15
2022-08-22,82.1161880493164,82.56800079345703,84.31600189208984,80.12799835205078,83.5999984741211,885936,2022-08-22
2022-08-29,80.55677795410156,81.0,83.19999694824219,78.0,78.0,798936,2022-08-29
2022-09-05,85.56919860839844,86.04000091552734,91.70800018310547,80.80000305175781,81.19999694824219,1791148,2022-09-05
2022-09-12,95.38717651367188,95.91200256347656,105.19999694824219,81.5999984741211,86.80000305175781,10081486,2022-09-12
2022-09-19,95.95207214355469,96.4800033569336,109.947998046875,90.4520034790039,99.04000091552734,14736377,2022-09-19
2022-09-26,81.3523941040039,81.80000305175781,97.16000366210938,77.4800033569336,94.04000091552734,4683709,2022-09-26
2022-10-03,82.66516876220703,83.12000274658203,85.44000244140625,79.68000030517578,82.0,1982243,2022-10-03
2022-10-10,76.53887939453125,76.95999908447266,82.4000015258789,76.4000015258789,82.4000015258789,1644139,2022-10-10
2022-10-17,74.39070129394531,74.80000305175781,79.95999908447266,73.87999725341797,76.80000305175781,1245756,2022-10-17
2022-10-24,81.47174072265625,81.91999816894531,84.5199966430664,75.72000122070312,76.4000015258789,1647041,2022-10-24
2022-10-31,79.20421600341797,79.63999938964844,86.36000061035156,78.76000213623047,82.95999908447266,1433542,2022-10-31
2022-11-07,91.61592864990234,92.12000274658203,94.31999969482422,76.95999908447266,81.19999694824219,4467111,2022-11-07
2022-11-14,87.5582504272461,88.04000091552734,94.80000305175781,87.19999694824219,91.19999694824219,3015534,2022-11-14
2022-11-21,87.20021057128906,87.68000030517578,92.63999938964844,84.80000305175781,87.76000213623047,1618769,2022-11-21
2022-11-28,93.92323303222656,94.44000244140625,97.5199966430664,87.31999969482422,89.4000015258789,2664618,2022-11-28
2022-12-05,95.59403228759766,96.12000274658203,106.12000274658203,95.44000244140625,99.16000366210938,6566160,2022-12-05
2022-12-12,98.33892822265625,98.87999725341797,103.5999984741211,92.12000274658203,95.19999694824219,2087271,2022-12-12
2022-12-19,84.455322265625,84.91999816894531,99.36000061035156,84.0,99.36000061035156,1860508,2022-12-19
2022-12-26,97.58309173583984,98.12000274658203,100.4000015258789,83.5999984741211,84.87999725341797,1787580,2022-12-26
2023-01-02,104.5845718383789,105.16000366210938,110.27999877929688,96.80000305175781,98.91999816894531,5706089,2023-01-02
2023-01-09,108.8013687133789,109.4000015258789,113.91999816894531,106.0,106.0,6007672,2023-01-09
2023-01-16,111.70539093017578,112.31999969482422,124.4000015258789,107.04000091552734,110.08000183105469,8042332,2023-01-16
2023-01-23,108.8013687133789,109.4000015258789,117.95999908447266,105.19999694824219,114.4000015258789,4007712,2023-01-23
2023-01-30,114.49006652832031,115.12000274658203,117.80000305175781,107.80000305175781,110.31999969482422,4138537,2023-01-30
2023-02-06,115.52438354492188,116.16000366210938,121.95999908447266,114.4800033569336,115.12000274658203,3818225,2023-02-06
2023-02-13,119.58204650878906,120.23999786376953,125.91999816894531,111.12000274658203,116.91999816894531,4565024,2023-02-13
2023-02-20,113.41597747802734,114.04000091552734,121.36000061035156,113.19999694824219,120.80000305175781,2102440,2023-02-20
2023-02-27,114.72875213623047,115.36000061035156,119.04000091552734,110.63999938964844,113.5999984741211,2307329,2023-02-27
2023-03-06,115.76306915283203,116.4000015258789,118.08000183105469,112.04000091552734,115.31999969482422,2359354,2023-03-06
2023-03-13,115.28569030761719,115.91999816894531,123.0,112.87999725341797,118.0,3448227,2023-03-13
2023-03-20,114.80831909179688,115.44000244140625,122.08000183105469,114.72000122070312,115.91999816894531,1883975,2023-03-20
2023-03-27,115.16635131835938,115.80000305175781,116.4000015258789,111.55999755859375,114.87999725341797,1059573,2023-03-27
2023-04-03,121.29263305664062,121.95999908447266,124.0,116.16000366210938,118.4000015258789,1696269,2023-04-03
2023-04-10,126.10615539550781,126.80000305175781,133.32000732421875,120.95999908447266,122.76000213623047,4194815,2023-04-10
2023-04-17,147.94598388671875,148.75999450683594,151.52000427246094,122.68000030517578,127.19999694824219,5341819,2023-04-17
2023-04-24,159.32337951660156,160.1999969482422,196.0,145.24000549316406,149.0399932861328,15524157,2023-04-24
2023-05-01,144.7635040283203,145.55999755859375,167.1999969482422,144.8000030517578,160.1999969482422,3180724,2023-05-01
2023-05-08,152.28213500976562,153.1199951171875,156.0800018310547,140.47999572753906,146.36000061035156,3671093,2023-05-08
2023-05-15,171.33729553222656,172.27999877929688,177.16000366210938,153.52000427246094,154.0,5315855,2023-05-15
2023-05-22,187.48841857910156,188.52000427246094,196.0,167.24000549316406,173.60000610351562,6005161,2023-05-22
2023-05-29,204.15670776367188,205.27999877929688,205.27999877929688,183.1199951171875,190.39999389648438,2272374,2023-05-29
