Date,Adj Close_HCLTECH.NS,Close_HCLTECH.NS,High_HCLTECH.NS,Low_HCLTECH.NS,Open_HCLTECH.NS,Volume_HCLTECH.NS,Date
2020-11-09,701.932861328125,830.5,872.7999877929688,805.3499755859375,866.7999877929688,36775361,2020-11-09
2020-11-16,692.4244384765625,819.25,837.9500122070312,800.25,828.0999755859375,26420038,2020-11-16
2020-11-23,694.833251953125,822.0999755859375,857.4000244140625,814.3499755859375,825.0,41330689,2020-11-23
2020-11-30,725.5982666015625,858.5,867.8499755859375,815.0999755859375,822.0999755859375,30351631,2020-11-30
2020-12-07,728.7677001953125,862.25,881.7999877929688,850.4000244140625,858.0,30267727,2020-12-07
2020-12-14,752.7713623046875,890.6500244140625,905.0,858.0999755859375,866.0999755859375,33480901,2020-12-14
2020-12-21,777.0281982421875,919.3499755859375,935.0,850.0,886.6500244140625,34241380,2020-12-21
2020-12-28,803.3560791015625,950.5,955.5,913.5,925.0,23638938,2020-12-28
2021-01-04,840.6713256835938,994.6500244140625,1003.5,952.6500244140625,959.0,31700867,2021-01-04
2021-01-11,836.5720825195312,989.7999877929688,1067.0,984.0,1015.0,65566805,2021-01-11
2021-01-18,833.191162109375,985.7999877929688,1020.0,976.9000244140625,1000.0,41017051,2021-01-18
2021-01-25,775.611328125,914.0,997.0,909.5,997.0,29917187,2021-01-25
2021-02-01,802.8933715820312,946.1500244140625,973.2999877929688,896.3499755859375,919.0,31951126,2021-02-01
2021-02-08,814.98583984375,960.4000244140625,986.5,941.3499755859375,955.0,30755801,2021-02-08
2021-02-15,806.2877807617188,950.1500244140625,971.25,938.3499755859375,970.0,22191400,2021-02-15
2021-02-22,771.7501220703125,909.4500122070312,951.4500122070312,905.0999755859375,949.5,29829137,2021-02-22
2021-03-01,798.9473876953125,941.5,972.0,915.6500244140625,916.0,30116216,2021-03-01
2021-03-08,830.981689453125,979.25,1002.7999877929688,944.0,952.5,25204102,2021-03-08
2021-03-15,815.0282592773438,960.4500122070312,1023.9000244140625,932.4000244140625,977.5,37448267,2021-03-15
2021-03-22,813.4158325195312,958.5499877929688,992.9000244140625,944.5999755859375,960.4500122070312,22928505,2021-03-22
2021-03-29,850.7962646484375,1002.5999755859375,1013.5,958.5499877929688,958.5499877929688,15189219,2021-03-29
2021-04-05,887.1160278320312,1045.4000244140625,1054.800048828125,1002.5999755859375,1007.0,25824346,2021-04-05
2021-04-12,859.4095458984375,1012.75,1042.949951171875,958.75,1042.949951171875,25858508,2021-04-12
2021-04-19,810.9550170898438,955.6500244140625,1028.449951171875,950.2000122070312,996.0,26975847,2021-04-19
2021-04-26,762.8400268554688,898.9500122070312,954.5,895.4000244140625,940.0,52382872,2021-04-26
2021-05-03,782.7317504882812,916.4000244140625,923.9000244140625,891.0,898.75,25755699,2021-05-03
2021-05-10,777.5640869140625,910.3499755859375,921.5999755859375,895.0,918.0499877929688,17108810,2021-05-10
2021-05-17,794.9031982421875,930.6500244140625,941.0,910.0999755859375,914.5999755859375,26964140,2021-05-17
2021-05-24,805.0674438476562,942.5499877929688,956.9000244140625,927.7000122070312,931.5,27418793,2021-05-24
2021-05-31,799.9425659179688,936.5499877929688,952.0,932.5999755859375,941.5499877929688,18487728,2021-05-31
2021-06-07,839.916259765625,983.3499755859375,990.0,937.0999755859375,939.0,23844909,2021-06-07
2021-06-14,832.9976196289062,975.25,996.7000122070312,970.0999755859375,983.0,17166899,2021-06-14
2021-06-21,850.4221801757812,995.6500244140625,1010.0,961.25,968.0,16447253,2021-06-21
2021-06-28,841.026611328125,984.6500244140625,1000.0,975.1500244140625,1000.0,10930060,2021-06-28
2021-07-05,834.3644409179688,976.8499755859375,995.9000244140625,960.2999877929688,991.7000122070312,13873096,2021-07-05
2021-07-12,858.4083251953125,1005.0,1052.5,964.0,980.0,30773681,2021-07-12
2021-07-19,849.0126953125,994.0,1018.2999877929688,969.3499755859375,1005.0,26283613,2021-07-19
2021-07-26,875.4483032226562,1024.949951171875,1049.949951171875,977.2999877929688,994.0,22374945,2021-07-26
2021-08-02,902.2134399414062,1049.949951171875,1073.0,1023.0499877929688,1034.0,28498741,2021-08-02
2021-08-09,961.9342651367188,1119.449951171875,1123.949951171875,1043.5,1057.800048828125,31015376,2021-08-09
2021-08-16,960.129638671875,1117.3499755859375,1157.9000244140625,1107.199951171875,1120.949951171875,16793266,2021-08-16
2021-08-23,999.3131713867188,1162.949951171875,1178.199951171875,1126.050048828125,1129.0,24484308,2021-08-23
2021-08-30,1009.4527587890625,1174.75,1193.4000244140625,1154.0,1164.0,23114123,2021-08-30
2021-09-06,1029.904296875,1198.550048828125,1214.949951171875,1167.050048828125,1175.0,14560311,2021-09-06
2021-09-13,1085.543212890625,1263.300048828125,1295.300048828125,1176.449951171875,1192.0,23813791,2021-09-13
2021-09-20,1167.0899658203125,1358.199951171875,1377.75,1250.0,1258.0,26455608,2021-09-20
2021-09-27,1094.522705078125,1273.75,1367.949951171875,1254.0,1366.0,27828164,2021-09-27
2021-10-04,1136.11279296875,1322.1500244140625,1338.0,1262.199951171875,1281.5,16898020,2021-10-04
2021-10-11,1075.1029052734375,1251.1500244140625,1324.9000244140625,1235.6500244140625,1300.0,34142888,2021-10-11
2021-10-18,1025.9942626953125,1194.0,1272.5,1186.0,1240.0,52085045,2021-10-18
2021-10-25,990.851806640625,1143.75,1190.0,1138.0,1184.050048828125,23009237,2021-10-25
2021-11-01,1024.94140625,1183.0999755859375,1195.0999755859375,1143.5,1143.5,9846630,2021-11-01
2021-11-08,1015.62841796875,1172.3499755859375,1192.800048828125,1152.25,1187.449951171875,16448880,2021-11-08
2021-11-15,970.4498901367188,1120.199951171875,1181.5999755859375,1113.5,1171.0,15318637,2021-11-15
2021-11-22,961.65673828125,1110.050048828125,1132.6500244140625,1090.0,1120.199951171875,16495652,2021-11-22
2021-11-29,1014.8052368164062,1171.4000244140625,1189.699951171875,1100.0999755859375,1101.0999755859375,20583957,2021-11-29
2021-12-06,1006.8353271484375,1162.199951171875,1181.5999755859375,1131.4000244140625,1169.9000244140625,10012001,2021-12-06
2021-12-13,1014.8052368164062,1171.4000244140625,1182.9000244140625,1142.300048828125,1166.0,14297933,2021-12-13
2021-12-20,1096.066162109375,1265.199951171875,1283.800048828125,1145.5,1160.0,31886778,2021-12-20
2021-12-27,1142.760498046875,1319.0999755859375,1329.449951171875,1254.050048828125,1268.0,15822783,2021-12-27
2022-01-03,1118.0274658203125,1290.550048828125,1339.9000244140625,1277.0,1316.3499755859375,17846941,2022-01-03
2022-01-10,1158.4410400390625,1337.199951171875,1359.4000244140625,1280.0,1304.8499755859375,22698430,2022-01-10
2022-01-17,1011.8164672851562,1167.949951171875,1273.0,1155.0,1273.0,39924137,2022-01-17
2022-01-24,943.8847045898438,1080.449951171875,1164.5,1070.199951171875,1162.5,26563151,2022-01-24
2022-01-31,1016.6996459960938,1163.800048828125,1173.8499755859375,1092.8499755859375,1100.6500244140625,29134584,2022-01-31
2022-02-07,1016.6122436523438,1163.699951171875,1191.9000244140625,1146.0,1157.0,16830738,2022-02-07
2022-02-14,1017.7476806640625,1165.0,1182.6500244140625,1133.5999755859375,1135.3499755859375,11940918,2022-02-14
2022-02-21,986.9096069335938,1129.699951171875,1169.5,1092.0,1153.0999755859375,15580922,2022-02-21
2022-02-28,994.5536499023438,1138.449951171875,1154.8499755859375,1107.0,1119.5999755859375,15930967,2022-02-28
2022-03-07,1042.6016845703125,1193.449951171875,1207.1500244140625,1110.5,1111.0,19441542,2022-03-07
2022-03-14,1045.615966796875,1196.9000244140625,1215.0,1168.0999755859375,1193.449951171875,17625531,2022-03-14
2022-03-21,1030.2840576171875,1179.3499755859375,1209.9000244140625,1162.300048828125,1199.9000244140625,15743753,2022-03-21
2022-03-28,1021.8101806640625,1169.6500244140625,1187.5999755859375,1152.050048828125,1184.9000244140625,14409544,2022-03-28
2022-04-04,1018.053466796875,1165.3499755859375,1203.0,1162.550048828125,1173.199951171875,13803578,2022-04-04
2022-04-11,982.8909912109375,1125.0999755859375,1164.0,1119.550048828125,1164.0,10557255,2022-04-11
2022-04-18,962.75439453125,1102.050048828125,1134.949951171875,1058.75,1110.0,22502869,2022-04-18
2022-04-25,942.8363037109375,1079.25,1107.0,1073.300048828125,1096.9000244140625,18258548,2022-04-25
2022-05-02,932.7831420898438,1050.199951171875,1082.0,1028.949951171875,1073.0,13028061,2022-05-02
2022-05-09,934.51513671875,1052.1500244140625,1085.0,1034.0999755859375,1044.0,15268193,2022-05-09
2022-05-16,913.8202514648438,1028.8499755859375,1097.3499755859375,1004.5999755859375,1054.0,13636991,2022-05-16
2022-05-23,891.6597290039062,1003.9000244140625,1037.0,963.0,1023.0,16682062,2022-05-23
2022-05-30,926.3881225585938,1043.0,1069.6500244140625,1007.2999877929688,1019.0,18419717,2022-05-30
2022-06-06,901.8295288085938,1015.3499755859375,1047.3499755859375,1008.2000122070312,1038.0,9417114,2022-06-06
2022-06-13,851.5577392578125,958.75,1007.0,944.0499877929688,996.0,14109909,2022-06-13
2022-06-20,858.6189575195312,966.7000122070312,999.9000244140625,952.0999755859375,965.0,10100143,2022-06-20
2022-06-27,866.3018188476562,975.3499755859375,1007.0,964.2000122070312,986.1500244140625,16047208,2022-06-27
2022-07-04,873.5849609375,983.5499877929688,1002.6500244140625,973.4500122070312,975.3499755859375,14339933,2022-07-04
2022-07-11,784.4100952148438,883.1500244140625,979.1500244140625,877.3499755859375,975.0,34475598,2022-07-11
2022-07-18,817.3621826171875,920.25,931.9000244140625,885.0,895.0,21632975,2022-07-18
2022-07-25,851.8265380859375,948.4000244140625,965.7000122070312,911.0999755859375,920.25,13104046,2022-07-25
2022-08-01,860.224365234375,957.75,969.9500122070312,941.0499877929688,954.0,15233323,2022-08-01
2022-08-08,859.0118408203125,956.4000244140625,968.5,948.0999755859375,957.75,11635738,2022-08-08
2022-08-15,871.2719116210938,970.0499877929688,987.0499877929688,952.6500244140625,956.4000244140625,13144224,2022-08-15
2022-08-22,849.3563842773438,945.6500244140625,970.0,939.0,965.0,14376235,2022-08-22
2022-08-29,830.3153076171875,924.4500122070312,945.25,900.0999755859375,912.5999755859375,12677501,2022-08-29
2022-09-05,851.9163818359375,948.5,953.0,922.5,926.0,12519186,2022-09-05
2022-09-12,805.5706787109375,896.9000244140625,963.5,893.4000244140625,955.1500244140625,19813307,2022-09-12
2022-09-19,804.6275024414062,895.8499755859375,920.8499755859375,887.5,897.9500122070312,11228250,2022-09-19
2022-09-26,837.4108276367188,932.3499755859375,935.5499877929688,882.0,891.25,18040439,2022-09-26
2022-10-03,860.1795043945312,957.7000122070312,972.9500122070312,916.0,932.3499755859375,9818251,2022-10-03
2022-10-10,900.4624633789062,1002.5499877929688,1023.0,936.0,942.2000122070312,26519116,2022-10-10
2022-10-17,922.6023559570312,1027.199951171875,1029.9000244140625,988.0,1005.7000122070312,13144391,2022-10-17
2022-10-24,934.3759155273438,1030.0,1039.75,1019.5999755859375,1035.0,9203544,2022-10-24
2022-10-31,948.3008422851562,1045.3499755859375,1066.3499755859375,1033.0999755859375,1039.0,11598697,2022-10-31
2022-11-07,989.3953247070312,1090.6500244140625,1098.699951171875,1038.6500244140625,1048.0999755859375,10765967,2022-11-07
2022-11-14,1000.73486328125,1103.1500244140625,1112.449951171875,1084.0,1095.0,11640901,2022-11-14
2022-11-21,1023.458984375,1128.199951171875,1137.550048828125,1088.0,1098.9000244140625,11753129,2022-11-21
2022-11-28,1030.126708984375,1135.550048828125,1150.6500244140625,1117.0,1125.0,17072336,2022-11-28
2022-12-05,932.1080322265625,1027.5,1141.949951171875,1020.7000122070312,1133.25,22022067,2022-12-05
2022-12-12,934.0584106445312,1029.6500244140625,1057.300048828125,1012.4500122070312,1025.0,16051785,2022-12-12
2022-12-19,934.9201049804688,1030.5999755859375,1054.6500244140625,1011.5,1029.6500244140625,13637805,2022-12-19
2022-12-26,942.8125,1039.300048828125,1055.25,1026.5,1031.0,6770644,2022-12-26
2023-01-02,936.9159545898438,1032.800048828125,1049.800048828125,1025.25,1039.0999755859375,8588054,2023-01-02
2023-01-09,977.73828125,1077.800048828125,1084.0,1040.050048828125,1044.949951171875,23455798,2023-01-09
2023-01-16,1004.9531860351562,1107.800048828125,1125.8499755859375,1078.550048828125,1087.0,22849383,2023-01-16
2023-01-23,1021.1864013671875,1115.5999755859375,1143.699951171875,1105.0,1111.0,13114702,2023-01-23
2023-01-30,1049.15087890625,1146.1500244140625,1156.6500244140625,1105.800048828125,1115.5999755859375,15347610,2023-01-30
2023-02-06,1021.2321166992188,1115.6500244140625,1153.0,1100.0,1135.199951171875,11535867,2023-02-06
2023-02-13,1015.6482543945312,1109.550048828125,1152.1500244140625,1105.0,1121.25,11924347,2023-02-13
2023-02-20,1002.1923828125,1094.8499755859375,1134.699951171875,1082.0,1109.550048828125,9056061,2023-02-20
2023-02-27,1024.29833984375,1119.0,1129.699951171875,1068.0999755859375,1090.0,31611139,2023-02-27
2023-03-06,1021.8270263671875,1116.300048828125,1148.0,1105.0,1129.0,10329072,2023-03-06
2023-03-13,1014.6412963867188,1108.449951171875,1133.5999755859375,1066.0,1120.949951171875,15403871,2023-03-13
2023-03-20,962.7398681640625,1051.75,1108.300048828125,1047.050048828125,1105.0,10736733,2023-03-20
2023-03-27,993.4048461914062,1085.25,1096.9000244140625,1039.3499755859375,1053.300048828125,10035261,2023-03-27
2023-04-03,999.4462280273438,1091.8499755859375,1113.0,1066.1500244140625,1089.949951171875,7261257,2023-04-03
2023-04-10,981.1388549804688,1071.8499755859375,1109.9000244140625,1063.0,1091.8499755859375,8817554,2023-04-10
2023-04-17,960.1768188476562,1048.949951171875,1074.0,1016.25,1055.0,28284485,2023-04-17
2023-04-24,974.0446166992188,1064.0999755859375,1075.0,1044.4000244140625,1057.0,9202419,2023-04-24
2023-05-01,982.7310180664062,1055.550048828125,1074.800048828125,1048.300048828125,1064.0999755859375,6600333,2023-05-01
2023-05-08,1019.9248046875,1095.5,1103.4000244140625,1055.0,1058.0,10700580,2023-05-08
2023-05-15,1019.7852783203125,1095.3499755859375,1105.949951171875,1062.699951171875,1098.949951171875,9792351,2023-05-15
2023-05-22,1060.6102294921875,1139.199951171875,1140.3499755859375,1088.949951171875,1095.3499755859375,8065742,2023-05-22
2023-05-29,1058.6085205078125,1137.050048828125,1155.1500244140625,1124.4000244140625,1146.0,12022825,2023-05-29
2023-06-05,1033.19189453125,1109.75,1148.5,1105.949951171875,1144.0,9047838,2023-06-05
2023-06-12,1068.9892578125,1148.199951171875,1154.25,1111.5,1112.949951171875,9542059,2023-06-12
2023-06-19,1084.77001953125,1165.1500244140625,1175.699951171875,1132.5,1148.199951171875,9474953,2023-06-19
2023-06-26,1105.9970703125,1187.949951171875,1194.0,1160.199951171875,1167.25,7155070,2023-06-26
2023-07-03,1077.7408447265625,1157.5999755859375,1202.5999755859375,1153.800048828125,1190.0,8991835,2023-07-03
2023-07-10,1071.549560546875,1150.949951171875,1161.9000244140625,1087.050048828125,1160.0,31666295,2023-07-10
2023-07-17,1038.49853515625,1115.449951171875,1174.9000244140625,1095.0,1151.949951171875,15082505,2023-07-17
2023-07-24,1036.2840576171875,1103.550048828125,1127.699951171875,1097.449951171875,1120.0,10950909,2023-07-24
2023-07-31,1074.5970458984375,1144.3499755859375,1152.3499755859375,1096.0,1108.0,12861800,2023-07-31
2023-08-07,1100.0450439453125,1171.449951171875,1186.949951171875,1125.0,1154.550048828125,13950913,2023-08-07
2023-08-14,1102.1578369140625,1173.699951171875,1186.25,1154.0,1170.6500244140625,10025510,2023-08-14
2023-08-21,1083.612060546875,1153.949951171875,1195.0,1150.0,1172.949951171875,10385063,2023-08-21
2023-08-28,1113.5205078125,1185.800048828125,1188.0999755859375,1139.300048828125,1155.0,12017582,2023-08-28
2023-09-04,1185.1226806640625,1262.050048828125,1269.550048828125,1185.0,1186.0,13990825,2023-09-04
2023-09-11,1225.0791015625,1304.5999755859375,1310.0,1265.5,1276.550048828125,14049580,2023-09-11
2023-09-18,1196.0625,1273.699951171875,1311.300048828125,1259.300048828125,1302.0,9416808,2023-09-18
2023-09-25,1159.53369140625,1234.800048828125,1280.0,1227.25,1270.0,7965627,2023-09-25
2023-10-02,1162.2567138671875,1237.699951171875,1256.699951171875,1222.699951171875,1234.800048828125,9909332,2023-10-02
2023-10-09,1179.347412109375,1255.9000244140625,1274.449951171875,1208.550048828125,1236.0,16811166,2023-10-09
2023-10-16,1181.8828125,1258.5999755859375,1281.5,1245.449951171875,1263.0,9862759,2023-10-16
2023-10-23,1202.7554931640625,1268.699951171875,1270.0,1212.050048828125,1248.0,10359204,2023-10-23
2023-10-30,1200.4329833984375,1266.25,1287.300048828125,1255.300048828125,1270.0,8678499,2023-10-30
2023-11-06,1190.1942138671875,1255.449951171875,1280.800048828125,1250.6500244140625,1276.25,6452427,2023-11-06
2023-11-13,1241.103271484375,1309.1500244140625,1325.75,1253.300048828125,1260.0,9960595,2023-11-13
2023-11-20,1241.103271484375,1309.1500244140625,1336.0,1305.6500244140625,1314.949951171875,8985021,2023-11-20
2023-11-27,1267.22119140625,1336.699951171875,1349.0,1295.300048828125,1309.1500244140625,9947184,2023-11-27
2023-12-04,1293.1971435546875,1364.0999755859375,1369.949951171875,1308.300048828125,1350.0,14051096,2023-12-04
2023-12-11,1413.7855224609375,1491.300048828125,1497.0,1357.050048828125,1370.0999755859375,19971873,2023-12-11
2023-12-18,1386.6719970703125,1462.699951171875,1509.9000244140625,1420.0999755859375,1489.8499755859375,15179273,2023-12-18
2023-12-25,1389.895263671875,1466.0999755859375,1482.699951171875,1442.1500244140625,1462.699951171875,6175827,2023-12-25
2024-01-01,1358.3260498046875,1432.800048828125,1495.75,1417.1500244140625,1460.0,9484085,2024-01-01
2024-01-08,1460.7125244140625,1540.800048828125,1555.0,1430.550048828125,1435.0,17646859,2024-01-08
2024-01-15,1486.4512939453125,1567.949951171875,1619.5999755859375,1516.550048828125,1610.0,23597856,2024-01-15
2024-01-22,1481.0087890625,1550.25,1581.199951171875,1517.050048828125,1567.949951171875,7974309,2024-01-22
2024-01-29,1513.0126953125,1583.75,1613.9000244140625,1546.3499755859375,1565.0,16669697,2024-01-29
2024-02-05,1557.77001953125,1630.5999755859375,1647.699951171875,1551.449951171875,1584.949951171875,16599363,2024-02-05
2024-02-12,1592.9739990234375,1667.449951171875,1696.5,1625.449951171875,1639.0,13734028,2024-02-12
2024-02-19,1591.35009765625,1665.75,1697.3499755859375,1632.050048828125,1670.0,11906479,2024-02-19
2024-02-26,1570.6669921875,1644.0999755859375,1679.199951171875,1636.6500244140625,1665.75,10734274,2024-02-26
2024-03-04,1564.505126953125,1637.6500244140625,1654.550048828125,1603.8499755859375,1649.0,10675033,2024-03-04
2024-03-11,1573.72412109375,1647.300048828125,1683.0,1610.0,1655.0,15394086,2024-03-11
2024-03-18,1488.2694091796875,1557.8499755859375,1663.300048828125,1508.199951171875,1649.9000244140625,15067669,2024-03-18
2024-03-25,1474.6080322265625,1543.550048828125,1592.550048828125,1531.0,1557.8499755859375,12387534,2024-03-25
2024-04-01,1476.232177734375,1545.25,1569.0,1518.0,1549.0,12552535,2024-04-01
2024-04-08,1453.54296875,1521.5,1561.800048828125,1516.199951171875,1554.0,10402208,2024-04-08
2024-04-15,1382.84814453125,1447.5,1530.5,1435.0,1507.0999755859375,16142346,2024-04-15
2024-04-22,1408.0211181640625,1473.8499755859375,1531.449951171875,1450.5,1452.199951171875,14931470,2024-04-22
2024-04-29,1287.8399658203125,1348.050048828125,1436.0,1333.550048828125,1415.0,31619682,2024-04-29
2024-05-06,1257.41259765625,1316.199951171875,1365.0,1303.5999755859375,1358.0,23444027,2024-05-06
2024-05-13,1296.2703857421875,1338.9000244140625,1357.800048828125,1301.6500244140625,1316.199951171875,16144230,2024-05-13
2024-05-20,1302.36962890625,1345.199951171875,1360.0,1314.0,1333.199951171875,12453613,2024-05-20
2024-05-27,1281.94140625,1324.0999755859375,1366.5999755859375,1315.75,1351.0,22404984,2024-05-27
2024-06-03,1385.9219970703125,1431.5,1438.6500244140625,1235.0,1350.550048828125,25657181,2024-06-03
2024-06-10,1385.486328125,1431.050048828125,1472.0,1397.5,1440.0,18851657,2024-06-10
2024-06-17,1401.7513427734375,1447.8499755859375,1481.949951171875,1427.050048828125,1431.050048828125,14993732,2024-06-17
2024-06-24,1413.1273193359375,1459.5999755859375,1468.699951171875,1423.5,1437.8499755859375,17541921,2024-06-24
2024-07-01,1471.0233154296875,1519.4000244140625,1534.550048828125,1455.0,1465.0,19489781,2024-07-01
2024-07-08,1510.5242919921875,1560.199951171875,1566.0,1487.8499755859375,1528.0,18840024,2024-07-08
2024-07-15,1543.7806396484375,1594.550048828125,1636.4000244140625,1555.0,1580.0,23911445,2024-07-15
2024-07-22,1583.281494140625,1635.3499755859375,1640.0,1551.0999755859375,1588.5999755859375,13845358,2024-07-22
2024-07-29,1570.0069580078125,1609.300048828125,1655.5,1601.1500244140625,1640.199951171875,8886393,2024-07-29
2024-08-05,1551.12939453125,1589.949951171875,1615.0,1537.0,1575.0,11711775,2024-08-05
2024-08-12,1627.5177001953125,1668.25,1674.0,1573.8499755859375,1590.0,10280768,2024-08-12
2024-08-19,1620.8836669921875,1661.449951171875,1695.050048828125,1657.1500244140625,1665.0,9735738,2024-08-19
2024-08-26,1710.4422607421875,1753.25,1766.300048828125,1667.0999755859375,1671.0,18650624,2024-08-26
2024-09-02,1713.2227783203125,1756.0999755859375,1817.1500244140625,1740.050048828125,1764.199951171875,15873881,2024-09-02
2024-09-09,1768.538330078125,1812.800048828125,1820.0,1741.1500244140625,1758.3499755859375,10978534,2024-09-09
2024-09-16,1717.076171875,1760.050048828125,1828.0,1721.4000244140625,1819.0,13107342,2024-09-16
2024-09-23,1764.2457275390625,1808.4000244140625,1828.550048828125,1732.5,1764.0,14091831,2024-09-23
2024-09-30,1733.2220458984375,1776.5999755859375,1822.449951171875,1767.25,1808.0,10295581,2024-09-30
2024-10-07,1794.7327880859375,1839.6500244140625,1852.800048828125,1743.0,1784.949951171875,15002653,2024-10-07
2024-10-14,1812.3419189453125,1857.699951171875,1885.0,1829.949951171875,1846.050048828125,14357583,2024-10-14
2024-10-21,1807.12255859375,1852.3499755859375,1888.5,1793.5,1875.300048828125,11596758,2024-10-21
2024-10-28,1725.7236328125,1757.4000244140625,1876.800048828125,1751.0,1845.0999755859375,9729220,2024-10-28
2024-11-04,1804.3798828125,1837.5,1862.550048828125,1745.0,1763.0,11834262,2024-11-04
2024-11-11,1825.443115234375,1858.949951171875,1897.0,1834.0,1846.699951171875,8107558,2024-11-11
2024-11-18,1864.1822509765625,1898.4000244140625,1902.0,1815.0,1858.949951171875,9445332,2024-11-18
2024-11-25,1814.73974609375,1848.050048828125,1919.949951171875,1833.949951171875,1919.0,16356907,2024-11-25
2024-12-02,1888.044189453125,1922.699951171875,1939.3499755859375,1835.449951171875,1848.050048828125,14832257,2024-12-02
2024-12-09,1933.3133544921875,1968.800048828125,1975.0,1901.0,1915.0,10337935,2024-12-09
2024-12-16,1876.898681640625,1911.3499755859375,1980.0,1896.4000244140625,1970.8499755859375,12522946,2024-12-16
2024-12-23,1857.8975830078125,1892.0,1939.4000244140625,1882.699951171875,1918.5,5762293,2024-12-23
2024-12-30,1911.5625,1946.6500244140625,1992.0999755859375,1865.6500244140625,1888.0,15452537,2024-12-30
2025-01-06,1959.1392822265625,1995.0999755859375,2002.3499755859375,1894.550048828125,1951.25,14199940,2025-01-06
2025-01-13,1756.656005859375,1788.9000244140625,2012.199951171875,1750.050048828125,1994.9000244140625,32650408,2025-01-13
2025-01-20,1772.4017333984375,1792.8499755859375,1831.449951171875,1762.5999755859375,1790.0999755859375,17337811,2025-01-20
2025-01-27,1674.67919921875,1694.0,1779.75,1688.0,1775.0,18134887,2025-01-27
2025-02-03,1705.96826171875,1725.6500244140625,1746.800048828125,1661.5,1665.0,13475535,2025-02-03
2025-02-10,1691.7325439453125,1711.25,1749.0,1699.1500244140625,1723.949951171875,9038853,2025-02-10
2025-02-17,1681.302734375,1700.699951171875,1731.5999755859375,1683.550048828125,1711.25,6837128,2025-02-17
2025-02-24,1557.0859375,1575.050048828125,1690.0,1562.449951171875,1685.0,13583926,2025-02-24
2025-03-03,1540.180908203125,1557.949951171875,1603.4000244140625,1523.0,1575.050048828125,12246806,2025-03-03
2025-03-10,1517.24560546875,1534.75,1573.949951171875,1507.0999755859375,1557.0,8799167,2025-03-10
2025-03-17,1548.8310546875,1566.699951171875,1592.050048828125,1519.050048828125,1528.0,19269816,2025-03-17
2025-03-24,1574.3369140625,1592.5,1658.949951171875,1560.0,1591.0,16084526,2025-03-24
2025-03-31,1405.88037109375,1422.0999755859375,1592.5,1419.0999755859375,1592.5,15682163,2025-03-31
2025-04-07,1374.6903076171875,1390.550048828125,1425.0,1302.75,1345.0,18588921,2025-04-07
2025-04-14,1421.5989990234375,1438.0,1442.0999755859375,1384.0,1390.550048828125,9368227,2025-04-14
2025-04-21,1560.199951171875,1578.199951171875,1618.0,1430.0,1435.0,25735100,2025-04-21
2025-04-28,1554.4661865234375,1572.4000244140625,1587.9000244140625,1537.0999755859375,1565.0,9902983,2025-04-28
2025-05-05,1569.4000244140625,1569.4000244140625,1598.0,1545.0,1580.0,13361397,2025-05-05
2025-05-12,1659.9000244140625,1659.9000244140625,1702.5999755859375,1594.0,1598.800048828125,16263648,2025-05-12
2025-05-19,1648.199951171875,1648.199951171875,1670.800048828125,1614.0,1661.0,9145980,2025-05-19
2025-05-26,1636.5999755859375,1636.5999755859375,1675.800048828125,1627.300048828125,1652.4000244140625,12377230,2025-05-26
2025-06-02,1637.699951171875,1637.699951171875,1653.9000244140625,1605.699951171875,1625.0999755859375,8593556,2025-06-02
