Date,Adj Close_LTIM.NS,Close_LTIM.NS,High_LTIM.NS,Low_LTIM.NS,Open_LTIM.NS,Volume_LTIM.NS,Date
2022-02-21,5464.7099609375,5715.2998046875,6073.2998046875,5580.0,5850.0,1451400,2022-02-21
2022-02-28,5840.8134765625,6108.64990234375,6279.0,5590.0,5685.2998046875,1468297,2022-02-28
2022-03-07,5951.29736328125,6224.2001953125,6524.7998046875,5948.75,6010.0,1796136,2022-03-07
2022-03-14,5845.7861328125,6113.85009765625,6299.9501953125,6002.0,6230.0,1656495,2022-03-14
2022-03-21,5912.142578125,6183.25,6221.0,5960.0498046875,6189.89990234375,1243368,2022-03-21
2022-03-28,5902.8203125,6173.5,6330.0,5921.35009765625,6183.2001953125,1505957,2022-03-28
2022-04-04,5883.41064453125,6153.2001953125,6430.0,6091.0,6211.0,1369527,2022-04-04
2022-04-11,5774.02587890625,6038.7998046875,6180.39990234375,5801.0,6153.0,1123653,2022-04-11
2022-04-18,4870.5078125,5093.85009765625,6069.35009765625,4991.2001953125,5901.0,6254288,2022-04-18
2022-04-25,4626.8798828125,4839.0498046875,5080.0,4713.10009765625,5080.0,2930421,2022-04-25
2022-05-02,4391.6181640625,4593.0,4823.9501953125,4486.0,4800.0,1752812,2022-05-02
2022-05-09,3930.464599609375,4110.7001953125,4746.89990234375,4082.0,4549.0,3580854,2022-05-09
2022-05-16,3866.2109375,4043.5,4419.7001953125,3960.0,4125.0,3487117,2022-05-16
2022-05-23,3822.706298828125,3998.0,4183.9501953125,3733.300048828125,4052.0,2588413,2022-05-23
2022-05-30,4144.9775390625,4335.0498046875,4455.0,4051.050048828125,4080.0,3111941,2022-05-30
2022-06-06,4141.5361328125,4331.4501953125,4384.9501953125,4216.0,4318.7001953125,1392445,2022-06-06
2022-06-13,3827.773681640625,4003.300048828125,4380.0,3962.300048828125,4138.85009765625,2060825,2022-06-13
2022-06-20,3856.88818359375,4033.75,4208.14990234375,3900.0,4037.0,1450347,2022-06-20
2022-06-27,3825.38330078125,4000.800048828125,4234.9501953125,3905.25,4133.7001953125,1641596,2022-06-27
2022-07-04,3918.255615234375,4067.85009765625,4120.0,3930.0,4020.050048828125,1485356,2022-07-04
2022-07-11,3828.386474609375,3974.550048828125,4088.949951171875,3833.14990234375,4005.0,3404062,2022-07-11
2022-07-18,4339.13671875,4504.7998046875,4559.89990234375,4000.0,4008.0,4292869,2022-07-18
2022-07-25,4556.77783203125,4730.75,4835.0,4273.60009765625,4482.0,2839514,2022-07-25
2022-08-01,4744.220703125,4925.35009765625,4958.64990234375,4671.0,4760.0,2303622,2022-08-01
2022-08-08,4730.7841796875,4911.39990234375,5046.0,4786.5,4930.0,1118518,2022-08-08
2022-08-15,4712.77197265625,4892.7001953125,5019.9501953125,4852.10009765625,4911.39990234375,1293305,2022-08-15
2022-08-22,4487.61767578125,4658.9501953125,4873.9501953125,4580.89990234375,4872.0,1385908,2022-08-22
2022-08-29,4355.70361328125,4522.0,4660.64990234375,4400.0,4451.0,1169748,2022-08-29
2022-09-05,4501.72900390625,4673.60009765625,4699.9501953125,4415.4501953125,4517.5,1384082,2022-09-05
2022-09-12,4218.4443359375,4379.5,4850.0,4352.7001953125,4739.0,2458606,2022-09-12
2022-09-19,4255.43212890625,4417.89990234375,4520.0,4261.35009765625,4388.0,1605154,2022-09-19
2022-09-26,4293.9130859375,4457.85009765625,4596.64990234375,4284.4501953125,4377.0,1942701,2022-09-26
2022-10-03,4474.42138671875,4645.25,4684.89990234375,4378.0,4457.0,1008528,2022-10-03
2022-10-10,4496.8642578125,4668.5498046875,4816.0,4545.7998046875,4570.0,1965313,2022-10-10
2022-10-17,4590.00830078125,4765.25,4787.7998046875,4576.0,4689.9501953125,1137649,2022-10-17
2022-10-24,4415.56884765625,4584.14990234375,4820.0,4555.2001953125,4798.9501953125,858231,2022-10-24
2022-10-31,4630.126953125,4806.89990234375,4868.0,4625.14990234375,4630.0,1061707,2022-10-31
2022-11-07,4871.99267578125,5058.0,5075.0,4788.4501953125,4830.9501953125,1462453,2022-11-07
2022-11-14,4715.853515625,4895.89990234375,5360.0,4851.0498046875,5096.0,3016173,2022-11-14
2022-11-21,4756.69482421875,4938.2998046875,4985.0,4693.0,4899.0,1958489,2022-11-21
2022-11-28,4660.61279296875,4838.5498046875,5014.4501953125,4820.0,4930.0,1091974,2022-11-28
2022-12-05,4239.87646484375,4401.75,5107.75,4393.14990234375,5080.0,2864598,2022-12-05
2022-12-12,4176.8818359375,4336.35009765625,4465.0,4229.0498046875,4380.0,3398713,2022-12-12
2022-12-19,4109.6484375,4266.5498046875,4474.0,4225.0,4261.0,2062044,2022-12-19
2022-12-26,4204.86328125,4365.39990234375,4469.9501953125,4242.60009765625,4261.0,2216779,2022-12-26
2023-01-02,4043.234130859375,4197.60009765625,4385.85009765625,4180.0,4365.39990234375,1371386,2023-01-02
2023-01-09,4129.77978515625,4287.4501953125,4327.0,4146.5,4230.14990234375,1546492,2023-01-09
2023-01-16,4111.0927734375,4268.0498046875,4347.0,4205.0498046875,4298.5,1461695,2023-01-16
2023-01-23,4237.27587890625,4399.0498046875,4544.9501953125,4121.0,4139.9501953125,3038401,2023-01-23
2023-01-30,4336.6328125,4502.2001953125,4640.0,4331.0498046875,4399.0,3144519,2023-01-30
2023-02-06,4539.474609375,4691.60009765625,4741.5,4440.25,4490.0,2256236,2023-02-06
2023-02-13,4700.7685546875,4858.2998046875,4975.0498046875,4552.0,4690.0,2451250,2023-02-13
2023-02-20,4696.17333984375,4853.5498046875,4955.5,4758.0,4858.2998046875,2282378,2023-02-20
2023-02-27,4557.61669921875,4710.35009765625,4855.0,4650.0,4803.5498046875,1861111,2023-02-27
2023-03-06,4489.64453125,4640.10009765625,4845.0,4600.10009765625,4760.9501953125,1133624,2023-03-06
2023-03-13,4522.39697265625,4673.9501953125,4785.0,4480.0,4642.9501953125,2575885,2023-03-13
2023-03-20,4452.248046875,4601.4501953125,4795.0,4542.5,4561.0,1939033,2023-03-20
2023-03-27,4605.31787109375,4759.64990234375,4777.7001953125,4516.10009765625,4620.0,1224141,2023-03-27
2023-04-03,4618.47705078125,4773.25,4848.0,4700.0,4760.0,879592,2023-04-03
2023-04-10,4495.73974609375,4646.39990234375,4837.0,4615.5498046875,4784.0,1646447,2023-04-10
2023-04-17,4035.609619140625,4170.85009765625,4490.0,4132.2001953125,4482.0,4387407,2023-04-17
2023-04-24,4276.1494140625,4419.4501953125,4443.4501953125,4148.2001953125,4199.0,3103283,2023-04-24
2023-05-01,4342.33154296875,4487.85009765625,4615.0,4419.4501953125,4419.4501953125,1711358,2023-05-01
2023-05-08,4535.21728515625,4687.2001953125,4721.9501953125,4490.0,4520.0,1457564,2023-05-08
2023-05-15,4647.26220703125,4803.0,4843.25,4657.0,4682.0,1375452,2023-05-15
2023-05-22,4838.93896484375,5001.10009765625,5019.0,4781.7998046875,4817.0,2251551,2023-05-22
2023-05-29,4832.21435546875,4994.14990234375,5054.7001953125,4951.4501953125,5043.0,1712164,2023-05-29
2023-06-05,4666.6611328125,4823.0498046875,5029.9501953125,4776.10009765625,5010.0,2052959,2023-06-05
2023-06-12,4848.130859375,5010.60009765625,5093.0,4790.85009765625,4823.0498046875,2103959,2023-06-12
2023-06-19,4795.93017578125,4956.64990234375,5144.0,4910.85009765625,5011.0,1990861,2023-06-19
2023-06-26,5028.68017578125,5197.2001953125,5230.0,4926.0498046875,4954.89990234375,2287940,2023-06-26
2023-07-03,4948.71044921875,5114.5498046875,5430.0,5101.2001953125,5226.0,3203564,2023-07-03
2023-07-10,4927.9560546875,5093.10009765625,5114.39990234375,4776.2001953125,5099.0,8363746,2023-07-10
2023-07-17,4800.6748046875,4922.75,5296.0,4855.0,5125.0,5258297,2023-07-17
2023-07-24,4723.92578125,4844.0498046875,4962.60009765625,4813.10009765625,4922.75,1546425,2023-07-24
2023-07-31,4818.375,4940.89990234375,4998.7001953125,4801.0,4840.39990234375,1912605,2023-07-31
2023-08-07,4980.69677734375,5107.35009765625,5171.9501953125,4930.85009765625,4956.0,1602250,2023-08-07
2023-08-14,4959.04736328125,5085.14990234375,5238.7001953125,5011.60009765625,5090.0,1484531,2023-08-14
2023-08-21,5000.24951171875,5127.39990234375,5245.89990234375,5056.0,5086.0,1239106,2023-08-21
2023-08-28,5171.8369140625,5303.35009765625,5314.0,5095.5,5150.0,1783506,2023-08-28
2023-09-04,5342.6435546875,5478.5,5501.0,5272.85009765625,5315.0498046875,2233550,2023-09-04
2023-09-11,5395.5966796875,5532.7998046875,5593.39990234375,5416.0,5480.0,1512227,2023-09-11
2023-09-18,5292.90771484375,5427.5,5527.7001953125,5350.0,5520.0,822719,2023-09-18
2023-09-25,5080.6552734375,5209.85009765625,5462.0,5128.0,5449.0,1699696,2023-09-25
2023-10-02,5109.27734375,5239.2001953125,5264.9501953125,5126.64990234375,5209.85009765625,878882,2023-10-02
2023-10-09,4968.79931640625,5095.14990234375,5342.9501953125,5075.0,5215.9501953125,1345371,2023-10-09
2023-10-16,5281.88818359375,5416.2001953125,5513.0,5037.64990234375,5118.4501953125,3247298,2023-10-16
2023-10-23,5042.7685546875,5171.0,5407.0,5066.60009765625,5407.0,1150300,2023-10-23
2023-10-30,5027.0576171875,5134.9501953125,5177.7998046875,4989.0498046875,5171.0,1496432,2023-10-30
2023-11-06,5151.5849609375,5262.14990234375,5279.9501953125,5115.0,5174.0,1091826,2023-11-06
2023-11-13,5402.548828125,5518.5,5548.4501953125,5216.39990234375,5259.0,1413950,2023-11-13
2023-11-20,5357.61328125,5472.60009765625,5637.64990234375,5437.75,5518.5,1330346,2023-11-20
2023-11-27,5459.8681640625,5577.0498046875,5615.9501953125,5407.60009765625,5472.60009765625,1426942,2023-11-27
2023-12-04,5588.7529296875,5708.7001953125,5754.0,5454.0,5610.0,2095908,2023-12-04
2023-12-11,6000.5146484375,6129.2998046875,6215.0,5614.0,5736.0,3824806,2023-12-11
2023-12-18,6098.21826171875,6229.10009765625,6289.0,5950.0498046875,6140.0,2785312,2023-12-18
2023-12-25,6162.6845703125,6294.9501953125,6356.0,6200.25,6229.10009765625,1209498,2023-12-25
2024-01-01,5822.681640625,5947.64990234375,6318.75,5851.7001953125,6308.7998046875,2110830,2024-01-01
2024-01-08,6106.0009765625,6237.0498046875,6245.0,5835.0498046875,5988.0,1937003,2024-01-08
2024-01-15,5533.390625,5652.14990234375,6324.0,5411.75,6237.0498046875,4501667,2024-01-15
2024-01-22,5379.19970703125,5494.64990234375,5724.0,5457.2998046875,5652.14990234375,2396240,2024-01-22
2024-01-29,5370.5849609375,5485.85009765625,5541.0,5310.2998046875,5497.0,3228631,2024-01-29
2024-02-05,5338.71875,5453.2998046875,5540.0,5362.0,5540.0,2069182,2024-02-05
2024-02-12,5463.14794921875,5580.39990234375,5594.9501953125,5404.64990234375,5469.9501953125,1555711,2024-02-12
2024-02-19,5426.19140625,5542.64990234375,5590.0,5406.0498046875,5566.0,1985275,2024-02-19
2024-02-26,5162.7451171875,5273.5498046875,5537.89990234375,5257.0,5537.89990234375,1892354,2024-02-26
2024-03-04,5015.06494140625,5122.7001953125,5319.85009765625,5073.25,5300.0,2075147,2024-03-04
2024-03-11,5085.2099609375,5194.35009765625,5275.2001953125,5057.0,5118.0,2440790,2024-03-11
2024-03-18,4899.83837890625,5005.0,5219.9501953125,4945.0498046875,5200.0,2127306,2024-03-18
2024-03-25,4834.6376953125,4938.39990234375,5045.35009765625,4908.0498046875,5005.0,2075776,2024-03-25
2024-04-01,4823.96630859375,4927.5,4979.75,4864.0498046875,4955.0,2757613,2024-04-01
2024-04-08,4786.17724609375,4888.89990234375,4973.10009765625,4875.35009765625,4940.0,1197912,2024-04-08
2024-04-15,4562.62548828125,4660.5498046875,4891.4501953125,4596.35009765625,4855.0,2687400,2024-04-15
2024-04-22,4687.4462890625,4788.0498046875,4823.5498046875,4591.5,4699.0,3311502,2024-04-22
2024-04-29,4554.20654296875,4651.9501953125,4809.9501953125,4640.5498046875,4801.10009765625,1524907,2024-04-29
2024-05-06,4510.8369140625,4607.64990234375,4739.0,4565.60009765625,4675.0,1657706,2024-05-06
2024-05-13,4651.2734375,4751.10009765625,4790.0,4565.5,4607.7998046875,1662913,2024-05-13
2024-05-20,4738.06005859375,4839.75,4860.0,4711.0,4764.2998046875,1382720,2024-05-20
2024-05-27,4603.10693359375,4701.89990234375,4933.4501953125,4680.0,4849.9501953125,2319677,2024-05-27
2024-06-03,4872.62255859375,4977.2001953125,5007.9501953125,4513.5498046875,4825.0,3214786,2024-06-03
2024-06-10,4926.80908203125,5032.5498046875,5092.14990234375,4865.0,4977.25,2420166,2024-06-10
2024-06-17,5017.75732421875,5125.4501953125,5273.85009765625,4970.5,5032.5498046875,2800072,2024-06-17
2024-06-24,5318.93017578125,5385.0498046875,5450.0,5060.0,5100.0,2579741,2024-06-24
2024-07-01,5355.130859375,5421.7001953125,5550.0,5352.14990234375,5372.4501953125,2314757,2024-07-01
2024-07-08,5504.22705078125,5572.64990234375,5659.7001953125,5320.35009765625,5421.7001953125,2181606,2024-07-08
2024-07-15,5691.99267578125,5762.75,5879.14990234375,5438.2998046875,5612.0,4215383,2024-07-15
2024-07-22,5717.3779296875,5788.4501953125,5811.89990234375,5547.5498046875,5733.0,1505561,2024-07-22
2024-07-29,5442.24755859375,5509.89990234375,5858.7001953125,5480.0,5811.9501953125,1876282,2024-07-29
2024-08-05,5307.5712890625,5373.5498046875,5587.0,5257.0498046875,5258.0,2211255,2024-08-05
2024-08-12,5495.43603515625,5563.75,5600.0,5302.7998046875,5373.5498046875,1115109,2024-08-12
2024-08-19,5572.33056640625,5641.60009765625,5769.0,5567.9501953125,5567.9501953125,1330289,2024-08-19
2024-08-26,6080.4638671875,6156.0498046875,6198.89990234375,5649.75,5660.0,6496849,2024-08-26
2024-09-02,6089.69921875,6165.39990234375,6317.9501953125,5989.75,6102.0,3025599,2024-09-02
2024-09-09,6337.419921875,6416.2001953125,6447.25,6105.0,6135.0,2327830,2024-09-09
2024-09-16,6294.84912109375,6373.10009765625,6574.9501953125,6232.0,6446.0,2433317,2024-09-16
2024-09-23,6060.75927734375,6136.10009765625,6410.0,6090.5498046875,6400.0,7320582,2024-09-23
2024-09-30,6039.029296875,6114.10009765625,6305.0,6023.0,6100.0,1840134,2024-09-30
2024-10-07,6332.234375,6410.9501953125,6488.0,6150.0,6169.89990234375,2064337,2024-10-07
2024-10-14,5918.1318359375,5991.7001953125,6551.7001953125,5960.0,6412.0,2290311,2024-10-14
2024-10-21,5830.71875,5903.2001953125,6068.5498046875,5827.5,6029.0,1259294,2024-10-21
2024-10-28,5680.25390625,5731.60009765625,5962.0498046875,5621.2001953125,5909.7998046875,894066,2024-10-28
2024-11-04,5873.85400390625,5926.9501953125,6002.5498046875,5572.64990234375,5700.0,1255719,2024-11-04
2024-11-11,5940.947265625,5994.64990234375,6037.0,5858.89990234375,5890.0,762153,2024-11-11
2024-11-18,6078.75146484375,6133.7001953125,6148.25,5711.5,5955.0,927653,2024-11-18
2024-11-25,6117.1044921875,6172.39990234375,6301.5498046875,6085.5498046875,6150.0,1461150,2024-11-25
2024-12-02,6321.7548828125,6378.89990234375,6398.85009765625,6125.75,6172.39990234375,1035164,2024-12-02
2024-12-09,6654.298828125,6714.4501953125,6738.0,6330.0,6378.89990234375,2113583,2024-12-09
2024-12-16,5772.123046875,5824.2998046875,6767.9501953125,5801.0,6700.0,2530431,2024-12-16
2024-12-23,5627.1337890625,5678.0,5895.0,5650.7001953125,5877.89990234375,1291149,2024-12-23
2024-12-30,5682.03759765625,5733.39990234375,5780.0,5510.0,5680.4501953125,2014384,2024-12-30
2025-01-06,6069.53466796875,6124.39990234375,6152.7998046875,5661.5,5843.9501953125,2108545,2025-01-06
2025-01-13,5837.53173828125,5890.2998046875,6157.9501953125,5691.0,6094.0,2512348,2025-01-13
2025-01-20,5944.41552734375,5998.14990234375,6059.7001953125,5692.0,5885.0,1037220,2025-01-20
2025-01-27,5853.388671875,5906.2998046875,5955.0,5610.0,5855.5498046875,1437408,2025-01-27
2025-02-03,5903.23828125,5956.60009765625,6096.9501953125,5733.4501953125,5850.0,1118639,2025-02-03
2025-02-10,5462.224609375,5511.60009765625,6000.0,5476.0498046875,5966.0,1029087,2025-02-10
2025-02-17,5251.03369140625,5298.5,5685.0,5267.0,5485.0498046875,1509842,2025-02-17
2025-02-24,4624.150390625,4665.9501953125,5283.0,4650.4501953125,5235.0,2491746,2025-02-24
2025-03-03,4679.64892578125,4721.9501953125,4853.64990234375,4631.0498046875,4667.89990234375,2010847,2025-03-03
2025-03-10,4427.03173828125,4467.0498046875,4780.0,4437.4501953125,4732.9501953125,1560932,2025-03-10
2025-03-17,4479.75537109375,4520.25,4532.7001953125,4239.0,4428.2001953125,3336003,2025-03-17
2025-03-24,4451.11474609375,4491.35009765625,4679.0,4475.0,4559.0,2310106,2025-03-24
2025-03-31,4099.19580078125,4136.25,4508.9501953125,4101.0,4491.35009765625,1666259,2025-03-31
2025-04-07,4202.80859375,4240.7998046875,4253.25,3802.0,3900.0,1861482,2025-04-07
2025-04-14,4154.34716796875,4191.89990234375,4329.5,4040.10009765625,4240.7998046875,1382442,2025-04-14
2025-04-21,4458.001953125,4498.2998046875,4599.7998046875,4200.0,4210.0,3873025,2025-04-21
2025-04-28,4531.93359375,4572.89990234375,4715.0,4412.2001953125,4510.0,1410023,2025-04-28
2025-05-05,4580.19775390625,4621.60009765625,4699.0,4478.7998046875,4599.89990234375,1633180,2025-05-05
2025-05-12,5002.5791015625,5047.7998046875,5088.7998046875,4702.10009765625,4750.0,2133438,2025-05-12
2025-05-19,5000.59716796875,5045.7998046875,5130.0,4970.2001953125,5047.2998046875,1514267,2025-05-19
2025-05-26,5068.89990234375,5068.89990234375,5276.7998046875,5041.2001953125,5054.5,1463333,2025-05-26
2025-06-02,5204.0,5204.0,5219.0,5001.0,5056.0,1047623,2025-06-02
2025-06-09,5429.0,5429.0,5499.0,5210.5,5210.5,1307148,2025-06-09
2025-06-16,5376.5,5376.5,5554.5,5244.5,5420.0,1525664,2025-06-16
2025-06-23,5293.0,5293.0,5464.5,5280.0,5325.0,1190714,2025-06-23
2025-06-30,5316.0,5316.0,5388.0,5241.0,5319.5,885514,2025-06-30
2025-07-07,5206.0,5206.0,5414.5,5170.5,5317.0,1203287,2025-07-07
2025-07-14,5250.5,5250.5,5273.5,5101.5,5201.0,334035,2025-07-14
