Date,Adj Close_BLS.NS,Close_BLS.NS,High_BLS.NS,Low_BLS.NS,Open_BLS.NS,Volume_BLS.NS,Date
2021-02-15,25.507959365844727,25.825000762939453,27.174999237060547,25.5,25.8125,2808884,2021-02-15
2021-02-22,26.49567985534668,26.825000762939453,27.549999237060547,25.0,26.100000381469727,2979988,2021-02-22
2021-03-01,24.90297508239746,25.212499618530273,27.212499618530273,25.024999618530273,27.0,3433348,2021-03-01
2021-03-08,27.804414749145508,28.149999618530273,31.0,25.125,25.375,18706972,2021-03-08
2021-03-15,25.569692611694336,25.887500762939453,28.4375,25.162500381469727,28.362499237060547,3868344,2021-03-15
2021-03-22,23.878211975097656,24.174999237060547,26.200000762939453,23.100000381469727,26.125,3787868,2021-03-22
2021-03-29,23.927600860595703,24.225000381469727,24.450000762939453,23.0,24.174999237060547,1210736,2021-03-29
2021-04-05,23.520166397094727,23.8125,24.4375,23.25,24.0,1496588,2021-04-05
2021-04-12,22.100311279296875,22.375,23.674999237060547,21.024999618530273,23.512500762939453,1707664,2021-04-12
2021-04-19,21.297786712646484,21.5625,22.25,20.75,20.75,1646072,2021-04-19
2021-04-26,22.347244262695312,22.625,23.862499237060547,21.387500762939453,21.950000762939453,3400692,2021-04-26
2021-05-03,23.038652420043945,23.325000762939453,24.225000381469727,21.637500762939453,22.262500762939453,3765064,2021-05-03
2021-05-10,23.236194610595703,23.524999618530273,24.274999618530273,22.975000381469727,23.475000381469727,1668192,2021-05-10
2021-05-17,28.063692092895508,28.412500381469727,29.3125,23.537500381469727,23.75,11837036,2021-05-17
2021-05-24,26.68088150024414,27.012500762939453,29.412500381469727,26.924999237060547,28.674999237060547,5059288,2021-05-24
2021-05-31,30.94043731689453,31.325000762939453,33.099998474121094,26.3125,27.0,41131228,2021-05-31
2021-06-07,31.6195011138916,32.01250076293945,33.75,30.600000381469727,32.67499923706055,14907888,2021-06-07
2021-06-14,33.878910064697266,34.29999923706055,36.4375,30.537500381469727,32.25,32347564,2021-06-14
2021-06-21,32.1380500793457,32.537498474121094,34.75,31.774999618530273,33.474998474121094,8357752,2021-06-21
2021-06-28,31.644187927246094,32.037498474121094,33.25,31.75,32.537498474121094,4323660,2021-06-28
2021-07-05,31.804697036743164,32.20000076293945,34.125,31.912500381469727,32.150001525878906,5008400,2021-07-05
2021-07-12,33.48382568359375,33.900001525878906,36.224998474121094,32.0,32.45000076293945,13538752,2021-07-12
2021-07-19,32.162742614746094,32.5625,33.900001525878906,32.025001525878906,33.70000076293945,3411828,2021-07-19
2021-07-26,37.4100227355957,37.875,40.412498474121094,32.20000076293945,32.57500076293945,50363372,2021-07-26
2021-08-02,37.53349304199219,38.0,42.212501525878906,37.525001525878906,38.3125,29679664,2021-08-02
2021-08-09,38.32366943359375,38.79999923706055,39.974998474121094,33.0,38.23749923706055,15475384,2021-08-09
2021-08-16,35.55804443359375,36.0,39.67499923706055,35.8125,38.125,4515680,2021-08-16
2021-08-23,48.68241500854492,49.287498474121094,52.20000076293945,35.9375,36.25,67906312,2021-08-23
2021-08-30,55.07793045043945,55.76250076293945,58.462501525878906,49.25,49.25,30943392,2021-08-30
2021-09-06,60.4980583190918,61.25,62.900001525878906,54.25,56.25,17958196,2021-09-06
2021-09-13,75.2768783569336,76.2125015258789,77.25,60.75,62.75,41023320,2021-09-13
2021-09-20,56.90731430053711,57.5625,72.80000305175781,57.3125,70.25,21562520,2021-09-20
2021-09-27,62.628936767578125,63.349998474121094,67.25,58.13750076293945,58.212501525878906,7407512,2021-09-27
2021-10-04,66.28682708740234,67.05000305175781,69.5,63.125,63.349998474121094,5789612,2021-10-04
2021-10-11,59.30470657348633,59.98749923706055,68.19999694824219,58.13750076293945,67.5,3416868,2021-10-11
2021-10-18,56.04227066040039,56.6875,61.224998474121094,55.51250076293945,61.13750076293945,1659380,2021-10-18
2021-10-25,53.42243576049805,54.037498474121094,56.1875,50.525001525878906,55.29999923706055,2714900,2021-10-25
2021-11-01,56.80845260620117,57.462501525878906,57.75,54.525001525878906,56.224998474121094,1401096,2021-11-01
2021-11-08,53.66958999633789,54.287498474121094,57.974998474121094,53.75,57.75,1059692,2021-11-08
2021-11-15,52.22373580932617,52.82500076293945,55.48749923706055,51.287498474121094,54.662498474121094,1071008,2021-11-15
2021-11-22,51.89006805419922,52.48749923706055,56.75,50.0,52.82500076293945,4473088,2021-11-22
2021-11-29,47.490726470947266,48.037498474121094,52.17499923706055,46.25,50.037498474121094,2255192,2021-11-29
2021-12-06,50.35771942138672,50.9375,50.9375,46.5,48.0625,919940,2021-12-06
2021-12-13,48.36812973022461,48.92499923706055,53.75,48.712501525878906,51.25,1845848,2021-12-13
2021-12-20,47.453651428222656,48.0,51.23749923706055,46.48749923706055,48.275001525878906,1829444,2021-12-20
2021-12-27,46.68747329711914,47.224998474121094,48.724998474121094,45.349998474121094,47.98749923706055,894976,2021-12-27
2022-01-03,51.4452018737793,52.037498474121094,52.037498474121094,44.86249923706055,47.63750076293945,4132192,2022-01-03
2022-01-10,52.35967254638672,52.962501525878906,57.20000076293945,51.20000076293945,53.724998474121094,2148292,2022-01-10
2022-01-17,54.11446762084961,54.73749923706055,58.9375,53.150001525878906,53.400001525878906,5802440,2022-01-17
2022-01-24,57.56227111816406,58.224998474121094,58.224998474121094,49.412498474121094,54.73749923706055,4522636,2022-01-24
2022-01-31,61.306663513183594,62.01250076293945,65.98750305175781,57.0,58.73749923706055,18210504,2022-01-31
2022-02-07,58.16780090332031,58.837501525878906,66.0,58.4375,62.849998474121094,5268948,2022-02-07
2022-02-14,55.71607208251953,56.125,60.625,53.962501525878906,56.25,2961616,2022-02-14
2022-02-21,52.55179214477539,52.9375,56.11249923706055,50.42499923706055,54.07500076293945,4382456,2022-02-21
2022-02-28,54.276641845703125,54.67499923706055,56.11249923706055,51.3125,51.54999923706055,2945048,2022-02-28
2022-03-07,55.4678955078125,55.875,59.82500076293945,51.95000076293945,52.5,4617000,2022-03-07
2022-03-14,56.857696533203125,57.275001525878906,59.42499923706055,54.04999923706055,56.724998474121094,3872864,2022-03-14
2022-03-21,59.376708984375,59.8125,63.48749923706055,56.224998474121094,57.275001525878906,8866220,2022-03-21
2022-03-28,61.32490921020508,61.775001525878906,61.775001525878906,57.70000076293945,60.5,12228720,2022-03-28
2022-04-04,81.34050750732422,81.9375,86.0,62.17499923706055,62.17499923706055,55489400,2022-04-04
2022-04-11,81.67554473876953,82.2750015258789,84.75,79.32499694824219,82.5,18173996,2022-04-11
2022-04-18,82.04781341552734,82.6500015258789,87.75,80.0,82.75,27541284,2022-04-18
2022-04-25,89.75375366210938,90.4124984741211,94.4625015258789,81.7750015258789,82.42500305175781,37707648,2022-04-25
2022-05-02,86.0807113647461,86.7125015258789,94.5,85.375,89.8499984741211,25324508,2022-05-02
2022-05-09,81.55146026611328,82.1500015258789,89.57499694824219,76.05000305175781,88.2750015258789,13347604,2022-05-09
2022-05-16,96.64070892333984,97.3499984741211,98.9749984741211,82.5,84.80000305175781,13042892,2022-05-16
2022-05-23,94.38227081298828,95.07499694824219,103.75,92.25,98.17500305175781,14828714,2022-05-23
2022-05-30,90.83333587646484,91.5,96.75,90.0,96.5999984741211,11656624,2022-05-30
2022-06-06,97.23633575439453,97.94999694824219,98.9749984741211,87.55000305175781,91.3499984741211,24549246,2022-06-06
2022-06-13,104.43350219726562,105.19999694824219,109.32499694824219,93.05000305175781,95.5,39375398,2022-06-13
2022-06-20,96.39253234863281,97.0999984741211,107.44999694824219,95.30000305175781,106.125,19924434,2022-06-20
2022-06-27,96.91370391845703,97.625,101.9749984741211,95.32499694824219,98.0,10593348,2022-06-27
2022-07-04,103.4407958984375,104.19999694824219,104.5,96.30000305175781,97.4749984741211,22490786,2022-07-04
2022-07-11,112.15187072753906,112.9749984741211,115.9749984741211,103.57499694824219,103.69999694824219,40633532,2022-07-11
2022-07-18,127.5637435913086,128.5,128.9499969482422,114.82499694824219,116.57499694824219,42441700,2022-07-18
2022-07-25,119.91985321044922,120.80000305175781,128.75,116.5,128.75,11455134,2022-07-25
2022-08-01,122.1286392211914,123.0250015258789,125.05000305175781,117.19999694824219,121.5,8011852,2022-08-01
2022-08-08,116.04826354980469,116.9000015258789,122.5,114.75,118.25,8896752,2022-08-08
2022-08-15,115.82490539550781,116.67500305175781,123.875,115.5999984741211,116.9000015258789,14050148,2022-08-15
2022-08-22,116.69353485107422,117.55000305175781,118.5,110.07499694824219,117.125,14345954,2022-08-22
2022-08-29,121.35928344726562,122.25,135.0,111.0250015258789,113.57499694824219,47025782,2022-08-29
2022-09-05,125.57831573486328,126.5,132.85000610351562,120.67500305175781,122.5,34229390,2022-09-05
2022-09-12,140.29530334472656,141.3249969482422,151.8000030517578,125.125,126.9000015258789,54361172,2022-09-12
2022-09-19,140.1857452392578,141.0749969482422,146.0,135.0500030517578,141.0749969482422,26315838,2022-09-19
2022-09-26,140.68258666992188,141.5749969482422,143.85000610351562,131.75,141.02499389648438,15836952,2022-09-26
2022-10-03,140.70745849609375,141.60000610351562,147.75,138.0,142.39999389648438,13063092,2022-10-03
2022-10-10,144.68223571777344,145.60000610351562,152.22500610351562,136.0500030517578,139.5500030517578,34946730,2022-10-10
2022-10-17,164.5810089111328,165.625,169.22500610351562,147.5500030517578,149.0,62882258,2022-10-17
2022-10-24,157.3022003173828,158.3000030517578,171.9499969482422,155.625,167.125,5371130,2022-10-24
2022-10-31,166.54356384277344,167.60000610351562,174.97500610351562,158.22500610351562,158.22500610351562,13890878,2022-10-31
2022-11-07,178.6666717529297,179.8000030517578,190.0,165.14999389648438,169.0,15588452,2022-11-07
2022-11-14,179.11383056640625,180.25,182.6999969482422,175.0,180.75,9897508,2022-11-14
2022-11-21,179.48646545410156,180.625,187.0,177.52499389648438,180.1999969482422,8187546,2022-11-21
2022-11-28,184.2810516357422,185.4499969482422,194.5,172.52499389648438,179.6999969482422,16137568,2022-11-28
2022-12-05,190.0941925048828,191.3000030517578,198.39999389648438,178.9250030517578,186.60000610351562,16716286,2022-12-05
2022-12-12,195.11236572265625,196.35000610351562,208.89999389648438,186.64999389648438,190.5,13046619,2022-12-12
2022-12-19,156.95437622070312,157.9499969482422,203.6999969482422,154.1999969482422,197.0,11622806,2022-12-19
2022-12-26,164.258056640625,165.3000030517578,189.9499969482422,154.0,154.0,8315101,2022-12-26
2023-01-02,168.77940368652344,169.85000610351562,177.60000610351562,165.8000030517578,165.8000030517578,4492162,2023-01-02
2023-01-09,168.13348388671875,169.1999969482422,181.0,168.0,173.0,3601716,2023-01-09
2023-01-16,180.90248107910156,182.0500030517578,194.0,162.5,170.5,11402372,2023-01-16
2023-01-23,167.09010314941406,168.14999389648438,184.4499969482422,162.10000610351562,182.1999969482422,4626907,2023-01-23
2023-01-30,181.34963989257812,182.5,191.39999389648438,168.39999389648438,169.0,15078900,2023-01-30
2023-02-06,176.38116455078125,177.5,193.8000030517578,175.39999389648438,182.89999389648438,19331363,2023-02-06
2023-02-13,167.98443603515625,169.0500030517578,179.3000030517578,167.89999389648438,177.4499969482422,10190677,2023-02-13
2023-02-20,159.5092010498047,160.0500030517578,172.5,156.64999389648438,170.0,11003852,2023-02-20
2023-02-27,164.0936279296875,164.64999389648438,170.0,151.6999969482422,159.9499969482422,13222137,2023-02-27
2023-03-06,162.7980499267578,163.35000610351562,169.25,159.39999389648438,165.4499969482422,7713741,2023-03-06
2023-03-13,156.3698272705078,156.89999389648438,165.89999389648438,155.0,164.0,10118979,2023-03-13
2023-03-20,152.5328369140625,153.0500030517578,162.5500030517578,151.25,157.0,8696874,2023-03-20
2023-03-27,165.14010620117188,165.6999969482422,167.60000610351562,149.64999389648438,153.0500030517578,12009811,2023-03-27
2023-04-03,165.4390869140625,166.0,174.0,162.5,167.89999389648438,10742926,2023-04-03
2023-04-10,172.21612548828125,172.8000030517578,178.89999389648438,164.8000030517578,166.89999389648438,13296264,2023-04-10
2023-04-17,177.54803466796875,178.14999389648438,179.25,166.3000030517578,170.0500030517578,12956625,2023-04-17
2023-04-24,178.79380798339844,179.39999389648438,186.25,177.10000610351562,178.0500030517578,12214095,2023-04-24
2023-05-01,173.66122436523438,174.25,182.6999969482422,172.89999389648438,179.39999389648438,14502782,2023-05-01
2023-05-08,187.91290283203125,188.5500030517578,198.39999389648438,171.1999969482422,175.0,26263639,2023-05-08
2023-05-15,173.86053466796875,174.4499969482422,194.5,173.60000610351562,188.6999969482422,39376161,2023-05-15
2023-05-22,178.2954864501953,178.89999389648438,181.75,166.3000030517578,175.1999969482422,27880539,2023-05-22
2023-05-29,184.42471313476562,185.0500030517578,187.6999969482422,177.0,180.3000030517578,15646486,2023-05-29
2023-06-05,179.2921142578125,179.89999389648438,190.64999389648438,177.6999969482422,186.8000030517578,15244718,2023-06-05
2023-06-12,198.875732421875,199.5500030517578,202.89999389648438,178.0500030517578,180.8000030517578,28780004,2023-06-12
2023-06-19,193.5936279296875,194.25,205.6999969482422,192.10000610351562,199.60000610351562,15908645,2023-06-19
2023-06-26,207.197509765625,207.89999389648438,216.0,191.5,194.5,28535656,2023-06-26
2023-07-03,206.0513916015625,206.75,220.6999969482422,201.64999389648438,210.5,28584143,2023-07-03
2023-07-10,218.8081512451172,219.5500030517578,226.25,206.1999969482422,207.0500030517578,23584363,2023-07-10
2023-07-17,215.96778869628906,216.6999969482422,224.60000610351562,214.14999389648438,221.39999389648438,11861666,2023-07-17
2023-07-24,211.83180236816406,212.5500030517578,219.8000030517578,212.0,216.75,11197902,2023-07-24
2023-07-31,241.13246154785156,241.9499969482422,251.25,215.5500030517578,217.10000610351562,35157942,2023-07-31
2023-08-07,248.1088104248047,248.9499969482422,259.0,242.85000610351562,243.89999389648438,16847533,2023-08-07
2023-08-14,258.4736633300781,259.3500061035156,261.0,241.9499969482422,247.9499969482422,10607484,2023-08-14
2023-08-21,279.203369140625,280.1499938964844,286.3999938964844,259.3500061035156,259.3500061035156,21613068,2023-08-21
2023-08-28,284.7844543457031,285.75,296.3999938964844,276.25,281.54998779296875,17113399,2023-08-28
2023-09-04,295.0994873046875,296.1000061035156,302.0,284.6000061035156,286.5,14696075,2023-09-04
2023-09-11,275.017578125,275.95001220703125,298.20001220703125,265.29998779296875,298.0,15738986,2023-09-11
2023-09-18,264.2001037597656,264.8500061035156,277.0,260.29998779296875,277.0,5322336,2023-09-18
2023-09-25,249.48631286621094,250.10000610351562,266.3999938964844,249.35000610351562,264.04998779296875,9159576,2023-09-25
2023-10-02,242.95237731933594,243.5500030517578,251.0,229.8000030517578,250.10000610351562,19002278,2023-10-02
2023-10-09,249.48631286621094,250.10000610351562,253.89999389648438,236.3000030517578,239.8000030517578,18557881,2023-10-09
2023-10-16,253.3268585205078,253.9499969482422,270.5,251.0,251.0,21527903,2023-10-16
2023-10-23,245.84524536132812,246.4499969482422,256.20001220703125,230.0,254.8000030517578,12294544,2023-10-23
2023-10-30,276.86895751953125,277.54998779296875,279.5,244.9499969482422,245.0,17855541,2023-10-30
2023-11-06,273.7765808105469,274.45001220703125,289.70001220703125,261.29998779296875,280.1499938964844,13433476,2023-11-06
2023-11-13,267.5917663574219,268.25,277.5,263.6499938964844,276.5,4058846,2023-11-13
2023-11-20,259.9605407714844,260.6000061035156,274.1000061035156,258.20001220703125,263.3500061035156,6836233,2023-11-20
2023-11-27,262.1551513671875,262.79998779296875,268.5,257.70001220703125,260.6000061035156,5381270,2023-11-27
2023-12-04,282.2557373046875,282.95001220703125,289.6000061035156,267.29998779296875,269.0,24113404,2023-12-04
2023-12-11,304.6506042480469,305.3999938964844,324.45001220703125,286.5,286.5,65301775,2023-12-11
2023-12-18,309.0896911621094,309.8500061035156,316.8999938964844,293.3999938964844,304.0,27177076,2023-12-18
2023-12-25,318.6162414550781,319.3999938964844,334.95001220703125,305.0,309.8500061035156,24960658,2023-12-25
2024-01-01,335.4249267578125,336.25,341.8500061035156,316.04998779296875,319.8999938964844,16659166,2024-01-01
2024-01-08,373.2319030761719,374.1499938964844,379.0,334.3999938964844,338.5,20812857,2024-01-08
2024-01-15,390.88848876953125,391.8500061035156,412.8999938964844,376.6499938964844,378.5,22412799,2024-01-15
2024-01-22,388.4444885253906,389.3999938964844,397.29998779296875,375.0,391.8500061035156,6555221,2024-01-22
2024-01-29,410.4403991699219,411.45001220703125,429.95001220703125,391.5,392.70001220703125,27811184,2024-01-29
2024-02-05,383.9555358886719,384.8999938964844,415.6000061035156,377.5,412.0,13404150,2024-02-05
2024-02-12,362.15911865234375,363.04998779296875,388.6499938964844,356.1000061035156,385.0,10416965,2024-02-12
2024-02-19,372.1346130371094,373.04998779296875,397.0,366.0,366.0,12561374,2024-02-19
2024-02-26,374.028564453125,374.45001220703125,383.20001220703125,352.1000061035156,373.20001220703125,10778736,2024-02-26
2024-03-04,345.2609558105469,345.6499938964844,373.0,342.6499938964844,372.29998779296875,9483409,2024-03-04
2024-03-11,353.3518371582031,353.75,372.25,262.95001220703125,345.6499938964844,39125805,2024-03-11
2024-03-18,323.93499755859375,324.29998779296875,359.0,316.1000061035156,357.70001220703125,21915736,2024-03-18
2024-03-25,312.4978942871094,312.8500061035156,325.8999938964844,309.8999938964844,324.29998779296875,6502743,2024-03-25
2024-04-01,352.452880859375,352.8500061035156,354.95001220703125,315.70001220703125,315.8999938964844,17981590,2024-04-01
2024-04-08,336.0713195800781,336.45001220703125,358.04998779296875,335.54998779296875,354.8999938964844,7141001,2024-04-08
2024-04-15,322.48663330078125,322.8500061035156,339.0,318.54998779296875,322.0,12825081,2024-04-15
2024-04-22,329.02923583984375,329.3999938964844,339.20001220703125,325.5,326.0,4857090,2024-04-22
2024-04-29,347.3086853027344,347.70001220703125,355.04998779296875,331.5,332.0,19102266,2024-04-29
2024-05-06,319.1404113769531,319.5,349.8999938964844,315.1000061035156,348.04998779296875,11214988,2024-05-06
2024-05-13,317.9417419433594,318.29998779296875,332.1000061035156,312.5,320.95001220703125,9959085,2024-05-13
2024-05-20,319.8396301269531,320.20001220703125,333.8500061035156,315.5,316.25,12160841,2024-05-20
2024-05-27,310.9496154785156,311.29998779296875,323.8500061035156,310.54998779296875,320.20001220703125,6920806,2024-05-27
2024-06-03,317.7919006347656,318.1499938964844,335.0,277.95001220703125,326.0,10039282,2024-06-03
2024-06-10,348.5072937011719,348.8999938964844,353.1499938964844,317.54998779296875,318.1499938964844,19333985,2024-06-10
2024-06-17,360.4938049316406,360.8999938964844,371.0,347.25,348.8999938964844,17536350,2024-06-17
2024-06-24,350.2054138183594,350.6000061035156,368.75,348.70001220703125,355.0,9597085,2024-06-24
2024-07-01,378.97296142578125,379.3999938964844,383.79998779296875,348.0,349.0,36885288,2024-07-01
2024-07-08,371.9808654785156,372.3999938964844,400.0,365.1000061035156,380.0,26084613,2024-07-08
2024-07-15,339.9169616699219,340.29998779296875,374.29998779296875,338.0,373.75,5592926,2024-07-15
2024-07-22,350.90460205078125,351.29998779296875,356.0,325.04998779296875,340.29998779296875,10146750,2024-07-22
2024-07-29,357.197509765625,357.6000061035156,369.45001220703125,352.0,352.29998779296875,9848519,2024-07-29
2024-08-05,389.4611511230469,389.8999938964844,409.25,336.0,336.0,59238837,2024-08-05
2024-08-12,374.8775939941406,375.29998779296875,393.0,361.1499938964844,393.0,8472901,2024-08-12
2024-08-19,396.7030029296875,397.1499938964844,409.0,383.5,387.0,20176316,2024-08-19
2024-08-26,421.1754150390625,421.6499938964844,449.29998779296875,401.0,401.0,37448927,2024-08-26
2024-09-02,445.34820556640625,445.8500061035156,463.5,407.25,416.79998779296875,30063781,2024-09-02
2024-09-09,435.1499938964844,435.1499938964844,474.3999938964844,429.0,445.8500061035156,21958124,2024-09-09
2024-09-16,389.8500061035156,389.8500061035156,440.5,386.54998779296875,437.0,38399570,2024-09-16
2024-09-23,373.54998779296875,373.54998779296875,396.95001220703125,370.45001220703125,394.0,11861645,2024-09-23
2024-09-30,354.5,354.5,378.79998779296875,348.70001220703125,368.0,11876502,2024-09-30
2024-10-07,362.70001220703125,362.70001220703125,368.8999938964844,338.70001220703125,357.95001220703125,7033773,2024-10-07
2024-10-14,378.3500061035156,378.3500061035156,388.04998779296875,366.75,367.0,20169219,2024-10-14
2024-10-21,373.29998779296875,373.29998779296875,394.70001220703125,340.04998779296875,378.8999938964844,22649122,2024-10-21
2024-10-28,406.70001220703125,406.70001220703125,408.6000061035156,369.20001220703125,377.0,11099888,2024-10-28
2024-11-04,413.1000061035156,413.1000061035156,427.54998779296875,390.0,405.8999938964844,16385072,2024-11-04
2024-11-11,389.25,389.25,436.0,380.54998779296875,410.0,13960522,2024-11-11
2024-11-18,382.75,382.75,398.75,375.29998779296875,390.0,4109143,2024-11-18
2024-11-25,388.45001220703125,388.45001220703125,398.75,384.0,394.0,5281759,2024-11-25
2024-12-02,430.04998779296875,430.04998779296875,432.95001220703125,386.1000061035156,388.8999938964844,19193104,2024-12-02
2024-12-09,467.5,467.5,481.8500061035156,426.29998779296875,429.8999938964844,34822982,2024-12-09
2024-12-16,484.45001220703125,484.45001220703125,501.5,467.25,469.79998779296875,22471678,2024-12-16
2024-12-23,479.29998779296875,479.29998779296875,498.70001220703125,467.70001220703125,486.75,5920956,2024-12-23
2024-12-30,505.5,505.5,521.7999877929688,464.04998779296875,479.95001220703125,14760072,2024-12-30
2025-01-06,451.04998779296875,451.04998779296875,519.5499877929688,442.1499938964844,507.54998779296875,12226081,2025-01-06
2025-01-13,501.8500061035156,501.8500061035156,512.0,423.79998779296875,444.95001220703125,50518348,2025-01-13
2025-01-20,438.6000061035156,438.6000061035156,518.0,435.04998779296875,501.6000061035156,58447481,2025-01-20
2025-01-27,437.3999938964844,437.3999938964844,447.0,400.25,432.8999938964844,27399263,2025-01-27
2025-02-03,440.3500061035156,440.3500061035156,457.95001220703125,427.04998779296875,431.79998779296875,13998017,2025-02-03
2025-02-10,375.29998779296875,375.29998779296875,440.45001220703125,372.04998779296875,437.3999938964844,18854615,2025-02-10
2025-02-17,379.8500061035156,379.8500061035156,400.70001220703125,357.75,368.5,13858498,2025-02-17
2025-02-24,339.04998779296875,339.04998779296875,378.04998779296875,335.54998779296875,375.0,12113066,2025-02-24
2025-03-03,347.25,347.25,351.3500061035156,308.25,344.1000061035156,18714665,2025-03-03
2025-03-10,325.6499938964844,325.6499938964844,349.3500061035156,319.0,347.25,10031116,2025-03-10
2025-03-17,397.3999938964844,397.3999938964844,402.0,325.5,326.5,23864680,2025-03-17
2025-03-24,398.6499938964844,398.6499938964844,428.6000061035156,389.3500061035156,401.0,21109837,2025-03-24
2025-03-31,385.04998779296875,385.04998779296875,410.0,383.6000061035156,398.6499938964844,16549391,2025-03-31
2025-04-07,359.1000061035156,359.1000061035156,371.70001220703125,341.79998779296875,348.54998779296875,24261377,2025-04-07
2025-04-14,386.6000061035156,386.6000061035156,393.3999938964844,359.1000061035156,359.1000061035156,13984573,2025-04-14
2025-04-21,371.54998779296875,371.54998779296875,407.1000061035156,361.6499938964844,387.0,19040923,2025-04-21
2025-04-28,350.5,350.5,379.29998779296875,349.25,372.0,9958185,2025-04-28
2025-05-05,341.70001220703125,341.70001220703125,361.04998779296875,331.5,352.04998779296875,14727385,2025-05-05
2025-05-12,393.75,393.75,414.0,356.25,359.0,22586368,2025-05-12
2025-05-19,401.8999938964844,401.8999938964844,407.0,391.6499938964844,396.70001220703125,19461397,2025-05-19
2025-05-26,406.54998779296875,406.54998779296875,422.0,397.0,402.04998779296875,16460760,2025-05-26
2025-06-02,398.6499938964844,398.6499938964844,418.70001220703125,397.8500061035156,405.0,10935623,2025-06-02
2025-06-09,369.5,369.5,401.70001220703125,361.54998779296875,400.0,17664987,2025-06-09
2025-06-16,358.45001220703125,358.45001220703125,373.8999938964844,351.0,372.0,8274161,2025-06-16
2025-06-23,379.5,379.5,386.0,352.54998779296875,353.0,8086085,2025-06-23
2025-06-30,363.70001220703125,363.70001220703125,382.3999938964844,360.1499938964844,381.0,6538337,2025-06-30
2025-07-07,385.1000061035156,385.1000061035156,391.5,361.25,365.0,18503368,2025-07-07
2025-07-14,384.25,384.25,389.79998779296875,377.3500061035156,384.95001220703125,2929433,2025-07-14
