Date,Adj Close_SOLARA.NS,Close_SOLARA.NS,High_SOLARA.NS,Low_SOLARA.NS,Open_SOLARA.NS,Volume_SOLARA.NS,Date
2021-08-09,1717.17138671875,1719.949951171875,1799.9000244140625,1687.050048828125,1785.0,380178,2021-08-09
2021-08-16,1651.17822265625,1653.8499755859375,1745.0,1590.0,1701.0,260275,2021-08-16
2021-08-23,1630.449951171875,1630.449951171875,1720.75,1533.1500244140625,1673.8499755859375,475855,2021-08-23
2021-08-30,1652.0,1652.0,1681.0,1590.0,1650.0,381068,2021-08-30
2021-09-06,1687.3499755859375,1687.3499755859375,1749.0,1660.300048828125,1668.9000244140625,298774,2021-09-06
2021-09-13,1652.9000244140625,1652.9000244140625,1710.0,1630.0,1698.5,308994,2021-09-13
2021-09-20,1662.449951171875,1662.449951171875,1723.4000244140625,1612.9000244140625,1612.9000244140625,364748,2021-09-20
2021-09-27,1608.9000244140625,1608.9000244140625,1710.0,1595.0,1670.0,307478,2021-09-27
2021-10-04,1452.5999755859375,1452.5999755859375,1616.0,1440.0,1610.0,569900,2021-10-04
2021-10-11,1434.300048828125,1434.300048828125,1528.0,1413.0,1469.0,488348,2021-10-11
2021-10-18,1337.449951171875,1337.449951171875,1463.6500244140625,1318.0,1441.5,297398,2021-10-18
2021-10-25,1245.0999755859375,1245.0999755859375,1378.25,1217.0,1330.25,473313,2021-10-25
2021-11-01,1252.699951171875,1252.699951171875,1278.9000244140625,1178.0,1256.199951171875,306091,2021-11-01
2021-11-08,1122.449951171875,1122.449951171875,1384.0,1108.050048828125,1245.0,1906125,2021-11-08
2021-11-15,1042.300048828125,1042.300048828125,1134.949951171875,1026.0,1086.0,1207290,2021-11-15
2021-11-22,1164.050048828125,1164.050048828125,1219.0,1001.0999755859375,1042.300048828125,1319680,2021-11-22
2021-11-29,1165.6500244140625,1165.6500244140625,1300.0,1124.699951171875,1180.0,1002011,2021-11-29
2021-12-06,1150.949951171875,1150.949951171875,1177.550048828125,1111.4000244140625,1165.6500244140625,339947,2021-12-06
2021-12-13,1077.949951171875,1077.949951171875,1189.9000244140625,1032.0,1165.550048828125,360188,2021-12-13
2021-12-20,993.4000244140625,993.4000244140625,1077.949951171875,980.0,1077.949951171875,403336,2021-12-20
2021-12-27,1019.0499877929688,1019.0499877929688,1050.0,987.0,993.4000244140625,311245,2021-12-27
2022-01-03,1047.3499755859375,1047.3499755859375,1215.0,1030.8499755859375,1035.0,2276033,2022-01-03
2022-01-10,1134.5999755859375,1134.5999755859375,1149.0,1025.0,1062.0,1045445,2022-01-10
2022-01-17,1019.2999877929688,1019.2999877929688,1145.949951171875,1015.0,1143.4000244140625,473617,2022-01-17
2022-01-24,972.6500244140625,972.6500244140625,1037.949951171875,939.1500244140625,1025.0,327633,2022-01-24
2022-01-31,949.25,949.25,1009.7999877929688,933.1500244140625,999.0,281557,2022-01-31
2022-02-07,620.2999877929688,620.2999877929688,976.2000122070312,620.25,951.9000244140625,3050958,2022-02-07
2022-02-14,769.2000122070312,769.2000122070312,784.0,606.0,616.0499877929688,2529002,2022-02-14
2022-02-21,682.2999877929688,682.2999877929688,767.9500122070312,666.5499877929688,767.9500122070312,638688,2022-02-21
2022-02-28,688.7999877929688,688.7999877929688,709.2999877929688,614.0999755859375,686.9500122070312,408177,2022-02-28
2022-03-07,745.25,745.25,758.0,670.0999755859375,683.0,724114,2022-03-07
2022-03-14,704.0,704.0,753.7999877929688,695.1500244140625,745.75,359701,2022-03-14
2022-03-21,692.0499877929688,692.0499877929688,720.0,683.6500244140625,715.0,431671,2022-03-21
2022-03-28,699.7000122070312,699.7000122070312,722.2000122070312,663.0,682.0,617421,2022-03-28
2022-04-04,785.6500244140625,785.6500244140625,838.7999877929688,690.0999755859375,705.0,1445256,2022-04-04
2022-04-11,795.6500244140625,795.6500244140625,838.9000244140625,759.5999755859375,789.9500122070312,823145,2022-04-11
2022-04-18,700.5,700.5,801.7000122070312,677.0,800.0,465633,2022-04-18
2022-04-25,639.0999755859375,639.0999755859375,736.2999877929688,617.9000244140625,699.9500122070312,1040512,2022-04-25
2022-05-02,486.45001220703125,486.45001220703125,636.0499877929688,460.25,634.0,3051425,2022-05-02
2022-05-09,443.6000061035156,443.6000061035156,488.5,414.0,488.5,460749,2022-05-09
2022-05-16,430.6499938964844,430.6499938964844,459.0,421.1000061035156,446.70001220703125,374773,2022-05-16
2022-05-23,428.75,428.75,439.95001220703125,382.0,430.6499938964844,634841,2022-05-23
2022-05-30,403.95001220703125,403.95001220703125,441.1499938964844,400.0,434.79998779296875,469542,2022-05-30
2022-06-06,395.8999938964844,395.8999938964844,411.8500061035156,384.29998779296875,398.8999938964844,478919,2022-06-06
2022-06-13,350.45001220703125,350.45001220703125,395.70001220703125,348.20001220703125,394.20001220703125,278570,2022-06-13
2022-06-20,378.8500061035156,378.8500061035156,405.0,320.0,347.0,1140324,2022-06-20
2022-06-27,345.3999938964844,345.3999938964844,390.8999938964844,341.0,384.79998779296875,386863,2022-06-27
2022-07-04,381.3999938964844,381.3999938964844,405.0,338.20001220703125,349.95001220703125,725866,2022-07-04
2022-07-11,355.29998779296875,355.29998779296875,390.70001220703125,343.6000061035156,384.04998779296875,294255,2022-07-11
2022-07-18,372.1000061035156,372.1000061035156,387.6000061035156,355.04998779296875,358.0,475687,2022-07-18
2022-07-25,382.54998779296875,382.54998779296875,390.0,348.5,372.0,908890,2022-07-25
2022-08-01,377.25,377.25,404.0,375.3500061035156,385.0,989700,2022-08-01
2022-08-08,384.1000061035156,384.1000061035156,391.3999938964844,358.0,377.25,575469,2022-08-08
2022-08-15,433.54998779296875,433.54998779296875,457.0,381.6000061035156,384.1000061035156,2361683,2022-08-15
2022-08-22,443.3999938964844,443.3999938964844,490.0,435.70001220703125,437.0,2027102,2022-08-22
2022-08-29,441.3500061035156,441.3500061035156,465.0,425.6499938964844,425.6499938964844,415046,2022-08-29
2022-09-05,446.79998779296875,446.79998779296875,464.95001220703125,437.0,443.8999938964844,455196,2022-09-05
2022-09-12,428.6000061035156,428.6000061035156,468.79998779296875,425.04998779296875,446.79998779296875,570296,2022-09-12
2022-09-19,450.45001220703125,450.45001220703125,476.5,415.0,428.6000061035156,910407,2022-09-19
2022-09-26,416.6499938964844,416.6499938964844,445.3500061035156,406.0,445.0,397865,2022-09-26
2022-10-03,436.3500061035156,436.3500061035156,449.8999938964844,415.8999938964844,416.0,412648,2022-10-03
2022-10-10,412.1000061035156,412.1000061035156,436.6000061035156,410.3500061035156,434.0,272730,2022-10-10
2022-10-17,412.8500061035156,412.8500061035156,431.3500061035156,408.3500061035156,412.1000061035156,177989,2022-10-17
2022-10-24,409.5,409.5,419.8500061035156,407.6000061035156,418.25,99941,2022-10-24
2022-10-31,428.45001220703125,428.45001220703125,444.70001220703125,392.3999938964844,411.54998779296875,624888,2022-10-31
2022-11-07,438.6000061035156,438.6000061035156,461.0,421.1000061035156,430.0,641462,2022-11-07
2022-11-14,448.6000061035156,448.6000061035156,481.95001220703125,437.1000061035156,444.0,617162,2022-11-14
2022-11-21,471.1499938964844,471.1499938964844,484.8999938964844,445.0,450.75,587037,2022-11-21
2022-11-28,448.1000061035156,448.1000061035156,484.70001220703125,440.75,471.1499938964844,372514,2022-11-28
2022-12-05,435.8999938964844,435.8999938964844,459.8999938964844,432.20001220703125,449.8999938964844,217853,2022-12-05
2022-12-12,432.5,432.5,454.1000061035156,430.1000061035156,435.8999938964844,190328,2022-12-12
2022-12-19,432.8999938964844,432.8999938964844,495.0,421.95001220703125,436.3999938964844,2739456,2022-12-19
2022-12-26,430.20001220703125,430.20001220703125,447.75,427.0,438.95001220703125,392684,2022-12-26
2023-01-02,429.70001220703125,429.70001220703125,445.0,422.0,431.95001220703125,227452,2023-01-02
2023-01-09,424.0,424.0,438.0,422.04998779296875,434.6000061035156,136156,2023-01-09
2023-01-16,416.0,416.0,430.79998779296875,405.20001220703125,421.0,175147,2023-01-16
2023-01-23,416.1000061035156,416.1000061035156,449.25,408.8999938964844,416.0,731577,2023-01-23
2023-01-30,396.1000061035156,396.1000061035156,427.6499938964844,392.0,419.75,417529,2023-01-30
2023-02-06,389.29998779296875,389.29998779296875,400.6499938964844,379.1000061035156,397.95001220703125,165248,2023-02-06
2023-02-13,375.25,375.25,392.6499938964844,370.04998779296875,390.0,139014,2023-02-13
2023-02-20,364.8999938964844,364.8999938964844,381.8999938964844,361.95001220703125,376.3500061035156,218210,2023-02-20
2023-02-27,362.5,362.5,371.79998779296875,355.04998779296875,365.6000061035156,171847,2023-02-27
2023-03-06,363.0,363.0,376.29998779296875,361.54998779296875,363.25,138110,2023-03-06
2023-03-13,375.3500061035156,375.3500061035156,397.45001220703125,352.0,365.0,651206,2023-03-13
2023-03-20,363.95001220703125,363.95001220703125,447.79998779296875,357.95001220703125,371.0,354748,2023-03-20
2023-03-27,327.45001220703125,327.45001220703125,361.3500061035156,322.8999938964844,361.3500061035156,447173,2023-03-27
2023-04-03,338.6499938964844,338.6499938964844,354.8999938964844,333.0,334.0,364366,2023-04-03
2023-04-10,374.8999938964844,374.8999938964844,394.70001220703125,336.0,339.79998779296875,1093309,2023-04-10
2023-04-17,366.5,366.5,383.6499938964844,364.45001220703125,375.0,323038,2023-04-17
2023-04-24,376.5,376.5,384.0,354.1000061035156,366.5,353567,2023-04-24
2023-05-01,379.6000061035156,379.6000061035156,395.79998779296875,370.3999938964844,376.5,346293,2023-05-01
2023-05-08,407.3500061035156,407.3500061035156,439.95001220703125,374.45001220703125,381.79998779296875,2047797,2023-05-08
2023-05-15,362.5,362.5,409.70001220703125,360.3500061035156,405.8500061035156,771420,2023-05-15
2023-05-22,360.70001220703125,360.70001220703125,368.1499938964844,356.1000061035156,363.79998779296875,372245,2023-05-22
2023-05-29,354.0,354.0,364.79998779296875,353.0,362.3999938964844,289428,2023-05-29
2023-06-05,356.04998779296875,356.04998779296875,360.0,350.20001220703125,356.1000061035156,491254,2023-06-05
2023-06-12,382.5,382.5,393.3999938964844,352.04998779296875,356.1499938964844,1853414,2023-06-12
2023-06-19,367.0,367.0,384.95001220703125,362.8500061035156,383.1000061035156,777428,2023-06-19
2023-06-26,381.3999938964844,381.3999938964844,395.5,366.54998779296875,367.8500061035156,976958,2023-06-26
2023-07-03,383.0,383.0,406.79998779296875,382.0,383.0,1243081,2023-07-03
2023-07-10,375.79998779296875,375.79998779296875,386.20001220703125,372.0,385.54998779296875,268514,2023-07-10
2023-07-17,382.95001220703125,382.95001220703125,387.0,371.79998779296875,378.0,307751,2023-07-17
2023-07-24,400.25,400.25,418.29998779296875,377.95001220703125,383.1000061035156,914302,2023-07-24
2023-07-31,393.20001220703125,393.20001220703125,406.45001220703125,385.75,403.0,388473,2023-07-31
2023-08-07,397.1499938964844,397.1499938964844,414.5,387.79998779296875,389.0,742673,2023-08-07
2023-08-14,365.3500061035156,365.3500061035156,398.29998779296875,361.0,397.1499938964844,797545,2023-08-14
2023-08-21,365.20001220703125,365.20001220703125,377.0,350.04998779296875,366.3999938964844,594485,2023-08-21
2023-08-28,358.5,358.5,370.54998779296875,357.6000061035156,366.0,377605,2023-08-28
2023-09-04,369.54998779296875,369.54998779296875,375.3999938964844,359.04998779296875,360.1499938964844,566400,2023-09-04
2023-09-11,365.3500061035156,365.3500061035156,371.0,353.20001220703125,371.0,621202,2023-09-11
2023-09-18,350.29998779296875,350.29998779296875,367.54998779296875,349.20001220703125,365.29998779296875,242358,2023-09-18
2023-09-25,357.1499938964844,357.1499938964844,363.5,350.1000061035156,354.29998779296875,219052,2023-09-25
2023-10-02,347.6000061035156,347.6000061035156,357.25,345.79998779296875,357.1499938964844,174184,2023-10-02
2023-10-09,344.5,344.5,346.5,336.6000061035156,345.6000061035156,358897,2023-10-09
2023-10-16,329.54998779296875,329.54998779296875,345.3500061035156,329.0,342.04998779296875,287405,2023-10-16
2023-10-23,309.04998779296875,309.04998779296875,335.0,300.1499938964844,330.1000061035156,487559,2023-10-23
2023-10-30,341.6499938964844,341.6499938964844,357.3999938964844,286.0,311.0,3521431,2023-10-30
2023-11-06,328.1499938964844,328.1499938964844,343.79998779296875,323.54998779296875,341.0,654626,2023-11-06
2023-11-13,342.95001220703125,342.95001220703125,350.8999938964844,331.54998779296875,334.45001220703125,467901,2023-11-13
2023-11-20,335.25,335.25,346.20001220703125,331.5,343.79998779296875,333239,2023-11-20
2023-11-27,339.20001220703125,339.20001220703125,343.8999938964844,333.79998779296875,335.25,243090,2023-11-27
2023-12-04,332.3999938964844,332.3999938964844,341.6499938964844,330.1499938964844,340.5,334648,2023-12-04
2023-12-11,328.6000061035156,328.6000061035156,337.8500061035156,326.1000061035156,333.0,368704,2023-12-11
2023-12-18,329.04998779296875,329.04998779296875,335.8500061035156,317.54998779296875,330.54998779296875,384802,2023-12-18
2023-12-25,361.1499938964844,361.1499938964844,384.0,329.04998779296875,329.04998779296875,5359117,2023-12-25
2024-01-01,426.25,426.25,449.79998779296875,356.45001220703125,361.04998779296875,7658868,2024-01-01
2024-01-08,416.54998779296875,416.54998779296875,433.20001220703125,405.1000061035156,424.1499938964844,1292520,2024-01-08
2024-01-15,409.54998779296875,409.54998779296875,441.70001220703125,407.75,416.54998779296875,1641288,2024-01-15
2024-01-22,388.70001220703125,388.70001220703125,412.45001220703125,371.95001220703125,409.54998779296875,499330,2024-01-22
2024-01-29,400.6499938964844,400.6499938964844,404.0,381.79998779296875,393.5,979605,2024-01-29
2024-02-05,388.5,388.5,407.45001220703125,385.0,404.79998779296875,513143,2024-02-05
2024-02-12,402.6499938964844,402.6499938964844,409.3999938964844,350.0,392.70001220703125,2503550,2024-02-12
2024-02-19,488.5,488.5,506.5,400.20001220703125,402.0,6257904,2024-02-19
2024-02-26,452.8500061035156,452.8500061035156,486.79998779296875,433.20001220703125,485.6000061035156,977031,2024-02-26
2024-03-04,429.1499938964844,429.1499938964844,466.1499938964844,414.8999938964844,464.20001220703125,610655,2024-03-04
2024-03-11,382.1499938964844,382.1499938964844,440.0,364.79998779296875,431.8999938964844,1006714,2024-03-11
2024-03-18,380.95001220703125,380.95001220703125,388.95001220703125,355.1000061035156,384.8999938964844,778188,2024-03-18
2024-03-25,370.95001220703125,370.95001220703125,397.70001220703125,369.04998779296875,380.95001220703125,589246,2024-03-25
2024-04-01,414.75,414.75,429.95001220703125,375.0,375.0,763272,2024-04-01
2024-04-08,411.1499938964844,411.1499938964844,447.79998779296875,407.95001220703125,410.25,1089251,2024-04-08
2024-04-15,551.75,551.75,559.7999877929688,392.29998779296875,405.0,10223279,2024-04-15
2024-04-22,542.3499755859375,542.3499755859375,606.4000244140625,526.3499755859375,559.0,6701006,2024-04-22
2024-04-29,553.5999755859375,553.5999755859375,562.9500122070312,522.2000122070312,544.4500122070312,1039868,2024-04-29
2024-05-06,453.7001037597656,453.7001037597656,518.34326171875,427.5755920410156,511.4320068359375,1526156,2024-05-06
2024-05-13,484.1000061035156,484.1000061035156,508.3450012207031,447.2956848144531,456.41851806640625,2220914,2024-05-13
2024-05-20,463.6000061035156,463.6000061035156,503.0,460.3500061035156,486.6499938964844,592412,2024-05-20
2024-05-27,418.1000061035156,418.1000061035156,468.79998779296875,408.1499938964844,468.75,903778,2024-05-27
2024-06-03,429.95001220703125,429.95001220703125,435.45001220703125,366.70001220703125,425.45001220703125,971412,2024-06-03
2024-06-10,435.54998779296875,435.54998779296875,449.79998779296875,429.1000061035156,430.0,464959,2024-06-10
2024-06-17,452.54998779296875,452.54998779296875,470.5,417.1499938964844,435.54998779296875,819796,2024-06-17
2024-06-24,544.9000244140625,544.9000244140625,544.9000244140625,445.25,453.0,2409349,2024-06-24
2024-07-01,580.2999877929688,580.2999877929688,597.3499755859375,552.2000122070312,565.0,3151314,2024-07-01
2024-07-08,585.4500122070312,585.4500122070312,639.7000122070312,571.0,580.2999877929688,1645200,2024-07-08
2024-07-15,547.7999877929688,547.7999877929688,592.5999755859375,533.4500122070312,575.6500244140625,375508,2024-07-15
2024-07-22,616.9500122070312,616.9500122070312,631.0,546.0,547.7999877929688,646200,2024-07-22
2024-07-29,689.8499755859375,689.8499755859375,689.8499755859375,602.5499877929688,616.9500122070312,524388,2024-07-29
2024-08-05,633.4500122070312,633.4500122070312,684.0,609.0,684.0,441877,2024-08-05
2024-08-12,601.9500122070312,601.9500122070312,640.0,585.9000244140625,637.9500122070312,185801,2024-08-12
2024-08-19,729.5499877929688,729.5499877929688,749.0,596.0,606.0,597615,2024-08-19
2024-08-26,706.0499877929688,706.0499877929688,757.2000122070312,670.0,744.0,378245,2024-08-26
2024-09-02,746.8499755859375,746.8499755859375,769.9500122070312,670.75,711.0,339148,2024-09-02
2024-09-09,778.0999755859375,778.0999755859375,814.0,734.8499755859375,744.0,546802,2024-09-09
2024-09-16,749.5,749.5,790.0,707.0,788.9500122070312,189839,2024-09-16
2024-09-23,807.3499755859375,807.3499755859375,830.0,749.5,749.5,497610,2024-09-23
2024-09-30,758.7000122070312,758.7000122070312,827.0,737.0499877929688,810.0,135192,2024-09-30
2024-10-07,750.0999755859375,750.0999755859375,772.6500244140625,686.5499877929688,760.0,268805,2024-10-07
2024-10-14,810.1500244140625,810.1500244140625,844.0,729.0,760.0,598442,2024-10-14
2024-10-21,738.7999877929688,738.7999877929688,850.6500244140625,738.7999877929688,817.0,807062,2024-10-21
2024-10-28,769.7999877929688,769.7999877929688,808.7000122070312,738.5999755859375,746.9500122070312,596660,2024-10-28
2024-11-04,797.9000244140625,797.9000244140625,824.0,789.0999755859375,808.25,1353058,2024-11-04
2024-11-11,757.75,757.75,809.4500122070312,731.0499877929688,804.0,432988,2024-11-11
2024-11-18,799.3499755859375,799.3499755859375,799.5,731.0,757.75,337462,2024-11-18
2024-11-25,850.5,850.5,851.0,781.0,818.4500122070312,496916,2024-11-25
2024-12-02,786.9500122070312,786.9500122070312,882.7999877929688,776.3499755859375,866.0,976692,2024-12-02
2024-12-09,743.0499877929688,743.0499877929688,790.5,722.0,789.4500122070312,511113,2024-12-09
2024-12-16,686.75,686.75,766.4500122070312,678.25,745.0,790226,2024-12-16
2024-12-23,675.2999877929688,675.2999877929688,725.25,643.7000122070312,686.7999877929688,1030998,2024-12-23
2024-12-30,697.3499755859375,697.3499755859375,713.0,661.5499877929688,678.9000244140625,586608,2024-12-30
2025-01-06,654.7000122070312,654.7000122070312,707.4000244140625,651.0,699.9000244140625,405833,2025-01-06
2025-01-13,671.2000122070312,671.2000122070312,683.5,626.8499755859375,650.0,318901,2025-01-13
2025-01-20,622.1500244140625,622.1500244140625,719.0,611.4000244140625,670.0499877929688,815580,2025-01-20
2025-01-27,510.29998779296875,510.29998779296875,605.5499877929688,480.0,597.8499755859375,1349070,2025-01-27
2025-02-03,533.9000244140625,533.9000244140625,562.25,500.5,514.9000244140625,383055,2025-02-03
2025-02-10,490.5,490.5,539.9500122070312,474.95001220703125,534.7999877929688,375747,2025-02-10
2025-02-17,491.1000061035156,491.1000061035156,512.7000122070312,450.04998779296875,494.0,625881,2025-02-17
2025-02-24,472.6000061035156,472.6000061035156,499.6499938964844,456.04998779296875,477.04998779296875,877237,2025-02-24
2025-03-03,521.75,521.75,540.0,442.79998779296875,475.95001220703125,729695,2025-03-03
2025-03-10,478.75,478.75,534.7999877929688,475.3500061035156,521.9000244140625,373217,2025-03-10
2025-03-17,530.6500244140625,530.6500244140625,530.6500244140625,468.0,480.0,446961,2025-03-17
2025-03-24,513.2000122070312,513.2000122070312,557.1500244140625,496.1000061035156,548.0,645866,2025-03-24
2025-03-31,512.75,512.75,556.7000122070312,503.70001220703125,513.2000122070312,298827,2025-03-31
2025-04-07,509.75,509.75,518.7999877929688,461.5,462.0,308027,2025-04-07
2025-04-14,523.5999755859375,523.5999755859375,527.5999755859375,504.1000061035156,518.9500122070312,149687,2025-04-14
2025-04-21,508.8500061035156,508.8500061035156,548.9000244140625,504.0,525.0,383590,2025-04-21
2025-04-28,492.5,492.5,522.8499755859375,486.0,508.0,242915,2025-04-28
2025-05-05,503.3999938964844,503.3999938964844,506.0,469.29998779296875,496.0,459639,2025-05-05
2025-05-12,477.3999938964844,477.3999938964844,589.4000244140625,470.54998779296875,515.0,1668064,2025-05-12
2025-05-19,476.70001220703125,476.70001220703125,487.0,469.0,479.5,601985,2025-05-19
2025-05-26,480.75,480.75,486.0,476.0,476.70001220703125,286545,2025-05-26
2025-06-02,474.79998779296875,474.79998779296875,482.54998779296875,470.0,480.75,307949,2025-06-02
2025-06-09,505.1499938964844,505.1499938964844,529.1500244140625,472.0,481.75,1143434,2025-06-09
2025-06-16,529.9500122070312,529.9500122070312,588.0,491.0,510.0,3116154,2025-06-16
2025-06-23,617.7000122070312,617.7000122070312,650.0,525.5,527.0,3298073,2025-06-23
2025-06-30,636.7999877929688,636.7999877929688,665.0,618.4500122070312,620.0499877929688,774292,2025-06-30
2025-07-07,664.8499755859375,664.8499755859375,679.8499755859375,612.6500244140625,635.0,926139,2025-07-07
2025-07-14,692.3499755859375,692.3499755859375,695.7000122070312,650.5499877929688,663.0,447238,2025-07-14
