Date,Adj Close_WENDT.NS,Close_WENDT.NS,High_WENDT.NS,Low_WENDT.NS,Open_WENDT.NS,Volume_WENDT.NS,Date
2021-11-29,4960.1650390625,5088.2001953125,5250.0,4938.89990234375,5200.0,4082,2021-11-29
2021-12-06,5142.4111328125,5275.14990234375,5395.0,5000.0,5000.0,4258,2021-12-06
2021-12-13,5165.6611328125,5299.0,5690.0,5177.7001953125,5239.35009765625,7159,2021-12-13
2021-12-20,4908.69384765625,5035.39990234375,5299.0,4899.9501953125,5299.0,5964,2021-12-20
2021-12-27,4917.56494140625,5044.5,5200.0,4975.0,5135.0,1905,2021-12-27
2022-01-03,5054.91943359375,5185.39990234375,5344.0,5044.5,5044.5,3607,2022-01-03
2022-01-10,5274.35498046875,5410.5,5538.0,5153.0498046875,5184.35009765625,5202,2022-01-10
2022-01-17,5242.28369140625,5377.60009765625,5619.89990234375,5209.14990234375,5489.0,6038,2022-01-17
2022-01-24,5009.052734375,5138.35009765625,5289.89990234375,4775.0,5136.0,4972,2022-01-24
2022-01-31,5107.1708984375,5239.0,5350.0,5138.0,5138.0,1922,2022-01-31
2022-02-07,5064.015625,5175.0498046875,5439.9501953125,5125.2001953125,5300.0,3314,2022-02-07
2022-02-14,4889.10009765625,4996.2998046875,5350.0,4925.0,5109.0,1688,2022-02-14
2022-02-21,4843.6953125,4949.89990234375,5135.39990234375,4746.2001953125,4951.4501953125,2221,2022-02-21
2022-02-28,4528.01806640625,4627.2998046875,5025.0,4538.2998046875,4849.89990234375,3035,2022-02-28
2022-03-07,4913.56396484375,5021.2998046875,5070.0498046875,4552.35009765625,4552.35009765625,2379,2022-03-07
2022-03-14,5080.30810546875,5191.7001953125,5249.0,4945.0,4945.0,1710,2022-03-14
2022-03-21,4890.12841796875,4997.35009765625,5200.0,4960.0,5191.10009765625,1294,2022-03-21
2022-03-28,5015.4296875,5125.39990234375,5149.89990234375,4900.0,4976.9501953125,1479,2022-03-28
2022-04-04,6187.921875,6323.60009765625,6399.35009765625,5079.7001953125,5150.0,17135,2022-04-04
2022-04-11,6013.88818359375,6145.75,6648.7998046875,6105.0,6412.0,11738,2022-04-11
2022-04-18,6239.001953125,6375.7998046875,6488.0,6000.0,6285.0,7470,2022-04-18
2022-04-25,6173.0966796875,6308.4501953125,6529.0,6159.75,6500.0,5426,2022-04-25
2022-05-02,6050.92626953125,6183.60009765625,6400.0,6101.0,6299.0,2567,2022-05-02
2022-05-09,5932.326171875,6062.39990234375,6500.0,5850.0,6250.14990234375,3302,2022-05-09
2022-05-16,6233.6689453125,6370.35009765625,6481.4501953125,5866.7998046875,6170.0,4023,2022-05-16
2022-05-23,5959.9208984375,6090.60009765625,6405.0,6021.35009765625,6365.7998046875,1990,2022-05-23
2022-05-30,7197.09423828125,7354.89990234375,7625.0,6142.0,6293.2998046875,18880,2022-05-30
2022-06-06,7238.388671875,7397.10009765625,7530.0,7200.0,7200.0,3678,2022-06-06
2022-06-13,7324.94091796875,7485.5498046875,7615.2998046875,7151.25,7400.0,9458,2022-06-13
2022-06-20,7749.18994140625,7919.10009765625,8200.0,7486.0,7655.25,7664,2022-06-20
2022-06-27,8145.84130859375,8324.4501953125,9195.5498046875,7900.0,7950.0,31273,2022-06-27
2022-07-04,8156.0693359375,8334.900390625,8798.0,8012.25,8285.0,10854,2022-07-04
2022-07-11,7985.94775390625,8161.0498046875,8404.150390625,7930.0498046875,8335.0,3813,2022-07-11
2022-07-18,7677.53076171875,7802.85009765625,8418.9501953125,7630.0,8184.0498046875,10988,2022-07-18
2022-07-25,7886.9619140625,8015.7001953125,8349.9501953125,7770.10009765625,7802.0,5074,2022-07-25
2022-08-01,7959.4775390625,8089.39990234375,8289.849609375,7347.35009765625,8079.89990234375,3529,2022-08-01
2022-08-08,7760.4765625,7887.14990234375,8234.0,7798.0,8093.39990234375,4004,2022-08-08
2022-08-15,7728.30224609375,7854.4501953125,8014.9501953125,7750.0,7887.14990234375,2795,2022-08-15
2022-08-22,7636.84423828125,7761.5,7920.0,7652.10009765625,7841.5,1831,2022-08-22
2022-08-29,7652.68603515625,7777.60009765625,7996.0,7610.0,7700.0,3971,2022-08-29
2022-09-05,7930.845703125,8060.2998046875,8260.0,7725.0,7725.0,8566,2022-09-05
2022-09-12,7471.9853515625,7593.9501953125,8194.0,7551.0,8066.2998046875,2773,2022-09-12
2022-09-19,7438.43359375,7559.85009765625,7820.0,7451.0,7799.0,1826,2022-09-19
2022-09-26,7312.0458984375,7431.39990234375,7540.25,7280.0,7494.0498046875,1591,2022-09-26
2022-10-03,7355.48681640625,7475.5498046875,7599.0,7341.9501953125,7599.0,944,2022-10-03
2022-10-10,7510.359375,7632.9501953125,7790.9501953125,7390.0,7476.0,1629,2022-10-10
2022-10-17,7741.48681640625,7867.85009765625,8339.9501953125,7480.0,7610.0,7546,2022-10-17
2022-10-24,7515.77099609375,7638.4501953125,8099.89990234375,7624.0,7867.0,1488,2022-10-24
2022-10-31,7536.1884765625,7659.2001953125,7773.60009765625,7308.0,7632.0498046875,1922,2022-10-31
2022-11-07,7807.06591796875,7934.5,7999.7998046875,7721.5,7735.0,2391,2022-11-07
2022-11-14,7845.63671875,7973.7001953125,8109.0,7800.14990234375,8000.0,2683,2022-11-14
2022-11-21,8059.29931640625,8190.85009765625,8340.0,7976.0,8040.0,5010,2022-11-21
2022-11-28,8073.27099609375,8205.0498046875,8665.0,8111.0498046875,8249.0,5172,2022-11-28
2022-12-05,7835.69921875,7963.60009765625,8261.900390625,7830.10009765625,8180.0,2493,2022-12-05
2022-12-12,7772.13623046875,7899.0,8014.89990234375,7804.5,7940.0,7296,2022-12-12
2022-12-19,7099.1220703125,7215.0,7951.4501953125,7185.0,7860.0498046875,2875,2022-12-19
2022-12-26,7281.49560546875,7400.35009765625,7433.0,7017.0,7017.0,2596,2022-12-26
2023-01-02,7227.03369140625,7345.0,7570.0,7290.0,7570.0,1892,2023-01-02
2023-01-09,7442.91015625,7564.39990234375,7659.89990234375,7310.25,7330.0,2661,2023-01-09
2023-01-16,8208.0703125,8342.0498046875,8494.599609375,7460.0,7601.0,10054,2023-01-16
2023-01-23,7975.41796875,8105.60009765625,8600.0,8000.0,8510.0,3999,2023-01-23
2023-01-30,7902.60693359375,8031.60009765625,8340.0,7811.60009765625,8100.0,1613,2023-01-30
2023-02-06,8296.33203125,8401.0,8477.9501953125,7959.0,8029.7998046875,2752,2023-02-06
2023-02-13,8447.5234375,8554.099609375,8728.0,8305.0498046875,8431.9501953125,3259,2023-02-13
2023-02-20,8403.3818359375,8509.400390625,8790.0,8450.099609375,8450.099609375,2761,2023-02-20
2023-02-27,8077.7392578125,8179.64990234375,8509.0,8013.25,8456.5,2154,2023-02-27
2023-03-06,8099.0703125,8201.25,8399.900390625,8111.0,8199.900390625,1268,2023-03-06
2023-03-13,8286.9990234375,8391.5498046875,8498.0,7830.0,8177.14990234375,1834,2023-03-13
2023-03-20,8325.859375,8430.900390625,8485.5,8119.0498046875,8385.0,1405,2023-03-20
2023-03-27,8402.689453125,8508.7001953125,8549.849609375,8102.25,8400.0,998,2023-03-27
2023-04-03,8298.998046875,8403.7001953125,8589.7998046875,8201.0,8201.0,1205,2023-04-03
2023-04-10,8411.4296875,8517.5498046875,8687.0,8350.0,8350.0,1904,2023-04-10
2023-04-17,8919.271484375,9031.7998046875,9359.9501953125,7866.75,8645.849609375,35561,2023-04-17
2023-04-24,9110.658203125,9225.599609375,9375.0,8808.099609375,9235.0,18764,2023-04-24
2023-05-01,9092.388671875,9207.099609375,9725.0,9063.0,9225.599609375,6272,2023-05-01
2023-05-08,9109.6708984375,9224.599609375,9450.0,9130.0,9259.9501953125,2799,2023-05-08
2023-05-15,9013.58203125,9127.2998046875,9280.0,9008.099609375,9280.0,2762,2023-05-15
2023-05-22,9079.5498046875,9194.099609375,9644.9501953125,8968.900390625,9150.099609375,2254,2023-05-22
2023-05-29,9128.7802734375,9243.9501953125,9303.5498046875,9100.0,9249.0,1776,2023-05-29
2023-06-05,9297.154296875,9414.4501953125,9750.0,9150.0,9243.0,4205,2023-06-05
2023-06-12,9792.40625,9915.9501953125,9943.9501953125,9348.4501953125,9420.0,3171,2023-06-12
2023-06-19,9663.9775390625,9785.900390625,10046.849609375,9601.0,9980.0,2751,2023-06-19
2023-06-26,10182.3857421875,10310.849609375,10400.0,9355.0,9355.0,3652,2023-06-26
2023-07-03,9998.5068359375,10124.650390625,10400.0,9970.0,10400.0,2545,2023-07-03
2023-07-10,9935.2041015625,10060.5498046875,10500.0,9882.650390625,10250.0,2272,2023-07-10
2023-07-17,10092.734375,10170.4501953125,10951.0498046875,10001.25,10211.5,5765,2023-07-17
2023-07-24,11679.96484375,11769.900390625,12880.0,9905.0,10000.0,21563,2023-07-24
2023-07-31,13459.51171875,13563.150390625,14240.0,11865.7001953125,11947.0,22037,2023-07-31
2023-08-07,13227.150390625,13329.0,13750.0,13100.0,13365.0,3357,2023-08-07
2023-08-14,13119.677734375,13220.7001953125,13474.0,12720.0498046875,13449.9501953125,2162,2023-08-14
2023-08-21,13136.5966796875,13237.75,13750.0,12972.099609375,13479.900390625,2302,2023-08-21
2023-08-28,13491.6123046875,13595.5,13837.9501953125,12992.0498046875,13250.0,3288,2023-08-28
2023-09-04,14080.0322265625,14188.4501953125,15199.900390625,13610.0498046875,13614.7998046875,8753,2023-09-04
2023-09-11,14230.671875,14340.25,14850.0,13675.0,14333.849609375,3576,2023-09-11
2023-09-18,14089.5576171875,14198.0498046875,14480.0498046875,13927.4501953125,14392.0498046875,1143,2023-09-18
2023-09-25,14541.0810546875,14653.0498046875,14998.849609375,13985.0,14191.2001953125,3349,2023-09-25
2023-10-02,14384.587890625,14495.349609375,14827.650390625,14336.0498046875,14653.0498046875,1616,2023-10-02
2023-10-09,15045.5478515625,15161.400390625,15600.0,14280.150390625,14400.7001953125,4097,2023-10-09
2023-10-16,13423.982421875,13527.349609375,15344.75,13310.2998046875,14981.0,7935,2023-10-16
2023-10-23,12901.4580078125,13000.7998046875,13788.0,12350.099609375,13788.0,3105,2023-10-23
2023-10-30,12341.7177734375,12436.75,13195.0,12232.25,12950.0,3577,2023-10-30
2023-11-06,12248.9326171875,12343.25,12619.5498046875,12251.0,12619.5498046875,2061,2023-11-06
2023-11-13,13156.9404296875,13258.25,13345.9501953125,12400.0498046875,12495.7001953125,2045,2023-11-13
2023-11-20,14082.712890625,14191.150390625,14499.900390625,13100.0,13201.0,5097,2023-11-20
2023-11-27,13950.677734375,14058.099609375,14400.0,13800.0,14191.150390625,1388,2023-11-27
2023-12-04,13794.5302734375,13900.75,14288.400390625,13699.849609375,14169.349609375,1982,2023-12-04
2023-12-11,13850.796875,13957.4501953125,14199.9501953125,13727.349609375,14090.0,1462,2023-12-11
2023-12-18,13814.7255859375,13921.099609375,14041.0,13550.0,13700.099609375,2165,2023-12-18
2023-12-25,14550.7080078125,14662.75,15990.0,13861.0,13921.099609375,13003,2023-12-25
2024-01-01,14177.7802734375,14286.9501953125,14879.900390625,14040.150390625,14879.900390625,2579,2024-01-01
2024-01-08,14152.3759765625,14261.349609375,14575.0,14060.0498046875,14246.9501953125,2123,2024-01-08
2024-01-15,14073.978515625,14182.349609375,14500.0,13600.0498046875,14293.2998046875,2401,2024-01-15
2024-01-22,12616.650390625,12713.7998046875,14182.349609375,12611.099609375,14182.349609375,3225,2024-01-22
2024-01-29,12756.4248046875,12854.650390625,13266.2998046875,12675.0498046875,12905.0,2792,2024-01-29
2024-02-05,12996.3876953125,13066.400390625,13245.0,12640.0,12860.150390625,1793,2024-02-05
2024-02-12,12708.736328125,12777.2001953125,13261.400390625,12566.0498046875,13261.400390625,954,2024-02-12
2024-02-19,12729.474609375,12798.0498046875,12994.9501953125,12708.0,12849.349609375,1293,2024-02-19
2024-02-26,12522.2900390625,12589.75,12990.5498046875,12401.0,12990.5498046875,993,2024-02-26
2024-03-04,12227.77734375,12293.650390625,12999.0,12107.0,12656.0,1217,2024-03-04
2024-03-11,10492.177734375,10548.7001953125,12450.0,10401.0,12300.0,5225,2024-03-11
2024-03-18,11002.6279296875,11061.900390625,11159.849609375,10503.25,10705.5,2052,2024-03-18
2024-03-25,11173.6064453125,11233.7998046875,11349.150390625,10600.0,11061.900390625,3153,2024-03-25
2024-04-01,11835.3916015625,11899.150390625,11940.0,11172.099609375,11233.7998046875,1273,2024-04-01
2024-04-08,12080.869140625,12145.9501953125,12600.0,11900.75,12078.150390625,2202,2024-04-08
2024-04-15,11526.4052734375,11588.5,12144.900390625,11200.0,12144.900390625,2072,2024-04-15
2024-04-22,13010.859375,13080.9501953125,13450.0,11560.0498046875,11560.0498046875,6470,2024-04-22
2024-04-29,13871.7216796875,13946.4501953125,14911.9501953125,12800.0,13299.9501953125,12537,2024-04-29
2024-05-06,13960.494140625,14035.7001953125,14200.0,12900.0,13981.0498046875,4916,2024-05-06
2024-05-13,13805.3291015625,13879.7001953125,14500.0,13702.0,14033.0,4144,2024-05-13
2024-05-20,14070.6005859375,14146.400390625,14851.5498046875,13866.2998046875,13939.0498046875,3578,2024-05-20
2024-05-27,14782.06640625,14861.7001953125,15605.9501953125,13925.0498046875,14281.849609375,6064,2024-05-27
2024-06-03,15977.826171875,16063.900390625,17000.05078125,13120.0498046875,14940.0,16233,2024-06-03
2024-06-10,15740.15625,15824.9501953125,16821.94921875,15650.0,16304.849609375,5582,2024-06-10
2024-06-17,15740.4541015625,15825.25,16079.9501953125,15300.0,15824.9501953125,3442,2024-06-17
2024-06-24,15559.8779296875,15643.7001953125,16199.75,15402.0,15900.0,3760,2024-06-24
2024-07-01,15727.72265625,15812.4501953125,15949.0,15200.0,15666.349609375,4659,2024-07-01
2024-07-08,16003.6875,16089.900390625,16888.80078125,15501.7998046875,15636.349609375,5686,2024-07-08
2024-07-15,15099.1845703125,15162.0498046875,16071.9501953125,15000.099609375,15871.0,2432,2024-07-15
2024-07-22,15037.044921875,15099.650390625,15400.0,13988.650390625,14771.0,5097,2024-07-22
2024-07-29,15260.7626953125,15324.2998046875,16103.400390625,14868.7001953125,15209.599609375,2878,2024-07-29
2024-08-05,15038.8369140625,15101.4501953125,15750.5,14501.0,15205.0498046875,2051,2024-08-05
2024-08-12,15257.2763671875,15320.7998046875,15478.0,14525.0,15122.75,1264,2024-08-12
2024-08-19,14820.09765625,14881.7998046875,15600.0,14710.0,15600.0,1051,2024-08-19
2024-08-26,14196.892578125,14256.0,14881.0,14150.0,14798.400390625,1942,2024-08-26
2024-09-02,14522.4365234375,14582.900390625,15074.9501953125,13944.0498046875,14451.7998046875,2886,2024-09-02
2024-09-09,14982.869140625,15045.25,15400.0,14361.099609375,14410.7001953125,1953,2024-09-09
2024-09-16,14424.294921875,14484.349609375,15446.2001953125,14300.099609375,15271.4501953125,1792,2024-09-16
2024-09-23,14543.9970703125,14604.5498046875,15185.0,14465.0,14490.5,1008,2024-09-23
2024-09-30,14259.232421875,14318.599609375,14799.9501953125,14000.0,14799.9501953125,1234,2024-09-30
2024-10-07,14663.201171875,14724.25,15411.0,13822.0,14432.75,2046,2024-10-07
2024-10-14,15252.0986328125,15315.599609375,16036.7001953125,14581.0,14581.0,3673,2024-10-14
2024-10-21,14895.58203125,14957.599609375,16450.0,14602.0,15545.900390625,4509,2024-10-21
2024-10-28,15270.8212890625,15334.400390625,15716.9501953125,14676.650390625,14957.599609375,901,2024-10-28
2024-11-04,15709.0966796875,15774.5,16597.25,14976.0,15540.0,4792,2024-11-04
2024-11-11,14810.48828125,14872.150390625,16000.0,14645.650390625,15700.150390625,1965,2024-11-11
2024-11-18,16013.1298828125,16079.7998046875,16150.0,14553.0498046875,15095.75,1903,2024-11-18
2024-11-25,15734.5400390625,15800.0498046875,16358.9501953125,15553.4501953125,16000.0498046875,2178,2024-11-25
2024-12-02,15801.11328125,15866.900390625,16490.0,15492.900390625,16037.099609375,1795,2024-12-02
2024-12-09,16757.6328125,16827.400390625,18033.650390625,15395.5498046875,15711.5,4384,2024-12-09
2024-12-16,16245.1640625,16312.7998046875,17498.55078125,16180.0,17050.0,2160,2024-12-16
2024-12-23,16601.1328125,16670.25,17321.25,16098.900390625,16270.0,1039,2024-12-23
2024-12-30,16315.5712890625,16383.5,16893.75,16199.9501953125,16675.0,1268,2024-12-30
2025-01-06,15694.9052734375,15760.25,16720.0,15700.0,16383.5498046875,1174,2025-01-06
2025-01-13,15155.9990234375,15219.099609375,15701.9501953125,14565.5,15701.9501953125,1486,2025-01-13
2025-01-20,12864.8876953125,12918.4501953125,15922.25,12750.0498046875,15099.9501953125,3527,2025-01-20
2025-01-27,12896.955078125,12950.650390625,13608.25,11498.7001953125,12950.0,4316,2025-01-27
2025-02-03,11590.9716796875,11611.599609375,12700.0,11554.400390625,12700.0,2840,2025-02-03
2025-02-10,10784.3076171875,10803.5,11850.0,10500.0,11510.0498046875,2079,2025-02-10
2025-02-17,10393.703125,10412.2001953125,11924.2001953125,10200.0,10903.9501953125,3128,2025-02-17
2025-02-24,9509.9248046875,9526.849609375,10422.0,9495.0,10398.0,2031,2025-02-24
2025-03-03,9861.69921875,9879.25,10569.9501953125,8360.0,9500.0,22544,2025-03-03
2025-03-10,9049.89453125,9066.0,10200.2998046875,8999.0,9850.0,5747,2025-03-10
2025-03-17,10065.3369140625,10083.25,10369.4501953125,9025.0,9075.0498046875,11401,2025-03-17
2025-03-24,8845.95703125,8861.7001953125,10500.0,8825.0,10083.25,12384,2025-03-24
2025-03-31,9738.21875,9755.5498046875,9921.849609375,8861.7001953125,8861.7001953125,8144,2025-03-31
2025-04-07,9688.107421875,9705.349609375,9799.900390625,8996.650390625,9000.0,3648,2025-04-07
2025-04-14,10256.2470703125,10274.5,10555.0,9920.5,10050.0,3865,2025-04-14
2025-04-21,10266.2294921875,10284.5,11500.0,10120.0,10405.5,9696,2025-04-21
2025-04-28,9792.0732421875,9809.5,10349.0,9753.0,10288.0,4199,2025-04-28
2025-05-05,9747.1533203125,9764.5,10229.0,9525.0,10000.5,2579,2025-05-05
2025-05-12,8477.4130859375,8492.5,10634.5,8350.0,9910.0,581561,2025-05-12
2025-05-19,8440.9775390625,8456.0,8820.0,8421.0,8660.0,416548,2025-05-19
2025-05-26,8480.4072265625,8495.5,8689.0,8396.0,8491.0,171219,2025-05-26
2025-06-02,8519.837890625,8535.0,8598.0,8162.0,8521.0,169053,2025-06-02
2025-06-09,8451.9580078125,8467.0,8684.0,8375.0,8585.0,157015,2025-06-09
2025-06-16,8278.267578125,8293.0,8588.5,8250.0,8469.0,90575,2025-06-16
2025-06-23,8486.896484375,8502.0,8574.5,8189.0,8304.0,80272,2025-06-23
2025-06-30,9469.1484375,9486.0,9581.0,8510.0,8549.5,288965,2025-06-30
2025-07-07,11238.0,11258.0,11350.0,9430.5,9499.0,280177,2025-07-07
2025-07-14,11391.0,11391.0,11820.0,11200.5,11500.0,104734,2025-07-14
