Date,Adj Close_BBTC.NS,Close_BBTC.NS,High_BBTC.NS,Low_BBTC.NS,Open_BBTC.NS,Volume_BBTC.NS,Date
2020-12-21,1250.385009765625,1266.800048828125,1318.5,1192.0,1290.0,233142,2020-12-21
2020-12-28,1287.8431396484375,1304.75,1329.0,1274.949951171875,1277.4000244140625,361086,2020-12-28
2021-01-04,1271.606201171875,1288.300048828125,1354.699951171875,1278.0999755859375,1313.5999755859375,628605,2021-01-04
2021-01-11,1269.6815185546875,1286.3499755859375,1334.800048828125,1280.5,1296.949951171875,471204,2021-01-11
2021-01-18,1226.6959228515625,1242.800048828125,1298.699951171875,1240.0,1282.050048828125,247551,2021-01-18
2021-01-25,1189.8297119140625,1205.449951171875,1257.5,1192.9000244140625,1248.949951171875,121030,2021-01-25
2021-02-01,1235.135009765625,1251.3499755859375,1285.0,1205.5,1205.5,233596,2021-02-01
2021-02-08,1225.21533203125,1241.300048828125,1269.9000244140625,1222.199951171875,1260.0,210878,2021-02-08
2021-02-15,1176.801025390625,1192.25,1235.050048828125,1180.0,1235.0,282311,2021-02-15
2021-02-22,1144.47509765625,1159.5,1234.4000244140625,1150.0,1196.949951171875,257761,2021-02-22
2021-03-01,1186.4244384765625,1202.0,1262.0,1151.550048828125,1164.9000244140625,633135,2021-03-01
2021-03-08,1173.296630859375,1188.699951171875,1239.949951171875,1181.6500244140625,1200.1500244140625,236224,2021-03-08
2021-03-15,1153.358642578125,1168.5,1220.0,1127.050048828125,1191.0,399697,2021-03-15
2021-03-22,1097.2945556640625,1111.699951171875,1186.4000244140625,1101.0,1174.3499755859375,273332,2021-03-22
2021-03-29,1130.607177734375,1145.449951171875,1148.4000244140625,1105.0,1111.699951171875,136763,2021-03-29
2021-04-05,1243.3768310546875,1259.699951171875,1298.0,1136.1500244140625,1155.0,747064,2021-04-05
2021-04-12,1179.4659423828125,1194.949951171875,1249.9000244140625,1175.5999755859375,1249.9000244140625,182483,2021-04-12
2021-04-19,1134.111083984375,1149.0,1188.699951171875,1144.0,1177.699951171875,133063,2021-04-19
2021-04-26,1145.9556884765625,1161.0,1196.0,1124.8499755859375,1152.550048828125,372335,2021-04-26
2021-05-03,1129.2254638671875,1144.050048828125,1217.0,1138.050048828125,1162.949951171875,325852,2021-05-03
2021-05-10,1189.6322021484375,1205.25,1255.0,1135.9000244140625,1168.800048828125,658566,2021-05-10
2021-05-17,1186.1776123046875,1201.75,1235.0,1185.6500244140625,1217.699951171875,358953,2021-05-17
2021-05-24,1267.5098876953125,1284.1500244140625,1362.199951171875,1195.699951171875,1211.300048828125,1989640,2021-05-24
2021-05-31,1265.6839599609375,1282.300048828125,1328.0,1277.050048828125,1294.5999755859375,443488,2021-05-31
2021-06-07,1285.819580078125,1302.699951171875,1354.0,1283.8499755859375,1307.699951171875,801815,2021-06-07
2021-06-14,1290.3599853515625,1307.300048828125,1424.949951171875,1296.5,1313.0,1902341,2021-06-14
2021-06-21,1314.098388671875,1331.3499755859375,1358.8499755859375,1290.050048828125,1300.0,467986,2021-06-21
2021-06-28,1290.4093017578125,1307.3499755859375,1384.5,1300.0,1346.949951171875,543893,2021-06-28
2021-07-05,1266.8685302734375,1283.5,1334.800048828125,1282.0,1318.0,339456,2021-07-05
2021-07-12,1283.9935302734375,1300.8499755859375,1353.0,1285.0,1292.0,507158,2021-07-12
2021-07-19,1256.3563232421875,1272.8499755859375,1314.0,1257.699951171875,1288.0,293788,2021-07-19
2021-07-26,1223.6851806640625,1239.75,1304.0,1231.550048828125,1279.0,579830,2021-07-26
2021-08-02,1191.6558837890625,1207.300048828125,1274.949951171875,1200.0,1245.949951171875,411810,2021-08-02
2021-08-09,1131.939697265625,1146.800048828125,1217.800048828125,1122.199951171875,1215.0,359695,2021-08-09
2021-08-16,1165.4991455078125,1180.800048828125,1218.699951171875,1081.0,1147.0,1115238,2021-08-16
2021-08-23,1183.956787109375,1199.5,1230.0,1151.0,1179.0,1212330,2021-08-23
2021-08-30,1203.352294921875,1219.1500244140625,1244.0,1182.0,1199.949951171875,905642,2021-08-30
2021-09-06,1197.3702392578125,1211.9000244140625,1230.0,1192.199951171875,1225.199951171875,308581,2021-09-06
2021-09-13,1146.7840576171875,1160.699951171875,1217.4000244140625,1155.5,1217.4000244140625,374562,2021-09-13
2021-09-20,1140.9547119140625,1154.800048828125,1194.4000244140625,1130.300048828125,1150.0,274475,2021-09-20
2021-09-27,1141.15234375,1155.0,1171.0999755859375,1133.3499755859375,1159.0,196598,2021-09-27
2021-10-04,1138.7318115234375,1152.550048828125,1194.9000244140625,1146.9000244140625,1159.949951171875,344017,2021-10-04
2021-10-11,1139.769287109375,1153.5999755859375,1180.0,1142.800048828125,1158.9000244140625,259865,2021-10-11
2021-10-18,1092.39404296875,1105.6500244140625,1161.300048828125,1100.3499755859375,1152.0,292168,2021-10-18
2021-10-25,1066.162353515625,1079.0999755859375,1124.75,1071.25,1100.5999755859375,182345,2021-10-25
2021-11-01,1098.0751953125,1111.4000244140625,1135.0,1079.25,1086.0,124419,2021-11-01
2021-11-08,1102.9163818359375,1116.300048828125,1166.8499755859375,1090.0,1118.0,310251,2021-11-08
2021-11-15,1065.470947265625,1078.4000244140625,1123.5999755859375,1075.0,1112.0,125232,2021-11-15
2021-11-22,1025.1600341796875,1037.5999755859375,1118.0,1028.050048828125,1090.0,189555,2021-11-22
2021-11-29,1007.1287231445312,1019.3499755859375,1034.9000244140625,980.5,1033.0,179502,2021-11-29
2021-12-06,1119.4161376953125,1133.0,1155.0,995.0,1025.9000244140625,678810,2021-12-06
2021-12-13,1062.55615234375,1075.449951171875,1179.0,1064.25,1125.0,1066089,2021-12-13
2021-12-20,1025.20947265625,1037.6500244140625,1077.0,1017.2999877929688,1077.0,278852,2021-12-20
2021-12-27,1096.1484375,1109.449951171875,1129.949951171875,1029.5999755859375,1035.0,298795,2021-12-27
2022-01-03,1086.7130126953125,1099.9000244140625,1131.6500244140625,1081.0,1119.449951171875,158188,2022-01-03
2022-01-10,1087.108154296875,1100.300048828125,1141.0,1084.9000244140625,1099.9000244140625,308436,2022-01-10
2022-01-17,1067.347900390625,1080.300048828125,1167.0,1069.6500244140625,1100.300048828125,411155,2022-01-17
2022-01-24,1074.461669921875,1087.5,1102.9000244140625,1013.2000122070312,1080.300048828125,241036,2022-01-24
2022-01-31,1092.245849609375,1105.5,1136.0,1075.199951171875,1081.25,245699,2022-01-31
2022-02-07,1038.053466796875,1050.6500244140625,1110.9000244140625,1045.0,1110.9000244140625,167573,2022-02-07
2022-02-14,996.0136108398438,1008.0999755859375,1040.199951171875,995.0,1039.949951171875,181185,2022-02-14
2022-02-21,945.5262451171875,957.0,1012.7000122070312,876.2000122070312,1008.0999755859375,330870,2022-02-21
2022-02-28,921.8634033203125,933.0499877929688,979.9000244140625,923.1500244140625,952.0,210816,2022-02-28
2022-03-07,911.4893188476562,922.5499877929688,940.0,859.5499877929688,903.0499877929688,320182,2022-03-07
2022-03-14,923.938232421875,935.1500244140625,942.0,893.7999877929688,922.5499877929688,305684,2022-03-14
2022-03-21,878.8355102539062,889.5,957.4000244140625,885.2000122070312,950.0,337149,2022-03-21
2022-03-28,876.9583740234375,887.5999755859375,906.4500122070312,839.9000244140625,898.0,620752,2022-03-28
2022-04-04,936.4859008789062,947.8499755859375,956.75,892.0499877929688,892.0499877929688,408599,2022-04-04
2022-04-11,916.0341796875,927.1500244140625,962.0,919.2000122070312,950.0,124464,2022-04-11
2022-04-18,955.8510131835938,967.4500122070312,998.0,871.25,920.5499877929688,1055373,2022-04-18
2022-04-25,990.9253540039062,1002.9500122070312,1117.0,933.0999755859375,956.0,4689857,2022-04-25
2022-05-02,1017.6510620117188,1030.0,1047.699951171875,965.0,995.0,1303061,2022-05-02
2022-05-09,907.6854248046875,918.7000122070312,1023.7999877929688,893.9000244140625,1020.0,376471,2022-05-09
2022-05-16,965.38525390625,977.0999755859375,991.1500244140625,910.2999877929688,925.25,332647,2022-05-16
2022-05-23,954.3689575195312,965.9500122070312,994.5999755859375,940.1500244140625,984.7000122070312,213405,2022-05-23
2022-05-30,976.5003662109375,988.3499755859375,1023.1500244140625,966.6500244140625,975.0,258493,2022-05-30
2022-06-06,918.4547119140625,929.5999755859375,998.4500122070312,927.0,985.0499877929688,103842,2022-06-06
2022-06-13,852.8014526367188,863.1500244140625,940.0,859.4000244140625,921.5499877929688,115992,2022-06-13
2022-06-20,892.3218383789062,903.1500244140625,925.75,851.9500122070312,864.9500122070312,120628,2022-06-20
2022-06-27,909.0192260742188,920.0499877929688,924.0,891.0,912.5999755859375,70703,2022-06-27
2022-07-04,939.6969604492188,951.0999755859375,1005.0,912.6500244140625,934.0,312573,2022-07-04
2022-07-11,907.8829956054688,918.9000244140625,961.0,914.9000244140625,948.0,116105,2022-07-11
2022-07-18,934.11474609375,945.4500122070312,960.9000244140625,910.0,929.9500122070312,139096,2022-07-18
2022-07-25,939.2030029296875,950.5999755859375,964.5,927.9000244140625,945.4000244140625,103537,2022-07-25
2022-08-01,935.0039672851562,946.3499755859375,997.0,941.0499877929688,950.5999755859375,146709,2022-08-01
2022-08-08,896.0269165039062,906.9000244140625,948.7999877929688,899.6500244140625,946.2999877929688,123762,2022-08-08
2022-08-15,888.9132690429688,899.7000122070312,935.7999877929688,888.3499755859375,906.9000244140625,233425,2022-08-15
2022-08-22,894.5880126953125,904.25,928.0,895.3499755859375,899.7000122070312,208769,2022-08-22
2022-08-29,897.358154296875,907.0499877929688,920.0,890.1500244140625,891.0,124333,2022-08-29
2022-09-05,900.7216796875,910.4500122070312,948.25,904.9000244140625,909.9000244140625,260817,2022-09-05
2022-09-12,958.5472412109375,968.9000244140625,1040.8499755859375,908.3499755859375,908.3499755859375,1136146,2022-09-12
2022-09-19,930.5990600585938,940.6500244140625,987.9500122070312,935.0,973.0,339509,2022-09-19
2022-09-26,906.3609008789062,916.1500244140625,943.5,909.9000244140625,927.0999755859375,169423,2022-09-26
2022-10-03,924.6137084960938,934.5999755859375,947.0,907.7000122070312,916.4000244140625,148333,2022-10-03
2022-10-10,890.3834228515625,900.0,947.9500122070312,895.0499877929688,929.0,234139,2022-10-10
2022-10-17,884.2496337890625,893.7999877929688,909.4000244140625,890.1500244140625,904.0,127063,2022-10-17
2022-10-24,872.279052734375,881.7000122070312,894.0999755859375,856.0,894.0499877929688,163363,2022-10-24
2022-10-31,868.4700317382812,877.8499755859375,884.8499755859375,868.0499877929688,884.2999877929688,81247,2022-10-31
2022-11-07,935.051025390625,945.1500244140625,977.0,888.0,888.0,806389,2022-11-07
2022-11-14,893.4008178710938,903.0499877929688,962.7999877929688,898.7999877929688,945.1500244140625,124836,2022-11-14
2022-11-21,908.834228515625,918.6500244140625,945.0,900.7000122070312,907.5999755859375,202824,2022-11-21
2022-11-28,994.3109741210938,1005.0499877929688,1020.0,910.0,918.7000122070312,1154098,2022-11-28
2022-12-05,974.42578125,984.9500122070312,1048.0,972.2000122070312,1019.0,456859,2022-12-05
2022-12-12,955.8760986328125,966.2000122070312,1005.9000244140625,957.5999755859375,980.0,312205,2022-12-12
2022-12-19,889.3446044921875,898.9500122070312,1007.4000244140625,891.0,972.0,310855,2022-12-19
2022-12-26,897.4075317382812,907.0999755859375,924.9000244140625,892.5,900.1500244140625,110025,2022-12-26
2023-01-02,944.9441528320312,955.1500244140625,974.9500122070312,906.6500244140625,911.6500244140625,298851,2023-01-02
2023-01-09,909.6751098632812,919.5,959.9500122070312,913.9000244140625,955.1500244140625,119422,2023-01-09
2023-01-16,890.6307373046875,900.25,925.0,897.2999877929688,920.0499877929688,77163,2023-01-16
2023-01-23,875.889892578125,885.3499755859375,915.0,879.0,904.75,63249,2023-01-23
2023-01-30,915.3141479492188,925.2000122070312,951.9000244140625,837.1500244140625,889.9000244140625,555051,2023-01-30
2023-02-06,913.533447265625,923.4000244140625,937.9500122070312,900.9500122070312,919.0,170667,2023-02-06
2023-02-13,894.9342041015625,904.5999755859375,940.0,881.0,923.0,170556,2023-02-13
2023-02-20,873.8123779296875,883.25,913.9000244140625,880.0,905.5499877929688,83458,2023-02-20
2023-02-27,874.2081909179688,883.6500244140625,905.0,852.0,880.0,220278,2023-02-27
2023-03-06,865.45263671875,874.7999877929688,893.2000122070312,862.0,883.6500244140625,179053,2023-03-06
2023-03-13,851.4539184570312,860.6500244140625,879.4000244140625,855.9000244140625,874.5,122408,2023-03-13
2023-03-20,822.1206665039062,831.0,868.0,828.0999755859375,867.9500122070312,123254,2023-03-20
2023-03-27,802.6806030273438,811.3499755859375,831.0499877929688,781.0499877929688,830.9000244140625,272151,2023-03-27
2023-04-03,856.449951171875,865.7000122070312,885.0,815.4500122070312,815.4500122070312,213624,2023-04-03
2023-04-10,868.7669677734375,878.1500244140625,884.4500122070312,851.5499877929688,867.0499877929688,115725,2023-04-10
2023-04-17,915.0668334960938,924.9500122070312,944.9500122070312,870.7000122070312,878.0,492342,2023-04-17
2023-04-24,1025.968994140625,1037.050048828125,1044.0,919.2000122070312,927.0,966260,2023-04-24
2023-05-01,929.7086181640625,939.75,1073.5,933.0,1037.050048828125,1408744,2023-05-01
2023-05-08,945.83447265625,956.0499877929688,979.9000244140625,932.0,932.0,364063,2023-05-08
2023-05-15,935.0015258789062,945.0999755859375,985.0,932.3499755859375,956.0499877929688,103008,2023-05-15
2023-05-22,937.3759155273438,947.5,985.0,935.5,945.0999755859375,188273,2023-05-22
2023-05-29,938.0189208984375,948.1500244140625,973.5,918.0,940.0,172008,2023-05-29
2023-06-05,942.0256958007812,952.2000122070312,997.0,933.6500244140625,952.9000244140625,278796,2023-06-05
2023-06-12,1045.0626220703125,1056.3499755859375,1102.0999755859375,946.0,957.0,3171832,2023-06-12
2023-06-19,997.4767456054688,1008.25,1077.0,1005.5499877929688,1056.5999755859375,334450,2023-06-19
2023-06-26,1004.0062255859375,1014.8499755859375,1055.8499755859375,1010.0,1014.9500122070312,262659,2023-06-26
2023-07-03,1101.3548583984375,1113.25,1148.75,1000.0499877929688,1019.75,1488959,2023-07-03
2023-07-10,1098.0406494140625,1109.9000244140625,1187.0,1100.0,1122.6500244140625,586282,2023-07-10
2023-07-17,1087.702392578125,1099.449951171875,1134.9000244140625,1090.0,1107.25,203642,2023-07-17
2023-07-24,1113.2265625,1125.25,1159.949951171875,1101.1500244140625,1130.0,289028,2023-07-24
2023-07-31,1044.0240478515625,1055.300048828125,1154.0,1031.25,1129.75,444623,2023-07-31
2023-08-07,978.0366821289062,988.5999755859375,1065.3499755859375,975.5499877929688,1060.199951171875,219577,2023-08-07
2023-08-14,980.4605102539062,991.0499877929688,1027.4000244140625,980.0499877929688,992.7000122070312,241580,2023-08-14
2023-08-21,981.5982055664062,992.2000122070312,1032.0,979.9500122070312,999.4000244140625,250691,2023-08-21
2023-08-28,969.0339965820312,979.5,1005.0,970.0499877929688,990.0,270355,2023-08-28
2023-09-04,1263.058349609375,1276.699951171875,1297.75,980.0999755859375,986.0,3091838,2023-09-04
2023-09-11,1202.9080810546875,1215.9000244140625,1375.0,1149.949951171875,1275.0,1879697,2023-09-11
2023-09-18,1190.145751953125,1203.0,1243.949951171875,1167.3499755859375,1224.5,392117,2023-09-18
2023-09-25,1249.2188720703125,1261.449951171875,1307.75,1190.0,1208.699951171875,734500,2023-09-25
2023-10-02,1231.244873046875,1243.300048828125,1261.449951171875,1214.1500244140625,1261.449951171875,202857,2023-10-02
2023-10-09,1174.15380859375,1185.6500244140625,1273.800048828125,1175.0,1226.0,308249,2023-10-09
2023-10-16,1405.439208984375,1419.199951171875,1419.199951171875,1166.6500244140625,1185.6500244140625,2583251,2023-10-16
2023-10-23,1444.4078369140625,1458.550048828125,1512.449951171875,1340.050048828125,1475.0,4065175,2023-10-23
2023-10-30,1397.71484375,1411.4000244140625,1491.699951171875,1332.550048828125,1450.0,2458278,2023-10-30
2023-11-06,1445.794189453125,1459.949951171875,1546.0,1401.449951171875,1419.949951171875,2182473,2023-11-06
2023-11-13,1469.611083984375,1484.0,1527.0,1425.550048828125,1494.75,1016396,2023-11-13
2023-11-20,1429.20654296875,1443.199951171875,1525.0,1426.0,1489.5999755859375,652491,2023-11-20
2023-11-27,1398.6556396484375,1412.3499755859375,1443.199951171875,1356.0999755859375,1443.199951171875,621656,2023-11-27
2023-12-04,1349.338623046875,1362.550048828125,1449.699951171875,1350.0,1439.0,402698,2023-12-04
2023-12-11,1365.7281494140625,1379.0999755859375,1398.199951171875,1335.0999755859375,1379.9000244140625,344892,2023-12-11
2023-12-18,1315.519775390625,1328.4000244140625,1385.699951171875,1259.300048828125,1385.699951171875,443269,2023-12-18
2023-12-25,1559.035400390625,1574.300048828125,1589.699951171875,1322.4000244140625,1328.4000244140625,2095005,2023-12-25
2024-01-01,1578.3958740234375,1593.8499755859375,1665.1500244140625,1463.1500244140625,1579.0,2638644,2024-01-01
2024-01-08,1635.7344970703125,1651.75,1689.699951171875,1558.0,1599.9000244140625,1558819,2024-01-08
2024-01-15,1590.8736572265625,1606.449951171875,1702.0,1531.550048828125,1660.050048828125,784099,2024-01-15
2024-01-22,1646.5782470703125,1662.699951171875,1701.0,1528.4000244140625,1606.449951171875,762388,2024-01-22
2024-01-29,1690.201171875,1706.75,1752.0,1637.949951171875,1670.0,937393,2024-01-29
2024-02-05,1699.65869140625,1716.300048828125,1809.800048828125,1633.0,1710.0,1061337,2024-02-05
2024-02-12,1747.6387939453125,1764.75,1839.949951171875,1634.699951171875,1702.0,1126111,2024-02-12
2024-02-19,1714.2159423828125,1731.0,1836.9000244140625,1672.8499755859375,1755.050048828125,754798,2024-02-19
2024-02-26,1705.352783203125,1722.050048828125,1780.050048828125,1639.949951171875,1730.0,321242,2024-02-26
2024-03-04,1728.327880859375,1745.25,1814.0,1670.0,1723.300048828125,414851,2024-03-04
2024-03-11,1594.3397216796875,1609.949951171875,1767.800048828125,1525.3499755859375,1759.0,339146,2024-03-11
2024-03-18,1559.5306396484375,1574.800048828125,1621.9000244140625,1522.0,1609.949951171875,140116,2024-03-18
2024-03-25,1552.5489501953125,1567.75,1598.0,1530.0999755859375,1574.800048828125,141601,2024-03-25
2024-04-01,1608.0059814453125,1623.75,1669.0,1574.8499755859375,1574.9000244140625,202115,2024-04-01
2024-04-08,1579.0892333984375,1594.550048828125,1663.949951171875,1556.4000244140625,1634.0,206922,2024-04-08
2024-04-15,1483.128662109375,1497.6500244140625,1588.949951171875,1490.050048828125,1568.0,114050,2024-04-15
2024-04-22,1553.8858642578125,1569.0999755859375,1640.3499755859375,1523.6500244140625,1524.0,820600,2024-04-22
2024-04-29,1523.6322021484375,1538.550048828125,1599.949951171875,1530.0,1575.949951171875,131722,2024-04-29
2024-05-06,1491.0511474609375,1505.6500244140625,1599.949951171875,1493.8499755859375,1545.0,335377,2024-05-06
2024-05-13,1537.843017578125,1552.9000244140625,1602.0,1477.4000244140625,1508.0,329177,2024-05-13
2024-05-20,1521.651611328125,1536.550048828125,1605.4000244140625,1530.0,1547.0,187825,2024-05-20
2024-05-27,1453.369873046875,1467.5999755859375,1554.699951171875,1457.4000244140625,1554.699951171875,197990,2024-05-27
2024-06-03,1580.4754638671875,1595.949951171875,1624.0,1318.199951171875,1485.050048828125,485296,2024-06-03
2024-06-10,1635.1402587890625,1651.1500244140625,1682.199951171875,1577.0999755859375,1605.199951171875,378497,2024-06-10
2024-06-17,1667.57275390625,1683.9000244140625,1731.449951171875,1603.0,1651.1500244140625,350049,2024-06-17
2024-06-24,2005.860595703125,2025.5,2167.699951171875,1703.0,1714.0,9433239,2024-06-24
2024-07-01,2033.6385498046875,2053.550048828125,2131.949951171875,2018.449951171875,2045.050048828125,1179978,2024-07-01
2024-07-08,2270.56884765625,2292.800048828125,2408.0,1989.5999755859375,2058.0,5999948,2024-07-08
2024-07-15,2105.4853515625,2126.10009765625,2370.0,2110.0,2289.0,357031,2024-07-15
2024-07-22,2267.89501953125,2290.10009765625,2335.0,1900.0,2100.0,540873,2024-07-22
2024-07-29,2175.252197265625,2196.550048828125,2350.0,2190.10009765625,2300.0,221931,2024-07-29
2024-08-05,2340.434814453125,2363.35009765625,2412.0,2070.0,2150.0,1708670,2024-08-05
2024-08-12,2262.9208984375,2283.85009765625,2387.699951171875,2204.89990234375,2363.300048828125,511170,2024-08-12
2024-08-19,2504.1396484375,2527.300048828125,2604.949951171875,2310.85009765625,2318.75,1670299,2024-08-19
2024-08-26,2469.0146484375,2491.85009765625,2622.0,2444.0,2540.050048828125,416470,2024-08-26
2024-09-02,2601.836181640625,2625.89990234375,2774.0,2444.050048828125,2495.0,3510804,2024-09-02
2024-09-09,2665.8935546875,2690.550048828125,2749.699951171875,2560.0,2630.0,551476,2024-09-09
2024-09-16,2604.80859375,2628.89990234375,2857.949951171875,2506.14990234375,2716.0,938096,2024-09-16
2024-09-23,2832.70068359375,2858.89990234375,2878.0,2591.550048828125,2672.300048828125,1083896,2024-09-23
2024-09-30,2736.14404296875,2761.449951171875,2975.0,2708.449951171875,2858.89990234375,853315,2024-09-30
2024-10-07,2619.621826171875,2643.85009765625,2743.949951171875,2450.0,2710.0,898809,2024-10-07
2024-10-14,2659.205810546875,2683.800048828125,2828.0,2550.0,2667.0,522932,2024-10-14
2024-10-21,2613.2802734375,2637.449951171875,2944.0,2541.0,2683.85009765625,1930995,2024-10-21
2024-10-28,2731.189697265625,2756.449951171875,2799.0,2600.050048828125,2603.0,492347,2024-10-28
2024-11-04,2692.646240234375,2717.550048828125,2873.949951171875,2640.0,2757.0,437841,2024-11-04
2024-11-11,2540.80078125,2564.300048828125,2847.699951171875,2525.39990234375,2709.699951171875,402027,2024-11-11
2024-11-18,2440.875,2463.449951171875,2629.64990234375,2433.0,2605.0,330154,2024-11-18
2024-11-25,2383.802734375,2405.85009765625,2569.0,2396.0,2517.0,297679,2024-11-25
2024-12-02,2333.86474609375,2355.449951171875,2442.699951171875,2335.449951171875,2380.0,383649,2024-12-02
2024-12-09,2307.904541015625,2329.25,2487.64990234375,2308.0,2355.449951171875,475429,2024-12-09
2024-12-16,2171.070068359375,2191.14990234375,2416.85009765625,2165.0,2350.0,238239,2024-12-16
2024-12-23,2102.10791015625,2121.550048828125,2209.10009765625,2107.0,2200.14990234375,152196,2024-12-23
2024-12-30,2173.74560546875,2193.85009765625,2325.800048828125,2011.0,2106.0,792636,2024-12-30
2025-01-06,1988.2611083984375,2006.6500244140625,2191.800048828125,2000.0,2159.25,339495,2025-01-06
2025-01-13,1984.941650390625,2003.300048828125,2033.300048828125,1928.25,2008.949951171875,190337,2025-01-13
2025-01-20,2142.137939453125,2161.949951171875,2345.25,1970.0,2005.0,2567564,2025-01-20
2025-01-27,2140.1064453125,2159.89990234375,2188.949951171875,2005.0,2150.10009765625,588576,2025-01-27
2025-02-03,2099.779541015625,2119.199951171875,2224.949951171875,2102.5,2127.0,258289,2025-02-03
2025-02-10,1846.9183349609375,1864.0,2132.0,1839.050048828125,2119.050048828125,343985,2025-02-10
2025-02-17,1820.1160888671875,1836.949951171875,1942.9000244140625,1812.5999755859375,1864.0,426351,2025-02-17
2025-02-24,1654.3045654296875,1658.1500244140625,1878.5,1607.050048828125,1823.0,321399,2025-02-24
2025-03-03,1788.7918701171875,1792.949951171875,1812.9000244140625,1615.75,1675.1500244140625,326676,2025-03-03
2025-03-10,1640.5865478515625,1644.4000244140625,1809.5,1636.75,1796.0,207594,2025-03-10
2025-03-17,1780.4613037109375,1784.5999755859375,1795.0,1628.0,1648.050048828125,279538,2025-03-17
2025-03-24,1760.108642578125,1764.199951171875,1880.0,1691.050048828125,1790.1500244140625,421968,2025-03-24
2025-03-31,1766.550048828125,1766.550048828125,1916.0,1737.1500244140625,1764.199951171875,711072,2025-03-31
2025-04-07,1826.25,1826.25,1857.300048828125,1642.0,1670.5,255391,2025-04-07
2025-04-14,1901.199951171875,1901.199951171875,1938.800048828125,1838.199951171875,1851.0,227646,2025-04-14
2025-04-21,1903.5,1903.5,2017.0,1882.0,1917.5,408387,2025-04-21
2025-04-28,1842.4000244140625,1842.4000244140625,1964.800048828125,1824.199951171875,1901.5,195657,2025-04-28
2025-05-05,1720.4000244140625,1720.4000244140625,1924.9000244140625,1698.5,1860.0,281216,2025-05-05
2025-05-12,1909.199951171875,1909.199951171875,1935.9000244140625,1766.0999755859375,1769.9000244140625,311370,2025-05-12
2025-05-19,1981.0999755859375,1981.0999755859375,2094.0,1910.5999755859375,1925.0,754690,2025-05-19
2025-05-26,2021.0,2021.0,2047.699951171875,1981.699951171875,1999.9000244140625,240787,2025-05-26
2025-06-02,1980.5,1980.5,2070.0,1971.0,2011.199951171875,192053,2025-06-02
2025-06-09,1970.5999755859375,1970.5999755859375,2155.0,1934.5999755859375,1994.0,1223533,2025-06-09
2025-06-16,1849.5999755859375,1849.5999755859375,1994.0,1817.699951171875,1979.9000244140625,420859,2025-06-16
2025-06-23,1975.800048828125,1975.800048828125,1993.0,1819.0,1820.0,317570,2025-06-23
2025-06-30,1984.0,1984.0,2043.300048828125,1972.5,1981.0,277647,2025-06-30
2025-07-07,1950.5999755859375,1950.5999755859375,2013.5999755859375,1940.0,1990.0,184633,2025-07-07
