Date,Adj Close_SCHNEIDER.NS,Close_SCHNEIDER.NS,High_SCHNEIDER.NS,Low_SCHNEIDER.NS,Open_SCHNEIDER.NS,Volume_SCHNEIDER.NS,Date
2021-04-12,92.19999694824219,92.19999694824219,94.5999984741211,88.44999694824219,94.55000305175781,1605915,2021-04-12
2021-04-19,92.4000015258789,92.4000015258789,93.3499984741211,87.30000305175781,90.80000305175781,1435963,2021-04-19
2021-04-26,90.6500015258789,90.6500015258789,95.0,90.0999984741211,92.5999984741211,1287484,2021-04-26
2021-05-03,95.19999694824219,95.19999694824219,99.9000015258789,89.9000015258789,90.9000015258789,3129461,2021-05-03
2021-05-10,97.05000305175781,97.05000305175781,105.0,93.5999984741211,95.94999694824219,4336151,2021-05-10
2021-05-17,104.9000015258789,104.9000015258789,110.6500015258789,97.0,98.0,9316786,2021-05-17
2021-05-24,130.1999969482422,130.1999969482422,138.0,102.6500015258789,105.1500015258789,21422133,2021-05-24
2021-05-31,123.19999694824219,123.19999694824219,135.8000030517578,122.5999984741211,132.85000610351562,5032972,2021-05-31
2021-06-07,130.25,130.25,141.0,124.1500015258789,124.3499984741211,10717805,2021-06-07
2021-06-14,123.55000305175781,123.55000305175781,133.1999969482422,118.19999694824219,130.5,2759006,2021-06-14
2021-06-21,118.80000305175781,118.80000305175781,133.5500030517578,118.5,121.0,5242704,2021-06-21
2021-06-28,123.4000015258789,123.4000015258789,131.14999389648438,117.69999694824219,118.8499984741211,7496092,2021-06-28
2021-07-05,127.94999694824219,127.94999694824219,132.8000030517578,123.0,124.5,5521980,2021-07-05
2021-07-12,129.25,129.25,138.75,129.0,130.39999389648438,7789011,2021-07-12
2021-07-19,126.5,126.5,131.0500030517578,122.5,128.0,3109407,2021-07-19
2021-07-26,139.4499969482422,139.4499969482422,147.14999389648438,123.4000015258789,126.25,13944720,2021-07-26
2021-08-02,127.69999694824219,127.69999694824219,146.25,127.25,140.39999389648438,6343692,2021-08-02
2021-08-09,122.9000015258789,122.9000015258789,131.5,115.80000305175781,127.9000015258789,3779754,2021-08-09
2021-08-16,120.5,120.5,133.5,116.55000305175781,124.9000015258789,15074516,2021-08-16
2021-08-23,118.30000305175781,118.30000305175781,123.69999694824219,112.5,121.0,4775651,2021-08-23
2021-08-30,120.25,120.25,123.9000015258789,117.0,123.5,3437673,2021-08-30
2021-09-06,114.80000305175781,114.80000305175781,121.0999984741211,114.0,121.0999984741211,1910349,2021-09-06
2021-09-13,119.5,119.5,121.19999694824219,113.69999694824219,115.25,3814195,2021-09-13
2021-09-20,114.5999984741211,114.5999984741211,119.94999694824219,114.0,117.30000305175781,2459756,2021-09-20
2021-09-27,114.94999694824219,114.94999694824219,117.9000015258789,113.3499984741211,115.4000015258789,2971604,2021-09-27
2021-10-04,114.30000305175781,114.30000305175781,118.3499984741211,114.0,115.4000015258789,3864400,2021-10-04
2021-10-11,119.75,119.75,124.19999694824219,113.25,114.3499984741211,6504642,2021-10-11
2021-10-18,110.0999984741211,110.0999984741211,124.75,109.75,120.75,4102545,2021-10-18
2021-10-25,104.3499984741211,104.3499984741211,111.69999694824219,101.6500015258789,111.0,2579759,2021-10-25
2021-11-01,118.1500015258789,118.1500015258789,119.5,105.1500015258789,105.1500015258789,3089928,2021-11-01
2021-11-08,114.05000305175781,114.05000305175781,128.39999389648438,113.5,120.0,6462094,2021-11-08
2021-11-15,113.69999694824219,113.69999694824219,121.0,112.0,114.6500015258789,2416550,2021-11-15
2021-11-22,107.1500015258789,107.1500015258789,116.9000015258789,106.05000305175781,113.0,2255844,2021-11-22
2021-11-29,106.0,106.0,107.75,102.0,105.3499984741211,1687393,2021-11-29
2021-12-06,112.4000015258789,112.4000015258789,115.8499984741211,103.5999984741211,106.5,2357304,2021-12-06
2021-12-13,103.55000305175781,103.55000305175781,114.80000305175781,103.1500015258789,112.5999984741211,1805941,2021-12-13
2021-12-20,102.1500015258789,102.1500015258789,104.80000305175781,98.75,102.9000015258789,1466719,2021-12-20
2021-12-27,105.75,105.75,107.55000305175781,100.6500015258789,102.0,1366467,2021-12-27
2022-01-03,110.4000015258789,110.4000015258789,113.5999984741211,106.0,106.0,4174127,2022-01-03
2022-01-10,115.5,115.5,121.9000015258789,111.0,111.9000015258789,7118981,2022-01-10
2022-01-17,109.55000305175781,109.55000305175781,117.44999694824219,109.19999694824219,116.05000305175781,1656076,2022-01-17
2022-01-24,103.9000015258789,103.9000015258789,110.0,100.8499984741211,109.6500015258789,1746482,2022-01-24
2022-01-31,107.55000305175781,107.55000305175781,111.5999984741211,103.25,105.4000015258789,1860975,2022-01-31
2022-02-07,128.35000610351562,128.35000610351562,128.60000610351562,104.6500015258789,108.0,13723596,2022-02-07
2022-02-14,123.69999694824219,123.69999694824219,136.6999969482422,123.05000305175781,128.5,20040646,2022-02-14
2022-02-21,112.6500015258789,112.6500015258789,126.25,105.94999694824219,122.0,5759435,2022-02-21
2022-02-28,108.25,108.25,117.0999984741211,107.5,113.0,2591807,2022-02-28
2022-03-07,109.05000305175781,109.05000305175781,111.94999694824219,103.69999694824219,106.1500015258789,3973483,2022-03-07
2022-03-14,110.4000015258789,110.4000015258789,112.4000015258789,106.0,109.5999984741211,1753092,2022-03-14
2022-03-21,113.05000305175781,113.05000305175781,118.69999694824219,106.80000305175781,110.6500015258789,5878742,2022-03-21
2022-03-28,123.9000015258789,123.9000015258789,125.80000305175781,112.55000305175781,112.55000305175781,6312671,2022-03-28
2022-04-04,127.8499984741211,127.8499984741211,130.4499969482422,123.30000305175781,125.4000015258789,4650727,2022-04-04
2022-04-11,126.0,126.0,137.1999969482422,124.55000305175781,128.6999969482422,4195485,2022-04-11
2022-04-18,147.25,147.25,148.89999389648438,122.30000305175781,125.25,17656204,2022-04-18
2022-04-25,137.39999389648438,137.39999389648438,154.0,135.14999389648438,146.0,17505125,2022-04-25
2022-05-02,122.3499984741211,122.3499984741211,138.5,121.30000305175781,136.5,3540445,2022-05-02
2022-05-09,113.55000305175781,113.55000305175781,122.55000305175781,109.19999694824219,121.0,3270995,2022-05-09
2022-05-16,122.80000305175781,122.80000305175781,125.80000305175781,112.0,114.5999984741211,2644119,2022-05-16
2022-05-23,111.30000305175781,111.30000305175781,122.0,100.69999694824219,120.5,5632150,2022-05-23
2022-05-30,109.55000305175781,109.55000305175781,114.8499984741211,109.0999984741211,112.0,1709801,2022-05-30
2022-06-06,106.75,106.75,111.5999984741211,106.44999694824219,109.5,1171327,2022-06-06
2022-06-13,103.1500015258789,103.1500015258789,109.3499984741211,100.0999984741211,105.05000305175781,1789196,2022-06-13
2022-06-20,97.25,97.25,104.75,91.69999694824219,104.75,2903914,2022-06-20
2022-06-27,99.55000305175781,99.55000305175781,104.80000305175781,96.69999694824219,98.19999694824219,1806563,2022-06-27
2022-07-04,107.19999694824219,107.19999694824219,109.4000015258789,98.6500015258789,100.4000015258789,3037124,2022-07-04
2022-07-11,106.5999984741211,106.5999984741211,112.25,105.0,107.0999984741211,1749853,2022-07-11
2022-07-18,111.19999694824219,111.19999694824219,114.9000015258789,106.94999694824219,107.1500015258789,1930975,2022-07-18
2022-07-25,110.4000015258789,110.4000015258789,112.5,106.05000305175781,111.69999694824219,1458737,2022-07-25
2022-08-01,118.9000015258789,118.9000015258789,129.25,110.80000305175781,111.0,8284432,2022-08-01
2022-08-08,119.0,119.0,123.80000305175781,116.19999694824219,119.4000015258789,2311253,2022-08-08
2022-08-15,120.0,120.0,123.69999694824219,117.5,119.0,2337061,2022-08-15
2022-08-22,134.9499969482422,134.9499969482422,137.6999969482422,117.4000015258789,119.94999694824219,6077706,2022-08-22
2022-08-29,143.5,143.5,148.35000610351562,130.10000610351562,131.0,8100099,2022-08-29
2022-09-05,158.4499969482422,158.4499969482422,167.85000610351562,136.5,144.4499969482422,20180232,2022-09-05
2022-09-12,146.89999389648438,146.89999389648438,160.5,145.10000610351562,159.5500030517578,5397225,2022-09-12
2022-09-19,177.6999969482422,177.6999969482422,189.8000030517578,144.75,147.6999969482422,27194508,2022-09-19
2022-09-26,184.5500030517578,184.5500030517578,187.35000610351562,168.0,177.0,15017132,2022-09-26
2022-10-03,190.14999389648438,190.14999389648438,195.39999389648438,180.1999969482422,183.85000610351562,7891295,2022-10-03
2022-10-10,174.35000610351562,174.35000610351562,189.60000610351562,171.0,189.1999969482422,5411126,2022-10-10
2022-10-17,170.6999969482422,170.6999969482422,180.0,170.10000610351562,174.0,2310892,2022-10-17
2022-10-24,176.1999969482422,176.1999969482422,184.0,171.0,172.6999969482422,2737429,2022-10-24
2022-10-31,174.6999969482422,174.6999969482422,188.9499969482422,171.3000030517578,177.10000610351562,6915558,2022-10-31
2022-11-07,164.75,164.75,175.8000030517578,158.25,175.60000610351562,3409311,2022-11-07
2022-11-14,159.64999389648438,159.64999389648438,164.75,157.5500030517578,164.75,1747176,2022-11-14
2022-11-21,166.85000610351562,166.85000610351562,169.5,154.35000610351562,158.9499969482422,2111732,2022-11-21
2022-11-28,164.85000610351562,164.85000610351562,171.0,162.10000610351562,167.6999969482422,1608021,2022-11-28
2022-12-05,161.39999389648438,161.39999389648438,170.5,159.75,165.6999969482422,1221405,2022-12-05
2022-12-12,155.8000030517578,155.8000030517578,164.8000030517578,154.89999389648438,161.39999389648438,988277,2022-12-12
2022-12-19,140.10000610351562,140.10000610351562,165.6999969482422,138.1999969482422,156.35000610351562,1886810,2022-12-19
2022-12-26,165.0,165.0,166.39999389648438,140.89999389648438,141.5500030517578,1560587,2022-12-26
2023-01-02,179.85000610351562,179.85000610351562,188.0,161.0,165.64999389648438,9652368,2023-01-02
2023-01-09,198.4499969482422,198.4499969482422,208.85000610351562,176.0500030517578,181.14999389648438,30061595,2023-01-09
2023-01-16,194.5500030517578,194.5500030517578,209.89999389648438,188.10000610351562,202.1999969482422,7458912,2023-01-16
2023-01-23,175.85000610351562,175.85000610351562,197.6999969482422,173.8000030517578,197.6999969482422,1528090,2023-01-23
2023-01-30,172.35000610351562,172.35000610351562,187.6999969482422,168.10000610351562,175.1999969482422,1691669,2023-01-30
2023-02-06,173.1999969482422,173.1999969482422,177.60000610351562,161.1999969482422,172.35000610351562,2278753,2023-02-06
2023-02-13,167.0500030517578,167.0500030517578,178.64999389648438,162.0,174.10000610351562,2542738,2023-02-13
2023-02-20,168.8000030517578,168.8000030517578,174.60000610351562,161.14999389648438,167.6999969482422,2362205,2023-02-20
2023-02-27,162.3000030517578,162.3000030517578,168.5500030517578,161.5,168.10000610351562,1961550,2023-02-27
2023-03-06,159.3000030517578,159.3000030517578,166.85000610351562,156.1999969482422,163.0,1547427,2023-03-06
2023-03-13,156.5500030517578,156.5500030517578,157.5500030517578,150.8000030517578,156.25,1450797,2023-03-13
2023-03-20,152.14999389648438,152.14999389648438,159.3000030517578,151.5500030517578,157.5,847318,2023-03-20
2023-03-27,155.6999969482422,155.6999969482422,159.89999389648438,145.64999389648438,151.1999969482422,1297137,2023-03-27
2023-04-03,165.0,165.0,167.60000610351562,155.89999389648438,157.1999969482422,966762,2023-04-03
2023-04-10,162.6999969482422,162.6999969482422,166.25,160.85000610351562,165.5,646820,2023-04-10
2023-04-17,165.60000610351562,165.60000610351562,170.39999389648438,161.5500030517578,162.89999389648438,1520882,2023-04-17
2023-04-24,177.0,177.0,185.5500030517578,164.0,165.60000610351562,4692634,2023-04-24
2023-05-01,177.3000030517578,177.3000030517578,187.5,175.10000610351562,177.0,2141384,2023-05-01
2023-05-08,190.75,190.75,195.89999389648438,176.35000610351562,177.9499969482422,3966176,2023-05-08
2023-05-15,187.8000030517578,187.8000030517578,196.10000610351562,185.3000030517578,191.64999389648438,2835083,2023-05-15
2023-05-22,236.8000030517578,236.8000030517578,239.6999969482422,184.64999389648438,187.60000610351562,23414144,2023-05-22
2023-05-29,251.75,251.75,258.95001220703125,234.0500030517578,236.8000030517578,9154790,2023-05-29
2023-06-05,242.3000030517578,242.3000030517578,261.0,234.85000610351562,253.3000030517578,3559270,2023-06-05
2023-06-12,245.4499969482422,245.4499969482422,253.10000610351562,241.10000610351562,244.0,2612087,2023-06-12
2023-06-19,248.64999389648438,248.64999389648438,268.70001220703125,238.5500030517578,247.0,6703861,2023-06-19
2023-06-26,260.45001220703125,260.45001220703125,271.1499938964844,247.3000030517578,249.6999969482422,4064072,2023-06-26
2023-07-03,279.0,279.0,291.20001220703125,258.8500061035156,262.0,6710786,2023-07-03
2023-07-10,278.5,278.5,290.54998779296875,270.8999938964844,279.95001220703125,3071033,2023-07-10
2023-07-17,283.79998779296875,283.79998779296875,308.1000061035156,274.5,284.0,10113570,2023-07-17
2023-07-24,277.8999938964844,277.8999938964844,288.54998779296875,275.04998779296875,284.6499938964844,2010692,2023-07-24
2023-07-31,290.54998779296875,290.54998779296875,295.70001220703125,272.1000061035156,279.04998779296875,2308867,2023-07-31
2023-08-07,315.04998779296875,315.04998779296875,322.5,282.0,292.8999938964844,10161578,2023-08-07
2023-08-14,331.04998779296875,331.04998779296875,347.8999938964844,307.70001220703125,316.8999938964844,7569701,2023-08-14
2023-08-21,339.25,339.25,350.70001220703125,327.6000061035156,333.0,3992797,2023-08-21
2023-08-28,355.45001220703125,355.45001220703125,361.1499938964844,338.0,342.29998779296875,4622331,2023-08-28
2023-09-04,357.6499938964844,357.6499938964844,370.3999938964844,350.20001220703125,355.8999938964844,2272573,2023-09-04
2023-09-11,351.75,351.75,360.0,322.6499938964844,358.70001220703125,4372090,2023-09-11
2023-09-18,348.0,348.0,354.5,334.3999938964844,351.8999938964844,1375110,2023-09-18
2023-09-25,364.04998779296875,364.04998779296875,397.0,350.0,350.79998779296875,10531894,2023-09-25
2023-10-02,354.6499938964844,354.6499938964844,366.8999938964844,349.0,364.04998779296875,1230307,2023-10-02
2023-10-09,344.04998779296875,344.04998779296875,357.29998779296875,326.1499938964844,326.1499938964844,1760560,2023-10-09
2023-10-16,342.6499938964844,342.6499938964844,353.79998779296875,338.54998779296875,346.5,1296504,2023-10-16
2023-10-23,322.1499938964844,322.1499938964844,343.0,300.0,342.0,2282784,2023-10-23
2023-10-30,328.8999938964844,328.8999938964844,330.8999938964844,315.1499938964844,324.70001220703125,1215824,2023-10-30
2023-11-06,332.04998779296875,332.04998779296875,366.6499938964844,327.79998779296875,332.0,3613649,2023-11-06
2023-11-13,332.29998779296875,332.29998779296875,342.3500061035156,325.54998779296875,342.29998779296875,1516773,2023-11-13
2023-11-20,334.3999938964844,334.3999938964844,352.29998779296875,327.0,334.0,2140304,2023-11-20
2023-11-27,339.8500061035156,339.8500061035156,344.6000061035156,331.1000061035156,334.3999938964844,1531820,2023-11-27
2023-12-04,371.3500061035156,371.3500061035156,383.20001220703125,337.29998779296875,342.8999938964844,8138972,2023-12-04
2023-12-11,424.95001220703125,424.95001220703125,445.95001220703125,368.04998779296875,371.5,13134829,2023-12-11
2023-12-18,402.5,402.5,445.20001220703125,381.29998779296875,426.1000061035156,3284090,2023-12-18
2023-12-25,409.20001220703125,409.20001220703125,423.1499938964844,398.79998779296875,402.5,1113846,2023-12-25
2024-01-01,414.1499938964844,414.1499938964844,418.0,394.3500061035156,412.0,1111131,2024-01-01
2024-01-08,435.95001220703125,435.95001220703125,449.0,405.3500061035156,410.0,2767713,2024-01-08
2024-01-15,435.6000061035156,435.6000061035156,441.25,411.20001220703125,440.0,1471310,2024-01-15
2024-01-22,464.1000061035156,464.1000061035156,470.20001220703125,410.8999938964844,435.6000061035156,2523971,2024-01-22
2024-01-29,462.8500061035156,462.8500061035156,495.0,453.29998779296875,468.0,2427664,2024-01-29
2024-02-05,594.7999877929688,594.7999877929688,642.6500244140625,454.04998779296875,460.8999938964844,7238101,2024-02-05
2024-02-12,558.5,558.5,597.9000244140625,525.0999755859375,597.9000244140625,2167612,2024-02-12
2024-02-19,571.8499755859375,571.8499755859375,588.0,536.5999755859375,568.0,757885,2024-02-19
2024-02-26,622.75,622.75,650.0,570.4000244140625,575.0,950422,2024-02-26
2024-03-04,705.9500122070312,705.9500122070312,725.0,629.0499877929688,649.0,861188,2024-03-04
2024-03-11,618.7999877929688,618.7999877929688,730.0,583.7999877929688,719.0,818808,2024-03-11
2024-03-18,650.2000122070312,650.2000122070312,650.2000122070312,568.0,621.0,419582,2024-03-18
2024-03-25,741.0499877929688,741.0499877929688,752.0,650.2000122070312,650.2000122070312,727133,2024-03-25
2024-04-01,787.25,787.25,857.8499755859375,765.0,774.0,1521187,2024-04-01
2024-04-08,761.4500122070312,761.4500122070312,846.5499877929688,755.0,796.75,663807,2024-04-08
2024-04-15,718.4000244140625,718.4000244140625,797.0,718.4000244140625,752.0,921697,2024-04-15
2024-04-22,756.75,756.75,762.0,690.0,708.0,696655,2024-04-22
2024-04-29,819.5499877929688,819.5499877929688,835.5,769.5999755859375,771.9000244140625,606606,2024-04-29
2024-05-06,784.7000122070312,784.7000122070312,842.0,758.0,820.0,725697,2024-05-06
2024-05-13,919.9000244140625,919.9000244140625,921.0999755859375,751.0,784.7000122070312,793747,2024-05-13
2024-05-20,870.9000244140625,870.9000244140625,955.0499877929688,870.9000244140625,877.25,809533,2024-05-20
2024-05-27,685.4500122070312,685.4500122070312,827.3499755859375,673.9500122070312,827.3499755859375,2508067,2024-05-27
2024-06-03,745.0499877929688,745.0499877929688,745.0499877929688,649.5999755859375,719.7000122070312,1883328,2024-06-03
2024-06-10,810.0999755859375,810.0999755859375,862.4500122070312,743.75,745.0499877929688,1410872,2024-06-10
2024-06-17,904.0499877929688,904.0499877929688,954.7000122070312,810.0999755859375,810.0999755859375,2301986,2024-06-17
2024-06-24,865.2999877929688,865.2999877929688,916.0,857.4000244140625,904.0,775067,2024-06-24
2024-07-01,921.7999877929688,921.7999877929688,980.0,877.9000244140625,877.9000244140625,2325441,2024-07-01
2024-07-08,829.0999755859375,829.0999755859375,930.0,826.0499877929688,924.0,1377318,2024-07-08
2024-07-15,740.75,740.75,846.7000122070312,735.8499755859375,832.7999877929688,1288763,2024-07-15
2024-07-22,796.75,796.75,807.0,730.0,740.0,1564083,2024-07-22
2024-07-29,804.75,804.75,825.0,760.0999755859375,800.0,1602002,2024-07-29
2024-08-05,833.5999755859375,833.5999755859375,853.0,745.0,760.0,2709562,2024-08-05
2024-08-12,823.4000244140625,823.4000244140625,850.0,781.0,828.0,712901,2024-08-12
2024-08-19,798.5499877929688,798.5499877929688,833.9500122070312,785.2000122070312,831.5999755859375,867278,2024-08-19
2024-08-26,829.6500244140625,829.6500244140625,840.8499755859375,781.5999755859375,807.0,1264029,2024-08-26
2024-09-02,809.6500244140625,809.6500244140625,854.0,802.0,854.0,1338623,2024-09-02
2024-09-09,821.5999755859375,821.5999755859375,834.4000244140625,776.7000122070312,809.0,985294,2024-09-09
2024-09-16,782.5,782.5,817.9500122070312,745.0,815.6500244140625,3559394,2024-09-16
2024-09-23,821.9000244140625,821.9000244140625,884.5499877929688,771.0,782.5,7627560,2024-09-23
2024-09-30,795.25,795.25,832.0,774.9500122070312,821.9000244140625,927416,2024-09-30
2024-10-07,860.4500122070312,860.4500122070312,871.0,737.0499877929688,794.0,2419161,2024-10-07
2024-10-14,827.7000122070312,827.7000122070312,880.0,803.0999755859375,857.0,1543652,2024-10-14
2024-10-21,730.0999755859375,730.0999755859375,836.7000122070312,714.2000122070312,836.7000122070312,1051708,2024-10-21
2024-10-28,786.5499877929688,786.5499877929688,794.0,715.25,730.0999755859375,602706,2024-10-28
2024-11-04,777.9000244140625,777.9000244140625,817.7999877929688,751.2999877929688,788.25,804565,2024-11-04
2024-11-11,724.5499877929688,724.5499877929688,785.3499755859375,701.5,778.0,928027,2024-11-11
2024-11-18,781.2000122070312,781.2000122070312,795.0,678.0499877929688,736.7000122070312,2175251,2024-11-18
2024-11-25,830.5999755859375,830.5999755859375,843.5999755859375,790.7000122070312,795.0,1350439,2024-11-25
2024-12-02,832.9500122070312,832.9500122070312,849.0,815.0,831.0,783961,2024-12-02
2024-12-09,834.7999877929688,834.7999877929688,848.7999877929688,811.0,832.9500122070312,814120,2024-12-09
2024-12-16,789.7000122070312,789.7000122070312,879.2999877929688,781.0,843.7999877929688,1490273,2024-12-16
2024-12-23,776.2999877929688,776.2999877929688,798.9500122070312,772.5499877929688,791.0,512085,2024-12-23
2024-12-30,786.5,786.5,812.25,755.9000244140625,765.0,925693,2024-12-30
2025-01-06,720.6500244140625,720.6500244140625,796.7000122070312,720.0,790.0,733017,2025-01-06
2025-01-13,723.5999755859375,723.5999755859375,758.0,681.0,706.0,878646,2025-01-13
2025-01-20,694.7999877929688,694.7999877929688,769.5,691.0,725.0,832377,2025-01-20
2025-01-27,668.9500122070312,668.9500122070312,707.4000244140625,587.0,698.0,3895742,2025-01-27
2025-02-03,654.75,654.75,676.5,618.7999877929688,664.75,1021457,2025-02-03
2025-02-10,627.4500122070312,627.4500122070312,702.0,617.9000244140625,654.75,4014576,2025-02-10
2025-02-17,641.1500244140625,641.1500244140625,668.5,594.2999877929688,630.0,1170147,2025-02-17
2025-02-24,612.0499877929688,612.0499877929688,660.0,606.8499755859375,631.0,807643,2025-02-24
2025-03-03,632.7000122070312,632.7000122070312,651.25,582.1500244140625,612.0,1197049,2025-03-03
2025-03-10,607.9000244140625,607.9000244140625,644.8499755859375,592.5,639.4500122070312,1063333,2025-03-10
2025-03-17,686.2999877929688,686.2999877929688,694.5,601.0,610.0,1566246,2025-03-17
2025-03-24,668.3499755859375,668.3499755859375,722.7000122070312,657.7000122070312,700.0,1738863,2025-03-24
2025-03-31,625.0,625.0,677.9000244140625,615.0499877929688,668.3499755859375,1016449,2025-03-31
2025-04-07,594.2999877929688,594.2999877929688,609.0,561.1500244140625,580.0,1480719,2025-04-07
2025-04-14,606.1500244140625,606.1500244140625,623.9500122070312,594.2999877929688,594.2999877929688,919028,2025-04-14
2025-04-21,605.0499877929688,605.0499877929688,643.0,590.0,614.7999877929688,2689858,2025-04-21
2025-04-28,575.8499755859375,575.8499755859375,611.1500244140625,569.4000244140625,605.2999877929688,912737,2025-04-28
2025-05-05,550.9500122070312,550.9500122070312,593.6500244140625,540.0,576.0,1976288,2025-05-05
2025-05-12,653.0499877929688,653.0499877929688,657.8499755859375,571.0,579.0,2899428,2025-05-12
2025-05-19,667.5,667.5,679.7000122070312,651.0,658.0,1504224,2025-05-19
2025-05-26,752.1500244140625,752.1500244140625,791.4000244140625,653.5499877929688,674.7999877929688,12948985,2025-05-26
2025-06-02,792.4000244140625,792.4000244140625,798.0999755859375,738.2000122070312,753.5499877929688,2444572,2025-06-02
2025-06-09,724.7000122070312,724.7000122070312,814.4000244140625,679.8499755859375,802.0,2655928,2025-06-09
2025-06-16,755.4000244140625,755.4000244140625,793.4500122070312,715.0,731.0,1191278,2025-06-16
2025-06-23,792.7999877929688,792.7999877929688,810.0,735.0,750.0,741195,2025-06-23
2025-06-30,819.0,819.0,857.0,799.0,803.9500122070312,511764,2025-06-30
2025-07-07,854.5,854.5,860.0,798.5499877929688,819.0,410457,2025-07-07
2025-07-14,870.2999877929688,870.2999877929688,872.7999877929688,828.0,848.0,264268,2025-07-14
