Date,Adj Close_TTKPRESTIG.NS,Close_TTKPRESTIG.NS,High_TTKPRESTIG.NS,Low_TTKPRESTIG.NS,Open_TTKPRESTIG.NS,Volume_TTKPRESTIG.NS,Date
2021-01-18,585.3355712890625,599.14501953125,619.22998046875,592.0999755859375,611.22998046875,842450,2021-01-18
2021-01-25,582.45361328125,596.1950073242188,606.9949951171875,582.2249755859375,606.9949951171875,184170,2021-01-25
2021-02-01,592.4820556640625,606.4600219726562,620.0,586.489990234375,599.989990234375,1874060,2021-02-01
2021-02-08,721.9525146484375,738.9849853515625,749.9450073242188,585.125,607.989990234375,7013850,2021-02-08
2021-02-15,713.4725341796875,730.3049926757812,744.5,705.0999755859375,736.530029296875,1091000,2021-02-15
2021-02-22,709.1201782226562,725.8499755859375,766.25,690.0999755859375,725.0549926757812,706680,2021-02-22
2021-03-01,717.29736328125,734.219970703125,808.0,706.114990234375,726.5,1140200,2021-03-01
2021-03-08,741.83349609375,759.3350219726562,775.0,741.5,748.0,513940,2021-03-08
2021-03-15,705.564208984375,722.2100219726562,768.8699951171875,720.0,767.7999877929688,454860,2021-03-15
2021-03-22,696.546875,712.97998046875,736.5,710.0150146484375,722.5150146484375,200790,2021-03-22
2021-03-29,711.4844970703125,728.27001953125,738.0,712.97998046875,712.97998046875,164710,2021-03-29
2021-04-05,730.3933715820312,747.625,761.9949951171875,711.5,728.2000122070312,293380,2021-04-05
2021-04-12,717.932373046875,734.8699951171875,764.7949829101562,727.35498046875,743.8900146484375,794190,2021-04-12
2021-04-19,749.4634399414062,767.14501953125,789.7449951171875,725.5349731445312,732.0,649810,2021-04-19
2021-04-26,723.066162109375,740.125,784.885009765625,736.7999877929688,767.14501953125,316720,2021-04-26
2021-05-03,720.491943359375,737.489990234375,765.0,735.0050048828125,740.0,263300,2021-05-03
2021-05-10,695.1156616210938,711.5150146484375,740.5,709.5,735.405029296875,219200,2021-05-10
2021-05-17,705.8572387695312,722.510009765625,730.0,681.5,713.0,561660,2021-05-17
2021-05-24,841.0771484375,860.9199829101562,896.0,723.5,732.5,8247460,2021-05-24
2021-05-31,869.8190307617188,890.3400268554688,928.5900268554688,846.030029296875,867.0,1595710,2021-05-31
2021-06-07,869.0277099609375,889.530029296875,912.5349731445312,880.0,891.0,547410,2021-06-07
2021-06-14,838.7422485351562,858.530029296875,897.219970703125,847.7000122070312,889.0,659210,2021-06-14
2021-06-21,860.0934448242188,880.385009765625,905.0,858.7999877929688,872.0,737760,2021-06-21
2021-06-28,920.8402099609375,942.5650024414062,946.6599731445312,885.0599975585938,885.0599975585938,1025320,2021-06-28
2021-07-05,906.1649780273438,924.5750122070312,958.9149780273438,898.0,955.0999755859375,416370,2021-07-05
2021-07-12,905.9935302734375,924.4000244140625,941.4450073242188,900.0,900.0,312040,2021-07-12
2021-07-19,905.76318359375,924.1649780273438,934.9000244140625,891.385009765625,925.0,191570,2021-07-19
2021-07-26,856.979248046875,874.3900146484375,953.2999877929688,791.1099853515625,934.0,1740440,2021-07-26
2021-08-02,849.2071533203125,866.4600219726562,886.5,855.5999755859375,885.3099975585938,503170,2021-08-02
2021-08-09,873.7877807617188,891.5399780273438,915.0,863.5800170898438,872.5599975585938,328790,2021-08-09
2021-08-16,877.81103515625,895.64501953125,904.9949951171875,869.0,892.5599975585938,268590,2021-08-16
2021-08-23,862.0120239257812,879.5250244140625,919.0,877.530029296875,908.5,243440,2021-08-23
2021-08-30,855.7247314453125,873.1099853515625,894.9099731445312,870.0999755859375,887.9000244140625,265400,2021-08-30
2021-09-06,917.2008666992188,935.8350219726562,953.0,860.0,873.1099853515625,894800,2021-09-06
2021-09-13,898.5986938476562,916.85498046875,944.0,902.9949951171875,929.5999755859375,356480,2021-09-13
2021-09-20,871.28857421875,888.989990234375,919.9000244140625,886.5150146484375,919.9000244140625,115600,2021-09-20
2021-09-27,870.1614379882812,887.8400268554688,900.89501953125,876.5,890.719970703125,592490,2021-09-27
2021-10-04,859.2481689453125,876.7050170898438,905.0,855.8300170898438,895.0,601860,2021-10-04
2021-10-11,863.0067749023438,880.5399780273438,905.0,875.3900146484375,889.5999755859375,208180,2021-10-11
2021-10-18,927.3201293945312,946.1599731445312,1058.7149658203125,880.5399780273438,889.7000122070312,3382630,2021-10-18
2021-10-25,1071.92724609375,1093.7049560546875,1161.989990234375,916.1099853515625,950.89501953125,6181370,2021-10-25
2021-11-01,1118.7117919921875,1141.43994140625,1158.699951171875,1086.0350341796875,1104.0,782580,2021-11-01
2021-11-08,1097.68408203125,1119.9849853515625,1159.800048828125,1097.0,1145.0999755859375,749960,2021-11-08
2021-11-15,1061.4600830078125,1083.0250244140625,1139.9000244140625,1081.0999755859375,1119.9849853515625,320470,2021-11-15
2021-11-22,967.65576171875,987.3150024414062,1087.800048828125,975.635009765625,1087.5999755859375,719510,2021-11-22
2021-11-29,994.2063598632812,1014.405029296875,1059.9849853515625,952.9550170898438,986.5,712600,2021-11-29
2021-12-06,1077.34228515625,1099.22998046875,1138.43994140625,1004.2650146484375,1025.405029296875,1537230,2021-12-06
2021-12-13,984.4005126953125,1004.4000244140625,1264.6500244140625,1000.0,1116.030029296875,2511211,2021-12-13
2021-12-20,928.7315673828125,947.5999755859375,1010.0,942.9500122070312,990.0,657980,2021-12-20
2021-12-27,967.0530395507812,986.7000122070312,989.9000244140625,926.2999877929688,949.9000244140625,441999,2021-12-27
2022-01-03,982.2443237304688,1002.2000122070312,1050.0,990.0,996.9000244140625,580260,2022-01-03
2022-01-10,975.8247680664062,995.6500244140625,1016.75,960.0,1009.4000244140625,351355,2022-01-10
2022-01-17,951.7636108398438,971.0999755859375,1038.6500244140625,958.2000122070312,998.0,349377,2022-01-17
2022-01-24,932.8478393554688,951.7999877929688,976.0,905.25,971.0,452505,2022-01-24
2022-01-31,898.6918334960938,916.9500122070312,983.7000122070312,912.7999877929688,967.0,429842,2022-01-31
2022-02-07,838.2203979492188,855.25,924.75,850.0,912.0999755859375,442011,2022-02-07
2022-02-14,835.9173583984375,850.5499877929688,877.7000122070312,821.5999755859375,835.1500244140625,281039,2022-02-14
2022-02-21,770.80712890625,784.2999877929688,851.0,764.7999877929688,850.5999755859375,377551,2022-02-21
2022-02-28,773.2640991210938,786.7999877929688,808.0499877929688,773.0,783.0,183416,2022-02-28
2022-03-07,824.7135620117188,839.1500244140625,919.0,755.0,786.0,3586771,2022-03-07
2022-03-14,845.204833984375,860.0,863.1500244140625,820.0,840.0,531638,2022-03-14
2022-03-21,839.7994384765625,854.5,862.4000244140625,826.75,860.0,529785,2022-03-21
2022-03-28,816.7528686523438,831.0499877929688,859.7999877929688,797.9500122070312,849.0,587987,2022-03-28
2022-04-04,820.9297485351562,835.2999877929688,857.7999877929688,828.8499755859375,840.0,589717,2022-04-04
2022-04-11,812.6251220703125,826.8499755859375,849.9000244140625,824.4500122070312,844.5,260197,2022-04-11
2022-04-18,789.0379638671875,802.8499755859375,830.0,794.5499877929688,830.0,337460,2022-04-18
2022-04-25,834.2466430664062,848.8499755859375,868.0,759.0,802.5999755859375,3011377,2022-04-25
2022-05-02,833.509521484375,848.0999755859375,874.25,828.3499755859375,841.0,466328,2022-05-02
2022-05-09,788.0060424804688,801.7999877929688,852.25,763.1500244140625,847.0,1051397,2022-05-09
2022-05-16,811.0526733398438,825.25,858.6500244140625,790.25,808.5999755859375,187852,2022-05-16
2022-05-23,813.0674438476562,827.2999877929688,843.9500122070312,790.2999877929688,825.1500244140625,214256,2022-05-23
2022-05-30,823.0427856445312,837.4500122070312,898.75,823.0,850.0,1204278,2022-05-30
2022-06-06,778.620361328125,792.25,846.8499755859375,788.0,845.0,283963,2022-06-06
2022-06-13,757.0971069335938,770.3499755859375,795.6500244140625,744.7000122070312,784.0,443435,2022-06-13
2022-06-20,798.7185668945312,812.7000122070312,817.0,760.1500244140625,770.3499755859375,165634,2022-06-20
2022-06-27,808.0551147460938,822.2000122070312,839.7999877929688,800.0,812.7000122070312,234975,2022-06-27
2022-07-04,827.1705322265625,841.6500244140625,867.9000244140625,827.8499755859375,830.4000244140625,220961,2022-07-04
2022-07-11,821.1754760742188,835.5499877929688,850.0,828.3499755859375,841.5,105843,2022-07-11
2022-07-18,893.853271484375,909.5,919.0,831.2000122070312,833.0,679412,2022-07-18
2022-07-25,875.7700805664062,887.6500244140625,930.0,878.0,914.0,455211,2022-07-25
2022-08-01,866.0518798828125,877.7999877929688,910.5,875.0499877929688,892.2999877929688,213294,2022-08-01
2022-08-08,854.853759765625,866.4500122070312,894.0,865.0499877929688,894.0,99888,2022-08-08
2022-08-15,876.8060302734375,888.7000122070312,918.0,860.0999755859375,866.4500122070312,226553,2022-08-15
2022-08-22,903.888671875,916.1500244140625,925.0,866.0,882.0,316213,2022-08-22
2022-08-29,943.6492919921875,956.4500122070312,975.0,892.0,896.2000122070312,701835,2022-08-29
2022-09-05,977.0955810546875,990.3499755859375,1007.9000244140625,945.0999755859375,961.25,583221,2022-09-05
2022-09-12,993.473388671875,1006.9500122070312,1049.9000244140625,991.0,1025.0,600659,2022-09-12
2022-09-19,962.39501953125,975.4500122070312,1029.5999755859375,965.0,1019.6500244140625,223388,2022-09-19
2022-09-26,946.3131713867188,959.1500244140625,987.25,923.5,966.0,305064,2022-09-26
2022-10-03,983.409912109375,996.75,1008.0,959.1500244140625,960.25,176091,2022-10-03
2022-10-10,970.3865356445312,983.5499877929688,1008.0,963.5499877929688,996.75,186972,2022-10-10
2022-10-17,963.2335815429688,976.2999877929688,1002.0,962.5499877929688,980.0,259179,2022-10-17
2022-10-24,904.4805908203125,916.75,988.0,908.9500122070312,988.0,125321,2022-10-24
2022-10-31,889.829345703125,901.9000244140625,951.0,890.0499877929688,916.0,452429,2022-10-31
2022-11-07,880.0125732421875,891.9500122070312,949.0,872.0,906.4500122070312,283801,2022-11-07
2022-11-14,856.481689453125,868.0999755859375,909.7000122070312,865.0,892.5999755859375,156078,2022-11-14
2022-11-21,876.9539794921875,888.8499755859375,898.4500122070312,846.7000122070312,868.0999755859375,337539,2022-11-21
2022-11-28,867.28515625,879.0499877929688,900.4000244140625,875.0,881.0,141169,2022-11-28
2022-12-05,842.4224243164062,853.8499755859375,889.9000244140625,851.0,879.0499877929688,176091,2022-12-05
2022-12-12,831.9149780273438,843.2000122070312,878.4000244140625,824.2000122070312,858.0,206081,2022-12-12
2022-12-19,768.1301879882812,778.5499877929688,849.0,774.0499877929688,849.0,211126,2022-12-19
2022-12-26,791.315673828125,802.0499877929688,854.7000122070312,754.5999755859375,772.0,1700841,2022-12-26
2023-01-02,789.3424682617188,800.0499877929688,813.0,789.3499755859375,801.0,479740,2023-01-02
2023-01-09,780.0682373046875,790.6500244140625,812.0,782.0,811.9000244140625,197625,2023-01-09
2023-01-16,784.3600463867188,795.0,801.0,772.5499877929688,800.0,477612,2023-01-16
2023-01-23,792.0556030273438,802.7999877929688,823.8499755859375,694.0,795.0,1762801,2023-01-23
2023-01-30,739.9622802734375,750.0,818.7000122070312,744.0,809.9000244140625,1465222,2023-01-30
2023-02-06,766.5516357421875,776.9500122070312,780.0,727.6500244140625,751.2999877929688,234196,2023-02-06
2023-02-13,761.174560546875,771.5,779.0499877929688,760.0,778.0,78030,2023-02-13
2023-02-20,765.0717163085938,775.4500122070312,788.9500122070312,735.0999755859375,771.0,211396,2023-02-20
2023-02-27,771.5833740234375,782.0499877929688,789.0,752.0,775.4500122070312,134807,2023-02-27
2023-03-06,749.285888671875,759.4500122070312,786.0,740.0499877929688,786.0,191588,2023-03-06
2023-03-13,700.892333984375,710.4000244140625,761.4500122070312,696.4000244140625,755.0,400354,2023-03-13
2023-03-20,674.5496826171875,683.7000122070312,719.3499755859375,666.0,696.0,543566,2023-03-20
2023-03-27,689.7928466796875,699.1500244140625,704.9500122070312,652.3499755859375,688.8499755859375,505947,2023-03-27
2023-04-03,719.3419799804688,729.0999755859375,739.9000244140625,699.1500244140625,704.0,233588,2023-04-03
2023-04-10,703.2108764648438,712.75,739.0999755859375,704.7000122070312,736.0,194617,2023-04-10
2023-04-17,716.7767944335938,726.5,729.0,708.0999755859375,717.9000244140625,127117,2023-04-17
2023-04-24,721.8085327148438,731.5999755859375,734.9500122070312,718.2000122070312,726.5,186431,2023-04-24
2023-05-01,685.994384765625,695.2999877929688,744.25,689.0499877929688,731.5999755859375,366363,2023-05-01
2023-05-08,705.3814086914062,714.9500122070312,724.0,695.0,702.25,466214,2023-05-08
2023-05-15,706.5653686523438,716.1500244140625,732.0,709.0499877929688,715.0,148354,2023-05-15
2023-05-22,678.54541015625,687.75,733.5,682.8499755859375,719.75,1112040,2023-05-22
2023-05-29,664.7821655273438,673.7999877929688,702.25,672.0,698.0,997361,2023-05-29
2023-06-05,715.34619140625,725.0499877929688,728.3499755859375,673.8499755859375,679.7999877929688,707778,2023-06-05
2023-06-12,730.1455078125,740.0499877929688,752.7999877929688,715.0,729.0499877929688,425557,2023-06-12
2023-06-19,725.26171875,735.0999755859375,768.9500122070312,726.2999877929688,747.5999755859375,430428,2023-06-19
2023-06-26,739.9622802734375,750.0,754.7999877929688,722.0999755859375,739.0,313758,2023-06-26
2023-07-03,730.0468139648438,739.9500122070312,761.0999755859375,738.2000122070312,756.0,367995,2023-07-03
2023-07-10,766.6009521484375,777.0,780.0999755859375,741.2999877929688,744.5,1414143,2023-07-10
2023-07-17,773.8526000976562,784.3499755859375,800.3499755859375,774.0,788.0,544915,2023-07-17
2023-07-24,772.203125,776.7999877929688,796.4500122070312,755.0,780.0,552525,2023-07-24
2023-07-31,785.5238037109375,790.2000122070312,798.0,770.0,780.8499755859375,240701,2023-07-31
2023-08-07,774.3403930664062,778.9500122070312,795.0,751.0,790.5,274288,2023-08-07
2023-08-14,760.2741088867188,764.7999877929688,789.0499877929688,753.0,770.0,226142,2023-08-14
2023-08-21,773.495361328125,778.0999755859375,784.0,758.1500244140625,768.75,259453,2023-08-21
2023-08-28,797.2539672851562,802.0,812.0499877929688,772.0999755859375,778.0999755859375,1052714,2023-08-28
2023-09-04,810.5249633789062,815.3499755859375,832.7000122070312,801.1500244140625,808.8499755859375,477488,2023-09-04
2023-09-11,781.845703125,786.5,819.2000122070312,782.5999755859375,813.0999755859375,1221544,2023-09-11
2023-09-18,773.89306640625,778.5,800.0999755859375,771.8499755859375,789.3499755859375,380231,2023-09-18
2023-09-25,778.5652465820312,783.2000122070312,793.0,771.0,783.4500122070312,204239,2023-09-25
2023-10-02,773.89306640625,778.5,801.8499755859375,772.9500122070312,783.2000122070312,345383,2023-10-02
2023-10-09,789.4006958007812,794.0999755859375,795.9500122070312,758.6500244140625,769.0,317360,2023-10-09
2023-10-16,807.3439331054688,812.1500244140625,814.6500244140625,786.9500122070312,794.0,505509,2023-10-16
2023-10-23,787.0149536132812,791.7000122070312,818.75,733.0,813.0,433401,2023-10-23
2023-10-30,783.287109375,787.9500122070312,803.9000244140625,773.0499877929688,784.5,215487,2023-10-30
2023-11-06,793.2279663085938,797.9500122070312,802.0,776.0,791.9000244140625,266380,2023-11-06
2023-11-13,781.59716796875,786.25,805.0,780.1500244140625,803.0,137785,2023-11-13
2023-11-20,757.093017578125,761.5999755859375,794.9000244140625,759.5,787.5,235484,2023-11-20
2023-11-27,765.542724609375,770.0999755859375,777.9500122070312,755.1500244140625,761.5999755859375,236930,2023-11-27
2023-12-04,756.5960083007812,761.0999755859375,781.7999877929688,758.9500122070312,773.0499877929688,276151,2023-12-04
2023-12-11,746.5557861328125,751.0,779.7000122070312,747.0,765.0,320941,2023-12-11
2023-12-18,735.3226928710938,739.7000122070312,765.0,738.0,748.25,1157083,2023-12-18
2023-12-25,736.9131469726562,741.2999877929688,749.0,735.0,739.7000122070312,290588,2023-12-25
2024-01-01,747.3510131835938,751.7999877929688,753.9500122070312,737.0999755859375,741.2999877929688,329686,2024-01-01
2024-01-08,765.19482421875,769.75,774.0,744.2999877929688,752.0,370251,2024-01-08
2024-01-15,775.4835815429688,780.0999755859375,797.7999877929688,758.5999755859375,770.0,597210,2024-01-15
2024-01-22,773.9427490234375,778.5499877929688,782.0,748.0999755859375,780.0999755859375,228099,2024-01-22
2024-01-29,773.048095703125,777.6500244140625,792.0,764.0499877929688,778.5499877929688,272087,2024-01-29
2024-02-05,758.4848022460938,763.0,807.0,755.0,777.75,560142,2024-02-05
2024-02-12,759.1806640625,763.7000122070312,779.6500244140625,757.9000244140625,763.9500122070312,185112,2024-02-12
2024-02-19,754.707275390625,759.2000122070312,767.4000244140625,740.5,763.7000122070312,137075,2024-02-19
2024-02-26,740.6409912109375,745.0499877929688,770.75,734.2999877929688,761.6500244140625,289693,2024-02-26
2024-03-04,715.7889404296875,720.0499877929688,748.0,710.7999877929688,740.0,176498,2024-03-04
2024-03-11,692.8753662109375,697.0,729.9500122070312,692.75,729.9500122070312,240204,2024-03-11
2024-03-18,696.0067138671875,700.1500244140625,712.0,687.5,707.4500122070312,172282,2024-03-18
2024-03-25,667.327392578125,671.2999877929688,700.1500244140625,666.0,700.1500244140625,578326,2024-03-25
2024-04-01,686.0161743164062,690.0999755859375,720.0,675.3499755859375,676.9500122070312,337604,2024-04-01
2024-04-08,699.9830322265625,704.1500244140625,719.9500122070312,691.75,700.0,299105,2024-04-08
2024-04-15,690.738037109375,694.8499755859375,710.0,680.5499877929688,695.0,1338808,2024-04-15
2024-04-22,692.4776611328125,696.5999755859375,712.0,694.0499877929688,697.2999877929688,208526,2024-04-22
2024-04-29,696.4540405273438,700.5999755859375,717.75,693.5,708.0,843318,2024-04-29
2024-05-06,696.7522583007812,700.9000244140625,723.0,687.0499877929688,710.0,235818,2024-05-06
2024-05-13,713.8504638671875,718.0999755859375,729.0,690.0499877929688,703.5499877929688,267149,2024-05-13
2024-05-20,697.5972290039062,701.75,720.3499755859375,696.2999877929688,720.3499755859375,126435,2024-05-20
2024-05-27,674.1865844726562,678.2000122070312,717.75,675.5,696.5499877929688,372845,2024-05-27
2024-06-03,720.8090209960938,725.0999755859375,729.5,647.1500244140625,686.0,788336,2024-06-03
2024-06-10,747.6990356445312,752.1500244140625,757.0,725.0999755859375,725.0999755859375,421738,2024-06-10
2024-06-17,781.994873046875,786.6500244140625,794.9500122070312,743.5999755859375,752.1500244140625,475149,2024-06-17
2024-06-24,782.1439208984375,786.7999877929688,803.0,764.7999877929688,787.0,382931,2024-06-24
2024-07-01,885.5781860351562,890.8499755859375,900.9500122070312,783.2999877929688,792.0,1386079,2024-07-01
2024-07-08,873.201904296875,878.4000244140625,896.8499755859375,862.75,891.0999755859375,375357,2024-07-08
2024-07-15,884.0870361328125,889.3499755859375,907.7000122070312,860.0,879.9500122070312,350265,2024-07-15
2024-07-22,916.3947143554688,921.8499755859375,935.9500122070312,875.25,884.0999755859375,718001,2024-07-22
2024-07-29,973.3556518554688,979.1500244140625,1013.5,896.0,920.3499755859375,1483822,2024-07-29
2024-08-05,994.3804931640625,1000.2999877929688,1021.0,960.5,970.9500122070312,1128299,2024-08-05
2024-08-12,944.5769653320312,950.2000122070312,1025.0,926.5999755859375,1000.5,1041046,2024-08-12
2024-08-19,936.0499877929688,936.0499877929688,994.7000122070312,931.0499877929688,944.25,315469,2024-08-19
2024-08-26,938.3499755859375,938.3499755859375,959.8499755859375,929.0,946.7000122070312,215492,2024-08-26
2024-09-02,915.2999877929688,915.2999877929688,964.0,900.0499877929688,930.0,369817,2024-09-02
2024-09-09,912.4500122070312,912.4500122070312,924.9500122070312,890.0499877929688,905.0,315528,2024-09-09
2024-09-16,902.4500122070312,902.4500122070312,939.0,874.9000244140625,906.1500244140625,396919,2024-09-16
2024-09-23,858.5499877929688,858.5499877929688,916.5,830.0,896.0,404250,2024-09-23
2024-09-30,903.2000122070312,903.2000122070312,914.9500122070312,846.0499877929688,859.9000244140625,329916,2024-09-30
2024-10-07,873.5999755859375,873.5999755859375,949.0,871.0,907.0,395619,2024-10-07
2024-10-14,894.7999877929688,894.7999877929688,930.9500122070312,867.0,874.0,288817,2024-10-14
2024-10-21,835.3499755859375,835.3499755859375,898.4500122070312,830.0,898.4500122070312,148287,2024-10-21
2024-10-28,894.7999877929688,894.7999877929688,930.0,830.0,835.3499755859375,438552,2024-10-28
2024-11-04,861.4000244140625,861.4000244140625,903.1500244140625,860.0,903.1500244140625,115518,2024-11-04
2024-11-11,854.9500122070312,854.9500122070312,880.4000244140625,839.9500122070312,848.0,102037,2024-11-11
2024-11-18,850.2999877929688,850.2999877929688,874.0,834.4500122070312,850.0,101907,2024-11-18
2024-11-25,844.4000244140625,844.4000244140625,889.4000244140625,843.0,860.0,108083,2024-11-25
2024-12-02,879.2999877929688,879.2999877929688,922.5,840.0499877929688,840.0499877929688,532930,2024-12-02
2024-12-09,870.9000244140625,870.9000244140625,905.0,856.3499755859375,879.9500122070312,102377,2024-12-09
2024-12-16,830.6500244140625,830.6500244140625,877.7999877929688,821.0,862.2000122070312,138486,2024-12-16
2024-12-23,809.75,809.75,838.9500122070312,801.7999877929688,832.0,74646,2024-12-23
2024-12-30,822.0999755859375,822.0999755859375,827.4000244140625,785.5999755859375,815.0,119491,2024-12-30
2025-01-06,785.6500244140625,785.6500244140625,824.0,777.0,822.1500244140625,77363,2025-01-06
2025-01-13,761.2000122070312,761.2000122070312,782.75,740.1500244140625,777.0,91869,2025-01-13
2025-01-20,776.9500122070312,776.9500122070312,785.0,730.5499877929688,761.2000122070312,134227,2025-01-20
2025-01-27,746.0,746.0,810.5999755859375,704.2000122070312,760.0499877929688,341550,2025-01-27
2025-02-03,730.4000244140625,730.4000244140625,764.4500122070312,713.0,743.4000244140625,344011,2025-02-03
2025-02-10,678.7999877929688,678.7999877929688,730.4000244140625,662.2000122070312,730.4000244140625,147386,2025-02-10
2025-02-17,687.4000244140625,687.4000244140625,703.3499755859375,658.0499877929688,668.5999755859375,556056,2025-02-17
2025-02-24,624.7999877929688,624.7999877929688,686.4000244140625,619.0,684.5999755859375,165446,2025-02-24
2025-03-03,626.4500122070312,626.4500122070312,633.2000122070312,602.5499877929688,625.0499877929688,189644,2025-03-03
2025-03-10,599.9500122070312,599.9500122070312,626.2000122070312,594.9500122070312,626.2000122070312,171320,2025-03-10
2025-03-17,617.5999755859375,617.5999755859375,623.9500122070312,582.4500122070312,599.9500122070312,269985,2025-03-17
2025-03-24,594.4000244140625,594.4000244140625,629.5,590.0,620.0,305897,2025-03-24
2025-03-31,626.5999755859375,626.5999755859375,650.0,590.6500244140625,594.4000244140625,194910,2025-03-31
2025-04-07,646.7999877929688,646.7999877929688,650.5499877929688,585.0499877929688,585.0499877929688,168315,2025-04-07
2025-04-14,656.3499755859375,656.3499755859375,673.0999755859375,651.0,651.0499877929688,251218,2025-04-14
2025-04-21,637.0,637.0,665.5499877929688,634.0,656.4000244140625,290268,2025-04-21
2025-04-28,611.5999755859375,611.5999755859375,645.5999755859375,600.25,640.0999755859375,347388,2025-04-28
2025-05-05,612.3499755859375,612.3499755859375,658.4500122070312,586.5999755859375,617.0499877929688,704407,2025-05-05
2025-05-12,652.5999755859375,652.5999755859375,654.7000122070312,600.5,630.0,1084049,2025-05-12
2025-05-19,678.75,678.75,701.8499755859375,655.0,655.0,410703,2025-05-19
2025-05-26,621.8499755859375,621.8499755859375,699.3499755859375,615.7999877929688,680.0,2452500,2025-05-26
2025-06-02,621.3499755859375,621.3499755859375,627.8499755859375,604.0499877929688,622.5,308539,2025-06-02
2025-06-09,619.9500122070312,619.9500122070312,628.9500122070312,606.0,628.9500122070312,443562,2025-06-09
2025-06-16,621.2999877929688,621.2999877929688,629.0,611.9000244140625,620.0,421104,2025-06-16
2025-06-23,624.5,624.5,627.9500122070312,612.0499877929688,612.0499877929688,159723,2025-06-23
2025-06-30,631.5999755859375,631.5999755859375,639.25,618.0,625.0,265788,2025-06-30
2025-07-07,629.75,629.75,639.7000122070312,623.5499877929688,631.5999755859375,201444,2025-07-07
2025-07-14,630.8499755859375,630.8499755859375,634.4500122070312,624.0,630.0,52540,2025-07-14
