Date,Adj Close_ASAHISONG.NS,Close_ASAHISONG.NS,High_ASAHISONG.NS,Low_ASAHISONG.NS,Open_ASAHISONG.NS,Volume_ASAHISONG.NS,Date
2022-01-17,293.1166687011719,294.45001220703125,314.79998779296875,293.25,307.8999938964844,87864,2022-01-17
2022-01-24,281.5692138671875,282.8500061035156,302.6499938964844,275.0,302.6499938964844,88322,2022-01-24
2022-01-31,274.9493408203125,276.20001220703125,311.0,270.70001220703125,287.0,233508,2022-01-31
2022-02-07,265.0940856933594,266.29998779296875,284.0,261.1000061035156,275.0,103703,2022-02-07
2022-02-14,257.8271789550781,259.0,276.0,257.3999938964844,260.29998779296875,45552,2022-02-14
2022-02-21,278.3836669921875,279.6499938964844,300.0,230.35000610351562,257.0,412630,2022-02-21
2022-02-28,269.3248596191406,270.54998779296875,283.45001220703125,259.75,281.3999938964844,61410,2022-02-28
2022-03-07,279.8271179199219,281.1000061035156,297.75,255.0,265.1499938964844,103463,2022-03-07
2022-03-14,268.37921142578125,269.6000061035156,288.6000061035156,266.25,287.95001220703125,68201,2022-03-14
2022-03-21,287.89044189453125,289.20001220703125,309.0,257.0,277.79998779296875,447278,2022-03-21
2022-03-28,282.0669250488281,283.3500061035156,298.0,278.0,286.0,125684,2022-03-28
2022-04-04,304.66412353515625,306.04998779296875,310.1000061035156,283.6000061035156,284.0,97987,2022-04-04
2022-04-11,314.46954345703125,315.8999938964844,329.79998779296875,302.8500061035156,311.0,140765,2022-04-11
2022-04-18,311.2840270996094,312.70001220703125,348.0,302.29998779296875,322.0,330546,2022-04-18
2022-04-25,308.9446716308594,310.3500061035156,342.3999938964844,300.75,312.70001220703125,161145,2022-04-25
2022-05-02,287.9402160644531,289.25,311.29998779296875,285.5,308.79998779296875,72949,2022-05-02
2022-05-09,287.5420227050781,288.8500061035156,325.0,275.54998779296875,290.25,130885,2022-05-09
2022-05-16,302.822509765625,304.20001220703125,319.1499938964844,285.25,298.79998779296875,307573,2022-05-16
2022-05-23,296.05328369140625,297.3999938964844,308.75,286.25,304.5,81154,2022-05-23
2022-05-30,299.63702392578125,301.0,312.5,293.6499938964844,307.0,104340,2022-05-30
2022-06-06,283.5601501464844,284.8500061035156,303.3500061035156,281.20001220703125,295.29998779296875,45201,2022-06-06
2022-06-13,259.2706298828125,260.45001220703125,285.0,252.85000610351562,282.3500061035156,87207,2022-06-13
2022-06-20,273.6551818847656,274.8999938964844,280.0,250.9499969482422,263.8999938964844,69313,2022-06-20
2022-06-27,293.16644287109375,294.5,303.95001220703125,274.6499938964844,279.8999938964844,41110,2022-06-27
2022-07-04,287.0442810058594,288.3500061035156,298.0,284.6000061035156,294.5,21586,2022-07-04
2022-07-11,286.2976989746094,287.6000061035156,308.95001220703125,285.0,285.0,60207,2022-07-11
2022-07-18,299.0895080566406,300.45001220703125,312.3999938964844,284.0,291.0,95059,2022-07-18
2022-07-25,316.2613830566406,317.70001220703125,320.0,283.5,304.95001220703125,126590,2022-07-25
2022-08-01,302.7229919433594,304.1000061035156,325.1499938964844,301.54998779296875,319.70001220703125,156985,2022-08-01
2022-08-08,298.8904113769531,300.25,325.0,288.8999938964844,302.95001220703125,43939,2022-08-08
2022-08-15,302.3745422363281,303.75,308.0,294.1000061035156,300.25,59943,2022-08-15
2022-08-22,298.39263916015625,299.75,307.3999938964844,293.1000061035156,304.0,37409,2022-08-22
2022-08-29,307.4514465332031,308.8500061035156,314.8500061035156,288.5,299.75,73396,2022-08-29
2022-09-05,311.7319641113281,313.1499938964844,325.0,306.04998779296875,308.8999938964844,79865,2022-09-05
2022-09-12,317.1075134277344,318.54998779296875,337.70001220703125,307.20001220703125,316.95001220703125,218456,2022-09-12
2022-09-19,306.8044128417969,308.20001220703125,323.8999938964844,300.0,323.8999938964844,69504,2022-09-19
2022-09-26,301.3201904296875,302.20001220703125,310.0,293.0,307.0,77670,2022-09-26
2022-10-03,303.4638977050781,304.3500061035156,307.0,295.3500061035156,300.0,31244,2022-10-03
2022-10-10,295.5869140625,296.45001220703125,306.45001220703125,293.6499938964844,306.45001220703125,86248,2022-10-10
2022-10-17,295.18804931640625,296.04998779296875,304.8999938964844,288.3999938964844,296.0,35660,2022-10-17
2022-10-24,296.1851501464844,297.04998779296875,305.70001220703125,292.0,295.0,26613,2022-10-24
2022-10-31,289.3551025390625,290.20001220703125,301.0,284.1000061035156,295.0,44039,2022-10-31
2022-11-07,269.7622985839844,270.54998779296875,298.8999938964844,269.5,290.20001220703125,135966,2022-11-07
2022-11-14,277.04107666015625,277.8500061035156,281.54998779296875,269.0,270.0,38339,2022-11-14
2022-11-21,268.2168273925781,269.0,278.3500061035156,266.6499938964844,270.1000061035156,27503,2022-11-21
2022-11-28,261.7357482910156,262.5,274.95001220703125,259.0,274.95001220703125,78163,2022-11-28
2022-12-05,253.7091827392578,254.4499969482422,273.79998779296875,250.89999389648438,261.0,72654,2022-12-05
2022-12-12,266.4220886230469,267.20001220703125,268.95001220703125,251.3000030517578,257.0,37054,2022-12-12
2022-12-19,247.47738647460938,248.1999969482422,270.6000061035156,246.35000610351562,267.25,28977,2022-12-19
2022-12-26,260.6888427734375,261.45001220703125,266.95001220703125,225.0,249.9499969482422,39306,2022-12-26
2023-01-02,261.3867492675781,262.1499938964844,271.5,253.0500030517578,265.0,25429,2023-01-02
2023-01-09,261.3369140625,262.1000061035156,270.79998779296875,252.0,270.79998779296875,18101,2023-01-09
2023-01-16,249.6211395263672,250.35000610351562,267.95001220703125,248.0500030517578,265.0,42705,2023-01-16
2023-01-23,240.34820556640625,241.0500030517578,253.3000030517578,236.3000030517578,252.5500030517578,20631,2023-01-23
2023-01-30,237.65606689453125,238.35000610351562,247.25,230.0,241.0500030517578,26242,2023-01-30
2023-02-06,228.08401489257812,228.75,245.25,227.1999969482422,233.1999969482422,31043,2023-02-06
2023-02-13,223.2481231689453,223.89999389648438,235.3000030517578,215.0,235.0,81626,2023-02-13
2023-02-20,189.49668884277344,190.0500030517578,227.25,189.0,227.25,199618,2023-02-20
2023-02-27,187.4027862548828,187.9499969482422,197.0,184.60000610351562,190.0,79125,2023-02-27
2023-03-06,187.85147094726562,188.39999389648438,194.5500030517578,184.0,188.3000030517578,90546,2023-03-06
2023-03-13,172.99485778808594,173.5,191.10000610351562,171.1999969482422,188.0,58107,2023-03-13
2023-03-20,186.60511779785156,187.14999389648438,193.39999389648438,174.10000610351562,182.10000610351562,69468,2023-03-20
2023-03-27,184.41151428222656,184.9499969482422,190.8000030517578,180.0,189.9499969482422,155938,2023-03-27
2023-04-03,191.49087524414062,192.0500030517578,193.75,182.8000030517578,186.14999389648438,26670,2023-04-03
2023-04-10,216.1189422607422,216.75,217.9499969482422,189.60000610351562,190.9499969482422,89292,2023-04-10
2023-04-17,223.99594116210938,224.64999389648438,234.0,206.9499969482422,212.0,43611,2023-04-17
2023-04-24,208.14224243164062,208.75,225.89999389648438,198.1999969482422,224.6999969482422,23889,2023-04-24
2023-05-01,207.84310913085938,208.4499969482422,214.9499969482422,206.0,208.75,14735,2023-05-01
2023-05-08,206.8958740234375,207.5,217.60000610351562,197.6999969482422,207.0500030517578,39610,2023-05-08
2023-05-15,206.54689025878906,207.14999389648438,212.60000610351562,203.10000610351562,212.60000610351562,18442,2023-05-15
2023-05-22,203.65533447265625,204.25,209.8000030517578,200.1999969482422,203.10000610351562,16821,2023-05-22
2023-05-29,192.1389617919922,192.6999969482422,208.39999389648438,190.0,208.39999389648438,34947,2023-05-29
2023-06-05,233.96682739257812,234.64999389648438,259.79998779296875,186.1999969482422,195.0,375173,2023-06-05
2023-06-12,226.48866271972656,227.14999389648438,238.14999389648438,222.25,234.1999969482422,27922,2023-06-12
2023-06-19,215.42098999023438,216.0500030517578,228.60000610351562,211.9499969482422,227.14999389648438,29989,2023-06-19
2023-06-26,235.61203002929688,236.3000030517578,238.5,216.0500030517578,216.0500030517578,57633,2023-06-26
2023-07-03,228.83181762695312,229.5,243.25,227.64999389648438,237.0,38912,2023-07-03
2023-07-10,230.17791748046875,230.85000610351562,232.5,223.5,229.9499969482422,32886,2023-07-10
2023-07-17,232.67062377929688,233.35000610351562,238.6999969482422,224.6999969482422,234.25,36734,2023-07-17
2023-07-24,232.91990661621094,233.60000610351562,236.5,224.0,233.5,25324,2023-07-24
2023-07-31,225.2921600341797,225.9499969482422,240.4499969482422,221.0,235.9499969482422,30842,2023-07-31
2023-08-07,234.36566162109375,235.0500030517578,259.8999938964844,223.60000610351562,228.89999389648438,322446,2023-08-07
2023-08-14,232.32164001464844,233.0,241.0,230.0,235.0,33275,2023-08-14
2023-08-21,241.39515686035156,242.10000610351562,255.0,221.1999969482422,231.0500030517578,80880,2023-08-21
2023-08-28,228.93154907226562,229.60000610351562,248.89999389648438,227.8000030517578,245.0,203383,2023-08-28
2023-09-04,259.0435791015625,259.79998779296875,274.8999938964844,218.35000610351562,234.8000030517578,669026,2023-09-04
2023-09-11,254.95553588867188,255.6999969482422,267.0,240.64999389648438,261.8500061035156,157525,2023-09-11
2023-09-18,251.76486206054688,252.5,289.5,250.0,255.0,776193,2023-09-18
2023-09-25,242.55335998535156,242.8000030517578,257.3999938964844,241.3000030517578,250.0500030517578,51623,2023-09-25
2023-10-02,248.0477752685547,248.3000030517578,259.20001220703125,241.64999389648438,242.8000030517578,43261,2023-10-02
2023-10-09,247.59823608398438,247.85000610351562,248.9499969482422,236.85000610351562,248.3000030517578,45008,2023-10-09
2023-10-16,242.00390625,242.25,251.9499969482422,240.9499969482422,251.5500030517578,23304,2023-10-16
2023-10-23,254.44126892089844,254.6999969482422,265.0,237.0500030517578,244.64999389648438,118328,2023-10-23
2023-10-30,286.90826416015625,287.20001220703125,290.5,249.35000610351562,259.70001220703125,228648,2023-10-30
2023-11-06,298.4465026855469,298.75,300.95001220703125,279.29998779296875,288.8999938964844,291880,2023-11-06
2023-11-13,292.90216064453125,293.20001220703125,307.3999938964844,292.04998779296875,305.0,169704,2023-11-13
2023-11-20,289.7054138183594,290.0,300.0,287.20001220703125,298.95001220703125,49129,2023-11-20
2023-11-27,284.4107971191406,284.70001220703125,292.6000061035156,281.29998779296875,290.0,29184,2023-11-27
2023-12-04,283.3119201660156,283.6000061035156,294.75,277.20001220703125,288.8999938964844,61672,2023-12-04
2023-12-11,290.0550537109375,290.3500061035156,293.6000061035156,281.25,287.8500061035156,50847,2023-12-11
2023-12-18,290.15496826171875,290.45001220703125,313.3999938964844,276.29998779296875,291.25,171717,2023-12-18
2023-12-25,305.4893493652344,305.79998779296875,317.70001220703125,290.45001220703125,290.45001220703125,221866,2023-12-25
2024-01-01,315.329345703125,315.6499938964844,332.45001220703125,300.0,308.45001220703125,249626,2024-01-01
2024-01-08,320.3742370605469,320.70001220703125,326.04998779296875,307.1000061035156,316.0,122064,2024-01-08
2024-01-15,318.026611328125,318.3500061035156,327.25,297.3999938964844,321.1000061035156,77896,2024-01-15
2024-01-22,322.1723937988281,322.5,324.0,305.0,318.3500061035156,43196,2024-01-22
2024-01-29,309.23553466796875,309.54998779296875,335.0,307.3500061035156,324.95001220703125,157139,2024-01-29
2024-02-05,308.0867004394531,308.3999938964844,321.1000061035156,304.8999938964844,319.3999938964844,107690,2024-02-05
2024-02-12,310.03472900390625,310.3500061035156,313.3999938964844,300.0,303.8500061035156,48475,2024-02-12
2024-02-19,332.711669921875,333.04998779296875,348.0,304.6499938964844,307.0,275023,2024-02-19
2024-02-26,329.4150390625,329.75,341.25,305.70001220703125,333.04998779296875,186598,2024-02-26
2024-03-04,335.7086181640625,336.04998779296875,343.1499938964844,318.6499938964844,329.1000061035156,111746,2024-03-04
2024-03-11,320.1744079589844,320.5,349.29998779296875,299.04998779296875,340.0,84908,2024-03-11
2024-03-18,325.86865234375,326.20001220703125,333.45001220703125,302.0,320.54998779296875,43320,2024-03-18
2024-03-25,324.2203063964844,324.54998779296875,339.0,302.04998779296875,306.0,79469,2024-03-25
2024-04-01,346.14801025390625,346.5,371.6000061035156,315.29998779296875,325.0,134614,2024-04-01
2024-04-08,325.968505859375,326.29998779296875,354.0,326.0,344.0,42500,2024-04-08
2024-04-15,327.11737060546875,327.45001220703125,335.29998779296875,307.1000061035156,313.3999938964844,32035,2024-04-15
2024-04-22,383.60992431640625,384.0,396.45001220703125,326.1000061035156,327.25,742764,2024-04-22
2024-04-29,368.0257568359375,368.3999938964844,402.0,356.1000061035156,385.6499938964844,296537,2024-04-29
2024-05-06,359.8341064453125,360.20001220703125,400.0,353.04998779296875,370.0,308226,2024-05-06
2024-05-13,366.37744140625,366.75,375.0,352.5,360.04998779296875,70973,2024-05-13
2024-05-20,370.7230224609375,371.1000061035156,378.45001220703125,358.0,362.95001220703125,42132,2024-05-20
2024-05-27,365.278564453125,365.6499938964844,395.45001220703125,354.5,379.0,196763,2024-05-27
2024-06-03,382.6608581542969,383.04998779296875,397.0,350.0,382.0,285791,2024-06-03
2024-06-10,396.94635009765625,397.3500061035156,423.95001220703125,367.1000061035156,383.6499938964844,606048,2024-06-10
2024-06-17,422.9698791503906,423.3999938964844,437.0,387.25,397.3500061035156,365208,2024-06-17
2024-06-24,453.8385009765625,454.29998779296875,466.0,406.0,425.3999938964844,718162,2024-06-24
2024-07-01,459.0332336425781,459.5,496.0,453.5,467.0,444105,2024-07-01
2024-07-08,435.50714111328125,435.95001220703125,465.70001220703125,432.95001220703125,459.5,151413,2024-07-08
2024-07-15,398.0951843261719,398.5,448.0,395.95001220703125,435.5,131104,2024-07-15
2024-07-22,411.1319274902344,411.54998779296875,426.95001220703125,391.0,399.3500061035156,93915,2024-07-22
2024-07-29,517.8234252929688,518.3499755859375,583.7999877929688,456.3500061035156,480.0,1696020,2024-07-29
2024-08-05,520.62060546875,521.1500244140625,570.1500244140625,492.0,502.0,253844,2024-08-05
2024-08-12,519.27197265625,519.7999877929688,557.8499755859375,498.1000061035156,535.0,129637,2024-08-12
2024-08-19,548.8419189453125,549.4000244140625,588.9500122070312,516.0,522.0,202369,2024-08-19
2024-08-26,500.5409851074219,501.04998779296875,560.0,492.5,551.7999877929688,84115,2024-08-26
2024-09-02,519.6715698242188,520.2000122070312,542.0,506.0,512.0,43290,2024-09-02
2024-09-09,504.9365539550781,505.45001220703125,539.9500122070312,500.0,539.9500122070312,22415,2024-09-09
2024-09-16,488.0537109375,488.54998779296875,532.0,472.1000061035156,505.0,22591,2024-09-16
2024-09-23,453.29998779296875,453.29998779296875,504.0,430.04998779296875,470.54998779296875,60945,2024-09-23
2024-09-30,454.54998779296875,454.54998779296875,469.79998779296875,426.70001220703125,457.8999938964844,35054,2024-09-30
2024-10-07,483.6499938964844,483.6499938964844,488.6000061035156,433.0,454.54998779296875,23274,2024-10-07
2024-10-14,451.1000061035156,451.1000061035156,489.0,445.0,465.29998779296875,23331,2024-10-14
2024-10-21,421.04998779296875,421.04998779296875,454.70001220703125,420.8500061035156,449.5,30800,2024-10-21
2024-10-28,424.75,424.75,439.79998779296875,392.6499938964844,420.8999938964844,32933,2024-10-28
2024-11-04,418.0,418.0,467.0,415.0,425.0,21666,2024-11-04
2024-11-11,366.6499938964844,366.6499938964844,428.75,351.70001220703125,416.0,38926,2024-11-11
2024-11-18,378.5,378.5,397.0,370.1499938964844,379.70001220703125,8857,2024-11-18
2024-11-25,382.1499938964844,382.1499938964844,396.0,372.0,378.5,12211,2024-11-25
2024-12-02,422.3500061035156,422.3500061035156,434.95001220703125,389.95001220703125,390.0,35564,2024-12-02
2024-12-09,406.95001220703125,406.95001220703125,437.0,402.04998779296875,425.04998779296875,69721,2024-12-09
2024-12-16,362.54998779296875,362.54998779296875,415.79998779296875,360.04998779296875,411.79998779296875,53084,2024-12-16
2024-12-23,360.5,360.5,379.0,350.04998779296875,362.54998779296875,22544,2024-12-23
2024-12-30,379.95001220703125,379.95001220703125,397.0,355.29998779296875,355.29998779296875,17357,2024-12-30
2025-01-06,333.8999938964844,333.8999938964844,384.0,326.6000061035156,379.3500061035156,32919,2025-01-06
2025-01-13,319.29998779296875,319.29998779296875,339.5,304.20001220703125,330.0,52164,2025-01-13
2025-01-20,307.25,307.25,331.45001220703125,301.20001220703125,331.45001220703125,28609,2025-01-20
2025-01-27,281.8999938964844,281.8999938964844,339.0,268.04998779296875,301.1000061035156,177071,2025-01-27
2025-02-03,284.75,284.75,304.70001220703125,271.8500061035156,271.8500061035156,61503,2025-02-03
2025-02-10,268.79998779296875,268.79998779296875,296.6000061035156,265.0,296.6000061035156,42524,2025-02-10
2025-02-17,285.3500061035156,285.3500061035156,291.54998779296875,258.0,272.70001220703125,35916,2025-02-17
2025-02-24,286.79998779296875,286.79998779296875,305.1000061035156,271.20001220703125,290.8500061035156,31520,2025-02-24
2025-03-03,334.0,334.0,344.0,267.95001220703125,286.79998779296875,96364,2025-03-03
2025-03-10,285.79998779296875,285.79998779296875,342.8500061035156,281.5,339.70001220703125,34622,2025-03-10
2025-03-17,361.6000061035156,361.6000061035156,375.0,282.1000061035156,285.79998779296875,240848,2025-03-17
2025-03-24,333.6000061035156,333.6000061035156,400.0,323.25,383.8999938964844,131562,2025-03-24
2025-03-31,353.1000061035156,353.1000061035156,371.0,320.70001220703125,333.6000061035156,58823,2025-03-31
2025-04-07,337.45001220703125,337.45001220703125,358.75,321.6499938964844,344.0,58933,2025-04-07
2025-04-14,365.25,365.25,382.6000061035156,341.29998779296875,342.0,45505,2025-04-14
2025-04-21,352.20001220703125,352.20001220703125,384.0,348.1000061035156,365.0,73189,2025-04-21
2025-04-28,356.6499938964844,356.6499938964844,364.95001220703125,338.0,350.3500061035156,20296,2025-04-28
2025-05-05,428.6000061035156,428.6000061035156,434.0,350.0,360.0,566504,2025-05-05
2025-05-12,437.6499938964844,437.6499938964844,491.95001220703125,430.0,433.0,580296,2025-05-12
2025-05-19,420.70001220703125,420.70001220703125,446.0,407.3999938964844,437.6499938964844,30625,2025-05-19
2025-05-26,421.8999938964844,421.8999938964844,445.0,411.04998779296875,420.70001220703125,40013,2025-05-26
2025-06-02,416.0,416.0,424.8999938964844,405.54998779296875,424.0,25585,2025-06-02
2025-06-09,431.1000061035156,431.1000061035156,448.0,411.04998779296875,430.79998779296875,39021,2025-06-09
2025-06-16,415.6499938964844,415.6499938964844,454.75,409.20001220703125,428.95001220703125,30785,2025-06-16
2025-06-23,438.8500061035156,438.8500061035156,453.0,415.04998779296875,415.04998779296875,33685,2025-06-23
2025-06-30,435.6499938964844,435.6499938964844,452.0,425.0,441.0,9773,2025-06-30
2025-07-07,442.3999938964844,442.3999938964844,447.95001220703125,425.0,441.6499938964844,19283,2025-07-07
2025-07-14,431.0,431.0,449.0,428.0,449.0,6604,2025-07-14
