Date,Adj Close_ORIENTHOT.NS,Close_ORIENTHOT.NS,High_ORIENTHOT.NS,Low_ORIENTHOT.NS,Open_ORIENTHOT.NS,Volume_ORIENTHOT.NS,Date
2022-10-24,71.78533172607422,72.44999694824219,73.9000015258789,71.94999694824219,72.0,892614,2022-10-24
2022-10-31,81.79267883300781,82.55000305175781,84.75,70.5,73.0,8820659,2022-10-31
2022-11-07,81.9908447265625,82.75,87.5999984741211,78.19999694824219,83.5,6155348,2022-11-07
2022-11-14,79.95964050292969,80.69999694824219,85.44999694824219,79.5,83.05000305175781,4148516,2022-11-14
2022-11-21,81.74313354492188,82.5,84.6500015258789,77.1500015258789,81.0,3601888,2022-11-21
2022-11-28,81.19817352294922,81.94999694824219,88.19999694824219,80.5,82.4000015258789,7217665,2022-11-28
2022-12-05,79.66240692138672,80.4000015258789,82.94999694824219,79.25,82.19999694824219,2099585,2022-12-05
2022-12-12,78.22570037841797,78.94999694824219,83.05000305175781,78.30000305175781,80.4000015258789,2937156,2022-12-12
2022-12-19,63.214691162109375,63.79999923706055,81.4000015258789,63.0,79.30000305175781,6413990,2022-12-19
2022-12-26,72.47891235351562,73.1500015258789,74.44999694824219,63.04999923706055,65.0,6067013,2022-12-26
2023-01-02,69.85322570800781,70.5,75.1500015258789,70.0999984741211,73.69999694824219,7565977,2023-01-02
2023-01-09,70.20001220703125,70.8499984741211,71.9000015258789,68.4000015258789,71.4000015258789,2659567,2023-01-09
2023-01-16,68.91194915771484,69.55000305175781,71.44999694824219,68.75,70.8499984741211,2597806,2023-01-16
2023-01-23,66.8311996459961,67.44999694824219,73.69999694824219,67.0,69.9000015258789,2914643,2023-01-23
2023-01-30,66.78166961669922,67.4000015258789,72.5,66.3499984741211,66.3499984741211,2995149,2023-01-30
2023-02-06,70.20001220703125,70.8499984741211,71.3499984741211,67.94999694824219,69.30000305175781,1477442,2023-02-06
2023-02-13,79.21652221679688,79.94999694824219,80.4000015258789,68.44999694824219,70.8499984741211,6455154,2023-02-13
2023-02-20,77.73028564453125,78.44999694824219,82.0,77.55000305175781,80.0,2592537,2023-02-20
2023-02-27,78.96881866455078,79.69999694824219,80.80000305175781,76.05000305175781,77.6500015258789,2256824,2023-02-27
2023-03-06,78.86973571777344,79.5999984741211,80.8499984741211,77.05000305175781,80.8499984741211,1390734,2023-03-06
2023-03-13,78.62203216552734,79.3499984741211,83.05000305175781,75.05000305175781,78.44999694824219,2811217,2023-03-13
2023-03-20,77.38349914550781,78.0999984741211,80.69999694824219,76.80000305175781,79.69999694824219,1574717,2023-03-20
2023-03-27,78.07707977294922,78.80000305175781,82.19999694824219,76.30000305175781,78.69999694824219,3104429,2023-03-27
2023-04-03,79.01836395263672,79.75,81.80000305175781,78.8499984741211,79.4000015258789,1065869,2023-04-03
2023-04-10,82.63488006591797,83.4000015258789,85.5,79.1500015258789,80.0,3161398,2023-04-10
2023-04-17,84.07157135009766,84.8499984741211,89.3499984741211,82.80000305175781,83.0999984741211,8777748,2023-04-17
2023-04-24,89.22386932373047,90.05000305175781,93.4000015258789,82.1500015258789,84.94999694824219,8408821,2023-04-24
2023-05-01,93.3357925415039,94.19999694824219,96.19999694824219,90.05000305175781,90.05000305175781,4054529,2023-05-01
2023-05-08,89.66974639892578,90.5,98.0,87.55000305175781,94.80000305175781,3711558,2023-05-08
2023-05-15,90.90827941894531,91.75,93.94999694824219,89.19999694824219,90.5,2266865,2023-05-15
2023-05-22,90.16515350341797,91.0,92.69999694824219,88.5999984741211,91.30000305175781,2385845,2023-05-22
2023-05-29,88.8770751953125,89.69999694824219,91.94999694824219,87.9000015258789,91.8499984741211,2423880,2023-05-29
2023-06-05,85.95413970947266,86.75,90.69999694824219,85.5,90.5,2286290,2023-06-05
2023-06-12,90.06607818603516,90.9000015258789,93.25,86.0999984741211,87.44999694824219,2959180,2023-06-12
2023-06-19,88.6293716430664,89.44999694824219,94.4000015258789,89.05000305175781,91.94999694824219,1786798,2023-06-19
2023-06-26,87.83671569824219,88.6500015258789,92.30000305175781,88.4000015258789,89.69999694824219,1128848,2023-06-26
2023-07-03,87.14313507080078,87.94999694824219,90.3499984741211,87.05000305175781,88.94999694824219,948143,2023-07-03
2023-07-10,86.25139617919922,87.05000305175781,92.0,86.05000305175781,88.69999694824219,1716549,2023-07-10
2023-07-17,89.18049621582031,89.5,93.0,85.5,87.94999694824219,5406532,2023-07-17
2023-07-24,87.8851318359375,88.19999694824219,95.19999694824219,86.44999694824219,89.9000015258789,4952803,2023-07-24
2023-07-31,86.53995513916016,86.8499984741211,90.55000305175781,85.80000305175781,89.0999984741211,1719599,2023-07-31
2023-08-07,84.34780883789062,84.6500015258789,87.75,82.94999694824219,87.5999984741211,1762109,2023-08-07
2023-08-14,83.40119934082031,83.69999694824219,84.94999694824219,81.5,84.94999694824219,1391645,2023-08-14
2023-08-21,81.00977325439453,81.30000305175781,84.75,81.0,84.4000015258789,2613033,2023-08-21
2023-08-28,88.38334655761719,88.69999694824219,91.25,79.05000305175781,81.4000015258789,7043046,2023-08-28
2023-09-04,88.98120880126953,89.30000305175781,93.0,85.5999984741211,88.19999694824219,4563755,2023-09-04
2023-09-11,88.13423919677734,88.44999694824219,91.75,84.8499984741211,90.0999984741211,2732891,2023-09-11
2023-09-18,84.74638366699219,85.05000305175781,89.4000015258789,84.0,88.44999694824219,1456890,2023-09-18
2023-09-25,84.79620361328125,85.0999984741211,86.75,84.30000305175781,85.4000015258789,880104,2023-09-25
2023-10-02,93.26585388183594,93.5999984741211,94.4000015258789,85.0999984741211,85.0999984741211,4890138,2023-10-02
2023-10-09,104.27641296386719,104.6500015258789,111.94999694824219,89.4000015258789,93.30000305175781,22134502,2023-10-09
2023-10-16,98.7960433959961,99.1500015258789,109.4000015258789,98.0,109.4000015258789,4119724,2023-10-16
2023-10-23,96.05586242675781,96.4000015258789,107.8499984741211,94.0999984741211,99.0,5945955,2023-10-23
2023-10-30,98.14836120605469,98.5,99.80000305175781,91.30000305175781,95.5,5233422,2023-10-30
2023-11-06,102.78176879882812,103.1500015258789,105.0,98.80000305175781,100.0,3281418,2023-11-06
2023-11-13,105.37248229980469,105.75,108.80000305175781,102.55000305175781,104.6500015258789,2516879,2023-11-13
2023-11-20,99.84229278564453,100.19999694824219,106.5999984741211,99.69999694824219,106.44999694824219,1959461,2023-11-20
2023-11-27,114.53963470458984,114.94999694824219,117.80000305175781,99.0,100.19999694824219,11039657,2023-11-27
2023-12-04,123.6071548461914,124.05000305175781,125.8499984741211,113.55000305175781,117.05000305175781,9423609,2023-12-04
2023-12-11,122.71036529541016,123.1500015258789,126.0,115.4000015258789,124.25,5820204,2023-12-11
2023-12-18,121.66411590576172,122.0999984741211,135.1999969482422,117.44999694824219,123.94999694824219,7498361,2023-12-18
2023-12-25,121.71393585205078,122.1500015258789,125.30000305175781,119.94999694824219,122.0999984741211,1893199,2023-12-25
2024-01-01,123.6071548461914,124.05000305175781,128.4499969482422,120.0,122.9000015258789,3958488,2024-01-01
2024-01-08,127.59288024902344,128.0500030517578,130.85000610351562,122.30000305175781,127.0,2506111,2024-01-08
2024-01-15,123.90608215332031,124.3499984741211,130.14999389648438,116.94999694824219,129.5,2394393,2024-01-15
2024-01-22,120.76732635498047,121.19999694824219,127.9000015258789,117.94999694824219,124.3499984741211,1549683,2024-01-22
2024-01-29,132.87396240234375,133.35000610351562,136.0,120.94999694824219,122.69999694824219,6338725,2024-01-29
2024-02-05,131.08038330078125,131.5500030517578,138.4499969482422,127.9000015258789,136.89999389648438,4654651,2024-02-05
2024-02-12,122.85983276367188,123.30000305175781,135.5,120.4000015258789,134.0,3519194,2024-02-12
2024-02-19,137.2084197998047,137.6999969482422,141.0500030517578,123.9000015258789,123.9000015258789,8036775,2024-02-19
2024-02-26,132.52520751953125,133.0,142.39999389648438,128.75,138.4499969482422,3141839,2024-02-26
2024-03-04,128.9878692626953,129.4499969482422,136.35000610351562,125.8499984741211,135.5,1878824,2024-03-04
2024-03-11,117.37947082519531,117.80000305175781,133.0,110.6500015258789,130.89999389648438,2429485,2024-03-11
2024-03-18,116.98089599609375,117.4000015258789,120.5,113.30000305175781,117.0999984741211,1224067,2024-03-18
2024-03-25,114.88839721679688,115.30000305175781,122.44999694824219,114.44999694824219,117.4000015258789,1337916,2024-03-25
2024-04-01,134.7671661376953,135.25,138.0,113.4000015258789,114.4000015258789,3430410,2024-04-01
2024-04-08,134.31878662109375,134.8000030517578,137.8000030517578,130.75,136.4499969482422,1858241,2024-04-08
2024-04-15,133.82057189941406,134.3000030517578,138.9499969482422,128.0,130.0,2469104,2024-04-15
2024-04-22,133.82057189941406,134.3000030517578,142.39999389648438,131.14999389648438,135.89999389648438,4578689,2024-04-22
2024-04-29,149.46450805664062,150.0,154.8000030517578,132.0,134.6999969482422,6757030,2024-04-29
2024-05-06,150.16201782226562,150.6999969482422,153.85000610351562,140.9499969482422,150.0,4577370,2024-05-06
2024-05-13,144.8809356689453,145.39999389648438,152.35000610351562,142.5,151.89999389648438,2002923,2024-05-13
2024-05-20,140.5464630126953,141.0500030517578,147.14999389648438,138.0,145.39999389648438,1160250,2024-05-20
2024-05-27,131.47894287109375,131.9499969482422,141.89999389648438,128.0,141.89999389648438,2197628,2024-05-27
2024-06-03,139.69949340820312,140.1999969482422,141.3000030517578,112.0999984741211,135.25,2758191,2024-06-03
2024-06-10,142.30018615722656,142.80999755859375,146.5,139.0,140.85000610351562,1362908,2024-06-10
2024-06-17,140.89520263671875,141.39999389648438,145.33999633789062,138.75999450683594,142.80999755859375,1348110,2024-06-17
2024-06-24,136.76002502441406,137.25,142.89999389648438,135.1999969482422,140.5500030517578,1057715,2024-06-24
2024-07-01,141.1144256591797,141.6199951171875,145.75,135.0,135.7100067138672,1420306,2024-07-01
2024-07-08,136.1322784423828,136.6199951171875,146.4499969482422,136.0,143.14999389648438,2205677,2024-07-08
2024-07-15,128.39999389648438,128.39999389648438,137.99000549316406,127.0,131.10000610351562,1666430,2024-07-15
2024-07-22,143.10000610351562,143.10000610351562,144.5,125.55000305175781,127.75,1681575,2024-07-22
2024-07-29,136.7100067138672,136.7100067138672,146.3800048828125,135.6699981689453,145.0,1588585,2024-07-29
2024-08-05,135.52000427246094,135.52000427246094,141.0,123.4000015258789,132.25,2775404,2024-08-05
2024-08-12,136.7100067138672,136.7100067138672,139.89999389648438,131.64999389648438,136.0,695495,2024-08-12
2024-08-19,142.47000122070312,142.47000122070312,151.0,132.8000030517578,138.1999969482422,2366074,2024-08-19
2024-08-26,162.58999633789062,162.58999633789062,165.0,140.83999633789062,142.5800018310547,6508388,2024-08-26
2024-09-02,154.92999267578125,154.92999267578125,163.61000061035156,153.60000610351562,162.97999572753906,3042979,2024-09-02
2024-09-09,163.99000549316406,163.99000549316406,181.2899932861328,153.94000244140625,155.00999450683594,7017965,2024-09-09
2024-09-16,167.57000732421875,167.57000732421875,172.80999755859375,159.1999969482422,165.10000610351562,2528445,2024-09-16
2024-09-23,181.88999938964844,181.88999938964844,192.1999969482422,168.22999572753906,171.25,5581434,2024-09-23
2024-09-30,175.19000244140625,175.19000244140625,183.74000549316406,171.61000061035156,179.02000427246094,1694945,2024-09-30
2024-10-07,179.00999450683594,179.00999450683594,181.39999389648438,166.10000610351562,176.39999389648438,1449173,2024-10-07
2024-10-14,171.57000732421875,171.57000732421875,184.8000030517578,165.5500030517578,180.0,1619652,2024-10-14
2024-10-21,169.16000366210938,169.16000366210938,178.64999389648438,159.00999450683594,171.57000732421875,1574893,2024-10-21
2024-10-28,183.1199951171875,183.1199951171875,187.5,161.94000244140625,169.8000030517578,1863611,2024-10-28
2024-11-04,188.14999389648438,188.14999389648438,189.89999389648438,175.0,183.52999877929688,2102636,2024-11-04
2024-11-11,172.52999877929688,172.52999877929688,189.9499969482422,170.0,188.5,1129155,2024-11-11
2024-11-18,187.8000030517578,187.8000030517578,188.89999389648438,171.3800048828125,173.0500030517578,1519999,2024-11-18
2024-11-25,182.5500030517578,182.5500030517578,192.89999389648438,179.1199951171875,189.0,1472281,2024-11-25
2024-12-02,196.75999450683594,196.75999450683594,200.0,180.3000030517578,183.39999389648438,2882128,2024-12-02
2024-12-09,190.97000122070312,190.97000122070312,202.0,185.4199981689453,197.00999450683594,1367461,2024-12-09
2024-12-16,177.92999267578125,177.92999267578125,196.0,176.44000244140625,191.0,1173396,2024-12-16
2024-12-23,175.44000244140625,175.44000244140625,181.0,171.7899932861328,178.19000244140625,714168,2024-12-23
2024-12-30,181.91000366210938,181.91000366210938,187.35000610351562,173.0,175.9499969482422,1104862,2024-12-30
2025-01-06,168.91000366210938,168.91000366210938,182.0,165.2100067138672,181.99000549316406,943301,2025-01-06
2025-01-13,173.10000610351562,173.10000610351562,179.0,165.14999389648438,168.25,1454541,2025-01-13
2025-01-20,160.3699951171875,160.3699951171875,179.97999572753906,155.0,174.0,2006358,2025-01-20
2025-01-27,149.5800018310547,149.5800018310547,162.9499969482422,146.39999389648438,161.0,1733274,2025-01-27
2025-02-03,139.38999938964844,139.38999938964844,152.47000122070312,136.89999389648438,149.0,1769654,2025-02-03
2025-02-10,134.47000122070312,134.47000122070312,144.0,132.22000122070312,139.38999938964844,1176804,2025-02-10
2025-02-17,140.0500030517578,140.0500030517578,156.99000549316406,126.01000213623047,134.25,3068283,2025-02-17
2025-02-24,131.24000549316406,131.24000549316406,144.0,128.42999267578125,139.0,793182,2025-02-24
2025-03-03,149.7899932861328,149.7899932861328,153.2899932861328,128.02999877929688,131.5500030517578,1433407,2025-03-03
2025-03-10,140.9600067138672,140.9600067138672,151.89999389648438,138.5,150.89999389648438,585652,2025-03-10
2025-03-17,149.33999633789062,149.33999633789062,152.0,137.61000061035156,140.9499969482422,784532,2025-03-17
2025-03-24,142.97000122070312,142.97000122070312,155.0,140.35000610351562,150.19000244140625,1559840,2025-03-24
2025-03-31,140.8300018310547,140.8300018310547,150.8000030517578,138.42999267578125,142.97000122070312,555033,2025-03-31
2025-04-07,138.22999572753906,138.22999572753906,144.0,127.08999633789062,130.0,646357,2025-04-07
2025-04-14,148.17999267578125,148.17999267578125,149.00999450683594,139.5,141.0,406936,2025-04-14
2025-04-21,147.1300048828125,147.1300048828125,161.00999450683594,145.42999267578125,148.0,1865599,2025-04-21
2025-04-28,144.2100067138672,144.2100067138672,149.49000549316406,140.1999969482422,147.14999389648438,695136,2025-04-28
2025-05-05,127.7699966430664,127.7699966430664,154.0,126.20999908447266,145.2899932861328,1850510,2025-05-05
2025-05-12,154.22000122070312,154.22000122070312,155.0,132.42999267578125,133.89999389648438,2396024,2025-05-12
2025-05-19,151.89999389648438,151.89999389648438,162.60000610351562,145.7100067138672,152.0,2024708,2025-05-19
2025-05-26,147.25999450683594,147.25999450683594,157.89999389648438,145.60000610351562,151.97999572753906,1150282,2025-05-26
2025-06-02,156.83999633789062,156.83999633789062,163.13999938964844,146.0,146.3000030517578,1653961,2025-06-02
2025-06-09,152.4199981689453,152.4199981689453,159.3800048828125,149.7100067138672,157.97999572753906,572444,2025-06-09
