Date,Adj Close_CHEMCON.NS,Close_CHEMCON.NS,High_CHEMCON.NS,Low_CHEMCON.NS,Open_CHEMCON.NS,Volume_CHEMCON.NS,Date
2021-03-01,435.0615539550781,439.45001220703125,447.0,432.0,438.45001220703125,1120607,2021-03-01
2021-03-08,427.5869140625,431.8999938964844,452.5,429.0,442.6499938964844,854361,2021-03-08
2021-03-15,415.9542541503906,420.1499938964844,456.0,408.79998779296875,432.04998779296875,1569801,2021-03-15
2021-03-22,399.9160461425781,403.95001220703125,426.8999938964844,401.04998779296875,422.0,678723,2021-03-22
2021-03-29,409.46966552734375,413.6000061035156,419.70001220703125,403.95001220703125,403.95001220703125,442105,2021-03-29
2021-04-05,430.06195068359375,434.3999938964844,450.0,405.79998779296875,415.0,1475488,2021-04-05
2021-04-12,406.8461608886719,410.95001220703125,429.0,408.0,429.0,496462,2021-04-12
2021-04-19,412.5387268066406,416.70001220703125,428.0,403.0,405.6000061035156,513869,2021-04-19
2021-04-26,422.1913757324219,426.45001220703125,450.0,407.0,420.0,1575655,2021-04-26
2021-05-03,443.3776550292969,447.8500061035156,465.79998779296875,420.1000061035156,424.0,2004792,2021-05-03
2021-05-10,437.23956298828125,441.6499938964844,470.20001220703125,438.79998779296875,451.1000061035156,1389982,2021-05-10
2021-05-17,433.7250061035156,438.1000061035156,447.79998779296875,433.70001220703125,441.6499938964844,594235,2021-05-17
2021-05-24,437.7840881347656,442.20001220703125,449.79998779296875,432.0,444.0,1006121,2021-05-24
2021-05-31,472.0385437011719,476.79998779296875,512.7999877929688,444.3500061035156,445.70001220703125,9736472,2021-05-31
2021-06-07,481.09716796875,485.95001220703125,521.0,478.45001220703125,480.79998779296875,3838704,2021-06-07
2021-06-14,455.8518371582031,460.45001220703125,498.79998779296875,453.6000061035156,487.95001220703125,1161669,2021-06-14
2021-06-21,453.5252990722656,458.1000061035156,475.1000061035156,454.29998779296875,457.45001220703125,591666,2021-06-21
2021-06-28,502.5309753417969,507.6000061035156,522.0,452.1000061035156,460.45001220703125,4340141,2021-06-28
2021-07-05,490.5023193359375,495.45001220703125,534.9500122070312,485.0,511.70001220703125,2610390,2021-07-05
2021-07-12,487.6312561035156,492.54998779296875,517.3499755859375,490.1000061035156,499.3999938964844,1144206,2021-07-12
2021-07-19,495.3038635253906,500.29998779296875,506.70001220703125,476.1499938964844,490.0,1119896,2021-07-19
2021-07-26,495.69989013671875,500.70001220703125,517.0,486.3500061035156,504.0,1511609,2021-07-26
2021-08-02,522.479736328125,527.75,569.4000244140625,501.1000061035156,504.6000061035156,5723065,2021-08-02
2021-08-09,470.5040283203125,475.25,539.0,448.8500061035156,530.5499877929688,3412063,2021-08-09
2021-08-16,444.763671875,449.25,483.0,446.75,466.6000061035156,770717,2021-08-16
2021-08-23,446.7931823730469,451.29998779296875,455.6499938964844,425.0,452.8999938964844,675973,2021-08-23
2021-08-30,452.68377685546875,457.25,472.5,449.75,452.1000061035156,695374,2021-08-30
2021-09-06,452.436279296875,457.0,465.0,448.0,460.0,515122,2021-09-06
2021-09-13,444.36767578125,448.8500061035156,476.0,429.6000061035156,448.0,1732650,2021-09-13
2021-09-20,433.0815124511719,437.45001220703125,452.54998779296875,436.04998779296875,445.5,661307,2021-09-20
2021-09-27,429.616455078125,433.95001220703125,448.3500061035156,431.75,440.8999938964844,593042,2021-09-27
2021-10-04,444.0211486816406,448.5,482.3999938964844,436.25,437.3999938964844,2577170,2021-10-04
2021-10-11,432.8340148925781,437.20001220703125,460.0,436.0,460.0,720945,2021-10-11
2021-10-18,412.9347229003906,417.1000061035156,442.95001220703125,415.0,438.54998779296875,925153,2021-10-18
2021-10-25,402.8861083984375,406.95001220703125,425.29998779296875,405.0,425.0,594004,2021-10-25
2021-11-01,402.1435852050781,406.20001220703125,425.0,403.6499938964844,406.95001220703125,786363,2021-11-01
2021-11-08,394.5699462890625,398.54998779296875,414.6000061035156,396.5,406.3999938964844,848270,2021-11-08
2021-11-15,366.0575866699219,369.75,401.45001220703125,368.54998779296875,400.0,1323849,2021-11-15
2021-11-22,352.8904113769531,356.45001220703125,375.0,350.04998779296875,369.79998779296875,755259,2021-11-22
2021-11-29,367.7406005859375,371.45001220703125,382.8500061035156,338.29998779296875,356.0,887457,2021-11-29
2021-12-06,370.01763916015625,373.75,376.70001220703125,358.0,370.04998779296875,334086,2021-12-06
2021-12-13,347.6928405761719,351.20001220703125,382.3999938964844,350.1000061035156,374.0,455036,2021-12-13
2021-12-20,356.2564392089844,359.8500061035156,376.3999938964844,347.20001220703125,356.0,815675,2021-12-20
2021-12-27,363.5330505371094,367.20001220703125,375.3500061035156,357.79998779296875,360.0,436730,2021-12-27
2022-01-03,378.97723388671875,382.79998779296875,390.0,362.0,368.0,1594775,2022-01-03
2022-01-10,381.3533020019531,385.20001220703125,395.0,381.3500061035156,384.95001220703125,722758,2022-01-10
2022-01-17,354.5733947753906,358.1499938964844,393.95001220703125,357.20001220703125,387.45001220703125,422848,2022-01-17
2022-01-24,339.1787109375,342.6000061035156,363.5,333.0,363.5,412289,2022-01-24
2022-01-31,364.77056884765625,368.45001220703125,371.8999938964844,340.0,348.0,519847,2022-01-31
2022-02-07,331.110107421875,334.45001220703125,373.1000061035156,333.75,370.6499938964844,646179,2022-02-07
2022-02-14,312.9433288574219,316.1000061035156,333.5,309.3500061035156,330.0,405027,2022-02-14
2022-02-21,276.4118347167969,279.20001220703125,314.45001220703125,266.0,313.0,459434,2022-02-21
2022-02-28,267.3037109375,270.0,287.5,261.0,278.0,439090,2022-02-28
2022-03-07,285.71795654296875,288.6000061035156,294.1499938964844,262.0,267.0,713673,2022-03-07
2022-03-14,276.2633056640625,279.04998779296875,292.0,278.04998779296875,291.95001220703125,425406,2022-03-14
2022-03-21,294.5290832519531,297.5,308.29998779296875,275.04998779296875,285.0,1072405,2022-03-21
2022-03-28,276.1643371582031,278.95001220703125,299.8999938964844,266.0,298.25,976438,2022-03-28
2022-04-04,312.8443298339844,316.0,328.79998779296875,281.29998779296875,282.0,1032539,2022-04-04
2022-04-11,314.329345703125,317.5,332.8999938964844,312.29998779296875,322.0,263690,2022-04-11
2022-04-18,337.9411926269531,341.3500061035156,351.0,312.79998779296875,315.04998779296875,960120,2022-04-18
2022-04-25,315.91339111328125,319.1000061035156,340.1499938964844,318.0,339.8999938964844,376759,2022-04-25
2022-05-02,301.607666015625,304.6499938964844,328.95001220703125,297.95001220703125,315.04998779296875,281663,2022-05-02
2022-05-09,275.17431640625,277.95001220703125,306.04998779296875,266.25,299.0,353643,2022-05-09
2022-05-16,293.5390625,296.5,313.79998779296875,270.0,278.95001220703125,1065140,2022-05-16
2022-05-23,283.78741455078125,286.6499938964844,301.0,270.1000061035156,295.0,620497,2022-05-23
2022-05-30,297.1526184082031,300.1499938964844,314.0,281.20001220703125,289.0,730238,2022-05-30
2022-06-06,295.3210754394531,298.29998779296875,305.45001220703125,293.29998779296875,301.79998779296875,304530,2022-06-06
2022-06-13,273.29327392578125,276.04998779296875,291.45001220703125,268.6000061035156,288.0,239539,2022-06-13
2022-06-20,277.84735107421875,280.6499938964844,287.1000061035156,266.20001220703125,275.0,254626,2022-06-20
2022-06-27,286.658447265625,289.54998779296875,297.0,279.8999938964844,286.0,213325,2022-06-27
2022-07-04,294.3805847167969,297.3500061035156,306.6499938964844,280.20001220703125,291.0,318584,2022-07-04
2022-07-11,322.7444763183594,326.0,342.25,293.20001220703125,296.3500061035156,1389500,2022-07-11
2022-07-18,327.051025390625,330.3500061035156,355.3500061035156,327.1000061035156,327.8500061035156,625010,2022-07-18
2022-07-25,329.9715576171875,333.29998779296875,351.95001220703125,326.1499938964844,333.0,641640,2022-07-25
2022-08-01,330.070556640625,333.3999938964844,348.79998779296875,330.20001220703125,335.70001220703125,742496,2022-08-01
2022-08-08,412.0437316894531,416.20001220703125,434.0,328.95001220703125,336.0,6039493,2022-08-08
2022-08-15,396.54998779296875,400.54998779296875,427.0,394.0,416.20001220703125,1112088,2022-08-15
2022-08-22,401.10406494140625,405.1499938964844,417.0,382.0,395.8500061035156,1027395,2022-08-22
2022-08-29,403.04998779296875,403.04998779296875,432.70001220703125,391.0,393.0,922432,2022-08-29
2022-09-05,412.04998779296875,412.04998779296875,447.8999938964844,398.0,403.0,1591413,2022-09-05
2022-09-12,432.54998779296875,432.54998779296875,456.79998779296875,412.54998779296875,412.54998779296875,2126077,2022-09-12
2022-09-19,444.45001220703125,444.45001220703125,460.5,417.29998779296875,432.0,1431307,2022-09-19
2022-09-26,449.5,449.5,465.75,410.6000061035156,443.0,3126308,2022-09-26
2022-10-03,467.3500061035156,467.3500061035156,477.95001220703125,426.04998779296875,447.95001220703125,2034198,2022-10-03
2022-10-10,420.54998779296875,420.54998779296875,466.0,415.1000061035156,462.45001220703125,1229104,2022-10-10
2022-10-17,423.70001220703125,423.70001220703125,442.0,416.45001220703125,418.6499938964844,853213,2022-10-17
2022-10-24,418.95001220703125,418.95001220703125,436.29998779296875,418.0,428.0,293054,2022-10-24
2022-10-31,397.3999938964844,397.3999938964844,424.70001220703125,390.1000061035156,424.6499938964844,724637,2022-10-31
2022-11-07,381.79998779296875,381.79998779296875,400.5,370.0,396.8999938964844,1351165,2022-11-07
2022-11-14,295.3500061035156,295.3500061035156,336.8999938964844,290.0,329.0,2624301,2022-11-14
2022-11-21,304.8500061035156,304.8500061035156,307.0,284.04998779296875,290.0,968475,2022-11-21
2022-11-28,304.6499938964844,304.6499938964844,313.5,294.5,305.5,697065,2022-11-28
2022-12-05,299.79998779296875,299.79998779296875,307.8500061035156,296.79998779296875,305.6000061035156,414490,2022-12-05
2022-12-12,295.8999938964844,295.8999938964844,302.75,294.5,302.0,324433,2022-12-12
2022-12-19,275.3999938964844,275.3999938964844,303.0,274.5,295.1000061035156,447882,2022-12-19
2022-12-26,298.8999938964844,298.8999938964844,302.70001220703125,273.0,273.0,353189,2022-12-26
2023-01-02,283.8500061035156,283.8500061035156,303.0,280.70001220703125,301.8999938964844,445925,2023-01-02
2023-01-09,290.29998779296875,290.29998779296875,292.95001220703125,283.0,287.0,156865,2023-01-09
2023-01-16,287.3500061035156,287.3500061035156,293.0,283.04998779296875,290.29998779296875,143146,2023-01-16
2023-01-23,274.8500061035156,274.8500061035156,289.8999938964844,272.0,288.0,146099,2023-01-23
2023-01-30,275.6000061035156,275.6000061035156,288.79998779296875,271.0,275.95001220703125,206538,2023-01-30
2023-02-06,277.8500061035156,277.8500061035156,287.8500061035156,275.5,277.95001220703125,431757,2023-02-06
2023-02-13,271.54998779296875,271.54998779296875,280.8500061035156,267.3500061035156,278.0,274313,2023-02-13
2023-02-20,264.3500061035156,264.3500061035156,274.20001220703125,263.29998779296875,271.54998779296875,169561,2023-02-20
2023-02-27,268.70001220703125,268.70001220703125,272.45001220703125,260.8999938964844,264.0,152565,2023-02-27
2023-03-06,271.79998779296875,271.79998779296875,278.5,269.75,270.95001220703125,149710,2023-03-06
2023-03-13,258.70001220703125,258.70001220703125,272.45001220703125,252.8000030517578,271.6000061035156,197400,2023-03-13
2023-03-20,246.35000610351562,246.35000610351562,259.79998779296875,245.0,255.0,261936,2023-03-20
2023-03-27,228.8000030517578,228.8000030517578,247.89999389648438,221.0,247.89999389648438,496843,2023-03-27
2023-04-03,251.5500030517578,251.5500030517578,254.0,230.9499969482422,231.0500030517578,204727,2023-04-03
2023-04-10,261.8999938964844,261.8999938964844,270.25,249.0500030517578,255.3000030517578,230765,2023-04-10
2023-04-17,259.0,259.0,270.0,258.0,263.70001220703125,181924,2023-04-17
2023-04-24,265.8999938964844,265.8999938964844,266.75,251.39999389648438,261.04998779296875,190026,2023-04-24
2023-05-01,266.25,266.25,276.6000061035156,262.5,265.8999938964844,180437,2023-05-01
2023-05-08,275.04998779296875,275.04998779296875,278.79998779296875,268.0,269.0,210796,2023-05-08
2023-05-15,271.29998779296875,271.29998779296875,277.45001220703125,266.25,275.04998779296875,150503,2023-05-15
2023-05-22,285.8999938964844,285.8999938964844,296.79998779296875,271.6000061035156,273.6000061035156,646978,2023-05-22
2023-05-29,267.5,267.5,279.20001220703125,263.0,279.20001220703125,432304,2023-05-29
2023-06-05,266.79998779296875,266.79998779296875,274.8999938964844,265.0,267.8999938964844,322410,2023-06-05
2023-06-12,275.25,275.25,280.04998779296875,267.0,267.0,314497,2023-06-12
2023-06-19,272.04998779296875,272.04998779296875,283.5,270.3999938964844,280.0,309744,2023-06-19
2023-06-26,277.70001220703125,277.70001220703125,281.79998779296875,269.1000061035156,273.45001220703125,222946,2023-06-26
2023-07-03,277.3999938964844,277.3999938964844,285.0,275.0,279.0,275839,2023-07-03
2023-07-10,264.1499938964844,264.1499938964844,279.45001220703125,262.0,277.04998779296875,245896,2023-07-10
2023-07-17,267.5,267.5,270.0,264.5,265.8500061035156,157871,2023-07-17
2023-07-24,268.29998779296875,268.29998779296875,274.0,265.04998779296875,268.95001220703125,216964,2023-07-24
2023-07-31,273.70001220703125,273.70001220703125,279.0,263.1000061035156,273.0,396201,2023-07-31
2023-08-07,264.75,264.75,276.0,260.95001220703125,276.0,300834,2023-08-07
2023-08-14,252.5500030517578,252.5500030517578,257.0,245.0,248.0,337763,2023-08-14
2023-08-21,266.25,266.25,275.0,251.85000610351562,254.0,409894,2023-08-21
2023-08-28,279.6499938964844,279.6499938964844,284.0,266.54998779296875,267.20001220703125,706839,2023-08-28
2023-09-04,313.25,313.25,317.5,278.3500061035156,283.95001220703125,1384926,2023-09-04
2023-09-11,297.8999938964844,297.8999938964844,319.45001220703125,286.04998779296875,314.8999938964844,611651,2023-09-11
2023-09-18,283.6000061035156,283.6000061035156,297.45001220703125,280.75,296.95001220703125,180229,2023-09-18
2023-09-25,281.5,281.5,287.20001220703125,272.79998779296875,283.20001220703125,200569,2023-09-25
2023-10-02,277.0,277.0,285.1000061035156,275.0,281.5,141515,2023-10-02
2023-10-09,278.6000061035156,278.6000061035156,285.29998779296875,268.0,270.0,224855,2023-10-09
2023-10-16,275.79998779296875,275.79998779296875,291.0,275.0,277.95001220703125,249071,2023-10-16
2023-10-23,260.8999938964844,260.8999938964844,284.0,253.0500030517578,275.5,207723,2023-10-23
2023-10-30,268.95001220703125,268.95001220703125,276.8999938964844,255.10000610351562,262.0,190278,2023-10-30
2023-11-06,265.20001220703125,265.20001220703125,277.29998779296875,264.79998779296875,269.95001220703125,180380,2023-11-06
2023-11-13,264.95001220703125,264.95001220703125,271.8500061035156,264.1000061035156,271.0,147899,2023-11-13
2023-11-20,264.0,264.0,267.0,262.5,263.0,147264,2023-11-20
2023-11-27,266.45001220703125,266.45001220703125,270.70001220703125,262.3500061035156,264.0,204151,2023-11-27
2023-12-04,278.20001220703125,278.20001220703125,291.0,266.8999938964844,272.0,655469,2023-12-04
2023-12-11,275.45001220703125,275.45001220703125,284.3999938964844,271.45001220703125,279.0,364671,2023-12-11
2023-12-18,279.8500061035156,279.8500061035156,287.45001220703125,267.8999938964844,276.6000061035156,526054,2023-12-18
2023-12-25,292.8999938964844,292.8999938964844,311.79998779296875,278.04998779296875,279.8500061035156,1895465,2023-12-25
2024-01-01,297.95001220703125,297.95001220703125,307.5,293.20001220703125,293.20001220703125,702817,2024-01-01
2024-01-08,289.8500061035156,289.8500061035156,300.79998779296875,282.04998779296875,300.29998779296875,405203,2024-01-08
2024-01-15,282.95001220703125,282.95001220703125,289.8500061035156,273.0,289.8500061035156,269931,2024-01-15
2024-01-22,274.6499938964844,274.6499938964844,284.79998779296875,271.0,282.95001220703125,176257,2024-01-22
2024-01-29,278.20001220703125,278.20001220703125,282.0,270.6499938964844,275.20001220703125,276881,2024-01-29
2024-02-05,266.79998779296875,266.79998779296875,278.70001220703125,265.0,277.04998779296875,314813,2024-02-05
2024-02-12,264.29998779296875,264.29998779296875,274.8500061035156,244.9499969482422,260.1000061035156,703914,2024-02-12
2024-02-19,263.3999938964844,263.3999938964844,269.1000061035156,261.3500061035156,267.25,248303,2024-02-19
2024-02-26,272.0,272.0,278.0,259.3999938964844,264.70001220703125,645611,2024-02-26
2024-03-04,271.29998779296875,271.29998779296875,287.0,268.04998779296875,278.3999938964844,463031,2024-03-04
2024-03-11,256.29998779296875,256.29998779296875,280.29998779296875,245.9499969482422,274.29998779296875,413564,2024-03-11
2024-03-18,252.9499969482422,252.9499969482422,260.5,247.0,260.1499938964844,296298,2024-03-18
2024-03-25,231.0,231.0,254.0,230.0500030517578,252.9499969482422,469143,2024-03-25
2024-04-01,256.79998779296875,256.79998779296875,259.75,233.6999969482422,234.89999389648438,322307,2024-04-01
2024-04-08,259.5,259.5,265.45001220703125,252.0,260.0,253101,2024-04-08
2024-04-15,251.4499969482422,251.4499969482422,258.45001220703125,246.6999969482422,254.0,138242,2024-04-15
2024-04-22,260.5,260.5,267.1499938964844,252.0,252.0,217984,2024-04-22
2024-04-29,252.4499969482422,252.4499969482422,264.70001220703125,250.0500030517578,262.0,134339,2024-04-29
2024-05-06,247.35000610351562,247.35000610351562,256.95001220703125,246.0500030517578,252.60000610351562,125201,2024-05-06
2024-05-13,259.95001220703125,259.95001220703125,261.0,240.60000610351562,248.39999389648438,271586,2024-05-13
2024-05-20,245.14999389648438,245.14999389648438,256.3500061035156,244.0,256.3500061035156,194654,2024-05-20
2024-05-27,237.35000610351562,237.35000610351562,246.39999389648438,236.10000610351562,246.39999389648438,157523,2024-05-27
2024-06-03,241.64999389648438,241.64999389648438,242.75,225.5,242.0500030517578,239546,2024-06-03
2024-06-10,253.58999633789062,253.58999633789062,258.6000061035156,243.0,244.8000030517578,289526,2024-06-10
2024-06-17,266.6300048828125,266.6300048828125,274.989990234375,250.10000610351562,253.58999633789062,706533,2024-06-17
2024-06-24,256.3399963378906,256.3399963378906,269.8999938964844,255.22000122070312,263.6400146484375,253988,2024-06-24
2024-07-01,263.1499938964844,263.1499938964844,277.8500061035156,256.0,257.1499938964844,456778,2024-07-01
2024-07-08,265.75,265.75,274.8999938964844,256.8500061035156,264.70001220703125,338928,2024-07-08
2024-07-15,252.6999969482422,252.6999969482422,268.95001220703125,251.1999969482422,267.45001220703125,159964,2024-07-15
2024-07-22,261.95001220703125,261.95001220703125,267.0,248.14999389648438,251.10000610351562,246791,2024-07-22
2024-07-29,267.8500061035156,267.8500061035156,274.70001220703125,260.0,264.0,418066,2024-07-29
2024-08-05,259.25,259.25,268.8500061035156,246.35000610351562,259.04998779296875,478318,2024-08-05
2024-08-12,254.60000610351562,254.60000610351562,265.5,250.0,257.0,176567,2024-08-12
2024-08-19,269.70001220703125,269.70001220703125,283.79998779296875,255.3000030517578,255.9499969482422,686802,2024-08-19
2024-08-26,267.0,267.0,284.8999938964844,265.1000061035156,269.70001220703125,685167,2024-08-26
2024-09-02,261.25,261.25,269.1000061035156,260.25,267.0,190875,2024-09-02
2024-09-09,263.79998779296875,263.79998779296875,269.79998779296875,257.3999938964844,260.1000061035156,237775,2024-09-09
2024-09-16,277.1000061035156,277.1000061035156,298.29998779296875,264.04998779296875,265.6000061035156,2253721,2024-09-16
2024-09-23,273.29998779296875,273.29998779296875,286.0,271.5,282.95001220703125,356953,2024-09-23
2024-09-30,259.6000061035156,259.6000061035156,276.20001220703125,258.0,272.70001220703125,298097,2024-09-30
2024-10-07,259.6000061035156,259.6000061035156,266.6499938964844,249.5500030517578,260.6000061035156,241944,2024-10-07
2024-10-14,258.29998779296875,258.29998779296875,262.79998779296875,250.14999389648438,260.54998779296875,149398,2024-10-14
2024-10-21,239.0,239.0,259.54998779296875,235.0,258.29998779296875,205807,2024-10-21
2024-10-28,250.9499969482422,250.9499969482422,251.99000549316406,236.35000610351562,239.0,130751,2024-10-28
2024-11-04,247.35000610351562,247.35000610351562,255.0,244.22000122070312,251.5,113455,2024-11-04
2024-11-11,233.33999633789062,233.33999633789062,247.35000610351562,228.5500030517578,247.35000610351562,116892,2024-11-11
2024-11-18,228.77999877929688,228.77999877929688,234.99000549316406,225.80999755859375,234.99000549316406,100122,2024-11-18
2024-11-25,242.47000122070312,242.47000122070312,244.39999389648438,226.5800018310547,234.0,136122,2024-11-25
2024-12-02,241.27999877929688,241.27999877929688,244.9600067138672,237.0,243.39999389648438,113295,2024-12-02
2024-12-09,241.00999450683594,241.00999450683594,249.0,238.0,242.0,158314,2024-12-09
2024-12-16,228.8300018310547,228.8300018310547,242.8000030517578,228.0,241.94000244140625,170343,2024-12-16
2024-12-23,226.1999969482422,226.1999969482422,230.16000366210938,219.8000030517578,230.14999389648438,110843,2024-12-23
2024-12-30,230.91000366210938,230.91000366210938,234.89999389648438,223.0,226.1999969482422,115010,2024-12-30
2025-01-06,222.1300048828125,222.1300048828125,242.60000610351562,220.3000030517578,231.02000427246094,231234,2025-01-06
2025-01-13,221.61000061035156,221.61000061035156,225.7100067138672,210.25999450683594,218.99000549316406,133365,2025-01-13
2025-01-20,212.9499969482422,212.9499969482422,225.99000549316406,211.36000061035156,222.0500030517578,80286,2025-01-20
2025-01-27,216.0,216.0,220.0,202.0,212.0,135330,2025-01-27
2025-02-03,215.27999877929688,215.27999877929688,221.24000549316406,209.50999450683594,213.5,83645,2025-02-03
2025-02-10,204.94000244140625,204.94000244140625,231.5,195.44000244140625,216.88999938964844,334681,2025-02-10
2025-02-17,205.6699981689453,205.6699981689453,211.99000549316406,201.30999755859375,205.0,145089,2025-02-17
2025-02-24,190.9600067138672,190.9600067138672,207.0,188.0,207.0,135774,2025-02-24
2025-03-03,191.30999755859375,191.30999755859375,195.0,181.30999755859375,192.0,256743,2025-03-03
2025-03-10,180.36000061035156,180.36000061035156,192.72999572753906,180.0,190.99000549316406,149195,2025-03-10
2025-03-17,179.19000244140625,179.19000244140625,186.00999450683594,170.0,180.5,373109,2025-03-17
2025-03-24,165.64999389648438,165.64999389648438,185.88999938964844,164.75,179.5,516966,2025-03-24
2025-03-31,173.2899932861328,173.2899932861328,179.99000549316406,164.99000549316406,165.64999389648438,180777,2025-03-31
2025-04-07,183.99000549316406,183.99000549316406,188.3699951171875,160.0,161.08999633789062,210554,2025-04-07
2025-04-14,194.94000244140625,194.94000244140625,197.7100067138672,184.64999389648438,185.5,120591,2025-04-14
2025-04-21,200.50999450683594,200.50999450683594,210.0,194.08999633789062,196.25,234672,2025-04-21
2025-04-28,190.22999572753906,190.22999572753906,201.19000244140625,189.75,198.0500030517578,87932,2025-04-28
2025-05-05,185.1300048828125,185.1300048828125,195.5800018310547,180.89999389648438,191.91000366210938,94630,2025-05-05
2025-05-12,208.47999572753906,208.47999572753906,223.5,189.10000610351562,189.10000610351562,562996,2025-05-12
2025-05-19,198.02000427246094,198.02000427246094,211.3699951171875,197.2100067138672,209.8000030517578,168306,2025-05-19
2025-05-26,196.75,196.75,201.27999877929688,195.0500030517578,200.0,127042,2025-05-26
2025-06-02,199.9600067138672,199.9600067138672,205.0,194.75,197.0,177447,2025-06-02
2025-06-09,197.5399932861328,197.5399932861328,209.00999450683594,194.0,201.0,235830,2025-06-09
2025-06-16,189.97999572753906,189.97999572753906,200.97000122070312,188.10000610351562,196.55999755859375,135135,2025-06-16
2025-06-23,201.6699981689453,201.6699981689453,204.5,187.80999755859375,191.4499969482422,177216,2025-06-23
2025-06-30,198.85000610351562,198.85000610351562,203.69000244140625,197.55999755859375,202.0,95296,2025-06-30
2025-07-07,194.7899932861328,194.7899932861328,201.5,193.25999450683594,198.85000610351562,90317,2025-07-07
2025-07-14,193.8800048828125,193.8800048828125,196.47000122070312,192.97999572753906,194.0,39542,2025-07-14
