Date,Adj Close_DHRUV.NS,Close_DHRUV.NS,High_DHRUV.NS,Low_DHRUV.NS,Open_DHRUV.NS,Volume_DHRUV.NS,Date
2022-10-10,61.120296478271484,61.599998474121094,69.0,59.900001525878906,59.900001525878906,322248,2022-10-10
2022-10-17,58.490936279296875,58.95000076293945,65.80000305175781,58.29999923706055,62.0,171507,2022-10-17
2022-10-24,57.99482727050781,58.45000076293945,62.29999923706055,56.54999923706055,60.5,84718,2022-10-24
2022-10-31,60.12808609008789,60.599998474121094,62.79999923706055,56.400001525878906,59.5,115938,2022-10-31
2022-11-07,57.84599304199219,58.29999923706055,61.79999923706055,57.0,60.849998474121094,57118,2022-11-07
2022-11-14,55.315853118896484,55.75,59.5,55.099998474121094,59.5,68087,2022-11-14
2022-11-21,56.407283782958984,56.849998474121094,58.0,54.099998474121094,57.0,73380,2022-11-21
2022-11-28,60.8226318359375,61.29999923706055,67.69999694824219,56.099998474121094,56.25,244060,2022-11-28
2022-12-05,58.83821105957031,59.29999923706055,63.04999923706055,58.45000076293945,62.95000076293945,116661,2022-12-05
2022-12-12,57.05222702026367,57.5,61.900001525878906,53.70000076293945,58.75,125144,2022-12-12
2022-12-19,50.85089874267578,51.25,60.45000076293945,51.04999923706055,58.95000076293945,100436,2022-12-19
2022-12-26,54.27403259277344,54.70000076293945,56.0,46.349998474121094,55.0,120147,2022-12-26
2023-01-02,54.67091369628906,55.099998474121094,57.45000076293945,52.349998474121094,53.29999923706055,86696,2023-01-02
2023-01-09,62.90628433227539,63.400001525878906,66.55000305175781,56.04999923706055,58.0,421511,2023-01-09
2023-01-16,64.24577331542969,64.75,71.4000015258789,62.5,63.54999923706055,1441154,2023-01-16
2023-01-23,55.66312789916992,56.099998474121094,69.9000015258789,55.349998474121094,66.69999694824219,853400,2023-01-23
2023-01-30,55.51430130004883,55.95000076293945,61.0,54.04999923706055,57.29999923706055,192391,2023-01-30
2023-02-06,56.95301055908203,57.400001525878906,61.0,55.20000076293945,56.349998474121094,159546,2023-02-06
2023-02-13,55.06779861450195,55.5,59.95000076293945,52.0,52.0,89395,2023-02-13
2023-02-20,53.97636795043945,54.400001525878906,66.25,54.25,55.29999923706055,142615,2023-02-20
2023-02-27,54.47247314453125,54.900001525878906,56.75,53.5,55.79999923706055,47800,2023-02-27
2023-03-06,53.87714385986328,54.29999923706055,56.29999923706055,52.75,55.599998474121094,38894,2023-03-06
2023-03-13,49.7098503112793,50.099998474121094,54.650001525878906,48.150001525878906,54.29999923706055,77066,2023-03-13
2023-03-20,48.41997528076172,48.79999923706055,58.0,45.54999923706055,58.0,83437,2023-03-20
2023-03-27,43.50851821899414,43.849998474121094,49.95000076293945,43.150001525878906,49.5,119213,2023-03-27
2023-04-03,49.41218948364258,49.79999923706055,55.95000076293945,43.099998474121094,45.25,386959,2023-04-03
2023-04-10,49.06491470336914,49.45000076293945,53.75,48.45000076293945,50.0,138952,2023-04-10
2023-04-17,49.660240173339844,50.04999923706055,55.45000076293945,49.5,50.5,234771,2023-04-17
2023-04-24,56.06001281738281,56.5,62.70000076293945,49.0,50.95000076293945,718094,2023-04-24
2023-05-01,52.68648910522461,53.099998474121094,57.70000076293945,52.349998474121094,56.5,153083,2023-05-01
2023-05-08,51.4958381652832,51.900001525878906,54.0,50.70000076293945,52.20000076293945,146062,2023-05-08
2023-05-15,50.156349182128906,50.54999923706055,55.150001525878906,49.04999923706055,51.70000076293945,180009,2023-05-15
2023-05-22,49.41218948364258,49.79999923706055,51.79999923706055,47.20000076293945,51.599998474121094,185459,2023-05-22
2023-05-29,50.10673904418945,50.5,50.95000076293945,48.400001525878906,50.5,43289,2023-05-29
2023-06-05,49.31296920776367,49.70000076293945,51.599998474121094,49.54999923706055,51.25,127144,2023-06-05
2023-06-12,52.68648910522461,53.099998474121094,54.0,48.150001525878906,50.349998474121094,238290,2023-06-12
2023-06-19,50.454010009765625,50.849998474121094,53.79999923706055,49.20000076293945,53.5,215626,2023-06-19
2023-06-26,49.01530838012695,49.400001525878906,51.0,48.95000076293945,50.849998474121094,446968,2023-06-26
2023-07-03,49.5610237121582,49.95000076293945,50.900001525878906,48.20000076293945,50.04999923706055,199663,2023-07-03
2023-07-10,49.90829086303711,50.29999923706055,51.900001525878906,49.0,49.95000076293945,205839,2023-07-10
2023-07-17,48.86647415161133,49.25,52.150001525878906,49.04999923706055,51.25,194120,2023-07-17
2023-07-24,49.5610237121582,49.95000076293945,50.75,49.20000076293945,50.150001525878906,84780,2023-07-24
2023-07-31,50.40440368652344,50.79999923706055,54.70000076293945,49.04999923706055,50.400001525878906,284888,2023-07-31
2023-08-07,51.1485595703125,51.54999923706055,54.29999923706055,50.099998474121094,52.0,386898,2023-08-07
2023-08-14,52.33921813964844,52.75,53.79999923706055,49.29999923706055,51.5,301878,2023-08-14
2023-08-21,53.926753997802734,54.349998474121094,54.79999923706055,50.0,53.29999923706055,261746,2023-08-21
2023-08-28,54.571693420410156,55.0,57.5,54.099998474121094,56.0,290309,2023-08-28
2023-09-04,56.704952239990234,57.150001525878906,59.79999923706055,55.349998474121094,56.5,362935,2023-09-04
2023-09-11,60.33832931518555,60.54999923706055,66.0,56.400001525878906,61.0,1161626,2023-09-11
2023-09-18,58.09619140625,58.29999923706055,63.20000076293945,57.5,61.900001525878906,215363,2023-09-18
2023-09-25,59.2421760559082,59.45000076293945,61.04999923706055,57.599998474121094,59.45000076293945,184150,2023-09-25
2023-10-02,59.04287338256836,59.25,61.79999923706055,58.5,59.45000076293945,150940,2023-10-02
2023-10-09,59.5411262512207,59.75,60.900001525878906,57.0,58.900001525878906,155696,2023-10-09
2023-10-16,63.875919342041016,64.0999984741211,66.5,58.349998474121094,59.75,456225,2023-10-16
2023-10-23,58.04636764526367,58.25,65.80000305175781,56.29999923706055,65.80000305175781,424010,2023-10-23
2023-10-30,59.790252685546875,60.0,63.400001525878906,57.70000076293945,58.0,172516,2023-10-30
2023-11-06,58.99304962158203,59.20000076293945,62.0,58.29999923706055,61.75,118760,2023-11-06
2023-11-13,60.23868179321289,60.45000076293945,62.29999923706055,59.5,60.54999923706055,121837,2023-11-13
2023-11-20,59.939727783203125,60.150001525878906,62.849998474121094,58.5,60.849998474121094,208665,2023-11-20
2023-11-27,61.3846549987793,61.599998474121094,62.5,58.54999923706055,60.150001525878906,244309,2023-11-27
2023-12-04,60.437984466552734,60.650001525878906,65.9000015258789,58.099998474121094,62.900001525878906,355746,2023-12-04
2023-12-11,59.98955154418945,60.20000076293945,61.5,59.29999923706055,60.099998474121094,125696,2023-12-11
2023-12-18,57.996543884277344,58.20000076293945,61.0,56.25,61.0,195183,2023-12-18
2023-12-25,59.44147491455078,59.650001525878906,61.849998474121094,57.25,58.20000076293945,202501,2023-12-25
2024-01-01,60.437984466552734,60.650001525878906,62.849998474121094,58.349998474121094,58.75,271879,2024-01-01
2024-01-08,64.62329864501953,64.8499984741211,69.25,59.5,62.0,638119,2024-01-08
2024-01-15,63.67662048339844,63.900001525878906,69.30000305175781,60.70000076293945,64.8499984741211,505336,2024-01-15
2024-01-22,64.32435607910156,64.55000305175781,67.19999694824219,60.20000076293945,63.900001525878906,205992,2024-01-22
2024-01-29,69.55599975585938,69.80000305175781,71.94999694824219,60.75,65.8499984741211,1283323,2024-01-29
2024-02-05,74.9371109008789,75.19999694824219,98.44999694824219,71.0,71.0,4737145,2024-02-05
2024-02-12,83.80599975585938,84.0999984741211,95.75,74.25,76.9000015258789,1275112,2024-02-12
2024-02-19,84.25443267822266,84.55000305175781,90.5,82.30000305175781,84.0,437829,2024-02-19
2024-02-26,122.02193450927734,122.44999694824219,122.44999694824219,83.8499984741211,84.94999694824219,2290260,2024-02-26
2024-03-04,118.68364715576172,119.0999984741211,141.64999389648438,116.0,134.9499969482422,910661,2024-03-04
2024-03-11,106.52629852294922,106.9000015258789,121.0,97.5,114.0,272250,2024-03-11
2024-03-18,119.92927551269531,120.3499984741211,123.9000015258789,102.9000015258789,107.5,176838,2024-03-18
2024-03-25,118.1854019165039,118.5999984741211,126.3499984741211,116.0,120.3499984741211,37181,2024-03-25
2024-04-01,107.72210693359375,108.0999984741211,118.0,107.3499984741211,116.25,78520,2024-04-01
2024-04-08,103.33748626708984,103.69999694824219,109.0,103.69999694824219,107.94999694824219,23449,2024-04-08
2024-04-15,103.23783874511719,103.5999984741211,103.5999984741211,97.6500015258789,101.6500015258789,105395,2024-04-15
2024-04-22,107.8217544555664,108.19999694824219,108.19999694824219,103.4000015258789,105.6500015258789,71865,2024-04-22
2024-04-29,111.60847473144531,112.0,114.80000305175781,110.3499984741211,110.3499984741211,31648,2024-04-29
2024-05-06,102.83922576904297,103.19999694824219,116.9000015258789,99.80000305175781,112.0,139256,2024-05-06
2024-05-13,120.72648620605469,121.1500015258789,125.3499984741211,105.0,107.94999694824219,133745,2024-05-13
2024-05-20,112.9039306640625,113.30000305175781,123.55000305175781,113.30000305175781,119.5,52723,2024-05-20
2024-05-27,104.83224487304688,105.19999694824219,115.55000305175781,105.19999694824219,114.0,15574,2024-05-27
2024-06-03,94.91702270507812,95.25,103.0999984741211,95.1500015258789,103.0999984741211,49742,2024-06-03
2024-06-10,98.15567016601562,98.5,98.94000244140625,94.94999694824219,94.94999694824219,66164,2024-06-10
2024-06-17,105.13119506835938,105.5,105.5,98.5,98.5,36192,2024-06-17
2024-06-24,116.05287170410156,116.45999908447266,116.45999908447266,107.61000061035156,107.61000061035156,55583,2024-06-24
2024-07-01,143.068115234375,143.57000732421875,147.5,118.0,122.19999694824219,670724,2024-07-01
2024-07-08,134.87684631347656,135.35000610351562,147.0,129.57000732421875,145.0,303995,2024-07-08
2024-07-15,126.95464324951172,127.4000015258789,135.35000610351562,127.4000015258789,135.35000610351562,33290,2024-07-15
2024-07-22,129.36618041992188,129.82000732421875,129.82000732421875,121.0,124.8499984741211,73148,2024-07-22
2024-07-29,123.56652069091797,124.0,132.0,124.0,130.0,93858,2024-07-29
2024-08-05,128.99746704101562,129.4499969482422,129.4499969482422,120.01000213623047,121.5199966430664,301464,2024-08-05
2024-08-12,124.56302642822266,125.0,132.02999877929688,124.4000015258789,126.94000244140625,104063,2024-08-12
2024-08-19,148.93751525878906,149.4600067138672,149.4600067138672,127.02999877929688,129.8800048828125,344033,2024-08-19
2024-08-26,136.94956970214844,137.42999267578125,156.5500030517578,137.42999267578125,156.5500030517578,341319,2024-08-26
2024-09-02,123.98316955566406,124.20999908447266,134.67999267578125,124.20999908447266,134.67999267578125,40305,2024-09-02
2024-09-09,131.53933715820312,131.77999877929688,131.77999877929688,121.72000122070312,121.76000213623047,13829,2024-09-09
2024-09-16,135.7516326904297,136.0,139.8300018310547,134.16000366210938,134.3800048828125,72483,2024-09-16
2024-09-23,127.49674987792969,127.7300033569336,136.0,127.7300033569336,133.27999877929688,100216,2024-09-23
2024-09-30,125.37063598632812,125.5999984741211,127.61000061035156,122.66000366210938,125.16999816894531,32708,2024-09-30
2024-10-07,111.6756820678711,111.87999725341797,128.0,110.12999725341797,126.0,102689,2024-10-07
2024-10-14,123.22455596923828,123.44999694824219,123.5999984741211,107.30999755859375,114.9800033569336,96223,2024-10-14
2024-10-21,103.17124938964844,103.36000061035156,126.47000122070312,101.08000183105469,123.30000305175781,150479,2024-10-21
2024-10-28,115.10940551757812,115.31999969482422,119.38999938964844,99.0999984741211,104.94999694824219,116585,2024-10-28
2024-11-04,123.73362731933594,123.95999908447266,133.27999877929688,111.5,119.80000305175781,314378,2024-11-04
2024-11-11,109.71926879882812,109.91999816894531,126.0,105.20999908447266,126.0,104194,2024-11-11
2024-11-18,125.40057373046875,125.62999725341797,125.62999725341797,106.41999816894531,110.01000213623047,251270,2024-11-18
2024-11-25,160.16098022460938,160.32000732421875,160.32000732421875,129.0,131.91000366210938,695576,2024-11-25
2024-12-02,138.32266235351562,138.4600067138672,168.3300018310547,135.16000366210938,168.3300018310547,956091,2024-12-02
2024-12-09,137.05392456054688,137.19000244140625,144.8699951171875,132.39999389648438,141.22999572753906,143547,2024-12-09
2024-12-16,122.05880737304688,122.18000030517578,139.91000366210938,122.18000030517578,137.3000030517578,122997,2024-12-16
2024-12-23,122.92794799804688,123.05000305175781,127.9000015258789,110.26000213623047,119.91000366210938,196395,2024-12-23
2024-12-30,121.73912048339844,121.86000061035156,126.75,117.0,126.75,63504,2024-12-30
2025-01-06,116.53429412841797,116.6500015258789,122.01000213623047,115.76000213623047,121.2300033569336,40895,2025-01-06
2025-01-13,112.22856140136719,112.33999633789062,119.37999725341797,105.01000213623047,116.5,121158,2025-01-13
2025-01-20,143.2078094482422,143.35000610351562,143.35000610351562,109.5,114.5999984741211,134933,2025-01-20
2025-01-27,146.41461181640625,146.55999755859375,158.02999877929688,135.9199981689453,150.50999450683594,1084073,2025-01-27
2025-02-03,118.78205871582031,118.9000015258789,144.00999450683594,118.9000015258789,142.0,214820,2025-02-03
2025-02-10,95.5750961303711,95.66999816894531,116.0,95.66999816894531,112.94999694824219,309851,2025-02-10
2025-02-17,86.73999786376953,86.73999786376953,98.0,84.0,95.94999694824219,134168,2025-02-17
2025-02-24,86.91000366210938,86.91000366210938,92.30000305175781,83.93000030517578,90.98999786376953,63961,2025-02-24
2025-03-03,92.77999877929688,92.77999877929688,92.77999877929688,78.6500015258789,82.55999755859375,76954,2025-03-03
2025-03-10,85.44000244140625,85.44000244140625,100.04000091552734,85.44000244140625,97.41000366210938,98071,2025-03-10
2025-03-17,71.18000030517578,71.18000030517578,83.98999786376953,66.20999908447266,81.19999694824219,371883,2025-03-17
2025-03-24,70.12000274658203,70.12000274658203,78.45999908447266,69.5,71.18000030517578,356482,2025-03-24
2025-03-31,76.87000274658203,76.87000274658203,79.5,68.0,70.12000274658203,92071,2025-03-31
2025-04-07,70.7699966430664,70.7699966430664,74.77999877929688,70.12000274658203,73.0199966430664,24085,2025-04-07
2025-04-14,68.98999786376953,68.98999786376953,74.0,68.8499984741211,72.0,111127,2025-04-14
2025-04-21,65.9800033569336,65.9800033569336,72.38999938964844,65.87000274658203,68.98999786376953,122465,2025-04-21
2025-04-28,61.45000076293945,61.45000076293945,68.5,60.869998931884766,66.19999694824219,48375,2025-04-28
2025-05-05,60.47999954223633,60.47999954223633,63.0,58.150001525878906,60.869998931884766,58406,2025-05-05
2025-05-12,70.44999694824219,70.44999694824219,70.44999694824219,59.099998474121094,60.47999954223633,85779,2025-05-12
2025-05-19,69.58000183105469,69.58000183105469,73.97000122070312,69.58000183105469,73.48999786376953,50109,2025-05-19
2025-05-26,72.0,72.0,72.5,68.0,68.30000305175781,102789,2025-05-26
2025-06-02,71.69999694824219,71.69999694824219,72.80999755859375,68.0,70.55999755859375,20085,2025-06-02
2025-06-09,68.5,68.5,71.63999938964844,68.5,71.25,21817,2025-06-09
2025-06-16,66.0,66.0,68.5,65.66000366210938,67.68000030517578,45892,2025-06-16
2025-06-23,63.02000045776367,63.02000045776367,66.9800033569336,63.0099983215332,65.69999694824219,18466,2025-06-23
2025-06-30,63.400001525878906,63.400001525878906,66.16999816894531,61.22999954223633,66.16999816894531,78731,2025-06-30
2025-07-07,71.77999877929688,71.77999877929688,75.0,62.0,62.0,145097,2025-07-07
2025-07-14,68.93000030517578,68.93000030517578,70.33999633789062,68.93000030517578,70.33999633789062,5826,2025-07-14
