Date,Adj Close_KOTARISUG.NS,Close_KOTARISUG.NS,High_KOTARISUG.NS,Low_KOTARISUG.NS,Open_KOTARISUG.NS,Volume_KOTARISUG.NS,Date
2021-01-04,18.245182037353516,18.850000381469727,20.0,18.549999237060547,19.5,642197,2021-01-04
2021-01-11,16.64812469482422,17.200000762939453,19.600000381469727,16.899999618530273,19.600000381469727,251530,2021-01-11
2021-01-18,18.487159729003906,19.100000381469727,22.100000381469727,16.350000381469727,17.299999237060547,2519667,2021-01-18
2021-01-25,17.7612247467041,18.350000381469727,19.5,17.149999618530273,18.700000762939453,329672,2021-01-25
2021-02-01,20.471384048461914,21.149999618530273,22.0,18.0,18.5,1351809,2021-02-01
2021-02-08,21.97165298461914,22.700000762939453,24.299999237060547,20.75,21.600000381469727,4887173,2021-02-08
2021-02-15,25.359350204467773,26.200000762939453,29.0,22.350000381469727,22.350000381469727,6514015,2021-02-15
2021-02-22,23.907480239868164,24.700000762939453,27.649999618530273,23.299999237060547,26.5,964534,2021-02-22
2021-03-01,23.907480239868164,24.700000762939453,26.700000762939453,23.299999237060547,25.0,859297,2021-03-01
2021-03-08,22.697587966918945,23.450000762939453,25.25,23.149999618530273,25.200000762939453,653570,2021-03-08
2021-03-15,24.6334171295166,25.450000762939453,26.5,22.5,23.899999618530273,1263080,2021-03-15
2021-03-22,24.730205535888672,25.549999237060547,27.700000762939453,23.5,25.799999237060547,812544,2021-03-22
2021-03-29,26.2304744720459,27.100000381469727,30.649999618530273,25.549999237060547,25.549999237060547,1517616,2021-03-29
2021-04-05,26.666034698486328,27.549999237060547,28.899999618530273,24.5,26.5,1615041,2021-04-05
2021-04-12,25.6981201171875,26.549999237060547,28.450000762939453,25.5,26.299999237060547,2364845,2021-04-12
2021-04-19,24.391437530517578,25.200000762939453,26.649999618530273,23.549999237060547,25.350000381469727,901767,2021-04-19
2021-04-26,23.133148193359375,23.899999618530273,28.700000762939453,23.299999237060547,26.399999618530273,6568095,2021-04-26
2021-05-03,31.795976638793945,32.849998474121094,34.0,23.75,23.899999618530273,21569988,2021-05-03
2021-05-10,42.15266036987305,43.54999923706055,50.349998474121094,32.900001525878906,33.75,16370594,2021-05-10
2021-05-17,36.6839485168457,37.900001525878906,46.0,36.79999923706055,45.95000076293945,5470868,2021-05-17
2021-05-24,35.619239807128906,36.79999923706055,41.20000076293945,35.650001525878906,37.79999923706055,3577729,2021-05-24
2021-05-31,36.587154388427734,37.79999923706055,39.400001525878906,36.70000076293945,37.20000076293945,1834427,2021-05-31
2021-06-07,39.82966995239258,41.150001525878906,45.0,38.5,38.650001525878906,6295567,2021-06-07
2021-06-14,36.63555145263672,37.849998474121094,41.95000076293945,36.5,41.400001525878906,1804650,2021-06-14
2021-06-21,38.910152435302734,40.20000076293945,42.400001525878906,35.599998474121094,35.599998474121094,4234815,2021-06-21
2021-06-28,39.73287582397461,41.04999923706055,43.849998474121094,40.0,40.400001525878906,4757873,2021-06-28
2021-07-05,38.57137680053711,39.849998474121094,41.70000076293945,38.150001525878906,41.599998474121094,1642474,2021-07-05
2021-07-12,36.44196701049805,37.650001525878906,40.70000076293945,35.900001525878906,40.20000076293945,1195284,2021-07-12
2021-07-19,37.70025634765625,38.95000076293945,40.95000076293945,37.0,37.0,2040803,2021-07-19
2021-07-26,37.167903900146484,38.400001525878906,40.20000076293945,37.150001525878906,37.150001525878906,1209724,2021-07-26
2021-08-02,35.716033935546875,36.900001525878906,38.849998474121094,34.0,38.849998474121094,979806,2021-08-02
2021-08-09,32.909080505371094,34.0,37.5,32.0,37.5,736131,2021-08-09
2021-08-16,32.76388931274414,33.849998474121094,38.70000076293945,32.54999923706055,34.79999923706055,1009826,2021-08-16
2021-08-23,32.71549987792969,33.79999923706055,36.70000076293945,30.899999618530273,33.849998474121094,862394,2021-08-23
2021-08-30,31.747583389282227,32.79999923706055,34.95000076293945,32.150001525878906,34.45000076293945,575558,2021-08-30
2021-09-06,31.070043563842773,32.099998474121094,33.29999923706055,31.899999618530273,33.29999923706055,339422,2021-09-06
2021-09-13,31.892772674560547,32.95000076293945,34.5,31.75,31.75,628747,2021-09-13
2021-09-20,30.005340576171875,31.0,33.29999923706055,30.25,32.54999923706055,939155,2021-09-20
2021-09-27,30.19892120361328,31.200000762939453,32.0,30.399999618530273,31.049999237060547,811980,2021-09-27
2021-10-04,32.860687255859375,33.95000076293945,37.20000076293945,31.799999237060547,31.950000762939453,2474281,2021-10-04
2021-10-11,34.070579528808594,35.20000076293945,37.400001525878906,33.04999923706055,33.95000076293945,2446990,2021-10-11
2021-10-18,31.263626098632812,32.29999923706055,36.900001525878906,32.0,35.20000076293945,1162734,2021-10-18
2021-10-25,30.973251342773438,32.0,34.150001525878906,31.299999237060547,32.70000076293945,462624,2021-10-25
2021-11-01,31.747583389282227,32.79999923706055,33.599998474121094,31.5,31.5,299749,2021-11-01
2021-11-08,32.95747756958008,34.04999923706055,36.150001525878906,32.0,33.099998474121094,1851219,2021-11-08
2021-11-15,31.408817291259766,32.45000076293945,34.599998474121094,32.29999923706055,34.599998474121094,809390,2021-11-15
2021-11-22,30.19892120361328,31.200000762939453,33.099998474121094,30.149999618530273,32.45000076293945,925104,2021-11-22
2021-11-29,29.666568756103516,30.649999618530273,31.799999237060547,29.600000381469727,30.649999618530273,803703,2021-11-29
2021-12-06,32.08635330200195,33.150001525878906,34.0,29.200000762939453,30.649999618530273,1471338,2021-12-06
2021-12-13,31.16683578491211,32.20000076293945,35.20000076293945,32.0,33.599998474121094,1447639,2021-12-13
2021-12-20,30.053733825683594,31.049999237060547,32.099998474121094,30.049999237060547,32.099998474121094,451503,2021-12-20
2021-12-27,32.08635330200195,33.150001525878906,34.70000076293945,30.149999618530273,31.299999237060547,1285641,2021-12-27
2022-01-03,35.716033935546875,36.900001525878906,39.599998474121094,32.95000076293945,33.150001525878906,6647796,2022-01-03
2022-01-10,39.10373306274414,40.400001525878906,42.0,36.349998474121094,37.20000076293945,4394691,2022-01-10
2022-01-17,39.29731369018555,40.599998474121094,43.79999923706055,38.0,42.0,6211800,2022-01-17
2022-01-24,37.79705047607422,39.04999923706055,40.70000076293945,36.099998474121094,39.5,1889166,2022-01-24
2022-01-31,36.6839485168457,37.900001525878906,40.0,36.849998474121094,38.5,1958696,2022-01-31
2022-02-07,36.73234176635742,37.95000076293945,41.70000076293945,37.29999923706055,37.29999923706055,3138547,2022-02-07
2022-02-14,34.74811935424805,35.900001525878906,38.5,34.25,36.0,1549716,2022-02-14
2022-02-21,31.844377517700195,32.900001525878906,36.54999923706055,29.799999237060547,36.54999923706055,1342391,2022-02-21
2022-02-28,33.441436767578125,34.54999923706055,36.79999923706055,31.799999237060547,32.20000076293945,874744,2022-02-28
2022-03-07,37.79705047607422,39.04999923706055,39.70000076293945,31.799999237060547,34.5,2086952,2022-03-07
2022-03-14,38.3777961730957,39.650001525878906,44.25,38.45000076293945,39.0,3851993,2022-03-14
2022-03-21,36.24838638305664,37.45000076293945,41.25,37.099998474121094,40.0,1105996,2022-03-21
2022-03-28,35.183677673339844,36.349998474121094,37.849998474121094,34.599998474121094,37.45000076293945,1181294,2022-03-28
2022-04-04,42.3946418762207,43.79999923706055,48.20000076293945,36.5,36.70000076293945,10247305,2022-04-04
2022-04-11,41.28153991699219,42.650001525878906,45.20000076293945,42.150001525878906,43.900001525878906,1309080,2022-04-11
2022-04-18,45.24998474121094,46.75,50.25,41.20000076293945,42.45000076293945,6742129,2022-04-18
2022-04-25,39.49089431762695,40.79999923706055,47.150001525878906,40.599998474121094,46.70000076293945,2817772,2022-04-25
2022-05-02,38.42619323730469,39.70000076293945,44.900001525878906,38.70000076293945,39.45000076293945,1916281,2022-05-02
2022-05-09,34.84490966796875,36.0,40.5,33.54999923706055,39.5,1553398,2022-05-09
2022-05-16,37.65186309814453,38.900001525878906,40.95000076293945,34.20000076293945,36.70000076293945,1514839,2022-05-16
2022-05-23,34.9901008605957,36.150001525878906,40.29999923706055,33.0,39.0,1693996,2022-05-23
2022-05-30,35.716033935546875,36.900001525878906,38.5,36.20000076293945,36.599998474121094,1339951,2022-05-30
2022-06-06,34.89330291748047,36.04999923706055,37.849998474121094,35.349998474121094,36.599998474121094,983454,2022-06-06
2022-06-13,30.73127555847168,31.75,35.54999923706055,31.299999237060547,35.349998474121094,929338,2022-06-13
2022-06-20,31.505603790283203,32.54999923706055,33.099998474121094,27.75,31.75,903753,2022-06-20
2022-06-27,31.989559173583984,33.04999923706055,34.400001525878906,31.549999237060547,33.849998474121094,586423,2022-06-27
2022-07-04,33.8286018371582,34.95000076293945,40.54999923706055,32.5,33.0,836658,2022-07-04
2022-07-11,33.393035888671875,34.5,36.20000076293945,33.75,34.900001525878906,594148,2022-07-11
2022-07-18,34.55453872680664,35.70000076293945,36.75,34.400001525878906,34.900001525878906,535290,2022-07-18
2022-07-25,33.78020477294922,34.900001525878906,36.04999923706055,33.75,35.900001525878906,345774,2022-07-25
2022-08-01,35.66763687133789,36.849998474121094,40.0,34.79999923706055,35.20000076293945,1743595,2022-08-01
2022-08-08,35.8612174987793,37.04999923706055,38.849998474121094,36.900001525878906,37.04999923706055,537491,2022-08-08
2022-08-15,39.82966995239258,41.150001525878906,42.849998474121094,37.04999923706055,37.04999923706055,2224624,2022-08-15
2022-08-22,39.49089431762695,40.79999923706055,42.0,39.5,40.5,951556,2022-08-22
2022-08-29,40.41041564941406,41.75,43.400001525878906,38.54999923706055,38.54999923706055,1205048,2022-08-29
2022-09-05,39.684478759765625,41.0,44.849998474121094,40.70000076293945,41.75,2434866,2022-09-05
2022-09-12,42.10426712036133,43.5,45.70000076293945,40.0,41.5,2700287,2022-09-12
2022-09-19,42.7334098815918,44.150001525878906,47.849998474121094,42.75,44.349998474121094,4117368,2022-09-19
2022-09-26,41.18474578857422,42.54999923706055,44.29999923706055,41.20000076293945,44.150001525878906,1082864,2022-09-26
2022-10-03,47.18581771850586,48.75,49.650001525878906,41.79999923706055,42.04999923706055,3689973,2022-10-03
2022-10-10,44.95960998535156,46.45000076293945,52.0,46.20000076293945,48.79999923706055,6388228,2022-10-10
2022-10-17,42.830204010009766,44.25,46.900001525878906,43.20000076293945,46.599998474121094,1726166,2022-10-17
2022-10-24,44.524051666259766,46.0,47.400001525878906,43.900001525878906,45.04999923706055,1399807,2022-10-24
2022-10-31,39.78126907348633,41.099998474121094,46.95000076293945,40.400001525878906,46.95000076293945,2260077,2022-10-31
2022-11-07,39.926456451416016,41.25,42.95000076293945,41.099998474121094,41.400001525878906,798169,2022-11-07
2022-11-14,39.974853515625,41.29999923706055,43.599998474121094,40.5,40.5,1150172,2022-11-14
2022-11-21,40.99116516113281,42.349998474121094,43.45000076293945,40.599998474121094,41.0,1125410,2022-11-21
2022-11-28,42.3946418762207,43.79999923706055,44.900001525878906,36.20000076293945,42.349998474121094,2332665,2022-11-28
2022-12-05,40.45881271362305,41.79999923706055,45.400001525878906,41.150001525878906,44.400001525878906,1175854,2022-12-05
2022-12-12,43.84650802612305,45.29999923706055,46.849998474121094,41.0,41.0,3759889,2022-12-12
2022-12-19,37.55506896972656,38.79999923706055,52.95000076293945,37.849998474121094,46.04999923706055,13653834,2022-12-19
2022-12-26,43.701324462890625,45.150001525878906,47.599998474121094,39.0,39.0,3615331,2022-12-26
2023-01-02,41.959075927734375,43.349998474121094,46.79999923706055,43.04999923706055,45.5,1467331,2023-01-02
2023-01-09,41.57191467285156,42.95000076293945,44.25,42.099998474121094,43.79999923706055,1508086,2023-01-09
2023-01-16,40.604000091552734,41.95000076293945,43.79999923706055,41.54999923706055,43.25,883474,2023-01-16
2023-01-23,38.71656799316406,40.0,42.25,39.29999923706055,42.04999923706055,654759,2023-01-23
2023-01-30,39.442501068115234,40.75,42.0,39.150001525878906,40.5,957733,2023-01-30
2023-02-06,38.281002044677734,39.54999923706055,41.25,39.0,41.25,541878,2023-02-06
2023-02-13,35.90961456298828,37.099998474121094,39.900001525878906,35.70000076293945,39.79999923706055,736363,2023-02-13
2023-02-20,35.31012725830078,36.0,37.650001525878906,35.5,37.349998474121094,398141,2023-02-20
2023-02-27,35.8005485534668,36.5,36.650001525878906,34.349998474121094,36.20000076293945,384731,2023-02-27
2023-03-06,38.69401550292969,39.45000076293945,42.349998474121094,36.599998474121094,36.79999923706055,1648799,2023-03-06
2023-03-13,36.34000778198242,37.04999923706055,39.70000076293945,35.650001525878906,39.0,608453,2023-03-13
2023-03-20,35.06492233276367,35.75,41.70000076293945,35.54999923706055,41.70000076293945,525148,2023-03-20
2023-03-27,34.23120880126953,34.900001525878906,36.45000076293945,32.400001525878906,35.650001525878906,1094614,2023-03-27
2023-04-03,37.32084655761719,38.04999923706055,39.20000076293945,35.45000076293945,35.650001525878906,579662,2023-04-03
2023-04-10,37.61509323120117,38.349998474121094,39.70000076293945,37.849998474121094,38.5,647125,2023-04-10
2023-04-17,38.2036018371582,38.95000076293945,40.29999923706055,38.0,38.400001525878906,823259,2023-04-17
2023-04-24,38.54689025878906,39.29999923706055,40.20000076293945,38.599998474121094,38.75,525367,2023-04-24
2023-05-01,38.25263977050781,39.0,41.099998474121094,38.900001525878906,39.29999923706055,686135,2023-05-01
2023-05-08,37.17372131347656,37.900001525878906,39.599998474121094,37.70000076293945,39.04999923706055,390340,2023-05-08
2023-05-15,37.02659606933594,37.75,38.79999923706055,37.25,38.04999923706055,278660,2023-05-15
2023-05-22,36.92851257324219,37.650001525878906,38.04999923706055,36.79999923706055,37.75,256907,2023-05-22
2023-05-29,38.93922805786133,39.70000076293945,41.0,37.650001525878906,37.70000076293945,976745,2023-05-29
2023-06-05,39.87102127075195,40.650001525878906,41.5,38.849998474121094,39.75,1121296,2023-06-05
2023-06-12,39.28252029418945,40.04999923706055,41.349998474121094,38.900001525878906,40.79999923706055,695793,2023-06-12
2023-06-19,39.47868347167969,40.25,43.25,39.04999923706055,40.20000076293945,1585406,2023-06-19
2023-06-26,39.13539505004883,39.900001525878906,40.849998474121094,39.54999923706055,40.849998474121094,423823,2023-06-26
2023-07-03,39.3806037902832,40.150001525878906,41.04999923706055,39.900001525878906,40.20000076293945,538017,2023-07-03
2023-07-10,41.7346076965332,42.54999923706055,42.900001525878906,40.0,40.400001525878906,1251526,2023-07-10
2023-07-17,44.38287353515625,45.25,45.70000076293945,42.400001525878906,43.0,2442471,2023-07-17
2023-07-24,42.56832504272461,43.400001525878906,47.25,43.150001525878906,45.900001525878906,1578764,2023-07-24
2023-07-31,44.43191146850586,45.29999923706055,45.70000076293945,43.0,43.599998474121094,1344856,2023-07-31
2023-08-07,46.532447814941406,46.900001525878906,50.349998474121094,44.54999923706055,45.29999923706055,3437888,2023-08-07
2023-08-14,60.57155227661133,61.04999923706055,63.79999923706055,45.599998474121094,47.900001525878906,15789887,2023-08-14
2023-08-21,53.57680130004883,54.0,62.349998474121094,49.45000076293945,61.900001525878906,2563799,2023-08-21
2023-08-28,54.66817855834961,55.099998474121094,56.54999923706055,52.0,56.29999923706055,910966,2023-08-28
2023-09-04,57.09897994995117,57.54999923706055,60.900001525878906,55.20000076293945,56.400001525878906,1365645,2023-09-04
2023-09-11,57.29741287231445,57.75,59.79999923706055,53.0,59.0,1169804,2023-09-11
2023-09-18,55.313087463378906,55.75,59.0,55.0,58.95000076293945,403597,2023-09-18
2023-09-25,55.41230392456055,55.849998474121094,57.79999923706055,55.0,56.650001525878906,514279,2023-09-25
2023-10-02,54.023277282714844,54.45000076293945,56.95000076293945,52.54999923706055,55.849998474121094,327368,2023-10-02
2023-10-09,52.48542404174805,52.900001525878906,55.0,52.0,55.0,535702,2023-10-09
2023-10-16,52.634246826171875,53.04999923706055,55.5,52.5,52.54999923706055,515695,2023-10-16
2023-10-23,50.25305938720703,50.650001525878906,53.70000076293945,47.5,53.70000076293945,395909,2023-10-23
2023-10-30,51.24522018432617,51.650001525878906,51.900001525878906,48.29999923706055,50.650001525878906,273247,2023-10-30
2023-11-06,52.23738479614258,52.650001525878906,54.95000076293945,51.20000076293945,53.5,398364,2023-11-06
2023-11-13,52.286991119384766,52.70000076293945,54.5,52.54999923706055,54.400001525878906,289777,2023-11-13
2023-11-20,56.8509407043457,57.29999923706055,58.5,52.70000076293945,52.70000076293945,1014089,2023-11-20
2023-11-27,53.72562789916992,54.150001525878906,61.349998474121094,53.849998474121094,57.29999923706055,799483,2023-11-27
2023-12-04,50.054622650146484,50.45000076293945,56.0,49.0,54.95000076293945,1406163,2023-12-04
2023-12-11,51.493263244628906,51.900001525878906,53.349998474121094,49.25,49.25,1139403,2023-12-11
2023-12-18,51.93973159790039,52.349998474121094,57.0,51.25,53.900001525878906,1761631,2023-12-18
2023-12-25,52.286991119384766,52.70000076293945,53.75,52.0,52.349998474121094,560202,2023-12-25
2024-01-01,55.114654541015625,55.54999923706055,56.5,52.599998474121094,52.70000076293945,1342224,2024-01-01
2024-01-08,55.06504821777344,55.5,57.95000076293945,54.0,56.5,1363243,2024-01-08
2024-01-15,53.67601776123047,54.099998474121094,56.900001525878906,52.25,56.20000076293945,1032150,2024-01-15
2024-01-22,53.82484436035156,54.25,54.900001525878906,50.599998474121094,54.099998474121094,1046452,2024-01-22
2024-01-29,60.12507629394531,60.599998474121094,62.400001525878906,53.79999923706055,55.0,4924862,2024-01-29
2024-02-05,65.08589172363281,65.5999984741211,71.69999694824219,61.79999923706055,62.0,9305998,2024-02-05
2024-02-12,61.36528015136719,61.849998474121094,65.5999984741211,56.70000076293945,65.0,2549395,2024-02-12
2024-02-19,62.15901184082031,62.650001525878906,67.5,62.20000076293945,62.900001525878906,2307125,2024-02-19
2024-02-26,58.95000076293945,58.95000076293945,63.349998474121094,57.349998474121094,63.150001525878906,1275916,2024-02-26
2024-03-04,56.650001525878906,56.650001525878906,60.75,55.0,60.599998474121094,1022158,2024-03-04
2024-03-11,52.20000076293945,52.20000076293945,57.70000076293945,47.849998474121094,56.95000076293945,1576389,2024-03-11
2024-03-18,54.25,54.25,58.04999923706055,50.20000076293945,52.5,1470046,2024-03-18
2024-03-25,51.45000076293945,51.45000076293945,54.849998474121094,50.79999923706055,54.25,590919,2024-03-25
2024-04-01,59.900001525878906,59.900001525878906,61.5,51.75,51.75,1529766,2024-04-01
2024-04-08,58.70000076293945,58.70000076293945,60.5,56.95000076293945,60.0,881706,2024-04-08
2024-04-15,56.5,56.5,59.0,54.20000076293945,57.0,893033,2024-04-15
2024-04-22,59.75,59.75,61.900001525878906,56.79999923706055,56.79999923706055,1338936,2024-04-22
2024-04-29,59.54999923706055,59.54999923706055,62.75,58.45000076293945,60.04999923706055,878422,2024-04-29
2024-05-06,58.650001525878906,58.650001525878906,63.900001525878906,56.29999923706055,59.79999923706055,2418557,2024-05-06
2024-05-13,58.54999923706055,58.54999923706055,60.45000076293945,55.70000076293945,58.75,1224378,2024-05-13
2024-05-20,56.20000076293945,56.20000076293945,58.45000076293945,53.849998474121094,58.0,723342,2024-05-20
2024-05-27,53.900001525878906,53.900001525878906,57.0,53.599998474121094,56.54999923706055,483697,2024-05-27
2024-06-03,58.70000076293945,58.70000076293945,61.5,52.349998474121094,56.349998474121094,3061160,2024-06-03
2024-06-10,63.63999938964844,63.63999938964844,65.56999969482422,56.66999816894531,59.650001525878906,5757089,2024-06-10
2024-06-17,62.36000061035156,62.36000061035156,65.0,60.599998474121094,63.63999938964844,2615899,2024-06-17
2024-06-24,59.029998779296875,59.029998779296875,63.15999984741211,57.11000061035156,62.45000076293945,1502845,2024-06-24
2024-07-01,58.65999984741211,58.65999984741211,60.75,58.29999923706055,59.25,986581,2024-07-01
2024-07-08,59.439998626708984,59.439998626708984,62.4900016784668,56.90999984741211,58.97999954223633,3796191,2024-07-08
2024-07-15,56.97999954223633,56.97999954223633,63.150001525878906,56.58000183105469,59.689998626708984,1884364,2024-07-15
2024-07-22,59.619998931884766,59.619998931884766,61.86000061035156,55.91999816894531,56.0,1609575,2024-07-22
2024-07-29,58.66999816894531,58.66999816894531,62.900001525878906,57.599998474121094,60.220001220703125,1951206,2024-07-29
2024-08-05,54.25,54.25,57.540000915527344,53.20000076293945,56.0,1100797,2024-08-05
2024-08-12,53.70000076293945,53.70000076293945,56.47999954223633,53.29999923706055,53.36000061035156,756694,2024-08-12
2024-08-19,56.060001373291016,56.060001373291016,59.66999816894531,53.20000076293945,53.20000076293945,1354798,2024-08-19
2024-08-26,57.20000076293945,57.20000076293945,59.880001068115234,55.0099983215332,55.54999923706055,1924332,2024-08-26
2024-09-02,55.77000045776367,55.77000045776367,59.11000061035156,54.63999938964844,57.54999923706055,1257822,2024-09-02
2024-09-09,55.529998779296875,55.529998779296875,56.09000015258789,54.0,56.09000015258789,682850,2024-09-09
2024-09-16,54.720001220703125,54.720001220703125,57.34000015258789,53.83000183105469,56.0,902912,2024-09-16
2024-09-23,56.15999984741211,56.15999984741211,59.400001525878906,53.810001373291016,55.619998931884766,2711481,2024-09-23
2024-09-30,55.86000061035156,55.86000061035156,59.849998474121094,54.70000076293945,56.4900016784668,1554156,2024-09-30
2024-10-07,54.459999084472656,54.459999084472656,56.70000076293945,51.0,56.70000076293945,653496,2024-10-07
2024-10-14,52.29999923706055,52.29999923706055,54.70000076293945,51.7599983215332,54.599998474121094,405551,2024-10-14
2024-10-21,48.9900016784668,48.9900016784668,52.79999923706055,48.310001373291016,51.70000076293945,603475,2024-10-21
2024-10-28,52.2400016784668,52.2400016784668,52.790000915527344,48.0,48.099998474121094,301994,2024-10-28
2024-11-04,50.779998779296875,50.779998779296875,52.88999938964844,50.11000061035156,51.25,418757,2024-11-04
2024-11-11,47.29999923706055,47.29999923706055,50.900001525878906,47.0,50.77000045776367,274710,2024-11-11
2024-11-18,47.25,47.25,48.18000030517578,46.16999816894531,47.0,169156,2024-11-18
2024-11-25,49.52000045776367,49.52000045776367,49.9900016784668,47.27000045776367,47.560001373291016,312318,2024-11-25
2024-12-02,49.040000915527344,49.040000915527344,50.970001220703125,48.41999816894531,49.52000045776367,502203,2024-12-02
2024-12-09,49.290000915527344,49.290000915527344,51.290000915527344,48.5099983215332,48.5099983215332,411020,2024-12-09
2024-12-16,45.689998626708984,45.689998626708984,49.849998474121094,45.0,49.849998474121094,381622,2024-12-16
2024-12-23,44.779998779296875,44.779998779296875,46.400001525878906,44.130001068115234,46.400001525878906,208195,2024-12-23
2024-12-30,45.779998779296875,45.779998779296875,46.9900016784668,43.5,44.75,299562,2024-12-30
2025-01-06,41.7400016784668,41.7400016784668,46.20000076293945,41.540000915527344,46.20000076293945,273281,2025-01-06
2025-01-13,44.529998779296875,44.529998779296875,44.790000915527344,38.72999954223633,41.7400016784668,331938,2025-01-13
2025-01-20,42.93000030517578,42.93000030517578,46.5,42.40999984741211,44.45000076293945,296112,2025-01-20
2025-01-27,41.630001068115234,41.630001068115234,42.86000061035156,38.900001525878906,42.0,326755,2025-01-27
2025-02-03,40.689998626708984,40.689998626708984,42.29999923706055,39.7400016784668,40.95000076293945,174172,2025-02-03
2025-02-10,36.91999816894531,36.91999816894531,41.150001525878906,36.349998474121094,41.150001525878906,293517,2025-02-10
2025-02-17,37.349998474121094,37.349998474121094,39.209999084472656,33.31999969482422,36.880001068115234,325325,2025-02-17
2025-02-24,34.5,34.5,37.540000915527344,34.20000076293945,37.349998474121094,131869,2025-02-24
2025-03-03,36.369998931884766,36.369998931884766,36.900001525878906,31.899999618530273,34.5,345585,2025-03-03
2025-03-10,33.41999816894531,33.41999816894531,36.86000061035156,33.060001373291016,36.099998474121094,187162,2025-03-10
2025-03-17,34.9900016784668,34.9900016784668,35.619998931884766,32.45000076293945,34.2400016784668,1065352,2025-03-17
2025-03-24,32.310001373291016,32.310001373291016,37.45000076293945,32.20000076293945,35.900001525878906,758001,2025-03-24
2025-03-31,34.150001525878906,34.150001525878906,35.779998779296875,32.20000076293945,32.310001373291016,813135,2025-03-31
2025-04-07,33.97999954223633,33.97999954223633,34.97999954223633,31.299999237060547,32.099998474121094,184598,2025-04-07
2025-04-14,35.61000061035156,35.61000061035156,36.099998474121094,33.97999954223633,33.97999954223633,186659,2025-04-14
2025-04-21,36.349998474121094,36.349998474121094,38.88999938964844,35.61000061035156,35.61000061035156,396734,2025-04-21
2025-04-28,36.31999969482422,36.31999969482422,38.70000076293945,35.29999923706055,35.29999923706055,112576,2025-04-28
2025-05-05,33.9900016784668,33.9900016784668,36.34000015258789,33.54999923706055,35.27000045776367,144816,2025-05-05
2025-05-12,38.20000076293945,38.20000076293945,38.79999923706055,34.599998474121094,34.599998474121094,404686,2025-05-12
2025-05-19,39.45000076293945,39.45000076293945,41.439998626708984,38.380001068115234,38.65999984741211,460142,2025-05-19
2025-05-26,38.40999984741211,38.40999984741211,41.400001525878906,37.81999969482422,39.5099983215332,529758,2025-05-26
2025-06-02,38.36000061035156,38.36000061035156,39.40999984741211,37.279998779296875,37.79999923706055,267018,2025-06-02
2025-06-09,38.13999938964844,38.13999938964844,40.650001525878906,37.849998474121094,38.900001525878906,455012,2025-06-09
