Date,Adj Close_BIRLACORPN.NS,Close_BIRLACORPN.NS,High_BIRLACORPN.NS,Low_BIRLACORPN.NS,Open_BIRLACORPN.NS,Volume_BIRLACORPN.NS,Date
2021-03-01,839.1680297851562,860.9500122070312,891.3499755859375,843.0499877929688,859.9000244140625,1027871,2021-03-01
2021-03-08,843.1155395507812,865.0,889.7999877929688,855.0,868.2999877929688,562393,2021-03-08
2021-03-15,771.0851440429688,791.0999755859375,870.8499755859375,751.6500244140625,870.8499755859375,765855,2021-03-15
2021-03-22,885.7586669921875,908.75,924.0,790.0999755859375,800.0,2659417,2021-03-22
2021-03-29,949.455322265625,974.0999755859375,978.9500122070312,889.0,908.75,1295741,2021-03-29
2021-04-05,964.7581176757812,989.7999877929688,1014.9000244140625,945.0999755859375,977.4000244140625,1151691,2021-04-05
2021-04-12,932.349365234375,956.5499877929688,976.0,897.25,976.0,651684,2021-04-12
2021-04-19,883.1757202148438,906.0999755859375,974.5,901.2000122070312,945.0,597837,2021-04-19
2021-04-26,894.9208984375,918.1500244140625,942.0,900.9000244140625,907.0,613206,2021-04-26
2021-05-03,914.1712036132812,937.9000244140625,963.75,905.0,905.0,608209,2021-05-03
2021-05-10,1022.2654418945312,1048.800048828125,1055.0,933.0,948.5,1573710,2021-05-10
2021-05-17,1227.68359375,1259.550048828125,1384.800048828125,1045.1500244140625,1071.0,5279555,2021-05-17
2021-05-24,1190.888427734375,1221.800048828125,1302.3499755859375,1195.1500244140625,1259.0,796259,2021-05-24
2021-05-31,1193.91015625,1224.9000244140625,1273.0,1202.0,1227.300048828125,710047,2021-05-31
2021-06-07,1210.3826904296875,1241.800048828125,1296.0,1214.0,1230.0,885883,2021-06-07
2021-06-14,1150.19482421875,1180.050048828125,1248.25,1145.0,1241.800048828125,610250,2021-06-14
2021-06-21,1195.908203125,1226.949951171875,1257.0,1141.0,1151.0,729020,2021-06-21
2021-06-28,1195.17724609375,1226.199951171875,1255.0,1186.800048828125,1232.699951171875,484637,2021-06-28
2021-07-05,1219.0087890625,1250.6500244140625,1275.0,1214.449951171875,1228.0,503048,2021-07-05
2021-07-12,1310.874267578125,1344.9000244140625,1380.0,1260.699951171875,1267.699951171875,880052,2021-07-12
2021-07-19,1436.9515380859375,1474.25,1585.0,1315.0,1338.0,1256264,2021-07-19
2021-07-26,1454.83740234375,1492.5999755859375,1527.4000244140625,1425.0999755859375,1480.0,1026808,2021-07-26
2021-08-02,1342.6981201171875,1377.550048828125,1518.0,1339.0,1500.0,1367715,2021-08-02
2021-08-09,1343.8677978515625,1378.75,1385.0,1280.0,1379.9000244140625,789651,2021-08-09
2021-08-16,1279.2939453125,1312.5,1393.949951171875,1267.300048828125,1385.699951171875,370571,2021-08-16
2021-08-23,1267.69482421875,1300.5999755859375,1325.0,1256.5,1322.0,599471,2021-08-23
2021-08-30,1315.5526123046875,1349.699951171875,1367.5,1306.0,1308.800048828125,615945,2021-08-30
2021-09-06,1268.474609375,1301.4000244140625,1356.0,1284.0,1350.0,483273,2021-09-06
2021-09-13,1270.6190185546875,1303.5999755859375,1379.800048828125,1297.0999755859375,1330.0,606722,2021-09-13
2021-09-20,1272.5684814453125,1305.5999755859375,1338.0,1276.1500244140625,1303.5999755859375,649773,2021-09-20
2021-09-27,1362.7884521484375,1387.550048828125,1447.800048828125,1280.0,1310.0,1497579,2021-09-27
2021-10-04,1357.4847412109375,1382.1500244140625,1419.4000244140625,1332.0,1398.800048828125,510539,2021-10-04
2021-10-11,1401.2396240234375,1426.699951171875,1440.0,1378.800048828125,1400.0,383577,2021-10-11
2021-10-18,1363.377685546875,1388.1500244140625,1464.0,1364.0,1440.800048828125,584844,2021-10-18
2021-10-25,1501.0267333984375,1528.300048828125,1602.949951171875,1313.0,1380.75,754086,2021-10-25
2021-11-01,1515.0714111328125,1542.5999755859375,1599.0999755859375,1485.0,1538.0999755859375,551229,2021-11-01
2021-11-08,1463.75390625,1490.3499755859375,1650.0,1478.0,1522.0,1074688,2021-11-08
2021-11-15,1394.3646240234375,1419.699951171875,1497.699951171875,1387.1500244140625,1497.699951171875,486695,2021-11-15
2021-11-22,1328.3148193359375,1352.449951171875,1448.8499755859375,1329.550048828125,1419.699951171875,471194,2021-11-22
2021-11-29,1323.9932861328125,1348.050048828125,1410.0,1211.050048828125,1283.0,674482,2021-11-29
2021-12-06,1363.5740966796875,1388.3499755859375,1396.0,1304.0,1340.0,311809,2021-12-06
2021-12-13,1362.346435546875,1387.0999755859375,1515.0,1379.3499755859375,1398.0,737703,2021-12-13
2021-12-20,1358.3197021484375,1383.0,1429.949951171875,1341.5999755859375,1387.0999755859375,283370,2021-12-20
2021-12-27,1396.27978515625,1421.6500244140625,1491.3499755859375,1367.050048828125,1383.0,275842,2021-12-27
2022-01-03,1426.677490234375,1452.5999755859375,1502.0,1411.0,1422.0,590815,2022-01-03
2022-01-10,1560.9871826171875,1589.3499755859375,1608.800048828125,1437.550048828125,1457.9000244140625,1017150,2022-01-10
2022-01-17,1437.972412109375,1464.0999755859375,1628.5,1450.050048828125,1617.0,504657,2022-01-17
2022-01-24,1309.8994140625,1333.699951171875,1465.0,1301.4000244140625,1464.0999755859375,390322,2022-01-24
2022-01-31,1329.2969970703125,1353.449951171875,1432.0,1311.0999755859375,1339.0,761947,2022-01-31
2022-02-07,1177.0137939453125,1198.4000244140625,1351.0,1188.050048828125,1340.0,921070,2022-02-07
2022-02-14,1104.7763671875,1124.8499755859375,1226.1500244140625,1120.0999755859375,1180.0,653750,2022-02-14
2022-02-21,1076.9815673828125,1096.550048828125,1142.0,1035.050048828125,1124.8499755859375,1140366,2022-02-21
2022-02-28,1019.378173828125,1037.9000244140625,1136.949951171875,1005.6500244140625,1093.0,459243,2022-02-28
2022-03-07,1129.625,1150.1500244140625,1155.0,982.0999755859375,1030.0,880266,2022-03-07
2022-03-14,1079.14208984375,1098.75,1158.949951171875,1080.0,1136.0,1216679,2022-03-14
2022-03-21,984.8063354492188,1002.7000122070312,1119.0,1000.0,1117.0999755859375,691321,2022-03-21
2022-03-28,1189.2908935546875,1210.9000244140625,1233.0,975.0,1003.9000244140625,2243847,2022-03-28
2022-04-04,1132.12939453125,1152.699951171875,1219.9000244140625,1122.0,1219.0,647826,2022-04-04
2022-04-11,1155.160888671875,1176.1500244140625,1184.8499755859375,1130.449951171875,1150.0,356547,2022-04-11
2022-04-18,1130.3614501953125,1150.9000244140625,1181.0,1109.1500244140625,1175.9000244140625,440294,2022-04-18
2022-04-25,1068.6331787109375,1088.050048828125,1156.550048828125,1084.0999755859375,1145.449951171875,333088,2022-04-25
2022-05-02,984.4133911132812,1002.2999877929688,1090.0,994.2000122070312,1075.0,297593,2022-05-02
2022-05-09,936.1405029296875,953.1500244140625,1018.7000122070312,893.5999755859375,999.9500122070312,621619,2022-05-09
2022-05-16,1017.5611572265625,1036.050048828125,1055.0,952.75,961.0,397882,2022-05-16
2022-05-23,982.007080078125,999.8499755859375,1044.6500244140625,912.2999877929688,1041.449951171875,358549,2022-05-23
2022-05-30,905.9883422851562,922.4500122070312,1020.0,916.0,1018.9000244140625,433882,2022-05-30
2022-06-06,844.5546264648438,859.9000244140625,940.9000244140625,850.0,925.9500122070312,738330,2022-06-06
2022-06-13,827.0722045898438,842.0999755859375,895.0,826.5499877929688,855.0,451834,2022-06-13
2022-06-20,862.2334594726562,877.9000244140625,894.0,823.0,854.5999755859375,499850,2022-06-20
2022-06-27,823.5365600585938,838.5,891.5,826.0,885.7999877929688,254151,2022-06-27
2022-07-04,896.2650146484375,912.5499877929688,944.0,842.0,842.0,639760,2022-07-04
2022-07-11,910.0151977539062,926.5499877929688,958.7999877929688,890.0,903.9000244140625,595181,2022-07-11
2022-07-18,960.1050415039062,977.5499877929688,994.0,909.1500244140625,926.0,581597,2022-07-18
2022-07-25,957.1094970703125,974.5,999.0,951.0499877929688,977.4500122070312,543346,2022-07-25
2022-08-01,973.80615234375,991.5,1018.8499755859375,955.5999755859375,983.1500244140625,574099,2022-08-01
2022-08-08,923.765380859375,940.5499877929688,984.9000244140625,931.2000122070312,980.1500244140625,631905,2022-08-08
2022-08-15,971.4981079101562,989.1500244140625,1016.7000122070312,940.5499877929688,940.5499877929688,616250,2022-08-15
2022-08-22,965.9489135742188,983.5,997.5,950.4500122070312,987.4000244140625,357983,2022-08-22
2022-08-29,951.51123046875,968.7999877929688,996.0,958.0499877929688,966.0,382181,2022-08-29
2022-09-05,1073.396728515625,1092.9000244140625,1143.449951171875,970.0,970.0,1545820,2022-09-05
2022-09-12,1064.508056640625,1083.8499755859375,1140.050048828125,1063.0,1097.0,976134,2022-09-12
2022-09-19,1004.5966186523438,1022.8499755859375,1127.0,1015.0,1094.25,1004747,2022-09-19
2022-09-26,946.9398193359375,955.25,1023.0999755859375,948.3499755859375,1015.0,511354,2022-09-26
2022-10-03,936.3328857421875,944.5499877929688,960.5999755859375,928.0,953.25,356636,2022-10-03
2022-10-10,888.700927734375,896.5,939.9500122070312,891.0499877929688,936.25,396086,2022-10-10
2022-10-17,892.0714111328125,899.9000244140625,948.7000122070312,895.0,896.0,548078,2022-10-17
2022-10-24,894.8966064453125,902.75,926.3499755859375,893.25,909.9000244140625,267667,2022-10-24
2022-10-31,963.940673828125,972.4000244140625,990.0,903.2000122070312,907.2999877929688,784588,2022-10-31
2022-11-07,928.6503295898438,936.7999877929688,1010.0,931.0,978.4000244140625,1166067,2022-11-07
2022-11-14,926.271240234375,934.4000244140625,966.75,898.5,941.5,890855,2022-11-14
2022-11-21,943.1729125976562,951.4500122070312,966.0,919.0,929.0,454242,2022-11-21
2022-11-28,971.2763061523438,979.7999877929688,998.0,930.0,956.25,728092,2022-11-28
2022-12-05,975.3901977539062,983.9500122070312,995.0,941.0,985.0,665300,2022-12-05
2022-12-12,1034.76904296875,1043.8499755859375,1095.5,975.7000122070312,980.0999755859375,1990021,2022-12-12
2022-12-19,960.9171752929688,969.3499755859375,1067.449951171875,952.25,1043.0,544696,2022-12-19
2022-12-26,971.7719116210938,980.2999877929688,1008.0,947.2999877929688,969.3499755859375,409462,2022-12-26
2023-01-02,942.28076171875,950.5499877929688,1006.0,935.2000122070312,989.2000122070312,473619,2023-01-02
2023-01-09,967.5093383789062,976.0,1003.4500122070312,945.0999755859375,952.3499755859375,620279,2023-01-09
2023-01-16,943.3712158203125,951.6500244140625,988.4000244140625,949.0999755859375,982.0,191778,2023-01-16
2023-01-23,894.6487426757812,902.5,960.5499877929688,884.9500122070312,957.0,225969,2023-01-23
2023-01-30,920.4225463867188,928.5,953.4000244140625,892.2999877929688,902.5,533092,2023-01-30
2023-02-06,900.7452392578125,908.6500244140625,928.0,896.6500244140625,904.9000244140625,592044,2023-02-06
2023-02-13,883.7940063476562,891.5499877929688,909.9500122070312,873.7999877929688,908.6500244140625,639788,2023-02-13
2023-02-20,859.011474609375,866.5499877929688,900.9500122070312,861.1500244140625,896.0499877929688,776328,2023-02-20
2023-02-27,882.8026733398438,890.5499877929688,895.0,843.1500244140625,869.0,415008,2023-02-27
2023-03-06,873.9305419921875,881.5999755859375,904.4500122070312,876.0999755859375,892.0,279986,2023-03-06
2023-03-13,857.0288696289062,864.5499877929688,893.4000244140625,846.2000122070312,881.5999755859375,434500,2023-03-13
2023-03-20,926.7669067382812,934.9000244140625,943.9000244140625,849.0499877929688,864.0,627958,2023-03-20
2023-03-27,882.455810546875,890.2000122070312,939.5,865.5,922.5,749187,2023-03-27
2023-04-03,916.8538818359375,924.9000244140625,936.0,891.0499877929688,893.9500122070312,132929,2023-04-03
2023-04-10,923.7433471679688,931.8499755859375,941.4500122070312,911.5999755859375,929.0,179556,2023-04-10
2023-04-17,901.340087890625,909.25,935.9500122070312,893.4000244140625,934.9500122070312,226059,2023-04-17
2023-04-24,908.5764770507812,916.5499877929688,922.6500244140625,901.7000122070312,913.9000244140625,219066,2023-04-24
2023-05-01,971.6232299804688,980.1500244140625,999.7999877929688,913.9000244140625,916.5499877929688,751354,2023-05-01
2023-05-08,989.7144775390625,998.4000244140625,1034.949951171875,979.7999877929688,989.8499755859375,2187079,2023-05-08
2023-05-15,978.9588623046875,987.5499877929688,1015.0,980.0,1009.9500122070312,539266,2023-05-15
2023-05-22,1001.3622436523438,1010.1500244140625,1024.0,979.9500122070312,981.2000122070312,460866,2023-05-22
2023-05-29,1150.9000244140625,1161.0,1170.0,1015.0,1020.0,2004519,2023-05-29
2023-06-05,1158.18603515625,1168.3499755859375,1234.0,1154.0999755859375,1172.0,1785864,2023-06-05
2023-06-12,1188.9659423828125,1199.4000244140625,1254.0,1166.5999755859375,1177.8499755859375,891255,2023-06-12
2023-06-19,1214.7891845703125,1225.449951171875,1261.449951171875,1181.0,1211.550048828125,1010247,2023-06-19
2023-06-26,1229.410888671875,1240.199951171875,1268.0,1216.300048828125,1227.0,507266,2023-06-26
2023-07-03,1207.85009765625,1218.449951171875,1258.800048828125,1203.300048828125,1240.199951171875,448932,2023-07-03
2023-07-10,1204.03369140625,1214.5999755859375,1238.5999755859375,1191.699951171875,1230.0,309259,2023-07-10
2023-07-17,1188.618896484375,1199.050048828125,1248.800048828125,1188.300048828125,1220.699951171875,355291,2023-07-17
2023-07-24,1176.1285400390625,1186.449951171875,1229.949951171875,1180.050048828125,1189.199951171875,283765,2023-07-24
2023-07-31,1218.2587890625,1228.949951171875,1258.3499755859375,1192.25,1197.6500244140625,644305,2023-07-31
2023-08-07,1133.2547607421875,1143.199951171875,1247.699951171875,1135.0,1239.4000244140625,517157,2023-08-07
2023-08-14,1081.4593505859375,1090.949951171875,1164.75,1060.550048828125,1146.0,714264,2023-08-14
2023-08-21,1125.3740234375,1135.25,1192.8499755859375,1091.949951171875,1099.8499755859375,688372,2023-08-21
2023-08-28,1160.9119873046875,1171.0999755859375,1176.5,1117.199951171875,1141.199951171875,290446,2023-08-28
2023-09-04,1292.3475341796875,1300.800048828125,1329.0,1171.0999755859375,1177.0,1141453,2023-09-04
2023-09-11,1206.9559326171875,1214.8499755859375,1339.800048828125,1206.0,1325.0,696236,2023-09-11
2023-09-18,1158.8704833984375,1166.449951171875,1243.300048828125,1155.0,1227.5999755859375,369183,2023-09-18
2023-09-25,1221.560546875,1229.550048828125,1235.0,1148.4000244140625,1165.0,430369,2023-09-25
2023-10-02,1262.3934326171875,1270.6500244140625,1275.0,1229.550048828125,1229.550048828125,450802,2023-10-02
2023-10-09,1276.1534423828125,1284.5,1292.300048828125,1236.0,1269.9000244140625,325474,2023-10-09
2023-10-16,1238.301025390625,1246.4000244140625,1298.949951171875,1237.050048828125,1285.0,312514,2023-10-16
2023-10-23,1170.742919921875,1178.4000244140625,1254.6500244140625,1137.8499755859375,1248.4000244140625,383126,2023-10-23
2023-10-30,1287.23095703125,1295.6500244140625,1304.0,1158.050048828125,1171.800048828125,509306,2023-10-30
2023-11-06,1264.2811279296875,1272.550048828125,1323.0,1264.449951171875,1302.1500244140625,473382,2023-11-06
2023-11-13,1304.6173095703125,1313.1500244140625,1318.3499755859375,1263.199951171875,1287.8499755859375,345892,2023-11-13
2023-11-20,1303.0277099609375,1311.550048828125,1324.949951171875,1290.0,1323.0,305236,2023-11-20
2023-11-27,1415.5914306640625,1424.8499755859375,1435.3499755859375,1304.050048828125,1311.550048828125,979096,2023-11-27
2023-12-04,1408.239501953125,1417.449951171875,1474.0,1407.0,1457.0,524129,2023-12-04
2023-12-11,1417.7772216796875,1427.050048828125,1450.949951171875,1367.300048828125,1418.0,454984,2023-12-11
2023-12-18,1404.9609375,1414.1500244140625,1449.949951171875,1318.4000244140625,1447.050048828125,433565,2023-12-18
2023-12-25,1431.5867919921875,1440.949951171875,1459.0,1412.050048828125,1414.1500244140625,307329,2023-12-25
2024-01-01,1424.880615234375,1434.199951171875,1519.949951171875,1422.0,1460.0,568046,2024-01-01
2024-01-08,1420.7576904296875,1430.050048828125,1460.949951171875,1415.0,1434.9000244140625,342235,2024-01-08
2024-01-15,1426.86767578125,1436.199951171875,1519.449951171875,1357.0,1438.0,1916448,2024-01-15
2024-01-22,1386.2335205078125,1395.300048828125,1473.9000244140625,1381.550048828125,1436.199951171875,335303,2024-01-22
2024-01-29,1523.982421875,1533.949951171875,1631.25,1398.0,1402.0,1345475,2024-01-29
2024-02-05,1685.1285400390625,1696.1500244140625,1770.0,1472.0,1549.949951171875,4147284,2024-02-05
2024-02-12,1706.5384521484375,1717.699951171875,1766.5999755859375,1640.0,1720.0,1353859,2024-02-12
2024-02-19,1684.1846923828125,1695.199951171875,1755.0,1655.0,1727.25,504729,2024-02-19
2024-02-26,1637.7882080078125,1648.5,1802.0,1622.25,1706.25,933001,2024-02-26
2024-03-04,1531.1357421875,1541.1500244140625,1681.5,1472.0999755859375,1678.0,670053,2024-03-04
2024-03-11,1404.712646484375,1413.9000244140625,1560.0,1375.0,1548.5999755859375,929159,2024-03-11
2024-03-18,1439.4354248046875,1448.8499755859375,1465.949951171875,1393.449951171875,1413.9000244140625,497688,2024-03-18
2024-03-25,1414.4488525390625,1423.699951171875,1460.0,1413.300048828125,1448.8499755859375,320558,2024-03-25
2024-04-01,1497.8533935546875,1507.6500244140625,1552.0,1426.5999755859375,1436.25,528821,2024-04-01
2024-04-08,1518.9156494140625,1528.8499755859375,1568.0,1486.949951171875,1518.0,519437,2024-04-08
2024-04-15,1494.9722900390625,1504.75,1513.949951171875,1455.050048828125,1498.5999755859375,341375,2024-04-15
2024-04-22,1438.541259765625,1447.949951171875,1511.9000244140625,1423.699951171875,1506.0,518495,2024-04-22
2024-04-29,1549.763916015625,1559.9000244140625,1574.949951171875,1434.0,1474.0,873011,2024-04-29
2024-05-06,1449.51953125,1459.0,1682.0,1451.75,1671.0,2217117,2024-05-06
2024-05-13,1465.3658447265625,1474.949951171875,1477.949951171875,1399.4000244140625,1436.199951171875,636691,2024-05-13
2024-05-20,1432.87841796875,1442.25,1499.0,1432.0999755859375,1474.949951171875,559546,2024-05-20
2024-05-27,1401.1856689453125,1410.3499755859375,1449.5,1403.550048828125,1448.050048828125,457158,2024-05-27
2024-06-03,1466.90576171875,1476.5,1495.0,1313.25,1481.949951171875,726375,2024-06-03
2024-06-10,1563.970947265625,1574.199951171875,1594.5,1497.8499755859375,1520.0,1309438,2024-06-10
2024-06-17,1526.5159912109375,1536.5,1625.949951171875,1527.199951171875,1574.199951171875,506732,2024-06-17
2024-06-24,1586.6724853515625,1597.050048828125,1656.9000244140625,1508.0999755859375,1539.1500244140625,1002705,2024-06-24
2024-07-01,1582.7978515625,1593.1500244140625,1652.800048828125,1566.199951171875,1604.8499755859375,817410,2024-07-01
2024-07-08,1596.2100830078125,1606.6500244140625,1611.949951171875,1534.25,1603.800048828125,522079,2024-07-08
2024-07-15,1492.935546875,1502.699951171875,1609.9000244140625,1492.25,1606.6500244140625,404192,2024-07-15
2024-07-22,1528.949951171875,1538.949951171875,1556.800048828125,1478.550048828125,1497.800048828125,532903,2024-07-22
2024-07-29,1499.7410888671875,1509.550048828125,1578.5,1505.199951171875,1561.9000244140625,789875,2024-07-29
2024-08-05,1365.0999755859375,1365.0999755859375,1504.050048828125,1350.0,1480.0999755859375,803690,2024-08-05
2024-08-12,1287.0999755859375,1287.0999755859375,1360.0,1212.0,1357.050048828125,1066605,2024-08-12
2024-08-19,1327.0,1327.0,1335.0,1271.0,1295.4000244140625,490487,2024-08-19
2024-08-26,1330.800048828125,1330.800048828125,1345.949951171875,1302.3499755859375,1327.0,563828,2024-08-26
2024-09-02,1334.800048828125,1334.800048828125,1368.949951171875,1320.3499755859375,1349.9000244140625,394756,2024-09-02
2024-09-09,1313.0999755859375,1313.0999755859375,1360.0,1270.0,1332.050048828125,493212,2024-09-09
2024-09-16,1309.0,1309.0,1330.949951171875,1300.0,1319.949951171875,391594,2024-09-16
2024-09-23,1236.25,1236.25,1315.0,1228.949951171875,1313.8499755859375,661414,2024-09-23
2024-09-30,1242.75,1242.75,1298.0,1234.0,1243.699951171875,480440,2024-09-30
2024-10-07,1214.25,1214.25,1259.800048828125,1178.0,1248.699951171875,1086049,2024-10-07
2024-10-14,1225.9000244140625,1225.9000244140625,1263.949951171875,1198.050048828125,1232.5,545003,2024-10-14
2024-10-21,1120.050048828125,1120.050048828125,1230.949951171875,1100.0,1229.4000244140625,817506,2024-10-21
2024-10-28,1195.3499755859375,1195.3499755859375,1200.949951171875,1106.5999755859375,1120.050048828125,285384,2024-10-28
2024-11-04,1140.25,1140.25,1203.1500244140625,1136.0,1203.1500244140625,344420,2024-11-04
2024-11-11,1085.300048828125,1085.300048828125,1145.949951171875,1079.8499755859375,1140.0,287929,2024-11-11
2024-11-18,1101.300048828125,1101.300048828125,1128.0,1072.550048828125,1092.3499755859375,269439,2024-11-18
2024-11-25,1242.550048828125,1242.550048828125,1248.0,1107.9000244140625,1125.9000244140625,794462,2024-11-25
2024-12-02,1279.300048828125,1279.300048828125,1299.0,1223.1500244140625,1235.0,574861,2024-12-02
2024-12-09,1282.1500244140625,1282.1500244140625,1324.800048828125,1264.5,1291.9000244140625,400839,2024-12-09
2024-12-16,1264.050048828125,1264.050048828125,1290.949951171875,1235.5999755859375,1284.8499755859375,234489,2024-12-16
2024-12-23,1246.699951171875,1246.699951171875,1267.5,1224.0,1264.449951171875,158894,2024-12-23
2024-12-30,1231.3499755859375,1231.3499755859375,1273.449951171875,1190.0,1246.699951171875,296570,2024-12-30
2025-01-06,1189.4000244140625,1189.4000244140625,1239.550048828125,1167.550048828125,1233.8499755859375,180583,2025-01-06
2025-01-13,1186.8499755859375,1186.8499755859375,1239.8499755859375,1140.0999755859375,1180.0999755859375,469931,2025-01-13
2025-01-20,1169.3499755859375,1169.3499755859375,1190.0,1131.0,1185.0,530148,2025-01-20
2025-01-27,1167.75,1167.75,1182.949951171875,1099.0,1166.3499755859375,301797,2025-01-27
2025-02-03,1174.800048828125,1174.800048828125,1207.949951171875,1119.550048828125,1135.949951171875,770586,2025-02-03
2025-02-10,993.1500244140625,993.1500244140625,1172.9000244140625,982.4000244140625,1172.9000244140625,755164,2025-02-10
2025-02-17,1010.0499877929688,1010.0499877929688,1033.949951171875,942.6500244140625,993.1500244140625,667412,2025-02-17
2025-02-24,972.5999755859375,972.5999755859375,1023.9000244140625,949.0,1009.9500122070312,469905,2025-02-24
2025-03-03,1015.7999877929688,1015.7999877929688,1024.949951171875,910.25,967.4500122070312,752743,2025-03-03
2025-03-10,996.5,996.5,1043.949951171875,952.0999755859375,1022.4000244140625,896557,2025-03-10
2025-03-17,1042.800048828125,1042.800048828125,1053.949951171875,981.5999755859375,1004.8499755859375,742176,2025-03-17
2025-03-24,1055.8499755859375,1055.8499755859375,1114.0,1040.699951171875,1049.0,1258515,2025-03-24
2025-03-31,1099.699951171875,1099.699951171875,1157.949951171875,1051.5,1055.8499755859375,431138,2025-03-31
2025-04-07,1109.949951171875,1109.949951171875,1148.1500244140625,1033.1500244140625,1044.949951171875,391288,2025-04-07
2025-04-14,1105.5999755859375,1105.5999755859375,1138.0,1102.5999755859375,1109.949951171875,182640,2025-04-14
2025-04-21,1084.5999755859375,1084.5999755859375,1128.5,1078.0,1104.199951171875,302605,2025-04-21
2025-04-28,1070.0,1070.0,1103.0999755859375,1045.800048828125,1082.0,214899,2025-04-28
2025-05-05,1057.4000244140625,1057.4000244140625,1093.199951171875,1010.0,1071.5999755859375,362220,2025-05-05
2025-05-12,1384.0,1384.0,1397.0999755859375,1268.800048828125,1268.800048828125,2399271,2025-05-12
2025-05-19,1402.9000244140625,1402.9000244140625,1429.4000244140625,1358.9000244140625,1380.9000244140625,426390,2025-05-19
2025-05-26,1374.4000244140625,1374.4000244140625,1442.800048828125,1363.0,1406.0,444964,2025-05-26
2025-06-02,1378.4000244140625,1378.4000244140625,1402.0,1348.199951171875,1368.199951171875,287915,2025-06-02
2025-06-09,1356.4000244140625,1356.4000244140625,1419.0,1321.0,1380.0,348267,2025-06-09
2025-06-16,1266.0,1266.0,1397.4000244140625,1260.699951171875,1375.9000244140625,459745,2025-06-16
2025-06-23,1338.5,1338.5,1344.5999755859375,1254.0,1265.0,317107,2025-06-23
2025-06-30,1401.0,1401.0,1413.9000244140625,1325.0999755859375,1339.0,700533,2025-06-30
