Date,Adj Close_MANAKCOAT.NS,Close_MANAKCOAT.NS,High_MANAKCOAT.NS,Low_MANAKCOAT.NS,Open_MANAKCOAT.NS,Volume_MANAKCOAT.NS,Date
2024-01-15,31.62627410888672,31.649999618530273,32.29999923706055,30.850000381469727,31.700000762939453,127366,2024-01-15
2024-01-22,34.92380142211914,34.95000076293945,35.04999923706055,30.25,31.649999618530273,311007,2024-01-22
2024-01-29,37.92155075073242,37.95000076293945,37.95000076293945,33.70000076293945,36.0,456747,2024-01-29
2024-02-05,32.17586135864258,32.20000076293945,39.79999923706055,31.799999237060547,39.650001525878906,615681,2024-02-05
2024-02-12,33.175113677978516,33.20000076293945,37.20000076293945,32.400001525878906,34.5,854336,2024-02-12
2024-02-19,39.270538330078125,39.29999923706055,44.150001525878906,33.599998474121094,34.95000076293945,2630847,2024-02-19
2024-02-26,40.06993865966797,40.099998474121094,44.04999923706055,36.25,40.95000076293945,2427822,2024-02-26
2024-03-04,36.97226333618164,37.0,42.29999923706055,35.29999923706055,41.150001525878906,614660,2024-03-04
2024-03-11,33.125152587890625,33.150001525878906,37.0,28.649999618530273,37.0,1302953,2024-03-11
2024-03-18,29.028221130371094,29.049999237060547,34.45000076293945,28.950000762939453,34.45000076293945,1083274,2024-03-18
2024-03-25,30.17736053466797,30.200000762939453,30.549999237060547,28.5,29.049999237060547,330312,2024-03-25
2024-04-01,36.1728630065918,36.20000076293945,40.25,30.100000381469727,30.5,765681,2024-04-01
2024-04-08,34.57406234741211,34.599998474121094,38.0,32.95000076293945,37.5,575686,2024-04-08
2024-04-15,37.321998596191406,37.349998474121094,40.79999923706055,32.0,34.20000076293945,990802,2024-04-15
2024-04-22,50.8118782043457,50.849998474121094,52.20000076293945,37.349998474121094,37.54999923706055,3132075,2024-04-22
2024-04-29,50.062442779541016,50.099998474121094,52.20000076293945,48.0,50.849998474121094,889523,2024-04-29
2024-05-06,52.360721588134766,52.400001525878906,55.20000076293945,49.099998474121094,51.79999923706055,1153363,2024-05-06
2024-05-13,59.45539474487305,59.5,59.54999923706055,51.400001525878906,55.0,588852,2024-05-13
2024-05-20,58.506107330322266,58.54999923706055,60.0,55.79999923706055,57.75,491519,2024-05-20
2024-05-27,63.15262222290039,63.20000076293945,65.19999694824219,59.0,60.0,481867,2024-05-27
2024-06-03,66.05044555664062,66.0999984741211,67.0,60.95000076293945,63.900001525878906,620540,2024-06-03
2024-06-10,68.51859283447266,68.56999969482422,72.87000274658203,67.0999984741211,68.0,389588,2024-06-10
2024-06-17,63.172607421875,63.220001220703125,67.19000244140625,63.220001220703125,67.19000244140625,247772,2024-06-17
2024-06-24,61.453895568847656,61.5,61.95000076293945,59.45000076293945,61.95000076293945,431102,2024-06-24
2024-07-01,61.953521728515625,62.0,64.0,60.209999084472656,62.72999954223633,66328,2024-07-01
2024-07-08,58.75592041015625,58.79999923706055,62.220001220703125,58.79999923706055,61.0,135860,2024-07-08
2024-07-15,62.95277404785156,63.0,63.0,58.79999923706055,58.79999923706055,100398,2024-07-15
2024-07-22,64.28177642822266,64.33000183105469,68.0,61.0,64.26000213623047,386599,2024-07-22
2024-07-29,65.08116912841797,65.12999725341797,66.37000274658203,62.5,65.44999694824219,126050,2024-07-29
2024-08-05,61.53384017944336,61.58000183105469,64.98999786376953,59.0,62.099998474121094,114266,2024-08-05
2024-08-12,58.87582778930664,58.91999816894531,63.79999923706055,57.0,62.0,270649,2024-08-12
2024-08-19,64.03196716308594,64.08000183105469,66.1500015258789,58.209999084472656,59.04999923706055,326881,2024-08-19
2024-08-26,64.0919189453125,64.13999938964844,67.0,60.099998474121094,65.1500015258789,337057,2024-08-26
2024-09-02,71.0167236328125,71.06999969482422,73.80000305175781,64.0,64.25,515923,2024-09-02
2024-09-09,65.10116577148438,65.1500015258789,73.25,64.0,71.5,272234,2024-09-09
2024-09-16,64.58000183105469,64.58000183105469,68.4000015258789,60.0,65.5,363021,2024-09-16
2024-09-23,66.33000183105469,66.33000183105469,72.0,62.0,67.5,446711,2024-09-23
2024-09-30,69.58999633789062,69.58999633789062,73.12000274658203,66.9000015258789,69.63999938964844,797002,2024-09-30
2024-10-07,66.37999725341797,66.37999725341797,73.05999755859375,65.56999969482422,70.0,671984,2024-10-07
2024-10-14,60.970001220703125,60.970001220703125,66.0999984741211,60.04999923706055,65.19999694824219,416983,2024-10-14
2024-10-21,57.9900016784668,57.9900016784668,64.86000061035156,56.93000030517578,60.400001525878906,212049,2024-10-21
2024-10-28,61.27000045776367,61.27000045776367,62.09000015258789,56.70000076293945,56.959999084472656,296049,2024-10-28
2024-11-04,65.05000305175781,65.05000305175781,66.16000366210938,59.20000076293945,61.880001068115234,925924,2024-11-04
2024-11-11,60.47999954223633,60.47999954223633,65.97000122070312,57.0,65.97000122070312,1825401,2024-11-11
2024-11-18,62.58000183105469,62.58000183105469,66.0,60.15999984741211,61.9900016784668,1843130,2024-11-18
2024-11-25,74.26000213623047,74.26000213623047,74.26000213623047,62.810001373291016,63.70000076293945,5680333,2024-11-25
2024-12-02,94.75,94.75,94.75,77.97000122070312,77.97000122070312,5740907,2024-12-02
2024-12-09,96.36000061035156,96.36000061035156,108.5,94.5,97.0,5548385,2024-12-09
2024-12-16,105.0,105.0,114.4000015258789,92.0999984741211,98.0,950665,2024-12-16
2024-12-23,111.94999694824219,111.94999694824219,112.19999694824219,101.0,106.0,397870,2024-12-23
2024-12-30,113.16999816894531,113.16999816894531,118.98999786376953,113.0,115.0,897467,2024-12-30
2025-01-06,110.44999694824219,110.44999694824219,113.69999694824219,109.2699966430664,111.0,233948,2025-01-06
2025-01-13,112.54000091552734,112.54000091552734,113.11000061035156,106.0999984741211,108.23999786376953,244824,2025-01-13
2025-01-20,110.73999786376953,110.73999786376953,114.0,108.77999877929688,113.94999694824219,68328,2025-01-20
2025-01-27,105.5,105.5,108.5199966430664,102.01000213623047,108.5199966430664,96057,2025-01-27
2025-02-03,104.9000015258789,104.9000015258789,106.19999694824219,103.4000015258789,105.0,114269,2025-02-03
2025-02-10,95.36000061035156,95.36000061035156,104.9000015258789,90.62999725341797,104.9000015258789,473248,2025-02-10
2025-02-17,88.33999633789062,88.33999633789062,94.95999908447266,81.75,92.0,480750,2025-02-17
2025-02-24,78.52999877929688,78.52999877929688,88.11000061035156,77.58999633789062,88.11000061035156,395189,2025-02-24
2025-03-03,87.5,87.5,87.54000091552734,72.73999786376953,75.98999786376953,485259,2025-03-03
2025-03-10,75.2699966430664,75.2699966430664,89.0,72.75,89.0,292730,2025-03-10
2025-03-17,83.33999633789062,83.33999633789062,86.04000091552734,72.19999694824219,72.19999694824219,404604,2025-03-17
2025-03-24,78.48999786376953,78.48999786376953,83.69999694824219,75.0,83.69999694824219,319345,2025-03-24
2025-03-31,89.3499984741211,89.3499984741211,91.0,77.1500015258789,78.48999786376953,134473,2025-03-31
2025-04-07,83.0,83.0,87.55999755859375,83.0,87.55999755859375,77383,2025-04-07
2025-04-14,88.06999969482422,88.06999969482422,88.06999969482422,83.04000091552734,84.66000366210938,40918,2025-04-14
2025-04-21,95.05000305175781,95.05000305175781,95.30999755859375,89.80000305175781,89.83000183105469,184329,2025-04-21
2025-04-28,89.3499984741211,89.3499984741211,95.98999786376953,89.3499984741211,94.94999694824219,54475,2025-04-28
2025-05-05,84.66999816894531,84.66999816894531,89.3499984741211,84.66999816894531,88.19999694824219,191014,2025-05-05
