Date,Adj Close_JUBLINGREA.NS,Close_JUBLINGREA.NS,High_JUBLINGREA.NS,Low_JUBLINGREA.NS,Open_JUBLINGREA.NS,Volume_JUBLINGREA.NS,Date
2021-08-09,695.2382202148438,719.3499755859375,748.5999755859375,605.0499877929688,617.2000122070312,18973452,2021-08-09
2021-08-16,676.4884033203125,699.9500122070312,763.7999877929688,695.0999755859375,723.0,7338181,2021-08-16
2021-08-23,691.4205322265625,715.4000244140625,724.0,650.0,707.0,7551144,2021-08-23
2021-08-30,725.8273315429688,751.0,778.8499755859375,723.5,724.9000244140625,10782613,2021-08-30
2021-09-06,679.9678344726562,703.5499877929688,756.9000244140625,695.0,751.0,5405795,2021-09-06
2021-09-13,729.6449584960938,754.9500122070312,803.4000244140625,705.0,705.9000244140625,13250931,2021-09-13
2021-09-20,737.4251098632812,763.0,789.0,730.2000122070312,744.0,7783447,2021-09-20
2021-09-27,722.9279174804688,748.0,770.4000244140625,715.25,768.0999755859375,5643174,2021-09-27
2021-10-04,744.4803466796875,770.2999877929688,804.9000244140625,750.0,753.0,7143069,2021-10-04
2021-10-11,766.5161743164062,793.0999755859375,814.7999877929688,751.3499755859375,774.9000244140625,6062025,2021-10-11
2021-10-18,654.74267578125,677.4500122070312,838.75,655.1500244140625,823.0,13567297,2021-10-18
2021-10-25,646.8658447265625,669.2999877929688,697.2999877929688,629.2000122070312,680.0,4582807,2021-10-25
2021-11-01,614.9236450195312,636.25,678.0999755859375,623.0499877929688,673.7999877929688,1905981,2021-11-01
2021-11-08,627.7294311523438,649.5,672.9000244140625,635.0499877929688,640.7000122070312,2264164,2021-11-08
2021-11-15,572.9783325195312,592.8499755859375,656.7999877929688,585.0,653.7999877929688,2724445,2021-11-15
2021-11-22,565.6331176757812,585.25,620.0,532.0499877929688,596.0,4901651,2021-11-22
2021-11-29,566.8894653320312,586.5499877929688,594.7999877929688,536.0499877929688,576.0,4475730,2021-11-29
2021-12-06,578.9222412109375,599.0,614.2999877929688,572.3499755859375,592.9000244140625,1976760,2021-12-06
2021-12-13,540.1663208007812,558.9000244140625,605.9000244140625,548.0,604.0,1488849,2021-12-13
2021-12-20,510.6402282714844,528.3499755859375,553.5999755859375,518.0,553.5999755859375,1935076,2021-12-20
2021-12-27,554.4703369140625,573.7000122070312,578.7000122070312,520.0,526.8499755859375,2548976,2021-12-27
2022-01-03,550.1693725585938,569.25,599.0,564.8499755859375,576.5,2240759,2022-01-03
2022-01-10,614.5853881835938,635.9000244140625,645.0,570.0,572.9000244140625,5494210,2022-01-10
2022-01-17,548.8646850585938,567.9000244140625,647.75,558.5999755859375,641.0,2950372,2022-01-17
2022-01-24,533.59423828125,552.0999755859375,569.5999755859375,519.0,564.2999877929688,1984554,2022-01-24
2022-01-31,576.1193237304688,596.0999755859375,612.0,555.4000244140625,566.4000244140625,3027786,2022-01-31
2022-02-07,535.1405639648438,553.7000122070312,615.0,550.5499877929688,594.0,2007615,2022-02-07
2022-02-14,504.7513427734375,520.0,552.9500122070312,518.0,539.9000244140625,2575134,2022-02-14
2022-02-21,493.78265380859375,508.70001220703125,519.5999755859375,456.0,519.5999755859375,3381351,2022-02-21
2022-02-28,452.917236328125,466.6000061035156,507.70001220703125,463.0,501.0,1991396,2022-02-28
2022-03-07,450.5390625,464.1499938964844,488.95001220703125,401.20001220703125,456.0,6722933,2022-03-07
2022-03-14,504.89691162109375,520.1500244140625,527.4000244140625,451.8500061035156,464.79998779296875,4802864,2022-03-14
2022-03-21,458.3044738769531,472.1499938964844,520.8499755859375,470.70001220703125,518.0,3194196,2022-03-21
2022-03-28,473.0587463378906,487.3500061035156,496.0,446.8500061035156,494.0,4163823,2022-03-28
2022-04-04,502.0819091796875,517.25,541.0,483.6000061035156,489.79998779296875,3826408,2022-04-04
2022-04-11,479.076904296875,493.54998779296875,525.0,490.1000061035156,519.7999877929688,1063687,2022-04-11
2022-04-18,501.2568359375,516.4000244140625,532.7000122070312,497.0,501.0,3834990,2022-04-18
2022-04-25,488.3954162597656,503.1499938964844,516.9000244140625,483.0,510.0,2653700,2022-04-25
2022-05-02,457.67352294921875,471.5,501.8500061035156,464.0,497.8999938964844,1317630,2022-05-02
2022-05-09,420.2540283203125,432.95001220703125,478.8999938964844,417.20001220703125,470.0,1959516,2022-05-09
2022-05-16,435.00823974609375,448.1499938964844,484.8999938964844,431.0,437.25,2920709,2022-05-16
2022-05-23,455.1012878417969,468.8500061035156,472.70001220703125,436.5,452.0,1689644,2022-05-23
2022-05-30,483.63909912109375,498.25,525.7999877929688,471.25,475.0,3764372,2022-05-30
2022-06-06,466.6037292480469,480.70001220703125,499.75,476.95001220703125,499.0,800568,2022-06-06
2022-06-13,428.9900817871094,441.95001220703125,480.0,436.6000061035156,472.0,1172292,2022-06-13
2022-06-20,478.44598388671875,492.8999938964844,499.0,411.0,448.0,1830930,2022-06-20
2022-06-27,463.3034362792969,477.29998779296875,507.0,473.04998779296875,497.6000061035156,1167406,2022-06-27
2022-07-04,478.88275146484375,493.3500061035156,516.4000244140625,474.5,477.0,2228385,2022-07-04
2022-07-11,483.9788513183594,498.6000061035156,505.5,469.04998779296875,491.75,1807379,2022-07-11
2022-07-18,525.8150024414062,541.7000122070312,563.9000244140625,497.0,504.45001220703125,6000881,2022-07-18
2022-07-25,514.3124389648438,529.8499755859375,552.0,491.54998779296875,539.0,2827266,2022-07-25
2022-08-01,476.5046081542969,490.8999938964844,553.0,481.54998779296875,533.4000244140625,3425091,2022-08-01
2022-08-08,462.9637145996094,476.95001220703125,488.95001220703125,467.1000061035156,485.0,1770199,2022-08-08
2022-08-15,471.4085998535156,485.6499938964844,501.5,476.95001220703125,476.95001220703125,1483876,2022-08-15
2022-08-22,463.8373107910156,477.8500061035156,488.79998779296875,472.0,485.5,1484008,2022-08-22
2022-08-29,457.34814453125,468.70001220703125,484.20001220703125,466.0,471.79998779296875,1212667,2022-08-29
2022-09-05,472.6678771972656,484.3999938964844,500.75,461.0,470.8500061035156,3623117,2022-09-05
2022-09-12,487.69488525390625,499.79998779296875,517.0999755859375,483.04998779296875,488.95001220703125,5895240,2022-09-12
2022-09-19,499.5506286621094,511.95001220703125,533.9000244140625,491.1000061035156,500.20001220703125,6284461,2022-09-19
2022-09-26,503.0146179199219,515.5,525.7000122070312,486.75,507.70001220703125,2712290,2022-09-26
2022-10-03,532.6295166015625,545.8499755859375,559.5499877929688,506.5,511.5,3593512,2022-10-03
2022-10-10,516.6268310546875,529.4500122070312,568.7999877929688,527.3499755859375,544.5,3658443,2022-10-10
2022-10-17,506.7713623046875,519.3499755859375,561.0,513.25,528.7999877929688,3612307,2022-10-17
2022-10-24,502.1852111816406,514.6500244140625,544.5,511.3999938964844,532.0,1716154,2022-10-24
2022-10-31,517.6512451171875,530.5,542.5,501.70001220703125,519.0,2573156,2022-10-31
2022-11-07,561.8540649414062,575.7999877929688,592.5999755859375,524.0499877929688,533.0,4572975,2022-11-07
2022-11-14,554.4382934570312,568.2000122070312,589.7999877929688,562.7999877929688,578.4500122070312,1835858,2022-11-14
2022-11-21,526.5308837890625,539.5999755859375,572.75,523.25,566.8499755859375,1937491,2022-11-21
2022-11-28,516.5291137695312,529.3499755859375,542.9000244140625,524.75,538.7999877929688,1139315,2022-11-28
2022-12-05,518.0904541015625,530.9500122070312,544.0,516.5999755859375,531.4000244140625,1585806,2022-12-05
2022-12-12,535.9472045898438,549.25,568.0499877929688,528.0,533.0,2245372,2022-12-12
2022-12-19,512.13818359375,524.8499755859375,557.0,521.0999755859375,549.25,2485318,2022-12-19
2022-12-26,515.74853515625,528.5499877929688,540.0,512.5499877929688,516.0,1071329,2022-12-26
2023-01-02,518.28564453125,531.1500244140625,542.0,522.7000122070312,527.0,922738,2023-01-02
2023-01-09,505.8931884765625,518.4500122070312,541.25,515.5499877929688,534.75,646589,2023-01-09
2023-01-16,477.49798583984375,489.3500061035156,521.0499877929688,477.25,520.0,1382328,2023-01-16
2023-01-23,468.8623046875,480.5,509.6000061035156,473.8500061035156,480.0,1204288,2023-01-23
2023-01-30,466.2276916503906,477.79998779296875,499.8999938964844,469.0,480.0,1103425,2023-01-30
2023-02-06,457.5920715332031,468.95001220703125,481.95001220703125,466.5,477.79998779296875,606934,2023-02-06
2023-02-13,449.6798400878906,458.3999938964844,476.3999938964844,450.04998779296875,471.29998779296875,709836,2023-02-13
2023-02-20,442.7640075683594,451.3500061035156,466.0,450.0,458.3500061035156,714364,2023-02-20
2023-02-27,429.079345703125,437.3999938964844,457.5,434.04998779296875,451.3500061035156,1010632,2023-02-27
2023-03-06,432.4637145996094,440.8500061035156,449.04998779296875,435.0,439.79998779296875,925230,2023-03-06
2023-03-13,402.8381652832031,410.6499938964844,440.95001220703125,396.0,440.0,3056081,2023-03-13
2023-03-20,374.24273681640625,381.5,411.0,378.45001220703125,411.0,1864414,2023-03-20
2023-03-27,353.1026916503906,359.95001220703125,384.6499938964844,350.45001220703125,381.8999938964844,3090842,2023-03-27
2023-04-03,370.269775390625,377.45001220703125,379.5,362.0,362.0,1201888,2023-04-03
2023-04-10,390.9683532714844,398.54998779296875,404.0,382.0,383.3999938964844,2748590,2023-04-10
2023-04-17,399.4047546386719,407.1499938964844,416.3999938964844,388.79998779296875,398.0,2011346,2023-04-17
2023-04-24,413.4327697753906,421.45001220703125,423.8999938964844,395.0,407.95001220703125,1572556,2023-04-24
2023-05-01,420.0543518066406,428.20001220703125,430.0,415.25,421.45001220703125,1211683,2023-05-01
2023-05-08,414.7570495605469,422.79998779296875,436.3999938964844,415.0,429.5,1250040,2023-05-08
2023-05-15,381.10955810546875,388.5,425.8500061035156,382.20001220703125,423.0,4449021,2023-05-15
2023-05-22,390.8211975097656,398.3999938964844,400.0,379.04998779296875,390.95001220703125,1970838,2023-05-22
2023-05-29,394.94134521484375,402.6000061035156,405.6499938964844,391.0,397.0,1125876,2023-05-29
2023-06-05,422.06536865234375,430.25,432.95001220703125,402.6000061035156,404.0,2325441,2023-06-05
2023-06-12,447.3255310058594,456.0,468.45001220703125,422.20001220703125,430.45001220703125,2726582,2023-06-12
2023-06-19,421.8691711425781,430.04998779296875,476.79998779296875,428.0,460.6499938964844,1875198,2023-06-19
2023-06-26,418.38665771484375,426.5,436.0,417.1000061035156,432.0,1894329,2023-06-26
2023-07-03,401.2196044921875,409.0,432.0,408.0,428.0,1359355,2023-07-03
2023-07-10,401.26861572265625,409.04998779296875,419.1499938964844,401.29998779296875,409.0,1222728,2023-07-10
2023-07-17,399.453857421875,407.20001220703125,418.79998779296875,404.75,409.3500061035156,1217359,2023-07-17
2023-07-24,416.9642333984375,425.04998779296875,429.79998779296875,399.0,407.1499938964844,2251642,2023-07-24
2023-07-31,418.5829162597656,426.70001220703125,429.3999938964844,413.04998779296875,426.45001220703125,1443276,2023-07-31
2023-08-07,423.34063720703125,431.54998779296875,438.8999938964844,423.6000061035156,426.95001220703125,1564232,2023-08-07
2023-08-14,437.5401916503906,443.45001220703125,461.25,416.20001220703125,430.5,2299661,2023-08-14
2023-08-21,478.3390808105469,484.79998779296875,496.79998779296875,435.75,440.0,5492929,2023-08-21
2023-08-28,511.14599609375,518.0499877929688,522.0,487.0,488.0,3809256,2023-08-28
2023-09-04,508.03802490234375,514.9000244140625,524.7000122070312,503.3500061035156,515.0,2154640,2023-09-04
2023-09-11,488.9458312988281,495.54998779296875,519.75,488.0,515.2999877929688,1738007,2023-09-11
2023-09-18,464.9696960449219,471.25,494.8500061035156,464.1499938964844,494.0,873672,2023-09-18
2023-09-25,472.6657409667969,479.04998779296875,487.70001220703125,460.70001220703125,472.3999938964844,1083238,2023-09-25
2023-10-02,477.59912109375,484.04998779296875,488.3999938964844,470.0,479.04998779296875,588615,2023-10-02
2023-10-09,473.3070983886719,479.70001220703125,499.70001220703125,470.20001220703125,480.95001220703125,799666,2023-10-09
2023-10-16,446.76556396484375,452.79998779296875,485.54998779296875,450.8500061035156,479.70001220703125,667134,2023-10-16
2023-10-23,428.2160949707031,434.0,457.20001220703125,415.0,453.6499938964844,1147724,2023-10-23
2023-10-30,409.17333984375,414.70001220703125,437.0,406.1499938964844,436.0,2085936,2023-10-30
2023-11-06,405.4239501953125,410.8999938964844,427.45001220703125,409.3500061035156,418.8500061035156,953985,2023-11-06
2023-11-13,424.81207275390625,430.54998779296875,434.6000061035156,414.0,416.0,758337,2023-11-13
2023-11-20,425.40411376953125,431.1499938964844,439.70001220703125,415.0,431.95001220703125,1117312,2023-11-20
2023-11-27,427.3280944824219,433.1000061035156,437.6000061035156,422.29998779296875,431.1499938964844,875925,2023-11-27
2023-12-04,450.0216064453125,456.1000061035156,461.54998779296875,431.6499938964844,437.8999938964844,2072877,2023-12-04
2023-12-11,462.2070007324219,468.45001220703125,471.1000061035156,449.0,454.95001220703125,1727872,2023-12-11
2023-12-18,493.58319091796875,500.25,502.95001220703125,470.0,470.0,2272662,2023-12-18
2023-12-25,501.82196044921875,508.6000061035156,517.4500122070312,488.29998779296875,500.25,1777203,2023-12-25
2024-01-01,492.94189453125,499.6000061035156,516.8499755859375,490.5,512.2000122070312,1478435,2024-01-01
2024-01-08,492.44854736328125,499.1000061035156,501.0,468.29998779296875,499.6000061035156,1282562,2024-01-08
2024-01-15,472.86309814453125,479.25,499.1000061035156,460.29998779296875,499.1000061035156,848384,2024-01-15
2024-01-22,458.4576110839844,464.6499938964844,479.25,453.6000061035156,479.25,825342,2024-01-22
2024-01-29,421.062744140625,426.75,469.3500061035156,420.0,464.6499938964844,3236890,2024-01-29
2024-02-05,425.256103515625,431.0,451.5,421.5,429.0,1125034,2024-02-05
2024-02-12,471.12103271484375,474.75,496.0,432.75,438.70001220703125,11941909,2024-02-12
2024-02-19,459.90740966796875,463.45001220703125,508.0,461.1000061035156,477.0,1985887,2024-02-19
2024-02-26,473.99884033203125,477.6499938964844,498.0,462.0,463.95001220703125,1778703,2024-02-26
2024-03-04,469.0370788574219,472.6499938964844,492.0,460.95001220703125,491.8999938964844,891879,2024-03-04
2024-03-11,434.7015380859375,438.04998779296875,478.5,422.0,472.6499938964844,1242323,2024-03-11
2024-03-18,456.384521484375,459.8999938964844,462.0,430.3999938964844,438.04998779296875,1279518,2024-03-18
2024-03-25,449.2395935058594,452.70001220703125,462.8999938964844,440.29998779296875,459.8999938964844,882854,2024-03-25
2024-04-01,489.77728271484375,493.54998779296875,502.5,455.0,455.0,3433504,2024-04-01
2024-04-08,547.6316528320312,551.8499755859375,575.0,483.6000061035156,500.0,13512701,2024-04-08
2024-04-15,533.7386474609375,537.8499755859375,571.25,514.0499877929688,540.0,4069137,2024-04-15
2024-04-22,539.9408569335938,544.0999755859375,581.7000122070312,534.8499755859375,544.2000122070312,4973965,2024-04-22
2024-04-29,545.1507568359375,549.3499755859375,566.8499755859375,535.9500122070312,546.7000122070312,1738987,2024-04-29
2024-05-06,525.8990478515625,529.9500122070312,554.0499877929688,503.1000061035156,551.0,1687316,2024-05-06
2024-05-13,525.7006225585938,529.75,562.25,500.0,532.5,4369764,2024-05-13
2024-05-20,504.6626281738281,508.54998779296875,530.4500122070312,506.3500061035156,526.0999755859375,776272,2024-05-20
2024-05-27,496.32684326171875,500.1499938964844,516.9500122070312,491.0,508.8999938964844,1101937,2024-05-27
2024-06-03,497.4680480957031,501.29998779296875,518.0,462.29998779296875,512.0,1265768,2024-06-03
2024-06-10,504.41455078125,508.29998779296875,528.25,502.0,506.3500061035156,948374,2024-06-10
2024-06-17,531.704345703125,535.7999877929688,564.9000244140625,502.79998779296875,508.29998779296875,2739060,2024-06-17
2024-06-24,514.8838500976562,518.8499755859375,542.3499755859375,515.3499755859375,535.75,962287,2024-06-24
2024-07-01,532.2501220703125,536.3499755859375,545.0,516.8499755859375,520.0,1276112,2024-07-01
2024-07-08,594.2723388671875,598.8499755859375,614.4000244140625,527.4000244140625,536.3499755859375,15878891,2024-07-08
2024-07-15,555.22314453125,559.5,617.0,551.0999755859375,606.0,6389624,2024-07-15
2024-07-22,594.0739135742188,598.6500244140625,606.5,525.0,549.9500122070312,2400294,2024-07-22
2024-07-29,635.3063354492188,640.2000122070312,650.5,597.0,598.6500244140625,6511639,2024-07-29
2024-08-05,705.9655151367188,708.5,717.0,600.0499877929688,626.2999877929688,10718443,2024-08-05
2024-08-12,641.0485229492188,643.3499755859375,726.0,639.0499877929688,716.0,4758342,2024-08-12
2024-08-19,673.3824462890625,675.7999877929688,713.75,627.0499877929688,650.0,7319128,2024-08-19
2024-08-26,654.8489990234375,657.2000122070312,684.0,638.5999755859375,680.0,2382929,2024-08-26
2024-09-02,712.193115234375,714.75,768.7000122070312,655.0999755859375,660.0499877929688,19895723,2024-09-02
2024-09-09,731.0255737304688,733.6500244140625,766.0,692.25,714.3499755859375,7720557,2024-09-09
2024-09-16,759.9218139648438,762.6500244140625,786.0,725.5999755859375,736.7999877929688,6196918,2024-09-16
2024-09-23,740.9398803710938,743.5999755859375,799.9000244140625,736.3499755859375,765.0499877929688,3178792,2024-09-23
2024-09-30,791.5582275390625,794.4000244140625,837.0,725.9000244140625,744.9500122070312,11361313,2024-09-30
2024-10-07,731.1251831054688,733.75,798.0499877929688,716.4500122070312,795.0,3242285,2024-10-07
2024-10-14,751.0535888671875,753.75,795.0,718.2000122070312,739.4000244140625,3495187,2024-10-14
2024-10-21,653.603515625,655.9500122070312,767.3499755859375,654.0499877929688,752.5,3422357,2024-10-21
2024-10-28,712.242919921875,714.7999877929688,724.9000244140625,647.0499877929688,655.9500122070312,1363616,2024-10-28
2024-11-04,709.5027465820312,712.0499877929688,762.25,696.5999755859375,714.7999877929688,1378557,2024-11-04
2024-11-11,654.2510986328125,656.5999755859375,717.0,653.0499877929688,708.3499755859375,703064,2024-11-11
2024-11-18,678.4143676757812,680.8499755859375,689.7000122070312,642.0,650.0,708911,2024-11-18
2024-11-25,781.8430786132812,784.6500244140625,789.9500122070312,688.0499877929688,696.0,2643418,2024-11-25
2024-12-02,764.5551147460938,767.2999877929688,822.5,764.1500244140625,794.0,2586381,2024-12-02
2024-12-09,830.3688354492188,833.3499755859375,885.0,764.0,780.0,9524717,2024-12-09
2024-12-16,762.2633666992188,765.0,863.9500122070312,760.5499877929688,839.5,2987959,2024-12-16
2024-12-23,797.985107421875,800.8499755859375,840.0,752.5999755859375,753.0,2926741,2024-12-23
2024-12-30,856.1264038085938,859.2000122070312,864.0,795.5,797.0,3453277,2024-12-30
2025-01-06,730.1785278320312,732.7999877929688,885.0,724.0,869.0,3449685,2025-01-06
2025-01-13,709.6024780273438,712.1500244140625,755.2999877929688,680.0,729.0999755859375,1629997,2025-01-13
2025-01-20,687.3822021484375,689.8499755859375,727.7000122070312,658.2000122070312,715.0999755859375,1688979,2025-01-20
2025-01-27,696.3499755859375,698.8499755859375,723.9000244140625,638.4000244140625,684.0,3384631,2025-01-27
2025-02-03,733.2675170898438,735.9000244140625,753.9000244140625,699.9000244140625,699.9000244140625,2649826,2025-02-03
2025-02-10,630.3499755859375,630.3499755859375,737.8499755859375,616.5,734.0,1739140,2025-02-10
2025-02-17,679.75,679.75,694.7000122070312,600.0499877929688,615.0999755859375,1307394,2025-02-17
2025-02-24,616.2000122070312,616.2000122070312,692.0,609.5,672.2999877929688,954358,2025-02-24
2025-03-03,686.1500244140625,686.1500244140625,712.0,556.9500122070312,617.5,3326246,2025-03-03
2025-03-10,678.2999877929688,678.2999877929688,692.0,645.0,686.9000244140625,890970,2025-03-10
2025-03-17,692.9500122070312,692.9500122070312,722.9000244140625,665.5999755859375,678.9500122070312,1663402,2025-03-17
2025-03-24,649.9000244140625,649.9000244140625,714.2999877929688,639.0,696.0,1611102,2025-03-24
2025-03-31,636.4500122070312,636.4500122070312,680.5,629.3499755859375,649.9000244140625,746461,2025-03-31
2025-04-07,634.2999877929688,634.2999877929688,644.5,535.2000122070312,535.2000122070312,986036,2025-04-07
2025-04-14,660.0499877929688,660.0499877929688,682.75,634.2999877929688,634.2999877929688,687092,2025-04-14
2025-04-21,695.6500244140625,695.6500244140625,722.9000244140625,656.6500244140625,664.9500122070312,3050675,2025-04-21
2025-04-28,693.25,693.25,698.0,634.9000244140625,692.6500244140625,2424191,2025-04-28
2025-05-05,692.9500122070312,692.9500122070312,721.0,659.7999877929688,699.9500122070312,1375031,2025-05-05
2025-05-12,691.5499877929688,691.5499877929688,748.0,679.0999755859375,711.4000244140625,3255191,2025-05-12
2025-05-19,684.2999877929688,684.2999877929688,708.0,670.2000122070312,693.9000244140625,902236,2025-05-19
2025-05-26,702.4000244140625,702.4000244140625,724.7999877929688,673.2000122070312,685.0,2349860,2025-05-26
2025-06-02,706.7999877929688,706.7999877929688,747.7000122070312,700.2999877929688,702.9500122070312,3273375,2025-06-02
2025-06-09,793.5499877929688,793.5499877929688,806.0,664.0999755859375,707.0499877929688,28428000,2025-06-09
2025-06-16,700.6500244140625,700.6500244140625,790.0,693.1500244140625,780.0,14320998,2025-06-16
2025-06-23,749.8499755859375,749.8499755859375,776.7999877929688,692.1500244140625,700.6500244140625,5547598,2025-06-23
2025-06-30,788.2999877929688,788.2999877929688,791.0,736.8499755859375,759.3499755859375,3185002,2025-06-30
2025-07-07,807.5499877929688,807.5499877929688,823.0999755859375,778.75,780.0,2640997,2025-07-07
2025-07-14,823.3499755859375,823.3499755859375,832.4000244140625,792.5499877929688,803.7999877929688,922621,2025-07-14
