Date,Adj Close_MASTEK.NS,Close_MASTEK.NS,High_MASTEK.NS,Low_MASTEK.NS,Open_MASTEK.NS,Volume_MASTEK.NS,Date
2021-01-18,1080.66650390625,1114.699951171875,1283.949951171875,1076.8499755859375,1269.0,2112050,2021-01-18
2021-01-25,1086.3863525390625,1120.5999755859375,1174.0,1100.0,1124.8499755859375,530621,2021-01-25
2021-02-01,1148.86865234375,1185.050048828125,1280.0,1094.0,1132.949951171875,1051774,2021-02-01
2021-02-08,1156.28515625,1192.699951171875,1270.0,1065.0,1150.0,1707406,2021-02-08
2021-02-15,1136.7017822265625,1172.5,1250.0,1161.050048828125,1207.75,876909,2021-02-15
2021-02-22,1137.235107421875,1173.050048828125,1218.0,1125.0,1175.0,726893,2021-02-22
2021-03-01,1176.4014892578125,1213.449951171875,1287.3499755859375,1146.1500244140625,1190.0,1241424,2021-03-01
2021-03-08,1177.2257080078125,1214.300048828125,1268.0,1205.0,1222.800048828125,630485,2021-03-08
2021-03-15,1160.50244140625,1197.050048828125,1323.050048828125,1135.6500244140625,1222.800048828125,1737247,2021-03-15
2021-03-22,1128.752197265625,1164.300048828125,1228.0999755859375,1145.699951171875,1200.0,613279,2021-03-22
2021-03-29,1234.0364990234375,1272.9000244140625,1281.0,1164.300048828125,1164.300048828125,700885,2021-03-29
2021-04-05,1321.0462646484375,1362.6500244140625,1388.9000244140625,1260.0,1277.0,1145936,2021-04-05
2021-04-12,1263.314208984375,1303.0999755859375,1378.0,1256.949951171875,1378.0,603492,2021-04-12
2021-04-19,1332.243408203125,1374.199951171875,1450.0,1261.050048828125,1285.0,918955,2021-04-19
2021-04-26,1597.8297119140625,1648.1500244140625,1699.9000244140625,1390.0999755859375,1399.9000244140625,2061524,2021-04-26
2021-05-03,1912.6644287109375,1972.9000244140625,1995.0,1532.199951171875,1649.4000244140625,2582096,2021-05-03
2021-05-10,1852.4119873046875,1910.75,2009.8499755859375,1793.6500244140625,1985.0,827410,2021-05-10
2021-05-17,1814.2633056640625,1871.4000244140625,1920.0,1810.0,1910.0,485623,2021-05-17
2021-05-24,1928.5635986328125,1989.300048828125,2038.0,1835.0,1866.0,823512,2021-05-24
2021-05-31,1894.6324462890625,1954.300048828125,2072.39990234375,1912.9000244140625,2015.0,643135,2021-05-31
2021-06-07,1999.2864990234375,2062.25,2105.0,1960.0,1967.5999755859375,1166439,2021-06-07
2021-06-14,2088.719970703125,2154.5,2255.0,2000.0,2075.0,1002811,2021-06-14
2021-06-21,2206.219482421875,2275.699951171875,2297.0,2115.25,2139.0,734115,2021-06-21
2021-06-28,2269.816650390625,2341.300048828125,2365.0,2218.300048828125,2275.0,731090,2021-06-28
2021-07-05,2126.96533203125,2193.949951171875,2361.550048828125,2181.64990234375,2354.75,649207,2021-07-05
2021-07-12,2407.67529296875,2483.5,2510.0,2210.0,2210.0,1594589,2021-07-12
2021-07-19,2633.2216796875,2716.14990234375,2875.0,2450.050048828125,2470.0,2418087,2021-07-19
2021-07-26,2529.343505859375,2609.0,2721.0,2540.0,2715.0,495478,2021-07-26
2021-08-02,2421.732421875,2498.0,2671.89990234375,2476.0,2610.0,512074,2021-08-02
2021-08-09,2353.33642578125,2427.449951171875,2519.050048828125,2225.0,2501.0,832138,2021-08-09
2021-08-16,2517.46728515625,2596.75,2690.0,2396.199951171875,2450.0,831913,2021-08-16
2021-08-23,2522.55712890625,2602.0,2656.25,2466.0,2620.0,498576,2021-08-23
2021-08-30,2712.47607421875,2797.89990234375,2820.0,2560.0,2610.0,1001018,2021-08-30
2021-09-06,2800.552490234375,2888.75,2983.64990234375,2751.0,2810.0,668746,2021-09-06
2021-09-13,2871.565673828125,2962.0,3100.0,2860.050048828125,2878.0,756476,2021-09-13
2021-09-20,3040.689453125,3136.449951171875,3234.89990234375,2820.0,2950.0,802310,2021-09-20
2021-09-27,2965.673095703125,3050.300048828125,3150.0,2998.64990234375,3140.0,397355,2021-09-27
2021-10-04,3073.447998046875,3161.14990234375,3200.0,2977.199951171875,3080.0,373871,2021-10-04
2021-10-11,3136.353271484375,3225.85009765625,3300.0,3053.25,3161.14990234375,469319,2021-10-11
2021-10-18,2769.9091796875,2848.949951171875,3669.0,2802.0,3268.800048828125,1855013,2021-10-18
2021-10-25,2681.093994140625,2757.60009765625,2918.39990234375,2604.85009765625,2870.0,632677,2021-10-25
2021-11-01,2755.228759765625,2833.85009765625,2870.0,2750.0,2750.0,218344,2021-11-01
2021-11-08,2766.846923828125,2845.800048828125,2939.699951171875,2788.949951171875,2845.0,239855,2021-11-08
2021-11-15,2644.245361328125,2719.699951171875,2968.35009765625,2708.75,2861.0,351046,2021-11-15
2021-11-22,2440.70361328125,2510.35009765625,2739.0,2478.0,2675.0,579882,2021-11-22
2021-11-29,2792.076904296875,2871.75,2959.0,2412.0,2412.0,1126662,2021-11-29
2021-12-06,2689.115234375,2765.85009765625,2872.0,2678.0,2872.0,289555,2021-12-06
2021-12-13,2675.35791015625,2751.699951171875,2835.0,2682.0,2787.60009765625,435894,2021-12-13
2021-12-20,2910.449462890625,2993.5,3049.0,2681.85009765625,2750.0,657936,2021-12-20
2021-12-27,2936.7001953125,3020.5,3085.0,2941.0,2993.0,429070,2021-12-27
2022-01-03,2887.601318359375,2970.0,3074.449951171875,2942.0,3026.0,299053,2022-01-03
2022-01-10,3096.150146484375,3184.5,3299.0,2993.64990234375,3000.0,483022,2022-01-10
2022-01-17,2767.429931640625,2846.39990234375,3315.0,2776.75,3262.89990234375,959287,2022-01-17
2022-01-24,2603.16748046875,2677.449951171875,2861.85009765625,2576.75,2846.39990234375,351914,2022-01-24
2022-01-31,2668.01708984375,2744.14990234375,2820.0,2674.5,2748.89990234375,177663,2022-01-31
2022-02-07,2616.27880859375,2683.89990234375,2790.0,2613.5,2769.5,191966,2022-02-07
2022-02-14,2543.8994140625,2609.64990234375,2688.800048828125,2480.14990234375,2500.0,243817,2022-02-14
2022-02-21,2719.851806640625,2790.14990234375,2825.0,2497.60009765625,2627.0,528394,2022-02-21
2022-02-28,2609.552490234375,2677.0,2866.35009765625,2665.0,2769.0,287092,2022-02-28
2022-03-07,2856.0322265625,2929.85009765625,2979.949951171875,2601.0,2601.0,433831,2022-03-07
2022-03-14,2985.291015625,3062.449951171875,3159.949951171875,2930.300048828125,2955.0,927060,2022-03-14
2022-03-21,2970.133056640625,3046.89990234375,3115.0,2968.85009765625,3049.0,287175,2022-03-21
2022-03-28,3230.210693359375,3313.699951171875,3370.0,3010.10009765625,3058.0,790004,2022-03-28
2022-04-04,3104.802490234375,3185.050048828125,3413.10009765625,3166.0,3375.0,369408,2022-04-04
2022-04-11,3001.765625,3079.35009765625,3230.949951171875,3040.0,3200.0,172005,2022-04-11
2022-04-18,2867.583740234375,2941.699951171875,3019.800048828125,2770.25,2988.0,643585,2022-04-18
2022-04-25,2742.36962890625,2813.25,2954.949951171875,2735.0,2940.0,253072,2022-04-25
2022-05-02,2715.0751953125,2785.25,2906.949951171875,2600.0,2757.0,340954,2022-05-02
2022-05-09,2346.2578125,2406.89990234375,2749.550048828125,2326.550048828125,2741.0,686236,2022-05-09
2022-05-16,2496.47509765625,2561.0,2645.0,2346.800048828125,2445.0,426442,2022-05-16
2022-05-23,2386.2734375,2447.949951171875,2584.800048828125,2348.75,2564.699951171875,296178,2022-05-23
2022-05-30,2561.397216796875,2627.60009765625,2820.0,2450.0,2468.0,457803,2022-05-30
2022-06-06,2531.178466796875,2596.60009765625,2696.300048828125,2553.0,2600.0,202264,2022-06-06
2022-06-13,1924.4111328125,1974.1500244140625,2565.10009765625,1956.8499755859375,2530.0,978169,2022-06-13
2022-06-20,1995.669189453125,2047.25,2110.0,1850.699951171875,1951.0,587448,2022-06-20
2022-06-27,2038.853271484375,2091.550048828125,2158.949951171875,2062.699951171875,2069.5,282650,2022-06-27
2022-07-04,2092.56494140625,2146.64990234375,2160.300048828125,2041.0999755859375,2079.800048828125,174971,2022-07-04
2022-07-11,1916.173828125,1965.699951171875,2138.949951171875,1942.0,2111.300048828125,312483,2022-07-11
2022-07-18,1980.267333984375,2031.449951171875,2094.0,1959.0,1978.0,702849,2022-07-18
2022-07-25,2048.015869140625,2100.949951171875,2129.0,1996.050048828125,2049.75,441421,2022-07-25
2022-08-01,1972.907470703125,2023.9000244140625,2202.60009765625,2015.0,2118.0,1393926,2022-08-01
2022-08-08,1944.784423828125,1995.050048828125,2069.89990234375,1983.449951171875,2023.0,317723,2022-08-08
2022-08-15,1984.5565185546875,2035.8499755859375,2067.0,1976.0,1995.050048828125,540983,2022-08-15
2022-08-22,1876.1580810546875,1924.6500244140625,2030.0,1901.0,2030.0,628936,2022-08-22
2022-08-29,1827.0767822265625,1874.300048828125,1934.6500244140625,1860.0,1864.6500244140625,590652,2022-08-29
2022-09-05,1841.2115478515625,1888.800048828125,1913.949951171875,1825.0,1881.0,691056,2022-09-05
2022-09-12,1801.2977294921875,1835.800048828125,1973.949951171875,1828.800048828125,1918.0,630677,2022-09-12
2022-09-19,1724.9600830078125,1758.0,1849.8499755859375,1750.0,1840.0,302426,2022-09-19
2022-09-26,1708.52490234375,1741.25,1782.300048828125,1700.0,1740.0,546933,2022-09-26
2022-10-03,1701.067626953125,1733.6500244140625,1788.75,1725.550048828125,1743.0,180284,2022-10-03
2022-10-10,1619.1370849609375,1650.1500244140625,1732.949951171875,1600.0,1715.0,300018,2022-10-10
2022-10-17,1640.3800048828125,1671.800048828125,1714.0,1616.699951171875,1636.0,256267,2022-10-17
2022-10-24,1653.6754150390625,1685.3499755859375,1764.949951171875,1640.0,1680.0,213997,2022-10-24
2022-10-31,1654.9510498046875,1686.6500244140625,1704.0,1655.0,1693.800048828125,120712,2022-10-31
2022-11-07,1624.1903076171875,1655.300048828125,1700.0,1631.25,1690.0,160098,2022-11-07
2022-11-14,1509.6834716796875,1538.5999755859375,1669.300048828125,1490.1500244140625,1665.0,624369,2022-11-14
2022-11-21,1617.6650390625,1648.6500244140625,1681.25,1525.0,1525.0,343609,2022-11-21
2022-11-28,1753.7093505859375,1787.300048828125,1825.0,1646.0,1662.0,579552,2022-11-28
2022-12-05,1712.89111328125,1745.699951171875,1818.1500244140625,1731.0,1795.0,338952,2022-12-05
2022-12-12,1730.2093505859375,1763.3499755859375,1848.699951171875,1712.0,1744.949951171875,334679,2022-12-12
2022-12-19,1588.6705322265625,1619.0999755859375,1795.9000244140625,1599.0,1781.0,199380,2022-12-19
2022-12-26,1676.9791259765625,1709.0999755859375,1720.0,1599.25,1610.0,135500,2022-12-26
2023-01-02,1659.3172607421875,1691.0999755859375,1749.0,1685.0,1710.0,116834,2023-01-02
2023-01-09,1682.96435546875,1715.199951171875,1740.0,1679.800048828125,1691.0999755859375,167509,2023-01-09
2023-01-16,1602.309326171875,1633.0,1745.949951171875,1623.0,1717.0,335241,2023-01-16
2023-01-23,1596.52001953125,1627.0999755859375,1674.0,1601.0,1627.550048828125,245676,2023-01-23
2023-01-30,1610.6495361328125,1641.5,1656.25,1592.550048828125,1627.1500244140625,180153,2023-01-30
2023-02-06,1569.287109375,1592.5,1656.449951171875,1588.0,1642.0,119568,2023-02-06
2023-02-13,1601.263916015625,1624.949951171875,1675.0,1523.050048828125,1588.0,393168,2023-02-13
2023-02-20,1639.596923828125,1663.8499755859375,1724.4000244140625,1612.3499755859375,1633.0999755859375,411450,2023-02-20
2023-02-27,1660.7835693359375,1685.3499755859375,1701.0,1610.0999755859375,1663.8499755859375,265703,2023-02-27
2023-03-06,1634.4234619140625,1658.5999755859375,1749.9000244140625,1631.050048828125,1685.0,226940,2023-03-06
2023-03-13,1627.77197265625,1651.8499755859375,1701.199951171875,1607.8499755859375,1641.0,327945,2023-03-13
2023-03-20,1525.68212890625,1548.25,1719.0,1533.699951171875,1669.949951171875,203243,2023-03-20
2023-03-27,1518.537841796875,1541.0,1554.0,1475.0999755859375,1549.800048828125,232677,2023-03-27
2023-04-03,1545.045654296875,1567.9000244140625,1589.9000244140625,1525.0,1541.9000244140625,119136,2023-04-03
2023-04-10,1572.83447265625,1596.0999755859375,1649.949951171875,1563.050048828125,1570.0,167628,2023-04-10
2023-04-17,1747.3037109375,1773.1500244140625,1825.0,1550.050048828125,1577.0,6532607,2023-04-17
2023-04-24,1695.7659912109375,1720.8499755859375,1797.75,1682.25,1773.949951171875,706490,2023-04-24
2023-05-01,1706.6058349609375,1731.8499755859375,1772.300048828125,1720.0,1720.8499755859375,324296,2023-05-01
2023-05-08,1701.826416015625,1727.0,1765.0,1711.0,1735.0,237043,2023-05-08
2023-05-15,1860.72607421875,1888.25,1907.0,1720.050048828125,1736.0999755859375,1097073,2023-05-15
2023-05-22,1961.2886962890625,1990.300048828125,2030.0,1897.300048828125,1900.0,1794572,2023-05-22
2023-05-29,2059.288818359375,2089.75,2099.949951171875,1979.0,2014.050048828125,778354,2023-05-29
2023-06-05,1939.2149658203125,1967.9000244140625,2114.89990234375,1959.1500244140625,2098.800048828125,405745,2023-06-05
2023-06-12,1948.625732421875,1977.449951171875,2022.25,1950.0,1967.9000244140625,340824,2023-06-12
2023-06-19,1884.7210693359375,1912.5999755859375,2014.0,1906.0,1977.449951171875,255327,2023-06-19
2023-06-26,1915.1707763671875,1943.5,1968.0,1890.0,1912.5999755859375,192421,2023-06-26
2023-07-03,1930.98681640625,1959.550048828125,2038.25,1899.5999755859375,1957.5999755859375,425274,2023-07-03
2023-07-10,2120.13916015625,2151.5,2179.0,1937.0,1956.0,1360524,2023-07-10
2023-07-17,2122.89794921875,2154.300048828125,2254.89990234375,2123.5,2175.0,1833193,2023-07-17
2023-07-24,1991.294677734375,2020.75,2163.64990234375,2012.199951171875,2154.300048828125,619465,2023-07-24
2023-07-31,1943.7972412109375,1972.550048828125,2077.89990234375,1964.0,2042.9000244140625,604990,2023-07-31
2023-08-07,2028.9871826171875,2059.0,2078.800048828125,1975.0,1975.0,394126,2023-08-07
2023-08-14,2072.739990234375,2103.39990234375,2199.89990234375,2034.5,2059.0,568612,2023-08-14
2023-08-21,2223.854736328125,2256.75,2344.0,2075.60009765625,2113.300048828125,976841,2023-08-21
2023-08-28,2331.019287109375,2365.5,2399.89990234375,2216.0,2283.60009765625,559202,2023-08-28
2023-09-04,2390.78515625,2426.14990234375,2539.75,2326.0,2367.0,555492,2023-09-04
2023-09-11,2347.525390625,2382.25,2449.699951171875,2275.0,2425.0,366430,2023-09-11
2023-09-18,2399.456787109375,2434.949951171875,2450.0,2320.39990234375,2397.949951171875,239520,2023-09-18
2023-09-25,2376.494873046875,2399.5,2471.25,2320.10009765625,2434.949951171875,203437,2023-09-25
2023-10-02,2369.2646484375,2392.199951171875,2478.050048828125,2359.25,2399.5,151297,2023-10-02
2023-10-09,2343.464599609375,2366.14990234375,2443.0,2350.0,2367.550048828125,157215,2023-10-09
2023-10-16,2230.2109375,2251.800048828125,2465.0,2166.0,2350.0,565789,2023-10-16
2023-10-23,2128.990966796875,2149.60009765625,2249.800048828125,2103.050048828125,2249.800048828125,307713,2023-10-23
2023-10-30,2213.968017578125,2235.39990234375,2290.0,2140.0,2150.0,223076,2023-10-30
2023-11-06,2215.107177734375,2236.550048828125,2288.0,2210.0,2254.949951171875,116748,2023-11-06
2023-11-13,2322.814697265625,2345.300048828125,2382.199951171875,2198.0,2238.14990234375,284384,2023-11-13
2023-11-20,2351.18994140625,2373.949951171875,2480.0,2325.0,2333.0,290117,2023-11-20
2023-11-27,2337.423095703125,2360.050048828125,2411.25,2291.0,2373.949951171875,209793,2023-11-27
2023-12-04,2347.574951171875,2370.300048828125,2420.949951171875,2329.550048828125,2384.0,191546,2023-12-04
2023-12-11,2710.363037109375,2736.60009765625,2760.0,2350.0,2370.300048828125,1670334,2023-12-11
2023-12-18,2777.859619140625,2804.75,2851.0,2608.050048828125,2764.39990234375,746574,2023-12-18
2023-12-25,2790.586181640625,2817.60009765625,2860.050048828125,2750.0,2804.75,284216,2023-12-25
2024-01-01,2713.135986328125,2739.39990234375,2805.550048828125,2651.0,2800.0,383255,2024-01-01
2024-01-08,2839.90869140625,2867.39990234375,2955.949951171875,2673.300048828125,2734.35009765625,548916,2024-01-08
2024-01-15,2884.972412109375,2912.89990234375,3069.89990234375,2825.60009765625,2902.0,1277872,2024-01-15
2024-01-22,2722.14892578125,2748.5,2912.89990234375,2615.10009765625,2912.89990234375,352155,2024-01-22
2024-01-29,2927.298583984375,2947.949951171875,2990.0,2718.0,2759.949951171875,419178,2024-01-29
2024-02-05,2895.423583984375,2915.85009765625,3002.0,2841.0,2947.949951171875,281858,2024-02-05
2024-02-12,3070.09130859375,3091.75,3112.0,2772.699951171875,2943.89990234375,659698,2024-02-12
2024-02-19,2958.975341796875,2979.85009765625,3145.0,2943.199951171875,3120.0,452710,2024-02-19
2024-02-26,2920.49658203125,2941.10009765625,3020.0,2865.10009765625,2992.0,202930,2024-02-26
2024-03-04,2821.644287109375,2841.550048828125,3000.0,2813.60009765625,2951.0,143800,2024-03-04
2024-03-11,2609.88818359375,2628.300048828125,2841.550048828125,2581.0,2830.0,284249,2024-03-11
2024-03-18,2616.04443359375,2634.5,2682.949951171875,2584.800048828125,2629.949951171875,137852,2024-03-18
2024-03-25,2525.185546875,2543.0,2648.699951171875,2480.0,2634.5,171395,2024-03-25
2024-04-01,2630.840087890625,2649.39990234375,2734.39990234375,2543.0,2543.0,279563,2024-04-01
2024-04-08,2596.432861328125,2614.75,2670.0,2595.0,2650.0,148035,2024-04-08
2024-04-15,2680.638671875,2699.550048828125,3099.10009765625,2531.39990234375,2600.0,939651,2024-04-15
2024-04-22,2757.695068359375,2777.14990234375,2825.5,2622.0,2740.0,384418,2024-04-22
2024-04-29,2568.77783203125,2586.89990234375,2786.949951171875,2575.050048828125,2786.949951171875,282117,2024-04-29
2024-05-06,2351.262451171875,2367.85009765625,2650.0,2328.050048828125,2590.0,166528,2024-05-06
2024-05-13,2507.3115234375,2525.0,2549.0,2281.0,2367.85009765625,382158,2024-05-13
2024-05-20,2455.576416015625,2472.89990234375,2537.25,2460.0,2475.25,119609,2024-05-20
2024-05-27,2365.5615234375,2382.25,2529.449951171875,2351.0,2472.89990234375,143943,2024-05-27
2024-06-03,2770.95166015625,2790.5,2987.89990234375,2137.550048828125,2500.0,1904451,2024-06-03
2024-06-10,2693.796142578125,2712.800048828125,2844.0,2705.0,2844.0,379408,2024-06-10
2024-06-17,2723.7841796875,2743.0,2859.949951171875,2670.0,2713.0,607742,2024-06-17
2024-06-24,2707.0029296875,2726.10009765625,2762.199951171875,2675.14990234375,2749.0,291862,2024-06-24
2024-07-01,2818.81396484375,2838.699951171875,2890.0,2714.050048828125,2726.10009765625,807440,2024-07-01
2024-07-08,2922.43310546875,2943.050048828125,2969.0,2742.85009765625,2840.0,793675,2024-07-08
2024-07-15,2618.427490234375,2636.89990234375,2991.0,2620.0,2960.0,716628,2024-07-15
2024-07-22,2762.41162109375,2781.89990234375,2815.199951171875,2560.550048828125,2636.800048828125,380844,2024-07-22
2024-07-29,2854.16455078125,2874.300048828125,2885.0,2730.10009765625,2781.89990234375,342285,2024-07-29
2024-08-05,2714.1025390625,2733.25,2917.89990234375,2722.0,2760.0,377646,2024-08-05
2024-08-12,2730.33837890625,2749.60009765625,2886.949951171875,2655.050048828125,2725.0,291138,2024-08-12
2024-08-19,2977.246337890625,2998.25,3050.0,2749.25,2769.0,1187614,2024-08-19
2024-08-26,2920.19873046875,2940.800048828125,3082.10009765625,2906.0,3014.0,550847,2024-08-26
2024-09-02,2709.385986328125,2728.5,2974.800048828125,2713.949951171875,2946.89990234375,2429307,2024-09-02
2024-09-09,2694.24267578125,2713.25,2768.0,2643.14990234375,2749.89990234375,443135,2024-09-09
2024-09-16,2645.685546875,2664.35009765625,2789.699951171875,2602.550048828125,2717.050048828125,631817,2024-09-16
2024-09-23,2634.621826171875,2641.449951171875,2699.699951171875,2610.0,2672.300048828125,351797,2024-09-23
2024-09-30,2653.1240234375,2660.0,2698.0,2550.550048828125,2641.449951171875,460651,2024-09-30
2024-10-07,2702.795166015625,2709.800048828125,2759.0,2583.949951171875,2655.050048828125,409076,2024-10-07
2024-10-14,3009.799560546875,3017.60009765625,3055.0,2711.14990234375,2712.0,2646021,2024-10-14
2024-10-21,2634.621826171875,2641.449951171875,3057.5,2630.10009765625,3045.0,1252615,2024-10-21
2024-10-28,2883.52685546875,2891.0,2920.0,2622.64990234375,2681.449951171875,444134,2024-10-28
2024-11-04,2913.10009765625,2920.64990234375,3050.0,2838.050048828125,2891.0,501503,2024-11-04
2024-11-11,3002.468505859375,3010.25,3189.89990234375,2870.10009765625,2900.0,1909323,2024-11-11
2024-11-18,3217.8603515625,3226.199951171875,3282.89990234375,2935.5,3031.800048828125,1496385,2024-11-18
2024-11-25,3164.0498046875,3172.25,3328.0,3151.0,3299.0,743887,2024-11-25
2024-12-02,3194.3212890625,3202.60009765625,3375.0,3156.050048828125,3182.64990234375,819171,2024-12-02
2024-12-09,3234.267578125,3242.64990234375,3339.449951171875,3175.699951171875,3219.800048828125,708258,2024-12-09
2024-12-16,3033.039306640625,3040.89990234375,3349.949951171875,3020.050048828125,3242.0,699720,2024-12-16
2024-12-23,2925.9169921875,2933.5,3060.10009765625,2855.0,3050.0,314443,2024-12-23
2024-12-30,3055.979736328125,3063.89990234375,3135.0,2905.199951171875,2941.0,383758,2024-12-30
2025-01-06,2935.4423828125,2943.050048828125,3131.0,2878.64990234375,3091.25,377052,2025-01-06
2025-01-13,2742.641845703125,2749.75,2947.14990234375,2644.449951171875,2865.0,803219,2025-01-13
2025-01-20,2586.54638671875,2593.25,2743.39990234375,2539.60009765625,2711.10009765625,396679,2025-01-20
2025-01-27,2574.5,2574.5,2671.35009765625,2301.10009765625,2550.0,467024,2025-01-27
2025-02-03,2746.199951171875,2746.199951171875,2795.0,2485.550048828125,2550.0,545581,2025-02-03
2025-02-10,2443.10009765625,2443.10009765625,2757.25,2375.050048828125,2746.199951171875,336841,2025-02-10
2025-02-17,2441.75,2441.75,2565.949951171875,2259.14990234375,2303.199951171875,577935,2025-02-17
2025-02-24,2225.75,2225.75,2465.0,2165.0,2415.0,616962,2025-02-24
2025-03-03,2409.39990234375,2409.39990234375,2459.0,2061.050048828125,2215.39990234375,795427,2025-03-03
2025-03-10,2250.0,2250.0,2480.0,2221.0,2414.14990234375,592966,2025-03-10
2025-03-17,2328.949951171875,2328.949951171875,2398.0,2088.0,2270.0,1719195,2025-03-17
2025-03-24,2181.14990234375,2181.14990234375,2365.75,2139.60009765625,2338.25,798697,2025-03-24
2025-03-31,2096.5,2096.5,2200.0,2088.0,2181.14990234375,383303,2025-03-31
2025-04-07,2196.199951171875,2196.199951171875,2278.0,1887.0,1950.0,8973407,2025-04-07
2025-04-14,2329.60009765625,2329.60009765625,2365.699951171875,2196.199951171875,2196.199951171875,1087910,2025-04-14
2025-04-21,2172.89990234375,2172.89990234375,2359.800048828125,2093.800048828125,2315.0,1062818,2025-04-21
2025-04-28,2073.300048828125,2073.300048828125,2176.60009765625,2070.0,2158.10009765625,537859,2025-04-28
2025-05-05,2134.800048828125,2134.800048828125,2223.0,2025.0,2077.699951171875,897073,2025-05-05
2025-05-12,2343.10009765625,2343.10009765625,2359.0,2175.0,2175.0,676654,2025-05-12
2025-05-19,2332.89990234375,2332.89990234375,2397.300048828125,2294.5,2345.0,474140,2025-05-19
2025-05-26,2327.800048828125,2327.800048828125,2379.0,2224.800048828125,2333.0,618764,2025-05-26
2025-06-02,2386.89990234375,2386.89990234375,2416.0,2281.300048828125,2339.0,483856,2025-06-02
2025-06-09,2454.60009765625,2454.60009765625,2545.89990234375,2344.60009765625,2401.89990234375,740877,2025-06-09
2025-06-16,2421.0,2421.0,2569.800048828125,2381.0,2454.60009765625,512907,2025-06-16
2025-06-23,2421.699951171875,2421.699951171875,2541.5,2386.60009765625,2404.89990234375,355449,2025-06-23
2025-06-30,2548.60009765625,2548.60009765625,2560.0,2401.300048828125,2440.89990234375,512929,2025-06-30
2025-07-07,2520.800048828125,2520.800048828125,2615.0,2469.60009765625,2548.5,473287,2025-07-07
2025-07-14,2524.0,2524.0,2539.0,2475.0,2496.10009765625,137800,2025-07-14
