Date,Adj Close_EASEMYTRIP.NS,Close_EASEMYTRIP.NS,High_EASEMYTRIP.NS,Low_EASEMYTRIP.NS,Open_EASEMYTRIP.NS,Volume_EASEMYTRIP.NS,Date
2021-12-06,17.74102210998535,17.78593635559082,17.8828125,15.28125,15.385936737060547,53204320,2021-12-06
2021-12-13,17.600751876831055,17.64531135559082,18.65625,17.387500762939453,18.118749618530273,53254464,2021-12-13
2021-12-20,16.040639877319336,16.081249237060547,17.5625,15.976561546325684,17.5625,17981984,2021-12-20
2021-12-27,16.80900764465332,16.8515625,16.928125381469727,15.535937309265137,15.818750381469727,28564544,2021-12-27
2022-01-03,17.505680084228516,17.549999237060547,17.674999237060547,16.40625,16.75,100564128,2022-01-03
2022-01-10,17.887527465820312,17.932811737060547,18.771875381469727,17.034374237060547,17.6875,130080480,2022-01-10
2022-01-17,17.711410522460938,17.756250381469727,18.90625,17.5,18.201562881469727,66588544,2022-01-17
2022-01-24,16.763809204101562,16.806249618530273,17.774999618530273,16.03593635559082,17.774999618530273,44898464,2022-01-24
2022-01-31,18.630958557128906,18.678125381469727,19.404687881469727,16.959375381469727,17.421875,192258208,2022-01-31
2022-02-07,18.37691307067871,18.423437118530273,19.399999618530273,18.15625,18.90625,112873952,2022-02-07
2022-02-14,17.772193908691406,17.81718635559082,19.1875,16.915624618530273,17.8125,139262016,2022-02-14
2022-02-21,17.122276306152344,17.165624618530273,17.9375,15.481249809265137,17.506250381469727,82977056,2022-02-21
2022-02-28,17.318655014038086,17.362499237060547,18.743749618530273,16.875,17.875,114466720,2022-02-28
2022-03-07,17.90778923034668,17.953125,18.59375,16.3125,16.84375,68498448,2022-03-07
2022-03-14,19.64713478088379,19.696874618530273,19.975000381469727,17.403125762939453,18.0,164415824,2022-03-14
2022-03-21,21.239978790283203,21.293750762939453,22.628124237060547,19.9375,20.012500762939453,225334880,2022-03-21
2022-03-28,21.55792236328125,21.612499237060547,22.981250762939453,20.875,21.496875762939453,140451568,2022-03-28
2022-04-04,26.738555908203125,26.806249618530273,27.575000762939453,21.443750381469727,21.75,473650608,2022-04-04
2022-04-11,25.379497528076172,25.443750381469727,27.075000762939453,24.903125762939453,26.975000381469727,84799088,2022-04-11
2022-04-18,24.812183380126953,24.875,25.9375,24.21875,25.1875,115619328,2022-04-18
2022-04-25,25.507299423217773,25.571874618530273,26.25,24.600000381469727,24.818750381469727,105674784,2022-04-25
2022-05-02,23.98615074157715,24.046875,26.493749618530273,24.0,25.3125,76091760,2022-05-02
2022-05-09,22.33096694946289,22.387500762939453,23.712499618530273,21.137500762939453,23.125,129553952,2022-05-09
2022-05-16,27.056501388549805,27.125,27.137500762939453,22.762500762939453,23.371875762939453,169710800,2022-05-16
2022-05-23,24.622041702270508,24.684375762939453,29.78125,24.684375762939453,27.418750762939453,192538784,2022-05-23
2022-05-30,23.8895206451416,23.950000762939453,25.371875762939453,23.453125,24.5,195590224,2022-05-30
2022-06-06,23.870817184448242,23.931249618530273,24.8125,23.471874237060547,24.115625381469727,96769424,2022-06-06
2022-06-13,23.035432815551758,23.09375,24.243749618530273,22.228124618530273,23.375,71911792,2022-06-13
2022-06-20,24.082778930664062,24.143749237060547,24.240625381469727,22.462499618530273,23.125,68036624,2022-06-20
2022-06-27,24.95245361328125,25.015625,25.40625,24.0625,24.462499618530273,70395872,2022-06-27
2022-07-04,24.36955451965332,24.431249618530273,25.587499618530273,24.206249237060547,25.118749618530273,52233264,2022-07-04
2022-07-11,23.48741340637207,23.546875,24.674999237060547,23.0625,24.3125,54105248,2022-07-11
2022-07-18,25.183120727539062,25.246875762939453,26.231250762939453,23.528125762939453,23.993749618530273,124831968,2022-07-18
2022-07-25,26.52347755432129,26.590625762939453,26.703125,24.9375,25.3125,125493840,2022-07-25
2022-08-01,26.61699104309082,26.684375762939453,27.403125762939453,23.265625,27.403125762939453,352706256,2022-08-01
2022-08-08,24.96803855895996,25.03125,26.799999237060547,24.581249237060547,26.793750762939453,68782320,2022-08-08
2022-08-15,24.453716278076172,24.515625,25.59375,24.40625,25.03125,68219280,2022-08-15
2022-08-22,24.12018585205078,24.181249618530273,24.962499618530273,24.012500762939453,24.4375,52705872,2022-08-22
2022-08-29,23.82094383239746,23.881250381469727,24.646875381469727,22.790624618530273,23.018749237060547,136816096,2022-08-29
2022-09-05,24.55034637451172,24.612499237060547,25.556249618530273,23.46875,24.040624618530273,199755856,2022-09-05
2022-09-12,25.91252326965332,25.978124618530273,26.709375381469727,24.278125762939453,24.809375762939453,247855184,2022-09-12
2022-09-19,23.936277389526367,23.996875762939453,27.228124618530273,23.875,26.1875,270635232,2022-09-19
2022-09-26,23.45000648498535,23.509374618530273,24.053125381469727,22.503124237060547,23.746875762939453,116749376,2022-09-26
2022-10-03,25.102073669433594,25.165624618530273,26.146875381469727,23.581249237060547,23.581249237060547,234762128,2022-10-03
2022-10-10,24.229284286499023,24.290624618530273,26.75,24.09375,25.25,209139744,2022-10-10
2022-10-17,24.38513946533203,24.446874618530273,25.5625,23.9375,24.1875,110824512,2022-10-17
2022-10-24,24.12330436706543,24.184375762939453,24.924999237060547,24.090625762939453,24.681249618530273,21551888,2022-10-24
2022-10-31,23.387664794921875,23.446874618530273,24.521875381469727,23.084375381469727,24.306249618530273,72008560,2022-10-31
2022-11-07,25.09895896911621,25.162500381469727,25.625,23.315624237060547,23.553125381469727,120598640,2022-11-07
2022-11-14,23.81159210205078,23.871875762939453,26.03125,23.75,25.228124618530273,255648880,2022-11-14
2022-11-21,32.39299011230469,32.474998474121094,36.75,25.850000381469727,26.5,690757754,2022-11-21
2022-11-28,32.06881332397461,32.150001525878906,34.75,30.600000381469727,33.0,206465620,2022-11-28
2022-12-05,26.158775329589844,26.225000381469727,32.650001525878906,25.200000762939453,32.5,294074796,2022-12-05
2022-12-12,27.67992401123047,27.75,28.850000381469727,26.625,26.75,221586522,2022-12-12
2022-12-19,22.717487335205078,22.774999618530273,28.299999237060547,22.549999237060547,27.899999618530273,171243112,2022-12-19
2022-12-26,26.283458709716797,26.350000381469727,28.625,22.475000381469727,22.5,216502050,2022-12-26
2023-01-02,26.158775329589844,26.225000381469727,27.075000762939453,25.549999237060547,26.350000381469727,50253830,2023-01-02
2023-01-09,25.684974670410156,25.75,27.299999237060547,25.5,26.475000381469727,104281904,2023-01-09
2023-01-16,27.505367279052734,27.575000762939453,28.200000762939453,26.024999618530273,26.024999618530273,164304294,2023-01-16
2023-01-23,24.512941360473633,24.575000762939453,27.899999618530273,24.200000762939453,27.799999237060547,75138520,2023-01-23
2023-01-30,25.21117401123047,25.274999618530273,28.100000381469727,24.325000762939453,25.0,164566398,2023-01-30
2023-02-06,25.709911346435547,25.774999618530273,26.924999237060547,24.875,26.5,165409336,2023-02-06
2023-02-13,24.46306800842285,24.524999618530273,25.975000381469727,24.450000762939453,25.774999618530273,75168250,2023-02-13
2023-02-20,23.59027671813965,23.649999618530273,24.850000381469727,23.225000381469727,24.674999237060547,87936996,2023-02-20
2023-02-27,24.886995315551758,24.950000762939453,26.049999237060547,22.950000762939453,23.725000381469727,121591210,2023-02-27
2023-03-06,24.43813133239746,24.5,25.399999618530273,24.049999237060547,25.174999237060547,34956666,2023-03-06
2023-03-13,23.191287994384766,23.25,24.600000381469727,22.875,24.524999618530273,94886366,2023-03-13
2023-03-20,20.198863983154297,20.25,23.325000762939453,20.049999237060547,23.049999237060547,102184510,2023-03-20
2023-03-27,21.74494743347168,21.799999237060547,22.200000762939453,19.850000381469727,20.350000381469727,111824138,2023-03-27
2023-04-03,23.465593338012695,23.524999618530273,23.875,21.549999237060547,21.950000762939453,78180252,2023-04-03
2023-04-10,22.51799201965332,22.575000762939453,23.799999237060547,22.399999618530273,23.625,24332508,2023-04-10
2023-04-17,22.44318199157715,22.5,23.225000381469727,22.25,22.575000762939453,32073194,2023-04-17
2023-04-24,23.939393997192383,24.0,24.200000762939453,22.25,22.600000381469727,75860154,2023-04-24
2023-05-01,23.739898681640625,23.799999237060547,24.524999618530273,23.674999237060547,24.0,28700572,2023-05-01
2023-05-08,23.141414642333984,23.200000762939453,24.799999237060547,23.149999618530273,24.0,49184414,2023-05-08
2023-05-15,22.941919326782227,23.0,23.575000762939453,22.75,23.200000762939453,25484864,2023-05-15
2023-05-22,23.415719985961914,23.475000381469727,24.225000381469727,22.875,23.075000762939453,41971064,2023-05-22
2023-05-29,22.74242401123047,22.799999237060547,23.850000381469727,22.625,23.5,50318572,2023-05-29
2023-06-05,21.49557876586914,21.549999237060547,23.225000381469727,21.299999237060547,23.0,57207846,2023-06-05
2023-06-12,21.74494743347168,21.799999237060547,23.399999618530273,21.600000381469727,21.600000381469727,167840204,2023-06-12
2023-06-19,20.996841430664062,21.049999237060547,22.399999618530273,20.924999237060547,21.850000381469727,99396556,2023-06-19
2023-06-26,20.198863983154297,20.25,21.350000381469727,19.975000381469727,21.149999618530273,614680722,2023-06-26
2023-07-03,20.5479793548584,20.600000381469727,21.475000381469727,20.325000762939453,20.424999237060547,247602418,2023-07-03
2023-07-10,21.869632720947266,21.924999237060547,22.325000762939453,20.5,20.700000762939453,400599952,2023-07-10
2023-07-17,21.021780014038086,21.075000762939453,22.149999618530273,20.950000762939453,22.075000762939453,143596014,2023-07-17
2023-07-24,20.448232650756836,20.5,21.299999237060547,20.375,21.100000381469727,137422394,2023-07-24
2023-07-31,20.173927307128906,20.225000381469727,21.0,20.075000762939453,20.725000381469727,186146102,2023-07-31
2023-08-07,20.124052047729492,20.174999237060547,20.725000381469727,20.0,20.575000762939453,104019856,2023-08-07
2023-08-14,18.627840042114258,18.674999237060547,20.700000762939453,18.625,20.274999618530273,134129718,2023-08-14
2023-08-21,19.97443199157715,20.024999618530273,20.674999237060547,18.5,18.75,245637318,2023-08-21
2023-08-28,20.34848403930664,20.399999618530273,21.274999618530273,19.950000762939453,20.200000762939453,186987310,2023-08-28
2023-09-04,19.301136016845703,19.350000381469727,20.649999618530273,18.600000381469727,20.549999237060547,212733870,2023-09-04
2023-09-11,19.924558639526367,19.975000381469727,20.049999237060547,19.25,19.5,110120762,2023-09-11
2023-09-18,21.321022033691406,21.375,22.75,20.325000762939453,20.325000762939453,446959958,2023-09-18
2023-09-25,20.223800659179688,20.274999618530273,21.524999618530273,20.075000762939453,21.5,169964758,2023-09-25
2023-10-02,21.12152671813965,21.174999237060547,21.549999237060547,20.274999618530273,20.274999618530273,341846626,2023-10-02
2023-10-09,20.5479793548584,20.600000381469727,21.200000762939453,19.875,20.950000762939453,191294354,2023-10-09
2023-10-16,19.999366760253906,20.049999237060547,22.049999237060547,20.0,21.149999618530273,425071646,2023-10-16
2023-10-23,19.874683380126953,19.924999237060547,20.274999618530273,18.5,20.125,102769288,2023-10-23
2023-10-30,21.196338653564453,21.25,21.700000762939453,19.700000762939453,19.924999237060547,151572216,2023-10-30
2023-11-06,20.971906661987305,21.024999618530273,23.450000762939453,20.700000762939453,21.375,422943296,2023-11-06
2023-11-13,20.473169326782227,20.524999618530273,21.399999618530273,20.475000381469727,20.924999237060547,94192394,2023-11-13
2023-11-20,19.326072692871094,19.375,20.649999618530273,19.225000381469727,20.625,202479596,2023-11-20
2023-11-27,19.326072692871094,19.375,19.625,18.899999618530273,19.375,185130934,2023-11-27
2023-12-04,19.22632598876953,19.274999618530273,19.850000381469727,19.225000381469727,19.600000381469727,151651918,2023-12-04
2023-12-11,19.70012664794922,19.75,20.524999618530273,19.100000381469727,19.450000762939453,217505130,2023-12-11
2023-12-18,19.20138931274414,19.25,19.899999618530273,18.799999237060547,19.75,154400982,2023-12-18
2023-12-25,20.174999237060547,20.174999237060547,20.299999237060547,19.25,19.25,125086248,2023-12-25
2024-01-01,20.700000762939453,20.700000762939453,20.850000381469727,19.850000381469727,20.274999618530273,267453354,2024-01-01
2024-01-08,24.825000762939453,24.825000762939453,26.399999618530273,20.799999237060547,20.875,1715578164,2024-01-08
2024-01-15,23.200000762939453,23.200000762939453,25.200000762939453,21.774999618530273,24.825000762939453,210124076,2024-01-15
2024-01-22,23.549999237060547,23.549999237060547,24.375,22.149999618530273,23.200000762939453,143993098,2024-01-22
2024-01-29,24.649999618530273,24.649999618530273,25.625,22.924999237060547,23.875,361234824,2024-01-29
2024-02-05,25.549999237060547,25.549999237060547,27.0,24.375,24.975000381469727,543670464,2024-02-05
2024-02-12,24.75,24.75,26.774999618530273,23.049999237060547,26.600000381469727,356313014,2024-02-12
2024-02-19,23.899999618530273,23.899999618530273,25.450000762939453,23.600000381469727,24.899999618530273,249907624,2024-02-19
2024-02-26,24.424999237060547,24.424999237060547,25.924999237060547,23.774999618530273,23.924999237060547,444651712,2024-02-26
2024-03-04,23.674999237060547,23.674999237060547,25.174999237060547,22.649999618530273,24.524999618530273,190723874,2024-03-04
2024-03-11,22.049999237060547,22.049999237060547,23.825000762939453,20.399999618530273,23.825000762939453,211169772,2024-03-11
2024-03-18,21.875,21.875,22.799999237060547,21.575000762939453,22.049999237060547,219977294,2024-03-18
2024-03-25,21.399999618530273,21.399999618530273,22.600000381469727,21.299999237060547,21.875,179328978,2024-03-25
2024-04-01,23.200000762939453,23.200000762939453,23.225000381469727,21.625,21.625,158019564,2024-04-01
2024-04-08,22.399999618530273,22.399999618530273,23.350000381469727,22.350000381469727,23.299999237060547,61262458,2024-04-08
2024-04-15,21.899999618530273,21.899999618530273,22.799999237060547,21.299999237060547,21.375,131052518,2024-04-15
2024-04-22,23.5,23.5,23.774999618530273,22.100000381469727,22.149999618530273,238527442,2024-04-22
2024-04-29,23.25,23.25,23.899999618530273,22.899999618530273,23.899999618530273,134870450,2024-04-29
2024-05-06,21.549999237060547,21.549999237060547,23.5,21.174999237060547,23.375,98060242,2024-05-06
2024-05-13,22.700000762939453,22.700000762939453,22.75,21.024999618530273,21.600000381469727,111002374,2024-05-13
2024-05-20,22.049999237060547,22.049999237060547,23.125,22.0,22.125,120632438,2024-05-20
2024-05-27,20.975000381469727,20.975000381469727,22.424999237060547,20.850000381469727,21.75,122566758,2024-05-27
2024-06-03,20.875,20.875,21.899999618530273,19.0,21.75,107296566,2024-06-03
2024-06-10,21.114999771118164,21.114999771118164,21.375,20.90999984741211,21.100000381469727,62032232,2024-06-10
2024-06-17,21.420000076293945,21.420000076293945,22.100000381469727,21.014999389648438,21.114999771118164,82681134,2024-06-17
2024-06-24,20.600000381469727,20.600000381469727,21.5,20.43000030517578,21.3799991607666,59273764,2024-06-24
2024-07-01,20.895000457763672,20.895000457763672,21.325000762939453,20.575000762939453,20.600000381469727,69831196,2024-07-01
2024-07-08,20.440000534057617,20.440000534057617,21.100000381469727,20.350000381469727,20.94499969482422,60491934,2024-07-08
2024-07-15,20.03499984741211,20.03499984741211,20.7450008392334,20.0,20.524999618530273,47087140,2024-07-15
2024-07-22,21.315000534057617,21.315000534057617,21.834999084472656,19.834999084472656,20.100000381469727,269495702,2024-07-22
2024-07-29,20.44499969482422,20.44499969482422,21.725000381469727,20.420000076293945,21.475000381469727,223314856,2024-07-29
2024-08-05,19.75,19.75,20.280000686645508,19.405000686645508,20.024999618530273,147270062,2024-08-05
2024-08-12,19.579999923706055,19.579999923706055,20.280000686645508,19.434999465942383,19.725000381469727,140877006,2024-08-12
2024-08-19,20.434999465942383,20.434999465942383,20.645000457763672,19.399999618530273,19.905000686645508,117285630,2024-08-19
2024-08-26,19.860000610351562,19.860000610351562,20.635000228881836,19.5049991607666,20.59000015258789,158778268,2024-08-26
2024-09-02,20.28499984741211,20.28499984741211,22.190000534057617,19.350000381469727,19.899999618530273,394474740,2024-09-02
2024-09-09,20.989999771118164,20.989999771118164,21.559999465942383,20.049999237060547,20.450000762939453,180523908,2024-09-09
2024-09-16,20.81999969482422,20.81999969482422,21.475000381469727,19.90999984741211,21.125,195965048,2024-09-16
2024-09-23,17.405000686645508,17.405000686645508,21.325000762939453,16.389999389648438,20.84000015258789,2395458212,2024-09-23
2024-09-30,16.65999984741211,16.65999984741211,17.469999313354492,16.25,17.405000686645508,321091886,2024-09-30
2024-10-07,17.094999313354492,17.094999313354492,17.375,15.800000190734863,16.829999923706055,315213790,2024-10-07
2024-10-14,16.0,16.0,17.350000381469727,15.779999732971191,17.350000381469727,190955170,2024-10-14
2024-10-21,14.444999694824219,14.444999694824219,16.424999237060547,14.204999923706055,16.149999618530273,159758856,2024-10-21
2024-10-28,16.760000228881836,16.760000228881836,16.799999237060547,14.255000114440918,14.524999618530273,174786786,2024-10-28
2024-11-04,16.09000015258789,16.09000015258789,16.975000381469727,15.954999923706055,16.674999237060547,124970922,2024-11-04
2024-11-11,15.050000190734863,15.050000190734863,16.09000015258789,14.960000038146973,16.045000076293945,63356598,2024-11-11
2024-11-18,16.014999389648438,16.014999389648438,16.450000762939453,14.524999618530273,14.850000381469727,115028276,2024-11-18
2024-11-25,17.989999771118164,17.989999771118164,19.0,15.380000114440918,16.299999237060547,375187998,2024-11-25
2024-12-02,16.760000228881836,16.760000228881836,17.799999237060547,16.309999465942383,17.799999237060547,182887144,2024-12-02
2024-12-09,16.559999465942383,16.559999465942383,17.329999923706055,16.219999313354492,17.25,96500862,2024-12-09
2024-12-16,16.18000030517578,16.18000030517578,17.600000381469727,16.030000686645508,17.020000457763672,120602398,2024-12-16
2024-12-23,16.530000686645508,16.530000686645508,16.950000762939453,15.8100004196167,16.31999969482422,133515056,2024-12-23
2024-12-30,15.510000228881836,15.510000228881836,17.190000534057617,15.199999809265137,16.520000457763672,420166745,2024-12-30
2025-01-06,14.819999694824219,14.819999694824219,18.25,14.609999656677246,18.25,393366152,2025-01-06
2025-01-13,14.069999694824219,14.069999694824219,14.970000267028809,13.9399995803833,14.630000114440918,228717879,2025-01-13
2025-01-20,14.449999809265137,14.449999809265137,14.859999656677246,13.369999885559082,14.079999923706055,321798896,2025-01-20
2025-01-27,14.319999694824219,14.319999694824219,14.920000076293945,13.149999618530273,14.329999923706055,263004231,2025-01-27
2025-02-03,12.829999923706055,12.829999923706055,14.359999656677246,12.75,14.300000190734863,194884697,2025-02-03
2025-02-10,11.949999809265137,11.949999809265137,12.899999618530273,11.600000381469727,12.800000190734863,133030454,2025-02-10
2025-02-17,12.220000267028809,12.220000267028809,12.800000190734863,11.3100004196167,11.899999618530273,170917484,2025-02-17
2025-02-24,11.720000267028809,11.720000267028809,12.699999809265137,11.5600004196167,12.180000305175781,96603897,2025-02-24
2025-03-03,12.5,12.5,12.619999885559082,10.800000190734863,11.770000457763672,255233656,2025-03-03
2025-03-10,12.59000015258789,12.59000015258789,12.640000343322754,11.710000038146973,12.430000305175781,115025639,2025-03-10
2025-03-17,13.539999961853027,13.539999961853027,13.640000343322754,11.800000190734863,12.579999923706055,293020393,2025-03-17
2025-03-24,11.710000038146973,11.710000038146973,14.020000457763672,11.579999923706055,13.789999961853027,324868588,2025-03-24
2025-03-31,12.020000457763672,12.020000457763672,12.420000076293945,11.699999809265137,11.710000038146973,92129586,2025-03-31
2025-04-07,13.079999923706055,13.079999923706055,13.149999618530273,11.010000228881836,11.050000190734863,132764565,2025-04-07
2025-04-14,12.300000190734863,12.300000190734863,13.489999771118164,11.880000114440918,13.079999923706055,265786798,2025-04-14
2025-04-21,11.789999961853027,11.789999961853027,12.539999961853027,11.729999542236328,12.300000190734863,100906306,2025-04-21
2025-04-28,11.84000015258789,11.84000015258789,12.510000228881836,11.720000267028809,11.800000190734863,153346577,2025-04-28
2025-05-05,11.760000228881836,11.760000228881836,13.460000038146973,11.550000190734863,11.850000381469727,376526306,2025-05-05
2025-05-12,11.920000076293945,11.920000076293945,12.520000457763672,11.800000190734863,12.520000457763672,291160326,2025-05-12
2025-05-19,11.029999732971191,11.029999732971191,12.489999771118164,10.920000076293945,12.0,571971285,2025-05-19
2025-05-26,11.220000267028809,11.220000267028809,11.4399995803833,11.020000457763672,11.09000015258789,69244606,2025-05-26
2025-06-02,10.979999542236328,10.979999542236328,11.119999885559082,10.920000076293945,11.010000228881836,72865333,2025-06-02
2025-06-09,10.880000114440918,10.880000114440918,11.380000114440918,10.800000190734863,11.020000457763672,96201608,2025-06-09
2025-06-16,10.5,10.5,10.979999542236328,10.34000015258789,10.90999984741211,79733207,2025-06-16
2025-06-23,10.369999885559082,10.369999885559082,10.800000190734863,10.350000381469727,10.399999618530273,71324392,2025-06-23
2025-06-30,10.390000343322754,10.390000343322754,10.680000305175781,10.380000114440918,10.420000076293945,45295743,2025-06-30
2025-07-07,10.399999618530273,10.399999618530273,10.600000381469727,10.34000015258789,10.380000114440918,36811749,2025-07-07
2025-07-14,10.569999694824219,10.569999694824219,10.739999771118164,10.300000190734863,10.399999618530273,31810895,2025-07-14
