Date,Adj Close_AYMSYNTEX.NS,Close_AYMSYNTEX.NS,High_AYMSYNTEX.NS,Low_AYMSYNTEX.NS,Open_AYMSYNTEX.NS,Volume_AYMSYNTEX.NS,Date
2020-12-21,36.900001525878906,36.900001525878906,39.400001525878906,34.75,38.5,72657,2020-12-21
2020-12-28,40.29999923706055,40.29999923706055,40.599998474121094,35.20000076293945,36.900001525878906,98016,2020-12-28
2021-01-04,43.0,43.0,45.25,40.0,40.54999923706055,98574,2021-01-04
2021-01-11,43.599998474121094,43.599998474121094,46.20000076293945,41.099998474121094,41.150001525878906,79792,2021-01-11
2021-01-18,42.5,42.5,44.0,41.20000076293945,43.599998474121094,49390,2021-01-18
2021-01-25,45.900001525878906,45.900001525878906,45.900001525878906,40.54999923706055,42.95000076293945,114899,2021-01-25
2021-02-01,58.45000076293945,58.45000076293945,58.45000076293945,48.150001525878906,48.150001525878906,271778,2021-02-01
2021-02-08,50.150001525878906,50.150001525878906,61.349998474121094,49.099998474121094,61.349998474121094,340288,2021-02-08
2021-02-15,50.599998474121094,50.599998474121094,52.5,46.29999923706055,48.349998474121094,110451,2021-02-15
2021-02-22,53.400001525878906,53.400001525878906,55.650001525878906,47.900001525878906,52.95000076293945,118205,2021-02-22
2021-03-01,53.75,53.75,55.95000076293945,47.5,55.95000076293945,227394,2021-03-01
2021-03-08,49.150001525878906,49.150001525878906,55.0,48.400001525878906,54.70000076293945,72258,2021-03-08
2021-03-15,46.0,46.0,50.150001525878906,46.0,49.04999923706055,73181,2021-03-15
2021-03-22,46.70000076293945,46.70000076293945,48.79999923706055,43.20000076293945,47.900001525878906,131811,2021-03-22
2021-03-29,48.75,48.75,49.54999923706055,44.400001525878906,46.70000076293945,73650,2021-03-29
2021-04-05,47.150001525878906,47.150001525878906,49.95000076293945,45.5,48.75,78068,2021-04-05
2021-04-12,42.70000076293945,42.70000076293945,47.75,42.349998474121094,47.04999923706055,58904,2021-04-12
2021-04-19,43.5,43.5,44.0,41.400001525878906,43.900001525878906,43734,2021-04-19
2021-04-26,46.849998474121094,46.849998474121094,47.900001525878906,41.849998474121094,43.5,220628,2021-04-26
2021-05-03,51.04999923706055,51.04999923706055,53.29999923706055,47.349998474121094,47.849998474121094,166378,2021-05-03
2021-05-10,54.349998474121094,54.349998474121094,57.29999923706055,51.54999923706055,52.349998474121094,142630,2021-05-10
2021-05-17,62.20000076293945,62.20000076293945,64.94999694824219,57.04999923706055,57.04999923706055,437813,2021-05-17
2021-05-24,68.69999694824219,68.69999694824219,69.0,59.95000076293945,62.29999923706055,334303,2021-05-24
2021-05-31,76.5,76.5,77.69999694824219,66.80000305175781,70.44999694824219,664538,2021-05-31
2021-06-07,69.6500015258789,69.6500015258789,78.69999694824219,66.0,77.9000015258789,379843,2021-06-07
2021-06-14,73.30000305175781,73.30000305175781,77.1500015258789,68.0,73.0,457910,2021-06-14
2021-06-21,75.1500015258789,75.1500015258789,76.94999694824219,70.0999984741211,75.5,259953,2021-06-21
2021-06-28,76.55000305175781,76.55000305175781,78.9000015258789,73.4000015258789,75.1500015258789,217483,2021-06-28
2021-07-05,77.4000015258789,77.4000015258789,79.9000015258789,74.44999694824219,76.94999694824219,302687,2021-07-05
2021-07-12,83.30000305175781,83.30000305175781,85.19999694824219,75.94999694824219,78.0,296370,2021-07-12
2021-07-19,76.9000015258789,76.9000015258789,86.05000305175781,76.0999984741211,84.0,153225,2021-07-19
2021-07-26,81.3499984741211,81.3499984741211,86.75,73.5,78.25,437179,2021-07-26
2021-08-02,89.6500015258789,89.6500015258789,92.30000305175781,75.19999694824219,80.5,688426,2021-08-02
2021-08-09,85.25,85.25,97.05000305175781,75.0,92.0,734849,2021-08-09
2021-08-16,94.5,94.5,98.19999694824219,77.1500015258789,87.94999694824219,559671,2021-08-16
2021-08-23,88.05000305175781,88.05000305175781,97.80000305175781,85.94999694824219,94.8499984741211,312304,2021-08-23
2021-08-30,98.5999984741211,98.5999984741211,98.5999984741211,86.4000015258789,89.8499984741211,597363,2021-08-30
2021-09-06,100.94999694824219,100.94999694824219,106.69999694824219,95.5,104.0999984741211,603206,2021-09-06
2021-09-13,99.0999984741211,99.0999984741211,104.80000305175781,97.0,101.0,282520,2021-09-13
2021-09-20,106.80000305175781,106.80000305175781,114.0,95.4000015258789,99.0,1013369,2021-09-20
2021-09-27,112.8499984741211,112.8499984741211,112.8499984741211,99.80000305175781,110.5,344976,2021-09-27
2021-10-04,113.3499984741211,113.3499984741211,121.5,109.0,112.8499984741211,419897,2021-10-04
2021-10-11,108.6500015258789,108.6500015258789,116.19999694824219,107.1500015258789,116.0,213568,2021-10-11
2021-10-18,106.25,106.25,113.0,104.5999984741211,110.0,207687,2021-10-18
2021-10-25,99.55000305175781,99.55000305175781,109.5,98.05000305175781,106.30000305175781,138422,2021-10-25
2021-11-01,103.44999694824219,103.44999694824219,107.19999694824219,99.5,99.5,189609,2021-11-01
2021-11-08,105.4000015258789,105.4000015258789,114.94999694824219,101.5999984741211,105.69999694824219,377066,2021-11-08
2021-11-15,106.5,106.5,114.80000305175781,105.0,107.69999694824219,344735,2021-11-15
2021-11-22,100.94999694824219,100.94999694824219,108.75,99.69999694824219,102.69999694824219,246418,2021-11-22
2021-11-29,98.55000305175781,98.55000305175781,103.0,93.0,99.44999694824219,325547,2021-11-29
2021-12-06,102.05000305175781,102.05000305175781,104.94999694824219,96.0,99.80000305175781,114411,2021-12-06
2021-12-13,96.3499984741211,96.3499984741211,105.94999694824219,91.19999694824219,101.4000015258789,105940,2021-12-13
2021-12-20,95.05000305175781,95.05000305175781,98.80000305175781,91.0,95.0999984741211,75438,2021-12-20
2021-12-27,97.44999694824219,97.44999694824219,100.75,94.0,95.05000305175781,82568,2021-12-27
2022-01-03,123.19999694824219,123.19999694824219,123.19999694824219,95.6500015258789,98.0,995148,2022-01-03
2022-01-10,130.85000610351562,130.85000610351562,144.6999969482422,124.55000305175781,133.25,2528163,2022-01-10
2022-01-17,130.4499969482422,130.4499969482422,158.35000610351562,126.19999694824219,133.5,2352347,2022-01-17
2022-01-24,136.9499969482422,136.9499969482422,150.0,126.5999984741211,130.9499969482422,1000776,2022-01-24
2022-01-31,132.1999969482422,132.1999969482422,149.0,131.5500030517578,145.75,837821,2022-01-31
2022-02-07,122.44999694824219,122.44999694824219,132.1999969482422,121.0,132.1999969482422,341764,2022-02-07
2022-02-14,120.25,120.25,125.80000305175781,111.1500015258789,117.8499984741211,236073,2022-02-14
2022-02-21,115.55000305175781,115.55000305175781,122.0,101.0,122.0,297206,2022-02-21
2022-02-28,107.5,107.5,118.9000015258789,106.0,117.80000305175781,100225,2022-02-28
2022-03-07,107.4000015258789,107.4000015258789,114.4000015258789,100.0999984741211,103.0,170462,2022-03-07
2022-03-14,108.0999984741211,108.0999984741211,114.75,105.8499984741211,105.8499984741211,111273,2022-03-14
2022-03-21,110.0999984741211,110.0999984741211,122.0,106.6500015258789,108.0999984741211,336605,2022-03-21
2022-03-28,117.5999984741211,117.5999984741211,119.94999694824219,107.1500015258789,111.30000305175781,228959,2022-03-28
2022-04-04,125.55000305175781,125.55000305175781,132.6999969482422,116.0,117.5,437978,2022-04-04
2022-04-11,134.3000030517578,134.3000030517578,142.0,121.0999984741211,124.0,522007,2022-04-11
2022-04-18,132.5500030517578,132.5500030517578,142.8000030517578,124.94999694824219,135.1999969482422,721750,2022-04-18
2022-04-25,134.0500030517578,134.0500030517578,140.64999389648438,122.5,132.5500030517578,419124,2022-04-25
2022-05-02,121.55000305175781,121.55000305175781,138.0,120.0,130.4499969482422,263632,2022-05-02
2022-05-09,100.25,100.25,126.0,93.5,120.05000305175781,402380,2022-05-09
2022-05-16,103.55000305175781,103.55000305175781,108.19999694824219,100.05000305175781,101.69999694824219,133060,2022-05-16
2022-05-23,95.4000015258789,95.4000015258789,113.75,90.44999694824219,105.0,215651,2022-05-23
2022-05-30,97.6500015258789,97.6500015258789,103.75,83.0,95.55000305175781,185991,2022-05-30
2022-06-06,96.30000305175781,96.30000305175781,99.5,92.25,97.6500015258789,82175,2022-06-06
2022-06-13,87.0999984741211,87.0999984741211,97.5999984741211,85.19999694824219,97.5999984741211,80934,2022-06-13
2022-06-20,86.3499984741211,86.3499984741211,92.0,80.0,87.0,108749,2022-06-20
2022-06-27,93.30000305175781,93.30000305175781,98.05000305175781,86.05000305175781,87.0,61110,2022-06-27
2022-07-04,90.0,90.0,94.9000015258789,87.1500015258789,91.1500015258789,130759,2022-07-04
2022-07-11,89.0999984741211,89.0999984741211,97.0,86.19999694824219,86.19999694824219,117280,2022-07-11
2022-07-18,85.0999984741211,85.0999984741211,91.4000015258789,84.19999694824219,90.8499984741211,194238,2022-07-18
2022-07-25,83.3499984741211,83.3499984741211,87.9000015258789,82.5,86.5,122769,2022-07-25
2022-08-01,83.5,83.5,85.94999694824219,81.69999694824219,83.75,115613,2022-08-01
2022-08-08,78.8499984741211,78.8499984741211,85.5,78.19999694824219,85.0999984741211,99822,2022-08-08
2022-08-15,85.3499984741211,85.3499984741211,88.5,76.25,78.8499984741211,189598,2022-08-15
2022-08-22,91.0,91.0,94.0,82.0999984741211,85.0,190406,2022-08-22
2022-08-29,87.1500015258789,87.1500015258789,93.5,86.69999694824219,89.9000015258789,143093,2022-08-29
2022-09-05,90.05000305175781,90.05000305175781,93.4000015258789,88.0,88.8499984741211,212326,2022-09-05
2022-09-12,86.5,86.5,93.94999694824219,85.0999984741211,91.5,245054,2022-09-12
2022-09-19,81.75,81.75,88.0,81.05000305175781,88.0,197910,2022-09-19
2022-09-26,78.05000305175781,78.05000305175781,81.05000305175781,74.44999694824219,81.05000305175781,143289,2022-09-26
2022-10-03,81.69999694824219,81.69999694824219,87.9000015258789,76.5999984741211,79.55000305175781,131259,2022-10-03
2022-10-10,77.69999694824219,77.69999694824219,81.69999694824219,75.55000305175781,81.69999694824219,66509,2022-10-10
2022-10-17,83.0999984741211,83.0999984741211,87.80000305175781,75.05000305175781,78.75,211386,2022-10-17
2022-10-24,83.05000305175781,83.05000305175781,94.0,81.25,84.75,612096,2022-10-24
2022-10-31,83.8499984741211,83.8499984741211,86.8499984741211,82.19999694824219,84.0,132515,2022-10-31
2022-11-07,78.25,78.25,84.4000015258789,77.30000305175781,84.4000015258789,268369,2022-11-07
2022-11-14,77.25,77.25,79.44999694824219,75.0999984741211,78.0,99335,2022-11-14
2022-11-21,71.9000015258789,71.9000015258789,77.44999694824219,68.4000015258789,76.0999984741211,139728,2022-11-21
2022-11-28,77.80000305175781,77.80000305175781,79.9000015258789,70.5999984741211,74.0,170169,2022-11-28
2022-12-05,74.0999984741211,74.0999984741211,79.6500015258789,74.0,79.6500015258789,141386,2022-12-05
2022-12-12,73.30000305175781,73.30000305175781,79.9000015258789,73.05000305175781,75.5,280682,2022-12-12
2022-12-19,68.3499984741211,68.3499984741211,74.6500015258789,65.69999694824219,73.5,118901,2022-12-19
2022-12-26,75.5999984741211,75.5999984741211,77.30000305175781,67.05000305175781,69.6500015258789,133942,2022-12-26
2023-01-02,73.5,73.5,77.0,72.9000015258789,77.0,62113,2023-01-02
2023-01-09,72.25,72.25,77.5,71.55000305175781,76.0,194191,2023-01-09
2023-01-16,69.8499984741211,69.8499984741211,73.69999694824219,68.69999694824219,72.5999984741211,107870,2023-01-16
2023-01-23,67.4000015258789,67.4000015258789,70.55000305175781,66.5,69.44999694824219,55538,2023-01-23
2023-01-30,62.650001525878906,62.650001525878906,68.80000305175781,60.95000076293945,67.75,88574,2023-01-30
2023-02-06,62.099998474121094,62.099998474121094,64.69999694824219,59.5,61.0,117770,2023-02-06
2023-02-13,61.20000076293945,61.20000076293945,64.3499984741211,60.04999923706055,62.20000076293945,84748,2023-02-13
2023-02-20,60.04999923706055,60.04999923706055,62.349998474121094,59.0,61.599998474121094,95125,2023-02-20
2023-02-27,60.79999923706055,60.79999923706055,62.20000076293945,59.349998474121094,61.70000076293945,105004,2023-02-27
2023-03-06,60.650001525878906,60.650001525878906,66.5,59.5,60.04999923706055,199628,2023-03-06
2023-03-13,67.0999984741211,67.0999984741211,72.9000015258789,60.0,60.599998474121094,766305,2023-03-13
2023-03-20,60.650001525878906,60.650001525878906,66.94999694824219,59.45000076293945,66.94999694824219,171534,2023-03-20
2023-03-27,61.0,61.0,64.94999694824219,58.0,60.70000076293945,249682,2023-03-27
2023-04-03,69.5999984741211,69.5999984741211,70.19999694824219,60.349998474121094,60.599998474121094,81931,2023-04-03
2023-04-10,70.8499984741211,70.8499984741211,73.75,67.3499984741211,71.6500015258789,196788,2023-04-10
2023-04-17,70.5,70.5,72.80000305175781,68.05000305175781,70.3499984741211,157977,2023-04-17
2023-04-24,70.6500015258789,70.6500015258789,72.19999694824219,69.3499984741211,71.9000015258789,59238,2023-04-24
2023-05-01,71.19999694824219,71.19999694824219,75.0,70.5,70.6500015258789,63201,2023-05-01
2023-05-08,75.69999694824219,75.69999694824219,81.0,66.80000305175781,70.75,517529,2023-05-08
2023-05-15,75.05000305175781,75.05000305175781,77.8499984741211,73.3499984741211,77.8499984741211,103954,2023-05-15
2023-05-22,76.55000305175781,76.55000305175781,78.9000015258789,72.5999984741211,75.69999694824219,155161,2023-05-22
2023-05-29,75.75,75.75,78.69999694824219,73.44999694824219,76.5,86723,2023-05-29
2023-06-05,73.75,73.75,76.80000305175781,73.0,76.80000305175781,66259,2023-06-05
2023-06-12,72.1500015258789,72.1500015258789,74.8499984741211,70.80000305175781,73.75,94967,2023-06-12
2023-06-19,74.55000305175781,74.55000305175781,78.4000015258789,71.05000305175781,71.5,178845,2023-06-19
2023-06-26,77.0999984741211,77.0999984741211,82.55000305175781,74.8499984741211,75.0,251295,2023-06-26
2023-07-03,75.5,75.5,80.69999694824219,75.25,78.55000305175781,81321,2023-07-03
2023-07-10,73.94999694824219,73.94999694824219,79.30000305175781,73.0999984741211,78.75,89260,2023-07-10
2023-07-17,73.69999694824219,73.69999694824219,79.25,72.55000305175781,74.0,118340,2023-07-17
2023-07-24,69.30000305175781,69.30000305175781,74.19999694824219,68.44999694824219,73.69999694824219,115593,2023-07-24
2023-07-31,70.0,70.0,71.9000015258789,69.0,71.80000305175781,159550,2023-07-31
2023-08-07,67.30000305175781,67.30000305175781,71.5,67.05000305175781,70.0,91445,2023-08-07
2023-08-14,64.4000015258789,64.4000015258789,69.3499984741211,63.150001525878906,69.0,48707,2023-08-14
2023-08-21,67.5,67.5,72.5,64.30000305175781,66.1500015258789,224130,2023-08-21
2023-08-28,71.25,71.25,73.25,66.6500015258789,66.6500015258789,126343,2023-08-28
2023-09-04,70.80000305175781,70.80000305175781,73.19999694824219,69.5,72.94999694824219,166705,2023-09-04
2023-09-11,67.05000305175781,67.05000305175781,71.5,65.0999984741211,71.0,118751,2023-09-11
2023-09-18,67.19999694824219,67.19999694824219,68.94999694824219,65.55000305175781,67.80000305175781,105447,2023-09-18
2023-09-25,69.44999694824219,69.44999694824219,72.94999694824219,65.1500015258789,67.0,161608,2023-09-25
2023-10-02,68.44999694824219,68.44999694824219,71.4000015258789,66.5999984741211,69.44999694824219,82906,2023-10-02
2023-10-09,68.5999984741211,68.5999984741211,69.4000015258789,66.0,68.44999694824219,86555,2023-10-09
2023-10-16,71.44999694824219,71.44999694824219,73.94999694824219,67.0,69.9000015258789,450874,2023-10-16
2023-10-23,65.80000305175781,65.80000305175781,72.8499984741211,64.44999694824219,71.44999694824219,200381,2023-10-23
2023-10-30,69.0,69.0,72.4000015258789,65.30000305175781,66.44999694824219,236433,2023-10-30
2023-11-06,67.1500015258789,67.1500015258789,70.94999694824219,66.0999984741211,69.9000015258789,137742,2023-11-06
2023-11-13,66.6500015258789,66.6500015258789,70.0999984741211,66.4000015258789,67.94999694824219,180859,2023-11-13
2023-11-20,65.55000305175781,65.55000305175781,67.69999694824219,65.05000305175781,66.6500015258789,107363,2023-11-20
2023-11-27,68.30000305175781,68.30000305175781,71.8499984741211,65.55000305175781,65.55000305175781,430727,2023-11-27
2023-12-04,68.8499984741211,68.8499984741211,75.0,68.0,68.9000015258789,449463,2023-12-04
2023-12-11,70.3499984741211,70.3499984741211,72.94999694824219,68.25,68.30000305175781,141251,2023-12-11
2023-12-18,71.9000015258789,71.9000015258789,74.69999694824219,68.0999984741211,71.44999694824219,245351,2023-12-18
2023-12-25,70.19999694824219,70.19999694824219,72.75,68.80000305175781,71.9000015258789,97645,2023-12-25
2024-01-01,72.9000015258789,72.9000015258789,76.0,69.05000305175781,71.5999984741211,388825,2024-01-01
2024-01-08,82.3499984741211,82.3499984741211,88.05000305175781,72.69999694824219,73.80000305175781,1308537,2024-01-08
2024-01-15,84.5,84.5,92.3499984741211,78.30000305175781,83.0,1683068,2024-01-15
2024-01-22,82.94999694824219,82.94999694824219,85.94999694824219,79.30000305175781,84.5,190067,2024-01-22
2024-01-29,84.1500015258789,84.1500015258789,87.0,80.30000305175781,82.0,302226,2024-01-29
2024-02-05,76.25,76.25,85.75,75.44999694824219,85.75,402845,2024-02-05
2024-02-12,77.80000305175781,77.80000305175781,82.94999694824219,74.55000305175781,78.0,466956,2024-02-12
2024-02-19,86.9000015258789,86.9000015258789,93.0,77.55000305175781,77.80000305175781,1596250,2024-02-19
2024-02-26,91.6500015258789,91.6500015258789,95.5,82.19999694824219,89.0,1111468,2024-02-26
2024-03-04,91.6500015258789,91.6500015258789,101.0,88.3499984741211,98.0,1044500,2024-03-04
2024-03-11,79.9000015258789,79.9000015258789,95.8499984741211,74.0,95.8499984741211,359137,2024-03-11
2024-03-18,88.94999694824219,88.94999694824219,94.5,81.3499984741211,81.4000015258789,486255,2024-03-18
2024-03-25,86.80000305175781,86.80000305175781,91.25,82.19999694824219,88.94999694824219,161557,2024-03-25
2024-04-01,99.9000015258789,99.9000015258789,106.0,86.05000305175781,87.5999984741211,983554,2024-04-01
2024-04-08,94.0999984741211,94.0999984741211,102.94999694824219,93.5,101.5999984741211,365182,2024-04-08
2024-04-15,92.5999984741211,92.5999984741211,101.0,88.19999694824219,94.0999984741211,268121,2024-04-15
2024-04-22,94.5,94.5,99.0,93.0,93.19999694824219,264800,2024-04-22
2024-04-29,91.0999984741211,91.0999984741211,95.69999694824219,90.5,95.44999694824219,154209,2024-04-29
2024-05-06,86.0999984741211,86.0999984741211,94.30000305175781,84.1500015258789,91.69999694824219,162808,2024-05-06
2024-05-13,91.55000305175781,91.55000305175781,93.5999984741211,84.05000305175781,87.8499984741211,166019,2024-05-13
2024-05-20,84.9000015258789,84.9000015258789,92.9000015258789,83.44999694824219,91.8499984741211,183320,2024-05-20
2024-05-27,90.94999694824219,90.94999694824219,99.5999984741211,81.6500015258789,86.9000015258789,609983,2024-05-27
2024-06-03,92.69999694824219,92.69999694824219,99.0,80.6500015258789,97.0,653806,2024-06-03
2024-06-10,95.44999694824219,95.44999694824219,99.0999984741211,91.23999786376953,93.0,360721,2024-06-10
2024-06-17,99.91000366210938,99.91000366210938,102.7699966430664,92.81999969482422,95.44999694824219,540919,2024-06-17
2024-06-24,100.30999755859375,100.30999755859375,104.9800033569336,93.55999755859375,99.51000213623047,1233958,2024-06-24
2024-07-01,118.97000122070312,118.97000122070312,122.6500015258789,99.4000015258789,100.0,2188780,2024-07-01
2024-07-08,116.83000183105469,116.83000183105469,125.29000091552734,111.16000366210938,118.0,650794,2024-07-08
2024-07-15,114.31999969482422,114.31999969482422,124.0,112.51000213623047,118.0,317465,2024-07-15
2024-07-22,121.70999908447266,121.70999908447266,132.9499969482422,110.69999694824219,113.5999984741211,709196,2024-07-22
2024-07-29,141.5399932861328,141.5399932861328,149.0,121.0,122.69999694824219,1681631,2024-07-29
2024-08-05,145.8699951171875,145.8699951171875,158.38999938964844,129.80999755859375,133.0,2492456,2024-08-05
2024-08-12,128.32000732421875,128.32000732421875,148.24000549316406,127.0,136.8000030517578,469345,2024-08-12
2024-08-19,132.17999267578125,132.17999267578125,136.0,125.0,128.32000732421875,90228,2024-08-19
2024-08-26,135.77000427246094,135.77000427246094,139.0,127.0,132.19000244140625,122340,2024-08-26
2024-09-02,161.6999969482422,161.6999969482422,165.0,135.0,135.0,526222,2024-09-02
2024-09-09,178.50999450683594,178.50999450683594,178.50999450683594,164.92999267578125,164.92999267578125,81982,2024-09-09
2024-09-16,197.07000732421875,197.07000732421875,197.07000732421875,182.0800018310547,182.0800018310547,48234,2024-09-16
2024-09-23,217.57000732421875,217.57000732421875,217.57000732421875,201.00999450683594,201.00999450683594,65320,2024-09-23
2024-09-30,222.25,222.25,230.8699951171875,217.60000610351562,221.9199981689453,262105,2024-09-30
2024-10-07,222.05999755859375,222.05999755859375,222.05999755859375,213.44000244140625,217.8000030517578,168027,2024-10-07
2024-10-14,240.88999938964844,240.88999938964844,240.88999938964844,221.97000122070312,226.5,103935,2024-10-14
2024-10-21,226.61000061035156,226.61000061035156,250.60000610351562,226.61000061035156,245.6999969482422,166993,2024-10-21
2024-10-28,237.72999572753906,237.72999572753906,237.72999572753906,217.6199951171875,222.07000732421875,58156,2024-10-28
2024-11-04,247.85000610351562,247.85000610351562,262.0899963378906,229.8699951171875,249.61000061035156,350120,2024-11-04
2024-11-11,230.14999389648438,230.14999389648438,259.70001220703125,222.77000427246094,252.80999755859375,143582,2024-11-11
2024-11-18,245.77999877929688,245.77999877929688,246.1300048828125,222.0,223.0,108880,2024-11-18
2024-11-25,238.25,238.25,254.97999572753906,235.0,254.97999572753906,46161,2024-11-25
2024-12-02,268.30999755859375,268.30999755859375,288.1600036621094,233.0,238.25,209147,2024-12-02
2024-12-09,290.1000061035156,290.1000061035156,326.1099853515625,265.0,268.30999755859375,493339,2024-12-09
2024-12-16,279.5899963378906,279.5899963378906,310.0,273.5899963378906,290.0,133788,2024-12-16
2024-12-23,248.88999938964844,248.88999938964844,287.45001220703125,245.85000610351562,285.17999267578125,94384,2024-12-23
2024-12-30,258.6499938964844,258.6499938964844,268.42999267578125,235.63999938964844,242.0500030517578,451964,2024-12-30
2025-01-06,250.33999633789062,250.33999633789062,262.95001220703125,231.94000244140625,261.94000244140625,207956,2025-01-06
2025-01-13,249.32000732421875,249.32000732421875,257.0,228.0500030517578,255.35000610351562,235882,2025-01-13
2025-01-20,246.91000366210938,246.91000366210938,274.8599853515625,239.5500030517578,254.89999389648438,400686,2025-01-20
2025-01-27,233.07000732421875,233.07000732421875,257.5,206.50999450683594,257.5,245673,2025-01-27
2025-02-03,214.91000366210938,214.91000366210938,241.99000549316406,209.60000610351562,241.99000549316406,207261,2025-02-03
2025-02-10,224.5,224.5,230.6699981689453,201.0,219.97999572753906,338795,2025-02-10
2025-02-17,216.92999267578125,216.92999267578125,225.0,193.10000610351562,224.60000610351562,443268,2025-02-17
2025-02-24,194.4600067138672,194.4600067138672,220.64999389648438,194.4600067138672,220.0,98338,2025-02-24
2025-03-03,184.58999633789062,184.58999633789062,199.8000030517578,172.72000122070312,194.4600067138672,325418,2025-03-03
2025-03-10,176.99000549316406,176.99000549316406,188.99000549316406,172.39999389648438,188.99000549316406,119317,2025-03-10
2025-03-17,209.5399932861328,209.5399932861328,209.72999572753906,168.1999969482422,178.88999938964844,350916,2025-03-17
2025-03-24,219.8699951171875,219.8699951171875,223.0,195.0,214.99000549316406,267689,2025-03-24
2025-03-31,235.9199981689453,235.9199981689453,257.0,215.22999572753906,219.8699951171875,187193,2025-03-31
2025-04-07,216.47000122070312,216.47000122070312,235.58999633789062,214.0,224.1199951171875,203474,2025-04-07
2025-04-14,229.2100067138672,229.2100067138672,229.22999572753906,210.0,216.47000122070312,222581,2025-04-14
2025-04-21,203.1699981689453,203.1699981689453,239.5800018310547,201.60000610351562,229.2100067138672,164211,2025-04-21
2025-04-28,210.52999877929688,210.52999877929688,215.8000030517578,198.10000610351562,202.0,103979,2025-04-28
2025-05-05,207.99000549316406,207.99000549316406,218.7100067138672,200.0,207.49000549316406,119965,2025-05-05
2025-05-12,208.63999938964844,208.63999938964844,218.97999572753906,203.0,206.0,127789,2025-05-12
2025-05-19,199.8000030517578,199.8000030517578,212.3800048828125,196.25,201.02000427246094,104600,2025-05-19
2025-05-26,228.33999633789062,228.33999633789062,228.33999633789062,196.64999389648438,203.0,122668,2025-05-26
2025-06-02,250.63999938964844,250.63999938964844,255.57000732421875,224.72000122070312,239.75,290222,2025-06-02
2025-06-09,268.55999755859375,268.55999755859375,279.3299865722656,243.00999450683594,248.0,254284,2025-06-09
2025-06-16,249.05999755859375,249.05999755859375,267.20001220703125,232.19000244140625,266.04998779296875,143599,2025-06-16
2025-06-23,235.47999572753906,235.47999572753906,261.510009765625,231.10000610351562,247.99000549316406,135655,2025-06-23
2025-06-30,236.5,236.5,242.99000549316406,224.72000122070312,229.00999450683594,363429,2025-06-30
2025-07-07,230.97999572753906,230.97999572753906,244.0,227.5,230.1999969482422,166966,2025-07-07
2025-07-14,226.52000427246094,226.52000427246094,231.60000610351562,225.02000427246094,229.5,27659,2025-07-14
