Date,Adj Close_BALKRISIND.NS,Close_BALKRISIND.NS,High_BALKRISIND.NS,Low_BALKRISIND.NS,Open_BALKRISIND.NS,Volume_BALKRISIND.NS,Date
2021-06-07,2177.561279296875,2241.89990234375,2313.699951171875,2215.35009765625,2218.64990234375,1782755,2021-06-07
2021-06-14,2226.22412109375,2292.0,2322.949951171875,2215.0,2244.800048828125,1522795,2021-06-14
2021-06-21,2187.699462890625,2247.449951171875,2297.449951171875,2187.199951171875,2274.949951171875,2503398,2021-06-21
2021-06-28,2237.7333984375,2298.85009765625,2308.85009765625,2234.5,2247.5,1008759,2021-06-28
2021-07-05,2219.579345703125,2280.199951171875,2337.0,2272.35009765625,2306.449951171875,1284457,2021-07-05
2021-07-12,2321.83642578125,2385.25,2404.300048828125,2284.550048828125,2297.0,1505505,2021-07-12
2021-07-19,2271.02392578125,2333.050048828125,2375.0,2298.0,2375.0,1113488,2021-07-19
2021-07-26,2310.7392578125,2373.85009765625,2397.949951171875,2296.449951171875,2332.800048828125,1482757,2021-07-26
2021-08-02,2384.085693359375,2449.199951171875,2559.199951171875,2386.300048828125,2386.300048828125,3141736,2021-08-02
2021-08-09,2231.162841796875,2292.10009765625,2424.89990234375,2244.89990234375,2390.0,2524495,2021-08-09
2021-08-16,2180.55810546875,2236.199951171875,2318.89990234375,2207.5,2292.449951171875,1489458,2021-08-16
2021-08-23,2233.848388671875,2290.85009765625,2350.0,2226.699951171875,2244.699951171875,1970862,2021-08-23
2021-08-30,2351.1552734375,2411.14990234375,2415.949951171875,2251.0,2308.25,2364349,2021-08-30
2021-09-06,2395.083740234375,2456.199951171875,2508.949951171875,2413.14990234375,2424.0,1567006,2021-09-06
2021-09-13,2428.140380859375,2490.10009765625,2532.449951171875,2416.0,2456.0,1396904,2021-09-13
2021-09-20,2590.107177734375,2656.199951171875,2723.800048828125,2250.0,2460.5,2695286,2021-09-20
2021-09-27,2478.163818359375,2541.39990234375,2698.0,2489.64990234375,2685.050048828125,2204161,2021-09-27
2021-10-04,2514.73046875,2578.89990234375,2588.39990234375,2505.0,2555.0,2175962,2021-10-04
2021-10-11,2531.405517578125,2596.0,2639.949951171875,2577.550048828125,2598.0,1111647,2021-10-11
2021-10-18,2422.143310546875,2483.949951171875,2638.800048828125,2442.25,2610.75,1401670,2021-10-18
2021-10-25,2398.886962890625,2460.10009765625,2513.699951171875,2380.5,2483.949951171875,1942227,2021-10-25
2021-11-01,2376.654296875,2437.300048828125,2599.0,2423.75,2469.800048828125,1072871,2021-11-01
2021-11-08,2302.98388671875,2361.75,2530.0,2346.0,2439.14990234375,2364250,2021-11-08
2021-11-15,2253.64306640625,2311.14990234375,2443.0,2300.050048828125,2345.0,1335593,2021-11-15
2021-11-22,2114.720458984375,2165.0,2329.14990234375,2146.39990234375,2315.0,1343464,2021-11-22
2021-11-29,2150.128662109375,2201.25,2240.0,2086.050048828125,2160.0,1769981,2021-11-29
2021-12-06,2194.962890625,2247.14990234375,2270.0,2116.0,2217.949951171875,1382728,2021-12-06
2021-12-13,2154.91552734375,2206.14990234375,2277.0,2195.0,2259.0,818329,2021-12-13
2021-12-20,2151.349609375,2202.5,2216.85009765625,2065.0,2188.0,2122803,2021-12-20
2021-12-27,2269.44189453125,2323.39990234375,2330.5,2177.75,2197.0,1220216,2021-12-27
2022-01-03,2328.488037109375,2383.85009765625,2403.0,2290.050048828125,2325.0,1124652,2022-01-03
2022-01-10,2431.92822265625,2489.75,2495.0,2362.199951171875,2396.0,824116,2022-01-10
2022-01-17,2386.947998046875,2443.699951171875,2537.449951171875,2424.25,2486.0,836672,2022-01-17
2022-01-24,2202.875,2255.25,2459.300048828125,2222.050048828125,2441.0,917704,2022-01-24
2022-01-31,2237.306396484375,2290.5,2426.89990234375,2276.39990234375,2279.10009765625,723383,2022-01-31
2022-02-07,2128.444580078125,2179.050048828125,2309.89990234375,2166.0,2298.89990234375,614541,2022-02-07
2022-02-14,1930.5491943359375,1976.449951171875,2162.0,1963.0,2115.0,2464657,2022-02-14
2022-02-21,1728.600830078125,1769.699951171875,1980.0,1750.0,1963.0,2178875,2022-02-21
2022-02-28,1729.3167724609375,1766.8499755859375,1835.4000244140625,1743.0,1758.0,1443175,2022-02-28
2022-03-07,1928.39599609375,1970.25,2020.0,1690.550048828125,1750.0,2004028,2022-03-07
2022-03-14,2087.199951171875,2132.5,2145.050048828125,1944.449951171875,1971.0,1218211,2022-03-14
2022-03-21,2006.0115966796875,2049.550048828125,2151.0,1996.199951171875,2133.0,1128103,2022-03-21
2022-03-28,2062.779296875,2107.550048828125,2165.800048828125,2030.0,2036.800048828125,1575395,2022-03-28
2022-04-04,2071.539306640625,2116.5,2195.0,2056.300048828125,2121.199951171875,1048072,2022-04-04
2022-04-11,2050.8388671875,2095.35009765625,2125.0,2074.199951171875,2125.0,921179,2022-04-11
2022-04-18,2076.775390625,2121.85009765625,2183.75,2055.0,2055.0,1177524,2022-04-18
2022-04-25,2098.650634765625,2144.199951171875,2231.85009765625,2016.0,2100.0,1837572,2022-04-25
2022-05-02,1952.4735107421875,1994.8499755859375,2147.89990234375,1978.1500244140625,2135.0,910821,2022-05-02
2022-05-09,1847.942138671875,1888.050048828125,2010.4000244140625,1880.5,1974.949951171875,1104869,2022-05-09
2022-05-16,2068.26025390625,2113.14990234375,2181.550048828125,1888.050048828125,1928.0,1807815,2022-05-16
2022-05-23,2187.718017578125,2235.199951171875,2274.0,2048.949951171875,2123.0,2012944,2022-05-23
2022-05-30,2218.205810546875,2266.35009765625,2375.0,2244.949951171875,2250.0,2516125,2022-05-30
2022-06-06,2151.014404296875,2197.699951171875,2310.0,2171.0,2262.800048828125,1912639,2022-06-06
2022-06-13,2037.3319091796875,2081.550048828125,2190.0,2059.75,2139.0,1295546,2022-06-13
2022-06-20,2086.71044921875,2132.0,2154.949951171875,2053.35009765625,2062.0,1011370,2022-06-20
2022-06-27,2129.904052734375,2172.050048828125,2185.300048828125,2109.5,2150.699951171875,956372,2022-06-27
2022-07-04,2244.73193359375,2289.14990234375,2295.949951171875,2153.800048828125,2187.0,753741,2022-07-04
2022-07-11,2250.027099609375,2294.550048828125,2342.64990234375,2252.60009765625,2296.0,1160424,2022-07-11
2022-07-18,2227.326416015625,2271.39990234375,2323.0,2237.0,2308.0,1360416,2022-07-18
2022-07-25,2266.40283203125,2311.25,2365.0,2209.050048828125,2271.0,1462229,2022-07-25
2022-08-01,2120.83349609375,2162.800048828125,2450.0,2130.60009765625,2325.0,4484717,2022-08-01
2022-08-08,2140.44580078125,2182.800048828125,2202.0,2108.550048828125,2168.0,2023634,2022-08-08
2022-08-15,2130.70458984375,2168.85009765625,2234.0,2160.0,2182.800048828125,1309868,2022-08-15
2022-08-22,2011.440185546875,2047.449951171875,2167.949951171875,2041.75,2152.0,1921187,2022-08-22
2022-08-29,1958.537109375,1993.5999755859375,2064.949951171875,1975.0,2000.0,1721454,2022-08-29
2022-09-05,1954.80419921875,1989.800048828125,2015.0,1946.300048828125,1994.0,1799469,2022-09-05
2022-09-12,1875.5234375,1909.0999755859375,2038.9000244140625,1902.5,1999.0,4206600,2022-09-12
2022-09-19,1856.8084716796875,1890.050048828125,1947.800048828125,1881.0,1919.5,2209816,2022-09-19
2022-09-26,1850.520751953125,1883.6500244140625,1909.8499755859375,1825.0,1885.0,1860986,2022-09-26
2022-10-03,1881.8109130859375,1915.5,1935.0,1862.0,1883.6500244140625,929429,2022-10-03
2022-10-10,1868.2532958984375,1901.699951171875,1956.0,1871.0,1905.0,1172060,2022-10-10
2022-10-17,1897.82421875,1931.800048828125,1946.550048828125,1896.550048828125,1896.550048828125,976576,2022-10-17
2022-10-24,1909.8094482421875,1944.0,2003.800048828125,1912.0,1945.0,640849,2022-10-24
2022-10-31,1882.007080078125,1915.699951171875,1974.0,1882.9000244140625,1946.5,1294380,2022-10-31
2022-11-07,1856.21875,1889.449951171875,1970.0,1872.5,1923.050048828125,1162641,2022-11-07
2022-11-14,1938.0537109375,1972.75,1997.0999755859375,1796.300048828125,1890.0,4184091,2022-11-14
2022-11-21,1990.711181640625,2026.3499755859375,2032.0,1931.5,1958.0,1140058,2022-11-21
2022-11-28,2028.76708984375,2060.89990234375,2080.0,2016.550048828125,2036.0,1706961,2022-11-28
2022-12-05,2026.0108642578125,2058.10009765625,2098.0,2032.25,2064.0,1187525,2022-12-05
2022-12-12,2090.686279296875,2123.800048828125,2162.949951171875,2038.050048828125,2057.0,2036224,2022-12-12
2022-12-19,2041.367431640625,2073.699951171875,2182.5,2055.39990234375,2123.800048828125,1569049,2022-12-19
2022-12-26,2098.0205078125,2131.25,2160.0,2050.949951171875,2073.10009765625,865141,2022-12-26
2023-01-02,2176.920654296875,2211.39990234375,2233.0,2100.050048828125,2137.300048828125,2341453,2023-01-02
2023-01-09,2198.57763671875,2233.39990234375,2252.449951171875,2175.0,2222.5,1232239,2023-01-09
2023-01-16,2190.6533203125,2225.35009765625,2254.89990234375,2207.0,2237.949951171875,1204701,2023-01-16
2023-01-23,2095.55908203125,2128.75,2260.0,2104.0,2227.10009765625,1142148,2023-01-23
2023-01-30,2255.574951171875,2291.300048828125,2299.89990234375,2126.300048828125,2129.050048828125,1041517,2023-01-30
2023-02-06,2272.2607421875,2308.25,2350.0,2257.199951171875,2290.60009765625,966157,2023-02-06
2023-02-13,1997.216796875,2028.8499755859375,2159.949951171875,1974.050048828125,2081.0,4166116,2023-02-13
2023-02-20,2020.6004638671875,2048.5,2098.199951171875,2011.0,2032.0999755859375,1011650,2023-02-20
2023-02-27,2021.290771484375,2049.199951171875,2079.449951171875,2003.8499755859375,2048.5,775089,2023-02-27
2023-03-06,1998.0615234375,2025.6500244140625,2065.949951171875,1956.550048828125,2059.0,1655264,2023-03-06
2023-03-13,1935.8211669921875,1962.550048828125,2025.6500244140625,1943.699951171875,2025.6500244140625,813123,2023-03-13
2023-03-20,1940.8516845703125,1967.6500244140625,2014.699951171875,1949.050048828125,1980.699951171875,822041,2023-03-20
2023-03-27,1924.8721923828125,1951.449951171875,1990.949951171875,1908.9000244140625,1915.3499755859375,784247,2023-03-27
2023-04-03,1942.9229736328125,1969.75,1985.5,1932.449951171875,1968.0,648601,2023-04-03
2023-04-10,2041.5609130859375,2069.75,2075.25,1951.550048828125,1969.75,1461184,2023-04-10
2023-04-17,2007.826904296875,2035.550048828125,2132.0,2014.550048828125,2064.75,1015491,2023-04-17
2023-04-24,2055.86376953125,2084.25,2092.300048828125,2017.0,2035.550048828125,817892,2023-04-24
2023-05-01,2110.06494140625,2139.199951171875,2155.0,2067.14990234375,2084.25,987683,2023-05-01
2023-05-08,2164.316162109375,2194.199951171875,2240.0,2131.14990234375,2135.0,1408537,2023-05-08
2023-05-15,2119.681884765625,2148.949951171875,2240.0,2142.199951171875,2192.5,778709,2023-05-15
2023-05-22,2435.570556640625,2469.199951171875,2491.949951171875,2130.10009765625,2148.949951171875,3300336,2023-05-22
2023-05-29,2254.96484375,2286.10009765625,2367.449951171875,2214.050048828125,2325.550048828125,3808816,2023-05-29
2023-06-05,2234.250732421875,2265.10009765625,2318.199951171875,2248.25,2285.0,805475,2023-06-05
2023-06-12,2336.735107421875,2369.0,2372.949951171875,2251.050048828125,2275.0,998456,2023-06-12
2023-06-19,2364.40380859375,2397.050048828125,2525.0,2337.0,2376.0,2437917,2023-06-19
2023-06-26,2338.115966796875,2370.39990234375,2412.89990234375,2341.85009765625,2394.85009765625,774644,2023-06-26
2023-07-03,2356.61083984375,2389.14990234375,2472.0,2325.0,2379.949951171875,1073712,2023-07-03
2023-07-10,2401.195068359375,2434.35009765625,2440.0,2276.0,2400.0,2017899,2023-07-10
2023-07-17,2387.17626953125,2415.89990234375,2449.0,2384.85009765625,2434.949951171875,829395,2023-07-17
2023-07-24,2435.099365234375,2464.39990234375,2516.64990234375,2360.0,2415.0,2275795,2023-07-24
2023-07-31,2453.03369140625,2482.550048828125,2570.0,2435.050048828125,2464.699951171875,1185169,2023-07-31
2023-08-07,2323.34423828125,2351.300048828125,2489.0,2320.0,2436.0,1952949,2023-08-07
2023-08-14,2355.64013671875,2379.949951171875,2389.85009765625,2302.60009765625,2345.0,774240,2023-08-14
2023-08-21,2351.28466796875,2375.550048828125,2409.64990234375,2343.5,2380.0,527776,2023-08-21
2023-08-28,2337.675048828125,2361.800048828125,2394.5,2313.5,2371.0,735860,2023-08-28
2023-09-04,2377.8603515625,2402.39990234375,2432.949951171875,2353.0,2376.89990234375,942145,2023-09-04
2023-09-11,2512.916748046875,2538.85009765625,2544.0,2350.0,2422.89990234375,1605693,2023-09-11
2023-09-18,2521.181640625,2547.199951171875,2577.25,2494.60009765625,2525.050048828125,980241,2023-09-18
2023-09-25,2531.673095703125,2557.800048828125,2578.89990234375,2512.89990234375,2552.699951171875,1136584,2023-09-25
2023-10-02,2535.87939453125,2562.050048828125,2610.0,2478.14990234375,2557.800048828125,641190,2023-10-02
2023-10-09,2558.842529296875,2585.25,2618.0,2511.0,2511.0,899370,2023-10-09
2023-10-16,2514.797119140625,2540.75,2637.0,2528.39990234375,2575.5,964588,2023-10-16
2023-10-23,2573.04638671875,2599.60009765625,2640.0,2488.89990234375,2498.949951171875,2619736,2023-10-23
2023-10-30,2517.66748046875,2543.64990234375,2608.0,2530.39990234375,2608.0,962853,2023-10-30
2023-11-06,2544.283447265625,2566.550048828125,2628.5,2545.0,2551.10009765625,1225052,2023-11-06
2023-11-13,2620.71435546875,2643.64990234375,2682.75,2540.0,2572.449951171875,1193469,2023-11-13
2023-11-20,2548.54638671875,2570.85009765625,2648.64990234375,2462.0,2644.0,1837554,2023-11-20
2023-11-27,2537.49267578125,2559.699951171875,2649.0,2548.0,2570.85009765625,1322647,2023-11-27
2023-12-04,2583.044189453125,2605.64990234375,2678.0,2529.0,2590.5,1672075,2023-12-04
2023-12-11,2548.893310546875,2571.199951171875,2632.0,2535.0,2604.89990234375,1652145,2023-12-11
2023-12-18,2479.897216796875,2501.60009765625,2577.14990234375,2407.5,2574.800048828125,1137886,2023-12-18
2023-12-25,2546.26611328125,2568.550048828125,2575.0,2486.64990234375,2501.60009765625,650879,2023-12-25
2024-01-01,2556.179443359375,2578.550048828125,2604.449951171875,2490.0,2572.0,1028647,2024-01-01
2024-01-08,2609.06640625,2631.89990234375,2723.0,2535.0,2579.050048828125,1679824,2024-01-08
2024-01-15,2619.029052734375,2641.949951171875,2706.39990234375,2510.800048828125,2654.85009765625,1087050,2024-01-15
2024-01-22,2505.076416015625,2527.0,2782.64990234375,2495.0,2641.949951171875,1506760,2024-01-22
2024-01-29,2431.123779296875,2452.39990234375,2550.0,2421.35009765625,2550.0,1804654,2024-01-29
2024-02-05,2281.312744140625,2297.5,2482.0,2279.35009765625,2458.89990234375,1719512,2024-02-05
2024-02-12,2323.26513671875,2339.75,2373.64990234375,2280.10009765625,2309.949951171875,1215753,2024-02-12
2024-02-19,2317.05908203125,2333.5,2353.199951171875,2251.0,2340.0,1000648,2024-02-19
2024-02-26,2234.991455078125,2250.85009765625,2333.0,2194.5,2332.949951171875,2678725,2024-02-26
2024-03-04,2251.176513671875,2267.14990234375,2324.0,2233.10009765625,2269.800048828125,1347131,2024-03-04
2024-03-11,2251.02783203125,2267.0,2378.800048828125,2193.800048828125,2250.0,3317823,2024-03-11
2024-03-18,2260.013916015625,2276.050048828125,2323.0,2233.0,2262.5,1426033,2024-03-18
2024-03-25,2301.023193359375,2317.35009765625,2333.0,2253.0,2276.050048828125,683378,2024-03-25
2024-04-01,2387.55859375,2404.5,2417.0,2281.64990234375,2320.949951171875,1811117,2024-04-01
2024-04-08,2376.189697265625,2393.050048828125,2472.300048828125,2385.39990234375,2427.5,1701384,2024-04-08
2024-04-15,2331.854248046875,2348.39990234375,2402.0,2265.300048828125,2347.0,570971,2024-04-15
2024-04-22,2359.06103515625,2375.800048828125,2405.0,2311.0,2367.0,1575633,2024-04-22
2024-04-29,2427.326904296875,2444.550048828125,2478.0,2362.10009765625,2380.949951171875,1160169,2024-04-29
2024-05-06,2460.29296875,2477.75,2490.0,2402.0,2454.550048828125,1781322,2024-05-06
2024-05-13,2778.038330078125,2797.75,2797.75,2427.0,2475.199951171875,2119067,2024-05-13
2024-05-20,3022.404541015625,3043.85009765625,3174.300048828125,2664.550048828125,2664.550048828125,5681789,2024-05-20
2024-05-27,3028.560791015625,3050.050048828125,3145.0,2996.5,3054.85009765625,1981154,2024-05-27
2024-06-03,3179.3408203125,3201.89990234375,3226.85009765625,2779.949951171875,3138.949951171875,2686765,2024-06-03
2024-06-10,3217.768310546875,3240.60009765625,3283.5,3175.0,3235.0,1294352,2024-06-10
2024-06-17,3195.426513671875,3218.10009765625,3363.949951171875,3202.64990234375,3240.60009765625,1402844,2024-06-17
2024-06-24,3206.249755859375,3229.0,3254.199951171875,3147.0,3201.050048828125,1424610,2024-06-24
2024-07-01,3155.112548828125,3177.5,3248.85009765625,3087.699951171875,3239.89990234375,1041218,2024-07-01
2024-07-08,3104.8427734375,3122.89990234375,3210.0,3110.0,3188.0,1204342,2024-07-08
2024-07-15,3121.49609375,3139.64990234375,3179.25,3091.10009765625,3128.0,2431441,2024-07-15
2024-07-22,3261.134033203125,3280.10009765625,3300.0,3046.050048828125,3106.300048828125,1313193,2024-07-22
2024-07-29,3273.313232421875,3292.35009765625,3375.0,3241.5,3296.0,1310362,2024-07-29
2024-08-05,3041.2626953125,3058.949951171875,3240.0,3013.550048828125,3200.050048828125,1594350,2024-08-05
2024-08-12,2816.171630859375,2832.550048828125,2989.89990234375,2753.050048828125,2974.050048828125,2458004,2024-08-12
2024-08-19,2836.65234375,2853.14990234375,2912.14990234375,2796.050048828125,2842.550048828125,958399,2024-08-19
2024-08-26,2817.409423828125,2829.75,2880.0,2800.050048828125,2860.199951171875,1294395,2024-08-26
2024-09-02,2960.73193359375,2973.699951171875,2988.0,2834.85009765625,2834.85009765625,1815624,2024-09-02
2024-09-09,3096.088623046875,3109.64990234375,3119.39990234375,2927.75,2979.89990234375,1079214,2024-09-09
2024-09-16,3064.477294921875,3077.89990234375,3125.0,3014.60009765625,3109.60009765625,719826,2024-09-16
2024-09-23,3029.4306640625,3042.699951171875,3155.800048828125,2974.0,3095.0,1290928,2024-09-23
2024-09-30,2847.07958984375,2859.550048828125,3105.449951171875,2847.14990234375,3035.0,1205890,2024-09-30
2024-10-07,3010.21484375,3023.39990234375,3080.199951171875,2779.0,2859.550048828125,1696393,2024-10-07
2024-10-14,2985.572998046875,2998.64990234375,3048.800048828125,2926.449951171875,3040.199951171875,738631,2024-10-14
2024-10-21,2894.8701171875,2907.550048828125,3024.800048828125,2880.0,3000.0,665415,2024-10-21
2024-10-28,2841.105712890625,2853.550048828125,2979.949951171875,2821.64990234375,2885.10009765625,810702,2024-10-28
2024-11-04,2820.62939453125,2829.050048828125,2893.300048828125,2745.5,2853.60009765625,609569,2024-11-04
2024-11-11,2730.548095703125,2738.699951171875,2877.949951171875,2644.35009765625,2826.199951171875,1177529,2024-11-11
2024-11-18,2759.0634765625,2767.300048828125,2811.949951171875,2711.64990234375,2724.75,396791,2024-11-18
2024-11-25,2771.875,2780.14990234375,2804.85009765625,2688.0,2786.39990234375,1536482,2024-11-25
2024-12-02,2798.345947265625,2806.699951171875,2901.25,2767.300048828125,2775.0,860899,2024-12-02
2024-12-09,2846.352783203125,2854.85009765625,2894.5,2682.050048828125,2800.14990234375,977592,2024-12-09
2024-12-16,2781.74560546875,2790.050048828125,2884.0,2761.64990234375,2837.5,1010060,2024-12-16
2024-12-23,2854.97705078125,2863.5,2892.0,2768.64990234375,2808.0,682672,2024-12-23
2024-12-30,2810.31005859375,2818.699951171875,2928.0,2800.0,2869.949951171875,980600,2024-12-30
2025-01-06,2724.516357421875,2732.64990234375,2834.949951171875,2641.949951171875,2826.800048828125,772245,2025-01-06
2025-01-13,2697.79638671875,2705.85009765625,2743.85009765625,2585.050048828125,2700.0,799495,2025-01-13
2025-01-20,2644.3056640625,2652.199951171875,2824.0,2630.10009765625,2720.0,1313514,2025-01-20
2025-01-27,2745.603515625,2753.800048828125,2816.75,2545.64990234375,2671.25,2503636,2025-01-27
2025-02-03,2715.024169921875,2719.14990234375,2839.949951171875,2681.0,2754.949951171875,626146,2025-02-03
2025-02-10,2621.01708984375,2625.0,2741.949951171875,2590.050048828125,2741.949951171875,560619,2025-02-10
2025-02-17,2704.390380859375,2708.5,2750.0,2566.0,2625.0,609505,2025-02-17
2025-02-24,2611.68115234375,2615.64990234375,2720.35009765625,2601.25,2700.0,967116,2025-02-24
2025-03-03,2555.71630859375,2559.60009765625,2640.0,2474.85009765625,2628.0,1822129,2025-03-03
2025-03-10,2495.25830078125,2499.050048828125,2600.0,2493.5,2579.64990234375,952428,2025-03-10
2025-03-17,2605.89013671875,2609.85009765625,2649.0,2502.699951171875,2502.699951171875,860771,2025-03-17
2025-03-24,2550.923583984375,2554.800048828125,2653.0,2478.5,2630.0,2075418,2025-03-24
2025-03-31,2384.4267578125,2388.050048828125,2584.89990234375,2372.39990234375,2554.800048828125,1235680,2025-03-31
2025-04-07,2333.953369140625,2337.5,2370.0,2152.050048828125,2152.050048828125,2002902,2025-04-07
2025-04-14,2500.100830078125,2503.89990234375,2518.800048828125,2360.0,2390.0,948571,2025-04-14
2025-04-21,2514.379150390625,2518.199951171875,2615.199951171875,2466.10009765625,2503.699951171875,1035075,2025-04-21
2025-04-28,2658.16064453125,2662.199951171875,2725.0,2502.5,2520.89990234375,979065,2025-04-28
2025-05-05,2737.639892578125,2741.800048828125,2817.5,2655.10009765625,2678.39990234375,1030808,2025-05-05
2025-05-12,2705.588623046875,2709.699951171875,2815.0,2684.300048828125,2785.0,948856,2025-05-12
2025-05-19,2656.16357421875,2660.199951171875,2764.0,2626.800048828125,2719.89990234375,1854637,2025-05-19
2025-05-26,2468.448974609375,2472.199951171875,2524.800048828125,2383.0,2460.0,8013467,2025-05-26
2025-06-02,2488.917724609375,2492.699951171875,2500.0,2425.5,2472.5,1995707,2025-06-02
2025-06-09,2460.061767578125,2463.800048828125,2555.699951171875,2421.10009765625,2512.0,1364962,2025-06-09
2025-06-16,2416.7275390625,2420.39990234375,2481.60009765625,2391.0,2463.39990234375,1096065,2025-06-16
2025-06-23,2460.061767578125,2463.800048828125,2468.89990234375,2386.10009765625,2401.0,1199515,2025-06-23
2025-06-30,2603.94287109375,2607.89990234375,2622.199951171875,2435.800048828125,2475.0,3801769,2025-06-30
