Date,Adj Close_TATAMOTORS.NS,Close_TATAMOTORS.NS,High_TATAMOTORS.NS,Low_TATAMOTORS.NS,Open_TATAMOTORS.NS,Volume_TATAMOTORS.NS,Date
2020-12-07,176.77442932128906,178.85000610351562,186.4499969482422,176.39999389648438,184.4499969482422,193680717,2020-12-07
2020-12-14,178.4547119140625,180.5500030517578,184.0,173.25,181.0,205803159,2020-12-14
2020-12-21,173.9080810546875,175.9499969482422,178.0,156.6999969482422,176.0,316354143,2020-12-21
2020-12-28,184.33566284179688,186.5,188.4499969482422,179.0,179.85000610351562,284219110,2020-12-28
2021-01-04,195.85044860839844,198.14999389648438,201.5,185.0500030517578,191.8000030517578,335371553,2021-01-04
2021-01-11,257.2792053222656,260.29998779296875,264.6499938964844,199.64999389648438,199.89999389648438,1074567874,2021-01-11
2021-01-18,285.9920654296875,289.3500061035156,306.8999938964844,241.14999389648438,261.6499938964844,1115012506,2021-01-18
2021-01-25,259.6513366699219,262.70001220703125,299.5,259.04998779296875,296.8999938964844,558532970,2021-01-25
2021-02-01,312.23394775390625,315.8999938964844,341.8999938964844,255.35000610351562,269.75,866356816,2021-02-01
2021-02-08,321.62371826171875,325.3999938964844,339.25,318.0,318.75,420922452,2021-02-08
2021-02-15,308.23095703125,311.8500061035156,337.8999938964844,301.3999938964844,329.8999938964844,326254166,2021-02-15
2021-02-22,319.2021484375,322.95001220703125,334.70001220703125,302.1499938964844,312.45001220703125,398271463,2021-02-22
2021-03-01,321.3765869140625,325.1499938964844,357.0,319.70001220703125,330.0,427508158,2021-03-01
2021-03-08,313.86480712890625,317.54998779296875,331.75,309.6000061035156,331.75,263632855,2021-03-08
2021-03-15,305.3646240234375,308.95001220703125,321.8999938964844,290.20001220703125,320.0,315275872,2021-03-15
2021-03-22,292.9602355957031,296.3999938964844,312.25,282.25,306.45001220703125,343601649,2021-03-22
2021-03-29,304.1785583496094,307.75,309.8500061035156,292.70001220703125,296.3999938964844,147914597,2021-03-29
2021-04-05,314.5072937011719,318.20001220703125,325.0,297.20001220703125,306.79998779296875,306206870,2021-04-05
2021-04-12,306.4024353027344,310.0,315.0,280.54998779296875,307.8500061035156,372810849,2021-04-12
2021-04-19,290.588134765625,294.0,308.1499938964844,290.5,295.0,241714039,2021-04-19
2021-04-26,290.4398498535156,293.8500061035156,310.0,292.54998779296875,297.0,183060757,2021-04-26
2021-05-03,299.236572265625,302.75,305.95001220703125,285.0,289.29998779296875,189990985,2021-05-03
2021-05-10,308.6263427734375,312.25,334.75,304.0,304.5,304622937,2021-05-10
2021-05-17,309.4664611816406,313.1000061035156,336.6499938964844,306.1000061035156,315.3999938964844,351125189,2021-05-17
2021-05-24,315.0509033203125,318.75,324.5,310.20001220703125,314.75,174088898,2021-05-24
2021-05-31,331.0628967285156,334.95001220703125,336.8999938964844,312.1000061035156,318.70001220703125,152523934,2021-05-31
2021-06-07,346.6795349121094,350.75,358.8999938964844,337.5,339.75,229220409,2021-06-07
2021-06-14,333.48443603515625,337.3999938964844,360.75,329.0,350.04998779296875,180236377,2021-06-14
2021-06-21,335.7083435058594,339.6499938964844,344.29998779296875,326.20001220703125,330.8999938964844,119580549,2021-06-21
2021-06-28,340.8974304199219,344.8999938964844,347.3999938964844,337.54998779296875,340.79998779296875,104833316,2021-06-28
2021-07-05,302.7453308105469,306.29998779296875,358.20001220703125,301.8500061035156,347.04998779296875,430834205,2021-07-05
2021-07-12,307.6379089355469,311.25,315.45001220703125,306.1000061035156,310.79998779296875,128648082,2021-07-12
2021-07-19,292.1201171875,295.54998779296875,310.29998779296875,295.0,308.95001220703125,103792406,2021-07-19
2021-07-26,290.5386962890625,293.95001220703125,300.0,283.6000061035156,295.0,207097930,2021-07-26
2021-08-02,296.5679016113281,300.04998779296875,306.45001220703125,292.75,299.1499938964844,113230429,2021-08-02
2021-08-09,303.6843566894531,307.25,311.5,286.45001220703125,300.75,121537614,2021-08-09
2021-08-16,279.8146057128906,283.1000061035156,307.8500061035156,281.0,305.95001220703125,90471072,2021-08-16
2021-08-23,282.4338684082031,285.75,289.20001220703125,268.45001220703125,287.20001220703125,124966986,2021-08-23
2021-08-30,292.1201171875,295.54998779296875,297.3999938964844,286.1000061035156,290.1000061035156,118772404,2021-08-30
2021-09-06,295.4806823730469,298.95001220703125,303.5,290.8999938964844,297.5,79890218,2021-09-06
2021-09-13,305.0186767578125,308.6000061035156,315.3500061035156,295.5,299.0,117604819,2021-09-13
2021-09-20,314.2601623535156,317.95001220703125,326.95001220703125,293.1000061035156,304.8999938964844,150220179,2021-09-20
2021-09-27,329.4320373535156,333.29998779296875,337.8999938964844,323.1499938964844,323.1499938964844,164688507,2021-09-27
2021-10-04,378.505859375,382.95001220703125,397.54998779296875,335.0,336.79998779296875,343653850,2021-10-04
2021-10-11,491.8253173828125,497.6000061035156,530.0,388.0,390.1499938964844,512334536,2021-10-11
2021-10-18,485.20306396484375,490.8999938964844,525.0,471.25,507.0,280547531,2021-10-18
2021-10-25,478.0866394042969,483.70001220703125,510.0,467.70001220703125,493.8999938964844,177733964,2021-10-25
2021-11-01,484.0169982910156,489.70001220703125,510.0,469.79998779296875,486.45001220703125,114378548,2021-11-01
2021-11-08,501.1656494140625,507.04998779296875,520.6500244140625,490.25,493.8999938964844,158798986,2021-11-08
2021-11-15,503.784912109375,509.70001220703125,536.7000122070312,501.29998779296875,506.25,169573915,2021-11-15
2021-11-22,454.859375,460.20001220703125,512.25,458.0,512.25,155638898,2021-11-22
2021-11-29,474.5284118652344,480.1000061035156,484.70001220703125,443.1000061035156,457.0,148508046,2021-11-29
2021-12-06,488.7118835449219,494.45001220703125,498.5,466.0,480.1000061035156,90855097,2021-12-06
2021-12-13,464.7433166503906,470.20001220703125,506.3999938964844,468.20001220703125,499.45001220703125,96830072,2021-12-13
2021-12-20,462.1734619140625,467.6000061035156,478.0,440.0,459.8999938964844,102180502,2021-12-20
2021-12-27,476.8017272949219,482.3999938964844,483.6000061035156,460.1000061035156,465.70001220703125,73147772,2021-12-27
2022-01-03,484.90655517578125,490.6000061035156,500.8500061035156,477.1000061035156,493.5,104364908,2022-01-03
2022-01-10,503.9825744628906,509.8999938964844,515.4000244140625,491.29998779296875,493.1000061035156,97946453,2022-01-10
2022-01-17,496.0260009765625,501.8500061035156,528.5,494.25,514.7999877929688,105405952,2022-01-17
2022-01-24,491.52880859375,497.29998779296875,509.3500061035156,467.6499938964844,499.70001220703125,96255391,2022-01-24
2022-01-31,494.79052734375,500.6000061035156,520.0,493.0,505.0,117560293,2022-01-31
2022-02-07,493.0608215332031,498.8500061035156,510.5,479.1499938964844,502.8999938964844,77275107,2022-02-07
2022-02-14,487.42694091796875,493.1499938964844,511.5,467.29998779296875,487.0,116377350,2022-02-14
2022-02-21,454.4145812988281,459.75,500.3999938964844,405.45001220703125,490.1499938964844,174395570,2022-02-21
2022-02-28,412.4078063964844,417.25,458.5,414.75,445.0,128631459,2022-02-28
2022-03-07,413.2973327636719,418.1499938964844,434.95001220703125,376.3500061035156,401.75,260042870,2022-03-07
2022-03-14,428.7657165527344,433.79998779296875,435.70001220703125,404.0,418.75,142323124,2022-03-14
2022-03-21,427.0854797363281,432.1000061035156,447.0,421.20001220703125,435.5,106393020,2022-03-21
2022-03-28,436.0304260253906,441.1499938964844,442.5,426.5,432.0,87246494,2022-03-28
2022-04-04,446.8039245605469,452.04998779296875,462.70001220703125,441.29998779296875,444.3999938964844,108428093,2022-04-04
2022-04-11,426.0476379394531,431.04998779296875,458.8999938964844,430.1000061035156,457.0,53856531,2022-04-11
2022-04-18,433.7571105957031,438.8500061035156,449.3500061035156,417.0,430.0,76093600,2022-04-18
2022-04-25,432.5216369628906,437.6000061035156,447.75,423.1499938964844,432.75,77874993,2022-04-25
2022-05-02,403.8087158203125,408.54998779296875,442.95001220703125,407.0,437.95001220703125,71262930,2022-05-02
2022-05-09,399.6080627441406,404.29998779296875,419.3500061035156,366.20001220703125,407.1499938964844,168769719,2022-05-09
2022-05-16,413.1490783691406,418.0,427.3500061035156,396.20001220703125,411.8999938964844,111291765,2022-05-16
2022-05-23,424.6144714355469,429.6000061035156,433.25,405.0,421.6499938964844,78990661,2022-05-23
2022-05-30,426.88775634765625,431.8999938964844,449.5,430.5,437.0,78261714,2022-05-30
2022-06-06,423.0824279785156,428.04998779296875,440.3999938964844,422.0,427.8999938964844,60852050,2022-06-06
2022-06-13,384.43621826171875,388.95001220703125,420.8999938964844,382.6499938964844,414.8999938964844,99348025,2022-06-13
2022-06-20,404.550048828125,409.29998779296875,412.8500061035156,376.6499938964844,390.54998779296875,85539443,2022-06-20
2022-06-27,407.9106140136719,412.70001220703125,424.0,402.29998779296875,417.54998779296875,73209506,2022-06-27
2022-07-04,436.42578125,441.54998779296875,443.8500061035156,405.0,411.54998779296875,81839892,2022-07-04
2022-07-11,435.0914611816406,440.20001220703125,441.75,423.29998779296875,438.04998779296875,58838805,2022-07-11
2022-07-18,449.620849609375,454.8999938964844,460.75,443.20001220703125,443.95001220703125,71166098,2022-07-18
2022-07-25,444.38238525390625,449.6000061035156,457.6000061035156,427.3999938964844,456.0,86534153,2022-07-25
2022-08-01,459.85076904296875,465.25,481.0,451.04998779296875,451.95001220703125,111734335,2022-08-01
2022-08-08,472.0079650878906,477.54998779296875,485.0,463.3500061035156,466.0,50182906,2022-08-08
2022-08-15,465.53399658203125,471.0,494.3999938964844,468.1000061035156,477.54998779296875,61452698,2022-08-15
2022-08-22,459.6530456542969,465.04998779296875,470.45001220703125,447.6000061035156,468.5,67552373,2022-08-22
2022-08-29,456.391357421875,461.75,474.3999938964844,450.1499938964844,451.0,50260657,2022-08-29
2022-09-05,440.7253112792969,445.8999938964844,463.95001220703125,440.0,459.75,73578794,2022-09-05
2022-09-12,427.4808044433594,432.5,458.95001220703125,429.1000061035156,447.70001220703125,61333411,2022-09-12
2022-09-19,418.1899108886719,423.1000061035156,443.3500061035156,420.54998779296875,431.5,70667266,2022-09-19
2022-09-26,399.9045715332031,404.6000061035156,417.8999938964844,390.3500061035156,416.0,114955837,2022-09-26
2022-10-03,407.3669738769531,412.1499938964844,417.6499938964844,395.5,405.5,56535908,2022-10-03
2022-10-10,391.6515197753906,396.25,409.20001220703125,391.1000061035156,403.3999938964844,87302859,2022-10-10
2022-10-17,393.4305725097656,398.04998779296875,406.95001220703125,392.5,394.0,53434336,2022-10-17
2022-10-24,405.1430969238281,409.8999938964844,411.70001220703125,400.1499938964844,406.0,47954645,2022-10-24
2022-10-31,420.4137878417969,425.3500061035156,426.0,411.6000061035156,414.3500061035156,62951231,2022-10-31
2022-11-07,418.5852355957031,423.5,441.20001220703125,409.20001220703125,428.25,75077580,2022-11-07
2022-11-14,418.88177490234375,423.79998779296875,438.5,419.6000061035156,424.0,62372047,2022-11-14
2022-11-21,428.1726989746094,433.20001220703125,435.1499938964844,420.0,425.6000061035156,48006353,2022-11-21
2022-11-28,430.34716796875,435.3999938964844,443.6000061035156,429.54998779296875,435.0,51321173,2022-11-28
2022-12-05,408.5036315917969,413.29998779296875,437.5,409.54998779296875,435.5,52913095,2022-12-05
2022-12-12,416.70733642578125,421.6000061035156,427.79998779296875,408.0,412.0,82533805,2022-12-12
2022-12-19,373.959228515625,378.3500061035156,422.8500061035156,377.0,421.8999938964844,68568019,2022-12-19
2022-12-26,383.4478454589844,387.95001220703125,397.45001220703125,375.20001220703125,380.25,64621480,2022-12-26
2023-01-02,377.5668640136719,382.0,398.3500061035156,381.0,392.5,55213003,2023-01-02
2023-01-09,406.7245178222656,411.5,420.5,385.0,386.3500061035156,113867503,2023-01-09
2023-01-16,398.4714050292969,403.1499938964844,419.45001220703125,400.1000061035156,413.5,74143059,2023-01-16
2023-01-23,440.42877197265625,445.6000061035156,453.3999938964844,405.0,407.0,129646706,2023-01-23
2023-01-30,440.280517578125,445.45001220703125,461.5,437.6499938964844,445.6000061035156,91681764,2023-01-30
2023-02-06,440.6759033203125,445.8500061035156,447.79998779296875,431.20001220703125,444.45001220703125,46634804,2023-02-06
2023-02-13,434.7949523925781,439.8999938964844,448.25,434.3999938964844,445.5,41382475,2023-02-13
2023-02-20,422.78594970703125,427.75,445.29998779296875,427.0,441.79998779296875,43058201,2023-02-20
2023-02-27,423.03302001953125,428.0,430.5,413.04998779296875,427.75,41374755,2023-02-27
2023-03-06,430.79193115234375,435.8500061035156,442.04998779296875,430.0,430.95001220703125,35270868,2023-03-06
2023-03-13,414.1374816894531,419.0,437.0,405.0,436.1000061035156,46163807,2023-03-13
2023-03-20,411.66650390625,416.5,422.5,405.5,415.6000061035156,39890446,2023-03-20
2023-03-27,415.91656494140625,420.79998779296875,421.75,400.45001220703125,416.0,38503979,2023-03-27
2023-04-03,432.571044921875,437.6499938964844,439.29998779296875,419.5,423.0,26677147,2023-04-03
2023-04-10,464.0514221191406,469.5,473.29998779296875,452.0,452.04998779296875,91243985,2023-04-10
2023-04-17,465.7317199707031,471.20001220703125,483.3500061035156,465.79998779296875,471.0,56961157,2023-04-17
2023-04-24,479.3221435546875,484.95001220703125,488.0,468.29998779296875,471.20001220703125,39733976,2023-04-24
2023-05-01,471.563232421875,477.1000061035156,486.3999938964844,474.54998779296875,484.95001220703125,30552600,2023-05-01
2023-05-08,509.96234130859375,515.9500122070312,520.5,478.1000061035156,480.0,87036254,2023-05-08
2023-05-15,518.85791015625,524.9500122070312,537.1500244140625,504.75,523.8499755859375,100106678,2023-05-15
2023-05-22,512.433349609375,518.4500122070312,531.0,509.1000061035156,524.9500122070312,49787807,2023-05-22
2023-05-29,529.680908203125,535.9000244140625,541.25,516.4000244140625,525.0,48864469,2023-05-29
2023-06-05,555.7744750976562,562.2999877929688,576.5499877929688,537.9000244140625,539.0,82147528,2023-06-05
2023-06-12,563.1874389648438,569.7999877929688,575.0,560.6500244140625,567.0,54370797,2023-06-12
2023-06-19,553.1552734375,559.6500244140625,585.9000244140625,557.7000122070312,570.6500244140625,54093496,2023-06-19
2023-06-26,588.6385498046875,595.5499877929688,599.0,557.7999877929688,560.0,45600058,2023-06-26
2023-07-03,611.0257568359375,618.2000122070312,624.7999877929688,584.9500122070312,600.0,62188260,2023-07-03
2023-07-10,617.6480102539062,624.9000244140625,634.7999877929688,615.5,624.0,63339086,2023-07-10
2023-07-17,618.4881591796875,625.75,631.0,607.0,626.9000244140625,49817894,2023-07-17
2023-07-24,627.9273071289062,635.2999877929688,665.4000244140625,626.25,627.9500122070312,78906076,2023-07-24
2023-07-31,609.7573852539062,615.0,652.9000244140625,613.2999877929688,640.2000122070312,55454926,2023-07-31
2023-08-07,606.5846557617188,611.7999877929688,628.2999877929688,598.0,619.0,94584143,2023-08-07
2023-08-14,610.5505981445312,615.7999877929688,622.0,594.5,612.0,52364291,2023-08-14
2023-08-21,599.9417724609375,605.0999755859375,626.5,593.2999877929688,617.0,49534627,2023-08-21
2023-08-28,605.9898071289062,611.2000122070312,614.9000244140625,599.0499877929688,605.4000244140625,40953739,2023-08-28
2023-09-04,621.9029541015625,627.25,628.9000244140625,605.5999755859375,615.5999755859375,46184422,2023-09-04
2023-09-11,628.8433227539062,634.25,639.0,615.25,634.6500244140625,52950345,2023-09-11
2023-09-18,615.1609497070312,620.4500122070312,647.0,619.0,635.9000244140625,38705045,2023-09-18
2023-09-25,624.8278198242188,630.2000122070312,633.0,612.25,623.8499755859375,34359880,2023-09-25
2023-10-02,617.1439208984375,622.4500122070312,632.6500244140625,608.2999877929688,630.2000122070312,30323557,2023-10-02
2023-10-09,661.4132690429688,667.0999755859375,669.0,613.7000122070312,620.7999877929688,57856959,2023-10-09
2023-10-16,657.5465087890625,663.2000122070312,677.7999877929688,653.7999877929688,668.5499877929688,67571197,2023-10-16
2023-10-23,635.5853271484375,641.0499877929688,667.25,624.1500244140625,663.6500244140625,35915792,2023-10-23
2023-10-30,641.9803466796875,647.5,666.0,621.8499755859375,643.7999877929688,65990074,2023-10-30
2023-11-06,645.5000610351562,651.0499877929688,653.6500244140625,641.9000244140625,652.8499755859375,40522077,2023-11-06
2023-11-13,675.7401123046875,681.5499877929688,687.6500244140625,649.2999877929688,653.0,41668856,2023-11-13
2023-11-20,667.95703125,673.7000122070312,687.3499755859375,670.7000122070312,682.0,37732113,2023-11-20
2023-11-27,699.4364013671875,705.4500122070312,717.25,673.7000122070312,673.7000122070312,66979384,2023-11-27
2023-12-04,708.4588012695312,714.5499877929688,727.5999755859375,704.7999877929688,716.0,50107374,2023-12-04
2023-12-11,726.1566772460938,732.4000244140625,734.0,713.0,717.7999877929688,37486915,2023-12-11
2023-12-18,718.5222778320312,724.7000122070312,734.75,696.25,732.9000244140625,37833570,2023-12-18
2023-12-25,773.30126953125,779.9500122070312,802.9000244140625,716.5999755859375,724.7000122070312,78358333,2023-12-25
2024-01-01,784.20751953125,790.9500122070312,805.9000244140625,776.25,785.0,60310509,2024-01-01
2024-01-08,809.4901733398438,816.4500122070312,818.5499877929688,787.5,798.4000244140625,49260533,2024-01-08
2024-01-15,816.5296020507812,823.5499877929688,827.0,797.0,820.0,40097744,2024-01-15
2024-01-22,804.9293212890625,811.8499755859375,827.5999755859375,788.5,823.5499877929688,26763471,2024-01-22
2024-01-29,871.259033203125,878.75,900.1500244140625,811.0499877929688,811.8499755859375,84630013,2024-01-29
2024-02-05,907.2000732421875,915.0,950.0,906.0499877929688,934.0,78795818,2024-02-05
2024-02-12,930.5988159179688,938.5999755859375,948.7999877929688,894.0,916.0999755859375,41688898,2024-02-12
2024-02-19,929.4091186523438,937.4000244140625,942.9500122070312,914.5999755859375,942.9500122070312,28861358,2024-02-19
2024-02-26,969.068115234375,977.4000244140625,980.4000244140625,930.7000122070312,937.0999755859375,54621653,2024-02-26
2024-03-04,1030.4405517578125,1039.300048828125,1065.5999755859375,980.0999755859375,993.25,96987433,2024-03-04
2024-03-11,937.7870483398438,945.8499755859375,1037.0,940.0,1034.75,79153139,2024-03-11
2024-03-18,971.4476318359375,979.7999877929688,986.2000122070312,921.2000122070312,945.8499755859375,60218293,2024-03-18
2024-03-25,984.3368530273438,992.7999877929688,999.9000244140625,976.0,979.7999877929688,25965064,2024-03-25
2024-04-01,998.514892578125,1007.0999755859375,1017.0,987.4500122070312,1000.0,38323100,2024-04-01
2024-04-08,1009.8177490234375,1018.5,1029.5,1004.0,1010.0499877929688,29856364,2024-04-08
2024-04-15,954.9891967773438,963.2000122070312,1006.9500122070312,944.0,998.0999755859375,51128971,2024-04-15
2024-04-22,990.979736328125,999.5,1008.9500122070312,966.0,978.75,36157480,2024-04-22
2024-04-29,1004.76123046875,1013.4000244140625,1040.199951171875,996.0,1003.0499877929688,38378581,2024-04-29
2024-05-06,1037.727783203125,1046.6500244140625,1050.3499755859375,977.0,1015.0,54694519,2024-05-06
2024-05-13,945.8180541992188,953.9500122070312,1008.7000122070312,919.0,1005.0,141345296,2024-05-13
2024-05-20,952.3617553710938,960.5499877929688,970.9500122070312,942.5499877929688,945.7000122070312,40352199,2024-05-20
2024-05-27,915.1318359375,923.0,966.4500122070312,920.0999755859375,964.9000244140625,46179534,2024-05-27
2024-06-03,962.2269287109375,970.5,973.0,855.4000244140625,963.0,79991986,2024-06-03
2024-06-10,984.9317626953125,993.4000244140625,1010.25,966.6500244140625,977.0,65364273,2024-06-10
2024-06-17,953.60107421875,961.7999877929688,1003.5499877929688,958.0999755859375,993.4000244140625,39054100,2024-06-17
2024-06-24,981.3128662109375,989.75,998.5,948.0499877929688,960.9000244140625,63279372,2024-06-24
2024-07-01,985.1796264648438,993.6500244140625,1006.5999755859375,973.5,989.75,54826702,2024-07-01
2024-07-08,1008.0827026367188,1016.75,1025.9000244140625,986.0499877929688,1005.0,56995600,2024-07-08
2024-07-15,981.5607299804688,990.0,1029.800048828125,986.6500244140625,1021.3499755859375,26082354,2024-07-15
2024-07-22,1108.76708984375,1118.300048828125,1120.5,967.2000122070312,990.0,83249153,2024-07-22
2024-07-29,1087.3016357421875,1096.6500244140625,1179.0,1090.050048828125,1124.0,87647311,2024-07-29
2024-08-05,1058.994873046875,1068.0999755859375,1082.949951171875,1008.4000244140625,1059.949951171875,88329038,2024-08-05
2024-08-12,1088.987060546875,1098.3499755859375,1099.949951171875,1047.0,1065.0,38466761,2024-08-12
2024-08-19,1075.899658203125,1085.1500244140625,1107.0,1064.949951171875,1105.9000244140625,36964171,2024-08-19
2024-08-26,1101.876220703125,1111.3499755859375,1142.0,1066.0,1089.0,84679424,2024-08-26
2024-09-02,1040.40478515625,1049.3499755859375,1105.0,1040.5,1105.0,34489284,2024-09-02
2024-09-09,983.6427612304688,992.0999755859375,1049.949951171875,958.0,1049.3499755859375,89145215,2024-09-09
2024-09-16,962.5739135742188,970.8499755859375,999.9000244140625,949.2000122070312,997.0,92629069,2024-09-16
2024-09-23,984.53515625,993.0,1000.4000244140625,959.25,973.5,67968845,2024-09-23
2024-09-30,922.8157958984375,930.75,996.9500122070312,920.0,993.0,65917373,2024-09-30
2024-10-07,922.7662353515625,930.7000122070312,948.4500122070312,893.8499755859375,942.0,62217549,2024-10-07
2024-10-14,902.3914184570312,910.1500244140625,940.0,886.7999877929688,930.0,50490323,2024-10-14
2024-10-21,856.9322509765625,864.2999877929688,917.6500244140625,857.2999877929688,912.0499877929688,49668324,2024-10-21
2024-10-28,836.260009765625,843.4500122070312,886.75,825.7000122070312,867.8499755859375,61663095,2024-10-28
2024-11-04,798.5839233398438,805.4500122070312,844.4500122070312,801.0999755859375,840.0,65619117,2024-11-04
2024-11-11,767.699462890625,774.2999877929688,831.4500122070312,772.0,801.0,70529471,2024-11-11
2024-11-18,784.257080078125,791.0,799.9000244140625,759.2000122070312,778.0,59795250,2024-11-18
2024-11-25,779.7459106445312,786.4500122070312,810.2000122070312,777.0499877929688,808.0499877929688,56817422,2024-11-25
2024-12-02,809.837158203125,816.7999877929688,818.8499755859375,781.0,787.2999877929688,62578558,2024-12-02
2024-12-09,783.5630493164062,790.2999877929688,820.3499755859375,775.0,816.7999877929688,61154299,2024-12-09
2024-12-16,717.8778076171875,724.0499877929688,796.3499755859375,721.5,791.4000244140625,74453132,2024-12-16
2024-12-23,744.1023559570312,750.5,766.8499755859375,717.7000122070312,733.7000122070312,47385712,2024-12-23
2024-12-30,783.6622314453125,790.4000244140625,800.5999755859375,730.7000122070312,753.9000244140625,72393745,2024-12-30
2025-01-06,768.0465087890625,774.6500244140625,810.0,765.2999877929688,797.7000122070312,73449657,2025-01-06
2025-01-13,773.1029663085938,779.75,785.5,748.7999877929688,769.0,49795540,2025-01-13
2025-01-20,727.8421020507812,734.0999755859375,786.6500244140625,731.0,780.0,51461608,2025-01-20
2025-01-27,700.5269775390625,706.5499877929688,755.0,683.2000122070312,732.9500122070312,135326255,2025-01-27
2025-02-03,700.7252807617188,706.75,725.4500122070312,686.0,700.0,69782149,2025-02-03
2025-02-10,674.8477783203125,680.6500244140625,709.9000244140625,667.0499877929688,709.75,53693273,2025-02-10
2025-02-17,667.4613037109375,673.2000122070312,692.8499755859375,667.0499877929688,678.0,51361392,2025-02-17
2025-02-24,615.3592529296875,620.6500244140625,676.5999755859375,618.4500122070312,670.0,51872502,2025-02-24
2025-03-03,642.7735595703125,648.2999877929688,655.9500122070312,606.2999877929688,620.6500244140625,69728937,2025-03-03
2025-03-10,649.9121704101562,655.5,671.9000244140625,638.4500122070312,648.2999877929688,52581046,2025-03-10
2025-03-17,696.9577026367188,702.9500122070312,705.0,657.4500122070312,665.0499877929688,43048895,2025-03-17
2025-03-24,668.7006225585938,674.4500122070312,723.0499877929688,661.0999755859375,710.0,84904357,2025-03-24
2025-03-31,608.6171875,613.8499755859375,681.8499755859375,610.0,674.4500122070312,57714905,2025-03-31
2025-04-07,589.9774780273438,595.0499877929688,612.7999877929688,535.75,560.5,108990679,2025-04-07
2025-04-14,616.2515869140625,621.5499877929688,628.2999877929688,595.0499877929688,595.0499877929688,46383100,2025-04-14
2025-04-21,649.664306640625,655.25,673.0,620.2000122070312,624.5999755859375,74848158,2025-04-21
2025-04-28,643.5667114257812,649.0999755859375,682.9000244140625,635.5499877929688,654.2999877929688,54972812,2025-04-28
2025-05-05,702.4603881835938,708.5,711.0,641.1500244140625,662.9500122070312,121475915,2025-05-05
2025-05-12,724.4711303710938,730.7000122070312,742.0,686.0,728.0,117030304,2025-05-12
2025-05-19,712.1272583007812,718.25,738.0999755859375,710.6500244140625,732.0,51893305,2025-05-19
2025-05-26,713.3665771484375,719.5,738.0,712.5,722.0,56182326,2025-05-26
2025-06-02,704.9390258789062,711.0,719.0,698.4000244140625,717.0,52341188,2025-06-02
2025-06-09,712.0499877929688,712.0499877929688,744.0,698.2999877929688,715.0,64780829,2025-06-09
2025-06-16,676.2000122070312,676.2000122070312,714.0,666.6500244140625,711.0,83204223,2025-06-16
2025-06-23,686.9000244140625,686.9000244140625,691.4500122070312,666.0999755859375,670.0,53384505,2025-06-23
2025-06-30,689.0499877929688,689.0499877929688,696.9500122070312,680.4000244140625,688.9000244140625,36471200,2025-06-30
2025-07-07,681.7999877929688,681.7999877929688,698.4000244140625,677.0499877929688,689.0499877929688,34537576,2025-07-07
2025-07-14,684.4000244140625,684.4000244140625,685.9500122070312,672.0,681.0,14788847,2025-07-14
