Date,Adj Close_SOMICONVEY.NS,Close_SOMICONVEY.NS,High_SOMICONVEY.NS,Low_SOMICONVEY.NS,Open_SOMICONVEY.NS,Volume_SOMICONVEY.NS,Date
2021-05-03,50.29999923706055,50.29999923706055,50.29999923706055,40.25,40.25,114890,2021-05-03
2021-05-10,50.150001525878906,50.150001525878906,58.150001525878906,50.150001525878906,52.400001525878906,143771,2021-05-10
2021-05-17,51.099998474121094,51.099998474121094,54.900001525878906,45.29999923706055,50.099998474121094,119322,2021-05-17
2021-05-24,47.849998474121094,47.849998474121094,52.45000076293945,47.0,51.150001525878906,87538,2021-05-24
2021-05-31,48.0,48.0,50.5,46.150001525878906,49.650001525878906,83277,2021-05-31
2021-06-07,57.5,57.5,57.5,47.0,47.0,253819,2021-06-07
2021-06-14,59.150001525878906,59.150001525878906,63.54999923706055,52.20000076293945,57.5,351437,2021-06-14
2021-06-21,58.099998474121094,58.099998474121094,60.0,55.150001525878906,59.0,106091,2021-06-21
2021-06-28,59.400001525878906,59.400001525878906,65.44999694824219,56.45000076293945,58.150001525878906,249610,2021-06-28
2021-07-05,63.04999923706055,63.04999923706055,63.04999923706055,55.099998474121094,60.20000076293945,303314,2021-07-05
2021-07-12,60.650001525878906,60.650001525878906,65.5,58.04999923706055,65.5,169139,2021-07-12
2021-07-19,59.900001525878906,59.900001525878906,61.70000076293945,57.20000076293945,58.099998474121094,70880,2021-07-19
2021-07-26,58.29999923706055,58.29999923706055,60.95000076293945,57.0,59.79999923706055,67967,2021-07-26
2021-08-02,51.349998474121094,51.349998474121094,58.70000076293945,49.150001525878906,58.45000076293945,87067,2021-08-02
2021-08-09,53.95000076293945,53.95000076293945,54.95000076293945,41.20000076293945,54.95000076293945,122779,2021-08-09
2021-08-16,45.900001525878906,45.900001525878906,56.900001525878906,43.849998474121094,54.0,60518,2021-08-16
2021-08-23,49.099998474121094,49.099998474121094,51.54999923706055,43.099998474121094,46.900001525878906,77184,2021-08-23
2021-08-30,65.25,65.25,68.25,48.20000076293945,50.099998474121094,824206,2021-08-30
2021-09-06,60.0,60.0,66.0,56.04999923706055,65.5999984741211,134876,2021-09-06
2021-09-13,54.95000076293945,54.95000076293945,60.20000076293945,54.54999923706055,60.20000076293945,74540,2021-09-13
2021-09-20,50.849998474121094,50.849998474121094,56.0,50.20000076293945,54.54999923706055,45628,2021-09-20
2021-09-27,50.5,50.5,52.5,48.70000076293945,49.04999923706055,32754,2021-09-27
2021-10-04,51.25,51.25,52.5,49.5,49.5,26006,2021-10-04
2021-10-11,50.150001525878906,50.150001525878906,54.0,49.79999923706055,52.5,50966,2021-10-11
2021-10-18,47.25,47.25,52.45000076293945,47.04999923706055,49.54999923706055,55208,2021-10-18
2021-10-25,45.75,45.75,48.849998474121094,45.20000076293945,48.0,42858,2021-10-25
2021-11-01,46.849998474121094,46.849998474121094,48.400001525878906,44.04999923706055,45.099998474121094,22322,2021-11-01
2021-11-08,45.599998474121094,45.599998474121094,47.70000076293945,44.70000076293945,44.70000076293945,42151,2021-11-08
2021-11-15,45.45000076293945,45.45000076293945,47.849998474121094,44.29999923706055,47.849998474121094,75528,2021-11-15
2021-11-22,40.29999923706055,40.29999923706055,45.849998474121094,39.650001525878906,44.5,65083,2021-11-22
2021-11-29,34.70000076293945,34.70000076293945,39.900001525878906,31.600000381469727,38.349998474121094,122548,2021-11-29
2021-12-06,37.150001525878906,37.150001525878906,41.95000076293945,36.400001525878906,36.400001525878906,88917,2021-12-06
2021-12-13,43.54999923706055,43.54999923706055,44.5,35.70000076293945,37.04999923706055,169457,2021-12-13
2021-12-20,39.400001525878906,39.400001525878906,44.0,38.599998474121094,43.54999923706055,67222,2021-12-20
2021-12-27,40.25,40.25,42.0,38.70000076293945,38.900001525878906,98218,2021-12-27
2022-01-03,40.45000076293945,40.45000076293945,42.20000076293945,39.150001525878906,39.849998474121094,64265,2022-01-03
2022-01-10,46.79999923706055,46.79999923706055,47.04999923706055,40.150001525878906,42.25,152249,2022-01-10
2022-01-17,43.5,43.5,47.900001525878906,41.0,47.900001525878906,111127,2022-01-17
2022-01-24,39.400001525878906,39.400001525878906,44.900001525878906,38.29999923706055,44.900001525878906,58892,2022-01-24
2022-01-31,42.25,42.25,43.900001525878906,38.20000076293945,39.400001525878906,96986,2022-01-31
2022-02-07,42.849998474121094,42.849998474121094,46.5,40.20000076293945,40.20000076293945,156872,2022-02-07
2022-02-14,43.45000076293945,43.45000076293945,46.5,39.5,46.5,152286,2022-02-14
2022-02-21,38.0,38.0,47.0,37.5,42.5,174240,2022-02-21
2022-02-28,38.70000076293945,38.70000076293945,40.29999923706055,37.0,38.0,64449,2022-02-28
2022-03-07,40.0,40.0,40.20000076293945,35.0,37.5,61309,2022-03-07
2022-03-14,38.150001525878906,38.150001525878906,40.5,36.099998474121094,39.0,59068,2022-03-14
2022-03-21,37.400001525878906,37.400001525878906,39.849998474121094,36.29999923706055,38.95000076293945,68543,2022-03-21
2022-03-28,35.849998474121094,35.849998474121094,37.599998474121094,32.900001525878906,37.599998474121094,146416,2022-03-28
2022-04-04,40.849998474121094,40.849998474121094,45.150001525878906,35.900001525878906,38.599998474121094,220887,2022-04-04
2022-04-11,40.20000076293945,40.20000076293945,42.0,39.5,42.0,20189,2022-04-11
2022-04-18,39.29999923706055,39.29999923706055,41.95000076293945,38.75,39.5,36888,2022-04-18
2022-04-25,37.79999923706055,37.79999923706055,40.75,37.5,39.29999923706055,36190,2022-04-25
2022-05-02,36.25,36.25,39.5,36.099998474121094,36.5,21177,2022-05-02
2022-05-09,33.45000076293945,33.45000076293945,37.45000076293945,31.5,36.25,25416,2022-05-09
2022-05-16,35.599998474121094,35.599998474121094,36.25,33.400001525878906,34.95000076293945,14103,2022-05-16
2022-05-23,33.45000076293945,33.45000076293945,37.349998474121094,32.5,37.349998474121094,10201,2022-05-23
2022-05-30,35.0,35.0,36.95000076293945,33.04999923706055,34.79999923706055,10644,2022-05-30
2022-06-06,35.0,35.0,38.29999923706055,33.45000076293945,35.04999923706055,23135,2022-06-06
2022-06-13,31.049999237060547,31.049999237060547,36.54999923706055,30.399999618530273,36.5,15953,2022-06-13
2022-06-20,32.04999923706055,32.04999923706055,34.5,28.100000381469727,31.0,14874,2022-06-20
2022-06-27,31.950000762939453,31.950000762939453,33.900001525878906,29.549999237060547,33.04999923706055,31589,2022-06-27
2022-07-04,32.54999923706055,32.54999923706055,34.25,28.799999237060547,31.450000762939453,23385,2022-07-04
2022-07-11,31.600000381469727,31.600000381469727,33.599998474121094,29.399999618530273,31.200000762939453,19404,2022-07-11
2022-07-18,38.5,38.5,39.25,30.5,32.0,83951,2022-07-18
2022-07-25,37.54999923706055,37.54999923706055,40.0,35.849998474121094,39.29999923706055,48265,2022-07-25
2022-08-01,44.099998474121094,44.099998474121094,45.0,37.29999923706055,39.400001525878906,209064,2022-08-01
2022-08-08,44.400001525878906,44.400001525878906,47.400001525878906,41.29999923706055,45.70000076293945,149509,2022-08-08
2022-08-15,42.0,42.0,45.5,41.0,44.400001525878906,94496,2022-08-15
2022-08-22,46.0,46.0,47.349998474121094,39.0,41.650001525878906,185973,2022-08-22
2022-08-29,58.04999923706055,58.04999923706055,62.0,42.04999923706055,42.04999923706055,1073035,2022-08-29
2022-09-05,51.400001525878906,51.400001525878906,58.75,51.25,58.75,213423,2022-09-05
2022-09-12,49.599998474121094,49.599998474121094,56.20000076293945,49.04999923706055,53.45000076293945,108380,2022-09-12
2022-09-19,47.54999923706055,47.54999923706055,51.29999923706055,45.349998474121094,51.29999923706055,53010,2022-09-19
2022-09-26,42.79999923706055,42.79999923706055,46.95000076293945,40.900001525878906,45.95000076293945,44297,2022-09-26
2022-10-03,47.400001525878906,47.400001525878906,47.79999923706055,42.099998474121094,43.29999923706055,24596,2022-10-03
2022-10-10,44.20000076293945,44.20000076293945,48.29999923706055,43.650001525878906,48.29999923706055,18942,2022-10-10
2022-10-17,42.70000076293945,42.70000076293945,45.70000076293945,42.04999923706055,43.0,14817,2022-10-17
2022-10-24,44.599998474121094,44.599998474121094,45.0,42.150001525878906,43.25,15332,2022-10-24
2022-10-31,43.349998474121094,43.349998474121094,45.0,41.5,44.0,17950,2022-10-31
2022-11-07,42.04999923706055,42.04999923706055,43.95000076293945,41.0,43.95000076293945,12302,2022-11-07
2022-11-14,39.45000076293945,39.45000076293945,42.900001525878906,39.0,41.54999923706055,20252,2022-11-14
2022-11-21,37.95000076293945,37.95000076293945,39.849998474121094,36.20000076293945,39.45000076293945,29543,2022-11-21
2022-11-28,41.75,41.75,42.0,37.20000076293945,38.70000076293945,15712,2022-11-28
2022-12-05,45.79999923706055,45.79999923706055,49.75,40.04999923706055,43.75,120619,2022-12-05
2022-12-12,44.70000076293945,44.70000076293945,46.0,42.099998474121094,46.0,29441,2022-12-12
2022-12-19,37.900001525878906,37.900001525878906,44.650001525878906,37.900001525878906,44.650001525878906,32852,2022-12-19
2022-12-26,42.400001525878906,42.400001525878906,42.900001525878906,37.0,38.650001525878906,17573,2022-12-26
2023-01-02,41.25,41.25,44.0,40.5,43.849998474121094,16268,2023-01-02
2023-01-09,41.25,41.25,43.5,40.150001525878906,41.5,21013,2023-01-09
2023-01-16,39.849998474121094,39.849998474121094,42.70000076293945,39.5,40.79999923706055,9920,2023-01-16
2023-01-23,38.150001525878906,38.150001525878906,41.29999923706055,37.599998474121094,41.29999923706055,9561,2023-01-23
2023-01-30,37.099998474121094,37.099998474121094,41.25,36.5,38.099998474121094,9322,2023-01-30
2023-02-06,37.5,37.5,40.20000076293945,36.150001525878906,38.45000076293945,13429,2023-02-06
2023-02-13,37.849998474121094,37.849998474121094,39.75,36.25,37.5,13214,2023-02-13
2023-02-20,33.70000076293945,33.70000076293945,40.5,32.20000076293945,37.95000076293945,32021,2023-02-20
2023-02-27,36.95000076293945,36.95000076293945,37.20000076293945,32.45000076293945,34.400001525878906,10779,2023-02-27
2023-03-06,37.45000076293945,37.45000076293945,38.900001525878906,35.099998474121094,36.95000076293945,12047,2023-03-06
2023-03-13,37.54999923706055,37.54999923706055,40.599998474121094,33.45000076293945,40.599998474121094,21197,2023-03-13
2023-03-20,36.599998474121094,36.599998474121094,40.04999923706055,34.20000076293945,37.0,24383,2023-03-20
2023-03-27,36.0,36.0,37.150001525878906,33.70000076293945,36.5,35361,2023-03-27
2023-04-03,38.75,38.75,41.599998474121094,36.5,38.29999923706055,16480,2023-04-03
2023-04-10,46.5,46.5,59.5,39.25,40.849998474121094,678673,2023-04-10
2023-04-17,46.900001525878906,46.900001525878906,48.95000076293945,44.599998474121094,45.0,81962,2023-04-17
2023-04-24,46.79999923706055,46.79999923706055,47.45000076293945,44.79999923706055,46.54999923706055,46777,2023-04-24
2023-05-01,46.599998474121094,46.599998474121094,50.400001525878906,44.599998474121094,46.79999923706055,81401,2023-05-01
2023-05-08,49.04999923706055,49.04999923706055,52.650001525878906,44.54999923706055,47.70000076293945,135600,2023-05-08
2023-05-15,47.95000076293945,47.95000076293945,51.0,47.099998474121094,48.20000076293945,48518,2023-05-15
2023-05-22,48.400001525878906,48.400001525878906,54.900001525878906,47.29999923706055,47.29999923706055,306727,2023-05-22
2023-05-29,50.95000076293945,50.95000076293945,54.900001525878906,46.099998474121094,48.400001525878906,301075,2023-05-29
2023-06-05,55.79999923706055,55.79999923706055,64.19999694824219,50.79999923706055,52.5,1846753,2023-06-05
2023-06-12,56.0,56.0,57.900001525878906,53.25,57.900001525878906,124046,2023-06-12
2023-06-19,54.0,54.0,56.900001525878906,53.0,56.75,78370,2023-06-19
2023-06-26,55.29999923706055,55.29999923706055,57.0,51.79999923706055,54.5,79933,2023-06-26
2023-07-03,67.5,67.5,67.5,53.54999923706055,55.95000076293945,125441,2023-07-03
2023-07-10,67.5,67.5,67.5,67.5,67.5,0,2023-07-10
2023-07-17,66.1500015258789,66.1500015258789,66.1500015258789,66.1500015258789,66.1500015258789,1608,2023-07-17
2023-07-24,59.849998474121094,59.849998474121094,64.8499984741211,59.849998474121094,64.8499984741211,36778,2023-07-24
2023-07-31,54.900001525878906,54.900001525878906,58.650001525878906,54.650001525878906,58.650001525878906,95077,2023-07-31
2023-08-07,57.45000076293945,57.45000076293945,57.45000076293945,52.79999923706055,53.849998474121094,27394,2023-08-07
2023-08-14,54.849998474121094,54.849998474121094,60.29999923706055,54.349998474121094,59.79999923706055,86051,2023-08-14
2023-08-21,62.20000076293945,62.20000076293945,62.20000076293945,52.099998474121094,53.0,125864,2023-08-21
2023-08-28,68.4000015258789,68.4000015258789,68.9000015258789,62.20000076293945,62.20000076293945,115189,2023-08-28
2023-09-04,67.69999694824219,67.69999694824219,70.4000015258789,67.69999694824219,69.75,78314,2023-09-04
2023-09-11,61.25,61.25,66.6500015258789,61.25,66.3499984741211,10798,2023-09-11
2023-09-18,58.900001525878906,58.900001525878906,60.04999923706055,58.20000076293945,60.04999923706055,15641,2023-09-18
2023-09-25,56.900001525878906,56.900001525878906,58.79999923706055,56.349998474121094,58.79999923706055,8229,2023-09-25
2023-10-02,58.45000076293945,58.45000076293945,58.45000076293945,56.25,56.900001525878906,10722,2023-10-02
2023-10-09,60.95000076293945,60.95000076293945,67.5999984741211,60.5,61.349998474121094,112350,2023-10-09
2023-10-16,65.19999694824219,65.19999694824219,68.0,59.04999923706055,61.95000076293945,52832,2023-10-16
2023-10-23,90.5,90.5,100.4000015258789,67.0999984741211,68.0,2187183,2023-10-23
2023-10-30,90.5,90.5,116.44999694824219,90.5,92.25,1430225,2023-10-30
2023-11-06,101.6500015258789,101.6500015258789,104.0999984741211,86.0,86.0,223123,2023-11-06
2023-11-13,97.94999694824219,97.94999694824219,106.0,95.25,101.0,66738,2023-11-13
2023-11-20,92.0999984741211,92.0999984741211,100.9000015258789,91.4000015258789,98.9000015258789,105768,2023-11-20
2023-11-27,91.19999694824219,91.19999694824219,93.9000015258789,88.05000305175781,92.0999984741211,48479,2023-11-27
2023-12-04,90.4000015258789,90.4000015258789,93.94999694824219,88.5,91.19999694824219,52272,2023-12-04
2023-12-11,89.69999694824219,89.69999694824219,93.9000015258789,88.80000305175781,92.80000305175781,47658,2023-12-11
2023-12-18,86.9000015258789,86.9000015258789,91.75,83.80000305175781,91.75,68984,2023-12-18
2023-12-25,91.55000305175781,91.55000305175781,92.5999984741211,83.1500015258789,86.9000015258789,46033,2023-12-25
2024-01-01,100.55000305175781,100.55000305175781,103.9000015258789,89.5999984741211,89.5999984741211,118049,2024-01-01
2024-01-08,98.5999984741211,98.5999984741211,102.80000305175781,95.0,102.80000305175781,42414,2024-01-08
2024-01-15,98.0,98.0,100.0,91.55000305175781,99.0,53178,2024-01-15
2024-01-22,97.69999694824219,97.69999694824219,99.0,95.0,98.0,35365,2024-01-22
2024-01-29,110.6500015258789,110.6500015258789,114.5,96.75,98.0,104866,2024-01-29
2024-02-05,102.0,102.0,108.5,102.0,108.44999694824219,21808,2024-02-05
2024-02-12,104.0,104.0,104.0,96.1500015258789,100.0999984741211,45867,2024-02-12
2024-02-19,101.0,101.0,106.0,100.0,105.94999694824219,15788,2024-02-19
2024-02-26,103.44999694824219,103.44999694824219,103.44999694824219,97.55000305175781,99.5,27523,2024-02-26
2024-03-04,109.69999694824219,109.69999694824219,111.75,107.55000305175781,107.5999984741211,26928,2024-03-04
2024-03-11,139.0,139.0,139.0,109.4000015258789,114.94999694824219,254880,2024-03-11
2024-03-18,130.5500030517578,130.5500030517578,153.1999969482422,130.5500030517578,143.0,78772,2024-03-18
2024-03-25,133.10000610351562,133.10000610351562,133.10000610351562,127.94999694824219,127.94999694824219,34014,2024-03-25
2024-04-01,135.35000610351562,135.35000610351562,139.5500030517578,133.64999389648438,135.75,23884,2024-04-01
2024-04-08,128.10000610351562,128.10000610351562,133.5,128.10000610351562,132.64999389648438,13691,2024-04-08
2024-04-15,135.89999389648438,135.89999389648438,135.89999389648438,128.0,128.10000610351562,36695,2024-04-15
2024-04-22,146.85000610351562,146.85000610351562,149.89999389648438,138.60000610351562,138.60000610351562,30425,2024-04-22
2024-04-29,148.0,148.0,148.0,141.10000610351562,143.9499969482422,38050,2024-04-29
2024-05-06,122.0999984741211,122.0999984741211,155.39999389648438,122.0999984741211,155.39999389648438,55242,2024-05-06
2024-05-13,135.25,135.25,135.25,112.5,123.69999694824219,104579,2024-05-13
2024-05-20,140.0500030517578,140.0500030517578,148.75,128.85000610351562,128.85000610351562,298479,2024-05-20
2024-05-27,136.10000610351562,136.10000610351562,146.4499969482422,131.39999389648438,143.4499969482422,38158,2024-05-27
2024-06-03,134.1999969482422,134.1999969482422,141.3000030517578,116.05000305175781,137.0500030517578,99974,2024-06-03
2024-06-10,149.0800018310547,149.0800018310547,155.60000610351562,126.25,137.9499969482422,264801,2024-06-10
2024-06-17,164.63999938964844,164.63999938964844,176.8800048828125,140.4600067138672,149.47999572753906,308815,2024-06-17
2024-06-24,201.41000366210938,201.41000366210938,235.5800018310547,161.10000610351562,173.6999969482422,696041,2024-06-24
2024-07-01,173.05999755859375,173.05999755859375,208.0,169.3000030517578,191.3300018310547,175363,2024-07-01
2024-07-08,192.92999267578125,192.92999267578125,192.92999267578125,172.0,174.6999969482422,107415,2024-07-08
2024-07-15,218.85000610351562,218.85000610351562,227.77999877929688,202.57000732421875,202.57000732421875,117320,2024-07-15
2024-07-22,201.6999969482422,201.6999969482422,214.47000122070312,201.6999969482422,214.47000122070312,16077,2024-07-22
2024-07-29,185.35000610351562,185.35000610351562,201.64999389648438,185.35000610351562,199.0,9127,2024-07-29
2024-08-05,182.07000732421875,182.07000732421875,183.10000610351562,174.0,181.63999938964844,21872,2024-08-05
2024-08-12,184.89999389648438,184.89999389648438,193.1999969482422,184.89999389648438,185.7100067138672,16466,2024-08-12
2024-08-19,193.10000610351562,193.10000610351562,193.10000610351562,178.14999389648438,181.1999969482422,16892,2024-08-19
2024-08-26,178.6699981689453,178.6699981689453,202.0,172.39999389648438,195.5,29018,2024-08-26
2024-09-02,183.16000366210938,183.16000366210938,186.6699981689453,166.0,180.6999969482422,35477,2024-09-02
2024-09-09,171.3699951171875,171.3699951171875,184.99000549316406,168.0,177.0,25712,2024-09-09
2024-09-16,161.36000061035156,161.36000061035156,177.9499969482422,159.83999633789062,170.0,31223,2024-09-16
2024-09-23,166.8800048828125,166.8800048828125,174.64999389648438,157.1999969482422,164.99000549316406,49595,2024-09-23
2024-09-30,152.74000549316406,152.74000549316406,161.1999969482422,143.10000610351562,161.1999969482422,121515,2024-09-30
2024-10-07,170.88999938964844,170.88999938964844,170.88999938964844,143.00999450683594,152.0,102398,2024-10-07
2024-10-14,177.19000244140625,177.19000244140625,188.39999389648438,166.0,175.0,44922,2024-10-14
2024-10-21,160.13999938964844,160.13999938964844,173.63999938964844,160.13999938964844,173.63999938964844,3090,2024-10-21
2024-10-28,155.0,155.0,158.10000610351562,154.92999267578125,156.92999267578125,25572,2024-10-28
2024-11-04,163.00999450683594,163.00999450683594,165.52999877929688,152.0,153.8000030517578,17839,2024-11-04
2024-11-11,161.2100067138672,161.2100067138672,166.9499969482422,158.0,166.0,16470,2024-11-11
2024-11-18,174.47999572753906,174.47999572753906,174.47999572753906,164.42999267578125,164.42999267578125,14515,2024-11-18
2024-11-25,167.5399932861328,167.5399932861328,183.1999969482422,160.1999969482422,183.1999969482422,31141,2024-11-25
2024-12-02,172.17999267578125,172.17999267578125,173.97000122070312,165.0,173.97000122070312,21074,2024-12-02
2024-12-09,171.27000427246094,171.27000427246094,187.0,165.27000427246094,187.0,111771,2024-12-09
2024-12-16,199.11000061035156,199.11000061035156,227.89999389648438,170.10000610351562,178.8699951171875,426924,2024-12-16
2024-12-23,212.89999389648438,212.89999389648438,227.8000030517578,188.5,209.9499969482422,197213,2024-12-23
2024-12-30,208.02999877929688,208.02999877929688,218.2899932861328,197.22999572753906,217.16000366210938,286314,2024-12-30
2025-01-06,204.9499969482422,204.9499969482422,216.88999938964844,194.0,212.8800048828125,151530,2025-01-06
2025-01-13,186.7899932861328,186.7899932861328,207.1999969482422,180.14999389648438,206.0,74560,2025-01-13
2025-01-20,188.5500030517578,188.5500030517578,204.4499969482422,187.1999969482422,187.1999969482422,67942,2025-01-20
2025-01-27,172.33999633789062,172.33999633789062,192.97000122070312,158.02000427246094,183.0,60496,2025-01-27
2025-02-03,191.38999938964844,191.38999938964844,200.0,165.0500030517578,182.0,46402,2025-02-03
2025-02-10,165.83999633789062,165.83999633789062,200.0,161.0,199.0,44766,2025-02-10
2025-02-17,136.02999877929688,136.02999877929688,161.27000427246094,126.08000183105469,161.27000427246094,189821,2025-02-17
2025-02-24,137.0,137.0,144.8699951171875,126.20999908447266,134.0,35915,2025-02-24
2025-03-03,184.30999755859375,184.30999755859375,185.10000610351562,125.1500015258789,143.47000122070312,618854,2025-03-03
2025-03-10,180.85000610351562,180.85000610351562,200.00999450683594,168.41000366210938,187.00999450683594,290663,2025-03-10
2025-03-17,181.69000244140625,181.69000244140625,184.99000549316406,168.00999450683594,184.0,64547,2025-03-17
2025-03-24,177.77000427246094,177.77000427246094,190.0,168.44000244140625,185.0,84484,2025-03-24
2025-03-31,178.55999755859375,178.55999755859375,186.0,172.14999389648438,177.77000427246094,22447,2025-03-31
2025-04-07,172.52000427246094,172.52000427246094,176.97999572753906,158.00999450683594,176.0,34148,2025-04-07
2025-04-14,186.94000244140625,186.94000244140625,207.02000427246094,172.52000427246094,172.52000427246094,371966,2025-04-14
2025-04-21,188.2899932861328,188.2899932861328,204.99000549316406,184.35000610351562,190.0,183678,2025-04-21
2025-04-28,173.77999877929688,173.77999877929688,194.0,169.22000122070312,189.89999389648438,62205,2025-04-28
2025-05-05,176.6699981689453,176.6699981689453,189.85000610351562,175.00999450683594,185.0,94194,2025-05-05
2025-05-12,191.2899932861328,191.2899932861328,203.99000549316406,181.7899932861328,188.9499969482422,93504,2025-05-12
2025-05-19,186.14999389648438,186.14999389648438,198.0,181.3000030517578,195.0,67412,2025-05-19
2025-05-26,187.5,187.5,197.0,180.0399932861328,183.0,93201,2025-05-26
2025-06-02,153.10000610351562,153.10000610351562,167.19000244140625,150.0,150.0,518682,2025-06-02
2025-06-09,157.35000610351562,157.35000610351562,162.5800018310547,153.3300018310547,154.6999969482422,65944,2025-06-09
2025-06-16,154.30999755859375,154.30999755859375,160.5800018310547,150.0,158.13999938964844,47072,2025-06-16
2025-06-23,163.7899932861328,163.7899932861328,172.77999877929688,152.10000610351562,157.4600067138672,113628,2025-06-23
2025-06-30,153.77000427246094,153.77000427246094,169.94000244140625,151.5,166.1999969482422,80600,2025-06-30
2025-07-07,157.38999938964844,157.38999938964844,169.4499969482422,152.41000366210938,153.0,91964,2025-07-07
2025-07-14,152.63999938964844,152.63999938964844,158.47999572753906,150.6199951171875,157.60000610351562,10366,2025-07-14
