Date,Adj Close_AAREYDRUGS.NS,Close_AAREYDRUGS.NS,High_AAREYDRUGS.NS,Low_AAREYDRUGS.NS,Open_AAREYDRUGS.NS,Volume_AAREYDRUGS.NS,Date
2022-01-10,54.20000076293945,54.20000076293945,55.599998474121094,50.400001525878906,55.29999923706055,1033724,2022-01-10
2022-01-17,57.849998474121094,57.849998474121094,64.3499984741211,53.400001525878906,54.900001525878906,2740076,2022-01-17
2022-01-24,51.099998474121094,51.099998474121094,57.25,49.20000076293945,56.79999923706055,1167167,2022-01-24
2022-01-31,53.150001525878906,53.150001525878906,54.900001525878906,50.599998474121094,53.5,437131,2022-01-31
2022-02-07,49.25,49.25,62.0,48.099998474121094,53.5,798403,2022-02-07
2022-02-14,44.0,44.0,50.650001525878906,42.79999923706055,49.0,463756,2022-02-14
2022-02-21,40.349998474121094,40.349998474121094,44.79999923706055,36.5,43.29999923706055,333179,2022-02-21
2022-02-28,43.54999923706055,43.54999923706055,47.70000076293945,38.25,40.70000076293945,289536,2022-02-28
2022-03-07,43.849998474121094,43.849998474121094,45.0,35.650001525878906,43.099998474121094,284028,2022-03-07
2022-03-14,41.900001525878906,41.900001525878906,45.0,40.150001525878906,43.95000076293945,161320,2022-03-14
2022-03-21,42.54999923706055,42.54999923706055,44.849998474121094,41.45000076293945,42.79999923706055,231242,2022-03-21
2022-03-28,42.95000076293945,42.95000076293945,43.650001525878906,40.25,42.0,226761,2022-03-28
2022-04-04,46.599998474121094,46.599998474121094,51.25,43.04999923706055,43.5,1076371,2022-04-04
2022-04-11,46.400001525878906,46.400001525878906,49.0,43.70000076293945,47.900001525878906,247900,2022-04-11
2022-04-18,45.79999923706055,45.79999923706055,48.0,45.0,47.0,248188,2022-04-18
2022-04-25,42.400001525878906,42.400001525878906,45.900001525878906,41.650001525878906,44.79999923706055,129226,2022-04-25
2022-05-02,40.20000076293945,40.20000076293945,42.900001525878906,39.349998474121094,42.0,103154,2022-05-02
2022-05-09,37.29999923706055,37.29999923706055,40.75,35.04999923706055,40.75,158259,2022-05-09
2022-05-16,40.0,40.0,45.0,38.5,39.400001525878906,348909,2022-05-16
2022-05-23,35.599998474121094,35.599998474121094,40.54999923706055,33.70000076293945,40.0,208653,2022-05-23
2022-05-30,35.29999923706055,35.29999923706055,37.900001525878906,34.29999923706055,36.0,214038,2022-05-30
2022-06-06,34.599998474121094,34.599998474121094,35.70000076293945,33.650001525878906,35.650001525878906,101599,2022-06-06
2022-06-13,31.049999237060547,31.049999237060547,34.95000076293945,30.049999237060547,34.5,112871,2022-06-13
2022-06-20,32.099998474121094,32.099998474121094,34.20000076293945,28.25,32.849998474121094,135453,2022-06-20
2022-06-27,33.25,33.25,34.650001525878906,32.29999923706055,33.400001525878906,113637,2022-06-27
2022-07-04,36.349998474121094,36.349998474121094,38.70000076293945,33.0,33.650001525878906,436713,2022-07-04
2022-07-11,35.04999923706055,35.04999923706055,36.70000076293945,34.20000076293945,36.599998474121094,93502,2022-07-11
2022-07-18,35.79999923706055,35.79999923706055,36.349998474121094,34.04999923706055,35.04999923706055,73515,2022-07-18
2022-07-25,35.849998474121094,35.849998474121094,36.5,34.0,35.79999923706055,94271,2022-07-25
2022-08-01,35.099998474121094,35.099998474121094,37.349998474121094,34.349998474121094,35.849998474121094,135949,2022-08-01
2022-08-08,36.75,36.75,39.20000076293945,33.54999923706055,35.45000076293945,390328,2022-08-08
2022-08-15,35.29999923706055,35.29999923706055,36.75,34.0,36.75,196978,2022-08-15
2022-08-22,37.95000076293945,37.95000076293945,38.900001525878906,34.349998474121094,35.20000076293945,423355,2022-08-22
2022-08-29,39.29999923706055,39.29999923706055,41.5,35.25,37.95000076293945,517434,2022-08-29
2022-09-05,41.150001525878906,41.150001525878906,42.5,39.099998474121094,39.79999923706055,335210,2022-09-05
2022-09-12,42.150001525878906,42.150001525878906,43.900001525878906,38.75,40.400001525878906,622312,2022-09-12
2022-09-19,39.650001525878906,39.650001525878906,43.650001525878906,39.099998474121094,42.75,256393,2022-09-19
2022-09-26,38.849998474121094,38.849998474121094,40.400001525878906,36.20000076293945,39.650001525878906,178862,2022-09-26
2022-10-03,38.5,38.5,39.900001525878906,37.650001525878906,39.349998474121094,99292,2022-10-03
2022-10-10,39.599998474121094,39.599998474121094,42.75,37.650001525878906,38.5,694783,2022-10-10
2022-10-17,37.349998474121094,37.349998474121094,39.849998474121094,37.099998474121094,39.849998474121094,150257,2022-10-17
2022-10-24,37.75,37.75,38.45000076293945,35.849998474121094,37.849998474121094,72344,2022-10-24
2022-10-31,37.70000076293945,37.70000076293945,39.349998474121094,37.25,38.20000076293945,104081,2022-10-31
2022-11-07,38.95000076293945,38.95000076293945,40.20000076293945,37.54999923706055,38.20000076293945,129926,2022-11-07
2022-11-14,36.75,36.75,39.70000076293945,36.20000076293945,39.400001525878906,116663,2022-11-14
2022-11-21,37.75,37.75,38.29999923706055,35.70000076293945,36.349998474121094,149216,2022-11-21
2022-11-28,40.04999923706055,40.04999923706055,40.79999923706055,37.0,37.849998474121094,305353,2022-11-28
2022-12-05,38.20000076293945,38.20000076293945,41.150001525878906,37.599998474121094,40.849998474121094,154846,2022-12-05
2022-12-12,37.45000076293945,37.45000076293945,39.29999923706055,36.849998474121094,38.650001525878906,142419,2022-12-12
2022-12-19,41.29999923706055,41.29999923706055,44.79999923706055,36.900001525878906,37.599998474121094,1319634,2022-12-19
2022-12-26,38.650001525878906,38.650001525878906,44.75,38.25,44.599998474121094,721026,2022-12-26
2023-01-02,38.29999923706055,38.29999923706055,39.400001525878906,37.400001525878906,39.150001525878906,221287,2023-01-02
2023-01-09,37.75,37.75,39.20000076293945,37.29999923706055,39.20000076293945,122353,2023-01-09
2023-01-16,36.79999923706055,36.79999923706055,38.29999923706055,36.650001525878906,38.29999923706055,118144,2023-01-16
2023-01-23,34.849998474121094,34.849998474121094,37.599998474121094,33.54999923706055,37.29999923706055,77062,2023-01-23
2023-01-30,32.849998474121094,32.849998474121094,35.400001525878906,32.70000076293945,34.95000076293945,140789,2023-01-30
2023-02-06,33.29999923706055,33.29999923706055,35.599998474121094,32.099998474121094,32.099998474121094,117097,2023-02-06
2023-02-13,31.850000381469727,31.850000381469727,33.849998474121094,29.75,33.29999923706055,254418,2023-02-13
2023-02-20,29.350000381469727,29.350000381469727,32.25,28.25,32.25,152830,2023-02-20
2023-02-27,29.100000381469727,29.100000381469727,29.700000762939453,27.399999618530273,29.350000381469727,79110,2023-02-27
2023-03-06,28.399999618530273,28.399999618530273,30.200000762939453,27.0,30.200000762939453,107967,2023-03-06
2023-03-13,26.25,26.25,28.75,25.649999618530273,28.75,246419,2023-03-13
2023-03-20,23.450000762939453,23.450000762939453,26.850000381469727,23.200000762939453,26.200000762939453,369111,2023-03-20
2023-03-27,24.0,24.0,26.0,22.0,23.399999618530273,352117,2023-03-27
2023-04-03,28.0,28.0,28.399999618530273,23.75,24.350000381469727,179634,2023-04-03
2023-04-10,26.25,26.25,28.450000762939453,25.0,28.350000381469727,286347,2023-04-10
2023-04-17,28.350000381469727,28.350000381469727,29.350000381469727,25.799999237060547,26.5,322435,2023-04-17
2023-04-24,27.350000381469727,27.350000381469727,28.649999618530273,27.0,28.399999618530273,181579,2023-04-24
2023-05-01,28.149999618530273,28.149999618530273,28.75,27.350000381469727,27.350000381469727,109114,2023-05-01
2023-05-08,29.399999618530273,29.399999618530273,30.149999618530273,27.549999237060547,28.450000762939453,220478,2023-05-08
2023-05-15,28.0,28.0,29.850000381469727,27.799999237060547,28.950000762939453,192999,2023-05-15
2023-05-22,28.799999237060547,28.799999237060547,29.0,27.799999237060547,28.0,83181,2023-05-22
2023-05-29,30.850000381469727,30.850000381469727,31.100000381469727,28.100000381469727,28.100000381469727,270807,2023-05-29
2023-06-05,30.450000762939453,30.450000762939453,32.349998474121094,30.200000762939453,30.850000381469727,248180,2023-06-05
2023-06-12,33.599998474121094,33.599998474121094,34.650001525878906,30.049999237060547,30.049999237060547,463421,2023-06-12
2023-06-19,33.20000076293945,33.20000076293945,35.599998474121094,33.099998474121094,33.75,316260,2023-06-19
2023-06-26,34.400001525878906,34.400001525878906,35.70000076293945,32.349998474121094,33.650001525878906,352006,2023-06-26
2023-07-03,33.150001525878906,33.150001525878906,35.25,32.849998474121094,34.849998474121094,341493,2023-07-03
2023-07-10,32.75,32.75,34.70000076293945,32.400001525878906,33.150001525878906,363214,2023-07-10
2023-07-17,33.29999923706055,33.29999923706055,34.5,31.899999618530273,32.54999923706055,319233,2023-07-17
2023-07-24,33.0,33.0,34.04999923706055,29.950000762939453,33.5,408988,2023-07-24
2023-07-31,42.0,42.0,43.349998474121094,32.849998474121094,33.0,2727853,2023-07-31
2023-08-07,49.45000076293945,49.45000076293945,53.70000076293945,40.29999923706055,42.400001525878906,3199285,2023-08-07
2023-08-14,47.099998474121094,47.099998474121094,51.20000076293945,43.5,47.099998474121094,628942,2023-08-14
2023-08-21,45.95000076293945,45.95000076293945,49.45000076293945,45.0,49.45000076293945,222828,2023-08-21
2023-08-28,48.0,48.0,49.349998474121094,45.20000076293945,45.95000076293945,250233,2023-08-28
2023-09-04,51.150001525878906,51.150001525878906,55.900001525878906,48.900001525878906,48.900001525878906,584898,2023-09-04
2023-09-11,48.29999923706055,48.29999923706055,52.45000076293945,46.25,50.04999923706055,313049,2023-09-11
2023-09-18,47.79999923706055,47.79999923706055,49.29999923706055,46.29999923706055,49.29999923706055,116609,2023-09-18
2023-09-25,48.5,48.5,49.70000076293945,45.599998474121094,45.599998474121094,84771,2023-09-25
2023-10-02,44.849998474121094,44.849998474121094,50.0,44.599998474121094,48.5,141970,2023-10-02
2023-10-09,45.150001525878906,45.150001525878906,46.849998474121094,42.400001525878906,44.849998474121094,192304,2023-10-09
2023-10-16,43.349998474121094,43.349998474121094,46.349998474121094,43.20000076293945,46.349998474121094,100786,2023-10-16
2023-10-23,41.650001525878906,41.650001525878906,45.5,40.0,43.349998474121094,73388,2023-10-23
2023-10-30,43.04999923706055,43.04999923706055,44.099998474121094,40.25,41.650001525878906,56077,2023-10-30
2023-11-06,50.25,50.25,51.79999923706055,42.54999923706055,45.0,316163,2023-11-06
2023-11-13,46.900001525878906,46.900001525878906,50.0,46.900001525878906,49.79999923706055,22627,2023-11-13
2023-11-20,48.849998474121094,48.849998474121094,48.900001525878906,45.099998474121094,46.0,214107,2023-11-20
2023-11-27,45.70000076293945,45.70000076293945,48.849998474121094,45.650001525878906,48.849998474121094,21266,2023-11-27
2023-12-04,42.0,42.0,46.349998474121094,42.0,45.5,86634,2023-12-04
2023-12-11,46.0,46.0,46.25,42.099998474121094,42.79999923706055,93826,2023-12-11
2023-12-18,45.54999923706055,45.54999923706055,48.900001525878906,44.95000076293945,48.29999923706055,143479,2023-12-18
2023-12-25,50.54999923706055,50.54999923706055,51.20000076293945,45.54999923706055,45.54999923706055,295557,2023-12-25
2024-01-01,64.0,64.0,68.0,52.54999923706055,53.0,4125933,2024-01-01
2024-01-08,57.150001525878906,57.150001525878906,66.80000305175781,56.29999923706055,64.94999694824219,541740,2024-01-08
2024-01-15,55.150001525878906,55.150001525878906,57.95000076293945,54.0,57.150001525878906,151150,2024-01-15
2024-01-22,51.29999923706055,51.29999923706055,56.0,49.599998474121094,55.150001525878906,189119,2024-01-22
2024-01-29,51.900001525878906,51.900001525878906,55.0,49.75,52.5,220658,2024-01-29
2024-02-05,49.20000076293945,49.20000076293945,53.5,48.04999923706055,51.5,250665,2024-02-05
2024-02-12,50.150001525878906,50.150001525878906,51.0,45.0,50.79999923706055,159333,2024-02-12
2024-02-19,48.349998474121094,48.349998474121094,52.29999923706055,46.849998474121094,49.0,171718,2024-02-19
2024-02-26,45.25,45.25,49.849998474121094,44.5,46.54999923706055,144204,2024-02-26
2024-03-04,44.20000076293945,44.20000076293945,47.5,43.599998474121094,46.95000076293945,97450,2024-03-04
2024-03-11,37.75,37.75,45.95000076293945,37.349998474121094,44.20000076293945,200421,2024-03-11
2024-03-18,46.75,46.75,47.20000076293945,37.70000076293945,38.75,221362,2024-03-18
2024-03-25,43.650001525878906,43.650001525878906,46.75,43.20000076293945,46.75,84846,2024-03-25
2024-04-01,48.150001525878906,48.150001525878906,50.099998474121094,44.04999923706055,45.79999923706055,136799,2024-04-01
2024-04-08,48.20000076293945,48.20000076293945,50.79999923706055,45.25,47.95000076293945,137962,2024-04-08
2024-04-15,47.099998474121094,47.099998474121094,49.0,45.95000076293945,48.20000076293945,111190,2024-04-15
2024-04-22,54.400001525878906,54.400001525878906,55.54999923706055,45.150001525878906,47.04999923706055,401342,2024-04-22
2024-04-29,55.04999923706055,55.04999923706055,56.20000076293945,51.95000076293945,55.20000076293945,271092,2024-04-29
2024-05-06,49.79999923706055,49.79999923706055,56.0,48.0,54.5,114842,2024-05-06
2024-05-13,51.0,51.0,53.29999923706055,47.400001525878906,49.79999923706055,135044,2024-05-13
2024-05-20,49.900001525878906,49.900001525878906,51.900001525878906,48.5,50.849998474121094,54501,2024-05-20
2024-05-27,45.849998474121094,45.849998474121094,51.79999923706055,45.70000076293945,50.0,169841,2024-05-27
2024-06-03,45.25,45.25,48.45000076293945,42.25,47.75,122408,2024-06-03
2024-06-10,46.93000030517578,46.93000030517578,49.22999954223633,44.5,44.5,120585,2024-06-10
2024-06-17,45.790000915527344,45.790000915527344,49.220001220703125,45.0,46.93000030517578,80247,2024-06-17
2024-06-24,46.970001220703125,46.970001220703125,48.439998626708984,45.599998474121094,46.88999938964844,157752,2024-06-24
2024-07-01,49.0099983215332,49.0099983215332,50.0,46.65999984741211,48.34000015258789,366532,2024-07-01
2024-07-08,51.83000183105469,51.83000183105469,51.95000076293945,47.150001525878906,48.02000045776367,201935,2024-07-08
2024-07-15,50.439998626708984,50.439998626708984,55.880001068115234,50.0,52.95000076293945,242953,2024-07-15
2024-07-22,50.130001068115234,50.130001068115234,52.099998474121094,48.20000076293945,49.20000076293945,276083,2024-07-22
2024-07-29,49.56999969482422,49.56999969482422,51.97999954223633,48.599998474121094,51.97999954223633,386982,2024-07-29
2024-08-05,53.34000015258789,53.34000015258789,54.0,47.150001525878906,49.599998474121094,596171,2024-08-05
2024-08-12,63.52000045776367,63.52000045776367,63.65999984741211,52.0,54.0,1621525,2024-08-12
2024-08-19,60.060001373291016,60.060001373291016,66.68000030517578,59.40999984741211,65.0,851342,2024-08-19
2024-08-26,69.37999725341797,69.37999725341797,72.8499984741211,59.83000183105469,60.810001373291016,2826866,2024-08-26
2024-09-02,70.69000244140625,70.69000244140625,74.80000305175781,67.0,70.5999984741211,1103252,2024-09-02
2024-09-09,68.70999908447266,68.70999908447266,71.95999908447266,67.0,71.95999908447266,271583,2024-09-09
2024-09-16,67.30000305175781,67.30000305175781,71.48999786376953,65.37000274658203,70.4000015258789,288473,2024-09-16
2024-09-23,70.83999633789062,70.83999633789062,71.45999908447266,65.80999755859375,68.6500015258789,281856,2024-09-23
2024-09-30,66.26000213623047,66.26000213623047,72.5,64.55000305175781,72.48999786376953,172976,2024-09-30
2024-10-07,62.16999816894531,62.16999816894531,66.30000305175781,60.52000045776367,65.5999984741211,130957,2024-10-07
2024-10-14,64.13999938964844,64.13999938964844,70.5,63.0,63.0,208039,2024-10-14
2024-10-21,58.290000915527344,58.290000915527344,66.33000183105469,57.060001373291016,65.33000183105469,116732,2024-10-21
2024-10-28,63.54999923706055,63.54999923706055,64.72000122070312,56.29999923706055,61.0,97034,2024-10-28
2024-11-04,64.0,64.0,66.9800033569336,61.0,63.54999923706055,70034,2024-11-04
2024-11-11,55.560001373291016,55.560001373291016,65.0,54.77000045776367,62.5099983215332,112127,2024-11-11
2024-11-18,56.290000915527344,56.290000915527344,58.33000183105469,53.0099983215332,57.25,50278,2024-11-18
2024-11-25,59.7400016784668,59.7400016784668,61.06999969482422,54.0,57.4900016784668,192343,2024-11-25
2024-12-02,62.0,62.0,65.5,58.0,59.04999923706055,134069,2024-12-02
2024-12-09,59.79999923706055,59.79999923706055,62.45000076293945,59.75,61.52000045776367,23031,2024-12-09
2024-12-16,58.959999084472656,58.959999084472656,59.79999923706055,56.84000015258789,59.0,53553,2024-12-16
2024-12-23,55.5,55.5,59.0099983215332,55.0,57.79999923706055,19075,2024-12-23
2024-12-30,59.61000061035156,59.61000061035156,59.61000061035156,54.38999938964844,56.61000061035156,23771,2024-12-30
2025-01-06,56.0,56.0,59.61000061035156,55.560001373291016,58.40999984741211,22067,2025-01-06
2025-01-13,50.81999969482422,50.81999969482422,56.0,49.5099983215332,56.0,50603,2025-01-13
2025-01-20,48.54999923706055,48.54999923706055,52.97999954223633,48.20000076293945,50.0,50495,2025-01-20
2025-01-27,48.709999084472656,48.709999084472656,50.900001525878906,42.11000061035156,50.849998474121094,104159,2025-01-27
2025-02-03,49.720001220703125,49.720001220703125,51.4900016784668,46.20000076293945,48.709999084472656,67636,2025-02-03
2025-02-10,44.5,44.5,52.59000015258789,42.040000915527344,50.75,43641,2025-02-10
2025-02-17,41.72999954223633,41.72999954223633,44.4900016784668,39.310001373291016,44.4900016784668,126530,2025-02-17
2025-02-24,37.22999954223633,37.22999954223633,43.790000915527344,36.29999923706055,42.86000061035156,139495,2025-02-24
2025-03-03,40.599998474121094,40.599998474121094,41.38999938964844,35.70000076293945,36.04999923706055,92022,2025-03-03
2025-03-10,36.5099983215332,36.5099983215332,41.439998626708984,35.90999984741211,41.439998626708984,122440,2025-03-10
2025-03-17,38.220001220703125,38.220001220703125,38.79999923706055,32.900001525878906,38.79999923706055,212274,2025-03-17
2025-03-24,33.5099983215332,33.5099983215332,40.2400016784668,32.849998474121094,40.2400016784668,381380,2025-03-24
2025-03-31,47.66999816894531,47.66999816894531,49.040000915527344,33.5099983215332,33.5099983215332,565996,2025-03-31
2025-04-07,50.31999969482422,50.31999969482422,50.43000030517578,44.59000015258789,45.279998779296875,182513,2025-04-07
2025-04-14,56.060001373291016,56.060001373291016,57.9900016784668,50.70000076293945,50.70000076293945,340798,2025-04-14
2025-04-21,55.869998931884766,55.869998931884766,60.0,55.68000030517578,57.77000045776367,251419,2025-04-21
2025-04-28,53.70000076293945,53.70000076293945,57.79999923706055,52.349998474121094,56.349998474121094,167712,2025-04-28
2025-05-05,52.86000061035156,52.86000061035156,55.349998474121094,50.75,53.86000061035156,414333,2025-05-05
2025-05-12,53.97999954223633,53.97999954223633,56.08000183105469,52.099998474121094,54.75,582629,2025-05-12
2025-05-19,54.5,54.5,58.88999938964844,51.97999954223633,54.95000076293945,302514,2025-05-19
2025-05-26,54.08000183105469,54.08000183105469,55.5,52.029998779296875,53.0,73368,2025-05-26
2025-06-02,55.189998626708984,55.189998626708984,55.279998779296875,47.7599983215332,51.7599983215332,236974,2025-06-02
2025-06-09,55.279998779296875,55.279998779296875,57.400001525878906,53.0,56.9900016784668,116278,2025-06-09
2025-06-16,56.95000076293945,56.95000076293945,58.689998626708984,53.11000061035156,56.79999923706055,231263,2025-06-16
2025-06-23,67.66000366210938,67.66000366210938,67.9800033569336,57.0,57.0,791129,2025-06-23
2025-06-30,72.41999816894531,72.41999816894531,72.41999816894531,66.30000305175781,68.0,596167,2025-06-30
2025-07-07,71.0,71.0,72.36000061035156,69.55000305175781,70.97000122070312,360302,2025-07-07
2025-07-14,68.18000030517578,68.18000030517578,70.0,68.18000030517578,69.58000183105469,35854,2025-07-14
