Date,Adj Close_EKC.NS,Close_EKC.NS,High_EKC.NS,Low_EKC.NS,Open_EKC.NS,Volume_EKC.NS,Date
2020-11-16,38.52980422973633,39.20000076293945,39.20000076293945,30.850000381469727,30.850000381469727,2067087,2020-11-16
2020-11-23,47.91653060913086,48.75,48.75,37.54999923706055,41.150001525878906,2994100,2020-11-23
2020-11-30,52.63446807861328,53.54999923706055,59.150001525878906,48.75,48.75,3256076,2020-11-30
2020-12-07,49.6366081237793,50.5,53.400001525878906,48.0,51.400001525878906,2264929,2020-12-07
2020-12-14,46.294734954833984,47.099998474121094,53.0,47.099998474121094,53.0,1183577,2020-12-14
2020-12-21,48.8011474609375,49.650001525878906,49.650001525878906,42.54999923706055,46.25,968080,2020-12-21
2020-12-28,53.66651153564453,54.599998474121094,56.599998474121094,49.04999923706055,49.599998474121094,1839756,2020-12-28
2021-01-04,58.13872528076172,59.150001525878906,60.900001525878906,51.349998474121094,54.599998474121094,3538947,2021-01-04
2021-01-11,53.96139144897461,54.900001525878906,61.79999923706055,53.45000076293945,61.79999923706055,1312414,2021-01-11
2021-01-18,50.37378692626953,51.25,57.599998474121094,51.0,54.54999923706055,705584,2021-01-18
2021-01-25,50.17720413208008,51.04999923706055,51.900001525878906,45.099998474121094,51.79999923706055,700304,2021-01-25
2021-02-01,59.51478576660156,60.54999923706055,65.5,51.04999923706055,51.849998474121094,1909695,2021-02-01
2021-02-08,69.1472396850586,70.3499984741211,73.5,60.29999923706055,62.79999923706055,7242407,2021-02-08
2021-02-15,79.46772766113281,80.8499984741211,83.3499984741211,63.900001525878906,74.0,11081768,2021-02-15
2021-02-22,75.58525848388672,76.9000015258789,88.30000305175781,75.0999984741211,82.0,6893959,2021-02-22
2021-03-01,74.55321502685547,75.8499984741211,80.0,72.19999694824219,77.9000015258789,3447114,2021-03-01
2021-03-08,75.58525848388672,76.9000015258789,79.0,73.0,76.1500015258789,1583606,2021-03-08
2021-03-15,71.11304473876953,72.3499984741211,84.5999984741211,67.0,77.3499984741211,4694145,2021-03-15
2021-03-22,76.0275650024414,77.3499984741211,86.3499984741211,71.44999694824219,72.3499984741211,5781410,2021-03-22
2021-03-29,80.2540512084961,81.6500015258789,84.0,73.5,77.3499984741211,1831955,2021-03-29
2021-04-05,73.5703125,74.8499984741211,81.30000305175781,72.30000305175781,81.30000305175781,2669958,2021-04-05
2021-04-12,75.58525848388672,76.9000015258789,78.0,66.80000305175781,73.69999694824219,2080292,2021-04-12
2021-04-19,131.61073303222656,133.89999389648438,133.89999389648438,76.69999694824219,77.0,30183692,2021-04-19
2021-04-26,130.38211059570312,132.64999389648438,162.3000030517578,132.64999389648438,143.89999389648438,9369051,2021-04-26
2021-05-03,123.25606536865234,125.4000015258789,129.4499969482422,109.19999694824219,127.0,11731988,2021-05-03
2021-05-10,104.43345642089844,106.25,126.69999694824219,106.19999694824219,126.69999694824219,11759881,2021-05-10
2021-05-17,102.41851043701172,104.19999694824219,114.44999694824219,96.55000305175781,105.0,8175566,2021-05-17
2021-05-24,101.58303833007812,103.3499984741211,109.9000015258789,101.55000305175781,105.9000015258789,3423004,2021-05-24
2021-05-31,101.87791442871094,103.6500015258789,107.69999694824219,98.0999984741211,102.0,3801537,2021-05-31
2021-06-07,101.33731079101562,103.0999984741211,105.80000305175781,97.0,105.80000305175781,2353417,2021-06-07
2021-06-14,95.29246520996094,96.94999694824219,102.80000305175781,93.0999984741211,97.94999694824219,1799256,2021-06-14
2021-06-21,97.50399017333984,99.19999694824219,107.69999694824219,96.94999694824219,96.94999694824219,1607888,2021-06-21
2021-06-28,92.34375,93.94999694824219,99.0,85.19999694824219,99.0,1572619,2021-06-28
2021-07-05,86.83949279785156,88.3499984741211,96.30000305175781,84.75,93.80000305175781,806320,2021-07-05
2021-07-12,98.63433074951172,100.3499984741211,105.0,87.0999984741211,87.94999694824219,1712904,2021-07-12
2021-07-19,92.88435363769531,94.5,103.9000015258789,92.0,96.4000015258789,577238,2021-07-19
2021-07-26,93.27751922607422,94.9000015258789,95.69999694824219,86.30000305175781,94.94999694824219,525378,2021-07-26
2021-08-02,93.1792221069336,94.80000305175781,99.5,89.55000305175781,98.69999694824219,635832,2021-08-02
2021-08-09,98.38861083984375,100.0999984741211,100.0999984741211,87.6500015258789,95.0,634979,2021-08-09
2021-08-16,100.45270538330078,102.19999694824219,115.8499984741211,101.69999694824219,105.0999984741211,2248310,2021-08-16
2021-08-23,108.31592559814453,110.19999694824219,114.4000015258789,95.0,103.0,1438110,2021-08-23
2021-08-30,115.29454803466797,117.30000305175781,120.0,106.3499984741211,112.0,1496528,2021-08-30
2021-09-06,119.27530670166016,121.3499984741211,123.4000015258789,113.69999694824219,120.0,1073277,2021-09-06
2021-09-13,115.83514404296875,117.8499984741211,133.4499969482422,115.3499984741211,120.05000305175781,2700263,2021-09-13
2021-09-20,116.598388671875,118.3499984741211,129.0500030517578,114.05000305175781,116.69999694824219,1892596,2021-09-20
2021-09-27,115.90875244140625,117.6500015258789,121.0,108.25,118.0,1018513,2021-09-27
2021-10-04,122.95292663574219,124.80000305175781,128.25,112.94999694824219,119.0,1815921,2021-10-04
2021-10-11,120.98252868652344,122.80000305175781,130.0,122.3499984741211,126.0,1043030,2021-10-11
2021-10-18,113.49501037597656,115.19999694824219,124.94999694824219,110.25,121.55000305175781,1002863,2021-10-18
2021-10-25,110.7364501953125,112.4000015258789,117.0,108.55000305175781,116.0,644008,2021-10-25
2021-11-01,116.10578155517578,117.8499984741211,121.0,108.3499984741211,114.4000015258789,591374,2021-11-01
2021-11-08,137.78018188476562,139.85000610351562,139.85000610351562,113.8499984741211,119.0,2425106,2021-11-08
2021-11-15,137.6324005126953,139.6999969482422,151.9499969482422,133.25,146.8000030517578,5258316,2021-11-15
2021-11-22,158.07528686523438,160.4499969482422,161.25,127.30000305175781,133.0,4521282,2021-11-22
2021-11-29,158.46937561035156,160.85000610351562,160.85000610351562,140.9499969482422,153.10000610351562,2837770,2021-11-29
2021-12-06,171.32623291015625,173.89999389648438,173.89999389648438,148.25,165.8000030517578,2011462,2021-12-06
2021-12-13,165.85836791992188,168.35000610351562,189.10000610351562,161.6999969482422,182.5500030517578,5301834,2021-12-13
2021-12-20,203.59152221679688,206.64999389648438,214.6999969482422,160.3000030517578,163.0500030517578,5848032,2021-12-20
2021-12-27,236.20162963867188,239.75,239.75,197.1999969482422,204.60000610351562,3885132,2021-12-27
2022-01-03,260.8316345214844,264.75,264.75,233.8000030517578,242.5,3655707,2022-01-03
2022-01-10,253.68893432617188,257.5,291.79998779296875,255.5500030517578,277.95001220703125,3437025,2022-01-10
2022-01-17,243.88619995117188,247.5500030517578,268.79998779296875,237.10000610351562,258.8999938964844,2391606,2022-01-17
2022-01-24,234.67457580566406,238.1999969482422,250.8000030517578,217.85000610351562,241.10000610351562,1787991,2022-01-24
2022-01-31,246.89105224609375,250.60000610351562,258.8999938964844,232.5,242.8000030517578,1727462,2022-01-31
2022-02-07,234.9701385498047,238.5,267.45001220703125,237.35000610351562,256.3500061035156,1642025,2022-02-07
2022-02-14,217.0395050048828,220.3000030517578,243.8000030517578,215.3000030517578,226.60000610351562,1684692,2022-02-14
2022-02-21,184.4786376953125,187.25,218.64999389648438,181.4499969482422,216.0,2689595,2022-02-21
2022-02-28,198.76402282714844,201.75,201.75,178.0,187.0,1136339,2022-02-28
2022-03-07,218.911376953125,222.1999969482422,222.25,195.10000610351562,198.89999389648438,1509198,2022-03-07
2022-03-14,221.4236297607422,224.75,225.39999389648438,203.75,222.89999389648438,963324,2022-03-14
2022-03-21,236.30014038085938,239.85000610351562,243.89999389648438,217.39999389648438,227.8000030517578,971957,2022-03-21
2022-03-28,226.4481658935547,229.85000610351562,247.0,217.5500030517578,245.0,1002215,2022-03-28
2022-04-04,221.22659301757812,224.5500030517578,239.89999389648438,220.5500030517578,231.75,962640,2022-04-04
2022-04-11,221.3251190185547,224.64999389648438,239.0,223.25,224.75,1011504,2022-04-11
2022-04-18,203.19744873046875,206.25,225.0,200.85000610351562,223.5,1187317,2022-04-18
2022-04-25,193.69027709960938,196.60000610351562,205.39999389648438,186.75,202.0500030517578,1105778,2022-04-25
2022-05-02,172.1636505126953,174.75,199.0,173.3000030517578,192.0,975942,2022-05-02
2022-05-09,160.58753967285156,163.0,174.6999969482422,153.0500030517578,174.5,1157536,2022-05-09
2022-05-16,172.75477600097656,175.35000610351562,188.64999389648438,162.0500030517578,167.0,763043,2022-05-16
2022-05-23,161.37571716308594,163.8000030517578,179.89999389648438,148.35000610351562,178.0,999212,2022-05-23
2022-05-30,204.0348663330078,207.10000610351562,208.85000610351562,171.9499969482422,171.9499969482422,1082220,2022-05-30
2022-06-06,182.55751037597656,185.3000030517578,209.0,174.5500030517578,209.0,2236493,2022-06-06
2022-06-13,162.65646362304688,165.10000610351562,180.89999389648438,157.0,179.0500030517578,1324646,2022-06-13
2022-06-20,170.83363342285156,173.39999389648438,173.6999969482422,156.85000610351562,166.89999389648438,948380,2022-06-20
2022-06-27,186.8923797607422,189.6999969482422,190.0,170.0500030517578,179.39999389648438,1601184,2022-06-27
2022-07-04,183.14862060546875,185.89999389648438,195.8000030517578,180.0,193.35000610351562,745966,2022-07-04
2022-07-11,170.73512268066406,173.3000030517578,191.85000610351562,169.0,185.0,794267,2022-07-11
2022-07-18,157.97677612304688,160.35000610351562,181.9499969482422,155.75,174.1999969482422,2438881,2022-07-18
2022-07-25,166.99134826660156,169.5,175.89999389648438,162.3000030517578,162.3000030517578,1691207,2022-07-25
2022-08-01,177.04039001464844,179.6999969482422,187.0,170.5500030517578,177.9499969482422,4301537,2022-08-01
2022-08-08,117.0417251586914,118.80000305175781,181.0,115.0,180.8000030517578,9848819,2022-08-08
2022-08-15,121.8199462890625,123.6500015258789,130.0,118.80000305175781,118.80000305175781,2829479,2022-08-15
2022-08-22,116.49986267089844,118.25,123.94999694824219,114.0,123.94999694824219,2378742,2022-08-22
2022-08-29,116.99246215820312,118.75,121.94999694824219,113.9000015258789,115.0,1366005,2022-08-29
2022-09-05,115.36688995361328,117.0999984741211,120.80000305175781,113.55000305175781,119.94999694824219,2123353,2022-09-05
2022-09-12,121.72142791748047,123.55000305175781,128.39999389648438,117.0,118.0,4114332,2022-09-12
2022-09-19,113.24479675292969,114.30000305175781,126.0,111.19999694824219,125.3499984741211,1158220,2022-09-19
2022-09-26,107.6469497680664,108.6500015258789,114.0,105.30000305175781,114.0,1072651,2022-09-26
2022-10-03,121.17093658447266,122.30000305175781,123.05000305175781,106.0,108.6500015258789,2266281,2022-10-03
2022-10-10,112.55125427246094,113.5999984741211,122.9000015258789,112.75,120.5999984741211,1431398,2022-10-10
2022-10-17,107.44879913330078,108.44999694824219,118.5,108.05000305175781,114.05000305175781,1188562,2022-10-17
2022-10-24,106.35895538330078,107.3499984741211,110.44999694824219,106.0,109.0,433451,2022-10-24
2022-10-31,110.322021484375,111.3499984741211,116.5,106.94999694824219,108.4000015258789,1304946,2022-10-31
2022-11-07,99.42356872558594,100.3499984741211,118.19999694824219,98.55000305175781,112.5,2327972,2022-11-07
2022-11-14,92.48819732666016,93.3499984741211,102.0999984741211,92.25,100.4000015258789,1421069,2022-11-14
2022-11-21,96.74850463867188,97.6500015258789,98.5999984741211,90.5,96.0,1291815,2022-11-21
2022-11-28,98.0860366821289,99.0,102.5,95.69999694824219,97.0999984741211,1636100,2022-11-28
2022-12-05,94.86604309082031,95.75,100.80000305175781,95.0,99.5999984741211,1224190,2022-12-05
2022-12-12,93.1322021484375,94.0,100.9000015258789,93.44999694824219,96.0,797927,2022-12-12
2022-12-19,100.86019134521484,101.80000305175781,109.0,92.6500015258789,94.44999694824219,6490262,2022-12-19
2022-12-26,100.11711883544922,101.05000305175781,122.0,98.69999694824219,106.0999984741211,7628407,2022-12-26
2023-01-02,94.96511840820312,95.8499984741211,102.9000015258789,95.1500015258789,101.5,1594811,2023-01-02
2023-01-09,94.02389526367188,94.9000015258789,96.55000305175781,93.05000305175781,96.5,1126416,2023-01-09
2023-01-16,93.47896575927734,94.3499984741211,96.55000305175781,92.6500015258789,95.0,1012575,2023-01-16
2023-01-23,89.86265563964844,90.69999694824219,96.0999984741211,88.44999694824219,94.75,836602,2023-01-23
2023-01-30,82.43190002441406,83.19999694824219,92.5,81.69999694824219,90.69999694824219,1442030,2023-01-30
2023-02-06,71.68206787109375,72.3499984741211,86.3499984741211,71.8499984741211,83.9000015258789,2605438,2023-02-06
2023-02-13,68.80884552001953,69.44999694824219,74.75,66.0,72.9000015258789,4036630,2023-02-13
2023-02-20,77.23036193847656,77.94999694824219,84.30000305175781,66.69999694824219,70.0,16176675,2023-02-20
2023-02-27,82.77867126464844,83.55000305175781,84.75,75.1500015258789,79.94999694824219,6533186,2023-02-27
2023-03-06,83.27406311035156,84.05000305175781,86.9000015258789,81.05000305175781,84.1500015258789,2305630,2023-03-06
2023-03-13,84.95835876464844,85.75,87.25,74.6500015258789,84.0,4084784,2023-03-13
2023-03-20,86.74174499511719,87.55000305175781,95.80000305175781,83.5,85.9000015258789,5903587,2023-03-20
2023-03-27,89.26820373535156,90.0999984741211,94.30000305175781,84.4000015258789,86.94999694824219,5656969,2023-03-27
2023-04-03,91.59650421142578,92.44999694824219,93.69999694824219,89.94999694824219,91.0,1696910,2023-04-03
2023-04-10,102.49495697021484,103.44999694824219,110.9000015258789,94.0,95.0,16530676,2023-04-10
2023-04-17,98.58142852783203,99.5,105.4000015258789,97.94999694824219,103.1500015258789,3193556,2023-04-17
2023-04-24,95.95588684082031,96.8499984741211,101.80000305175781,94.25,100.19999694824219,2425377,2023-04-24
2023-05-01,96.25312042236328,97.1500015258789,101.80000305175781,94.05000305175781,96.8499984741211,1764232,2023-05-01
2023-05-08,95.01466369628906,95.9000015258789,98.4000015258789,93.1500015258789,97.69999694824219,1203699,2023-05-08
2023-05-15,98.73004150390625,99.6500015258789,102.4000015258789,95.0999984741211,96.3499984741211,2251807,2023-05-15
2023-05-22,104.32787322998047,105.30000305175781,114.0,97.44999694824219,99.75,6176655,2023-05-22
2023-05-29,100.71157836914062,101.6500015258789,111.5999984741211,99.3499984741211,105.44999694824219,2768687,2023-05-29
2023-06-05,104.12972259521484,105.0999984741211,110.5999984741211,102.5,102.5,2784652,2023-06-05
2023-06-12,124.1927719116211,125.3499984741211,128.39999389648438,104.5,105.8499984741211,14992776,2023-06-12
2023-06-19,119.18939971923828,120.30000305175781,128.1999969482422,117.8499984741211,125.3499984741211,4250341,2023-06-19
2023-06-26,122.26078033447266,123.4000015258789,127.9000015258789,119.5999984741211,120.30000305175781,2172301,2023-06-26
2023-07-03,120.18016815185547,121.30000305175781,127.19999694824219,115.8499984741211,123.94999694824219,3571698,2023-07-03
2023-07-10,115.72171020507812,116.80000305175781,123.94999694824219,116.0,121.0999984741211,2219042,2023-07-10
2023-07-17,118.89217376708984,120.0,122.5,112.0999984741211,116.0,3685387,2023-07-17
2023-07-24,114.83001708984375,115.9000015258789,122.5,115.30000305175781,120.80000305175781,1609464,2023-07-24
2023-07-31,131.5244598388672,132.75,136.8000030517578,116.05000305175781,116.80000305175781,10690512,2023-07-31
2023-08-07,113.24479675292969,114.30000305175781,134.39999389648438,113.25,133.8000030517578,5285718,2023-08-07
2023-08-14,107.84510040283203,108.8499984741211,114.69999694824219,108.0,112.0,2065000,2023-08-14
2023-08-21,108.78633880615234,109.80000305175781,117.44999694824219,107.0,109.19999694824219,3516204,2023-08-21
2023-08-28,116.91063690185547,118.0,120.4000015258789,109.9000015258789,110.80000305175781,3153328,2023-08-28
2023-09-04,119.68478393554688,120.80000305175781,123.44999694824219,115.0,118.6500015258789,3123625,2023-09-04
2023-09-11,125.33216094970703,126.5,131.8000030517578,116.05000305175781,125.0,7249705,2023-09-11
2023-09-18,123.19561767578125,123.6500015258789,129.60000610351562,122.3499984741211,126.80000305175781,2451570,2023-09-18
2023-09-25,118.01472473144531,118.44999694824219,125.5,115.94999694824219,123.0,1835769,2023-09-25
2023-10-02,116.22134399414062,116.6500015258789,119.5999984741211,112.75,118.44999694824219,1479301,2023-10-02
2023-10-09,114.07923889160156,114.5,118.75,112.5999984741211,116.0,1246455,2023-10-09
2023-10-16,124.19194793701172,124.6500015258789,128.39999389648438,113.5999984741211,114.0,4429555,2023-10-16
2023-10-23,114.32832336425781,114.75,126.30000305175781,108.3499984741211,124.80000305175781,2362063,2023-10-23
2023-10-30,115.82280731201172,116.25,118.25,113.0999984741211,115.5999984741211,1027389,2023-10-30
2023-11-06,120.4059066772461,120.8499984741211,124.19999694824219,116.55000305175781,116.55000305175781,2632478,2023-11-06
2023-11-13,142.47451782226562,143.0,148.8000030517578,122.55000305175781,123.5,19774420,2023-11-13
2023-11-20,140.68112182617188,141.1999969482422,153.1999969482422,139.4499969482422,144.4499969482422,5912952,2023-11-20
2023-11-27,132.9595947265625,133.4499969482422,143.0,132.39999389648438,141.1999969482422,2819021,2023-11-27
2023-12-04,130.26953125,130.75,138.5,129.0,135.64999389648438,3224220,2023-12-04
2023-12-11,130.56842041015625,131.0500030517578,136.0500030517578,129.8000030517578,131.35000610351562,2012292,2023-12-11
2023-12-18,126.88201904296875,127.3499984741211,136.0,121.8499984741211,131.0500030517578,3258896,2023-12-18
2023-12-25,126.5831298828125,127.05000305175781,135.14999389648438,126.19999694824219,127.3499984741211,2194831,2023-12-25
2024-01-01,128.12744140625,128.60000610351562,133.0500030517578,124.0,127.6500015258789,2540367,2024-01-01
2024-01-08,134.45408630371094,134.9499969482422,140.5500030517578,126.55000305175781,128.5500030517578,7256490,2024-01-08
2024-01-15,134.75299072265625,135.25,145.8000030517578,128.75,135.89999389648438,8248528,2024-01-15
2024-01-22,132.41162109375,132.89999389648438,137.5,127.0,135.25,1993451,2024-01-22
2024-01-29,137.49288940429688,138.0,145.10000610351562,132.3000030517578,133.6999969482422,7325570,2024-01-29
2024-02-05,170.4214324951172,171.0500030517578,179.0,141.5,142.89999389648438,26065087,2024-02-05
2024-02-12,165.34017944335938,165.9499969482422,176.89999389648438,151.60000610351562,174.89999389648438,9539882,2024-02-12
2024-02-19,156.67214965820312,157.25,167.0,153.89999389648438,167.0,2653256,2024-02-19
2024-02-26,154.62966918945312,155.1999969482422,168.75,149.5500030517578,157.85000610351562,6337365,2024-02-26
2024-03-04,142.42469787597656,142.9499969482422,158.5,142.0,156.89999389648438,2570767,2024-03-04
2024-03-11,128.47613525390625,128.9499969482422,144.89999389648438,114.0,143.9499969482422,5151112,2024-03-11
2024-03-18,132.16253662109375,132.64999389648438,134.85000610351562,125.1500015258789,130.0,2413234,2024-03-18
2024-03-25,130.86732482910156,131.35000610351562,136.4499969482422,127.6500015258789,132.64999389648438,1956348,2024-03-25
2024-04-01,151.8399658203125,152.39999389648438,158.64999389648438,131.35000610351562,131.35000610351562,5366197,2024-04-01
2024-04-08,145.96165466308594,146.5,155.35000610351562,145.60000610351562,153.8000030517578,1986193,2024-04-08
2024-04-15,140.88038635253906,141.39999389648438,148.89999389648438,137.4499969482422,141.25,1929240,2024-04-15
2024-04-22,148.95062255859375,149.5,155.0,141.75,142.0,2081266,2024-04-22
2024-04-29,146.16091918945312,146.6999969482422,156.39999389648438,143.60000610351562,150.75,1402257,2024-04-29
2024-05-06,133.80648803710938,134.3000030517578,147.75,132.64999389648438,147.1999969482422,1521856,2024-05-06
2024-05-13,143.0723114013672,143.60000610351562,145.5,129.6999969482422,134.0,1031036,2024-05-13
2024-05-20,139.48553466796875,140.0,144.75,136.5500030517578,141.60000610351562,1489646,2024-05-20
2024-05-27,124.78974151611328,125.25,134.10000610351562,124.3499984741211,134.10000610351562,2868179,2024-05-27
2024-06-03,126.38385772705078,126.8499984741211,130.3000030517578,112.0,128.6999969482422,3780397,2024-06-03
2024-06-10,136.29730224609375,136.8000030517578,142.3000030517578,128.0500030517578,128.0500030517578,5981655,2024-06-10
2024-06-17,128.48611450195312,128.9600067138672,138.25,127.62999725341797,137.89999389648438,3549412,2024-06-17
2024-06-24,125.47720336914062,125.94000244140625,130.0,125.61000061035156,128.0,1811260,2024-06-24
2024-07-01,145.224365234375,145.75999450683594,150.7899932861328,125.26000213623047,126.01000213623047,8959085,2024-07-01
2024-07-08,142.94277954101562,143.47000122070312,153.0,138.8000030517578,146.88999938964844,7239909,2024-07-08
2024-07-15,142.8830108642578,143.41000366210938,161.8000030517578,142.60000610351562,145.1999969482422,8886136,2024-07-15
2024-07-22,163.218017578125,163.82000732421875,165.89999389648438,136.11000061035156,142.39999389648438,10571042,2024-07-22
2024-07-29,172.9819793701172,173.6199951171875,181.89999389648438,158.25,164.8699951171875,12087971,2024-07-29
2024-08-05,156.84152221679688,157.4199981689453,170.97999572753906,155.91000366210938,169.3000030517578,5479734,2024-08-05
2024-08-12,168.5583038330078,169.17999267578125,176.39999389648438,155.0,157.0,6696135,2024-08-12
2024-08-19,186.34271240234375,187.02999877929688,198.0,169.2100067138672,170.6999969482422,18182459,2024-08-19
2024-08-26,185.4199981689453,185.4199981689453,200.5800018310547,182.85000610351562,189.75,9514292,2024-08-26
2024-09-02,186.89999389648438,186.89999389648438,193.1999969482422,179.5,184.25,5736554,2024-09-02
2024-09-09,200.72999572753906,200.72999572753906,204.39999389648438,180.7899932861328,186.86000061035156,9911268,2024-09-09
2024-09-16,200.36000061035156,200.36000061035156,217.42999267578125,195.0,203.0,14700755,2024-09-16
2024-09-23,194.5500030517578,194.5500030517578,208.0,190.88999938964844,202.39999389648438,4002547,2024-09-23
2024-09-30,188.7899932861328,188.7899932861328,205.4499969482422,186.0,194.92999267578125,5201909,2024-09-30
2024-10-07,205.6199951171875,205.6199951171875,209.0,176.1199951171875,188.8000030517578,7467357,2024-10-07
2024-10-14,198.1300048828125,198.1300048828125,213.39999389648438,190.05999755859375,205.99000549316406,4789517,2024-10-14
2024-10-21,172.69000244140625,172.69000244140625,201.89999389648438,170.25999450683594,199.0,3383066,2024-10-21
2024-10-28,187.85000610351562,187.85000610351562,188.5,169.5,172.69000244140625,2208923,2024-10-28
2024-11-04,184.39999389648438,184.39999389648438,197.39999389648438,178.30999755859375,187.0,2318583,2024-11-04
2024-11-11,165.41000366210938,165.41000366210938,183.8000030517578,164.0,182.9600067138672,1677146,2024-11-11
2024-11-18,209.0,209.0,215.92999267578125,170.10000610351562,171.10000610351562,20232457,2024-11-18
2024-11-25,208.13999938964844,208.13999938964844,223.4600067138672,204.24000549316406,217.5,9606469,2024-11-25
2024-12-02,225.57000732421875,225.57000732421875,230.60000610351562,206.10000610351562,207.0,11493594,2024-12-02
2024-12-09,215.2899932861328,215.2899932861328,231.57000732421875,210.75,225.85000610351562,4780242,2024-12-09
2024-12-16,199.69000244140625,199.69000244140625,222.1999969482422,198.4499969482422,215.2899932861328,2908493,2024-12-16
2024-12-23,188.00999450683594,188.00999450683594,202.99000549316406,185.7899932861328,201.0,2057412,2024-12-23
2024-12-30,189.63999938964844,189.63999938964844,195.8699951171875,179.63999938964844,185.0,3643108,2024-12-30
2025-01-06,164.16000366210938,164.16000366210938,191.0,163.0,190.9499969482422,4121885,2025-01-06
2025-01-13,162.52999877929688,162.52999877929688,167.74000549316406,155.14999389648438,163.0,2912874,2025-01-13
2025-01-20,155.14999389648438,155.14999389648438,170.67999267578125,153.6999969482422,162.6999969482422,2433888,2025-01-20
2025-01-27,152.63999938964844,152.63999938964844,159.25,140.77000427246094,153.0,2577345,2025-01-27
2025-02-03,159.99000549316406,159.99000549316406,166.60000610351562,150.0,150.0,2105478,2025-02-03
2025-02-10,129.77000427246094,129.77000427246094,161.88999938964844,126.75,161.19000244140625,2801328,2025-02-10
2025-02-17,132.60000610351562,132.60000610351562,141.3000030517578,123.0,129.89999389648438,2144237,2025-02-17
2025-02-24,118.83999633789062,118.83999633789062,134.6699981689453,117.80000305175781,131.0,1241600,2025-02-24
2025-03-03,128.1199951171875,128.1199951171875,130.3300018310547,111.2300033569336,120.0,2833286,2025-03-03
2025-03-10,114.72000122070312,114.72000122070312,130.08999633789062,114.25,129.0,1389747,2025-03-10
2025-03-17,127.54000091552734,127.54000091552734,129.10000610351562,113.51000213623047,116.5999984741211,1697221,2025-03-17
2025-03-24,118.4800033569336,118.4800033569336,132.44000244140625,117.29000091552734,129.5800018310547,2742502,2025-03-24
2025-03-31,119.58999633789062,119.58999633789062,128.0,118.0,118.4800033569336,1861044,2025-03-31
2025-04-07,115.9800033569336,115.9800033569336,118.98999786376953,103.0,103.0,1469978,2025-04-07
2025-04-14,125.62999725341797,125.62999725341797,128.13999938964844,115.9800033569336,115.9800033569336,1063520,2025-04-14
2025-04-21,122.69000244140625,122.69000244140625,132.3000030517578,120.76000213623047,126.26000213623047,2671648,2025-04-21
2025-04-28,117.41000366210938,117.41000366210938,125.29000091552734,117.41000366210938,123.0,935068,2025-04-28
2025-05-05,113.01000213623047,113.01000213623047,120.0,110.55000305175781,118.69999694824219,1375496,2025-05-05
2025-05-12,131.39999389648438,131.39999389648438,132.74000549316406,116.0,116.0,2319226,2025-05-12
2025-05-19,137.77999877929688,137.77999877929688,139.89999389648438,127.62999725341797,132.02000427246094,3268281,2025-05-19
2025-05-26,131.3800048828125,131.3800048828125,136.49000549316406,129.0500030517578,136.0,2612028,2025-05-26
2025-06-02,135.35000610351562,135.35000610351562,137.47999572753906,129.47000122070312,131.0,2654565,2025-06-02
2025-06-09,131.83999633789062,131.83999633789062,142.0,130.0,135.99000549316406,2994807,2025-06-09
2025-06-16,129.10000610351562,129.10000610351562,134.5,126.4800033569336,131.1699981689453,2025457,2025-06-16
2025-06-23,140.05999755859375,140.05999755859375,142.6999969482422,127.41000366210938,127.69999694824219,3075179,2025-06-23
