Date,Adj Close_SINTERCOM.NS,Close_SINTERCOM.NS,High_SINTERCOM.NS,Low_SINTERCOM.NS,Open_SINTERCOM.NS,Volume_SINTERCOM.NS,Date
2021-11-22,84.6500015258789,84.6500015258789,94.94999694824219,70.30000305175781,85.44999694824219,374261,2021-11-22
2021-11-29,84.0,84.0,86.05000305175781,81.3499984741211,81.3499984741211,42915,2021-11-29
2021-12-06,85.0999984741211,85.0999984741211,87.4000015258789,83.0,84.0,219038,2021-12-06
2021-12-13,83.0,83.0,89.94999694824219,82.0,86.5,150659,2021-12-13
2021-12-20,86.69999694824219,86.69999694824219,90.0,82.0,83.0,90575,2021-12-20
2021-12-27,86.44999694824219,86.44999694824219,90.9000015258789,81.8499984741211,90.9000015258789,48148,2021-12-27
2022-01-03,88.5999984741211,88.5999984741211,95.0,85.30000305175781,87.8499984741211,219595,2022-01-03
2022-01-10,101.25,101.25,102.0,87.25,87.25,857742,2022-01-10
2022-01-17,100.19999694824219,100.19999694824219,108.0,98.05000305175781,101.69999694824219,417765,2022-01-17
2022-01-24,100.0,100.0,103.5,94.9000015258789,98.19999694824219,92913,2022-01-24
2022-01-31,97.0999984741211,97.0999984741211,106.25,97.0,106.25,78959,2022-01-31
2022-02-07,95.0,95.0,101.94999694824219,92.30000305175781,101.94999694824219,67965,2022-02-07
2022-02-14,94.0,94.0,100.0,85.69999694824219,100.0,70287,2022-02-14
2022-02-21,88.94999694824219,88.94999694824219,95.19999694824219,87.0,94.0999984741211,88667,2022-02-21
2022-02-28,91.05000305175781,91.05000305175781,92.9000015258789,90.0,90.0999984741211,14628,2022-02-28
2022-03-07,91.05000305175781,91.05000305175781,105.0,88.0,91.94999694824219,21372,2022-03-07
2022-03-14,96.5999984741211,96.5999984741211,100.5,88.8499984741211,90.0999984741211,137936,2022-03-14
2022-03-21,94.30000305175781,94.30000305175781,99.0,93.0,97.8499984741211,25765,2022-03-21
2022-03-28,92.1500015258789,92.1500015258789,96.94999694824219,89.25,94.0,41519,2022-03-28
2022-04-04,91.0999984741211,91.0999984741211,96.0,90.3499984741211,94.3499984741211,35358,2022-04-04
2022-04-11,93.5,93.5,94.25,88.6500015258789,91.5,35210,2022-04-11
2022-04-18,90.5,90.5,99.0,90.0,90.0,44863,2022-04-18
2022-04-25,90.0999984741211,90.0999984741211,92.0,89.19999694824219,91.0,41190,2022-04-25
2022-05-02,90.5,90.5,92.44999694824219,90.0,90.19999694824219,32204,2022-05-02
2022-05-09,88.6500015258789,88.6500015258789,97.4000015258789,88.0,91.0,181919,2022-05-09
2022-05-16,88.5,88.5,93.44999694824219,84.30000305175781,89.19999694824219,16046,2022-05-16
2022-05-23,88.19999694824219,88.19999694824219,90.6500015258789,88.0,88.1500015258789,13534,2022-05-23
2022-05-30,89.94999694824219,89.94999694824219,93.8499984741211,88.0,88.30000305175781,55717,2022-05-30
2022-06-06,88.25,88.25,91.5,88.0,89.0,6923,2022-06-06
2022-06-13,88.0,88.0,91.5,86.30000305175781,88.0999984741211,8901,2022-06-13
2022-06-20,85.5999984741211,85.5999984741211,90.9000015258789,85.0,88.0999984741211,9367,2022-06-20
2022-06-27,86.5999984741211,86.5999984741211,94.9000015258789,85.0,86.0,25310,2022-06-27
2022-07-04,85.4000015258789,85.4000015258789,94.0,85.0,85.44999694824219,45548,2022-07-04
2022-07-11,89.8499984741211,89.8499984741211,91.0,85.0,85.44999694824219,13865,2022-07-11
2022-07-18,89.5999984741211,89.5999984741211,89.94999694824219,85.0999984741211,89.9000015258789,3451,2022-07-18
2022-07-25,85.94999694824219,85.94999694824219,90.5,85.0,86.30000305175781,69865,2022-07-25
2022-08-01,85.0999984741211,85.0999984741211,90.25,85.0,90.25,26360,2022-08-01
2022-08-08,85.4000015258789,85.4000015258789,88.9000015258789,85.0,88.9000015258789,7666,2022-08-08
2022-08-15,85.05000305175781,85.05000305175781,89.75,85.0,85.4000015258789,25571,2022-08-15
2022-08-22,84.30000305175781,84.30000305175781,86.44999694824219,77.4000015258789,77.4000015258789,58498,2022-08-22
2022-08-29,84.94999694824219,84.94999694824219,88.9000015258789,80.05000305175781,81.55000305175781,12499,2022-08-29
2022-09-05,90.69999694824219,90.69999694824219,92.94999694824219,84.0,87.9000015258789,92418,2022-09-05
2022-09-12,84.19999694824219,84.19999694824219,95.0,79.19999694824219,92.75,234188,2022-09-12
2022-09-19,88.94999694824219,88.94999694824219,90.0,84.19999694824219,86.0,58889,2022-09-19
2022-09-26,84.5,84.5,89.5,84.0,88.94999694824219,95765,2022-09-26
2022-10-03,83.80000305175781,83.80000305175781,88.80000305175781,82.55000305175781,88.6500015258789,29449,2022-10-03
2022-10-10,82.5999984741211,82.5999984741211,87.0,80.55000305175781,83.0999984741211,29043,2022-10-10
2022-10-17,83.94999694824219,83.94999694824219,85.75,80.05000305175781,81.5,33602,2022-10-17
2022-10-24,83.19999694824219,83.19999694824219,85.9000015258789,81.55000305175781,85.5,32227,2022-10-24
2022-10-31,100.3499984741211,100.3499984741211,104.94999694824219,82.94999694824219,83.30000305175781,153812,2022-10-31
2022-11-07,101.05000305175781,101.05000305175781,105.05000305175781,96.30000305175781,101.94999694824219,75941,2022-11-07
2022-11-14,100.05000305175781,100.05000305175781,103.25,98.0,102.0999984741211,43438,2022-11-14
2022-11-21,107.0999984741211,107.0999984741211,117.5,100.0,101.44999694824219,348006,2022-11-21
2022-11-28,106.5999984741211,106.5999984741211,112.30000305175781,104.8499984741211,108.80000305175781,46610,2022-11-28
2022-12-05,104.0,104.0,110.9000015258789,102.0,105.0,48732,2022-12-05
2022-12-12,104.05000305175781,104.05000305175781,108.94999694824219,104.0,108.94999694824219,28221,2022-12-12
2022-12-19,101.1500015258789,101.1500015258789,108.5,101.0,104.0,27590,2022-12-19
2022-12-26,101.0,101.0,105.0,100.0,100.05000305175781,53221,2022-12-26
2023-01-02,105.0,105.0,107.0,104.0,104.80000305175781,28297,2023-01-02
2023-01-09,105.8499984741211,105.8499984741211,106.0,104.0,104.05000305175781,49062,2023-01-09
2023-01-16,104.5,104.5,111.0,104.0,111.0,104707,2023-01-16
2023-01-23,103.0,103.0,105.9000015258789,101.0,104.5,30122,2023-01-23
2023-01-30,102.05000305175781,102.05000305175781,108.0,102.0,102.0,6284,2023-01-30
2023-02-06,103.94999694824219,103.94999694824219,109.0,102.0,102.05000305175781,2567,2023-02-06
2023-02-13,101.0,101.0,106.05000305175781,101.0,106.05000305175781,89623,2023-02-13
2023-02-20,101.05000305175781,101.05000305175781,102.0,95.0,101.0,23569,2023-02-20
2023-02-27,99.1500015258789,99.1500015258789,103.4000015258789,95.25,96.1500015258789,40640,2023-02-27
2023-03-06,100.0,100.0,100.25,99.0,100.25,21638,2023-03-06
2023-03-13,100.0,100.0,106.55000305175781,100.0,100.1500015258789,23159,2023-03-13
2023-03-20,100.0,100.0,103.1500015258789,100.0,100.0,6985,2023-03-20
2023-03-27,102.30000305175781,102.30000305175781,104.9000015258789,100.0,100.05000305175781,6333,2023-03-27
2023-04-03,102.0,102.0,102.30000305175781,100.1500015258789,101.9000015258789,156,2023-04-03
2023-04-10,101.4000015258789,101.4000015258789,104.8499984741211,100.0,100.4000015258789,11844,2023-04-10
2023-04-17,100.9000015258789,100.9000015258789,105.0,99.0,100.05000305175781,33108,2023-04-17
2023-04-24,100.94999694824219,100.94999694824219,105.0,100.0,101.1500015258789,2976,2023-04-24
2023-05-01,102.44999694824219,102.44999694824219,103.4000015258789,100.0,100.94999694824219,5785,2023-05-01
2023-05-08,101.44999694824219,101.44999694824219,105.0,100.0,102.44999694824219,5939,2023-05-08
2023-05-15,101.05000305175781,101.05000305175781,108.80000305175781,100.0,101.44999694824219,23440,2023-05-15
2023-05-22,100.5999984741211,100.5999984741211,107.9000015258789,99.05000305175781,99.05000305175781,5807,2023-05-22
2023-05-29,104.80000305175781,104.80000305175781,109.75,100.0,104.3499984741211,16293,2023-05-29
2023-06-05,119.94999694824219,119.94999694824219,125.4000015258789,104.0,105.0,105013,2023-06-05
2023-06-12,117.1500015258789,117.1500015258789,121.0,112.0999984741211,119.9000015258789,25325,2023-06-12
2023-06-19,121.0,121.0,130.0500030517578,116.44999694824219,117.5,148208,2023-06-19
2023-06-26,123.55000305175781,123.55000305175781,126.0,121.0,123.0,94642,2023-06-26
2023-07-03,120.80000305175781,120.80000305175781,125.9000015258789,114.0,125.9000015258789,40204,2023-07-03
2023-07-10,122.30000305175781,122.30000305175781,124.0,121.0,121.0,22121,2023-07-10
2023-07-17,121.80000305175781,121.80000305175781,124.0,121.0,122.30000305175781,23333,2023-07-17
2023-07-24,124.19999694824219,124.19999694824219,139.5,121.0,123.0,130547,2023-07-24
2023-07-31,127.4000015258789,127.4000015258789,136.0,122.05000305175781,129.85000610351562,32016,2023-07-31
2023-08-07,126.44999694824219,126.44999694824219,131.1999969482422,125.0999984741211,126.55000305175781,38050,2023-08-07
2023-08-14,127.19999694824219,127.19999694824219,130.0,125.0,125.44999694824219,67393,2023-08-14
2023-08-21,125.1500015258789,125.1500015258789,129.0,125.0,128.89999389648438,34886,2023-08-21
2023-08-28,126.19999694824219,126.19999694824219,129.0,124.1500015258789,125.1500015258789,25711,2023-08-28
2023-09-04,125.55000305175781,125.55000305175781,133.0,125.0,126.05000305175781,72671,2023-09-04
2023-09-11,129.14999389648438,129.14999389648438,130.5,121.6500015258789,128.9499969482422,223115,2023-09-11
2023-09-18,127.4000015258789,127.4000015258789,129.14999389648438,125.0,129.14999389648438,46434,2023-09-18
2023-09-25,129.5,129.5,130.0,129.0,129.0500030517578,32698,2023-09-25
2023-10-02,129.85000610351562,129.85000610351562,130.0,124.9000015258789,129.5,36434,2023-10-02
2023-10-09,128.85000610351562,128.85000610351562,131.4499969482422,128.0,129.85000610351562,32434,2023-10-09
2023-10-16,128.0,128.0,131.0,127.19999694824219,128.89999389648438,21002,2023-10-16
2023-10-23,129.10000610351562,129.10000610351562,130.9499969482422,122.44999694824219,130.9499969482422,32571,2023-10-23
2023-10-30,129.4499969482422,129.4499969482422,130.0,126.55000305175781,126.55000305175781,11480,2023-10-30
2023-11-06,129.5500030517578,129.5500030517578,131.0,128.0,129.4499969482422,146305,2023-11-06
2023-11-13,128.1999969482422,128.1999969482422,131.9499969482422,128.0,129.0,66469,2023-11-13
2023-11-20,128.0,128.0,130.5500030517578,127.8499984741211,128.25,42922,2023-11-20
2023-11-27,127.25,127.25,129.9499969482422,127.0,128.0,27482,2023-11-27
2023-12-04,128.0,128.0,131.0,128.0,128.0,46312,2023-12-04
2023-12-11,128.14999389648438,128.14999389648438,129.5,127.44999694824219,128.89999389648438,24001,2023-12-11
2023-12-18,126.5999984741211,126.5999984741211,131.0,123.0,131.0,59791,2023-12-18
2023-12-25,126.30000305175781,126.30000305175781,134.9499969482422,125.94999694824219,126.5999984741211,77377,2023-12-25
2024-01-01,127.0,127.0,129.4499969482422,127.0,128.3000030517578,29020,2024-01-01
2024-01-08,127.8499984741211,127.8499984741211,129.9499969482422,126.4000015258789,127.05000305175781,40303,2024-01-08
2024-01-15,129.14999389648438,129.14999389648438,138.0,127.0,127.8499984741211,127754,2024-01-15
2024-01-22,123.75,123.75,133.0,123.0,129.14999389648438,94126,2024-01-22
2024-01-29,128.39999389648438,128.39999389648438,133.0,125.0,128.0500030517578,168593,2024-01-29
2024-02-05,128.0500030517578,128.0500030517578,130.89999389648438,128.0,130.89999389648438,29437,2024-02-05
2024-02-12,128.9499969482422,128.9499969482422,130.9499969482422,127.0,130.9499969482422,62680,2024-02-12
2024-02-19,127.69999694824219,127.69999694824219,130.0,125.5999984741211,125.5999984741211,143494,2024-02-19
2024-02-26,128.10000610351562,128.10000610351562,130.0,127.0,130.0,43743,2024-02-26
2024-03-04,127.0999984741211,127.0999984741211,129.5,125.0,129.5,64788,2024-03-04
2024-03-11,128.14999389648438,128.14999389648438,133.75,125.0,128.10000610351562,428121,2024-03-11
2024-03-18,130.0,130.0,134.0,126.30000305175781,131.9499969482422,154371,2024-03-18
2024-03-25,131.9499969482422,131.9499969482422,138.0,120.5999984741211,130.0,197592,2024-03-25
2024-04-01,126.80000305175781,126.80000305175781,139.64999389648438,126.30000305175781,139.64999389648438,189200,2024-04-01
2024-04-08,125.80000305175781,125.80000305175781,131.0,125.0999984741211,127.5,63685,2024-04-08
2024-04-15,126.6500015258789,126.6500015258789,129.0,122.0,123.25,32967,2024-04-15
2024-04-22,130.0500030517578,130.0500030517578,132.0,126.0999984741211,131.35000610351562,81447,2024-04-22
2024-04-29,134.85000610351562,134.85000610351562,140.0,125.0,130.0,379897,2024-04-29
2024-05-06,130.1999969482422,130.1999969482422,136.85000610351562,128.35000610351562,135.3000030517578,40493,2024-05-06
2024-05-13,131.60000610351562,131.60000610351562,135.75,129.39999389648438,133.0,36915,2024-05-13
2024-05-20,131.39999389648438,131.39999389648438,134.5500030517578,126.0,131.60000610351562,22941,2024-05-20
2024-05-27,129.89999389648438,129.89999389648438,135.14999389648438,125.0,132.75,101177,2024-05-27
2024-06-03,131.60000610351562,131.60000610351562,141.1999969482422,129.0,141.1999969482422,174262,2024-06-03
2024-06-10,135.94000244140625,135.94000244140625,141.13999938964844,131.2100067138672,134.25,154595,2024-06-10
2024-06-17,135.0,135.0,139.7899932861328,133.0,135.94000244140625,46715,2024-06-17
2024-06-24,138.9199981689453,138.9199981689453,143.0,133.0,134.83999633789062,138600,2024-06-24
2024-07-01,136.57000732421875,136.57000732421875,140.0,136.0,137.6999969482422,57651,2024-07-01
2024-07-08,136.3000030517578,136.3000030517578,140.0,136.0,136.86000061035156,99222,2024-07-08
2024-07-15,131.69000244140625,131.69000244140625,138.0,130.0,137.0,90418,2024-07-15
2024-07-22,129.86000061035156,129.86000061035156,143.2899932861328,126.4000015258789,132.0,146621,2024-07-22
2024-07-29,129.32000732421875,129.32000732421875,135.2899932861328,128.00999450683594,129.99000549316406,202678,2024-07-29
2024-08-05,127.4800033569336,127.4800033569336,131.97999572753906,125.11000061035156,128.10000610351562,145858,2024-08-05
2024-08-12,129.0500030517578,129.0500030517578,137.10000610351562,125.12000274658203,128.0,455784,2024-08-12
2024-08-19,129.39999389648438,129.39999389648438,136.0,127.0,132.3000030517578,356808,2024-08-19
2024-08-26,132.36000061035156,132.36000061035156,135.89999389648438,127.0,128.97999572753906,181195,2024-08-26
2024-09-02,129.97000122070312,129.97000122070312,134.72999572753906,127.91999816894531,133.10000610351562,100872,2024-09-02
2024-09-09,131.91000366210938,131.91000366210938,133.0,127.05000305175781,129.97000122070312,217716,2024-09-09
2024-09-16,144.4199981689453,144.4199981689453,165.0,128.02999877929688,134.9499969482422,1076757,2024-09-16
2024-09-23,163.2899932861328,163.2899932861328,170.0500030517578,138.89999389648438,142.64999389648438,646552,2024-09-23
2024-09-30,164.17999267578125,164.17999267578125,170.0,155.39999389648438,163.2899932861328,165761,2024-09-30
2024-10-07,160.4199981689453,160.4199981689453,168.88999938964844,153.47000122070312,167.9499969482422,83955,2024-10-07
2024-10-14,157.1699981689453,157.1699981689453,162.1199951171875,143.6699981689453,159.0,120148,2024-10-14
2024-10-21,147.3800048828125,147.3800048828125,158.0,143.47999572753906,155.99000549316406,116493,2024-10-21
2024-10-28,151.0500030517578,151.0500030517578,158.57000732421875,142.49000549316406,150.0,82764,2024-10-28
2024-11-04,153.30999755859375,153.30999755859375,161.0,147.0500030517578,147.5,36832,2024-11-04
2024-11-11,138.00999450683594,138.00999450683594,155.0,130.80999755859375,153.97000122070312,168395,2024-11-11
2024-11-18,140.5,140.5,144.10000610351562,134.85000610351562,135.24000549316406,18933,2024-11-18
2024-11-25,143.6300048828125,143.6300048828125,145.0,136.24000549316406,140.02999877929688,20978,2024-11-25
2024-12-02,149.97999572753906,149.97999572753906,153.82000732421875,140.0500030517578,146.39999389648438,87626,2024-12-02
2024-12-09,178.39999389648438,178.39999389648438,186.0,148.07000732421875,150.4199981689453,821225,2024-12-09
2024-12-16,166.3000030517578,166.3000030517578,179.6999969482422,160.14999389648438,175.3000030517578,166409,2024-12-16
2024-12-23,165.02999877929688,165.02999877929688,174.0,160.1999969482422,173.0,33480,2024-12-23
2024-12-30,179.24000549316406,179.24000549316406,183.85000610351562,160.11000061035156,169.8000030517578,98623,2024-12-30
2025-01-06,161.9499969482422,161.9499969482422,181.85000610351562,156.63999938964844,181.85000610351562,50540,2025-01-06
2025-01-13,156.9600067138672,156.9600067138672,171.0,153.0,170.50999450683594,161391,2025-01-13
2025-01-20,145.00999450683594,145.00999450683594,164.0,139.02000427246094,161.50999450683594,188568,2025-01-20
2025-01-27,149.4499969482422,149.4499969482422,153.9600067138672,136.0,147.61000061035156,101776,2025-01-27
2025-02-03,141.5500030517578,141.5500030517578,154.89999389648438,138.6699981689453,149.2100067138672,18129,2025-02-03
2025-02-10,125.94999694824219,125.94999694824219,140.7899932861328,123.0999984741211,140.38999938964844,324978,2025-02-10
2025-02-17,131.97999572753906,131.97999572753906,134.60000610351562,118.0,123.0,113793,2025-02-17
2025-02-24,125.4800033569336,125.4800033569336,136.92999267578125,114.47000122070312,131.97999572753906,184868,2025-02-24
2025-03-03,125.0,125.0,142.0,109.98999786376953,127.9000015258789,51485,2025-03-03
2025-03-10,130.22999572753906,130.22999572753906,145.0,123.9000015258789,127.4000015258789,60033,2025-03-10
2025-03-17,134.94000244140625,134.94000244140625,137.0,128.3000030517578,130.22999572753906,28775,2025-03-17
2025-03-24,130.16000366210938,130.16000366210938,136.5,124.5199966430664,133.00999450683594,34412,2025-03-24
2025-03-31,121.02999877929688,121.02999877929688,133.22000122070312,117.5,130.16000366210938,41147,2025-03-31
2025-04-07,120.05999755859375,120.05999755859375,140.99000549316406,112.69000244140625,119.88999938964844,54314,2025-04-07
2025-04-14,122.0,122.0,125.0,118.11000061035156,118.11000061035156,122274,2025-04-14
2025-04-21,124.48999786376953,124.48999786376953,128.05999755859375,123.1500015258789,127.18000030517578,115921,2025-04-21
2025-04-28,122.87000274658203,122.87000274658203,134.61000061035156,121.08999633789062,134.61000061035156,27822,2025-04-28
2025-05-05,126.41999816894531,126.41999816894531,127.8499984741211,120.19000244140625,121.98999786376953,24966,2025-05-05
2025-05-12,131.97000122070312,131.97000122070312,137.0,123.80000305175781,137.0,58373,2025-05-12
2025-05-19,132.88999938964844,132.88999938964844,133.80999755859375,124.69000244140625,130.97999572753906,38943,2025-05-19
2025-05-26,129.22000122070312,129.22000122070312,131.83999633789062,124.91999816894531,131.10000610351562,11256,2025-05-26
2025-06-02,134.27000427246094,134.27000427246094,141.89999389648438,127.26000213623047,128.69000244140625,53574,2025-06-02
2025-06-09,131.9499969482422,131.9499969482422,139.91000366210938,129.00999450683594,139.91000366210938,21192,2025-06-09
2025-06-16,134.32000732421875,134.32000732421875,138.0,123.0,130.17999267578125,51416,2025-06-16
2025-06-23,127.86000061035156,127.86000061035156,137.0,124.0,135.66000366210938,84689,2025-06-23
2025-06-30,126.0,126.0,135.75999450683594,124.26000213623047,127.73999786376953,59809,2025-06-30
2025-07-07,126.20999908447266,126.20999908447266,132.86000061035156,124.51000213623047,124.51000213623047,8720,2025-07-07
2025-07-14,131.13999938964844,131.13999938964844,135.0,125.0,131.7899932861328,31705,2025-07-14
