Date,Adj Close_TVSELECT.NS,Close_TVSELECT.NS,High_TVSELECT.NS,Low_TVSELECT.NS,Open_TVSELECT.NS,Volume_TVSELECT.NS,Date
2021-07-19,181.31951904296875,184.4499969482422,199.0,183.0,195.89999389648438,194324,2021-07-19
2021-07-26,192.77178955078125,196.10000610351562,198.60000610351562,178.6999969482422,184.5500030517578,519591,2021-07-26
2021-08-02,184.31773376464844,187.5,199.60000610351562,174.89999389648438,196.0,472556,2021-08-02
2021-08-09,183.4330291748047,186.60000610351562,194.5500030517578,171.0,192.85000610351562,418375,2021-08-09
2021-08-16,165.29615783691406,168.14999389648438,183.89999389648438,167.0,180.14999389648438,201410,2021-08-16
2021-08-23,160.62677001953125,163.39999389648438,172.4499969482422,155.75,169.75,173858,2021-08-23
2021-08-30,167.50794982910156,170.39999389648438,175.4499969482422,162.9499969482422,164.35000610351562,188366,2021-08-30
2021-09-06,168.9824981689453,171.89999389648438,174.39999389648438,167.5500030517578,171.0,116965,2021-09-06
2021-09-13,170.06382751464844,173.0,186.89999389648438,168.9499969482422,173.39999389648438,402280,2021-09-13
2021-09-20,166.6232452392578,169.5,174.0,163.25,170.0,151174,2021-09-20
2021-09-27,162.39622497558594,165.1999969482422,171.8000030517578,160.25,170.0,159871,2021-09-27
2021-10-04,166.42665100097656,169.3000030517578,173.0,166.10000610351562,168.0,226522,2021-10-04
2021-10-11,166.6232452392578,169.5,171.5,168.0,168.0,151485,2021-10-11
2021-10-18,159.54544067382812,162.3000030517578,177.9499969482422,159.75,170.10000610351562,371281,2021-10-18
2021-10-25,155.0235137939453,157.6999969482422,166.39999389648438,155.14999389648438,163.89999389648438,119815,2021-10-25
2021-11-01,173.20953369140625,176.1999969482422,177.89999389648438,156.0500030517578,159.25,288766,2021-11-01
2021-11-08,172.17733764648438,175.14999389648438,188.39999389648438,170.10000610351562,176.0,518018,2021-11-08
2021-11-15,180.6313934326172,183.75,185.35000610351562,172.0500030517578,183.89999389648438,376543,2021-11-15
2021-11-22,164.65719604492188,167.5,185.89999389648438,166.25,185.89999389648438,210940,2021-11-22
2021-11-29,171.34178161621094,174.3000030517578,176.4499969482422,158.9499969482422,167.0,268975,2021-11-29
2021-12-06,178.46873474121094,181.5500030517578,187.89999389648438,165.64999389648438,175.8000030517578,475191,2021-12-06
2021-12-13,176.74842834472656,179.8000030517578,203.0,176.8000030517578,180.0,1065889,2021-12-13
2021-12-20,168.44186401367188,171.35000610351562,180.3000030517578,165.0500030517578,180.3000030517578,316134,2021-12-20
2021-12-27,172.81631469726562,175.8000030517578,180.0,168.1999969482422,172.89999389648438,273239,2021-12-27
2022-01-03,184.6126708984375,187.8000030517578,197.89999389648438,174.25,175.60000610351562,852431,2022-01-03
2022-01-10,185.9397430419922,189.14999389648438,199.0,185.60000610351562,191.8000030517578,549575,2022-01-10
2022-01-17,210.76119995117188,214.39999389648438,226.60000610351562,187.0500030517578,187.0500030517578,2217039,2022-01-17
2022-01-24,213.3662109375,217.0500030517578,234.5500030517578,193.5500030517578,216.60000610351562,1462639,2022-01-24
2022-01-31,214.4967041015625,218.1999969482422,224.89999389648438,211.0,224.0,605541,2022-01-31
2022-02-07,242.3655548095703,246.5500030517578,283.95001220703125,218.1999969482422,222.60000610351562,5818477,2022-02-07
2022-02-14,222.21348571777344,226.0500030517578,242.8000030517578,214.0,232.0,1551010,2022-02-14
2022-02-21,202.9461212158203,206.4499969482422,228.0,189.0,227.0,943928,2022-02-21
2022-02-28,202.99526977539062,206.5,217.0,202.10000610351562,206.4499969482422,332913,2022-02-28
2022-03-07,215.5780487060547,219.3000030517578,231.89999389648438,199.64999389648438,203.0,786729,2022-03-07
2022-03-14,222.6558380126953,226.5,234.39999389648438,214.6999969482422,220.0,658805,2022-03-14
2022-03-21,219.559326171875,221.3000030517578,230.0,219.0500030517578,230.0,358038,2022-03-21
2022-03-28,265.8919982910156,268.0,278.70001220703125,216.60000610351562,223.0,3499091,2022-03-28
2022-04-04,263.6596984863281,265.75,284.6499938964844,262.79998779296875,270.0,1496625,2022-04-04
2022-04-11,256.1194763183594,258.1499938964844,270.0,253.25,266.0,384679,2022-04-11
2022-04-18,255.6234130859375,257.6499938964844,271.8500061035156,246.64999389648438,256.6000061035156,901093,2022-04-18
2022-04-25,238.65789794921875,240.5500030517578,263.5,237.1999969482422,256.95001220703125,570275,2022-04-25
2022-05-02,221.69241333007812,223.4499969482422,250.0,220.25,239.85000610351562,289262,2022-05-02
2022-05-09,208.44741821289062,210.10000610351562,228.10000610351562,197.0,223.4499969482422,429001,2022-05-09
2022-05-16,214.35061645507812,216.0500030517578,227.0,192.1999969482422,209.1999969482422,361673,2022-05-16
2022-05-23,204.57809448242188,206.1999969482422,221.0,190.5500030517578,217.75,199783,2022-05-23
2022-05-30,215.1939239501953,216.89999389648438,224.5,208.0,208.25,227654,2022-05-30
2022-06-06,207.60411071777344,209.25,218.4499969482422,205.10000610351562,218.4499969482422,135687,2022-06-06
2022-06-13,172.5321502685547,173.89999389648438,206.9499969482422,170.0,205.0,223523,2022-06-13
2022-06-20,188.70394897460938,190.1999969482422,193.39999389648438,166.1999969482422,173.89999389648438,249361,2022-06-20
2022-06-27,185.23147583007812,186.6999969482422,196.8000030517578,184.0500030517578,192.0500030517578,95125,2022-06-27
2022-07-04,200.21270751953125,201.8000030517578,216.25,183.0,188.8000030517578,506551,2022-07-04
2022-07-11,198.87332153320312,200.4499969482422,209.9499969482422,197.8000030517578,201.8000030517578,193139,2022-07-11
2022-07-18,212.11831665039062,213.8000030517578,217.85000610351562,199.3000030517578,201.0,352766,2022-07-18
2022-07-25,210.58050537109375,212.25,219.1999969482422,206.10000610351562,215.39999389648438,220512,2022-07-25
2022-08-01,215.78921508789062,217.5,223.9499969482422,208.8000030517578,212.75,290711,2022-08-01
2022-08-08,217.32701110839844,219.0500030517578,223.4499969482422,213.0500030517578,218.4499969482422,183160,2022-08-08
2022-08-15,237.2193145751953,239.10000610351562,252.0,212.4499969482422,219.0500030517578,965928,2022-08-15
2022-08-22,278.78973388671875,281.0,296.70001220703125,237.10000610351562,239.9499969482422,3654360,2022-08-22
2022-08-29,306.4206848144531,308.8500061035156,332.95001220703125,251.39999389648438,275.8999938964844,1590683,2022-08-29
2022-09-05,295.45758056640625,297.79998779296875,324.79998779296875,296.0,311.3999938964844,718908,2022-09-05
2022-09-12,277.8968505859375,280.1000061035156,301.0,275.0,299.8999938964844,498734,2022-09-12
2022-09-19,268.3723449707031,270.5,290.79998779296875,265.1000061035156,282.45001220703125,558142,2022-09-19
2022-09-26,255.5738067626953,257.6000061035156,269.0,250.39999389648438,269.0,260680,2022-09-26
2022-10-03,255.37535095214844,257.3999938964844,268.0,253.0500030517578,261.0,206141,2022-10-03
2022-10-10,287.57012939453125,289.8500061035156,292.3500061035156,240.0500030517578,255.0,1346886,2022-10-10
2022-10-17,284.9410095214844,287.20001220703125,313.79998779296875,283.29998779296875,291.79998779296875,2358637,2022-10-17
2022-10-24,282.6590576171875,284.8999938964844,295.0,274.20001220703125,288.8999938964844,373268,2022-10-24
2022-10-31,274.8708190917969,277.04998779296875,289.0,273.0,287.6000061035156,314423,2022-10-31
2022-11-07,300.1206359863281,302.5,316.0,272.0,279.25,1138909,2022-11-07
2022-11-14,271.94403076171875,274.1000061035156,294.5,273.0,294.0,374119,2022-11-14
2022-11-21,281.1708679199219,283.3999938964844,289.5,265.1000061035156,273.70001220703125,280694,2022-11-21
2022-11-28,283.20477294921875,285.45001220703125,300.0,277.20001220703125,283.95001220703125,327934,2022-11-28
2022-12-05,283.6015930175781,285.8500061035156,304.3999938964844,282.04998779296875,287.3999938964844,429137,2022-12-05
2022-12-12,297.0946350097656,299.45001220703125,317.3500061035156,283.1499938964844,286.0,1196948,2022-12-12
2022-12-19,253.7879638671875,255.8000030517578,308.0,251.0,302.70001220703125,468414,2022-12-19
2022-12-26,286.5780029296875,288.8500061035156,298.8999938964844,254.9499969482422,259.6499938964844,615875,2022-12-26
2023-01-02,375.6220397949219,378.6000061035156,418.79998779296875,280.0,289.0,21641047,2023-01-02
2023-01-09,386.4859313964844,389.54998779296875,405.1000061035156,371.1000061035156,390.0,3477228,2023-01-09
2023-01-16,409.453857421875,412.70001220703125,448.0,377.1000061035156,390.6499938964844,4457221,2023-01-16
2023-01-23,370.3141174316406,373.25,440.04998779296875,359.0,415.0,1520270,2023-01-23
2023-01-30,346.304443359375,349.04998779296875,390.6499938964844,343.0,373.8999938964844,700651,2023-01-30
2023-02-06,393.03399658203125,396.1499938964844,407.0,354.04998779296875,354.04998779296875,1674046,2023-02-06
2023-02-13,341.9390869140625,344.6499938964844,381.1499938964844,338.5,376.1499938964844,1500283,2023-02-13
2023-02-20,329.98388671875,332.6000061035156,348.79998779296875,324.0,345.0,705508,2023-02-20
2023-02-27,323.0389404296875,325.6000061035156,337.0,316.1499938964844,332.0,532520,2023-02-27
2023-03-06,324.4775085449219,327.04998779296875,345.45001220703125,323.70001220703125,326.8999938964844,509212,2023-03-06
2023-03-13,303.6426696777344,306.04998779296875,336.6000061035156,303.0,331.0,505679,2023-03-13
2023-03-20,339.5083923339844,342.20001220703125,370.0,293.29998779296875,307.79998779296875,4821568,2023-03-20
2023-03-27,329.28936767578125,331.8999938964844,347.6499938964844,308.0,337.79998779296875,1254715,2023-03-27
2023-04-03,366.24639892578125,369.1499938964844,380.1499938964844,314.1000061035156,334.5,4168437,2023-04-03
2023-04-10,358.3589172363281,361.20001220703125,377.75,352.1000061035156,361.0,2316766,2023-04-10
2023-04-17,378.4992370605469,381.5,405.0,358.04998779296875,361.3999938964844,4020069,2023-04-17
2023-04-24,383.55914306640625,386.6000061035156,406.95001220703125,372.0,383.75,2406482,2023-04-24
2023-05-01,366.24639892578125,369.1499938964844,404.3999938964844,365.3500061035156,386.6000061035156,1522208,2023-05-01
2023-05-08,355.8289489746094,358.6499938964844,372.6499938964844,353.6000061035156,366.75,805937,2023-05-08
2023-05-15,356.6227111816406,359.45001220703125,381.79998779296875,357.1000061035156,359.0,1165303,2023-05-15
2023-05-22,345.709228515625,348.45001220703125,361.5,344.0,360.1000061035156,562336,2023-05-22
2023-05-29,350.6202392578125,353.3999938964844,362.54998779296875,342.0,350.1000061035156,612508,2023-05-29
2023-06-05,371.3558654785156,374.29998779296875,381.8999938964844,349.20001220703125,355.1499938964844,1087584,2023-06-05
2023-06-12,406.2294006347656,409.45001220703125,430.0,370.25,376.0,3727650,2023-06-12
2023-06-19,380.1858825683594,383.20001220703125,419.20001220703125,381.0,411.0,884713,2023-06-19
2023-06-26,400.4750061035156,403.6499938964844,410.0,378.8999938964844,384.5,954794,2023-06-26
2023-07-03,415.85308837890625,419.1499938964844,426.6000061035156,391.04998779296875,404.0,1931797,2023-07-03
2023-07-10,391.39697265625,394.5,432.79998779296875,391.45001220703125,420.0,1243210,2023-07-10
2023-07-17,388.3710021972656,391.45001220703125,406.3999938964844,388.6000061035156,396.0,607448,2023-07-17
2023-07-24,377.9039306640625,380.8999938964844,397.6499938964844,373.04998779296875,393.0,655247,2023-07-24
2023-07-31,382.83197021484375,383.8500061035156,394.0,367.0,381.8500061035156,634384,2023-07-31
2023-08-07,357.3497009277344,358.29998779296875,381.5,356.75,381.5,624903,2023-08-07
2023-08-14,347.0271911621094,347.95001220703125,363.45001220703125,342.0,358.6000061035156,539007,2023-08-14
2023-08-21,356.10302734375,357.04998779296875,369.54998779296875,348.54998779296875,349.70001220703125,340550,2023-08-21
2023-08-28,384.7269287109375,385.75,392.6000061035156,356.79998779296875,360.0,928694,2023-08-28
2023-09-04,373.60650634765625,374.6000061035156,392.1000061035156,373.54998779296875,388.70001220703125,468535,2023-09-04
2023-09-11,358.4967041015625,359.45001220703125,382.79998779296875,352.3999938964844,376.0,373209,2023-09-11
2023-09-18,352.8616638183594,353.79998779296875,362.8999938964844,352.1000061035156,362.0,127905,2023-09-18
2023-09-25,345.0325012207031,345.95001220703125,360.8500061035156,344.04998779296875,353.0,201003,2023-09-25
2023-10-02,349.7698974609375,350.70001220703125,355.95001220703125,345.95001220703125,345.95001220703125,127330,2023-10-02
2023-10-09,368.12109375,369.1000061035156,406.0,336.6000061035156,349.0,1284093,2023-10-09
2023-10-16,353.75927734375,354.70001220703125,379.0,353.04998779296875,371.0,282745,2023-10-16
2023-10-23,353.3603210449219,354.29998779296875,362.04998779296875,333.1499938964844,350.0,278799,2023-10-23
2023-10-30,345.4812927246094,346.3999938964844,360.20001220703125,342.6000061035156,354.29998779296875,267929,2023-10-30
2023-11-06,353.6595458984375,354.6000061035156,367.95001220703125,346.8999938964844,349.3999938964844,390512,2023-11-06
2023-11-13,349.3709411621094,350.29998779296875,362.0,345.1000061035156,355.0,218403,2023-11-13
2023-11-20,343.2871398925781,344.20001220703125,353.70001220703125,335.1000061035156,350.29998779296875,227175,2023-11-20
2023-11-27,339.34759521484375,340.25,348.0,339.1000061035156,344.20001220703125,233849,2023-11-27
2023-12-04,347.4261169433594,348.3500061035156,362.0,341.95001220703125,343.29998779296875,471266,2023-12-04
2023-12-11,355.504638671875,356.45001220703125,416.75,345.70001220703125,351.0,2869634,2023-12-11
2023-12-18,352.6622009277344,353.6000061035156,364.79998779296875,340.0,356.45001220703125,408392,2023-12-18
2023-12-25,355.2054138183594,356.1499938964844,362.04998779296875,351.04998779296875,353.6000061035156,244114,2023-12-25
2024-01-01,354.20806884765625,355.1499938964844,364.79998779296875,350.0,356.1499938964844,302648,2024-01-01
2024-01-08,367.6224060058594,368.6000061035156,379.29998779296875,348.0,355.0,1241282,2024-01-08
2024-01-15,353.1109924316406,354.04998779296875,381.8999938964844,350.04998779296875,374.70001220703125,625271,2024-01-15
2024-01-22,351.3157653808594,352.25,360.79998779296875,342.8999938964844,354.04998779296875,181920,2024-01-22
2024-01-29,345.5311584472656,346.45001220703125,356.95001220703125,345.04998779296875,354.95001220703125,301486,2024-01-29
2024-02-05,343.7359313964844,344.6499938964844,364.20001220703125,341.29998779296875,347.45001220703125,336641,2024-02-05
2024-02-12,326.53167724609375,327.3999938964844,341.95001220703125,307.79998779296875,339.95001220703125,355638,2024-02-12
2024-02-19,321.544921875,322.3999938964844,338.0,318.8500061035156,328.54998779296875,209955,2024-02-19
2024-02-26,315.4112548828125,316.25,330.0,309.8999938964844,323.75,212225,2024-02-26
2024-03-04,304.59002685546875,305.3999938964844,322.25,301.0,319.8999938964844,165601,2024-03-04
2024-03-11,262.15289306640625,262.8500061035156,306.5,238.0,305.0,462879,2024-03-11
2024-03-18,262.1029968261719,262.79998779296875,269.5,252.5500030517578,263.0,307316,2024-03-18
2024-03-25,249.9353790283203,250.60000610351562,265.95001220703125,246.9499969482422,263.79998779296875,267257,2024-03-25
2024-04-01,307.4823303222656,308.29998779296875,319.95001220703125,250.60000610351562,252.60000610351562,2191367,2024-04-01
2024-04-08,296.91046142578125,297.70001220703125,313.70001220703125,295.6000061035156,310.45001220703125,225116,2024-04-08
2024-04-15,305.0388488769531,305.8500061035156,319.8999938964844,281.3500061035156,296.95001220703125,500255,2024-04-15
2024-04-22,302.0966491699219,302.8999938964844,311.75,297.25,306.8999938964844,387422,2024-04-22
2024-04-29,341.6913757324219,342.6000061035156,373.70001220703125,299.04998779296875,301.0,6266573,2024-04-29
2024-05-06,310.1751708984375,311.0,349.95001220703125,307.29998779296875,345.95001220703125,1195707,2024-05-06
2024-05-13,322.2929382324219,323.1499938964844,331.0,305.04998779296875,315.75,491461,2024-05-13
2024-05-20,313.41656494140625,314.25,325.5,313.25,321.3999938964844,262233,2024-05-20
2024-05-27,305.9862976074219,306.79998779296875,324.25,304.0,315.04998779296875,236885,2024-05-27
2024-06-03,309.1279602050781,309.95001220703125,324.0,285.0,320.0,308556,2024-06-03
2024-06-10,326.63140869140625,327.5,343.8999938964844,309.1000061035156,311.8999938964844,829431,2024-06-10
2024-06-17,334.6600646972656,335.54998779296875,353.5,318.0,327.5,738325,2024-06-17
2024-06-24,342.93804931640625,343.8500061035156,371.70001220703125,327.20001220703125,333.0,1809467,2024-06-24
2024-07-01,371.6616516113281,372.6499938964844,382.04998779296875,343.70001220703125,344.8500061035156,1267158,2024-07-01
2024-07-08,356.5518493652344,357.5,375.95001220703125,347.45001220703125,374.79998779296875,516346,2024-07-08
2024-07-15,340.79376220703125,341.70001220703125,367.3500061035156,339.1000061035156,355.0,211262,2024-07-15
2024-07-22,364.87969970703125,365.8500061035156,374.6000061035156,331.0,341.0,491135,2024-07-22
2024-07-29,377.09722900390625,378.1000061035156,397.75,367.04998779296875,368.45001220703125,944128,2024-07-29
2024-08-05,359.79998779296875,359.79998779296875,375.20001220703125,356.1000061035156,366.0,268388,2024-08-05
2024-08-12,345.70001220703125,345.70001220703125,359.95001220703125,340.54998779296875,359.79998779296875,148897,2024-08-12
2024-08-19,445.8999938964844,445.8999938964844,459.0,346.20001220703125,347.79998779296875,6282558,2024-08-19
2024-08-26,468.6499938964844,468.6499938964844,490.0,435.6000061035156,448.1000061035156,3817789,2024-08-26
2024-09-02,415.8999938964844,415.8999938964844,459.8999938964844,410.0,459.8999938964844,197122,2024-09-02
2024-09-09,405.6499938964844,405.6499938964844,442.0,389.29998779296875,415.70001220703125,149136,2024-09-09
2024-09-16,392.8500061035156,392.8500061035156,419.95001220703125,382.8999938964844,404.0,85829,2024-09-16
2024-09-23,408.54998779296875,408.54998779296875,435.0,393.04998779296875,393.04998779296875,177410,2024-09-23
2024-09-30,395.6499938964844,395.6499938964844,420.0,392.0,408.0,71227,2024-09-30
2024-10-07,405.75,405.75,410.0,366.0,395.6499938964844,64633,2024-10-07
2024-10-14,387.6499938964844,387.6499938964844,419.3999938964844,385.0,413.70001220703125,69340,2024-10-14
2024-10-21,347.79998779296875,347.79998779296875,394.0,342.1000061035156,387.70001220703125,50272,2024-10-21
2024-10-28,364.0,364.0,370.0,335.0,345.20001220703125,33025,2024-10-28
2024-11-04,383.45001220703125,383.45001220703125,428.45001220703125,354.04998779296875,364.0,85230,2024-11-04
2024-11-11,353.75,353.75,375.79998779296875,353.75,375.79998779296875,8926,2024-11-11
2024-11-18,328.5,328.5,346.70001220703125,327.0,346.70001220703125,34310,2024-11-18
2024-11-25,343.1499938964844,343.1499938964844,343.1499938964844,320.0,323.0,38215,2024-11-25
2024-12-02,358.6499938964844,358.6499938964844,358.6499938964844,344.0,350.0,28293,2024-12-02
2024-12-09,372.0,372.0,372.79998779296875,364.8999938964844,365.79998779296875,20402,2024-12-09
2024-12-16,404.70001220703125,404.70001220703125,405.3999938964844,356.29998779296875,384.0,111970,2024-12-16
2024-12-23,402.54998779296875,402.54998779296875,418.0,375.20001220703125,409.0,85646,2024-12-23
2024-12-30,422.8999938964844,422.8999938964844,469.6499938964844,404.20001220703125,419.95001220703125,781658,2024-12-30
2025-01-06,378.3999938964844,378.3999938964844,429.79998779296875,372.0,418.0,369117,2025-01-06
2025-01-13,374.70001220703125,374.70001220703125,382.6499938964844,353.6499938964844,375.1499938964844,110092,2025-01-13
2025-01-20,387.6499938964844,387.6499938964844,420.6499938964844,373.0,373.0,254115,2025-01-20
2025-01-27,370.04998779296875,370.04998779296875,392.04998779296875,338.95001220703125,391.75,213727,2025-01-27
2025-02-03,368.25,368.25,379.04998779296875,361.0,370.0,48678,2025-02-03
2025-02-10,339.75,339.75,373.20001220703125,320.0,370.1000061035156,119970,2025-02-10
2025-02-17,328.20001220703125,328.20001220703125,352.29998779296875,321.0,341.95001220703125,93889,2025-02-17
2025-02-24,294.0,294.0,335.6499938964844,292.04998779296875,332.0,79383,2025-02-24
2025-03-03,313.20001220703125,313.20001220703125,329.70001220703125,271.45001220703125,304.95001220703125,287074,2025-03-03
2025-03-10,290.45001220703125,290.45001220703125,314.5,288.04998779296875,314.20001220703125,236505,2025-03-10
2025-03-17,338.95001220703125,338.95001220703125,351.54998779296875,274.0,291.20001220703125,526112,2025-03-17
2025-03-24,321.25,321.25,343.45001220703125,316.3500061035156,340.0,148356,2025-03-24
2025-03-31,322.3500061035156,322.3500061035156,343.95001220703125,316.25,321.25,142355,2025-03-31
2025-04-07,325.25,325.25,333.95001220703125,297.79998779296875,303.0,108837,2025-04-07
2025-04-14,339.04998779296875,339.04998779296875,348.0,329.0,329.0,118144,2025-04-14
2025-04-21,390.95001220703125,390.95001220703125,419.1000061035156,337.8999938964844,344.0,1756088,2025-04-21
2025-04-28,393.20001220703125,393.20001220703125,405.0,386.79998779296875,390.95001220703125,196436,2025-04-28
2025-05-05,394.25,394.25,434.95001220703125,380.25,400.0,489730,2025-05-05
2025-05-12,417.04998779296875,417.04998779296875,432.1000061035156,403.04998779296875,410.0,286888,2025-05-12
2025-05-19,396.04998779296875,396.04998779296875,416.54998779296875,391.25,414.95001220703125,240616,2025-05-19
2025-05-26,400.8999938964844,400.8999938964844,414.20001220703125,395.0,396.0,172282,2025-05-26
2025-06-02,471.79998779296875,471.79998779296875,473.45001220703125,391.79998779296875,400.3999938964844,1387086,2025-06-02
2025-06-09,442.79998779296875,442.79998779296875,555.0,433.54998779296875,478.0,4711400,2025-06-09
2025-06-16,413.8999938964844,413.8999938964844,449.5,405.0,439.20001220703125,123110,2025-06-16
2025-06-23,424.1499938964844,424.1499938964844,435.0,405.0,405.0,50333,2025-06-23
2025-06-30,439.75,439.75,442.0,417.0,417.0,58246,2025-06-30
2025-07-07,427.70001220703125,427.70001220703125,444.0,412.04998779296875,430.0,36649,2025-07-07
2025-07-14,425.79998779296875,425.79998779296875,433.0,417.0,427.70001220703125,10893,2025-07-14
